game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,translator,oscorer,gwrbi
ATL199608100,COL,ATL,ATL01,1996/08/10,0,1:05,day,false,mealj901,riekr901,demud901,darlg901,pitches,87,ltor,12,dry,none,sunny,230,46064,reeds001,wohlm001,ruffb001,"""""",,
ATL199608110,COL,ATL,ATL01,1996/08/11,0,9:16,night,false,riekr901,demud901,darlg901,mealj901,pitches,79,rtol,12,damp,rain,night,164,32961,smolj001,freem001,wohlm001,"""""",,
ATL199608160,PIT,ATL,ATL01,1996/08/16,0,7:38,night,false,wintm901,wendh901,riekr901,gormb901,pitches,82,ltor,10,dry,none,night,144,39210,smolj001,neagd001,wohlm001,"""""",,
ATL199608170,PIT,ATL,ATL01,1996/08/17,0,7:15,night,false,wendh901,riekr901,gormb901,wintm901,pitches,72,tocf,7,dry,none,night,146,49024,bielm001,ruebm001,,"""""",,
ATL199608180,PIT,ATL,ATL01,1996/08/18,0,1:09,day,false,riekr901,gormb901,wintm901,wendh901,pitches,87,tocf,3,dry,none,overcast,240,31587,boroj001,cordf001,,"""""",,
ATL199608200,CIN,ATL,ATL01,1996/08/20,0,7:40,night,false,davib902,pullf901,bonig901,poncl901,pitches,85,rtol,14,wet,showers,night,148,32658,glavt001,burbd001,wohlm001,"""""",,
ATL199608210,CIN,ATL,ATL01,1996/08/21,0,7:41,night,false,pullf901,bonig901,poncl901,davib902,pitches,86,rtol,5,dry,none,night,192,29213,borbp001,branj001,,"""""",,
ATL199608220,CIN,ATL,ATL01,1996/08/22,0,10:06,night,false,bonig901,poncl901,davib902,pullf901,pitches,79,ltor,1,soaked,none,night,221,31729,carrh001,boroj001,branj001,"""""",,
ATL199608230,CHN,ATL,ATL01,1996/08/23,0,9:54,night,false,crawj901,herna901,bellw901,hallt901,pitches,75,rtol,10,damp,drizzle,night,157,38210,maddg002,tracs001,wohlm001,"""""",,
ATL199608240,CHN,ATL,ATL01,1996/08/24,0,1:06,day,false,herna901,bellw901,hallt901,crawj901,pitches,85,ltor,3,wet,none,cloudy,178,46804,clonb001,casil001,,,,
ATL199608250,CHN,ATL,ATL01,1996/08/25,0,1:10,day,false,bellw901,hallt901,crawj901,herna901,pitches,80,fromcf,5,dry,none,overcast,152,35176,fostk001,wohlm001,wendt001,"""""",,
ATL199609060,NYN,ATL,ATL01,1996/09/06,0,7:40,night,false,riekr901,relic901,quicj901,darlg901,pitches,85,rtol,5,wet,none,night,198,37660,wohlm001,henrd002,,"""""",,
ATL199609070,NYN,ATL,ATL01,1996/09/07,0,7:10,night,false,relic901,quicj901,darlg901,riekr901,pitches,85,rtol,2,dry,none,night,141,47130,smolj001,joneb003,,"""""",,
ATL199609080,NYN,ATL,ATL01,1996/09/08,0,1:09,day,false,quicj901,darlg901,riekr901,relic901,pitches,87,ltor,7,dry,none,sunny,146,39045,clarm002,maddg002,,"""""",,
ATL199609170,HOU,ATL,ATL01,1996/09/17,0,7:40,night,false,marsr901,wintm901,gormb901,herna901,pitches,75,ltor,12,damp,none,night,174,32109,smolj001,kiled001,wohlm001,"""""",,
ATL199609180,HOU,ATL,ATL01,1996/09/18,0,1:09,day,false,wintm901,gormb901,(none),marsr901,pitches,78,unknown,0,dry,none,sunny,121,29885,maddg002,hampm001,,"""""",,
ATL199609190,MON,ATL,ATL01,1996/09/19,0,7:41,night,false,gormb901,herna901,marsr901,wintm901,pitches,72,ltor,16,dry,none,night,172,37193,urbiu001,wohlm001,,"""""",,
ATL199609200,MON,ATL,ATL01,1996/09/20,0,7:41,night,false,quicj901,demud901,darlg901,relic901,pitches,75,rtol,7,dry,none,night,174,46260,glavt001,leipd001,wohlm001,"""""",,
ATL199609210,MON,ATL,ATL01,1996/09/21,0,7:11,night,false,herna901,darlg901,relic901,quicj901,pitches,72,rtol,3,damp,none,night,148,49285,neagd001,daalo001,wohlm001,"""""",,
ATL199609220,MON,ATL,ATL01,1996/09/22,0,1:12,day,false,darlg901,relic901,quicj901,demud901,none,78,ltor,10,dry,none,sunny,186,49238,smolj001,fassj001,,"""""",,
ATL199609230,MON,ATL,ATL01,1996/09/23,0,7:40,night,false,relic901,quicj901,demud901,darlg901,pitches,77,ltor,11,dry,none,night,142,49083,maddg002,leitm001,bielm001,"""""",,
DET199604090,SEA,DET,DET04,1996/04/09,0,1:18,day,true,roe-r901,merrd901,cedeg901,scotd901,pitches,34,ltor,5,dry,none,cloudy,185,42932,keagg001,menhp001,willb001,,,
DET199604100,SEA,DET,DET04,1996/04/10,0,1:17,day,true,merrd901,cedeg901,scotd901,roe-r901,pitches,52,fromlf,10,dry,none,sunny,151,9299,olivo001,hurte001,,"""""",,
DET199604110,SEA,DET,DET04,1996/04/11,0,1:16,day,true,cedeg901,scotd901,roe-r901,merrd901,pitches,68,torf,15,dry,none,sunny,159,12272,johnr005,gohrg001,,,,
DET199604120,CAL,DET,DET04,1996/04/12,0,7:25,night,true,garcr901,reilm901,hicke901,craft901,pitches,51,fromrf,5,damp,rain,night,186,9921,finlc001,liraf001,perct001,,,
DET199604130,CAL,DET,DET04,1996/04/13,0,1:19,day,true,reilm901,hicke901,craft901,garcr901,pitches,49,ltor,10,damp,drizzle,overcast,185,11719,keagg001,sands001,,,,
DET199604140,CAL,DET,DET04,1996/04/14,0,1:19,day,true,hicke901,craft901,garcr901,reilm901,pitches,47,ltor,10,dry,none,sunny,176,12009,lewir001,jamem001,,,,
DET199604240,MIN,DET,DET04,1996/04/24,0,1:15PM,day,true,johnm901,younl901,cobld901,reedr901,none,51,torf,12,unknown,unknown,cloudy,223,12189,benne001,verer001,,,,
DET199604250,MIN,DET,DET04,1996/04/25,0,1:17,day,true,younl901,cobld901,reedr901,johnm901,pitches,67,tolf,20,dry,none,cloudy,200,11804,hawkl001,aldrs001,hansg001,,,
DET199604260,OAK,DET,DET04,1996/04/26,0,7:06,night,true,cousd901,welkt901,brinj901,kaisk901,pitches,44,ltor,20,dry,none,night,195,7941,chrim001,johnd003,,,,
DET199604270,OAK,DET,DET04,1996/04/27,0,1:19,day,true,welkt901,brinj901,(none),cousd901,pitches,53,ltor,15,dry,none,cloudy,170,13067,reyec001,liraf001,taylb001,,,
DET199604280,OAK,DET,DET04,1996/04/28,0,1:15,day,true,brinj901,kaisk901,cousd901,welkt901,pitches,57,torf,5,dry,none,cloudy,178,8907,wojcs001,gohrg001,taylb001,,,
DET199605020,TEX,DET,DET04,1996/05/02,0,7:08,night,true,cedeg901,reilm901,craft901,garcr901,pitches,67,ltor,-1,dry,none,night,155,7416,liraf001,wittb001,willb001,,,
DET199605030,TEX,DET,DET04,1996/05/03,0,7:07,night,true,reilm901,craft901,garcr901,cedeg901,pitches,65,fromrf,-1,dry,none,night,139,9079,hillk001,keagg001,,,,
DET199605040,TEX,DET,DET04,1996/05/04,0,1:15,day,true,craft901,garcr901,cedeg901,reilm901,pitches,59,ltor,-1,dry,none,cloudy,152,10734,pavlr001,gohrg001,,,,
DET199605050,TEX,DET,DET04,1996/05/05,0,1:15,day,true,garcr901,cedeg901,reilm901,craft901,pitches,54,fromrf,5,dry,none,cloudy,155,12337,grosk001,limaj001,hennm001,,,
DET199605170,CHA,DET,DET04,1996/05/17,0,7:07,night,true,hicke901,shulj901,mcclt901,tscht901,pitches,72,rtol,5,dry,none,night,216,12094,hernr001,lewir001,,,,
DET199605180,CHA,DET,DET04,1996/05/18,0,1:17,day,true,shulj901,mcclt901,tscht901,hicke901,pitches,86,tolf,16,dry,none,cloudy,185,21673,mccak001,farrj001,simab001,,,
DET199605190,CHA,DET,DET04,1996/05/19,0,8:06,night,true,mcclt901,tscht901,hicke901,shulj901,pitches,87,ltor,20,dry,none,night,189,9709,alvaw001,gohrg001,,,,
DET199605210,KCA,DET,DET04,1996/05/21,0,7:09,night,true,fordd901,meric901,evanj901,mccol901,pitches,81,ltor,5,dry,none,night,145,24372,lintd001,willb001,valej001,,,
DET199605220,KCA,DET,DET04,1996/05/22,0,1:16,day,true,meric901,evanj901,mccol901,fordd901,pitches,77,ltor,10,dry,none,sunny,172,12890,belct001,farrj001,montj002,,,
DET199605240,CLE,DET,DET04,1996/05/24,0,7:06,night,true,morrd901,barrt901,koscg901,clara901,pitches,64,fromrf,15,dry,none,night,178,26967,plune001,verer001,mesaj001,,,
DET199605250,CLE,DET,DET04,1996/05/25,0,1:15,day,true,barrt901,koscg901,clara901,morrd901,pitches,64,fromrf,15,dry,none,sunny,204,41527,nagyc001,lewir001,mesaj001,,,
DET199605260,CLE,DET,DET04,1996/05/26,0,1:14,day,true,koscg901,clara901,morrd901,barrt901,pitches,61,fromrf,15,dry,none,cloudy,161,39056,martd001,willb001,,,,
DET199606070,NYA,DET,DET04,1996/06/07,0,7:07,night,true,fordd901,meric901,evanj901,mccol901,pitches,75,torf,5,wet,none,night,192,16350,lewir001,nelsj001,,,,
DET199606080,NYA,DET,DET04,1996/06/08,0,1:07,day,true,meric901,evanj901,mccol901,fordd901,pitches,76,torf,5,dry,none,sunny,179,20173,olsog001,rogek001,lewir001,,,
DET199606090,NYA,DET,DET04,1996/06/09,0,1:32,day,true,evanj901,mccol901,fordd901,meric901,pitches,67,rtol,10,damp,rain,overcast,163,16588,goodd001,gohrg001,wettj001,,,
DET199606100,BAL,DET,DET04,1996/06/10,0,7:06,night,true,scotd901,phild901,onorb901,merrd901,pitches,82,tolf,10,dry,none,night,177,10655,olivo001,welld001,,,,
DET199606110,BAL,DET,DET04,1996/06/11,0,7:06,night,true,phild901,onorb901,merrd901,scotd901,pitches,76,tolf,13,dry,none,night,221,10874,coppr001,liraf001,,,,
DET199606120,BAL,DET,DET04,1996/06/12,0,1:17,day,true,onorb901,merrd901,scotd901,phild901,pitches,74,tolf,5,damp,rain,overcast,175,12043,rhoda001,lewir001,myerr001,,,
DET199606170,OAK,DET,DET04,1996/06/17,0,7:06,night,true,dimur901,reedr901,younl901,johnm901,pitches,73,fromrf,15,damp,rain,night,204,9231,corsj001,myerm001,,"""""",,
DET199606180,OAK,DET,DET04,1996/06/18,0,7:05,night,true,reedr901,younl901,johnm901,dimur901,pitches,73,rtol,15,damp,rain,night,189,8543,vanpt001,urbat001,taylb001,"""""",,
DET199606190,OAK,DET,DET04,1996/06/19,0,1:16,day,true,younl901,johnm901,dimur901,reedr901,pitches,82,tolf,15,wet,none,cloudy,153,9875,wasdj001,keagg001,,"""""",,
DET199606200,MIN,DET,DET04,1996/06/20,0,7:06,night,true,johnm901,reilm901,reedr901,coope901,pitches,79,ltor,10,dry,none,night,196,8310,rodrf001,olivo001,,"""""",,
DET199606210,MIN,DET,DET04,1996/06/21,0,7:06,night,true,kaisk901,barrt901,welkt901,coope901,pitches,80,tolf,5,dry,none,night,137,13127,liraf001,aguir001,,"""""",,
DET199606220,MIN,DET,DET04,1996/06/22,0,1:17,day,true,barrt901,welkt901,coope901,kaisk901,pitches,85,fromlf,20,dry,none,sunny,149,14506,willb001,aldrs001,,"""""",,
DET199606230,MIN,DET,DET04,1996/06/23,0,1:16,day,true,welkt901,coope901,kaisk901,barrt901,pitches,75,ltor,5,dry,none,sunny,195,13994,urbat001,radkb001,,"""""",,
DET199607010,MIL,DET,DET04,1996/07/01,0,7:05,night,true,brinj901,kaisk901,cousd901,welkt901,pitches,86,fromlf,10,dry,none,night,142,10727,spars001,olivo001,fettm001,"""""",,
DET199607020,MIL,DET,DET04,1996/07/02,0,7:06,night,true,kaisk901,cousd901,welkt901,brinj901,pitches,81,fromrf,10,damp,rain,night,212,9455,garcr002,sagea001,fettm001,"""""",,
DET199607030,MIL,DET,DET04,1996/07/03,0,7:06,night,true,cousd901,welkt901,brinj901,kaisk901,pitches,73,fromrf,15,dry,none,night,203,11047,willb001,damij001,,"""""",,
DET199607040,TOR,DET,DET04,1996/07/04,0,7:06,night,true,reilm901,cedeg901,garcr901,everm901,pitches,79,fromlf,10,dry,none,night,158,10557,nitkc001,janzm001,myerm001,"""""",,
DET199607050,TOR,DET,DET04,1996/07/05,0,7:07,night,true,cedeg901,garcr901,everm901,reilm901,pitches,86,torf,10,dry,none,night,179,20808,sagea001,hanse001,olsog001,"""""",,
DET199607060,TOR,DET,DET04,1996/07/06,0,1:15,day,true,garcr901,everm901,reilm901,cedeg901,pitches,85,torf,10,dry,none,sunny,157,16228,hentp001,olivo001,,"""""",,
DET199607070,TOR,DET,DET04,1996/07/07,0,1:18,day,true,everm901,reilm901,cedeg901,garcr901,pitches,88,ltor,15,dry,none,overcast,146,15784,liraf001,warej001,,"""""",,
DET199607110,BOS,DET,DET04,1996/07/11,0,7:07,night,true,johnm901,welkt901,cobld901,reedr901,pitches,78,tolf,7,dry,none,night,180,15826,clemr001,willb001,,"""""",,
DET199607120,BOS,DET,DET04,1996/07/12,0,7:06,night,true,welkt901,cobld901,reedr901,johnm901,pitches,82,tolf,8,dry,none,night,190,19535,gordt001,olivo001,,"""""",,
DET199607130,BOS,DET,DET04,1996/07/13,0,7:06,night,true,cobld901,reedr901,johnm901,welkt901,pitches,76,tolf,5,wet,none,night,194,16671,selea001,nitkc001,,"""""",,
DET199607140,BOS,DET,DET04,1996/07/14,0,1:18,day,true,reedr901,johnm901,welkt901,cobld901,pitches,81,torf,11,dry,none,sunny,187,19670,moyej001,liraf001,sloch001,"""""",,
DET199607300,CAL,DET,DET04,1996/07/30,0,7:07,night,true,barrt901,tscht901,mcclt901,hicke901,pitches,73,tocf,5,damp,none,night,198,11641,nitkc001,grimj001,,"""""",,
DET199607310,CAL,DET,DET04,1996/07/31,0,7:07,night,true,tscht901,mcclt901,hicke901,barrt901,pitches,67,tolf,5,damp,none,night,187,9740,limaj001,holtm001,,"""""",,
DET199608010,CAL,DET,DET04,1996/08/01,0,1:18,day,true,mcclt901,hicke901,barrt901,tscht901,pitches,75,ltor,10,dry,none,sunny,169,14591,willb001,bosks001,,"""""",,
DET199608020,SEA,DET,DET04,1996/08/02,0,7:05,night,true,phild901,roe-r901,merrd901,scotd901,pitches,79,tolf,10,dry,none,night,155,23405,olivo001,wagnm002,,"""""",,
DET199608030,SEA,DET,DET04,1996/08/03,0,7:06,night,true,roe-r901,merrd901,scotd901,phild901,pitches,79,tolf,7,dry,none,night,162,25928,olsog001,charn001,,"""""",,
DET199608040,SEA,DET,DET04,1996/08/04,0,1:18,day,true,merrd901,scotd901,phild901,roe-r901,pitches,83,fromrf,5,dry,none,sunny,207,23569,wolcb001,nitkc001,,"""""",,
DET199608060,TEX,DET,DET04,1996/08/06,0,7:08,night,true,mckej901,hendt901,hirsj901,joycj901,pitches,91,tocf,10,dry,none,night,175,10931,hillk001,liraf001,hennm001,"""""",,
DET199608070,TEX,DET,DET04,1996/08/07,0,7:08,night,true,hendt901,hirsj901,joycj901,mckej901,pitches,93,tocf,10,dry,none,night,180,10297,cummj001,pavlr001,myerm001,"""""",,
DET199608080,TEX,DET,DET04,1996/08/08,0,7:06,night,true,hirsj901,joycj901,mckej901,hendt901,pitches,85,torf,14,dry,none,night,156,10995,olivo001,hereg001,,"""""",,
DET199608190,CHA,DET,DET04,1996/08/19,0,7:06,night,true,phild901,roe-r901,merrd901,scotd901,pitches,81,torf,15,dry,none,night,187,14690,simab001,limaj001,,"""""",,
DET199608200,CHA,DET,DET04,1996/08/20,0,7:30,night,true,roe-r901,merrd901,scotd901,phild901,pitches,73,torf,7,damp,rain,night,189,12119,lewir001,tapak001,,"""""",,
DET199608210,CHA,DET,DET04,1996/08/21,0,1:16,day,true,merrd901,scotd901,phild901,roe-r901,pitches,81,ltor,5,dry,none,sunny,171,13424,limaj001,simab001,olsog001,"""""",,
DET199608260,CLE,DET,DET04,1996/08/26,0,7:06,night,true,onorb901,reilm901,cedeg901,garcr901,pitches,86,tolf,8,dry,none,night,134,22349,nagyc001,liraf001,,"""""",,
DET199608270,CLE,DET,DET04,1996/08/27,0,7:03,night,true,reilm901,cedeg901,garcr901,onorb901,pitches,76,fromrf,15,dry,none,night,207,19602,lopea002,thomj003,,"""""",,
DET199608280,CLE,DET,DET04,1996/08/28,0,1:15,day,true,cedeg901,garcr901,onorb901,reilm901,pitches,72,unknown,7,dry,none,cloudy,194,21091,herso001,sagea001,,"""""",,
DET199608290,KCA,DET,DET04,1996/08/29,0,7:06,night,true,joycj901,mckej901,hendt901,hirsj901,pitches,82,fromrf,5,dry,none,night,172,7882,eiscj001,appik001,limaj001,"""""",,
DET199608300,KCA,DET,DET04,1996/08/30,0,7:05,night,true,mckej901,hendt901,hirsj901,joycj901,pitches,81,tolf,5,dry,none,night,131,16498,vanpt001,rosaj001,,"""""",,
DET199608310,KCA,DET,DET04,1996/08/31,0,1:19,day,true,hendt901,hirsj901,joycj901,mckej901,pitches,84,unknown,0,dry,none,cloudy,173,16270,lintd001,liraf001,montj002,"""""",,
DET199609010,KCA,DET,DET04,1996/09/01,0,1:16,day,true,hirsj901,joycj901,mckej901,hendt901,pitches,82,fromrf,10,dry,none,sunny,216,17647,huisr001,myerm001,jacoj001,"""""",,
DET199609100,NYA,DET,DET04,1996/09/10,0,7:05,night,true,welkt901,brinj901,kaisk901,fostm901,pitches,73,ltor,5,dry,none,night,235,11042,rivem002,sagea001,wettj001,"""""",,
DET199609110,NYA,DET,DET04,1996/09/11,0,8:23,night,true,brinj901,kaisk901,fostm901,welkt901,pitches,64,torf,5,damp,rain,night,192,9775,key-j001,liraf001,,"""""",,
DET199609120,NYA,DET,DET04,1996/09/12,0,1:05,day,true,kaisk901,fostm901,welkt901,brinj901,pitches,66,torf,13,dry,none,cloudy,193,9009,coned001,thomj003,,"""""",,
DET199609130,BAL,DET,DET04,1996/09/13,0,7:06,night,true,mccol901,fordd901,meric901,evanj901,pitches,59,fromlf,20,dry,none,night,178,11178,erics001,millt002,milla001,"""""",,
DET199609140,BAL,DET,DET04,1996/09/14,0,7:07,night,true,fordd901,meric901,evanj901,mccol901,pitches,54,tolf,18,damp,rain,night,226,15386,matht001,cummj001,myerr001,"""""",,
DET199609150,BAL,DET,DET04,1996/09/15,0,1:19,day,true,meric901,evanj901,mccol901,fordd901,pitches,61,ltor,15,dry,none,cloudy,205,13764,corba001,vanpt001,,"""""",,
DET199609170,BOS,DET,DET04,1996/09/17,0,7:07,night,true,hicke901,mcclt901,tscht901,shulj901,pitches,64,fromlf,11,dry,none,night,206,8180,branm002,liraf001,sloch001,"""""",,
DET199609180,BOS,DET,DET04,1996/09/18,0,7:06,night,true,mcclt901,tscht901,shulj901,hicke901,pitches,70,fromlf,15,dry,none,night,176,8779,clemr001,thomj003,,,,
DET199609190,BOS,DET,DET04,1996/09/19,0,1:15,day,true,tscht901,shulj901,hicke901,mcclt901,pitches,70,fromlf,10,dry,none,sunny,202,7666,gordt001,millt002,,"""""",,
DET199609230,TOR,DET,DET04,1996/09/23,0,7:05,night,true,morrd901,barnl901,koscg901,clara901,pitches,66,ltor,5,dry,none,night,176,9678,hanse001,sagea001,timlm001,"""""",,
DET199609240,TOR,DET,DET04,1996/09/24,0,7:06,night,true,meric901,evanj901,mccol901,fordd901,pitches,64,torf,22,dry,none,night,172,8355,hentp001,millt002,timlm001,"""""",,
DET199609250,TOR,DET,DET04,1996/09/25,0,1:17,day,true,evanj901,mccol901,fordd901,meric901,pitches,61,torf,11,dry,none,cloudy,212,8055,brows002,cummj001,timlm001,"""""",,
DET199609270,MIL,DET,DET04,1996/09/27,0,7:12,night,true,barrt901,culbf901,johnm901,younl901,pitches,64,fromlf,16,soaked,rain,night,114,8606,wickb001,vanpt001,,"""""",,
DET199609280,MIL,DET,DET04,1996/09/28,0,7:07,night,true,culbf901,johnm901,younl901,barrt901,pitches,59,ltor,23,dry,none,night,186,12939,eldrc001,moehb001,,"""""",,
DET199609290,MIL,DET,DET04,1996/09/29,0,1:17,day,true,younl901,johnm901,barrt901,culbf901,pitches,59,torf,10,dry,none,sunny,187,13038,reyea001,cummj001,fettm001,"""""",,
MON199604050,COL,MON,MON02,1996/04/05,0,1:52,day,false,gormb901,wendh901,mealj901,wintm901,pitches,50,unknown,0,dry,none,dome,221,45042,dyerm001,munom001,rojam001,,,
MON199604060,COL,MON,MON02,1996/04/06,0,1:37,day,false,wendh901,marsr901,wintm901,gormb901,pitches,60,unknown,0,dry,none,dome,161,27040,thomm002,ruetk001,leskc001,,,
MON199604070,COL,MON,MON02,1996/04/07,0,1:38,day,false,marsr901,wintm901,gormb901,wendh901,pitches,60,unknown,0,dry,none,dome,147,11212,fassj001,painl001,,,,
MON199604160,PHI,MON,MON02,1996/04/16,0,7:38,night,false,tatat901,davig901,rapue901,danlk901,none,0,unknown,-1,dry,none,dome,180,8510,rojam001,sprir001,,"""""",,
MON199604170,PHI,MON,MON02,1996/04/17,0,7:39,night,false,davig901,rapue901,danlk901,tatat901,pitches,60,unknown,0,dry,none,dome,178,8728,mulht001,cormr001,,,,
MON199604180,PHI,MON,MON02,1996/04/18,0,7:37,night,false,rapue901,danlk901,tatat901,davig901,none,0,unknown,-1,dry,none,dome,195,8316,bottr001,rojam001,,"""""",,
MON199604190,PIT,MON,MON02,1996/04/19,0,7:36,night,false,rungp901,westj901,riekr901,laynj901,pitches,60,unknown,0,dry,none,dome,143,13256,manub001,plesd001,,,,
MON199604200,PIT,MON,MON02,1996/04/20,0,1:37,day,false,westj901,riekr901,laynj901,rungp901,none,0,unknown,-1,dry,none,dome,131,14022,martp001,ericj001,,"""""",,
MON199604210,PIT,MON,MON02,1996/04/21,0,1:36,day,false,riekr901,laynj901,rungp901,westj901,pitches,68,tolf,0,dry,none,dome,158,11361,vered001,chrij002,,,,
MON199604220,SLN,MON,MON02,1996/04/22,0,7:37,night,false,bellw901,hallt901,crawj901,monte901,pitches,70,tolf,0,dry,none,dome,144,9778,cormr001,osbod001,,,,
MON199604230,SLN,MON,MON02,1996/04/23,0,7:35,night,false,hallt901,crawj901,monte901,bellw901,pitches,0,unknown,-1,dry,none,dome,226,8352,scott002,matht002,,,,
MON199604240,CIN,MON,MON02,1996/04/24,0,7:39,night,false,crawj901,monte901,bellw901,hallt901,pitches,0,unknown,-1,dry,none,dome,215,10126,dyerm001,moorm002,,,,
MON199604250,CIN,MON,MON02,1996/04/25,0,1:37,day,false,monte901,bellw901,hallt901,crawj901,pitches,0,unknown,-1,dry,none,dome,153,13067,martp001,smilj001,,,,
MON199605060,CHN,MON,MON02,1996/05/06,0,7:37,night,false,demud901,darlg901,relic901,vanol901,none,0,unknown,-1,dry,none,dome,170,46893,martp001,bullj001,,,,
MON199605070,CHN,MON,MON02,1996/05/07,0,7:35,night,false,darlg901,relic901,vanol901,demud901,pitches,0,unknown,-1,dry,none,dome,167,13236,vered001,adamt001,,"""""",,
MON199605080,CHN,MON,MON02,1996/05/08,0,7:38,night,false,relic901,vanol901,demud901,darlg901,pitches,0,unknown,-1,dry,none,dome,159,12484,cormr001,navaj001,rojam001,,,
MON199605090,HOU,MON,MON02,1996/05/09,0,7:36,night,false,gormb901,marsr901,wendh901,wintm901,pitches,0,unknown,-1,dry,none,dome,202,12470,kiled001,ruetk001,,,,
MON199605100,HOU,MON,MON02,1996/05/10,0,7:37,night,false,marsr901,wendh901,wintm901,gormb901,pitches,0,unknown,-1,dry,none,dome,152,30315,fassj001,dougj001,rojam001,,,
MON199605110,HOU,MON,MON02,1996/05/11,0,7:38,night,false,wendh901,wintm901,gormb901,marsr901,pitches,0,unknown,-1,dry,none,dome,269,26084,dyerm001,dougj001,,,,
MON199605120,HOU,MON,MON02,1996/05/12,0,1:36,day,false,wintm901,gormb901,marsr901,wendh901,pitches,0,unknown,-1,dry,none,dome,195,19345,urbiu001,hampm001,rojam001,,,
MON199605240,LAN,MON,MON02,1996/05/24,0,7:40,night,false,willc901,ripps901,hirsm901,froeb901,pitches,68,tolf,0,dry,none,dome,253,27843,osuna002,daalo001,worrt001,,,
MON199605250,LAN,MON,MON02,1996/05/25,0,7:35,night,false,ripps901,hirsm901,froeb901,willc901,pitches,0,tolf,0,dry,none,dome,189,27104,martr002,cormr001,worrt001,,,
MON199605260,LAN,MON,MON02,1996/05/26,0,1:38,day,false,hirsm901,froeb901,willc901,ripps901,pitches,68,tolf,0,dry,none,dome,163,30718,candt001,rojam001,worrt001,,,
MON199605270,SDN,MON,MON02,1996/05/27,0,7:39,night,false,froeb901,willc901,ripps901,hirsm901,pitches,68,tolf,0,dry,none,dome,153,44636,hamij002,fassj001,hofft001,,,
MON199605280,SDN,MON,MON02,1996/05/28,0,7:35,night,false,willc901,ripps901,hirsm901,froeb901,pitches,68,tolf,0,dry,none,dome,148,16537,hofft001,scott002,bochd001,,,
MON199605290,SDN,MON,MON02,1996/05/29,0,7:37,night,false,ripps901,hirsm901,froeb901,willc901,pitches,68,tolf,0,dry,none,dome,159,14386,urbiu001,valef001,,,,
MON199605310,SFN,MON,MON02,1996/05/31,0,7:38,night,false,herna901,quicj901,demud901,darlg901,pitches,62,unknown,0,dry,none,dome,200,25712,daalo001,delur001,vered001,,,
MON199606010,SFN,MON,MON02,1996/06/01,0,7:35,night,false,quicj901,demud901,darlg901,herna901,pitches,68,tolf,0,dry,none,dome,164,36858,fassj001,ferno001,dyerm001,,,
MON199606020,SFN,MON,MON02,1996/06/02,0,1:39,day,false,demud901,darlg901,herna901,quicj901,pitches,68,tolf,0,dry,none,dome,172,25006,leitm001,martp001,,,,
MON199606100,FLO,MON,MON02,1996/06/10,0,7:36,night,false,davig901,barrm901,rapue901,tatat901,pitches,68,tolf,0,dry,none,dome,187,34867,nen-r001,dyerm001,,,,
MON199606110,FLO,MON,MON02,1996/06/11,0,7:35,night,false,barrm901,rapue901,tatat901,davig901,pitches,68,tolf,0,dry,none,dome,154,10758,scott002,browk001,vered001,,,
MON199606120,FLO,MON,MON02,1996/06/12,0,7:38,night,false,rapue901,tatat901,davig901,barrm901,pitches,68,tolf,0,dry,none,dome,159,12341,fassj001,leita001,,,,
MON199606200,SLN,MON,MON02,1996/06/20,0,7:37,night,false,darlg901,relic901,quicj901,demud901,pitches,68,tolf,0,dry,none,dome,137,15095,ruetk001,stott001,,"""""",,
MON199606210,SLN,MON,MON02,1996/06/21,0,7:37,night,false,relic901,quicj901,demud901,darlg901,pitches,68,tolf,0,dry,none,dome,244,16136,rojam001,ecked001,,"""""",,
MON199606220,SLN,MON,MON02,1996/06/22,0,7:36,night,false,quicj901,demud901,darlg901,relic901,pitches,68,tolf,0,dry,none,dome,142,16895,morgm001,urbiu001,,"""""",,
MON199606230,SLN,MON,MON02,1996/06/23,0,1:37,day,false,demud901,darlg901,relic901,quicj901,pitches,68,tolf,0,dry,none,dome,133,22168,fassj001,osbod001,rojam001,"""""",,
MON199606240,PIT,MON,MON02,1996/06/24,0,5:37,night,false,wendh901,marsr901,gormb901,wintm901,pitches,68,tolf,0,dry,none,dome,159,23736,martp001,desse001,,"""""",,
MON199606250,PIT,MON,MON02,1996/06/25,0,7:38,night,false,marsr901,gormb901,wintm901,wendh901,pitches,72,unknown,0,dry,none,dome,130,12776,ruetk001,smitz001,scott002,"""""",,
MON199606260,PIT,MON,MON02,1996/06/26,0,7:36,night,false,gormb901,wintm901,wendh901,marsr901,pitches,72,unknown,0,dry,none,dome,165,12846,darwd001,cormr001,cordf001,"""""",,
MON199607010,ATL,MON,MON02,1996/07/01,0,1:36,day,false,poncl901,nauep901,bonig901,pullf901,pitches,0,unknown,-1,dry,none,dome,163,34116,avers001,ruetk001,,,,
MON199607020,ATL,MON,MON02,1996/07/02,0,7:37,night,false,nauep901,bonig901,pullf901,poncl901,pitches,68,tolf,0,dry,none,dome,137,20075,cormr001,maddg002,,"""""",,
