game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,wp,lp,winner,loser,home_final_score,visiting_final_score
CLE202306210,CLE,OAK,0,0,morge001,pruia001,CLE,OAK,7,6
CLE202306220,CLE,OAK,0,0,sandn001,searj001,CLE,OAK,6,1
CLE202306230,CLE,MIL,0,1,milew001,biebs001,MIL,CLE,1,7
CLE202306240,CLE,MIL,0,1,bibet001,peraf001,CLE,MIL,4,2
CLE202306250,CLE,MIL,0,0,willd004,stept002,MIL,CLE,4,5
CLE202307030,CLE,ATL,0,0,eldeb001,willg004,ATL,CLE,2,4
CLE202307040,CLE,ATL,0,0,deloe001,igler001,CLE,ATL,6,5
CLE202307050,CLE,ATL,0,4,tonkm001,quanc001,ATL,CLE,1,8
CLE202307060,CLE,KCA,0,1,morge001,garra001,CLE,KCA,6,1
CLE202307070,CLE,KCA,1,0,civaa001,lyncd001,CLE,KCA,3,0
CLE202307080,CLE,KCA,1,0,willg004,singb001,CLE,KCA,10,6
CLE202307090,CLE,KCA,0,0,yarbr001,biebs001,KCA,CLE,1,4
CLE202307210,CLE,PHI,2,0,stept002,suarr001,CLE,PHI,6,5
CLE202307220,CLE,PHI,0,0,bibet001,wheez001,CLE,PHI,1,0
CLE202307230,CLE,PHI,1,1,kimbc001,herrt002,PHI,CLE,5,8
CLE202307240,CLE,KCA,0,0,yarbr001,allel003,KCA,CLE,3,5
CLE202307250,CLE,KCA,0,0,civaa001,greiz001,CLE,KCA,5,1
CLE202307260,CLE,KCA,2,0,sandn001,marsa001,CLE,KCA,8,3
CLE202308040,CLE,CHA,1,0,allel003,clevm001,CLE,CHA,4,2
CLE202308050,CLE,CHA,0,0,kopem001,syndn001,CHA,CLE,4,7
CLE202308060,CLE,CHA,0,2,peras001,clase001,CHA,CLE,3,5
CLE202308070,CLE,TOR,0,0,swane001,deloe001,TOR,CLE,1,3
CLE202308080,CLE,TOR,0,0,bibet001,kikuy001,CLE,TOR,1,0
CLE202308090,CLE,TOR,0,1,gausk001,allel003,TOR,CLE,0,1
CLE202308100,CLE,TOR,0,0,syndn001,manoa001,CLE,TOR,4,3
CLE202308181,CLE,DET,1,3,skubt001,willg004,DET,CLE,2,4
CLE202308182,CLE,DET,0,0,deloe001,cisnj001,CLE,DET,4,1
CLE202308190,CLE,DET,1,3,mannm001,bibet001,DET,CLE,3,4
CLE202308200,CLE,DET,0,2,rodre004,allel003,DET,CLE,1,4
CLE202308220,CLE,LAN,0,2,hents001,millb005,CLE,LAN,8,3
CLE202308230,CLE,LAN,1,3,varlg001,currx001,LAN,CLE,1,6
CLE202308240,CLE,LAN,0,0,yarbr001,willg004,LAN,CLE,3,9
CLE202309010,CLE,TBA,0,1,morge001,glast001,CLE,TBA,3,2
CLE202309020,CLE,TBA,1,1,hents001,devec001,CLE,TBA,7,6
CLE202309030,CLE,TBA,0,0,pochc001,stept002,TBA,CLE,2,6
CLE202309040,CLE,MIN,0,1,lopep002,gioll001,MIN,CLE,6,20
CLE202309050,CLE,MIN,0,2,jax-g001,stept002,MIN,CLE,3,8
CLE202309060,CLE,MIN,0,0,willg004,ryanj002,CLE,MIN,2,1
CLE202309150,CLE,TEX,0,0,gioll001,grayj003,CLE,TEX,12,3
CLE202309160,CLE,TEX,0,0,loper003,smitw002,CLE,TEX,2,1
CLE202309170,CLE,TEX,0,0,willg004,bradc003,CLE,TEX,9,2
CLE202309210,CLE,BAL,0,0,stept002,perec004,CLE,BAL,5,2
CLE202309220,CLE,BAL,2,2,clase001,canoy001,CLE,BAL,9,8
CLE202309230,CLE,BAL,0,1,meanj001,quanc001,BAL,CLE,1,2
CLE202309240,CLE,BAL,0,0,gibsk002,mcket001,BAL,CLE,1,5
CLE202309260,CLE,CIN,0,0,molls001,karij001,CIN,CLE,7,11
CLE202309270,CLE,CIN,0,0,biebs001,abboa001,CLE,CIN,4,3
COL202304060,COL,WAS,0,0,freek001,grayj004,COL,WAS,1,0
COL202304070,COL,WAS,0,2,gorem001,urenj001,WAS,COL,5,10
COL202304080,COL,WAS,0,0,willt002,gomba001,WAS,COL,6,7
COL202304090,COL,WAS,0,0,lamed001,ramie004,COL,WAS,7,6
COL202304100,COL,SLN,0,0,marqg001,matzs001,COL,SLN,7,4
COL202304110,COL,SLN,0,1,gallg001,johnp001,SLN,COL,6,9
COL202304120,COL,SLN,1,0,palla001,lawrj002,SLN,COL,4,7
COL202304170,COL,PIT,0,1,hillr001,freek001,PIT,COL,3,14
COL202304180,COL,PIT,3,0,velav001,urenj001,PIT,COL,3,5
COL202304190,COL,PIT,0,5,oviej001,gomba001,PIT,COL,3,14
COL202304280,COL,ARI,0,0,kellm002,freek001,ARI,COL,1,9
COL202304290,COL,ARI,0,1,henrt001,davin001,ARI,COL,4,11
COL202304300,COL,ARI,0,0,gomba001,nelsr003,COL,ARI,12,4
COL202305020,COL,MIL,0,0,lawrj002,strzp001,COL,MIL,3,2
COL202305030,COL,MIL,0,0,freek001,lauee001,COL,MIL,7,1
COL202305040,COL,MIL,0,2,handb001,strzp001,COL,MIL,9,6
COL202305120,COL,PHI,0,0,stram001,lawrj002,PHI,COL,3,6
COL202305130,COL,PHI,0,4,brogc001,feltr001,PHI,COL,4,7
COL202305140,COL,PHI,2,0,freek001,nolaa001,COL,PHI,4,0
COL202305150,COL,CIN,0,1,bardd001,liveb001,COL,CIN,9,8
COL202305160,COL,CIN,0,0,law-d001,lambp001,CIN,COL,1,3
COL202305170,COL,CIN,0,0,suteb001,ashcg001,COL,CIN,11,6
COL202305220,COL,MIA,2,0,birdj001,cabre003,COL,MIA,5,3
COL202305230,COL,MIA,0,1,gomba001,peree004,COL,MIA,5,4
COL202305240,COL,MIA,1,0,alcas001,kaufk001,MIA,COL,2,10
COL202305250,COL,MIA,0,0,suteb001,brazh001,COL,MIA,7,6
COL202305260,COL,NYN,0,2,schem001,seabc001,NYN,COL,2,5
COL202305270,COL,NYN,0,0,lawrj002,brigj002,COL,NYN,10,7
COL202305280,COL,NYN,0,0,lambp001,nogos001,COL,NYN,11,10
COL202306060,COL,SFN,0,0,walkr001,lamed001,SFN,COL,4,10
COL202306070,COL,SFN,0,0,roget001,lawrj002,SFN,COL,4,5
COL202306080,COL,SFN,4,1,alexs001,johnp001,SFN,COL,4,6
COL202306090,COL,SDN,0,3,darvy001,gomba001,SDN,COL,6,9
COL202306100,COL,SDN,0,1,carld003,birdj001,SDN,COL,2,3
COL202306110,COL,SDN,1,0,lawrj002,honeb001,COL,SDN,5,4
COL202306230,COL,ANA,1,0,johnp001,bachs001,COL,ANA,7,4
COL202306240,COL,ANA,0,0,canng001,andec001,ANA,COL,1,25
COL202306250,COL,ANA,1,0,gomba001,andet002,COL,ANA,4,3
COL202306270,COL,LAN,0,0,kersc001,seabc001,LAN,COL,0,5
COL202306280,COL,LAN,0,0,birdj001,gonzv001,COL,LAN,9,8
COL202306290,COL,LAN,1,1,sheee001,andec001,LAN,COL,3,14
COL202306300,COL,DET,0,0,gomba001,lorem002,COL,DET,8,5
COL202307010,COL,DET,0,0,langa001,johnp001,DET,COL,2,4
COL202307020,COL,DET,0,4,mannm001,seabc001,DET,COL,9,14
COL202307140,COL,NYA,0,2,gomba001,rodoc001,COL,NYA,7,2
COL202307150,COL,NYA,1,1,schmc002,seabc001,NYA,COL,3,6
COL202307160,COL,NYA,0,0,hollg002,marir001,COL,NYA,8,7
COL202307180,COL,HOU,3,3,abadf001,browh001,COL,HOU,4,3
COL202307190,COL,HOU,0,0,bielb001,gomba001,HOU,COL,1,4
COL202307280,COL,OAK,0,1,searj001,freek001,OAK,COL,5,8
COL202307290,COL,OAK,0,1,blacp001,flexc001,OAK,COL,3,11
COL202307300,COL,OAK,0,0,blact002,medil002,COL,OAK,2,0
COL202307310,COL,SDN,0,0,handb001,martn002,COL,SDN,4,3
COL202308010,COL,SDN,1,0,suarr002,lambp001,SDN,COL,5,8
COL202308020,COL,SDN,0,1,kerrr001,freek001,SDN,COL,1,11
COL202308140,COL,ARI,0,1,kochm001,mantj002,COL,ARI,6,4
COL202308150,COL,ARI,0,0,ginkk001,lawrj002,ARI,COL,5,8
COL202308160,COL,ARI,1,2,nelsk001,kinlt001,ARI,COL,7,9
COL202308180,COL,CHA,5,1,lambp001,kopem001,COL,CHA,14,1
COL202308190,COL,CHA,3,0,freek001,schoj002,COL,CHA,11,5
COL202308200,COL,CHA,0,0,bumma001,kochm001,CHA,COL,5,10
COL202308280,COL,ATL,1,0,eldeb001,kaufk001,ATL,COL,4,14
COL202308290,COL,ATL,0,0,mortc002,lambp001,ATL,COL,1,3
COL202308300,COL,ATL,0,0,vined001,freek001,ATL,COL,3,7
COL202309010,COL,TOR,0,0,hickj002,birdj001,TOR,COL,9,13
COL202309020,COL,TOR,0,4,blact002,kikuy001,COL,TOR,8,7
COL202309030,COL,TOR,0,0,greec003,lawrj002,TOR,COL,5,7
COL202309110,COL,CHN,1,0,smyld001,kinlt001,CHN,COL,4,5
COL202309120,COL,CHN,0,0,birdj001,paled001,COL,CHN,6,4
COL202309130,COL,CHN,0,1,blact002,tailj001,COL,CHN,7,3
COL202309150,COL,SFN,0,0,kochm001,dovac001,COL,SFN,3,2
COL202309161,COL,SFN,0,0,kaufk001,walkr001,COL,SFN,9,5
COL202309162,COL,SFN,2,0,vodnv001,alexs001,COL,SFN,5,2
COL202309170,COL,SFN,0,0,manas001,flexc001,SFN,COL,10,11
COL202309261,COL,LAN,3,0,andec001,fergc001,COL,LAN,4,1
COL202309262,COL,LAN,0,0,millb005,feltr001,LAN,COL,2,11
COL202309270,COL,LAN,0,0,sheee001,davin001,LAN,COL,2,8
COL202309280,COL,LAN,1,2,flexc001,yarbr001,COL,LAN,14,5
COL202309290,COL,MIN,0,1,fundk001,kinlt001,MIN,COL,6,7
COL202309300,COL,MIN,0,0,paddc001,kaufk001,MIN,COL,6,14
COL202310010,COL,MIN,0,0,hollg002,luplj001,COL,MIN,3,2
DET202304060,DET,BOS,0,0,salec001,turns003,BOS,DET,3,6
DET202304080,DET,BOS,0,0,houct001,wentj001,BOS,DET,5,14
DET202304090,DET,BOS,1,0,crawk001,boydm001,BOS,DET,1,4
DET202304140,DET,SFN,0,1,cisnj001,dovac001,DET,SFN,7,5
DET202304150,DET,SFN,0,2,shrec001,roget001,DET,SFN,7,6
DET202304181,DET,CLE,1,0,langa001,karij001,DET,CLE,4,3
DET202304182,DET,CLE,0,0,rodre004,battp001,DET,CLE,1,0
DET202304190,DET,CLE,0,0,quanc001,turns003,CLE,DET,2,3
DET202304270,DET,BAL,0,0,bakeb001,shrec001,BAL,DET,4,7
DET202304291,DET,BAL,3,0,rodre004,kremd001,DET,BAL,7,4
DET202304292,DET,BAL,0,0,rodrg003,boydm001,BAL,DET,4,6
DET202304300,DET,BAL,0,0,votha001,turns003,BAL,DET,3,5
DET202305031,DET,NYN,3,0,alext001,ottaa001,DET,NYN,6,5
DET202305032,DET,NYN,2,0,lorem002,schem001,DET,NYN,8,1
DET202305040,DET,NYN,2,0,rodre004,verlj001,DET,NYN,2,0
DET202305120,DET,SEA,0,1,gonzm005,boydm001,SEA,DET,2,9
DET202305130,DET,SEA,0,0,millb004,faeda001,SEA,DET,0,5
DET202305140,DET,SEA,1,0,folej001,speig001,DET,SEA,5,3
DET202305160,DET,PIT,2,0,lorem002,ortil003,DET,PIT,4,0
DET202305170,DET,PIT,0,0,hillr001,rodre004,PIT,DET,0,8
DET202305250,DET,CHA,0,0,faeda001,gioll001,DET,CHA,7,2
DET202305260,DET,CHA,1,3,lynnl001,wentj001,CHA,DET,3,12
DET202305270,DET,CHA,0,0,folej001,kellj001,DET,CHA,7,3
DET202305280,DET,CHA,0,0,langa001,loper003,DET,CHA,6,5
DET202305290,DET,TEX,0,0,eovan001,boydm001,TEX,DET,0,5
DET202305300,DET,TEX,0,0,andeg002,faeda001,TEX,DET,6,10
DET202305310,DET,TEX,0,0,vestw001,dunnd001,DET,TEX,3,2
DET202306090,DET,ARI,0,1,kellm002,lorem002,ARI,DET,6,11
DET202306100,DET,ARI,0,0,nelsr003,boydm001,ARI,DET,0,5
DET202306110,DET,ARI,1,0,ginkk001,folej001,ARI,DET,5,7
DET202306120,DET,ATL,0,0,langa001,jimej003,DET,ATL,6,5
DET202306141,DET,ATL,1,0,stris002,olsor001,ATL,DET,7,10
DET202306142,DET,ATL,0,1,mchuc001,lorem002,ATL,DET,5,6
DET202306190,DET,KCA,0,0,alext001,clart003,DET,KCA,6,4
DET202306200,DET,KCA,0,0,lyncd001,lorem002,KCA,DET,0,1
DET202306210,DET,KCA,0,0,boydm001,singb001,DET,KCA,9,4
DET202306230,DET,MIN,0,0,maedk001,wentj001,MIN,DET,1,4
DET202306240,DET,MIN,0,0,olsor001,lopep002,DET,MIN,3,2
DET202306250,DET,MIN,0,0,jax-g001,whitb002,MIN,DET,3,6
DET202307040,DET,OAK,0,0,fujis001,holtt002,OAK,DET,0,1
DET202307050,DET,OAK,0,3,waldk003,rodre004,OAK,DET,3,12
DET202307060,DET,OAK,2,0,lorem002,harrh002,DET,OAK,9,0
DET202307070,DET,TOR,0,0,manoa001,faeda001,TOR,DET,2,12
DET202307080,DET,TOR,2,0,mannm001,gausk001,DET,TOR,2,0
DET202307090,DET,TOR,0,0,garcy001,cisnj001,TOR,DET,3,4
DET202307210,DET,SDN,0,3,lugos001,olsor001,SDN,DET,4,5
DET202307220,DET,SDN,0,0,wolfj001,englm001,SDN,DET,3,14
DET202307230,DET,SDN,1,0,faeda001,musgj001,DET,SDN,3,1
DET202307240,DET,SFN,1,0,skubt001,strir001,DET,SFN,5,1
DET202307250,DET,ANA,0,2,estec001,langa001,ANA,DET,6,7
DET202307271,DET,ANA,0,0,ohtas001,lorem002,ANA,DET,0,6
DET202307272,DET,ANA,0,0,sandp002,mannm001,ANA,DET,4,11
DET202308040,DET,TBA,0,2,littz001,olsor001,TBA,DET,0,8
DET202308050,DET,TBA,0,0,skubt001,civaa001,DET,TBA,4,2
DET202308060,DET,TBA,0,3,pochc001,mannm001,TBA,DET,6,10
DET202308070,DET,MIN,0,4,lopep002,wentj001,MIN,DET,3,9
DET202308080,DET,MIN,1,0,rodre004,grays001,DET,MIN,6,0
DET202308090,DET,MIN,2,0,holtt002,oberb002,DET,MIN,9,5
DET202308100,DET,MIN,0,0,olsor001,maedk001,DET,MIN,3,0
DET202308210,DET,CHN,0,0,paled001,brieb001,CHN,DET,6,7
DET202308220,DET,CHN,2,0,holtt002,smyld001,DET,CHN,8,6
DET202308230,DET,CHN,0,0,merrj001,brieb001,CHN,DET,4,6
DET202308250,DET,HOU,0,0,langa001,presr001,DET,HOU,4,1
DET202308260,DET,HOU,0,1,browh001,rodre004,HOU,DET,2,9
DET202308270,DET,HOU,0,0,verlj001,faeda001,HOU,DET,4,17
DET202308280,DET,NYA,0,0,sevel001,olsor001,NYA,DET,1,4
DET202308290,DET,NYA,0,1,britj003,skubt001,NYA,DET,2,4
DET202308300,DET,NYA,0,2,coleg001,whitb002,NYA,DET,2,6
DET202308310,DET,NYA,0,0,brieb001,loaij001,DET,NYA,4,3
DET202309080,DET,CHA,0,0,clevm001,olsor001,CHA,DET,0,6
DET202309090,DET,CHA,0,0,skubt001,urenj001,DET,CHA,3,1
DET202309100,DET,CHA,0,0,gipss001,schoj002,DET,CHA,3,2
DET202309120,DET,CIN,3,0,diaza004,langa001,CIN,DET,5,6
DET202309130,DET,CIN,0,0,duard001,rodre004,CIN,DET,3,4
DET202309140,DET,CIN,1,0,olsor001,law-d001,DET,CIN,8,2
DET202309260,DET,KCA,0,0,folej001,clart003,DET,KCA,6,3
DET202309270,DET,KCA,0,0,diazm004,bowlj001,DET,KCA,8,0
DET202309280,DET,KCA,0,1,cisnj001,ragac001,DET,KCA,7,3
DET202309290,DET,CLE,0,0,quanc001,wentj001,CLE,DET,5,7
DET202309300,DET,CLE,0,0,brieb001,mcket001,DET,CLE,8,0
DET202310010,DET,CLE,1,0,rodre004,gioll001,DET,CLE,5,2
HOU202303300,HOU,CHA,0,0,gravk001,presr001,CHA,HOU,2,3
HOU202303310,HOU,CHA,0,1,marts003,gravk001,HOU,CHA,6,3
HOU202304010,HOU,CHA,2,0,stanr002,kellj001,HOU,CHA,6,4
HOU202304020,HOU,CHA,0,0,clevm001,garcl007,CHA,HOU,3,6
HOU202304030,HOU,DET,0,0,wingt001,nerih001,DET,HOU,6,7
HOU202304040,HOU,DET,1,1,mannm001,valdf001,DET,HOU,3,6
HOU202304050,HOU,DET,0,0,javic001,rodre004,HOU,DET,8,2
HOU202304140,HOU,TEX,0,1,perem004,garcl007,TEX,HOU,2,6
HOU202304150,HOU,TEX,0,0,browh001,ragac001,HOU,TEX,8,2
HOU202304160,HOU,TEX,0,0,burkb001,valdf001,TEX,HOU,1,9
HOU202304170,HOU,TOR,7,0,javic001,gausk001,HOU,TOR,9,2
HOU202304180,HOU,TOR,0,0,bassc001,urquj001,TOR,HOU,2,4
HOU202304190,HOU,TOR,0,0,garcl007,berrj001,HOU,TOR,8,1
HOU202304280,HOU,PHI,1,1,nolaa001,valdf001,PHI,HOU,1,3
HOU202304290,HOU,PHI,0,0,wheez001,javic001,PHI,HOU,1,6
HOU202304300,HOU,PHI,1,0,urquj001,faltb001,HOU,PHI,4,3
HOU202305010,HOU,SFN,1,0,stanr002,hjels001,HOU,SFN,7,3
HOU202305020,HOU,SFN,0,1,desca001,browh001,SFN,HOU,0,2
HOU202305030,HOU,SFN,0,0,webbl001,valdf001,SFN,HOU,2,4
HOU202305150,HOU,CHN,4,0,montr004,fulmm001,HOU,CHN,6,4
HOU202305160,HOU,CHN,1,0,javic001,steej002,HOU,CHN,7,3
HOU202305170,HOU,CHN,1,3,abreb002,hughb002,HOU,CHN,7,6
HOU202305190,HOU,OAK,0,0,bielb001,waldk003,HOU,OAK,5,1
HOU202305200,HOU,OAK,2,0,nerih001,lover001,HOU,OAK,3,2
HOU202305210,HOU,OAK,0,0,valdf001,kaprj001,HOU,OAK,2,0
HOU202305290,HOU,MIN,0,0,duraj002,abreb002,MIN,HOU,5,7
HOU202305300,HOU,MIN,0,0,bielb001,ryanj002,HOU,MIN,5,1
HOU202305310,HOU,MIN,0,0,varll001,browh001,MIN,HOU,2,8
HOU202306010,HOU,ANA,0,0,blanr001,detmr001,HOU,ANA,5,2
HOU202306020,HOU,ANA,2,0,valdf001,ohtas001,HOU,ANA,6,2
HOU202306030,HOU,ANA,1,0,javic001,sandp002,HOU,ANA,9,6
HOU202306040,HOU,ANA,0,0,devec001,matop002,ANA,HOU,1,2
HOU202306130,HOU,WAS,0,0,browh001,corbp001,HOU,WAS,6,1
HOU202306140,HOU,WAS,2,0,presr001,harvh001,HOU,WAS,5,4
HOU202306150,HOU,WAS,0,0,harvh001,matop002,WAS,HOU,1,4
HOU202306160,HOU,CIN,0,0,abboa001,franj006,CIN,HOU,1,2
HOU202306170,HOU,CIN,0,2,greeh001,bielb001,CIN,HOU,3,10
HOU202306180,HOU,CIN,2,0,gibai001,marts003,CIN,HOU,7,9
HOU202306190,HOU,NYN,0,0,schem001,browh001,NYN,HOU,1,11
HOU202306200,HOU,NYN,0,0,valdf001,verlj001,HOU,NYN,4,2
HOU202306210,HOU,NYN,2,0,matop002,leond003,HOU,NYN,10,8
HOU202307040,HOU,COL,0,0,bielb001,freek001,HOU,COL,4,1
HOU202307050,HOU,COL,0,0,franj006,andec001,HOU,COL,6,4
HOU202307060,HOU,SEA,0,0,kirbg001,blanr001,SEA,HOU,1,5
HOU202307070,HOU,SEA,0,0,castl003,browh001,SEA,HOU,1,10
HOU202307080,HOU,SEA,2,0,nerih001,munoa002,HOU,SEA,3,2
HOU202307090,HOU,SEA,0,0,gilbl002,bielb001,SEA,HOU,1,3
HOU202307240,HOU,TEX,4,2,presr001,speaa001,HOU,TEX,10,9
HOU202307250,HOU,TEX,0,0,franj006,rodry002,HOU,TEX,4,3
HOU202307260,HOU,TEX,3,0,heana001,valdf001,TEX,HOU,5,13
HOU202307280,HOU,TBA,1,3,pochc001,presr001,TBA,HOU,3,4
HOU202307290,HOU,TBA,0,0,browh001,bradt002,HOU,TBA,17,4
HOU202307300,HOU,TBA,0,4,littz001,bielb001,TBA,HOU,2,8
HOU202307310,HOU,CLE,0,0,franj006,morge001,HOU,CLE,7,3
HOU202308010,HOU,CLE,0,0,valdf001,willg004,HOU,CLE,2,0
HOU202308020,HOU,CLE,0,0,matop002,sandn001,HOU,CLE,3,2
HOU202308110,HOU,ANA,0,0,verlj001,detmr001,HOU,ANA,11,3
HOU202308120,HOU,ANA,0,0,franj006,andet002,HOU,ANA,11,3
HOU202308130,HOU,ANA,0,0,silsc001,urquj001,ANA,HOU,1,2
HOU202308180,HOU,SEA,0,0,millb004,franj006,SEA,HOU,0,2
HOU202308190,HOU,SEA,0,1,gilbl002,valdf001,SEA,HOU,3,10
HOU202308200,HOU,SEA,0,2,brasm001,browh001,SEA,HOU,6,7
HOU202308210,HOU,BOS,1,3,javic001,paxtj001,HOU,BOS,9,4
HOU202308220,HOU,BOS,2,0,verlj001,houct001,HOU,BOS,7,3
HOU202308230,HOU,BOS,1,0,piven001,gravk001,BOS,HOU,5,7
HOU202308240,HOU,BOS,0,1,bellb002,franj006,BOS,HOU,1,17
HOU202309010,HOU,NYA,0,3,rodoc001,verlj001,NYA,HOU,2,6
HOU202309020,HOU,NYA,0,0,britj003,browh001,NYA,HOU,4,5
HOU202309030,HOU,NYA,1,0,kingm002,javic001,NYA,HOU,1,6
HOU202309080,HOU,SDN,1,0,snelb001,browh001,SDN,HOU,2,11
HOU202309090,HOU,SDN,0,0,matop002,lugos001,HOU,SDN,7,5
HOU202309100,HOU,SDN,0,0,franj006,waldm003,HOU,SDN,12,2
HOU202309110,HOU,OAK,0,0,waldk003,valdf001,OAK,HOU,0,4
HOU202309120,HOU,OAK,1,3,searj001,verlj001,OAK,HOU,2,6
HOU202309130,HOU,OAK,0,0,browh001,blacp001,HOU,OAK,6,2
HOU202309180,HOU,BAL,1,0,baumm001,presr001,BAL,HOU,7,8
HOU202309190,HOU,BAL,2,2,halld004,browh001,BAL,HOU,5,9
HOU202309200,HOU,BAL,0,1,presr001,could001,HOU,BAL,2,1
HOU202309220,HOU,KCA,1,4,ragac001,valdf001,KCA,HOU,5,7
HOU202309230,HOU,KCA,0,1,lylej001,franj006,KCA,HOU,2,3
HOU202309240,HOU,KCA,1,0,marsa001,browh001,KCA,HOU,5,6
KCA202303300,KCA,MIN,0,0,lopep002,greiz001,MIN,KCA,0,2
KCA202304010,KCA,MIN,0,1,grays001,lylej001,MIN,KCA,0,2
KCA202304020,KCA,MIN,0,0,ryanj002,kellb003,MIN,KCA,4,7
KCA202304030,KCA,TOR,3,0,singb001,berrj001,KCA,TOR,9,5
KCA202304040,KCA,TOR,0,0,kikuy001,bubik001,TOR,KCA,1,4
KCA202304050,KCA,TOR,0,0,manoa001,greiz001,TOR,KCA,0,3
KCA202304060,KCA,TOR,0,2,gausk001,lylej001,TOR,KCA,3,6
KCA202304140,KCA,ATL,1,4,mortc002,singb001,ATL,KCA,3,10
KCA202304150,KCA,ATL,1,1,eldeb001,bubik001,ATL,KCA,3,9
KCA202304160,KCA,ATL,0,0,anden001,barls001,ATL,KCA,4,5
KCA202304170,KCA,TEX,0,3,dunnd001,lylej001,TEX,KCA,0,4
KCA202304180,KCA,TEX,1,0,eovan001,kellb003,TEX,KCA,2,12
KCA202304190,KCA,TEX,0,1,perem004,singb001,TEX,KCA,3,12
KCA202305020,KCA,BAL,3,0,wellt003,yarbr001,BAL,KCA,7,11
KCA202305030,KCA,BAL,0,0,greiz001,gibsk002,KCA,BAL,6,0
KCA202305040,KCA,BAL,0,3,canoy001,chapa001,BAL,KCA,10,13
KCA202305050,KCA,OAK,0,1,mullk001,kellb003,OAK,KCA,8,12
KCA202305060,KCA,OAK,1,0,waldk003,singb001,OAK,KCA,4,5
KCA202305070,KCA,OAK,1,0,yarbr001,millm004,KCA,OAK,5,1
KCA202305080,KCA,CHA,1,0,cuasj001,ceasd001,KCA,CHA,12,5
KCA202305090,KCA,CHA,1,0,gioll001,lylej001,CHA,KCA,2,4
KCA202305100,KCA,CHA,4,0,kellb003,lynnl001,KCA,CHA,9,1
KCA202305110,KCA,CHA,0,0,barls001,loper003,KCA,CHA,4,3
KCA202305220,KCA,DET,3,3,langa001,barls001,DET,KCA,5,8
KCA202305230,KCA,DET,0,0,cuasj001,rodre004,KCA,DET,4,1
KCA202305240,KCA,DET,0,0,vestw001,taylj001,DET,KCA,4,6
KCA202305260,KCA,WAS,0,1,corbp001,lylej001,WAS,KCA,10,12
KCA202305270,KCA,WAS,1,0,thomm005,taylj001,WAS,KCA,2,4
KCA202305280,KCA,WAS,0,0,barls001,kuhlc001,KCA,WAS,3,2
KCA202306020,KCA,COL,0,1,suteb001,hernc006,COL,KCA,2,7
KCA202306030,KCA,COL,1,5,caram001,lyncd001,COL,KCA,4,6
KCA202306040,KCA,COL,0,0,singb001,freek001,KCA,COL,2,0
KCA202306120,KCA,CIN,2,0,farmb001,hernc006,CIN,KCA,4,5
KCA202306130,KCA,CIN,1,0,willb003,lylej001,CIN,KCA,4,5
KCA202306140,KCA,CIN,0,0,liveb001,lyncd001,CIN,KCA,4,7
KCA202306160,KCA,ANA,0,1,sandp002,singb001,ANA,KCA,0,3
KCA202306170,KCA,ANA,0,0,chapa001,devec001,KCA,ANA,10,9
KCA202306180,KCA,ANA,0,0,andet002,greiz001,ANA,KCA,2,5
KCA202306270,KCA,CLE,0,0,stept002,barls001,CLE,KCA,1,2
KCA202306280,KCA,CLE,0,0,sandn001,cox-a001,CLE,KCA,1,14
KCA202306290,KCA,CLE,0,0,chapa001,clase001,KCA,CLE,4,3
KCA202306300,KCA,LAN,0,1,millb005,marsa001,LAN,KCA,3,9
KCA202307010,KCA,LAN,5,0,lyncd001,uriaj001,KCA,LAN,6,4
KCA202307020,KCA,LAN,0,0,singb001,gonst001,KCA,LAN,9,1
KCA202307151,KCA,TBA,0,0,glast001,marsa001,TBA,KCA,1,6
KCA202307152,KCA,TBA,0,0,pochc001,hernc006,TBA,KCA,2,4
KCA202307160,KCA,TBA,1,0,singb001,efliz001,KCA,TBA,8,4
KCA202307170,KCA,DET,0,0,whitb002,clart003,DET,KCA,2,3
KCA202307180,KCA,DET,0,2,lyncd001,skubt001,KCA,DET,11,10
KCA202307190,KCA,DET,0,0,rodre004,yarbr001,DET,KCA,2,3
KCA202307200,KCA,DET,0,0,lorem002,greiz001,DET,KCA,0,3
KCA202307280,KCA,MIN,0,0,clart003,duraj002,KCA,MIN,8,5
KCA202307290,KCA,MIN,1,0,lylej001,oberb002,KCA,MIN,10,7
KCA202307300,KCA,MIN,0,0,yarbr001,maedk001,KCA,MIN,2,1
KCA202308010,KCA,NYN,0,0,hernc006,raleb001,KCA,NYN,7,6
KCA202308020,KCA,NYN,2,0,ragac001,sengk001,KCA,NYN,4,0
KCA202308030,KCA,NYN,1,0,singb001,carrc003,KCA,NYN,9,2
KCA202308110,KCA,SLN,4,0,zerpa001,waina001,KCA,SLN,12,8
KCA202308120,KCA,SLN,0,0,matzs001,ragac001,SLN,KCA,4,5
KCA202308140,KCA,SEA,3,0,wittn001,brasm001,KCA,SEA,7,6
KCA202308150,KCA,SEA,0,0,munoa002,davit005,SEA,KCA,8,10
KCA202308160,KCA,SEA,1,3,castl003,coled003,SEA,KCA,5,6
KCA202308170,KCA,SEA,0,0,campi001,hernc006,SEA,KCA,4,6
KCA202308280,KCA,PIT,0,0,oviej001,greiz001,PIT,KCA,0,5
KCA202308290,KCA,PIT,0,0,ortil003,hernc006,PIT,KCA,3,6
KCA202308300,KCA,PIT,0,1,jacka003,zerpa001,PIT,KCA,1,4
