game_id,visteam,hometeam,site,date,number,gametype,starttime,daynight,innings,tiebreaker,usedh,umphome,ump1b,ump2b,ump3b,umplf,umprf,inputtime,howscored,pitches,oscorer,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save
HOU202304150,TEX,HOU,HOU03,2023/04/15,0,regular,6:10PM,night,9,2,true,bacce901,willr901,estam901,diazl901,(none),(none),2023/10/03 06:10:19,unknown,pitches,wilkt701,73,unknown,0,unknown,none,dome,155,39257,browh001,ragac001,
HOU202304160,TEX,HOU,HOU03,2023/04/16,0,regular,6:10PM,night,9,2,true,willr901,estam901,diazl901,bacce901,(none),(none),2023/07/04 09:04:42,unknown,pitches,johnf701,73,unknown,0,unknown,none,dome,179,39122,burkb001,valdf001,
HOU202304170,TOR,HOU,HOU03,2023/04/17,0,regular,7:10PM,night,9,2,true,hobep901,cejan901,macka901,onorb901,(none),(none),2023/10/03 06:10:20,unknown,pitches,wilkt701,73,unknown,0,unknown,none,dome,165,30873,javic001,gausk001,
HOU202304180,TOR,HOU,HOU03,2023/04/18,0,regular,7:10PM,night,9,2,true,cejan901,macka901,onorb901,hobep901,(none),(none),2023/05/20 17:39:05,unknown,pitches,wilkt701,73,unknown,0,unknown,none,dome,167,32602,bassc001,urquj001,romaj004
HOU202304190,TOR,HOU,HOU03,2023/04/19,0,regular,7:10PM,night,9,2,true,macka901,onorb901,hobep901,cejan901,(none),(none),2023/05/20 17:39:07,unknown,pitches,fanud701,73,unknown,0,unknown,none,dome,144,40545,garcl007,berrj001,
HOU202304280,PHI,HOU,HOU03,2023/04/28,0,regular,7:10PM,night,9,2,true,barkl901,littw901,addir901,merzd901,(none),(none),2023/09/17 07:18:36,unknown,pitches,wilkt701,73,unknown,0,unknown,none,dome,146,40719,nolaa001,valdf001,alvaj004
HOU202304290,PHI,HOU,HOU03,2023/04/29,0,regular,4:10PM,day,9,2,true,littw901,addir901,merzd901,barkl901,(none),(none),2023/09/07 09:04:17,unknown,pitches,blour701,73,unknown,0,unknown,none,dome,171,41240,wheez001,javic001,
HOU202304300,PHI,HOU,HOU03,2023/04/30,0,regular,6:10PM,night,9,2,true,addir901,merzd901,barkl901,littw901,(none),(none),2023/05/20 17:39:19,unknown,pitches,johnf701,73,unknown,0,unknown,none,dome,166,41669,urquj001,faltb001,presr001
HOU202305010,SFN,HOU,HOU03,2023/05/01,0,regular,7:10PM,night,9,2,true,moorm901,wegnm901,drecb901,sches901,(none),(none),2023/05/20 17:39:19,unknown,pitches,fanud701,73,unknown,0,unknown,none,dome,158,30915,stanr002,hjels001,
HOU202305020,SFN,HOU,HOU03,2023/05/02,0,regular,7:10PM,night,9,2,true,wegnm901,drecb901,sches901,moorm901,(none),(none),2023/05/20 17:39:20,unknown,pitches,fanud701,76,tolf,7,unknown,none,cloudy,159,31701,desca001,browh001,dovac001
HOU202305030,SFN,HOU,HOU03,2023/05/03,0,regular,1:10PM,day,9,2,true,drecb901,sches901,moorm901,wegnm901,(none),(none),2023/10/03 06:10:21,unknown,pitches,blour701,73,unknown,0,unknown,none,dome,134,40405,webbl001,valdf001,dovac001
HOU202305150,CHN,HOU,HOU03,2023/05/15,0,regular,7:10PM,night,9,2,true,mosce901,guccc901,rackd901,jimee902,(none),(none),2023/05/20 17:39:35,unknown,pitches,blour701,73,unknown,0,unknown,none,dome,155,35413,montr004,fulmm001,nerih001
HOU202305160,CHN,HOU,HOU03,2023/05/16,0,regular,7:10PM,night,9,2,true,guccc901,rackd901,jimee902,mosce901,(none),(none),2023/05/20 17:39:36,unknown,pitches,fanud701,73,unknown,0,unknown,none,dome,139,34280,javic001,steej002,
HOU202305170,CHN,HOU,HOU03,2023/05/17,0,regular,7:10PM,night,9,2,true,rackd901,jimee902,mosce901,guccc901,(none),(none),2023/06/22 09:03:41,unknown,pitches,blour701,73,unknown,0,unknown,none,dome,170,35749,abreb002,hughb002,
HOU202305190,OAK,HOU,HOU03,2023/05/19,0,regular,7:10PM,night,9,2,true,millb903,carlm901,gibsh902,bakej902,(none),(none),2023/06/21 09:12:06,unknown,pitches,blour701,73,unknown,0,unknown,none,dome,168,34931,bielb001,waldk003,
HOU202305200,OAK,HOU,HOU03,2023/05/20,0,regular,3:10PM,day,9,2,true,carlm901,gibsh902,bakej902,millb903,(none),(none),2023/06/02 09:03:19,unknown,pitches,blour701,73,unknown,0,unknown,none,dome,155,35475,nerih001,lover001,presr001
HOU202305210,OAK,HOU,HOU03,2023/05/21,0,regular,1:10PM,day,9,2,true,gibsh902,bakej902,millb903,carlm901,(none),(none),2023/06/02 09:03:21,unknown,pitches,johnf701,73,unknown,0,unknown,none,dome,146,39820,valdf001,kaprj001,
HOU202305290,MIN,HOU,HOU03,2023/05/29,0,regular,3:10PM,day,9,2,true,carav901,laynj901,hamaa901,mahrn901,(none),(none),2023/06/10 09:05:46,unknown,pitches,johnf701,73,unknown,0,unknown,none,dome,176,40744,duraj002,abreb002,
HOU202305300,MIN,HOU,HOU03,2023/05/30,0,regular,7:10PM,night,9,2,true,laynj901,hamaa901,mahrn901,carav901,(none),(none),2023/06/11 09:08:33,unknown,pitches,blour701,73,unknown,0,unknown,none,dome,150,34604,bielb001,ryanj002,
HOU202305310,MIN,HOU,HOU03,2023/05/31,0,regular,7:10PM,night,9,2,true,hamaa901,mahrn901,carav901,laynj901,(none),(none),2023/06/13 09:05:22,unknown,pitches,fanud701,73,unknown,0,unknown,none,dome,170,37127,varll001,browh001,
HOU202306010,ANA,HOU,HOU03,2023/06/01,0,regular,7:10PM,night,9,2,true,sches901,moorm901,wegnm901,drecb901,(none),(none),2023/06/03 09:45:41,unknown,pitches,fanud701,73,unknown,0,unknown,none,dome,156,34037,blanr001,detmr001,presr001
HOU202306020,ANA,HOU,HOU03,2023/06/02,0,regular,7:10PM,night,9,2,true,moorm901,wegnm901,drecb901,sches901,(none),(none),2023/07/15 09:03:01,unknown,pitches,johnf701,73,unknown,0,unknown,none,dome,156,38692,valdf001,ohtas001,
HOU202306030,ANA,HOU,HOU03,2023/06/03,0,regular,3:10PM,day,9,2,true,wegnm901,drecb901,sches901,moorm901,(none),(none),2023/07/15 09:03:02,unknown,pitches,blour701,73,unknown,0,unknown,none,dome,192,39222,javic001,sandp002,
HOU202306040,ANA,HOU,HOU03,2023/06/04,0,regular,1:10PM,day,9,2,true,drecb901,sches901,moorm901,thomd901,(none),(none),2023/06/29 16:14:38,unknown,pitches,johnf701,73,unknown,0,unknown,none,dome,140,40831,devec001,matop002,estec001
HOU202306130,WAS,HOU,HOU03,2023/06/13,0,regular,7:10PM,night,9,2,true,randt901,riggj901,knigb901,ticht901,(none),(none),2023/07/12 09:02:27,unknown,pitches,wilkt701,73,unknown,0,unknown,none,dome,150,39546,browh001,corbp001,
HOU202306140,WAS,HOU,HOU03,2023/06/14,0,regular,7:10PM,night,9,2,true,riggj901,knigb901,ticht901,randt901,(none),(none),2023/06/28 08:59:40,unknown,pitches,wilkt701,73,unknown,0,unknown,none,dome,144,39796,presr001,harvh001,
HOU202306150,WAS,HOU,HOU03,2023/06/15,0,regular,7:10PM,night,9,2,true,knigb901,ticht901,randt901,riggj901,(none),(none),2023/07/18 09:03:27,unknown,pitches,fanud701,73,unknown,0,unknown,none,dome,192,38303,harvh001,matop002,edwac001
HOU202306160,CIN,HOU,HOU03,2023/06/16,0,regular,7:10PM,night,9,2,true,carav901,laynj901,hamaa901,mahrn901,(none),(none),2023/06/18 09:05:16,unknown,pitches,wilkt701,73,unknown,0,unknown,none,dome,141,38621,abboa001,franj006,diaza004
HOU202306170,CIN,HOU,HOU03,2023/06/17,0,regular,3:10PM,day,9,2,true,laynj901,hamaa901,mahrn901,carav901,(none),(none),2023/07/01 09:04:58,unknown,pitches,johnf701,73,unknown,0,unknown,none,dome,172,40136,greeh001,bielb001,
HOU202306180,CIN,HOU,HOU03,2023/06/18,0,regular,1:10PM,day,9,2,true,hamaa901,arrid901,carav901,mahrn901,(none),(none),2023/07/01 09:04:59,unknown,pitches,wilkt701,73,unknown,0,unknown,none,dome,192,40573,gibai001,marts003,youna002
HOU202306190,NYN,HOU,HOU03,2023/06/19,0,regular,7:10PM,night,9,2,true,metzj901,cejan901,onorb901,hobep901,(none),(none),2023/07/01 09:05:00,unknown,pitches,fanud701,73,unknown,0,unknown,none,dome,158,33185,schem001,browh001,
HOU202306200,NYN,HOU,HOU03,2023/06/20,0,regular,7:10PM,night,9,2,true,cejan901,onorb901,hobep901,metzj901,(none),(none),2023/07/26 10:07:28,unknown,pitches,fanud701,73,unknown,0,unknown,none,dome,131,34606,valdf001,verlj001,presr001
HOU202306210,NYN,HOU,HOU03,2023/06/21,0,regular,1:10PM,day,9,2,true,onorb901,hobep901,metzj901,cejan901,(none),(none),2023/07/04 09:04:43,unknown,pitches,blour701,73,unknown,0,unknown,none,dome,212,38279,matop002,leond003,presr001
HOU202307040,COL,HOU,HOU03,2023/07/04,0,regular,3:10PM,day,9,2,true,thomd901,bakej902,carlm901,millb903,(none),(none),2023/09/21 08:43:17,unknown,pitches,wilkt701,73,unknown,0,unknown,none,dome,146,39533,bielb001,freek001,
HOU202307050,COL,HOU,HOU03,2023/07/05,0,regular,1:10PM,day,9,2,true,bakej902,carlm901,millb903,thomd901,(none),(none),2023/07/17 09:03:29,unknown,pitches,blour701,72,unknown,0,unknown,none,dome,148,36535,franj006,andec001,presr001
HOU202307060,SEA,HOU,HOU03,2023/07/06,0,regular,7:10PM,night,9,2,true,cejan901,onorb901,hobep901,jimee902,(none),(none),2023/07/16 09:04:08,unknown,pitches,blour701,73,unknown,0,unknown,none,dome,150,40562,kirbg001,blanr001,
HOU202307070,SEA,HOU,HOU03,2023/07/07,0,regular,7:10PM,night,9,2,true,onorb901,hobep901,jimee902,cejan901,(none),(none),2023/07/10 07:14:29,unknown,pitches,blour701,73,unknown,0,unknown,none,dome,159,34737,castl003,browh001,
HOU202307080,SEA,HOU,HOU03,2023/07/08,0,regular,6:15PM,night,9,2,true,hobep901,jimee902,cejan901,onorb901,(none),(none),2023/07/23 20:30:19,unknown,pitches,johnf701,73,unknown,0,unknown,none,dome,166,37112,nerih001,munoa002,presr001
HOU202307090,SEA,HOU,HOU03,2023/07/09,0,regular,1:10PM,day,9,2,true,jimee902,cejan901,onorb901,hobep901,(none),(none),2023/07/18 09:03:28,unknown,pitches,johnf701,73,unknown,0,unknown,none,dome,148,39421,gilbl002,bielb001,sewap001
HOU202307240,TEX,HOU,HOU03,2023/07/24,0,regular,7:10PM,night,9,2,true,belld901,cuzzp901,rippm901,lives901,(none),(none),2023/08/27 09:03:05,unknown,pitches,johnf701,73,unknown,0,unknown,none,dome,197,37973,presr001,speaa001,
HOU202307250,TEX,HOU,HOU03,2023/07/25,0,regular,7:10PM,night,9,2,true,cuzzp901,rippm901,lives901,belld901,(none),(none),2023/07/29 12:23:06,unknown,pitches,fanud701,73,unknown,0,unknown,none,dome,140,40520,franj006,rodry002,presr001
HOU202307260,TEX,HOU,HOU03,2023/07/26,0,regular,7:10PM,night,9,2,true,rippm901,lives901,belld901,cuzzp901,(none),(none),2023/08/01 12:13:57,unknown,pitches,fanud701,73,unknown,0,unknown,none,dome,178,40398,heana001,valdf001,
HOU202307280,TBA,HOU,HOU03,2023/07/28,0,regular,7:10PM,night,9,2,true,carlm901,gibsh902,thomd901,millb903,(none),(none),2023/07/30 11:47:28,unknown,pitches,wilkt701,73,unknown,0,unknown,none,dome,165,38592,pochc001,presr001,fairp001
HOU202307290,TBA,HOU,HOU03,2023/07/29,0,regular,6:15PM,night,9,2,true,gibsh902,thomd901,millb903,carlm901,(none),(none),2023/08/24 10:02:37,unknown,pitches,johnf701,73,unknown,0,unknown,none,dome,180,40004,browh001,bradt002,
HOU202307300,TBA,HOU,HOU03,2023/07/30,0,regular,1:10PM,day,9,2,true,thomd901,millb903,carlm901,gibsh902,(none),(none),2023/08/25 09:03:58,unknown,pitches,wilkt701,73,unknown,0,unknown,none,dome,159,40357,littz001,bielb001,
HOU202307310,CLE,HOU,HOU03,2023/07/31,0,regular,7:10PM,night,9,2,true,johna901,wolcq901,valej901,clemp901,(none),(none),2023/08/05 13:34:16,unknown,pitches,johnf701,73,unknown,0,unknown,none,dome,165,30165,franj006,morge001,presr001
HOU202308010,CLE,HOU,HOU03,2023/08/01,0,regular,7:10PM,night,9,2,true,wolcq901,valej901,clemp901,johna901,(none),(none),2023/10/06 09:13:06,unknown,pitches,fanud701,73,unknown,0,unknown,none,dome,126,33703,valdf001,willg004,
HOU202308020,CLE,HOU,HOU03,2023/08/02,0,regular,1:10PM,day,9,2,true,valej901,clemp901,johna901,wolcq901,(none),(none),2023/08/23 09:03:30,unknown,pitches,blour701,73,unknown,0,unknown,none,dome,163,37522,matop002,sandn001,presr001
HOU202308110,ANA,HOU,HOU03,2023/08/11,0,regular,7:10PM,night,9,2,true,marqa901,dejer901,barrl901,willr901,(none),(none),2023/08/13 14:01:12,unknown,pitches,blour701,73,unknown,0,unknown,none,dome,163,41152,verlj001,detmr001,
HOU202308120,ANA,HOU,HOU03,2023/08/12,0,regular,6:15PM,night,9,2,true,dejer901,barrl901,willr901,marqa901,(none),(none),2023/09/07 09:04:18,unknown,pitches,johnf701,73,unknown,0,unknown,none,dome,153,40311,franj006,andet002,
HOU202308130,ANA,HOU,HOU03,2023/08/13,0,regular,1:10PM,day,9,2,true,barrl901,willr901,marqa901,dejer901,(none),(none),2023/08/16 09:03:34,unknown,pitches,johnf701,73,unknown,0,unknown,none,dome,169,40333,silsc001,urquj001,estec001
HOU202308180,SEA,HOU,HOU03,2023/08/18,0,regular,7:10PM,night,9,2,true,macka901,drecb901,sches901,wegnm901,(none),(none),2023/08/24 10:02:48,unknown,pitches,blour701,73,unknown,0,unknown,none,dome,154,38060,millb004,franj006,munoa002
HOU202308190,SEA,HOU,HOU03,2023/08/19,0,regular,6:10PM,night,9,2,true,drecb901,sches901,wegnm901,macka901,(none),(none),2023/09/10 09:03:15,unknown,pitches,blour701,73,unknown,0,unknown,none,dome,173,38280,gilbl002,valdf001,
HOU202308200,SEA,HOU,HOU03,2023/08/20,0,regular,12:05PM,day,9,2,true,sches901,wegnm901,macka901,drecb901,(none),(none),2023/08/27 09:03:08,unknown,pitches,johnf701,73,unknown,0,unknown,none,dome,197,36642,brasm001,browh001,speig001
HOU202308210,BOS,HOU,HOU03,2023/08/21,0,regular,7:10PM,night,9,2,true,onorb901,hobep901,hanat901,cejan901,(none),(none),2023/09/08 09:03:03,unknown,pitches,fanud701,73,unknown,0,unknown,none,dome,192,31590,javic001,paxtj001,
HOU202308220,BOS,HOU,HOU03,2023/08/22,0,regular,7:10PM,night,9,2,true,hobep901,hanat901,cejan901,onorb901,(none),(none),2023/08/31 09:04:15,unknown,pitches,fanud701,73,unknown,0,unknown,none,dome,173,33042,verlj001,houct001,
HOU202308230,BOS,HOU,HOU03,2023/08/23,0,regular,7:10PM,night,9,2,true,hanat901,cejan901,onorb901,hobep901,(none),(none),2023/08/26 09:03:42,unknown,pitches,wilkt701,73,unknown,0,unknown,none,dome,217,37144,piven001,gravk001,wincj001
HOU202308240,BOS,HOU,HOU03,2023/08/24,0,regular,1:10PM,day,9,2,true,cejan901,onorb901,hobep901,hanat901,(none),(none),2023/09/13 09:03:05,unknown,pitches,blour701,73,unknown,0,unknown,none,dome,191,35323,bellb002,franj006,
HOU202309010,NYA,HOU,HOU03,2023/09/01,0,regular,7:10PM,night,9,2,true,lentn901,clemp901,rehaj901,fairc901,(none),(none),2023/09/12 09:02:54,unknown,pitches,wilkt701,73,unknown,0,unknown,none,dome,151,41066,rodoc001,verlj001,
HOU202309020,NYA,HOU,HOU03,2023/09/02,0,regular,6:10PM,night,9,2,true,clemp901,rehaj901,fairc901,lentn901,(none),(none),2023/09/22 09:02:17,unknown,pitches,blour701,73,unknown,0,unknown,none,dome,182,41427,britj003,browh001,holmc001
HOU202309030,NYA,HOU,HOU03,2023/09/03,0,regular,6:10PM,night,9,2,true,rehaj901,fairc901,lentn901,clemp901,(none),(none),2023/09/24 09:03:58,unknown,pitches,wilkt701,73,unknown,0,unknown,none,dome,164,41514,kingm002,javic001,
HOU202309080,SDN,HOU,HOU03,2023/09/08,0,regular,7:10PM,night,9,2,true,gonzm901,wolcq901,ramoc901,johna901,(none),(none),2023/09/10 09:03:21,unknown,pitches,wilkt701,73,unknown,0,unknown,none,dome,180,39516,snelb001,browh001,
HOU202309090,SDN,HOU,HOU03,2023/09/09,0,regular,6:10PM,night,9,2,true,wolcq901,ramoc901,johna901,gonzm901,(none),(none),2023/10/06 09:13:08,unknown,pitches,wilkt701,73,unknown,0,unknown,none,dome,183,39452,matop002,lugos001,presr001
HOU202309100,SDN,HOU,HOU03,2023/09/10,0,regular,1:10PM,day,9,2,true,ramoc901,johna901,gonzm901,wolcq901,(none),(none),2023/09/12 09:02:59,unknown,pitches,johnf701,73,unknown,0,unknown,none,dome,169,41073,franj006,waldm003,
HOU202309110,OAK,HOU,HOU03,2023/09/11,0,regular,7:10PM,night,9,2,true,carav901,hamaa901,vondc901,mahrn901,(none),(none),2023/10/05 09:13:34,unknown,pitches,wilkt701,73,unknown,0,unknown,none,dome,145,29807,waldk003,valdf001,
HOU202309120,OAK,HOU,HOU03,2023/09/12,0,regular,7:10PM,night,9,2,true,hamaa901,vondc901,mahrn901,carav901,(none),(none),2023/09/21 08:43:24,unknown,pitches,fanud701,73,unknown,0,unknown,none,dome,146,36504,searj001,verlj001,
HOU202309130,OAK,HOU,HOU03,2023/09/13,0,regular,6:10PM,night,9,2,true,vondc901,mahrn901,carav901,hamaa901,(none),(none),2023/09/17 07:18:40,unknown,pitches,fanud701,73,unknown,0,unknown,none,dome,158,37864,browh001,blacp001,
HOU202309180,BAL,HOU,HOU03,2023/09/18,0,regular,7:10PM,night,9,2,true,fairc901,cuzzp901,rehaj901,ramoc901,(none),(none),2023/09/21 08:43:29,unknown,pitches,blour701,73,unknown,0,unknown,none,dome,200,34456,baumm001,presr001,canoy001
HOU202309190,BAL,HOU,HOU03,2023/09/19,0,regular,7:10PM,night,9,2,true,cuzzp901,rehaj901,ramoc901,fairc901,(none),(none),2023/10/03 09:09:17,unknown,pitches,fanud701,73,unknown,0,unknown,none,dome,191,35050,halld004,browh001,perec004
HOU202309200,BAL,HOU,HOU03,2023/09/20,0,regular,1:10PM,day,9,2,true,rehaj901,ramoc901,fairc901,cuzzp901,(none),(none),2023/09/26 09:04:02,unknown,pitches,blour701,73,unknown,0,unknown,none,dome,176,36427,presr001,could001,
HOU202309220,KCA,HOU,HOU03,2023/09/22,0,regular,7:10PM,night,9,2,true,willr901,littw901,addir901,barkl901,(none),(none),2023/10/03 06:10:36,unknown,pitches,wilkt701,73,unknown,0,unknown,none,dome,158,41033,ragac001,valdf001,mcarj001
HOU202309230,KCA,HOU,HOU03,2023/09/23,0,regular,6:10PM,night,9,2,true,littw901,addir901,barkl901,willr901,(none),(none),2023/10/06 09:13:09,unknown,pitches,johnf701,73,unknown,0,unknown,none,dome,165,41692,lylej001,franj006,clart003
HOU202309240,KCA,HOU,HOU03,2023/09/24,0,regular,1:10PM,day,9,2,true,addir901,barkl901,willr901,littw901,(none),(none),2023/10/05 09:13:37,unknown,pitches,johnf701,73,unknown,0,unknown,none,dome,157,41438,marsa001,browh001,mcarj001
CHN202303300,MIL,CHN,CHI11,2023/03/30,0,regular,1:20PM,day,9,2,true,kulpr901,blasc901,torrc901,viscj901,(none),(none),2023/08/16 09:03:31,unknown,pitches,speaa701,42,rtol,10,unknown,none,sunny,141,36054,strom001,burnc002,
CHN202304010,MIL,CHN,CHI11,2023/04/01,0,regular,1:20PM,day,9,2,true,blasc901,torrc901,viscj901,kulpr901,(none),(none),2023/07/23 20:30:17,unknown,pitches,lissr701,39,fromlf,23,unknown,none,cloudy,152,31363,strzp001,assaj001,willd004
CHN202304020,MIL,CHN,CHI11,2023/04/02,0,regular,1:20PM,day,9,2,true,torrc901,viscj901,kulpr901,blasc901,(none),(none),2023/07/28 12:23:54,unknown,pitches,jackj702,47,tocf,7,unknown,none,sunny,177,33266,lauee001,tailj001,
CHN202304070,TEX,CHN,CHI11,2023/04/07,0,regular,1:20PM,day,9,2,true,cejan901,ramoc901,onorb901,hobep901,(none),(none),2023/07/28 12:23:55,unknown,pitches,seipb701,43,fromrf,11,unknown,none,sunny,137,29094,strom001,eovan001,fulmm001
CHN202304080,TEX,CHN,CHI11,2023/04/08,0,regular,3:05PM,day,9,2,true,ramoc901,onorb901,hobep901,cejan901,(none),(none),2023/10/03 06:10:18,unknown,pitches,speaa701,57,tolf,10,unknown,none,sunny,175,33578,steej002,perem004,
CHN202304090,TEX,CHN,CHI11,2023/04/09,0,regular,1:20PM,day,9,2,true,onorb901,hobep901,cejan901,ramoc901,(none),(none),2023/05/20 17:38:55,unknown,pitches,jackj702,63,tolf,6,unknown,none,cloudy,151,28807,grayj003,tailj001,
CHN202304100,SEA,CHN,CHI11,2023/04/10,0,regular,6:40PM,night,9,2,true,valej901,johna901,gonzm901,wolcq901,(none),(none),2023/05/20 17:38:56,unknown,pitches,speaa701,67,tolf,8,unknown,none,sunny,158,26766,thomk002,brasm001,
CHN202304110,SEA,CHN,CHI11,2023/04/11,0,regular,6:40PM,night,9,2,true,johna901,gonzm901,wolcq901,valej901,(none),(none),2023/07/05 09:04:32,unknown,pitches,speaa701,76,tocf,13,unknown,none,cloudy,182,30081,ruckm001,flexc001,
CHN202304120,SEA,CHN,CHI11,2023/04/12,0,regular,1:20PM,day,9,2,true,gonzm901,wolcq901,valej901,johna901,(none),(none),2023/05/20 17:38:58,unknown,pitches,seipb701,77,tocf,19,unknown,none,sunny,151,26944,gilbl002,strom001,
CHN202304200,LAN,CHN,CHI11,2023/04/20,0,regular,6:40PM,night,9,2,true,willr901,fleta901,estam901,bacce901,(none),(none),2023/05/20 17:39:07,unknown,pitches,speaa701,70,tocf,14,unknown,none,cloudy,173,32817,fergc001,fulmm001,
CHN202304210,LAN,CHN,CHI11,2023/04/21,0,regular,1:20PM,day,9,2,true,fleta901,estam901,bacce901,willr901,(none),(none),2023/05/20 17:39:08,unknown,pitches,seipb701,53,tolf,9,unknown,none,cloudy,159,30381,smyld001,uriaj001,
CHN202304220,LAN,CHN,CHI11,2023/04/22,0,regular,1:20PM,day,9,2,true,estam901,bacce901,willr901,fleta901,(none),(none),2023/07/13 09:01:16,unknown,pitches,lissr701,41,torf,14,unknown,none,overcast,175,35076,may-d003,wesnh001,
CHN202304230,LAN,CHN,CHI11,2023/04/23,0,regular,1:20PM,day,9,2,true,bacce901,willr901,fleta901,estam901,(none),(none),2023/05/24 09:02:43,unknown,pitches,jackj702,42,torf,4,unknown,none,cloudy,142,33494,kersc001,strom001,gratb002
CHN202304250,SDN,CHN,CHI11,2023/04/25,0,regular,6:40PM,night,9,2,true,becka901,vondc901,morag901,barrs901,(none),(none),2023/05/20 17:39:13,unknown,pitches,speaa701,41,fromlf,13,unknown,none,sunny,172,27956,steej002,snelb001,
CHN202304260,SDN,CHN,CHI11,2023/04/26,0,regular,6:40PM,night,9,2,true,vondc901,morag901,barrs901,becka901,(none),(none),2023/05/20 17:39:14,unknown,pitches,speaa701,43,fromrf,10,unknown,none,sunny,167,28955,martn002,hughb002,hadej001
CHN202304270,SDN,CHN,CHI11,2023/04/27,0,regular,1:20PM,day,9,2,true,morag901,barrs901,becka901,vondc901,(none),(none),2023/07/13 09:01:17,unknown,pitches,seipb701,60,rtol,9,unknown,none,sunny,150,26588,wesnh001,lugos001,boxbb001
CHN202305050,MIA,CHN,CHI11,2023/05/05,0,regular,1:20PM,day,9,2,true,barbs901,wolfj901,porta901,tomln901,(none),(none),2023/06/10 09:05:41,unknown,pitches,seipb701,69,tolf,17,unknown,none,cloudy,129,31181,steej002,cabre003,leitm002
CHN202305060,MIA,CHN,CHI11,2023/05/06,0,regular,1:20PM,day,9,2,true,wolfj901,porta901,tomln901,barbs901,(none),(none),2023/05/20 17:39:25,unknown,pitches,speaa701,65,tolf,10,unknown,none,overcast,165,36418,thomk002,puk-a001,alzoa001
CHN202305070,MIA,CHN,CHI11,2023/05/07,0,regular,1:20PM,day,9,2,true,porta901,tomln901,barbs901,wolfj901,(none),(none),2023/05/20 17:39:27,unknown,pitches,jackj702,77,fromrf,4,unknown,none,sunny,229,38196,okers001,alzoa001,narda001
CHN202305080,SLN,CHN,CHI11,2023/05/08,0,regular,6:40PM,night,9,2,true,buckc901,willr901,may-b901,nelsj901,(none),(none),2023/05/20 17:39:27,unknown,pitches,speaa701,48,fromlf,13,unknown,none,cloudy,177,30937,cabrg001,strom001,helsr001
CHN202305090,SLN,CHN,CHI11,2023/05/09,0,regular,6:40PM,night,9,2,true,willr901,may-b901,nelsj901,bakej902,(none),(none),2023/05/20 17:39:29,unknown,pitches,speaa701,59,fromlf,6,unknown,none,cloudy,180,32693,strac001,assaj001,gallg001
CHN202305100,SLN,CHN,CHI11,2023/05/10,0,regular,6:40PM,night,9,2,true,may-b901,nelsj901,bakej902,willr901,(none),(none),2023/07/12 09:02:25,unknown,pitches,lissr701,65,fromrf,9,unknown,none,sunny,151,36413,steej002,montj004,
CHN202305230,NYN,CHN,CHI11,2023/05/23,0,regular,6:40PM,night,9,2,true,drakr901,millb901,ortir901,whitc901,(none),(none),2023/06/10 09:05:43,unknown,pitches,speaa701,71,fromrf,8,unknown,none,sunny,166,35958,smyld001,megit002,
CHN202305240,NYN,CHN,CHI11,2023/05/24,0,regular,6:40PM,night,9,2,true,millb901,ortir901,whitc901,drakr901,(none),(none),2023/06/19 09:03:45,unknown,pitches,speaa701,51,fromcf,17,unknown,none,sunny,139,33636,strom001,sengk001,leitm002
CHN202305250,NYN,CHN,CHI11,2023/05/25,0,regular,6:40PM,night,9,2,true,ortir901,whitc901,drakr901,millb901,(none),(none),2023/07/15 09:03:00,unknown,pitches,speaa701,52,fromcf,16,unknown,none,sunny,163,35446,carrc003,hendk001,
CHN202305260,CIN,CHN,CHI11,2023/05/26,0,regular,1:20PM,day,9,2,true,johna901,gonzm901,wolcq901,valej901,(none),(none),2023/10/03 06:10:24,unknown,pitches,seipb701,59,fromcf,10,unknown,none,sunny,161,31946,greeh001,steej002,
CHN202305270,CIN,CHN,CHI11,2023/05/27,0,regular,6:15PM,night,9,2,true,gonzm901,wolcq901,valej901,johna901,(none),(none),2023/06/19 09:03:47,unknown,pitches,lissr701,64,fromlf,9,unknown,none,cloudy,177,36372,farmb001,fulmm001,diaza004
CHN202305280,CIN,CHN,CHI11,2023/05/28,0,regular,1:20PM,day,9,2,true,wolcq901,valej901,johna901,gonzm901,(none),(none),2023/06/10 09:05:45,unknown,pitches,speaa701,69,fromrf,11,unknown,none,sunny,195,40551,ashcg001,smyld001,diaza004
CHN202305290,TBA,CHN,CHI11,2023/05/29,0,regular,1:20PM,day,9,2,true,merzd901,barkl901,littw901,addir901,(none),(none),2023/06/10 09:05:46,unknown,pitches,speaa701,71,fromlf,9,unknown,none,sunny,125,38163,strom001,bradt002,
CHN202305300,TBA,CHN,CHI11,2023/05/30,0,regular,7:05PM,night,9,2,true,barkl901,littw901,addir901,merzd901,(none),(none),2023/06/11 09:08:33,unknown,pitches,jackj702,71,fromcf,4,unknown,none,cloudy,140,31762,merrj001,mccls003,alzoa001
CHN202305310,TBA,CHN,CHI11,2023/05/31,0,regular,1:20PM,day,9,2,true,littw901,addir901,merzd901,barkl901,(none),(none),2023/06/13 09:05:22,unknown,pitches,lissr701,83,rtol,8,unknown,none,sunny,173,29360,pochc001,leitm002,beekj001
