game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,gametype,umplf,umprf
PIT195009020,"""version 7RS(19) of 07/07/92""",SLN,PIT,1950/09/02,PIT06,0,0:00PM,day,false,barla901,donaa901,balll901,warnl101,"""140,102,208""","""Richard Weston""","""David W. Smith""",2013/10/02 1:49PM,park,none,0,unknown,-1,unknown,unknown,unknown,118,5638,law-v101,stalg103,,,,,
PIT195009030,"""version 7RS(19) of 07/07/92""",SLN,PIT,1950/09/03,PIT06,0,0:00PM,day,false,donaa901,balll901,warnl101,barla901,"""150""","""Comly""","""Comly""",2000/06/01 10:58PM,park,none,0,unknown,-1,unknown,unknown,unknown,186,12736,werlb101,brech101,,,,,
PIT195009041,"""version 7RS(19) of 07/07/92""",CHN,PIT,1950/09/04,PIT06,1,0:00PM,day,false,dascf901,jordl901,(none),goetl901,"""286""","""Comly""","""Comly""",2010/02/08 11:19PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,0,barrf104,dubim101,walsj107,,,,
PIT195009042,"""version 7RS(19) of 07/07/92""",CHN,PIT,1950/09/04,PIT06,2,0:00PM,day,false,jordl901,goetl901,(none),dascf901,"""276""","""Comly/RWood""","""Comly/RWood""",2010/01/22 9:33PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,108,20695,macdb101,rushb101,,,,,
PIT195009220,"""version 7RS(19) of 07/07/92""",CIN,PIT,1950/09/22,PIT06,0,0:00PM,night,false,stewb901,warnl101,(none),gorea901,"""534""","""DWV""","""DWV""",2015/02/23 1:56PM,park,none,70,unknown,-1,dry,none,night,150,12979,walsj107,smitf104,,,,,
PIT195009230,"""version 7RS(19) of 07/07/92""",CIN,PIT,1950/09/23,PIT06,0,0:00PM,day,false,warnl101,gorea901,(none),stewb901,"""534""","""DWV""","""DWV""",2015/02/23 2:38PM,park,none,60,torf,-1,dry,none,cloudy,145,4009,law-v101,wehmh101,walsj107,,,,
PIT195009241,"""version 7RS(19) of 07/07/92""",CIN,PIT,1950/09/24,PIT06,1,0:00PM,day,false,gorea901,stewb901,(none),warnl101,"""534""","""DWV""","""DWV""",2015/02/23 3:41PM,park,none,53,unknown,-1,dry,none,cloudy,117,0,blace102,macdb101,,,,,
PIT195009242,"""version 7RS(19) of 07/07/92""",CIN,PIT,1950/09/24,PIT06,2,0:00PM,day,false,stewb901,warnl101,(none),gorea901,"""534""","""DWV""","""DWV""",2015/02/23 6:20PM,park,none,0,unknown,-1,dry,none,cloudy,119,25233,dickm101,raffk101,,,,,
CHN195004210,"""version 7RS(19) of 07/07/92""",SLN,CHN,1950/04/21,CHI11,0,0:00PM,day,false,conlj102,gorea901,(none),stewb901,"""68/128""","""D Lamoureaux""","""D Lamoureaux""",2003/11/28 8:11AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,119,22137,rushb101,brech101,,,,,
CHN195004220,"""version 7RS(19) of 07/07/92""",SLN,CHN,1950/04/22,CHI11,0,0:00PM,day,false,gorea901,stewb901,(none),conlj102,"""68/128""","""D Lamoureaux""","""D Lamoureaux""",2003/11/28 8:23AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,154,24122,dubim101,pollh101,,,,,
CHN195004280,"""version 7RS(19) of 07/07/92""",CIN,CHN,1950/04/28,CHI11,0,0:00PM,day,false,dascf901,goetl901,(none),jordl901,"""68""","""D Lamoureaux""","""D Lamoureaux""",2003/11/28 8:30AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,3640,wehmh101,minnp101,,,,,
CHN195005020,"""version 7RS(19) of 07/07/92""",PHI,CHN,1950/05/02,CHI11,0,0:00PM,day,false,donaa901,robbs901,barla901,balll901,"""206""","""D Lamoureaux""","""D Lamoureaux""",2003/06/28 9:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,170,6279,rushb101,heink101,leond103,,,,
CHN195005030,"""version 7RS(19) of 07/07/92""",PHI,CHN,1950/05/03,CHI11,0,0:00PM,day,false,robbs901,barla901,balll901,donaa901,"""68""","""D Lamoureaux""","""D Lamoureaux""",2003/11/28 8:40AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,4071,johnk101,klipj101,konsj101,,,,
CHN195005040,"""version 7RS(19) of 07/07/92""",BRO,CHN,1950/05/04,CHI11,0,0:00PM,day,false,pineb101,boggd901,(none),warnl101,"""ALLAN ROTH""","""GORD GLADMAN""","""GORD GLADMAN""",1993/09/15 9:37PM,unknown,pitches,0,unknown,-1,unknown,unknown,unknown,159,7459,bankd101,dubim101,palie101,,,,
CHN195005050,"""version 7RS(19) of 07/07/92""",BRO,CHN,1950/05/05,CHI11,0,0:00PM,day,false,boggd901,warnl101,(none),pineb101,"""ALLAN ROTH""","""GORD GLADMAN""","""GORD GLADMAN""",1994/11/26 10:08AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,168,10134,vandj101,podbb101,,,,,
CHN195005060,"""version 7RS(19) of 07/07/92""",BRO,CHN,1950/05/06,CHI11,0,0:00PM,day,false,warnl101,pineb101,(none),boggd901,"""ALLAN ROTH""","""GORD GLADMAN""","""GORD GLADMAN""",1994/11/26 11:56AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,158,28329,hillf101,ramsw101,,,,,
CHN195005071,"""version 7RS(19) of 07/07/92""",NY1,CHN,1950/05/07,CHI11,1,0:00PM,day,false,dascf901,goetl901,(none),jordl901,"""127""","""JIM WOHLENHAUS""","""JIM WOHLENHAUS""",2000/01/25 10:13AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,170,0,jones103,dubim101,kramj101,,,,
CHN195005090,"""version 7RS(19) of 07/07/92""",NY1,CHN,1950/05/09,CHI11,0,0:00PM,day,false,jordl901,goetl901,(none),dascf901,"""206 then 68""","""D Lamoureaux""","""D Lamoureaux""",2003/06/18 4:27AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,4212,schmj101,jansl101,,,,,
CHN195005100,"""version 7RS(19) of 07/07/92""",BSN,CHN,1950/05/10,CHI11,0,0:00PM,day,false,gorea901,stewb901,(none),conlj102,"""206""","""D Lamoureaux""","""D Lamoureaux""",2003/06/18 4:38AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,8203,laded101,spahw101,minnp101,,,,
CHN195005110,"""version 7RS(19) of 07/07/92""",BSN,CHN,1950/05/11,CHI11,0,0:00PM,day,false,stewb901,conlj102,(none),gorea901,"""206""","""D Lamoureaux""","""D Lamoureaux""",2003/06/18 4:45AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,95,6381,sainj101,voisb101,,,,,
CHN195005120,"""version 7RS(19) of 07/07/92""",PIT,CHN,1950/05/12,CHI11,0,0:00PM,day,false,robbs901,barla901,donaa901,balll901,"""206""","""D Lamoureaux""","""D Lamoureaux""",2003/06/18 4:51AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,138,8763,rushb101,gregh102,,,,,
CHN195005130,"""version 7RS(19) of 07/07/92""",PIT,CHN,1950/05/13,CHI11,0,0:00PM,day,false,barla901,donaa901,balll901,robbs901,"""68""","""Comly""","""Comly""",2009/08/14 2:44PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,114,25453,hillf101,chamc102,dubim101,,,,
CHN195005141,"""version 7RS(19) of 07/07/92""",PIT,CHN,1950/05/14,CHI11,1,0:00PM,day,false,donaa901,balll901,robbs901,barla901,"""127""","""JIM WOHLENHAUS""","""JIM WOHLENHAUS""",2000/02/08 8:26AM,park,none,0,unknown,-1,unknown,unknown,unknown,155,0,chesb101,leond103,werlb101,,,,
CHN195005301,"""version 7RS(19) of 07/07/92""",CIN,CHN,1950/05/30,CHI11,1,0:00PM,day,false,gorea901,stewb901,(none),conlj102,"""127""","""JIM WOHLENHAUS""","""JIM WOHLENHAUS""",2000/03/17 12:08PM,park,none,0,unknown,-1,unknown,unknown,unknown,153,0,raffk101,vandj101,,,,,
CHN195005302,"""version 7RS(19) of 07/07/92""",CIN,CHN,1950/05/30,CHI11,2,0:00PM,day,false,stewb901,conlj102,(none),gorea901,"""209""",,"""D Lamoureaux""",2008/06/13 9:28PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,161,39090,dubim101,wehmh101,laded101,,,,
CHN195006010,"""version 7RS(19) of 07/07/92""",PHI,CHN,1950/06/01,CHI11,0,0:00PM,day,false,jordl901,goetl901,(none),dascf901,"""127""","""JIM WOHLENHAUS""","""JIM WOHLENHAUS""",2000/05/25 1:29PM,park,none,0,unknown,-1,unknown,unknown,unknown,154,9812,simmc101,hillf101,konsj101,,,,
CHN195006030,"""version 7RS(19) of 07/07/92""",PHI,CHN,1950/06/03,CHI11,0,0:00PM,day,false,goetl901,dascf901,(none),jordl901,"""127""","""JIM WOHLENHAUS""","""JIM WOHLENHAUS""",2000/06/09 10:44AM,park,none,0,unknown,-1,unknown,unknown,unknown,127,10805,churb101,rushb101,konsj101,,,,
CHN195006040,"""version 7RS(19) of 07/07/92""",BRO,CHN,1950/06/04,CHI11,0,0:00PM,day,false,balll901,barla901,(none),donaa901,"""ALLAN ROTH""","""GORD GLADMAN""","""GORD GLADMAN""",1994/11/28 9:26PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,167,42053,schmj101,bantj101,dubim101,,,,
CHN195006050,"""version 7RS(19) of 07/07/92""",BRO,CHN,1950/06/05,CHI11,0,0:00PM,day,false,barla901,donaa901,(none),balll901,"""ALLAN ROTH""","""GORD GLADMAN""","""GORD GLADMAN""",1994/11/28 9:47PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,136,16625,roe-p101,minnp101,,,,,
CHN195006060,"""version 7RS(19) of 07/07/92""",BRO,CHN,1950/06/06,CHI11,0,0:00PM,day,false,donaa901,balll901,(none),barla901,"""ALLAN ROTH""","""GORD GLADMAN""","""GORD GLADMAN""",1994/11/29 12:20AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,183,21367,vandj101,bantj101,,,,,
CHN195006070,"""version 7RS(19) of 07/07/92""",NY1,CHN,1950/06/07,CHI11,0,0:00PM,day,false,pineb101,boggd901,warnl101,robbs901,"""127""","""Comly/RWood""","""Comly/RWood""",2003/06/20 5:41AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,154,10341,kosld101,rushb101,jones103,,,,
CHN195006080,"""version 7RS(19) of 07/07/92""",NY1,CHN,1950/06/08,CHI11,0,0:00PM,day,false,boggd901,warnl101,robbs901,pineb101,"""206""","""D Lamoureaux/RWood""","""D Lamoureaux/RWood""",2003/06/24 2:49AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,165,9154,hartc102,rushb101,hansa101,,,,
CHN195006090,"""version 7RS(19) of 07/07/92""",NY1,CHN,1950/06/09,CHI11,0,0:00PM,day,false,warnl101,pineb101,(none),boggd901,"""127""","""Comly""","""Comly""",2009/08/14 4:20PM,unknown,none,0,unknown,-1,unknown,unknown,night,138,7641,jansl101,schmj101,,,,,
CHN195006100,"""version 7RS(19) of 07/07/92""",BSN,CHN,1950/06/10,CHI11,0,0:00PM,day,false,stewb901,conlj102,(none),gorea901,"""127""","""Comly""","""Comly""",2009/08/14 4:55PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,197,17771,laded101,hogub101,leond103,,,,
CHN195006111,"""version 7RS(19) of 07/07/92""",BSN,CHN,1950/06/11,CHI11,1,0:00PM,day,false,conlj102,gorea901,(none),stewb901,"""206""","""D Lamoureaux""","""D Lamoureaux""",2003/06/24 3:26AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,166,0,schmj101,bickv101,,,,,
CHN195006112,"""version 7RS(19) of 07/07/92""",BSN,CHN,1950/06/11,CHI11,2,0:00PM,day,false,gorea901,stewb901,(none),conlj102,"""276""","""David W. Smith""","""David W. Smith""",2012/02/11 9:51PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,36835,rushb101,spahw101,,,,,
CHN195006271,"""version 7RS(19) of 07/07/92""",SLN,CHN,1950/06/27,CHI11,1,0:00PM,day,false,barla901,donaa901,(none),balll901,"""127""","""JIM WOHLENHAUS""","""JIM WOHLENHAUS""",2000/08/18 10:59AM,park,none,0,unknown,-1,unknown,unknown,unknown,128,0,pollh101,vandj101,,,,,
CHN195006272,"""version 7RS(19) of 07/07/92""",SLN,CHN,1950/06/27,CHI11,2,0:00PM,day,false,donaa901,balll901,(none),barla901,"""209""",,"""D Lamoureaux""",2008/06/13 8:25PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,38832,lanim101,minnp101,,,,,
CHN195006280,"""version 7RS(19) of 07/07/92""",SLN,CHN,1950/06/28,CHI11,0,0:00PM,day,false,barla901,donaa901,(none),balll901,"""127""","""D Lamoureaux""","""D Lamoureaux""",2003/10/25 10:12AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,12109,laded101,mungr101,,,,,
CHN195006290,"""version 7RS(19) of 07/07/92""",SLN,CHN,1950/06/29,CHI11,0,0:00PM,day,false,barla901,balll901,(none),donaa901,"""127""","""D Lamoureaux""","""D Lamoureaux""",2003/10/25 10:19AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,13931,rushb101,braza101,,,,,
CHN195007050,"""version 7RS(19) of 07/07/92""",PIT,CHN,1950/07/05,CHI11,0,0:00PM,day,false,goetl901,dascf901,(none),jordl901,"""127""","""D Lamoureaux""","""D Lamoureaux""",2003/10/25 10:30AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,107,10815,queem101,laded101,,,,,
CHN195007060,"""version 7RS(19) of 07/07/92""",PIT,CHN,1950/07/06,CHI11,0,0:00PM,day,false,dascf901,jordl901,(none),goetl901,"""127""","""D Lamoureaux""","""D Lamoureaux""",2003/10/25 11:22AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,12953,minnp101,werlb101,,,,,
CHN195007070,,CIN,CHN,1950/07/07,CHI11,0,0:00PM,day,false,robbs901,pineb101,(none),boggd901,67,Mark Pankin,Mark Pankin,2012/10/22 17:39,park,none,0,unknown,-1,unknown,unknown,unknown,164,9991,blace102,vandj101,,,,,
CHN195007080,"""version 7RS(19) of 07/07/92""",CIN,CHN,1950/07/08,CHI11,0,0:00PM,day,false,pineb101,boggd901,(none),robbs901,"""127""","""D Lamoureaux""","""D Lamoureaux""",2003/10/25 11:30AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,14709,wehmh101,schmj101,,,,,
CHN195007091,"""version 7RS(19) of 07/07/92""",CIN,CHN,1950/07/09,CHI11,1,0:00PM,day,false,boggd901,robbs901,(none),pineb101,"""291,276""","""Comly""","""Comly/Smith""",2010/10/05 10:14PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,167,0,raffk101,laded101,,,,,
CHN195007092,"""version 7RS(19) of 07/07/92""",CIN,CHN,1950/07/09,CHI11,2,0:00PM,day,false,robbs901,pineb101,(none),boggd901,"""291""","""Comly""","""Comly""",2010/10/05 10:49PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,154,27580,fox-h101,rushb101,blace102,,,,
CHN195007130,"""version 7RS(19) of 07/07/92""",BRO,CHN,1950/07/13,CHI11,0,0:00PM,day,false,conlj102,warnl101,stewb901,gorea901,"""ALLAN ROTH""","""GORD GLADMAN""","""GORD GLADMAN""",1994/12/06 10:58PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,133,25702,minnp101,roe-p101,,,,,
CHN195007140,"""version 7RS(19) of 07/07/92""",BRO,CHN,1950/07/14,CHI11,0,0:00PM,day,false,warnl101,stewb901,gorea901,conlj102,"""ALLAN ROTH""","""GORD GLADMAN""","""GORD GLADMAN""",1994/12/07 9:11PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,140,20364,palie101,rushb101,,,,,
CHN195007150,"""version 7RS(19) of 07/07/92""",BRO,CHN,1950/07/15,CHI11,0,0:00PM,day,false,stewb901,gorea901,conlj102,warnl101,"""ALLAN ROTH""","""GORD GLADMAN""","""GORD GLADMAN""",1994/12/07 9:42PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,138,11069,newcd101,schmj101,,,,,
CHN195007161,"""version 7RS(19) of 07/07/92""",PHI,CHN,1950/07/16,CHI11,1,0:00PM,day,false,robbs901,pineb101,boggd901,warnl101,"""150""","""D Lamoureaux""","""D Lamoureaux""",2003/09/13 5:13PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,143,0,dubim101,meyer101,,,,,
CHN195007162,"""version 7RS(19) of 07/07/92""",PHI,CHN,1950/07/16,CHI11,2,0:00PM,day,false,pineb101,boggd901,warnl101,robbs901,"""150""","""D Lamoureaux""","""D Lamoureaux""",2003/09/13 5:21PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,35710,laded101,millb103,,,,,
CHN195007181,"""version 7RS(19) of 07/07/92""",PHI,CHN,1950/07/18,CHI11,1,0:00PM,day,false,boggd901,robbs901,(none),pineb101,"""127""","""D Lamoureaux""","""D Lamoureaux""",2003/10/25 2:39PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,0,minnp101,rober102,,,,,
CHN195007182,"""version 7RS(19) of 07/07/92""",PHI,CHN,1950/07/18,CHI11,2,0:00PM,day,false,robbs901,pineb101,(none),boggd901,"""150""","""D Lamoureaux""","""D Lamoureaux""",2003/09/13 5:28PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,28861,churb101,rushb101,,,,,
CHN195007190,"""version 7RS(19) of 07/07/92""",BSN,CHN,1950/07/19,CHI11,0,0:00PM,day,false,goetl901,dascf901,(none),jordl901,"""127""","""D Lamoureaux""","""D Lamoureaux""",2003/10/25 2:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,151,8000,klipj101,chipb101,,,,,
CHN195007210,"""version 7RS(19) of 07/07/92""",BSN,CHN,1950/07/21,CHI11,0,0:00PM,day,false,dascf901,jordl901,(none),goetl901,"""127""","""D Lamoureaux""","""D Lamoureaux""",2003/10/25 3:02PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,200,14088,schmj101,sainj101,,,,,
CHN195007220,,NY1,CHN,1950/07/22,CHI11,0,0:00PM,day,false,jordl901,goetl901,(none),dascf901,Chicago papers (1-8 PBP),Mark Pankin,Mark Pankin,2013/05/12 15:48,park,none,0,unknown,-1,unknown,unknown,unknown,162,20972,hearj102,laded101,,,,,
CHN195007231,"""version 7RS(19) of 07/07/92""",NY1,CHN,1950/07/23,CHI11,1,0:00PM,day,false,goetl901,dascf901,(none),jordl901,"""127""","""D Lamoureaux""","""D Lamoureaux""",2003/10/25 3:27PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,0,jansl101,minnp101,,,,,
CHN195007232,,NY1,CHN,1950/07/23,CHI11,2,0:00PM,day,false,dascf901,jordl901,(none),goetl901,"""276""","""Mark Pankin/Smith""","""Mark Pankin/Smith""",2013/06/04 22:22,park,none,0,unknown,-1,unknown,unknown,unknown,109,40224,jones103,schmj101,,,,,
CHN195008140,"""version 7RS(19) of 07/07/92""",SLN,CHN,1950/08/14,CHI11,0,0:00PM,day,false,pineb101,robbs901,(none),boggd901,"""127""","""D Lamoureaux""","""D Lamoureaux""",2003/10/25 7:09PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,14646,vandj101,brech101,,,,,
CHN195008150,"""version 7RS(19) of 07/07/92""",SLN,CHN,1950/08/15,CHI11,0,0:00PM,day,false,boggd901,robbs901,(none),pineb101,"""127""","""D Lamoureaux""","""D Lamoureaux""",2003/10/25 7:17PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,114,17601,minnp101,pollh101,leond103,,,,
CHN195008160,"""version 7RS(19) of 07/07/92""",CIN,CHN,1950/08/16,CHI11,0,0:00PM,day,false,donaa901,balll901,warnl101,barla901,"""127""","""D Lamoureaux""","""D Lamoureaux""",2003/10/25 7:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,177,9562,hillf101,wehmh101,,,,,
CHN195008170,"""version 7RS(19) of 07/07/92""",CIN,CHN,1950/08/17,CHI11,0,0:00PM,day,false,balll901,warnl101,barla901,donaa901,"""127""","""D Lamoureaux""","""D Lamoureaux""",2003/10/25 7:36PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,8904,raffk101,rushb101,,,,,
CHN195008180,"""version 7RS(19) of 07/07/92""",PIT,CHN,1950/08/18,CHI11,0,0:00PM,day,false,warnl101,barla901,donaa901,balll901,"""127""","""D Lamoureaux""","""D Lamoureaux""",2003/10/25 7:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,3823,chamc102,dubim101,,,,,
CHN195008190,"""version 7RS(19) of 07/07/92""",PIT,CHN,1950/08/19,CHI11,0,0:00PM,day,false,barla901,donaa901,balll901,warnl101,"""127""","""D Lamoureaux""","""D Lamoureaux""",2003/10/25 7:56PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,149,13290,dickm101,rushb101,werlb101,,,,
CHN195008201,,PIT,CHN,1950/08/20,CHI11,1,0:00PM,day,false,donaa901,balll901,warnl101,barla901,"""276""","""Mark Pankin/Townsend""","""Mark Pankin/Townsend""",2013/03/25 22:00,park,none,59,fromcf,-1,unknown,unknown,unknown,126,0,minnp101,law-v101,,,,,
CHN195008220,"""version 7RS(19) of 07/07/92""",NY1,CHN,1950/08/22,CHI11,0,0:00PM,day,false,dascf901,jordl901,(none),goetl901,"""127""","""D Lamoureaux""","""D Lamoureaux""",2003/10/25 8:05PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,16578,hearj102,rushb101,,,,,
CHN195008230,"""version 7RS(19) of 07/07/92""",NY1,CHN,1950/08/23,CHI11,0,0:00PM,day,false,jordl901,goetl901,(none),dascf901,"""127""","""D Lamoureaux/RWood""","""D Lamoureaux/RWood""",2003/10/25 8:13PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,13350,jones103,klipj101,kennm101,,,,
CHN195008241,"""version 7RS(19) of 07/07/92""",BSN,CHN,1950/08/24,CHI11,1,0:00PM,day,false,pineb101,boggd901,(none),robbs901,"""127""","""D Lamoureaux""","""D Lamoureaux""",2003/10/25 8:22PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,163,0,surkm101,minnp101,hogub101,,,,
CHN195008250,"""version 7RS(19) of 07/07/92""",BSN,CHN,1950/08/25,CHI11,0,0:00PM,day,false,robbs901,pineb101,(none),boggd901,"""241,115""","""Bob Kistler""","""Greg Beston/Clem Comly""",1994/03/20 3:56PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,163,6535,leond103,spahw101,,,,,
CHN195008260,"""version 7RS(19) of 07/07/92""",BSN,CHN,1950/08/26,CHI11,0,0:00PM,day,false,pineb101,boggd901,(none),robbs901,"""127""","""D Lamoureaux""","""D Lamoureaux""",2003/10/25 8:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,17072,bickv101,schmj101,,,,,
CHN195008271,"""version 7RS(19) of 07/07/92""",PHI,CHN,1950/08/27,CHI11,1,0:00PM,day,false,conlj102,gorea901,(none),stewb901,"""150""","""D Lamoureaux""","""D Lamoureaux""",2003/09/13 7:24PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,0,churb101,minnp101,,,,,
CHN195008272,"""version 7RS(19) of 07/07/92""",PHI,CHN,1950/08/27,CHI11,2,0:00PM,day,false,gorea901,stewb901,(none),conlj102,"""150""","""D Lamoureaux""","""D Lamoureaux""",2003/09/13 7:55PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,171,38944,,,,,,,
CHN195008281,"""version 7RS(19) of 07/07/92""",PHI,CHN,1950/08/28,CHI11,1,0:00PM,day,false,stewb901,conlj102,(none),gorea901,"""150""","""D Lamoureaux""","""D Lamoureaux""",2003/09/13 8:02PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,131,0,leond103,simmc101,vandj101,,,,
CHN195008282,"""version 7RS(19) of 07/07/92""",PHI,CHN,1950/08/28,CHI11,2,0:00PM,day,false,conlj102,gorea901,(none),stewb901,"""150""","""D Lamoureaux""","""D Lamoureaux""",2003/09/13 8:11PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,19756,konsj101,klipj101,,,,,
CHN195008290,"""version 7RS(19) of 07/07/92""",BRO,CHN,1950/08/29,CHI11,0,0:00PM,day,false,gorea901,stewb901,(none),conlj102,"""ALLAN ROTH""","""GORD GLADMAN""","""GORDGLADMAN""",1994/12/17 7:51AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,140,19910,newcd101,hillf101,,,,,
CHN195008300,"""version 7RS(19) of 07/07/92""",BRO,CHN,1950/08/30,CHI11,0,0:00PM,day,false,stewb901,conlj102,(none),gorea901,"""ALLAN ROTH""","""GORD GLADMAN""","""GORD GLADMAN""",1994/12/17 8:50AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,136,20717,dubim101,palie101,rushb101,,,,
CHN195009020,"""version 7RS(19) of 07/07/92""",CIN,CHN,1950/09/02,CHI11,0,0:00PM,day,false,jordl901,goetl901,(none),dascf901,"""127""","""D Lamoureaux""","""D Lamoureaux""",2003/10/25 9:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,124,12261,blace102,minnp101,,,,,
CHN195009030,"""version 7RS(19) of 07/07/92""",CIN,CHN,1950/09/03,CHI11,0,0:00PM,day,false,goetl901,dascf901,(none),jordl901,"""127,534""","""D Lamoureaux/Smith""","""D Lamoureaux/Smith""",2003/10/25 9:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,179,18197,eraue101,laded101,,,,,
CHN195009231,"""version 7RS(19) of 07/07/92""",SLN,CHN,1950/09/23,CHI11,1,0:00PM,day,false,boggd901,robbs901,(none),pineb101,"""209,276""","""Comly/Smith""","""Comly/Smith""",2009/08/13 10:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,0,minnp101,mungr101,,,,,
CHN195009232,"""version 7RS(19) of 07/07/92""",SLN,CHN,1950/09/23,CHI11,2,0:00PM,day,false,robbs901,pineb101,(none),boggd901,"""209""","""Comly""","""Comly""",2009/08/13 11:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,22030,pollh101,rushb101,,,,,
CHN195009240,"""version 7RS(19) of 07/07/92""",SLN,CHN,1950/09/24,CHI11,0,0:00PM,day,false,pineb101,boggd901,(none),robbs901,"""209""","""Comly""","""Comly""",2009/08/14 6:41AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,112,16595,hillf101,martf101,,,,,
CHN195009270,"""version 7RS(19) of 07/07/92""",PIT,CHN,1950/09/27,CHI11,0,0:00PM,day,false,gorea901,stewb901,(none),conlj102,"""137,140,68,111,140(2)""","""Richard Weston/RWood""","""David W. Smith/RWood""",2013/10/06 11:19AM,park,none,0,unknown,-1,unknown,unknown,unknown,106,4783,law-v101,dubim101,,,,,
CIN195004180,"""version 7RS(19) of 07/07/92""",CHN,CIN,1950/04/18,CIN07,0,0:00PM,day,false,stewb901,conlj102,(none),gorea901,"""142""","""Greg Beston""","""Greg Beston""",2004/04/04 4:03PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,146,31213,schmj101,raffk101,leond103,,,,
CIN195004240,"""version 7RS(19) of 07/07/92""",SLN,CIN,1950/04/24,CIN07,0,0:00PM,night,false,goetl901,jordl901,(none),dascf901,"""240""","""David W. Smith""","""David W. Smith""",2012/05/07 9:20PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,10540,lanim101,raffk101,,,,,
CIN195004260,"""version 7RS(19) of 07/07/92""",SLN,CIN,1950/04/26,CIN07,0,0:00PM,day,false,jordl901,dascf901,(none),goetl901,"""206,128""","""D Lamoureaux""","""D Lamoureaux""",2003/06/28 9:07PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,141,2797,pollh101,petek101,,,,,
