game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,umplf,oscorer
NYN196807290,"""version 7RS(19) of 07/07/92""",SLN,NYN,NYC17,1968/07/29,0,8:00PM,night,false,craws901,pelec901,harvd901,kiblj901,"""Mets/Cards""","""Fischthal""","""Fischthal""",1996/11/15 11:33PM,park,none,0,unknown,-1,unknown,unknown,unknown,127,30486,washr101,ryann001,,,,
NYN196807300,"""version 7RS(19) of 07/07/92""",SLN,NYN,NYC17,1968/07/30,0,8:00PM,night,false,pelec901,harvd901,kiblj901,craws901,"""Mets/Cards""","""Fischthal""","""Fischthal""",1996/11/15 11:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,122,34835,gibsb101,selmd101,,,,
NYN196807310,"""version 7RS(19) of 07/07/92""",ATL,NYN,NYC17,1968/07/31,0,8:05PM,night,false,gormt101,willb901,(none),weyel901,"""Mets""","""Fischthal""","""Fischthal""",1996/11/15 11:52PM,park,none,0,unknown,-1,unknown,unknown,unknown,149,20436,pappm101,koosj001,raymc101,,,
NYN196808010,"""version 7RS(19) of 07/07/92""",ATL,NYN,NYC17,1968/08/01,0,2:05PM,day,false,willb901,weyel901,(none),gormt101,"""Mets""","""Fischthal""","""Fischthal""",1996/11/16 12:01AM,park,none,0,unknown,-1,unknown,unknown,unknown,143,18580,upshc101,cardd101,,,,
NYN196808130,"""version 7RS(19) of 07/07/92""",LAN,NYN,NYC17,1968/08/13,0,8:05PM,night,false,willb901,sudoe901,weyel901,gormt101,"""Mets""","""Fischthal""","""Fischthal""",1996/11/16 9:13AM,park,none,0,unknown,-1,unknown,unknown,unknown,144,25047,cardd101,suttd001,koonc101,,,
NYN196808140,"""version 7RS(19) of 07/07/92""",LAN,NYN,NYC17,1968/08/14,0,8:05PM,night,false,sudoe901,weyel901,gormt101,willb901,"""Mets""","""Fischthal""","""Fischthal""",1996/11/16 9:21AM,park,none,0,unknown,-1,unknown,unknown,unknown,143,23730,koosj001,singb101,,,,
NYN196808160,"""version 7RS(19) of 07/07/92""",HOU,NYN,NYC17,1968/08/16,0,8:05PM,night,false,jackb901,secof101,burkk101,wendh901,"""Mets""","""Fischthal""","""Fischthal""",1996/11/16 9:29AM,park,none,0,unknown,-1,unknown,unknown,unknown,211,23014,duket101,taylr101,,,,
NYN196808170,"""version 7RS(19) of 07/07/92""",HOU,NYN,NYC17,1968/08/17,0,2:15PM,day,false,secof101,burkk101,wendh901,jackb901,"""Mets""","""Fischthal""","""Fischthal""",1996/11/16 9:36AM,park,none,0,unknown,-1,unknown,unknown,unknown,145,17529,wilsd102,mcanj101,buzhj101,,,
NYN196808181,"""version 7RS(19) of 07/07/92""",HOU,NYN,NYC17,1968/08/18,1,1:05PM,day,false,burkk101,wendh901,jackb901,secof101,"""Mets""","""Fischthal""","""Fischthal""",1996/11/16 9:44AM,park,none,0,unknown,-1,unknown,unknown,unknown,156,0,cardd101,cuelm101,,,,
NYN196808182,"""version 7RS(19) of 07/07/92""",HOU,NYN,NYC17,1968/08/18,2,0:00PM,day,false,wendh901,jackb901,secof101,burkk101,"""Mets""","""Fischthal""","""Fischthal""",1996/12/02 10:17PM,park,none,0,unknown,-1,unknown,unknown,unknown,155,30095,ray-j101,selmd101,,,,
NYN196808190,"""version 7RS(19) of 07/07/92""",SFN,NYN,NYC17,1968/08/19,0,0:00PM,night,false,steim901,pryop901,donaa901,venzt901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/08 11:09AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,259,28370,linzf101,taylr101,mccom103,,,
NYN196808200,"""version 7RS(19) of 07/07/92""",SFN,NYN,NYC17,1968/08/20,0,0:00PM,night,false,pryop901,donaa901,venzt901,steim901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/08 2:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,173,33684,seavt001,sader101,koonc101,,,
NYN196808210,"""version 7RS(19) of 07/07/92""",SFN,NYN,NYC17,1968/08/21,0,0:00PM,day,false,donaa901,venzt901,steim901,pryop901,"""Bob Stevens""",,"""Alan Boodman""",1995/09/08 5:01PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,188,32023,marij101,mcanj101,,,,
NYN196808281,"""version 7RS(19) of 07/07/92""",CIN,NYN,NYC17,1968/08/28,1,5:05PM,day,false,lands901,varge901,engeb901,barla901,"""Mets/Reds""","""Fischthal""","""Fischthal""",1996/12/21 12:23PM,park,none,0,unknown,-1,unknown,unknown,unknown,154,0,arrig101,koosj001,,,,
NYN196808282,"""version 7RS(19) of 07/07/92""",CIN,NYN,NYC17,1968/08/28,2,0:00PM,night,false,varge901,engeb901,barla901,lands901,"""Mets/Reds""","""Fischthal""","""Fischthal""",1996/12/22 1:55PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,147,25526,nolag101,cardd101,carrc103,,,
NYN196808290,"""version 7RS(19) of 07/07/92""",CIN,NYN,NYC17,1968/08/29,0,8:05PM,night,false,engeb901,barla901,lands901,varge901,"""Mets/Reds""","""Fischthal""","""Fischthal""",1996/12/22 9:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,144,16791,koonc101,culvg101,taylr101,,,
NYN196808300,"""version 7RS(19) of 07/07/92""",SLN,NYN,NYC17,1968/08/30,0,8:00PM,night,false,barla901,lands901,varge901,engeb901,"""Mets/Cards""","""Fischthal""","""Fischthal""",1996/12/22 10:11PM,park,none,0,unknown,-1,unknown,unknown,unknown,124,34425,seavt001,briln101,,,,
NYN196808310,"""version 7RS(19) of 07/07/92""",SLN,NYN,NYC17,1968/08/31,0,8:00PM,night,false,lands901,varge901,engeb901,barla901,"""Mets/Cards""","""Fischthal""","""Fischthal""",1996/12/22 10:18PM,park,none,0,unknown,-1,unknown,unknown,unknown,123,30714,carls001,mcanj101,hoerj101,,,
NYN196809010,"""version 7RS(19) of 07/07/92""",SLN,NYN,NYC17,1968/09/01,0,2:00PM,day,false,varge901,engeb901,barla901,lands901,"""Mets/Cards""","""Fischthal""","""Fischthal""",1996/12/22 10:29PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,184,28656,jastl101,shorb101,,,,
NYN196809021,"""version 7RS(19) of 07/07/92""",ATL,NYN,NYC17,1968/09/02,1,1:05PM,day,false,donaa901,venzt901,steim901,pryop901,"""Mets""","""Fischthal""","""Fischthal""",1996/12/22 10:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,137,0,stong102,koosj001,upshc101,,,
NYN196809022,"""version 7RS(19) of 07/07/92""",ATL,NYN,NYC17,1968/09/02,2,0:00PM,day,false,venzt901,steim901,pryop901,donaa901,"""Mets""","""Fischthal""","""Fischthal""",1996/12/22 10:47PM,park,none,0,unknown,-1,unknown,unknown,unknown,104,24263,,,,,,
NYN196809031,"""version 7RS(19) of 07/07/92""",ATL,NYN,NYC17,1968/09/03,1,5:05PM,day,false,steim901,pryop901,donaa901,venzt901,"""Mets""","""Fischthal""","""Fischthal""",1996/12/23 9:48AM,park,none,0,unknown,-1,unknown,unknown,unknown,129,0,seavt001,pappm101,taylr101,,,
NYN196809032,"""version 7RS(19) of 07/07/92""",ATL,NYN,NYC17,1968/09/03,2,0:00PM,night,false,pryop901,donaa901,venzt901,steim901,"""Mets""","""Fischthal""","""Fischthal""",1996/12/23 10:09AM,park,none,0,unknown,-1,unknown,unknown,unknown,228,12799,upshc101,jacka101,,,,
NYN196809130,"""version 7RS(19) of 07/07/92""",PIT,NYN,NYC17,1968/09/13,0,8:05PM,night,false,willb901,sudoe901,weyel901,gormt101,"""Mets""","""Fischthal""","""Fischthal""",1996/12/29 11:39AM,park,none,0,unknown,-1,unknown,unknown,unknown,128,17245,koosj001,moosb101,,,,
NYN196809140,"""version 7RS(19) of 07/07/92""",PIT,NYN,NYC17,1968/09/14,0,8:05PM,night,false,sudoe901,weyel901,gormt101,willb901,"""Mets""","""Fischthal""","""Fischthal""",1996/12/29 11:45AM,park,none,0,unknown,-1,unknown,unknown,unknown,150,15676,vealb101,seavt001,,,,
NYN196809150,"""version 7RS(19) of 07/07/92""",PIT,NYN,NYC17,1968/09/15,0,2:05PM,day,false,weyel901,gormt101,colon901,sudoe901,"""Mets""","""Fischthal""","""Fischthal""",1996/12/29 11:52AM,park,none,0,unknown,-1,unknown,unknown,unknown,142,33838,blass101,cardd101,,,,
NYN196809170,"""version 7RS(19) of 07/07/92""",CHN,NYN,NYC17,1968/09/17,0,8:05PM,night,false,varge901,engeb901,olsea901,lands901,"""Mets/Cubs/Koppett""","""Fischthal""","""Fischthal""",1996/12/29 12:08PM,park,count,65,unknown,-1,unknown,none,sunny,134,9117,mcanj101,holtk101,,,,
NYN196809180,"""version 7RS(19) of 07/07/92""",CHN,NYN,NYC17,1968/09/18,0,8:05PM,night,false,olsea901,barla901,lands901,varge901,"""Mets/Cubs/Koppett""","""Fischthal""","""Fischthal""",1996/12/29 12:33PM,park,count,63,unknown,-1,unknown,none,night,170,9212,nye-r101,koosj001,regap101,,,
NYN196809270,"""version 7RS(19) of 07/07/92""",PHI,NYN,NYC17,1968/09/27,0,8:05PM,night,false,jackb901,secof101,burkk101,olsea901,"""Mets/Lewis""","""Fischthal""","""Fischthal""",1996/12/29 9:49PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,202,11169,wagng101,taylr101,farrt101,,wendh901,
NYN196809280,"""version 7RS(19) of 07/07/92""",PHI,NYN,NYC17,1968/09/28,0,2:15PM,day,false,secof101,burkk101,olsea901,wendh901,"""Mets/Lewis""","""Fischthal""","""Fischthal""",1996/12/29 10:26PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,139,9140,koosj001,johnj104,,,jackb901,
NYN196809290,"""version 7RS(19) of 07/07/92""",PHI,NYN,NYC17,1968/09/29,0,2:05PM,day,false,burkk101,olsea901,wendh901,jackb901,"""Mets/Lewis""","""Fischthal""","""Fischthal""",1996/12/29 10:46PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,156,29302,shorc102,seavt001,,,secof101,
CIN196804100,"""version 7RS(19) of 07/07/92""",CHN,CIN,CIN07,1968/04/10,0,0:00PM,day,false,donaa901,venzt901,steim901,pryop901,"""15,20""","""Comly""","""Comly""",1998/12/06 4:31PM,park,none,65,unknown,-1,unknown,rain,overcast,146,28111,pappm101,niekj001,culvg101,,,
CIN196804110,"""version 7RS(19) of 07/07/92""",CHN,CIN,CIN07,1968/04/11,0,2:30PM,day,false,venzt901,steim901,pryop901,donaa901,"""15,22""","""Comly""","""Comly""",1998/12/06 5:41PM,park,none,60,unknown,-1,unknown,none,sunny,161,3196,jenkf101,queem102,,,,
CIN196804170,"""version 7RS(19) of 07/07/92""",SLN,CIN,CIN07,1968/04/17,0,8:05PM,night,false,lands901,varge901,engeb901,barla901,"""cards""","""comly""","""white""",1994/12/20 2:11PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,195,3374,lee-b104,willr102,,,,
CIN196804180,"""version 7RS(19) of 07/07/92""",SLN,CIN,CIN07,1968/04/18,0,8:05PM,night,false,varge901,engeb901,barla901,lands901,"""cards""","""comly""","""white""",1994/12/21 9:57AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,180,6728,lee-b104,jastl101,,,,
CIN196804190,"""version 7RS(19) of 07/07/92""",ATL,CIN,CIN07,1968/04/19,0,0:00PM,night,false,engeb901,barla901,lands901,varge901,"""22""","""Comly""","""Comly""",1998/12/12 10:48PM,park,none,0,unknown,-1,unknown,unknown,night,133,6662,britj101,tsitj101,,,,
CIN196804200,"""version 7RS(19) of 07/07/92""",ATL,CIN,CIN07,1968/04/20,0,0:00PM,night,false,barla901,lands901,varge901,engeb901,"""22""","""Comly""","""Comly""",1998/12/12 10:55PM,park,none,0,unknown,-1,unknown,unknown,night,126,7727,maloj102,upshc101,,,,
CIN196804210,"""version 7RS(19) of 07/07/92""",ATL,CIN,CIN07,1968/04/21,0,0:00PM,day,false,lands901,varge901,engeb901,barla901,"""22""","""Comly""","""Comly""",1998/12/12 11:08PM,park,none,0,unknown,-1,unknown,unknown,unknown,170,19415,kelld102,pappm101,raymc101,,,
CIN196804260,"""version 7RS(19) of 07/07/92""",NYN,CIN,CIN07,1968/04/26,0,8:05PM,night,false,wendh901,jackb901,secof101,burkk101,"""Mets""","""Fischthal""","""Fischthal""",1996/09/06 7:11PM,park,none,0,unknown,-1,unknown,unknown,unknown,152,5743,arrig101,seavt001,abert101,,,
CIN196804270,"""version 7RS(19) of 07/07/92""",NYN,CIN,CIN07,1968/04/27,0,8:00PM,night,false,jackb901,secof101,burkk101,wendh901,"""Mets""","""Fischthal""","""Fischthal""",1996/09/06 8:53PM,park,none,0,unknown,-1,unknown,unknown,unknown,155,6002,pappm101,ryann001,abert101,,,
CIN196804280,"""version 7RS(19) of 07/07/92""",NYN,CIN,CIN07,1968/04/28,0,0:00PM,day,false,secof101,burkk101,wendh901,jackb901,"""Mets""","""Fischthal""","""Fischthal""",1996/09/06 9:05PM,park,none,0,unknown,-1,unknown,unknown,unknown,178,6785,koosj001,culvg101,taylr101,,,
CIN196805060,"""version 7RS(19) of 07/07/92""",PHI,CIN,CIN07,1968/05/06,0,0:00PM,night,false,secof101,burkk101,wendh901,jackb901,"""28""","""Comly""","""Comly""",1998/06/21 12:42AM,park,none,0,unknown,-1,unknown,unknown,unknown,172,3991,culvg101,frymw101,,,,
CIN196805070,"""version 7RS(19) of 07/07/92""",PHI,CIN,CIN07,1968/05/07,0,0:00PM,night,false,burkk101,wendh901,jackb901,secof101,"""28""","""Comly""","""Comly""",1998/06/21 10:23AM,park,none,0,unknown,-1,unknown,unknown,unknown,132,4953,wiser101,maloj102,farrt101,,,
CIN196805080,"""version 7RS(19) of 07/07/92""",PHI,CIN,CIN07,1968/05/08,0,0:00PM,night,false,wendh901,jackb901,secof101,burkk101,"""28""","""Comly""","""Comly""",1998/06/21 10:30AM,park,none,0,unknown,-1,unknown,unknown,unknown,149,3535,halld101,lee-b104,,,,
CIN196805090,"""version 7RS(19) of 07/07/92""",PHI,CIN,CIN07,1968/05/09,0,0:00PM,night,false,jackb901,secof101,burkk101,wendh901,"""28""","""Comly""","""Comly""",1998/06/21 11:01AM,park,none,0,unknown,-1,unknown,unknown,unknown,151,3735,jackl102,pappm101,farrt101,,,
CIN196805100,"""version 7RS(19) of 07/07/92""",SFN,CIN,CIN07,1968/05/10,0,0:00PM,night,false,craws901,pelec901,harvd901,kiblj901,"""Reds""","""Comly""","""Alan Boodman""",1995/08/21 2:43PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,162,9464,perrg101,culvg101,linzf101,,,
CIN196805110,"""version 7RS(19) of 07/07/92""",SFN,CIN,CIN07,1968/05/11,0,0:00PM,night,false,pelec901,harvd901,kiblj901,craws901,"""Reds""","""Comly""","""Alan Boodman""",1995/08/21 4:37PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,173,7804,marij101,mccob105,,,,
CIN196805120,"""version 7RS(19) of 07/07/92""",SFN,CIN,CIN07,1968/05/12,0,0:00PM,day,false,harvd901,kiblj901,craws901,pelec901,"""Reds""","""Comly""","""Alan Boodman""",1995/08/21 7:42PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,8691,arrig101,sader101,abert101,,,
CIN196805200,"""version 7RS(19) of 07/07/92""",HOU,CIN,CIN07,1968/05/20,0,0:00PM,night,false,gormt101,sudoe901,weyel901,willb901,"""22""","""Comly""","""Comly""",1998/12/19 2:24PM,park,none,0,unknown,-1,unknown,unknown,night,165,4072,kelsb101,wilsd102,,,,
CIN196805210,"""version 7RS(19) of 07/07/92""",HOU,CIN,CIN07,1968/05/21,0,0:00PM,night,false,sudoe901,weyel901,willb901,gormt101,"""22""","""Comly""","""Comly""",1998/12/19 2:35PM,park,none,0,unknown,-1,unknown,unknown,night,172,4273,dierl101,pappm101,,,,
CIN196805220,"""version 7RS(19) of 07/07/92""",HOU,CIN,CIN07,1968/05/22,0,0:00PM,day,false,weyel901,willb901,gormt101,sudoe901,"""22""","""Comly""","""Comly""",1998/12/19 2:50PM,park,none,0,unknown,-1,unknown,unknown,unknown,129,3490,giusd101,maloj102,,,,
CIN196805240,"""version 7RS(19) of 07/07/92""",PIT,CIN,CIN07,1968/05/24,0,0:00PM,night,false,burkk101,wendh901,jackb901,secof101,"""22""","""Comly""","""Comly""",1998/12/19 3:01PM,park,none,0,unknown,-1,unknown,unknown,night,146,9379,klinr102,culvg101,,,,
CIN196805250,"""version 7RS(19) of 07/07/92""",PIT,CIN,CIN07,1968/05/25,0,0:00PM,night,false,wendh901,jackb901,secof101,burkk101,"""22""","""Comly""","""Comly""",1998/12/19 4:22PM,park,none,0,unknown,-1,unknown,unknown,night,235,12153,siskt101,mccob105,,,,
CIN196805260,"""version 7RS(19) of 07/07/92""",PIT,CIN,CIN07,1968/05/26,0,0:00PM,day,false,jackb901,secof101,burkk101,wendh901,"""276,22""","""Comly/Thress""","""Comly/Thress""",1998/12/19 4:49PM,park,none,0,unknown,-1,unknown,unknown,unknown,164,9672,,,,,,
CIN196805280,"""version 7RS(19) of 07/07/92""",LAN,CIN,CIN07,1968/05/28,0,0:00PM,night,false,pelec901,harvd901,kiblj901,craws901,"""22,35""","""Comly""","""Comly""",1998/12/19 5:37PM,park,none,0,unknown,-1,unknown,unknown,night,140,4475,maloj102,suttd001,,,,
CIN196805290,"""version 7RS(19) of 07/07/92""",LAN,CIN,CIN07,1968/05/29,0,0:00PM,night,false,harvd901,kiblj901,craws901,pelec901,"""22,35""","""Comly""","""Comly""",1998/12/19 5:59PM,park,none,0,unknown,-1,unknown,unknown,night,190,6975,culvg101,brewj102,,,,
CIN196805300,"""version 7RS(19) of 07/07/92""",LAN,CIN,CIN07,1968/05/30,0,0:00PM,day,false,kiblj901,craws901,pelec901,harvd901,"""22,35""","""Comly""","""Comly""",1998/12/19 6:37PM,park,none,0,unknown,-1,unknown,unknown,unknown,174,8895,ostec103,arrig101,billj101,,,
CIN196806030,"""version 7RS(19) of 07/07/92""",ATL,CIN,CIN07,1968/06/03,0,0:00PM,night,false,barla901,lands901,varge901,engeb901,"""22""","""Comly""","""Comly""",1998/12/20 10:19AM,park,none,0,unknown,-1,unknown,unknown,night,144,5564,johnk102,culvg101,raymc101,,,
CIN196806040,"""version 7RS(19) of 07/07/92""",ATL,CIN,CIN07,1968/06/04,0,0:00PM,night,false,lands901,varge901,engeb901,barla901,"""22""","""Comly""","""Comly""",1998/12/20 10:47AM,park,none,0,unknown,-1,unknown,unknown,night,150,6544,arrig101,reedr001,mccob105,,,
CIN196806050,"""version 7RS(19) of 07/07/92""",ATL,CIN,CIN07,1968/06/05,0,0:00PM,night,false,varge901,engeb901,barla901,lands901,"""22""","""Comly""","""Comly""",1998/12/20 3:04PM,park,none,0,unknown,-1,unknown,unknown,night,144,7357,nolag101,niekp001,,,,
CIN196806070,"""version 7RS(19) of 07/07/92""",SLN,CIN,CIN07,1968/06/07,0,0:00PM,night,false,harvd901,kiblj901,craws901,pelec901,"""20""","""Comly""","""Comly""",1998/05/18 4:13PM,park,none,0,unknown,-1,unknown,unknown,unknown,136,17685,maloj102,gilsh101,,,,
CIN196806080,"""version 7RS(19) of 07/07/92""",SLN,CIN,CIN07,1968/06/08,0,0:00PM,night,false,kiblj901,craws901,pelec901,harvd901,"""20""","""Comly""","""Comly""",1998/05/18 4:32PM,park,none,0,unknown,-1,unknown,unknown,unknown,160,13368,briln101,culvg101,,,,
CIN196806091,"""version 7RS(19) of 07/07/92""",SLN,CIN,CIN07,1968/06/09,1,1:15PM,day,false,craws901,pelec901,harvd901,kiblj901,"""20""","""Comly""","""Comly""",1998/05/18 4:51PM,park,none,0,unknown,-1,unknown,unknown,unknown,180,0,willr102,lee-b104,,,,
CIN196806092,"""version 7RS(19) of 07/07/92""",SLN,CIN,CIN07,1968/06/09,2,0:00PM,day,false,pelec901,harvd901,kiblj901,craws901,"""20""","""Comly""","""Comly""",1998/05/18 5:20PM,park,none,0,unknown,-1,unknown,unknown,unknown,197,28141,culvg101,carls001,,,,
CIN196806210,"""version 7RS(19) of 07/07/92""",CHN,CIN,CIN07,1968/06/21,0,8:05PM,night,false,willb901,pryop901,sudoe901,weyel901,"""15,22""","""Comly""","""Comly""",1998/12/20 6:11PM,park,count,85,unknown,-1,unknown,none,night,160,12713,niekj001,culvg101,regap101,,,
CIN196806220,"""version 7RS(19) of 07/07/92""",CHN,CIN,CIN07,1968/06/22,0,5:30PM,day,false,pryop901,sudoe901,weyel901,willb901,"""15,22""","""Comly""","""Comly""",1998/12/20 6:29PM,park,count,85,unknown,-1,unknown,rain,night,130,9691,maloj102,handb101,,,,
CIN196806231,"""version 7RS(19) of 07/07/92""",CHN,CIN,CIN07,1968/06/23,1,1:15PM,day,false,sudoe901,weyel901,willb901,pryop901,"""15,22""","""Comly""","""Comly""",1998/12/20 8:33PM,park,count,90,unknown,-1,unknown,unknown,cloudy,175,0,abert101,regap101,,,,
CIN196806232,"""version 7RS(19) of 07/07/92""",CHN,CIN,CIN07,1968/06/23,2,0:00PM,day,false,weyel901,willb901,pryop901,sudoe901,"""15,22""","""Comly""","""Comly""",1998/12/20 9:11PM,park,count,0,unknown,-1,unknown,unknown,unknown,170,17573,abert101,hartc105,,,,
CIN196806240,"""version 7RS(19) of 07/07/92""",NYN,CIN,CIN07,1968/06/24,0,8:05PM,night,false,harvd901,kiblj901,craws901,pelec901,"""Mets/Koppett/Reds""","""Fischthal""","""Fischthal""",1996/10/05 9:21PM,park,none,0,unknown,-1,wet,showers,overcast,179,7407,carrc103,shorb101,,,,
CIN196806250,"""version 7RS(19) of 07/07/92""",NYN,CIN,CIN07,1968/06/25,0,8:05PM,night,false,kiblj901,craws901,pelec901,harvd901,"""Mets/Reds/Koppett""","""Fischthal""","""Fischthal""",1996/10/05 9:33PM,park,none,0,unknown,-1,unknown,unknown,cloudy,145,6772,seavt001,culvg101,,,,
CIN196806260,"""version 7RS(19) of 07/07/92""",NYN,CIN,CIN07,1968/06/26,0,8:05PM,night,false,craws901,pelec901,harvd901,kiblj901,"""Mets/Reds/Koppett""","""Fischthal""","""Fischthal""",1996/10/05 10:01PM,park,none,0,unknown,-1,unknown,none,night,155,8580,maloj102,selmd101,abert101,,,
CIN196807110,"""version 7RS(19) of 07/07/92""",SFN,CIN,CIN07,1968/07/11,0,0:00PM,night,false,wendh901,jackb901,secof101,burkk101,"""Reds""","""Comly""","""Alan Boodman""",1995/09/02 4:16PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,162,13618,perrg101,maloj102,,,,
CIN196807120,"""version 7RS(19) of 07/07/92""",SFN,CIN,CIN07,1968/07/12,0,0:00PM,night,false,jackb901,secof101,burkk101,wendh901,"""Reds""","""Comly""","""Alan Boodman""",1995/09/03 8:16AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,187,17972,bolib101,carrc103,linzf101,,,
CIN196807130,"""version 7RS(19) of 07/07/92""",SFN,CIN,CIN07,1968/07/13,0,0:00PM,day,false,secof101,burkk101,wendh901,jackb901,"""Reds""","""Comly""","""Alan Boodman""",1995/09/04 10:33AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,152,24296,marij101,culvg101,,,,
CIN196807141,"""version 7RS(19) of 07/07/92""",HOU,CIN,CIN07,1968/07/14,1,0:00PM,day,false,burkk101,wendh901,jackb901,secof101,"""22""","""Comly""","""Comly""",1998/12/23 11:49PM,park,none,0,unknown,-1,unknown,unknown,unknown,204,0,sheas102,carrc103,,,,
CIN196807142,"""version 7RS(19) of 07/07/92""",HOU,CIN,CIN07,1968/07/14,2,0:00PM,day,false,wendh901,jackb901,secof101,burkk101,"""22""","""Comly""","""Comly""",1998/12/24 12:05AM,park,none,0,unknown,-1,unknown,unknown,unknown,167,15240,wilsd102,arrig101,,,,
CIN196807160,"""version 7RS(19) of 07/07/92""",LAN,CIN,CIN07,1968/07/16,0,0:00PM,night,false,engeb901,barla901,lands901,varge901,"""22,35""","""Comly""","""Comly""",1998/12/24 12:22AM,park,none,0,unknown,-1,unknown,unknown,night,163,10036,drysd101,maloj102,brewj102,,,
CIN196807170,"""version 7RS(19) of 07/07/92""",LAN,CIN,CIN07,1968/07/17,0,0:00PM,night,false,barla901,lands901,varge901,engeb901,"""22,35""","""Comly""","""Comly""",1998/12/27 2:00PM,park,none,0,unknown,-1,unknown,unknown,night,171,8562,abert101,granj101,carrc103,,,
CIN196807190,"""version 7RS(19) of 07/07/92""",PHI,CIN,CIN07,1968/07/19,0,0:00PM,night,false,pelec901,harvd901,kiblj901,craws901,"""28""","""Comly""","""Comly""",1998/12/09 9:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,162,12400,culvg101,wiser101,carrc103,,,
CIN196807200,"""version 7RS(19) of 07/07/92""",PHI,CIN,CIN07,1968/07/20,0,0:00PM,night,false,harvd901,kiblj901,craws901,pelec901,"""28""","""Comly""","""Comly""",1998/12/09 10:06PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,149,13256,arrig101,jackl102,abert101,,,
CIN196807210,"""version 7RS(19) of 07/07/92""",PHI,CIN,CIN07,1968/07/21,0,0:00PM,day,false,kiblj901,craws901,pelec901,harvd901,"""28""","""Comly""","""Comly""",1998/12/09 10:20PM,park,none,0,unknown,-1,unknown,unknown,unknown,171,10885,clont101,shorc102,abert101,,,
CIN196807311,"""version 7RS(19) of 07/07/92""",PIT,CIN,CIN07,1968/07/31,1,0:00PM,day,false,steim901,pryop901,donaa901,venzt901,"""22""","""Comly""","""Comly""",1998/12/27 4:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,0,arrig101,moosb101,,,,
CIN196807312,"""version 7RS(19) of 07/07/92""",PIT,CIN,CIN07,1968/07/31,2,0:00PM,night,false,pryop901,donaa901,venzt901,steim901,"""22""","""Comly""","""Comly""",1998/12/27 5:00PM,park,none,0,unknown,-1,unknown,unknown,night,165,14780,ellid101,ritcj101,facer101,,,
CIN196808010,"""version 7RS(19) of 07/07/92""",PIT,CIN,CIN07,1968/08/01,0,0:00PM,day,false,donaa901,venzt901,steim901,pryop901,"""22""","""Comly""","""Comly""",1998/12/30 9:47PM,park,none,0,unknown,-1,unknown,unknown,night,143,10926,siskt101,maloj102,facer101,,,
CIN196808090,"""version 7RS(19) of 07/07/92""",CHN,CIN,CIN07,1968/08/09,0,8:05PM,night,false,sudoe901,weyel901,gormt101,willb901,"""15,22""","""Comly""","""Comly""",1998/12/30 10:49PM,park,count,80,unknown,-1,unknown,none,night,157,13762,ritcj101,jenkf101,carrc103,,,
CIN196808100,"""version 7RS(19) of 07/07/92""",CHN,CIN,CIN07,1968/08/10,0,7:00PM,night,false,weyel901,gormt101,willb901,sudoe901,"""15,22""","""Comly""","""Comly""",1999/01/01 3:42PM,park,count,70,unknown,-1,unknown,rain,night,167,12580,regap101,abert101,,,,
CIN196808110,"""version 7RS(19) of 07/07/92""",CHN,CIN,CIN07,1968/08/11,0,2:15PM,day,false,gormt101,willb901,sudoe901,weyel901,"""15,22""","""Comly""","""Comly""",1999/01/01 4:17PM,park,none,73,unknown,-1,unknown,unknown,cloudy,242,15140,regap101,ritcj101,lamaj101,,,
CIN196808120,"""version 7RS(19) of 07/07/92""",ATL,CIN,CIN07,1968/08/12,0,0:00PM,night,false,secof101,burkk101,wendh901,jackb901,"""22""","""Comly""","""Comly""",1999/01/01 5:05PM,park,none,0,unknown,-1,unknown,unknown,night,164,7312,stong102,culvg101,upshc101,,,
