game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,oscorer,gametype,umplf,umprf
TEX199507170,BAL,TEX,ARL02,1995/07/17,0,7:07,night,true,scotd901,barrt901,joycj901,cedeg901,pitches,96,tocf,12,dry,none,night,280,26410,lee-m002,cookd001,joned001,,,,
TEX199507180,BAL,TEX,ARL02,1995/07/18,0,7:35,night,true,barrt901,joycj901,cedeg901,scotd901,pitches,87,ltor,18,dry,none,night,159,31837,mussm001,pavlr001,joned001,,,,
TEX199507190,CLE,TEX,ARL02,1995/07/19,0,7:38,night,true,cousd901,welkt901,brinj901,kaisk901,none,93,ltor,18,dry,none,night,185,42928,nagyc001,grosk001,,,,,
TEX199507200,CLE,TEX,ARL02,1995/07/20,0,1:05,day,true,welkt901,brinj901,kaisk901,cousd901,pitches,102,tolf,5,dry,none,cloudy,196,28160,herso001,branm002,mesaj001,,,,
TEX199507280,BOS,TEX,ARL02,1995/07/28,0,7:40,night,true,joycj901,cedeg901,scotd901,mckej901,pitches,99,tocf,10,dry,none,night,152,39199,maddm002,tayls002,,,,,
TEX199507290,BOS,TEX,ARL02,1995/07/29,0,7:35,night,true,cedeg901,scotd901,mckej901,joycj901,pitches,89,ltor,16,dry,none,night,163,46717,waket001,grosk001,,,,,
TEX199507300,BOS,TEX,ARL02,1995/07/30,0,7:05,night,true,scotd901,mckej901,joycj901,cedeg901,pitches,92,ltor,13,dry,none,night,166,37219,whitm002,hanse001,russj001,,,,
TEX199508080,DET,TEX,ARL02,1995/08/08,0,8:37,night,true,hendt901,cobld901,merrd901,meric901,pitches,92,rtol,17,dry,none,night,155,27760,grosk001,bergs001,whitm002,,,,
TEX199508090,DET,TEX,ARL02,1995/08/09,0,7:36,night,true,cobld901,merrd901,meric901,hendt901,pitches,93,rtol,13,dry,none,night,182,22680,rogek001,dohej001,,,,,
TEX199508100,DET,TEX,ARL02,1995/08/10,0,7:35,night,true,merrd901,meric901,hendt901,cobld901,pitches,94,rtol,8,dry,none,night,158,32084,darwd001,liraf001,,,,,
TEX199508110,TOR,TEX,ARL02,1995/08/11,0,7:35,night,true,tscht901,craft901,denkd901,shulj901,pitches,0,unknown,-1,dry,none,night,175,31269,hurte001,pavlr001,,,,,
TEX199508120,TOR,TEX,ARL02,1995/08/12,0,7:08,night,true,craft901,denkd901,shulj901,tscht901,none,91,fromrf,15,dry,none,night,189,40040,wittb001,leita001,mcdor001,,,,
TEX199508130,TOR,TEX,ARL02,1995/08/13,0,7:06,night,true,denkd901,shulj901,tscht901,craft901,pitches,90,fromrf,15,dry,none,night,142,25308,grosk001,carrg001,,,,,
TEX199508150,MIL,TEX,ARL02,1995/08/15,0,7:04,night,true,koscg901,morrd901,clara901,barnl901,pitches,90,rtol,5,dry,none,night,152,21591,whitm002,dibbr001,,,,,
TEX199508160,MIL,TEX,ARL02,1995/08/16,0,7:05,night,true,morrd901,clara901,barnl901,koscg901,pitches,96,rtol,18,dry,none,night,175,29617,giveb001,darwd001,,,,,
TEX199508210,MIN,TEX,ARL02,1995/08/21,0,7:07,night,true,evanj901,hirsj901,mccol901,reedr901,pitches,94,ltor,10,dry,none,night,156,26213,darwd001,klins001,,,,,
TEX199508220,MIN,TEX,ARL02,1995/08/22,0,7:06,night,true,hirsj901,mccol901,reedr901,evanj901,pitches,92,ltor,10,dry,none,night,151,21065,rodrf001,pavlr001,,,,,
TEX199508230,MIN,TEX,ARL02,1995/08/23,0,7:06,night,true,mccol901,reedr901,evanj901,hirsj901,pitches,92,ltor,10,dry,none,night,163,23435,wittb001,parrj002,,,,,
TEX199509010,KCA,TEX,ARL02,1995/09/01,0,7:05,night,true,younl901,reilm901,garcr901,fordd901,pitches,90,tocf,10,dry,none,night,186,21864,gordt001,tewkb001,olsog001,,,,
TEX199509020,KCA,TEX,ARL02,1995/09/02,0,7:05,night,true,reilm901,garcr901,fordd901,younl901,pitches,90,fromrf,9,dry,none,night,158,32888,pavlr001,flemd001,russj001,,,,
TEX199509030,KCA,TEX,ARL02,1995/09/03,0,7:05,night,true,younl901,fordd901,garcr901,reilm901,pitches,98,unknown,12,dry,none,night,210,32811,olsog001,vosbe001,montj002,,,,
TEX199509040,CHA,TEX,ARL02,1995/09/04,0,7:05,night,true,mcclt901,roe-r901,phild901,cedeg901,pitches,95,unknown,14,dry,none,night,191,18036,berej002,grosk001,,,,,
TEX199509050,CHA,TEX,ARL02,1995/09/05,0,7:05,night,true,roe-r901,phild901,cedeg901,mcclt901,pitches,98,rtol,14,dry,none,night,205,18001,karcm001,vosbe001,,,,,
TEX199509060,CHA,TEX,ARL02,1995/09/06,0,7:35,night,true,phild901,johnm901,mcclt901,roe-r901,pitches,90,rtol,15,dry,none,night,184,22415,keysb001,tewkb001,hernr001,,,,
TEX199509070,CHA,TEX,ARL02,1995/09/07,0,7:05,night,true,johnm901,mcclt901,roe-r901,phild901,pitches,84,ltor,13,dry,showers,night,170,9046,pavlr001,alvaw001,,,,,
TEX199509220,CAL,TEX,ARL02,1995/09/22,0,7:05,night,true,clara901,barnl901,koscg901,morrd901,pitches,60,ltor,9,dry,none,night,193,25081,rogek001,langm001,,,,,
TEX199509230,CAL,TEX,ARL02,1995/09/23,0,7:05,night,true,barnl901,koscg901,morrd901,clara901,pitches,65,ltor,8,dry,none,night,173,36675,pavlr001,finlc001,,,,,
TEX199509240,CAL,TEX,ARL02,1995/09/24,0,2:05,day,true,koscg901,morrd901,clara901,barnl901,pitches,75,ltor,9,dry,none,sunny,165,24202,abboj001,wittb001,,,,,
TEX199509260,OAK,TEX,ARL02,1995/09/26,0,7:05,night,true,hirsj901,mccol901,reedr901,evanj901,pitches,75,rtol,6,dry,none,night,200,19257,mcdor001,reyec001,russj001,,,,
TEX199509270,OAK,TEX,ARL02,1995/09/27,0,7:05,night,true,mccol901,reedr901,evanj901,hirsj901,pitches,80,rtol,20,dry,none,night,144,18369,rogek001,vanpt001,,,,,
TEX199509280,SEA,TEX,ARL02,1995/09/28,0,7:05,night,true,reedr901,evanj901,hirsj901,mccol901,pitches,83,fromcf,15,dry,none,night,158,21502,johnr005,pavlr001,charn001,,,,
TEX199509290,SEA,TEX,ARL02,1995/09/29,0,7:05,night,true,joycj901,scotd901,onorb901,mckej901,pitches,80,rtol,12,dry,none,night,198,25336,ayalb002,vosbe001,charn001,,,,
TEX199509300,SEA,TEX,ARL02,1995/09/30,0,7:05,night,true,scotd901,onorb901,mckej901,joycj901,pitches,80,rtol,13,dry,none,night,169,33792,grosk001,benea001,,,,,
TEX199510010,SEA,TEX,ARL02,1995/10/01,0,2:05,day,true,onorb901,mckej901,joycj901,scotd901,pitches,85,unknown,0,dry,none,sunny,167,25714,rogek001,belct001,whitm002,,,,
MIN199504270,BAL,MIN,MIN03,1995/04/27,0,7:23,night,true,compc901,paylj901,ulrig901,slicd901,pitches,0,unknown,-1,dry,none,dome,207,26426,stevd001,pennb001,aguir001,,,,
MIN199504280,BAL,MIN,MIN03,1995/04/28,0,7:05,night,true,paylj901,ulrig901,slicd901,compc901,pitches,0,unknown,-1,dry,none,dome,208,21259,guthm001,benia001,aguir001,,,,
MIN199504290,BAL,MIN,MIN03,1995/04/29,0,7:06,night,true,ulrig901,slicd901,compc901,paylj901,pitches,0,unknown,-1,dry,none,dome,182,23997,browk001,hawkl001,,,,,
MIN199504300,BAL,MIN,MIN03,1995/04/30,0,1:05,day,true,slicd901,compc901,paylj901,ulrig901,pitches,0,unknown,-1,dry,none,dome,183,16302,rhoda001,erics001,joned001,,,,
MIN199505020,KCA,MIN,MIN03,1995/05/02,0,7:05,night,true,wrigm901,ravab901,parkd901,travv901,pitches,64,unknown,-1,dry,none,dome,138,8862,gubim001,tapak001,montj002,,,,
MIN199505030,KCA,MIN,MIN03,1995/05/03,0,7:07,night,true,barnl901,koscg901,morrd901,clara901,pitches,68,unknown,-1,dry,none,dome,214,8738,stevd001,meacr001,aguir001,,,,
MIN199505040,KCA,MIN,MIN03,1995/05/04,0,12:17,day,true,koscg901,morrd901,clara901,barnl901,none,0,unknown,-1,dry,none,dome,163,11935,appik001,hawkl001,,,,,
MIN199505120,OAK,MIN,MIN03,1995/05/12,0,7:05,night,true,younl901,garcr901,fordd901,reilm901,pitches,69,unknown,-1,dry,none,dome,160,11460,tapak001,stewd001,,,,,
MIN199505130,OAK,MIN,MIN03,1995/05/13,0,7:05,night,true,garcr901,fordd901,reilm901,younl901,pitches,67,unknown,-1,dry,none,dome,185,14917,acrem001,mahop001,corsj001,,,,
MIN199505140,OAK,MIN,MIN03,1995/05/14,0,1:05,day,true,fordd901,reilm901,younl901,garcr901,pitches,66,unknown,-1,dry,none,dome,173,10034,stott001,radkb001,,,,,
MIN199505150,CAL,MIN,MIN03,1995/05/15,0,7:06,night,true,hirsj901,evanj901,mccol901,reedr901,none,0,unknown,-1,dry,none,dome,215,9407,erics001,sands001,aguir001,,,,
MIN199505160,CAL,MIN,MIN03,1995/05/16,0,7:05,night,true,evanj901,mccol901,reedr901,hirsj901,pitches,68,unknown,-1,dry,none,dome,216,8937,bielm001,guare001,smitl001,,,,
MIN199505170,CAL,MIN,MIN03,1995/05/17,0,7:07,night,true,mccol901,reedr901,hirsj901,evanj901,pitches,70,unknown,-1,dry,none,dome,176,9339,tapak001,finlc001,,,,,
MIN199505180,CAL,MIN,MIN03,1995/05/18,0,12:18,day,true,merrd901,hendt901,meric901,cobld901,none,0,unknown,-1,dry,none,dome,226,15203,bosks001,mahop001,,,,,
MIN199505190,SEA,MIN,MIN03,1995/05/19,0,7:07,night,true,hendt901,meric901,cobld901,merrd901,pitches,0,unknown,-1,dry,none,dome,145,14639,radkb001,davit002,aguir001,,,,
MIN199505200,SEA,MIN,MIN03,1995/05/20,0,7:07,night,true,meric901,cobld901,cedeg901,merrd901,pitches,0,unknown,-1,dry,none,dome,193,13762,belct001,erics001,,,,,
MIN199505210,SEA,MIN,MIN03,1995/05/21,0,1:05,day,true,cobld901,cedeg901,hendt901,meric901,pitches,0,unknown,-1,dry,none,dome,151,12918,johnr005,tapak001,ayalb002,,,,
MIN199505260,TEX,MIN,MIN03,1995/05/26,0,7:06,night,true,cobld901,merrd901,hendt901,meric901,pitches,69,unknown,-1,dry,none,dome,156,10876,tewkb001,tapak001,russj001,,,,
MIN199505270,TEX,MIN,MIN03,1995/05/27,0,7:05,night,true,merrd901,hendt901,meric901,cobld901,pitches,68,unknown,-1,dry,none,dome,178,13473,rogek001,guare001,russj001,,,,
MIN199505280,TEX,MIN,MIN03,1995/05/28,0,1:05,day,true,hendt901,meric901,cobld901,merrd901,none,0,unknown,-1,dry,none,dome,154,14284,pavlr001,radkb001,mcdor001,,,,
MIN199506060,MIL,MIN,MIN03,1995/06/06,0,7:06,night,true,koscg901,morrd901,clara901,barnl901,pitches,0,unknown,-1,dry,none,dome,206,12125,scanb001,radkb001,,,,,
MIN199506070,MIL,MIN,MIN03,1995/06/07,0,7:05,night,true,morrd901,clara901,barnl901,koscg901,none,0,unknown,-1,dry,none,dome,163,12418,miraa001,erics001,righr001,,,,
MIN199506080,DET,MIN,MIN03,1995/06/08,0,7:05,night,true,shulj901,tscht901,craft901,denkd901,pitches,0,unknown,-1,dry,none,dome,146,11304,tapak001,moorm001,,,,,
MIN199506090,DET,MIN,MIN03,1995/06/09,0,7:07,night,true,tscht901,craft901,denkd901,shulj901,pitches,0,unknown,-1,dry,none,dome,192,13980,dohej001,guthm001,hennm001,,,,
MIN199506100,DET,MIN,MIN03,1995/06/10,0,7:05,night,true,craft901,denkd901,shulj901,tscht901,pitches,0,unknown,-1,dry,none,dome,197,17516,bergs001,tromm001,hennm001,,,,
MIN199506110,DET,MIN,MIN03,1995/06/11,0,1:08,day,true,denkd901,shulj901,tscht901,craft901,pitches,68,unknown,-1,dry,none,dome,139,15364,liraf001,radkb001,boevj001,,,,
MIN199506260,CHA,MIN,MIN03,1995/06/26,0,7:07,night,true,garcr901,reilm901,hicke901,onorb901,pitches,0,unknown,-1,dry,none,dome,186,16956,keysb001,radkb001,hernr001,,,,
MIN199506270,CHA,MIN,MIN03,1995/06/27,0,7:04,night,true,reilm901,hicke901,onorb901,garcr901,pitches,0,unknown,-1,dry,none,dome,203,15397,abboj001,harrg002,,,,,
MIN199506280,CHA,MIN,MIN03,1995/06/28,0,12:16,day,true,hicke901,onorb901,garcr901,reilm901,pitches,0,unknown,-1,dry,none,dome,162,15982,berej002,tapak001,dibbr001,,,,
MIN199506290,CLE,MIN,MIN03,1995/06/29,0,7:08,night,true,cobld901,merrd901,cedeg901,hendt901,pitches,70,unknown,0,dry,none,dome,189,17116,blacb001,erics001,,,,,
MIN199506300,CLE,MIN,MIN03,1995/06/30,0,7:05,night,true,merrd901,cedeg901,hendt901,cobld901,pitches,72,unknown,-1,dry,none,dome,185,27416,martd001,tromm001,mesaj001,,,,
MIN199507010,CLE,MIN,MIN03,1995/07/01,0,7:05,night,true,cedeg901,hendt901,cobld901,merrd901,pitches,72,unknown,0,dry,none,dome,173,18820,radkb001,ogeac001,aguir001,,,,
MIN199507020,CLE,MIN,MIN03,1995/07/02,0,1:05,day,true,hendt901,cobld901,merrd901,cedeg901,pitches,0,unknown,-1,dry,none,dome,164,16790,clarm002,harrg002,,,,,
MIN199507060,BOS,MIN,MIN03,1995/07/06,0,7:06,night,true,brinj901,kaisk901,cousd901,welkt901,pitches,0,unknown,-1,dry,none,dome,172,11934,radkb001,smitz001,stevd001,,,,
MIN199507070,BOS,MIN,MIN03,1995/07/07,0,7:06,night,true,kaisk901,cousd901,welkt901,brinj901,none,0,unknown,-1,dry,none,dome,165,12594,belis001,guare001,aguir001,,,,
MIN199507080,BOS,MIN,MIN03,1995/07/08,0,7:05,night,true,cousd901,welkt901,brinj901,kaisk901,none,0,unknown,-1,dry,none,dome,165,14838,guthm001,belis001,,,,,
MIN199507090,BOS,MIN,MIN03,1995/07/09,0,1:05,day,true,welkt901,brinj901,kaisk901,cousd901,none,0,unknown,-1,dry,none,dome,165,18574,waket001,rodrf001,,,,,
MIN199507170,TOR,MIN,MIN03,1995/07/17,0,7:07,night,true,reedr901,tscht901,evanj901,mccol901,pitches,68,unknown,0,dry,none,dome,163,15415,leita001,harrg002,castt001,,,,
MIN199507180,TOR,MIN,MIN03,1995/07/18,0,12:17,day,true,tscht901,evanj901,mccol901,reedr901,pitches,0,unknown,-1,dry,none,dome,158,16534,coned001,tapak001,,,,,
MIN199507190,BAL,MIN,MIN03,1995/07/19,0,7:04,night,true,shulj901,craft901,denkd901,tscht901,pitches,0,unknown,-1,dry,none,dome,194,12786,radkb001,mcdob001,stevd001,,,,
MIN199507200,BAL,MIN,MIN03,1995/07/20,0,12:16,day,true,craft901,denkd901,tscht901,shulj901,pitches,70,unknown,0,dry,none,dome,157,16025,rodrf001,erics001,stevd001,,,,
MIN199507280,NYA,MIN,MIN03,1995/07/28,0,7:06,night,true,johnm901,phild901,roe-r901,mcclt901,pitches,72,unknown,0,dry,none,dome,150,16001,tapak001,mcdoj001,,,,,
MIN199507290,NYA,MIN,MIN03,1995/07/29,0,7:05,night,true,phild901,roe-r901,mcclt901,johnm901,pitches,0,unknown,-1,dry,none,dome,154,19633,coned001,radkb001,wettj001,,,,
MIN199507300,NYA,MIN,MIN03,1995/07/30,0,7:06,night,true,roe-r901,mcclt901,johnm901,phild901,pitches,0,unknown,-1,dry,none,dome,178,42155,kamis001,rodrf001,wettj001,,,,
MIN199508040,KCA,MIN,MIN03,1995/08/04,0,7:06,night,true,denkd901,shulj901,tscht901,craft901,pitches,70,unknown,0,dry,none,dome,196,16030,meacr001,mahop001,montj002,,,,
MIN199508050,KCA,MIN,MIN03,1995/08/05,0,7:06,night,true,shulj901,tscht901,craft901,denkd901,pitches,70,unknown,0,dry,none,dome,199,15252,tromm001,jacoj001,,,,,
MIN199508060,KCA,MIN,MIN03,1995/08/06,0,1:06,day,true,tscht901,craft901,denkd901,shulj901,pitches,70,unknown,0,dry,none,dome,137,15267,gubim001,klins001,,,,,
MIN199508070,OAK,MIN,MIN03,1995/08/07,0,7:06,night,true,cousd901,welkt901,brinj901,kaisk901,pitches,70,unknown,-1,dry,none,dome,194,11459,mahop001,reyec001,stevd001,,,,
MIN199508080,OAK,MIN,MIN03,1995/08/08,0,7:06,night,true,welkt901,brinj901,kaisk901,cousd901,pitches,69,unknown,-1,dry,none,dome,153,13527,radkb001,priea001,stevd001,,,,
MIN199508090,OAK,MIN,MIN03,1995/08/09,0,7:36,night,true,brinj901,kaisk901,cousd901,welkt901,pitches,69,unknown,-1,dry,none,dome,198,12677,mohlm001,stevd001,ecked001,,,,
MIN199508110,CAL,MIN,MIN03,1995/08/11,0,7:07,night,true,joycj901,scotd901,mckej901,voltv901,pitches,0,unknown,-1,dry,none,dome,188,17667,jamem001,guare001,smitl001,,,,
MIN199508120,CAL,MIN,MIN03,1995/08/12,0,7:05,night,true,scotd901,mckej901,voltv901,joycj901,pitches,0,unknown,-1,dry,none,dome,176,15868,parrj002,harkm001,stevd001,,,,
MIN199508130,CAL,MIN,MIN03,1995/08/13,0,1:05,day,true,mckej901,voltv901,joycj901,scotd901,pitches,70,unknown,0,dry,none,dome,170,35796,abboj001,radkb001,smitl001,,,,
MIN199508140,SEA,MIN,MIN03,1995/08/14,0,7:05,night,true,mcclt901,johnm901,phild901,roe-r901,pitches,0,unknown,-1,dry,none,dome,177,16637,benea001,tromm001,nelsj001,,,,
MIN199508150,SEA,MIN,MIN03,1995/08/15,0,7:06,night,true,johnm901,phild901,roe-r901,mcclt901,pitches,0,unknown,-1,dry,none,dome,167,12595,munoo001,ayalb002,,,,,
MIN199508160,SEA,MIN,MIN03,1995/08/16,0,7:05,night,true,phild901,roe-r901,mcclt901,johnm901,pitches,0,unknown,-1,dry,none,dome,175,13426,rislb001,stevd001,ayalb002,,,,
MIN199508280,TEX,MIN,MIN03,1995/08/28,0,7:05,night,true,welkt901,brinj901,kaisk901,cousd901,none,0,unknown,-1,dry,none,dome,177,10052,guare001,mcdor001,,,,,
MIN199508290,TEX,MIN,MIN03,1995/08/29,0,7:05,night,true,brinj901,kaisk901,cousd901,welkt901,pitches,0,unknown,-1,dry,none,dome,142,9811,radkb001,grosk001,,,,,
MIN199508300,TEX,MIN,MIN03,1995/08/30,0,12:15,day,true,kaisk901,cousd901,welkt901,brinj901,none,0,unknown,-1,dry,none,dome,152,10055,guare001,rogek001,,,,,
MIN199509010,MIL,MIN,MIN03,1995/09/01,0,7:07,night,true,cobld901,merrd901,meric901,hendt901,pitches,0,unknown,-1,dry,none,dome,177,11354,rodrf001,wegmb001,guare001,,,,
MIN199509020,MIL,MIN,MIN03,1995/09/02,0,7:05,night,true,merrd901,meric901,hendt901,cobld901,pitches,0,unknown,-1,dry,none,dome,152,15605,guare001,slusj001,,,,,
MIN199509030,MIL,MIN,MIN03,1995/09/03,0,1:05,day,true,meric901,hendt901,cobld901,merrd901,pitches,0,unknown,-1,dry,none,dome,189,13456,dibbr001,mahop001,fettm001,,,,
MIN199509040,MIL,MIN,MIN03,1995/09/04,0,1:05,day,true,hendt901,cobld901,merrd901,meric901,pitches,70,unknown,0,dry,none,dome,177,10837,tromm001,karls001,guare001,,,,
MIN199509050,DET,MIN,MIN03,1995/09/05,0,7:05,night,true,cousd901,welkt901,brinj901,meric901,pitches,0,unknown,-1,dry,none,dome,147,8358,nitkc001,munoo001,chrim001,,,,
MIN199509060,DET,MIN,MIN03,1995/09/06,0,12:16,day,true,welkt901,brinj901,meric901,cousd901,pitches,68,unknown,0,dry,none,dome,148,7845,rodrf001,maxcb001,,,,,
MIN199509220,CHA,MIN,MIN03,1995/09/22,0,7:06,night,true,cedeg901,shulj901,tscht901,craft901,pitches,0,unknown,-1,dry,none,dome,196,10443,mccak001,mahop001,hernr001,,,,
MIN199509230,CHA,MIN,MIN03,1995/09/23,0,7:06,night,true,shulj901,tscht901,craft901,cedeg901,pitches,68,unknown,0,dry,none,dome,184,21007,alvaw001,parrj002,,,,,
MIN199509240,CHA,MIN,MIN03,1995/09/24,0,1:04,day,true,tscht901,craft901,cedeg901,shulj901,pitches,65,unknown,0,dry,none,dome,144,10719,hawkl001,simab001,,,,,
MIN199509250,CHA,MIN,MIN03,1995/09/25,0,7:05,night,true,craft901,cedeg901,shulj901,tscht901,pitches,68,unknown,0,dry,none,dome,139,8603,rober001,berej002,,,,,
MIN199509260,CLE,MIN,MIN03,1995/09/26,0,7:07,night,true,scotd901,onorb901,tscht901,joycj901,pitches,69,unknown,0,dry,none,dome,177,9825,tromm001,nagyc001,,,,,
MIN199509270,CLE,MIN,MIN03,1995/09/27,0,7:05,night,true,onorb901,tscht901,joycj901,scotd901,pitches,74,unknown,0,dry,none,dome,178,9614,hillk001,radkb001,mesaj001,,,,
MIN199509280,CLE,MIN,MIN03,1995/09/28,0,12:15,day,true,tscht901,joycj901,scotd901,onorb901,pitches,68,unknown,0,dry,none,dome,177,9442,martd001,rodrf001,,,,,
NYA199504260,TEX,NYA,NYC16,1995/04/26,0,1:14,day,true,deegb901,harvr901,waldl901,kleig901,pitches,59,rtol,16,dry,none,sunny,190,50425,key-j001,rogek001,wettj001,,,,
NYA199505010,BOS,NYA,NYC16,1995/05/01,0,7:40,night,true,henrj901,caraj901,masod901,biall901,pitches,60,ltor,5,wet,none,night,150,17412,howes001,lilld001,wettj001,,,,
NYA199505020,BOS,NYA,NYC16,1995/05/02,0,7:36,night,true,caraj901,masod901,biall901,henrj901,pitches,48,tocf,16,damp,none,night,145,13694,eshev001,hitcs001,,,,,
NYA199505030,BOS,NYA,NYC16,1995/05/03,0,7:36,night,true,mckej901,voltv901,joycj901,scotd901,pitches,70,fromlf,10,dry,none,night,246,19990,wickb001,pierj001,,,,,
NYA199505040,BOS,NYA,NYC16,1995/05/04,0,7:36,night,true,voltv901,scotd901,joycj901,mckej901,pitches,66,rtol,9,wet,drizzle,night,181,18994,ausaj001,johnj005,wettj001,,,,
NYA199505050,MIL,NYA,NYC16,1995/05/05,0,7:37,night,true,fordd901,reilm901,younl901,garcr901,pitches,56,ltor,10,dry,none,night,157,15395,banks001,wegmb001,wettj001,,,,
NYA199505060,MIL,NYA,NYC16,1995/05/06,0,1:35,day,true,reilm901,younl901,garcr901,fordd901,pitches,62,ltor,25,dry,none,sunny,171,23580,boner001,key-j001,lloyg001,,,,
NYA199505070,MIL,NYA,NYC16,1995/05/07,0,1:35,day,true,younl901,garcr901,fordd901,reilm901,pitches,62,ltor,22,dry,none,sunny,190,21821,ignam001,hitcs001,,,,,
NYA199505160,CLE,NYA,NYC16,1995/05/16,0,7:35,night,true,morrd901,clara901,barrt901,koscg901,pitches,76,ltor,16,dry,none,night,180,18246,nagyc001,key-j001,,,,,
NYA199505190,BAL,NYA,NYC16,1995/05/19,0,7:35,night,true,cousd901,welkt901,brinj901,kaisk901,pitches,0,unknown,-1,dry,none,night,213,18842,milla001,wettj001,joned001,,,,
NYA199505200,BAL,NYA,NYC16,1995/05/20,0,1:35,day,true,welkt901,brinj901,kaisk901,cousd901,pitches,0,unknown,-1,dry,none,sunny,175,25237,perem001,ferns001,,,,,
NYA199505210,BAL,NYA,NYC16,1995/05/21,0,1:35,day,true,brinj901,kaisk901,cousd901,welkt901,pitches,81,rtol,9,dry,none,sunny,167,25887,hitcs001,mcdob001,,,,,
NYA199506020,CAL,NYA,NYC16,1995/06/02,0,7:35,night,true,cedeg901,phild901,roe-r901,mcclt901,pitches,72,fromrf,10,dry,none,night,144,16959,finlc001,petta001,smitl001,,,,
NYA199506030,CAL,NYA,NYC16,1995/06/03,0,1:35,day,true,phild901,roe-r901,mcclt901,cedeg901,pitches,80,fromrf,-1,wet,none,sunny,184,17768,bosks001,mcdoj001,smitl001,,,,
NYA199506040,CAL,NYA,NYC16,1995/06/04,0,1:35,day,true,roe-r901,mcclt901,cedeg901,phild901,pitches,72,ltor,13,dry,none,cloudy,177,22833,perem001,langm001,,,,,
NYA199506050,OAK,NYA,NYC16,1995/06/05,0,7:35,night,true,cedeg901,mckej901,scotd901,joycj901,pitches,77,rtol,19,dry,none,night,196,14197,darlr001,hitcs001,,,,,
NYA199506060,OAK,NYA,NYC16,1995/06/06,0,7:35,night,true,mckej901,scotd901,joycj901,cedeg901,pitches,76,rtol,13,dry,none,night,209,15358,stott001,rivem002,ecked001,,,,
NYA199506070,OAK,NYA,NYC16,1995/06/07,0,7:35,night,true,scotd901,joycj901,cedeg901,mckej901,pitches,86,tolf,7,dry,none,night,167,16550,petta001,ontis001,,,,,
NYA199506080,OAK,NYA,NYC16,1995/06/08,0,7:35,night,true,onorb901,cedeg901,mckej901,scotd901,pitches,80,ltor,17,dry,none,night,194,15792,harkm001,mcdoj001,,,,,
NYA199506090,SEA,NYA,NYC16,1995/06/09,0,7:35,night,true,hirsj901,evanj901,mccol901,reedr901,pitches,71,unknown,-1,dry,none,night,169,19650,belct001,perem001,,,,,
NYA199506100,SEA,NYA,NYC16,1995/06/10,0,1:37,day,true,evanj901,hirsj901,reedr901,mccol901,pitches,74,tolf,11,dry,none,sunny,183,25279,nelsj001,howes001,ayalb002,,,,
NYA199506110,SEA,NYA,NYC16,1995/06/11,0,1:37,day,true,mccol901,reedr901,hirsj901,evanj901,pitches,85,tolf,7,dry,none,cloudy,213,26037,howes001,freys001,wettj001,,,,
NYA199506230,TOR,NYA,NYC16,1995/06/23,0,7:35,night,true,tscht901,fordd901,denkd901,shulj901,pitches,70,unknown,-1,wet,showers,night,203,24499,mcdoj001,coned001,,,,,
NYA199506240,TOR,NYA,NYC16,1995/06/24,0,1:35,day,true,fordd901,denkd901,shulj901,tscht901,pitches,70,unknown,-1,dry,none,overcast,180,28950,perem001,guzmj003,,,,,
NYA199506250,TOR,NYA,NYC16,1995/06/25,0,1:35,day,true,denkd901,shulj901,tscht901,fordd901,pitches,75,torf,8,dry,none,overcast,183,26340,hitcs001,hentp001,,,,,
NYA199506260,DET,NYA,NYC16,1995/06/26,0,7:35,night,true,cousd901,welkt901,brinj901,kaisk901,pitches,74,ltor,14,dry,none,night,168,18353,petta001,liraf001,,,,,
NYA199506270,DET,NYA,NYC16,1995/06/27,0,7:35,night,true,welkt901,brinj901,kaisk901,cousd901,pitches,69,rtol,14,dry,none,night,173,19765,macdr001,bohab001,ausaj001,,,,
NYA199506280,DET,NYA,NYC16,1995/06/28,0,1:05,day,true,brinj901,kaisk901,cousd901,welkt901,pitches,59,rtol,12,dry,none,sunny,189,24673,welld001,mcdoj001,,,,,
NYA199507120,KCA,NYA,NYC16,1995/07/12,0,7:35,night,true,garcr901,fordd901,younl901,reilm901,pitches,77,rtol,15,dry,none,night,146,23252,petta001,hanec001,,,,,
NYA199507130,MIN,NYA,NYC16,1995/07/13,0,7:35,night,true,fordd901,younl901,reilm901,garcr901,pitches,90,torf,15,dry,none,night,158,17627,mcdoj001,tapak001,,,,,
NYA199507140,MIN,NYA,NYC16,1995/07/14,0,7:36,night,true,younl901,reilm901,garcr901,fordd901,pitches,0,unknown,-1,dry,none,night,174,19849,radkb001,hitcs001,,,,,
NYA199507150,MIN,NYA,NYC16,1995/07/15,0,8:05,night,true,reilm901,garcr901,fordd901,younl901,pitches,0,unknown,-1,dry,none,night,196,20594,guare001,kamis001,,,,,
NYA199507160,MIN,NYA,NYC16,1995/07/16,0,1:35,day,true,garcr901,fordd901,younl901,reilm901,pitches,81,ltor,5,dry,none,sunny,177,23549,rivem002,tromm001,,,,,
NYA199507170,CHA,NYA,NYC16,1995/07/17,0,8:06,night,true,morrd901,clara901,barnl901,koscg901,pitches,0,unknown,-1,dry,rain,night,136,22707,,,,,,,
