game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,oscorer,umplf
LAN196908310,"""version 7RS(19) of 07/07/92""",PHI,LAN,LOS03,1969/08/31,0,1:00PM,day,false,olsea901,barla901,varge901,kiblj901,"""PHI LAN Hunter/Dodgers radio""","""Marc Stephenson/Mike Grahek""","""Marc Stephenson/Mike Grahek""",1997/06/07 4:43PM,park,pitches,0,unknown,-1,dry,none,sunny,121,19357,singb101,wiser101,,,,
LAN196909010,"""version 7RS(19) of 07/07/92""",NYN,LAN,LOS03,1969/09/01,0,1:00PM,day,false,gormt101,lands901,willb901,colon901,"""Mets/Dodgers radio""","""Dobrow/Mike Grahek""","""Dobrow/Mike Grahek""",1995/02/02 5:05AM,park,pitches,0,unknown,-1,dry,none,sunny,184,28079,bunnj101,koosj001,mikkp101,,,
LAN196909020,"""version 7RS(19) of 07/07/92""",NYN,LAN,LOS03,1969/09/02,0,8:00PM,night,false,lands901,willb901,colon901,gormt101,"""Mets/Dodgers radio boroadcast""","""Dobrow/Mike Grahek""","""Dobrow/Mike Grahek""",1995/02/03 3:28PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,152,25676,gentg101,suttd001,mcgrt001,,,
LAN196909030,"""version 7RS(19) of 07/07/92""",NYN,LAN,LOS03,1969/09/03,0,8:00PM,night,false,willb901,colon901,gormt101,lands901,"""Mets/Dodgers radio broadcast""","""Dobrow/Mike Grahek""","""Dobrow/Mike Grahek""",1995/02/03 3:38PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,147,26625,mikkp101,dilaj101,,,,
LAN196909120,"""version 7RS(19) of 07/07/92""",SDN,LAN,LOS03,1969/09/12,0,0:00PM,night,false,pryop901,venzt901,secof101,davis901,"""Hunter/Dodgers/Wigley--pitches from audio""","""Stuart Shea""","""Stuart Shea""",1997/01/06 9:01AM,park,pitches,0,unknown,-1,unknown,unknown,night,155,17818,singb101,rossg102,brewj102,,,
LAN196909130,"""version 7RS(19) of 07/07/92""",SDN,LAN,LOS03,1969/09/13,0,0:00PM,night,false,venzt901,secof101,davis901,pryop901,"""Hunter/Dodgers""","""Stuart Shea""","""Stuart Shea""",1997/01/06 9:39AM,park,none,0,unknown,-1,unknown,unknown,night,163,17712,bunnj101,niekj001,,,,
LAN196909140,"""version 7RS(19) of 07/07/92""",SDN,LAN,LOS03,1969/09/14,0,0:00PM,day,false,secof101,davis901,pryop901,venzt901,"""Hunter/Dodgers""","""Stuart Shea""","""Stuart Shea""",1997/01/06 11:11AM,park,none,0,unknown,-1,unknown,unknown,unknown,122,16478,suttd001,kirbc101,,,,
LAN196909150,"""version 7RS(19) of 07/07/92""",CIN,LAN,LOS03,1969/09/15,0,0:00PM,night,false,dezef901,craws901,pelec901,harvd901,"""Reds/LA/Hunter""",,"""Stuart Shea""",1997/09/22 7:31PM,park,none,0,unknown,-1,unknown,unknown,night,155,18068,clont101,ostec103,granw101,,,
LAN196909161,"""version 7RS(19) of 07/07/92""",CIN,LAN,LOS03,1969/09/16,1,0:00PM,day,false,craws901,pelec901,harvd901,dezef901,"""Reds/LA/Hunter""",,"""Stuart Shea""",1997/09/22 7:49PM,park,none,0,unknown,-1,unknown,unknown,unknown,149,0,brewj102,nolag101,,,,
LAN196909162,"""version 7RS(19) of 07/07/92""",CIN,LAN,LOS03,1969/09/16,2,0:00PM,night,false,pelec901,harvd901,dezef901,craws901,"""Reds/LA/Hunter""",,"""Stuart Shea""",1997/09/22 8:08PM,park,none,0,unknown,-1,unknown,unknown,night,185,37706,brewj102,ramop101,,,,
LAN196909170,"""version 7RS(19) of 07/07/92""",ATL,LAN,LOS03,1969/09/17,0,0:00PM,night,false,wendh901,burkk101,sudoe901,weyel901,"""Hunter""","""Marc Stephenson""","""Marc Stephenson""",1997/06/30 6:12PM,park,none,0,unknown,-1,unknown,unknown,unknown,219,20574,upshc101,lambr101,,,,
LAN196909180,"""version 7RS(19) of 07/07/92""",ATL,LAN,LOS03,1969/09/18,0,0:00PM,night,false,burkk101,sudoe901,weyel901,wendh901,"""LAN Hunter""","""Marc Stephenson""","""Marc Stephenson""",1997/07/01 11:10PM,park,none,0,unknown,-1,unknown,unknown,unknown,123,21621,suttd001,niekp001,,,,
LAN196909260,"""version 7RS(19) of 07/07/92""",SFN,LAN,LOS03,1969/09/26,0,0:00PM,night,false,varge901,kiblj901,olsea901,barla901,"""Bob Stevens""",,"""Alan Boodman""",1995/11/27 9:30AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,124,37078,perrg101,suttd001,,,,
LAN196909270,"""version 7RS(19) of 07/07/92""",SFN,LAN,LOS03,1969/09/27,0,0:00PM,day,false,kiblj901,olsea901,barla901,varge901,"""Bob Stevens""",,"""Alan Boodman""",1995/11/27 10:12PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,197,32997,brewj102,bryar101,,,,
LAN196909280,"""version 7RS(19) of 07/07/92""",SFN,LAN,LOS03,1969/09/28,0,0:00PM,day,false,olsea901,barla901,varge901,kiblj901,"""Bob Stevens""",,"""Alan Boodman""",1995/11/27 10:18PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,156,32798,marij101,singb101,,,,
LAN196909300,"""version 7RS(19) of 07/07/92""",HOU,LAN,LOS03,1969/09/30,0,0:00PM,night,false,varge901,kiblj901,olsea901,barla901,"""LAN Hunter""","""Marc Stephenson""","""Marc Stephenson""",1997/08/10 9:34PM,park,pitches,82,unknown,-1,unknown,unknown,unknown,150,11605,lemad102,suttd001,,,,
LAN196910010,"""version 7RS(19) of 07/07/92""",HOU,LAN,LOS03,1969/10/01,0,0:00PM,night,false,kiblj901,olsea901,barla901,varge901,"""LAN Hunter""","""Marc Stephenson""","""Marc Stephenson""",1997/08/12 4:50PM,park,none,0,unknown,-1,unknown,unknown,unknown,123,9123,ostec103,dierl101,,,,
LAN196910020,"""version 7RS(19) of 07/07/92""",HOU,LAN,LOS03,1969/10/02,0,0:00PM,night,false,olsea901,barla901,varge901,kiblj901,"""LAN Hunter""","""Marc Stephenson""","""Marc Stephenson""",1997/08/22 9:30PM,park,none,0,unknown,-1,unknown,unknown,unknown,164,9966,singb101,gladf102,,,,
SE1196904110,"""version 7RS(19) of 07/07/92""",CHA,SE1,SEA01,1969/04/11,0,2:16PM,day,false,sprim901,denkd901,flahr901,stewb902,"""White Sox""","""David W. Smith""","""David W. Smith""",1995/01/28 3:13PM,park,none,58,unknown,-1,unknown,unknown,unknown,147,14993,bellg102,horlj101,,,,
SE1196904120,"""version 7RS(19) of 07/07/92""",CHA,SE1,SEA01,1969/04/12,0,0:00PM,night,false,denkd901,flahr901,stewb902,sprim901,"""White Sox""","""David W. Smith""","""David W. Smith""",1995/01/28 3:25PM,park,none,53,unknown,-1,unknown,unknown,unknown,163,8319,segud101,ellis101,akerj102,,,
SE1196904130,"""version 7RS(19) of 07/07/92""",CHA,SE1,SEA01,1969/04/13,0,0:00PM,day,false,flahr901,stewb902,denkd901,sprim901,"""White Sox""","""David W. Smith""","""David W. Smith""",1995/01/28 8:21PM,park,none,0,unknown,-1,unknown,unknown,unknown,178,10031,woodw103,pattm101,,,,
SE1196904140,"""version 7RS(19) of 07/07/92""",KCA,SE1,SEA01,1969/04/14,0,0:00PM,night,false,stewb902,sprim901,denkd901,flahr901,"""Royals""","""C. Chestnut""","""C. Chestnut""",1995/02/28 7:27PM,park,none,49,unknown,-1,unknown,unknown,unknown,158,3611,nelsr101,marsm101,wickd101,,,
SE1196904160,"""version 7RS(19) of 07/07/92""",MIN,SE1,SEA01,1969/04/16,0,0:00PM,night,false,sprim901,denkd901,flahr901,stewb902,"""Twins""","""C. Chestnut""","""C. Chestnut""",1995/02/28 8:53PM,park,none,49,unknown,-1,unknown,unknown,unknown,203,7329,perrr101,akerj102,,,,
SE1196904250,"""version 7RS(19) of 07/07/92""",OAK,SE1,SEA01,1969/04/25,0,0:00PM,night,false,ricej901,goetr901,nappl901,kunkb101,"""Oakland""","""C. Chestnut""","""C. Chestnut""",1995/03/27 6:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,170,6617,nashj101,bellg102,,,,
SE1196904260,"""version 7RS(19) of 07/07/92""",OAK,SE1,SEA01,1969/04/26,0,0:00PM,night,false,goetr901,nappl901,kunkb101,ricej901,"""Oakland""","""C. Chestnut""","""C. Chestnut""",1995/03/27 7:10PM,park,none,0,unknown,-1,unknown,unknown,unknown,173,6658,barbs102,dobsc101,segud101,,,
SE1196904270,"""version 7RS(19) of 07/07/92""",OAK,SE1,SEA01,1969/04/27,0,0:00PM,day,false,nappl901,kunkb101,ricej901,goetr901,"""Oakland""","""C. Chestnut""","""C. Chestnut""",1995/03/27 7:24PM,park,none,0,unknown,-1,unknown,unknown,unknown,177,5802,fingr001,marsm101,kraul102,,,
SE1196904290,"""version 7RS(19) of 07/07/92""",CAL,SE1,SEA01,1969/04/29,0,0:00PM,day,false,kunkb101,ricej901,goetr901,nappl901,"""Angels""","""C. Chestnut""","""C. Chestnut""",1995/03/27 7:33PM,park,none,41,unknown,16,unknown,unknown,unknown,139,1954,pattm101,mcglj101,,,,
SE1196905060,"""version 7RS(19) of 07/07/92""",BOS,SE1,SEA01,1969/05/06,0,0:00PM,night,false,nappl901,kunkb101,ricej901,goetr901,"""Red Sox""","""Chris Chestnut""","""Chris Chestnut""",1995/07/31 7:49PM,park,count,0,unknown,-1,unknown,unknown,unknown,193,9427,culpr101,brabg101,,,,
SE1196905070,"""version 7RS(19) of 07/07/92""",BOS,SE1,SEA01,1969/05/07,0,0:00PM,night,false,kunkb101,ricej901,goetr901,nappl901,"""Red Sox""","""Chris Chestnut""","""Chris Chestnut""",1995/07/31 8:09PM,park,count,0,unknown,-1,unknown,unknown,unknown,169,7084,siebs101,bellg102,romov101,,,
SE1196905090,"""version 7RS(19) of 07/07/92""",WS2,SE1,SEA01,1969/05/09,0,0:00PM,night,false,ricej901,goetr901,nappl901,kunkb101,"""Senators""","""C. Chestnut""","""C. Chestnut""",1995/04/24 8:13PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,7148,marsm101,colej102,,,,
SE1196905100,"""version 7RS(19) of 07/07/92""",WS2,SE1,SEA01,1969/05/10,0,0:00PM,night,false,goetr901,nappl901,kunkb101,ricej901,"""Senators""","""C. Chestnut""","""C. Chestnut""",1995/04/24 8:47PM,park,none,0,unknown,-1,unknown,unknown,unknown,215,7360,segud101,higgd101,bellg102,,,
SE1196905110,"""version 7RS(19) of 07/07/92""",WS2,SE1,SEA01,1969/05/11,0,0:00PM,day,false,nappl901,kunkb101,ricej901,goetr901,"""Senators""","""C. Chestnut""","""C. Chestnut""",1995/04/28 8:28PM,park,none,0,unknown,-1,unknown,unknown,unknown,188,14363,segud101,baldd101,,,,
SE1196905120,"""version 7RS(19) of 07/07/92""",NYA,SE1,SEA01,1969/05/12,0,8:05PM,night,false,kunkb101,ricej901,goetr901,nappl901,"""Yankees""","""C. Chestnut""","""C. Chestnut""",1995/04/28 8:51PM,park,none,70,unknown,-1,unknown,unknown,unknown,178,8763,pattm101,downa101,,,,
SE1196905130,"""version 7RS(19) of 07/07/92""",NYA,SE1,SEA01,1969/05/13,0,8:01PM,night,false,ricej901,goetr901,nappl901,kunkb101,"""Yankees""","""C. Chestnut""","""C. Chestnut,Wigley from audio recording""",1995/04/29 8:07AM,park,pitches,62,unknown,-1,unknown,unknown,unknown,159,19072,bellg102,stotm101,segud101,,,
SE1196905140,"""version 7RS(19) of 07/07/92""",NYA,SE1,SEA01,1969/05/14,0,8:00PM,night,false,goetr901,nappl901,kunkb101,ricej901,"""Yankees""","""C. Chestnut""","""C. Chestnut""",1995/04/29 8:27AM,park,none,61,unknown,-1,unknown,unknown,unknown,170,12273,burbb101,marsm101,bahns101,,,
SE1196905270,"""version 7RS(19) of 07/07/92""",BAL,SE1,SEA01,1969/05/27,0,0:00PM,night,false,chyln901,odonj901,dimul901,neudj901,"""Orioles""","""Chris Chestnut""","""Chris Chestnut""",1995/05/21 8:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,157,8308,brabg101,phoet101,,,,
SE1196905280,"""version 7RS(19) of 07/07/92""",BAL,SE1,SEA01,1969/05/28,0,0:00PM,night,false,odonj901,dimul901,neudj901,chyln901,"""Orioles""","""Chris Chestnut""","""Chris Chestnut""",1995/05/21 9:25PM,park,none,0,unknown,-1,unknown,unknown,unknown,200,21679,mcnad102,marsm101,richp102,,,
SE1196905300,"""version 7RS(19) of 07/07/92""",DET,SE1,SEA01,1969/05/30,0,0:00PM,day,false,dimul901,neudj901,chyln901,odonj901,"""DET""","""Chris Chestnut""","""Chris Chestnut""",1996/07/07 9:41AM,park,none,0,unknown,-1,unknown,unknown,unknown,181,12084,radad101,pattm101,dobsp101,,,
SE1196905310,"""version 7RS(19) of 07/07/92""",DET,SE1,SEA01,1969/05/31,0,0:00PM,day,false,neudj901,chyln901,odonj901,dimul901,"""DET""","""Chris Chestnut""","""Chris Chestnut""",1996/07/08 6:43AM,park,none,0,unknown,-1,unknown,unknown,unknown,170,15395,sparj101,bellg102,,,,
SE1196906010,"""version 7RS(19) of 07/07/92""",DET,SE1,SEA01,1969/06/01,0,0:00PM,day,false,chyln901,odonj901,dimul901,neudj901,"""DET""","""Chris Chestnut""","""Chris Chestnut""",1996/07/08 7:03AM,park,none,0,unknown,-1,unknown,unknown,unknown,180,14201,segud101,dobsp101,odonj101,,,
SE1196906020,"""version 7RS(19) of 07/07/92""",CLE,SE1,SEA01,1969/06/02,0,0:00PM,night,false,odonj901,dimul901,neudj901,chyln901,"""Indians""","""Chris Chestnut""","""Chris Chestnut""",1995/05/24 8:30PM,park,none,0,unknown,-1,unknown,unknown,unknown,150,9044,barbs102,pinah101,boutj101,,,
SE1196906030,"""version 7RS(19) of 07/07/92""",CLE,SE1,SEA01,1969/06/03,0,0:00PM,night,false,dimul901,neudj901,chyln901,odonj901,"""Indians""","""Chris Chestnut""","""Chris Chestnut""",1995/05/24 8:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,163,8634,tianl101,pattm101,wills102,,,
SE1196906040,"""version 7RS(19) of 07/07/92""",CLE,SE1,SEA01,1969/06/04,0,0:00PM,night,false,neudj901,chyln901,odonj901,dimul901,"""Indians""","""Chris Chestnut""","""Chris Chestnut""",1995/05/24 9:06PM,park,none,0,unknown,-1,unknown,unknown,unknown,190,9540,mcdos101,marsm101,wills102,,,
SE1196906201,"""version 7RS(19) of 07/07/92""",KCA,SE1,SEA01,1969/06/20,1,0:00PM,day,false,honoj901,umonf901,lucir901,hallb901,"""Royals""","""Chris Chestnut""","""Chris Chestnut""",1995/07/09 8:35PM,park,none,62,fromcf,12,unknown,unknown,unknown,143,0,talbf101,butlb101,lockb102,,,
SE1196906202,"""version 7RS(19) of 07/07/92""",KCA,SE1,SEA01,1969/06/20,2,0:00PM,night,false,umonf901,lucir901,hallb901,honoj901,"""Royals""","""Chris Chestnut""","""Chris Chestnut""",1995/07/10 6:39PM,park,none,0,unknown,-1,unknown,unknown,unknown,134,18413,bunkw101,gelnj101,,,,
SE1196906210,"""version 7RS(19) of 07/07/92""",KCA,SE1,SEA01,1969/06/21,0,0:00PM,night,false,lucir901,hallb901,honoj901,umonf901,"""Royals""","""Chris Chestnut""","""Chris Chestnut""",1995/07/10 6:48PM,park,none,0,unknown,-1,wet,rain,unknown,110,6829,brabg101,nelsr101,,,,
SE1196906220,"""version 7RS(19) of 07/07/92""",KCA,SE1,SEA01,1969/06/22,0,0:00PM,day,false,hallb901,honoj901,umonf901,lucir901,"""Royals,276,611""","""Chris Chestnut/Smith/RWood""","""Chris Chestnut/Smith/RWood""",1995/07/10 8:12PM,park,none,0,unknown,-1,wet,drizzle,cloudy,149,7008,pattm101,dragd101,lockb102,,,
SE1196906241,"""version 7RS(19) of 07/07/92""",CHA,SE1,SEA01,1969/06/24,1,0:00PM,day,false,honoj901,umonf901,lucir901,hallb901,"""White Sox""","""Chris Chestnut""","""Chris Chestnut""",1995/07/10 8:32PM,park,none,0,unknown,-1,unknown,unknown,unknown,163,0,woodw103,lockb102,,,,
SE1196906242,"""version 7RS(19) of 07/07/92""",CHA,SE1,SEA01,1969/06/24,2,0:00PM,night,false,umonf901,lucir901,hallb901,honoj901,"""White Sox""","""Chris Chestnut""","""Chris Chestnut""",1995/07/10 8:58PM,park,none,0,unknown,-1,unknown,unknown,unknown,197,7417,woodw103,segud101,,,,
SE1196906250,"""version 7RS(19) of 07/07/92""",CHA,SE1,SEA01,1969/06/25,0,0:00PM,night,false,lucir901,hallb901,honoj901,umonf901,"""White Sox""","""Chris Chestnut""","""Chris Chestnut""",1995/07/10 9:33PM,park,none,0,unknown,-1,unknown,unknown,unknown,132,5950,gelnj101,edmop101,lockb102,,,
SE1196906260,"""version 7RS(19) of 07/07/92""",CHA,SE1,SEA01,1969/06/26,0,0:00PM,night,false,hallb901,honoj901,umonf901,lucir901,"""White Sox""","""Chris Chestnut""","""Chris Chestnut""",1995/07/10 9:45PM,park,none,0,unknown,-1,unknown,unknown,unknown,139,7109,brabg101,horlj101,,,,
SE1196907070,"""version 7RS(19) of 07/07/92""",CAL,SE1,SEA01,1969/07/07,0,0:00PM,night,false,ashfe901,frana901,soarh901,anthm901,"""CAL""","""Chris Chestnut""","""Chris Chestnut""",1995/10/08 4:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,142,6951,messa101,pattm101,,,,
SE1196907080,"""version 7RS(19) of 07/07/92""",CAL,SE1,SEA01,1969/07/08,0,0:00PM,night,false,frana901,soarh901,anthm901,ashfe901,"""CAL""","""Chris Chestnut""","""Chris Chestnut""",1995/10/08 4:50PM,park,none,0,unknown,-1,unknown,unknown,unknown,144,6877,roggg101,mcglj101,,,,
SE1196907091,"""version 7RS(19) of 07/07/92""",CAL,SE1,SEA01,1969/07/09,1,0:00PM,day,false,soarh901,anthm901,ashfe901,frana901,"""CAL""","""Chris Chestnut""","""Chris Chestnut""",1995/10/08 8:05PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,0,talbf101,wrigc102,,,,
SE1196907092,"""version 7RS(19) of 07/07/92""",CAL,SE1,SEA01,1969/07/09,2,0:00PM,night,false,anthm901,ashfe901,frana901,soarh901,"""CAL""","""Chris Chestnut""","""Chris Chestnut""",1995/10/08 8:15PM,park,none,0,unknown,-1,unknown,unknown,unknown,155,8461,brung101,gelnj101,,,,
SE1196907150,"""version 7RS(19) of 07/07/92""",OAK,SE1,SEA01,1969/07/15,0,0:00PM,night,false,odomj901,barnl901,runge901,malog901,"""OAK""","""Chris Chestnut""","""Chris Chestnut""",1996/01/18 7:38PM,park,none,73,unknown,10,unknown,unknown,unknown,156,12228,odomj101,gelnj101,,,,
SE1196907160,"""version 7RS(19) of 07/07/92""",OAK,SE1,SEA01,1969/07/16,0,0:00PM,night,false,barnl901,runge901,malog901,odomj901,"""OAK""","""Chris Chestnut""","""Chris Chestnut""",1996/01/18 7:46PM,park,none,75,unknown,6,unknown,unknown,unknown,133,8688,kraul102,brabg101,,,,
SE1196907170,"""version 7RS(19) of 07/07/92""",OAK,SE1,SEA01,1969/07/17,0,0:00PM,night,false,runge901,malog901,odomj901,barnl901,"""OAK""","""Chris Chestnut""","""Chris Chestnut""",1996/01/18 9:26PM,park,none,74,unknown,7,unknown,unknown,unknown,159,6793,huntj101,pattm101,,,,
SE1196907181,"""version 7RS(19) of 07/07/92""",MIN,SE1,SEA01,1969/07/18,1,0:00PM,day,false,malog901,odomj901,barnl901,runge901,"""MIN/SEA""","""Chris Chestnut""","""Chris Chestnut""",1996/01/18 9:38PM,park,none,79,unknown,12,unknown,unknown,unknown,180,0,segud101,perrr101,,,,
SE1196907182,"""version 7RS(19) of 07/07/92""",MIN,SE1,SEA01,1969/07/18,2,0:00PM,night,false,odomj901,barnl901,runge901,malog901,"""SE1/MIN""","""Chris Chestnut""","""Chris Chestnut""",1996/01/21 1:19PM,park,none,0,unknown,-1,unknown,unknown,unknown,157,14134,talbf101,boswd101,odonj101,,,
SE1196907190,"""version 7RS(19) of 07/07/92""",MIN,SE1,SEA01,1969/07/19,0,0:00PM,night,false,barnl901,runge901,malog901,odomj901,"""SE1/MIN""","""Chris Chestnut""","""Chris Chestnut""",1996/01/21 2:16PM,park,none,78,unknown,8,unknown,unknown,unknown,341,12069,perrj102,gelnj101,,,,
SE1196907200,"""version 7RS(19) of 07/07/92""",MIN,SE1,SEA01,1969/07/20,0,0:00PM,day,false,runge901,malog901,odomj901,barnl901,"""SE1/MIN""","""Chris Chestnut""","""Chris Chestnut""",1996/01/22 4:40PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,8287,perrj102,gelnj101,,,,
SE1196907240,"""version 7RS(19) of 07/07/92""",BOS,SE1,SEA01,1969/07/24,0,0:00PM,night,false,neudj901,chyln901,odonj901,dimul901,"""Red Sox""","""Chris Chestnut""","""Chris Chestnut""",1995/08/02 9:06PM,park,none,0,unknown,-1,unknown,unknown,unknown,173,8395,brabg101,jarvr101,odonj101,,,
SE1196907250,"""version 7RS(19) of 07/07/92""",BOS,SE1,SEA01,1969/07/25,0,0:00PM,night,false,chyln901,odonj901,dimul901,neudj901,"""Red Sox""","""Chris Chestnut""","""Chris Chestnut""",1995/08/02 9:24PM,park,none,0,unknown,-1,unknown,unknown,unknown,165,8470,landb101,gelnj101,stanl101,,,
SE1196907260,"""version 7RS(19) of 07/07/92""",BOS,SE1,SEA01,1969/07/26,0,0:00PM,night,false,odonj901,dimul901,neudj901,chyln901,"""Red Sox""","""Chris Chestnut""","""Chris Chestnut""",1995/08/04 9:39PM,park,none,76,tolf,10,unknown,unknown,unknown,158,13632,boutj101,klinr102,lockb102,,,
SE1196907270,"""version 7RS(19) of 07/07/92""",BOS,SE1,SEA01,1969/07/27,0,0:00PM,day,false,dimul901,neudj901,chyln901,odonj901,"""Red Sox""","""Chris Chestnut""","""Chris Chestnut,Wigley from YouTube video""",1995/08/04 10:07PM,park,none,0,unknown,-1,unknown,unknown,unknown,352,9670,lonbj101,lockb102,,,,
SE1196907290,"""version 7RS(19) of 07/07/92""",WS2,SE1,SEA01,1969/07/29,0,0:00PM,night,false,anthm901,ashfe901,frana901,soarh901,"""WS2/SE1""","""Chris Chestnut""","""Chris Chestnut""",1996/01/22 4:54PM,park,none,0,unknown,-1,unknown,unknown,unknown,149,14270,colej102,brabg101,,,,
SE1196907300,"""version 7RS(19) of 07/07/92""",WS2,SE1,SEA01,1969/07/30,0,0:00PM,night,false,ashfe901,frana901,soarh901,anthm901,"""WS2/Beery""","""Chris Chestnut""","""Chris Chestnut""",1996/02/18 8:39PM,park,none,79,unknown,-1,unknown,unknown,unknown,151,5721,segud101,cox-c101,gelnj101,,,
SE1196907310,"""version 7RS(19) of 07/07/92""",WS2,SE1,SEA01,1969/07/31,0,0:00PM,night,false,frana901,soarh901,anthm901,ashfe901,"""WS2/Beery""","""Chris Chestnut""","""Chris Chestnut""",1996/02/20 9:35PM,park,none,71,unknown,3,unknown,unknown,unknown,173,9699,shelj101,talbf101,knowd101,,,
SE1196908010,"""version 7RS(19) of 07/07/92""",NYA,SE1,SEA01,1969/08/01,0,8:02PM,night,false,soarh901,anthm901,ashfe901,frana901,"""NYA/Beery""","""Chris Chestnut""","""Chris Chestnut""",1996/02/21 7:51PM,park,none,62,torf,-1,unknown,unknown,unknown,174,7596,johnk102,pattm101,,,,
SE1196908020,"""version 7RS(19) of 07/07/92""",NYA,SE1,SEA01,1969/08/02,0,8:00PM,night,false,anthm901,ashfe901,frana901,soarh901,"""NYA/Beery""","""Chris Chestnut""","""Chris Chestnut""",1996/02/21 8:10PM,park,none,63,unknown,8,unknown,unknown,unknown,168,10755,downa101,brung101,akerj102,,,
SE1196908030,"""version 7RS(19) of 07/07/92""",NYA,SE1,SEA01,1969/08/03,0,2:02PM,day,false,ashfe901,frana901,soarh901,anthm901,"""NYA/Beery""","""Chris Chestnut""","""Chris Chestnut""",1996/02/22 5:22PM,park,none,66,unknown,8,unknown,unknown,unknown,148,23657,bahns101,barbs102,mcdal101,,,
SE1196908150,"""version 7RS(19) of 07/07/92""",BAL,SE1,SEA01,1969/08/15,0,0:00PM,night,false,umonf901,lucir901,hallb901,honoj901,"""Orioles""","""David Annis""","""Wayne Townsend""",1996/11/22 11:52PM,park,none,0,unknown,-1,unknown,unknown,night,161,9922,cuelm101,brabg101,,,,
SE1196908160,"""version 7RS(19) of 07/07/92""",BAL,SE1,SEA01,1969/08/16,0,0:00PM,night,false,lucir901,hallb901,honoj901,umonf901,"""Orioles""","""David Annis""","""Wayne Townsend""",1996/11/23 12:18AM,park,none,0,unknown,-1,unknown,unknown,night,181,11550,mcnad102,segud101,hardj101,,,
SE1196908170,"""version 7RS(19) of 07/07/92""",BAL,SE1,SEA01,1969/08/17,0,0:00PM,day,false,hallb901,honoj901,umonf901,lucir901,"""Orioles""","""David Annis""","""Wayne Townsend""",1996/11/23 12:36AM,park,none,0,unknown,-1,unknown,unknown,unknown,152,10227,phoet101,talbf101,watte101,,,
SE1196908180,"""version 7RS(19) of 07/07/92""",BAL,SE1,SEA01,1969/08/18,0,0:00PM,night,false,honoj901,umonf901,lucir901,hallb901,"""Orioles""","""David Annis""","""Wayne Townsend""",1996/11/23 12:50AM,park,none,0,unknown,-1,unknown,unknown,night,163,19770,palmj001,brung101,,,,
SE1196908190,"""version 7RS(19) of 07/07/92""",DET,SE1,SEA01,1969/08/19,0,0:00PM,night,false,umonf901,lucir901,hallb901,honoj901,"""DET/SEA1?""","""Chris Chestnut""","""Chris Chestnut""",1996/09/04 8:28PM,park,none,0,unknown,-1,unknown,unknown,unknown,159,5909,kilkm101,barbs102,dobsp101,,,
SE1196908200,"""version 7RS(19) of 07/07/92""",DET,SE1,SEA01,1969/08/20,0,0:00PM,night,false,lucir901,hallb901,honoj901,umonf901,"""DET""","""Chris Chestnut""","""Chris Chestnut""",1996/09/24 7:48PM,unknown,none,66,unknown,8,unknown,unknown,unknown,165,5577,lolim101,brabg101,,,,
SE1196908210,"""version 7RS(19) of 07/07/92""",DET,SE1,SEA01,1969/08/21,0,0:00PM,night,false,hallb901,honoj901,umonf901,lucir901,"""DET""","""Chris Chestnut""","""Chris Chestnut""",1996/09/24 8:14PM,park,none,66,unknown,-1,unknown,unknown,unknown,186,6483,hillj101,boutj101,,,,
SE1196908220,"""version 7RS(19) of 07/07/92""",CLE,SE1,SEA01,1969/08/22,0,0:00PM,night,false,soarh901,anthm901,ashfe901,frana901,"""CLE/SE1""","""Chris Chestnut""","""Chris Chestnut""",1996/04/14 9:03PM,park,none,69,unknown,9,unknown,unknown,unknown,182,6720,hargs101,talbf101,wills102,,,
SE1196908230,"""version 7RS(19) of 07/07/92""",CLE,SE1,SEA01,1969/08/23,0,0:00PM,night,false,anthm901,ashfe901,frana901,soarh901,"""CLE/SE1""","""Chris Chestnut""","""Chris Chestnut""",1996/04/14 9:28PM,park,none,0,unknown,-1,unknown,unknown,unknown,175,5469,mcdos101,pattm101,,,,
SE1196908240,"""version 7RS(19) of 07/07/92""",CLE,SE1,SEA01,1969/08/24,0,0:00PM,day,false,ashfe901,frana901,soarh901,anthm901,"""CLE/SE1""","""Chris Chestnut""","""Chris Chestnut""",1996/04/15 9:51AM,park,none,70,unknown,15,unknown,unknown,unknown,183,5900,wills102,talbf101,law-r101,,,
