game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,gametype,oscorer
PHI195509020,"""version 7RS(19) of 07/07/92""",NY1,PHI,1955/09/02,PHI11,0,0:00PM,night,false,warnl101,secof101,goetl901,dascf901,"""126""","""Comly""","""Comly""",1999/11/23 12:37AM,park,none,0,unknown,-1,unknown,unknown,unknown,160,19997,rober102,mccaw102,meyej101,,,
PHI195509030,"""version 7RS(19) of 07/07/92""",NY1,PHI,1955/09/03,PHI11,0,0:00PM,night,false,secof101,goetl901,dascf901,warnl101,"""126""","""Comly""","""Comly""",1999/11/23 12:48AM,park,none,0,unknown,-1,unknown,unknown,unknown,161,23179,monzr101,wehmh101,,,,
PHI195509040,"""version 7RS(19) of 07/07/92""",NY1,PHI,1955/09/04,PHI11,0,0:00PM,day,false,goetl901,dascf901,warnl101,secof101,"""126""","""Comly""","""Comly""",1999/11/24 12:11AM,park,none,0,unknown,-1,unknown,unknown,unknown,169,16197,wilhh101,meyej101,grism101,,,
PHI195509160,"""version 7RS(19) of 07/07/92""",PIT,PHI,1955/09/16,PHI11,0,0:00PM,night,false,gorea901,jackb901,dixoh901,lands901,"""150""","""D Lamoureaux""","""D Lamoureaux""",2003/08/17 7:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,109,10023,rober102,surkm101,,,,
PHI195509181,"""version 7RS(19) of 07/07/92""",PIT,PHI,1955/09/18,PHI11,1,0:00PM,day,false,jackb901,dixoh901,lands901,gorea901,"""126""","""Comly""","""Comly""",1999/11/24 12:27AM,park,none,0,unknown,-1,unknown,unknown,unknown,132,0,frieb102,wehmh101,facer101,,,
PHI195509182,"""version 7RS(19) of 07/07/92""",PIT,PHI,1955/09/18,PHI11,2,0:00PM,day,false,dixoh901,lands901,gorea901,jackb901,"""126""","""Comly""","""Comly""",1999/11/24 12:37AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,12683,rogos101,halld101,,,,
NY1195504140,"""version 7RS(19) of 07/07/92""",BRO,NY1,1955/04/14,NYC14,0,0:00PM,day,false,barla901,jackb901,lands901,balll901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1994/12/31 4:25PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,210,29124,newcd101,magls101,hughj103,,,
NY1195504150,"""version 7RS(19) of 07/07/92""",BRO,NY1,1955/04/15,NYC14,0,0:00PM,day,false,jackb901,lands901,balll901,barla901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1994/12/31 6:17PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,156,17894,loesb101,gomer101,,,,
NY1195504160,"""version 7RS(19) of 07/07/92""",PHI,NY1,1955/04/16,NYC14,0,0:00PM,day,false,lands901,balll901,barla901,jackb901,"""Carl Lundquist""","""Tom Eckel""","""Gordon Gladman""",1997/03/18 8:14PM,park,none,0,unknown,-1,unknown,unknown,unknown,175,11163,hearj102,meyej101,,,,
NY1195504171,"""version 7RS(19) of 07/07/92""",PHI,NY1,1955/04/17,NYC14,1,0:00PM,day,false,balll901,barla901,jackb901,lands901,"""McClain""","""Greg Beston""","""Greg Beston""",2003/01/30 4:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,189,0,rober102,antoj103,,,,
NY1195504172,"""version 7RS(19) of 07/07/92""",PHI,NY1,1955/04/17,NYC14,2,0:00PM,day,false,barla901,jackb901,lands901,balll901,"""253""","""D Lamoureaux""","""D Lamoureaux""",2007/01/29 7:58PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,16166,dickm101,magls101,,,,
NY1195504180,"""version 7RS(19) of 07/07/92""",PIT,NY1,1955/04/18,NYC14,0,0:00PM,day,false,boggd901,gormt101,engeb902,pineb101,"""253""","""D Lamoureaux""","""D Lamoureaux""",2007/01/29 8:08PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,163,2915,liddd101,surkm101,grism101,,,
NY1195504260,"""version 7RS(19) of 07/07/92""",MLN,NY1,1955/04/26,NYC14,0,0:00PM,night,false,engeb902,pineb101,boggd901,gormt101,"""180""","""Greg Beston""","""Greg Beston""",2004/02/21 10:53AM,unknown,none,0,unknown,-1,unknown,unknown,night,147,12618,antoj103,buhlb101,,,,
NY1195504270,"""version 7RS(19) of 07/07/92""",MLN,NY1,1955/04/27,NYC14,0,0:00PM,day,false,pineb101,boggd901,gormt101,engeb902,"""Koppett""",,"""Alan Boodman""",1995/12/30 8:20AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,149,5343,conlg101,gomer101,,,,
NY1195504280,"""version 7RS(19) of 07/07/92""",SLN,NY1,1955/04/28,NYC14,0,0:00PM,day,false,conlj102,gorea901,donaa901,dixoh901,"""180""","""Greg Beston""","""Greg Beston""",2004/02/21 3:41PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,157,2662,hearj102,haddh101,grism101,,,
NY1195504300,"""version 7RS(19) of 07/07/92""",SLN,NY1,1955/04/30,NYC14,0,0:00PM,day,false,gorea901,donaa901,dixoh901,conlj102,"""Koppett""",,"""Alan Boodman""",1995/12/30 8:38AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,186,13831,lapap102,liddd101,,,,
NY1195505010,"""version 7RS(19) of 07/07/92""",CIN,NY1,1955/05/01,NYC14,0,0:00PM,day,false,secof101,goetl901,dascf901,warnl101,"""Koppett""",,"""Alan Boodman""",1995/12/30 9:28AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,253,19676,antoj103,hoopb101,,,,
NY1195505030,"""version 7RS(19) of 07/07/92""",CHN,NY1,1955/05/03,NYC14,0,0:00PM,night,false,barla901,jackb901,lands901,balll901,"""31,276""","""Alan Boodman/Townsend""","""Alan Boodman/Townsend""",1995/12/30 12:11PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,10001,rushb101,hearj102,,,,
NY1195505040,"""version 7RS(19) of 07/07/92""",CHN,NY1,1955/05/04,NYC14,0,0:00PM,day,false,jackb901,lands901,balll901,barla901,"""253""","""Comly""","""Comly""",2007/09/14 10:43PM,park,none,0,unknown,-1,unknown,unknown,unknown,167,4468,gomer101,jones105,,,,
NY1195505050,"""text editor""",CHN,NY1,1955/05/05,NYC14,0,0:00PM,day,false,lands901,balll901,barla901,jackb901,"""Cramer""",,"""Cramer""",2009/04/16 7:19AM,,none,0,unknown,-1,unknown,unknown,unknown,156,3372,magls101,perkh101,grism101,,,
NY1195505060,"""version 7RS(19) of 07/07/92""",PIT,NY1,1955/05/06,NYC14,0,0:00PM,night,false,secof101,goetl901,(none),dascf901,"""180""","""Greg Beston""","""Greg Beston""",2004/02/22 10:38AM,unknown,none,0,unknown,-1,unknown,unknown,night,160,10330,klinr102,antoj103,wadeb101,,,
NY1195505070,"""text editor""",PIT,NY1,1955/05/07,NYC14,0,0:00,day,false,goetl901,dascf901,warnl101,secof101,"""276,104,96,266,632""","""Dick Cramer/Smith/RWood""","""Dick Cramer/Smith/RWood""",,,none,0,unknown,-1,unknown,unknown,unknown,161,8926,hearj102,purkb101,,,,
NY1195505081,"""version 7RS(19) of 07/07/92""",PIT,NY1,1955/05/08,NYC14,1,0:00PM,day,false,dascf901,warnl101,secof101,goetl901,"""180""","""Greg Beston""","""Greg Beston""",2004/02/22 11:11AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,164,0,littd102,gomer101,facer101,,,
NY1195505082,"""version 7RS(19) of 07/07/92""",PIT,NY1,1955/05/08,NYC14,2,0:00PM,day,false,warnl101,secof101,goetl901,dascf901,"""180""","""Greg Beston""","""Greg Beston""",2004/02/22 11:39AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,143,14180,magls101,law-v101,,,,
NY1195505270,"""version 7RS(19) of 07/07/92""",BRO,NY1,1955/05/27,NYC14,0,0:00PM,night,false,dascf901,warnl101,secof101,goetl901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1995/01/22 1:13AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,143,37911,magls101,erskc101,,,,
NY1195505280,"""version 7RS(19) of 07/07/92""",BRO,NY1,1955/05/28,NYC14,0,0:00PM,day,false,warnl101,secof101,goetl901,dascf901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1995/01/22 5:30PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,157,34711,loesb101,hearj102,roebe101,,,
NY1195505290,"""version 7RS(19) of 07/07/92""",BRO,NY1,1955/05/29,NYC14,0,0:00PM,day,false,secof101,goetl901,dascf901,warnl101,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1995/01/22 5:44PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,191,42630,podrj101,antoj103,hughj103,,,
NY1195505301,"""version 7RS(19) of 07/07/92""",PHI,NY1,1955/05/30,NYC14,1,0:00PM,day,false,goetl901,dascf901,warnl101,secof101,"""McClain""","""Greg Beston""","""Greg Beston""",2003/02/02 12:32PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,136,0,grism101,simmc101,mccaw102,,,
NY1195505302,"""version 7RS(19) of 07/07/92""",PHI,NY1,1955/05/30,NYC14,2,0:00PM,day,false,dascf901,warnl101,secof101,goetl901,"""McClain""","""Greg Beston""","""Greg Beston""",2003/02/02 12:47PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,20044,kuzab101,liddd101,meyej101,,,
NY1195505310,"""version 7RS(19) of 07/07/92""",PHI,NY1,1955/05/31,NYC14,0,0:00PM,night,false,warnl101,secof101,goetl901,dascf901,"""Koppett""",,"""Alan Boodman""",1995/12/31 8:14AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,152,6746,magls101,wehmh101,,,,
NY1195506010,"""version 7RS(19) of 07/07/92""",CIN,NY1,1955/06/01,NYC14,0,0:00PM,day,false,conlj102,donaa901,(none),dixoh901,"""Koppett""",,"""Alan Boodman""",1995/12/31 8:21AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,3113,nuxhj101,hearj102,,,,
NY1195506020,"""version 7RS(19) of 07/07/92""",CIN,NY1,1955/06/02,NYC14,0,0:00PM,day,false,donaa901,dixoh901,(none),conlj102,"""Koppett""",,"""Alan Boodman""",1995/12/31 8:29AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,136,2928,antoj103,collj102,,,,
NY1195506030,"""version 7RS(19) of 07/07/92""",CHN,NY1,1955/06/03,NYC14,0,0:00PM,night,false,engeb902,pineb101,boggd901,gormt101,"""Koppett""",,"""Alan Boodman""",1995/12/31 9:41AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,131,12183,rushb101,monzr101,,,,
NY1195506040,,CHN,NY1,1955/06/04,NYC14,0,0:00,day,false,pineb101,boggd901,gormt101,engeb902,"""276,68,276""","""Dick Cramer/Yahr/Townsend""","""Dick Cramer/Smith/Townsend""",2009/06/19 6:00PM,,none,0,unknown,-1,unknown,unknown,unknown,219,9039,hackw102,gielp101,,,,
NY1195506051,"""version 7RS(19) of 07/07/92""",CHN,NY1,1955/06/05,NYC14,1,0:00PM,day,false,boggd901,gormt101,engeb902,pineb101,"""180""","""Greg Beston""","""Greg Beston""",2004/02/22 3:56PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,0,magls101,andrj102,,,,
NY1195506052,"""version 7RS(19) of 07/07/92""",CHN,NY1,1955/06/05,NYC14,2,0:00PM,day,false,gormt101,engeb902,pineb101,boggd901,"""180""","""Greg Beston""","""Greg Beston""",2004/02/22 4:11PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,143,18431,jones105,hearj102,,,,
NY1195506070,"""version 7RS(19) of 07/07/92""",MLN,NY1,1955/06/07,NYC14,0,0:00PM,night,false,dascf901,warnl101,secof101,goetl901,"""180,276""","""Greg Beston""","""Greg Beston/Smith""",2004/02/22 5:05PM,unknown,none,0,unknown,-1,unknown,unknown,night,188,23457,nichc102,antoj103,spahw101,,,
NY1195506080,"""version 7RS(19) of 07/07/92""",MLN,NY1,1955/06/08,NYC14,0,0:00PM,day,false,warnl101,secof101,goetl901,dascf901,"""253""","""Comly""","""Comly""",2007/09/14 11:45PM,park,none,0,unknown,-1,unknown,unknown,unknown,189,3961,mccaw102,cronr101,,,,
NY1195506100,"""version 7RS(19) of 07/07/92""",SLN,NY1,1955/06/10,NYC14,0,0:00PM,night,false,barla901,jackb901,lands901,balll901,"""Koppett""",,"""Alan Boodman""",1995/12/31 9:48AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,144,19068,hearj102,arrol101,,,,
NY1195506121,"""version 7RS(19) of 07/07/92""",SLN,NY1,1955/06/12,NYC14,1,0:00PM,day,false,jackb901,lands901,balll901,barla901,"""Koppett""",,"""Alan Boodman""",1995/12/31 9:59AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,144,0,antoj103,mofoh101,,,,
NY1195506122,"""version 7RS(19) of 07/07/92""",SLN,NY1,1955/06/12,NYC14,2,0:00PM,day,false,lands901,balll901,barla901,jackb901,"""Koppett""",,"""Alan Boodman""",1995/12/31 10:36AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,218,15231,lapap102,grism101,,,,
NY1195507060,"""version 7RS(19) of 07/07/92""",PHI,NY1,1955/07/06,NYC14,0,0:00PM,night,false,gormt101,boggd901,engeb902,pineb101,"""150""","""D Lamoureaux""","""D Lamoureaux""",2003/08/14 4:35AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,124,8845,monzr101,simmc101,,,,
NY1195507070,"""version 7RS(19) of 07/07/92""",PHI,NY1,1955/07/07,NYC14,0,0:00PM,day,false,boggd901,engeb902,pineb101,gormt101,"""266,119,104,96,165""","""Richard Weston/RWood""","""David W. Smith/RWood""",2011/07/14 10:39PM,park,none,0,unknown,-1,unknown,unknown,unknown,166,5130,mccaw102,meyej101,grism101,,,
NY1195507080,"""version 7RS(19) of 07/07/92""",BRO,NY1,1955/07/08,NYC14,0,0:00PM,night,false,engeb902,pineb101,gormt101,boggd901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1995/04/14 3:47PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,184,43578,labic101,gomer101,roebe101,,,
NY1195507090,"""version 7RS(19) of 07/07/92""",BRO,NY1,1955/07/09,NYC14,0,0:00PM,day,false,pineb101,gormt101,boggd901,engeb902,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1995/04/14 3:59PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,156,24891,hearj102,spook101,,,,
NY1195507100,"""version 7RS(19) of 07/07/92""",BRO,NY1,1955/07/10,NYC14,0,0:00PM,day,false,gormt101,boggd901,engeb902,pineb101,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1995/04/14 4:18PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,164,34790,gielp101,loesb101,,,,
NY1195507140,"""version 7RS(19) of 07/07/92""",CHN,NY1,1955/07/14,NYC14,0,0:00PM,night,false,conlj102,dixoh901,gorea901,donaa901,"""Carl Lundquist""","""Tom Eckel""","""Gordon Gladman""",1997/03/19 11:18PM,park,none,0,unknown,-1,unknown,unknown,unknown,133,12759,gomer101,rushb101,,,,
NY1195507150,"""version 7RS(19) of 07/07/92""",CHN,NY1,1955/07/15,NYC14,0,0:00PM,day,false,dixoh901,gorea901,donaa901,conlj102,"""68,104,96,111,276""","""Bob Kapla/Wayne Townsend""","""Bob Kapla/Wayne Townsend""",2009/07/06 4:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,5028,hearj102,jones105,,,,
NY1195507160,"""version 7RS(19) of 07/07/92""",MLN,NY1,1955/07/16,NYC14,0,0:00PM,day,false,lands901,balll901,barla901,jackb901,"""180""","""Greg Beston""","""Greg Beston""",2004/02/23 7:05PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,167,9587,liddd101,cronr101,,,,
NY1195507171,"""version 7RS(19) of 07/07/92""",MLN,NY1,1955/07/17,NYC14,1,0:00PM,day,false,balll901,barla901,jackb901,lands901,"""285,276""","""Comly/Smith""","""Comly/Smith""",2010/05/26 4:43PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,182,0,jolld101,antoj103,,,,
NY1195507172,"""version 7RS(19) of 07/07/92""",MLN,NY1,1955/07/17,NYC14,2,0:00PM,day,false,barla901,jackb901,lands901,balll901,"""285,276""","""Comly/Smith""","""Comly/Smith""",2010/05/23 11:43PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,22413,nichc102,gielp101,,,,
NY1195507180,"""version 7RS(19) of 07/07/92""",MLN,NY1,1955/07/18,NYC14,0,0:00PM,night,false,jackb901,lands901,balll901,barla901,"""104""","""David W. Smith""","""David W. Smith""",2010/06/24 3:03PM,park,none,0,unknown,-1,unknown,unknown,unknown,148,14698,liddd101,spahw101,mccaw102,,,
NY1195507191,"""version 7RS(19) of 07/07/92""",SLN,NY1,1955/07/19,NYC14,1,0:00PM,day,false,warnl101,secof101,goetl901,dascf901,"""276,102,208,104,96""","""Richard Weston/Thress""","""David W. Smith/Thress""",2011/07/15 10:57PM,park,none,0,unknown,-1,unknown,unknown,unknown,133,0,schmw101,hearj102,,,,
NY1195507192,"""version 7RS(19) of 07/07/92""",SLN,NY1,1955/07/19,NYC14,2,0:00PM,night,false,secof101,goetl901,dascf901,warnl101,"""209""","""Comly""","""Comly""",2007/09/15 10:32PM,park,none,0,unknown,-1,unknown,unknown,unknown,153,12887,mccaw102,jackl102,,,,
NY1195507200,"""version 7RS(19) of 07/07/92""",SLN,NY1,1955/07/20,NYC14,0,0:00PM,day,false,goetl901,dascf901,warnl101,secof101,"""253""","""D Lamoureaux""","""D Lamoureaux""",2007/01/29 8:52PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,168,5077,pohot101,antoj103,,,,
NY1195507210,"""version 7RS(19) of 07/07/92""",SLN,NY1,1955/07/21,NYC14,0,0:00PM,day,false,dascf901,warnl101,secof101,goetl901,"""102""","""Richard Weston""","""David W. Smith""",2010/06/23 9:29AM,park,none,0,unknown,-1,unknown,unknown,unknown,174,4017,liddd101,lawrb103,,,,
NY1195507220,"""version 7RS(19) of 07/07/92""",CIN,NY1,1955/07/22,NYC14,0,0:00PM,night,false,boggd901,engeb902,pineb101,gormt101,"""22""","""Comly""","""Comly""",2007/09/19 7:44PM,park,none,0,unknown,-1,unknown,unknown,night,235,9008,grism101,minar101,,,,
NY1195507230,"""version 7RS(19) of 07/07/92""",CIN,NY1,1955/07/23,NYC14,0,0:00PM,day,false,engeb902,pineb101,gormt101,boggd901,"""22""","""Comly""","""Comly""",2007/09/19 7:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,122,4373,hearj102,nuxhj101,,,,
NY1195507241,"""version 7RS(19) of 07/07/92""",CIN,NY1,1955/07/24,NYC14,1,0:00PM,day,false,pineb101,gormt101,boggd901,engeb902,"""180""","""Greg Beston""","""Greg Beston""",2004/02/23 10:10PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,157,0,fowla101,gomer101,blacj103,,,
NY1195507242,"""version 7RS(19) of 07/07/92""",CIN,NY1,1955/07/24,NYC14,2,0:00PM,day,false,gormt101,boggd901,engeb902,pineb101,"""180""","""Greg Beston""","""Greg Beston""",2004/02/24 5:37PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,124,10452,antoj103,collj102,,,,
NY1195508141,"""version 7RS(19) of 07/07/92""",PIT,NY1,1955/08/14,NYC14,1,0:00PM,day,false,secof101,goetl901,dascf901,warnl101,"""180""","""Greg Beston""","""Greg Beston""",2004/02/25 4:03PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,0,antoj103,law-v101,,,,
NY1195508142,"""version 7RS(19) of 07/07/92""",PIT,NY1,1955/08/14,NYC14,2,0:00PM,day,false,goetl901,dascf901,warnl101,secof101,"""180""","""Greg Beston""","""Greg Beston""",2004/02/25 4:18PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,7166,hearj102,halld101,,,,
NY1195508160,"""version 7RS(19) of 07/07/92""",BRO,NY1,1955/08/16,NYC14,0,0:00PM,night,false,dixoh901,gorea901,donaa901,conlj102,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1995/05/05 4:01PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,130,32429,gomer101,podrj101,,,,
NY1195508170,"""version 7RS(19) of 07/07/92""",BRO,NY1,1955/08/17,NYC14,0,0:00PM,night,false,gorea901,donaa901,conlj102,dixoh901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1995/05/06 8:10AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,140,27709,monzr101,crair101,,,,
NY1195508180,"""version 7RS(19) of 07/07/92""",BRO,NY1,1955/08/18,NYC14,0,0:00PM,day,false,donaa901,conlj102,dixoh901,gorea901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1995/05/06 8:31AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,167,12007,bessd101,hearj102,,,,
NY1195508230,"""version 7RS(19) of 07/07/92""",SLN,NY1,1955/08/23,NYC14,0,0:00PM,night,false,warnl101,secof101,goetl901,dascf901,"""180""","""Greg Beston""","""Greg Beston""",2004/02/25 5:00PM,unknown,none,0,unknown,-1,unknown,unknown,night,144,9657,lapap102,antoj103,,,,
NY1195508240,"""version 7RS(19) of 07/07/92""",SLN,NY1,1955/08/24,NYC14,0,0:00PM,day,false,secof101,goetl901,dascf901,warnl101,"""102""","""David W. Smith""","""David W. Smith""",2010/06/23 12:20PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,4320,liddd101,pohot101,,,,
NY1195508250,"""version 7RS(19) of 07/07/92""",MLN,NY1,1955/08/25,NYC14,0,0:00PM,day,false,conlj102,dixoh901,gorea901,donaa901,"""60""","""David W. Smith""","""David W. Smith""",2010/06/21 7:28AM,park,none,0,unknown,-1,unknown,unknown,unknown,126,6238,spahw101,hearj102,,,,
NY1195508260,"""version 7RS(19) of 07/07/92""",MLN,NY1,1955/08/26,NYC14,0,0:00PM,night,false,dixoh901,gorea901,donaa901,conlj102,"""180""","""Greg Beston""","""Greg Beston""",2004/02/28 11:59AM,unknown,none,0,unknown,-1,unknown,unknown,night,141,14485,buhlb101,gomer101,,,,
NY1195508270,"""version 7RS(19) of 07/07/92""",MLN,NY1,1955/08/27,NYC14,0,0:00PM,day,false,gorea901,donaa901,conlj102,dixoh901,"""60""","""David W. Smith""","""David W. Smith""",2010/06/21 1:10PM,park,none,0,unknown,-1,unknown,unknown,unknown,180,5954,burdl101,mccaw102,johne101,,,
NY1195508290,"""version 7RS(19) of 07/07/92""",CHN,NY1,1955/08/29,NYC14,0,0:00PM,day,false,pineb101,gormt101,boggd901,engeb902,"""Carl Lundquist""","""Tom Eckel""","""Gordon Gladman""",1997/03/20 7:15AM,park,none,0,unknown,-1,unknown,unknown,unknown,132,2388,hackw102,hearj102,,,,
NY1195508301,"""version 7RS(19) of 07/07/92""",CIN,NY1,1955/08/30,NYC14,1,0:00PM,day,false,lands901,balll901,barla901,jackb901,"""22""","""Comly""","""Comly""",2007/09/23 7:35PM,park,none,0,unknown,-1,unknown,unknown,night,135,0,antoj103,klipj101,,,,
NY1195508302,"""version 7RS(19) of 07/07/92""",CIN,NY1,1955/08/30,NYC14,2,0:00PM,night,false,balll901,barla901,jackb901,lands901,"""22""","""Comly/RWood""","""Comly/RWood""",2007/09/23 7:54PM,park,none,0,unknown,-1,unknown,unknown,night,150,7833,liddd101,grosd101,mccaw102,,,
NY1195508310,"""version 7RS(19) of 07/07/92""",CIN,NY1,1955/08/31,NYC14,0,0:00PM,day,false,barla901,jackb901,lands901,balll901,"""22""","""Comly""","""Comly""",2007/09/23 11:08PM,park,none,0,unknown,-1,unknown,unknown,unknown,118,2368,gomer101,fowla101,,,,
NY1195509010,"""version 7RS(19) of 07/07/92""",CIN,NY1,1955/09/01,NYC14,0,0:00PM,day,false,jackb901,lands901,balll901,barla901,"""22""","""Comly""","""Comly""",2007/09/27 9:30PM,park,none,0,unknown,-1,unknown,unknown,unknown,155,2262,nuxhj101,hearj102,,,,
NY1195509051,"""version 7RS(19) of 07/07/92""",PIT,NY1,1955/09/05,NYC14,1,1:30PM,day,false,dascf901,warnl101,secof101,goetl901,"""180""","""Greg Beston""","""Greg Beston""",2004/02/28 12:43PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,179,0,frieb102,grism101,halld101,,,
NY1195509052,"""version 7RS(19) of 07/07/92""",PIT,NY1,1955/09/05,NYC14,2,0:00PM,day,false,warnl101,secof101,goetl901,dascf901,"""180""","""Greg Beston""","""Greg Beston""",2004/02/28 1:12PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,10352,liddd101,facer101,,,,
NY1195509201,"""version 7RS(19) of 07/07/92""",PIT,NY1,1955/09/20,NYC14,1,0:00PM,day,false,conlj102,lands901,gorea901,dixoh901,"""286""","""Bob Kapla""","""Bob Kapla""",2010/05/28 8:08PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,128,0,antoj103,law-v101,,,,
NY1195509211,"""version 7RS(19) of 07/07/92""",PIT,NY1,1955/09/21,NYC14,1,0:00PM,day,false,gorea901,dixoh901,jackb901,lands901,"""Scorecard""","""Greg Beston""","""Greg Beston""",2003/10/25 10:01AM,park,none,0,unknown,-1,unknown,unknown,unknown,114,0,liddd101,facer101,,,,
NY1195509251,"""version 7RS(19) of 07/07/92""",PHI,NY1,1955/09/25,NYC14,1,0:00PM,day,false,dascf901,gormt101,donaa901,conlj102,"""150""","""D Lamoureaux""","""D Lamoureaux""",2003/08/17 7:06PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,0,burnp102,rober102,,,,
NY1195509252,"""version 7RS(19) of 07/07/92""",PHI,NY1,1955/09/25,NYC14,2,0:00PM,day,false,gormt101,donaa901,conlj102,dascf901,"""150""","""D Lamoureaux""","""D Lamoureaux""",2003/08/17 7:13PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,124,6848,simmc101,hearj102,meyej101,,,
BOS195504140,"""version 7RS(19) of 07/07/92""",NYA,BOS,1955/04/14,BOS07,0,0:00PM,day,false,mckib901,flahr901,chyln901,berrc103,"""yankees""","""Sheldon Miller""","""Sheldon Miller""",1996/09/01 5:05PM,unknown,none,0,unknown,-1,unknown,none,unknown,152,22246,nixow101,grimb102,kinde101,,,
BOS195504150,"""version 7RS(19) of 07/07/92""",NYA,BOS,1955/04/15,BOS07,0,0:00PM,day,false,flahr901,chyln901,berrc103,mckib901,"""yankees""","""Sheldon Miller""","""Sheldon Miller""",1996/09/01 7:33PM,radio,none,0,unknown,-1,unknown,unknown,unknown,133,8770,turlb101,brewt101,,,,
BOS195504160,"""version 7RS(19) of 07/07/92""",BAL,BOS,1955/04/16,BOS07,0,0:00PM,day,false,chyln901,berrc103,mckib901,flahr901,"""Orioles""","""D Lamoureaux""","""D Lamoureaux""",1997/01/19 1:57PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,151,7120,deloi101,palie101,kinde101,,,
BOS195504171,"""version 7RS(19) of 07/07/92""",BAL,BOS,1955/04/17,BOS07,1,0:00PM,day,false,berrc103,mckib901,flahr901,chyln901,"""Orioles""","""D Lamoureaux""","""D Lamoureaux""",1997/01/17 5:37AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,159,0,sullf101,rogos101,,,,
BOS195504172,"""version 7RS(19) of 07/07/92""",BAL,BOS,1955/04/17,BOS07,2,7:35PM,night,false,mckib901,flahr901,chyln901,berrc103,"""Orioles""","""D Lamoureaux""","""D Lamoureaux""",1997/01/19 2:08PM,unknown,none,0,unknown,-1,unknown,unknown,night,188,15345,browh101,johnd102,,,,
