game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,oscorer
BAL200305300,TEX,BAL,BAL12,2003/05/30,0,7:05PM,night,true,millb901,emmep901,westj901,kellj901,park,pitches,78,rtol,7,unknown,unknown,sunny,151,42488,daalo001,thomj005,,
BAL200305310,TEX,BAL,BAL12,2003/05/31,0,7:05PM,night,true,emmep901,westj901,kellj901,millb901,park,pitches,75,tolf,2,unknown,rain,cloudy,164,30178,hellr001,benoj001,,
BAL200306010,TEX,BAL,BAL12,2003/06/01,0,1:35PM,day,true,westj901,kellj901,millb901,emmep901,park,pitches,67,ltor,24,unknown,unknown,cloudy,158,38536,ponss001,cordf002,julij001,
BAL200306100,CHN,BAL,BAL12,2003/06/10,0,7:05PM,night,true,craft901,relic901,klemj901,culbf901,park,pitches,87,rtol,7,unknown,unknown,cloudy,160,32484,estes001,hentp001,,
BAL200306110,CHN,BAL,BAL12,2003/06/11,0,7:05PM,night,true,relic901,klemj901,culbf901,craft901,park,pitches,91,tocf,2,unknown,unknown,cloudy,184,28013,clemm001,daalo001,boroj001,
BAL200306120,CHN,BAL,BAL12,2003/06/12,0,7:05PM,night,true,klemj901,culbf901,craft901,relic901,park,pitches,81,fromcf,7,unknown,rain,cloudy,138,30557,hellr001,zambc001,drist001,
BAL200306130,MIL,BAL,BAL12,2003/06/13,0,7:05PM,night,true,reynj901,scotd901,joycj901,iassd901,park,pitches,81,tocf,8,unknown,unknown,cloudy,171,28085,ponss001,ruscg001,,
BAL200306140,MIL,BAL,BAL12,2003/06/14,0,7:05PM,night,true,scotd901,joycj901,iassd901,reynj901,park,pitches,84,tocf,4,unknown,unknown,cloudy,165,28290,quevr001,johnj007,,
BAL200306150,MIL,BAL,BAL12,2003/06/15,0,1:35PM,day,true,joycj901,iassd901,reynj901,scotd901,park,pitches,80,rtol,6,unknown,unknown,overcast,174,36109,loper001,sheeb001,julij001,
BAL200306180,TOR,BAL,BAL12,2003/06/18,0,7:05PM,night,true,mealj901,darlg901,guccc901,vanol901,park,pitches,76,rtol,9,unknown,unknown,cloudy,156,28828,hallr001,daalo001,lopea003,
BAL200306190,TOR,BAL,BAL12,2003/06/19,0,3:05PM,day,true,darlg901,guccc901,vanol901,mealj901,park,pitches,82,rtol,5,unknown,unknown,cloudy,169,24218,escok001,hellr001,,
BAL200306270,PHI,BAL,BAL12,2003/06/27,0,7:05PM,night,true,drecb901,rungb901,monte901,gormb901,park,pitches,80,unknown,9,unknown,unknown,cloudy,341,46405,plesd001,daalo001,merch002,
BAL200306280,PHI,BAL,BAL12,2003/06/28,0,7:05PM,night,true,rungb901,monte901,gormb901,drecb901,park,pitches,78,rtol,7,unknown,unknown,cloudy,165,49549,myerb001,hentp001,,
BAL200306290,PHI,BAL,BAL12,2003/06/29,0,1:35PM,day,true,monte901,gormb901,drecb901,rungb901,park,pitches,91,unknown,5,unknown,unknown,cloudy,195,44723,millk004,hellr001,mesaj001,
BAL200306300,NYA,BAL,BAL12,2003/06/30,0,7:05PM,night,true,poncl901,cuzzp901,onorb901,hoyej901,park,pitches,90,fromcf,8,unknown,unknown,cloudy,189,38618,petta001,ponss001,rivem002,
BAL200307010,NYA,BAL,BAL12,2003/07/01,0,7:05PM,night,true,cuzzp901,onorb901,hoyej901,poncl901,park,pitches,87,rtol,6,unknown,unknown,cloudy,216,36023,loper001,mussm001,,
BAL200307030,TOR,BAL,BAL12,2003/07/03,0,7:05PM,night,true,monte901,gormb901,drecb901,rungb901,park,pitches,75,fromcf,4,unknown,unknown,cloudy,181,27022,johnj007,david002,julij001,
BAL200307040,TOR,BAL,BAL12,2003/07/04,0,5:05PM,night,true,brinj901,dimum901,fichm901,fleta901,park,pitches,95,fromcf,5,unknown,unknown,sunny,181,25641,drist001,lopea003,julij001,
BAL200307050,TOR,BAL,BAL12,2003/07/05,0,7:05PM,night,true,dimum901,fichm901,fleta901,brinj901,park,pitches,95,ltor,7,unknown,unknown,sunny,149,29859,ponss001,lidlc001,,
BAL200307060,TOR,BAL,BAL12,2003/07/06,0,1:35PM,day,true,fichm901,fleta901,brinj901,dimum901,park,pitches,95,tocf,5,unknown,unknown,sunny,205,30284,acevj001,ligtk001,,
BAL200307170,ANA,BAL,BAL12,2003/07/17,0,7:05PM,night,true,demud901,hudsm901,gibsg901,laynj901,park,pitches,84,ltor,7,unknown,unknown,sunny,154,32554,loper001,ortir002,julij001,
BAL200307180,ANA,BAL,BAL12,2003/07/18,0,7:05PM,night,true,hudsm901,gibsg901,laynj901,demud901,park,pitches,78,ltor,6,unknown,unknown,overcast,162,33612,ligtk001,rodrf003,julij001,
BAL200307190,ANA,BAL,BAL12,2003/07/19,0,7:05PM,night,true,gibsg901,laynj901,demud901,hudsm901,park,pitches,88,ltor,4,unknown,unknown,sunny,158,37507,ponss001,appik001,carrh001,
BAL200307200,ANA,BAL,BAL12,2003/07/20,0,1:35PM,day,true,laynj901,demud901,hudsm901,gibsg901,park,pitches,90,rtol,6,unknown,unknown,cloudy,182,40046,johnj007,lackj001,julij001,
BAL200307210,TEX,BAL,BAL12,2003/07/21,0,7:05PM,night,true,hirsj901,welkt901,hollm901,fichm901,park,pitches,90,tocf,12,unknown,unknown,sunny,146,29354,hentp001,dickr001,julij001,
BAL200307220,TEX,BAL,BAL12,2003/07/22,0,12:35PM,day,true,welkb901,hollm901,fichm901,hirsj901,park,pitches,90,tolf,3,unknown,unknown,cloudy,208,31725,drist001,thomj005,,
BAL200308010,BOS,BAL,BAL12,2003/08/01,0,7:05PM,night,true,randt901,barrt901,buckc901,mcclt901,park,pitches,77,unknown,3,unknown,drizzle,cloudy,140,41188,hentp001,burkj001,julij001,
BAL200308020,BOS,BAL,BAL12,2003/08/02,0,7:05PM,night,true,barrt901,buckc901,mcclt901,randt901,park,pitches,90,rtol,5,unknown,unknown,cloudy,172,49334,loper001,lowed001,,
BAL200308030,BOS,BAL,BAL12,2003/08/03,0,1:35PM,day,true,buckc901,mcclt901,randt901,barrt901,park,pitches,90,rtol,4,unknown,unknown,cloudy,175,42085,waket001,hellr001,kim-b001,
BAL200308040,MIN,BAL,BAL12,2003/08/04,0,7:05PM,night,true,hohnb901,timmt901,coope901,guccc901,park,pitches,83,tocf,8,unknown,unknown,cloudy,176,24077,radkb001,mossd001,guare001,
BAL200308050,MIN,BAL,BAL12,2003/08/05,0,7:05PM,night,true,timmt901,coope901,guccc901,hohnb901,park,pitches,85,tocf,7,unknown,unknown,cloudy,160,26031,johnj007,rogek001,julij001,
BAL200308060,MIN,BAL,BAL12,2003/08/06,0,7:05PM,night,true,coope901,guccc901,hohnb901,timmt901,park,pitches,87,rtol,4,unknown,unknown,sunny,173,24392,lohsk001,hentp001,,
BAL200308070,MIN,BAL,BAL12,2003/08/07,0,12:35PM,day,true,guccc901,hohnb901,timmt901,coope901,park,pitches,84,tolf,3,unknown,unknown,overcast,150,30258,loper001,reedr002,julij001,
BAL200308140,NYA,BAL,BAL12,2003/08/14,0,7:05PM,night,true,drakr901,wintm901,froeb901,kulpr901,park,pitches,87,unknown,5,unknown,unknown,cloudy,211,41987,petta001,duboe001,rivem002,
BAL200308150,NYA,BAL,BAL12,2003/08/15,0,7:05PM,night,true,tscht901,marqa901,fichm901,nelsj901,park,pitches,90,unknown,6,unknown,unknown,cloudy,228,47850,nelsj001,julij001,rivem002,
BAL200308160,NYA,BAL,BAL12,2003/08/16,0,7:05PM,night,true,marqa901,fichm901,nelsj901,tscht901,park,pitches,88,rtol,3,unknown,unknown,sunny,230,48499,hammc001,carrh001,nelsj001,
BAL200308170,NYA,BAL,BAL12,2003/08/17,0,1:35PM,day,true,fichm901,nelsj901,tscht901,marqa901,park,pitches,86,unknown,5,unknown,unknown,cloudy,168,48700,mussm001,loper001,,
BAL200308190,TBA,BAL,BAL12,2003/08/19,0,7:05PM,night,true,wolfj901,rapue901,wendh902,everm901,park,pitches,86,rtol,4,unknown,unknown,cloudy,171,23861,gonzj003,duboe001,,
BAL200308200,TBA,BAL,BAL12,2003/08/20,0,7:05PM,night,true,rapue901,wendh902,everm901,wolfj901,park,pitches,90,tolf,3,unknown,unknown,cloudy,172,27921,mossd001,zambv001,,
BAL200308210,TBA,BAL,BAL12,2003/08/21,0,7:05PM,night,true,wendh902,everm901,wolfj901,rapue901,park,pitches,90,tocf,7,unknown,unknown,sunny,180,24919,ryanb001,coloj001,,
BAL200309020,OAK,BAL,BAL12,2003/09/02,0,7:05PM,night,true,hudsm901,nelss901,laynj901,darlg901,park,pitches,76,unknown,3,unknown,unknown,sunny,223,19517,rincr001,julij001,foulk001,
BAL200309030,OAK,BAL,BAL12,2003/09/03,0,7:05PM,night,true,nelss901,laynj901,darlg901,hudsm901,park,pitches,75,tocf,6,unknown,unknown,overcast,149,18752,loper001,hudst001,,
BAL200309040,OAK,BAL,BAL12,2003/09/04,0,3:05PM,day,true,laynj901,darlg901,hudsm901,nelss901,park,pitches,80,ltor,5,unknown,unknown,cloudy,177,18566,carrh001,halaj001,julij001,
BAL200309050,SEA,BAL,BAL12,2003/09/05,0,7:05PM,night,true,herna901,holbs901,barkl901,marsr901,park,pitches,69,tocf,7,unknown,unknown,cloudy,301,27417,rhoda001,ligtk001,,
BAL200309060,SEA,BAL,BAL12,2003/09/06,0,7:05PM,night,true,holbs901,barkl901,marsr901,herna901,park,pitches,80,unknown,0,unknown,unknown,sunny,159,43793,duboe001,moyej001,julij001,
BAL200309070,SEA,BAL,BAL12,2003/09/07,0,1:35PM,day,true,barkl901,marsr901,herna901,holbs901,park,pitches,74,unknown,1,unknown,unknown,cloudy,149,36897,hentp001,garcf002,julij001,
BAL200309080,BOS,BAL,BAL12,2003/09/08,0,7:05PM,night,true,crawj901,onorb901,cuzzp901,poncl901,park,pitches,77,fromcf,8,unknown,unknown,overcast,212,23276,ligtk001,kim-b001,,
BAL200309090,BOS,BAL,BAL12,2003/09/09,0,7:05PM,night,true,onorb901,cuzzp901,poncl901,crawj901,park,pitches,76,fromlf,12,unknown,unknown,sunny,184,25265,lowed001,mossd001,,
BAL200309100,BOS,BAL,BAL12,2003/09/10,0,3:05PM,day,true,cuzzp901,poncl901,crawj901,onorb901,park,pitches,79,fromcf,11,unknown,unknown,sunny,157,25143,martp001,johnj007,,
BAL200309150,NYA,BAL,BAL12,2003/09/15,0,7:05PM,night,true,craft901,iassd901,culbf901,drakr901,park,pitches,75,tocf,3,unknown,unknown,cloudy,177,27335,petta001,loper001,,
BAL200309160,NYA,BAL,BAL12,2003/09/16,0,7:05PM,night,true,iassd901,culbf901,drakr901,craft901,park,pitches,81,fromcf,7,unknown,unknown,sunny,175,26263,clemr001,johnj007,rivem002,
BAL200309170,NYA,BAL,BAL12,2003/09/17,0,7:05PM,night,true,culbf901,drakr901,craft901,iassd901,park,pitches,81,fromcf,6,unknown,unknown,cloudy,132,27108,duboe001,welld001,julij001,
BAL200309180,NYA,BAL,BAL12,2003/09/18,0,7:05PM,night,true,drakr901,craft901,iassd901,culbf901,park,pitches,74,ltor,13,unknown,unknown,cloudy,87,29093,,,,
BAL200309190,TOR,BAL,BAL12,2003/09/19,0,7:05PM,night,true,herna901,marsr901,barkl901,schrp901,park,pitches,71,tocf,15,unknown,rain,cloudy,156,25857,escok001,carrh001,lopea003,
BAL200309200,TOR,BAL,BAL12,2003/09/20,0,7:05PM,night,true,marsr901,barkl901,schrp901,herna901,park,pitches,84,unknown,3,unknown,unknown,cloudy,160,32381,ligtk001,lidlc001,julij001,
BAL200309210,TOR,BAL,BAL12,2003/09/21,0,1:35PM,day,true,barkl901,schrp901,herna901,marsr901,park,pitches,82,fromcf,1,unknown,unknown,overcast,183,27502,walkp001,carrh001,lopea003,
PHI200304040,PIT,PHI,PHI12,2003/04/04,0,1:30PM,day,false,emmep901,westj901,kellj901,millb901,park,pitches,46,fromcf,14,unknown,unknown,cloudy,163,59269,suppj001,roa-j001,torrs001,
PHI200304050,PIT,PHI,PHI12,2003/04/05,0,3:05PM,day,false,westj901,kellj901,millb901,emmep901,park,pitches,45,fromcf,7,unknown,unknown,cloudy,180,22693,silvc001,damij001,,
PHI200304060,PIT,PHI,PHI12,2003/04/06,0,1:35PM,day,false,kellj901,millb901,emmep901,westj901,park,pitches,48,ltor,15,unknown,unknown,sunny,172,30113,bensk001,myerb001,willm005,
PHI200304080,ATL,PHI,PHI12,2003/04/08,0,7:05PM,night,false,danlk901,welkb901,hirsj901,bellw901,park,pitches,38,torf,6,unknown,unknown,cloudy,201,13283,mesaj001,grybk001,,
PHI200304090,ATL,PHI,PHI12,2003/04/09,0,7:05PM,night,false,welkb901,hirsj901,bellw901,danlk901,park,pitches,41,fromcf,15,unknown,unknown,overcast,172,14724,padiv001,maddg002,,
PHI200304100,ATL,PHI,PHI12,2003/04/10,0,7:05PM,night,false,hirsj901,bellw901,danlk901,welkb901,park,pitches,49,fromcf,23,unknown,unknown,cloudy,173,14840,holmd001,roa-j001,,
PHI200304140,FLO,PHI,PHI12,2003/04/14,0,7:05PM,night,false,rungb901,monte901,gormb901,drecb901,park,pitches,66,tocf,10,unknown,unknown,sunny,183,13611,padiv001,burna001,mesaj001,
PHI200304150,FLO,PHI,PHI12,2003/04/15,0,7:05PM,night,false,monte901,gormb901,drecb901,rungb901,park,pitches,78,tolf,15,unknown,unknown,sunny,187,17508,silvc001,beckj002,mesaj001,
PHI200304160,FLO,PHI,PHI12,2003/04/16,0,7:05PM,night,false,gormb901,drecb901,rungb901,monte901,park,pitches,84,fromrf,20,unknown,unknown,cloudy,174,15167,pennb002,myerb001,loopb001,
PHI200304170,FLO,PHI,PHI12,2003/04/17,0,3:05PM,day,false,drecb901,rungb901,monte901,gormb901,park,pitches,43,rtol,21,unknown,unknown,overcast,195,13968,pavac001,millk004,,
PHI200304220,COL,PHI,PHI12,2003/04/22,0,7:05PM,night,false,reedr901,tscht901,nelsj901,marqa901,park,pitches,61,fromrf,12,unknown,unknown,cloudy,170,13431,millk004,olivd001,mesaj001,
PHI200304230,COL,PHI,PHI12,2003/04/23,0,7:05PM,night,false,tscht901,nelsj901,marqa901,reedr901,park,pitches,55,fromlf,23,unknown,unknown,overcast,168,13444,myerb001,jennj001,mesaj001,
PHI200304240,COL,PHI,PHI12,2003/04/24,0,3:05PM,day,false,nelsj901,marqa901,reedr901,tscht901,park,pitches,58,tolf,15,unknown,unknown,sunny,147,16947,wolfr001,cooka002,,
PHI200304250,SFN,PHI,PHI12,2003/04/25,0,7:05PM,night,false,younl901,relic901,everm901,wendh902,park,pitches,67,rtol,9,unknown,unknown,overcast,208,20650,nathj001,padiv001,,
PHI200304260,SFN,PHI,PHI12,2003/04/26,0,7:05PM,night,false,relic901,everm901,wendh902,younl901,park,pitches,58,fromcf,12,unknown,rain,cloudy,186,19464,duckb001,willj003,silvc001,
PHI200304270,SFN,PHI,PHI12,2003/04/27,0,1:35PM,day,false,everm901,wendh902,younl901,relic901,park,pitches,68,ltor,15,unknown,unknown,cloudy,155,40016,millk004,foppj001,,kennb701
PHI200305090,HOU,PHI,PHI12,2003/05/09,0,7:05PM,night,false,herna901,marsr901,holbs901,schrp901,park,pitches,58,fromlf,9,unknown,unknown,overcast,171,20109,myerb001,oswar001,mesaj001,
PHI200305100,HOU,PHI,PHI12,2003/05/10,0,7:05PM,night,false,marsr901,holbs901,schrp901,herna901,park,pitches,65,fromcf,6,unknown,unknown,overcast,141,20726,wolfr001,millw001,,
PHI200305110,HOU,PHI,PHI12,2003/05/11,0,1:35PM,day,false,holbs901,schrp901,herna901,marsr901,park,pitches,71,tolf,8,unknown,unknown,cloudy,182,29054,munrp001,padiv001,wagnb001,
PHI200305130,ARI,PHI,PHI12,2003/05/13,0,7:05PM,night,false,hollm901,wegnm901,welkt901,meric901,park,pitches,61,fromlf,20,unknown,drizzle,cloudy,193,19016,koplm001,mesaj001,,
PHI200305140,ARI,PHI,PHI12,2003/05/14,0,7:05PM,night,false,wegnm901,welkt901,meric901,hollm901,park,pitches,66,ltor,12,unknown,unknown,cloudy,128,19195,schic002,myerb001,,
PHI200305150,ARI,PHI,PHI12,2003/05/15,0,3:05PM,day,false,welkt901,meric901,hollm901,wegnm901,park,pitches,67,tocf,13,unknown,unknown,cloudy,178,24012,cormr001,villo001,mesaj001,
PHI200305270,NYN,PHI,PHI12,2003/05/27,0,7:05PM,night,false,hudsm901,gibsg901,laynj901,demud901,park,pitches,67,unknown,3,unknown,unknown,cloudy,191,18081,leita001,wolfr001,benia001,
PHI200305280,NYN,PHI,PHI12,2003/05/28,0,7:05PM,night,false,gibsg901,laynj901,demud901,hudsm901,park,pitches,66,tolf,12,unknown,unknown,cloudy,170,21389,padiv001,astap001,,
PHI200305290,NYN,PHI,PHI12,2003/05/29,0,7:05PM,night,false,laynj901,demud901,hudsm901,gibsg901,park,pitches,70,tocf,15,unknown,unknown,cloudy,179,19568,tracs001,millk004,,
PHI200305300,MON,PHI,PHI12,2003/05/30,0,7:05PM,night,false,cousd901,dimum901,fleta901,brinj901,park,pitches,81,unknown,13,unknown,unknown,sunny,226,18311,cormr001,vazqj001,,
PHI200306011,MON,PHI,PHI12,2003/06/01,1,1:10PM,day,false,dimum901,klemj901,brinj901,cousd901,park,pitches,59,unknown,20,unknown,drizzle,cloudy,153,0,wolfr001,hernl003,mesaj001,
PHI200306012,MON,PHI,PHI12,2003/06/01,2,5:30PM,night,false,fleta901,brinj901,cousd901,klemj901,park,pitches,63,unknown,24,unknown,unknown,cloudy,176,36685,myerb001,smitd006,mesaj001,
PHI200306030,SEA,PHI,PHI12,2003/06/03,0,7:05PM,night,false,hohnb901,coope901,timmt901,hollm901,park,pitches,62,fromcf,5,unknown,drizzle,cloudy,177,18029,moyej001,millk004,,
PHI200306040,SEA,PHI,PHI12,2003/06/04,0,7:05PM,night,false,coope901,timmt901,hollm901,hohnb901,park,pitches,59,fromlf,8,unknown,rain,cloudy,174,16232,mechg001,padiv001,,
PHI200306050,SEA,PHI,PHI12,2003/06/05,0,7:05PM,night,false,timmt901,hollm901,hohnb901,coope901,park,pitches,74,ltor,18,unknown,unknown,cloudy,167,21145,matej001,mesaj001,sasak001,
PHI200306060,OAK,PHI,PHI12,2003/06/06,0,7:05PM,night,false,crawj901,onorb901,poncl901,cuzzp901,park,pitches,73,tocf,9,unknown,unknown,cloudy,184,29583,zitob001,myerb001,,
PHI200306081,OAK,PHI,PHI12,2003/06/08,1,1:10PM,day,false,onorb901,klemj901,cuzzp901,crawj901,park,pitches,64,rtol,7,unknown,unknown,cloudy,160,0,millk004,muldm001,,
PHI200306082,OAK,PHI,PHI12,2003/06/08,2,5:30PM,night,false,poncl901,cuzzp901,crawj901,klemj901,park,pitches,65,rtol,5,unknown,unknown,cloudy,148,37662,wolfr001,haraa001,,
PHI200306170,ATL,PHI,PHI12,2003/06/17,0,7:05PM,night,false,fostm901,culbf901,craft901,relic901,park,pitches,69,rtol,9,unknown,unknown,cloudy,189,24133,wendt001,holmd001,,
PHI200306180,ATL,PHI,PHI12,2003/06/18,0,7:05PM,night,false,culbf901,craft901,relic901,fostm901,park,pitches,75,unknown,8,unknown,unknown,cloudy,194,26475,ortir001,millk004,,
PHI200306190,ATL,PHI,PHI12,2003/06/19,0,1:05PM,day,false,craft901,relic901,fostm901,culbf901,park,pitches,73,unknown,5,unknown,unknown,cloudy,165,27207,mesaj001,smolj001,,
PHI200306210,BOS,PHI,PHI12,2003/06/21,0,1:20PM,day,false,iassd901,scotd901,diazl901,joycj901,park,pitches,64,fromlf,10,unknown,unknown,cloudy,285,35512,mesaj001,seanr001,,
PHI200306220,BOS,PHI,PHI12,2003/06/22,0,1:35PM,day,false,scotd901,diazl901,joycj901,iassd901,park,pitches,72,ltor,16,unknown,unknown,overcast,137,60960,myerb001,kim-b001,,
PHI200306300,CHN,PHI,PHI12,2003/06/30,0,7:05PM,night,false,herna901,marsr901,holbs901,nelss901,park,pitches,88,unknown,10,unknown,unknown,cloudy,163,23323,padiv001,estes001,mesaj001,
PHI200307010,CHN,PHI,PHI12,2003/07/01,0,7:05PM,night,false,marsr901,holbs901,nelss901,herna901,park,pitches,86,unknown,9,unknown,unknown,cloudy,185,25307,adamt001,remlm001,,
PHI200307020,CHN,PHI,PHI12,2003/07/02,0,7:05PM,night,false,holbs901,nelss901,herna901,marsr901,park,pitches,80,fromlf,12,unknown,unknown,cloudy,171,23591,farnk001,wendt001,boroj001,
PHI200307030,CHN,PHI,PHI12,2003/07/03,0,6:05PM,night,false,marqa901,tscht901,nelsj901,kellk901,park,pitches,79,unknown,10,unknown,unknown,cloudy,171,57326,myerb001,zambc001,,
PHI200307040,FLO,PHI,PHI12,2003/07/04,0,6:05PM,night,false,tscht901,nelsj901,kellk901,marqa901,park,pitches,93,tocf,13,unknown,unknown,cloudy,185,19690,loopb001,mesaj001,,
PHI200307050,FLO,PHI,PHI12,2003/07/05,0,7:05PM,night,false,nelsj901,kellk901,marqa901,tscht901,park,pitches,79,fromcf,9,unknown,drizzle,cloudy,173,52110,pennb002,padiv001,loopb001,
PHI200307060,FLO,PHI,PHI12,2003/07/06,0,1:35PM,day,false,kellk901,marqa901,hoyej901,nelsj901,park,pitches,91,unknown,10,unknown,unknown,sunny,152,26244,redmm002,wolfr001,,
PHI200307170,MON,PHI,PHI12,2003/07/17,0,7:05PM,night,false,vanol901,darlg901,guccc901,mealj901,park,pitches,85,ltor,9,unknown,unknown,sunny,246,23874,plesd001,drewt001,,
PHI200307180,MON,PHI,PHI12,2003/07/18,0,7:05PM,night,false,darlg901,guccc901,mealj901,vanol901,park,pitches,82,tocf,8,unknown,unknown,overcast,156,22789,vazqj001,wolfr001,,
PHI200307190,MON,PHI,PHI12,2003/07/19,0,7:05PM,night,false,guccc901,mealj901,vanol901,darlg901,park,pitches,84,unknown,8,unknown,unknown,sunny,212,28794,mesaj001,almoh001,,
PHI200307200,MON,PHI,PHI12,2003/07/20,0,1:35PM,day,false,mealj901,vanol901,darlg901,guccc901,park,pitches,84,unknown,6,unknown,unknown,sunny,176,37552,myerb001,vargc001,mesaj001,
PHI200307210,NYN,PHI,PHI12,2003/07/21,0,7:05PM,night,false,westj901,emmep901,millb901,kellj901,park,pitches,91,tolf,16,unknown,unknown,cloudy,200,33208,heila001,duckb001,franj001,
PHI200307220,NYN,PHI,PHI12,2003/07/22,0,1:05PM,day,false,kellj901,millb901,(none),westj901,park,pitches,89,rtol,14,unknown,unknown,cloudy,241,37164,tracs001,millk004,wheed001,
PHI200307290,LAN,PHI,PHI12,2003/07/29,0,7:05PM,night,false,meric901,welkt901,barkl901,cedeg901,park,pitches,81,rtol,7,unknown,unknown,cloudy,157,31099,padiv001,ishik001,mesaj001,
PHI200307300,LAN,PHI,PHI12,2003/07/30,0,7:05PM,night,false,welkt901,barkl901,cedeg901,meric901,park,pitches,77,fromlf,10,unknown,unknown,cloudy,171,26580,wendt001,shuep001,mesaj001,
PHI200307310,LAN,PHI,PHI12,2003/07/31,0,7:05PM,night,false,barkl901,cedeg901,meric901,welkt901,park,pitches,77,tolf,9,unknown,unknown,cloudy,193,24932,duckb001,pereo001,,
PHI200308010,SDN,PHI,PHI12,2003/08/01,0,7:05PM,night,false,hohnb901,timmt901,reilm901,guccc901,park,pitches,83,tocf,13,unknown,unknown,cloudy,152,18655,millk004,jarvk001,,
PHI200308021,SDN,PHI,PHI12,2003/08/02,1,1:10PM,day,false,timmt901,guccc901,hohnb901,dowda901,park,pitches,87,tocf,12,unknown,unknown,cloudy,172,0,peavj001,wolfr001,,
PHI200308022,SDN,PHI,PHI12,2003/08/02,2,5:30PM,night,false,reilm901,hohnb901,dowda901,guccc901,park,pitches,78,tocf,10,unknown,unknown,cloudy,200,35239,cormr001,roa-j001,,
PHI200308030,SDN,PHI,PHI12,2003/08/03,0,1:35PM,day,false,guccc901,timmt901,hohnb901,reilm901,park,pitches,85,tolf,10,unknown,unknown,cloudy,214,43839,witaj001,mesaj001,beckr001,
PHI200308120,MIL,PHI,PHI12,2003/08/12,0,7:05PM,night,false,barkl901,monte901,drecb901,gormb901,park,pitches,83,tolf,9,unknown,unknown,cloudy,178,23136,franw001,duckb001,kolbd001,
PHI200308130,MIL,PHI,PHI12,2003/08/13,0,7:05PM,night,false,monte901,drecb901,gormb901,barkl901,park,pitches,86,ltor,6,unknown,unknown,cloudy,160,24683,millk004,sheeb001,,
PHI200308140,MIL,PHI,PHI12,2003/08/14,0,7:05PM,night,false,drecb901,gormb901,barkl901,monte901,park,pitches,90,ltor,9,unknown,unknown,cloudy,178,23394,wolfr001,oberw001,willm005,
PHI200308150,SLN,PHI,PHI12,2003/08/15,0,7:05PM,night,false,nauep901,davig901,carlm901,rapue901,park,pitches,89,ltor,9,unknown,unknown,cloudy,178,28962,padiv001,willw001,plesd001,
PHI200308160,SLN,PHI,PHI12,2003/08/16,0,7:05PM,night,false,davig901,carlm901,rapue901,nauep901,park,pitches,75,unknown,5,unknown,unknown,cloudy,171,35046,myerb001,hared001,mesaj001,
PHI200308170,SLN,PHI,PHI12,2003/08/17,0,8:07PM,night,false,carlm901,rapue901,nauep901,davig901,park,pitches,79,rtol,12,unknown,unknown,cloudy,180,42153,telea001,tomkb001,willm005,
PHI200309010,BOS,PHI,PHI12,2003/09/01,0,1:05PM,day,false,tscht901,fichm901,marqa901,nelsj901,park,pitches,76,tocf,6,unknown,unknown,cloudy,244,61068,kim-b001,mesaj001,,
PHI200309020,MON,PHI,PHI12,2003/09/02,0,7:05PM,night,false,fichm901,marqa901,nelsj901,tscht901,park,pitches,66,fromcf,12,unknown,unknown,overcast,180,26719,cormr001,vazqj001,plesd001,
PHI200309030,MON,PHI,PHI12,2003/09/03,0,3:05PM,day,false,marqa901,nelsj901,tscht901,fichm901,park,pitches,70,fromcf,12,unknown,drizzle,cloudy,170,18002,millk004,tuckt001,,
PHI200309040,NYN,PHI,PHI12,2003/09/04,0,7:05PM,night,false,cousd901,fleta901,brinj901,dimum901,park,pitches,76,unknown,5,unknown,drizzle,cloudy,193,19259,delov001,stanm003,,
PHI200309050,NYN,PHI,PHI12,2003/09/05,0,7:05PM,night,false,fleta901,brinj901,dimum901,cousd901,park,pitches,75,ltor,12,unknown,unknown,cloudy,175,26712,padiv001,seo-j001,cormr001,
PHI200309060,NYN,PHI,PHI12,2003/09/06,0,7:05PM,night,false,brinj901,dimum901,cousd901,fleta901,park,pitches,75,rtol,9,unknown,unknown,sunny,197,38671,myerb001,grifj001,wendt001,
PHI200309070,NYN,PHI,PHI12,2003/09/07,0,1:35PM,day,false,dimum901,klemj901,fleta901,brinj901,park,pitches,79,tolf,7,unknown,unknown,sunny,237,29159,cormr001,wheed001,,
PHI200309160,FLO,PHI,PHI12,2003/09/16,0,7:05PM,night,false,marsr901,barkl901,schrp901,herna901,park,pitches,76,ltor,12,unknown,unknown,cloudy,155,36479,padiv001,pavac001,,
PHI200309170,FLO,PHI,PHI12,2003/09/17,0,7:05PM,night,false,barkl901,schrp901,herna901,marsr901,park,pitches,75,tolf,14,unknown,unknown,sunny,204,33761,redmm002,myerb001,,
PHI200309180,FLO,PHI,PHI12,2003/09/18,0,1:05PM,day,false,schrp901,herna901,marsr901,barkl901,park,pitches,69,fromcf,22,unknown,unknown,cloudy,159,20950,cormr001,fox-c001,,
PHI200309190,CIN,PHI,PHI12,2003/09/19,0,7:05PM,night,false,craft901,iassd901,culbf901,drakr901,park,pitches,78,tocf,16,unknown,unknown,cloudy,182,30191,wolfr001,hallj002,,
