game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,translator,oscorer
SFN197105280,"""version 7RS(19) of 07/07/92""",MON,SFN,SFO02,1971/05/28,0,0:00PM,night,false,harvd901,dalej901,gormt101,pelec901,"""Bob Stevens""","""Alan Boodman""",1996/01/22 7:13PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,146,5960,stons101,renks101,johnj104,,,
SFN197105290,"""version 7RS(19) of 07/07/92""",MON,SFN,SFO02,1971/05/29,0,0:00PM,day,false,dalej901,gormt101,pelec901,harvd901,"""Bob Stevens""","""Alan Boodman""",1996/01/22 8:08PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,160,8039,marij101,mortc102,,,,
SFN197105301,"""version 7RS(19) of 07/07/92""",MON,SFN,SFO02,1971/05/30,1,0:00PM,day,false,gormt101,pelec901,harvd901,dalej901,"""Bob Stevens""","""Alan Boodman""",1996/01/22 8:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,0,perrg101,stonb101,johnj104,,,
SFN197105302,"""version 7RS(19) of 07/07/92""",MON,SFN,SFO02,1971/05/30,2,0:00PM,day,false,pelec901,harvd901,dalej901,gormt101,"""Bob Stevens""","""Alan Boodman""",1996/01/22 8:27PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,20393,hamis101,marsm101,,,,
SFN197105310,"""version 7RS(19) of 07/07/92""",NYN,SFN,SFO02,1971/05/31,0,0:00PM,day,false,donaa901,willb901,steld901,olsea901,"""Bob Stevens""","""Alan Boodman""",1996/01/22 8:36PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,165,26087,johnj104,koosj001,,,,
SFN197106010,"""version 7RS(19) of 07/07/92""",NYN,SFN,SFO02,1971/06/01,0,0:00PM,night,false,willb901,steld901,olsea901,donaa901,"""Bob Stevens""","""Alan Boodman""",1996/01/23 9:28AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,178,11287,gentg101,stons101,mcgrt001,,,
SFN197106020,"""version 7RS(19) of 07/07/92""",NYN,SFN,SFO02,1971/06/02,0,0:00PM,day,false,steld901,olsea901,donaa901,willb901,"""Bob Stevens""","""Alan Boodman""",1996/01/23 9:35AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,174,11132,willc101,marij101,,,,
SFN197106040,"""version 7RS(19) of 07/07/92""",PHI,SFN,SFO02,1971/06/04,0,0:00PM,night,false,steim901,engeb901,lands901,sudoe901,"""Bob Stevens""","""Alan Boodman""",1996/01/23 9:46AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,162,9403,shorc102,perrg101,bunnj101,,,
SFN197106050,"""version 7RS(19) of 07/07/92""",PHI,SFN,SFO02,1971/06/05,0,0:00PM,day,false,engeb901,lands901,sudoe901,steim901,"""Bob Stevens""","""Alan Boodman""",1996/01/23 3:16PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,170,10945,hoerj101,johnj104,,,,
SFN197106061,"""version 7RS(19) of 07/07/92""",PHI,SFN,SFO02,1971/06/06,1,0:00PM,day,false,lands901,sudoe901,steim901,engeb901,"""Bob Stevens""","""Alan Boodman""",1996/01/23 3:24PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,147,0,wiser101,stons101,,,,
SFN197106062,"""version 7RS(19) of 07/07/92""",PHI,SFN,SFO02,1971/06/06,2,0:00PM,day,false,sudoe901,steim901,engeb901,lands901,"""Bob Stevens""","""Alan Boodman""",1996/01/23 7:19PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,196,33516,rober101,hoerj101,,,,
SFN197106181,"""version 7RS(19) of 07/07/92""",SDN,SFN,SFO02,1971/06/18,1,0:00PM,night,false,pryop901,craws901,kiblj901,davis901,"""Bob Stevens""","""Alan Boodman""",1996/01/24 1:44PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,163,0,marij101,arlis101,,,,
SFN197106182,"""version 7RS(19) of 07/07/92""",SDN,SFN,SFO02,1971/06/18,2,0:00PM,night,false,craws901,kiblj901,davis901,pryop901,"""Bob Stevens""","""Alan Boodman""",1996/01/24 1:58PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,197,14513,johnj104,coomd101,,,,
SFN197106190,"""version 7RS(19) of 07/07/92""",SDN,SFN,SFO02,1971/06/19,0,0:00PM,day,false,kiblj901,davis901,pryop901,craws901,"""Bob Stevens""","""Alan Boodman""",1996/01/24 2:07PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,176,9255,johnj104,millb106,,,,
SFN197106201,"""version 7RS(19) of 07/07/92""",SDN,SFN,SFO02,1971/06/20,1,0:00PM,day,false,davis901,pryop901,craws901,kiblj901,"""Bob Stevens""","""Alan Boodman""",1996/01/24 2:14PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,173,0,mcmad102,normf101,johnj104,,,
SFN197106202,"""version 7RS(19) of 07/07/92""",SDN,SFN,SFO02,1971/06/20,2,0:00PM,day,false,pryop901,craws901,kiblj901,davis901,"""Bob Stevens""","""Alan Boodman""",1996/01/24 3:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,143,21891,stons101,robed101,,,,
SFN197106220,"""version 7RS(19) of 07/07/92""",CHN,SFN,SFO02,1971/06/22,0,8:00PM,night,false,craws901,kiblj901,davis901,pryop901,"""Bob Stevens""","""Alan Boodman""",1996/01/24 3:50PM,unknown,none,50,unknown,-1,unknown,unknown,unknown,113,12526,cumbj101,jenkf101,johnj104,,,
SFN197106230,"""version 7RS(19) of 07/07/92""",CHN,SFN,SFO02,1971/06/23,0,1:00PM,day,false,kiblj901,davis901,pryop901,craws901,"""Bob Stevens""","""Alan Boodman""",1996/01/24 3:56PM,unknown,none,65,unknown,-1,unknown,unknown,sunny,152,12418,marij101,pappm101,,,,
SFN197107010,"""version 7RS(19) of 07/07/92""",SLN,SFN,SFO02,1971/07/01,0,0:00PM,day,false,burkk101,weyel901,colon901,mcshj901,"""Bob Stevens""","""Alan Boodman""",1996/01/25 8:01AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,192,7794,mcmad102,zachc101,johnj104,,,
SFN197107020,"""version 7RS(19) of 07/07/92""",SLN,SFN,SFO02,1971/07/02,0,0:00PM,night,false,weyel901,colon901,mcshj901,burkk101,"""Bob Stevens""","""Alan Boodman""",1996/01/25 8:07AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,119,11268,gibsb101,stons101,,,,
SFN197107030,"""version 7RS(19) of 07/07/92""",SLN,SFN,SFO02,1971/07/03,0,0:00PM,day,false,colon901,mcshj901,burkk101,weyel901,"""Cardinals""","""Alan Boodman""",1996/01/25 9:19AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,173,24896,cumbj101,carls001,,,,
SFN197107040,"""version 7RS(19) of 07/07/92""",LAN,SFN,SFO02,1971/07/04,0,0:00PM,day,false,froeb901,barla901,varge901,wendh901,"""Bob Stevens""","""Alan Boodman""",1996/01/25 8:36PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,224,30663,mikkp101,johnj104,,,,
SFN197107050,"""version 7RS(19) of 07/07/92""",LAN,SFN,SFO02,1971/07/05,0,0:00PM,day,false,barla901,varge901,wendh901,froeb901,"""Bob Stevens""","""Alan Boodman""",1996/01/25 8:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,185,29518,suttd001,perrg101,brewj102,,,
SFN197107060,"""version 7RS(19) of 07/07/92""",HOU,SFN,SFO02,1971/07/06,0,0:00PM,night,false,craws901,davis901,pryop901,kiblj901,"""Bob Stevens""","""Alan Boodman""",1996/01/25 8:56PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,157,5765,billj101,bryar101,culvg101,,,
SFN197107070,"""version 7RS(19) of 07/07/92""",HOU,SFN,SFO02,1971/07/07,0,0:00PM,day,false,davis901,pryop901,kiblj901,craws901,"""Bob Stevens""","""Alan Boodman""",1996/01/25 9:08PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,181,5791,dierl101,stons101,ray-j101,,,
SFN197107080,"""version 7RS(19) of 07/07/92""",HOU,SFN,SFO02,1971/07/08,0,0:00PM,day,false,pryop901,kiblj901,craws901,davis901,"""Bob Stevens""","""Alan Boodman""",1996/01/25 9:12PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,121,6849,cumbj101,wilsd102,,,,
SFN197107230,"""version 7RS(19) of 07/07/92""",CIN,SFN,SFO02,1971/07/23,0,0:00PM,night,false,willb901,colon901,steld901,sudoe901,"""Bob Stevens""","""Alan Boodman""",1996/01/27 1:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,157,17733,carrc103,cumbj101,,,,
SFN197107240,"""version 7RS(19) of 07/07/92""",CIN,SFN,SFO02,1971/07/24,0,0:00PM,day,false,colon901,steld901,sudoe901,willb901,"""26""","""Comly""",1998/05/24 12:18AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,142,26132,carrd104,simpw101,,,"""Comly""",
SFN197107251,"""version 7RS(19) of 07/07/92""",CIN,SFN,SFO02,1971/07/25,1,0:00PM,day,false,steld901,sudoe901,willb901,colon901,"""Bob Stevens""","""Alan Boodman""",1996/01/27 4:26PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,0,perrg101,nolag101,,,,
SFN197107252,"""version 7RS(19) of 07/07/92""",CIN,SFN,SFO02,1971/07/25,2,0:00PM,day,false,sudoe901,willb901,colon901,steld901,"""Bob Stevens""","""Alan Boodman""",1996/01/28 8:07AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,28792,gulld101,bryar101,carrc103,,,
SFN197107270,"""version 7RS(19) of 07/07/92""",ATL,SFN,SFO02,1971/07/27,0,0:00PM,night,false,pelec901,wendh901,olsea901,gormt101,"""Bob Stevens""","""Alan Boodman""",1996/01/28 8:13AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,9021,jarvp101,marij101,upshc101,,,
SFN197107280,"""version 7RS(19) of 07/07/92""",ATL,SFN,SFO02,1971/07/28,0,0:00PM,day,false,wendh901,olsea901,gormt101,pelec901,"""Bob Stevens""","""Alan Boodman""",1996/01/28 8:20AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,143,7580,cumbj101,nashj101,johnj104,,,
SFN197107290,"""version 7RS(19) of 07/07/92""",ATL,SFN,SFO02,1971/07/29,0,0:00PM,day,false,olsea901,gormt101,pelec901,wendh901,"""Bob Stevens""","""Alan Boodman""",1996/01/28 8:27AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,7829,reedr001,bryar101,,,,
SFN197107300,"""version 7RS(19) of 07/07/92""",PIT,SFN,SFO02,1971/07/30,0,0:00PM,night,false,dalej901,donaa901,varge901,harvd901,"""Bob Stevens""","""Alan Boodman""",1996/01/28 8:41AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,10088,perrg101,kisob001,,,,
SFN197107310,"""version 7RS(19) of 07/07/92""",PIT,SFN,SFO02,1971/07/31,0,0:00PM,day,false,donaa901,varge901,harvd901,dalej901,"""Pirates""","""Alan Boodman""",1996/01/28 9:01AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,195,18834,mcmad102,giusd101,hamis101,,,
SFN197108011,"""version 7RS(19) of 07/07/92""",PIT,SFN,SFO02,1971/08/01,1,0:00PM,day,false,varge901,harvd901,dalej901,donaa901,"""Bob Stevens""","""Alan Boodman""",1996/01/28 9:58AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,148,0,johnj104,kisob001,mcmad102,,,
SFN197108012,"""version 7RS(19) of 07/07/92""",PIT,SFN,SFO02,1971/08/01,2,0:00PM,day,false,harvd901,dalej901,donaa901,varge901,"""Bob Stevens""","""Alan Boodman""",1996/01/28 10:12AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,151,33301,rebef101,ellid101,carrd104,,,
SFN197108020,"""version 7RS(19) of 07/07/92""",LAN,SFN,SFO02,1971/08/02,0,0:00PM,night,false,dalej901,donaa901,varge901,harvd901,"""Bob Stevens""","""Alan Boodman""",1996/01/28 10:19AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,151,23892,penaj101,hamis101,mikkp101,,,
SFN197108030,"""version 7RS(19) of 07/07/92""",LAN,SFN,SFO02,1971/08/03,0,0:00PM,day,false,donaa901,varge901,harvd901,dalej901,"""Bob Stevens""","""Alan Boodman""",1996/01/28 10:27AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,174,21226,alexd001,bryar101,,,,
SFN197108100,"""version 7RS(19) of 07/07/92""",MON,SFN,SFO02,1971/08/10,0,0:00PM,night,false,weyel901,engeb901,mcshj901,burkk101,"""Bob Stevens""","""Alan Boodman""",1996/01/29 11:45AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,6879,marij101,stonb101,,,,
SFN197108110,"""version 7RS(19) of 07/07/92""",MON,SFN,SFO02,1971/08/11,0,0:00PM,day,false,engeb901,mcshj901,burkk101,weyel901,"""Bob Stevens""","""Alan Boodman""",1996/01/29 11:51AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,137,6697,renks101,cumbj101,,,,
SFN197108130,"""version 7RS(19) of 07/07/92""",NYN,SFN,SFO02,1971/08/13,0,0:00PM,night,false,steim901,davis901,lands901,craws901,"""Bob Stevens""","""Alan Boodman""",1996/01/29 12:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,10269,perrg101,sader101,,,,
SFN197108140,"""version 7RS(19) of 07/07/92""",NYN,SFN,SFO02,1971/08/14,0,0:00PM,day,false,davis901,lands901,craws901,steim901,"""Mets""","""Alan Boodman""",1996/01/29 12:11PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,194,19060,mcmad102,mcgrt001,,,,
SFN197108150,"""version 7RS(19) of 07/07/92""",NYN,SFN,SFO02,1971/08/15,0,0:00PM,day,false,lands901,craws901,steim901,davis901,"""Bob Stevens""","""Alan Boodman""",1996/01/29 2:33PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,136,22320,marij101,mcanj101,,,,
SFN197108170,"""version 7RS(19) of 07/07/92""",PHI,SFN,SFO02,1971/08/17,0,0:00PM,night,false,pryop901,kiblj901,froeb901,barla901,"""Bob Stevens""","""Alan Boodman""",1996/01/29 2:42PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,8973,perrg101,reynk101,,,,
SFN197108180,"""version 7RS(19) of 07/07/92""",PHI,SFN,SFO02,1971/08/18,0,0:00PM,day,false,kiblj901,froeb901,barla901,pryop901,"""Bob Stevens""","""Alan Boodman""",1996/01/29 2:51PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,10663,cumbj101,wiser101,,,,
SFN197108310,"""version 7RS(19) of 07/07/92""",ATL,SFN,SFO02,1971/08/31,0,0:00PM,night,false,sudoe901,willb901,colon901,steld901,"""Bob Stevens""","""Alan Boodman""",1996/01/30 10:20AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,164,13615,perrg101,stong102,,,,
SFN197109010,"""version 7RS(19) of 07/07/92""",ATL,SFN,SFO02,1971/09/01,0,0:00PM,day,false,willb901,colon901,steld901,sudoe901,"""Bob Stevens""","""Alan Boodman""",1996/01/30 10:36AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,10760,cumbj101,reedr001,,,,
SFN197109030,"""version 7RS(19) of 07/07/92""",HOU,SFN,SFO02,1971/09/03,0,0:00PM,night,false,colon901,steld901,sudoe901,willb901,"""Bob Stevens""","""Alan Boodman""",1996/01/30 10:45AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,204,9120,barrj101,ray-j101,johnj104,,,
SFN197109040,"""version 7RS(19) of 07/07/92""",HOU,SFN,SFO02,1971/09/04,0,0:00PM,day,false,steld901,sudoe901,willb901,colon901,"""26""","""Comly""",1998/06/11 11:31PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,117,10698,carrd104,forsk001,,,"""Comly""",
SFN197109051,"""version 7RS(19) of 07/07/92""",HOU,SFN,SFO02,1971/09/05,1,0:00PM,day,false,sudoe901,willb901,colon901,steld901,"""Bob Stevens""","""Alan Boodman""",1996/01/30 12:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,164,0,billj101,perrg101,,,,
SFN197109052,"""version 7RS(19) of 07/07/92""",HOU,SFN,SFO02,1971/09/05,2,0:00PM,day,false,willb901,colon901,steld901,sudoe901,"""Bob Stevens""","""Alan Boodman""",1996/01/30 3:34PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,159,25527,richj101,willj102,,,,
SFN197109130,"""version 7RS(19) of 07/07/92""",LAN,SFN,SFO02,1971/09/13,0,0:00PM,night,false,craws901,lands901,steim901,davis901,"""Bob Stevens""","""Alan Boodman""",1996/01/30 7:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,162,31081,singb101,marij101,brewj102,,,
SFN197109140,"""version 7RS(19) of 07/07/92""",LAN,SFN,SFO02,1971/09/14,0,0:00PM,night,false,lands901,steim901,davis901,craws901,"""Bob Stevens""","""Alan Boodman""",1996/01/30 7:29PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,181,31907,moelj101,johnj104,wilhh101,,,
SFN197109150,"""version 7RS(19) of 07/07/92""",CIN,SFN,SFO02,1971/09/15,0,0:00PM,night,false,steim901,davis901,craws901,lands901,"""Bob Stevens""","""Alan Boodman""",1996/01/30 7:38PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,6488,mcglj101,carrd104,,,,
SFN197109160,"""version 7RS(19) of 07/07/92""",CIN,SFN,SFO02,1971/09/16,0,0:00PM,day,false,davis901,craws901,lands901,steim901,"""Bob Stevens""","""Alan Boodman""",1996/01/30 7:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,5340,grimr101,cumbj101,,,,
SFN197109170,"""version 7RS(19) of 07/07/92""",SDN,SFN,SFO02,1971/09/17,0,0:00PM,night,false,engeb901,mcshj901,burkk101,weyel901,"""Bob Stevens""","""Alan Boodman""",1996/01/31 8:20AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,151,9331,marij101,arlis101,johnj104,,,
SFN197109180,"""version 7RS(19) of 07/07/92""",SDN,SFN,SFO02,1971/09/18,0,0:00PM,day,false,mcshj901,burkk101,weyel901,engeb901,"""26""","""Comly""",1998/06/11 11:18PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,140,10093,kirbc101,perrg101,,,"""Comly""",
SFN197109190,"""version 7RS(19) of 07/07/92""",SDN,SFN,SFO02,1971/09/19,0,0:00PM,day,false,burkk101,weyel901,engeb901,mcshj901,"""Bob Stevens""","""Alan Boodman""",1996/01/31 8:29AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,31135,carrd104,robed101,johnj104,,,
CLE197104080,"""version 7RS(19) of 07/07/92""",BOS,CLE,CLE07,1971/04/08,0,0:00PM,day,false,anthm901,malog901,soarh901,barnl901,"""Red Sox""","""Alan Boodman""",1996/02/01 10:26AM,unknown,none,52,unknown,-1,unknown,unknown,unknown,151,40462,colbv101,tatuk101,,,,
CLE197104100,"""version 7RS(19) of 07/07/92""",BOS,CLE,CLE07,1971/04/10,0,0:00PM,day,false,malog901,soarh901,barnl901,anthm901,"""Indians""","""Alan Boodman""",1996/02/01 8:39PM,unknown,none,40,unknown,-1,unknown,unknown,unknown,189,4955,pascc102,bretk101,machc101,,,
CLE197104110,"""version 7RS(19) of 07/07/92""",BOS,CLE,CLE07,1971/04/11,0,0:00PM,day,false,soarh901,barnl901,anthm901,malog901,"""Indians""","""Alan Boodman""",1996/02/02 4:02PM,unknown,none,64,unknown,-1,unknown,unknown,unknown,153,6005,fosta101,peteg101,machc101,,,
CLE197104140,"""version 7RS(19) of 07/07/92""",BAL,CLE,CLE07,1971/04/14,0,12:00PM,day,false,odomj901,sprim901,mccol901,honoj901,"""Orioles + Wigley from WBAL radio""","""Alan Boodman + Wigley from WBAL radio""",1996/02/07 12:51PM,radio,pitches,34,unknown,-1,unknown,unknown,sunny,129,4676,cuelm101,mcdos101,,,,
CLE197104150,"""version 7RS(19) of 07/07/92""",BAL,CLE,CLE07,1971/04/15,0,0:00PM,day,false,sprim901,mccol901,honoj901,odomj901,"""Orioles""","""Alan Boodman""",1996/02/08 8:03AM,unknown,none,51,unknown,-1,unknown,unknown,unknown,186,4461,palmj001,machc101,watte101,,,
CLE197104170,"""version 7RS(19) of 07/07/92""",WS2,CLE,CLE07,1971/04/17,0,0:00PM,day,false,denkd901,frana901,deegb901,chyln901,"""Senators""","""Alan Boodman""",1996/02/09 9:41AM,unknown,none,53,unknown,-1,unknown,unknown,unknown,146,5108,bosmd101,hargs101,knowd101,,,
CLE197104181,"""version 7RS(19) of 07/07/92""",WS2,CLE,CLE07,1971/04/18,1,0:00PM,day,false,frana901,deegb901,chyln901,denkd901,"""Senators""","""Alan Boodman""",1996/02/11 9:14AM,unknown,none,51,unknown,-1,unknown,unknown,unknown,157,0,mclad101,mcdos101,,,,
CLE197104182,"""version 7RS(19) of 07/07/92""",WS2,CLE,CLE07,1971/04/18,2,0:00PM,day,false,deegb901,chyln901,denkd901,frana901,"""Senators""","""Alan Boodman""",1996/02/11 9:25AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,11400,dunns101,cox-c101,,,,
CLE197105040,"""version 7RS(19) of 07/07/92""",KCA,CLE,CLE07,1971/05/04,0,0:00PM,day,false,frana901,deegb901,chyln901,denkd901,"""Royals""","""Alan Boodman""",1996/03/06 8:02AM,unknown,none,59,unknown,-1,unknown,unknown,unknown,145,2931,dalcb101,hargs101,abert101,,,
CLE197105050,"""version 7RS(19) of 07/07/92""",KCA,CLE,CLE07,1971/05/05,0,0:00PM,day,false,deegb901,chyln901,denkd901,frana901,"""Royals""","""Alan Boodman""",1996/03/08 7:59AM,unknown,none,63,unknown,-1,unknown,unknown,unknown,152,3056,dragd101,dunns101,burgt001,,,
CLE197105070,"""version 7RS(19) of 07/07/92""",CAL,CLE,CLE07,1971/05/07,0,0:00PM,night,false,chyln901,denkd901,frana901,deegb901,"""Angels""","""Alan Boodman""",1996/03/19 8:35AM,unknown,none,60,unknown,-1,unknown,unknown,unknown,186,4602,queem102,machc101,fishe102,,,
CLE197105080,"""version 7RS(19) of 07/07/92""",CAL,CLE,CLE07,1971/05/08,0,0:00PM,day,false,denkd901,frana901,deegb901,chyln901,"""Angels""","""Alan Boodman""",1996/03/27 7:25PM,unknown,none,55,unknown,-1,unknown,unknown,unknown,161,4295,may-r101,handr101,larod101,,,
CLE197105090,"""version 7RS(19) of 07/07/92""",CAL,CLE,CLE07,1971/05/09,0,0:00PM,day,false,frana901,deegb901,chyln901,denkd901,"""Angels""","""Alan Boodman""",1996/03/29 11:31AM,unknown,none,67,unknown,-1,unknown,unknown,unknown,161,4288,fosta101,murpt101,,,,
CLE197105110,"""version 7RS(19) of 07/07/92""",OAK,CLE,CLE07,1971/05/11,0,0:00PM,night,false,flahr901,ricej901,kunkb101,lucir901,"""Indians""","""Alan Boodman""",1996/04/12 8:39AM,unknown,none,72,unknown,-1,unknown,unknown,unknown,166,2992,hennp102,fingr001,,,,
CLE197105120,"""version 7RS(19) of 07/07/92""",OAK,CLE,CLE07,1971/05/12,0,0:00PM,night,false,ricej901,kunkb101,lucir901,flahr901,"""Indians""","""Alan Boodman""",1996/04/12 10:59AM,unknown,none,51,unknown,-1,unknown,unknown,unknown,151,3030,dobsc101,mcdos101,,,,
CLE197105190,"""version 7RS(19) of 07/07/92""",DET,CLE,CLE07,1971/05/19,0,0:00PM,night,false,goetr901,phild901,nappl901,neudj901,"""Indians""","""Alan Boodman""",1996/04/24 5:02PM,unknown,none,83,unknown,-1,unknown,unknown,unknown,178,4284,lolim101,lambr101,deneb101,,,
CLE197105200,"""version 7RS(19) of 07/07/92""",DET,CLE,CLE07,1971/05/20,0,0:00PM,night,false,phild901,nappl901,neudj901,goetr901,"""Indians""","""Alan Boodman""",1996/04/25 10:59AM,unknown,none,72,unknown,-1,unknown,unknown,unknown,188,3311,schef102,mings101,,,,
CLE197105210,"""version 7RS(19) of 07/07/92""",NYA,CLE,CLE07,1971/05/21,0,7:47PM,night,false,nappl901,neudj901,goetr901,phild901,"""Yankees""","""Alan Boodman""",1996/04/26 12:09PM,unknown,none,61,unknown,-1,unknown,unknown,unknown,205,6981,hennp102,mcdal101,,,,
CLE197105220,"""version 7RS(19) of 07/07/92""",NYA,CLE,CLE07,1971/05/22,0,1:34PM,day,false,neudj901,goetr901,phild901,nappl901,"""Yankees""","""Alan Boodman""",1996/04/27 11:01AM,unknown,none,56,unknown,-1,unknown,unknown,unknown,150,10351,dunns101,stotm101,,,,
CLE197105231,"""version 7RS(19) of 07/07/92""",NYA,CLE,CLE07,1971/05/23,1,1:02PM,day,false,goetr901,phild901,nappl901,neudj901,"""Yankees""","""Alan Boodman""",1996/04/27 5:51PM,unknown,none,63,unknown,-1,unknown,unknown,unknown,156,0,petef101,lambr101,,,,
CLE197105232,"""version 7RS(19) of 07/07/92""",NYA,CLE,CLE07,1971/05/23,2,4:10PM,day,false,phild901,nappl901,neudj901,goetr901,"""Yankees""","""Alan Boodman""",1996/04/27 5:58PM,unknown,none,65,unknown,-1,unknown,unknown,unknown,151,19014,mcdos101,klins101,,,,
CLE197106080,"""version 7RS(19) of 07/07/92""",CHA,CLE,CLE07,1971/06/08,0,0:00PM,night,false,denkd901,frana901,deegb901,chyln901,"""Indians""","""Alan Boodman""",1996/05/23 9:44AM,unknown,none,57,unknown,-1,unknown,unknown,unknown,143,3238,mcdos101,woodw103,,,,
CLE197106090,"""version 7RS(19) of 07/07/92""",CHA,CLE,CLE07,1971/06/09,0,0:00PM,night,false,frana901,deegb901,chyln901,denkd901,"""Indians""","""Alan Boodman""",1996/05/25 7:23AM,unknown,none,65,unknown,-1,unknown,unknown,unknown,128,3951,fosta101,johnt001,farme101,,,
CLE197106100,"""version 7RS(19) of 07/07/92""",CHA,CLE,CLE07,1971/06/10,0,0:00PM,night,false,deegb901,chyln901,denkd901,frana901,"""Indians""","""Alan Boodman""",1996/05/25 4:32PM,unknown,none,69,unknown,-1,unknown,unknown,unknown,140,4265,lambr101,bradt102,,,,
CLE197106110,"""version 7RS(19) of 07/07/92""",MIL,CLE,CLE07,1971/06/11,0,0:00PM,night,false,anthm901,malog901,soarh901,barnl901,"""Indians""","""Alan Boodman""",1996/05/28 4:59PM,unknown,none,78,unknown,-1,unknown,unknown,unknown,130,9155,dunns101,pattm101,farme101,,,
CLE197106120,"""version 7RS(19) of 07/07/92""",MIL,CLE,CLE07,1971/06/12,0,0:00PM,day,false,malog901,soarh901,barnl901,anthm901,"""Indians""","""Alan Boodman""",1996/05/29 3:15PM,unknown,none,71,unknown,-1,unknown,unknown,unknown,148,11262,morrj106,handr101,,,,
CLE197106130,"""version 7RS(19) of 07/07/92""",MIL,CLE,CLE07,1971/06/13,0,0:00PM,day,false,soarh901,barnl901,anthm901,malog901,"""Indians""","""Alan Boodman""",1996/06/01 7:56AM,unknown,none,78,unknown,-1,unknown,unknown,unknown,155,8934,mcdos101,parsb101,,,,
CLE197106140,"""version 7RS(19) of 07/07/92""",MIN,CLE,CLE07,1971/06/14,0,0:00PM,night,false,sprim901,honoj901,mccol901,odomj901,"""Indians""","""Alan Boodman""",1996/06/04 8:04AM,unknown,none,67,unknown,-1,unknown,unknown,cloudy,159,15394,perrj102,fosta101,,,,
CLE197106150,"""version 7RS(19) of 07/07/92""",MIN,CLE,CLE07,1971/06/15,0,0:00PM,night,false,honoj901,mccol901,odomj901,sprim901,"""Indians""","""Alan Boodman""",1996/06/05 7:41AM,unknown,none,73,unknown,-1,unknown,unknown,unknown,157,6238,blylb001,lambr101,corbr101,,,
