game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,howscored,pitches,oscorer,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,htbf
PHI201105180,COL,PHI,PHI13,2011/05/18,0,7:08PM,night,false,hicke901,rapue901,onorb901,marqa901,park,pitches,macom701,66,rtol,6,unknown,unknown,unknown,147,44665,hamec001,delaj001,madsr001,
PHI201105190,COL,PHI,PHI13,2011/05/19,0,7:05PM,night,false,rapue901,onorb901,marqa901,hicke901,park,pitches,dunnj701,64,fromcf,6,unknown,unknown,unknown,179,45425,chacj001,kendk001,,
PHI201105200,TEX,PHI,PHI13,2011/05/20,0,7:07PM,night,false,fleta901,reynj901,dimum901,welkt901,park,pitches,macom701,66,tocf,9,unknown,unknown,cloudy,140,45358,hallr001,wilsc004,madsr001,
PHI201105210,TEX,PHI,PHI13,2011/05/21,0,7:15PM,night,false,reynj901,dimum901,welkt901,fleta901,park,pitches,macom701,75,rtol,10,unknown,unknown,unknown,151,45604,lee-c003,lewic001,madsr001,
PHI201105220,TEX,PHI,PHI13,2011/05/22,0,1:39PM,day,false,dimum901,welkt901,fleta901,reynj901,park,pitches,bellj701,64,rtol,9,unknown,unknown,overcast,143,45633,harrm001,oswar001,felin001,
PHI201105230,CIN,PHI,PHI13,2011/05/23,0,7:07PM,night,false,vanol901,gormb901,randt901,belld901,park,pitches,macom701,77,tocf,6,unknown,unknown,overcast,165,45841,hamec001,arrob001,,
PHI201105240,CIN,PHI,PHI13,2011/05/24,0,7:06PM,night,false,gormb901,randt901,belld901,vanol901,park,pitches,macom701,83,ltor,11,unknown,unknown,cloudy,175,45740,ondrl001,madsr001,cordf002,
PHI201105250,CIN,PHI,PHI13,2011/05/25,0,7:08PM,night,false,randt901,belld901,vanol901,gormb901,park,pitches,macom701,79,ltor,7,unknown,unknown,cloudy,371,45706,valdw001,fishc001,,
PHI201105260,CIN,PHI,PHI13,2011/05/26,0,1:05PM,day,false,belld901,vanol901,gormb901,randt901,park,pitches,dunnj701,87,tocf,9,unknown,unknown,cloudy,185,45650,lee-c003,thomd003,,
PHI201106060,LAN,PHI,PHI13,2011/06/06,0,7:11PM,night,false,carlm901,kellj901,coope901,timmt901,park,pitches,macom701,81,rtol,2,unknown,unknown,cloudy,178,45777,lee-c003,lillt001,madsr001,
PHI201106070,LAN,PHI,PHI13,2011/06/07,0,7:06PM,night,false,kellj901,coope901,timmt901,carlm901,park,pitches,macom701,85,torf,11,unknown,unknown,unknown,166,44721,delar003,oswar001,,
PHI201106080,LAN,PHI,PHI13,2011/06/08,0,7:08PM,night,false,coope901,timmt901,carlm901,kellj901,park,pitches,bellj701,95,tocf,9,unknown,unknown,sunny,162,44751,hamec001,kuroh001,madsr001,
PHI201106090,CHN,PHI,PHI13,2011/06/09,0,7:06PM,night,false,culbf901,cedeg901,johna901,porta901,park,pitches,dunnj701,93,tocf,14,unknown,unknown,cloudy,244,44906,marss002,hernd003,marmc001,
PHI201106100,CHN,PHI,PHI13,2011/06/10,0,7:06PM,night,false,cedeg901,johna901,porta901,culbf901,park,pitches,macom701,82,rtol,5,unknown,unknown,overcast,189,45602,hallr001,zambc001,basta001,
PHI201106110,CHN,PHI,PHI13,2011/06/11,0,4:42PM,day,false,johna901,porta901,culbf901,cedeg901,park,pitches,macom701,72,rtol,13,unknown,unknown,overcast,170,45738,lee-c003,garzm001,,
PHI201106120,CHN,PHI,PHI13,2011/06/12,0,1:37PM,day,false,porta901,culbf901,cedeg901,johna901,park,pitches,dunnj701,75,rtol,3,unknown,unknown,overcast,166,45361,oswar001,marss002,madsr001,
PHI201106140,FLO,PHI,PHI13,2011/06/14,0,8:25PM,night,false,cousd901,kulpr901,wolfj901,muchm901,park,pitches,macom701,64,fromcf,5,unknown,unknown,unknown,153,45424,hamec001,volsc001,,
PHI201106151,FLO,PHI,PHI13,2011/06/15,1,1:05PM,day,false,kulpr901,tumpj901,muchm901,cousd901,park,pitches,dunnj701,77,ltor,10,unknown,unknown,cloudy,161,44758,kendk001,ville002,,
PHI201106152,FLO,PHI,PHI13,2011/06/15,2,7:07PM,night,false,wolfj901,muchm901,cousd901,tumpj901,park,pitches,macom701,82,fromlf,9,unknown,unknown,cloudy,210,45880,madsr001,dunnm002,,
PHI201106160,FLO,PHI,PHI13,2011/06/16,0,1:07PM,day,false,muchm901,cousd901,kulpr901,wolfj901,park,pitches,bellj701,80,ltor,14,unknown,unknown,unknown,141,45628,lee-c003,vazqj001,,
PHI201106240,OAK,PHI,PHI13,2011/06/24,0,7:08PM,night,false,westj901,herna901,campa902,fairc901,park,pitches,macom701,84,ltor,5,unknown,unknown,cloudy,168,45685,stutm001,fuenb001,,
PHI201106250,OAK,PHI,PHI13,2011/06/25,0,7:08PM,night,false,herna901,campa902,fairc901,westj901,park,pitches,macom701,80,ltor,10,unknown,unknown,cloudy,153,45785,cahit001,hamec001,baila001,
PHI201106260,OAK,PHI,PHI13,2011/06/26,0,1:37PM,day,false,campa902,fairc901,westj901,herna901,park,pitches,macom701,80,rtol,8,unknown,unknown,cloudy,134,45863,hallr001,outmj001,,
PHI201106280,BOS,PHI,PHI13,2011/06/28,0,7:08PM,night,false,cousd901,kulpr901,wolfj901,tumpj901,park,pitches,macom701,82,tocf,5,unknown,unknown,sunny,157,45714,lee-c003,beckj002,,
PHI201106290,BOS,PHI,PHI13,2011/06/29,0,7:11PM,night,false,kulpr901,wolfj901,tumpj901,cousd901,park,pitches,bellj701,81,ltor,11,unknown,unknown,cloudy,145,45612,worlv001,lackj001,basta001,
PHI201106300,BOS,PHI,PHI13,2011/06/30,0,1:06PM,day,false,wolfj901,tumpj901,cousd901,kulpr901,park,pitches,dunnj701,78,torf,7,unknown,unknown,sunny,183,45810,lestj001,hernd003,papej001,
PHI201107080,ATL,PHI,PHI13,2011/07/08,0,8:59PM,night,false,wintm901,everm901,guccc901,muchm901,park,pitches,dunnj701,73,fromrf,5,wet,drizzle,unknown,180,45403,perej001,procs001,,
PHI201107090,ATL,PHI,PHI13,2011/07/09,0,4:12PM,day,false,everm901,guccc901,muchm901,wintm901,park,pitches,macom701,90,ltor,15,unknown,unknown,sunny,195,45637,sherg001,stutm001,kimbc001,
PHI201107100,ATL,PHI,PHI13,2011/07/10,0,1:39PM,day,false,guccc901,muchm901,wintm901,everm901,park,pitches,dunnj701,86,ltor,4,unknown,unknown,sunny,169,45853,hamec001,lowed001,,
PHI201107220,SDN,PHI,PHI13,2011/07/22,0,7:07PM,night,false,darlg901,drecb901,porta901,drakr901,park,pitches,dunnj701,98,ltor,10,unknown,unknown,sunny,138,45383,hamec001,luebc001,madsr001,
PHI201107230,SDN,PHI,PHI13,2011/07/23,0,4:12PM,day,false,drecb901,porta901,drakr901,darlg901,park,pitches,bellj701,100,ltor,11,unknown,unknown,cloudy,194,45072,stutm001,qualc001,madsr001,
PHI201107240,SDN,PHI,PHI13,2011/07/24,0,1:37PM,day,false,porta901,drakr901,darlg901,drecb901,park,pitches,dunnj701,94,ltor,9,unknown,unknown,overcast,151,45241,hallr001,staut001,basta001,
PHI201107250,SDN,PHI,PHI13,2011/07/25,0,1:07PM,day,false,drakr901,darlg901,drecb901,porta901,park,pitches,bellj701,87,rtol,8,unknown,unknown,cloudy,169,45640,haraa001,lee-c003,bellh001,
PHI201107260,SFN,PHI,PHI13,2011/07/26,0,7:07PM,night,false,culbf901,carlm901,estam901,timmt901,park,pitches,macom701,88,rtol,16,unknown,unknown,cloudy,128,45740,worlv001,zitob001,,
PHI201107270,SFN,PHI,PHI13,2011/07/27,0,7:10PM,night,false,carlm901,estam901,timmt901,culbf901,park,pitches,macom701,84,fromcf,7,unknown,unknown,sunny,158,45800,cainm001,hamec001,wilsb001,
PHI201107280,SFN,PHI,PHI13,2011/07/28,0,7:07PM,night,false,estam901,timmt901,culbf901,carlm901,park,pitches,bellj701,85,tocf,6,unknown,unknown,overcast,177,45646,linct001,kendk001,wilsb001,
PHI201107290,PIT,PHI,PHI13,2011/07/29,0,7:06PM,night,false,ticht901,davig901,herna901,gonzm901,park,pitches,dunnj701,94,ltor,11,unknown,unknown,cloudy,179,45599,hallr001,mortc002,,
PHI201107300,PIT,PHI,PHI13,2011/07/30,0,7:07PM,night,false,davig901,herna901,gibsg901,ticht901,park,pitches,bellj701,90,fromcf,8,unknown,unknown,sunny,179,45737,lee-c003,mcdoj004,madsr001,
PHI201107310,PIT,PHI,PHI13,2011/07/31,0,1:42PM,day,false,herna901,gibsg901,ticht901,davig901,park,pitches,bellj701,89,ltor,1,unknown,unknown,cloudy,198,45809,basta001,watst001,,
PHI201108120,WAS,PHI,PHI13,2011/08/12,0,7:31PM,night,false,davib902,wendh902,conrc901,laynj901,park,pitches,dunnj701,82,unknown,8,unknown,unknown,sunny,164,45762,hernl003,hamec001,stord001,
PHI201108130,WAS,PHI,PHI13,2011/08/13,0,7:07PM,night,false,wendh902,conrc901,laynj901,davib902,park,pitches,macom701,73,tocf,5,unknown,unknown,unknown,161,45570,oswar001,lannj001,,
PHI201108160,ARI,PHI,PHI13,2011/08/16,0,7:08PM,night,false,carav901,fostm901,welkb901,nelsj901,park,pitches,macom701,79,fromlf,8,unknown,unknown,cloudy,157,45742,shawb001,hallr001,putzj001,
PHI201108170,ARI,PHI,PHI13,2011/08/17,0,7:11PM,night,false,fostm901,welkb901,nelsj901,carav901,park,pitches,macom701,87,tocf,5,unknown,unknown,cloudy,167,45894,lee-c003,saunj001,,
PHI201108180,ARI,PHI,PHI13,2011/08/18,0,7:08PM,night,false,welkb901,nelsj901,carav901,fostm901,park,pitches,dunnj701,85,tocf,8,unknown,unknown,unknown,150,45633,hernd003,kenni001,madsr001,
PHI201108220,NYN,PHI,PHI13,2011/08/22,0,7:07PM,night,false,dimum901,welkt901,fleta901,reynj901,park,pitches,macom701,75,ltor,10,unknown,unknown,cloudy,162,45783,lee-c003,gee-d001,,
PHI201108230,NYN,PHI,PHI13,2011/08/23,0,7:08PM,night,false,welkt901,fleta901,reynj901,dimum901,park,pitches,macom701,77,ltor,10,unknown,unknown,cloudy,161,45770,worlv001,niesj001,,
PHI201108240,NYN,PHI,PHI13,2011/08/24,0,1:08PM,day,false,fleta901,reynj901,dimum901,welkt901,park,pitches,bellj701,79,tocf,12,unknown,unknown,cloudy,221,45689,pelfm001,kendk001,parnb001,
PHI201108260,FLO,PHI,PHI13,2011/08/26,0,7:06PM,night,false,rapue901,onorb901,marqa901,hicke901,park,pitches,dunnj701,82,unknown,0,unknown,unknown,unknown,182,45523,hensc002,oswar001,cishs001,
PHI201109050,ATL,PHI,PHI13,2011/09/05,0,7:07PM,night,false,iassd901,scotd901,mealj901,buckc901,park,pitches,bellj701,78,tocf,7,unknown,unknown,unknown,144,45267,lee-c003,lowed001,,
PHI201109060,ATL,PHI,PHI13,2011/09/06,0,8:57PM,night,false,scotd901,mealj901,buckc901,iassd901,park,pitches,macom701,63,rtol,11,wet,drizzle,unknown,185,44781,worlv001,hudst001,madsr001,
PHI201109070,ATL,PHI,PHI13,2011/09/07,0,7:10PM,night,false,mealj901,buckc901,iassd901,scotd901,park,pitches,bellj701,79,tocf,8,unknown,unknown,unknown,181,44870,madsr001,moylp001,,
PHI201109151,FLO,PHI,PHI13,2011/09/15,1,2:36PM,day,false,hoyej901,estam901,hallt901,millb901,park,pitches,dunnj701,74,ltor,11,unknown,unknown,unknown,185,44216,kendk001,sanca004,madsr001,
PHI201109152,FLO,PHI,PHI13,2011/09/15,2,7:36PM,night,false,cuzzp901,hallt901,millb901,estam901,park,pitches,dunnj701,57,fromlf,20,unknown,unknown,overcast,145,44950,schwm002,badeb001,,
PHI201109160,SLN,PHI,PHI13,2011/09/16,0,7:08PM,night,false,drakr901,drecb901,darlg901,emmep901,park,pitches,dunnj701,63,ltor,5,unknown,unknown,overcast,219,45572,mcclk001,schwm002,salaf001,
PHI201109170,SLN,PHI,PHI13,2011/09/17,0,7:07PM,night,false,drecb901,darlg901,emmep901,drakr901,park,pitches,macom701,60,rtol,11,unknown,unknown,unknown,184,45470,oswar001,westj001,,
PHI201109180,SLN,PHI,PHI13,2011/09/18,0,8:09PM,night,false,darlg901,emmep901,drakr901,drecb901,park,pitches,dunnj701,61,rtol,7,unknown,unknown,cloudy,147,45063,carpc002,hamec001,,
PHI201109190,SLN,PHI,PHI13,2011/09/19,0,7:07PM,night,false,emmep901,drakr901,drecb901,darlg901,park,pitches,macom701,64,tocf,7,unknown,unknown,cloudy,156,45048,lohsk001,hallr001,doteo001,
PHI201109201,WAS,PHI,PHI13,2011/09/20,1,1:07PM,day,false,carlm901,porta901,timmt901,coope901,park,pitches,bellj701,68,unknown,9,unknown,unknown,overcast,208,44263,gorzt001,stutm001,stord001,
PHI201109202,WAS,PHI,PHI13,2011/09/20,2,7:07PM,night,false,kellj901,timmt901,coope901,porta901,park,pitches,bellj701,69,tocf,6,unknown,unknown,unknown,154,45408,detwr001,lee-c003,stord001,
PHI201109210,WAS,PHI,PHI13,2011/09/21,0,7:07PM,night,false,timmt901,coope901,carlm901,kellj901,park,pitches,macom701,70,fromrf,5,unknown,unknown,unknown,177,45083,lannj001,worlv001,rodrh002,
PHI201109220,WAS,PHI,PHI13,2011/09/22,0,7:08PM,night,false,coope901,carlm901,kellj901,timmt901,park,pitches,dunnj701,76,tocf,6,unknown,unknown,unknown,153,45064,peacb001,oswar001,,
CHA201104070,TBA,CHA,CHI12,2011/04/07,0,1:10PM,day,true,eddid901,demud901,danlk901,nauep901,park,pitches,frisd701,39,ltor,11,unknown,unknown,overcast,150,38579,jacke001,pricd001,,
CHA201104080,TBA,CHA,CHI12,2011/04/08,0,7:10PM,night,true,demud901,danlk901,nauep901,eddid901,park,pitches,roseb701,44,ltor,11,unknown,unknown,unknown,193,20199,russa001,thorm001,farnk001,
CHA201104090,TBA,CHA,CHI12,2011/04/09,0,3:10PM,day,true,danlk901,nauep901,eddid901,demud901,park,pitches,frisd701,56,fromlf,8,unknown,unknown,cloudy,163,26378,humbp001,daviw001,salec001,
CHA201104100,TBA,CHA,CHI12,2011/04/10,0,1:10PM,day,true,nauep901,eddid901,demud901,danlk901,park,pitches,roseb701,83,rtol,19,unknown,unknown,sunny,128,23436,floyg001,niemj001,,
CHA201104110,OAK,CHA,CHI12,2011/04/11,0,7:10PM,night,true,mealj901,buckc901,iassd901,scotd901,park,pitches,roseb701,57,ltor,8,unknown,unknown,unknown,157,20057,rosst001,craij001,fuenb001,
CHA201104120,OAK,CHA,CHI12,2011/04/12,0,7:10PM,night,true,buckc901,iassd901,scotd901,mealj901,park,pitches,roseb701,51,ltor,13,unknown,unknown,cloudy,212,18020,salec001,cramb001,,
CHA201104130,OAK,CHA,CHI12,2011/04/13,0,1:10PM,day,true,iassd901,scotd901,mealj901,buckc901,park,pitches,frisd701,65,fromlf,7,unknown,unknown,cloudy,203,16523,balfg001,thorm001,fuenb001,
CHA201104150,ANA,CHA,CHI12,2011/04/15,0,7:11PM,night,true,millb901,cuzzp901,porta901,hallt901,park,pitches,roseb701,43,fromlf,21,unknown,unknown,overcast,173,20103,weavj003,humbp001,waldj001,
CHA201104160,ANA,CHA,CHI12,2011/04/16,0,5:20PM,night,true,cuzzp901,porta901,hallt901,millb901,park,pitches,frisd701,39,tocf,23,unknown,unknown,overcast,155,21250,chatt001,floyg001,,
CHA201104170,ANA,CHA,CHI12,2011/04/17,0,1:10PM,day,true,porta901,hallt901,millb901,cuzzp901,park,pitches,roseb701,55,rtol,19,unknown,unknown,cloudy,160,23458,hared001,buehm001,waldj001,
CHA201104290,BAL,CHA,CHI12,2011/04/29,0,7:10PM,night,true,marqa901,hicke901,blasc901,rapue901,park,pitches,roseb701,53,fromlf,11,unknown,unknown,sunny,178,21816,arrij001,dankj001,,
CHA201104300,BAL,CHA,CHI12,2011/04/30,0,6:10PM,night,true,hicke901,blasc901,rapue901,marqa901,park,pitches,frisd701,68,fromrf,16,unknown,unknown,unknown,166,26104,tillc001,humbp001,,
CHA201105010,BAL,CHA,CHI12,2011/05/01,0,1:09PM,day,true,blasc901,rapue901,marqa901,hicke901,park,pitches,roseb701,67,rtol,22,unknown,unknown,cloudy,183,22029,britz001,floyg001,gregk001,
CHA201105020,BAL,CHA,CHI12,2011/05/02,0,7:10PM,night,true,rapue901,onorb901,marqa901,hicke901,park,pitches,frisd701,42,ltor,19,unknown,unknown,unknown,163,18007,buehm001,guthj001,sants001,
CHA201105030,MIN,CHA,CHI12,2011/05/03,0,7:10PM,night,true,drecb901,emmep901,drakr901,darlg901,park,pitches,roseb701,42,ltor,10,unknown,unknown,unknown,129,20901,lirif001,jacke001,,
CHA201105040,MIN,CHA,CHI12,2011/05/04,0,1:09PM,day,true,emmep901,drakr901,darlg901,drecb901,park,pitches,frisd701,50,ltor,10,unknown,unknown,sunny,150,18028,blacn001,dankj001,cappm001,
CHA201105160,TEX,CHA,CHI12,2011/05/16,0,7:10PM,night,true,timmt901,kellj901,coope901,carlm901,park,pitches,roseb701,43,torf,19,unknown,unknown,sunny,159,23048,lewic001,jacke001,,
CHA201105170,TEX,CHA,CHI12,2011/05/17,0,7:10PM,night,true,kellj901,coope901,carlm901,timmt901,park,pitches,roseb701,54,ltor,21,unknown,unknown,cloudy,156,22437,craij001,epplc001,sants001,
CHA201105180,CLE,CHA,CHI12,2011/05/18,0,7:10PM,night,true,coope901,carlm901,timmt901,kellj901,park,pitches,speaa701,55,ltor,10,unknown,unknown,overcast,121,18580,peavj001,mastj001,,
CHA201105190,CLE,CHA,CHI12,2011/05/19,0,7:10PM,night,true,carlm901,timmt901,kellj901,coope901,park,pitches,frisd701,55,ltor,7,unknown,unknown,unknown,152,22077,floyg001,carmf001,,
CHA201105200,LAN,CHA,CHI12,2011/05/20,0,7:10PM,night,true,barkl901,johna901,culbf901,cedeg901,park,pitches,roseb701,56,ltor,10,unknown,unknown,unknown,197,24121,jansk001,sants001,macdm001,
CHA201105210,LAN,CHA,CHI12,2011/05/21,0,1:10PM,day,true,johna901,culbf901,cedeg901,barkl901,park,pitches,roseb701,69,fromrf,12,unknown,unknown,unknown,153,25519,buehm001,garlj001,,
CHA201105220,LAN,CHA,CHI12,2011/05/22,0,1:10PM,day,true,culbf901,cedeg901,barkl901,johna901,park,pitches,roseb701,86,fromrf,19,unknown,unknown,sunny,200,25081,jacke001,kuroh001,thorm001,
CHA201106030,DET,CHA,CHI12,2011/06/03,0,7:10PM,night,true,fleta901,dimum901,reynj901,welkt901,park,pitches,roseb701,83,rtol,14,unknown,unknown,sunny,184,23095,buehm001,oliva002,sants001,
CHA201106040,DET,CHA,CHI12,2011/06/04,0,6:10PM,night,true,dimum901,reynj901,welkt901,fleta901,park,pitches,roseb701,75,torf,15,unknown,unknown,unknown,197,31037,verlj001,craij001,valvj001,
CHA201106050,DET,CHA,CHI12,2011/06/05,0,1:10PM,day,true,reynj901,welkt901,fleta901,dimum901,park,pitches,roseb701,75,ltor,10,unknown,unknown,cloudy,205,25149,pennb002,peavj001,,
CHA201106060,SEA,CHA,CHI12,2011/06/06,0,7:10PM,night,true,rungb901,reybd901,hudsm901,barrt901,park,pitches,roseb701,90,rtol,15,unknown,unknown,sunny,143,23847,dankj001,pinem001,sants001,
CHA201106070,SEA,CHA,CHI12,2011/06/07,0,7:10PM,night,true,reybd901,hudsm901,mcclt901,rungb901,park,pitches,roseb701,93,rtol,16,unknown,unknown,sunny,145,21337,humbp001,hernf002,,
CHA201106080,SEA,CHA,CHI12,2011/06/08,0,7:09PM,night,true,hudsm901,mcclt901,rungb901,reybd901,park,pitches,frisd701,91,rtol,12,unknown,unknown,cloudy,186,21517,laffa001,sants001,leagb001,
CHA201106090,OAK,CHA,CHI12,2011/06/09,0,7:10PM,night,true,onorb901,marqa901,hicke901,rapue901,park,pitches,roseb701,52,torf,18,unknown,unknown,unknown,171,22170,buehm001,cahit001,,
CHA201106100,OAK,CHA,CHI12,2011/06/10,0,7:10PM,night,true,marqa901,hicke901,rapue901,onorb901,park,pitches,frisd701,57,torf,9,unknown,unknown,overcast,190,20166,balfg001,sants001,baila001,
CHA201106110,OAK,CHA,CHI12,2011/06/11,0,6:10PM,night,true,hicke901,rapue901,onorb901,marqa901,park,pitches,roseb701,58,ltor,13,unknown,unknown,unknown,181,24391,dankj001,gonzg003,craij001,
CHA201106120,OAK,CHA,CHI12,2011/06/12,0,1:10PM,day,true,rapue901,onorb901,marqa901,hicke901,park,pitches,roseb701,54,ltor,11,unknown,unknown,cloudy,171,22144,humbp001,moscg001,sants001,
CHA201106200,CHN,CHA,CHI12,2011/06/20,0,7:09PM,night,true,hoyej901,hallt901,cuzzp901,millb901,park,pitches,roseb701,75,fromrf,12,unknown,unknown,unknown,165,36005,zambc001,floyg001,marmc001,
CHA201106210,CHN,CHA,CHI12,2011/06/21,0,7:10PM,night,true,hallt901,cuzzp901,millb901,conrc901,park,pitches,roseb701,83,fromrf,14,unknown,unknown,unknown,151,35155,craij001,samaj001,sants001,
CHA201106220,CHN,CHA,CHI12,2011/06/22,0,7:10PM,night,true,cuzzp901,millb901,conrc901,hallt901,park,pitches,roseb701,70,rtol,12,unknown,unknown,overcast,181,35403,peavj001,david002,sants001,
CHA201106240,WAS,CHA,CHI12,2011/06/24,0,7:10PM,night,true,nelsj901,estam901,fostm901,welkb901,park,pitches,roseb701,66,torf,5,unknown,unknown,unknown,298,23856,balec001,thorm001,,
CHA201106250,WAS,CHA,CHI12,2011/06/25,0,3:11PM,day,true,estam901,fostm901,welkb901,nelsj901,park,pitches,roseb701,72,rtol,8,unknown,unknown,unknown,174,23008,peavj001,gorzt001,sants001,
CHA201106260,WAS,CHA,CHI12,2011/06/26,0,1:10PM,day,true,fostm901,welkb901,nelsj901,estam901,park,pitches,roseb701,72,torf,14,unknown,unknown,sunny,176,24057,hernl003,humbp001,stord001,
CHA201107040,KCA,CHA,CHI12,2011/07/04,0,6:10PM,night,true,rapue901,onorb901,marqa901,hicke901,park,pitches,roseb701,81,ltor,7,unknown,unknown,sunny,156,31077,sants001,crowa001,,
CHA201107050,KCA,CHA,CHI12,2011/07/05,0,7:10PM,night,true,onorb901,marqa901,hicke901,rapue901,park,pitches,frisd701,85,fromrf,8,unknown,unknown,cloudy,179,20695,paulf001,peavj001,sorij001,
CHA201107060,KCA,CHA,CHI12,2011/07/06,0,1:10PM,day,true,marqa901,hicke901,rapue901,onorb901,park,pitches,frisd701,77,ltor,15,unknown,unknown,sunny,160,27233,chenb001,jacke001,sorij001,
CHA201107070,MIN,CHA,CHI12,2011/07/07,0,7:10PM,night,true,gonzm901,gormb901,randt901,vanol901,park,pitches,roseb701,70,ltor,7,unknown,unknown,cloudy,155,26395,pavac001,humbp001,,
CHA201107080,MIN,CHA,CHI12,2011/07/08,0,7:10PM,night,true,gormb901,belld901,vanol901,randt901,park,pitches,frisd701,77,ltor,7,unknown,unknown,sunny,202,27737,blacn001,floyg001,cappm001,
CHA201107090,MIN,CHA,CHI12,2011/07/09,0,3:11PM,day,true,belld901,vanol901,randt901,gormb901,park,pitches,roseb701,86,fromcf,8,unknown,unknown,cloudy,156,30055,craij001,mijaj001,,
CHA201107100,MIN,CHA,CHI12,2011/07/10,0,1:11PM,day,true,vanol901,randt901,gormb901,belld901,park,pitches,roseb701,90,fromrf,11,unknown,unknown,cloudy,180,30042,swara001,peavj001,cappm001,
CHA201107250,DET,CHA,CHI12,2011/07/25,0,7:10PM,night,true,wolfj901,kulpr901,cousd901,reybd901,park,pitches,roseb701,79,fromcf,5,unknown,unknown,sunny,180,37110,buehm001,belod001,,
CHA201107260,DET,CHA,CHI12,2011/07/26,0,7:10PM,night,true,kulpr901,cousd901,reybd901,wolfj901,park,pitches,roseb701,72,torf,15,unknown,unknown,sunny,184,28093,verlj001,ohmaw001,valvj001,
CHA201107270,DET,CHA,CHI12,2011/07/27,0,1:10PM,day,true,cousd901,reybd901,wolfj901,kulpr901,park,pitches,frisd701,81,fromlf,9,unknown,unknown,unknown,170,26978,dankj001,schem001,sants001,
CHA201107290,BOS,CHA,CHI12,2011/07/29,0,7:09PM,night,true,drakr901,darlg901,drecb901,porta901,park,pitches,roseb701,78,ltor,5,unknown,unknown,sunny,130,27513,floyg001,waket001,sants001,
CHA201107300,BOS,CHA,CHI12,2011/07/30,0,6:10PM,night,true,darlg901,drecb901,porta901,drakr901,park,pitches,roseb701,82,fromcf,6,unknown,unknown,cloudy,180,33919,lestj001,humbp001,,
CHA201107310,BOS,CHA,CHI12,2011/07/31,0,1:10PM,day,true,drecb901,porta901,drakr901,darlg901,park,pitches,roseb701,94,rtol,6,unknown,unknown,sunny,211,28278,aceva001,craij001,papej001,
CHA201108010,NYA,CHA,CHI12,2011/08/01,0,7:10PM,night,true,mcclt901,barrt901,rungb901,hudsm901,park,pitches,roseb701,85,fromcf,4,unknown,unknown,unknown,150,24142,sabac001,peavj001,rivem002,
CHA201108020,NYA,CHA,CHI12,2011/08/02,0,7:55PM,night,true,barrt901,rungb901,hudsm901,mcclt901,park,pitches,roseb701,82,rtol,15,unknown,unknown,cloudy,119,21661,hughp001,dankj001,,
CHA201108030,NYA,CHA,CHI12,2011/08/03,0,7:20PM,night,true,rungb901,hudsm901,mcclt901,barrt901,park,pitches,frisd701,75,ltor,9,unknown,unknown,sunny,193,23873,wadec001,floyg001,,
CHA201108040,NYA,CHA,CHI12,2011/08/04,0,7:10PM,night,true,hudsm901,mcclt901,barrt901,rungb901,park,pitches,roseb701,75,fromlf,11,unknown,unknown,cloudy,164,28088,novai001,humbp001,,
CHA201108120,KCA,CHA,CHI12,2011/08/12,0,7:10PM,night,true,everm901,guccc901,muchm901,wintm901,park,pitches,roseb701,76,fromrf,9,unknown,unknown,cloudy,175,23130,chenb001,stewz001,hollg001,
CHA201108130,KCA,CHA,CHI12,2011/08/13,0,7:35PM,night,true,guccc901,muchm901,wintm901,everm901,park,pitches,roseb701,68,ltor,10,unknown,unknown,unknown,178,24854,craij001,hochl001,salec001,
CHA201108140,KCA,CHA,CHI12,2011/08/14,0,1:10PM,day,true,muchm901,wintm901,everm901,guccc901,park,pitches,roseb701,68,ltor,18,unknown,unknown,cloudy,167,25517,dankj001,franj003,,
CHA201108160,CLE,CHA,CHI12,2011/08/16,0,7:10PM,night,true,diazl901,bellw901,hirsj901,barrs901,park,pitches,roseb701,76,rtol,7,unknown,unknown,sunny,321,24695,frasj002,durbc001,,
CHA201108170,CLE,CHA,CHI12,2011/08/17,0,7:10PM,night,true,bellw901,hirsj901,barrs901,diazl901,park,pitches,roseb701,83,rtol,10,unknown,unknown,unknown,166,25029,carmf001,buehm001,perec002,
CHA201108180,CLE,CHA,CHI12,2011/08/18,0,7:10PM,night,true,hirsj901,barrs901,diazl901,bellw901,park,pitches,frisd701,73,fromlf,6,unknown,unknown,cloudy,185,27079,mastj001,ohmaw001,perec002,
CHA201108190,TEX,CHA,CHI12,2011/08/19,0,7:10PM,night,true,nelsj901,carav901,fostm901,welkb901,park,pitches,roseb701,79,fromcf,7,unknown,unknown,sunny,167,28308,tatey001,peavj001,felin001,
CHA201108200,TEX,CHA,CHI12,2011/08/20,0,6:10PM,night,true,carav901,fostm901,welkb901,nelsj901,park,pitches,roseb701,73,ltor,5,unknown,unknown,cloudy,153,30021,craij001,uehak001,sants001,
CHA201108210,TEX,CHA,CHI12,2011/08/21,0,1:10PM,day,true,fostm901,welkb901,nelsj901,carav901,park,pitches,roseb701,78,torf,10,unknown,unknown,sunny,184,25033,floyg001,holld003,,
CHA201108290,MIN,CHA,CHI12,2011/08/29,0,7:10PM,night,true,reynj901,dimum901,welkt901,fleta901,park,pitches,roseb701,74,ltor,4,unknown,unknown,sunny,124,24120,buehm001,slowk001,sants001,
