game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,gametype
PHA192007072,"""version 7RS(19) of 07/07/92""",BOS,PHA,1920/07/07,PHI11,2,0:00PM,day,false,dinnb101,frieb103,(none),(none),"""449""","""Cliff Blau""","""Cliff Blau""",2014/09/04 4:00PM,park,none,0,unknown,-1,unknown,unknown,unknown,84,0,perrs101,fortg101,,,
PHA192007080,"""version 7RS(19) of 07/07/92""",CHA,PHA,1920/07/08,PHI11,0,0:00PM,day,false,connt901,nalld901,(none),(none),"""449""","""Cliff Blau""","""Cliff Blau""",2014/09/04 7:53PM,park,none,0,unknown,-1,unknown,unknown,unknown,101,0,cicoe101,moorr102,,,
PHA192007090,"""version 7RS(19) of 07/07/92""",CHA,PHA,1920/07/09,PHI11,0,0:00PM,day,false,nalld901,connt901,(none),(none),"""276""","""Cliff Blau""","""Cliff Blau""",2017/03/17 8:01PM,park,none,0,unknown,-1,unknown,unknown,unknown,111,0,harrs101,willl104,perrs101,,
PHA192007100,"""version 7RS(19) of 07/07/92""",CHA,PHA,1920/07/10,PHI11,0,0:00PM,day,false,connt901,nalld901,(none),(none),"""449""","""Cliff Blau""","""Cliff Blau""",2014/09/05 1:26PM,park,none,0,unknown,-1,unknown,unknown,unknown,111,0,faber101,naylr101,,,
PHA192007120,"""version 7RS(19) of 07/07/92""",CHA,PHA,1920/07/12,PHI11,0,0:00PM,day,false,nalld901,connt901,(none),(none),"""449""","""Cliff Blau""","""Cliff Blau""",2014/09/05 3:55PM,park,none,0,unknown,-1,unknown,unknown,unknown,76,0,kerrd101,perrs101,,,
PHA192007130,"""version 7RS(19) of 07/07/92""",CLE,PHA,1920/07/13,PHI11,0,0:00PM,day,false,connt901,nalld901,(none),(none),"""39""","""Kevin Hennessy""","""Kevin Hennessy""",1997/10/26 8:23PM,park,none,0,unknown,-1,unknown,unknown,unknown,97,0,caldr101,keefd101,,,
PHA192007140,"""version 7RS(19) of 07/07/92""",CLE,PHA,1920/07/14,PHI11,0,0:00PM,day,false,nalld901,connt901,(none),(none),"""39""","""Kevin Hennessy""","""Kevin Hennessy""",1997/10/31 8:08PM,park,none,0,unknown,-1,unknown,unknown,unknown,101,0,coves101,moorr102,,,
PHA192007150,"""version 7RS(19) of 07/07/92""",CLE,PHA,1920/07/15,PHI11,0,0:00PM,day,false,connt901,nalld901,(none),(none),"""39""","""Kevin Hennessy""","""Kevin Hennessy""",1997/10/31 8:33PM,park,none,0,unknown,-1,unknown,unknown,unknown,59,0,bagbj101,harrs101,,,
PHA192007160,"""version 7RS(19) of 07/07/92""",CLE,PHA,1920/07/16,PHI11,0,0:00PM,day,false,nalld901,connt901,(none),(none),"""39""","""Kevin Hennessy""","""Kevin Hennessy""",1997/11/01 7:54AM,park,none,0,unknown,-1,unknown,unknown,unknown,115,0,perrs101,uhleg101,,,
PHA192007171,"""version 7RS(19) of 07/07/92""",SLA,PHA,1920/07/17,PHI11,1,0:00,day,false,evanb901,hildg101,(none),(none),"""286""",,"""Cliff Blau""",2016/09/12 3:49PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,112,0,shocu101,harrs101,,,
PHA192007172,"""version 7RS(19) of 07/07/92""",SLA,PHA,1920/07/17,PHI11,2,0:00PM,day,false,evanb901,hildg101,(none),(none),"""102""","""Kevin Hennessy""","""Kevin Hennessy""",1997/11/01 8:11AM,park,none,0,unknown,-1,unknown,unknown,unknown,90,10000,perrs101,david102,,,
PHA192007190,"""version 7RS(19) of 07/07/92""",SLA,PHA,1920/07/19,PHI11,0,0:00PM,day,false,evanb901,hildg101,(none),(none),"""102""","""Kevin Hennessy""","""Kevin Hennessy""",1997/11/10 8:20PM,park,none,0,unknown,-1,unknown,unknown,unknown,89,1500,romme101,weilc101,,,
PHA192007200,"""version 7RS(19) of 07/07/92""",SLA,PHA,1920/07/20,PHI11,0,0:00PM,day,false,hildg101,evanb901,(none),(none),"""102""","""Kevin Hennessy""","""Kevin Hennessy""",1997/11/10 10:05PM,park,none,0,unknown,-1,unknown,unknown,unknown,91,2500,david102,moorr102,,,
PHA192007210,"""version 7RS(19) of 07/07/92""",SLA,PHA,1920/07/21,PHI11,0,0:00PM,day,false,evanb901,hildg101,(none),(none),"""102""","""Kevin Hennessy""","""Kevin Hennessy""",1997/11/12 9:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,91,2000,perrs101,baynb101,,,
PHA192007220,"""version 7RS(19) of 07/07/92""",DET,PHA,1920/07/22,PHI11,0,0:00PM,day,false,evanb901,hildg101,(none),(none),"""449""","""Cliff Blau""","""Cliff Blau""",2014/09/05 7:49PM,park,none,0,unknown,-1,unknown,unknown,unknown,101,0,harrs101,ayerd101,,,
PHA192007230,"""version 7RS(19) of 07/07/92""",DET,PHA,1920/07/23,PHI11,0,0:00PM,day,false,evanb901,hildg101,(none),(none),"""286""",,"""Cliff Blau""",2016/09/12 7:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,79,0,romme101,leond102,,,
PHA192007240,"""version 7RS(19) of 07/07/92""",DET,PHA,1920/07/24,PHI11,0,0:00PM,day,false,hildg101,evanb901,(none),(none),"""449""","""Cliff Blau""","""Cliff Blau""",2014/09/06 9:19AM,park,none,0,unknown,-1,unknown,unknown,unknown,89,0,ehmkh101,perrs101,,,
PHA192008131,"""version 7RS(19) of 07/07/92""",BOS,PHA,1920/08/13,PHI11,1,0:00,day,false,chilo901,owenb901,(none),(none),"""449""","""Cliff Blau""","""Cliff Blau""",2014/09/06 1:16PM,park,none,0,unknown,-1,unknown,unknown,unknown,78,0,perrs101,jones104,,,
PHA192008132,"""version 7RS(19) of 07/07/92""",BOS,PHA,1920/08/13,PHI11,2,0:00PM,day,false,owenb901,chilo901,(none),(none),"""449""","""Cliff Blau""","""Cliff Blau""",2014/09/06 7:35PM,park,none,0,unknown,-1,unknown,unknown,unknown,90,5000,myere101,naylr101,,,
PHA192008140,"""version 7RS(19) of 07/07/92""",BOS,PHA,1920/08/14,PHI11,0,0:00PM,day,false,chilo901,owenb901,(none),(none),"""449""","""Cliff Blau""","""Cliff Blau""",2014/09/07 9:16AM,park,none,0,unknown,-1,unknown,unknown,unknown,107,8000,bushj102,romme101,,,
PHA192008180,"""version 7RS(19) of 07/07/92""",CHA,PHA,1920/08/18,PHI11,0,0:00PM,day,false,chilo901,owenb901,(none),(none),"""109""","""Kevin Hennessy""","""Kevin Hennessy""",1998/10/18 7:24PM,park,none,0,unknown,-1,unknown,unknown,unknown,77,0,romme101,willl104,,,
PHA192008201,"""version 7RS(19) of 07/07/92""",CHA,PHA,1920/08/20,PHI11,1,0:00,day,false,chilo901,owenb901,(none),(none),"""449""","""Cliff Blau""","""Cliff Blau""",2014/09/07 1:20PM,park,none,0,unknown,-1,unknown,unknown,unknown,102,0,faber101,harrs101,,,
PHA192008202,"""version 7RS(19) of 07/07/92""",CHA,PHA,1920/08/20,PHI11,2,0:00PM,day,false,chilo901,owenb901,(none),(none),"""449""","""Cliff Blau""","""Cliff Blau""",2014/09/07 4:06PM,park,none,0,unknown,-1,unknown,unknown,unknown,87,0,kerrd101,perrs101,,,
PHA192008231,"""version 7RS(19) of 07/07/92""",SLA,PHA,1920/08/23,PHI11,1,0:00,day,false,chilo901,owenb901,(none),(none),"""449""","""Cliff Blau""","""Cliff Blau""",2014/09/07 7:24PM,park,none,0,unknown,-1,unknown,unknown,unknown,87,0,naylr101,david102,,,
PHA192008232,"""version 7RS(19) of 07/07/92""",SLA,PHA,1920/08/23,PHI11,2,0:00PM,day,false,chilo901,owenb901,(none),(none),"""102""","""Kevin Hennessy""","""Kevin Hennessy""",1998/10/18 7:51PM,park,none,0,unknown,-1,unknown,unknown,unknown,112,5000,shocu101,moorr102,,,
PHA192008241,"""version 7RS(19) of 07/07/92""",SLA,PHA,1920/08/24,PHI11,1,0:00PM,day,false,chilo901,owenb901,(none),(none),"""128""","""Cliff Blau""","""Cliff Blau""",2015/08/30 4:07PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,83,0,baynb101,romme101,,,
PHA192008242,"""version 7RS(19) of 07/07/92""",SLA,PHA,1920/08/24,PHI11,2,0:00PM,day,false,chilo901,owenb901,(none),(none),"""102""","""Kevin Hennessy""","""Kevin Hennessy""",1998/10/18 8:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,93,0,debej101,perrs101,,,
PHA192008250,"""version 7RS(19) of 07/07/92""",CLE,PHA,1920/08/25,PHI11,0,0:00PM,day,false,hildg101,morig101,(none),(none),"""39""","""Kevin Hennessy""","""Kevin Hennessy""",1998/10/20 7:49PM,park,none,0,unknown,-1,unknown,unknown,unknown,100,0,harrs101,coves101,,,
PHA192008260,"""version 7RS(19) of 07/07/92""",CLE,PHA,1920/08/26,PHI11,0,0:00PM,day,false,morig101,hildg101,(none),(none),"""39""","""Kevin Hennessy""","""Kevin Hennessy""",1998/10/20 8:13PM,park,none,0,unknown,-1,unknown,unknown,unknown,92,0,keefd101,caldr101,,,
PHA192008270,"""version 7RS(19) of 07/07/92""",CLE,PHA,1920/08/27,PHI11,0,0:00PM,day,false,hildg101,morig101,(none),(none),"""39""","""Kevin Hennessy""","""Kevin Hennessy""",1998/10/20 8:38PM,park,none,0,unknown,-1,unknown,unknown,unknown,107,0,bagbj101,naylr101,,,
PHA192008300,"""version 7RS(19) of 07/07/92""",DET,PHA,1920/08/30,PHI11,0,0:00PM,day,false,morig101,hildg101,(none),(none),"""449""","""Cliff Blau""","""Cliff Blau""",2014/09/08 3:40PM,park,none,0,unknown,-1,unknown,unknown,unknown,108,0,leond102,romme101,oldhr101,,
PHA192008310,"""version 7RS(19) of 07/07/92""",DET,PHA,1920/08/31,PHI11,0,0:00PM,day,false,hildg101,morig101,(none),(none),"""119,56,266""","""Blau/Herdman""","""Blau/Herdman""",2022/12/19 4:40PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,184,0,,,,,
PHA192009011,"""version 7RS(19) of 07/07/92""",DET,PHA,1920/09/01,PHI11,1,0:00,day,false,morig101,hildg101,(none),(none),"""119""","""Cliff Blau""","""Cliff Blau""",2015/11/02 7:48PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,102,0,keefd101,ehmkh101,,,
PHA192009012,"""version 7RS(19) of 07/07/92""",DET,PHA,1920/09/01,PHI11,2,0:00PM,day,false,hildg101,morig101,(none),(none),"""449""","""Cliff Blau""","""Cliff Blau""",2014/09/08 7:54PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,0,romme101,daush101,,,
PHA192009020,"""version 7RS(19) of 07/07/92""",DET,PHA,1920/09/02,PHI11,0,0:00PM,day,false,nalld901,evanb901,(none),(none),"""119""","""Cliff Blau""","""Cliff Blau""",2015/11/03 1:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,89,0,harrs101,oldhr101,,,
PHA192009030,"""version 7RS(19) of 07/07/92""",WS1,PHA,1920/09/03,PHI11,0,0:00PM,day,false,evanb901,nalld901,(none),(none),"""119,222,266,408a,427""","""Cliff Blau/Smith/RWood""","""Cliff Blau/Smith/RWood""",2015/11/03 3:49PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,117,0,shawj101,knowb101,,,
PHA192009040,"""version 7RS(19) of 07/07/92""",WS1,PHA,1920/09/04,PHI11,0,0:00PM,day,false,nalld901,evanb901,(none),(none),"""119""","""Cliff Blau""","""Cliff Blau""",2015/11/03 7:52PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,144,0,naylr101,erice101,,,
PHA192009270,"""version 7RS(19) of 07/07/92""",NYA,PHA,1920/09/27,PHI11,0,0:00PM,day,false,connt901,evanb901,(none),(none),"""73""","""Comly""","""Comly""",1997/07/10 9:16PM,park,none,0,unknown,-1,unknown,unknown,unknown,66,5000,maysc101,romme101,,,
PHA192009291,"""version 7RS(19) of 07/07/92""",NYA,PHA,1920/09/29,PHI11,1,0:00PM,day,false,evanb901,connt901,(none),(none),"""73""","""Comly""","""Comly""",1997/07/10 10:06PM,park,none,0,unknown,-1,unknown,unknown,unknown,104,0,collr104,harrs101,,,
PHA192009292,"""version 7RS(19) of 07/07/92""",NYA,PHA,1920/09/29,PHI11,2,0:00PM,day,false,evanb901,connt901,(none),(none),"""73""","""Comly""","""Comly""",1997/07/10 10:24PM,park,none,0,unknown,-1,unknown,unknown,unknown,114,7000,shawb102,hastb101,,,
CIN192004140,"""version 7RS(19) of 07/07/92""",CHN,CIN,1920/04/14,CIN07,0,0:00PM,day,false,riglc901,morac102,(none),(none),"""489,612""","""Wayne Townsend,Cliff Blau""","""Wayne Townsend,Cliff Blau""",2015/01/20 1:33PM,park,none,0,unknown,-1,unknown,none,sunny,103,24822,ruetd101,alexg102,,,
CIN192004150,"""version 7RS(19) of 07/07/92""",CHN,CIN,1920/04/15,CIN07,0,0:00PM,day,false,morac102,riglc901,(none),(none),"""489""","""Cliff Blau""","""Cliff Blau""",2015/01/21 9:14PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,4000,ringj101,vaugh101,,,
CIN192004170,"""version 7RS(19) of 07/07/92""",CHN,CIN,1920/04/17,CIN07,0,0:00PM,day,false,riglc901,morac102,(none),(none),"""489""","""Cliff Blau""","""Cliff Blau""",2015/01/20 3:59PM,park,none,0,unknown,-1,unknown,none,cloudy,145,6300,elleh101,marts102,,,
CIN192004180,"""version 7RS(19) of 07/07/92""",PIT,CIN,1920/04/18,CIN07,0,0:00PM,day,false,morac102,riglc901,(none),(none),"""489""","""Cliff Blau""","""Cliff Blau""",2015/01/22 1:19PM,park,none,0,unknown,-1,unknown,rain,unknown,100,14511,adamb104,ruetd101,,,
CIN192004210,"""version 7RS(19) of 07/07/92""",PIT,CIN,1920/04/21,CIN07,0,0:00PM,day,false,riglc901,morac102,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/03/23 2:18PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,5000,coopw101,ringj101,,,
CIN192004250,"""version 7RS(19) of 07/07/92""",SLN,CIN,1920/04/25,CIN07,0,0:00PM,day,false,klemb901,emslb101,(none),(none),"""489""","""Cliff Blau""","""Cliff Blau""",2015/01/22 3:57PM,park,none,0,unknown,-1,unknown,unknown,unknown,121,0,ringj101,goodm102,,,
CIN192004270,"""version 7RS(19) of 07/07/92""",SLN,CIN,1920/04/27,CIN07,0,0:00PM,day,false,klemb901,emslb101,(none),(none),"""489""","""Cliff Blau""","""Cliff Blau""",2015/01/22 7:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,99,875,ruetd101,hainj101,,,
CIN192005020,"""version 7RS(19) of 07/07/92""",PIT,CIN,1920/05/02,CIN07,0,0:00PM,day,false,morac102,riglc901,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/03/23 3:38PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,78,16000,coopw101,salls101,,,
CIN192005031,"""version 7RS(19) of 07/07/92""",CHN,CIN,1920/05/03,CIN07,1,0:00PM,day,false,riglc901,morac102,(none),(none),"""489""","""Cliff Blau""","""Cliff Blau""",2015/01/23 1:19PM,park,none,0,unknown,-1,unknown,none,sunny,101,0,vaugh101,elleh101,,,
CIN192005032,"""version 7RS(19) of 07/07/92""",CHN,CIN,1920/05/03,CIN07,2,0:00PM,day,false,morac102,riglc901,(none),(none),"""489""","""Cliff Blau""","""Cliff Blau""",2015/01/23 4:11PM,park,none,0,unknown,-1,unknown,none,sunny,98,6000,alexg102,fishr101,,,
CIN192005040,"""version 7RS(19) of 07/07/92""",CHN,CIN,1920/05/04,CIN07,0,0:00PM,day,false,riglc901,morac102,(none),(none),"""489""","""Cliff Blau""","""Cliff Blau""",2015/01/23 7:55PM,park,none,0,unknown,-1,unknown,none,sunny,124,0,ringj101,cartp101,ruetd101,,
CIN192005110,"""version 7RS(19) of 07/07/92""",NY1,CIN,1920/05/11,CIN07,0,0:00PM,day,false,quige901,emslb101,(none),(none),"""73""","""Comly""","""Comly""",1996/11/11 5:51PM,park,none,0,unknown,-1,unknown,unknown,unknown,111,10000,elleh101,barnj102,,,
CIN192005130,"""version 7RS(19) of 07/07/92""",NY1,CIN,1920/05/13,CIN07,0,0:00PM,day,false,klemb901,emslb101,(none),(none),"""73""","""Comly""","""Comly""",1996/11/11 8:29PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,1500,bentr102,fishr101,,,
CIN192005140,"""version 7RS(19) of 07/07/92""",PHI,CIN,1920/05/14,CIN07,0,0:00PM,day,false,klemb901,emslb101,(none),(none),"""489""","""Cliff Blau""","""Cliff Blau""",2015/01/24 9:34AM,park,none,0,unknown,-1,unknown,none,sunny,135,2000,ringj101,cantm101,,,
CIN192005150,"""version 7RS(19) of 07/07/92""",PHI,CIN,1920/05/15,CIN07,0,0:00PM,day,false,klemb901,emslb101,(none),(none),"""489""","""Cliff Blau""","""Cliff Blau""",2015/01/24 1:12PM,park,none,0,unknown,-1,unknown,none,sunny,97,0,salls101,causr101,,,
CIN192005160,"""version 7RS(19) of 07/07/92""",PHI,CIN,1920/05/16,CIN07,0,0:00PM,day,false,klemb901,emslb101,(none),(none),"""489""","""Cliff Blau""","""Cliff Blau""",2015/01/24 7:45PM,park,none,0,unknown,-1,unknown,none,sunny,196,17000,rixee101,ringj101,,,
CIN192005200,"""version 7RS(19) of 07/07/92""",BRO,CIN,1920/05/20,CIN07,0,0:00PM,day,false,quige901,odayh101,(none),(none),"""73""","""Comly""","""Comly""",1996/11/12 3:44PM,park,none,0,unknown,-1,unknown,unknown,unknown,109,2000,ruetd101,smits102,,,
CIN192005210,"""version 7RS(19) of 07/07/92""",BRO,CIN,1920/05/21,CIN07,0,0:00PM,day,false,odayh101,quige901,(none),(none),"""73""","""Comly""","""Comly""",1996/11/12 4:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,83,0,cadol101,elleh101,,,
CIN192005220,"""version 7RS(19) of 07/07/92""",BSN,CIN,1920/05/22,CIN07,0,0:00PM,day,false,mccob104,hartb901,(none),(none),"""489""","""Cliff Blau""","""Cliff Blau""",2015/01/25 8:40AM,park,none,0,unknown,-1,unknown,none,sunny,96,11492,rudod101,salls101,,,
CIN192005230,"""version 7RS(19) of 07/07/92""",BSN,CIN,1920/05/23,CIN07,0,0:00PM,day,false,hartb901,mccob104,(none),(none),"""489""","""Cliff Blau""","""Cliff Blau""",2015/01/25 1:15PM,park,none,0,unknown,-1,unknown,none,sunny,103,15479,scotj101,ringj101,,,
CIN192005240,"""version 7RS(19) of 07/07/92""",BSN,CIN,1920/05/24,CIN07,0,0:00PM,day,false,mccob104,hartb901,(none),(none),"""489""","""Cliff Blau""","""Cliff Blau""",2015/01/25 4:09PM,park,none,0,unknown,-1,unknown,unknown,cloudy,100,0,ruetd101,mcquh101,,,
CIN192005250,"""version 7RS(19) of 07/07/92""",BSN,CIN,1920/05/25,CIN07,0,0:00PM,day,false,hartb901,mccob104,(none),(none),"""489""","""Cliff Blau""","""Cliff Blau""",2015/01/25 7:29PM,park,none,0,unknown,-1,unknown,unknown,cloudy,104,0,bresr101,filld101,luqud101,,
CIN192005280,"""version 7RS(19) of 07/07/92""",PIT,CIN,1920/05/28,CIN07,0,0:00PM,day,false,mccob104,hartb901,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/03/31 5:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,98,0,ruetd101,coopw101,,,
CIN192005290,"""version 7RS(19) of 07/07/92""",PIT,CIN,1920/05/29,CIN07,0,0:00PM,day,false,hartb901,mccob104,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/03/31 5:51PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,93,6000,luqud101,carlh101,,,
CIN192005300,"""version 7RS(19) of 07/07/92""",PIT,CIN,1920/05/30,CIN07,0,0:00PM,day,false,mccob104,hartb901,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/03/31 6:12PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,98,16000,salls101,wisnj101,,,
CIN192006060,"""version 7RS(19) of 07/07/92""",PIT,CIN,1920/06/06,CIN07,0,0:00PM,day,false,quige901,odayh101,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/04/07 3:27PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,119,20000,coopw101,ruetd101,,,
CIN192006261,"""version 7RS(19) of 07/07/92""",SLN,CIN,1920/06/26,CIN07,1,0:00,day,false,klemb901,emslb101,(none),(none),"""489""","""Cliff Blau""","""Cliff Blau""",2015/01/26 2:34PM,park,none,0,unknown,-1,unknown,none,sunny,97,0,hainj101,ruetd101,,,
CIN192006262,"""version 7RS(19) of 07/07/92""",SLN,CIN,1920/06/26,CIN07,2,0:00PM,day,false,klemb901,emslb101,(none),(none),"""489""","""Cliff Blau""","""Cliff Blau""",2015/01/26 7:50PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,16000,doakb101,luqud101,sherb101,,
CIN192006270,"""version 7RS(19) of 07/07/92""",SLN,CIN,1920/06/27,CIN07,0,0:00PM,day,false,klemb901,emslb101,(none),(none),"""489""","""Cliff Blau""","""Cliff Blau""",2015/01/27 1:13PM,park,none,0,unknown,-1,unknown,none,sunny,108,0,schuf102,ringj101,,,
CIN192006280,"""version 7RS(19) of 07/07/92""",SLN,CIN,1920/06/28,CIN07,0,0:00PM,day,false,klemb901,emslb101,(none),(none),"""489""","""Cliff Blau""","""Cliff Blau""",2015/01/27 3:54PM,park,none,0,unknown,-1,unknown,none,sunny,109,2500,salls101,goodm102,,,
CIN192006290,"""version 7RS(19) of 07/07/92""",SLN,CIN,1920/06/29,CIN07,0,0:00PM,day,false,klemb901,emslb101,(none),(none),"""489""","""Cliff Blau""","""Cliff Blau""",2015/01/27 7:46PM,park,none,0,unknown,-1,unknown,none,sunny,120,3000,fishr101,jacoe101,,,
CIN192006300,"""version 7RS(19) of 07/07/92""",SLN,CIN,1920/06/30,CIN07,0,0:00PM,day,false,klemb901,emslb101,(none),(none),"""489""","""Cliff Blau""","""Cliff Blau""",2015/01/28 1:16PM,park,none,0,unknown,-1,unknown,unknown,cloudy,145,3000,ruetd101,hainj101,,,
CIN192007010,"""version 7RS(19) of 07/07/92""",CHN,CIN,1920/07/01,CIN07,0,0:00PM,day,false,klemb901,emslb101,(none),(none),"""489""","""Cliff Blau""","""Cliff Blau""",2015/01/28 3:36PM,park,none,0,unknown,-1,unknown,none,sunny,89,0,alexg102,luqud101,,,
CIN192007020,"""version 7RS(19) of 07/07/92""",CHN,CIN,1920/07/02,CIN07,0,0:00PM,day,false,klemb901,emslb101,(none),(none),"""489""","""Cliff Blau""","""Cliff Blau""",2015/01/28 7:43PM,park,none,0,unknown,-1,unknown,none,sunny,129,0,ringj101,cartp101,,,
CIN192007030,"""version 7RS(19) of 07/07/92""",CHN,CIN,1920/07/03,CIN07,0,0:00PM,day,false,klemb901,emslb101,(none),(none),"""490""","""Cliff Blau""","""Cliff Blau""",2015/03/26 4:00PM,park,none,0,unknown,-1,unknown,unknown,cloudy,125,0,salls101,marts102,,,
CIN192007040,"""version 7RS(19) of 07/07/92""",PIT,CIN,1920/07/04,CIN07,0,0:00PM,day,false,klemb901,emslb101,(none),(none),"""137""","""D Lamoureaux""","""D Lamoureaux""",2006/04/24 3:11PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,88,16000,ruetd101,adamb104,,,
CIN192007090,"""version 7RS(19) of 07/07/92""",BSN,CIN,1920/07/09,CIN07,0,0:00PM,day,false,morac102,riglc901,(none),(none),"""496""","""Cliff Blau""","""Cliff Blau""",2015/03/26 7:45PM,park,none,0,unknown,-1,unknown,none,sunny,103,0,mcquh101,ruetd101,,,
CIN192007101,"""version 7RS(19) of 07/07/92""",BSN,CIN,1920/07/10,CIN07,1,0:00,day,false,riglc901,morac102,(none),(none),"""490""","""Cliff Blau""","""Cliff Blau""",2015/03/27 2:42PM,park,none,0,unknown,-1,unknown,unknown,cloudy,110,0,oescj101,luqud101,,,
CIN192007102,"""version 7RS(19) of 07/07/92""",BSN,CIN,1920/07/10,CIN07,2,0:00PM,day,false,morac102,riglc901,(none),(none),"""490""","""Cliff Blau""","""Cliff Blau""",2015/03/27 7:47PM,park,none,0,unknown,-1,unknown,unknown,unknown,93,11000,ringj101,scotj101,,,
CIN192007110,"""version 7RS(19) of 07/07/92""",BSN,CIN,1920/07/11,CIN07,0,0:00PM,day,false,riglc901,morac102,(none),(none),"""490""","""Cliff Blau""","""Cliff Blau""",2015/03/28 8:59AM,park,none,0,unknown,-1,unknown,none,sunny,105,12000,elleh101,mcquh101,,,
CIN192007120,"""version 7RS(19) of 07/07/92""",PHI,CIN,1920/07/12,CIN07,0,0:00PM,day,false,harrp901,mccob104,(none),(none),"""490""","""Cliff Blau""","""Cliff Blau""",2015/03/28 1:19PM,park,none,0,unknown,-1,unknown,none,sunny,102,0,fishr101,causr101,,,
CIN192007130,"""version 7RS(19) of 07/07/92""",PHI,CIN,1920/07/13,CIN07,0,0:00PM,day,false,mccob104,harrp901,(none),(none),"""490""","""Cliff Blau""","""Cliff Blau""",2015/03/28 7:56PM,park,none,0,unknown,-1,unknown,none,sunny,108,0,ringj101,meadl101,,,
CIN192007140,"""version 7RS(19) of 07/07/92""",PHI,CIN,1920/07/14,CIN07,0,0:00PM,day,false,harrp901,mccob104,(none),(none),"""490""","""Cliff Blau""","""Cliff Blau""",2015/03/29 8:43AM,park,none,0,unknown,-1,unknown,none,sunny,132,0,luqud101,rixee101,,,
CIN192007150,"""version 7RS(19) of 07/07/92""",PHI,CIN,1920/07/15,CIN07,0,0:00PM,day,false,mccob104,harrp901,(none),(none),"""490""","""Cliff Blau""","""Cliff Blau""",2015/03/29 1:29PM,park,none,0,unknown,-1,unknown,none,sunny,120,0,hubbb101,ringj101,gallb103,,
CIN192007160,"""version 7RS(19) of 07/07/92""",BRO,CIN,1920/07/16,CIN07,0,0:00PM,day,false,harrp901,hartb901,(none),(none),"""73""","""Comly""","""Comly""",1997/02/19 11:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,123,7000,grimb101,ruetd101,,,
CIN192007170,"""version 7RS(19) of 07/07/92""",BRO,CIN,1920/07/17,CIN07,0,0:00PM,day,false,hartb901,harrp901,(none),(none),"""73""","""Comly""","""Comly""",1997/02/23 11:03AM,park,none,0,unknown,-1,unknown,unknown,unknown,131,15000,cadol101,ringj101,mamaa101,,
CIN192007180,"""version 7RS(19) of 07/07/92""",BRO,CIN,1920/07/18,CIN07,0,0:00PM,day,false,riglc901,morac102,harrp901,hartb901,"""73""","""Comly""","""Comly""",1997/02/23 6:03PM,park,none,0,unknown,-1,unknown,unknown,unknown,103,26000,luqud101,smits102,,,
CIN192007190,"""version 7RS(19) of 07/07/92""",BRO,CIN,1920/07/19,CIN07,0,0:00PM,day,false,morac102,riglc901,(none),(none),"""73""","""Comly""","""Comly""",1997/02/23 7:11PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,4000,ruetd101,mamaa101,,,
CIN192007200,"""version 7RS(19) of 07/07/92""",BRO,CIN,1920/07/20,CIN07,0,0:00PM,day,false,riglc901,morac102,(none),(none),"""73""","""Comly""","""Comly""",1997/02/24 8:43PM,park,none,0,unknown,-1,unknown,unknown,unknown,103,5000,grimb101,elleh101,,,
CIN192007210,"""version 7RS(19) of 07/07/92""",NY1,CIN,1920/07/21,CIN07,0,0:00PM,day,false,odayh101,quige901,(none),(none),"""73""","""Comly""","""Comly""",1997/02/26 11:11PM,park,none,0,unknown,-1,unknown,unknown,unknown,114,3500,tonef101,fishr101,dougp101,,
