game_id,visteam,hometeam,site,date,number,starttime,daynight,innings,tiebreaker,usedh,umphome,ump1b,ump2b,ump3b,umplf,umprf,inputtime,howscored,pitches,oscorer,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,htbf
CIN202205290,SFN,CIN,CIN09,2022/05/29,0,11:35AM,day,9,2,true,lives901,whitc901,wendh902,hamaa901,(none),(none),2022/09/26 06:25:01,unknown,pitches,sherb701,75,fromrf,8,unknown,none,sunny,190,20439,brebj001,warra002,,
CIN202206020,WAS,CIN,CIN09,2022/06/02,0,6:40PM,night,9,2,true,fleta901,welkb901,viscj901,morag901,(none),(none),2022/09/26 06:25:08,unknown,pitches,rothr701,73,tocf,7,unknown,none,sunny,160,12799,ashcg001,adonj001,,
CIN202206030,WAS,CIN,CIN09,2022/06/03,0,6:40PM,night,9,2,true,ramoc901,morag901,lives901,fleta901,(none),(none),2022/09/26 06:25:09,unknown,pitches,rothr701,84,tocf,6,unknown,none,sunny,189,19032,grayj004,minom001,raint003,
CIN202206040,WAS,CIN,CIN09,2022/06/04,0,4:10PM,day,9,2,true,morag901,lives901,fleta901,ramoc901,(none),(none),2022/09/28 09:03:03,unknown,pitches,oconj701,83,unknown,3,unknown,none,cloudy,224,23128,finnk001,strih001,raint003,
CIN202206050,WAS,CIN,CIN09,2022/06/05,0,1:40PM,day,9,2,true,lives901,fleta901,ramoc901,morag901,(none),(none),2022/09/26 06:25:11,unknown,pitches,sherb701,83,fromrf,6,unknown,none,overcast,202,16380,corbp001,castl003,cishs001,
CIN202206060,ARI,CIN,CIN09,2022/06/06,0,6:40PM,night,9,2,true,merzd901,hoyej901,herna901,carav901,(none),(none),2022/09/26 06:25:12,unknown,pitches,sherb701,68,unknown,5,unknown,none,cloudy,133,9485,greeh001,bumgm001,,
CIN202206070,ARI,CIN,CIN09,2022/06/07,0,6:40PM,night,9,2,true,hoyej901,herna901,carav901,merzd901,(none),(none),2022/09/26 06:25:13,unknown,pitches,sherb701,82,unknown,7,unknown,none,cloudy,192,11512,ashcg001,gilbt001,,
CIN202206080,ARI,CIN,CIN09,2022/06/08,0,6:40PM,night,9,2,true,herna901,carav901,merzd901,hoyej901,(none),(none),2022/09/26 06:25:14,unknown,pitches,sherb701,69,unknown,7,unknown,none,cloudy,198,11957,kellm002,minom001,,
CIN202206090,ARI,CIN,CIN09,2022/06/09,0,12:35PM,day,9,2,true,carav901,merzd901,hoyej901,herna901,(none),(none),2022/09/26 06:25:15,unknown,pitches,rothr701,67,ltor,10,unknown,none,overcast,209,13167,melam001,santt001,kenni001,
CIN202206170,MIL,CIN,CIN09,2022/06/17,0,6:40PM,night,9,2,true,hudsm901,valej901,tumpj901,blakr901,(none),(none),2022/09/26 06:25:24,unknown,pitches,rothr701,89,unknown,12,unknown,none,cloudy,173,21147,lauee001,detwr001,boxbb001,
CIN202206180,MIL,CIN,CIN09,2022/06/18,0,4:10PM,day,9,2,true,valej901,tumpj901,blakr901,hudsm901,(none),(none),2022/09/26 06:25:26,unknown,pitches,rothr701,79,torf,11,unknown,none,sunny,201,25071,alexj001,ashcg001,,
CIN202206190,MIL,CIN,CIN09,2022/06/19,0,1:40PM,day,9,2,true,tumpj901,blakr901,hudsm901,valej901,(none),(none),2022/09/26 06:25:27,unknown,pitches,sherb701,75,ltor,6,unknown,none,sunny,186,25001,housa001,minom001,willd004,
CIN202206210,LAN,CIN,CIN09,2022/06/21,0,6:40PM,night,9,2,true,rehaj901,becka901,wolcq901,porta901,(none),(none),2022/09/26 06:25:29,unknown,pitches,sherb701,94,unknown,5,unknown,none,cloudy,176,18476,gonst001,mahlt001,,
CIN202206220,LAN,CIN,CIN09,2022/06/22,0,6:40PM,night,9,2,true,becka901,wolcq901,porta901,rehaj901,(none),(none),2022/09/26 06:25:30,unknown,pitches,oconj701,73,tocf,8,unknown,none,cloudy,202,17344,vesia001,detwr001,,
CIN202206230,LAN,CIN,CIN09,2022/06/23,0,12:35PM,day,9,2,true,wolcq901,porta901,rehaj901,becka901,(none),(none),2022/09/26 06:25:31,unknown,pitches,oconj701,84,torf,10,unknown,none,sunny,194,21989,kersc001,greeh001,,
CIN202207010,ATL,CIN,CIN09,2022/07/01,0,6:40PM,night,9,2,true,bacce901,gibsh902,diazl901,fairc901,(none),(none),2022/09/26 06:25:39,unknown,pitches,rothr701,96,tolf,12,unknown,none,cloudy,172,28606,friem001,minom001,,
CIN202207020,ATL,CIN,CIN09,2022/07/02,0,4:10PM,day,9,2,true,gibsh902,diazl901,fairc901,bacce901,(none),(none),2022/10/12 09:01:04,unknown,pitches,rothr701,88,tocf,5,unknown,none,cloudy,194,26755,stris002,mahlt001,smitw002,
CIN202207030,ATL,CIN,CIN09,2022/07/03,0,1:40PM,day,9,2,true,diazl901,fairc901,bacce901,gibsh902,(none),(none),2022/09/26 06:25:42,unknown,pitches,oconj701,87,unknown,5,unknown,none,cloudy,169,21418,strih001,minta001,,
CIN202207040,NYN,CIN,CIN09,2022/07/04,0,6:40PM,night,9,2,true,hoyej901,reybd901,macka901,herna901,(none),(none),2022/09/26 06:25:44,unknown,pitches,rothr701,91,fromcf,6,unknown,none,cloudy,194,19533,walkt004,greeh001,lugos001,
CIN202207050,NYN,CIN,CIN09,2022/07/05,0,6:40PM,night,9,2,true,macka901,herna901,hoyej901,clemp901,(none),(none),2022/09/26 06:25:45,unknown,pitches,sherb701,86,rtol,9,unknown,none,overcast,181,13487,strih001,lugos001,,
CIN202207060,NYN,CIN,CIN09,2022/07/06,0,6:40PM,night,9,2,true,clemp901,hoyej901,herna901,macka901,(none),(none),2022/09/26 06:25:47,unknown,pitches,rothr701,75,unknown,4,unknown,none,overcast,226,13540,ottaa001,mored002,,
CIN202207071,PIT,CIN,CIN09,2022/07/07,1,2:10PM,day,9,2,true,herna901,clemp901,macka901,hoyej901,(none),(none),2022/09/26 06:25:48,unknown,pitches,sherb701,85,ltor,5,unknown,none,cloudy,169,13086,contr001,minom001,bednd001,
CIN202207072,PIT,CIN,CIN09,2022/07/07,2,7:10PM,night,9,2,true,tosia901,macka901,hoyej901,clemp901,(none),(none),2022/09/26 06:25:48,unknown,pitches,rothr701,87,ltor,6,unknown,none,cloudy,181,9575,sanmr001,wilsb003,,
CIN202207080,TBA,CIN,CIN09,2022/07/08,0,6:40PM,night,9,2,true,mosce901,marqa901,barrl901,dejer901,(none),(none),2022/09/26 06:25:49,unknown,pitches,rothr701,79,unknown,2,unknown,none,overcast,198,26529,kuhnj001,wislm001,,
CIN202207090,TBA,CIN,CIN09,2022/07/09,0,4:10PM,day,9,2,true,marqa901,barrl901,dejer901,mosce901,(none),(none),2022/09/26 06:25:51,unknown,pitches,oconj701,71,fromrf,2,unknown,none,overcast,240,33927,hoffj003,faucc001,,
CIN202207100,TBA,CIN,CIN09,2022/07/10,0,1:40PM,day,9,2,true,barrl901,dejer901,mosce901,marqa901,(none),(none),2022/09/26 06:25:52,unknown,pitches,rothr701,84,ltor,6,unknown,none,sunny,199,21748,lodon001,baz-s001,,
CIN202207220,SLN,CIN,CIN09,2022/07/22,0,6:40PM,night,9,2,true,addir901,carlm901,riggj901,bakej902,(none),(none),2022/09/28 09:03:04,unknown,pitches,oconj701,93,tolf,6,unknown,none,sunny,201,25547,sanmr001,waina001,,
CIN202207230,SLN,CIN,CIN09,2022/07/23,0,6:40PM,night,9,2,true,carlm901,riggj901,bakej902,addir901,(none),(none),2022/09/26 06:26:04,unknown,pitches,oconj701,92,unknown,7,unknown,none,cloudy,207,27190,matzs001,minom001,helsr001,
CIN202207240,SLN,CIN,CIN09,2022/07/24,0,1:40PM,day,9,2,true,riggj901,bakej902,addir901,carlm901,(none),(none),2022/09/26 06:26:06,unknown,pitches,sherb701,92,tolf,15,unknown,none,overcast,164,18813,mahlt001,mikom001,strih001,
CIN202207250,MIA,CIN,CIN09,2022/07/25,0,6:40PM,night,9,2,true,hicke901,mealj901,merzd901,carav901,(none),(none),2022/09/26 06:26:07,unknown,pitches,rothr701,80,tocf,7,unknown,none,cloudy,196,12948,lodon001,roget003,,
CIN202207260,MIA,CIN,CIN09,2022/07/26,0,6:40PM,night,9,2,true,mealj901,merzd901,carav901,hicke901,(none),(none),2022/09/26 06:26:08,unknown,pitches,sherb701,81,unknown,7,unknown,none,cloudy,165,14937,lopep002,greeh001,scott003,
CIN202207270,MIA,CIN,CIN09,2022/07/27,0,6:40PM,night,9,2,true,merzd901,carav901,hicke901,mealj901,(none),(none),2022/09/26 06:26:09,unknown,pitches,sherb701,83,unknown,10,unknown,none,cloudy,152,11387,castl003,garrb001,strih001,
CIN202207280,MIA,CIN,CIN09,2022/07/28,0,12:35PM,day,9,2,true,carav901,hicke901,mealj901,merzd901,(none),(none),2022/09/26 06:26:10,unknown,pitches,oconj701,86,tolf,7,unknown,none,cloudy,220,14506,pop-z001,strih001,scott003,
CIN202207290,BAL,CIN,CIN09,2022/07/29,0,6:40PM,night,9,2,true,rackd901,barbs901,belld901,vanol901,(none),(none),2022/09/26 06:26:11,unknown,pitches,rothr701,82,tolf,12,unknown,none,sunny,209,23658,tated001,farmb001,,
CIN202207300,BAL,CIN,CIN09,2022/07/30,0,6:40PM,night,9,2,true,barbs901,belld901,vanol901,rackd901,(none),(none),2022/10/06 09:01:27,unknown,pitches,rothr701,81,fromcf,3,unknown,none,cloudy,174,29104,mahlt001,kremd001,,
CIN202207310,BAL,CIN,CIN09,2022/07/31,0,1:40PM,day,9,2,true,belld901,vanol901,rackd901,barbs901,(none),(none),2022/09/26 06:26:14,unknown,pitches,rothr701,76,unknown,6,unknown,none,overcast,202,20496,diaza004,bautf001,farmb001,
CIN202208110,CHN,CIN,DYE01,2022/08/11,0,6:15PM,night,9,2,true,tumpj901,johna901,hudsm901,blakr901,(none),(none),2022/09/26 06:26:25,unknown,pitches,rothr701,77,fromlf,6,unknown,none,sunny,201,7823,smyld001,lodon001,wickr001,
CIN202208130,CHN,CIN,CIN09,2022/08/13,0,6:40PM,night,9,2,true,johna901,hudsm901,blakr901,tumpj901,(none),(none),2022/09/26 06:26:28,unknown,pitches,sherb701,79,fromcf,6,unknown,none,sunny,200,33301,newcs001,ashcg001,,
CIN202208140,CHN,CIN,CIN09,2022/08/14,0,1:40PM,day,9,2,true,hudsm901,blakr901,tumpj901,johna901,(none),(none),2022/09/26 06:26:30,unknown,pitches,rothr701,74,fromrf,6,unknown,none,overcast,209,23959,kuhnj001,espia002,diaza004,
CIN202208150,PHI,CIN,CIN09,2022/08/15,0,6:40PM,night,9,2,true,valej901,morag901,fleta901,welkb901,(none),(none),2022/10/12 09:01:05,unknown,pitches,rothr701,79,unknown,9,unknown,none,cloudy,173,14635,syndn001,minom001,domis001,
CIN202208160,PHI,CIN,CIN09,2022/08/16,0,6:40PM,night,9,2,true,morag901,fleta901,welkb901,valej901,(none),(none),2022/10/09 09:01:53,unknown,pitches,sherb701,79,unknown,9,unknown,none,cloudy,200,17074,gibsk002,zeuct001,,
CIN202208170,PHI,CIN,CIN09,2022/08/17,0,12:35PM,day,9,2,true,fleta901,welkb901,valej901,morag901,(none),(none),2022/09/26 06:26:34,unknown,pitches,rothr701,79,fromlf,6,unknown,none,sunny,147,13622,diaza004,domis001,,
CIN202208290,SLN,CIN,CIN09,2022/08/29,0,6:40PM,night,9,2,true,rippm901,valej901,belld901,blasc901,(none),(none),2022/09/26 06:26:48,unknown,pitches,sherb701,85,rtol,5,unknown,none,cloudy,181,11051,strac001,andec001,,
CIN202208300,SLN,CIN,CIN09,2022/08/30,0,6:40PM,night,9,2,true,valej901,belld901,blasc901,rippm901,(none),(none),2022/09/26 06:26:49,unknown,pitches,rothr701,82,tocf,9,unknown,none,sunny,153,13271,law-d001,hudsd002,,
CIN202208310,SLN,CIN,CIN09,2022/08/31,0,6:40PM,night,9,2,true,belld901,blasc901,rippm901,valej901,(none),(none),2022/09/26 06:26:50,unknown,pitches,sherb701,80,fromrf,8,unknown,none,sunny,288,13613,palla001,andec001,,
CIN202209020,COL,CIN,CIN09,2022/09/02,0,6:40PM,night,9,2,true,lives901,libkj901,muchm901,barbs901,(none),(none),2022/09/26 06:26:52,unknown,pitches,rothr701,85,fromrf,5,unknown,none,cloudy,178,16763,diaza004,coloa001,,
CIN202209041,COL,CIN,CIN09,2022/09/04,1,12:10PM,day,9,2,true,barbs901,ballb901,muchm901,lives901,(none),(none),2022/09/26 06:26:55,unknown,pitches,rothr701,76,unknown,1,unknown,none,overcast,178,0,marqg001,kuhnj001,,
CIN202209042,COL,CIN,CIN09,2022/09/04,2,3:54PM,day,9,2,true,libkj901,muchm901,lives901,ballb901,(none),(none),2022/09/26 06:26:55,unknown,pitches,rothr701,80,fromcf,6,unknown,none,cloudy,169,23060,law-d001,urenj001,,
CIN202209120,PIT,CIN,CIN09,2022/09/12,0,6:40PM,night,9,2,true,vanol901,rackd901,barbs901,tosia901,(none),(none),2022/09/26 06:27:05,unknown,pitches,oconj701,69,rtol,9,unknown,none,cloudy,174,12083,wilsb003,minom001,croww001,
CIN202209131,PIT,CIN,CIN09,2022/09/13,1,12:35PM,day,9,2,true,barbs901,ramoc901,tosia901,vanol901,(none),(none),2022/09/26 06:27:06,unknown,pitches,rothr701,70,unknown,8,unknown,none,cloudy,176,9338,oviej001,cessl001,,
CIN202209132,PIT,CIN,CIN09,2022/09/13,2,6:40PM,night,9,2,true,rackd901,tosia901,navaj901,ramoc901,(none),(none),2022/09/26 06:27:06,unknown,pitches,rothr701,74,unknown,6,unknown,none,cloudy,152,13156,dejoc001,espir001,unded001,
CIN202209140,PIT,CIN,CIN09,2022/09/14,0,12:35PM,day,9,2,true,tosia901,navaj901,rackd901,barbs901,(none),(none),2022/09/27 09:03:20,unknown,pitches,sherb701,74,unknown,4,unknown,none,cloudy,185,11449,beedt001,lodon001,yajum001,
CIN202209200,BOS,CIN,CIN09,2022/09/20,0,6:40PM,night,9,2,true,blasc901,rippm901,cuzzp901,hallt901,(none),(none),2022/10/01 09:02:24,unknown,pitches,rothr701,85,fromcf,5,unknown,none,sunny,207,16698,bellb002,lodon001,schrj001,
CIN202209210,BOS,CIN,CIN09,2022/09/21,0,6:40PM,night,9,2,true,rippm901,cuzzp901,hallt901,blasc901,(none),(none),2022/09/26 06:27:17,unknown,pitches,oconj701,90,unknown,9,unknown,none,cloudy,157,13074,andec001,seabc001,diaza004,
CIN202209220,MIL,CIN,CIN09,2022/09/22,0,6:40PM,night,9,2,true,carlm901,addir901,bakej902,guccc901,(none),(none),2022/10/01 09:02:26,unknown,pitches,oconj701,69,torf,12,unknown,none,cloudy,170,9889,woodb005,greeh001,,
CIN202209230,MIL,CIN,CIN09,2022/09/23,0,6:40PM,night,9,2,true,addir901,bakej902,guccc901,carlm901,(none),(none),2022/10/01 09:02:27,unknown,pitches,rothr701,68,unknown,6,unknown,none,cloudy,202,16658,perdl002,cessl001,willd004,
CIN202209240,MIL,CIN,CIN09,2022/09/24,0,6:40PM,night,9,2,true,bakej902,guccc901,carlm901,addir901,(none),(none),2022/09/27 09:03:28,unknown,pitches,sherb701,77,unknown,8,unknown,none,cloudy,177,20472,burnc002,ashcg001,,
CIN202209250,MIL,CIN,CIN09,2022/09/25,0,1:40PM,day,9,2,true,guccc901,carlm901,addir901,bakej902,(none),(none),2022/10/02 09:01:34,unknown,pitches,rothr701,75,tolf,14,unknown,none,cloudy,166,19952,farmb001,bushm001,diaza004,
CIN202210030,CHN,CIN,CIN09,2022/10/03,0,6:40PM,night,9,2,true,tosia901,cuzzp901,willr901,hallt901,(none),(none),2022/10/05 09:01:53,unknown,pitches,oconj701,66,ltor,8,unknown,none,sunny,151,11291,greeh001,wesnh001,diaza004,
CIN202210040,CHN,CIN,CIN09,2022/10/04,0,6:40PM,night,9,2,true,cuzzp901,willr901,hallt901,tosia901,(none),(none),2022/10/12 09:01:07,unknown,pitches,rothr701,67,unknown,6,unknown,none,cloudy,172,13738,diaza004,hughb002,,
CIN202210050,CHN,CIN,CIN09,2022/10/05,0,4:10PM,day,9,2,true,willr901,hallt901,tosia901,cuzzp901,(none),(none),2022/10/07 09:01:06,unknown,pitches,rothr701,76,tocf,4,unknown,none,sunny,200,12437,alzoa001,ashcg001,,
NYN202204150,ARI,NYN,NYC20,2022/04/15,0,1:10PM,day,9,2,true,onorb901,fairc901,gonzm901,diazl901,(none),(none),2022/09/26 06:24:11,unknown,pitches,sprej701,63,ltor,12,unknown,none,sunny,204,43820,bassc001,daviz001,,
NYN202204160,ARI,NYN,NYC20,2022/04/16,0,1:10PM,day,9,2,true,fairc901,gonzm901,diazl901,onorb901,(none),(none),2022/09/26 06:24:13,unknown,pitches,karph701,65,tolf,12,unknown,none,sunny,192,37935,popps001,rodrj004,melam001,
NYN202204170,ARI,NYN,NYC20,2022/04/17,0,1:40PM,day,9,2,true,gonzm901,diazl901,onorb901,fairc901,(none),(none),2022/09/26 06:24:15,unknown,pitches,karph701,48,ltor,24,unknown,none,cloudy,179,24515,shrec001,ramin002,,
NYN202204191,SFN,NYN,NYC20,2022/04/19,1,3:10PM,day,9,2,true,gibsh902,barbs901,vondc901,marqa901,(none),(none),2022/09/26 06:24:17,unknown,pitches,kaplh701,48,ltor,21,unknown,none,cloudy,213,0,ottaa001,garcj006,,
NYN202204192,SFN,NYN,NYC20,2022/04/19,2,7:31PM,day,9,2,true,dejer901,vondc901,marqa901,barbs901,(none),(none),2022/09/26 06:24:17,unknown,pitches,kaplh701,48,torf,12,unknown,none,cloudy,161,27490,schem001,webbl001,may-t001,
NYN202204200,SFN,NYN,NYC20,2022/04/20,0,7:10PM,night,9,2,true,vondc901,marqa901,gibsh902,dejer901,(none),(none),2022/09/26 06:24:18,unknown,pitches,altmb701,57,torf,7,unknown,none,sunny,200,30050,rodoc001,bassc001,mcgej001,
NYN202204210,SFN,NYN,NYC20,2022/04/21,0,1:10PM,day,9,2,true,marqa901,gibsh902,dejer901,vondc901,(none),(none),2022/09/26 06:24:19,unknown,pitches,altmb701,57,tolf,15,unknown,none,cloudy,155,28760,carrc003,desca001,,
NYN202204290,PHI,NYN,NYC20,2022/04/29,0,7:10PM,night,9,2,true,willr901,viscj901,mealj901,carav901,(none),(none),2022/10/03 09:01:02,unknown,pitches,sprej701,61,fromlf,17,unknown,none,sunny,198,32416,megit002,nolaa001,diaze006,
NYN202204300,PHI,NYN,NYC20,2022/04/30,0,7:10PM,night,9,2,true,viscj901,mealj901,carav901,willr901,(none),(none),2022/09/26 06:24:29,unknown,pitches,sprej701,62,rtol,7,unknown,none,sunny,228,40036,norwj001,ottaa001,knebc001,
NYN202205010,PHI,NYN,NYC20,2022/05/01,0,7:08PM,night,9,2,true,mealj901,carav901,willr901,viscj901,(none),(none),2022/09/28 09:03:02,unknown,pitches,sprej701,57,rtol,6,unknown,none,cloudy,200,30608,schem001,efliz001,,
NYN202205020,ATL,NYN,NYC20,2022/05/02,0,7:10PM,night,9,2,true,fairc901,diazl901,riggj901,onorb901,(none),(none),2022/09/26 06:24:31,unknown,pitches,kaplh701,53,fromcf,8,unknown,none,overcast,198,23413,friem001,bassc001,jansk001,
NYN202205031,ATL,NYN,NYC20,2022/05/03,1,3:10PM,day,9,2,true,diazl901,ramoc901,onorb901,fairc901,(none),(none),2022/09/26 06:24:32,unknown,pitches,kaplh701,62,fromrf,8,unknown,none,cloudy,169,0,peted003,mortc002,diaze006,
NYN202205032,ATL,NYN,NYC20,2022/05/03,2,3:47PM,day,9,2,true,riggj901,onorb901,fairc901,ramoc901,(none),(none),2022/09/26 06:24:32,unknown,pitches,kaplh701,56,fromcf,6,unknown,none,cloudy,138,27206,carrc003,wrigk001,lugos001,
NYN202205040,ATL,NYN,NYC20,2022/05/04,0,1:10PM,day,9,2,true,onorb901,fairc901,riggj901,diazl901,(none),(none),2022/09/26 06:24:33,unknown,pitches,altmb701,55,fromlf,4,unknown,none,overcast,208,23973,andei001,megit002,,
NYN202205130,SEA,NYN,NYC20,2022/05/13,0,7:10PM,night,9,2,true,whitc901,hamaa901,laynj901,wendh902,(none),(none),2022/10/11 09:00:58,unknown,pitches,karph701,64,torf,1,unknown,drizzle,overcast,176,36629,sewap001,smitd009,stecd001,
NYN202205140,SEA,NYN,NYC20,2022/05/14,0,7:10PM,night,9,2,true,hamaa901,wendh902,(none),whitc901,(none),(none),2022/09/26 06:24:44,unknown,pitches,altmb701,61,torf,4,unknown,none,overcast,210,37140,ottaa001,munoa002,diaze006,
NYN202205150,SEA,NYN,NYC20,2022/05/15,0,1:40PM,day,9,2,true,wendh902,whitc901,hamaa901,torrc901,(none),(none),2022/09/26 06:24:45,unknown,pitches,altmb701,72,tolf,4,unknown,none,cloudy,202,38476,ray-r002,shrec001,castd002,
NYN202205171,SLN,NYN,NYC20,2022/05/17,1,3:10PM,day,9,2,true,morag901,bacoj901,welkb901,segac901,(none),(none),2022/09/26 06:24:48,unknown,pitches,karph701,76,torf,16,unknown,none,cloudy,174,0,reedj005,mikom001,diaze006,
NYN202205172,SLN,NYN,NYC20,2022/05/17,2,6:51PM,day,9,2,true,fleta901,welkb901,segac901,bacoj901,(none),(none),2022/09/26 06:24:48,unknown,pitches,karph701,74,ltor,12,unknown,none,cloudy,222,27457,helsr001,rodrj004,gallg001,
NYN202205180,SLN,NYN,NYC20,2022/05/18,0,7:10PM,night,9,2,true,welkb901,segac901,morag901,fleta901,(none),(none),2022/09/26 06:24:49,unknown,pitches,karph701,68,tolf,8,unknown,none,sunny,209,32798,schem001,walsj002,,
NYN202205190,SLN,NYN,NYC20,2022/05/19,0,1:10PM,day,9,2,true,segac901,morag901,fleta901,welkb901,(none),(none),2022/09/26 06:24:50,unknown,pitches,kaplh701,57,fromcf,4,unknown,none,overcast,221,28801,holdc001,gallg001,,
NYN202205270,PHI,NYN,NYC20,2022/05/27,0,7:10PM,night,9,2,true,rehaj901,porta901,willr901,ticht901,(none),(none),2022/09/26 06:24:58,unknown,pitches,sprej701,67,torf,3,unknown,none,overcast,221,30175,carrc003,faltb001,diaze006,
NYN202205280,PHI,NYN,NYC20,2022/05/28,0,7:15PM,night,9,2,true,porta901,willr901,ticht901,rehaj901,(none),(none),2022/09/26 06:25:00,unknown,pitches,sprej701,72,tocf,5,unknown,none,sunny,189,37455,walkt004,efliz001,,
NYN202205290,PHI,NYN,NYC20,2022/05/29,0,7:08PM,night,9,2,true,willr901,ticht901,rehaj901,porta901,(none),(none),2022/09/26 06:25:01,unknown,pitches,sprej701,70,tolf,8,unknown,none,sunny,231,36513,diaze006,knebc001,,
NYN202205300,WAS,NYN,NYC20,2022/05/30,0,7:10PM,night,9,2,true,mahrn901,gibsg901,littw901,bakej902,(none),(none),2022/09/26 06:25:03,unknown,pitches,altmb701,79,tolf,9,unknown,none,sunny,209,22007,holdc001,fedde001,,
NYN202205310,WAS,NYN,NYC20,2022/05/31,0,7:10PM,night,9,2,true,littw901,bakej902,porta901,mahrn901,(none),(none),2022/09/26 06:25:04,unknown,pitches,altmb701,89,rtol,6,unknown,none,cloudy,211,25263,willt002,corbp001,,
NYN202206010,WAS,NYN,NYC20,2022/06/01,0,1:10PM,day,9,2,true,bakej902,porta901,mahrn901,littw901,(none),(none),2022/09/26 06:25:06,unknown,pitches,altmb701,72,rtol,9,unknown,none,cloudy,182,25417,carrc003,lee-e001,,
NYN202206140,MIL,NYN,NYC20,2022/06/14,0,7:10PM,night,9,2,true,addir901,mosce901,carlm901,guccc901,(none),(none),2022/09/26 06:25:21,unknown,pitches,kaplh701,81,ltor,5,unknown,none,sunny,159,28495,bassc001,housa001,,
NYN202206150,MIL,NYN,NYC20,2022/06/15,0,7:10PM,night,9,2,true,mosce901,carlm901,guccc901,addir901,(none),(none),2022/09/26 06:25:22,unknown,pitches,kaplh701,70,tolf,11,unknown,none,sunny,191,25422,burnc002,peted003,,
NYN202206160,MIL,NYN,NYC20,2022/06/16,0,7:10PM,night,9,2,true,carlm901,guccc901,addir901,mosce901,(none),(none),2022/09/26 06:25:23,unknown,pitches,kaplh701,69,tolf,14,unknown,none,cloudy,206,25002,smitd009,suteb001,diaze006,
NYN202206170,MIA,NYN,NYC20,2022/06/17,0,7:10PM,night,9,2,true,barrl901,becka901,wolcq901,porta901,(none),(none),2022/09/26 06:25:24,unknown,pitches,karph701,85,ltor,12,unknown,none,cloudy,203,36111,carrc003,lopep002,,
NYN202206180,MIA,NYN,NYC20,2022/06/18,0,4:10PM,day,9,2,true,becka901,wolcq901,porta901,barrl901,(none),(none),2022/09/26 06:25:26,unknown,pitches,karph701,68,ltor,18,unknown,none,cloudy,171,40021,walkt004,garrb001,diaze006,
NYN202206190,MIA,NYN,NYC20,2022/06/19,0,1:40PM,day,9,2,true,wolcq901,porta901,barrl901,becka901,(none),(none),2022/09/26 06:25:27,unknown,pitches,karph701,70,ltor,14,unknown,none,sunny,182,41255,alcas001,bassc001,,
NYN202206200,MIA,NYN,NYC20,2022/06/20,0,1:10PM,day,9,2,true,porta901,navaj901,becka901,wolcq901,(none),(none),2022/09/26 06:25:28,unknown,pitches,kaplh701,75,fromlf,9,unknown,none,sunny,200,34947,peted003,roget003,,
NYN202206280,HOU,NYN,NYC20,2022/06/28,0,7:10PM,night,9,2,true,torrc901,segac901,rippm901,kulpr901,(none),(none),2022/09/26 06:25:36,unknown,pitches,karph701,78,rtol,6,unknown,none,cloudy,197,36673,valdf001,carrc003,,
NYN202206290,HOU,NYN,NYC20,2022/06/29,0,1:10PM,day,9,2,true,segac901,rippm901,kulpr901,torrc901,(none),(none),2022/09/26 06:25:38,unknown,pitches,karph701,82,tocf,7,unknown,none,sunny,163,29230,verlj001,smitd009,presr001,
NYN202207010,TEX,NYN,NYC20,2022/07/01,0,7:10PM,night,9,2,true,reynj901,libkj901,wolcq901,tosia901,(none),(none),2022/09/26 06:25:39,unknown,pitches,altmb701,85,tocf,13,unknown,none,cloudy,158,35639,peted003,ottog001,diaze006,
NYN202207020,TEX,NYN,NYC20,2022/07/02,0,4:10PM,day,9,2,true,libkj901,wolcq901,tosia901,reynj901,(none),(none),2022/10/12 09:01:04,unknown,pitches,altmb701,86,tocf,8,unknown,none,cloudy,177,26494,perem004,willt002,,
NYN202207030,TEX,NYN,NYC20,2022/07/03,0,1:40PM,day,9,2,true,wolcq901,tosia901,reynj901,libkj901,(none),(none),2022/09/26 06:25:42,unknown,pitches,altmb701,84,fromlf,4,unknown,none,sunny,178,25241,carrc003,grayj003,diaze006,
NYN202207070,MIA,NYN,NYC20,2022/07/07,0,7:10PM,night,9,2,true,blasc901,cuzzp901,rippm901,lives901,(none),(none),2022/09/26 06:25:48,unknown,pitches,sprej701,79,rtol,4,unknown,none,cloudy,171,30555,willt002,castd003,,
NYN202207080,MIA,NYN,NYC20,2022/07/08,0,7:10PM,night,9,2,true,cuzzp901,rippm901,lives901,blasc901,(none),(none),2022/09/26 06:25:49,unknown,pitches,sprej701,75,tolf,8,unknown,none,cloudy,217,25208,lopep002,bassc001,scott003,
NYN202207090,MIA,NYN,NYC20,2022/07/09,0,4:10PM,day,9,2,true,rippm901,lives901,blasc901,cuzzp901,(none),(none),2022/09/26 06:25:51,unknown,pitches,sprej701,84,rtol,6,unknown,none,sunny,221,43336,holdc001,scott003,,
NYN202207100,MIA,NYN,NYC20,2022/07/10,0,1:40PM,day,9,2,true,lives901,blasc901,cuzzp901,rippm901,(none),(none),2022/09/26 06:25:52,unknown,pitches,sprej701,81,fromrf,6,unknown,none,sunny,177,34774,bleir001,huntt002,scott003,
NYN202207220,SDN,NYN,NYC20,2022/07/22,0,7:10PM,night,9,2,true,hoyej901,wolfj901,reybd901,herna901,(none),(none),2022/09/28 09:03:04,unknown,pitches,sprej701,86,tocf,10,unknown,none,cloudy,181,36855,darvy001,schem001,roget001,
