game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,wp,lp,winner,loser,home_final_score,visiting_final_score
SEA202209270,SEA,TEX,0,0,millt003,ray-r002,TEX,SEA,0,5
SEA202209280,SEA,TEX,2,1,kirbg001,perem004,SEA,TEX,3,1
SEA202209290,SEA,TEX,2,0,flexc001,kingj002,SEA,TEX,10,9
SEA202209300,SEA,OAK,1,0,brasm001,acevd001,SEA,OAK,2,1
SEA202210010,SEA,OAK,3,1,castl003,ollea001,SEA,OAK,5,1
SEA202210020,SEA,OAK,0,0,kaprj001,ray-r002,OAK,SEA,3,10
SEA202210030,SEA,DET,1,1,garcb001,kirbg001,DET,SEA,3,4
SEA202210041,SEA,DET,0,0,torrl001,sotog003,SEA,DET,7,6
SEA202210042,SEA,DET,1,0,shefj001,rodre005,SEA,DET,9,6
SEA202210050,SEA,DET,2,0,swane001,sotog003,SEA,DET,5,4
SFN202204080,SFN,MIA,0,0,alvaj003,bassa001,SFN,MIA,6,5
SFN202204090,SFN,MIA,0,0,okers001,mcgej001,MIA,SFN,1,2
SFN202204100,SFN,MIA,0,0,garcj006,roget003,SFN,MIA,3,2
SFN202204110,SFN,SDN,0,0,wilss002,roget002,SDN,SFN,2,4
SFN202204120,SFN,SDN,6,0,cobba001,darvy001,SFN,SDN,13,2
SFN202204130,SFN,SDN,0,1,webbl001,manas001,SFN,SDN,2,1
SFN202204260,SFN,OAK,0,0,rodoc001,jeffd001,SFN,OAK,8,2
SFN202204270,SFN,OAK,0,1,blacp001,longs002,OAK,SFN,0,1
SFN202204290,SFN,WAS,0,1,sanca006,wooda002,WAS,SFN,4,14
SFN202204300,SFN,WAS,0,0,webbl001,adonj001,SFN,WAS,9,3
SFN202205010,SFN,WAS,0,5,grayj004,cobba001,WAS,SFN,5,11
SFN202205050,SFN,SLN,0,0,mikom001,littz001,SLN,SFN,1,7
SFN202205060,SFN,SLN,0,0,helsr001,dovac001,SLN,SFN,2,3
SFN202205070,SFN,SLN,4,1,webbl001,matzs001,SFN,SLN,13,7
SFN202205080,SFN,SLN,0,0,leond003,cabrg001,SFN,SLN,4,3
SFN202205090,SFN,COL,1,0,rodoc001,gomba001,SFN,COL,8,5
SFN202205100,SFN,COL,0,0,wooda002,senza001,SFN,COL,9,2
SFN202205110,SFN,COL,0,0,cobba001,kuhlc001,SFN,COL,7,1
SFN202205200,SFN,SDN,0,0,garcl005,dovac001,SDN,SFN,7,8
SFN202205210,SFN,SDN,0,0,musgj001,rodoc001,SDN,SFN,1,2
SFN202205220,SFN,SDN,0,1,gorem001,wooda002,SDN,SFN,1,10
SFN202205230,SFN,NYN,0,0,peted003,cobba001,NYN,SFN,3,13
SFN202205240,SFN,NYN,1,0,brebj001,diaze006,SFN,NYN,13,12
SFN202205250,SFN,NYN,5,0,junij001,szapt001,SFN,NYN,9,3
SFN202206070,SFN,COL,3,1,marqg001,littz001,COL,SFN,3,5
SFN202206080,SFN,COL,0,0,dovac001,estec001,SFN,COL,2,1
SFN202206090,SFN,COL,0,0,gomba001,webbl001,COL,SFN,2,4
SFN202206100,SFN,LAN,0,0,junij001,buehw001,SFN,LAN,7,2
SFN202206110,SFN,LAN,0,0,dovac001,kersc001,SFN,LAN,3,2
SFN202206120,SFN,LAN,2,0,rodoc001,uriaj001,SFN,LAN,2,0
SFN202206130,SFN,KCA,0,0,wooda002,garra001,SFN,KCA,6,2
SFN202206140,SFN,KCA,0,0,webbl001,bubik001,SFN,KCA,4,2
SFN202206150,SFN,KCA,0,2,cuasj001,brebj001,KCA,SFN,2,3
SFN202206240,SFN,CIN,0,0,ashcg001,cobba001,CIN,SFN,2,4
SFN202206250,SFN,CIN,0,0,webbl001,minom001,SFN,CIN,9,2
SFN202206260,SFN,CIN,0,0,mahlt001,desca001,CIN,SFN,3,10
SFN202206280,SFN,DET,2,0,rodoc001,skubt001,SFN,DET,4,3
SFN202206290,SFN,DET,1,0,garcr007,wooda002,DET,SFN,2,3
SFN202207010,SFN,CHA,0,0,bankt001,dovac001,CHA,SFN,0,1
SFN202207020,SFN,CHA,1,0,ceasd001,webbl001,CHA,SFN,3,5
SFN202207030,SFN,CHA,0,0,gioll001,hjels001,CHA,SFN,4,13
SFN202207110,SFN,ARI,0,0,kellm002,cobba001,ARI,SFN,3,4
SFN202207120,SFN,ARI,4,0,webbl001,keucd001,SFN,ARI,13,0
SFN202207130,SFN,ARI,0,0,dovac001,melam001,SFN,ARI,4,3
SFN202207140,SFN,MIL,0,0,gottt001,dovac001,MIL,SFN,2,3
SFN202207150,SFN,MIL,0,0,longs002,hadej001,SFN,MIL,8,5
SFN202207160,SFN,MIL,0,0,brebj001,suteb001,SFN,MIL,2,1
SFN202207170,SFN,MIL,1,1,webbl001,ashba003,SFN,MIL,9,5
SFN202207280,SFN,CHN,0,0,wooda002,steej002,SFN,CHN,4,2
SFN202207290,SFN,CHN,0,0,strom001,cobba001,CHN,SFN,2,4
SFN202207300,SFN,CHN,0,0,roget002,smyld001,SFN,CHN,5,4
SFN202207310,SFN,CHN,0,0,rodoc001,sampa001,SFN,CHN,4,0
SFN202208010,SFN,LAN,1,0,fergc001,webbl001,LAN,SFN,2,8
SFN202208020,SFN,LAN,0,0,andet002,wooda002,LAN,SFN,5,9
SFN202208030,SFN,LAN,0,0,uriaj001,cobba001,LAN,SFN,0,3
SFN202208040,SFN,LAN,0,0,martc007,junij001,LAN,SFN,3,5
SFN202208120,SFN,PIT,0,0,rodoc001,wilsb003,SFN,PIT,5,3
SFN202208130,SFN,PIT,1,0,webbl001,beedt001,SFN,PIT,2,0
SFN202208140,SFN,PIT,0,0,dovac001,croww001,SFN,PIT,8,7
SFN202208150,SFN,ARI,0,0,cobba001,bumgm001,SFN,ARI,6,1
SFN202208160,SFN,ARI,0,0,brebj001,kenni001,SFN,ARI,2,1
SFN202208170,SFN,ARI,0,0,ramin002,leond003,ARI,SFN,2,3
SFN202208180,SFN,ARI,0,0,gallz001,webbl001,ARI,SFN,0,5
SFN202208290,SFN,SDN,0,3,clevm001,rodoc001,SDN,SFN,5,6
SFN202208300,SFN,SDN,0,0,snelb001,webbl001,SDN,SFN,3,4
SFN202208310,SFN,SDN,0,0,musgj001,wooda002,SDN,SFN,4,5
SFN202209020,SFN,PHI,4,0,cobba001,gibsk002,SFN,PHI,13,1
SFN202209030,SFN,PHI,1,0,littz001,handb001,SFN,PHI,5,4
SFN202209040,SFN,PHI,0,0,dovac001,robed002,SFN,PHI,5,3
SFN202209120,SFN,ATL,0,0,cobba001,stris002,SFN,ATL,3,2
SFN202209130,SFN,ATL,1,0,wrigk001,junij001,ATL,SFN,1,5
SFN202209140,SFN,ATL,0,0,rodoc001,mortc002,SFN,ATL,4,1
SFN202209160,SFN,LAN,0,0,may-d003,webbl001,LAN,SFN,0,5
SFN202209170,SFN,LAN,1,0,uriaj001,hjels001,LAN,SFN,2,7
SFN202209180,SFN,LAN,0,0,kimbc001,brebj001,LAN,SFN,3,4
SFN202209270,SFN,COL,2,1,webbl001,marqg001,SFN,COL,5,2
SFN202209280,SFN,COL,3,0,hjels001,urenj001,SFN,COL,6,3
SFN202209290,SFN,COL,0,0,rodoc001,feltr001,SFN,COL,6,4
SFN202209300,SFN,ARI,4,1,cobba001,kellm002,SFN,ARI,10,4
SFN202210010,SFN,ARI,0,0,jamed003,junij001,ARI,SFN,4,8
SFN202210020,SFN,ARI,1,0,cottj001,widet001,SFN,ARI,4,3
SLN202204070,SLN,PIT,1,0,waina001,brubj001,SLN,PIT,9,0
SLN202204090,SLN,PIT,1,1,whitk001,kellm003,SLN,PIT,6,2
SLN202204100,SLN,PIT,3,0,yajum001,matzs001,PIT,SLN,4,9
SLN202204120,SLN,KCA,3,0,hickj002,lyncd001,SLN,KCA,6,5
SLN202204250,SLN,NYN,0,0,may-t001,gallg001,NYN,SLN,2,5
SLN202204260,SLN,NYN,0,0,bassc001,hickj002,NYN,SLN,0,3
SLN202204270,SLN,NYN,1,0,woodj003,carrc003,SLN,NYN,10,5
SLN202204280,SLN,ARI,2,0,hudsd002,casth002,SLN,ARI,8,3
SLN202204290,SLN,ARI,1,0,bumgm001,waina001,ARI,SLN,2,6
SLN202204300,SLN,ARI,0,0,kellm002,mikom001,ARI,SLN,0,2
SLN202205010,SLN,ARI,0,1,whitk001,middk001,SLN,ARI,7,5
SLN202205020,SLN,KCA,1,0,matzs001,greiz001,SLN,KCA,1,0
SLN202205100,SLN,BAL,0,0,bradk001,naugp001,BAL,SLN,3,5
SLN202205110,SLN,BAL,0,0,mikom001,watks003,SLN,BAL,10,1
SLN202205120,SLN,BAL,0,0,akink001,matzs001,BAL,SLN,2,3
SLN202205130,SLN,SFN,1,0,webbl001,hickj002,SFN,SLN,2,8
SLN202205140,SLN,SFN,0,0,hudsd002,junij001,SLN,SFN,4,0
SLN202205150,SLN,SFN,4,0,waina001,rodoc001,SLN,SFN,15,6
SLN202205230,SLN,TOR,0,0,cabrg001,pheld001,SLN,TOR,7,3
SLN202205240,SLN,TOR,0,1,gausk001,hickj002,TOR,SLN,1,8
SLN202205260,SLN,MIL,2,2,lauee001,waina001,MIL,SLN,3,4
SLN202205270,SLN,MIL,0,0,verhd001,woodb005,SLN,MIL,4,2
SLN202205280,SLN,MIL,1,0,libem001,housa001,SLN,MIL,8,3
SLN202205290,SLN,MIL,0,0,burnc002,mikom001,MIL,SLN,0,8
SLN202205300,SLN,SDN,0,0,palla001,martn002,SLN,SDN,6,3
SLN202205310,SLN,SDN,0,0,verhd001,roget001,SLN,SDN,3,2
SLN202206010,SLN,SDN,0,1,hudsd002,darvy001,SLN,SDN,5,2
SLN202206100,SLN,CIN,2,0,palla001,castl003,SLN,CIN,2,0
SLN202206110,SLN,CIN,0,0,wittn001,kuhnj001,SLN,CIN,5,4
SLN202206120,SLN,CIN,1,0,hoffj003,hudsd002,CIN,SLN,6,7
SLN202206130,SLN,PIT,0,0,gallg001,strac001,SLN,PIT,7,5
SLN202206141,SLN,PIT,0,0,libem001,brubj001,SLN,PIT,3,1
SLN202206142,SLN,PIT,3,0,mikom001,wilsb003,SLN,PIT,9,1
SLN202206150,SLN,PIT,0,2,croww001,palla001,PIT,SLN,4,6
SLN202206240,SLN,CHN,0,0,hendk001,palla001,CHN,SLN,0,3
SLN202206250,SLN,CHN,2,0,helsr001,leitm002,SLN,CHN,5,3
SLN202206260,SLN,CHN,1,0,robed002,thomz002,CHN,SLN,5,6
SLN202206270,SLN,MIA,1,0,waina001,lopep002,SLN,MIA,9,0
SLN202206280,SLN,MIA,0,0,hudsd002,garrb001,SLN,MIA,5,3
SLN202206290,SLN,MIA,0,0,alcas001,helsr001,MIA,SLN,3,4
SLN202207080,SLN,PHI,0,0,wheez001,waina001,PHI,SLN,0,2
SLN202207090,SLN,PHI,0,0,alvaj004,gallg001,PHI,SLN,0,1
SLN202207100,SLN,PHI,0,1,hickj002,domis001,SLN,PHI,4,3
SLN202207110,SLN,PHI,0,1,mikom001,nolaa001,SLN,PHI,6,1
SLN202207120,SLN,LAN,0,0,oviej001,whitm004,SLN,LAN,7,6
SLN202207130,SLN,LAN,0,0,kimbc001,gallg001,LAN,SLN,6,7
SLN202207140,SLN,LAN,0,0,andet002,hudsd002,LAN,SLN,0,4
SLN202207150,SLN,CIN,2,2,palla001,greeh001,SLN,CIN,7,3
SLN202207160,SLN,CIN,2,1,mikom001,lodon001,SLN,CIN,11,3
SLN202208020,SLN,CHN,0,0,waina001,thomk002,SLN,CHN,6,0
SLN202208041,SLN,CHN,0,1,helsr001,uelme001,SLN,CHN,4,3
SLN202208042,SLN,CHN,2,1,hickj002,castk002,SLN,CHN,7,2
SLN202208050,SLN,NYA,0,1,palla001,holmc001,SLN,NYA,4,3
SLN202208060,SLN,NYA,1,0,montj004,germd001,SLN,NYA,1,0
SLN202208070,SLN,NYA,1,1,strac001,abrea001,SLN,NYA,12,9
SLN202208120,SLN,MIL,2,0,montj004,lauee001,SLN,MIL,3,1
SLN202208130,SLN,MIL,0,0,willd004,gallg001,MIL,SLN,2,3
SLN202208140,SLN,MIL,0,0,mikom001,roget001,SLN,MIL,6,3
SLN202208160,SLN,COL,0,0,helsr001,lamed001,SLN,COL,5,4
SLN202208170,SLN,COL,2,0,montj004,marqg001,SLN,COL,5,1
SLN202208180,SLN,COL,3,0,waina001,senza001,SLN,COL,13,0
SLN202208260,SLN,ATL,0,0,stris002,quinj001,ATL,SLN,4,11
SLN202208270,SLN,ATL,0,0,helsr001,jansk001,SLN,ATL,6,5
SLN202208280,SLN,ATL,0,0,helsr001,minta001,SLN,ATL,6,3
SLN202209020,SLN,CHN,2,0,montj004,sampa001,SLN,CHN,8,0
SLN202209030,SLN,CHN,2,3,waina001,smyld001,SLN,CHN,8,4
SLN202209040,SLN,CHN,0,0,mikom001,hughb002,SLN,CHN,2,0
SLN202209050,SLN,WAS,0,0,sanca004,flahj002,WAS,SLN,0,6
SLN202209060,SLN,WAS,0,0,quinj001,espip001,SLN,WAS,4,1
SLN202209070,SLN,WAS,0,0,woodj003,finnk001,SLN,WAS,6,5
SLN202209080,SLN,WAS,1,0,thomm005,palla001,WAS,SLN,6,11
SLN202209130,SLN,MIL,3,2,perdl002,montj004,MIL,SLN,4,8
SLN202209140,SLN,MIL,0,0,waina001,burnc002,SLN,MIL,4,1
SLN202209150,SLN,CIN,0,0,andec001,mikom001,CIN,SLN,2,3
SLN202209160,SLN,CIN,0,0,strac001,gibai001,SLN,CIN,6,5
SLN202209171,SLN,CIN,0,0,hudsd002,minom001,SLN,CIN,5,1
SLN202209172,SLN,CIN,0,0,matzs001,cruzf002,SLN,CIN,1,0
SLN202209180,SLN,CIN,0,0,cessl001,montj004,CIN,SLN,0,3
SLN202209300,SLN,PIT,0,0,flahj002,oviej001,SLN,PIT,2,1
SLN202210010,SLN,PIT,6,0,montj004,ortil003,SLN,PIT,13,3
SLN202210020,SLN,PIT,3,0,dejoc001,waina001,PIT,SLN,5,7
TBA202204080,TBA,BAL,0,0,kitta001,tated001,TBA,BAL,2,1
TBA202204090,TBA,BAL,0,0,flemj001,lylej001,TBA,BAL,5,3
TBA202204100,TBA,BAL,0,0,sprij001,wellt003,TBA,BAL,8,0
TBA202204110,TBA,OAK,0,4,blacp001,patil001,OAK,TBA,2,13
TBA202204120,TBA,OAK,1,3,thomr007,trivl001,TBA,OAK,9,8
TBA202204130,TBA,OAK,0,0,montf001,mccls003,OAK,TBA,2,4
TBA202204140,TBA,OAK,0,0,irvic001,flemj001,OAK,TBA,3,6
TBA202204220,TBA,BOS,1,2,wachm001,klubc001,BOS,TBA,3,4
TBA202204230,TBA,BOS,0,0,wislm001,roblh001,TBA,BOS,3,2
TBA202204240,TBA,BOS,0,2,mccls003,valdp002,TBA,BOS,5,2
TBA202204260,TBA,SEA,0,0,gilbl002,flemj001,SEA,TBA,4,8
TBA202204270,TBA,SEA,1,0,rasmd002,gonzm005,TBA,SEA,3,2
TBA202204280,TBA,SEA,0,1,feyej001,flexc001,TBA,SEA,2,1
TBA202204290,TBA,MIN,4,0,klubc001,bundd001,TBA,MIN,6,1
TBA202204300,TBA,MIN,0,1,stasc001,mccls003,MIN,TBA,1,9
TBA202205010,TBA,MIN,0,5,windj002,flemj001,MIN,TBA,3,9
TBA202205130,TBA,TOR,0,0,kitta001,gausk001,TBA,TOR,5,2
TBA202205140,TBA,TOR,1,1,mayzt001,thomr007,TOR,TBA,1,5
TBA202205150,TBA,TOR,0,0,wislm001,manoa001,TBA,TOR,3,0
TBA202205160,TBA,DET,0,0,fulmm001,kitta001,DET,TBA,2,3
TBA202205170,TBA,DET,1,0,mccls003,brieb001,TBA,DET,8,1
TBA202205180,TBA,DET,3,0,rasmd002,rodre004,TBA,DET,6,1
TBA202205240,TBA,MIA,1,0,mccls003,lopep002,TBA,MIA,4,0
TBA202205250,TBA,MIA,5,0,rasmd002,potec001,TBA,MIA,5,4
TBA202205260,TBA,NYA,0,0,cortn001,yarbr001,NYA,TBA,2,7
TBA202205270,TBA,NYA,0,0,tailj001,sprij001,NYA,TBA,0,2
TBA202205280,TBA,NYA,0,1,feyej001,luetl001,TBA,NYA,3,1
TBA202205290,TBA,NYA,0,0,mccls003,sevel001,TBA,NYA,4,2
TBA202206030,TBA,CHA,4,0,mccls003,martd006,TBA,CHA,6,3
TBA202206040,TBA,CHA,0,0,crick001,beekj001,CHA,TBA,2,3
TBA202206050,TBA,CHA,0,4,gioll001,yarbr001,CHA,TBA,5,6
TBA202206070,TBA,SLN,0,0,pochc001,verhd001,TBA,SLN,4,2
TBA202206080,TBA,SLN,3,0,klubc001,naugp001,TBA,SLN,11,3
TBA202206090,TBA,SLN,0,0,mccls003,mikom001,TBA,SLN,2,1
TBA202206200,TBA,NYA,0,1,peraw002,adamj002,NYA,TBA,2,4
TBA202206210,TBA,NYA,2,0,armss001,cortn001,TBA,NYA,5,4
TBA202206220,TBA,NYA,0,0,schmc002,garzr001,NYA,TBA,4,5
TBA202206240,TBA,PIT,0,0,adamj002,deloy001,TBA,PIT,4,3
TBA202206250,TBA,PIT,2,0,garzr001,bednd001,TBA,PIT,6,5
TBA202206260,TBA,PIT,0,0,mccls003,beedt001,TBA,PIT,4,2
TBA202206280,TBA,MIL,0,0,woodb005,wislm001,MIL,TBA,3,5
TBA202206290,TBA,MIL,0,0,boxbb001,faucc001,MIL,TBA,3,5
TBA202207110,TBA,BOS,2,0,bardl001,diekj001,TBA,BOS,10,5
TBA202207120,TBA,BOS,0,0,klubc001,stram001,TBA,BOS,3,2
TBA202207130,TBA,BOS,0,0,mccls003,wincj001,TBA,BOS,4,1
TBA202207140,TBA,BOS,0,0,romet001,schrj001,TBA,BOS,5,4
TBA202207150,TBA,BAL,0,0,wislm001,wellt003,TBA,BAL,5,4
TBA202207160,TBA,BAL,1,0,lopej004,bardl001,BAL,TBA,4,6
TBA202207170,TBA,BAL,2,0,klubc001,lylej001,TBA,BAL,7,5
TBA202207290,TBA,CLE,1,0,biebs001,sprij001,CLE,TBA,1,4
TBA202207300,TBA,CLE,2,0,klubc001,plesz001,TBA,CLE,6,4
TBA202207310,TBA,CLE,0,0,mccak003,mccls003,CLE,TBA,3,5
TBA202208020,TBA,TOR,0,1,gausk001,rasmd002,TOR,TBA,1,3
TBA202208030,TBA,TOR,0,1,thomr007,cimba001,TBA,TOR,3,2
TBA202208120,TBA,BAL,0,1,votha001,klubc001,BAL,TBA,3,10
TBA202208130,TBA,BAL,1,0,mccls003,halld004,TBA,BAL,8,2
TBA202208140,TBA,BAL,0,0,rasmd002,lylej001,TBA,BAL,4,1
TBA202208180,TBA,KCA,1,0,patil001,castm003,TBA,KCA,7,1
TBA202208190,TBA,KCA,0,0,barls001,beekj001,KCA,TBA,2,3
TBA202208200,TBA,KCA,0,0,rasmd002,bubik001,TBA,KCA,5,2
TBA202208210,TBA,KCA,1,0,armss001,cuasj001,TBA,KCA,3,2
TBA202208220,TBA,ANA,0,0,sprij001,davit005,TBA,ANA,2,1
TBA202208230,TBA,ANA,0,0,klubc001,suarj001,TBA,ANA,11,1
TBA202208240,TBA,ANA,0,0,charj001,barrj003,TBA,ANA,4,3
TBA202208250,TBA,ANA,0,0,rasmd002,sandp002,TBA,ANA,8,3
TBA202209020,TBA,NYA,0,0,sprij001,germd001,TBA,NYA,9,0
TBA202209030,TBA,NYA,0,0,klubc001,schmc002,TBA,NYA,2,1
TBA202209040,TBA,NYA,0,1,montf001,armss001,NYA,TBA,1,2
TBA202209050,TBA,BOS,1,1,faucc001,famij001,TBA,BOS,4,3
TBA202209060,TBA,BOS,3,0,cleag001,hillr001,TBA,BOS,8,4
TBA202209070,TBA,BOS,0,0,chiry001,piven001,TBA,BOS,1,0
TBA202209160,TBA,TEX,0,0,perem004,klubc001,TEX,TBA,3,4
TBA202209170,TBA,TEX,1,0,yarbr001,grayj003,TBA,TEX,5,1
TBA202209180,TBA,TEX,0,0,sprij001,ottog001,TBA,TEX,5,3
TBA202209190,TBA,HOU,0,1,garcl007,rasmd002,HOU,TBA,0,4
TBA202209200,TBA,HOU,0,1,javic001,mccls003,HOU,TBA,0,5
TBA202209210,TBA,HOU,0,1,mccul002,raleb001,HOU,TBA,2,5
TBA202209220,TBA,TOR,3,1,yarbr001,berrj001,TBA,TOR,10,5
TBA202209230,TBA,TOR,2,0,guerj004,garcy001,TBA,TOR,10,6
TBA202209240,TBA,TOR,0,0,manoa001,rasmd002,TOR,TBA,1,3
TBA202209250,TBA,TOR,0,0,strir001,mccls003,TOR,TBA,1,7
TEX202204110,TEX,COL,0,1,bardd001,hollg001,COL,TEX,4,6
TEX202204120,TEX,COL,0,0,chacj001,perem004,COL,TEX,1,4
TEX202204140,TEX,ANA,0,2,kingj002,ohtas001,TEX,ANA,10,5
TEX202204150,TEX,ANA,0,1,warra003,allak001,ANA,TEX,6,9
TEX202204160,TEX,ANA,0,0,syndn001,heart001,ANA,TEX,2,7
TEX202204170,TEX,ANA,0,1,mayem001,perem004,ANA,TEX,3,8
TEX202204250,TEX,HOU,0,0,moorm003,matop002,TEX,HOU,6,2
TEX202204260,TEX,HOU,0,0,odorj001,heart001,HOU,TEX,1,5
TEX202204270,TEX,HOU,0,1,javic001,martb002,HOU,TEX,3,4
TEX202204280,TEX,HOU,0,0,verlj001,bushm001,HOU,TEX,2,3
TEX202204290,TEX,ATL,0,2,andei001,richg002,ATL,TEX,3,6
TEX202204300,TEX,ATL,1,0,dunnd001,eldeb001,TEX,ATL,3,1
TEX202205010,TEX,ATL,1,0,heart001,mullk001,TEX,ATL,7,3
TEX202205100,TEX,KCA,3,0,perem004,kellb003,TEX,KCA,6,4
TEX202205110,TEX,KCA,0,0,payaj001,allak001,KCA,TEX,2,8
TEX202205120,TEX,KCA,1,0,heart001,heasj001,TEX,KCA,3,1
TEX202205130,TEX,BOS,0,0,piven001,dunnd001,BOS,TEX,1,7
TEX202205140,TEX,BOS,1,1,hillr001,ottog001,BOS,TEX,3,11
TEX202205150,TEX,BOS,0,0,perem004,brasr001,TEX,BOS,7,1
TEX202205160,TEX,ANA,6,3,grayj003,syndn001,TEX,ANA,7,4
TEX202205170,TEX,ANA,1,0,santd003,teper001,TEX,ANA,10,5
TEX202205180,TEX,ANA,0,0,santd003,igler001,TEX,ANA,6,5
TEX202205300,TEX,TBA,2,0,ottog001,rasmd002,TEX,TBA,9,5
TEX202205310,TEX,TBA,0,0,perem004,yarbr001,TEX,TBA,3,0
TEX202206010,TEX,TBA,0,0,pochc001,santd003,TBA,TEX,3,4
TEX202206020,TEX,TBA,0,0,klubc001,heart001,TBA,TEX,1,3
TEX202206030,TEX,SEA,0,0,murfp001,barlj001,SEA,TEX,3,4
TEX202206040,TEX,SEA,0,0,ottog001,gonzm005,TEX,SEA,3,2
TEX202206050,TEX,SEA,0,0,castd002,burkb001,SEA,TEX,5,6
TEX202206130,TEX,HOU,0,1,burkb001,nerih001,TEX,HOU,5,3
TEX202206140,TEX,HOU,0,0,abreb002,kingj002,HOU,TEX,3,4
TEX202206150,TEX,HOU,1,6,garcl007,millt003,HOU,TEX,2,9
TEX202206210,TEX,PHI,0,0,perem004,gibsk002,TEX,PHI,7,0
TEX202206220,TEX,PHI,0,0,grayj003,wheez001,TEX,PHI,4,2
TEX202206240,TEX,WAS,0,0,edwac001,santd003,WAS,TEX,1,2
TEX202206250,TEX,WAS,0,0,barlj001,finnk001,TEX,WAS,3,2
TEX202206260,TEX,WAS,0,3,tetrj001,ottog001,WAS,TEX,4,6
TEX202207080,TEX,MIN,0,2,grayj003,grays001,TEX,MIN,6,5
TEX202207090,TEX,MIN,0,0,moorm003,duraj002,TEX,MIN,9,7
TEX202207100,TEX,MIN,0,1,bundd001,burkb001,MIN,TEX,5,6
TEX202207110,TEX,OAK,0,0,howas003,marta006,TEX,OAK,10,8
TEX202207120,TEX,OAK,2,0,sneak001,santd003,OAK,TEX,7,14
TEX202207130,TEX,OAK,5,0,grayj003,blacp001,TEX,OAK,5,2
TEX202207140,TEX,SEA,3,0,festm001,santd003,SEA,TEX,5,6
TEX202207150,TEX,SEA,0,0,ray-r002,heart001,SEA,TEX,3,8
TEX202207160,TEX,SEA,0,0,castd002,martb002,SEA,TEX,2,3
TEX202207170,TEX,SEA,0,0,borur001,ottog001,SEA,TEX,2,6
TEX202208010,TEX,BAL,0,1,watks003,grayj003,BAL,TEX,2,7
TEX202208020,TEX,BAL,0,0,lylej001,howas003,BAL,TEX,2,8
TEX202208030,TEX,BAL,1,0,perec004,leclj001,BAL,TEX,3,6
TEX202208040,TEX,CHA,0,0,burkb001,cuetj001,TEX,CHA,3,2
TEX202208050,TEX,CHA,1,0,ceasd001,ottog001,CHA,TEX,1,2
TEX202208060,TEX,CHA,0,0,dunnd001,kopem001,TEX,CHA,8,0
TEX202208070,TEX,CHA,0,0,gioll001,howas003,CHA,TEX,2,8
TEX202208120,TEX,SEA,0,0,kirbg001,heart001,SEA,TEX,2,6
TEX202208130,TEX,SEA,0,2,martb002,gonzm005,TEX,SEA,7,4
TEX202208140,TEX,SEA,0,0,sborj002,brasm001,TEX,SEA,5,3
TEX202208150,TEX,OAK,0,0,ottog001,kaprj001,TEX,OAK,2,1
TEX202208160,TEX,OAK,0,1,searj001,arihk001,OAK,TEX,1,5
TEX202208170,TEX,OAK,1,1,ollea001,ragac001,OAK,TEX,2,7
TEX202208180,TEX,OAK,0,0,dunnd001,loguz001,TEX,OAK,10,3
TEX202208260,TEX,DET,1,0,ottog001,alext001,TEX,DET,7,6
TEX202208270,TEX,DET,1,2,rodre004,keucd001,DET,TEX,2,11
TEX202208280,TEX,DET,0,0,hutcd001,arihk001,DET,TEX,8,9
TEX202208300,TEX,HOU,0,1,valdf001,dunnd001,HOU,TEX,2,4
TEX202208310,TEX,HOU,2,1,javic001,perem004,HOU,TEX,3,5
TEX202209090,TEX,TOR,0,1,mayzt001,leclj001,TOR,TEX,3,4
TEX202209100,TEX,TOR,3,4,gausk001,arihk001,TOR,TEX,7,11
TEX202209110,TEX,TOR,1,0,perem004,richt001,TEX,TOR,4,1
TEX202209130,TEX,OAK,2,3,burkb001,payaj001,TEX,OAK,8,7
TEX202209140,TEX,OAK,0,0,cyr-t001,leclj001,OAK,TEX,7,8
TEX202209200,TEX,ANA,1,0,sandp002,santd003,ANA,TEX,2,5
TEX202209210,TEX,ANA,1,2,dunnd001,davit005,TEX,ANA,7,2
TEX202209220,TEX,ANA,0,0,moorm003,quijj001,TEX,ANA,5,3
TEX202209230,TEX,CLE,0,0,morrc001,heart001,CLE,TEX,3,6
TEX202209240,TEX,CLE,0,0,quanc001,burkb001,CLE,TEX,2,4
TEX202209250,TEX,CLE,0,0,civaa001,ragac001,CLE,TEX,4,10
TEX202210030,TEX,NYA,0,0,sevel001,perem004,NYA,TEX,1,3
TEX202210041,TEX,NYA,2,1,chapa001,burkb001,NYA,TEX,4,5
TEX202210042,TEX,NYA,1,1,allak001,coleg001,TEX,NYA,3,2
TEX202210050,TEX,NYA,0,0,ottog001,germd001,TEX,NYA,4,2
TOR202204080,TOR,TEX,0,4,cimba001,santd003,TOR,TEX,10,8
TOR202204090,TOR,TEX,2,0,richt001,martb002,TOR,TEX,4,3
TOR202204100,TOR,TEX,4,0,burkb001,merrj001,TEX,TOR,6,12
TOR202204150,TOR,OAK,1,0,cimba001,jeffd001,TOR,OAK,4,1
TOR202204160,TOR,OAK,1,0,jimed002,merrj001,OAK,TOR,5,7
TOR202204170,TOR,OAK,1,0,manoa001,ollea001,TOR,OAK,4,3
TOR202204250,TOR,BOS,0,0,cimba001,stram001,TOR,BOS,6,2
TOR202204260,TOR,BOS,0,0,romaj004,barnm001,TOR,BOS,6,5
TOR202204270,TOR,BOS,0,1,wachm001,thort002,BOS,TOR,1,7
