year,game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,home_pitcher,vis_pitcher,home_ERA,vis_ERA,date,home_travel,vis_travel,home_last_location,visiting_last_location
2022,BAL202207040,BAL,TEX,0,0,bakeb001,moorm003,3.49,1.95,2022-07-04,1508.338154320694,272.81937703481174,MIN,NYN
2022,WAS202207040,WAS,MIA,0,0,raint003,yacaj001,3.3,8.36,2022-07-04,1e-06,1e-06,WAS,WAS
2022,CIN202207040,CIN,NYN,0,0,greeh001,walkt004,4.44,3.49,2022-07-04,1e-06,913.3322248208743,CIN,NYN
2022,LAN202207040,LAN,COL,0,0,uriaj001,freek001,2.16,4.53,2022-07-04,1e-06,1336.559689213104,LAN,COL
2022,PHI202207050,PHI,WAS,1,0,sancc002,espip001,5.63,4.84,2022-07-05,1e-06,197.2342948595587,PHI,WAS
2022,ARI202207050,ARI,SFN,0,0,smitc006,leond003,4.11,4.01,2022-07-05,1e-06,1e-06,ARI,ARI
2022,SDN202207050,SDN,SEA,0,0,clevm001,gilbl002,4.33,3.2,2022-07-05,1e-06,1e-06,SDN,SDN
2022,DET202207050,DET,CLE,0,1,hutcd001,quanc001,4.53,3.38,2022-07-05,1e-06,1e-06,DET,DET
2022,CHA202207050,CHA,MIN,0,0,kopem001,windj002,3.54,4.7,2022-07-05,1e-06,1e-06,CHA,CHA
2022,MIA202207050,MIA,ANA,0,0,alcas001,syndn001,2.28,3.94,2022-07-05,1489.628640346009,1555.6920626215997,WAS,HOU
2022,MIL202207050,MIL,CHN,2,0,alexj001,swarm001,5.4,5.03,2022-07-05,1e-06,1e-06,MIL,MIL
2022,PIT202207050,PIT,NYA,0,0,quinj001,tailj001,2.93,3.91,2022-07-05,1e-06,186.24975462107616,PIT,CLE
2022,LAN202207050,LAN,COL,0,0,pepir001,marqg001,3.47,4.95,2022-07-05,1e-06,1e-06,LAN,LAN
2022,BAL202207050,BAL,TEX,0,0,krehj001,moorm003,3.9,1.95,2022-07-05,1e-06,1e-06,BAL,BAL
2022,BOS202207050,BOS,TBA,2,3,piven001,thomr007,4.56,3.8,2022-07-05,1e-06,1e-06,BOS,BOS
2022,ATL202207050,ATL,SLN,5,1,andei001,palla001,5.0,3.17,2022-07-05,1e-06,1e-06,ATL,ATL
2022,HOU202207050,HOU,KCA,0,1,garcl007,greiz001,,3.68,2022-07-05,1e-06,1e-06,HOU,HOU
2022,CIN202207050,CIN,NYN,0,0,strih001,lugos001,4.91,3.6,2022-07-05,1e-06,1e-06,CIN,CIN
2022,OAK202207050,OAK,TOR,2,0,marta006,kikuy001,6.24,5.19,2022-07-05,1e-06,1e-06,OAK,OAK
2022,CHA202207060,CHA,MIN,1,1,ruizj001,moraj003,4.6,2.21,2022-07-06,1e-06,1e-06,CHA,CHA
2022,BAL202207060,BAL,TEX,0,0,watks003,ottog001,4.7,4.64,2022-07-06,1e-06,1e-06,BAL,BAL
2022,HOU202207060,HOU,KCA,0,3,javic001,kellb003,2.54,5.09,2022-07-06,1e-06,1e-06,HOU,HOU
2022,PIT202207060,PIT,NYA,0,0,kellm003,sevel001,3.91,3.18,2022-07-06,1e-06,1e-06,PIT,PIT
2022,CIN202207060,CIN,NYN,0,1,mored002,ottaa001,5.4,2.06,2022-07-06,1e-06,1e-06,CIN,CIN
2022,PHI202207060,PHI,WAS,0,0,nolaa001,grayj004,3.25,5.02,2022-07-06,1e-06,1e-06,PHI,PHI
2022,BOS202207060,BOS,TBA,0,1,bellb002,klubc001,4.71,4.34,2022-07-06,1e-06,1e-06,BOS,BOS
2022,MIL202207060,MIL,CHN,0,0,hadej001,givem001,5.22,3.38,2022-07-06,1e-06,1e-06,MIL,MIL
2022,MIA202207060,MIA,ANA,1,0,roget003,ohtas001,5.47,2.33,2022-07-06,1e-06,1e-06,MIA,MIA
2022,LAN202207060,LAN,COL,0,0,kimbc001,bardd001,3.75,1.79,2022-07-06,1e-06,1e-06,LAN,LAN
2022,DET202207060,DET,CLE,0,0,pinem001,biebs001,5.79,2.88,2022-07-06,1e-06,1e-06,DET,DET
2022,ATL202207060,ATL,SLN,0,0,friem001,mikom001,2.48,3.29,2022-07-06,1e-06,1e-06,ATL,ATL
2022,OAK202207060,OAK,TOR,0,0,acevd001,cimba001,3.33,2.8,2022-07-06,1e-06,1e-06,OAK,OAK
2022,ARI202207060,ARI,SFN,1,0,mantj002,brebj001,2.85,3.18,2022-07-06,1e-06,1e-06,ARI,ARI
2022,BOS202207070,BOS,NYA,0,0,wincj001,coleg001,5.89,3.5,2022-07-07,1e-06,773.5078072361433,BOS,PIT
2022,CHA202207070,CHA,DET,0,0,ceasd001,brieb001,2.2,4.19,2022-07-07,1e-06,380.91206913286544,CHA,DET
2022,CIN202207072,CIN,PIT,0,0,sanmr001,wilsb003,6.32,5.52,2022-07-07,1e-06,415.25842834625814,CIN,PIT
2022,CIN202207071,CIN,PIT,0,0,minom001,contr001,6.06,3.79,2022-07-07,1e-06,1e-06,CIN,CIN
2022,BAL202207070,BAL,ANA,0,0,lylej001,silsc001,4.42,6.59,2022-07-07,1e-06,1539.1317129517297,BAL,MIA
2022,HOU202207070,HOU,KCA,0,0,verlj001,bubik001,1.75,5.58,2022-07-07,1e-06,1e-06,HOU,HOU
2022,PHI202207070,PHI,WAS,0,1,nelsn001,adonj001,4.85,7.1,2022-07-07,1e-06,1e-06,PHI,PHI
2022,LAN202207070,LAN,CHN,1,0,gonst001,leitm002,2.14,3.99,2022-07-07,1e-06,2799.844412597458,LAN,MIL
2022,ATL202207070,ATL,SLN,0,0,matzt001,helsr001,3.5,1.25,2022-07-07,1e-06,1e-06,ATL,ATL
2022,SEA202207070,SEA,TOR,2,0,gonzm005,banda001,4.13,6.75,2022-07-07,1711.8059767853622,1089.6592005072614,SDN,OAK
2022,ARI202207070,ARI,COL,0,2,melam001,estec001,4.66,3.47,2022-07-07,1e-06,574.8341149449532,ARI,LAN
2022,NYN202207070,NYN,MIA,0,0,willt002,castd003,3.21,4.04,2022-07-07,913.3322248208743,1756.5620441799745,CIN,MIA
2022,SDN202207070,SDN,SFN,0,0,crisn001,garcj006,2.94,3.74,2022-07-07,1e-06,481.0116368281714,SDN,ARI
2022,KCA202207080,KCA,CLE,0,0,barls001,hents001,2.18,2.32,2022-07-08,1040.826795667365,1034.9569652631499,HOU,DET
2022,ATL202207080,ATL,WAS,1,0,mortc002,fedde001,4.34,5.81,2022-07-08,1e-06,1071.2330328826833,ATL,PHI
2022,MIL202207080,MIL,PIT,0,0,ashba003,brubj001,4.44,4.69,2022-07-08,1e-06,525.1892228126902,MIL,CIN
2022,NYN202207080,NYN,MIA,0,0,bassc001,lopep002,3.42,3.75,2022-07-08,1e-06,1e-06,NYN,NYN
2022,SDN202207080,SDN,SFN,3,0,snelb001,longs002,3.38,3.61,2022-07-08,1e-06,1e-06,SDN,SDN
2022,BOS202207080,BOS,NYA,2,4,seabc001,castm002,11.29,4.03,2022-07-08,1e-06,1e-06,BOS,BOS
2022,SLN202207080,SLN,PHI,0,0,waina001,wheez001,3.71,2.82,2022-07-08,751.930361209131,1300.6291855836332,ATL,PHI
2022,OAK202207080,OAK,HOU,0,0,blacp001,urquj001,4.28,3.94,2022-07-08,1e-06,2629.6718780568863,OAK,HOU
2022,ARI202207080,ARI,COL,1,1,popps001,kuhlc001,4.4,5.72,2022-07-08,1e-06,1e-06,ARI,ARI
2022,SEA202207080,SEA,TOR,0,0,borur001,romos001,5.68,7.5,2022-07-08,1e-06,1e-06,SEA,SEA
2022,BAL202207080,BAL,ANA,0,0,tated001,igler001,3.05,2.47,2022-07-08,1e-06,1e-06,BAL,BAL
2022,CHA202207080,CHA,DET,2,0,gioll001,skubt001,4.9,3.52,2022-07-08,1e-06,1e-06,CHA,CHA
2022,TEX202207080,TEX,MIN,0,2,grayj003,grays001,3.96,3.08,2022-07-08,1968.769094444395,1309.650557347085,BAL,CHA
2022,CIN202207080,CIN,TBA,0,0,kuhnj001,wislm001,6.36,2.25,2022-07-08,1e-06,1188.7504502902325,CIN,BOS
2022,LAN202207080,LAN,CHN,0,0,phile001,wickr001,1.14,4.22,2022-07-08,1e-06,1e-06,LAN,LAN
2022,SLN202207090,SLN,PHI,0,0,gallg001,alvaj004,3.05,3.18,2022-07-09,1e-06,1e-06,SLN,SLN
2022,SEA202207090,SEA,TOR,0,0,brasm001,manoa001,4.44,2.24,2022-07-09,1e-06,1e-06,SEA,SEA
2022,LAN202207090,LAN,CHN,0,0,kersc001,wickr001,2.28,4.22,2022-07-09,1e-06,1e-06,LAN,LAN
2022,BOS202207090,BOS,NYA,0,0,diekj001,peraw002,4.99,2.72,2022-07-09,1e-06,1e-06,BOS,BOS
2022,KCA202207090,KCA,CLE,0,2,heasj001,mcket001,5.28,2.96,2022-07-09,1e-06,1e-06,KCA,KCA
2022,ATL202207090,ATL,WAS,2,0,wrigk001,corbp001,3.19,6.31,2022-07-09,1e-06,1e-06,ATL,ATL
2022,NYN202207090,NYN,MIA,0,0,holdc001,scott003,3.81,4.31,2022-07-09,1e-06,1e-06,NYN,NYN
2022,SDN202207090,SDN,SFN,0,0,garcl005,rodoc001,3.72,2.88,2022-07-09,1e-06,1e-06,SDN,SDN
2022,MIL202207090,MIL,PIT,0,0,boxbb001,dejoc001,2.95,2.64,2022-07-09,1e-06,1e-06,MIL,MIL
2022,OAK202207090,OAK,HOU,0,0,loguz001,valdf001,6.79,2.82,2022-07-09,1e-06,1e-06,OAK,OAK
2022,CHA202207090,CHA,DET,3,0,cuetj001,hillg002,3.35,4.03,2022-07-09,1e-06,1e-06,CHA,CHA
2022,BAL202207090,BAL,ANA,0,0,kremd001,sandp002,3.23,2.91,2022-07-09,1e-06,1e-06,BAL,BAL
2022,TEX202207090,TEX,MIN,0,0,moorm003,duraj002,1.95,1.86,2022-07-09,1e-06,1e-06,TEX,TEX
2022,CIN202207090,CIN,TBA,0,0,hoffj003,faucc001,3.83,5.48,2022-07-09,1e-06,1e-06,CIN,CIN
2022,ARI202207090,ARI,COL,3,1,bumgm001,freek001,4.88,4.53,2022-07-09,1e-06,1e-06,ARI,ARI
2022,NYN202207100,NYN,MIA,0,0,huntt002,bleir001,2.42,3.55,2022-07-10,1e-06,1e-06,NYN,NYN
2022,ATL202207100,ATL,WAS,0,0,mchuc001,weemj001,2.6,5.22,2022-07-10,1e-06,1e-06,ATL,ATL
2022,CIN202207100,CIN,TBA,0,0,lodon001,baz-s001,3.66,5.0,2022-07-10,1e-06,1e-06,CIN,CIN
2022,BAL202207100,BAL,ANA,0,0,votha001,suarj001,4.34,3.96,2022-07-10,1e-06,1e-06,BAL,BAL
2022,OAK202207100,OAK,HOU,0,1,irvic001,odorj001,3.98,4.4,2022-07-10,1e-06,1e-06,OAK,OAK
2022,SLN202207100,SLN,PHI,0,1,hickj002,domis001,4.84,3.0,2022-07-10,1e-06,1e-06,SLN,SLN
2022,CHA202207100,CHA,DET,0,2,gravk001,fulmm001,3.18,3.39,2022-07-10,1e-06,1e-06,CHA,CHA
2022,LAN202207100,LAN,CHN,3,5,bickp001,leitm002,4.72,3.99,2022-07-10,1e-06,1e-06,LAN,LAN
2022,TEX202207100,TEX,MIN,0,1,burkb001,bundd001,1.97,4.89,2022-07-10,1e-06,1e-06,TEX,TEX
2022,MIL202207100,MIL,PIT,0,0,gottt001,strac001,4.14,4.26,2022-07-10,1e-06,1e-06,MIL,MIL
2022,BOS202207100,BOS,NYA,0,2,sawah001,chapa001,3.73,4.46,2022-07-10,1e-06,1e-06,BOS,BOS
2022,KCA202207100,KCA,CLE,0,0,greiz001,plesz001,3.68,4.31,2022-07-10,1e-06,1e-06,KCA,KCA
2022,ARI202207100,ARI,COL,1,0,middk001,marqg001,5.29,4.95,2022-07-10,1e-06,1e-06,ARI,ARI
2022,SEA202207100,SEA,TOR,0,1,festm001,cimba001,4.17,2.8,2022-07-10,1e-06,1e-06,SEA,SEA
2022,SDN202207100,SDN,SFN,0,0,gorem001,wooda002,4.5,5.1,2022-07-10,1e-06,1e-06,SDN,SDN
2022,COL202207110,COL,SDN,0,1,urenj001,manas001,5.01,4.96,2022-07-11,942.6579344569091,1340.79250826624,ARI,SDN
2022,CLE202207110,CLE,CHA,5,0,quanc001,lynnl001,3.38,3.99,2022-07-11,1123.523030808302,494.38381864269326,KCA,CHA
2022,MIA202207110,MIA,PIT,0,2,roget003,kellm003,5.47,3.91,2022-07-11,1756.5620441799745,2045.0709333750694,NYN,MIL
2022,KCA202207111,KCA,DET,0,0,kellb003,pinem001,5.09,5.79,2022-07-11,1e-06,663.9206401727051,KCA,CHA
2022,SLN202207110,SLN,PHI,0,1,mikom001,nolaa001,3.29,3.25,2022-07-11,1e-06,1e-06,SLN,SLN
2022,TBA202207110,TBA,BOS,2,0,bardl001,diekj001,1.8,4.99,2022-07-11,1273.7149075846366,1926.694380718032,CIN,BOS
2022,SFN202207110,SFN,ARI,0,0,cobba001,kellm002,3.73,3.37,2022-07-11,738.1265107326025,1050.9933932487218,SDN,ARI
2022,TEX202207110,TEX,OAK,0,0,howas003,marta006,7.41,6.24,2022-07-11,1e-06,2350.5503888425546,TEX,OAK
2022,ATL202207110,ATL,NYN,0,0,friem001,schem001,2.48,2.29,2022-07-11,1e-06,1200.4511574455876,ATL,NYN
2022,KCA202207112,KCA,DET,1,1,zerpa001,faeda001,1.64,5.53,2022-07-11,1e-06,1e-06,KCA,KCA
2022,MIA202207120,MIA,PIT,0,0,castd003,peted001,4.04,4.58,2022-07-12,1e-06,1e-06,MIA,MIA
2022,CLE202207121,CLE,CHA,0,0,biebs001,martd006,2.88,4.83,2022-07-12,1e-06,1e-06,CLE,CLE
2022,TEX202207120,TEX,OAK,2,0,santd003,sneak001,5.22,5.84,2022-07-12,1e-06,1e-06,TEX,TEX
2022,MIN202207120,MIN,MIL,0,2,windj002,gustj001,4.7,3.86,2022-07-12,1396.769617512496,476.38512091307035,TEX,MIL
2022,COL202207120,COL,SDN,0,0,gomba001,clevm001,5.56,4.33,2022-07-12,1e-06,1e-06,COL,COL
2022,TOR202207120,TOR,PHI,2,0,berrj001,famij001,5.23,6.09,2022-07-12,3325.1452066248357,1062.9448016030144,SEA,SLN
2022,KCA202207120,KCA,DET,1,0,cuasj001,brieb001,3.58,4.19,2022-07-12,1e-06,1e-06,KCA,KCA
2022,TBA202207120,TBA,BOS,0,0,klubc001,stram001,4.34,3.83,2022-07-12,1e-06,1e-06,TBA,TBA
2022,SFN202207120,SFN,ARI,4,0,webbl001,keucd001,2.9,9.2,2022-07-12,1e-06,1e-06,SFN,SFN
2022,CHN202207120,CHN,BAL,1,0,sampa001,lylej001,3.11,4.42,2022-07-12,2804.8246792178716,972.7856237406662,LAN,BAL
2022,SLN202207120,SLN,LAN,0,0,oviej001,whitm004,3.21,5.45,2022-07-12,1e-06,2553.1974738902727,SLN,LAN
2022,ATL202207120,ATL,NYN,0,0,matzt001,peted003,3.5,3.83,2022-07-12,1e-06,1e-06,ATL,ATL
2022,ANA202207120,ANA,HOU,1,2,igler001,nerih001,2.47,3.72,2022-07-12,3703.3736820857607,592.0808995913671,BAL,OAK
2022,NYA202207120,NYA,CIN,2,0,holmc001,sanmr001,2.54,6.32,2022-07-12,306.20376572864393,913.3322248208743,BOS,CIN
2022,CLE202207122,CLE,CHA,0,2,pilkk001,ceasd001,3.88,2.2,2022-07-12,1e-06,1e-06,CLE,CLE
2022,NYA202207130,NYA,CIN,0,1,kingm002,diaza004,2.29,1.84,2022-07-13,1e-06,1e-06,NYA,NYA
2022,MIA202207130,MIA,PIT,0,0,pop-z001,bednd001,2.77,2.61,2022-07-13,1e-06,1e-06,MIA,MIA
2022,WAS202207131,WAS,SEA,0,3,grayj004,flexc001,5.02,3.73,2022-07-13,874.0887975860761,3737.7812987837674,ATL,SEA
2022,WAS202207132,WAS,SEA,0,0,fedde001,milot001,5.81,5.4,2022-07-13,1e-06,1e-06,WAS,WAS
2022,COL202207130,COL,SDN,0,1,stepr002,scott004,5.43,6.75,2022-07-13,1e-06,1e-06,COL,COL
2022,TOR202207130,TOR,PHI,0,0,strir001,wheez001,3.01,2.82,2022-07-13,1e-06,1e-06,TOR,TOR
2022,MIN202207130,MIN,MIL,0,0,duraj002,hadej001,1.86,5.22,2022-07-13,1e-06,1e-06,MIN,MIN
2022,KCA202207130,KCA,DET,0,1,singb001,skubt001,3.23,3.52,2022-07-13,1e-06,1e-06,KCA,KCA
2022,TBA202207130,TBA,BOS,0,0,mccls003,wincj001,2.54,5.89,2022-07-13,1e-06,1e-06,TBA,TBA
2022,CLE202207130,CLE,CHA,0,0,hents001,gioll001,2.32,4.9,2022-07-13,1e-06,1e-06,CLE,CLE
2022,CHN202207130,CHN,BAL,0,3,steej002,watks003,3.18,4.7,2022-07-13,1e-06,1e-06,CHN,CHN
2022,SFN202207130,SFN,ARI,0,0,dovac001,melam001,2.53,4.66,2022-07-13,1e-06,1e-06,SFN,SFN
2022,SLN202207130,SLN,LAN,0,0,gallg001,kimbc001,3.05,3.75,2022-07-13,1e-06,1e-06,SLN,SLN
2022,TEX202207130,TEX,OAK,5,0,grayj003,blacp001,3.96,4.28,2022-07-13,1e-06,1e-06,TEX,TEX
2022,ATL202207130,ATL,NYN,0,0,mortc002,bassc001,4.34,3.42,2022-07-13,1e-06,1e-06,ATL,ATL
2022,ANA202207130,ANA,HOU,0,0,ohtas001,javic001,2.33,2.54,2022-07-13,1e-06,1e-06,ANA,ANA
2022,TOR202207140,TOR,KCA,0,0,gausk001,zerpa001,3.35,1.64,2022-07-14,1e-06,1362.7751943099456,TOR,KCA
2022,SFN202207140,SFN,MIL,0,0,dovac001,gottt001,2.53,4.14,2022-07-14,1e-06,2544.0354072771493,SFN,MIN
2022,NYA202207140,NYA,CIN,0,0,luetl001,sanmr001,2.67,6.32,2022-07-14,1e-06,1e-06,NYA,NYA
2022,MIN202207140,MIN,CHA,0,2,grays001,cuetj001,3.08,3.35,2022-07-14,1e-06,1013.2251103855248,MIN,CLE
2022,COL202207140,COL,SDN,0,0,chacj001,crisn001,7.61,2.94,2022-07-14,1e-06,1e-06,COL,COL
2022,TEX202207140,TEX,SEA,3,0,santd003,festm001,5.22,4.17,2022-07-14,1e-06,1924.2853651298933,TEX,WAS
2022,SLN202207140,SLN,LAN,0,0,hudsd002,andet002,4.45,2.57,2022-07-14,1e-06,1e-06,SLN,SLN
2022,WAS202207140,WAS,ATL,1,2,sanca004,wrigk001,4.28,3.19,2022-07-14,1e-06,874.0887975860761,WAS,ATL
2022,ANA202207140,ANA,HOU,0,2,loupa001,presr001,3.84,2.98,2022-07-14,1e-06,1e-06,ANA,ANA
2022,CHN202207140,CHN,NYN,0,1,thomk002,carrc003,3.76,3.97,2022-07-14,1e-06,947.8182714063668,CHN,ATL
2022,TBA202207140,TBA,BOS,0,0,romet001,schrj001,10.8,2.22,2022-07-14,1e-06,1e-06,TBA,TBA
2022,MIA202207140,MIA,PIT,0,0,bleir001,croww001,3.55,4.38,2022-07-14,1e-06,1e-06,MIA,MIA
2022,CLE202207140,CLE,DET,0,0,mcket001,rodre005,2.96,10.62,2022-07-14,1e-06,1123.523030808302,CLE,KCA
2022,TEX202207150,TEX,SEA,0,0,heart001,ray-r002,5.13,3.71,2022-07-15,1e-06,1e-06,TEX,TEX
2022,WAS202207150,WAS,ATL,0,3,corbp001,andei001,6.31,5.0,2022-07-15,1e-06,1e-06,WAS,WAS
2022,MIA202207150,MIA,PHI,0,0,alcas001,gibsk002,2.28,5.05,2022-07-15,1e-06,1988.7442563540512,MIA,TOR
2022,NYA202207150,NYA,BOS,0,2,kingm002,houct001,2.29,3.15,2022-07-15,1e-06,1638.055681455271,NYA,TBA
2022,COL202207150,COL,PIT,1,0,marqg001,quinj001,4.95,2.93,2022-07-15,1e-06,2773.388607504832,COL,MIA
2022,SFN202207150,SFN,MIL,0,0,longs002,hadej001,3.61,5.22,2022-07-15,1e-06,1e-06,SFN,SFN
2022,TBA202207150,TBA,BAL,0,0,wislm001,wellt003,2.25,4.25,2022-07-15,1e-06,1636.2782792002056,TBA,CHN
2022,MIN202207150,MIN,CHA,2,2,pagae001,kopem001,4.43,3.54,2022-07-15,1e-06,1e-06,MIN,MIN
2022,ANA202207150,ANA,LAN,0,2,sandp002,kersc001,2.91,2.28,2022-07-15,1e-06,2530.048121245164,ANA,SLN
2022,TOR202207150,TOR,KCA,0,0,manoa001,greiz001,2.24,3.68,2022-07-15,1e-06,1e-06,TOR,TOR
2022,SLN202207150,SLN,CIN,2,2,palla001,greeh001,3.17,4.44,2022-07-15,1e-06,1403.0288801452066,SLN,NYA
2022,CLE202207150,CLE,DET,3,0,shawb001,fulmm001,5.4,3.39,2022-07-15,1e-06,1e-06,CLE,CLE
2022,SDN202207150,SDN,ARI,0,1,darvy001,bumgm001,3.1,4.88,2022-07-15,1340.79250826624,738.1265107326025,COL,SFN
2022,HOU202207150,HOU,OAK,0,0,urquj001,irvic001,3.94,3.98,2022-07-15,2169.9670200701003,368.5990374284446,ANA,TEX
2022,NYA202207160,NYA,BOS,4,1,tailj001,piven001,3.91,4.56,2022-07-16,1e-06,1e-06,NYA,NYA
2022,CHN202207161,CHN,NYN,0,0,givem001,ottaa001,3.38,2.06,2022-07-16,1e-06,1e-06,CHN,CHN
2022,HOU202207160,HOU,OAK,0,0,verlj001,koenj001,1.75,5.72,2022-07-16,1e-06,1e-06,HOU,HOU
2022,TOR202207160,TOR,KCA,0,0,romaj004,payaj001,2.11,3.23,2022-07-16,1e-06,1e-06,TOR,TOR
2022,CHN202207162,CHN,NYN,0,0,givem001,lopey001,3.38,5.73,2022-07-16,1e-06,1e-06,CHN,CHN
2022,SFN202207160,SFN,MIL,0,0,brebj001,suteb001,3.18,3.78,2022-07-16,1e-06,1e-06,SFN,SFN
2022,MIA202207160,MIA,PHI,0,0,meyem001,suarr001,7.5,3.65,2022-07-16,1e-06,1e-06,MIA,MIA
2022,TBA202207160,TBA,BAL,1,0,bardl001,lopej004,1.8,2.54,2022-07-16,1e-06,1e-06,TBA,TBA
2022,COL202207160,COL,PIT,0,0,urenj001,kellm003,5.01,3.91,2022-07-16,1e-06,1e-06,COL,COL
2022,SDN202207160,SDN,ARI,0,0,manas001,ramin002,4.96,5.22,2022-07-16,1e-06,1e-06,SDN,SDN
2022,CLE202207160,CLE,DET,3,0,quanc001,pinem001,3.38,5.79,2022-07-16,1e-06,1e-06,CLE,CLE
2022,ANA202207160,ANA,LAN,0,1,suarj001,uriaj001,3.96,2.16,2022-07-16,1e-06,1e-06,ANA,ANA
2022,TEX202207160,TEX,SEA,0,0,martb002,castd002,4.14,3.64,2022-07-16,1e-06,1e-06,TEX,TEX
2022,WAS202207160,WAS,ATL,0,0,espip001,friem001,4.84,2.48,2022-07-16,1e-06,1e-06,WAS,WAS
2022,SLN202207160,SLN,CIN,2,1,mikom001,lodon001,3.29,3.66,2022-07-16,1e-06,1e-06,SLN,SLN
2022,MIN202207160,MIN,CHA,1,0,bundd001,lynnl001,4.89,3.99,2022-07-16,1e-06,1e-06,MIN,MIN
2022,HOU202207170,HOU,OAK,1,0,montr004,puk-a001,2.37,3.12,2022-07-17,1e-06,1e-06,HOU,HOU
2022,WAS202207170,WAS,ATL,0,0,cishs001,stris002,4.21,2.67,2022-07-17,1e-06,1e-06,WAS,WAS
2022,TEX202207170,TEX,SEA,0,0,ottog001,borur001,4.64,5.68,2022-07-17,1e-06,1e-06,TEX,TEX
2022,SDN202207170,SDN,ARI,0,0,clevm001,kellm002,4.33,3.37,2022-07-17,1e-06,1e-06,SDN,SDN
2022,SFN202207170,SFN,MIL,1,1,webbl001,ashba003,2.9,4.44,2022-07-17,1e-06,1e-06,SFN,SFN
2022,NYA202207170,NYA,BOS,3,0,coleg001,salec001,3.5,3.18,2022-07-17,1e-06,1e-06,NYA,NYA
2022,CHN202207170,CHN,NYN,0,0,wickr001,smitd009,4.22,3.33,2022-07-17,1e-06,1e-06,CHN,CHN
2022,TOR202207170,TOR,KCA,0,1,mayzt001,millw002,3.14,4.6,2022-07-17,1e-06,1e-06,TOR,TOR
2022,MIN202207170,MIN,CHA,0,0,archc001,ceasd001,4.56,2.2,2022-07-17,1e-06,1e-06,MIN,MIN
2022,MIA202207170,MIA,PHI,0,0,roget003,nolaa001,5.47,3.25,2022-07-17,1e-06,1e-06,MIA,MIA
2022,COL202207170,COL,PIT,1,1,birdj001,beedt001,4.91,5.14,2022-07-17,1e-06,1e-06,COL,COL
2022,TBA202207170,TBA,BAL,2,0,klubc001,lylej001,4.34,4.42,2022-07-17,1e-06,1e-06,TBA,TBA
2022,HOU202207212,HOU,NYA,2,0,garcl007,germd001,,3.61,2022-07-21,1e-06,2282.180746677387,HOU,NYA
2022,HOU202207211,HOU,NYA,1,0,nerih001,kingm002,3.72,2.29,2022-07-21,1e-06,1e-06,HOU,HOU
2022,OAK202207211,OAK,DET,0,0,loguz001,skubt001,6.79,3.52,2022-07-21,2629.6718780568863,3466.040145226439,HOU,CLE
2022,LAN202207210,LAN,SFN,1,0,phile001,leond003,1.14,4.01,2022-07-21,40.86770747173621,559.4406185325591,ANA,SFN
2022,OAK202207212,OAK,DET,0,0,acevd001,hillg002,3.33,4.03,2022-07-21,1e-06,1e-06,OAK,OAK
2022,MIA202207210,MIA,TEX,0,0,lopep002,grayj003,3.75,3.96,2022-07-21,1e-06,1804.0128591780745,MIA,TEX
2022,SEA202207220,SEA,HOU,0,1,gonzm005,urquj001,4.13,3.94,2022-07-22,2688.6235860338206,3039.1839815945186,TEX,HOU
2022,MIL202207220,MIL,COL,0,0,suteb001,birdj001,3.78,4.91,2022-07-22,2954.3733531563485,1465.0252306671193,SFN,COL
2022,LAN202207220,LAN,SFN,1,0,vesia001,longs002,2.15,3.61,2022-07-22,1e-06,1e-06,LAN,LAN
2022,BOS202207220,BOS,TOR,0,1,eovan001,gausk001,3.87,3.35,2022-07-22,306.20376572864393,691.6136241477402,NYA,TOR
2022,PIT202207220,PIT,MIA,0,0,thomz001,garrb001,5.18,3.58,2022-07-22,2121.7512656569425,1630.2301127943258,COL,MIA
2022,PHI202207220,PHI,CHN,1,0,gibsk002,steej002,5.05,3.18,2022-07-22,1644.1190974600377,1068.017023042746,MIA,CHN
2022,KCA202207220,KCA,TBA,0,0,kellb003,rasmd002,5.09,2.84,2022-07-22,1362.7751943099456,1680.8265106839929,TOR,TBA
2022,NYN202207220,NYN,SDN,0,0,schem001,darvy001,2.29,3.1,2022-07-22,1144.1299346702406,3907.304910865239,CHN,SDN
2022,ARI202207220,ARI,WAS,0,0,gallz001,corbp001,2.54,6.31,2022-07-22,481.0116368281714,3184.3579890386736,SDN,WAS
2022,CHA202207220,CHA,CLE,0,4,gioll001,quanc001,4.9,3.38,2022-07-22,571.0232486384983,494.38381864269326,MIN,CLE
2022,ATL202207220,ATL,ANA,0,0,lee-d005,ohtas001,2.13,2.33,2022-07-22,874.0887975860761,3081.7523311745576,WAS,ANA
2022,OAK202207220,OAK,TEX,0,0,irvic001,howas003,3.98,7.41,2022-07-22,1e-06,4154.555159966591,OAK,MIA
2022,CIN202207220,CIN,SLN,0,0,sanmr001,waina001,6.32,3.71,2022-07-22,494.9532543693752,494.9532543693752,SLN,SLN
2022,BAL202207220,BAL,NYA,0,0,wellt003,luetl001,4.25,2.67,2022-07-22,1393.7772057986983,2013.2384367541167,TBA,HOU
2022,DET202207230,DET,MIN,0,1,pinem001,ryanj002,5.79,3.55,2022-07-23,3345.1646779632492,872.516449655481,OAK,MIN
2022,PHI202207230,PHI,CHN,0,0,alvaj004,robed002,3.18,2.4,2022-07-23,1e-06,1e-06,PHI,PHI
2022,ATL202207230,ATL,ANA,2,0,wrigk001,sandp002,3.19,2.91,2022-07-23,1e-06,1e-06,ATL,ATL
