game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,translator,inputter,scorer,oscorer,umplf
PHI196408010,"""version 7RS(19) of 07/07/92""",LAN,PHI,PHI11,1964/08/01,0,0:00PM,night,false,harvd901,conlj102,venzt901,weyel901,1993/12/15 3:59PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,190,32030,wiser101,drysd101,roebe101,coviw101,"""David W. Smith""","""David W. Smith""","""Allan Roth""",,
PHI196408020,"""version 7RS(19) of 07/07/92""",LAN,PHI,PHI11,1964/08/02,0,0:00PM,day,false,conlj102,venzt901,weyel901,harvd901,1993/12/15 4:09PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,133,18802,milll101,boozj101,,fairr101,"""David W. Smith""","""David W. Smith""","""Allan Roth""",,
PHI196408051,"""version 7RS(19) of 07/07/92""",HOU,PHI,PHI11,1964/08/05,1,6:05PM,day,false,varge901,forma901,jackb901,craws901,1993/12/31 3:53PM,park,none,0,unknown,-1,unknown,unknown,unknown,138,0,bunnj101,brucb101,baldj101,rojac101,"""Clem Comly""","""David W. Smith""","""A.Lewis/G.Elsto""",,
PHI196408052,"""version 7RS(19) of 07/07/92""",HOU,PHI,PHI11,1964/08/05,2,8:54PM,night,false,forma901,jackb901,craws901,varge901,1993/12/31 4:12PM,park,none,0,unknown,-1,unknown,unknown,unknown,139,27288,roebe101,woodh101,,alled101,"""Clem Comly""","""David W. Smith""","""A.Lewis/B.Steve""",,
PHI196408060,"""version 7RS(19) of 07/07/92""",HOU,PHI,PHI11,1964/08/06,0,8:08PM,night,false,jackb901,craws901,varge901,forma901,1993/12/31 4:23PM,park,none,0,unknown,-1,unknown,unknown,unknown,127,15083,farrt101,shorc102,owenj101,fox-n101,"""Clem Comly""","""David W. Smith""","""A.Lewis/G.Elsto""",,
PHI196408070,"""version 7RS(19) of 07/07/92""",NYN,PHI,PHI11,1964/08/07,0,8:06PM,night,false,lands901,steim901,barla901,donaa901,1993/12/31 4:38PM,park,none,0,unknown,-1,unknown,unknown,unknown,167,14158,roebe101,wakeb101,baldj101,coviw101,"""Clem Comly""","""David W. Smith""","""A.Lewis/Mets""",,
PHI196408080,"""version 7RS(19) of 07/07/92""",NYN,PHI,PHI11,1964/08/08,0,0:00PM,day,false,steim901,barla901,donaa901,lands901,1993/12/31 5:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,177,7687,wiser101,ciscg101,boozj101,alled101,"""Clem Comly""","""David W. Smith""","""A.Lewis/Mets""",,
PHI196408090,"""version 7RS(19) of 07/07/92""",NYN,PHI,PHI11,1964/08/09,0,1:36PM,day,false,barla901,donaa901,lands901,steim901,1993/12/31 5:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,142,11621,bunnj101,stalt101,,coviw101,"""Clem Comly""","""David W. Smith""","""A.Lewis/Mets/Yo""",,
PHI196408170,"""version 7RS(19) of 07/07/92""",CHN,PHI,PHI11,1964/08/17,0,8:07PM,night,false,forma901,jackb901,craws901,varge901,1994/01/01 4:29PM,park,none,0,unknown,-1,unknown,unknown,unknown,167,17355,shorc102,broge101,,,"""Clem Comly""","""David W. Smith""","""Allen Lewis""",,
PHI196408180,"""version 7RS(19) of 07/07/92""",CHN,PHI,PHI11,1964/08/18,0,8:07PM,night,false,jackb901,craws901,varge901,forma901,1994/01/01 4:56PM,park,none,0,unknown,-1,unknown,unknown,unknown,286,18401,burdf101,boozj101,broge101,amalj101,"""Clem Comly""","""David W. Smith""","""Allen Lewis""",,
PHI196408190,"""version 7RS(19) of 07/07/92""",CHN,PHI,PHI11,1964/08/19,0,0:00PM,night,false,craws901,varge901,forma901,jackb901,1994/01/01 5:27PM,park,none,0,unknown,-1,unknown,unknown,unknown,191,18140,baldj101,mcdal101,,coviw101,"""Clem Comly""","""David W. Smith""","""Allen Lewis""",,
PHI196408201,"""version 7RS(19) of 07/07/92""",PIT,PHI,PHI11,1964/08/20,1,6:07PM,day,false,pryop901,secof101,burkk101,sudoe901,1994/01/01 8:52PM,park,none,0,unknown,-1,unknown,unknown,unknown,144,0,mahaa102,frieb102,,thomf103,"""Clem Comly""","""David W. Smith""","""Allen Lewis""",,
PHI196408202,"""version 7RS(19) of 07/07/92""",PIT,PHI,PHI11,1964/08/20,2,8:55PM,night,false,secof101,burkk101,sudoe901,pryop901,1994/01/01 9:10PM,park,none,0,unknown,-1,unknown,unknown,unknown,155,35814,wiser101,schwd101,roebe101,callj101,"""Clem Comly""","""David W. Smith""","""Allen Lewis""",,
PHI196408210,"""version 7RS(19) of 07/07/92""",PIT,PHI,PHI11,1964/08/21,0,0:00PM,night,false,burkk101,sudoe901,pryop901,secof101,1994/01/01 9:20PM,park,none,0,unknown,-1,unknown,unknown,unknown,139,30170,shorc102,vealb101,,taylt101,"""Clem Comly""","""David W. Smith""","""Allen Lewis""",,
PHI196408220,"""version 7RS(19) of 07/07/92""",PIT,PHI,PHI11,1964/08/22,0,1:35PM,day,false,sudoe901,pryop901,secof101,burkk101,1994/01/01 9:39PM,park,none,0,unknown,-1,unknown,unknown,unknown,170,14955,borkf101,bennd101,mcbea101,,"""Clem Comly""","""David W. Smith""","""Allen Lewis""",,
PHI196408230,"""version 7RS(19) of 07/07/92""",PIT,PHI,PHI11,1964/08/23,0,1:36PM,day,false,pryop901,secof101,burkk101,sudoe901,1994/01/02 11:02AM,park,none,0,unknown,-1,unknown,unknown,unknown,153,19213,bunnj101,gibbj102,boozj101,triag101,"""Clem Comly""","""David W. Smith""","""Allen Lewis""",,
PHI196409010,"""version 7RS(19) of 07/07/92""",HOU,PHI,PHI11,1964/09/01,0,8:05PM,night,false,conlj102,venzt901,weyel901,harvd901,1994/01/05 4:55PM,park,none,0,unknown,-1,unknown,unknown,unknown,121,13306,bunnj101,browh101,,callj101,"""Clem Comly""","""David W. Smith""","""A.Lewis/G.Elsto""",,
PHI196409020,"""version 7RS(19) of 07/07/92""",HOU,PHI,PHI11,1964/09/02,0,8:06PM,night,false,venzt901,weyel901,harvd901,conlj102,1994/01/05 5:02PM,park,none,0,unknown,-1,unknown,unknown,unknown,136,12616,shorc102,nottd101,,taylt101,"""Clem Comly""","""David W. Smith""","""A.Lewis/G.Elsto""",,
PHI196409030,"""version 7RS(19) of 07/07/92""",HOU,PHI,PHI11,1964/09/03,0,8:05PM,night,false,weyel901,harvd901,conlj102,venzt901,1994/01/05 5:10PM,park,none,0,unknown,-1,unknown,unknown,unknown,155,12908,larsd102,bennd101,,asprb101,"""Clem Comly""","""David W. Smith""","""A.Lewis/G.Elsto""",,
PHI196409040,"""version 7RS(19) of 07/07/92""",SFN,PHI,PHI11,1964/09/04,0,0:00PM,night,false,lands901,steim901,barla901,donaa901,1993/12/27 5:52PM,park,none,0,unknown,-1,unknown,unknown,unknown,174,28149,baldj101,odelb101,,callj101,"""Dobrow""","""Dobrow""","""Stevens""",,
PHI196409050,"""version 7RS(19) of 07/07/92""",SFN,PHI,PHI11,1964/09/05,0,0:00PM,night,false,steim901,barla901,donaa901,lands901,1993/12/27 9:11PM,park,none,0,unknown,-1,unknown,unknown,unknown,161,31482,bunnj101,bolib101,,alled101,"""Dobrow""","""Dobrow""","""Stevens""",,
PHI196409060,"""version 7RS(19) of 07/07/92""",SFN,PHI,PHI11,1964/09/06,0,0:00PM,day,false,barla901,donaa901,lands901,steim901,1993/12/28 12:59PM,park,none,0,unknown,-1,unknown,none,sunny,170,21548,marij101,baldj101,,,"""Dobrow,Wayne Townsend""","""Dobrow,Wayne Townsend""","""Stevens,266,615,282""",,
PHI196409071,"""version 7RS(19) of 07/07/92""",LAN,PHI,PHI11,1964/09/07,1,1:05PM,day,false,harvd901,venzt901,(none),weyel901,1993/12/18 4:16PM,park,none,0,unknown,-1,unknown,unknown,unknown,121,0,bennd101,milll101,,thomf103,"""David W. Smith""","""David W. Smith""","""Lewis/Dodgers""",,
PHI196409072,"""version 7RS(19) of 07/07/92""",LAN,PHI,PHI11,1964/09/07,2,3:36PM,day,false,venzt901,weyel901,(none),harvd901,1993/12/18 4:28PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,26390,richp102,wiser101,perrr101,daviw102,"""David W. Smith""","""David W. Smith""","""Lewis/Dodgers""",,
PHI196409080,"""version 7RS(19) of 07/07/92""",LAN,PHI,PHI11,1964/09/08,0,1:38PM,day,false,conlj102,weyel901,harvd901,venzt901,1993/12/18 4:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,163,14594,brewj102,mahaa102,perrr101,gillj102,"""David W. Smith""","""David W. Smith""","""Lewis/Dodgers(2)""",,
PHI196409090,"""version 7RS(19) of 07/07/92""",SLN,PHI,PHI11,1964/09/09,0,8:08PM,night,false,burkk101,sudoe901,pryop901,secof101,1994/01/05 6:39PM,park,none,0,unknown,-1,unknown,unknown,unknown,222,25339,humpb102,baldj101,,whitb105,"""Clem Comly""","""David W. Smith""","""Allen Lewis""",,
PHI196409100,"""version 7RS(19) of 07/07/92""",SLN,PHI,PHI11,1964/09/10,0,1:37PM,day,false,sudoe901,pryop901,secof101,burkk101,1994/01/05 8:35PM,park,none,0,unknown,-1,unknown,unknown,unknown,133,14552,shorc102,sader101,,shorc102,"""Clem Comly""","""David W. Smith""","""Allen Lewis""",,
PHI196409210,"""version 7RS(19) of 07/07/92""",CIN,PHI,PHI11,1964/09/21,0,8:10PM,night,false,lands901,steim901,barla901,donaa901,1994/01/06 5:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,150,20067,tsitj101,mahaa102,,,"""Clem Comly""","""David W. Smith""","""Allen Lewis""",,
PHI196409220,"""version 7RS(19) of 07/07/92""",CIN,PHI,PHI11,1964/09/22,0,8:06PM,night,false,steim901,barla901,donaa901,lands901,1994/01/06 6:01PM,park,none,0,unknown,-1,unknown,unknown,unknown,157,21232,otooj101,shorc102,,pinsv101,"""Clem Comly""","""David W. Smith""","""Allen Lewis""",,
PHI196409230,"""version 7RS(19) of 07/07/92""",CIN,PHI,PHI11,1964/09/23,0,8:07PM,night,false,barla901,donaa901,lands901,steim901,1994/01/06 6:13PM,park,none,0,unknown,-1,unknown,unknown,unknown,170,23247,mccob105,bennd101,ellis101,pinsv101,"""Clem Comly""","""David W. Smith""","""Allen Lewis""",,
PHI196409240,"""version 7RS(19) of 07/07/92""",MLN,PHI,PHI11,1964/09/24,0,8:05PM,night,false,craws901,varge901,forma901,jackb901,1994/01/06 6:35PM,park,none,0,unknown,-1,unknown,unknown,unknown,149,17342,blasw101,bunnj101,olivc101,torrj101,"""Clem Comly""","""David W. Smith""","""Allen Lewis""",,
PHI196409250,"""version 7RS(19) of 07/07/92""",MLN,PHI,PHI11,1964/09/25,0,8:07PM,night,false,varge901,forma901,jackb901,craws901,1994/01/06 7:14PM,park,none,0,unknown,-1,unknown,unknown,unknown,228,30447,carrc103,boozj101,clont101,mathe101,"""Clem Comly""","""David W. Smith""","""Allen Lewis""",,
PHI196409260,"""version 7RS(19) of 07/07/92""",MLN,PHI,PHI11,1964/09/26,0,1:36PM,day,false,forma901,jackb901,craws901,varge901,1994/01/06 9:26PM,park,none,0,unknown,-1,unknown,unknown,unknown,181,14330,blasw101,shanb102,spahw101,cartr101,"""Clem Comly""","""David W. Smith""","""Allen Lewis""",,
PHI196409270,"""version 7RS(19) of 07/07/92""",MLN,PHI,PHI11,1964/09/27,0,1:35PM,day,false,jackb901,craws901,varge901,forma901,1994/01/06 9:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,180,20569,clont101,bunnj101,olivc101,clint101,"""Clem Comly""","""David W. Smith""","""Allen Lewis""",,
LAA196404210,"""version 7RS(19) of 07/07/92""",DET,LAA,LOS03,1964/04/21,0,0:00PM,night,false,drumc901,dimul901,papaj901,umonf901,1995/03/23 2:43PM,park,none,0,unknown,-1,unknown,unknown,unknown,203,13640,sherl101,osind101,regap101,lumpj101,"""Luke Kraemer""","""Luke Kraemer""",,,
LAA196404220,"""version 7RS(19) of 07/07/92""",DET,LAA,LOS03,1964/04/22,0,0:00PM,night,false,dimul901,papaj901,umonf901,drumc901,1995/03/23 2:49PM,park,none,0,unknown,-1,unknown,unknown,unknown,153,5682,sprij102,wickd101,,thoml103,"""Luke Kraemer""","""Luke Kraemer""",,,
LAA196404230,"""version 7RS(19) of 07/07/92""",CLE,LAA,LOS03,1964/04/23,0,0:00PM,night,false,papaj901,umonf901,drumc901,dimul901,1995/03/27 5:48AM,park,none,0,unknown,-1,unknown,unknown,unknown,144,3782,donod101,mcbrk101,abert101,heldw101,"""Luke Kraemer""","""Luke Kraemer""",,,
LAA196404240,"""version 7RS(19) of 07/07/92""",CLE,LAA,LOS03,1964/04/24,0,0:00PM,night,false,umonf901,drumc901,dimul901,papaj901,1995/03/27 6:03AM,park,none,0,unknown,-1,unknown,unknown,unknown,278,5342,mcmad102,fowla101,,romaj101,"""Luke Kraemer""","""Luke Kraemer""",,,
LAA196404250,"""version 7RS(19) of 07/07/92""",CLE,LAA,LOS03,1964/04/25,0,0:00PM,night,false,drumc901,dimul901,papaj901,umonf901,1995/03/27 6:13AM,park,none,0,unknown,-1,unknown,unknown,unknown,182,6937,kralj101,foytp101,,romaj101,"""Luke Kraemer""","""Luke Kraemer""",,,
LAA196404260,"""version 7RS(19) of 07/07/92""",CLE,LAA,LOS03,1964/04/26,0,0:00PM,day,false,dimul901,papaj901,umonf901,drumc901,1995/03/27 6:19AM,park,none,0,unknown,-1,unknown,unknown,unknown,161,8310,newmf101,granj101,,satrt101,"""Luke Kraemer""","""Luke Kraemer""",,,
LAA196404270,"""version 7RS(19) of 07/07/92""",WS2,LAA,LOS03,1964/04/27,0,0:00PM,night,false,papaj901,umonf901,drumc901,dimul901,1994/07/18 3:18PM,park,none,0,unknown,-1,unknown,unknown,unknown,137,2954,narub101,mcbrk101,bridm101,,,,,,
LAA196404280,"""version 7RS(19) of 07/07/92""",WS2,LAA,LOS03,1964/04/28,0,0:00PM,night,false,umonf901,drumc901,dimul901,papaj901,1994/07/18 3:26PM,park,none,0,unknown,-1,unknown,unknown,unknown,163,2237,lee-d102,ostec103,chand102,adcoj101,,,,,
LAA196404290,"""version 7RS(19) of 07/07/92""",WS2,LAA,LOS03,1964/04/29,0,0:00PM,night,false,drumc901,dimul901,papaj901,umonf901,1994/07/18 3:35PM,park,none,0,unknown,-1,unknown,unknown,unknown,146,2981,lee-b104,boulc101,chand102,koppj101,,,,,
LAA196405080,"""version 7RS(19) of 07/07/92""",CHA,LAA,LOS03,1964/05/08,0,0:00PM,night,false,nappl901,ricej901,stewb902,stevj901,1995/01/30 5:51PM,park,none,0,unknown,-1,unknown,unknown,unknown,131,5346,pizaj101,mcbrk101,wilhh101,hansr102,"""Luke Kraemer""","""Luke Kraemer""",,,
LAA196405090,"""version 7RS(19) of 07/07/92""",CHA,LAA,LOS03,1964/05/09,0,0:00PM,night,false,ricej901,stewb902,stevj901,nappl901,1995/01/30 6:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,180,8014,belib101,buzhj101,osind101,satrt101,"""Luke Kraemer""","""Luke Kraemer""",,,
LAA196405100,"""version 7RS(19) of 07/07/92""",CHA,LAA,LOS03,1964/05/10,0,0:00PM,day,false,stewb902,stevj901,nappl901,ricej901,1995/01/30 6:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,169,8078,fishe102,smitw102,wilhh101,martj107,"""Luke Kraemer""","""Luke Kraemer""",,,
LAA196405110,"""version 7RS(19) of 07/07/92""",KC1,LAA,LOS03,1964/05/11,0,0:00PM,night,false,stevj901,nappl901,ricej901,stewb902,1995/03/07 5:37PM,park,none,0,unknown,-1,unknown,unknown,unknown,141,3357,newmf101,drabm101,latmb101,rodgb102,"""Luke Kraemer""","""Luke Kraemer""",,,
LAA196405120,"""version 7RS(19) of 07/07/92""",KC1,LAA,LOS03,1964/05/12,0,0:00PM,night,false,nappl901,ricej901,stewb902,stevj901,1995/03/07 5:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,145,3724,odonj101,mcbrk101,wyatj102,causw101,"""Luke Kraemer""","""Luke Kraemer""",,,
LAA196405131,"""version 7RS(19) of 07/07/92""",KC1,LAA,LOS03,1964/05/13,1,0:00PM,day,false,ricej901,stewb902,stevj901,nappl901,1995/03/07 5:51PM,park,none,0,unknown,-1,unknown,unknown,unknown,156,0,latmb101,monta103,,latmb101,"""Luke Kraemer""","""Luke Kraemer""",,,
LAA196405132,"""version 7RS(19) of 07/07/92""",KC1,LAA,LOS03,1964/05/13,2,0:00PM,night,false,stewb902,stevj901,nappl901,ricej901,1995/03/07 5:56PM,park,none,0,unknown,-1,unknown,unknown,unknown,164,7128,penao101,belib101,wyatj102,edwad102,"""Luke Kraemer""","""Luke Kraemer""",,,
LAA196405250,"""version 7RS(19) of 07/07/92""",MIN,LAA,LOS03,1964/05/25,0,0:00PM,night,false,runge901,smita901,stewb902,honoj901,1994/09/05 5:23PM,park,none,0,unknown,-1,unknown,unknown,unknown,156,5601,pascc102,latmb101,,olivt102,,,,,
LAA196405260,"""version 7RS(19) of 07/07/92""",MIN,LAA,LOS03,1964/05/26,0,0:00PM,night,false,smita901,stewb902,honoj901,runge901,1994/09/05 5:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,142,5642,kaatj101,mcbrk101,,kaatj101,,,,,
LAA196405271,"""version 7RS(19) of 07/07/92""",MIN,LAA,LOS03,1964/05/27,1,0:00PM,day,false,stewb902,honoj901,runge901,smita901,1994/09/05 5:40PM,park,none,0,unknown,-1,unknown,unknown,unknown,137,0,belib101,stanl101,,thoml103,,,,,
LAA196405272,"""version 7RS(19) of 07/07/92""",MIN,LAA,LOS03,1964/05/27,2,0:00PM,night,false,honoj901,runge901,smita901,stewb902,1994/09/05 5:50PM,park,none,0,unknown,-1,unknown,unknown,unknown,229,10138,stigd101,lee-d102,,mincd101,,,,,
LAA196405290,"""version 7RS(19) of 07/07/92""",BAL,LAA,LOS03,1964/05/29,0,0:00PM,night,false,runge901,smita901,stewb902,honoj901,1995/02/27 3:01AM,park,none,0,unknown,-1,unknown,unknown,unknown,153,7802,rober102,chand102,mills101,aparl101,"""Pavitt""","""Luke Kraemer""",,,
LAA196405300,"""version 7RS(19) of 07/07/92""",BAL,LAA,LOS03,1964/05/30,0,0:00PM,night,false,smita901,stewb902,honoj901,runge901,1995/02/27 3:07AM,park,none,0,unknown,-1,unknown,unknown,unknown,127,7258,pappm101,mcbrk101,,robib104,"""Pavitt""","""Luke Kraemer""",,,
LAA196405310,"""version 7RS(19) of 07/07/92""",BAL,LAA,LOS03,1964/05/31,0,0:00PM,day,false,stewb902,honoj901,runge901,smita901,1995/02/27 3:13AM,park,none,0,unknown,-1,dry,none,sunny,145,7567,barbs102,belib101,mills101,johnb104,"""Pavitt""","""Luke Kraemer""",,,
LAA196406010,"""version 7RS(19) of 07/07/92""",BOS,LAA,LOS03,1964/06/01,0,0:00PM,night,false,mckib901,chyln901,soarh901,salea901,1995/03/28 2:53AM,park,none,0,unknown,-1,unknown,unknown,unknown,144,3155,heffb101,latmb101,,stuad101,"""Luke Kraemer""","""Luke Kraemer""",,,
LAA196406020,"""version 7RS(19) of 07/07/92""",BOS,LAA,LOS03,1964/06/02,0,0:00PM,night,false,chyln901,soarh901,salea901,mckib901,1995/03/28 2:57AM,park,none,0,unknown,-1,unknown,unknown,unknown,132,3372,chand102,lamaj101,,thoml103,"""Luke Kraemer""","""Luke Kraemer""",,,
LAA196406031,"""version 7RS(19) of 07/07/92""",BOS,LAA,LOS03,1964/06/03,1,0:00PM,day,false,soarh901,salea901,mckib901,chyln901,1995/03/28 3:02AM,park,none,0,unknown,-1,unknown,unknown,unknown,133,0,newmf101,mored103,lee-b104,morab101,"""Luke Kraemer""","""Luke Kraemer""",,,
LAA196406032,"""version 7RS(19) of 07/07/92""",BOS,LAA,LOS03,1964/06/03,2,0:00PM,night,false,salea901,mckib901,chyln901,soarh901,1995/03/28 3:13AM,park,none,0,unknown,-1,unknown,unknown,unknown,180,5506,lee-d102,conne102,lee-b104,peara102,"""Luke Kraemer""","""Luke Kraemer""",,,
LAA196406050,"""version 7RS(19) of 07/07/92""",NYA,LAA,LOS03,1964/06/05,0,8:03PM,night,false,mckib901,chyln901,soarh901,salea901,1994/06/11 9:00PM,unknown,none,61,unknown,-1,unknown,unknown,unknown,169,29711,belib101,terrr101,lee-b104,fregj101,"""G. Robbins""","""D. Lamoureaux""","""Yankees""",,
LAA196406060,"""version 7RS(19) of 07/07/92""",NYA,LAA,LOS03,1964/06/06,0,8:02PM,night,false,chyln901,soarh901,salea901,mckib901,1994/06/12 11:18AM,unknown,none,60,unknown,-1,unknown,unknown,overcast,225,30496,stafb101,smitw102,,howae101,"""G. Robbins""","""D. Lamoureaux""","""Yankees""",,
LAA196406070,"""version 7RS(19) of 07/07/92""",NYA,LAA,LOS03,1964/06/07,0,1:31PM,day,false,soarh901,salea901,mckib901,chyln901,1994/06/12 4:23PM,unknown,none,67,unknown,-1,unknown,unknown,overcast,153,26933,fordw101,mcbrk101,mikkp101,,"""G. Robbins""","""D. Lamoureaux""","""Yankees""",,
LAA196406190,"""version 7RS(19) of 07/07/92""",CLE,LAA,LOS03,1964/06/19,0,0:00PM,night,false,flahr901,carrh901,hallb901,hurle901,1995/03/30 8:27AM,park,none,0,unknown,-1,unknown,unknown,unknown,134,9202,dulib101,donod101,,knoob101,"""Luke Kraemer""","""Luke Kraemer""",,,
LAA196406200,"""version 7RS(19) of 07/07/92""",CLE,LAA,LOS03,1964/06/20,0,0:00PM,night,false,carrh901,hallb901,hurle901,flahr901,1995/03/30 8:33AM,park,none,0,unknown,-1,unknown,unknown,unknown,121,8688,newmf101,johnt001,,fregj101,"""Luke Kraemer""","""Luke Kraemer""",,,
LAA196406210,"""version 7RS(19) of 07/07/92""",CLE,LAA,LOS03,1964/06/21,0,0:00PM,day,false,hallb901,hurle901,flahr901,carrh901,1995/03/30 8:40AM,park,none,0,unknown,-1,unknown,unknown,unknown,145,11242,belib101,kralj101,dulib101,knoob101,"""Luke Kraemer""","""Luke Kraemer""",,,
LAA196406220,"""version 7RS(19) of 07/07/92""",WS2,LAA,LOS03,1964/06/22,0,0:00PM,night,false,hurle901,flahr901,carrh901,hallb901,1994/07/18 3:47PM,park,none,0,unknown,-1,unknown,unknown,unknown,142,4544,lee-b104,hannj102,lee-d102,smitw102,,,,,
LAA196406230,"""version 7RS(19) of 07/07/92""",WS2,LAA,LOS03,1964/06/23,0,0:00PM,night,false,flahr901,carrh901,hallb901,hurle901,1994/07/18 4:16PM,park,none,0,unknown,-1,unknown,unknown,unknown,109,5360,chand102,danib102,,smitw102,,,,,
LAA196406240,"""version 7RS(19) of 07/07/92""",WS2,LAA,LOS03,1964/06/24,0,0:00PM,night,false,carrh901,hallb901,hurle901,flahr901,1994/07/18 4:27PM,park,none,0,unknown,-1,unknown,unknown,unknown,172,5307,lee-b104,kocha101,dulib101,smitw102,,,,,
LAA196406250,"""version 7RS(19) of 07/07/92""",KC1,LAA,LOS03,1964/06/25,0,0:00PM,night,false,hallb901,hurle901,flahr901,carrh901,1995/03/09 8:21PM,park,none,0,unknown,-1,unknown,unknown,unknown,128,4610,newmf101,bowst101,osind101,rodgb102,"""Luke Kraemer""","""Luke Kraemer""",,,
LAA196406261,"""version 7RS(19) of 07/07/92""",KC1,LAA,LOS03,1964/06/26,1,0:00PM,day,false,hurle901,flahr901,carrh901,hallb901,1995/03/09 8:27PM,park,none,0,unknown,-1,unknown,unknown,unknown,133,0,belib101,drabm101,dulib101,knoob101,"""Luke Kraemer""","""Luke Kraemer""",,,
LAA196406262,"""version 7RS(19) of 07/07/92""",KC1,LAA,LOS03,1964/06/26,2,0:00PM,night,false,flahr901,carrh901,hallb901,hurle901,1995/03/09 8:34PM,park,none,0,unknown,-1,unknown,unknown,unknown,147,9977,meyeb102,penao101,lee-b104,smitw102,"""Luke Kraemer""","""Luke Kraemer""",,,
LAA196406270,"""version 7RS(19) of 07/07/92""",KC1,LAA,LOS03,1964/06/27,0,0:00PM,night,false,carrh901,hallb901,hurle901,flahr901,1995/03/09 8:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,141,17745,odonj101,chand102,wyatj102,odonj101,"""Luke Kraemer""","""Luke Kraemer""",,,
LAA196406280,"""version 7RS(19) of 07/07/92""",KC1,LAA,LOS03,1964/06/28,0,0:00PM,day,false,hallb901,hurle901,flahr901,carrh901,1995/03/09 8:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,127,6133,segud101,latmb101,,jimem101,"""Luke Kraemer""","""Luke Kraemer""",,,
LAA196407090,"""version 7RS(19) of 07/07/92""",CHA,LAA,LOS03,1964/07/09,0,0:00PM,night,false,honoj901,runge901,smita901,stewb902,1995/02/06 11:06AM,park,none,0,unknown,-1,unknown,unknown,unknown,117,9533,belib101,peteg101,,,"""Luke Kraemer""","""Luke Kraemer""",,,
LAA196407101,"""version 7RS(19) of 07/07/92""",CHA,LAA,LOS03,1964/07/10,1,0:00PM,day,false,runge901,smita901,stewb902,honoj901,1995/02/06 12:09PM,park,none,0,unknown,-1,unknown,unknown,unknown,159,0,pizaj101,meyeb102,wilhh101,,"""Luke Kraemer""","""Luke Kraemer""",,,
LAA196407102,"""version 7RS(19) of 07/07/92""",CHA,LAA,LOS03,1964/07/10,2,0:00PM,night,false,smita901,stewb902,honoj901,runge901,1995/02/06 12:16PM,park,none,0,unknown,-1,unknown,unknown,unknown,142,15234,horlj101,latmb101,,robif102,"""Luke Kraemer""","""Luke Kraemer""",,,
LAA196407110,"""version 7RS(19) of 07/07/92""",CHA,LAA,LOS03,1964/07/11,0,0:00PM,day,false,stewb902,honoj901,runge901,smita901,1995/02/06 12:33PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,3944,chand102,talbf101,,adcoj101,"""Luke Kraemer""","""Luke Kraemer""",,,
LAA196407121,"""version 7RS(19) of 07/07/92""",MIN,LAA,LOS03,1964/07/12,1,0:00PM,day,false,honoj901,runge901,smita901,stewb902,1994/09/21 11:17AM,park,none,0,unknown,-1,unknown,unknown,unknown,116,0,newmf101,stigd101,,pierj102,,,,,
LAA196407122,"""version 7RS(19) of 07/07/92""",MIN,LAA,LOS03,1964/07/12,2,0:00PM,day,false,runge901,smita901,stewb902,honoj901,1994/09/21 11:24AM,park,none,0,unknown,-1,unknown,unknown,unknown,162,16066,dulib101,worta101,,rodgb102,,,,,
LAA196407140,"""version 7RS(19) of 07/07/92""",DET,LAA,LOS03,1964/07/14,0,0:00PM,night,false,smita901,stewb902,honoj901,runge901,1995/03/25 11:11AM,park,none,0,unknown,-1,unknown,unknown,unknown,165,9242,rakoe101,belib101,sherl101,demed101,"""Luke Kraemer""","""Luke Kraemer""",,,
LAA196407151,"""version 7RS(19) of 07/07/92""",DET,LAA,LOS03,1964/07/15,1,0:00PM,day,false,stewb902,honoj901,runge901,smita901,1995/03/25 11:17AM,park,none,0,unknown,-1,unknown,unknown,unknown,140,0,latmb101,sparj101,lee-b104,,"""Luke Kraemer""","""Luke Kraemer""",,,
LAA196407152,"""version 7RS(19) of 07/07/92""",DET,LAA,LOS03,1964/07/15,2,0:00PM,night,false,honoj901,runge901,smita901,stewb902,1995/03/25 11:22AM,park,none,0,unknown,-1,unknown,unknown,unknown,131,11860,chand102,regap101,,perrb103,"""Luke Kraemer""","""Luke Kraemer""",,,
