game_id,date,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,home_ERA,vis_ERA,home_travel,vis_travel,home_last_location,visiting_last_location
CHN201404210,2014-04-21,CHN,ARI,0,0,5.03,4.08,1e-06,2804.8246802178714,CHN,LAN
OAK201404210,2014-04-21,OAK,TEX,0,1,2.73,4.32,1e-06,2350.5503898425545,OAK,TEX
CLE201404210,2014-04-21,CLE,KCA,0,0,5.23,4.13,1e-06,1123.5230318083022,CLE,KCA
NYN201404210,2014-04-21,NYN,SLN,0,0,3.65,4.42,1e-06,326.3648041771951,NYN,WAS
DET201404210,2014-04-21,DET,CHA,0,0,3.43,4.74,1e-06,1624.6230769135182,DET,TEX
LAN201404210,2014-04-21,LAN,PHI,0,2,4.84,3.65,1e-06,1336.5596902131042,LAN,COL
COL201404210,2014-04-21,COL,SFN,4,0,4.1,4.0,1e-06,1340.7925092662401,COL,SDN
MIL201404210,2014-04-21,MIL,SDN,0,0,3.53,2.55,722.0054120555708,2790.8560532571964,PIT,SDN
BOS201404210,2014-04-21,BOS,BAL,0,0,5.34,3.54,1e-06,1e-06,BOS,BOS
SEA201404210,2014-04-21,SEA,HOU,0,0,2.14,2.93,4393.138063781564,1089.6592015072615,MIA,OAK
WAS201404210,2014-04-21,WAS,ANA,0,0,2.18,3.38,1e-06,635.8759829799529,WAS,DET
PIT201404210,2014-04-21,PIT,CIN,0,1,1.96,4.88,1e-06,660.0502267315369,PIT,CHN
ATL201404210,2014-04-21,ATL,MIA,0,0,2.63,10.8,1200.4511584455877,973.3591318981379,NYN,MIA
CHN201404220,2014-04-22,CHN,ARI,0,0,3.47,4.05,1e-06,1e-06,CHN,CHN
SEA201404220,2014-04-22,SEA,HOU,0,2,5.26,2.73,1e-06,1e-06,SEA,SEA
COL201404220,2014-04-22,COL,SFN,0,0,5.37,2.98,1e-06,1e-06,COL,COL
WAS201404220,2014-04-22,WAS,ANA,0,4,5.61,4.3,1e-06,1e-06,WAS,WAS
BOS201404220,2014-04-22,BOS,NYA,0,2,2.46,2.77,1e-06,1926.6943817180322,BOS,TBA
TOR201404220,2014-04-22,TOR,BAL,0,0,4.91,5.79,305.2632734150024,691.6136251477402,CLE,BOS
OAK201404220,2014-04-22,OAK,TEX,2,2,2.12,6.84,1e-06,1e-06,OAK,OAK
NYN201404220,2014-04-22,NYN,SLN,0,0,4.0,2.38,1e-06,1e-06,NYN,NYN
MIL201404220,2014-04-22,MIL,SDN,0,0,7.27,4.75,1e-06,1e-06,MIL,MIL
ATL201404220,2014-04-22,ATL,MIA,0,0,2.78,2.44,1e-06,1e-06,ATL,ATL
CLE201404220,2014-04-22,CLE,KCA,0,0,4.25,3.21,1e-06,1e-06,CLE,CLE
DET201404220,2014-04-22,DET,CHA,1,1,4.54,,1e-06,1e-06,DET,DET
PIT201404220,2014-04-22,PIT,CIN,0,0,3.04,2.25,1e-06,1e-06,PIT,PIT
TBA201404220,2014-04-22,TBA,MIN,3,0,3.26,4.47,1e-06,1680.826511683993,TBA,KCA
LAN201404220,2014-04-22,LAN,PHI,0,0,2.39,3.94,1e-06,1e-06,LAN,LAN
TBA201404230,2014-04-23,TBA,MIN,1,0,5.64,3.98,1e-06,1e-06,TBA,TBA
COL201404230,2014-04-23,COL,SFN,2,0,9.12,2.58,1e-06,1e-06,COL,COL
CHN201404230,2014-04-23,CHN,ARI,0,0,2.21,5.61,1e-06,1e-06,CHN,CHN
SEA201404230,2014-04-23,SEA,HOU,0,0,2.85,4.45,1e-06,1e-06,SEA,SEA
WAS201404230,2014-04-23,WAS,ANA,0,0,1.12,7.34,1e-06,1e-06,WAS,WAS
TOR201404230,2014-04-23,TOR,BAL,0,1,3.24,3.34,1e-06,1e-06,TOR,TOR
OAK201404230,2014-04-23,OAK,TEX,0,1,3.08,4.38,1e-06,1e-06,OAK,OAK
BOS201404230,2014-04-23,BOS,NYA,2,0,3.82,1.89,1e-06,1e-06,BOS,BOS
PIT201404230,2014-04-23,PIT,CIN,1,0,3.72,3.44,1e-06,1e-06,PIT,PIT
LAN201404230,2014-04-23,LAN,PHI,0,0,2.71,2.46,1e-06,1e-06,LAN,LAN
NYN201404230,2014-04-23,NYN,SLN,0,1,3.4,3.2,1e-06,1e-06,NYN,NYN
ATL201404230,2014-04-23,ATL,MIA,0,0,,3.16,1e-06,1e-06,ATL,ATL
MIL201404230,2014-04-23,MIL,SDN,1,1,3.54,2.81,1e-06,1e-06,MIL,MIL
DET201404230,2014-04-23,DET,CHA,0,2,4.18,6.82,1e-06,1e-06,DET,DET
CLE201404230,2014-04-23,CLE,KCA,0,0,2.59,1.41,1e-06,1e-06,CLE,CLE
DET201404240,2014-04-24,DET,CHA,0,0,3.15,3.32,1e-06,1e-06,DET,DET
TBA201404240,2014-04-24,TBA,MIN,0,3,4.76,5.38,1e-06,1e-06,TBA,TBA
CLE201404240,2014-04-24,CLE,KCA,0,0,2.44,7.45,1e-06,1e-06,CLE,CLE
WAS201404240,2014-04-24,WAS,SDN,0,0,3.84,3.33,1e-06,1025.9779093655507,WAS,MIL
TOR201404240,2014-04-24,TOR,BAL,0,0,2.7,3.65,1e-06,1e-06,TOR,TOR
NYN201404240,2014-04-24,NYN,SLN,0,0,4.09,2.74,1e-06,1e-06,NYN,NYN
HOU201404240,2014-04-24,HOU,OAK,1,2,4.39,3.55,3039.1839825945185,2629.671879056886,SEA,OAK
LAN201404240,2014-04-24,LAN,PHI,0,0,4.66,2.89,1e-06,1e-06,LAN,LAN
PIT201404240,2014-04-24,PIT,CIN,1,0,4.89,4.55,1e-06,1e-06,PIT,PIT
BOS201404240,2014-04-24,BOS,NYA,0,1,5.54,5.28,1e-06,1e-06,BOS,BOS
CHN201404240,2014-04-24,CHN,ARI,1,1,6.33,5.5,1e-06,1e-06,CHN,CHN
NYN201404250,2014-04-25,NYN,MIA,0,0,2.21,3.17,1e-06,1200.4511584455877,NYN,ATL
HOU201404250,2014-04-25,HOU,OAK,0,0,4.45,2.12,1e-06,1e-06,HOU,HOU
SEA201404250,2014-04-25,SEA,TEX,0,0,2.68,4.32,1e-06,1089.6592015072615,SEA,OAK
TOR201404250,2014-04-25,TOR,BOS,0,0,3.39,3.73,1e-06,691.6136251477402,TOR,BOS
SFN201404250,2014-04-25,SFN,CLE,2,0,3.57,2.55,1524.5101947303656,3478.8930495355935,COL,CLE
CHA201404250,2014-04-25,CHA,TBA,1,0,5.03,4.91,380.91207013286544,1636.2782802002057,DET,TBA
MIN201404250,2014-04-25,MIN,DET,0,0,5.44,3.43,2137.431531245163,872.516450655481,TBA,DET
ARI201404250,2014-04-25,ARI,PHI,0,0,3.46,,2336.6124175782998,574.8341159449532,CHN,LAN
MIL201404250,2014-04-25,MIL,CHN,2,0,3.64,4.64,1e-06,132.54357794550742,MIL,CHN
ATL201404250,2014-04-25,ATL,CIN,3,0,3.95,3.71,1e-06,840.3908477621023,ATL,PIT
LAN201404250,2014-04-25,LAN,COL,1,0,4.35,5.59,1e-06,1336.5596902131042,LAN,COL
NYA201404250,2014-04-25,NYA,ANA,0,0,3.71,4.51,306.2037667286439,326.3648041771951,BOS,WAS
WAS201404250,2014-04-25,WAS,SDN,2,0,3.14,4.99,1e-06,1e-06,WAS,WAS
SLN201404250,2014-04-25,SLN,PIT,1,0,3.74,3.65,1403.0288811452067,898.8824563980571,NYN,PIT
BAL201404250,2014-04-25,BAL,KCA,0,2,4.81,3.2,537.0332419152472,495.2645964012307,TOR,CLE
ARI201404260,2014-04-26,ARI,PHI,2,0,5.61,6.65,1e-06,1e-06,ARI,ARI
MIN201404260,2014-04-26,MIN,DET,0,2,3.52,27.0,1e-06,1e-06,MIN,MIN
MIL201404260,2014-04-26,MIL,CHN,1,0,4.36,5.03,1e-06,1e-06,MIL,MIL
TOR201404260,2014-04-26,TOR,BOS,3,0,5.67,5.34,1e-06,1e-06,TOR,TOR
NYN201404260,2014-04-26,NYN,MIA,3,0,4.4,3.16,1e-06,1e-06,NYN,NYN
ATL201404260,2014-04-26,ATL,CIN,2,1,3.3,3.7,1e-06,1e-06,ATL,ATL
BAL201404260,2014-04-26,BAL,KCA,2,0,,2.53,1e-06,1e-06,BAL,BAL
CHA201404260,2014-04-26,CHA,TBA,0,0,4.74,3.7,1e-06,1e-06,CHA,CHA
LAN201404260,2014-04-26,LAN,COL,0,0,4.84,5.38,1e-06,1e-06,LAN,LAN
NYA201404260,2014-04-26,NYA,ANA,0,1,1.4,3.75,1e-06,1e-06,NYA,NYA
SLN201404260,2014-04-26,SLN,PIT,0,0,4.42,5.23,1e-06,1e-06,SLN,SLN
SFN201404260,2014-04-26,SFN,CLE,0,1,,5.23,1e-06,1e-06,SFN,SFN
SEA201404260,2014-04-26,SEA,TEX,1,0,3.61,5.91,1e-06,1e-06,SEA,SEA
WAS201404260,2014-04-26,WAS,SDN,3,0,2.85,2.55,1e-06,1e-06,WAS,WAS
HOU201404260,2014-04-26,HOU,OAK,1,2,4.77,2.73,1e-06,1e-06,HOU,HOU
HOU201404270,2014-04-27,HOU,OAK,0,0,2.73,,1e-06,1e-06,HOU,HOU
NYA201404270,2014-04-27,NYA,ANA,0,0,2.97,3.04,1e-06,1e-06,NYA,NYA
CHA201404270,2014-04-27,CHA,TBA,0,0,4.8,3.26,1e-06,1e-06,CHA,CHA
TOR201404270,2014-04-27,TOR,BOS,0,0,3.71,2.46,1e-06,1e-06,TOR,TOR
SFN201404270,2014-04-27,SFN,CLE,0,0,3.72,2.07,1e-06,1e-06,SFN,SFN
BAL201404270,2014-04-27,BAL,KCA,0,1,3.23,3.21,1e-06,1e-06,BAL,BAL
SEA201404270,2014-04-27,SEA,TEX,0,0,2.66,6.84,1e-06,1e-06,SEA,SEA
SLN201404270,2014-04-27,SLN,PIT,1,0,2.38,3.04,1e-06,1e-06,SLN,SLN
MIL201404270,2014-04-27,MIL,CHN,0,0,3.53,3.47,1e-06,1e-06,MIL,MIL
ATL201404270,2014-04-27,ATL,CIN,0,0,4.22,4.88,1e-06,1e-06,ATL,ATL
NYN201404270,2014-04-27,NYN,MIA,0,0,4.0,3.81,1e-06,1e-06,NYN,NYN
ARI201404270,2014-04-27,ARI,PHI,0,1,4.05,4.59,1e-06,1e-06,ARI,ARI
LAN201404270,2014-04-27,LAN,COL,1,0,3.38,4.1,1e-06,1e-06,LAN,LAN
WAS201404270,2014-04-27,WAS,SDN,1,0,4.0,3.63,1e-06,1e-06,WAS,WAS
ARI201404280,2014-04-28,ARI,COL,0,1,4.34,5.37,1e-06,574.8341159449532,ARI,LAN
SLN201404280,2014-04-28,SLN,MIL,1,0,2.91,2.45,1e-06,526.8349145670746,SLN,MIL
TEX201404280,2014-04-28,TEX,OAK,0,0,3.06,3.08,2688.6235870338205,368.5990384284446,SEA,HOU
SFN201404280,2014-04-28,SFN,SDN,0,0,2.98,2.81,1e-06,3919.8438689376185,SFN,WAS
CHA201404280,2014-04-28,CHA,TBA,0,2,6.82,4.13,1e-06,1e-06,CHA,CHA
ANA201404280,2014-04-28,ANA,CLE,1,0,3.38,5.88,3915.807145653056,599.2380275896384,NYA,SFN
SLN201404290,2014-04-29,SLN,MIL,3,0,6.82,4.25,1e-06,1e-06,SLN,SLN
PHI201404290,2014-04-29,PHI,NYN,0,0,2.46,3.4,3344.1998186127516,129.48897528262268,ARI,NYN
MIA201404290,2014-04-29,MIA,ATL,0,0,2.44,2.78,1756.5620451799746,973.3591318981379,NYN,ATL
HOU201404290,2014-04-29,HOU,WAS,0,1,4.45,2.18,1e-06,1963.4510544527368,HOU,WAS
TEX201404290,2014-04-29,TEX,OAK,0,2,4.38,3.55,1e-06,1e-06,TEX,TEX
ANA201404290,2014-04-29,ANA,CLE,0,0,3.59,2.44,1e-06,1e-06,ANA,ANA
KCA201404290,2014-04-29,KCA,TOR,0,1,4.12,2.7,1545.5901214265937,1362.7751953099457,BAL,TOR
ARI201404290,2014-04-29,ARI,COL,0,0,4.25,6.84,1e-06,1e-06,ARI,ARI
SFN201404290,2014-04-29,SFN,SDN,2,0,3.69,4.3,1e-06,1e-06,SFN,SFN
CIN201404290,2014-04-29,CIN,CHN,1,0,3.44,2.99,595.1171397463928,525.1892238126902,ATL,MIL
CHA201404290,2014-04-29,CHA,DET,0,0,5.56,3.57,1e-06,571.0232496384983,CHA,MIN
NYA201404290,2014-04-29,NYA,SEA,0,0,5.28,,1e-06,3865.3953610333656,NYA,SEA
BOS201404290,2014-04-29,BOS,TBA,0,0,3.82,3.71,691.6136251477402,1365.5064971534737,TOR,CHA
MIN201404300,2014-04-30,MIN,LAN,0,0,4.47,2.71,1e-06,2448.9556082748627,MIN,LAN
SLN201404300,2014-04-30,SLN,MIL,1,0,3.74,3.64,1e-06,1e-06,SLN,SLN
MIA201404300,2014-04-30,MIA,ATL,0,0,4.37,3.57,1e-06,1e-06,MIA,MIA
HOU201404300,2014-04-30,HOU,WAS,0,0,4.39,2.66,1e-06,1e-06,HOU,HOU
CHA201404300,2014-04-30,CHA,DET,0,0,4.75,3.15,1e-06,1e-06,CHA,CHA
KCA201404300,2014-04-30,KCA,TOR,1,0,1.41,4.48,1e-06,1e-06,KCA,KCA
SFN201404300,2014-04-30,SFN,SDN,1,0,3.57,4.99,1e-06,1e-06,SFN,SFN
ANA201404300,2014-04-30,ANA,CLE,0,0,4.51,5.23,1e-06,1e-06,ANA,ANA
TEX201404300,2014-04-30,TEX,OAK,0,0,6.2,3.45,1e-06,1e-06,TEX,TEX
CIN201404300,2014-04-30,CIN,CHN,2,2,5.54,6.33,1e-06,1e-06,CIN,CIN
ARI201404300,2014-04-30,ARI,COL,0,2,4.25,4.19,1e-06,1e-06,ARI,ARI
BAL201405011,2014-05-01,BAL,PIT,0,0,3.65,3.72,1e-06,1175.6168511642563,BAL,SLN
KCA201405010,2014-05-01,KCA,TOR,0,1,4.13,3.39,1e-06,1e-06,KCA,KCA
MIA201405010,2014-05-01,MIA,ATL,1,0,3.16,4.22,1e-06,1e-06,MIA,MIA
NYA201405010,2014-05-01,NYA,SEA,1,1,3.71,3.85,1e-06,1e-06,NYA,NYA
MIN201405011,2014-05-01,MIN,LAN,2,0,7.99,4.02,1e-06,1e-06,MIN,MIN
CIN201405010,2014-05-01,CIN,MIL,0,0,3.71,7.15,1e-06,494.9532553693752,CIN,SLN
BAL201405012,2014-05-01,BAL,PIT,0,2,2.97,5.23,1e-06,1e-06,BAL,BAL
BOS201405011,2014-05-01,BOS,TBA,1,0,3.73,3.71,1e-06,1e-06,BOS,BOS
BOS201405012,2014-05-01,BOS,TBA,0,0,2.52,1.89,1e-06,1e-06,BOS,BOS
MIN201405012,2014-05-01,MIN,LAN,1,0,3.31,4.35,1e-06,1e-06,MIN,MIN
COL201405010,2014-05-01,COL,NYN,1,0,5.38,4.09,942.6579354569091,2534.0409405234473,ARI,PHI
HOU201405020,2014-05-02,HOU,SEA,0,0,6.33,3.61,1e-06,2282.180747677387,HOU,NYA
SDN201405020,2014-05-02,SDN,ARI,0,0,2.55,4.08,738.1265117326025,481.0116378281714,SFN,ARI
KCA201405020,2014-05-02,KCA,DET,1,0,3.21,3.43,1e-06,663.9206411727051,KCA,CHA
PHI201405020,2014-05-02,PHI,WAS,4,0,2.89,4.87,1e-06,2157.262613807304,PHI,HOU
MIN201405020,2014-05-02,MIN,BAL,0,0,5.38,4.81,1e-06,1508.338155320694,MIN,BAL
MIA201405020,2014-05-02,MIA,LAN,0,0,3.81,2.88,1e-06,2434.20864183359,MIA,MIN
COL201405020,2014-05-02,COL,NYN,4,1,4.1,3.54,1e-06,1e-06,COL,COL
BOS201405020,2014-05-02,BOS,OAK,0,0,5.34,6.75,1e-06,2512.5604144030362,BOS,TEX
ANA201405020,2014-05-02,ANA,TEX,0,0,3.75,5.18,1e-06,1938.7751997181072,ANA,TEX
ATL201405020,2014-05-02,ATL,SFN,0,1,4.77,4.74,973.3591318981379,3436.411305395792,MIA,SFN
PIT201405020,2014-05-02,PIT,TOR,0,1,1.9,8.57,314.0609856627503,1255.3811411500053,BAL,KCA
CHN201405020,2014-05-02,CHN,SLN,2,0,5.03,2.38,406.25273298859213,422.49209120404555,CIN,SLN
CLE201405020,2014-05-02,CLE,CHA,5,0,4.25,4.74,3271.7957310678776,494.38381964269325,ANA,CHA
CIN201405020,2014-05-02,CIN,MIL,0,0,3.7,3.53,1e-06,1e-06,CIN,CIN
NYA201405020,2014-05-02,NYA,TBA,0,0,22.5,7.27,1e-06,306.2037667286439,NYA,BOS
COL201405030,2014-05-03,COL,NYN,0,3,3.31,4.4,1e-06,1e-06,COL,COL
BOS201405030,2014-05-03,BOS,OAK,4,0,2.46,,1e-06,1e-06,BOS,BOS
PIT201405030,2014-05-03,PIT,TOR,0,0,1.82,3.24,1e-06,1e-06,PIT,PIT
KCA201405030,2014-05-03,KCA,DET,0,0,2.53,3.24,1e-06,1e-06,KCA,KCA
MIA201405030,2014-05-03,MIA,LAN,0,0,8.1,2.57,1e-06,1e-06,MIA,MIA
ATL201405030,2014-05-03,ATL,SFN,0,0,2.89,4.0,1e-06,1e-06,ATL,ATL
PHI201405030,2014-05-03,PHI,WAS,3,0,4.59,2.85,1e-06,1e-06,PHI,PHI
SDN201405030,2014-05-03,SDN,ARI,0,0,3.63,4.05,1e-06,1e-06,SDN,SDN
HOU201405030,2014-05-03,HOU,SEA,0,0,2.93,3.52,1e-06,1e-06,HOU,HOU
CIN201405030,2014-05-03,CIN,MIL,0,0,2.25,3.51,1e-06,1e-06,CIN,CIN
ANA201405030,2014-05-03,ANA,TEX,1,0,2.61,2.76,1e-06,1e-06,ANA,ANA
NYA201405030,2014-05-03,NYA,TBA,0,1,2.77,5.64,1e-06,1e-06,NYA,NYA
CHN201405030,2014-05-03,CHN,SLN,0,0,4.15,3.2,1e-06,1e-06,CHN,CHN
CLE201405030,2014-05-03,CLE,CHA,0,0,5.88,4.8,1e-06,1e-06,CLE,CLE
MIN201405030,2014-05-03,MIN,BAL,1,0,5.44,3.54,1e-06,1e-06,MIN,MIN
BOS201405040,2014-05-04,BOS,OAK,0,1,4.35,7.09,1e-06,1e-06,BOS,BOS
ANA201405040,2014-05-04,ANA,TEX,2,3,4.3,3.06,1e-06,1e-06,ANA,ANA
KCA201405040,2014-05-04,KCA,DET,0,0,3.71,4.54,1e-06,1e-06,KCA,KCA
CIN201405040,2014-05-04,CIN,MIL,0,1,3.81,4.25,1e-06,1e-06,CIN,CIN
PIT201405040,2014-05-04,PIT,TOR,1,0,3.04,4.17,1e-06,1e-06,PIT,PIT
MIN201405040,2014-05-04,MIN,BAL,0,0,3.52,3.23,1e-06,1e-06,MIN,MIN
CLE201405040,2014-05-04,CLE,CHA,0,1,3.95,3.99,1e-06,1e-06,CLE,CLE
ATL201405040,2014-05-04,ATL,SFN,0,1,2.78,2.98,1e-06,1e-06,ATL,ATL
CHN201405040,2014-05-04,CHN,SLN,0,0,2.42,6.82,1e-06,1e-06,CHN,CHN
NYA201405040,2014-05-04,NYA,TBA,0,1,5.28,4.76,1e-06,1e-06,NYA,NYA
HOU201405040,2014-05-04,HOU,SEA,0,1,2.73,4.65,1e-06,1e-06,HOU,HOU
PHI201405040,2014-05-04,PHI,WAS,1,0,,3.57,1e-06,1e-06,PHI,PHI
SDN201405040,2014-05-04,SDN,ARI,0,0,1.37,2.91,1e-06,1e-06,SDN,SDN
MIA201405040,2014-05-04,MIA,LAN,2,0,2.11,4.35,1e-06,1e-06,MIA,MIA
COL201405040,2014-05-04,COL,NYN,0,1,5.4,4.0,1e-06,1e-06,COL,COL
PHI201405050,2014-05-05,PHI,TOR,0,2,4.61,4.22,1e-06,412.2899901216241,PHI,PIT
MIA201405050,2014-05-05,MIA,NYN,0,2,3.17,5.93,1e-06,2773.388608504832,MIA,COL
CLE201405050,2014-05-05,CLE,MIN,0,0,3.95,3.4,1e-06,1013.2251113855248,CLE,MIN
CHN201405050,2014-05-05,CHN,CHA,0,1,3.78,3.99,1e-06,494.38381964269325,CHN,CLE
COL201405050,2014-05-05,COL,TEX,0,0,4.33,4.38,1e-06,1321.5005793187804,COL,ANA
ANA201405050,2014-05-05,ANA,NYA,0,0,3.59,4.53,1e-06,3915.807145653056,ANA,NYA
PIT201405050,2014-05-05,PIT,SFN,0,2,1.96,2.58,1e-06,840.3908477621023,PIT,ATL
OAK201405050,2014-05-05,OAK,SEA,0,2,3.55,,4320.465179781682,2629.671879056886,BOS,HOU
MIL201405050,2014-05-05,MIL,ARI,1,1,3.64,5.5,525.1892238126902,2790.8560532571964,CIN,SDN
SDN201405050,2014-05-05,SDN,KCA,0,0,3.5,3.86,1e-06,2147.4778828729673,SDN,KCA
WAS201405050,2014-05-05,WAS,LAN,2,0,2.66,2.71,197.2342958595587,1489.628641346009,PHI,MIA
DET201405050,2014-05-05,DET,HOU,0,0,3.15,3.69,1034.95696626315,1780.0976623230767,KCA,HOU
ATL201405050,2014-05-05,ATL,SLN,0,0,3.57,3.74,1e-06,947.8182724063668,ATL,CHN
TBA201405060,2014-05-06,TBA,BAL,2,0,4.41,1.7,1638.0556824552712,2137.431531245163,NYA,MIN
PHI201405060,2014-05-06,PHI,TOR,0,0,3.94,3.65,1e-06,1e-06,PHI,PHI
OAK201405060,2014-05-06,OAK,SEA,0,3,3.45,3.85,1e-06,1e-06,OAK,OAK
WAS201405060,2014-05-06,WAS,LAN,0,0,2.49,1.77,1e-06,1e-06,WAS,WAS
CHN201405060,2014-05-06,CHN,CHA,0,0,1.44,1.98,1e-06,1e-06,CHN,CHN
MIA201405060,2014-05-06,MIA,NYN,2,0,2.65,4.09,1e-06,1e-06,MIA,MIA
SDN201405060,2014-05-06,SDN,KCA,0,0,3.6,1.0,1e-06,1e-06,SDN,SDN
ATL201405060,2014-05-06,ATL,SLN,0,0,,4.5,1e-06,1e-06,ATL,ATL
COL201405060,2014-05-06,COL,TEX,2,1,5.38,6.2,1e-06,1e-06,COL,COL
CLE201405060,2014-05-06,CLE,MIN,2,0,4.76,,1e-06,1e-06,CLE,CLE
BOS201405060,2014-05-06,BOS,CIN,1,0,5.96,5.49,1e-06,1188.7504512902326,BOS,CIN
ANA201405060,2014-05-06,ANA,NYA,0,0,7.34,4.53,1e-06,1e-06,ANA,ANA
MIL201405060,2014-05-06,MIL,ARI,5,2,3.24,2.74,1e-06,1e-06,MIL,MIL
PIT201405060,2014-05-06,PIT,SFN,0,0,1.63,3.57,1e-06,1e-06,PIT,PIT
DET201405060,2014-05-06,DET,HOU,1,0,8.16,4.39,1e-06,1e-06,DET,DET
TEX201405070,2014-05-07,TEX,COL,0,2,5.18,4.1,1052.7635822212699,1052.7635822212699,COL,COL
TOR201405070,2014-05-07,TOR,PHI,0,0,3.39,3.65,539.7375980826044,539.7375980826044,PHI,PHI
WAS201405070,2014-05-07,WAS,LAN,2,2,3.14,4.02,1e-06,1e-06,WAS,WAS
ANA201405070,2014-05-07,ANA,NYA,0,5,3.75,4.56,1e-06,1e-06,ANA,ANA
DET201405070,2014-05-07,DET,HOU,2,0,3.43,4.72,1e-06,1e-06,DET,DET
CLE201405070,2014-05-07,CLE,MIN,0,0,3.95,3.98,1e-06,1e-06,CLE,CLE
MIL201405070,2014-05-07,MIL,ARI,1,0,3.53,4.08,1e-06,1e-06,MIL,MIL
OAK201405071,2014-05-07,OAK,SEA,0,0,3.42,2.68,1e-06,1e-06,OAK,OAK
PIT201405070,2014-05-07,PIT,SFN,2,1,3.65,4.74,1e-06,1e-06,PIT,PIT
OAK201405072,2014-05-07,OAK,SEA,0,0,2.35,5.26,1e-06,1e-06,OAK,OAK
CHA201405070,2014-05-07,CHA,CHN,1,0,4.74,5.03,1e-06,1e-06,CHN,CHN
SDN201405070,2014-05-07,SDN,KCA,0,3,2.55,3.21,1e-06,1e-06,SDN,SDN
MIA201405070,2014-05-07,MIA,NYN,0,0,3.17,3.06,1e-06,1e-06,MIA,MIA
TBA201405070,2014-05-07,TBA,BAL,0,0,3.71,3.83,1e-06,1e-06,TBA,TBA
BOS201405070,2014-05-07,BOS,CIN,0,0,5.96,4.88,1e-06,1e-06,BOS,BOS
ATL201405070,2014-05-07,ATL,SLN,0,0,4.77,2.38,1e-06,1e-06,ATL,ATL
SDN201405080,2014-05-08,SDN,MIA,0,0,2.34,2.11,1e-06,3647.9520321048794,SDN,MIA
LAN201405080,2014-05-08,LAN,SFN,0,0,2.39,1.7,3694.4220119834245,3433.6519953355796,WAS,PIT
SEA201405080,2014-05-08,SEA,KCA,0,0,3.52,2.53,1089.6592015072615,1711.8059777853623,OAK,SDN
TOR201405080,2014-05-08,TOR,PHI,0,0,3.71,4.59,1e-06,1e-06,TOR,TOR
CLE201405080,2014-05-08,CLE,MIN,1,0,5.88,5.44,1e-06,1e-06,CLE,CLE
DET201405080,2014-05-08,DET,HOU,0,0,3.24,2.93,1e-06,1e-06,DET,DET
TEX201405080,2014-05-08,TEX,COL,0,0,4.15,5.37,1e-06,1e-06,TEX,TEX
CHA201405080,2014-05-08,CHA,CHN,0,0,4.8,4.15,1e-06,1e-06,CHA,CHA
TBA201405080,2014-05-08,TBA,BAL,1,0,3.26,4.81,1e-06,1e-06,TBA,TBA
TEX201405090,2014-05-09,TEX,BOS,1,0,3.06,5.34,1e-06,2512.5604144030362,TEX,BOS
ATL201405090,2014-05-09,ATL,CHN,0,0,2.78,3.17,1e-06,947.8182724063668,ATL,CHA
CHA201405090,2014-05-09,CHA,ARI,0,0,6.82,4.05,1e-06,132.54357794550742,CHA,MIL
CIN201405090,2014-05-09,CIN,COL,1,0,2.3,6.84,1188.7504512902326,1327.4667402221744,BOS,TEX
PIT201405090,2014-05-09,PIT,SLN,2,0,4.2,4.03,1e-06,840.3908477621023,PIT,ATL
TBA201405090,2014-05-09,TBA,CLE,0,0,4.41,2.44,1e-06,1529.408250521614,TBA,CLE
MIL201405090,2014-05-09,MIL,NYA,0,0,3.51,2.77,1e-06,2783.0805047768185,MIL,ANA
SEA201405090,2014-05-09,SEA,KCA,0,1,4.65,3.71,1e-06,1e-06,SEA,SEA
LAN201405090,2014-05-09,LAN,SFN,0,0,4.84,2.98,1e-06,1e-06,LAN,LAN
TOR201405090,2014-05-09,TOR,ANA,1,0,2.7,1.81,1e-06,3477.996626466436,TOR,ANA
BAL201405090,2014-05-09,BAL,HOU,0,0,3.54,4.77,1393.7772067986984,638.3359432178316,TBA,DET
DET201405090,2014-05-09,DET,MIN,0,0,4.54,3.52,1e-06,145.52553501827433,DET,CLE
OAK201405090,2014-05-09,OAK,WAS,1,0,,2.41,1e-06,3906.884032068614,OAK,WAS
SDN201405090,2014-05-09,SDN,MIA,0,0,2.81,2.44,1e-06,1e-06,SDN,SDN
NYN201405090,2014-05-09,NYN,PHI,1,0,3.06,4.4,1756.5620451799746,550.2922217550002,MIA,TOR
CIN201405100,2014-05-10,CIN,COL,0,2,3.44,4.33,1e-06,1e-06,CIN,CIN
MIL201405100,2014-05-10,MIL,NYA,1,0,2.45,6.52,1e-06,1e-06,MIL,MIL
NYN201405100,2014-05-10,NYN,PHI,2,2,4.4,2.89,1e-06,1e-06,NYN,NYN
ATL201405100,2014-05-10,ATL,CHN,0,0,3.95,4.15,1e-06,1e-06,ATL,ATL
BAL201405100,2014-05-10,BAL,HOU,0,0,3.83,5.84,1e-06,1e-06,BAL,BAL
DET201405100,2014-05-10,DET,MIN,0,0,3.15,4.47,1e-06,1e-06,DET,DET
TEX201405100,2014-05-10,TEX,BOS,0,0,4.38,2.46,1e-06,1e-06,TEX,TEX
TOR201405100,2014-05-10,TOR,ANA,1,0,4.22,4.3,1e-06,1e-06,TOR,TOR
SDN201405100,2014-05-10,SDN,MIA,1,2,4.3,8.1,1e-06,1e-06,SDN,SDN
