game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,howscored,pitches,oscorer,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,htbf
TEX201709020,ANA,TEX,ARL02,2017/09/02,0,6:17PM,night,true,hudsm901,estam901,welkb901,belld901,park,pitches,wells701,92,fromcf,5,unknown,unknown,cloudy,249,25138,petiy001,leclj001,parkb001,
TEX201709030,ANA,TEX,ARL02,2017/09/03,0,2:10PM,day,true,estam901,welkb901,belld901,hudsm901,park,pitches,wells701,91,rtol,9,unknown,unknown,cloudy,229,28783,perem004,heana001,barnt002,
TEX201709080,NYA,TEX,ARL02,2017/09/08,0,7:10PM,night,true,buckc901,timmt901,gonzm901,carlm901,park,pitches,wells701,82,ltor,8,unknown,unknown,sunny,203,35883,perem004,tanam001,,
TEX201709090,NYA,TEX,ARL02,2017/09/09,0,12:08PM,day,true,timmt901,gonzm901,carlm901,buckc901,park,pitches,bumpl701,80,fromcf,9,unknown,unknown,sunny,177,38135,robed002,claua001,chapa001,
TEX201709100,NYA,TEX,ARL02,2017/09/10,0,2:08PM,day,true,gonzm901,carlm901,buckc901,timmt901,park,pitches,wells701,84,ltor,8,unknown,unknown,cloudy,223,31349,greec003,grifa002,,
TEX201709110,SEA,TEX,ARL02,2017/09/11,0,7:10PM,night,true,diazl901,nelsj901,sches901,blasc901,park,pitches,ruddw701,82,torf,10,unknown,unknown,sunny,163,20686,hamec001,miraa002,claua001,
TEX201709120,SEA,TEX,ARL02,2017/09/12,0,7:08PM,night,true,nelsj901,carav901,sches901,diazl901,park,pitches,wells701,80,torf,10,unknown,unknown,unknown,189,20557,gonzm005,gonzm003,,
TEX201709130,SEA,TEX,ARL02,2017/09/13,0,7:08PM,night,true,carav901,sches901,diazl901,nelsj901,park,pitches,ruddw701,88,ltor,4,unknown,unknown,cloudy,188,23083,leakm001,perem004,,
TEX201709140,SEA,TEX,ARL02,2017/09/14,0,7:08PM,night,true,sches901,diazl901,nelsj901,carav901,park,pitches,porzg701,95,fromcf,12,unknown,unknown,sunny,201,21931,albea001,casha001,,
TEX201709250,HOU,TEX,ARL02,2017/09/25,0,7:09PM,night,true,nauep901,torrc901,guccc901,demud901,park,pitches,wells701,88,fromrf,12,unknown,unknown,cloudy,213,30390,mchuc001,casha001,,
TEX201709260,HOU,TEX,ARL02,2017/09/26,0,7:07PM,night,true,torrc901,guccc901,demud901,nauep901,park,pitches,porzg701,87,ltor,9,unknown,unknown,unknown,203,28976,keucd001,hamec001,,
TEX201709270,HOU,TEX,ARL02,2017/09/27,0,1:10PM,day,true,guccc901,demud901,nauep901,torrc901,park,pitches,wells701,86,ltor,8,unknown,unknown,cloudy,197,26053,verlj001,martn002,,
TEX201709280,OAK,TEX,ARL02,2017/09/28,0,7:07PM,night,true,davig901,drakr901,randt901,estam901,park,pitches,porzg701,75,ltor,11,unknown,unknown,unknown,170,41664,manas001,gonzm003,treib001,
TEX201709290,OAK,TEX,ARL02,2017/09/29,0,7:07PM,night,true,drakr901,randt901,estam901,davig901,park,pitches,porzg701,70,ltor,7,unknown,unknown,unknown,174,28459,perem004,alcar001,claua001,
TEX201709300,OAK,TEX,ARL02,2017/09/30,0,7:10PM,night,true,randt901,estam901,davig901,drakr901,park,pitches,bumpl701,82,ltor,7,unknown,unknown,cloudy,194,32759,casha001,gossd001,,
TEX201710010,OAK,TEX,ARL02,2017/10/01,0,2:07PM,day,true,estam901,davig901,drakr901,randt901,park,pitches,wells701,86,rtol,7,unknown,unknown,sunny,157,33961,mengd001,hamec001,treib001,
MIN201704030,KCA,MIN,MIN04,2017/04/03,0,3:16PM,day,true,davig901,randt901,drakr901,hobep901,park,pitches,wongg701,50,fromlf,10,unknown,unknown,overcast,167,39615,sante001,stram001,,
MIN201704050,KCA,MIN,MIN04,2017/04/05,0,12:11PM,day,true,randt901,drakr901,hobep901,davig901,park,pitches,thors701,47,fromlf,10,unknown,unknown,unknown,186,15171,santh001,kenni001,,
MIN201704060,KCA,MIN,MIN04,2017/04/06,0,12:11PM,day,true,drakr901,hobep901,davig901,randt901,park,pitches,trayk701,48,ltor,13,unknown,unknown,sunny,194,16078,roget001,minom001,kintb001,
MIN201704140,CHA,MIN,MIN04,2017/04/14,0,7:46PM,night,true,hamaa901,millb901,danlk901,ticht901,park,pitches,thors701,57,tolf,12,wet,drizzle,unknown,186,18466,jennd003,presr001,robed002,
MIN201704150,CHA,MIN,MIN04,2017/04/15,0,1:10PM,day,true,millb901,danlk901,ticht901,hamaa901,park,pitches,thors701,65,torf,6,unknown,unknown,unknown,146,25938,sante001,quinj001,,
MIN201704160,CHA,MIN,MIN04,2017/04/16,0,3:13PM,day,true,danlk901,ticht901,hamaa901,millb901,park,pitches,wongg701,64,tocf,20,unknown,unknown,cloudy,195,19511,jonen001,presr001,robed002,
MIN201704170,CLE,MIN,MIN04,2017/04/17,0,7:11PM,night,true,wendh902,fleta901,porta901,nauep901,park,pitches,wongg701,56,fromcf,2,unknown,unknown,cloudy,178,16961,salad001,gibsk002,allec002,
MIN201704180,CLE,MIN,MIN04,2017/04/18,0,7:10PM,night,true,fleta901,porta901,nauep901,wendh902,park,pitches,thors701,53,tocf,12,unknown,unknown,unknown,195,16553,tomlj001,hughp001,,
MIN201704200,CLE,MIN,MIN04,2017/04/20,0,12:11PM,day,true,porta901,nauep901,wendh902,fleta901,park,pitches,thors701,43,torf,13,unknown,unknown,overcast,216,17339,bauet001,dufft001,,
MIN201704210,DET,MIN,MIN04,2017/04/21,0,7:10PM,night,true,drecb901,bakej902,everm901,welkb901,park,pitches,thors701,62,ltor,7,unknown,unknown,cloudy,179,22647,santh001,verlj001,kintb001,
MIN201704220,DET,MIN,MIN04,2017/04/22,0,1:11PM,day,true,bakej902,everm901,welkb901,drecb901,park,pitches,trayk701,65,rtol,10,unknown,unknown,sunny,240,25719,hardb001,tonkm001,rodrf003,
MIN201704230,DET,MIN,MIN04,2017/04/23,0,1:13PM,day,true,everm901,welkb901,drecb901,bakej902,park,pitches,thors701,62,fromlf,10,unknown,unknown,cloudy,197,26713,fulmm001,gibsk002,,
MIN201705020,OAK,MIN,MIN04,2017/05/02,0,7:10PM,night,true,wintm901,wegnm901,muchm901,fostm901,park,pitches,trayk701,60,torf,6,unknown,unknown,cloudy,168,18930,sante001,grays001,,
MIN201705030,OAK,MIN,MIN04,2017/05/03,0,7:10PM,night,true,wegnm901,muchm901,fostm901,wintm901,park,pitches,thors701,60,tolf,10,unknown,unknown,cloudy,197,18658,santh001,gravk001,,
MIN201705040,OAK,MIN,MIN04,2017/05/04,0,12:10PM,day,true,muchm901,fostm901,wintm901,wegnm901,park,pitches,thors701,63,fromlf,15,unknown,unknown,cloudy,228,19247,cottj001,gibsk002,garcj002,
MIN201705050,BOS,MIN,MIN04,2017/05/05,0,7:10PM,night,true,gibsh902,gormb901,iassd901,dimum901,park,pitches,wongg701,77,tocf,13,unknown,unknown,cloudy,204,28707,kintb001,barnm001,,
MIN201705060,BOS,MIN,MIN04,2017/05/06,0,1:10PM,day,true,gormb901,iassd901,dimum901,gibsh902,park,pitches,thors701,63,fromlf,8,unknown,unknown,sunny,183,30859,porcr001,tepen001,,
MIN201705070,BOS,MIN,MIN04,2017/05/07,0,1:12PM,day,true,iassd901,dimum901,gibsh902,gormb901,park,pitches,trayk701,60,fromcf,6,unknown,unknown,cloudy,226,31763,salec001,sante001,,
MIN201705160,COL,MIN,MIN04,2017/05/16,0,7:10PM,night,true,fairc901,rackd901,vanol901,marqa901,park,pitches,thors701,82,torf,8,unknown,unknown,cloudy,193,24295,freek001,hughp001,hollg001,
MIN201705181,COL,MIN,MIN04,2017/05/18,1,12:11PM,day,true,rackd901,lentn901,marqa901,fairc901,park,pitches,trayk701,50,fromlf,12,unknown,unknown,overcast,173,20603,marqg001,sante001,hollg001,
MIN201705182,COL,MIN,MIN04,2017/05/18,2,6:11PM,night,true,vanol901,marqa901,fairc901,lentn901,park,pitches,wongg701,53,ltor,11,unknown,unknown,overcast,172,17140,berrj001,chatt001,kintb001,
MIN201705190,KCA,MIN,MIN04,2017/05/19,0,7:11PM,night,true,hamaa901,millb901,blakr901,danlk901,park,pitches,wongg701,54,ltor,13,unknown,unknown,overcast,200,23553,kintb001,albua001,,
MIN201705211,KCA,MIN,MIN04,2017/05/21,1,1:12PM,day,true,millb901,addir901,danlk901,hamaa901,park,pitches,thors701,49,tocf,11,unknown,unknown,unknown,201,0,minom001,hughp001,herrk001,
MIN201705212,KCA,MIN,MIN04,2017/05/21,2,5:07PM,night,true,blakr901,danlk901,hamaa901,addir901,park,pitches,thors701,49,tocf,14,unknown,unknown,overcast,149,27852,mejia001,kenni001,,
MIN201705260,TBA,MIN,MIN04,2017/05/26,0,7:10PM,night,true,guccc901,torrc901,hoyej901,demud901,park,pitches,wongg701,77,tocf,12,unknown,unknown,cloudy,184,20949,archc001,santh001,coloa001,
MIN201705270,TBA,MIN,MIN04,2017/05/27,0,1:11PM,day,true,torrc901,hoyej901,demud901,guccc901,park,pitches,trayk701,69,tocf,7,unknown,unknown,unknown,215,27531,roget001,farqd001,kintb001,
MIN201705280,TBA,MIN,MIN04,2017/05/28,0,1:12PM,day,true,hoyej901,demud901,guccc901,torrc901,park,pitches,trayk701,68,tocf,17,unknown,unknown,cloudy,386,28951,coloa001,santh001,ramie004,
MIN201705290,HOU,MIN,MIN04,2017/05/29,0,1:10PM,day,true,reybd901,holbs901,wolfj901,may-b901,park,pitches,trayk701,60,tocf,14,unknown,unknown,unknown,224,24472,jankj001,bresc001,,
MIN201705300,HOU,MIN,MIN04,2017/05/30,0,7:10PM,night,true,holbs901,wolfj901,may-b901,reybd901,park,pitches,thors701,57,tocf,12,unknown,unknown,unknown,181,22616,fierm001,berrj001,,
MIN201705310,HOU,MIN,MIN04,2017/05/31,0,12:11PM,day,true,wolfj901,may-b901,reybd901,holbs901,park,pitches,wongg701,69,torf,17,unknown,unknown,cloudy,215,25593,felim001,santh001,,
MIN201706120,SEA,MIN,MIN04,2017/06/12,0,7:10PM,night,true,reybd901,holbs901,gibsg901,wolfj901,park,pitches,trayk701,71,fromlf,9,unknown,unknown,overcast,202,16996,gally001,mejia001,,
MIN201706130,SEA,MIN,MIN04,2017/06/13,0,7:10PM,night,true,holbs901,gibsg901,wolfj901,reybd901,park,pitches,thors701,88,fromcf,18,unknown,unknown,cloudy,184,17922,gibsk002,bergc001,,
MIN201706140,SEA,MIN,MIN04,2017/06/14,0,7:10PM,night,true,gibsg901,lives901,reybd901,holbs901,park,pitches,thors701,82,tolf,10,unknown,unknown,cloudy,186,22283,gavis001,sante001,diaze006,
MIN201706150,SEA,MIN,MIN04,2017/06/15,0,12:10PM,day,true,lives901,reybd901,holbs901,gibsg901,park,pitches,wongg701,78,tolf,16,unknown,unknown,sunny,165,24464,berrj001,miraa002,,
MIN201706160,CLE,MIN,MIN04,2017/06/16,0,7:11PM,night,true,estam901,hudsm901,laynj901,belld901,park,pitches,thors701,78,fromcf,13,unknown,unknown,overcast,170,30563,carrc003,turln001,,
MIN201706171,CLE,MIN,MIN04,2017/06/17,1,1:11PM,day,true,hudsm901,woodt901,belld901,estam901,park,pitches,wongg701,81,tocf,8,unknown,unknown,unknown,200,24010,mcalz001,wilka001,,
MIN201706172,CLE,MIN,MIN04,2017/06/17,2,7:11PM,night,true,laynj901,belld901,estam901,woodt901,park,pitches,thors701,73,ltor,11,unknown,unknown,overcast,178,21371,goodn001,mejia001,,
MIN201706180,CLE,MIN,MIN04,2017/06/18,0,1:13PM,day,true,belld901,estam901,hudsm901,laynj901,park,pitches,thors701,69,tocf,16,unknown,unknown,cloudy,181,35039,bauet001,gibsk002,milla002,
MIN201706200,CHA,MIN,MIN04,2017/06/20,0,7:10PM,night,true,may-b901,hicke901,mealj901,conrc901,park,pitches,trayk701,73,fromlf,10,unknown,unknown,cloudy,213,26095,sante001,holld003,kintb001,
MIN201706210,CHA,MIN,MIN04,2017/06/21,0,7:10PM,night,true,hicke901,mealj901,conrc901,may-b901,park,pitches,thors701,79,rtol,15,unknown,unknown,cloudy,182,33316,berrj001,holmd002,kintb001,
MIN201706220,CHA,MIN,MIN04,2017/06/22,0,5:00PM,night,true,mealj901,conrc901,may-b901,hicke901,park,pitches,thors701,65,unknown,0,unknown,unknown,unknown,201,27684,quinj001,turln001,,
MIN201707030,ANA,MIN,MIN04,2017/07/03,0,7:11PM,night,true,diazl901,nelsj901,eddid901,sches901,park,pitches,thors701,80,rtol,6,unknown,unknown,cloudy,180,36182,mejia001,meyea001,,
MIN201707040,ANA,MIN,MIN04,2017/07/04,0,1:10PM,day,true,nelsj901,eddid901,sches901,diazl901,park,pitches,trayk701,81,fromrf,12,unknown,unknown,cloudy,200,25013,gibsk002,ramij002,kintb001,
MIN201707050,ANA,MIN,MIN04,2017/07/05,0,7:10PM,night,true,eddid901,sches901,diazl901,nelsj901,park,pitches,wongg701,89,tolf,11,unknown,unknown,sunny,174,19106,bridp001,sante001,norrb001,
MIN201707060,BAL,MIN,MIN04,2017/07/06,0,7:11PM,night,true,welkb901,reynj901,barbs901,barrl901,park,pitches,thors701,89,tocf,13,unknown,unknown,cloudy,183,19706,berrj001,bundd001,kintb001,
MIN201707070,BAL,MIN,MIN04,2017/07/07,0,7:10PM,night,true,reynj901,barbs901,barrl901,welkb901,park,pitches,thors701,77,ltor,12,unknown,unknown,cloudy,193,28668,hildt001,castm002,kintb001,
MIN201707080,BAL,MIN,MIN04,2017/07/08,0,1:10PM,day,true,barbs901,barrl901,welkb901,reynj901,park,pitches,trayk701,78,tocf,10,unknown,unknown,cloudy,184,26323,milew001,mejia001,,
MIN201707090,BAL,MIN,MIN04,2017/07/09,0,1:12PM,day,true,barrl901,welkb901,reynj901,barbs901,park,pitches,wongg701,75,fromrf,8,unknown,unknown,cloudy,191,25848,jimeu001,gibsk002,,
MIN201707170,NYA,MIN,MIN04,2017/07/17,0,7:11PM,night,true,onorb901,barrs901,wolcq901,dejer901,park,pitches,trayk701,88,rtol,16,unknown,unknown,cloudy,182,27566,roget001,smitc006,kintb001,
MIN201707180,NYA,MIN,MIN04,2017/07/18,0,7:11PM,night,true,barrs901,wolcq901,dejer901,onorb901,park,pitches,wongg701,77,fromlf,9,unknown,unknown,cloudy,208,33114,shrec001,colob001,chapa001,
MIN201707190,NYA,MIN,MIN04,2017/07/19,0,12:10PM,day,true,wolcq901,dejer901,onorb901,barrs901,park,pitches,thors701,81,rtol,13,unknown,unknown,cloudy,178,33380,berrj001,montj004,,
MIN201707210,DET,MIN,MIN04,2017/07/21,0,7:10PM,night,true,timmt901,hoyej901,littw901,kellj901,park,pitches,wongg701,83,rtol,9,unknown,unknown,cloudy,214,22369,sanca004,sante001,wilsj004,
MIN201707220,DET,MIN,MIN04,2017/07/22,0,6:39PM,night,true,hoyej901,littw901,kellj901,timmt901,park,pitches,thors701,90,ltor,13,unknown,unknown,cloudy,200,33700,gibsk002,zimmj003,kintb001,
MIN201707230,DET,MIN,MIN04,2017/07/23,0,1:13PM,day,true,littw901,kellj901,timmt901,hoyej901,park,pitches,thors701,74,fromlf,12,unknown,unknown,cloudy,259,28373,boydm001,hildt001,wilsj004,
MIN201708030,TEX,MIN,MIN04,2017/08/03,0,7:11PM,night,true,muchm901,blakr901,wegnm901,fostm901,park,pitches,wongg701,56,ltor,18,unknown,unknown,overcast,184,22903,grifa002,mejia001,claua001,
MIN201708040,TEX,MIN,MIN04,2017/08/04,0,7:11PM,night,true,blakr901,wegnm901,fostm901,muchm901,park,pitches,thors701,77,ltor,10,unknown,unknown,cloudy,183,22272,colob001,perem004,,
MIN201708050,TEX,MIN,MIN04,2017/08/05,0,6:55PM,night,true,wegnm901,fostm901,muchm901,blakr901,park,pitches,thors701,65,tocf,8,unknown,unknown,overcast,161,27415,hamec001,gibsk002,,
MIN201708060,TEX,MIN,MIN04,2017/08/06,0,1:12PM,day,true,fostm901,muchm901,blakr901,wegnm901,park,pitches,thors701,74,fromlf,6,unknown,unknown,overcast,173,29056,berrj001,bibea001,belim001,
MIN201708070,MIL,MIN,MIN04,2017/08/07,0,7:10PM,night,true,welkb901,barkl901,sches901,gibsh902,park,pitches,thors701,78,rtol,6,unknown,unknown,cloudy,193,31339,boshb001,drako001,belim001,
MIN201708080,MIL,MIN,MIN04,2017/08/08,0,7:11PM,night,true,barkl901,sches901,gibsh902,welkb901,park,pitches,trayk701,80,tolf,9,unknown,unknown,cloudy,210,34185,dufft001,garzm001,gee-d001,
MIN201708150,CLE,MIN,MIN04,2017/08/15,0,7:10PM,night,true,marqa901,vanol901,fairc901,rackd901,park,pitches,thors701,75,rtol,10,unknown,unknown,overcast,173,29626,salad001,colob001,,
MIN201708171,CLE,MIN,MIN04,2017/08/17,1,12:11PM,day,true,vanol901,may-b901,rackd901,marqa901,park,pitches,thors701,66,torf,20,unknown,unknown,overcast,233,29579,carrc003,gibsk002,,
MIN201708172,CLE,MIN,MIN04,2017/08/17,2,6:11PM,night,true,fairc901,rackd901,marqa901,barbs901,park,pitches,thors701,73,torf,20,unknown,unknown,overcast,188,22857,hildt001,clevm001,belim001,
MIN201708180,ARI,MIN,MIN04,2017/08/18,0,7:15PM,night,true,barrt901,herna901,tumpj901,barbs901,park,pitches,trayk701,69,tocf,7,unknown,unknown,unknown,186,25830,sante001,godlz001,,
MIN201708190,ARI,MIN,MIN04,2017/08/19,0,6:36PM,night,true,herna901,tumpj901,barbs901,barrt901,park,pitches,trayk701,80,fromrf,9,unknown,unknown,sunny,174,29456,berrj001,greiz001,,
MIN201708200,ARI,MIN,MIN04,2017/08/20,0,1:39PM,day,true,tumpj901,barbs901,barrt901,herna901,park,pitches,trayk701,82,tocf,8,unknown,unknown,cloudy,186,27367,colob001,mcfat001,,
MIN201708290,CHA,MIN,MIN04,2017/08/29,0,7:11PM,night,true,emmep901,barrs901,wolcq901,onorb901,park,pitches,wongg701,77,tocf,5,unknown,unknown,cloudy,192,20530,sante001,shiej002,belim001,
MIN201708300,CHA,MIN,MIN04,2017/08/30,0,7:11PM,night,true,barrs901,wolcq901,onorb901,emmep901,park,pitches,trayk701,73,fromlf,13,unknown,unknown,cloudy,197,21172,berrj001,holld003,,
MIN201708310,CHA,MIN,MIN04,2017/08/31,0,12:10PM,day,true,wolcq901,onorb901,emmep901,barrs901,park,pitches,thors701,66,fromlf,10,unknown,unknown,overcast,197,21288,belim001,minaj001,,
MIN201709010,KCA,MIN,MIN04,2017/09/01,0,7:10PM,night,true,wegnm901,wintm901,fostm901,muchm901,park,pitches,thors701,69,rtol,11,unknown,unknown,cloudy,203,24068,hammj002,gee-d001,alexs001,
MIN201709020,KCA,MIN,MIN04,2017/09/02,0,6:10PM,night,true,wintm901,fostm901,muchm901,wegnm901,park,pitches,trayk701,79,tocf,14,unknown,unknown,sunny,185,33413,gibsk002,garco001,,
MIN201709030,KCA,MIN,MIN04,2017/09/03,0,1:12PM,day,true,fostm901,muchm901,wegnm901,wintm901,park,pitches,thors701,80,rtol,12,unknown,unknown,cloudy,198,32234,alexs001,busea001,maurb001,
MIN201709120,SDN,MIN,MIN04,2017/09/12,0,7:10PM,night,true,barrl901,reynj901,eddid901,may-b901,park,pitches,wongg701,81,rtol,6,unknown,unknown,sunny,179,28852,gibsk002,woodt004,,
MIN201709130,SDN,MIN,MIN04,2017/09/13,0,7:10PM,night,true,reynj901,eddid901,may-b901,barrl901,park,pitches,thors701,83,fromcf,7,unknown,unknown,cloudy,219,20018,belim001,matop002,,
MIN201709140,TOR,MIN,MIN04,2017/09/14,0,7:11PM,night,true,conrc901,blakr901,mealj901,kulpr901,park,pitches,wongg701,85,rtol,9,unknown,unknown,sunny,209,22664,gee-d001,santl001,,
MIN201709150,TOR,MIN,MIN04,2017/09/15,0,7:10PM,night,true,blakr901,mealj901,kulpr901,conrc901,park,pitches,thors701,82,fromlf,14,unknown,unknown,cloudy,177,27902,happj001,colob001,osunr001,
MIN201709160,TOR,MIN,MIN04,2017/09/16,0,6:11PM,night,true,mealj901,kulpr901,conrc901,blakr901,park,pitches,thors701,69,tolf,8,unknown,unknown,overcast,170,29917,estrm001,mejia001,,
MIN201709170,TOR,MIN,MIN04,2017/09/17,0,1:12PM,day,true,kulpr901,conrc901,blakr901,mealj901,park,pitches,wongg701,62,tocf,9,unknown,unknown,sunny,197,27572,gibsk002,biagj001,,
MIN201709290,DET,MIN,MIN04,2017/09/29,0,7:10PM,night,true,sches901,hoyej901,timmt901,littw901,park,pitches,thors701,59,fromlf,5,unknown,unknown,cloudy,209,34580,berrj001,boydm001,belim001,
MIN201709300,DET,MIN,MIN04,2017/09/30,0,6:11PM,night,true,hoyej901,timmt901,littw901,sches901,park,pitches,thors701,66,tolf,13,unknown,unknown,cloudy,179,35515,farmb001,slega001,grees005,
MIN201710010,DET,MIN,MIN04,2017/10/01,0,2:51PM,day,true,timmt901,littw901,sches901,hoyej901,park,pitches,thors701,62,rtol,14,unknown,unknown,unknown,156,28148,colob001,sanca004,moyag001,
NYA201704100,TBA,NYA,NYC21,2017/04/10,0,1:12PM,day,true,millb901,danlk901,ticht901,hamaa901,park,pitches,sprej701,76,rtol,4,unknown,unknown,cloudy,157,46955,pinem001,cobba001,,
NYA201704120,TBA,NYA,NYC21,2017/04/12,0,1:10PM,day,true,danlk901,ticht901,hamaa901,millb901,park,pitches,karph701,63,ltor,7,wet,drizzle,unknown,213,38002,mitcb001,diazj005,chapa001,
NYA201704130,TBA,NYA,NYC21,2017/04/13,0,7:08PM,night,true,ticht901,hamaa901,millb901,danlk901,park,pitches,sprej701,61,ltor,7,unknown,unknown,cloudy,179,34772,sevel001,cedex001,chapa001,
NYA201704140,SLN,NYA,NYC21,2017/04/14,0,7:09PM,night,true,hoyej901,littw901,kellj901,timmt901,park,pitches,karph701,58,rtol,14,unknown,unknown,sunny,174,39102,tanam001,wachm001,chapa001,
NYA201704150,SLN,NYA,NYC21,2017/04/15,0,1:09PM,day,true,littw901,kellj901,timmt901,hoyej901,park,pitches,karph701,58,rtol,10,unknown,unknown,unknown,185,43031,sabac001,martc006,clipt001,
NYA201704160,SLN,NYA,NYC21,2017/04/16,0,8:08PM,night,true,kellj901,timmt901,hoyej901,littw901,park,pitches,karph701,80,tolf,8,unknown,unknown,cloudy,197,31706,pinem001,waina001,,
NYA201704170,CHA,NYA,NYC21,2017/04/17,0,7:09PM,night,true,carav901,rippm901,hallt901,cuzzp901,park,pitches,altmb701,68,ltor,15,unknown,unknown,cloudy,169,28181,montj004,holld003,chapa001,
NYA201704180,CHA,NYA,NYC21,2017/04/18,0,7:08PM,night,true,rippm901,hallt901,cuzzp901,carav901,park,pitches,sprej701,52,rtol,12,unknown,unknown,sunny,136,30075,gonzm003,sevel001,robed002,
NYA201704190,CHA,NYA,NYC21,2017/04/19,0,7:10PM,night,true,hallt901,carav901,ortir901,rippm901,park,pitches,altmb701,46,rtol,11,unknown,unknown,unknown,160,30014,tanam001,coved001,,
NYA201704280,BAL,NYA,NYC21,2017/04/28,0,7:08PM,night,true,knigb901,barrl901,sches901,reynj901,park,pitches,sprej701,75,fromrf,3,unknown,unknown,cloudy,221,36912,chapa001,aquij001,,
NYA201704290,BAL,NYA,NYC21,2017/04/29,0,1:09PM,day,true,barrl901,sches901,reynj901,knigb901,park,pitches,sprej701,80,rtol,14,unknown,unknown,cloudy,192,37303,pinem001,jimeu001,,
NYA201704300,BAL,NYA,NYC21,2017/04/30,0,1:09PM,day,true,sches901,reynj901,knigb901,barrl901,park,pitches,sprej701,61,fromcf,10,unknown,unknown,unknown,277,41022,verrl001,mitcb001,,
NYA201705010,TOR,NYA,NYC21,2017/05/01,0,7:08PM,night,true,bakej902,everm901,welkb901,drecb901,park,pitches,sprej701,63,fromrf,11,unknown,unknown,cloudy,178,25566,estrm001,sevel001,,
NYA201705020,TOR,NYA,NYC21,2017/05/02,0,7:09PM,night,true,everm901,welkb901,drecb901,bakej902,park,pitches,karph701,69,rtol,23,unknown,unknown,sunny,211,30058,tanam001,latom001,,
NYA201705030,TOR,NYA,NYC21,2017/05/03,0,7:08PM,night,true,welkb901,drecb901,whitc901,everm901,park,pitches,karph701,59,torf,6,unknown,unknown,sunny,219,35559,betad001,biagj001,chapa001,
NYA201705110,HOU,NYA,NYC21,2017/05/11,0,7:09PM,night,true,kulpr901,johna901,morag901,coope901,park,pitches,sprej701,58,rtol,7,unknown,unknown,cloudy,189,39050,keucd001,pinem001,gilek001,
NYA201705120,HOU,NYA,NYC21,2017/05/12,0,7:09PM,night,true,johna901,morag901,coope901,kulpr901,park,pitches,sprej701,56,rtol,8,unknown,unknown,cloudy,189,41150,mccul002,montj004,,
NYA201705141,HOU,NYA,NYC21,2017/05/14,1,2:07PM,day,true,morag901,ortir901,kulpr901,johna901,park,pitches,sprej701,66,tolf,7,unknown,unknown,cloudy,200,41150,warra001,harrw002,,
NYA201705142,HOU,NYA,NYC21,2017/05/14,2,7:39PM,night,true,coope901,kulpr901,johna901,ortir901,park,pitches,sprej701,60,torf,4,unknown,unknown,cloudy,229,47883,mortc002,tanam001,,
NYA201705220,KCA,NYA,NYC21,2017/05/22,0,7:10PM,night,true,estam901,hudsm901,belld901,laynj901,park,pitches,sprej701,60,fromrf,8,unknown,unknown,unknown,162,35005,pinem001,vargj001,betad001,
NYA201705230,KCA,NYA,NYC21,2017/05/23,0,7:11PM,night,true,belld901,laynj901,ortir901,estam901,park,pitches,karph701,62,torf,2,unknown,unknown,unknown,167,35931,duffd001,warra001,,
NYA201705240,KCA,NYA,NYC21,2017/05/24,0,7:10PM,night,true,laynj901,ortir901,estam901,belld901,park,pitches,karph701,66,ltor,11,unknown,unknown,cloudy,160,34610,sevel001,hammj002,betad001,
NYA201705260,OAK,NYA,NYC21,2017/05/26,0,7:09PM,night,true,timmt901,littw901,kellj901,fagac901,park,pitches,sprej701,74,torf,13,unknown,unknown,cloudy,189,39044,manas001,tanam001,,
NYA201705270,OAK,NYA,NYC21,2017/05/27,0,1:09PM,day,true,littw901,kellj901,fagac901,timmt901,park,pitches,sprej701,72,ltor,5,unknown,unknown,unknown,194,40218,sabac001,cottj001,betad001,
NYA201705280,OAK,NYA,NYC21,2017/05/28,0,1:11PM,day,true,kellj901,fagac901,timmt901,littw901,park,pitches,sprej701,70,fromrf,11,unknown,unknown,cloudy,189,45232,pinem001,triga001,warra001,
NYA201706060,BOS,NYA,NYC21,2017/06/06,0,7:11PM,night,true,hallt901,cuzzp901,carav901,rippm901,park,pitches,karph701,54,fromlf,15,unknown,unknown,overcast,215,41516,pomed001,tanam001,kimbc001,
NYA201706070,BOS,NYA,NYC21,2017/06/07,0,7:08PM,night,true,cuzzp901,carav901,rippm901,hallt901,park,pitches,karph701,68,tolf,2,unknown,unknown,sunny,162,44380,sabac001,porcr001,,
NYA201706080,BOS,NYA,NYC21,2017/06/08,0,7:08PM,night,true,carav901,rippm901,hallt901,cuzzp901,park,pitches,altmb701,62,fromrf,9,unknown,unknown,unknown,207,46194,pinem001,pricd001,,
NYA201706090,BAL,NYA,NYC21,2017/06/09,0,7:39PM,night,true,wendh902,fleta901,porta901,westj901,park,pitches,altmb701,81,rtol,14,unknown,unknown,cloudy,165,46031,montj004,bundd001,,
NYA201706100,BAL,NYA,NYC21,2017/06/10,0,7:18PM,night,true,fleta901,porta901,westj901,wendh902,park,pitches,altmb701,85,tocf,13,unknown,unknown,cloudy,191,45232,sevel001,tillc001,,
NYA201706110,BAL,NYA,NYC21,2017/06/11,0,1:10PM,day,true,porta901,westj901,wendh902,fleta901,park,pitches,altmb701,89,tocf,13,unknown,unknown,cloudy,218,46348,warra001,gausk001,,
