game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,oscorer,gametype
MIN196208180,"""version 7RS(19) of 07/07/92""",BOS,MIN,MIN02,1962/08/18,0,0:00PM,day,false,ricej901,papaj901,soarh901,smita901,"""Twins/Goethel""","""D Lamoureaux""","""D Lamoureaux""",1996/02/03 8:36PM,unknown,none,78,unknown,17,unknown,unknown,unknown,180,21078,conlg101,pleib101,earla101,,,
MIN196208191,"""version 7RS(19) of 07/07/92""",BOS,MIN,MIN02,1962/08/19,1,0:00PM,day,false,papaj901,soarh901,smita901,ricej901,"""Twins/Goethel""","""D Lamoureaux""","""D Lamoureaux""",1996/02/03 9:07PM,unknown,none,86,unknown,6,unknown,unknown,unknown,138,0,kaatj101,monbb101,,,,
MIN196208192,"""version 7RS(19) of 07/07/92""",BOS,MIN,MIN02,1962/08/19,2,0:00PM,day,false,soarh901,smita901,ricej901,papaj901,"""Twins/Goethel""","""D Lamoureaux""","""D Lamoureaux""",1996/02/03 9:15PM,unknown,none,90,unknown,12,unknown,unknown,unknown,151,20469,stanl101,ciscg101,moorr101,,,
MIN196208200,"""version 7RS(19) of 07/07/92""",BOS,MIN,MIN02,1962/08/20,0,0:00PM,day,false,smita901,ricej901,papaj901,soarh901,"""Twins/Goethel""","""D Lamoureaux""","""D Lamoureaux""",1996/02/03 9:30PM,unknown,none,84,unknown,12,unknown,unknown,unknown,139,12853,stigd101,schwd101,sullf101,,,
MIN196208210,"""version 7RS(19) of 07/07/92""",WS2,MIN,MIN02,1962/08/21,0,0:00PM,night,false,salea901,berrc103,honoj901,schwh901,"""Senators/Twins""","""D Lamoureaux""","""D Lamoureaux""",1996/02/04 5:59PM,unknown,none,81,unknown,10,unknown,unknown,night,156,19590,kralj101,stend101,moorr101,,,
MIN196208220,"""version 7RS(19) of 07/07/92""",WS2,MIN,MIN02,1962/08/22,0,0:00PM,night,false,berrc103,honoj901,schwh901,salea901,"""Senators/Twins""","""D Lamoureaux""","""D Lamoureaux""",1996/02/04 6:38PM,unknown,none,72,unknown,8,unknown,unknown,night,231,14692,,,,,,
MIN196208231,"""version 7RS(19) of 07/07/92""",WS2,MIN,MIN02,1962/08/23,1,0:00PM,day,false,honoj901,schwh901,salea901,berrc103,"""Senators/Twins""","""D Lamoureaux""","""D Lamoureaux""",1996/02/04 7:10PM,unknown,none,82,unknown,10,unknown,unknown,night,147,0,danib102,gomer101,,,,
MIN196208232,"""version 7RS(19) of 07/07/92""",WS2,MIN,MIN02,1962/08/23,2,0:00PM,night,false,schwh901,salea901,berrc103,honoj901,"""Senators/Twins""","""D Lamoureaux""","""D Lamoureaux""",1996/02/04 7:19PM,unknown,none,74,unknown,8,unknown,unknown,night,134,15506,rudod103,kaatj101,,,,
MIN196208240,"""version 7RS(19) of 07/07/92""",KC1,MIN,MIN02,1962/08/24,0,0:00PM,night,false,salea901,berrc103,honoj901,schwh901,"""Twins/Goethel""","""D Lamoureaux""","""D Lamoureaux""",1996/02/04 7:53PM,unknown,none,66,unknown,8,unknown,unknown,night,176,21900,penao101,pleib101,,,,
MIN196208250,"""version 7RS(19) of 07/07/92""",KC1,MIN,MIN02,1962/08/25,0,0:00PM,day,false,berrc103,honoj901,schwh901,salea901,"""Twins/Goethel""","""D Lamoureaux""","""D Lamoureaux""",1996/02/12 12:30PM,unknown,none,78,unknown,10,unknown,unknown,unknown,132,16790,stigd101,rakoe101,,,,
MIN196208260,"""version 7RS(19) of 07/07/92""",KC1,MIN,MIN02,1962/08/26,0,0:00PM,day,false,honoj901,schwh901,salea901,berrc103,"""Twins/Goethel""","""D Lamoureaux""","""D Lamoureaux""",1996/02/13 5:33AM,unknown,none,78,unknown,15,unknown,unknown,unknown,117,23224,kralj101,fiscb101,,,tierm701,
MIN196209100,"""version 7RS(19) of 07/07/92""",LAA,MIN,MIN02,1962/09/10,0,0:00PM,night,false,drumc901,nappl901,schwh901,stevj901,"""Goethel""","""D Lamoureaux""","""D Lamoureaux""",1996/02/26 9:11PM,unknown,none,52,unknown,14,unknown,unknown,night,128,27485,chand102,stigd101,,,,
MIN196209110,"""version 7RS(19) of 07/07/92""",LAA,MIN,MIN02,1962/09/11,0,0:00PM,day,false,nappl901,schwh901,stevj901,drumc901,"""Goethel""","""D Lamoureaux""","""D Lamoureaux""",1996/02/27 5:20AM,unknown,none,76,unknown,14,unknown,unknown,unknown,151,18461,grbae101,kaatj101,lee-d102,,,
MIN196209120,"""version 7RS(19) of 07/07/92""",CHA,MIN,MIN02,1962/09/12,0,0:00PM,night,false,schwh901,stevj901,drumc901,nappl901,"""CHA/Goethel""","""D Lamoureaux""","""D Lamorueaux""",1996/02/27 5:49AM,unknown,none,72,unknown,5,unknown,unknown,unknown,196,20298,fishe102,pascc102,lownt101,,,
MIN196209130,"""version 7RS(19) of 07/07/92""",CHA,MIN,MIN02,1962/09/13,0,0:00PM,day,false,stevj901,drumc901,nappl901,schwh901,"""CHA/Goethel""","""D Lamoureaux""","""D Lamoureaux""",1996/02/27 6:14AM,unknown,none,74,unknown,11,unknown,unknown,unknown,136,5864,kralj101,buzhj101,,,,
MIN196209140,"""version 7RS(19) of 07/07/92""",CLE,MIN,MIN02,1962/09/14,0,0:00PM,night,false,drumc901,nappl901,schwh901,stevj901,"""Indians/Goethel""","""D Lamoureaux""","""D Lamoureaux""",1996/03/04 5:27AM,unknown,none,64,unknown,12,unknown,unknown,night,161,25372,stigd101,donod101,,,,
MIN196209150,"""version 7RS(19) of 07/07/92""",CLE,MIN,MIN02,1962/09/15,0,0:00PM,day,false,nappl901,schwh901,stevj901,drumc901,"""Twins/Goethel""","""D Lamoureaux""","""D Lamoureaux""",1996/03/04 6:09AM,unknown,none,72,unknown,6,unknown,unknown,unknown,155,23172,kaatj101,latmb101,,,,
MIN196209160,"""version 7RS(19) of 07/07/92""",CLE,MIN,MIN02,1962/09/16,0,0:00PM,day,false,schwh901,stevj901,drumc901,nappl901,"""Twins/Goethel""","""D Lamoureaux""","""D Lamoureaux""",1996/03/04 12:46PM,unknown,none,74,unknown,18,unknown,unknown,unknown,177,27461,pascc102,granj101,,,,
MIN196209180,"""version 7RS(19) of 07/07/92""",DET,MIN,MIN02,1962/09/18,0,0:00PM,day,false,berrc103,honoj901,kinnb901,salea901,"""Twins/Goethel""","""D Lamoureaux""","""D Lamoureaux""",1996/03/04 6:51PM,unknown,none,67,unknown,13,unknown,unknown,unknown,164,7911,bunnj101,kralj101,fox-t101,,,
MIN196209190,"""version 7RS(19) of 07/07/92""",DET,MIN,MIN02,1962/09/19,0,0:00PM,day,false,honoj901,kinnb901,salea901,berrc103,"""Twins/Goethel""","""D Lamoureaux""","""D Lamoureaux""",1996/03/04 7:26PM,unknown,none,56,unknown,14,unknown,unknown,unknown,176,6570,stigd101,aguih101,,,,
MIN196209200,"""version 7RS(19) of 07/07/92""",DET,MIN,MIN02,1962/09/20,0,0:00PM,day,false,kinnb901,salea901,berrc103,honoj901,"""Goethel""","""D Lamoureaux""","""D Lamoureaux""",1996/03/04 7:41PM,unknown,none,57,unknown,3,unknown,unknown,unknown,152,6645,regap101,kaatj101,fox-t101,,,
MIN196209280,"""version 7RS(19) of 07/07/92""",BAL,MIN,MIN02,1962/09/28,0,0:00PM,day,false,papaj901,soarh901,smita901,ricej901,"""Orioles""","""D Lamoureaux""","""D Lamoureaux""",1996/03/09 7:00PM,unknown,none,63,unknown,10,unknown,unknown,unknown,151,4655,kaatj101,pappm101,bonij101,,,
MIN196209290,"""version 7RS(19) of 07/07/92""",BAL,MIN,MIN02,1962/09/29,0,10:00AM,day,false,soarh901,smita901,ricej901,papaj901,"""Goethel""","""D Lamoureaux""","""D Lamoureaux""",1996/03/09 7:11PM,unknown,none,57,unknown,10,unknown,unknown,unknown,165,10696,kralj101,estrc101,,,,
MIN196209300,"""version 7RS(19) of 07/07/92""",BAL,MIN,MIN02,1962/09/30,0,0:00PM,day,false,smita901,ricej901,papaj901,soarh901,"""Goethel""","""D Lamoureaux""","""D Lamoureaux""",1996/03/09 7:35PM,unknown,none,56,unknown,3,unknown,unknown,unknown,109,11550,pascc102,millj103,,,,
NYA196204100,"""version 7RS(19) of 07/07/92""",BAL,NYA,NYC16,1962/04/10,0,2:04PM,day,false,papaj901,soarh901,ricej901,kinnb901,"""Yankees""","""D. Lamoureaux""","""D. Lamoureaux""",1994/08/28 1:26PM,unknown,none,62,unknown,-1,unknown,unknown,unknown,148,22978,terrr101,browh101,arrol101,,,
NYA196204210,"""version 7RS(19) of 07/07/92""",CLE,NYA,NYC16,1962/04/21,0,2:05PM,day,false,kinnb901,papaj901,soarh901,ricej901,"""Yankees""","""D. Lamoureaux""","""D. Lamoureaux""",1994/08/29 6:09AM,unknown,none,66,unknown,-1,unknown,unknown,unknown,133,24543,fordw101,latmb101,arrol101,,,
NYA196204221,"""version 7RS(19) of 07/07/92""",CLE,NYA,NYC16,1962/04/22,1,2:02PM,day,false,papaj901,soarh901,ricej901,kinnb901,"""Yankees""","""D. Lamoureaux""","""D. Lamoureaux""",1994/08/29 12:58PM,unknown,none,76,unknown,-1,unknown,unknown,unknown,171,0,donod101,stafb101,funkf101,,,
NYA196204222,"""version 7RS(19) of 07/07/92""",CLE,NYA,NYC16,1962/04/22,2,5:26PM,day,false,soarh901,ricej901,kinnb901,papaj901,"""Yankees""","""D. Lamoureaux""","""D. Lamoureaux""",1994/08/29 6:50AM,unknown,none,80,unknown,-1,unknown,unknown,unknown,184,32638,bellg102,arrol101,,,,
NYA196204240,"""version 7RS(19) of 07/07/92""",CHA,NYA,NYC16,1962/04/24,0,2:03PM,day,false,smita901,schwh901,berrc103,honoj901,"""Yankees""","""D. Lamoureaux""","""D. Lamoureaux""",1994/08/29 7:34PM,unknown,none,62,tolf,0,unknown,unknown,unknown,153,22408,buzhj101,terrr101,lownt101,,,
NYA196204250,"""version 7RS(19) of 07/07/92""",CHA,NYA,NYC16,1962/04/25,0,2:02PM,day,false,schwh901,berrc103,honoj901,smita901,"""Yankees""","""D. Lamoureaux""","""D. Lamoureaux""",1994/08/29 8:23PM,unknown,none,74,unknown,-1,unknown,unknown,unknown,161,23226,shelr101,fishe102,,,,
NYA196205050,"""version 7RS(19) of 07/07/92""",WS2,NYA,NYC16,1962/05/05,0,2:04PM,day,false,carrh901,hurle901,flahr901,runge901,"""Yankees""","""D. Lamoureaux""","""D. Lamoureaux""",1994/09/13 12:15PM,unknown,none,72,unknown,-1,unknown,unknown,unknown,155,16992,turlb101,kutym101,coatj101,,,
NYA196205061,"""version 7RS(19) of 07/07/92""",WS2,NYA,NYC16,1962/05/06,1,2:02PM,day,false,hurle901,flahr901,runge901,carrh901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1994/09/15 6:16AM,unknown,none,70,unknown,-1,unknown,unknown,cloudy,122,0,stend101,terrr101,hamis101,,,
NYA196205062,"""version 7RS(19) of 07/07/92""",WS2,NYA,NYC16,1962/05/06,2,4:36PM,day,false,flahr901,runge901,carrh901,hurle901,"""Yankees,602""","""Wayne Townsend,D Lamoureaux""","""Wayne Townsend,D Lamoureaux""",1994/09/15 6:32AM,unknown,pitches,70,unknown,-1,unknown,unknown,cloudy,154,23940,boutj101,burnp102,,,,
NYA196205090,"""version 7RS(19) of 07/07/92""",BOS,NYA,NYC16,1962/05/09,0,2:03PM,day,false,drumc901,mckib901,nappl901,umonf901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1994/09/15 6:53AM,unknown,none,58,unknown,-1,unknown,unknown,unknown,101,12500,fordw101,monbb101,,,,
NYA196205180,"""version 7RS(19) of 07/07/92""",MIN,NYA,NYC16,1962/05/18,0,8:02PM,night,false,chyln901,stewb902,salea901,stevj901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1994/09/18 4:26PM,unknown,none,66,unknown,-1,unknown,unknown,unknown,141,20974,lee-d102,fordw101,stigd101,,,
NYA196205190,"""version 7RS(19) of 07/07/92""",MIN,NYA,NYC16,1962/05/19,0,2:02PM,day,false,stewb902,salea901,stevj901,chyln901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1994/09/18 4:38PM,unknown,none,86,unknown,-1,unknown,unknown,unknown,125,13896,terrr101,bonij101,,,,
NYA196205201,"""version 7RS(19) of 07/07/92""",MIN,NYA,NYC16,1962/05/20,1,2:03PM,day,false,salea901,stevj901,chyln901,stewb902,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1994/09/19 6:05AM,unknown,none,86,unknown,-1,unknown,unknown,unknown,143,0,coatj101,moorr101,,,,
NYA196205202,"""version 7RS(19) of 07/07/92""",MIN,NYA,NYC16,1962/05/20,2,4:55PM,day,false,stevj901,chyln901,stewb902,salea901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1994/09/19 6:46AM,unknown,none,80,unknown,-1,unknown,unknown,unknown,231,27998,moorr101,coatj101,stigd101,,,
NYA196205220,"""version 7RS(19) of 07/07/92""",LAA,NYA,NYC16,1962/05/22,0,8:03PM,night,false,soarh901,ricej901,papaj901,kinnb901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1994/09/19 7:11AM,unknown,none,68,unknown,-1,unknown,unknown,unknown,174,13841,turlb101,morgt101,,,,
NYA196205230,"""version 7RS(19) of 07/07/92""",KC1,NYA,NYC16,1962/05/23,0,2:02PM,day,false,ricej901,papaj901,kinnb901,soarh901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1994/09/19 12:43PM,unknown,none,78,unknown,-1,unknown,unknown,unknown,163,9047,clevt101,segud101,shelr101,,,
NYA196205240,"""version 7RS(19) of 07/07/92""",KC1,NYA,NYC16,1962/05/24,0,2:03PM,day,false,papaj901,kinnb901,soarh901,ricej901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1994/09/19 1:01PM,unknown,none,78,unknown,-1,unknown,unknown,unknown,144,9515,daleb102,rakoe101,coatj101,,,
NYA196205250,"""version 7RS(19) of 07/07/92""",DET,NYA,NYC16,1962/05/25,0,8:02PM,night,false,kinnb901,soarh901,ricej901,papaj901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1994/09/19 8:31PM,unknown,none,76,unknown,-1,unknown,unknown,unknown,158,33191,mossd101,stafb101,,,,
NYA196205260,"""version 7RS(19) of 07/07/92""",DET,NYA,NYC16,1962/05/26,0,2:03PM,day,false,soarh901,ricej901,papaj901,kinnb901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1994/09/19 8:53PM,unknown,none,82,unknown,-1,unknown,unknown,unknown,125,29487,aguih101,shelr101,,,,
NYA196205271,"""version 7RS(19) of 07/07/92""",DET,NYA,NYC16,1962/05/27,1,2:01PM,day,false,ricej901,papaj901,kinnb901,soarh901,"""Yankees,602""","""Wayne Townsend,D Lamoureaux""","""Wayne Townsend,D Lamoureaux""",1994/09/19 9:08PM,unknown,pitches,70,torf,15,dry,none,sunny,152,0,coatj101,galld101,,,,
NYA196205272,"""version 7RS(19) of 07/07/92""",DET,NYA,NYC16,1962/05/27,2,5:03PM,night,false,papaj901,kinnb901,soarh901,ricej901,"""Yankees,602""","""Wayne Townsend,D Lamoureaux""","""Wayne Townsend,D Lamoureaux""",1994/09/19 9:32PM,unknown,pitches,72,unknown,-1,dry,none,sunny,158,46780,foytp101,turlb101,,,,
NYA196206060,"""version 7RS(19) of 07/07/92""",CLE,NYA,NYC16,1962/06/06,0,2:03PM,day,false,smita901,schwh901,berrc103,honoj901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1994/10/10 6:01AM,unknown,none,76,unknown,-1,unknown,unknown,unknown,143,17880,terrr101,granj101,,,,
NYA196206070,"""version 7RS(19) of 07/07/92""",CLE,NYA,NYC16,1962/06/07,0,8:05PM,night,false,schwh901,berrc103,honoj901,smita901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1994/10/10 6:10AM,unknown,none,74,unknown,-1,unknown,unknown,unknown,119,20794,stafb101,perrj102,,,,
NYA196206080,"""version 7RS(19) of 07/07/92""",BAL,NYA,NYC16,1962/06/08,0,8:03PM,night,false,berrc103,honoj901,smita901,schwh901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1994/10/10 6:42AM,unknown,none,76,unknown,-1,unknown,unknown,unknown,126,28164,coatj101,wilhh101,,,,
NYA196206090,"""version 7RS(19) of 07/07/92""",BAL,NYA,NYC16,1962/06/09,0,2:04PM,day,false,honoj901,smita901,schwh901,berrc103,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1994/10/10 12:10PM,unknown,none,80,unknown,-1,unknown,unknown,unknown,141,28730,shelr101,barbs102,bridm101,,,
NYA196206101,"""version 7RS(19) of 07/07/92""",BAL,NYA,NYC16,1962/06/10,1,2:03PM,day,false,smita901,schwh901,berrc103,honoj901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1994/10/10 12:22PM,unknown,none,84,unknown,-1,unknown,unknown,unknown,145,0,pappm101,terrr101,,,,
NYA196206102,"""version 7RS(19) of 07/07/92""",BAL,NYA,NYC16,1962/06/10,2,5:00PM,day,false,schwh901,berrc103,honoj901,smita901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1994/10/10 12:56PM,unknown,none,86,unknown,-1,unknown,unknown,unknown,161,38765,browh101,turlb101,hoefb101,,,
NYA196206110,"""version 7RS(19) of 07/07/92""",BAL,NYA,NYC16,1962/06/11,0,8:03PM,night,false,berrc103,honoj901,smita901,schwh901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1994/10/10 5:46PM,unknown,none,84,unknown,-1,unknown,unknown,overcast,137,12046,rober102,daleb102,wilhh101,,,
NYA196206120,"""version 7RS(19) of 07/07/92""",DET,NYA,NYC16,1962/06/12,0,8:04PM,night,false,salea901,stevj901,chyln901,stewb902,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1994/10/10 6:00PM,unknown,none,64,unknown,-1,unknown,rain,unknown,129,19037,stafb101,laryf101,,,,
NYA196206260,"""version 7RS(19) of 07/07/92""",MIN,NYA,NYC16,1962/06/26,0,8:01PM,night,false,stewb902,salea901,stevj901,chyln901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1994/10/12 6:44AM,unknown,none,74,unknown,-1,unknown,unknown,unknown,161,28051,pascc102,shelr101,,,,
NYA196206270,"""version 7RS(19) of 07/07/92""",MIN,NYA,NYC16,1962/06/27,0,2:02PM,day,false,salea901,stevj901,chyln901,stewb902,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1994/10/12 12:39PM,unknown,none,78,unknown,-1,unknown,unknown,unknown,154,18312,terrr101,kaatj101,,,,
NYA196206280,"""version 7RS(19) of 07/07/92""",MIN,NYA,NYC16,1962/06/28,0,2:03PM,day,false,stevj901,chyln901,stewb902,salea901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1994/10/12 12:55PM,unknown,none,78,unknown,-1,unknown,unknown,unknown,165,18539,stafb101,kralj101,bridm101,,,
NYA196206290,"""version 7RS(19) of 07/07/92""",LAA,NYA,NYC16,1962/06/29,0,8:01PM,night,false,chyln901,stewb902,salea901,stevj901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1994/10/12 5:42PM,unknown,none,78,unknown,-1,unknown,unknown,unknown,130,28007,fordw101,sprij102,,,,
NYA196206300,"""version 7RS(19) of 07/07/92""",LAA,NYA,NYC16,1962/06/30,0,2:02PM,day,false,stewb902,salea901,stevj901,chyln901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1994/10/12 6:13PM,unknown,none,82,unknown,-1,unknown,unknown,unknown,143,17894,bowst101,daleb102,chand102,,,
NYA196207011,"""version 7RS(19) of 07/07/92""",LAA,NYA,NYC16,1962/07/01,1,2:02PM,day,false,salea901,stevj901,chyln901,stewb902,"""Yankees,602""","""Wayne Townsend,D Lamoureaux""","""Wayne Townsend,D Lamoureaux""",1994/11/03 12:16PM,unknown,pitches,82,torf,15,unknown,unknown,sunny,149,0,terrr101,lee-d102,arrol101,,,
NYA196207012,"""version 7RS(19) of 07/07/92""",LAA,NYA,NYC16,1962/07/01,2,5:01PM,day,false,stevj901,chyln901,stewb902,salea901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1994/11/03 12:58PM,unknown,none,84,unknown,-1,unknown,unknown,unknown,204,35884,fowla101,coatj101,,,,
NYA196207020,"""version 7RS(19) of 07/07/92""",KC1,NYA,NYC16,1962/07/02,0,8:03PM,night,false,hurle901,flahr901,umonf901,carrh901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1994/11/03 8:32PM,unknown,none,80,unknown,-1,unknown,unknown,unknown,167,17427,arrol101,wyatj102,,,,
NYA196207030,"""version 7RS(19) of 07/07/92""",KC1,NYA,NYC16,1962/07/03,0,2:04PM,day,false,flahr901,umonf901,carrh901,hurle901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1994/11/03 8:53PM,unknown,none,78,unknown,-1,unknown,unknown,unknown,164,13378,daleb102,joneg101,bridm101,,,
NYA196207041,"""version 7RS(19) of 07/07/92""",KC1,NYA,NYC16,1962/07/04,1,1:33PM,day,false,umonf901,carrh901,hurle901,flahr901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1994/11/03 9:16PM,unknown,none,80,unknown,-1,unknown,unknown,unknown,180,0,segud101,shelr101,,,,
NYA196207042,"""version 7RS(19) of 07/07/92""",KC1,NYA,NYC16,1962/07/04,2,5:08PM,day,false,carrh901,hurle901,flahr901,umonf901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1994/11/03 9:30PM,unknown,none,80,unknown,-1,unknown,unknown,unknown,233,27901,daleb102,pfisd101,,,,
NYA196207200,"""version 7RS(19) of 07/07/92""",WS2,NYA,NYC16,1962/07/20,0,8:03PM,night,false,runge901,papaj901,soarh901,ricej901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1994/11/05 3:11PM,unknown,none,78,unknown,-1,unknown,unknown,unknown,116,20255,fordw101,hamis101,bridm101,,,
NYA196207210,"""version 7RS(19) of 07/07/92""",WS2,NYA,NYC16,1962/07/21,0,2:04PM,day,false,papaj901,soarh901,ricej901,runge901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1994/11/05 3:25PM,unknown,none,85,unknown,-1,unknown,unknown,overcast,137,23565,terrr101,rudod103,daleb102,,,
NYA196207221,"""version 7RS(19) of 07/07/92""",WS2,NYA,NYC16,1962/07/22,1,2:02PM,day,false,soarh901,ricej901,runge901,papaj901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1994/11/05 3:41PM,unknown,none,80,unknown,-1,unknown,unknown,unknown,132,0,stend101,stafb101,,,,
NYA196207222,"""version 7RS(19) of 07/07/92""",WS2,NYA,NYC16,1962/07/22,2,5:13PM,day,false,ricej901,runge901,papaj901,soarh901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1994/11/05 3:52PM,unknown,none,78,unknown,-1,unknown,unknown,unknown,134,27548,danib102,boutj101,,,,
NYA196207240,"""version 7RS(19) of 07/07/92""",BOS,NYA,NYC16,1962/07/24,0,8:03PM,night,false,runge901,papaj901,soarh901,ricej901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1994/11/05 4:03PM,unknown,none,76,unknown,-1,unknown,unknown,unknown,129,23513,fordw101,earla101,bridm101,,,
NYA196207251,"""version 7RS(19) of 07/07/92""",BOS,NYA,NYC16,1962/07/25,1,6:03PM,day,false,papaj901,soarh901,ricej901,runge901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1994/11/05 9:44PM,unknown,none,76,unknown,-1,unknown,unknown,overcast,154,0,wilse102,terrr101,radad101,,,
NYA196207252,"""version 7RS(19) of 07/07/92""",BOS,NYA,NYC16,1962/07/25,2,9:11PM,night,false,soarh901,ricej901,runge901,papaj901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1994/11/05 10:04PM,unknown,none,76,unknown,-1,unknown,unknown,overcast,126,25737,bridm101,fornm101,,,,
NYA196207260,"""version 7RS(19) of 07/07/92""",BOS,NYA,NYC16,1962/07/26,0,2:03PM,day,false,ricej901,runge901,papaj901,soarh901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1994/11/05 10:26PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,162,25501,boutj101,conlg101,turlb101,,,
NYA196207270,"""version 7RS(19) of 07/07/92""",CHA,NYA,NYC16,1962/07/27,0,8:03PM,night,false,runge901,papaj901,soarh901,ricej901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1994/11/05 10:42PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,168,29169,daleb102,lownt101,,,,
NYA196207280,"""version 7RS(19) of 07/07/92""",CHA,NYA,NYC16,1962/07/28,0,3:08PM,day,false,papaj901,soarh901,ricej901,runge901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1994/11/06 3:11PM,unknown,none,82,unknown,-1,unknown,unknown,unknown,139,53199,coatj101,fishe102,boutj101,,,
NYA196207291,"""version 7RS(19) of 07/07/92""",CHA,NYA,NYC16,1962/07/29,1,2:02PM,day,false,soarh901,ricej901,runge901,papaj901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1994/11/06 3:27PM,unknown,none,82,unknown,-1,unknown,unknown,overcast,160,0,terrr101,pizaj101,bridm101,,,
NYA196207292,"""version 7RS(19) of 07/07/92""",CHA,NYA,NYC16,1962/07/29,2,5:12PM,day,false,ricej901,runge901,papaj901,soarh901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1994/11/06 3:40PM,unknown,none,80,unknown,-1,unknown,unknown,unknown,153,42762,pizaj101,shelr101,,,,
NYA196208060,"""version 7RS(19) of 07/07/92""",MIN,NYA,NYC16,1962/08/06,0,8:02PM,night,false,carrh901,hurle901,flahr901,runge901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1994/12/03 8:41PM,unknown,none,80,unknown,-1,unknown,unknown,unknown,155,25282,stigd101,shelr101,sullf101,,,
NYA196208070,"""version 7RS(19) of 07/07/92""",MIN,NYA,NYC16,1962/08/07,0,2:49PM,day,false,hurle901,flahr901,runge901,carrh901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1994/12/03 9:01PM,unknown,none,0,unknown,-1,unknown,rain,unknown,133,17703,terrr101,pascc102,,,,
NYA196208081,"""version 7RS(19) of 07/07/92""",BAL,NYA,NYC16,1962/08/08,1,0:00PM,day,false,flahr901,runge901,carrh901,hurle901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1994/12/05 5:56AM,unknown,none,84,unknown,-1,unknown,unknown,unknown,126,0,bridm101,pappm101,,,,
NYA196208082,"""version 7RS(19) of 07/07/92""",BAL,NYA,NYC16,1962/08/08,2,0:00PM,day,false,runge901,carrh901,hurle901,flahr901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1994/12/05 6:17AM,unknown,none,86,unknown,-1,unknown,unknown,unknown,136,29137,fishj101,boutj101,hoefb101,,,
NYA196208100,"""version 7RS(19) of 07/07/92""",DET,NYA,NYC16,1962/08/10,0,8:02PM,night,false,carrh901,hurle901,flahr901,runge901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1994/12/05 6:39AM,unknown,none,58,unknown,-1,unknown,unknown,unknown,165,28108,fordw101,foytp101,bridm101,,,
