game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,gametype,oscorer,innings
CLE194805020,"""version 7RS(19) of 07/07/92""",DET,CLE,1948/05/02,CLE07,0,0:00PM,day,false,romme101,passa901,(none),boyej901,"""3""","""R.STIEGLITZ""","""R.STIEGLITZ""",1995/08/11 7:54AM,park,none,0,unknown,-1,unknown,unknown,unknown,105,57450,hutcf101,lemob101,,,,,
CLE194805150,"""version 7RS(19) of 07/07/92""",CHA,CLE,1948/05/15,CLE07,0,0:00PM,day,false,mcgob901,hubbc901,(none),mckib901,"""3""","""R.STIEGLITZ""","""R.STIEGLITZ""",1995/08/10 11:26AM,park,none,0,unknown,-1,unknown,unknown,unknown,137,15243,fellb101,haynj101,,,,,
CLE194805161,"""version 7RS(19) of 07/07/92""",CHA,CLE,1948/05/16,CLE07,1,0:00PM,day,false,hubbc901,mckib901,(none),mcgob901,"""3""","""R.STIEGLITZ""","""R.STIEGLITZ""",1995/08/11 8:25AM,park,none,0,unknown,-1,unknown,unknown,unknown,153,0,judsh101,chrir101,calde101,,,,
CLE194805162,"""version 7RS(19) of 07/07/92""",CHA,CLE,1948/05/16,CLE07,2,0:00PM,day,false,mckib901,mcgob901,(none),hubbc901,"""3""","""R.STIEGLITZ""","""R.STIEGLITZ""",1995/08/11 10:29AM,park,none,0,unknown,-1,unknown,unknown,unknown,150,47695,kennb103,grovo101,groms101,,,,
CLE194805180,"""version 7RS(19) of 07/07/92""",PHA,CLE,1948/05/18,CLE07,0,0:00PM,night,false,grieb901,berrc103,(none),hurle901,"""3""","""R.STIEGLITZ""","""R.STIEGLITZ""",1995/08/31 10:58AM,park,none,0,unknown,-1,unknown,unknown,unknown,111,44231,bearg102,brisl101,,,,,
CLE194805190,"""version 7RS(19) of 07/07/92""",PHA,CLE,1948/05/19,CLE07,0,0:00PM,night,false,berrc103,hurle901,(none),grieb901,"""3""","""R.STIEGLITZ""","""R.STIEGLITZ""",1995/09/03 5:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,33871,fellb101,dietb101,,,,,
CLE194805200,"""version 7RS(19) of 07/07/92""",BOS,CLE,1948/05/20,CLE07,0,0:00PM,night,false,hurle901,grieb901,(none),berrc103,"""3""","""R.STIEGLITZ""","""R.STIEGLITZ""",1995/09/03 6:32PM,park,none,0,unknown,-1,unknown,unknown,unknown,153,43158,lemob101,harrm101,,,,,
CLE194805210,"""version 7RS(19) of 07/07/92""",BOS,CLE,1948/05/21,CLE07,0,0:00PM,day,false,grieb901,berrc103,(none),hurle901,"""3""","""R.STIEGLITZ""","""R.STIEGLITZ""",1995/09/04 11:19AM,park,none,0,unknown,-1,unknown,unknown,unknown,150,8409,dobsj101,getta101,,,,,
CLE194805220,"""version 7RS(19) of 07/07/92""",BOS,CLE,1948/05/22,CLE07,0,0:00PM,day,false,berrc103,hurle901,(none),grieb901,"""3""","""R.STIEGLITZ""","""R.STIEGLITZ""",1995/09/03 6:51PM,park,none,0,unknown,-1,unknown,unknown,unknown,121,16803,bearg102,kramj101,,,,,
CLE194805231,"""version 7RS(19) of 07/07/92""",NYA,CLE,1948/05/23,CLE07,1,0:00PM,day,false,mckib901,mcgob901,(none),hubbc901,"""3""","""R.STIEGLITZ""","""R.STIEGLITZ""",1995/09/03 7:10PM,park,none,0,unknown,-1,unknown,unknown,unknown,137,0,reyna102,fellb101,pagej101,,,,
CLE194805232,"""version 7RS(19) of 07/07/92""",NYA,CLE,1948/05/23,CLE07,2,0:00PM,day,false,mcgob901,hubbc901,(none),mckib901,"""3""","""R.STIEGLITZ""","""R.STIEGLITZ""",1995/09/03 7:30PM,park,none,0,unknown,-1,unknown,unknown,unknown,136,78431,blacd101,lopae101,chrir101,,,,
CLE194805250,"""version 7RS(19) of 07/07/92""",WS1,CLE,1948/05/25,CLE07,0,0:00PM,night,false,hubbc901,mckib901,(none),mcgob901,"""3""","""R.STIEGLITZ""","""R.STIEGLITZ""",1995/09/03 8:15PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,23417,lemob101,haefm101,,,,,
CLE194805260,"""version 7RS(19) of 07/07/92""",WS1,CLE,1948/05/26,CLE07,0,0:00PM,night,false,mckib901,mcgob901,(none),hubbc901,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/04/27 7:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,119,30612,hudss101,bearg102,ferrt101,,,,
CLE194805311,"""version 7RS(19) of 07/07/92""",SLA,CLE,1948/05/31,CLE07,1,0:00PM,day,false,mcgob901,hubbc901,(none),mckib901,"""3""","""R.STIEGLITZ""","""R.STIEGLITZ""",1995/09/13 11:17AM,park,none,0,unknown,-1,unknown,unknown,unknown,111,0,bearg102,dreic101,,,,,
CLE194805312,"""version 7RS(19) of 07/07/92""",SLA,CLE,1948/05/31,CLE07,2,0:00PM,day,false,hubbc901,mckib901,(none),mcgob901,"""3""","""R.STIEGLITZ""","""R.STIEGLITZ""",1995/09/13 5:38PM,park,none,0,unknown,-1,unknown,unknown,unknown,128,48961,fannc101,muncb101,,,,,
CLE194806150,"""version 7RS(19) of 07/07/92""",BOS,CLE,1948/06/15,CLE07,0,0:00PM,night,false,grieb901,stevj901,mckib901,summb901,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/05/13 10:26PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,147,51380,parnm101,lemob101,,,,,
CLE194806160,"""version 7RS(19) of 07/07/92""",BOS,CLE,1948/06/16,CLE07,0,0:00PM,day,false,stevj901,mckib901,summb901,grieb901,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/05/13 10:34PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,157,13547,dobsj101,fellb101,ferrd101,,,,
CLE194806170,"""version 7RS(19) of 07/07/92""",BOS,CLE,1948/06/17,CLE07,0,0:00PM,day,false,mckib901,summb901,grieb901,stevj901,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/05/13 10:56PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,147,9825,johne105,groms101,,,,,
CLE194806180,"""version 7RS(19) of 07/07/92""",PHA,CLE,1948/06/18,CLE07,0,0:00PM,night,false,summb901,grieb901,stevj901,mckib901,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/05/13 11:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,174,44840,harrb104,lemob101,savab101,,,,
CLE194806190,"""version 7RS(19) of 07/07/92""",PHA,CLE,1948/06/19,CLE07,0,0:00PM,day,false,grieb901,stevj901,mckib901,summb901,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/05/13 11:31PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,119,14596,muncb101,mccab106,chrir101,,,,
CLE194806201,"""version 7RS(19) of 07/07/92""",PHA,CLE,1948/06/20,CLE07,1,0:00PM,day,false,stevj901,mckib901,summb901,grieb901,"""3""","""R.STIEGLITZ""","""R.STIEGLITZ""",1995/09/13 4:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,0,fellb101,colej101,,,,,
CLE194806202,"""version 7RS(19) of 07/07/92""",PHA,CLE,1948/06/20,CLE07,2,0:00PM,day,false,mckib901,summb901,grieb901,stevj901,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/05/13 11:52PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,136,82781,lemob101,marcp101,,,,,
CLE194806210,"""version 7RS(19) of 07/07/92""",NYA,CLE,1948/06/21,CLE07,0,0:00PM,night,false,boyej901,passa901,papaj901,romme101,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/05/13 11:59PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,49837,reyna102,bearg102,,,,,
CLE194806220,"""version 7RS(19) of 07/07/92""",NYA,CLE,1948/06/22,CLE07,0,0:00PM,day,false,passa901,papaj901,romme101,boyej901,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/06/05 6:48PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,141,14341,zolds101,sheas101,chrir101,,,,
CLE194806230,"""version 7RS(19) of 07/07/92""",NYA,CLE,1948/06/23,CLE07,0,0:00PM,night,false,papaj901,romme101,boyej901,passa901,"""3""","""R.STIEGLITZ""","""R.STIEGLITZ""",1995/09/13 12:22PM,park,none,0,unknown,-1,unknown,unknown,unknown,159,65797,lopae101,blacd101,,,,,
CLE194806240,"""version 7RS(19) of 07/07/92""",NYA,CLE,1948/06/24,CLE07,0,0:00PM,day,false,romme101,boyej901,passa901,papaj901,"""3""","""R.STIEGLITZ""","""R.STIEGLITZ""",1995/09/13 6:11PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,15650,rascv101,fellb101,,,,,
CLE194806250,"""version 7RS(19) of 07/07/92""",WS1,CLE,1948/06/25,CLE07,0,0:00PM,night,false,boyej901,passa901,(none),romme101,"""3""","""R.STIEGLITZ""","""R.STIEGLITZ""",1995/09/13 3:32PM,park,none,0,unknown,-1,unknown,unknown,unknown,134,21408,wynne101,lemob101,,,,,
CLE194806260,"""version 7RS(19) of 07/07/92""",WS1,CLE,1948/06/26,CLE07,0,0:00PM,day,false,passa901,romme101,(none),boyej901,"""3""","""R.STIEGLITZ""","""R.STIEGLITZ""",1995/09/14 9:18AM,park,none,0,unknown,-1,unknown,unknown,unknown,111,7183,muncb101,hudss101,,,,,
CLE194806271,"""version 7RS(19) of 07/07/92""",WS1,CLE,1948/06/27,CLE07,1,0:00PM,day,false,romme101,boyej901,(none),passa901,"""14,3""","""D Lamoureaux""","""D Lamoureaux""",2000/06/05 7:12PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,149,0,thomf109,bearg102,ferrt101,,,,
CLE194806272,"""version 7RS(19) of 07/07/92""",WS1,CLE,1948/06/27,CLE07,2,0:00PM,day,false,boyej901,passa901,(none),romme101,"""14,3""","""D Lamoureaux""","""D Lamoureaux""",2000/06/05 7:18PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,35980,zolds101,haefm101,,,,,
CLE194807051,"""version 7RS(19) of 07/07/92""",DET,CLE,1948/07/05,CLE07,1,0:00PM,day,false,hurle901,berrc103,mckib901,joner901,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/06/06 7:13PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,112,0,lemob101,houta101,,,,,
CLE194807052,"""version 7RS(19) of 07/07/92""",DET,CLE,1948/07/05,CLE07,2,0:00PM,day,false,berrc103,mckib901,joner901,hurle901,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/06/06 7:21PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,117,59042,hutcf101,fellb101,newhh101,,,,
CLE194807060,"""version 7RS(19) of 07/07/92""",DET,CLE,1948/07/06,CLE07,0,0:00PM,night,false,mckib901,joner901,hurle901,berrc103,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/06/07 6:25AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,41655,troud101,muncb101,,,,,
CLE194807070,"""version 7RS(19) of 07/07/92""",CHA,CLE,1948/07/07,CLE07,0,0:00PM,night,false,joner901,hurle901,mcgob901,mckib901,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/06/08 6:19AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,143,31394,fellb101,calde101,,,,,
CLE194807080,"""version 7RS(19) of 07/07/92""",CHA,CLE,1948/07/08,CLE07,0,0:00PM,day,false,hurle901,mcgob901,mckib901,joner901,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/06/08 6:31AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,122,13847,bearg102,getta101,,,,,
CLE194807090,"""version 7RS(19) of 07/07/92""",SLA,CLE,1948/07/09,CLE07,0,0:00PM,night,false,mcgob901,hubbc901,(none),papaj901,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/06/08 6:58AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,34780,sanff101,lemob101,garvn102,,,,
CLE194807111,"""version 7RS(19) of 07/07/92""",SLA,CLE,1948/07/11,CLE07,1,0:00PM,day,false,hubbc901,papaj901,(none),mcgob901,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/06/08 1:04PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,156,0,fannc101,fellb101,,,,,
CLE194807112,"""version 7RS(19) of 07/07/92""",SLA,CLE,1948/07/11,CLE07,2,0:00PM,day,false,papaj901,mcgob901,(none),hubbc901,"""3""","""Indians""","""Indians""",2000/06/08 1:33PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,128,39940,lemob101,shorr101,,,,,
CLE194807270,"""version 7RS(19) of 07/07/92""",PHA,CLE,1948/07/27,CLE07,0,0:00PM,night,false,stevj901,summb901,(none),joner901,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/06/18 5:59PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,162,60260,fellb101,marcp101,kliee101,,,,
CLE194807280,"""version 7RS(19) of 07/07/92""",PHA,CLE,1948/07/28,CLE07,0,0:00PM,day,false,summb901,joner901,(none),stevj901,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/06/18 6:12PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,23843,fowld101,lemob101,,,,,
CLE194807300,"""version 7RS(19) of 07/07/92""",BOS,CLE,1948/07/30,CLE07,0,0:00PM,night,false,joner901,stevj901,grieb901,summb901,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/06/18 6:22PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,58862,galed101,paigs101,,,,,
CLE194807310,"""version 7RS(19) of 07/07/92""",BOS,CLE,1948/07/31,CLE07,0,0:00PM,day,false,stevj901,grieb901,summb901,joner901,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/06/18 6:41PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,210,26165,groms101,parnm101,,,,,
CLE194808011,"""version 7RS(19) of 07/07/92""",BOS,CLE,1948/08/01,CLE07,1,0:00PM,day,false,grieb901,summb901,joner901,stevj901,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/07/03 6:50AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,0,lemob101,kinde101,,,,,
CLE194808012,"""version 7RS(19) of 07/07/92""",BOS,CLE,1948/08/01,CLE07,2,0:00PM,day,false,summb901,joner901,stevj901,grieb901,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/07/03 6:56AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,122,70702,zolds101,harrm101,,,,,
CLE194808030,"""version 7RS(19) of 07/07/92""",WS1,CLE,1948/08/03,CLE07,0,0:00PM,night,false,boyej901,passa901,(none),romme101,"""14,3""","""D Lamoureaux""","""D Lamoureaux""",2000/07/03 2:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,149,72434,paigs101,thomf109,kliee101,,,,
CLE194808050,"""version 7RS(19) of 07/07/92""",WS1,CLE,1948/08/05,CLE07,0,0:00PM,day,false,passa901,boyej901,(none),romme101,"""14,3""","""D Lamoureaux""","""D Lamoureaux""",2000/07/03 2:21PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,90,13967,bearg102,scarr102,,,,,
CLE194808060,"""version 7RS(19) of 07/07/92""",NYA,CLE,1948/08/06,CLE07,0,0:00PM,night,false,romme101,boyej901,(none),passa901,"""3,104""","""D Lamoureaux/Bill Way""","""D Lamoureaux/RWood""",2000/07/03 6:58PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,164,71268,fellb101,lopae101,chrir101,,,,
CLE194808070,"""version 7RS(19) of 07/07/92""",NYA,CLE,1948/08/07,CLE07,0,0:00PM,day,false,boyej901,passa901,(none),romme101,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/07/03 7:12PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,43329,rascv101,lemob101,,,,,
CLE194808081,"""version 7RS(19) of 07/07/92""",NYA,CLE,1948/08/08,CLE07,1,0:00PM,day,false,passa901,romme101,(none),boyej901,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/07/04 7:17AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,0,paigs101,pagej101,chrir101,,,,
CLE194808082,"""version 7RS(19) of 07/07/92""",NYA,CLE,1948/08/08,CLE07,2,0:00PM,day,false,romme101,boyej901,(none),passa901,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/07/04 7:22AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,117,73484,groms101,portb102,kliee101,,,,
CLE194808170,"""version 7RS(19) of 07/07/92""",SLA,CLE,1948/08/17,CLE07,0,0:00PM,night,false,mcgob901,boyej901,(none),mckib901,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/07/04 7:55PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,55858,bearg102,kennb103,,,,,
CLE194808180,"""version 7RS(19) of 07/07/92""",SLA,CLE,1948/08/18,CLE07,0,0:00PM,night,false,boyej901,mckib901,(none),mcgob901,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/07/22 8:16PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,100,33227,zolds101,ostrj101,,,,,
CLE194808200,"""version 7RS(19) of 07/07/92""",CHA,CLE,1948/08/20,CLE07,0,0:00PM,night,false,mckib901,mcgob901,(none),boyej901,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/07/22 8:31PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,78382,paigs101,wighb101,,,,,
CLE194808210,"""version 7RS(19) of 07/07/92""",CHA,CLE,1948/08/21,CLE07,0,0:00PM,day,false,mcgob901,boyej901,(none),mckib901,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/07/22 8:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,24296,gumpr101,lemob101,,,,,
CLE194808221,"""version 7RS(19) of 07/07/92""",CHA,CLE,1948/08/22,CLE07,1,0:00PM,day,false,boyej901,mckib901,(none),mcgob901,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/07/22 9:14PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,151,0,haynj101,fellb101,judsh101,,,,
CLE194808222,"""version 7RS(19) of 07/07/92""",CHA,CLE,1948/08/22,CLE07,2,0:00PM,day,false,mckib901,mcgob901,(none),boyej901,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/07/23 9:32AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,57747,pierm101,bearg102,papif101,,,,
CLE194809080,"""version 7RS(19) of 07/07/92""",DET,CLE,1948/09/08,CLE07,0,0:00PM,night,false,hurle901,grieb901,(none),berrc103,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/08/02 6:16AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,195,43707,zolds101,houta101,,,,,
CLE194809090,"""version 7RS(19) of 07/07/92""",DET,CLE,1948/09/09,CLE07,0,0:00PM,night,false,grieb901,berrc103,(none),hurle901,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/08/03 6:12AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,208,43373,zolds101,trucv101,,,,,
CLE194809100,"""version 7RS(19) of 07/07/92""",DET,CLE,1948/09/10,CLE07,0,0:00PM,day,false,berrc103,hurle901,(none),grieb901,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/08/03 6:18AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,9008,bearg102,troud101,,,,,
CLE194809111,"""version 7RS(19) of 07/07/92""",SLA,CLE,1948/09/11,CLE07,1,0:00PM,day,false,stevj901,summb901,(none),joner901,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/08/03 12:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,0,groms101,fannc101,,,,,
CLE194809112,"""version 7RS(19) of 07/07/92""",SLA,CLE,1948/09/11,CLE07,2,0:00PM,day,false,summb901,joner901,(none),stevj901,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/08/03 12:59PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,117,19210,lemob101,gerha101,,,,,
CLE194809121,"""version 7RS(19) of 07/07/92""",SLA,CLE,1948/09/12,CLE07,1,0:00PM,day,false,joner901,stevj901,(none),summb901,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/08/03 8:17PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,0,zolds101,drewk101,chrir101,,,,
CLE194809122,"""version 7RS(19) of 07/07/92""",SLA,CLE,1948/09/12,CLE07,2,0:00PM,day,false,stevj901,summb901,(none),joner901,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/08/03 8:26PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,192,55616,,,,,,,
CLE194809130,"""version 7RS(19) of 07/07/92""",SLA,CLE,1948/09/13,CLE07,0,0:00PM,day,false,summb901,joner901,(none),stevj901,"""3,102,269""","""D Lamoureaux,Wayne Townsend""","""D Lamoureaux,Wayne Townsend""",2000/08/03 8:37PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,147,7008,drewk101,zolds101,sanff101,,,,
CLE194809140,"""version 7RS(19) of 07/07/92""",NYA,CLE,1948/09/14,CLE07,0,0:00PM,day,false,joner901,stevj901,(none),summb901,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/08/03 8:49PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,149,34064,lopae101,lemob101,pagej101,,,,
CLE194809160,"""version 7RS(19) of 07/07/92""",WS1,CLE,1948/09/16,CLE07,0,0:00PM,night,false,stevj901,summb901,(none),joner901,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/08/13 1:36PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,25521,bearg102,hudss101,,,,,
CLE194809170,"""version 7RS(19) of 07/07/92""",WS1,CLE,1948/09/17,CLE07,0,0:00PM,day,false,summb901,joner901,(none),stevj901,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/08/13 1:41PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,117,6168,fellb101,mastw101,,,,,
CLE194809180,"""version 7RS(19) of 07/07/92""",WS1,CLE,1948/09/18,CLE07,0,0:00PM,day,false,joner901,stevj901,(none),summb901,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/08/13 1:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,119,13921,zolds101,wynne101,,,,,
CLE194809191,"""version 7RS(19) of 07/07/92""",PHA,CLE,1948/09/19,CLE07,1,0:00PM,day,false,hubbc901,papaj901,(none),mcgob901,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/08/13 1:56PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,128,0,chrir101,schec101,,,,,
CLE194809192,"""version 7RS(19) of 07/07/92""",PHA,CLE,1948/09/19,CLE07,2,0:00PM,day,false,papaj901,mcgob901,(none),hubbc901,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/08/13 2:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,90,75382,groms101,fowld101,,,,,
CLE194809200,"""version 7RS(19) of 07/07/92""",PHA,CLE,1948/09/20,CLE07,0,0:00PM,night,false,mcgob901,hubbc901,(none),papaj901,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/08/13 2:09PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,44442,bearg102,brisl101,chrir101,,,,
CLE194809220,"""version 7RS(19) of 07/07/92""",BOS,CLE,1948/09/22,CLE07,0,0:00PM,night,false,hubbc901,papaj901,(none),mcgob901,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/08/13 2:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,76772,fellb101,dobsj101,,,,,
CLE194809280,"""version 7RS(19) of 07/07/92""",CHA,CLE,1948/09/28,CLE07,0,0:00PM,night,false,summb901,berrc103,grieb901,mckib901,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/08/13 4:23PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,60405,bearg102,wighb101,,,,,
CLE194809290,"""version 7RS(19) of 07/07/92""",CHA,CLE,1948/09/29,CLE07,0,0:00PM,day,false,berrc103,grieb901,mckib901,summb901,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/08/13 5:23PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,117,13559,fellb101,papif101,,,,,
CLE194810010,"""version 7RS(19) of 07/07/92""",DET,CLE,1948/10/01,CLE07,0,0:00PM,day,false,grieb901,mckib901,summb901,berrc103,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/08/13 5:39PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,158,15988,trucv101,lemob101,houta101,,,,
CLE194810020,"""version 7RS(19) of 07/07/92""",DET,CLE,1948/10/02,CLE07,0,0:00PM,day,false,mckib901,summb901,berrc103,grieb901,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/08/13 5:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,56235,bearg102,kretl101,,,,,
CLE194810030,"""version 7RS(19) of 07/07/92""",DET,CLE,1948/10/03,CLE07,0,0:00PM,day,false,summb901,berrc103,grieb901,mckib901,"""3""","""D Lamoureaux""","""D Lamoureaux""",2000/08/13 5:56PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,149,74181,newhh101,fellb101,,,,,
ASE194808240,"""version 7RS(19) of 07/07/92""",ASW,ASE,1948/08/24,NYC16,0,0:00PM,night,false,mccrf901,bluev901,,suttm101,"""Baltimore Afro-American""","""Tom Thress""","""Tom Thress""",2020/09/02 3:07PM,park,none,0,unknown,-1,unknown,unknown,unknown,134,17928,mannm101,clarw103,blacj103,,allstar,,
ASW194808220,"""version 7RS(19) of 07/07/92""",ASE,ASW,1948/08/22,CHI10,0,0:00PM,day,false,bluev901,mccrf901,westw901,suttm101,,"""Tom Thress""","""Tom Thress""",2020/09/02 2:38PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,42099,poweb103,lewir101,,,allstar,,
BIR194804181,"""version 7RS(19) of 07/07/92""",IN9,BIR,1948/04/18,BIR01,1,0:00PM,day,false,moorc901,austu901,(none),willp103,,"""Tom Thress""","""Tom Thress""",2024/01/09 10:18PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,10000,poweb103,cathw101,,,exhibition,,
BIR194805021,"""version 7RS(19) of 07/07/92""",CVB,BIR,1948/05/02,BIR01,1,0:00PM,day,false,willp103,austu901,(none),moorc901,,"""Tom Thress""","""Tom Thress""",2024/01/17 5:27PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,160,6117,clarw103,newbj101,,,regular,,
BIR194805022,"""version 7RS(19) of 07/07/92""",CVB,BIR,1948/05/02,BIR01,2,0:00PM,day,false,moorc901,willp103,(none),austu901,,"""Tom Thress""","""Tom Thress""",2024/01/17 5:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,76,6117,hearj103,brewc102,,,regular,,5
BIR194805180,"""version 7RS(19) of 07/07/92""",IN9,BIR,1948/05/18,BIR01,0,8:15PM,night,false,moorc901,austu901,(none),willp103,,"""Tom Thress""","""Tom Thress""",2024/01/12 2:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,2816,perra101,cohej101,,,regular,,
BIR194806200,"""version 7RS(19) of 07/07/92""",CAG,BIR,1948/06/20,BIR01,0,0:00PM,day,false,willp103,moseh901,(none),nortu901,,"""Tom Thress""","""Tom Thress""",2024/01/16 9:46AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,200,6862,perra101,jessg101,,,regular,,
