game_id,hometeam,home_recent_form
HOU198710020,HOU,
HOU198710030,HOU,
HOU198710040,HOU,
KCA198704060,KCA,
KCA198704080,KCA,
KCA198704090,KCA,
KCA198704100,KCA,
KCA198704110,KCA,
KCA198704120,KCA,
KCA198704140,KCA,
KCA198704150,KCA,
KCA198704280,KCA,
KCA198704290,KCA,
KCA198705010,KCA,
KCA198705020,KCA,
KCA198705030,KCA,
KCA198705050,KCA,
KCA198705060,KCA,
KCA198705150,KCA,
KCA198705160,KCA,
KCA198705170,KCA,
KCA198705180,KCA,
KCA198705190,KCA,
KCA198705200,KCA,
KCA198705290,KCA,
KCA198705300,KCA,
KCA198705310,KCA,
KCA198706120,KCA,
KCA198706130,KCA,
KCA198706140,KCA,
KCA198706150,KCA,
KCA198706160,KCA,
KCA198706170,KCA,
KCA198706260,KCA,
KCA198706270,KCA,
KCA198706280,KCA,
KCA198706290,KCA,
KCA198706300,KCA,
KCA198707010,KCA,
KCA198707020,KCA,
KCA198707031,KCA,
KCA198707032,KCA,
KCA198707040,KCA,
KCA198707050,KCA,
KCA198707160,KCA,
KCA198707170,KCA,
KCA198707180,KCA,
KCA198707190,KCA,
KCA198707200,KCA,
KCA198707210,KCA,
KCA198707220,KCA,
KCA198707310,KCA,
KCA198708010,KCA,
KCA198708020,KCA,
KCA198708100,KCA,
KCA198708110,KCA,
KCA198708120,KCA,
KCA198708130,KCA,
KCA198708140,KCA,
KCA198708150,KCA,
KCA198708160,KCA,
KCA198708240,KCA,
KCA198708250,KCA,
KCA198708260,KCA,
KCA198708270,KCA,
KCA198709010,KCA,
KCA198709020,KCA,
KCA198709030,KCA,
KCA198709040,KCA,
KCA198709050,KCA,
KCA198709060,KCA,
KCA198709140,KCA,
KCA198709150,KCA,
KCA198709160,KCA,
KCA198709170,KCA,
KCA198709180,KCA,
KCA198709190,KCA,
KCA198709200,KCA,
KCA198709280,KCA,
KCA198709290,KCA,
KCA198709300,KCA,
KCA198710020,KCA,
KCA198710030,KCA,
KCA198710040,KCA,
LAN198704090,LAN,
LAN198704100,LAN,
LAN198704110,LAN,
LAN198704120,LAN,
LAN198704130,LAN,
LAN198704140,LAN,
LAN198704150,LAN,
LAN198704240,LAN,
LAN198704250,LAN,
LAN198704260,LAN,
LAN198705060,LAN,
LAN198705070,LAN,
LAN198705080,LAN,
LAN198705090,LAN,
LAN198705100,LAN,
LAN198705110,LAN,
LAN198705120,LAN,
LAN198705130,LAN,
LAN198705250,LAN,
LAN198705260,LAN,
LAN198705270,LAN,
LAN198705290,LAN,
LAN198705300,LAN,
LAN198705310,LAN,
LAN198706010,LAN,
LAN198706020,LAN,
LAN198706030,LAN,
LAN198706110,LAN,
LAN198706120,LAN,
LAN198706130,LAN,
LAN198706140,LAN,
LAN198706230,LAN,
LAN198706240,LAN,
LAN198706250,LAN,
LAN198706260,LAN,
LAN198706270,LAN,
LAN198706280,LAN,
LAN198706290,LAN,
LAN198706300,LAN,
LAN198707010,LAN,
LAN198707160,LAN,
LAN198707170,LAN,
LAN198707180,LAN,
LAN198707190,LAN,
LAN198707210,LAN,
LAN198707220,LAN,
LAN198707230,LAN,
LAN198707240,LAN,
LAN198707250,LAN,
LAN198707260,LAN,
LAN198707270,LAN,
LAN198707280,LAN,
LAN198707290,LAN,
LAN198708070,LAN,
LAN198708080,LAN,
LAN198708090,LAN,
LAN198708100,LAN,
LAN198708110,LAN,
LAN198708120,LAN,
LAN198708130,LAN,
LAN198708280,LAN,
LAN198708290,LAN,
LAN198708300,LAN,
LAN198708310,LAN,
LAN198709010,LAN,
LAN198709020,LAN,
LAN198709040,LAN,
LAN198709050,LAN,
LAN198709060,LAN,
LAN198709140,LAN,
LAN198709150,LAN,
LAN198709171,LAN,
LAN198709172,LAN,
LAN198709180,LAN,
LAN198709190,LAN,
LAN198709200,LAN,
LAN198709250,LAN,
LAN198709260,LAN,
LAN198709270,LAN,
LAN198709300,LAN,
LAN198710010,LAN,
MIL198704060,MIL,
MIL198704080,MIL,
MIL198704090,MIL,
MIL198704170,MIL,
MIL198704180,MIL,
MIL198704190,MIL,
MIL198704240,MIL,
MIL198704250,MIL,
MIL198704260,MIL,
MIL198705050,MIL,
MIL198705060,MIL,
MIL198705080,MIL,
MIL198705090,MIL,
MIL198705100,MIL,
MIL198705120,MIL,
MIL198705130,MIL,
MIL198705190,MIL,
MIL198705200,MIL,
MIL198705220,MIL,
MIL198705230,MIL,
MIL198705240,MIL,
MIL198706010,MIL,
MIL198706020,MIL,
MIL198706030,MIL,
MIL198706040,MIL,
MIL198706050,MIL,
MIL198706060,MIL,
MIL198706070,MIL,
MIL198706150,MIL,
MIL198706160,MIL,
MIL198706170,MIL,
MIL198706260,MIL,
MIL198706270,MIL,
MIL198706280,MIL,
MIL198706290,MIL,
MIL198706300,MIL,
MIL198707010,MIL,
MIL198707160,MIL,
MIL198707170,MIL,
MIL198707180,MIL,
MIL198707190,MIL,
MIL198707200,MIL,
MIL198707210,MIL,
MIL198707220,MIL,
MIL198707230,MIL,
MIL198707240,MIL,
MIL198707250,MIL,
MIL198707260,MIL,
MIL198707300,MIL,
MIL198707310,MIL,
MIL198708010,MIL,
MIL198708020,MIL,
MIL198708040,MIL,
MIL198708050,MIL,
MIL198708060,MIL,
MIL198708100,MIL,
MIL198708110,MIL,
MIL198708120,MIL,
MIL198708210,MIL,
MIL198708220,MIL,
MIL198708230,MIL,
MIL198708250,MIL,
MIL198708260,MIL,
MIL198708270,MIL,
MIL198708280,MIL,
MIL198708290,MIL,
MIL198708300,MIL,
MIL198709070,MIL,
MIL198709080,MIL,
MIL198709090,MIL,
MIL198709100,MIL,
MIL198709110,MIL,
MIL198709120,MIL,
MIL198709130,MIL,
MIL198709221,MIL,
MIL198709222,MIL,
MIL198709230,MIL,
MIL198709240,MIL,
MIL198709250,MIL,
MIL198709260,MIL,
MIL198709270,MIL,
MIN198704070,MIN,
MIN198704080,MIN,
MIN198704090,MIN,
MIN198704200,MIN,
MIN198704210,MIN,
MIN198704220,MIN,
MIN198704230,MIN,
MIN198704240,MIN,
MIN198704250,MIN,
MIN198704260,MIN,
MIN198705010,MIN,
MIN198705020,MIN,
MIN198705030,MIN,
MIN198705050,MIN,
MIN198705060,MIN,
MIN198705070,MIN,
MIN198705130,MIN,
MIN198705140,MIN,
MIN198705150,MIN,
MIN198705160,MIN,
MIN198705170,MIN,
MIN198705220,MIN,
MIN198705230,MIN,
MIN198705240,MIN,
MIN198705260,MIN,
MIN198705270,MIN,
MIN198705280,MIN,
MIN198706050,MIN,
MIN198706060,MIN,
MIN198706070,MIN,
MIN198706080,MIN,
MIN198706090,MIN,
MIN198706100,MIN,
MIN198706190,MIN,
MIN198706200,MIN,
MIN198706210,MIN,
MIN198706230,MIN,
MIN198706240,MIN,
MIN198706250,MIN,
MIN198707030,MIN,
MIN198707040,MIN,
MIN198707050,MIN,
MIN198707160,MIN,
MIN198707170,MIN,
MIN198707180,MIN,
MIN198707190,MIN,
MIN198707200,MIN,
MIN198707210,MIN,
MIN198707220,MIN,
MIN198708060,MIN,
MIN198708070,MIN,
MIN198708080,MIN,
MIN198708090,MIN,
MIN198708110,MIN,
MIN198708120,MIN,
MIN198708130,MIN,
MIN198708140,MIN,
MIN198708150,MIN,
MIN198708160,MIN,
MIN198708170,MIN,
MIN198708240,MIN,
MIN198708250,MIN,
MIN198708260,MIN,
MIN198709010,MIN,
MIN198709020,MIN,
MIN198709030,MIN,
MIN198709040,MIN,
MIN198709050,MIN,
MIN198709060,MIN,
MIN198709070,MIN,
MIN198709080,MIN,
MIN198709090,MIN,
MIN198709180,MIN,
MIN198709190,MIN,
MIN198709200,MIN,
MIN198709220,MIN,
MIN198709230,MIN,
MIN198709240,MIN,
MIN198709250,MIN,
MIN198709260,MIN,
MIN198709270,MIN,
MON198704200,MON,
MON198704220,MON,
MON198704230,MON,
MON198704240,MON,
MON198704250,MON,
MON198704260,MON,
MON198705080,MON,
MON198705090,MON,
MON198705100,MON,
MON198705110,MON,
MON198705120,MON,
MON198705130,MON,
MON198705140,MON,
MON198705150,MON,
MON198705160,MON,
MON198705170,MON,
MON198705180,MON,
MON198705190,MON,
MON198705200,MON,
MON198706020,MON,
MON198706030,MON,
MON198706040,MON,
MON198706080,MON,
MON198706090,MON,
MON198706100,MON,
MON198706120,MON,
MON198706130,MON,
MON198706140,MON,
MON198706150,MON,
MON198706160,MON,
MON198706170,MON,
MON198706180,MON,
MON198706260,MON,
MON198706270,MON,
MON198706280,MON,
MON198706290,MON,
MON198706300,MON,
MON198707010,MON,
MON198707030,MON,
MON198707040,MON,
MON198707050,MON,
MON198707160,MON,
MON198707170,MON,
MON198707180,MON,
MON198707190,MON,
MON198707200,MON,
MON198707210,MON,
MON198707220,MON,
MON198707230,MON,
MON198707240,MON,
MON198707250,MON,
MON198707260,MON,
MON198707310,MON,
MON198708010,MON,
MON198708020,MON,
MON198708030,MON,
MON198708040,MON,
MON198708050,MON,
MON198708130,MON,
MON198708140,MON,
MON198708150,MON,
MON198708160,MON,
MON198708180,MON,
MON198708190,MON,
MON198708200,MON,
MON198708210,MON,
MON198708220,MON,
MON198708230,MON,
MON198709070,MON,
MON198709080,MON,
MON198709090,MON,
MON198709160,MON,
MON198709170,MON,
MON198709180,MON,
MON198709190,MON,
MON198709200,MON,
MON198709210,MON,
MON198709220,MON,
MON198710020,MON,
MON198710030,MON,
MON198710040,MON,
NYA198704130,NYA,
NYA198704140,NYA,
NYA198704150,NYA,
NYA198704180,NYA,
NYA198704191,NYA,
NYA198704192,NYA,
NYA198704200,NYA,
NYA198704210,NYA,
NYA198704220,NYA,
NYA198705080,NYA,
NYA198705090,NYA,
NYA198705100,NYA,
NYA198705110,NYA,
NYA198705120,NYA,
NYA198705130,NYA,
NYA198705140,NYA,
NYA198705270,NYA,
NYA198705280,NYA,
NYA198705290,NYA,
NYA198705300,NYA,
NYA198705310,NYA,
NYA198706010,NYA,
NYA198706020,NYA,
NYA198706030,NYA,
NYA198706080,NYA,
NYA198706090,NYA,
NYA198706100,NYA,
NYA198706120,NYA,
NYA198706130,NYA,
NYA198706140,NYA,
NYA198706150,NYA,
NYA198706160,NYA,
NYA198706170,NYA,
NYA198706180,NYA,
NYA198706260,NYA,
NYA198706270,NYA,
NYA198706280,NYA,
NYA198707031,NYA,
NYA198707032,NYA,
NYA198707040,NYA,
NYA198707050,NYA,
NYA198707060,NYA,
NYA198707070,NYA,
NYA198707080,NYA,
NYA198707090,NYA,
NYA198707100,NYA,
NYA198707110,NYA,
NYA198707120,NYA,
NYA198707280,NYA,
NYA198707290,NYA,
NYA198707300,NYA,
NYA198707310,NYA,
NYA198708010,NYA,
NYA198708020,NYA,
NYA198708140,NYA,
NYA198708150,NYA,
NYA198708160,NYA,
NYA198708280,NYA,
NYA198708291,NYA,
NYA198708292,NYA,
NYA198708300,NYA,
NYA198708310,NYA,
NYA198709010,NYA,
NYA198709020,NYA,
NYA198709040,NYA,
NYA198709050,NYA,
NYA198709060,NYA,
NYA198709140,NYA,
NYA198709150,NYA,
NYA198709160,NYA,
NYA198709170,NYA,
NYA198709180,NYA,
NYA198709190,NYA,
NYA198709200,NYA,
NYA198709280,NYA,
NYA198709290,NYA,
NYA198709300,NYA,
NYA198710010,NYA,
NYA198710020,NYA,
NYA198710030,NYA,
NYA198710040,NYA,
NYN198704070,NYN,
NYN198704090,NYN,
NYN198704100,NYN,
NYN198704110,NYN,
NYN198704120,NYN,
NYN198704240,NYN,
NYN198704250,NYN,
NYN198704260,NYN,
NYN198704270,NYN,
NYN198704290,NYN,
NYN198704300,NYN,
NYN198705010,NYN,
NYN198705020,NYN,
NYN198705030,NYN,
NYN198705050,NYN,
NYN198705060,NYN,
NYN198705150,NYN,
NYN198705160,NYN,
NYN198705170,NYN,
NYN198705180,NYN,
NYN198705190,NYN,
NYN198705200,NYN,
NYN198705220,NYN,
NYN198705230,NYN,
NYN198705240,NYN,
NYN198706050,NYN,
NYN198706060,NYN,
NYN198706071,NYN,
NYN198706072,NYN,
NYN198706190,NYN,
NYN198706200,NYN,
NYN198706210,NYN,
NYN198706230,NYN,
NYN198706240,NYN,
NYN198706250,NYN,
NYN198706290,NYN,
NYN198706300,NYN,
NYN198707010,NYN,
NYN198707160,NYN,
NYN198707170,NYN,
NYN198707180,NYN,
NYN198707190,NYN,
NYN198707200,NYN,
NYN198707210,NYN,
NYN198707220,NYN,
NYN198707241,NYN,
NYN198707242,NYN,
NYN198707250,NYN,
NYN198707260,NYN,
NYN198708030,NYN,
NYN198708040,NYN,
NYN198708050,NYN,
NYN198708060,NYN,
NYN198708070,NYN,
NYN198708080,NYN,
NYN198708090,NYN,
NYN198708100,NYN,
NYN198708110,NYN,
NYN198708120,NYN,
NYN198708180,NYN,
NYN198708190,NYN,
NYN198708200,NYN,
NYN198708210,NYN,
NYN198708220,NYN,
NYN198708230,NYN,
NYN198708240,NYN,
NYN198708250,NYN,
NYN198708260,NYN,
NYN198709070,NYN,
NYN198709080,NYN,
NYN198709090,NYN,
NYN198709110,NYN,
NYN198709120,NYN,
NYN198709130,NYN,
NYN198709140,NYN,
NYN198709150,NYN,
NYN198709230,NYN,
NYN198709240,NYN,
NYN198709250,NYN,
NYN198709260,NYN,
NYN198709270,NYN,
OAK198704100,OAK,
OAK198704110,OAK,
OAK198704120,OAK,
OAK198704130,OAK,
OAK198704140,OAK,
OAK198704150,OAK,
OAK198704240,OAK,
OAK198704250,OAK,
OAK198704260,OAK,
OAK198704270,OAK,
OAK198704280,OAK,
OAK198704290,OAK,
OAK198704300,OAK,
OAK198705010,OAK,
OAK198705020,OAK,
OAK198705030,OAK,
OAK198705150,OAK,
OAK198705160,OAK,
OAK198705170,OAK,
OAK198705180,OAK,
OAK198705190,OAK,
OAK198705200,OAK,
OAK198705220,OAK,
OAK198705230,OAK,
OAK198705240,OAK,
OAK198705250,OAK,
OAK198706050,OAK,
OAK198706060,OAK,
OAK198706070,OAK,
OAK198706080,OAK,
OAK198706090,OAK,
OAK198706100,OAK,
OAK198706190,OAK,
OAK198706200,OAK,
OAK198706211,OAK,
OAK198706212,OAK,
OAK198706220,OAK,
OAK198706230,OAK,
OAK198706240,OAK,
OAK198707020,OAK,
OAK198707030,OAK,
OAK198707040,OAK,
OAK198707050,OAK,
OAK198707060,OAK,
OAK198707070,OAK,
OAK198707080,OAK,
OAK198707090,OAK,
OAK198707100,OAK,
OAK198707110,OAK,
OAK198707120,OAK,
OAK198707270,OAK,
OAK198707280,OAK,
OAK198707290,OAK,
OAK198707310,OAK,
OAK198708010,OAK,
OAK198708020,OAK,
OAK198708030,OAK,
OAK198708040,OAK,
OAK198708050,OAK,
OAK198708180,OAK,
OAK198708190,OAK,
OAK198708200,OAK,
OAK198708210,OAK,
OAK198708220,OAK,
OAK198708230,OAK,
OAK198708240,OAK,
OAK198708250,OAK,
OAK198709070,OAK,
OAK198709080,OAK,
OAK198709090,OAK,
OAK198709100,OAK,
OAK198709110,OAK,
OAK198709120,OAK,
OAK198709130,OAK,
OAK198709240,OAK,
OAK198709250,OAK,
OAK198709260,OAK,
OAK198709270,OAK,
OAK198709290,OAK,
OAK198709300,OAK,
OAK198710010,OAK,
PHI198704100,PHI,
PHI198704110,PHI,
PHI198704120,PHI,
PHI198704130,PHI,
PHI198704140,PHI,
PHI198704150,PHI,
PHI198704160,PHI,
PHI198704250,PHI,
PHI198704260,PHI,
PHI198704270,PHI,
PHI198704280,PHI,
PHI198704290,PHI,
PHI198705010,PHI,
PHI198705020,PHI,
PHI198705030,PHI,
PHI198705050,PHI,
PHI198705060,PHI,
PHI198705130,PHI,
PHI198705140,PHI,
PHI198705150,PHI,
PHI198705160,PHI,
PHI198705170,PHI,
PHI198705180,PHI,
PHI198705210,PHI,
PHI198705220,PHI,
PHI198705230,PHI,
PHI198705240,PHI,
PHI198706050,PHI,
PHI198706060,PHI,
PHI198706070,PHI,
PHI198706080,PHI,
PHI198706090,PHI,
PHI198706100,PHI,
PHI198706260,PHI,
PHI198706270,PHI,
PHI198706280,PHI,
PHI198706291,PHI,
PHI198706292,PHI,
PHI198706300,PHI,
PHI198707010,PHI,
PHI198707020,PHI,
PHI198707030,PHI,
PHI198707040,PHI,
PHI198707050,PHI,
PHI198707200,PHI,
PHI198707210,PHI,
PHI198707220,PHI,
PHI198707230,PHI,
PHI198707240,PHI,
PHI198707250,PHI,
PHI198707260,PHI,
PHI198708060,PHI,
PHI198708070,PHI,
PHI198708080,PHI,
PHI198708090,PHI,
PHI198708100,PHI,
PHI198708110,PHI,
PHI198708120,PHI,
PHI198708180,PHI,
PHI198708190,PHI,
PHI198708200,PHI,
PHI198708211,PHI,
PHI198708212,PHI,
PHI198708220,PHI,
PHI198708230,PHI,
PHI198708240,PHI,
PHI198708250,PHI,
PHI198708260,PHI,
PHI198709110,PHI,
PHI198709120,PHI,
PHI198709130,PHI,
PHI198709140,PHI,
PHI198709150,PHI,
PHI198709160,PHI,
PHI198709170,PHI,
PHI198709250,PHI,
PHI198709260,PHI,
PHI198709270,PHI,
PHI198709280,PHI,
PHI198709290,PHI,
PHI198709300,PHI,
PIT198704100,PIT,
PIT198704110,PIT,
PIT198704120,PIT,
PIT198704130,PIT,
PIT198704170,PIT,
PIT198704180,PIT,
PIT198704190,PIT,
PIT198704200,PIT,
PIT198704210,PIT,
PIT198704220,PIT,
PIT198704280,PIT,
PIT198704290,PIT,
PIT198704300,PIT,
PIT198705010,PIT,
PIT198705020,PIT,
PIT198705120,PIT,
PIT198705130,PIT,
PIT198705140,PIT,
PIT198705150,PIT,
PIT198705160,PIT,
PIT198705170,PIT,
PIT198705180,PIT,
PIT198705190,PIT,
PIT198705200,PIT,
PIT198705290,PIT,
PIT198705300,PIT,
PIT198705310,PIT,
PIT198706120,PIT,
PIT198706130,PIT,
PIT198706140,PIT,
PIT198706230,PIT,
PIT198706240,PIT,
PIT198706250,PIT,
PIT198706260,PIT,
PIT198706270,PIT,
PIT198706280,PIT,
PIT198707030,PIT,
PIT198707040,PIT,
PIT198707050,PIT,
PIT198707061,PIT,
PIT198707062,PIT,
PIT198707070,PIT,
PIT198707080,PIT,
PIT198707100,PIT,
PIT198707110,PIT,
PIT198707120,PIT,
PIT198707280,PIT,
PIT198707290,PIT,
PIT198707300,PIT,
PIT198708030,PIT,
PIT198708040,PIT,
PIT198708050,PIT,
PIT198708060,PIT,
PIT198708070,PIT,
PIT198708080,PIT,
PIT198708090,PIT,
PIT198708100,PIT,
PIT198708110,PIT,
PIT198708120,PIT,
PIT198708240,PIT,
PIT198708250,PIT,
PIT198708260,PIT,
PIT198708280,PIT,
PIT198708290,PIT,
PIT198708300,PIT,
PIT198708310,PIT,
PIT198709010,PIT,
PIT198709020,PIT,
PIT198709140,PIT,
PIT198709150,PIT,
PIT198709160,PIT,
PIT198709170,PIT,
PIT198709180,PIT,
PIT198709190,PIT,
PIT198709200,PIT,
PIT198709301,PIT,
PIT198709302,PIT,
PIT198710010,PIT,
PIT198710020,PIT,
PIT198710030,PIT,
PIT198710040,PIT,
SDN198704130,SDN,
SDN198704140,SDN,
SDN198704150,SDN,
SDN198704160,SDN,
SDN198704170,SDN,
SDN198704180,SDN,
SDN198704190,SDN,
SDN198704200,SDN,
SDN198704210,SDN,
SDN198704220,SDN,
SDN198704230,SDN,
SDN198705040,SDN,
SDN198705050,SDN,
SDN198705060,SDN,
SDN198705070,SDN,
SDN198705080,SDN,
SDN198705090,SDN,
SDN198705100,SDN,
SDN198705220,SDN,
SDN198705230,SDN,
SDN198705240,SDN,
SDN198705250,SDN,
SDN198705260,SDN,
SDN198705270,SDN,
SDN198705290,SDN,
SDN198705300,SDN,
SDN198705310,SDN,
SDN198706160,SDN,
SDN198706170,SDN,
SDN198706180,SDN,
SDN198706190,SDN,
SDN198706200,SDN,
SDN198706210,SDN,
SDN198706230,SDN,
SDN198706240,SDN,
SDN198706250,SDN,
SDN198706260,SDN,
SDN198706270,SDN,
SDN198706280,SDN,
SDN198707160,SDN,
SDN198707170,SDN,
SDN198707180,SDN,
SDN198707190,SDN,
SDN198707200,SDN,
SDN198707210,SDN,
SDN198707220,SDN,
SDN198707230,SDN,
SDN198707240,SDN,
SDN198707250,SDN,
SDN198707260,SDN,
SDN198708070,SDN,
SDN198708080,SDN,
SDN198708090,SDN,
SDN198708100,SDN,
SDN198708110,SDN,
SDN198708120,SDN,
SDN198708130,SDN,
SDN198708141,SDN,
SDN198708142,SDN,
SDN198708160,SDN,
SDN198708250,SDN,
SDN198708260,SDN,
SDN198708270,SDN,
SDN198708280,SDN,
SDN198708290,SDN,
SDN198708300,SDN,
SDN198708310,SDN,
SDN198709010,SDN,
SDN198709020,SDN,
SDN198709100,SDN,
SDN198709110,SDN,
SDN198709130,SDN,
SDN198709160,SDN,
SDN198709170,SDN,
SDN198709280,SDN,
SDN198709290,SDN,
SDN198709300,SDN,
SDN198710010,SDN,
SDN198710020,SDN,
SDN198710030,SDN,
SDN198710040,SDN,
SEA198704100,SEA,
SEA198704110,SEA,
SEA198704120,SEA,
SEA198704130,SEA,
SEA198704140,SEA,
SEA198704150,SEA,
SEA198704160,SEA,
SEA198704170,SEA,
SEA198704180,SEA,
SEA198704190,SEA,
SEA198704270,SEA,
SEA198704280,SEA,
SEA198704290,SEA,
SEA198704300,SEA,
SEA198705010,SEA,
SEA198705020,SEA,
SEA198705030,SEA,
SEA198705150,SEA,
SEA198705160,SEA,
SEA198705170,SEA,
SEA198705180,SEA,
SEA198705190,SEA,
SEA198705200,SEA,
SEA198705220,SEA,
SEA198705230,SEA,
SEA198705240,SEA,
SEA198705250,SEA,
SEA198706040,SEA,
SEA198706050,SEA,
SEA198706060,SEA,
SEA198706070,SEA,
SEA198706080,SEA,
SEA198706090,SEA,
SEA198706100,SEA,
SEA198706120,SEA,
SEA198706130,SEA,
SEA198706140,SEA,
SEA198706150,SEA,
SEA198706160,SEA,
SEA198706170,SEA,
SEA198707020,SEA,
SEA198707030,SEA,
SEA198707040,SEA,
SEA198707050,SEA,
SEA198707060,SEA,
SEA198707070,SEA,
SEA198707080,SEA,
SEA198707090,SEA,
SEA198707100,SEA,
SEA198707110,SEA,
SEA198707120,SEA,
SEA198707270,SEA,
SEA198707280,SEA,
SEA198707290,SEA,
SEA198708060,SEA,
SEA198708070,SEA,
SEA198708080,SEA,
SEA198708090,SEA,
SEA198708100,SEA,
SEA198708110,SEA,
SEA198708120,SEA,
SEA198708180,SEA,
SEA198708190,SEA,
SEA198708200,SEA,
SEA198708210,SEA,
SEA198708220,SEA,
SEA198708230,SEA,
SEA198708240,SEA,
SEA198708250,SEA,
SEA198709110,SEA,
SEA198709120,SEA,
SEA198709130,SEA,
SEA198709140,SEA,
SEA198709150,SEA,
SEA198709160,SEA,
SEA198709210,SEA,
SEA198709220,SEA,
SEA198709230,SEA,
SEA198709250,SEA,
SEA198709260,SEA,
SEA198709270,SEA,
SFN198704060,SFN,
SFN198704070,SFN,
SFN198704080,SFN,
SFN198704170,SFN,
SFN198704180,SFN,
SFN198704190,SFN,
SFN198704200,SFN,
SFN198704210,SFN,
SFN198704220,SFN,
SFN198705060,SFN,
SFN198705070,SFN,
SFN198705080,SFN,
SFN198705090,SFN,
SFN198705100,SFN,
SFN198705120,SFN,
SFN198705130,SFN,
SFN198705250,SFN,
SFN198705260,SFN,
SFN198705270,SFN,
SFN198705290,SFN,
SFN198705300,SFN,
SFN198705310,SFN,
SFN198706010,SFN,
SFN198706020,SFN,
SFN198706030,SFN,
SFN198706110,SFN,
SFN198706120,SFN,
SFN198706130,SFN,
SFN198706140,SFN,
SFN198706230,SFN,
SFN198706240,SFN,
SFN198706250,SFN,
SFN198706260,SFN,
SFN198706270,SFN,
SFN198706280,SFN,
SFN198706290,SFN,
SFN198706300,SFN,
SFN198707010,SFN,
SFN198707160,SFN,
SFN198707170,SFN,
SFN198707180,SFN,
SFN198707190,SFN,
SFN198707200,SFN,
SFN198707210,SFN,
SFN198707220,SFN,
SFN198707240,SFN,
SFN198707250,SFN,
SFN198707261,SFN,
SFN198707262,SFN,
SFN198708070,SFN,
SFN198708080,SFN,
SFN198708091,SFN,
SFN198708092,SFN,
SFN198708100,SFN,
SFN198708110,SFN,
SFN198708120,SFN,
SFN198708130,SFN,
SFN198708140,SFN,
SFN198708150,SFN,
SFN198708160,SFN,
SFN198708280,SFN,
SFN198708290,SFN,
SFN198708300,SFN,
SFN198708310,SFN,
SFN198709010,SFN,
SFN198709020,SFN,
SFN198709040,SFN,
SFN198709050,SFN,
SFN198709060,SFN,
SFN198709140,SFN,
SFN198709150,SFN,
SFN198709160,SFN,
SFN198709170,SFN,
SFN198709190,SFN,
SFN198709200,SFN,
SFN198709210,SFN,
SFN198709220,SFN,
SFN198709230,SFN,
SFN198710020,SFN,
SFN198710030,SFN,
SFN198710040,SFN,
SLN198704140,SLN,
SLN198704160,SLN,
SLN198704170,SLN,
SLN198704180,SLN,
SLN198704190,SLN,
SLN198704210,SLN,
SLN198704220,SLN,
SLN198704230,SLN,
SLN198704280,SLN,
SLN198704290,SLN,
SLN198704300,SLN,
SLN198705010,SLN,
SLN198705020,SLN,
SLN198705040,SLN,
SLN198705050,SLN,
SLN198705150,SLN,
SLN198705160,SLN,
SLN198705170,SLN,
SLN198705250,SLN,
SLN198705260,SLN,
SLN198705280,SLN,
SLN198705290,SLN,
SLN198705300,SLN,
SLN198705310,SLN,
SLN198706120,SLN,
SLN198706130,SLN,
SLN198706140,SLN,
SLN198706150,SLN,
SLN198706160,SLN,
SLN198706170,SLN,
SLN198706180,SLN,
SLN198706190,SLN,
SLN198706200,SLN,
SLN198706210,SLN,
SLN198706230,SLN,
SLN198706240,SLN,
SLN198706250,SLN,
SLN198707071,SLN,
SLN198707072,SLN,
SLN198707081,SLN,
SLN198707082,SLN,
SLN198707090,SLN,
SLN198707100,SLN,
SLN198707110,SLN,
SLN198707120,SLN,
SLN198707280,SLN,
SLN198707290,SLN,
SLN198707300,SLN,
SLN198707310,SLN,
SLN198708010,SLN,
SLN198708020,SLN,
SLN198708130,SLN,
SLN198708140,SLN,
SLN198708150,SLN,
SLN198708160,SLN,
SLN198708240,SLN,
SLN198708250,SLN,
SLN198708260,SLN,
SLN198708280,SLN,
SLN198708290,SLN,
SLN198708300,SLN,
SLN198708310,SLN,
SLN198709010,SLN,
SLN198709020,SLN,
SLN198709040,SLN,
SLN198709050,SLN,
SLN198709060,SLN,
SLN198709180,SLN,
SLN198709190,SLN,
SLN198709200,SLN,
SLN198709210,SLN,
SLN198709220,SLN,
SLN198709230,SLN,
SLN198709240,SLN,
SLN198709291,SLN,
SLN198709292,SLN,
SLN198709300,SLN,
SLN198710010,SLN,
SLN198710020,SLN,
SLN198710030,SLN,
SLN198710040,SLN,
TEX198704100,TEX,
TEX198704110,TEX,
TEX198704120,TEX,
TEX198704210,TEX,
TEX198704220,TEX,
TEX198704230,TEX,
TEX198704240,TEX,
TEX198704250,TEX,
TEX198704260,TEX,
TEX198704280,TEX,
TEX198704290,TEX,
TEX198705050,TEX,
TEX198705060,TEX,
TEX198705080,TEX,
TEX198705090,TEX,
TEX198705100,TEX,
TEX198705180,TEX,
TEX198705190,TEX,
TEX198705200,TEX,
TEX198705220,TEX,
TEX198705230,TEX,
TEX198705240,TEX,
TEX198706010,TEX,
TEX198706020,TEX,
TEX198706030,TEX,
TEX198706120,TEX,
TEX198706130,TEX,
TEX198706140,TEX,
TEX198706220,TEX,
TEX198706230,TEX,
TEX198706240,TEX,
TEX198706260,TEX,
TEX198706271,TEX,
TEX198706272,TEX,
TEX198706280,TEX,
TEX198706290,TEX,
TEX198706300,TEX,
TEX198707010,TEX,
TEX198707090,TEX,
TEX198707100,TEX,
TEX198707110,TEX,
