inning,games,visitor_avg_runs,home_avg_runs,visitor_p_scored,home_p_scored,home_minus_vis_runs,home_minus_vis_prob,year
6.0,2429,0.5236722931247427,0.5286125977768629,0.28447920955125566,0.2881844380403458,0.004940304652120142,0.003705228489090162,2023
7.0,2428,0.4847611202635914,0.5284184514003295,0.2602965403624382,0.2813014827018122,0.04365733113673809,0.021004942339374,2023
8.0,2428,0.47034596375617793,0.5271828665568369,0.25617792421746294,0.2755354200988468,0.05683690280065895,0.019357495881383857,2023
9.0,2427,0.4956736711990111,0.21837659662134323,0.276885043263288,0.1330861145447054,-0.2772970745776679,-0.1437989287185826,2023
10.0,201,1.1293532338308458,0.8208955223880597,0.5920398009950248,0.572139303482587,-0.3084577114427861,-0.01990049751243783,2023
11.0,52,1.3461538461538463,0.75,0.6346153846153846,0.5,-0.5961538461538463,-0.13461538461538458,2023
12.0,16,1.0,0.9375,0.5,0.8125,-0.0625,0.3125,2023
13.0,6,0.5,1.1666666666666667,0.5,1.0,0.6666666666666667,0.5,2023
14.0,2,1.0,1.0,1.0,0.5,0.0,-0.5,2023
,0,,,,,,,2023
1.0,2429,0.4512144915603129,0.5417867435158501,0.2606010703993413,0.28777274598600244,0.0905722519555372,0.02717167558666117,2024
2.0,2429,0.42363112391930835,0.49403046521202143,0.24001646768217375,0.2688349114862083,0.07039934129271308,0.02881844380403456,2024
3.0,2429,0.47509263071222724,0.5244956772334294,0.2655413750514615,0.2861259777686291,0.04940304652120214,0.020584602717167555,2024
4.0,2429,0.5030876904075752,0.5043227665706052,0.27295183202964185,0.26636475916014823,0.00123507616302998,-0.006587072869493615,2024
5.0,2429,0.5212021407986825,0.492383696994648,0.28365582544256895,0.26183614656237136,-0.028818443804034533,-0.02181967888019759,2024
6.0,2428,0.47075782537067545,0.5403624382207578,0.257825370675453,0.28624382207578253,0.06960461285008235,0.028418451400329503,2024
7.0,2428,0.47652388797364087,0.47075782537067545,0.26070840197693573,0.25164744645799014,-0.005766062602965416,-0.00906095551894559,2024
8.0,2427,0.46518335393489907,0.4779563246806757,0.25710754017305315,0.2591676967449526,0.012772970745776657,0.002060156571899452,2024
9.0,2425,0.4729896907216495,0.22474226804123712,0.24783505154639177,0.1402061855670103,-0.24824742268041236,-0.10762886597938146,2024
10.0,216,1.1388888888888888,0.8472222222222222,0.5740740740740741,0.6018518518518519,-0.29166666666666663,0.02777777777777779,2024
11.0,54,1.1481481481481481,0.7962962962962963,0.6111111111111112,0.5555555555555556,-0.35185185185185186,-0.05555555555555558,2024
12.0,23,1.6956521739130435,0.7391304347826086,0.6521739130434783,0.6521739130434783,-0.9565217391304348,0.0,2024
13.0,7,0.7142857142857143,1.0,0.42857142857142855,0.8571428571428571,0.2857142857142857,0.42857142857142855,2024
14.0,2,0.5,1.0,0.5,0.5,0.5,0.0,2024
,0,,,,,,,2024
