game_id,home_r1
KCA201804100,0
KCA201804110,0
KCA201804120,0
KCA201804130,0
KCA201804140,0
KCA201804240,0
KCA201804250,0
KCA201804260,0
KCA201804270,2
KCA201804281,0
KCA201804282,3
KCA201804290,0
KCA201805030,2
KCA201805040,0
KCA201805050,0
KCA201805060,1
KCA201805140,0
KCA201805150,0
KCA201805160,0
KCA201805180,1
KCA201805190,0
KCA201805200,0
KCA201805280,0
KCA201805290,0
KCA201805300,2
KCA201806010,0
KCA201806020,2
KCA201806030,0
KCA201806120,0
KCA201806130,0
KCA201806150,0
KCA201806160,0
KCA201806170,2
KCA201806180,0
KCA201806190,0
KCA201806200,0
KCA201806250,0
KCA201807020,2
KCA201807030,2
KCA201807040,0
KCA201807060,0
KCA201807070,0
KCA201807080,0
KCA201807200,2
KCA201807210,2
KCA201807220,0
KCA201807230,2
KCA201807240,2
KCA201807250,0
KCA201808060,0
KCA201808070,0
KCA201808080,0
KCA201808100,0
KCA201808110,0
KCA201808120,1
KCA201808130,0
KCA201808140,0
KCA201808150,2
KCA201808160,0
KCA201808240,3
KCA201808250,0
KCA201808260,1
KCA201808280,0
KCA201808290,0
KCA201808310,1
KCA201809010,0
KCA201809020,0
KCA201809100,1
KCA201809110,0
KCA201809120,0
KCA201809130,0
KCA201809140,1
KCA201809150,1
KCA201809160,2
KCA201809270,0
KCA201809280,0
KCA201809290,0
KCA201809300,0
LAN201803290,0
LAN201803300,0
LAN201803310,2
LAN201804010,0
LAN201804100,2
LAN201804110,1
LAN201804130,1
LAN201804140,0
LAN201804150,0
LAN201804200,0
LAN201804210,0
LAN201804220,0
LAN201804230,0
LAN201804240,0
LAN201804250,0
LAN201805080,1
LAN201805090,0
LAN201805100,1
LAN201805110,0
LAN201805120,0
LAN201805130,0
LAN201805210,0
LAN201805220,2
LAN201805230,0
LAN201805250,3
LAN201805260,1
LAN201805270,0
LAN201805280,0
LAN201805290,0
LAN201805300,1
LAN201805310,0
LAN201806080,1
LAN201806090,1
LAN201806100,0
LAN201806120,0
LAN201806130,1
LAN201806150,1
LAN201806160,0
LAN201806170,1
LAN201806250,0
LAN201806260,0
LAN201806270,3
LAN201806280,0
LAN201806290,0
LAN201806300,0
LAN201807010,1
LAN201807020,2
LAN201807030,2
LAN201807040,1
LAN201807130,1
LAN201807140,0
LAN201807150,0
LAN201807300,0
LAN201807310,0
LAN201808010,0
LAN201808020,1
LAN201808030,1
LAN201808040,0
LAN201808050,2
LAN201808130,0
LAN201808140,0
LAN201808150,0
LAN201808200,0
LAN201808210,0
LAN201808220,0
LAN201808240,1
LAN201808250,3
LAN201808260,0
LAN201808300,0
LAN201808310,0
LAN201809010,0
LAN201809020,0
LAN201809030,1
LAN201809040,0
LAN201809050,0
LAN201809170,2
LAN201809180,1
LAN201809190,0
LAN201809210,0
LAN201809220,1
LAN201809230,0
LAN201810010,0
MIA201803290,1
MIA201803300,0
MIA201803310,2
MIA201804010,0
MIA201804020,0
MIA201804030,0
MIA201804090,0
MIA201804100,0
MIA201804110,1
MIA201804130,0
MIA201804140,0
MIA201804150,1
MIA201804270,0
MIA201804280,1
MIA201804290,0
MIA201804300,0
MIA201805010,0
MIA201805020,0
MIA201805100,0
MIA201805110,1
MIA201805120,1
MIA201805130,0
MIA201805150,1
MIA201805160,1
MIA201805170,0
MIA201805250,0
MIA201805260,0
MIA201805270,0
MIA201806080,0
MIA201806090,0
MIA201806100,0
MIA201806110,0
MIA201806120,0
MIA201806130,0
MIA201806140,0
MIA201806250,1
MIA201806260,0
MIA201806270,0
MIA201806280,0
MIA201806290,0
MIA201806300,0
MIA201807010,0
MIA201807020,0
MIA201807030,0
MIA201807040,0
MIA201807090,0
MIA201807100,2
MIA201807110,0
MIA201807130,0
MIA201807140,2
MIA201807150,0
MIA201807230,0
MIA201807240,2
MIA201807260,3
MIA201807270,0
MIA201807280,0
MIA201807290,0
MIA201808060,1
MIA201808070,1
MIA201808080,0
MIA201808100,0
MIA201808110,0
MIA201808120,1
MIA201808210,0
MIA201808220,0
MIA201808230,0
MIA201808240,0
MIA201808250,0
MIA201808260,0
MIA201808310,0
MIA201809010,1
MIA201809020,0
MIA201809030,0
MIA201809040,1
MIA201809050,0
MIA201809170,0
MIA201809180,0
MIA201809200,0
MIA201809210,0
MIA201809220,0
MIA201809230,0
MIL201804020,0
MIL201804030,0
MIL201804040,0
MIL201804050,0
MIL201804060,0
MIL201804070,0
MIL201804080,0
MIL201804160,0
MIL201804170,0
MIL201804180,0
MIL201804190,1
MIL201804200,1
MIL201804210,0
MIL201804220,0
MIL201805040,0
MIL201805050,0
MIL201805060,0
MIL201805080,2
MIL201805090,0
MIL201805210,2
MIL201805220,0
MIL201805230,1
MIL201805240,0
MIL201805250,0
MIL201805260,3
MIL201805270,1
MIL201805280,0
MIL201805290,0
MIL201805300,0
MIL201806110,0
MIL201806120,2
MIL201806130,0
MIL201806150,0
MIL201806160,1
MIL201806170,1
MIL201806210,2
MIL201806220,0
MIL201806230,2
MIL201806240,2
MIL201806260,2
MIL201806270,0
MIL201807020,1
MIL201807030,0
MIL201807040,0
MIL201807050,1
MIL201807060,0
MIL201807070,0
MIL201807080,0
MIL201807200,0
MIL201807210,0
MIL201807220,2
MIL201807230,0
MIL201807240,0
MIL201807250,0
MIL201808030,1
MIL201808040,6
MIL201808050,0
MIL201808070,4
MIL201808080,5
MIL201808090,0
MIL201808200,0
MIL201808210,4
MIL201808220,1
MIL201808240,4
MIL201808250,0
MIL201808260,0
MIL201809030,0
MIL201809040,0
MIL201809050,0
MIL201809070,2
MIL201809080,1
MIL201809090,1
MIL201809140,3
MIL201809150,1
MIL201809160,0
MIL201809170,0
MIL201809180,0
MIL201809190,1
MIL201809280,3
MIL201809290,0
MIL201809300,2
MIN201804050,0
MIN201804070,0
MIN201804090,0
MIN201804100,2
MIN201804110,0
MIN201804120,0
MIN201804170,0
MIN201804180,0
MIN201804270,5
MIN201804280,0
MIN201804290,0
MIN201804300,0
MIN201805010,2
MIN201805020,0
MIN201805140,0
MIN201805150,0
MIN201805160,1
MIN201805180,0
MIN201805190,0
MIN201805200,0
MIN201805210,0
MIN201805220,0
MIN201805230,1
MIN201805310,0
MIN201806010,3
MIN201806020,0
MIN201806030,2
MIN201806051,0
MIN201806052,0
MIN201806060,0
MIN201806070,2
MIN201806080,0
MIN201806090,0
MIN201806100,2
MIN201806190,0
MIN201806200,1
MIN201806210,0
MIN201806220,0
MIN201806230,2
MIN201806240,0
MIN201807050,0
MIN201807060,3
MIN201807070,0
MIN201807080,0
MIN201807090,0
MIN201807100,1
MIN201807110,0
MIN201807120,0
MIN201807130,4
MIN201807140,0
MIN201807150,0
MIN201807300,0
MIN201807310,0
MIN201808010,0
MIN201808030,0
MIN201808040,1
MIN201808050,0
MIN201808140,0
MIN201808150,0
MIN201808160,3
MIN201808170,0
MIN201808180,1
MIN201808190,0
MIN201808200,0
MIN201808230,0
MIN201808240,0
MIN201808250,0
MIN201808260,0
MIN201809070,0
MIN201809080,0
MIN201809090,0
MIN201809100,0
MIN201809110,0
MIN201809120,0
MIN201809250,1
MIN201809260,3
MIN201809270,0
MIN201809281,1
MIN201809282,3
MIN201809290,2
MIN201809300,0
NYA201804030,0
NYA201804040,2
NYA201804050,0
NYA201804060,1
NYA201804070,0
NYA201804080,5
NYA201804160,2
NYA201804170,0
NYA201804190,0
NYA201804200,0
NYA201804210,0
NYA201804220,1
NYA201804230,3
NYA201804240,0
NYA201804250,1
NYA201804260,0
NYA201805040,0
NYA201805050,0
NYA201805060,0
NYA201805080,0
NYA201805090,1
NYA201805100,0
NYA201805110,0
NYA201805120,0
NYA201805130,3
NYA201805250,0
NYA201805260,2
NYA201805270,0
NYA201805280,0
NYA201805290,1
NYA201805300,1
NYA201806120,0
NYA201806130,1
NYA201806140,0
NYA201806150,0
NYA201806160,0
NYA201806170,0
NYA201806190,1
NYA201806200,0
NYA201806210,4
NYA201806290,0
NYA201806300,0
NYA201807010,4
NYA201807020,1
NYA201807030,2
NYA201807040,0
NYA201807200,0
NYA201807210,0
NYA201807260,2
NYA201807281,0
NYA201807282,2
NYA201807290,2
NYA201807310,1
NYA201808010,0
NYA201808090,2
NYA201808100,0
NYA201808110,2
NYA201808120,1
NYA201808130,0
NYA201808140,1
NYA201808150,0
NYA201808160,0
NYA201808170,2
NYA201808180,2
NYA201808190,6
NYA201808270,0
NYA201808280,0
NYA201808290,0
NYA201808300,0
NYA201808310,0
NYA201809010,0
NYA201809020,2
NYA201809140,5
NYA201809150,0
NYA201809160,2
NYA201809180,0
NYA201809190,0
NYA201809200,0
NYA201809210,2
NYA201809220,0
NYA201809230,3
NYN201803290,1
NYN201803310,2
NYN201804010,0
NYN201804030,0
NYN201804040,2
NYN201804130,1
NYN201804140,0
NYN201804150,1
NYN201804160,1
NYN201804170,0
NYN201804180,0
NYN201805010,0
NYN201805020,0
NYN201805030,0
NYN201805040,2
NYN201805050,0
NYN201805060,2
NYN201805150,0
NYN201805160,0
NYN201805180,2
NYN201805190,0
NYN201805200,0
NYN201805210,0
NYN201805220,0
NYN201805230,0
NYN201805310,0
NYN201806010,0
NYN201806020,0
NYN201806030,0
NYN201806050,0
NYN201806060,0
NYN201806080,1
NYN201806090,3
NYN201806100,0
NYN201806220,0
NYN201806230,0
NYN201806240,0
NYN201806250,0
NYN201806260,2
NYN201806270,0
NYN201807060,0
NYN201807070,0
NYN201807080,0
NYN201807091,1
NYN201807092,0
NYN201807100,0
NYN201807110,0
NYN201807120,1
NYN201807130,3
NYN201807140,0
NYN201807150,0
NYN201807230,0
NYN201807240,3
NYN201807250,0
NYN201808020,1
NYN201808030,0
NYN201808040,0
NYN201808050,1
NYN201808060,3
NYN201808070,0
NYN201808080,0
NYN201808200,1
NYN201808210,0
NYN201808220,0
NYN201808230,0
NYN201808240,1
NYN201808250,0
NYN201808260,0
NYN201809070,0
NYN201809080,0
NYN201809090,1
NYN201809110,0
NYN201809120,0
NYN201809131,0
NYN201809132,0
NYN201809250,0
NYN201809260,0
NYN201809270,0
NYN201809280,1
NYN201809290,0
NYN201809300,0
OAK201803290,0
OAK201803300,0
OAK201803310,0
OAK201804010,0
OAK201804020,0
OAK201804030,0
OAK201804040,0
OAK201804050,0
OAK201804160,0
OAK201804170,5
OAK201804180,1
OAK201804200,3
OAK201804210,1
OAK201804220,1
OAK201805040,4
OAK201805050,0
OAK201805060,0
OAK201805070,0
OAK201805080,1
OAK201805090,0
OAK201805220,0
OAK201805230,0
OAK201805240,4
OAK201805250,0
OAK201805260,1
OAK201805270,0
OAK201805280,0
OAK201805290,0
OAK201805300,0
OAK201805310,0
OAK201806070,0
OAK201806080,1
OAK201806090,0
OAK201806100,0
OAK201806120,1
OAK201806130,0
OAK201806140,0
OAK201806150,0
OAK201806160,0
OAK201806170,0
OAK201806290,0
OAK201806300,0
OAK201807010,0
OAK201807030,0
OAK201807040,0
OAK201807200,0
OAK201807210,0
OAK201807220,2
OAK201807300,0
OAK201807310,2
OAK201808010,0
OAK201808030,0
OAK201808040,0
OAK201808050,0
OAK201808070,0
OAK201808080,0
OAK201808130,1
OAK201808140,1
OAK201808150,0
OAK201808170,0
OAK201808180,2
OAK201808190,2
OAK201808200,0
OAK201808210,1
OAK201808220,0
OAK201808300,0
OAK201808310,5
OAK201809010,0
OAK201809020,0
OAK201809030,3
OAK201809040,0
OAK201809050,4
OAK201809070,1
OAK201809080,2
OAK201809090,0
OAK201809180,0
OAK201809190,0
OAK201809200,0
OAK201809210,2
OAK201809220,0
OAK201809230,0
PHI201804050,2
PHI201804070,5
PHI201804080,2
PHI201804090,3
PHI201804100,0
PHI201804110,0
PHI201804190,0
PHI201804200,0
PHI201804210,0
PHI201804220,0
PHI201804240,0
PHI201804250,1
PHI201804260,0
PHI201804270,3
PHI201804280,0
PHI201804290,0
PHI201805070,3
PHI201805080,0
PHI201805090,2
PHI201805100,0
PHI201805110,1
PHI201805130,0
PHI201805210,0
PHI201805220,0
PHI201805230,0
PHI201805250,0
PHI201805260,0
PHI201805270,0
PHI201806080,0
PHI201806090,0
PHI201806100,1
PHI201806120,3
PHI201806130,0
PHI201806140,1
PHI201806180,4
PHI201806190,1
PHI201806200,1
PHI201806250,0
PHI201806260,0
PHI201806270,0
PHI201806280,0
PHI201806290,0
PHI201806300,0
PHI201807010,0
PHI201807030,0
PHI201807040,0
PHI201807200,1
PHI201807221,1
PHI201807222,0
PHI201807230,0
PHI201807240,0
PHI201807250,1
PHI201808020,0
PHI201808030,0
PHI201808040,3
PHI201808050,0
PHI201808140,0
PHI201808150,0
PHI201808161,0
PHI201808162,3
PHI201808170,3
PHI201808180,0
PHI201808190,0
PHI201808270,0
PHI201808280,0
PHI201808290,0
PHI201808310,0
PHI201809010,0
PHI201809020,0
PHI201809111,0
PHI201809112,0
PHI201809120,0
PHI201809140,0
PHI201809150,0
PHI201809160,1
PHI201809170,0
PHI201809180,0
PHI201809190,1
PHI201809280,0
PHI201809290,0
PHI201809300,2
PIT201804020,5
PIT201804040,2
PIT201804050,0
PIT201804060,0
PIT201804070,2
PIT201804080,0
PIT201804160,0
PIT201804170,0
PIT201804180,0
PIT201804251,0
PIT201804252,0
PIT201804260,0
PIT201804270,0
PIT201804280,0
PIT201804290,0
PIT201805110,2
PIT201805120,2
PIT201805130,0
PIT201805150,4
PIT201805160,0
PIT201805170,0
PIT201805180,1
PIT201805190,0
PIT201805200,0
PIT201805250,0
PIT201805260,1
PIT201805270,0
PIT201805280,0
PIT201805290,2
PIT201805300,1
PIT201806050,0
PIT201806060,0
PIT201806070,0
PIT201806150,0
PIT201806160,1
PIT201806170,0
PIT201806180,0
PIT201806190,0
PIT201806210,0
PIT201806220,0
PIT201806230,0
PIT201806240,0
PIT201807060,1
PIT201807070,1
PIT201807080,0
PIT201807090,3
PIT201807100,0
PIT201807110,0
PIT201807120,0
PIT201807130,3
PIT201807141,2
PIT201807142,0
PIT201807150,0
PIT201807260,2
PIT201807270,0
PIT201807280,0
PIT201807290,0
PIT201807310,0
PIT201808010,1
PIT201808030,3
PIT201808040,0
PIT201808050,0
PIT201808160,0
PIT201808170,0
PIT201808180,0
PIT201808190,0
PIT201808200,0
PIT201808210,0
PIT201808220,0
PIT201809030,1
PIT201809040,1
PIT201809050,0
PIT201809070,0
PIT201809080,0
PIT201809170,0
PIT201809180,0
PIT201809190,0
PIT201809210,1
PIT201809220,0
PIT201809230,0
SDN201803290,0
SDN201803300,0
SDN201803310,0
SDN201804020,1
SDN201804030,0
SDN201804040,0
SDN201804050,0
SDN201804120,0
SDN201804130,0
SDN201804140,2
SDN201804150,0
SDN201804160,0
SDN201804170,0
SDN201804180,0
SDN201804270,0
SDN201804280,4
SDN201804290,0
SDN201805040,0
SDN201805050,2
SDN201805060,0
SDN201805070,0
SDN201805080,0
SDN201805090,0
SDN201805100,0
SDN201805110,0
SDN201805120,0
SDN201805130,0
SDN201805140,0
SDN201805150,2
SDN201805280,0
SDN201805290,3
SDN201805300,0
SDN201805310,2
SDN201806010,0
SDN201806020,1
SDN201806030,0
SDN201806040,1
SDN201806050,0
SDN201806060,0
SDN201806190,1
SDN201806200,0
SDN201806290,0
SDN201806300,0
SDN201807010,0
SDN201807090,0
SDN201807100,0
SDN201807110,1
SDN201807120,0
SDN201807130,1
SDN201807140,2
SDN201807150,0
SDN201807270,0
SDN201807280,0
SDN201807290,0
SDN201807300,0
SDN201807310,1
SDN201808100,0
SDN201808110,0
SDN201808120,1
SDN201808130,0
SDN201808140,0
SDN201808150,1
SDN201808160,0
SDN201808170,1
SDN201808180,0
SDN201808190,2
SDN201808280,1
SDN201808290,2
SDN201808300,0
SDN201808310,0
SDN201809010,0
SDN201809020,2
SDN201809140,0
SDN201809150,0
SDN201809160,1
SDN201809170,0
SDN201809180,1
SDN201809190,0
SDN201809280,0
SDN201809290,0
SDN201809300,0
SEA201803290,2
SEA201803310,0
SEA201804010,0
SEA201804130,2
SEA201804140,0
SEA201804150,0
SEA201804160,0
SEA201804170,1
SEA201804180,0
SEA201804190,0
SEA201805010,0
SEA201805020,0
SEA201805030,1
SEA201805040,0
SEA201805050,0
SEA201805060,0
SEA201805150,1
SEA201805160,0
SEA201805170,0
SEA201805180,0
SEA201805190,1
SEA201805200,0
SEA201805250,1
SEA201805260,0
SEA201805270,0
SEA201805280,0
SEA201805290,3
SEA201805300,0
SEA201805310,1
SEA201806010,0
SEA201806020,0
SEA201806030,0
SEA201806110,2
SEA201806120,1
SEA201806130,0
SEA201806140,0
SEA201806150,1
SEA201806160,0
SEA201806170,0
SEA201806290,0
SEA201806300,1
SEA201807010,0
SEA201807030,3
SEA201807040,0
SEA201807050,0
SEA201807060,0
SEA201807070,0
SEA201807080,3
SEA201807200,1
SEA201807210,0
SEA201807220,5
SEA201807240,0
SEA201807250,1
SEA201807300,0
SEA201807310,0
SEA201808010,0
SEA201808020,2
SEA201808030,0
SEA201808040,0
SEA201808050,0
SEA201808170,0
SEA201808180,4
SEA201808190,0
SEA201808200,2
SEA201808210,0
SEA201808220,0
SEA201809030,0
SEA201809040,1
SEA201809050,0
SEA201809070,0
SEA201809080,0
SEA201809090,2
SEA201809110,0
SEA201809120,0
SEA201809240,1
SEA201809250,3
SEA201809260,0
SEA201809270,0
SEA201809280,0
SEA201809290,0
SEA201809300,0
SFN201804030,0
SFN201804040,3
SFN201804070,1
SFN201804080,0
SFN201804090,0
SFN201804100,0
SFN201804110,0
SFN201804230,0
SFN201804240,1
SFN201804250,0
SFN201804270,0
SFN201804281,2
SFN201804282,0
SFN201804290,3
SFN201804300,3
SFN201805010,0
SFN201805020,3
SFN201805140,3
SFN201805150,0
SFN201805160,2
SFN201805170,0
SFN201805180,1
SFN201805190,0
SFN201805200,1
SFN201806010,1
SFN201806020,0
SFN201806030,0
SFN201806040,0
SFN201806050,0
SFN201806060,1
SFN201806180,0
SFN201806190,1
SFN201806200,0
SFN201806210,0
SFN201806220,1
SFN201806230,0
SFN201806240,0
SFN201806260,0
SFN201806270,0
SFN201806280,2
SFN201807050,0
SFN201807060,0
SFN201807070,0
SFN201807080,0
SFN201807090,0
SFN201807100,0
SFN201807110,4
SFN201807130,0
SFN201807140,0
SFN201807150,0
SFN201807260,0
SFN201807270,0
SFN201807280,0
SFN201807290,0
SFN201808060,0
SFN201808070,0
SFN201808090,0
SFN201808100,3
SFN201808110,0
SFN201808120,0
SFN201808240,4
SFN201808250,4
SFN201808260,1
SFN201808270,0
SFN201808280,0
SFN201808290,0
SFN201808310,0
SFN201809010,0
SFN201809020,0
SFN201809100,0
SFN201809110,0
SFN201809120,0
SFN201809140,0
SFN201809150,0
SFN201809160,0
SFN201809240,0
SFN201809250,1
SFN201809260,0
SFN201809280,0
SFN201809290,0
SFN201809300,0
SLN201804050,0
SLN201804070,1
SLN201804080,0
SLN201804090,0
SLN201804100,0
SLN201804110,0
SLN201804200,3
SLN201804210,0
SLN201804220,0
SLN201804240,2
SLN201804250,0
SLN201804260,0
SLN201805010,1
SLN201805020,0
SLN201805040,0
SLN201805050,0
SLN201805060,0
SLN201805070,0
SLN201805080,1
SLN201805170,0
SLN201805180,0
SLN201805190,0
SLN201805200,0
SLN201805210,0
SLN201805220,0
SLN201805230,0
SLN201805310,4
SLN201806010,0
SLN201806020,0
SLN201806030,4
SLN201806050,0
SLN201806060,0
SLN201806070,2
SLN201806110,0
SLN201806120,0
SLN201806130,0
SLN201806150,0
SLN201806160,2
SLN201806170,0
SLN201806250,0
SLN201806260,1
SLN201806270,0
SLN201806290,0
SLN201806300,0
SLN201807010,0
SLN201807130,1
SLN201807140,1
SLN201807150,1
SLN201807270,0
SLN201807280,6
SLN201807290,2
SLN201807300,0
SLN201807310,1
SLN201808010,0
SLN201808020,0
SLN201808130,1
SLN201808140,0
SLN201808150,0
SLN201808160,0
SLN201808170,2
SLN201808180,0
SLN201808190,0
SLN201808280,2
SLN201808290,0
SLN201808300,0
SLN201808310,0
SLN201809010,0
SLN201809020,0
SLN201809100,0
SLN201809110,2
SLN201809120,1
SLN201809130,1
SLN201809140,0
SLN201809150,0
SLN201809160,0
SLN201809210,1
SLN201809220,0
SLN201809230,0
SLN201809240,0
SLN201809250,0
SLN201809260,0
TBA201803290,0
TBA201803300,0
TBA201803310,0
TBA201804010,0
TBA201804130,0
TBA201804140,0
TBA201804150,2
TBA201804160,1
TBA201804170,0
TBA201804180,0
TBA201804200,0
TBA201804210,0
TBA201804220,2
TBA201805040,0
TBA201805050,1
TBA201805060,0
TBA201805080,0
TBA201805090,0
TBA201805220,0
TBA201805230,0
TBA201805240,1
TBA201805250,0
TBA201805260,2
TBA201805270,1
TBA201806070,0
TBA201806080,0
TBA201806090,1
TBA201806100,0
TBA201806110,1
TBA201806120,0
TBA201806130,0
TBA201806220,0
TBA201806230,1
TBA201806240,2
TBA201806250,0
TBA201806260,1
TBA201806280,0
TBA201806290,0
TBA201806300,3
TBA201807010,0
TBA201807090,5
TBA201807100,0
TBA201807110,0
TBA201807200,1
TBA201807210,0
TBA201807220,0
TBA201807230,1
TBA201807240,0
TBA201807250,0
TBA201807310,0
TBA201808010,0
TBA201808020,0
TBA201808030,0
TBA201808040,0
TBA201808050,1
TBA201808070,1
TBA201808080,2
TBA201808090,0
TBA201808200,0
TBA201808210,0
TBA201808220,0
TBA201808230,0
TBA201808240,0
TBA201808250,0
TBA201808260,2
TBA201809070,0
TBA201809080,4
TBA201809090,5
TBA201809100,0
TBA201809110,0
TBA201809120,2
TBA201809140,0
TBA201809150,0
TBA201809160,2
TBA201809240,0
TBA201809250,0
TBA201809260,3
TBA201809270,0
TBA201809280,3
TBA201809290,0
TBA201809300,0
TEX201803290,0
TEX201803300,0
TEX201803310,0
TEX201804010,1
TEX201804060,0
TEX201804070,0
TEX201804080,1
TEX201804090,0
TEX201804100,0
TEX201804110,0
TEX201804200,0
TEX201804210,1
TEX201804220,0
TEX201804230,0
TEX201804240,0
TEX201804250,0
TEX201805030,0
TEX201805040,0
TEX201805050,0
TEX201805060,0
TEX201805070,0
TEX201805080,0
TEX201805090,1
TEX201805210,0
TEX201805220,3
TEX201805230,0
TEX201805240,0
TEX201805250,1
TEX201805260,0
TEX201805270,0
TEX201806050,0
TEX201806060,3
TEX201806070,1
TEX201806080,1
TEX201806090,0
TEX201806100,0
TEX201806150,5
TEX201806160,0
TEX201806170,0
TEX201806250,0
TEX201806260,0
TEX201806270,0
TEX201806290,0
TEX201806300,0
TEX201807010,0
TEX201807030,0
TEX201807040,0
TEX201807200,1
TEX201807210,0
TEX201807220,0
TEX201807230,0
TEX201807240,2
TEX201807250,0
TEX201807260,2
TEX201808020,3
TEX201808030,1
TEX201808040,0
TEX201808050,2
TEX201808060,0
TEX201808070,0
TEX201808080,2
TEX201808130,0
TEX201808140,0
TEX201808160,2
TEX201808170,0
TEX201808180,1
TEX201808190,1
TEX201808280,0
TEX201808290,0
TEX201808310,0
TEX201809010,0
TEX201809020,2
TEX201809030,0
TEX201809040,0
TEX201809050,0
TEX201809170,0
TEX201809180,0
TEX201809190,0
TEX201809210,3
TEX201809220,0
TEX201809230,0
TOR201803290,0
TOR201803300,0
TOR201803310,1
TOR201804010,0
TOR201804020,0
TOR201804030,0
TOR201804040,0
TOR201804171,2
TOR201804172,0
TOR201804180,1
TOR201804240,0
TOR201804250,1
TOR201804260,1
TOR201804270,1
TOR201804280,0
TOR201804290,0
TOR201805080,0
TOR201805090,0
TOR201805100,0
TOR201805110,1
TOR201805120,0
TOR201805130,0
TOR201805170,0
TOR201805180,0
TOR201805190,0
TOR201805200,0
TOR201805220,6
TOR201805230,0
TOR201805240,0
TOR201806050,0
TOR201806060,0
TOR201806070,1
TOR201806080,0
TOR201806090,0
TOR201806100,0
TOR201806150,0
TOR201806160,0
TOR201806170,0
TOR201806190,0
TOR201806200,2
TOR201806290,0
TOR201806300,0
TOR201807010,1
TOR201807020,0
TOR201807030,0
TOR201807040,0
TOR201807060,0
TOR201807070,0
TOR201807080,0
TOR201807200,0
TOR201807210,0
TOR201807220,0
TOR201807230,0
TOR201807240,0
TOR201807250,1
TOR201808070,0
TOR201808080,0
TOR201808090,2
TOR201808100,0
TOR201808110,0
TOR201808120,0
TOR201808200,0
TOR201808210,1
TOR201808220,0
TOR201808240,0
TOR201808250,0
TOR201808260,0
TOR201809030,0
TOR201809040,0
TOR201809050,7
TOR201809060,0
TOR201809070,0
TOR201809080,0
TOR201809090,2
TOR201809200,0
TOR201809210,1
TOR201809220,0
TOR201809230,0
TOR201809240,0
TOR201809250,0
TOR201809260,2
WAS201804050,1
WAS201804070,0
WAS201804080,2
WAS201804090,2
WAS201804100,2
WAS201804110,0
WAS201804120,0
WAS201804130,0
WAS201804140,0
WAS201804150,1
WAS201804270,0
WAS201804280,0
WAS201804290,0
WAS201804300,0
WAS201805010,0
WAS201805020,2
WAS201805030,0
WAS201805040,3
WAS201805050,0
WAS201805060,0
WAS201805150,1
WAS201805191,0
WAS201805192,0
WAS201805200,0
WAS201805210,0
WAS201805220,0
WAS201805230,0
WAS201806050,0
WAS201806060,5
WAS201806080,0
WAS201806090,1
WAS201806100,0
WAS201806180,0
WAS201806190,0
WAS201806200,0
WAS201806210,0
WAS201806220,0
WAS201806230,2
WAS201806240,0
WAS201807020,0
WAS201807030,0
WAS201807040,0
WAS201807050,0
WAS201807060,0
WAS201807070,0
WAS201807080,0
WAS201807200,0
WAS201807220,3
WAS201807310,7
WAS201808010,1
WAS201808020,0
WAS201808041,0
WAS201808042,1
WAS201808050,0
WAS201808071,0
WAS201808072,1
WAS201808080,1
WAS201808090,0
WAS201808170,0
WAS201808180,0
WAS201808190,0
WAS201808210,0
WAS201808220,1
WAS201808230,0
WAS201808310,1
WAS201809010,0
WAS201809020,0
WAS201809030,1
WAS201809040,0
WAS201809050,0
WAS201809060,0
WAS201809081,3
WAS201809082,0
WAS201809130,0
WAS201809200,0
WAS201809210,0
WAS201809220,0
WAS201809230,0
WAS201809240,2
WAS201809250,3
WAS201809260,0
ANA201904040,1
ANA201904050,0
ANA201904060,0
ANA201904070,0
ANA201904080,0
ANA201904090,6
ANA201904100,0
ANA201904180,0
ANA201904190,0
ANA201904200,0
ANA201904210,0
ANA201904220,0
ANA201904230,0
ANA201904240,1
ANA201904250,0
ANA201904300,0
ANA201905010,1
ANA201905020,0
ANA201905040,0
ANA201905050,1
ANA201905170,0
ANA201905180,1
ANA201905190,0
ANA201905200,0
ANA201905210,1
ANA201905230,0
ANA201905240,0
ANA201905250,0
ANA201905260,1
ANA201906040,0
ANA201906050,1
ANA201906060,0
ANA201906070,0
ANA201906080,3
ANA201906090,0
ANA201906100,0
ANA201906110,5
ANA201906250,1
ANA201906260,0
ANA201906270,0
ANA201906280,0
ANA201906290,0
ANA201906300,0
ANA201907120,7
ANA201907130,0
ANA201907140,0
ANA201907150,0
ANA201907160,6
ANA201907170,0
ANA201907180,0
ANA201907250,1
ANA201907260,0
ANA201907270,2
ANA201907280,0
ANA201907290,0
ANA201907300,0
ANA201907310,0
ANA201908120,0
ANA201908130,3
ANA201908140,0
ANA201908150,1
ANA201908160,0
ANA201908170,0
ANA201908180,0
ANA201908270,0
ANA201908280,0
ANA201908300,0
ANA201908310,0
ANA201909010,0
ANA201909090,0
ANA201909100,0
ANA201909110,0
ANA201909130,0
ANA201909140,0
ANA201909150,1
ANA201909240,0
ANA201909250,0
ANA201909260,2
ANA201909270,0
ANA201909280,1
ANA201909290,0
ARI201904050,0
ARI201904060,0
ARI201904070,0
ARI201904090,0
ARI201904100,0
ARI201904110,1
ARI201904120,0
ARI201904130,0
ARI201904140,0
ARI201904260,3
ARI201904270,0
ARI201904280,0
ARI201904300,0
ARI201905010,0
ARI201905090,0
ARI201905100,0
ARI201905110,0
ARI201905120,0
