game_id,date,home_team,vis_team,home_score,vis_score,home_travel_km,vis_travel_km,first_game_of_series
BAL201505130,2015-05-13,BAL,TOR,0,0,0.0,0.0,False
CLE201505130,2015-05-13,CLE,SLN,2,0,0.0,0.0,False
TBA201505130,2015-05-13,TBA,NYA,1,2,0.0,0.0,False
OAK201505130,2015-05-13,OAK,BOS,0,0,0.0,0.0,False
TEX201505130,2015-05-13,TEX,KCA,2,0,0.0,0.0,False
ARI201505130,2015-05-13,ARI,WAS,0,0,0.0,0.0,False
ANA201505130,2015-05-13,ANA,COL,0,0,0.0,0.0,False
SEA201505130,2015-05-13,SEA,SDN,0,0,0.0,0.0,False
LAN201505130,2015-05-13,LAN,MIA,0,0,0.0,0.0,False
CLE201505140,2015-05-14,CLE,SLN,0,0,0.0,0.0,False
DET201505140,2015-05-14,DET,MIN,3,0,0.0,0.0,False
CIN201505140,2015-05-14,CIN,SFN,0,1,0.0,1437.2452532414686,True
TBA201505140,2015-05-14,TBA,NYA,1,0,0.0,0.0,False
SEA201505140,2015-05-14,SEA,BOS,0,0,0.0,1089.6592005072614,True
HOU201505140,2015-05-14,HOU,TOR,1,2,0.0,2013.2384367541167,True
PHI201505140,2015-05-14,PHI,PIT,2,0,0.0,0.0,False
CHN201505140,2015-05-14,CHN,NYN,0,0,0.0,0.0,False
LAN201505140,2015-05-14,LAN,COL,2,0,0.0,40.86770747173621,True
TEX201505140,2015-05-14,TEX,KCA,0,1,0.0,0.0,False
SDN201505140,2015-05-14,SDN,WAS,3,0,1711.8059767853622,481.0116368281714,True
CIN201505150,2015-05-15,CIN,SFN,1,3,0.0,0.0,False
PHI201505150,2015-05-15,PHI,ARI,0,0,0.0,3344.1998176127518,True
LAN201505150,2015-05-15,LAN,COL,1,0,0.0,0.0,False
MIN201505150,2015-05-15,MIN,TBA,0,0,872.516449655481,2137.4315302451632,True
HOU201505150,2015-05-15,HOU,TOR,0,0,0.0,0.0,False
MIA201505150,2015-05-15,MIA,ATL,1,0,3756.8524303396425,1534.6263099130672,True
SEA201505150,2015-05-15,SEA,BOS,0,0,0.0,0.0,False
NYN201505150,2015-05-15,NYN,MIL,0,0,1144.1299346702406,1181.7674026325851,True
KCA201505150,2015-05-15,KCA,NYA,1,0,738.3603198647533,1680.8265106839929,True
SLN201505150,2015-05-15,SLN,DET,0,0,790.4867109732073,731.229569844315,True
BAL201505150,2015-05-15,BAL,ANA,0,1,0.0,3703.3736820857607,True
CHN201505150,2015-05-15,CHN,PIT,0,0,0.0,1068.017023042746,True
SDN201505150,2015-05-15,SDN,WAS,0,4,0.0,0.0,False
OAK201505150,2015-05-15,OAK,CHA,0,2,0.0,2941.6301353819454,True
TEX201505150,2015-05-15,TEX,CLE,3,2,0.0,1666.9380997624935,True
CIN201505160,2015-05-16,CIN,SFN,0,0,0.0,0.0,False
NYN201505160,2015-05-16,NYN,MIL,0,0,0.0,0.0,False
MIA201505160,2015-05-16,MIA,ATL,0,0,0.0,0.0,False
PHI201505160,2015-05-16,PHI,ARI,0,0,0.0,0.0,False
SLN201505160,2015-05-16,SLN,DET,1,1,0.0,0.0,False
LAN201505160,2015-05-16,LAN,COL,0,1,0.0,0.0,False
TEX201505160,2015-05-16,TEX,CLE,2,3,0.0,0.0,False
KCA201505160,2015-05-16,KCA,NYA,0,0,0.0,0.0,False
BAL201505160,2015-05-16,BAL,ANA,0,0,0.0,0.0,False
CHN201505160,2015-05-16,CHN,PIT,1,0,0.0,0.0,False
SDN201505160,2015-05-16,SDN,WAS,0,3,0.0,0.0,False
SEA201505160,2015-05-16,SEA,BOS,1,0,0.0,0.0,False
HOU201505160,2015-05-16,HOU,TOR,0,3,0.0,0.0,False
MIN201505160,2015-05-16,MIN,TBA,0,0,0.0,0.0,False
OAK201505160,2015-05-16,OAK,CHA,2,0,0.0,0.0,False
TEX201505170,2015-05-17,TEX,CLE,0,0,0.0,0.0,False
HOU201505170,2015-05-17,HOU,TOR,1,0,0.0,0.0,False
MIA201505170,2015-05-17,MIA,ATL,0,0,0.0,0.0,False
CIN201505170,2015-05-17,CIN,SFN,0,0,0.0,0.0,False
PHI201505170,2015-05-17,PHI,ARI,0,0,0.0,0.0,False
BAL201505170,2015-05-17,BAL,ANA,0,0,0.0,0.0,False
OAK201505170,2015-05-17,OAK,CHA,0,1,0.0,0.0,False
MIN201505170,2015-05-17,MIN,TBA,1,0,0.0,0.0,False
SDN201505170,2015-05-17,SDN,WAS,1,0,0.0,0.0,False
CHN201505170,2015-05-17,CHN,PIT,0,0,0.0,0.0,False
SEA201505170,2015-05-17,SEA,BOS,0,0,0.0,0.0,False
SLN201505170,2015-05-17,SLN,DET,0,1,0.0,0.0,False
KCA201505170,2015-05-17,KCA,NYA,0,0,0.0,0.0,False
NYN201505170,2015-05-17,NYN,MIL,1,0,0.0,0.0,False
LAN201505170,2015-05-17,LAN,COL,0,0,0.0,0.0,False
CHA201505180,2015-05-18,CHA,CLE,0,0,2971.657019498489,1309.650557347085,True
COL201505180,2015-05-18,COL,PHI,0,1,1336.559689213104,2534.0409395234474,True
DET201505180,2015-05-18,DET,MIL,1,1,731.229569844315,773.7548020957365,True
TOR201505180,2015-05-18,TOR,ANA,0,0,2094.913693918614,537.0332409152472,True
NYN201505180,2015-05-18,NYN,SLN,0,0,0.0,1403.0288801452066,True
HOU201505180,2015-05-18,HOU,OAK,1,0,0.0,2629.6718780568863,True
MIA201505180,2015-05-18,MIA,ARI,0,0,0.0,1644.1190974600377,True
DET201505190,2015-05-19,DET,MIL,1,0,0.0,0.0,False
ATL201505190,2015-05-19,ATL,TBA,0,1,973.3591308981379,1461.737066247833,True
HOU201505190,2015-05-19,HOU,OAK,0,0,0.0,0.0,False
PIT201505190,2015-05-19,PIT,MIN,0,1,660.0502257315369,1195.8388604672978,True
TOR201505190,2015-05-19,TOR,ANA,1,0,0.0,0.0,False
NYN201505190,2015-05-19,NYN,SLN,0,1,0.0,0.0,False
BAL201505190,2015-05-19,BAL,SEA,1,1,0.0,3746.584167000963,True
COL201505190,2015-05-19,COL,PHI,3,0,0.0,0.0,False
MIA201505190,2015-05-19,MIA,ARI,0,0,0.0,0.0,False
SFN201505190,2015-05-19,SFN,LAN,0,0,3280.3707343056353,559.4406185325591,True
KCA201505190,2015-05-19,KCA,CIN,0,0,0.0,868.1617770403714,True
BOS201505190,2015-05-19,BOS,TEX,1,0,4000.0367531660754,2512.5604134030364,True
CHA201505190,2015-05-19,CHA,CLE,0,1,0.0,0.0,False
SDN201505190,2015-05-19,SDN,CHN,0,0,0.0,2787.070269174863,True
WAS201505190,2015-05-19,WAS,NYA,2,0,3654.862934894106,1515.349922149057,True
MIA201505200,2015-05-20,MIA,ARI,0,1,0.0,0.0,False
ATL201505200,2015-05-20,ATL,TBA,0,1,0.0,0.0,False
KCA201505200,2015-05-20,KCA,CIN,0,0,0.0,0.0,False
SDN201505200,2015-05-20,SDN,CHN,0,1,0.0,0.0,False
BAL201505200,2015-05-20,BAL,SEA,0,0,0.0,0.0,False
WAS201505200,2015-05-20,WAS,NYA,1,2,0.0,0.0,False
HOU201505200,2015-05-20,HOU,OAK,0,0,0.0,0.0,False
DET201505200,2015-05-20,DET,MIL,0,0,0.0,0.0,False
BOS201505200,2015-05-20,BOS,TEX,0,0,0.0,0.0,False
PIT201505200,2015-05-20,PIT,MIN,1,3,0.0,0.0,False
TOR201505200,2015-05-20,TOR,ANA,0,0,0.0,0.0,False
NYN201505200,2015-05-20,NYN,SLN,0,1,0.0,0.0,False
SFN201505200,2015-05-20,SFN,LAN,0,0,0.0,0.0,False
CHA201505200,2015-05-20,CHA,CLE,0,0,0.0,0.0,False
COL201505200,2015-05-20,COL,PHI,0,2,0.0,0.0,False
DET201505210,2015-05-21,DET,HOU,0,0,0.0,1780.0976613230766,True
COL201505210,2015-05-21,COL,PHI,0,0,0.0,0.0,False
NYN201505210,2015-05-21,NYN,SLN,0,0,0.0,0.0,False
TOR201505210,2015-05-21,TOR,ANA,0,1,0.0,0.0,False
TBA201505210,2015-05-21,TBA,OAK,0,0,688.5440698416155,1270.2138315576015,True
SFN201505210,2015-05-21,SFN,LAN,0,0,0.0,0.0,False
SDN201505210,2015-05-21,SDN,CHN,0,2,0.0,0.0,False
BOS201505210,2015-05-21,BOS,TEX,0,2,0.0,0.0,False
CHA201505210,2015-05-21,CHA,CLE,0,4,0.0,0.0,False
BAL201505210,2015-05-21,BAL,SEA,4,0,0.0,0.0,False
ATL201505210,2015-05-21,ATL,MIL,1,0,0.0,961.6946281924537,True
MIA201505210,2015-05-21,MIA,ARI,3,1,0.0,0.0,False
KCA201505220,2015-05-22,KCA,SLN,3,0,0.0,1759.8286941805925,True
LAN201505220,2015-05-22,LAN,SDN,0,0,559.4406185325591,179.52869861196945,True
WAS201505220,2015-05-22,WAS,PHI,0,0,0.0,2397.8679060622885,True
COL201505220,2015-05-22,COL,SFN,0,0,0.0,1524.5101937303655,True
TOR201505220,2015-05-22,TOR,SEA,1,0,0.0,537.0332409152472,True
CLE201505220,2015-05-22,CLE,CIN,0,0,494.38381864269326,1123.523030808302,True
ARI201505220,2015-05-22,ARI,CHN,1,0,3182.157565983313,481.0116368281714,True
BOS201505220,2015-05-22,BOS,ANA,0,0,0.0,691.6136241477402,True
DET201505220,2015-05-22,DET,HOU,0,0,0.0,0.0,False
ATL201505220,2015-05-22,ATL,MIL,0,2,0.0,0.0,False
NYA201505220,2015-05-22,NYA,TEX,0,0,326.3648031771951,306.20376572864393,True
MIA201505220,2015-05-22,MIA,BAL,1,0,0.0,1539.1317129517297,True
PIT201505220,2015-05-22,PIT,NYN,0,0,0.0,505.04779023783345,True
TBA201505220,2015-05-22,TBA,OAK,0,0,0.0,0.0,False
CHA201505220,2015-05-22,CHA,MIN,0,2,0.0,660.0502257315369,True
CLE201505230,2015-05-23,CLE,CIN,0,0,0.0,0.0,False
COL201505231,2015-05-23,COL,SFN,0,0,0.0,0.0,False
COL201505232,2015-05-23,COL,SFN,0,0,0.0,0.0,False
MIA201505230,2015-05-23,MIA,BAL,0,0,0.0,0.0,False
TBA201505230,2015-05-23,TBA,OAK,0,0,0.0,0.0,False
LAN201505230,2015-05-23,LAN,SDN,1,0,0.0,0.0,False
DET201505230,2015-05-23,DET,HOU,0,0,0.0,0.0,False
BOS201505230,2015-05-23,BOS,ANA,0,2,0.0,0.0,False
CHA201505230,2015-05-23,CHA,MIN,0,0,0.0,0.0,False
PIT201505230,2015-05-23,PIT,NYN,2,0,0.0,0.0,False
TOR201505230,2015-05-23,TOR,SEA,1,0,0.0,0.0,False
KCA201505230,2015-05-23,KCA,SLN,0,0,0.0,0.0,False
WAS201505230,2015-05-23,WAS,PHI,0,0,0.0,0.0,False
ATL201505230,2015-05-23,ATL,MIL,0,1,0.0,0.0,False
NYA201505230,2015-05-23,NYA,TEX,0,0,0.0,0.0,False
ARI201505230,2015-05-23,ARI,CHN,2,0,0.0,0.0,False
KCA201505240,2015-05-24,KCA,SLN,0,2,0.0,0.0,False
BOS201505240,2015-05-24,BOS,ANA,0,0,0.0,0.0,False
CLE201505240,2015-05-24,CLE,CIN,0,0,0.0,0.0,False
PIT201505240,2015-05-24,PIT,NYN,0,0,0.0,0.0,False
ATL201505240,2015-05-24,ATL,MIL,0,0,0.0,0.0,False
MIA201505240,2015-05-24,MIA,BAL,0,0,0.0,0.0,False
CHA201505240,2015-05-24,CHA,MIN,0,1,0.0,0.0,False
LAN201505240,2015-05-24,LAN,SDN,0,4,0.0,0.0,False
NYA201505240,2015-05-24,NYA,TEX,2,1,0.0,0.0,False
COL201505240,2015-05-24,COL,SFN,0,0,0.0,0.0,False
DET201505240,2015-05-24,DET,HOU,5,3,0.0,0.0,False
TBA201505240,2015-05-24,TBA,OAK,0,1,0.0,0.0,False
TOR201505240,2015-05-24,TOR,SEA,0,0,0.0,0.0,False
ARI201505240,2015-05-24,ARI,CHN,1,0,0.0,0.0,False
WAS201505240,2015-05-24,WAS,PHI,0,0,0.0,0.0,False
CHN201505250,2015-05-25,CHN,WAS,1,1,2336.6124165783,956.88299444195,True
TOR201505250,2015-05-25,TOR,CHA,4,0,0.0,700.98343721047,True
BAL201505250,2015-05-25,BAL,HOU,0,0,1539.1317129517297,638.3359422178316,True
ANA201505250,2015-05-25,ANA,SDN,0,0,4151.631079145035,40.86770747173621,True
CLE201505250,2015-05-25,CLE,TEX,1,3,0.0,649.8727591989037,True
CIN201505250,2015-05-25,CIN,COL,2,1,358.1075538344512,1756.1898511305267,True
TBA201505250,2015-05-25,TBA,SEA,0,2,0.0,1789.4597510855479,True
SLN201505250,2015-05-25,SLN,ARI,1,0,382.8562651725535,2043.8904547118848,True
MIL201505250,2015-05-25,MIL,SFN,1,0,1079.4745161093867,1465.0252306671193,True
NYN201505250,2015-05-25,NYN,PHI,1,0,505.04779023783345,326.3648031771951,True
OAK201505250,2015-05-25,OAK,DET,0,0,3845.9573430873415,3345.1646779632492,True
NYA201505250,2015-05-25,NYA,KCA,8,0,0.0,1759.8286941805925,True
LAN201505250,2015-05-25,LAN,ATL,1,0,0.0,3110.7650837781625,True
PIT201505250,2015-05-25,PIT,MIA,0,1,0.0,1630.2301127943258,True
MIN201505250,2015-05-25,MIN,BOS,1,0,571.0232486384983,1804.1923608308684,True
CIN201505260,2015-05-26,CIN,COL,0,0,0.0,0.0,False
TOR201505260,2015-05-26,TOR,CHA,1,0,0.0,0.0,False
PIT201505260,2015-05-26,PIT,MIA,1,0,0.0,0.0,False
MIN201505260,2015-05-26,MIN,BOS,2,0,0.0,0.0,False
NYA201505260,2015-05-26,NYA,KCA,2,0,0.0,0.0,False
CHN201505260,2015-05-26,CHN,WAS,1,0,0.0,0.0,False
LAN201505260,2015-05-26,LAN,ATL,0,0,0.0,0.0,False
TBA201505260,2015-05-26,TBA,SEA,2,2,0.0,0.0,False
OAK201505260,2015-05-26,OAK,DET,0,1,0.0,0.0,False
ANA201505260,2015-05-26,ANA,SDN,0,0,0.0,0.0,False
SLN201505260,2015-05-26,SLN,ARI,4,2,0.0,0.0,False
CLE201505260,2015-05-26,CLE,TEX,2,0,0.0,0.0,False
BAL201505260,2015-05-26,BAL,HOU,0,0,0.0,0.0,False
NYN201505260,2015-05-26,NYN,PHI,0,0,0.0,0.0,False
MIL201505260,2015-05-26,MIL,SFN,0,1,0.0,0.0,False
CIN201505270,2015-05-27,CIN,COL,1,3,0.0,0.0,False
PIT201505270,2015-05-27,PIT,MIA,0,0,0.0,0.0,False
SLN201505270,2015-05-27,SLN,ARI,1,0,0.0,0.0,False
CLE201505270,2015-05-27,CLE,TEX,0,0,0.0,0.0,False
MIN201505270,2015-05-27,MIN,BOS,0,0,0.0,0.0,False
TBA201505270,2015-05-27,TBA,SEA,0,0,0.0,0.0,False
BAL201505270,2015-05-27,BAL,HOU,0,0,0.0,0.0,False
MIL201505270,2015-05-27,MIL,SFN,0,0,0.0,0.0,False
NYA201505270,2015-05-27,NYA,KCA,0,1,0.0,0.0,False
CHN201505270,2015-05-27,CHN,WAS,0,0,0.0,0.0,False
OAK201505270,2015-05-27,OAK,DET,0,0,0.0,0.0,False
NYN201505270,2015-05-27,NYN,PHI,1,0,0.0,0.0,False
TOR201505270,2015-05-27,TOR,CHA,0,0,0.0,0.0,False
LAN201505270,2015-05-27,LAN,ATL,0,0,0.0,0.0,False
ANA201505270,2015-05-27,ANA,SDN,0,0,0.0,0.0,False
BAL201505282,2015-05-28,BAL,CHA,2,1,0.0,537.0332409152472,True
OAK201505280,2015-05-28,OAK,NYA,0,0,0.0,4115.687446058068,True
SFN201505280,2015-05-28,SFN,ATL,0,0,2954.3733531563485,559.4406185325591,True
BAL201505281,2015-05-28,BAL,CHA,0,0,0.0,0.0,False
SEA201505280,2015-05-28,SEA,CLE,0,0,4073.2230922877375,3251.6066892182985,True
ANA201505280,2015-05-28,ANA,DET,2,0,0.0,592.0808995913671,True
SDN201505280,2015-05-28,SDN,PIT,0,3,141.8121389568677,3402.7692430534657,True
TEX201505280,2015-05-28,TEX,BOS,0,0,1666.9380997624935,1396.769617512496,True
OAK201505290,2015-05-29,OAK,NYA,0,0,0.0,0.0,False
CHN201505290,2015-05-29,CHN,KCA,0,1,0.0,1144.1299346702406,True
ANA201505290,2015-05-29,ANA,DET,0,0,0.0,0.0,False
NYN201505290,2015-05-29,NYN,MIA,0,0,0.0,505.04779023783345,True
MIL201505290,2015-05-29,MIL,ARI,1,1,0.0,526.8349135670746,True
HOU201505290,2015-05-29,HOU,CHA,0,0,2013.2384367541167,2013.2384367541167,True
TEX201505290,2015-05-29,TEX,BOS,0,0,0.0,0.0,False
MIN201505290,2015-05-29,MIN,TOR,4,0,0.0,1113.301278752142,True
SDN201505290,2015-05-29,SDN,PIT,0,0,0.0,0.0,False
SLN201505290,2015-05-29,SLN,LAN,1,0,0.0,2553.1974738902727,True
CIN201505290,2015-05-29,CIN,WAS,1,0,0.0,406.25273198859213,True
SEA201505290,2015-05-29,SEA,CLE,0,0,0.0,0.0,False
PHI201505290,2015-05-29,PHI,COL,0,1,129.48897428262268,807.0437316700402,True
BAL201505290,2015-05-29,BAL,TBA,0,0,0.0,1393.7772057986983,True
SFN201505290,2015-05-29,SFN,ATL,2,0,0.0,0.0,False
OAK201505300,2015-05-30,OAK,NYA,0,1,0.0,0.0,False
SLN201505300,2015-05-30,SLN,LAN,1,0,0.0,0.0,False
TEX201505300,2015-05-30,TEX,BOS,1,0,0.0,0.0,False
ANA201505300,2015-05-30,ANA,DET,2,0,0.0,0.0,False
CIN201505300,2015-05-30,CIN,WAS,0,1,0.0,0.0,False
SDN201505300,2015-05-30,SDN,PIT,1,1,0.0,0.0,False
NYN201505300,2015-05-30,NYN,MIA,1,0,0.0,0.0,False
SEA201505300,2015-05-30,SEA,CLE,0,1,0.0,0.0,False
BAL201505300,2015-05-30,BAL,TBA,0,1,0.0,0.0,False
SFN201505300,2015-05-30,SFN,ATL,0,0,0.0,0.0,False
HOU201505300,2015-05-30,HOU,CHA,0,0,0.0,0.0,False
PHI201505300,2015-05-30,PHI,COL,1,0,0.0,0.0,False
MIL201505300,2015-05-30,MIL,ARI,1,0,0.0,0.0,False
MIN201505300,2015-05-30,MIN,TOR,0,0,0.0,0.0,False
HOU201505310,2015-05-31,HOU,CHA,0,0,0.0,0.0,False
SFN201505310,2015-05-31,SFN,ATL,0,0,0.0,0.0,False
OAK201505310,2015-05-31,OAK,NYA,0,0,0.0,0.0,False
PHI201505310,2015-05-31,PHI,COL,0,2,0.0,0.0,False
ANA201505310,2015-05-31,ANA,DET,0,0,0.0,0.0,False
SLN201505310,2015-05-31,SLN,LAN,2,0,0.0,0.0,False
CIN201505310,2015-05-31,CIN,WAS,0,0,0.0,0.0,False
CHN201505310,2015-05-31,CHN,KCA,0,0,0.0,0.0,False
SDN201505310,2015-05-31,SDN,PIT,2,0,0.0,0.0,False
BAL201505310,2015-05-31,BAL,TBA,1,0,0.0,0.0,False
MIL201505310,2015-05-31,MIL,ARI,0,1,0.0,0.0,False
TEX201505310,2015-05-31,TEX,BOS,1,1,0.0,0.0,False
NYN201505310,2015-05-31,NYN,MIA,1,0,0.0,0.0,False
SEA201505310,2015-05-31,SEA,CLE,0,0,0.0,0.0,False
MIN201505310,2015-05-31,MIN,TOR,1,0,0.0,0.0,False
SLN201506010,2015-06-01,SLN,MIL,0,1,0.0,526.8349135670746,True
HOU201506010,2015-06-01,HOU,BAL,0,0,0.0,2013.2384367541167,True
SDN201506010,2015-06-01,SDN,NYN,0,2,0.0,3907.304910865239,True
ARI201506010,2015-06-01,ARI,ATL,0,0,2349.9978722699752,1050.9933932487218,True
ANA201506010,2015-06-01,ANA,TBA,0,0,0.0,3703.3736820857607,True
SEA201506010,2015-06-01,SEA,NYA,0,0,0.0,1089.6592005072614,True
SFN201506010,2015-06-01,SFN,PIT,2,0,0.0,738.1265107326025,True
MIA201506010,2015-06-01,MIA,CHN,0,2,1756.5620441799745,1915.1205660973724,True
COL201506010,2015-06-01,COL,LAN,0,0,2534.0409395234474,1279.0227604650468,True
WAS201506021,2015-06-02,WAS,TOR,0,0,647.9323379925676,1500.7861857672324,True
ANA201506020,2015-06-02,ANA,TBA,0,2,0.0,0.0,False
SEA201506020,2015-06-02,SEA,NYA,0,0,0.0,0.0,False
DET201506020,2015-06-02,DET,OAK,0,0,3167.1614892696225,3345.1646779632492,True
BOS201506020,2015-06-02,BOS,MIN,0,0,2512.5604134030364,1804.1923608308684,True
ARI201506020,2015-06-02,ARI,ATL,0,1,0.0,0.0,False
SDN201506020,2015-06-02,SDN,NYN,0,1,0.0,0.0,False
SFN201506020,2015-06-02,SFN,PIT,2,0,0.0,0.0,False
COL201506021,2015-06-02,COL,LAN,0,0,0.0,0.0,False
SLN201506020,2015-06-02,SLN,MIL,0,0,0.0,0.0,False
WAS201506022,2015-06-02,WAS,TOR,0,0,0.0,0.0,False
HOU201506020,2015-06-02,HOU,BAL,0,0,0.0,0.0,False
COL201506022,2015-06-02,COL,LAN,0,1,0.0,0.0,False
KCA201506020,2015-06-02,KCA,CLE,0,0,663.9206401727051,2418.3539452011914,True
MIA201506020,2015-06-02,MIA,CHN,0,0,0.0,0.0,False
PHI201506020,2015-06-02,PHI,CIN,0,1,0.0,807.0437316700402,True
TEX201506020,2015-06-02,TEX,CHA,4,0,0.0,368.5990374284446,True
PHI201506030,2015-06-03,PHI,CIN,0,0,0.0,0.0,False
KCA201506030,2015-06-03,KCA,CLE,1,0,0.0,0.0,False
DET201506030,2015-06-03,DET,OAK,0,0,0.0,0.0,False
TEX201506030,2015-06-03,TEX,CHA,0,0,0.0,0.0,False
SEA201506030,2015-06-03,SEA,NYA,0,0,0.0,0.0,False
HOU201506030,2015-06-03,HOU,BAL,0,0,0.0,0.0,False
WAS201506030,2015-06-03,WAS,TOR,0,4,0.0,0.0,False
ARI201506030,2015-06-03,ARI,ATL,0,1,0.0,0.0,False
ANA201506030,2015-06-03,ANA,TBA,1,0,0.0,0.0,False
MIA201506030,2015-06-03,MIA,CHN,0,0,0.0,0.0,False
SFN201506030,2015-06-03,SFN,PIT,0,0,0.0,0.0,False
SLN201506030,2015-06-03,SLN,MIL,5,0,0.0,0.0,False
SDN201506030,2015-06-03,SDN,NYN,2,0,0.0,0.0,False
BOS201506031,2015-06-03,BOS,MIN,1,0,0.0,0.0,False
COL201506030,2015-06-03,COL,LAN,1,0,0.0,0.0,False
BOS201506032,2015-06-03,BOS,MIN,0,0,0.0,0.0,False
SEA201506040,2015-06-04,SEA,TBA,0,0,0.0,1575.2769725977569,True
HOU201506040,2015-06-04,HOU,BAL,0,1,0.0,0.0,False
PHI201506040,2015-06-04,PHI,CIN,2,1,0.0,0.0,False
WAS201506040,2015-06-04,WAS,CHN,0,2,0.0,1489.628640346009,True
DET201506040,2015-06-04,DET,OAK,0,0,0.0,0.0,False
KCA201506040,2015-06-04,KCA,CLE,0,0,0.0,0.0,False
BOS201506040,2015-06-04,BOS,MIN,0,0,0.0,0.0,False
ARI201506040,2015-06-04,ARI,NYN,0,0,0.0,481.0116368281714,True
LAN201506040,2015-06-04,LAN,SLN,0,0,1336.559689213104,2553.1974738902727,True
TEX201506040,2015-06-04,TEX,CHA,1,0,0.0,0.0,False
ATL201506050,2015-06-05,ATL,PIT,2,0,2556.485113581247,3436.4113043957923,True
CLE201506050,2015-06-05,CLE,BAL,0,0,1123.523030808302,1793.7234410980122,True
TOR201506050,2015-06-05,TOR,HOU,0,0,563.6478101844908,2094.913693918614,True
MIN201506050,2015-06-05,MIN,MIL,0,1,1804.1923608308684,750.9189267472408,True
PHI201506050,2015-06-05,PHI,SFN,2,0,0.0,4049.9907688933404,True
BOS201506050,2015-06-05,BOS,OAK,1,0,0.0,984.732038314543,True
NYA201506050,2015-06-05,NYA,ANA,0,0,3865.3953600333657,3915.807144653056,True
COL201506050,2015-06-05,COL,MIA,0,0,0.0,2773.388607504832,True
CHA201506050,2015-06-05,CHA,DET,1,0,1309.650557347085,380.91206913286544,True
WAS201506050,2015-06-05,WAS,CHN,0,0,0.0,0.0,False
KCA201506050,2015-06-05,KCA,TEX,0,1,0.0,738.3603198647533,True
ARI201506050,2015-06-05,ARI,NYN,0,0,0.0,0.0,False
LAN201506050,2015-06-05,LAN,SLN,0,0,0.0,0.0,False
CIN201506050,2015-06-05,CIN,SDN,0,2,807.0437316700402,3007.676030937142,True
SEA201506050,2015-06-05,SEA,TBA,0,0,0.0,0.0,False
ATL201506060,2015-06-06,ATL,PIT,0,0,0.0,0.0,False
KCA201506060,2015-06-06,KCA,TEX,0,2,0.0,0.0,False
SEA201506060,2015-06-06,SEA,TBA,0,0,0.0,0.0,False
CHA201506060,2015-06-06,CHA,DET,0,0,0.0,0.0,False
NYA201506060,2015-06-06,NYA,ANA,6,0,0.0,0.0,False
CLE201506060,2015-06-06,CLE,BAL,0,0,0.0,0.0,False
MIN201506060,2015-06-06,MIN,MIL,0,1,0.0,0.0,False
CIN201506060,2015-06-06,CIN,SDN,3,0,0.0,0.0,False
COL201506060,2015-06-06,COL,MIA,4,0,0.0,0.0,False
WAS201506060,2015-06-06,WAS,CHN,0,0,0.0,0.0,False
BOS201506060,2015-06-06,BOS,OAK,2,0,0.0,0.0,False
LAN201506060,2015-06-06,LAN,SLN,0,0,0.0,0.0,False
ARI201506060,2015-06-06,ARI,NYN,0,0,0.0,0.0,False
PHI201506060,2015-06-06,PHI,SFN,0,2,0.0,0.0,False
TOR201506060,2015-06-06,TOR,HOU,1,0,0.0,0.0,False
LAN201506070,2015-06-07,LAN,SLN,1,0,0.0,0.0,False
PHI201506070,2015-06-07,PHI,SFN,0,0,0.0,0.0,False
KCA201506070,2015-06-07,KCA,TEX,1,0,0.0,0.0,False
CIN201506070,2015-06-07,CIN,SDN,0,0,0.0,0.0,False
ATL201506070,2015-06-07,ATL,PIT,0,0,0.0,0.0,False
CHA201506070,2015-06-07,CHA,DET,4,1,0.0,0.0,False
ARI201506070,2015-06-07,ARI,NYN,2,1,0.0,0.0,False
COL201506070,2015-06-07,COL,MIA,0,2,0.0,0.0,False
SEA201506070,2015-06-07,SEA,TBA,0,1,0.0,0.0,False
BOS201506070,2015-06-07,BOS,OAK,0,0,0.0,0.0,False
WAS201506070,2015-06-07,WAS,CHN,0,0,0.0,0.0,False
NYA201506070,2015-06-07,NYA,ANA,0,2,0.0,0.0,False
CLE201506070,2015-06-07,CLE,BAL,0,1,0.0,0.0,False
TOR201506070,2015-06-07,TOR,HOU,1,0,0.0,0.0,False
MIN201506070,2015-06-07,MIN,MIL,0,0,0.0,0.0,False
COL201506080,2015-06-08,COL,SLN,5,0,0.0,1336.559689213104,True
MIN201506080,2015-06-08,MIN,KCA,0,0,0.0,662.9211671328137,True
CIN201506080,2015-06-08,CIN,PHI,1,1,0.0,807.0437316700402,True
LAN201506080,2015-06-08,LAN,ARI,1,0,0.0,574.8341149449532,True
ATL201506080,2015-06-08,ATL,SDN,0,0,0.0,595.1171387463928,True
TOR201506080,2015-06-08,TOR,MIA,6,0,0.0,2160.739882960971,True
PIT201506080,2015-06-08,PIT,MIL,0,0,840.3908467621023,1195.8388604672978,True
CHA201506080,2015-06-08,CHA,HOU,0,0,0.0,700.98343721047,True
MIN201506090,2015-06-09,MIN,KCA,0,1,0.0,0.0,False
PIT201506090,2015-06-09,PIT,MIL,0,0,0.0,0.0,False
ATL201506090,2015-06-09,ATL,SDN,0,0,0.0,0.0,False
LAN201506090,2015-06-09,LAN,ARI,0,0,0.0,0.0,False
NYA201506090,2015-06-09,NYA,WAS,0,0,0.0,326.3648031771951,True
CHA201506090,2015-06-09,CHA,HOU,0,0,0.0,0.0,False
COL201506090,2015-06-09,COL,SLN,0,0,0.0,0.0,False
