game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,oscorer
CLE199308260,NYA,CLE,CLE07,1993/08/26,0,7:05,night,true,hendt901,hicke901,evanj901,craft901,pitches,83,ltor,7,dry,none,night,177,28425,hitcs001,wertb001,wickb001,,
CLE199308270,NYA,CLE,CLE07,1993/08/27,0,7:05,night,true,evanj901,craft901,hicke901,hendt901,pitches,90,unknown,0,dry,none,night,190,57152,grimj001,perem001,,,
CLE199308280,NYA,CLE,CLE07,1993/08/28,0,1:35,day,true,craft901,hicke901,hendt901,evanj901,pitches,75,ltor,15,dry,none,overcast,165,36436,mutij001,key-j001,hernj002,,
CLE199308290,NYA,CLE,CLE07,1993/08/29,0,1:36,day,true,hicke901,hendt901,evanj901,craft901,pitches,80,fromlf,17,dry,none,cloudy,218,56825,montr002,grimj001,,,
CLE199309070,MIN,CLE,CLE07,1993/09/07,0,6:05,night,true,mcclt901,reedr901,cousd901,brinj901,pitches,68,ltor,8,dry,none,night,138,13276,tapak001,grimj001,,,
CLE199309080,MIN,CLE,CLE07,1993/09/08,0,7:05,night,true,reedr901,cousd901,brinj901,mcclt901,pitches,68,fromcf,5,dry,none,night,186,13590,mesaj001,brumg002,,,
CLE199309090,MIN,CLE,CLE07,1993/09/09,0,7:05,night,true,cousd901,brinj901,mcclt901,reedr901,pitches,78,tocf,12,dry,none,night,240,10408,aguir001,lilld001,,,
CLE199309101,BOS,CLE,CLE07,1993/09/10,1,5:07,night,true,koscg901,morrd901,clara901,barnl901,pitches,64,tocf,-1,dry,none,unknown,184,0,ojedb001,clemr001,dipoj001,,
CLE199309102,BOS,CLE,CLE07,1993/09/10,2,8:58,night,true,morrd901,clara901,barnl901,koscg901,pitches,60,unknown,-1,dry,none,night,229,36261,ryank001,wertb001,,,
CLE199309110,BOS,CLE,CLE07,1993/09/11,0,1:35,day,true,clara901,barnl901,koscg901,morrd901,pitches,60,ltor,10,dry,none,sunny,190,28788,lilld001,quanp001,,,
CLE199309120,BOS,CLE,CLE07,1993/09/12,0,1:35,day,true,barnl901,koscg901,morrd901,clara901,pitches,66,rtol,12,dry,none,cloudy,168,30170,mincn001,grimj001,,,
CLE199309200,BAL,CLE,CLE07,1993/09/20,0,7:06,night,true,morrd901,clara901,koscg901,barnl901,pitches,61,rtol,10,dry,none,cloudy,183,11751,milab001,valef001,dipoj001,,
CLE199309210,BAL,CLE,CLE07,1993/09/21,0,7:35,night,true,clara901,koscg901,barnl901,morrd901,pitches,51,fromcf,13,wet,none,night,238,19642,milla001,dipoj001,,,
CLE199309220,BAL,CLE,CLE07,1993/09/22,0,7:04,night,true,koscg901,onorb901,morrd901,clara901,none,70,tocf,8,dry,none,night,193,17113,hernj002,mcdob001,dipoj001,,
CLE199309240,MIL,CLE,CLE07,1993/09/24,0,6:05,night,true,younl901,meric901,onorb901,fordd901,pitches,63,fromlf,8,dry,none,night,227,33533,orosj001,lilld001,,,
CLE199309250,MIL,CLE,CLE07,1993/09/25,0,1:35,day,true,meric901,onorb901,fordd901,younl901,pitches,62,rtol,5,dry,none,overcast,140,26477,clarm002,navaj001,,,
CLE199309260,MIL,CLE,CLE07,1993/09/26,0,1:35,day,true,onorb901,fordd901,younl901,meric901,pitches,62,ltor,14,soaked,none,overcast,167,31834,hernj002,ignam001,,,
CLE199310010,CHA,CLE,CLE07,1993/10/01,0,7:06,night,true,koscg901,morrd901,barnl901,clara901,pitches,0,unknown,-1,damp,none,night,169,72454,ferna001,clarm002,hernr001,,
CLE199310020,CHA,CLE,CLE07,1993/10/02,0,1:35,day,true,morrd901,barnl901,clara901,koscg901,pitches,56,unknown,-1,dry,none,cloudy,200,72060,howac002,hernj002,drahb001,,
CLE199310030,CHA,CLE,CLE07,1993/10/03,0,1:39,day,true,barnl901,clara901,koscg901,morrd901,pitches,60,tocf,20,wet,none,night,172,72390,berej002,nagyc001,,,
SEA199304060,TOR,SEA,SEA02,1993/04/06,0,7:44,night,true,cobld901,merrd901,hirsj901,welkt901,pitches,0,unknown,-1,dry,none,dome,161,56120,johnr005,morrj001,,,
SEA199304070,TOR,SEA,SEA02,1993/04/07,0,12:41,day,true,merrd901,hirsj901,welkt901,cobld901,pitches,0,unknown,-1,dry,none,dome,137,27837,leita001,bosic001,wardd001,,
SEA199304090,BAL,SEA,SEA02,1993/04/09,0,7:37,night,true,johnm901,mckej901,voltv901,kaisk901,pitches,0,unknown,-1,dry,none,dome,188,23015,hanse001,mcdob001,,,
SEA199304100,BAL,SEA,SEA02,1993/04/10,0,7:06,night,true,mckej901,voltv901,kaisk901,johnm901,pitches,0,unknown,-1,dry,none,dome,181,54641,sutcr001,cummj001,olsog001,,
SEA199304110,BAL,SEA,SEA02,1993/04/11,0,1:35,day,true,voltv901,kaisk901,johnm901,mckej901,pitches,0,unknown,-1,dry,none,dome,263,16887,swanr001,willm004,,,
SEA199304200,BOS,SEA,SEA02,1993/04/20,0,7:06,night,true,johnm901,mckej901,voltv901,kaisk901,pitches,0,unknown,-1,dry,none,dome,180,28714,clemr001,cummj001,russj001,,
SEA199304210,BOS,SEA,SEA02,1993/04/21,0,7:05,night,true,mckej901,voltv901,kaisk901,johnm901,pitches,0,unknown,-1,dry,none,dome,152,13641,johnr005,darwd001,,,
SEA199304220,BOS,SEA,SEA02,1993/04/22,0,7:06,night,true,voltv901,kaisk901,johnm901,mckej901,pitches,0,unknown,-1,dry,none,dome,132,13604,bosic001,heskj001,,,ellis701
SEA199304230,NYA,SEA,SEA02,1993/04/23,0,7:36,night,true,denkd901,shulj901,tscht901,joycj901,pitches,0,unknown,-1,dry,none,dome,168,25155,hampm001,abboj001,charn001,,
SEA199304240,NYA,SEA,SEA02,1993/04/24,0,7:05,night,true,shulj901,tscht901,joycj901,denkd901,pitches,0,unknown,-1,dry,none,dome,196,52814,howes001,swanr001,farrs001,,
SEA199304250,NYA,SEA,SEA02,1993/04/25,0,1:37,day,true,tscht901,joycj901,denkd901,shulj901,pitches,0,unknown,-1,dry,none,dome,212,26056,montr002,henrd001,farrs001,,
SEA199304260,CLE,SEA,SEA02,1993/04/26,0,7:08,night,true,welkt901,hirsj901,merrd901,cobld901,pitches,0,unknown,-1,dry,none,dome,162,22230,johnr005,kramt001,,,
SEA199304270,CLE,SEA,SEA02,1993/04/27,0,7:05,night,true,cobld901,merrd901,hirsj901,welkt901,pitches,0,unknown,-1,dry,none,dome,158,13178,bosic001,nagyc001,,,
SEA199304280,CLE,SEA,SEA02,1993/04/28,0,7:06,night,true,merrd901,hirsj901,welkt901,cobld901,pitches,0,unknown,-1,dry,none,dome,143,12351,hanse001,mutij001,charn001,,
SEA199305070,MIN,SEA,SEA02,1993/05/07,0,7:35,night,true,cobld901,merrd901,hirsj901,welkt901,pitches,0,unknown,-1,dry,none,dome,162,29993,guthm001,swanr001,aguir001,,
SEA199305080,MIN,SEA,SEA02,1993/05/08,0,7:06,night,true,merrd901,hirsj901,welkt901,cobld901,pitches,0,unknown,0,dry,none,dome,133,42532,hanse001,deshj001,,,
SEA199305090,MIN,SEA,SEA02,1993/05/09,0,1:37,day,true,hirsj901,welkt901,cobld901,merrd901,pitches,0,unknown,-1,dry,none,dome,136,35680,leart001,erics001,charn001,,
SEA199305100,CHA,SEA,SEA02,1993/05/10,0,7:05,night,true,reedr901,mcclt901,cousd901,brinj901,pitches,0,unknown,-1,dry,none,dome,160,14961,ferna001,hampm001,,,
SEA199305110,CHA,SEA,SEA02,1993/05/11,0,7:35,night,true,mcclt901,brinj901,cousd901,reedr901,pitches,0,unknown,-1,dry,none,dome,147,16857,johnr005,stied001,charn001,,
SEA199305120,CHA,SEA,SEA02,1993/05/12,0,12:36,day,true,brinj901,cousd901,reedr901,mcclt901,pitches,0,unknown,0,dry,none,dome,178,19440,alvaw001,cummj001,hernr001,ventr001,
SEA199305240,CAL,SEA,SEA02,1993/05/24,0,7:05,night,true,hendt901,craft901,evanj901,mccol901,pitches,0,unknown,-1,dry,none,dome,285,23028,henrd001,crimc001,,,
SEA199305250,CAL,SEA,SEA02,1993/05/25,0,7:05,night,true,craft901,evanj901,mccol901,hendt901,pitches,0,unknown,-1,dry,none,dome,165,11896,finlc001,leart001,freys001,,
SEA199305260,CAL,SEA,SEA02,1993/05/26,0,7:05,night,true,evanj901,mccol901,hendt901,craft901,pitches,0,unknown,0,dry,none,dome,173,11871,delur001,lewis001,charn001,,
SEA199305270,CAL,SEA,SEA02,1993/05/27,0,7:04,night,true,mccol901,hendt901,craft901,evanj901,pitches,0,unknown,-1,dry,none,dome,147,14808,sands001,convj001,,,
SEA199305280,DET,SEA,SEA02,1993/05/28,0,7:37,night,true,garcr901,younl901,cedeg901,meric901,pitches,0,unknown,-1,dry,none,dome,202,18931,swanr001,boltt001,,,
SEA199305290,DET,SEA,SEA02,1993/05/29,0,7:07,night,true,younl901,cedeg901,meric901,garcr901,pitches,0,unknown,-1,dry,none,dome,191,27287,leitm001,hanse001,macdr001,,
SEA199305300,DET,SEA,SEA02,1993/05/30,0,5:09,night,true,cedeg901,meric901,garcr901,younl901,pitches,0,unknown,-1,dry,none,dome,203,27720,charn001,krueb001,,,
SEA199306010,MIL,SEA,SEA02,1993/06/01,0,7:05,night,true,koscg901,clara901,morrd901,barnl901,pitches,0,unknown,-1,dry,none,dome,156,12158,navaj001,bosic001,,,
SEA199306020,MIL,SEA,SEA02,1993/06/02,0,12:36,day,true,clara901,morrd901,barnl901,koscg901,pitches,0,unknown,-1,dry,none,dome,182,16517,nelsj001,eldrc001,charn001,,
SEA199306140,KCA,SEA,SEA02,1993/06/14,0,7:05,night,true,johnm901,voltv901,hicke901,kaisk901,pitches,0,unknown,-1,dry,none,dome,146,29399,johnr005,gardm001,charn001,,
SEA199306150,KCA,SEA,SEA02,1993/06/15,0,7:05,night,true,voltv901,hicke901,kaisk901,johnm901,pitches,0,unknown,-1,dry,none,dome,149,13474,convj001,pichh001,,,
SEA199306160,KCA,SEA,SEA02,1993/06/16,0,7:05,night,true,mckej901,kaisk901,voltv901,johnm901,pitches,0,unknown,0,dry,none,dome,189,14924,coned001,hanse001,,maynb001,
SEA199306180,TEX,SEA,SEA02,1993/06/18,0,7:37,night,true,brinj901,mcclt901,cedeg901,cousd901,pitches,0,unknown,-1,dry,none,dome,142,22162,flemd001,pavlr001,charn001,,
SEA199306190,TEX,SEA,SEA02,1993/06/19,0,7:07,night,true,mcclt901,cedeg901,cousd901,brinj901,pitches,0,unknown,-1,unknown,unknown,dome,172,41840,johnr005,burnt001,charn001,,
SEA199306200,TEX,SEA,SEA02,1993/06/20,0,1:37,day,true,cedeg901,cousd901,brinj901,mcclt901,pitches,0,unknown,-1,dry,none,dome,172,38103,leart001,leibc001,,,
SEA199306210,OAK,SEA,SEA02,1993/06/21,0,7:06,night,true,reilm901,roe-r901,scotd901,phild901,pitches,0,unknown,-1,dry,none,dome,177,17706,davis001,delur001,ecked001,,
SEA199306220,OAK,SEA,SEA02,1993/06/22,0,7:05,night,true,roe-r901,scotd901,phild901,reilm901,pitches,0,unknown,-1,dry,none,dome,211,17616,wittb001,convj001,,,
SEA199306230,OAK,SEA,SEA02,1993/06/23,0,7:07,night,true,scotd901,phild901,reilm901,roe-r901,pitches,0,unknown,-1,dry,none,dome,277,18625,henrd001,hills001,,,
SEA199306240,OAK,SEA,SEA02,1993/06/24,0,12:35,day,true,phild901,reilm901,roe-r901,scotd901,pitches,0,unknown,-1,dry,none,dome,184,22848,ecked001,johnr005,,,
SEA199307020,BOS,SEA,SEA02,1993/07/02,0,7:35,night,true,barnl901,koscg901,clara901,morrd901,pitches,0,unknown,0,dry,none,dome,222,23657,violf001,hampm001,russj001,,
SEA199307030,BOS,SEA,SEA02,1993/07/03,0,7:07,night,true,koscg901,clara901,morrd901,barnl901,pitches,0,unknown,0,dry,none,dome,186,31433,harrg001,charn001,russj001,,
SEA199307040,BOS,SEA,SEA02,1993/07/04,0,5:06,night,true,clara901,morrd901,barnl901,koscg901,pitches,0,unknown,-1,dry,none,dome,146,20814,quanp001,bosic001,,,
SEA199307050,NYA,SEA,SEA02,1993/07/05,0,7:07,night,true,garcr901,fordd901,younl901,meric901,pitches,0,unknown,-1,dry,none,dome,149,28990,kamis001,johnr005,howes001,,
SEA199307060,NYA,SEA,SEA02,1993/07/06,0,7:06,night,true,fordd901,younl901,meric901,garcr901,pitches,0,unknown,-1,dry,none,dome,175,18462,hanse001,abboj001,,,
SEA199307070,NYA,SEA,SEA02,1993/07/07,0,12:36,day,true,younl901,meric901,garcr901,fordd901,pitches,0,unknown,-1,dry,none,dome,162,23963,leart001,wickb001,charn001,,
SEA199307090,CLE,SEA,SEA02,1993/07/09,0,7:35,night,true,clara901,morrd901,barnl901,koscg901,pitches,0,unknown,-1,dry,none,dome,163,19567,flemd001,younc002,bosic001,,
SEA199307100,CLE,SEA,SEA02,1993/07/10,0,7:07,night,true,morrd901,barnl901,koscg901,clara901,pitches,0,unknown,-1,dry,none,dome,170,28003,bosic001,hernj002,,,
SEA199307110,CLE,SEA,SEA02,1993/07/11,0,2:35,day,true,barnl901,koscg901,clara901,morrd901,pitches,0,unknown,-1,unknown,unknown,dome,222,24572,ayrab001,plune001,,,
SEA199307270,MIN,SEA,SEA02,1993/07/27,0,7:08,night,true,roe-r901,scotd901,phild901,reilm901,pitches,0,unknown,0,dry,none,dome,167,21346,delur001,tsamg001,nelsj001,martt002,
SEA199307280,MIN,SEA,SEA02,1993/07/28,0,7:05,night,true,scotd901,phild901,reilm901,roe-r901,pitches,0,unknown,0,dry,none,dome,162,30413,bankw001,johnr005,casil001,harpb001,
SEA199307290,MIN,SEA,SEA02,1993/07/29,0,7:06,night,true,phild901,reilm901,roe-r901,scotd901,pitches,0,unknown,0,dry,none,dome,138,45607,leart001,erics001,powet001,,
SEA199307300,CHA,SEA,SEA02,1993/07/30,0,12:36,day,true,denkd901,shulj901,tscht901,joycj901,pitches,0,unknown,-1,dry,none,dome,196,33730,radis001,delur001,hernr001,,
SEA199307310,CHA,SEA,SEA02,1993/07/31,0,7:08,night,true,shulj901,tscht901,joycj901,denkd901,pitches,0,unknown,0,dry,none,dome,212,39860,boltr001,hanse001,radis001,coraj001,
SEA199308010,CHA,SEA,SEA02,1993/08/01,0,5:38,night,true,tscht901,joycj901,denkd901,shulj901,pitches,0,unknown,-1,dry,none,dome,122,28659,mcdoj001,bosic001,,,
SEA199308130,CAL,SEA,SEA02,1993/08/13,0,7:35,night,true,mcclt901,brinj901,culbf901,cousd901,pitches,0,unknown,-1,dry,none,dome,143,31735,hanse001,finlc001,,,
SEA199308140,CAL,SEA,SEA02,1993/08/14,0,7:07,night,true,brinj901,culbf901,cousd901,mcclt901,pitches,0,unknown,-1,dry,none,dome,165,29827,johnr005,langm001,,,
SEA199308150,CAL,SEA,SEA02,1993/08/15,0,3:08,day,true,culbf901,cousd901,mcclt901,brinj901,pitches,0,unknown,0,dry,none,dome,187,21593,leftp001,leart001,,myerg001,
SEA199308160,BAL,SEA,SEA02,1993/08/16,0,7:06,night,true,koscg901,morrd901,cedeg901,barnl901,pitches,0,unknown,-1,dry,none,dome,187,34077,flemd001,sutcr001,johnr005,,
SEA199308170,BAL,SEA,SEA02,1993/08/17,0,7:36,night,true,morrd901,cedeg901,barnl901,koscg901,pitches,0,unknown,-1,dry,none,dome,162,20529,bosic001,froht001,powet001,,
SEA199308180,BAL,SEA,SEA02,1993/08/18,0,12:37,day,true,cedeg901,barnl901,koscg901,morrd901,pitches,0,unknown,-1,dry,none,dome,153,21917,moyej001,hanse001,,,
SEA199308260,TOR,SEA,SEA02,1993/08/26,0,7:06,night,true,welkt901,cobld901,merrd901,hirsj901,pitches,0,unknown,-1,dry,none,dome,155,28463,johnr005,stewd001,powet001,,
SEA199308270,TOR,SEA,SEA02,1993/08/27,0,7:38,night,true,cobld901,merrd901,hirsj901,welkt901,pitches,0,unknown,-1,dry,none,dome,175,31771,nelsj001,willw001,plane001,,
SEA199308280,TOR,SEA,SEA02,1993/08/28,0,7:07,night,true,merrd901,hirsj901,welkt901,cobld901,pitches,0,unknown,0,dry,none,dome,147,56076,bosic001,cox-d001,powet001,,
SEA199308290,TOR,SEA,SEA02,1993/08/29,0,1:38,day,true,hirsj901,welkt901,cobld901,merrd901,pitches,0,unknown,0,dry,none,dome,164,34593,stott001,hanse001,,alomr001,
SEA199308300,DET,SEA,SEA02,1993/08/30,0,7:06,night,true,voltv901,kaisk901,johnm901,mckej901,pitches,0,unknown,-1,dry,none,dome,192,16767,gullb001,leart001,,,
SEA199308310,DET,SEA,SEA02,1993/08/31,0,7:04,night,true,kaisk901,johnm901,mckej901,voltv901,pitches,0,unknown,-1,dry,none,dome,193,15203,nelsj001,hennm001,powet001,,
SEA199309010,DET,SEA,SEA02,1993/09/01,0,12:35,day,true,johnm901,mckej901,voltv901,kaisk901,pitches,0,unknown,-1,dry,none,dome,177,15631,flemd001,moorm001,,,
SEA199309020,MIL,SEA,SEA02,1993/09/02,0,7:08,night,true,cousd901,reedr901,mcclt901,brinj901,pitches,0,unknown,-1,dry,none,dome,148,12238,bosic001,higut001,,,
SEA199309030,MIL,SEA,SEA02,1993/09/03,0,7:38,night,true,reedr901,mcclt901,brinj901,cousd901,pitches,0,unknown,-1,dry,none,dome,258,15478,orosj001,holmb002,maysm001,,
SEA199309040,MIL,SEA,SEA02,1993/09/04,0,7:07,night,true,cousd901,brinj901,mcclt901,reedr901,pitches,0,unknown,-1,dry,none,dome,153,21553,leart001,eldrc001,powet001,,
SEA199309050,MIL,SEA,SEA02,1993/09/05,0,12:06,day,true,brinj901,mcclt901,reedr901,cousd901,pitches,0,unknown,-1,unknown,unknown,dome,148,17616,johnr005,miraa001,,,
SEA199309160,KCA,SEA,SEA02,1993/09/16,0,7:04,night,true,cedeg901,denkd901,shulj901,tscht901,pitches,0,unknown,-1,dry,none,dome,164,14125,johnr005,hanec001,,,
SEA199309170,KCA,SEA,SEA02,1993/09/17,0,7:37,night,true,denkd901,shulj901,tscht901,cedeg901,pitches,0,unknown,-1,dry,none,dome,174,17151,gordt001,flemd001,montj002,,
SEA199309180,KCA,SEA,SEA02,1993/09/18,0,7:08,night,true,shulj901,tscht901,cedeg901,denkd901,pitches,0,unknown,-1,dry,none,dome,135,33597,appik001,bosic001,,,
SEA199309190,KCA,SEA,SEA02,1993/09/19,0,1:37,day,true,tscht901,cedeg901,denkd901,shulj901,pitches,0,unknown,-1,unknown,unknown,dome,139,17686,hanse001,magnm001,powet001,,
SEA199309200,TEX,SEA,SEA02,1993/09/20,0,7:07,night,true,craft901,hicke901,hendt901,evanj901,pitches,0,unknown,-1,dry,none,dome,221,31345,carpc001,holmb002,henkt001,,
SEA199309210,TEX,SEA,SEA02,1993/09/21,0,7:36,night,true,hicke901,hendt901,evanj901,craft901,pitches,0,unknown,-1,dry,none,dome,157,14781,johnr005,leibc001,,,
SEA199309220,TEX,SEA,SEA02,1993/09/22,0,7:08,night,true,hendt901,evanj901,craft901,hicke901,pitches,0,unknown,-1,dry,none,dome,174,40184,flemd001,ryann001,powet001,,
SEA199309240,OAK,SEA,SEA02,1993/09/24,0,7:47,night,true,cedeg901,denkd901,shulj901,tscht901,pitches,0,unknown,0,dry,none,dome,179,50508,karss001,bosic001,ecked001,gateb001,
SEA199309250,OAK,SEA,SEA02,1993/09/25,0,7:06,night,true,denkd901,shulj901,tscht901,cedeg901,pitches,0,unknown,0,dry,none,dome,194,19535,horsv001,powet001,,abbok002,
SEA199309260,OAK,SEA,SEA02,1993/09/26,0,1:36,day,true,shulj901,tscht901,cedeg901,denkd901,pitches,0,unknown,0,dry,none,dome,200,22751,brisj001,ontis001,ecked001,merch001,
SFN199304120,FLO,SFN,SFO02,1993/04/12,0,1:05,day,false,hallt901,quicj901,crawj901,ripps901,pitches,61,ltor,15,dry,none,sunny,220,56689,beckr001,klinj001,,,
SFN199304130,FLO,SFN,SFO02,1993/04/13,0,1:09,day,false,quicj901,crawj901,ripps901,hallt901,pitches,67,ltor,17,dry,none,sunny,158,23631,burbd001,aquil001,beckr001,,
SFN199304140,FLO,SFN,SFO02,1993/04/14,0,1:07,day,false,crawj901,ripps901,hallt901,quicj901,pitches,56,tocf,14,dry,none,overcast,211,17523,bower001,swifb001,harvb001,,
SFN199304150,ATL,SFN,SFO02,1993/04/15,0,7:37,night,false,ripps901,hallt901,quicj901,crawj901,pitches,56,ltor,20,dry,none,night,145,17533,branj001,maddg002,,,
SFN199304160,ATL,SFN,SFO02,1993/04/16,0,7:38,night,false,hirsm901,wintm901,froeb901,gormb901,pitches,59,torf,10,dry,none,night,136,31403,burkj001,smolj001,beckr001,,
SFN199304170,ATL,SFN,SFO02,1993/04/17,0,3:22,day,false,wintm901,froeb901,gormb901,hirsm901,pitches,60,tocf,24,wet,rain,overcast,156,28638,avers001,jackm001,stanm003,,
SFN199304180,ATL,SFN,SFO02,1993/04/18,0,1:06,day,false,froeb901,gormb901,hirsm901,wintm901,pitches,61,ltor,16,dry,none,sunny,262,37264,jackm001,bedrs001,,,
SFN199304280,NYN,SFN,SFO02,1993/04/28,0,7:35,night,false,poncl901,mcshj901,davib902,hohnb901,pitches,61,ltor,18,dry,none,night,190,18476,beckr001,innij001,,,
SFN199304290,NYN,SFN,SFO02,1993/04/29,0,1:05,day,false,mcshj901,davib902,hohnb901,poncl901,pitches,69,ltor,12,dry,none,sunny,173,21949,blacb001,sabeb001,jackm001,,
SFN199304300,MON,SFN,SFO02,1993/04/30,0,7:35,night,false,rungp901,demud901,relic901,laynj901,pitches,0,unknown,-1,dry,none,night,169,20893,swifb001,nabhc001,,,
SFN199305010,MON,SFN,SFO02,1993/05/01,0,1:08,day,false,demud901,relic901,laynj901,rungp901,pitches,70,tocf,6,dry,none,sunny,174,23234,branj001,jonej002,,,
SFN199305020,MON,SFN,SFO02,1993/05/02,0,1:08,day,false,relic901,laynj901,rungp901,demud901,pitches,61,ltor,18,dry,none,sunny,208,29913,jackm001,fassj001,,,
SFN199305040,PHI,SFN,SFO02,1993/05/04,0,7:36,night,false,wendh901,marsr901,rapue901,vanol901,pitches,52,tocf,22,dry,none,night,198,17725,andel001,righd001,willm002,,
SFN199305050,PHI,SFN,SFO02,1993/05/05,0,1:07,day,false,marsr901,rapue901,vanol901,wendh901,pitches,67,ltor,16,dry,none,sunny,160,20289,swifb001,jackd001,,,
SFN199305070,LAN,SFN,SFO02,1993/05/07,0,7:38,night,false,rapue901,vanol901,wendh901,marsr901,pitches,51,unknown,-1,dry,none,night,189,36114,blacb001,grosk001,,,
SFN199305080,LAN,SFN,SFO02,1993/05/08,0,1:05,day,false,vanol901,wendh901,marsr901,rapue901,pitches,68,ltor,15,dry,none,sunny,258,47241,gottj001,burbd001,,,
SFN199305090,LAN,SFN,SFO02,1993/05/09,0,1:07,day,false,wendh901,marsr901,rapue901,vanol901,pitches,70,ltor,10,dry,none,sunny,153,56679,herso001,branj001,gottj001,,
SFN199305170,HOU,SFN,SFO02,1993/05/17,0,3:05,day,false,riekr901,willc901,westj901,darlg901,pitches,66,ltor,16,dry,none,sunny,219,17618,burbd001,joned001,,,
SFN199305180,HOU,SFN,SFO02,1993/05/18,0,7:38,night,false,willc901,westj901,darlg901,riekr901,pitches,64,tocf,20,dry,none,night,170,19798,burkj001,kiled001,,,
SFN199305190,HOU,SFN,SFO02,1993/05/19,0,1:05,day,false,westj901,darlg901,riekr901,willc901,pitches,70,tolf,10,wet,none,cloudy,139,20267,branj001,harnp001,,,
SFN199305200,CIN,SFN,SFO02,1993/05/20,0,1:07,day,false,darlg901,riekr901,willc901,westj901,none,68,ltor,10,dry,none,sunny,169,20690,wilst002,browt001,,,
SFN199305210,CIN,SFN,SFO02,1993/05/21,0,7:35,night,false,davig901,grege901,bonig901,tatat901,pitches,0,unknown,-1,dry,none,night,138,26798,swifb001,belct001,beckr001,,
SFN199305220,CIN,SFN,SFO02,1993/05/22,0,1:08,day,false,grege901,bonig901,tatat901,davig901,pitches,71,fromcf,10,dry,none,sunny,179,35221,rijoj001,blacb001,,,
SFN199305230,CIN,SFN,SFO02,1993/05/23,0,1:08,day,false,bonig901,tatat901,davig901,grege901,pitches,68,ltor,20,dry,none,sunny,139,54904,jackm001,landb001,,,
SFN199306030,PIT,SFN,SFO02,1993/06/03,0,7:39,night,false,rungp901,kellj901,demud901,laynj901,pitches,58,ltor,20,wet,drizzle,night,179,15804,neagd001,brumg002,minob001,,
SFN199306040,PIT,SFN,SFO02,1993/06/04,0,7:38,night,false,kellj901,demud901,laynj901,rungp901,pitches,58,torf,20,wet,drizzle,night,166,15725,cooks001,branj001,belis001,,
SFN199306050,PIT,SFN,SFO02,1993/06/05,0,1:09,day,false,demud901,laynj901,rungp901,kellj901,pitches,64,torf,20,dry,none,sunny,153,23990,wilst002,waket001,beckr001,,
SFN199306060,PIT,SFN,SFO02,1993/06/06,0,1:37,day,false,laynj901,rungp901,kellj901,demud901,pitches,64,ltor,20,dry,none,cloudy,162,40594,swifb001,walkb001,,,
SFN199306080,SLN,SFN,SFO02,1993/06/08,0,1:08,day,false,crawj901,ripps901,hallt901,quicj901,pitches,73,torf,17,dry,none,sunny,164,19108,arocr001,burkj001,smitl001,,
SFN199306090,SLN,SFN,SFO02,1993/06/09,0,1:07,day,false,ripps901,hallt901,quicj901,crawj901,pitches,70,tocf,15,dry,none,sunny,141,21403,blacb001,osbod001,beckr001,,
SFN199306110,CHN,SFN,SFO02,1993/06/11,0,7:39,night,false,davib902,hohnb901,bellw901,mcshj901,pitches,0,unknown,-1,dry,none,night,158,28103,wilst002,hibbg001,,,
SFN199306120,CHN,SFN,SFO02,1993/06/12,0,1:06,day,false,hohnb901,bellw901,mcshj901,davib902,pitches,77,fromcf,10,dry,none,sunny,174,37582,swifb001,mcelc001,beckr001,,
SFN199306130,CHN,SFN,SFO02,1993/06/13,0,1:09,day,false,bellw901,mcshj901,davib902,hohnb901,pitches,75,ltor,15,dry,none,sunny,132,42947,burkj001,morgm001,beckr001,,
SFN199306210,SDN,SFN,SFO02,1993/06/21,0,7:36,night,false,davig901,grege901,bonig901,tatat901,pitches,60,ltor,25,dry,none,sunny,169,18882,wilst002,brocd001,beckr001,,
SFN199306220,SDN,SFN,SFO02,1993/06/22,0,7:38,night,false,grege901,bonig901,tatat901,davig901,pitches,60,ltor,25,dry,none,sunny,156,20450,benea001,swifb001,harrg003,,
SFN199306230,SDN,SFN,SFO02,1993/06/23,0,1:05,day,false,bonig901,davig901,(none),grege901,pitches,75,fromrf,8,dry,none,sunny,161,39869,blacb001,harrg002,,,
SFN199306240,COL,SFN,SFO02,1993/06/24,0,1:09,day,false,wintm901,gormb901,froeb901,monte901,pitches,96,fromrf,5,dry,none,sunny,166,39827,burkj001,blaiw001,,,
SFN199306250,COL,SFN,SFO02,1993/06/25,0,7:37,night,false,gormb901,froeb901,monte901,wintm901,pitches,73,tocf,20,dry,none,night,167,30722,hickb001,henrb001,,,
SFN199306260,COL,SFN,SFO02,1993/06/26,0,1:08,day,false,froeb901,monte901,wintm901,gormb901,pitches,0,unknown,-1,dry,none,sunny,199,39327,reyna001,wilst002,,,
SFN199306270,COL,SFN,SFO02,1993/06/27,0,1:06,day,false,monte901,wintm901,gormb901,froeb901,pitches,68,tolf,20,dry,none,sunny,119,45408,swifb001,leskc001,,,
SFN199307150,NYN,SFN,SFO02,1993/07/15,0,1:07,day,false,darlg901,willc901,westj901,pullf901,pitches,70,ltor,15,dry,none,cloudy,146,26036,swifb001,hille001,,,
