game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,gametype,umphome,ump1b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,ump2b,ump3b
PIT192409011,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1924/09/01,1,0:00PM,day,false,,pfirc901,hartb901,"""137,68""","""Wayne Townsend""","""Wayne Townsend""",2007/09/03 12:26PM,park,none,0,unknown,-1,unknown,unknown,unknown,108,20000,morrj105,wheer101,,,(none),(none)
PIT192409012,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1924/09/01,2,0:00PM,day,false,,hartb901,pfirc901,"""137,109""","""Wayne Townsend""","""Wayne Townsend""",2007/09/04 8:34AM,park,none,0,unknown,-1,unknown,unknown,unknown,103,20000,adamb104,aldrv101,,,(none),(none)
PIT192409030,"""version 7RS(19) of 07/07/92""",SLN,PIT,PIT06,1924/09/03,0,0:00PM,day,false,,pfirc901,hartb901,"""128,137""","""Wayne Townsend""","""Wayne Townsend""",2007/09/17 8:10AM,park,none,0,unknown,-1,unknown,unknown,unknown,102,4500,coopw101,bellh101,,,(none),(none)
PIT192409040,"""version 7RS(19) of 07/07/92""",SLN,PIT,PIT06,1924/09/04,0,0:00PM,day,false,,hartb901,pfirc901,"""128,137""","""Wayne Townsend""","""Wayne Townsend""",2007/09/22 2:02PM,park,none,0,unknown,-1,unknown,unknown,unknown,112,4000,sotha101,kremr101,,,(none),(none)
PIT192409061,"""version 7RS(19) of 07/07/92""",SLN,PIT,PIT06,1924/09/06,1,0:00PM,day,false,,pfirc901,hartb901,"""128,137""","""Wayne Townsend""","""Wayne Townsend""",2007/09/29 6:38PM,park,none,0,unknown,-1,unknown,unknown,unknown,87,0,yde-e101,stuaj101,,,(none),(none)
PIT192409062,"""version 7RS(19) of 07/07/92""",SLN,PIT,PIT06,1924/09/06,2,0:00PM,day,false,,hartb901,pfirc901,"""128,137""","""Wayne Townsend""","""Wayne Townsend""",2007/09/30 10:39AM,park,none,0,unknown,-1,unknown,unknown,unknown,120,10000,pfefj101,rhemf101,,,(none),(none)
PIT192409261,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1924/09/26,1,0:00PM,day,false,,riglc901,wilsf901,"""137""","""Wayne Townsend""","""Wayne Townsend""",2007/11/24 12:57PM,park,none,0,unknown,-1,unknown,unknown,unknown,99,0,kremr101,keenv101,,,(none),pfirc901
PIT192409262,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1924/09/26,2,0:00PM,day,false,,pfirc901,riglc901,"""137,109""","""Wayne Townsend""","""Wayne Townsend""",2007/11/24 6:35PM,park,none,0,unknown,-1,unknown,unknown,unknown,116,4000,pfefj101,kauft101,,,(none),wilsf901
PIT192409270,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1924/09/27,0,0:00PM,day,false,,riglc901,wilsf901,"""137,109""","""Wayne Townsend""","""Wayne Townsend""",2007/11/26 10:52AM,park,none,0,unknown,-1,unknown,unknown,unknown,94,4000,adamb104,aldrv101,,,(none),pfirc901
CHN192404230,"""version 7RS(19) of 07/07/92""",SLN,CHN,CHI11,1924/04/23,0,0:00PM,day,false,,klemb901,wilsf901,"""68,128,109""","""Wayne Townsend""","""Wayne Townsend""",2005/12/27 11:47AM,park,none,0,unknown,-1,unknown,unknown,unknown,117,27000,keenv101,pfefj101,,,(none),(none)
CHN192404240,"""version 7RS(19) of 07/07/92""",SLN,CHN,CHI11,1924/04/24,0,0:00PM,day,false,,klemb901,wilsf901,"""128,68,109""","""Wayne Townsend""","""Wayne Townsend""",2005/12/28 12:04PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,8000,blaks101,sotha101,,,(none),(none)
CHN192404250,"""version 7RS(19) of 07/07/92""",SLN,CHN,CHI11,1924/04/25,0,0:00PM,day,false,,klemb901,wilsf901,"""68,109,128""","""Wayne Townsend""","""Wayne Townsend""",2005/12/31 6:00PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,4000,wheer101,hainj101,,,(none),(none)
CHN192404270,"""version 7RS(19) of 07/07/92""",PIT,CHN,CHI11,1924/04/27,0,0:00PM,day,false,,quige901,hartb901,"""68,137""","""Wayne Townsend""","""Wayne Townsend""",2006/01/14 12:15PM,park,none,0,unknown,-1,wet,unknown,overcast,90,4000,kauft101,lundd101,,,(none),(none)
CHN192404280,"""version 7RS(19) of 07/07/92""",PIT,CHN,CHI11,1924/04/28,0,0:00PM,day,false,,hartb901,quige901,"""68,109,137""","""Wayne Townsend""","""Wayne Townsend""",2006/01/15 5:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,108,5000,coopw101,keenv101,,,(none),(none)
CHN192404290,"""version 7RS(19) of 07/07/92""",PIT,CHN,CHI11,1924/04/29,0,0:00PM,day,false,,quige901,hartb901,"""68,137,109""","""Wayne Townsend""","""Wayne Townsend""",2006/01/21 1:57PM,park,none,0,unknown,-1,unknown,unknown,unknown,100,12000,alexg102,meadl101,,,(none),(none)
CHN192404300,"""version 7RS(19) of 07/07/92""",PIT,CHN,CHI11,1924/04/30,0,0:00PM,day,false,,hartb901,quige901,"""68,109,137,128""","""Wayne Townsend""","""Wayne Townsend""",2006/01/22 3:07PM,park,none,0,unknown,-1,unknown,unknown,unknown,146,5000,morrj105,jacoe101,,,(none),(none)
CHN192405010,"""version 7RS(19) of 07/07/92""",CIN,CHN,CHI11,1924/05/01,0,0:00PM,day,false,,klemb901,wilsf901,"""109,68""","""Wayne Townsend""","""Wayne Townsend""",2006/01/28 3:09PM,park,none,0,unknown,-1,unknown,unknown,unknown,106,10000,aldrv101,maysc101,,,(none),(none)
CHN192405020,"""version 7RS(19) of 07/07/92""",CIN,CHN,CHI11,1924/05/02,0,0:00PM,day,false,,klemb901,wilsf901,"""68,109""","""Wayne Townsend""","""Wayne Townsend""",2006/02/04 12:12PM,park,none,0,unknown,-1,unknown,unknown,unknown,103,16500,sheet102,kauft101,,,(none),(none)
CHN192405030,"""version 7RS(19) of 07/07/92""",CIN,CHN,CHI11,1924/05/03,0,0:00PM,day,false,,klemb901,wilsf901,"""109,68""","""Wayne Townsend""","""Wayne Townsend""",2006/02/05 1:14PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,100,17600,donop102,keenv101,,,(none),(none)
CHN192405040,"""version 7RS(19) of 07/07/92""",SLN,CHN,CHI11,1924/05/04,0,0:00PM,day,false,,klemb901,wilsf901,"""68""","""Wayne Townsend""","""Wayne Townsend""",2006/02/07 2:14PM,park,none,0,unknown,-1,unknown,unknown,unknown,84,23000,alexg102,sotha101,,,(none),(none)
CHN192405100,"""version 7RS(19) of 07/07/92""",BRO,CHN,CHI11,1924/05/10,0,0:00PM,day,false,,klemb901,wilsf901,"""73,68,109""","""Rob Neyer""","""Rob Neyer""",1997/01/09 1:17PM,park,none,0,unknown,-1,unknown,unknown,unknown,98,7000,alexg102,grimb101,,,(none),(none)
CHN192405110,"""version 7RS(19) of 07/07/92""",BRO,CHN,CHI11,1924/05/11,0,0:00PM,day,false,,klemb901,wilsf901,"""68""","""Wayne Townsend""","""Wayne Townsend""",2006/02/26 5:47PM,park,none,0,unknown,-1,unknown,unknown,unknown,95,28000,jacoe101,ruetd101,,,(none),(none)
CHN192405120,"""version 7RS(19) of 07/07/92""",BRO,CHN,CHI11,1924/05/12,0,0:00PM,day,false,,klemb901,wilsf901,"""73,65,109""","""Rob Neyer""","""Rob Neyer""",1997/01/16 1:28PM,park,none,0,unknown,-1,unknown,unknown,unknown,98,6500,vancd101,aldrv101,,,(none),(none)
CHN192405130,"""version 7RS(19) of 07/07/92""",BRO,CHN,CHI11,1924/05/13,0,0:00PM,day,false,,klemb901,wilsf901,"""73,65,109""","""Rob Neyer""","""Rob Neyer""",1997/01/16 1:43PM,park,none,0,unknown,-1,unknown,unknown,unknown,74,3500,keenv101,decaa101,,,(none),(none)
CHN192405140,"""version 7RS(19) of 07/07/92""",NY1,CHN,CHI11,1924/05/14,0,0:00PM,day,false,,quige901,hartb901,"""65,73,109""","""Rob Neyer""","""Rob Neyer""",1997/05/31 1:36PM,park,none,0,unknown,-1,unknown,unknown,unknown,107,6000,mcquh101,kauft101,,,(none),sweej901
CHN192405150,"""version 7RS(19) of 07/07/92""",NY1,CHN,CHI11,1924/05/15,0,0:00PM,day,false,,hartb901,sweej901,"""65,109,73""","""Rob Neyer""","""Rob Neyer""",1997/05/31 2:01PM,park,none,0,unknown,-1,unknown,unknown,unknown,98,14000,alexg102,ryanr101,,,(none),quige901
CHN192405160,"""version 7RS(19) of 07/07/92""",NY1,CHN,CHI11,1924/05/16,0,0:00PM,day,false,,sweej901,quige901,"""73,68,65""","""Rob Neyer""","""Rob Neyer""",1997/05/31 2:40PM,park,none,0,unknown,-1,unknown,unknown,unknown,174,20000,maune101,blaks101,,,(none),hartb901
CHN192405170,"""version 7RS(19) of 07/07/92""",NY1,CHN,CHI11,1924/05/17,0,0:00PM,day,false,,quige901,hartb901,"""65,109,68""","""Rob Neyer""","""Rob Neyer""",1997/05/31 3:00PM,park,none,0,unknown,-1,unknown,unknown,unknown,98,25000,aldrv101,barnv101,,,(none),sweej901
CHN192405180,"""version 7RS(19) of 07/07/92""",PHI,CHN,CHI11,1924/05/18,0,0:00PM,day,false,,pfirc901,powej901,"""68""","""Wayne Townsend""","""Wayne Townsend""",2006/04/23 1:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,137,22000,hubbb101,kauft101,carlh101,,(none),morac102
CHN192405200,"""version 7RS(19) of 07/07/92""",PHI,CHN,CHI11,1924/05/20,0,0:00PM,day,false,,powej901,morac102,"""109,128,68""","""Wayne Townsend""","""Wayne Townsend""",2006/05/01 5:23PM,park,none,0,unknown,-1,unknown,unknown,unknown,100,4500,keenv101,glazw101,,,(none),pfirc901
CHN192405210,"""version 7RS(19) of 07/07/92""",PHI,CHN,CHI11,1924/05/21,0,0:00PM,day,false,,morac102,pfirc901,"""109,68""","""Wayne Townsend""","""Wayne Townsend""",2006/05/02 6:30PM,park,none,0,unknown,-1,unknown,unknown,unknown,89,0,alexg102,ringj101,,,(none),powej901
CHN192405220,"""version 7RS(19) of 07/07/92""",BSN,CHN,CHI11,1924/05/22,0,0:00PM,day,false,,odayh101,mccob104,"""68,109""","""Wayne Townsend""","""Wayne Townsend""",2006/05/04 4:08PM,park,none,0,unknown,-1,unknown,unknown,unknown,113,0,aldrv101,barnj102,,,(none),(none)
CHN192405240,"""version 7RS(19) of 07/07/92""",BSN,CHN,CHI11,1924/05/24,0,0:00PM,day,false,,mccob104,odayh101,"""68,109""","""Wayne Townsend""","""Wayne Townsend""",2006/05/16 5:54PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,7500,genej101,keenv101,,,(none),(none)
CHN192405250,"""version 7RS(19) of 07/07/92""",BSN,CHN,CHI11,1924/05/25,0,0:00PM,day,false,,odayh101,mccob104,"""111,71,63,274""","""Cliff Blau""","""Cliff Blau""",2021/08/22 3:34PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,8000,jacoe101,yeara101,,,(none),(none)
CHN192405270,"""version 7RS(19) of 07/07/92""",PIT,CHN,CHI11,1924/05/27,0,0:00PM,day,false,,sweej901,hartb901,"""68,109,137""","""Wayne Townsend""","""Wayne Townsend""",2006/05/25 6:15PM,park,none,0,unknown,-1,unknown,unknown,unknown,112,7000,morrj105,kauft101,,,(none),quige901
CHN192405280,"""version 7RS(19) of 07/07/92""",PIT,CHN,CHI11,1924/05/28,0,0:00PM,day,false,,hartb901,quige901,"""109,137,68""","""Wayne Townsend""","""Wayne Townsend""",2006/06/01 4:16PM,park,none,0,unknown,-1,unknown,unknown,unknown,109,7000,aldrv101,coopw101,,,(none),sweej901
CHN192405290,"""version 7RS(19) of 07/07/92""",PIT,CHN,CHI11,1924/05/29,0,0:00PM,day,false,,quige901,sweej901,"""109,68,137""","""Wayne Townsend""","""Wayne Townsend""",2006/06/07 6:37PM,park,none,0,unknown,-1,unknown,unknown,unknown,95,1000,keenv101,morrj105,,,(none),hartb901
CHN192405301,"""version 7RS(19) of 07/07/92""",CIN,CHN,CHI11,1924/05/30,1,0:00PM,day,false,,odayh101,mccob104,"""68""","""Wayne Townsend""","""Wayne Townsend""",2006/06/14 6:32PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,0,rixee101,jacoe101,,,(none),(none)
CHN192405302,"""version 7RS(19) of 07/07/92""",CIN,CHN,CHI11,1924/05/30,2,0:00PM,day,false,,mccob104,odayh101,"""109,68""","""Wayne Townsend""","""Wayne Townsend""",2006/06/15 9:30AM,park,none,0,unknown,-1,unknown,unknown,unknown,106,40536,may-j102,wheer101,,,(none),(none)
CHN192405310,"""version 7RS(19) of 07/07/92""",CIN,CHN,CHI11,1924/05/31,0,0:00PM,day,false,,odayh101,mccob104,"""68,109""","""Wayne Townsend""","""Wayne Townsend""",2006/06/16 3:02PM,park,none,0,unknown,-1,unknown,unknown,unknown,77,10000,alexg102,maysc101,,,(none),(none)
CHN192406010,"""version 7RS(19) of 07/07/92""",PIT,CHN,CHI11,1924/06/01,0,0:00PM,day,false,,mccob104,odayh101,"""68,137""","""Wayne Townsend""","""Wayne Townsend""",2006/06/18 10:31PM,park,none,0,unknown,-1,unknown,unknown,cloudy,83,12000,aldrv101,morrj105,,,(none),(none)
CHN192406211,"""version 7RS(19) of 07/07/92""",SLN,CHN,CHI11,1924/06/21,1,0:00PM,day,false,,morac102,riglc901,"""128,68""","""Wayne Townsend""","""Wayne Townsend""",2006/09/11 4:04PM,park,none,0,unknown,-1,unknown,unknown,unknown,142,0,keenv101,sotha101,,,(none),(none)
CHN192406212,"""version 7RS(19) of 07/07/92""",SLN,CHN,CHI11,1924/06/21,2,0:00PM,day,false,,riglc901,morac102,"""128,109,68""","""Wayne Townsend""","""Wayne Townsend""",2006/09/11 7:15PM,park,none,0,unknown,-1,unknown,unknown,unknown,92,30000,kauft101,sherb101,,,(none),(none)
CHN192407010,"""version 7RS(19) of 07/07/92""",CIN,CHN,CHI11,1924/07/01,0,0:00PM,day,false,,pfirc901,hartb901,"""68,109""","""Wayne Townsend""","""Wayne Townsend""",2006/10/21 6:45PM,park,none,0,unknown,-1,unknown,unknown,unknown,93,7000,jacoe101,donop102,,,(none),mccob104
CHN192407020,"""version 7RS(19) of 07/07/92""",CIN,CHN,CHI11,1924/07/02,0,0:00PM,day,false,,hartb901,mccob104,"""68,109""","""Wayne Townsend""","""Wayne Townsend""",2006/10/25 5:38PM,park,none,0,unknown,-1,unknown,unknown,unknown,98,6600,keenv101,rixee101,,,(none),pfirc901
CHN192407030,"""version 7RS(19) of 07/07/92""",CIN,CHN,CHI11,1924/07/03,0,0:00PM,day,false,,mccob104,pfirc901,"""68,109""","""Wayne Townsend""","""Wayne Townsend""",2006/10/28 9:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,99,7500,kauft101,sheet102,,,(none),hartb901
CHN192407080,"""version 7RS(19) of 07/07/92""",BRO,CHN,CHI11,1924/07/08,0,0:00PM,day,false,,odayh101,sweej901,"""68,73,109,65""","""Wayne Townsend""","""Wayne Townsend""",2006/11/20 6:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,138,4000,decaa101,aldrv101,grimb101,,(none),(none)
CHN192407101,"""version 7RS(19) of 07/07/92""",BRO,CHN,CHI11,1924/07/10,1,0:00PM,day,false,,sweej901,odayh101,"""73""","""Wayne Townsend""","""Wayne Townsend""",2006/12/03 6:23PM,park,none,0,unknown,-1,unknown,unknown,unknown,111,0,kauft101,ruetd101,,,(none),(none)
CHN192407102,"""version 7RS(19) of 07/07/92""",BRO,CHN,CHI11,1924/07/10,2,0:00PM,day,false,,odayh101,sweej901,"""73,65,68""","""Wayne Townsend/Smith""","""Wayne Townsend/Smith""",2006/12/03 7:55PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,15000,jacoe101,doakb101,,,(none),(none)
CHN192407110,"""version 7RS(19) of 07/07/92""",BRO,CHN,CHI11,1924/07/11,0,0:00PM,day,false,,sweej901,odayh101,"""68,73""","""Wayne Townsend""","""Wayne Townsend""",2006/12/23 10:25AM,park,none,0,unknown,-1,unknown,unknown,unknown,105,12000,vancd101,blaks101,,,(none),(none)
CHN192407120,"""version 7RS(19) of 07/07/92""",NY1,CHN,CHI11,1924/07/12,0,0:00PM,day,false,,klemb901,wilsf901,"""109,68,73""","""Wayne Townsend""","""Wayne Townsend""",2007/01/06 2:32PM,park,none,0,unknown,-1,unknown,unknown,unknown,99,25000,mcquh101,keenv101,,,(none),(none)
CHN192407130,"""version 7RS(19) of 07/07/92""",NY1,CHN,CHI11,1924/07/13,0,0:00PM,day,false,,klemb901,wilsf901,"""96,104,111""","""Jim Herdman""","""Jim Herdman""",2020/12/28 8:22PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,35000,bentj101,kauft101,,,(none),(none)
CHN192407140,"""version 7RS(19) of 07/07/92""",NY1,CHN,CHI11,1924/07/14,0,0:00PM,day,false,,klemb901,wilsf901,"""109,73,68""","""Wayne Townsend""","""Wayne Townsend""",2007/01/07 12:50PM,park,none,0,unknown,-1,unknown,unknown,unknown,104,10000,barnv101,jacoe101,,,(none),(none)
CHN192407150,"""version 7RS(19) of 07/07/92""",NY1,CHN,CHI11,1924/07/15,0,0:00PM,day,false,,klemb901,wilsf901,"""68,109,65,73""","""Wayne Townsend""","""Wayne Townsend""",2007/01/15 11:36AM,park,none,0,unknown,-1,unknown,unknown,unknown,117,0,,,,,(none),(none)
CHN192407160,"""version 7RS(19) of 07/07/92""",PHI,CHN,CHI11,1924/07/16,0,0:00PM,day,false,,hartb901,mccob104,"""109""","""Wayne Townsend""","""Wayne Townsend""",2007/01/27 7:26PM,park,none,0,unknown,-1,unknown,unknown,unknown,104,0,ringj101,bushg101,coucj101,,(none),pfirc901
CHN192407170,"""version 7RS(19) of 07/07/92""",PHI,CHN,CHI11,1924/07/17,0,0:00PM,day,false,,mccob104,pfirc901,"""109,68""","""Wayne Townsend""","""Wayne Townsend""",2007/02/03 11:17AM,park,none,0,unknown,-1,unknown,unknown,unknown,105,4000,keenv101,hubbb101,,,(none),hartb901
CHN192407180,"""version 7RS(19) of 07/07/92""",PHI,CHN,CHI11,1924/07/18,0,0:00PM,day,false,,pfirc901,hartb901,"""68,109""","""Wayne Townsend""","""Wayne Townsend""",2007/02/17 6:33PM,park,none,0,unknown,-1,unknown,unknown,unknown,117,6000,aldrv101,betth101,,,(none),mccob104
CHN192407191,"""version 7RS(19) of 07/07/92""",PHI,CHN,CHI11,1924/07/19,1,0:00PM,day,false,,hartb901,mccob104,"""68""","""Wayne Townsend""","""Wayne Townsend""",2007/02/25 12:38PM,park,none,0,unknown,-1,unknown,unknown,unknown,109,0,kauft101,carlh101,keenv101,,(none),pfirc901
CHN192407192,"""version 7RS(19) of 07/07/92""",PHI,CHN,CHI11,1924/07/19,2,0:00PM,day,false,,mccob104,pfirc901,"""68,109""","""Wayne Townsend/Smith""","""Wayne Townsend/Smith""",2007/02/25 3:05PM,park,none,0,unknown,-1,unknown,unknown,unknown,117,15000,jacoe101,glazw101,,,(none),hartb901
CHN192407210,"""version 7RS(19) of 07/07/92""",BSN,CHN,CHI11,1924/07/21,0,0:00PM,day,false,,morac102,riglc901,"""109,68""","""Wayne Townsend""","""Wayne Townsend""",2007/03/03 2:29PM,park,none,0,unknown,-1,unknown,unknown,unknown,98,3500,milsg101,yeara101,,,(none),(none)
CHN192407221,"""version 7RS(19) of 07/07/92""",BSN,CHN,CHI11,1924/07/22,1,0:00PM,day,false,,riglc901,morac102,"""68""","""Wayne Townsend""","""Wayne Townsend""",2007/03/11 1:25PM,park,none,0,unknown,-1,unknown,unknown,unknown,106,0,mcnat101,keenv101,,,(none),(none)
CHN192407222,"""version 7RS(19) of 07/07/92""",BSN,CHN,CHI11,1924/07/22,2,0:00PM,day,false,,morac102,riglc901,"""109,68""","""Wayne Townsend""","""Wayne Townsend""",2007/03/11 4:52PM,park,none,0,unknown,-1,unknown,unknown,unknown,95,14000,aldrv101,stryd101,,,(none),(none)
CHN192407230,"""version 7RS(19) of 07/07/92""",BSN,CHN,CHI11,1924/07/23,0,0:00PM,day,false,,riglc901,morac102,"""68,109""","""Wayne Townsend""","""Wayne Townsend""",2007/03/24 8:17PM,park,none,0,unknown,-1,unknown,unknown,unknown,99,0,kauft101,barnj102,,,(none),(none)
CHN192408150,"""version 7RS(19) of 07/07/92""",PHI,CHN,CHI11,1924/08/15,0,0:00PM,day,false,,mccob104,pfirc901,"""68""","""Wayne Townsend""","""Wayne Townsend""",2007/06/10 11:01AM,park,none,0,unknown,-1,unknown,unknown,unknown,111,0,jacoe101,ringj101,,,(none),hartb901
CHN192408160,"""version 7RS(19) of 07/07/92""",PHI,CHN,CHI11,1924/08/16,0,0:00PM,day,false,,pfirc901,hartb901,"""109""","""Wayne Townsend""","""Wayne Townsend""",2007/06/16 12:34PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,0,hubbb101,bushg101,,,(none),mccob104
CHN192408170,"""version 7RS(19) of 07/07/92""",PHI,CHN,CHI11,1924/08/17,0,0:00PM,day,false,,hartb901,mccob104,"""111,266""","""Rob Wood""","""Rob Wood""",2021/01/16 8:33AM,park,none,0,unknown,-1,unknown,unknown,unknown,87,16000,blaks101,oescj101,,,(none),pfirc901
CHN192408180,"""version 7RS(19) of 07/07/92""",BSN,CHN,CHI11,1924/08/18,0,0:00PM,day,false,,morac102,riglc901,"""109""","""Wayne Townsend""","""Wayne Townsend""",2007/06/24 9:55AM,park,none,0,unknown,-1,unknown,unknown,unknown,95,0,aldrv101,yeara101,,,(none),(none)
CHN192408201,"""version 7RS(19) of 07/07/92""",BSN,CHN,CHI11,1924/08/20,1,0:00PM,day,false,,riglc901,morac102,"""68""","""Wayne Townsend""","""Wayne Townsend""",2007/07/04 8:53AM,park,none,0,unknown,-1,unknown,unknown,unknown,101,0,genej101,wheer101,,,(none),(none)
CHN192408202,"""version 7RS(19) of 07/07/92""",BSN,CHN,CHI11,1924/08/20,2,0:00PM,day,false,,morac102,riglc901,"""68,109""","""Wayne Townsend""","""Wayne Townsend""",2007/07/04 12:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,102,0,barnj102,kauft101,,,(none),(none)
CHN192408210,"""version 7RS(19) of 07/07/92""",BRO,CHN,CHI11,1924/08/21,0,0:00PM,day,false,,sweej901,odayh101,"""68,109,65""","""Wayne Townsend""","""Wayne Townsend""",2007/07/15 10:15PM,park,none,0,unknown,-1,unknown,unknown,overcast,93,3000,ehrhr101,keenv101,,,(none),quige901
CHN192408220,"""version 7RS(19) of 07/07/92""",BRO,CHN,CHI11,1924/08/22,0,0:00PM,day,false,,odayh101,quige901,"""73,65,109""","""Wayne Townsend""","""Wayne Townsend""",2007/07/20 10:53AM,park,none,0,unknown,-1,unknown,unknown,unknown,112,8000,blaks101,grimb101,,,(none),sweej901
CHN192408230,"""version 7RS(19) of 07/07/92""",BRO,CHN,CHI11,1924/08/23,0,0:00PM,day,false,,quige901,sweej901,"""73,109,65""","""Wayne Townsend""","""Wayne Townsend""",2007/07/25 2:27PM,park,none,0,unknown,-1,unknown,unknown,unknown,136,15000,vancd101,keenv101,,,(none),odayh101
CHN192408240,"""version 7RS(19) of 07/07/92""",NY1,CHN,CHI11,1924/08/24,0,0:00PM,day,false,,klemb901,wilsf901,"""111,96,611""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2021/01/17 9:08AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,101,25000,aldrv101,mcquh101,,,(none),(none)
CHN192408251,"""version 7RS(19) of 07/07/92""",NY1,CHN,CHI11,1924/08/25,1,0:00PM,day,false,,klemb901,wilsf901,"""68,73,65""","""Wayne Townsend""","""Wayne Townsend""",2007/07/28 11:43AM,park,none,0,unknown,-1,unknown,unknown,unknown,113,0,wheer101,barnv101,,,(none),(none)
CHN192408252,"""version 7RS(19) of 07/07/92""",NY1,CHN,CHI11,1924/08/25,2,0:00PM,day,false,,klemb901,wilsf901,"""68,73""","""Wayne Townsend""","""Wayne Townsend""",2007/07/28 2:19PM,park,none,0,unknown,-1,unknown,unknown,unknown,131,24000,nehfa101,wheer101,,,(none),(none)
CHN192408260,"""version 7RS(19) of 07/07/92""",NY1,CHN,CHI11,1924/08/26,0,0:00PM,day,false,,klemb901,wilsf901,"""109,73,65""","""Wayne Townsend""","""Wayne Townsend""",2007/07/31 1:16PM,park,none,0,unknown,-1,unknown,unknown,unknown,159,10000,maune101,alexg102,mcquh101,,(none),(none)
CHN192408270,"""version 7RS(19) of 07/07/92""",SLN,CHN,CHI11,1924/08/27,0,0:00PM,day,false,,pfirc901,hartb901,"""68,128,109""","""Wayne Townsend""","""Wayne Townsend""",2007/08/11 2:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,117,4000,sotha101,keenv101,,,(none),(none)
CHN192408281,"""version 7RS(19) of 07/07/92""",SLN,CHN,CHI11,1924/08/28,1,0:00PM,day,false,,hartb901,pfirc901,"""128,68""","""Wayne Townsend""","""Wayne Townsend""",2007/08/15 10:24AM,park,none,0,unknown,-1,unknown,unknown,unknown,106,0,aldrv101,bellh101,,,(none),(none)
CHN192408282,"""version 7RS(19) of 07/07/92""",SLN,CHN,CHI11,1924/08/28,2,0:00PM,day,false,,pfirc901,hartb901,"""128,109""","""Wayne Townsend""","""Wayne Townsend""",2007/08/16 8:34AM,park,none,0,unknown,-1,unknown,unknown,unknown,107,7000,jacoe101,dyere101,,,(none),(none)
CHN192408290,"""version 7RS(19) of 07/07/92""",SLN,CHN,CHI11,1924/08/29,0,0:00PM,day,false,,hartb901,pfirc901,"""109,128""","""Wayne Townsend""","""Wayne Townsend""",2007/08/19 2:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,127,5000,dyere101,blaks101,sherb101,,(none),(none)
CHN192408300,"""version 7RS(19) of 07/07/92""",SLN,CHN,CHI11,1924/08/30,0,0:00PM,day,false,,pfirc901,hartb901,"""128,68,109""","""Wayne Townsend""","""Wayne Townsend""",2007/08/26 2:17PM,park,none,0,unknown,-1,unknown,unknown,unknown,122,6000,bushg101,sherb101,,,(none),(none)
CHN192408310,"""version 7RS(19) of 07/07/92""",PIT,CHN,CHI11,1924/08/31,0,0:00PM,day,false,,hartb901,pfirc901,"""137""","""Wayne Townsend""","""Wayne Townsend""",2007/08/30 8:09AM,park,none,0,unknown,-1,unknown,unknown,overcast,100,20000,yde-e101,jacoe101,,,(none),(none)
CHN192409090,"""version 7RS(19) of 07/07/92""",CIN,CHN,CHI11,1924/09/09,0,0:00PM,day,false,,pfirc901,hartb901,"""109""","""Wayne Townsend""","""Wayne Townsend""",2007/10/08 8:58AM,park,none,0,unknown,-1,unknown,unknown,unknown,93,2000,alexg102,rixee101,,,(none),(none)
CHN192409100,"""version 7RS(19) of 07/07/92""",CIN,CHN,CHI11,1924/09/10,0,0:00PM,day,false,,hartb901,pfirc901,"""109""","""Wayne Townsend""","""Wayne Townsend""",2007/10/10 8:47AM,park,none,0,unknown,-1,unknown,unknown,unknown,102,2500,donop102,jacoe101,,,(none),(none)
CHN192409280,"""version 7RS(19) of 07/07/92""",PIT,CHN,CHI11,1924/09/28,0,0:00PM,day,false,,pfirc901,wilsf901,"""137""","""Wayne Townsend""","""Wayne Townsend""",2007/12/01 12:06PM,park,none,0,unknown,-1,unknown,unknown,overcast,83,7000,jacoe101,meadl101,,,(none),riglc901
