game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,inputter,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,translator,oscorer
CIN198607240,MON,CIN,CIN08,1986/07/24,0,0:00PM,night,false,monte901,brocf901,weyel901,rennd901,"""M. Marrero""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,250,20098,sebrb001,willc001,,websm001,,
CIN198607250,MON,CIN,CIN08,1986/07/25,0,0:00PM,night,false,brocf901,weyel901,rennd901,monte901,"""M. Marrero""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,144,22454,dennj001,martd001,,,,
CIN198607260,MON,CIN,CIN08,1986/07/26,0,0:00PM,night,false,weyel901,rennd901,monte901,brocf901,"""M. Marrero""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,175,34397,robir001,sebrb001,,diazb001,,
CIN198607270,MON,CIN,CIN08,1986/07/27,0,0:00PM,day,false,rennd901,monte901,brocf901,weyel901,"""M. Marrero""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,187,23904,murpr001,rearj001,franj001,davie001,,
CIN198608081,LAN,CIN,CIN08,1986/08/08,1,0:00PM,day,false,hallt901,marsr901,froeb901,davib902,"""C. Corica""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,147,0,gullb001,herso001,,bellb001,,
CIN198608082,LAN,CIN,CIN08,1986/08/08,2,0:00PM,night,false,marsr901,froeb901,davib902,hallt901,"""C. Corica""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,146,35948,welsc001,penaa001,,stilk001,,
CIN198608090,LAN,CIN,CIN08,1986/08/09,0,0:00PM,day,false,froeb901,davib902,hallt901,marsr901,"""C. Corica""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,148,30835,dennj001,valef001,franj001,bellb001,,
CIN198608100,LAN,CIN,CIN08,1986/08/10,0,0:00PM,day,false,davib902,hallt901,marsr901,froeb901,"""C. Corica""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,136,29701,powed001,sotom001,,madlb001,,
CIN198608110,SFN,CIN,CIN08,1986/08/11,0,0:00PM,night,false,pullf901,poncl901,mcshj901,bonig901,"""I. Saltz""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,185,18427,davim001,browt001,willf001,brenb001,,
CIN198608120,SFN,CIN,CIN08,1986/08/12,0,0:00PM,night,false,poncl901,mcshj901,bonig901,pullf901,"""M. Marrero""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,179,21150,bluev001,gullb001,garrs001,,,
CIN198608130,SFN,CIN,CIN08,1986/08/13,0,0:00PM,night,false,mcshj901,bonig901,pullf901,poncl901,"""M. Marrero""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,173,17162,franj001,garrs001,robir001,stilk001,,
CIN198608140,SFN,CIN,CIN08,1986/08/14,0,0:00PM,night,false,bonig901,pullf901,poncl901,mcshj901,"""L. Kraemer""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,142,16407,dennj001,downk001,,rosep001,,
CIN198608151,SDN,CIN,CIN08,1986/08/15,1,0:00PM,day,false,brocf901,ripps901,rennd901,monte901,"""Funk""","""Dewan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,168,0,sotom001,dravd001,murpr001,bellb001,,
CIN198608152,SDN,CIN,CIN08,1986/08/15,2,0:00PM,night,false,ripps901,rennd901,monte901,brocf901,"""P. Scott""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,141,35006,showe001,browt001,,mcrek001,,
CIN198608160,SDN,CIN,CIN08,1986/08/16,0,0:00PM,night,false,rennd901,monte901,brocf901,ripps901,"""M. Marrero""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,142,26945,gullb001,white001,franj001,oestr001,,
CIN198608170,SDN,CIN,CIN08,1986/08/17,0,0:00PM,day,false,monte901,brocf901,ripps901,rennd901,"""D. Bradbey""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,158,27175,hoytl001,welsc001,,garvs001,,
CIN198608180,SDN,CIN,CIN08,1986/08/18,0,0:00PM,night,false,hallt901,willc901,wendh901,tatat901,"""P. Scott""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,128,17303,dennj001,lapod001,franj001,oestr001,,
CIN198608190,SLN,CIN,CIN08,1986/08/19,0,0:00PM,night,false,willc901,wendh901,tatat901,hallt901,"""M. Marrero""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,134,18713,browt001,conrt001,,esasn001,,
CIN198608200,SLN,CIN,CIN08,1986/08/20,0,0:00PM,night,false,wendh901,tatat901,hallt901,willc901,"""M. Marrero""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,127,18026,gullb001,forsb001,franj001,diazb001,,
CIN198608210,SLN,CIN,CIN08,1986/08/21,0,0:00PM,night,false,tatat901,hallt901,willc901,wendh901,"""M. Marrero""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,145,18242,welsc001,mathg001,robir001,davie001,,
CIN198609010,PIT,CIN,CIN08,1986/09/01,0,0:00PM,night,false,rungp901,palld901,darlg901,engeb901,"""J. Carlson""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,155,22064,powet001,bielm001,franj001,danik001,,
CIN198609020,PIT,CIN,CIN08,1986/09/02,0,0:00PM,night,false,palld901,ripps901,engeb901,rungp901,"""J. Carlson""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,145,13491,gullb001,kippb001,,,,
CIN198609030,PIT,CIN,CIN08,1986/09/03,0,0:00PM,night,false,ripps901,engeb901,rungp901,palld901,"""C. Pohl""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,171,12200,joneb002,franj001,,breas001,,
CIN198609050,CHN,CIN,CIN08,1986/09/05,0,0:00PM,night,false,willb901,pullf901,westj901,mcshj901,"""R. Ellam""","""M. Podrazik""",unknown,none,0,unknown,-1,unknown,unknown,unknown,127,21428,browt001,sutcr001,,milne001,,
CIN198609060,CHN,CIN,CIN08,1986/09/06,0,0:00PM,night,false,pullf901,westj901,mcshj901,willb901,"""J. Carlson""","""M. Podrazik""",unknown,none,0,unknown,-1,unknown,unknown,unknown,141,30611,powet001,ecked001,,davie001,,
CIN198609070,CHN,CIN,CIN08,1986/09/07,0,0:00PM,day,false,westj901,mcshj901,willb901,pullf901,"""D. Bretz""","""M. Podrazik""",unknown,none,0,unknown,-1,unknown,unknown,unknown,156,25035,maddg002,gullb001,,walkc001,,
CIN198609160,HOU,CIN,CIN08,1986/09/16,0,0:00PM,night,false,tatat901,crawj901,willc901,wendh901,"""C. Mueller""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,154,16927,knepb001,gullb001,andel001,hatcb001,,
CIN198609170,HOU,CIN,CIN08,1986/09/17,0,0:00PM,night,false,crawj901,willc901,wendh901,tatat901,"""C. Mueller""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,146,15195,darwd001,welsc001,,cruzj001,,
CIN198609180,HOU,CIN,CIN08,1986/09/18,0,0:00PM,night,false,willc901,wendh901,tatat901,crawj901,"""M. Marrero""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,136,11825,keoum001,browt001,lopea001,davig001,,
CIN198609190,LAN,CIN,CIN08,1986/09/19,0,0:00PM,night,false,marsr901,demud901,froeb901,davib902,"""M. Marrero""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,174,18696,holtb001,franj001,niedt001,sax-s001,,
CIN198609200,LAN,CIN,CIN08,1986/09/20,0,0:00PM,night,false,demud901,froeb901,davib902,marsr901,"""M. Marrero""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,170,24620,murpr001,powed001,,danik001,,
CIN198609210,LAN,CIN,CIN08,1986/09/21,0,0:00PM,day,false,froeb901,davib902,marsr901,demud901,"""M. Marrero""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,158,38747,terrs001,herso001,,bellb001,,
CIN198609220,SFN,CIN,CIN08,1986/09/22,0,0:00PM,night,false,demud901,willb901,pullf901,westj901,"""W. Townsend""","""M. Pankin""",unknown,none,0,unknown,-1,dry,unknown,unknown,175,8967,willf001,welsc001,mintg001,melvb001,,
CIN198609230,SFN,CIN,CIN08,1986/09/23,0,0:00PM,night,false,willb901,pullf901,westj901,demud901,"""M. Marrero""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,153,8691,browt001,davim001,robir001,stilk001,,
CIN198609240,ATL,CIN,CIN08,1986/09/24,0,0:00PM,night,false,pullf901,westj901,demud901,willb901,"""M. Marrero""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,157,15118,powet001,mahlr001,franj001,venam001,,
CIN198609250,ATL,CIN,CIN08,1986/09/25,0,0:00PM,day,false,westj901,demud901,willb901,pullf901,"""M. Marrero""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,161,8332,gullb001,pulec001,robir001,peret001,,
CIN198610030,SDN,CIN,CIN08,1986/10/03,0,0:00PM,night,false,monte901,brocf901,rennd901,weyel901,"""J. Eby""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,157,12853,powet001,wojne001,franj001,peret001,,
CIN198610040,SDN,CIN,CIN08,1986/10/04,0,0:00PM,day,false,brocf901,rennd901,weyel901,monte901,"""D. Bradley""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,161,12654,gullb001,lapod001,franj001,larkb001,,
CIN198610050,SDN,CIN,CIN08,1986/10/05,0,0:00PM,day,false,rennd901,weyel901,monte901,brocf901,"""P. Scott""","""M. Pankin""",unknown,none,0,unknown,-1,unknown,unknown,unknown,139,24825,hawka001,welsc001,leffc001,krukj001,,
TOR198604140,BAL,TOR,TOR01,1986/04/14,0,0:00PM,day,true,pales901,kaisk901,brinj901,coont901,"""Pavitt""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,145,43587,boddm001,alexd001,,dempr001,,
TOR198604171,BAL,TOR,TOR01,1986/04/17,1,0:00PM,day,true,kaisk901,brinj901,coont901,pales901,"""Pryor""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,159,0,flanm001,key-j001,aased001,ripkc001,,
TOR198604172,BAL,TOR,TOR01,1986/04/17,2,0:00PM,day,true,brinj901,coont901,pales901,kaisk901,"""Pryor""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,185,19251,henkt001,martt001,,johnc001,,
TOR198604180,KCA,TOR,TOR01,1986/04/18,0,0:00PM,night,true,coont901,pales901,kaisk901,brinj901,"""Bowman and Broughton""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,183,21224,leond001,stied001,quisd001,law-r001,,
TOR198604190,KCA,TOR,TOR01,1986/04/19,0,0:00PM,day,true,pales901,kaisk901,brinj901,coont901,"""Kerbel""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,163,26149,alexd001,blacb001,henkt001,mosel001,,
TOR198604200,KCA,TOR,TOR01,1986/04/20,0,0:00PM,day,true,kaisk901,brinj901,coont901,pales901,"""Broughton""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,171,38141,leibc001,lampd001,quisd001,wilsw001,,
TOR198604210,TEX,TOR,TOR01,1986/04/21,0,0:00PM,night,true,mcclt901,denkd901,reilm901,cobld901,"""Broughton""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,166,16219,eichm001,harrg001,henkt001,johnc001,,
TOR198604220,TEX,TOR,TOR01,1986/04/22,0,0:00PM,night,true,denkd901,reilm901,cobld901,mcclt901,"""Mather""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,176,16161,wittb001,clanj001,mahlm001,wardg001,,
TOR198604230,TEX,TOR,TOR01,1986/04/23,0,0:00PM,day,true,reilm901,cobld901,mcclt901,denkd901,"""Kerbel""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,197,17281,willm002,lampd001,harrg001,parrl002,,
TOR198604290,CAL,TOR,TOR01,1986/04/29,0,0:00PM,night,true,mckej901,clara901,shulj901,morrd901,"""Mathon""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,184,18103,forst001,eichm001,moord001,,,
TOR198604300,CAL,TOR,TOR01,1986/04/30,0,0:00PM,night,true,clara901,shulj901,morrd901,mckej901,"""Barnum""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,157,18171,alexd001,moord001,,barfj001,,
TOR198605010,CAL,TOR,TOR01,1986/05/01,0,0:00PM,night,true,shulj901,morrd901,mckej901,clara901,"""Bretz""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,178,20102,slatj001,key-j001,moord001,downb001,,
TOR198605020,SEA,TOR,TOR01,1986/05/02,0,0:00PM,night,true,evanj901,merrd901,hendt901,cousd901,"""Wilson""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,248,18134,laddp001,eichm001,,cowea001,,
TOR198605030,SEA,TOR,TOR01,1986/05/03,0,0:00PM,day,true,merrd901,hendt901,cousd901,evanj901,"""Driscoll""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,191,27115,morgm001,ackej001,laddp001,thomg001,,
TOR198605040,SEA,TOR,TOR01,1986/05/04,0,0:00PM,day,true,hendt901,cousd901,evanj901,merrd901,"""Broughton""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,168,22154,henkt001,moorm001,,upshw001,,
TOR198605050,OAK,TOR,TOR01,1986/05/05,0,0:00PM,night,true,cousd901,merrd901,evanj901,hendt901,"""Nelson""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,170,20111,eichm001,krueb001,,mosel001,,
TOR198605060,OAK,TOR,TOR01,1986/05/06,0,0:00PM,day,true,evanj901,merrd901,hendt901,cousd901,"""Nelson""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,174,22177,haasm001,key-j001,,kingd001,,
TOR198605160,CLE,TOR,TOR01,1986/05/16,0,0:00PM,night,true,koscg901,reedr901,fordd901,garcr901,"""Larkin""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,174,21251,ackej001,candt001,eichm001,barfj001,,
TOR198605170,CLE,TOR,TOR01,1986/05/17,0,0:00PM,day,true,reedr901,fordd901,garcr901,koscg901,"""Fitzgerald""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,170,27473,key-j001,heatn001,,barfj001,,
TOR198605180,CLE,TOR,TOR01,1986/05/18,0,0:00PM,day,true,fordd901,garcr901,koscg901,reedr901,"""B------?""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,174,28063,clanj001,schud001,,upshw001,,
TOR198605190,CLE,TOR,TOR01,1986/05/19,0,0:00PM,day,true,garcr901,koscg901,reedr901,fordd901,"""Stephens""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,169,27202,niekp001,stied001,bails001,cartj001,,
TOR198605300,CHA,TOR,TOR01,1986/05/30,0,0:00PM,night,true,roe-r901,barnl901,bremn901,hirsj901,"""Dewan""","""Dewan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,160,31125,stied001,davij002,,,,
TOR198605310,CHA,TOR,TOR01,1986/05/31,0,0:00PM,day,true,barnl901,bremn901,hirsj901,roe-r901,"""Dewan""","""Dewan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,201,40145,henkt001,nelsg001,,mosel001,,
TOR198606010,CHA,TOR,TOR01,1986/06/01,0,0:00PM,day,true,bremn901,hirsj901,roe-r901,barnl901,"""Don Zminda""","""Don Zminda""",unknown,none,0,unknown,-1,unknown,unknown,unknown,181,31302,dotsr001,key-j001,,tollw001,,
TOR198606020,MIN,TOR,TOR01,1986/06/02,0,0:00PM,night,true,hirsj901,roe-r901,barnl901,tscht901,"""Fitzgerald""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,138,26022,clanj001,blylb001,henkt001,bellg001,,
TOR198606030,MIN,TOR,TOR01,1986/06/03,0,0:00PM,night,true,roe-r901,barnl901,tscht901,hirsj901,"""Jensen""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,192,27112,eichm001,athek001,henkt001,bellg001,,
TOR198606040,MIN,TOR,TOR01,1986/06/04,0,0:00PM,night,true,barnl901,tscht901,hirsj901,roe-r901,"""Jensen""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,168,30234,violf001,stied001,,brunt001,,
TOR198606090,BOS,TOR,TOR01,1986/06/09,0,0:00PM,night,true,johnm901,mccol901,scotd901,phild901,"""Love""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,154,27551,stied001,woodb001,,mosel001,,
TOR198606100,BOS,TOR,TOR01,1986/06/10,0,0:00PM,night,true,mccol901,scotd901,phild901,johnm901,"""Fitzgerald""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,206,28149,stanb001,eichm001,,stenm001,,
TOR198606110,BOS,TOR,TOR01,1986/06/11,0,0:00PM,night,true,scotd901,phild901,johnm901,mccol901,"""Driscoll""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,149,25226,clemr001,alexd001,stanb001,bayld001,,
TOR198606120,DET,TOR,TOR01,1986/06/12,0,0:00PM,night,true,phild901,johnm901,mccol901,scotd901,"""Broughton""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,136,30135,key-j001,lapod001,,barfj001,,
TOR198606130,DET,TOR,TOR01,1986/06/13,0,0:00PM,night,true,johnm901,mccol901,scotd901,phild901,"""Broughton""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,190,36471,kinge001,clanj001,,evand001,,
TOR198606140,DET,TOR,TOR01,1986/06/14,0,0:00PM,night,true,mccol901,scotd901,phild901,johnm901,"""Kerbel""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,165,40063,henkt001,hernw001,,martb001,,
TOR198606150,DET,TOR,TOR01,1986/06/15,0,0:00PM,day,true,scotd901,phild901,johnm901,mccol901,"""Wilson""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,193,38157,lampd001,caryc001,henkt001,garcd001,,
TOR198606190,NYA,TOR,TOR01,1986/06/19,0,0:00PM,night,true,mcclt901,denkd901,reilm901,cobld901,"""Fitzgerald""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,216,35389,caudb001,righd001,,garcd001,,
TOR198606200,NYA,TOR,TOR01,1986/06/20,0,0:00PM,night,true,denkd901,reilm901,cobld901,mcclt901,"""Fitzgerald""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,222,38109,fishb001,gordd001,,hendr001,,
TOR198606210,NYA,TOR,TOR01,1986/06/21,0,0:00PM,day,true,reilm901,cobld901,mcclt901,denkd901,"""Boughton""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,191,43678,righd001,lampd001,pulia001,grifk001,,
TOR198606220,NYA,TOR,TOR01,1986/06/22,0,0:00PM,day,true,cobld901,mcclt901,denkd901,reilm901,"""Boughton""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,178,40101,key-j001,niekj001,,upshw001,,
TOR198606230,MIL,TOR,TOR01,1986/06/23,0,0:00PM,night,true,mcclt901,denkd901,reilm901,cobld901,"""Fitzgerald""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,157,26110,darwd001,stied001,plesd001,oglib001,,
TOR198606240,MIL,TOR,TOR01,1986/06/24,0,0:00PM,night,true,denkd901,reilm901,cobld901,mcclt901,"""Segrin""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,166,26280,ceruj001,higut001,,garcd001,,
TOR198606250,MIL,TOR,TOR01,1986/06/25,0,0:00PM,day,true,reilm901,cobld901,mcclt901,denkd901,"""Segrin""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,138,30181,clanj001,leart001,lampd001,leacr001,,
TOR198607040,CAL,TOR,TOR01,1986/07/04,0,0:00PM,night,true,shulj901,morrd901,mckej901,clara901,"""Fitzgerald""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,155,30283,suttd001,stied001,,boonb001,,
TOR198607050,CAL,TOR,TOR01,1986/07/05,0,0:00PM,day,true,morrd901,mckej901,clara901,shulj901,"""Boughton""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,161,40426,clanj001,romar001,,iorgg001,,
TOR198607060,CAL,TOR,TOR01,1986/07/06,0,0:00PM,day,true,mckej901,clara901,shulj901,morrd901,"""Boughton""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,171,36197,mccak001,lampd001,,wilfr001,,
TOR198607070,SEA,TOR,TOR01,1986/07/07,0,0:00PM,night,true,clara901,shulj901,morrd901,mckej901,"""Welch""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,181,26208,key-j001,morgm001,caudb001,bellg001,,
TOR198607080,SEA,TOR,TOR01,1986/07/08,0,0:00PM,night,true,shulj901,morrd901,mckej901,clara901,"""Welch""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,165,28241,huism001,ceruj001,younm001,mosej001,,
TOR198607090,SEA,TOR,TOR01,1986/07/09,0,0:00PM,night,true,morrd901,mckej901,clara901,shulj901,"""Welch""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,189,30044,caudb001,moorm001,henkt001,johnc001,,
TOR198607100,OAK,TOR,TOR01,1986/07/10,0,0:00PM,night,true,scotd901,evanj901,hendt901,cousd901,"""Klobas""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,171,28172,clanj001,plune001,,barfj001,,
TOR198607110,OAK,TOR,TOR01,1986/07/11,0,0:00PM,night,true,evanj901,hendt901,cousd901,scotd901,"""Nelson""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,169,30370,eichm001,rijoj001,henkt001,garcd001,,
TOR198607120,OAK,TOR,TOR01,1986/07/12,0,0:00PM,day,true,hendt901,cousd901,scotd901,evanj901,"""Nelson""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,192,35470,stewd001,key-j001,ontis001,davim002,,
TOR198607130,OAK,TOR,TOR01,1986/07/13,0,0:00PM,day,true,cousd901,scotd901,evanj901,hendt901,"""Nelson""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,195,37138,younc001,caudb001,leipd001,hilld001,,
TOR198608010,BAL,TOR,TOR01,1986/08/01,0,0:00PM,night,true,koscg901,garcr901,reedr901,tscht901,"""Newton""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,156,34370,dixok001,key-j001,,dempr001,,
TOR198608020,BAL,TOR,TOR01,1986/08/02,0,0:00PM,day,true,garcr901,reedr901,tscht901,koscg901,"""Reiner""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,153,41091,mcgrs001,clanj001,aased001,ripkc001,,
TOR198608030,BAL,TOR,TOR01,1986/08/03,0,0:00PM,day,true,reedr901,tscht901,koscg901,garcr901,"""Martinez""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,146,36446,ceruj001,flanm001,henkt001,fernt001,,
TOR198608040,BAL,TOR,TOR01,1986/08/04,0,0:00PM,day,true,tscht901,koscg901,garcr901,reedr901,"""Barrientos""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,152,35041,boddm001,johnj003,,sheel001,,
TOR198608050,KCA,TOR,TOR01,1986/08/05,0,0:00PM,night,true,mckej901,shulj901,morrd901,johnm901,"""Kopp""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,157,30437,banks001,lampd001,farrs001,,,
TOR198608060,KCA,TOR,TOR01,1986/08/06,0,0:00PM,night,true,shulj901,morrd901,(none),johnm901,"""Bowman""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,135,32130,key-j001,jackd001,,fielc001,,
TOR198608070,KCA,TOR,TOR01,1986/08/07,0,0:00PM,night,true,morrd901,johnm901,shulj901,humpr901,"""Fitzgerald""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,160,34285,eichm001,farrs001,henkt001,upshw001,,
TOR198608150,TEX,TOR,TOR01,1986/08/15,0,0:00PM,night,true,voltv901,welkt901,phild901,mccol901,"""Zminda""","""Zminda""",unknown,none,0,unknown,-1,unknown,unknown,unknown,167,31411,johnj003,corre001,eichm001,bellg001,,
TOR198608160,TEX,TOR,TOR01,1986/08/16,0,0:00PM,day,true,welkt901,phild901,mccol901,voltv901,"""Broughton""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,150,41203,key-j001,hougc001,,fernt001,,
TOR198608170,TEX,TOR,TOR01,1986/08/17,0,0:00PM,day,true,phild901,mccol901,voltv901,welkt901,"""Driscoll""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,215,38413,eichm001,russj001,,white002,,
TOR198608190,CHA,TOR,TOR01,1986/08/19,0,0:00PM,night,true,roe-r901,hirsj901,barnl901,younl901,"""Dewan""","""Dewan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,150,34158,stied001,cowlj001,,upshw001,,
TOR198608200,CHA,TOR,TOR01,1986/08/20,0,0:00PM,night,true,hirsj901,barnl901,younl901,roe-r901,"""White Sox""","""Dewan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,150,33493,johnj003,delej001,,mosel001,,
TOR198608210,CHA,TOR,TOR01,1986/08/21,0,0:00PM,day,true,barnl901,younl901,roe-r901,hirsj901,"""Don Zminda""","""Don Zminda""",unknown,none,0,unknown,-1,unknown,unknown,unknown,167,35393,schmd001,key-j001,nelsg001,guilo001,,
TOR198608290,MIN,TOR,TOR01,1986/08/29,0,0:00PM,night,true,reedr901,tscht901,garcr901,fordd901,"""Wilson""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,180,38241,eichm001,athek001,,barfj001,,
TOR198608300,MIN,TOR,TOR01,1986/08/30,0,0:00PM,day,true,tscht901,garcr901,fordd901,reedr901,"""Robinson""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,165,43556,johnj003,violf001,lampd001,lee-m001,,
TOR198608310,MIN,TOR,TOR01,1986/08/31,0,0:00PM,day,true,garcr901,fordd901,reedr901,tscht901,"""Driscoll""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,173,45161,aquil001,andea001,eichm001,bellg001,,
TOR198609010,CLE,TOR,TOR01,1986/09/01,0,0:00PM,day,true,fordd901,reedr901,tscht901,garcr901,"""Fitzgerald""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,169,44335,henkt001,camae001,,mosel001,,
TOR198609020,CLE,TOR,TOR01,1986/09/02,0,0:00PM,night,true,reedr901,tscht901,garcr901,fordd901,"""Fitzgerald""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,195,33535,schrk001,clanj001,willf002,butlb001,,
TOR198609030,CLE,TOR,TOR01,1986/09/03,0,0:00PM,night,true,tscht901,garcr901,fordd901,reedr901,"""Fitzgerald""","""Fegley""",unknown,none,0,unknown,-1,unknown,unknown,unknown,133,31532,stied001,candt001,henkt001,mosel001,,
