game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,oscorer,gwrbi
CIN199407070,PIT,CIN,CIN08,1994/07/07,0,7:38,night,false,monte901,barnr901,willc901,mcshj901,pitches,86,rtol,10,dry,none,night,235,28488,ruffj001,minob001,,,
CIN199407080,PIT,CIN,CIN08,1994/07/08,0,8:11,night,false,barnr901,willc901,mcshj901,monte901,pitches,78,unknown,10,damp,showers,night,148,34167,smilj001,liebj001,,,
CIN199407090,PIT,CIN,CIN08,1994/07/09,0,7:08,night,false,willc901,mcshj901,monte901,barnr901,pitches,78,unknown,8,dry,none,night,166,42044,rijoj001,whitr002,branj001,,
CIN199407100,PIT,CIN,CIN08,1994/07/10,0,2:19,day,false,mcshj901,monte901,barnr901,willc901,pitches,78,torf,8,dry,none,sunny,227,33419,cooks001,carrh001,minob001,,
CIN199407140,CHN,CIN,CIN08,1994/07/14,0,7:36,night,false,crawj901,wintm901,froeb901,poncl901,pitches,82,rtol,5,wet,none,night,203,28497,tracs001,smilj001,myerr001,,
CIN199407150,CHN,CIN,CIN08,1994/07/15,0,7:00,night,false,wintm901,froeb901,poncl901,crawj901,pitches,77,fromrf,6,wet,none,night,156,34791,rijoj001,bankw001,,,
CIN199407160,CHN,CIN,CIN08,1994/07/16,0,8:09,night,false,froeb901,poncl901,crawj901,wintm901,pitches,0,unknown,-1,unknown,unknown,night,143,44271,morgm001,ropej001,,,
CIN199407170,CHN,CIN,CIN08,1994/07/17,0,2:17,day,false,poncl901,crawj901,wintm901,froeb901,pitches,85,tolf,7,dry,none,sunny,206,36475,ruffj001,bautj001,,,
CIN199407180,FLO,CIN,CIN08,1994/07/18,0,8:06,night,false,tatat901,grege901,gormb901,ripps901,pitches,84,tocf,5,dry,none,night,138,27424,schop001,hougc001,ruffj001,,
CIN199407190,FLO,CIN,CIN08,1994/07/19,0,7:37,night,false,grege901,gormb901,ripps901,tatat901,pitches,92,ltor,7,dry,none,night,180,26847,smilj001,gardm001,,,
CIN199407200,FLO,CIN,CIN08,1994/07/20,0,7:36,night,false,gormb901,ripps901,tatat901,grege901,pitches,87,fromrf,5,dry,none,cloudy,191,25555,matht001,branj001,nen-r001,,
CIN199407250,HOU,CIN,CIN08,1994/07/25,0,7:07,night,false,demud901,hallt901,laynj901,herna901,pitches,74,rtol,13,dry,none,night,189,28693,smilj001,swing001,carrh001,,
CIN199407260,HOU,CIN,CIN08,1994/07/26,0,7:37,night,false,hallt901,laynj901,herna901,demud901,pitches,76,tocf,5,dry,none,night,173,35595,jonet003,ruffj001,,,
CIN199407270,HOU,CIN,CIN08,1994/07/27,0,12:38,day,false,laynj901,herna901,demud901,hallt901,pitches,70,unknown,-1,dry,none,cloudy,235,37258,willb001,servs001,,,
CIN199408050,ATL,CIN,CIN08,1994/08/05,0,7:37,night,false,wintm901,froeb901,poncl901,riekr901,pitches,68,ltor,6,wet,none,cloudy,190,47072,glavt001,smilj001,,,
CIN199408060,ATL,CIN,CIN08,1994/08/06,0,8:05,night,false,froeb901,poncl901,riekr901,wintm901,pitches,69,torf,7,dry,none,night,169,52567,maddg002,rijoj001,wohlm001,,
CIN199408070,ATL,CIN,CIN08,1994/08/07,0,2:06,day,false,poncl901,riekr901,wintm901,froeb901,pitches,75,tolf,4,dry,none,sunny,154,44543,schop001,merck001,branj001,,
CIN199408080,ATL,CIN,CIN08,1994/08/08,0,7:37,night,false,hohnb901,davig901,davib902,herna901,pitches,81,fromrf,5,dry,none,night,156,35041,avers001,ropej001,mcmig001,,
CIN199408090,LAN,CIN,CIN08,1994/08/09,0,7:36,night,false,davig901,davib902,herna901,hohnb901,pitches,76,fromlf,8,dry,none,night,146,31177,jarvk001,candt001,branj001,,
CIN199408100,LAN,CIN,CIN08,1994/08/10,0,7:37,night,false,davib902,herna901,hohnb901,davig901,pitches,77,rtol,8,dry,none,night,181,28456,valdi001,branj001,worrt001,,
CIN199408110,LAN,CIN,CIN08,1994/08/11,0,12:35,day,false,herna901,hohnb901,davig901,davib902,pitches,75,rtol,3,dry,none,unknown,143,33876,martr002,rijoj001,,,
NYN199404110,CHN,NYN,NYC17,1994/04/11,0,1:49,day,false,willc901,darlg901,mcshj901,monte901,pitches,58,ltor,10,dry,none,sunny,203,42627,bankw001,joneb003,myerr001,,
NYN199404140,CHN,NYN,NYC17,1994/04/14,0,1:39,day,false,monte901,willc901,darlg901,mcshj901,pitches,68,tolf,22,dry,none,sunny,208,14147,lintd001,plesd001,franj001,,
NYN199404150,HOU,NYN,NYC17,1994/04/15,0,7:41,night,false,quicj901,davib902,bellw901,davig901,pitches,68,ltor,23,dry,none,night,167,17800,drabd001,smitp001,,,
NYN199404160,HOU,NYN,NYC17,1994/04/16,0,1:41,day,false,davib902,bellw901,davig901,quicj901,pitches,58,unknown,-1,damp,showers,overcast,161,17508,goodd001,willb001,maddm002,,
NYN199404170,HOU,NYN,NYC17,1994/04/17,0,1:37,day,false,bellw901,davig901,quicj901,davib902,pitches,64,fromcf,12,dry,none,overcast,139,20951,joneb003,jonet003,franj001,,
NYN199404260,SDN,NYN,NYC17,1994/04/26,0,7:40,night,false,bonig901,bellw901,rapue901,pullf901,pitches,52,rtol,11,dry,none,night,165,15147,whitw001,smitp001,sands002,,
NYN199404270,SDN,NYN,NYC17,1994/04/27,0,7:40,night,false,bellw901,rapue901,pullf901,bonig901,pitches,72,rtol,8,wet,none,night,297,14663,lintd001,maust001,,,
NYN199404290,LAN,NYN,NYC17,1994/04/29,0,7:40,night,false,crawj901,wintm901,poncl901,froeb901,pitches,0,unknown,-1,damp,none,night,200,17161,sabeb001,wayng001,franj001,,
NYN199404300,LAN,NYN,NYC17,1994/04/30,0,1:43,day,false,poncl901,wintm901,froeb901,crawj901,pitches,72,unknown,-1,dry,none,cloudy,208,21734,gottj001,manzj001,dreid001,,
NYN199405010,LAN,NYN,NYC17,1994/05/01,0,1:42,day,false,wintm901,froeb901,crawj901,poncl901,pitches,68,tolf,15,damp,drizzle,overcast,179,25502,smitp001,mcdor001,franj001,,
NYN199405020,SFN,NYN,NYC17,1994/05/02,0,7:42,night,false,rungp901,demud901,hallt901,laynj901,pitches,60,tolf,2,dry,none,night,165,16239,portm001,joneb003,,,
NYN199405030,SFN,NYN,NYC17,1994/05/03,0,7:35,night,false,demud901,hallt901,laynj901,rungp901,pitches,57,unknown,0,dry,none,night,169,16000,jackm001,franj001,beckr001,,
NYN199405040,SFN,NYN,NYC17,1994/05/04,0,12:40,day,false,hallt901,laynj901,rungp901,demud901,pitches,60,rtol,5,dry,none,sunny,170,16789,lintd001,burbd001,franj001,,
NYN199405130,ATL,NYN,NYC17,1994/05/13,0,7:37,night,false,herna901,tatat901,grege901,gormb901,pitches,0,unknown,-1,dry,none,night,170,22459,glavt001,joneb003,mcmig001,,
NYN199405140,ATL,NYN,NYC17,1994/05/14,0,1:40,day,false,tatat901,grege901,gormb901,herna901,pitches,0,unknown,-1,dry,none,sunny,158,28974,gozzm001,smolj001,,,
NYN199405150,ATL,NYN,NYC17,1994/05/15,0,1:42,day,false,grege901,gormb901,herna901,tatat901,none,69,fromlf,10,unknown,none,unknown,137,32891,avers001,hille001,,,
NYN199405160,FLO,NYN,NYC17,1994/05/16,0,8:11,night,false,mcshj901,darlg901,willc901,bellw901,pitches,78,torf,10,damp,rain,night,172,15714,nen-r001,sabeb001,hernj002,,
NYN199405170,FLO,NYN,NYC17,1994/05/17,0,7:40,night,false,darlg901,willc901,bellw901,mcshj901,pitches,59,rtol,13,wet,none,night,170,15503,franj001,hernj002,,,
NYN199405180,FLO,NYN,NYC17,1994/05/18,0,7:53,night,false,willc901,bellw901,mcshj901,darlg901,pitches,63,ltor,10,damp,showers,night,164,15223,hougc001,joneb003,nen-r001,,
NYN199405270,CIN,NYN,NYC17,1994/05/27,0,7:40,night,false,tatat901,grege901,gormb901,ripps901,pitches,0,unknown,-1,dry,none,night,161,23303,smitp001,pught001,,,
NYN199405280,CIN,NYN,NYC17,1994/05/28,0,1:42,day,false,grege901,gormb901,ripps901,tatat901,pitches,0,unknown,-1,dry,none,sunny,157,20605,maddm002,smilj001,franj001,,
NYN199405290,CIN,NYN,NYC17,1994/05/29,0,1:40,day,false,gormb901,ripps901,tatat901,grege901,pitches,0,unknown,-1,dry,none,sunny,168,24997,joneb003,hanse001,franj001,,
NYN199405300,COL,NYN,NYC17,1994/05/30,0,1:42,day,false,hirsm901,vanol901,riekr901,marsr901,pitches,83,rtol,14,dry,none,sunny,187,20705,ritzk001,gozzm001,blaiw001,,
NYN199405310,COL,NYN,NYC17,1994/05/31,0,7:40,night,false,vanol901,riekr901,marsr901,hirsm901,pitches,74,rtol,18,dry,none,night,140,15515,harrg002,lintd001,ruffb001,,
NYN199406010,COL,NYN,NYC17,1994/06/01,0,7:40,night,false,riekr901,marsr901,hirsm901,vanol901,pitches,81,ltor,15,dry,none,night,186,17099,bottk001,smitp001,ruffb001,,
NYN199406090,MON,NYN,NYC17,1994/06/09,0,7:40,night,false,wintm901,kellj901,froeb901,bellw901,pitches,81,tocf,9,dry,none,night,162,16775,martp001,goodd001,,,
NYN199406100,MON,NYN,NYC17,1994/06/10,0,7:40,night,false,kellj901,froeb901,bellw901,wintm901,pitches,60,unknown,-1,dry,none,night,170,19924,hillk001,joneb003,wettj001,,
NYN199406110,MON,NYN,NYC17,1994/06/11,0,1:40,day,false,froeb901,bellw901,wintm901,kellj901,pitches,75,tocf,0,dry,none,overcast,166,29307,hereg001,gozzm001,wettj001,,
NYN199406120,MON,NYN,NYC17,1994/06/12,0,1:40,day,false,bellw901,wintm901,kellj901,froeb901,pitches,82,tocf,15,dry,none,overcast,173,28429,manzj001,rojam001,franj001,,
NYN199406130,PHI,NYN,NYC17,1994/06/13,0,7:40,night,false,hallt901,herna901,rungp901,demud901,pitches,80,rtol,18,dry,none,night,171,17555,sabeb001,westd001,franj001,,
NYN199406140,PHI,NYN,NYC17,1994/06/14,0,7:40,night,false,rungp901,herna901,demud901,hallt901,pitches,85,rtol,11,dry,none,night,161,17914,munob001,goodd001,joned001,,
NYN199406150,PHI,NYN,NYC17,1994/06/15,0,7:43,night,false,herna901,demud901,hallt901,rungp901,pitches,83,rtol,11,damp,none,night,130,18397,joneb003,willm005,franj001,,
NYN199406240,PIT,NYN,NYC17,1994/06/24,0,7:40,night,false,rapue901,pullf901,bonig901,westj901,pitches,0,unknown,-1,damp,rain,night,182,19977,neagd001,goodd001,,,
NYN199406250,PIT,NYN,NYC17,1994/06/25,0,7:07,night,false,bonig901,westj901,rapue901,pullf901,pitches,0,unknown,-1,wet,none,night,115,32962,smitz001,sabeb001,penaa001,,
NYN199406260,PIT,NYN,NYC17,1994/06/26,0,1:40,day,false,westj901,rapue901,pullf901,bonig901,pitches,87,torf,12,dry,none,sunny,169,29814,wagnp001,joneb003,,,
NYN199406270,SLN,NYN,NYC17,1994/06/27,0,7:40,night,false,kellj901,tatat901,grege901,gormb901,pitches,79,tolf,14,dry,none,night,192,17765,rodrr004,franj001,arocr001,,
NYN199406280,SLN,NYN,NYC17,1994/06/28,0,7:40,night,false,tatat901,grege901,gormb901,kellj901,pitches,84,torf,13,dry,none,night,168,18080,tewkb001,remlm001,arocr001,,
NYN199407151,SDN,NYN,NYC17,1994/07/15,1,2:10,day,false,bonig901,westj901,pullf901,rapue901,pitches,0,unknown,-1,dry,none,sunny,150,0,joneb003,ashba002,,,
NYN199407152,SDN,NYN,NYC17,1994/07/15,2,7:07,night,false,westj901,pullf901,rapue901,bonig901,pitches,75,tocf,8,dry,none,night,250,18861,tabaj001,maddm002,maust001,,
NYN199407160,SDN,NYN,NYC17,1994/07/16,0,8:08,night,false,pullf901,rapue901,bonig901,westj901,pitches,0,unknown,-1,dry,none,night,152,23897,jacoj001,sands002,franj001,,
NYN199407170,SDN,NYN,NYC17,1994/07/17,0,1:43,day,false,rapue901,bonig901,westj901,pullf901,pitches,0,unknown,-1,dry,none,cloudy,141,24855,hamij002,smitp001,,,
NYN199407180,LAN,NYN,NYC17,1994/07/18,0,8:07,night,false,hallt901,laynj901,herna901,demud901,pitches,74,tocf,7,damp,none,night,261,17538,worrt001,gozzm001,gottj001,,
NYN199407190,LAN,NYN,NYC17,1994/07/19,0,7:40,night,false,laynj901,herna901,demud901,hallt901,pitches,83,tolf,13,dry,none,night,205,22045,manzj001,gottj001,franj001,,
NYN199407200,LAN,NYN,NYC17,1994/07/20,0,1:40,day,false,herna901,demud901,hallt901,laynj901,pitches,92,tolf,5,dry,none,sunny,191,29578,sabeb001,martr002,franj001,,
NYN199407220,SFN,NYN,NYC17,1994/07/22,0,7:42,night,false,poncl901,crawj901,wintm901,danlk901,pitches,0,fromcf,-1,dry,none,night,163,26397,jacoj001,swifb001,franj001,,
NYN199407230,SFN,NYN,NYC17,1994/07/23,0,2:06,day,false,crawj901,wintm901,danlk901,poncl901,pitches,87,unknown,-1,soaked,rain,overcast,166,29592,hickb001,remlm001,beckr001,,
NYN199407240,SFN,NYN,NYC17,1994/07/24,0,1:37,day,false,wintm901,danlk901,poncl901,crawj901,pitches,84,tolf,3,wet,none,cloudy,202,32940,montr002,manzj001,beckr001,,
NYN199408010,ATL,NYN,NYC17,1994/08/01,0,7:40,night,false,davib902,herna901,hohnb901,davig901,pitches,83,torf,7,dry,none,night,144,22651,maddg002,jacoj001,,,
NYN199408020,ATL,NYN,NYC17,1994/08/02,0,7:40,night,false,herna901,hohnb901,davig901,davib902,pitches,82,tolf,12,dry,none,night,157,22635,remlm001,bedrs001,franj001,,
NYN199408030,ATL,NYN,NYC17,1994/08/03,0,7:41,night,false,hohnb901,davig901,davib902,herna901,none,83,tolf,10,unknown,unknown,night,152,24519,masor001,mcmig001,,,
NYN199408050,FLO,NYN,NYC17,1994/08/05,0,7:40,night,false,willc901,darlg901,kellj901,mcshj901,pitches,68,rtol,13,wet,showers,night,168,18625,sabeb001,weatd001,masor001,,
NYN199408060,FLO,NYN,NYC17,1994/08/06,0,8:07,night,false,darlg901,kellj901,mcshj901,willc901,pitches,73,rtol,7,dry,none,night,200,33813,rappp001,jacoj001,nen-r001,,
NYN199408070,FLO,NYN,NYC17,1994/08/07,0,1:42,day,false,kellj901,mcshj901,willc901,darlg901,pitches,76,fromlf,8,dry,none,sunny,141,28060,bower001,smitp001,nen-r001,,
TOR199404040,CHA,TOR,TOR02,1994/04/04,0,2:09,day,true,brinj901,merrd901,reilm901,welkt901,pitches,68,unknown,-1,dry,none,dome,174,50484,guzmj003,mcdoj001,,,
TOR199404050,CHA,TOR,TOR02,1994/04/05,0,7:35,night,true,merrd901,reilm901,welkt901,brinj901,pitches,0,unknown,-1,dry,none,dome,157,44471,stewd001,ferna001,stott001,,
TOR199404060,CHA,TOR,TOR02,1994/04/06,0,7:38,night,true,reilm901,welkt901,brinj901,merrd901,pitches,0,unknown,-1,dry,none,dome,164,44164,alvaw001,hentp001,,,
TOR199404080,SEA,TOR,TOR02,1994/04/08,0,7:38,night,true,younl901,hirsj901,garcr901,fordd901,pitches,0,unknown,-1,dry,none,dome,168,48152,leita001,flemd001,,,
TOR199404090,SEA,TOR,TOR02,1994/04/09,0,1:38,day,true,hirsj901,garcr901,fordd901,younl901,pitches,0,unknown,-1,dry,none,dome,168,49179,castt001,thigb001,,,
TOR199404100,SEA,TOR,TOR02,1994/04/10,0,1:38,day,true,garcr901,fordd901,younl901,hirsj901,pitches,0,unknown,-1,dry,none,dome,166,50471,stewd001,johnr005,,,
TOR199404190,TEX,TOR,TOR02,1994/04/19,0,7:37,night,true,hicke901,mckej901,joycj901,craft901,pitches,0,unknown,-1,dry,none,dome,178,48149,guzmj003,browk001,,,
TOR199404200,TEX,TOR,TOR02,1994/04/20,0,7:37,night,true,mckej901,joycj901,craft901,hicke901,pitches,0,unknown,-1,dry,none,dome,221,47116,stott001,henkt001,,,
TOR199404220,MIN,TOR,TOR02,1994/04/22,0,7:38,night,true,tscht901,onorb901,kaisk901,shulj901,pitches,0,unknown,-1,dry,none,dome,154,46268,hentp001,erics001,,,
TOR199404230,MIN,TOR,TOR02,1994/04/23,0,1:39,day,true,onorb901,kaisk901,shulj901,tscht901,pitches,0,unknown,-1,dry,none,dome,185,50504,leita001,pulic001,timlm001,,
TOR199404240,MIN,TOR,TOR02,1994/04/24,0,1:37,day,true,kaisk901,shulj901,tscht901,onorb901,pitches,0,unknown,-1,dry,none,dome,153,50464,tapak001,guzmj003,,,
TOR199405030,KCA,TOR,TOR02,1994/05/03,0,7:35,night,true,joycj901,craft901,mckej901,voltv901,pitches,0,unknown,-1,dry,none,dome,127,48173,hentp001,appik001,,,
TOR199405040,KCA,TOR,TOR02,1994/05/04,0,7:38,night,true,voltv901,mckej901,craft901,joycj901,pitches,0,unknown,-1,dry,none,dome,200,47244,brewb001,halld002,montj002,,
TOR199405050,KCA,TOR,TOR02,1994/05/05,0,12:37,day,true,mckej901,craft901,joycj901,voltv901,pitches,0,unknown,-1,dry,none,dome,205,50076,gordt001,guzmj003,montj002,,
TOR199405060,MIL,TOR,TOR02,1994/05/06,0,7:39,night,true,welkt901,brinj901,merrd901,reilm901,pitches,0,unknown,-1,dry,none,dome,161,47150,eldrc001,stewd001,,,
TOR199405070,MIL,TOR,TOR02,1994/05/07,0,1:30,day,true,brinj901,merrd901,reilm901,welkt901,pitches,52,unknown,-1,dry,none,sunny,163,50458,castt001,bronj001,,,
TOR199405080,MIL,TOR,TOR02,1994/05/08,0,1:37,day,true,merrd901,reilm901,welkt901,brinj901,pitches,0,unknown,-1,dry,none,dome,173,48252,hentp001,higut001,halld002,,
TOR199405160,DET,TOR,TOR02,1994/05/16,0,7:37,night,true,kaisk901,shulj901,tscht901,fordd901,pitches,0,unknown,-1,dry,none,dome,198,50456,guzmj003,moorm001,,,
TOR199405170,DET,TOR,TOR02,1994/05/17,0,7:36,night,true,shulj901,tscht901,fordd901,kaisk901,pitches,0,unknown,-1,dry,none,dome,183,46439,belct001,stott001,,,
TOR199405180,DET,TOR,TOR02,1994/05/18,0,7:37,night,true,tscht901,fordd901,kaisk901,shulj901,pitches,0,unknown,-1,dry,none,dome,209,47247,stewd001,gullb001,,,
TOR199405200,CLE,TOR,TOR02,1994/05/20,0,7:35,night,true,garcr901,hirsj901,younl901,onorb901,pitches,0,unknown,-1,dry,none,dome,139,50501,hentp001,nagyc001,,,
TOR199405210,CLE,TOR,TOR02,1994/05/21,0,1:35,day,true,hirsj901,younl901,onorb901,garcr901,pitches,0,unknown,-1,dry,none,sunny,189,50519,leita001,nabhc001,brows002,,
TOR199405220,CLE,TOR,TOR02,1994/05/22,0,1:35,day,true,younl901,onorb901,garcr901,hirsj901,pitches,79,tocf,11,dry,none,sunny,175,48154,martd001,guzmj003,,,
TOR199405230,CLE,TOR,TOR02,1994/05/23,0,1:37,day,true,onorb901,garcr901,hirsj901,younl901,pitches,77,fromcf,16,dry,none,sunny,190,48080,halld002,mesaj001,,,
TOR199405270,CAL,TOR,TOR02,1994/05/27,0,7:37,night,true,mccol901,tscht901,winam901,shulj901,pitches,0,unknown,-1,dry,none,dome,189,48244,leftp001,leita001,,,
TOR199405280,CAL,TOR,TOR02,1994/05/28,0,1:38,day,true,tscht901,winam901,shulj901,mccol901,pitches,0,unknown,-1,unknown,unknown,dome,179,50509,guzmj003,langm001,,,
TOR199405290,CAL,TOR,TOR02,1994/05/29,0,1:38,day,true,winam901,shulj901,mccol901,tscht901,pitches,0,unknown,-1,dry,none,sunny,135,50529,stott001,finlc001,,,
TOR199405300,OAK,TOR,TOR02,1994/05/30,0,7:35,night,true,morrd901,barnl901,koscg901,clara901,pitches,68,unknown,-1,dry,none,dome,196,50088,acrem001,brows002,,,
TOR199405310,OAK,TOR,TOR02,1994/05/31,0,7:39,night,true,barnl901,koscg901,clara901,morrd901,pitches,68,unknown,-1,dry,none,dome,187,50211,darlr001,hentp001,ecked001,,
TOR199406010,OAK,TOR,TOR02,1994/06/01,0,12:37,day,true,koscg901,clara901,morrd901,barnl901,pitches,68,unknown,-1,dry,none,dome,214,50471,welcb001,castt001,,,
TOR199406090,NYA,TOR,TOR02,1994/06/09,0,7:39,night,true,mccol901,cousd901,winam901,evanj901,pitches,74,fromcf,9,dry,none,night,158,50521,willw001,mulht001,brows002,,
TOR199406100,NYA,TOR,TOR02,1994/06/10,0,7:39,night,true,cousd901,reedr901,evanj901,mccol901,pitches,0,unknown,-1,dry,none,night,155,50522,stott001,abboj001,,,
TOR199406110,NYA,TOR,TOR02,1994/06/11,0,1:35,day,true,reedr901,evanj901,mccol901,cousd901,pitches,0,unknown,-1,unknown,unknown,dome,184,50530,key-j001,stewd001,wickb001,,
TOR199406120,NYA,TOR,TOR02,1994/06/12,0,1:38,day,true,evanj901,mccol901,cousd901,reedr901,pitches,81,tocf,19,dry,none,sunny,146,50511,hentp001,kamis001,castt001,,
TOR199406200,BOS,TOR,TOR02,1994/06/20,0,7:39,night,true,reedr901,evanj901,mccol901,cousd901,pitches,72,tolf,6,dry,none,night,155,50028,heskj001,stott001,fosst001,,
TOR199406210,BOS,TOR,TOR02,1994/06/21,0,7:38,night,true,evanj901,mccol901,cousd901,reedr901,pitches,81,fromlf,25,dry,none,night,181,49460,selea001,cornb001,,,
TOR199406220,BOS,TOR,TOR02,1994/06/22,0,7:38,night,true,mccol901,cousd901,reedr901,evanj901,pitches,81,ltor,13,dry,none,night,181,50288,mincn001,stewd001,ryank001,,
TOR199406240,BAL,TOR,TOR02,1994/06/24,0,7:37,night,true,koscg901,clara901,morrd901,barnl901,pitches,0,unknown,-1,dry,none,dome,178,50508,eichm001,righd001,,,
TOR199406250,BAL,TOR,TOR02,1994/06/25,0,1:37,day,true,clara901,morrd901,barnl901,koscg901,pitches,0,unknown,-1,dry,none,overcast,163,50526,eichm001,guzmj003,smitl001,,
TOR199406260,BAL,TOR,TOR02,1994/06/26,0,7:07,night,true,morrd901,barnl901,koscg901,clara901,pitches,75,ltor,8,dry,none,night,144,50229,mussm001,stott001,,,
TOR199407080,KCA,TOR,TOR02,1994/07/08,0,7:38,night,true,barrt901,garcr901,hirsj901,younl901,pitches,85,unknown,-1,wet,none,night,182,50515,pichh001,halld002,montj002,,
TOR199407090,KCA,TOR,TOR02,1994/07/09,0,1:37,day,true,garcr901,hirsj901,younl901,barrt901,pitches,0,unknown,-1,dry,none,unknown,152,50524,hentp001,milab001,,,
TOR199407100,KCA,TOR,TOR02,1994/07/10,0,1:37,day,true,hirsj901,younl901,barrt901,garcr901,none,66,unknown,-1,dry,none,unknown,156,50504,guzmj003,gubim001,cox-d001,,
TOR199407180,MIN,TOR,TOR02,1994/07/18,0,7:08,night,true,scotd901,roe-r901,culbf901,mcclt901,pitches,83,ltor,12,dry,none,dome,182,48060,leita001,guare001,halld002,,
TOR199407190,MIN,TOR,TOR02,1994/07/19,0,7:40,night,true,roe-r901,culbf901,mcclt901,scotd901,pitches,86,tocf,9,dry,none,night,144,47222,castt001,tapak001,halld002,,
TOR199407200,MIN,TOR,TOR02,1994/07/20,0,7:39,night,true,culbf901,mcclt901,scotd901,roe-r901,pitches,84,tolf,8,dry,none,night,165,48162,guzmj003,erics001,,,
TOR199407210,TEX,TOR,TOR02,1994/07/21,0,7:37,night,true,cobld901,meric901,onorb901,hendt901,pitches,86,tolf,11,damp,rain,night,183,49618,hentp001,leart001,cox-d001,,
TOR199407220,TEX,TOR,TOR02,1994/07/22,0,7:37,night,true,meric901,onorb901,hendt901,cobld901,pitches,0,unknown,-1,dry,none,dome,145,50522,stewd001,rogek001,halld002,,
TOR199407230,TEX,TOR,TOR02,1994/07/23,0,1:37,day,true,onorb901,hendt901,cobld901,meric901,pitches,76,unknown,-1,dry,none,sunny,171,50529,leita001,fajah001,,,
TOR199407240,TEX,TOR,TOR02,1994/07/24,0,12:37,day,true,hendt901,meric901,cobld901,onorb901,pitches,79,tocf,0,dry,none,sunny,160,50521,cornb001,pavlr001,cox-d001,,
TOR199407260,MIL,TOR,TOR02,1994/07/26,0,7:38,night,true,mcclt901,scotd901,culbf901,roe-r901,pitches,73,torf,12,dry,none,night,162,49098,boner001,guzmj003,fettm001,,
TOR199407270,MIL,TOR,TOR02,1994/07/27,0,7:39,night,true,scotd901,culbf901,roe-r901,mcclt901,pitches,0,unknown,-1,dry,none,night,144,47172,wegmb001,hentp001,,,
TOR199407280,MIL,TOR,TOR02,1994/07/28,0,7:38,night,true,culbf901,roe-r901,mcclt901,scotd901,pitches,0,unknown,-1,dry,none,dome,195,47061,orosj001,cox-d001,fettm001,,
TOR199408050,DET,TOR,TOR02,1994/08/05,0,7:37,night,true,mccol901,evanj901,cousd901,reedr901,pitches,63,ltor,9,dry,none,night,185,50522,guzmj003,welld001,halld002,,
TOR199408060,DET,TOR,TOR02,1994/08/06,0,8:05,night,true,evanj901,cousd901,reedr901,mccol901,pitches,68,ltor,6,dry,none,night,169,50512,moorm001,hentp001,boevj001,,
TOR199408070,DET,TOR,TOR02,1994/08/07,0,1:35,day,true,cousd901,reedr901,mccol901,evanj901,pitches,0,unknown,-1,dry,none,sunny,197,50509,davis001,castt001,cadag001,,
TOR199408080,CLE,TOR,TOR02,1994/08/08,0,7:39,night,true,onorb901,joycj901,hicke901,mckej901,pitches,0,unknown,-1,wet,showers,night,150,50515,nagyc001,leita001,,,
TOR199408090,CLE,TOR,TOR02,1994/08/09,0,7:37,night,true,joycj901,hicke901,mckej901,onorb901,pitches,64,fromcf,6,dry,none,night,190,50527,stott001,lopea002,,,
TOR199408100,CLE,TOR,TOR02,1994/08/10,0,12:37,day,true,hicke901,mckej901,onorb901,joycj901,none,66,unknown,0,dry,none,unknown,186,50510,grimj001,guzmj003,plune001,,
CLE199404040,SEA,CLE,CLE08,1994/04/04,0,1:21,day,true,barnl901,koscg901,clara901,morrd901,pitches,48,ltor,14,dry,none,sunny,209,41459,plune001,kingk001,,,
CLE199404070,SEA,CLE,CLE08,1994/04/07,0,7:07,night,true,koscg901,clara901,morrd901,barnl901,pitches,35,ltor,12,wet,none,night,184,34087,morrj001,bosic001,,,
CLE199404150,KCA,CLE,CLE08,1994/04/15,0,7:05,night,true,garcr901,fordd901,younl901,hirsj901,pitches,67,tocf,10,dry,none,night,140,40490,coned001,martd001,pichh001,,
CLE199404160,KCA,CLE,CLE08,1994/04/16,0,1:05,day,true,fordd901,younl901,hirsj901,garcr901,pitches,52,torf,30,dry,none,cloudy,204,36439,magnm001,swanr001,brewb001,,
CLE199404170,KCA,CLE,CLE08,1994/04/17,0,1:05,day,true,younl901,hirsj901,garcr901,fordd901,pitches,51,ltor,25,dry,none,sunny,166,38974,appik001,morrj001,,,
CLE199404250,MIN,CLE,CLE08,1994/04/25,0,7:07,night,true,koscg901,clara901,morrd901,barnl901,pitches,81,ltor,14,dry,none,night,198,24777,tromm001,martd001,aguir001,,
CLE199404260,MIN,CLE,CLE08,1994/04/26,0,7:07,night,true,clara901,morrd901,barnl901,koscg901,pitches,82,torf,15,wet,none,night,151,25564,clarm002,mahop001,mesaj001,,
CLE199404270,CHA,CLE,CLE08,1994/04/27,0,7:07,night,true,hendt901,johnm901,meric901,cobld901,pitches,67,torf,20,dry,none,night,263,32467,plune001,hernr001,,,
CLE199404280,CHA,CLE,CLE08,1994/04/28,0,7:45,night,true,johnm901,meric901,cobld901,hendt901,pitches,45,rtol,15,damp,rain,night,212,28252,alvaw001,barnb001,assep001,,
CLE199404290,TEX,CLE,CLE08,1994/04/29,0,7:05,night,true,roe-r901,mcclt901,scotd901,phild901,pitches,0,unknown,-1,dry,none,night,239,36530,mesaj001,howej001,,,
