game_id,inputprogvers,visteam,hometeam,site,date,number,gametype,starttime,daynight,usedh,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,umphome,ump1b,innings,ump2b,ump3b,edittime
BSN193805230,"""version 7RS(19) of 07/07/92""",CHN,BSN,BOS08,1938/05/23,0,,0:00PM,day,false,"""138,277""","""Ron Fisher""","""Ron Fisher""",2000/09/26 12:16PM,park,none,0,unknown,-1,unknown,unknown,unknown,106,5132,lee-b103,fettl101,,,pineb101,goetl901,,(none),rearb901,
BSN193805240,"""version 7RS(19) of 07/07/92""",CIN,BSN,BOS08,1938/05/24,0,,3:05PM,day,false,"""519""","""DWV""","""DWV""",2015/04/22 10:25AM,park,none,0,tocf,-1,dry,none,sunny,144,2719,weirr101,holla101,errid101,,goetl901,rearb901,,(none),pineb101,
BSN193805250,"""version 7RS(19) of 07/07/92""",CIN,BSN,BOS08,1938/05/25,0,,3:03PM,day,false,"""519""","""DWV""","""DWV""",2015/04/22 10:42AM,park,none,0,fromcf,-1,dry,none,sunny,104,4154,macfd101,derrp101,,,rearb901,pineb101,,(none),goetl901,
BSN193805280,"""version 7RS(19) of 07/07/92""",BRO,BSN,BOS08,1938/05/28,0,,0:00PM,day,false,375,"""Dick Cramer""","""Dick Cramer""",2012/08/22 4:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,122,7137,franf101,shofm101,prest101,,parkg901,morac102,,(none),mageg901,
BSN193805290,"""version 7RS(19) of 07/07/92""",BRO,BSN,BOS08,1938/05/29,0,,0:00PM,day,false,375,"""Dick Cramer""","""Dick Cramer""",2012/07/09 4:40PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,144,10141,butcm101,fettl101,,,morac102,mageg901,,(none),parkg901,
BSN193805301,"""version 7RS(19) of 07/07/92""",NY1,BSN,BOS08,1938/05/30,1,,0:00PM,day,false,"""96,163,210,274,611""","""Jim Herdman/RWood""","""Jim Herdman/RWood""",2018/07/08 4:49PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,124,0,turnj102,casts101,,,mageg901,parkg901,,(none),morac102,
BSN193805302,"""version 7RS(19) of 07/07/92""",NY1,BSN,BOS08,1938/05/30,2,,0:00PM,day,false,"""271""","""Frownfelter""","""Frownfelter""",2016/04/18 1:28PM,radio,none,0,unknown,-1,unknown,unknown,unknown,124,40000,macfd101,schuh103,,,mageg901,parkg901,,(none),morac102,
BSN193806140,"""version 7RS(19) of 07/07/92""",CHN,BSN,BOS08,1938/06/14,0,,0:00PM,day,false,"""115,100""","""Bob Kistler/RWood""","""D Lamoureaux/RWood""",2004/05/22 8:12PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,3954,carlt101,fettl101,,,goetl901,rearb901,,(none),pineb101,
BSN193806150,"""version 7RS(19) of 07/07/92""",CHN,BSN,BOS08,1938/06/15,0,,0:00PM,day,false,"""115,270""","""Bob Kistler""","""D Lamoureaux""",2004/05/22 8:23PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,104,3165,macfd101,bryac101,,,rearb901,pineb101,,(none),goetl901,
BSN193806171,"""version 7RS(19) of 07/07/92""",CHN,BSN,BOS08,1938/06/17,1,,0:00PM,day,false,"""115""","""Bob Kistler""","""D Lamoureaux""",2004/05/23 2:21PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,90,0,turnj102,lee-b103,,,pineb101,goetl901,,(none),(none),
BSN193806172,"""version 7RS(19) of 07/07/92""",CHN,BSN,BOS08,1938/06/17,2,,0:00PM,day,false,"""115,271""","""Bob Kistler""","""D Lamoureaux""",2004/05/23 2:27PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,106,12845,lannj101,frenl101,hutci101,,goetl901,rearb901,,(none),pineb101,
BSN193806180,"""version 7RS(19) of 07/07/92""",CIN,BSN,BOS08,1938/06/18,0,,3:02PM,day,false,"""519""","""DWV""","""DWV""",2015/04/22 1:57PM,park,none,0,unknown,-1,dry,none,sunny,130,6256,shofm101,derrp101,fettl101,,parkg901,morac102,,(none),mageg901,
BSN193806190,"""version 7RS(19) of 07/07/92""",CIN,BSN,BOS08,1938/06/19,0,,1:33PM,day,false,"""519""","""DWV""","""DWV""",2015/04/22 2:10PM,park,none,0,unknown,-1,dry,none,sunny,124,30613,vandj101,hutci101,,,morac102,mageg901,,(none),parkg901,
BSN193806200,"""version 7RS(19) of 07/07/92""",CIN,BSN,BOS08,1938/06/20,0,,0:00PM,day,false,"""115,271,289""","""Bob Kistler""","""D Lamoureaux""",2004/05/23 2:33PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,156,2205,davip101,lannj101,,,mageg901,parkg901,,(none),morac102,
BSN193806210,"""version 7RS(19) of 07/07/92""",SLN,BSN,BOS08,1938/06/21,0,,0:00PM,day,false,"""115""","""Bob Kistler""","""D Lamoureaux""",2004/05/23 2:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,106,2309,turnj102,mcgeb101,,,stewb901,stard901,,(none),barrg901,
BSN193806220,"""version 7RS(19) of 07/07/92""",SLN,BSN,BOS08,1938/06/22,0,,0:00PM,day,false,"""115""","""Bob Kistler""","""D Lamoureaux""",2004/05/23 2:56PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,134,2505,warnl101,hutci101,,,stard901,barrg901,,(none),stewb901,
BSN193806230,"""version 7RS(19) of 07/07/92""",SLN,BSN,BOS08,1938/06/23,0,,0:00PM,day,false,"""115""","""Bob Kistler""","""D Lamoureaux""",2004/05/23 3:16PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,149,2051,weilb101,errid101,,,barrg901,stewb901,,(none),stard901,
BSN193806250,"""version 7RS(19) of 07/07/92""",PIT,BSN,BOS08,1938/06/25,0,,0:00PM,day,false,"""115,271""",,"""Comly""",2012/12/17 11:53AM,park,none,0,unknown,-1,unknown,unknown,unknown,140,8614,browm103,hutci101,bauer101,,klemb901,searz901,,(none),balll901,
BSN193807011,"""version 7RS(19) of 07/07/92""",PHI,BSN,BOS08,1938/07/01,1,,0:00PM,day,false,"""115""","""Bob Kistler""","""D Lamoureaux""",2004/05/23 5:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,117,0,passc101,reisb102,,,parkg901,stewb901,,(none),stard901,
BSN193807020,"""version 7RS(19) of 07/07/92""",PHI,BSN,BOS08,1938/07/02,0,,0:00PM,day,false,"""115,266,71,163,274""","""Dick Cramer""","""Dick Cramer""",2018/07/13 4:35PM,,none,0,unknown,-1,unknown,unknown,unknown,98,7252,hutci101,johns101,,,stard901,parkg901,,(none),stewb901,
BSN193807031,"""version 7RS(19) of 07/07/92""",NY1,BSN,BOS08,1938/07/03,1,,0:00PM,day,false,"""71,163,274,104,96""","""Rob Wood""","""David W. Smith""",2018/07/19 6:05PM,park,none,0,unknown,-1,unknown,unknown,unknown,119,0,lohrb101,turnj102,coffd101,,stewb901,parkg901,,(none),stard901,
BSN193807032,"""version 7RS(19) of 07/07/92""",NY1,BSN,BOS08,1938/07/03,2,,0:00PM,day,false,"""210,71,163,274,104,96""","""Rob Wood""","""David W. Smith""",2018/07/19 7:04PM,park,none,0,unknown,-1,unknown,unknown,unknown,111,15099,fettl101,meltc101,,,parkg901,stard901,,(none),stewb901,
BSN193807260,"""version 7RS(19) of 07/07/92""",CIN,BSN,BOS08,1938/07/26,0,,3:02PM,day,false,"""510""","""DWV""","""DWV""",2015/05/12 12:18PM,park,none,0,unknown,-1,dry,none,cloudy,94,2512,derrp101,turnj102,,,stewb901,barrg901,,(none),stard901,
BSN193807271,"""version 7RS(19) of 07/07/92""",CIN,BSN,BOS08,1938/07/27,1,,0:00PM,day,false,"""138""","""Ron Fisher""","""Ron Fisher""",2000/10/30 6:04PM,park,none,0,unknown,-1,unknown,unknown,unknown,106,0,macfd101,weavj101,,,barrg901,stard901,,(none),stewb901,
BSN193807272,"""version 7RS(19) of 07/07/92""",CIN,BSN,BOS08,1938/07/27,2,,3:47PM,day,false,"""510""","""DWV""","""DWV""",2015/05/12 12:35PM,park,none,0,unknown,-1,dry,none,sunny,93,6169,fettl101,waltb102,,,stard901,stewb901,,(none),barrg901,
BSN193807280,"""version 7RS(19) of 07/07/92""",CIN,BSN,BOS08,1938/07/28,0,,0:00PM,day,false,"""510""","""DWV""","""DWV""",2015/05/12 2:26PM,park,none,0,unknown,-1,dry,none,cloudy,107,1919,davip101,reisb102,,,stewb901,barrg901,,(none),stard901,
BSN193807290,"""version 7RS(19) of 07/07/92""",SLN,BSN,BOS08,1938/07/29,0,,0:00PM,day,false,"""115""","""Bob Kistler""","""D Lamoureaux""",2004/05/24 4:39AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,95,1550,lannj101,davic103,,,goetl901,rearb901,,(none),pineb101,
BSN193807300,"""version 7RS(19) of 07/07/92""",SLN,BSN,BOS08,1938/07/30,0,,0:00PM,day,false,"""115""","""Bob Kistler""","""D Lamoureaux""",2004/05/24 5:41PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,152,4160,weilb101,turnj102,,,rearb901,pineb101,,(none),goetl901,
BSN193808020,"""version 7RS(19) of 07/07/92""",PIT,BSN,BOS08,1938/08/02,0,,0:00PM,day,false,"""115,276""","""115(3.5),276(G 20+ 99s)""","""Comly""",2004/05/24 5:48PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,102,2451,lannj101,tobij103,,,searz901,balll901,,(none),klemb901,
BSN193808031,"""version 7RS(19) of 07/07/92""",PIT,BSN,BOS08,1938/08/03,1,,0:00PM,day,false,"""115""","""Bob Kistler""","""D Lamoureaux""",2004/05/24 6:01PM,unknown,none,95,unknown,-1,unknown,unknown,unknown,120,0,blanc101,turnj102,browm103,,balll901,klemb901,,(none),searz901,
BSN193808032,"""version 7RS(19) of 07/07/92""",PIT,BSN,BOS08,1938/08/03,2,,0:00PM,day,false,"""271""","""Frownfelter""","""Frownfelter""",2016/04/18 2:26PM,radio,none,0,unknown,-1,unknown,unknown,unknown,125,7844,bowmj101,reisb102,,,klemb901,searz901,,(none),balll901,
BSN193808040,"""version 7RS(19) of 07/07/92""",PIT,BSN,BOS08,1938/08/04,0,,0:00PM,day,false,"""115,137""","""Bob Kistler,Wayne Townsend""","""D Lamoureaux,Wayne Townsend""",2004/05/24 6:10PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,1834,macfd101,browm103,,,searz901,balll901,,(none),klemb901,
BSN193808060,"""version 7RS(19) of 07/07/92""",CHN,BSN,BOS08,1938/08/06,0,,0:00PM,day,false,"""271""","""Frownfelter""","""Frownfelter""",2016/04/19 12:53PM,radio,none,0,unknown,-1,unknown,unknown,unknown,101,4294,fettl101,pagev101,,,parkg901,morac102,,(none),mageg901,
BSN193808090,"""version 7RS(19) of 07/07/92""",NY1,BSN,BOS08,1938/08/09,0,,0:00PM,day,false,"""115(2),271""","""""","""Comly""",2012/12/17 5:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,123,3646,lohrb101,macfd101,coffd101,,pineb101,goetl901,,(none),rearb901,
BSN193808100,"""version 7RS(19) of 07/07/92""",NY1,BSN,BOS08,1938/08/10,0,,0:00PM,day,false,"""270,115(3)""","""Comly""","""Comly""",2012/11/28 6:54PM,park,none,0,unknown,-1,unknown,unknown,unknown,145,4167,errid101,meltc101,,,goetl901,rearb901,,(none),pineb101,
BSN193808120,"""version 7RS(19) of 07/07/92""",BRO,BSN,BOS08,1938/08/12,0,,0:00PM,day,false,"""270,115(1.5)""","""Comly""","""Comly""",2012/11/28 8:18PM,park,none,0,unknown,-1,unknown,unknown,unknown,108,3300,turnj102,hamll101,,,rearb901,pineb101,,(none),goetl901,
BSN193808131,"""version 7RS(19) of 07/07/92""",BRO,BSN,BOS08,1938/08/13,1,,0:00PM,day,false,"""115""","""Bob Kistler/RWood""","""D Lamoureaux/RWood""",2004/05/24 6:43PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,128,0,poseb102,lannj101,,,pineb101,goetl901,,(none),rearb901,
BSN193808132,"""version 7RS(19) of 07/07/92""",BRO,BSN,BOS08,1938/08/13,2,,0:00PM,day,false,"""270""","""Comly""","""Comly""",2012/12/08 9:44AM,park,none,0,unknown,-1,unknown,unknown,unknown,163,9318,errid101,mungv101,,,goetl901,rearb901,,(none),pineb101,
BSN193808142,"""version 7RS(19) of 07/07/92""",BRO,BSN,BOS08,1938/08/14,2,,0:00PM,day,false,"""71,163,274,104,98,99,96""","""Rob Wood""","""David W. Smith""",2018/07/29 5:14PM,park,none,0,unknown,-1,unknown,unknown,unknown,144,11406,fettl101,rogel101,,,pineb101,goetl901,,(none),rearb901,
BSN193809030,"""version 7RS(19) of 07/07/92""",PHI,BSN,BOS08,1938/09/03,0,,0:00PM,day,false,"""115,266,71,163,274""","""Rob Wood""","""David W. Smith""",2018/08/23 9:36PM,park,none,0,unknown,-1,unknown,unknown,unknown,107,5276,macfd101,butcm101,,,balll901,klemb901,,(none),searz901,
BSN193809051,"""version 7RS(19) of 07/07/92""",BRO,BSN,BOS08,1938/09/05,1,,0:00PM,day,false,"""71,163,274.104,99,98,96,141,276""","""Dick Cramer,Wayne Townsend""","""Dick Cramer,Wayne Townsend""",2018/08/10 4:35PM,park,none,0,unknown,-1,unknown,unknown,unknown,118,0,hutci101,prest101,,,balll901,klemb901,,(none),searz901,
BSN193809052,"""version 7RS(19) of 07/07/92""",BRO,BSN,BOS08,1938/09/05,2,,0:00PM,day,false,"""271""","""Frownfelter""","""Frownfelter""",2016/04/19 1:35PM,radio,none,0,unknown,-1,unknown,unknown,unknown,110,19796,fettl101,prest101,,,klemb901,searz901,,(none),balll901,
BSN193809130,"""version 7RS(19) of 07/07/92""",CHN,BSN,BOS08,1938/09/13,0,,0:00PM,day,false,"""115,100""","""Bob Kistler/RWood""","""D Lamoureaux/RWood""",2004/05/18 3:04PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,111,2197,turnj102,bryac101,,,parkg901,morac102,,(none),mageg901,
BSN193809140,"""version 7RS(19) of 07/07/92""",CHN,BSN,BOS08,1938/09/14,0,,0:00PM,day,false,"""138""","""Ron Fisher""","""Ron Fisher""",2000/12/05 1:59AM,park,none,0,unknown,-1,unknown,unknown,unknown,127,3751,rootc101,fettl101,,,mageg901,morac102,,(none),parkg901,
BSN193809161,"""version 7RS(19) of 07/07/92""",PIT,BSN,BOS08,1938/09/16,1,,0:00PM,day,false,"""115""","""Bob Kistler""","""D Lamoureaux""",2004/05/25 2:31PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,157,0,swifb101,macfd101,,,mageg901,parkg901,,(none),morac102,
BSN193809170,"""version 7RS(19) of 07/07/92""",PIT,BSN,BOS08,1938/09/17,0,,0:00PM,day,false,"""271""","""Frownfelter""","""Frownfelter""",2016/04/19 2:25PM,radio,none,0,unknown,-1,unknown,unknown,unknown,119,4445,klinb101,shofm101,,,morac102,mageg901,,(none),parkg901,
BSN193809210,"""version 7RS(19) of 07/07/92""",SLN,BSN,BOS08,1938/09/21,0,,0:00PM,day,false,"""115""","""Bob Kistler""","""D Lamoureaux""",2004/05/25 2:47PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,107,1356,deanp101,turnj102,,,goetl901,rearb901,,(none),pineb101,
BSN193809221,"""version 7RS(19) of 07/07/92""",SLN,BSN,BOS08,1938/09/22,1,,0:00PM,day,false,"""115""","""Bob Kistler""","""D Lamoureaux""",2004/05/25 3:04PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,138,0,hutci101,shouc101,,,rearb901,pineb101,,(none),goetl901,
BSN193809222,"""version 7RS(19) of 07/07/92""",SLN,BSN,BOS08,1938/09/22,2,,0:00PM,day,false,"""102,208,128,71,""","""John Gabcik""","""David W. Smith""",2018/08/31 11:10AM,park,none,0,unknown,-1,unknown,unknown,unknown,105,1028,errid101,coopm101,,,pineb101,goetl901,,(none),rearb901,
BSN193809241,"""version 7RS(19) of 07/07/92""",NY1,BSN,BOS08,1938/09/24,1,,0:00PM,day,false,"""115""","""Bob Kistler""","""D Lamoureaux""",2004/05/25 3:24PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,0,browj110,errid101,,,balll901,klemb901,,(none),searz901,
BSN193809242,"""version 7RS(19) of 07/07/92""",NY1,BSN,BOS08,1938/09/24,2,,0:00PM,day,false,"""71.163,274,104,96,611""","""Rob Wood,Wayne Townsend""","""David W. Smith,Wayne Townsend""",2018/08/28 9:43PM,park,none,0,unknown,-1,unknown,unknown,unknown,95,7149,meltc101,fettl101,,,klemb901,searz901,,(none),balll901,
BSN193809251,"""version 7RS(19) of 07/07/92""",NY1,BSN,BOS08,1938/09/25,1,,0:00PM,day,false,"""96,210,274""","""Jim Herdman""","""Jim Herdman""",2018/08/27 1:41PM,unknown,none,0,unknown,-1,dry,none,sunny,130,0,macfd101,lohrb101,,,searz901,balll901,,(none),klemb901,
BSN193809252,"""version 7RS(19) of 07/07/92""",NY1,BSN,BOS08,1938/09/25,2,,0:00PM,day,false,"""163,210,274""","""Jim Herdman""","""Jim Herdman""",2018/08/27 4:29PM,unknown,none,0,unknown,-1,dry,none,sunny,112,8519,shofm101,vandh101,,,balll901,klemb901,,(none),searz901,
BSN193809271,"""version 7RS(19) of 07/07/92""",PHI,BSN,BOS08,1938/09/27,1,,0:00PM,day,false,"""115""","""Bob Kistler""","""D Lamoureaux""",2004/05/25 5:37PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,96,0,turnj102,mulch101,,,klemb901,searz901,,(none),balll901,
BSN193809272,"""version 7RS(19) of 07/07/92""",PHI,BSN,BOS08,1938/09/27,2,,0:00PM,day,false,"""271,115""",,"""Comly""",2012/12/17 6:14PM,park,none,0,unknown,-1,unknown,unknown,unknown,94,1617,earlt101,burke102,,,searz901,balll901,,(none),klemb901,
BSN193809280,"""version 7RS(19) of 07/07/92""",PHI,BSN,BOS08,1938/09/28,0,,0:00PM,day,false,"""115""","""Bob Kistler""","""D Lamoureaux""",2004/05/25 5:55PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,83,952,hutci101,sivep101,,,balll901,klemb901,,(none),searz901,
DET193804220,"""version 7RS(19) of 07/07/92""",CLE,DET,DET04,1938/04/22,0,,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/03/18 7:19PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,148,54500,hardm101,bridt101,,,mcgob901,hubbc901,,(none),grieb901,
DET193804230,"""version 7RS(19) of 07/07/92""",CLE,DET,DET04,1938/04/23,0,,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/03/18 7:28PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,161,13200,allej102,wadej101,,,grieb901,hubbc901,,(none),mcgob901,
DET193804240,"""version 7RS(19) of 07/07/92""",CLE,DET,DET04,1938/04/24,0,,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/03/19 9:41AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,141,18000,fellb101,gillg103,,,hubbc901,mcgob901,,(none),grieb901,
DET193804290,"""version 7RS(19) of 07/07/92""",CHA,DET,DET04,1938/04/29,0,,0:00PM,day,false,"""277""",,"""Comly""",2013/01/30 6:20PM,park,none,0,unknown,-1,unknown,unknown,unknown,114,7500,poffb101,rignj101,,,geish901,romme101,,(none),basis901,
DET193805130,"""version 7RS(19) of 07/07/92""",SLA,DET,DET04,1938/05/13,0,,0:00PM,day,false,"""412""",,"""Comly""",2012/12/26 10:01PM,park,none,0,unknown,-1,unknown,unknown,unknown,127,5500,gillg103,walkj102,,,kolll901,morig101,,(none),romme101,
DET193805160,"""version 7RS(19) of 07/07/92""",WS1,DET,DET04,1938/05/16,0,,0:00PM,day,false,"""276,56,222,212""","""Tom Thress/RWood""","""Tom Thress/RWood""",2018/06/05 11:23PM,park,none,0,unknown,-1,unknown,unknown,unknown,155,8000,kennv101,chask101,,,basis901,geish901,,(none),grieb901,
DET193805180,"""version 7RS(19) of 07/07/92""",WS1,DET,DET04,1938/05/18,0,,0:00PM,day,false,"""56,222,212""","""Rob Wood/RWood""","""David W. Smith/RWood""",2018/06/07 5:05PM,park,none,0,unknown,-1,unknown,unknown,unknown,106,4700,ferrw101,poffb101,,,geish901,grieb901,,(none),basis901,
DET193805190,,PHA,DET,DET04,1938/05/19,0,,0:00PM,day,false,"""266,119,56,212""","""Mark Pankin/RWood""","""Mark Pankin/RWood""",2018/06/11 18:19,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,4850,gillg103,nelsl101,,,grieb901,basis901,,(none),geish901,
DET193805200,"""version 7RS(19) of 07/07/92""",PHA,DET,DET04,1938/05/20,0,,0:00PM,day,false,"""56,222,276""","""Dick Cramer,Wayne Townsend""","""Dick Cramer,Wayne Townsend""",2018/06/06 4:35PM,park,none,0,unknown,-1,unknown,unknown,unknown,131,6700,thomb102,rowes101,pottn102,,geish901,grieb901,,(none),(none),
DET193805210,"""version 7RS(19) of 07/07/92""",PHA,DET,DET04,1938/05/21,0,,0:00PM,day,false,"""56,266,280""","""Jim Herdman""","""Jim Herdman""",2018/06/07 11:39AM,unknown,none,0,unknown,-1,wet,drizzle,unknown,95,7400,kennv101,castg101,bridt101,,geish901,grieb901,,(none),basis901,
DET193805220,"""version 7RS(19) of 07/07/92""",BOS,DET,DET04,1938/05/22,0,,0:00PM,day,false,"""209""","""209""","""Comly""",2013/03/22 1:18AM,park,none,0,unknown,-1,unknown,unknown,unknown,118,27700,poffb101,wilsj103,,,kolll901,morig101,,(none),romme101,
DET193805240,"""version 7RS(19) of 07/07/92""",BOS,DET,DET04,1938/05/24,0,,0:00PM,day,false,"""209""","""209""","""Comly""",2013/03/22 2:03AM,park,none,0,unknown,-1,unknown,unknown,unknown,145,6600,grovl101,aukee101,,,romme101,morig101,,(none),kolll901,
DET193805250,"""version 7RS(19) of 07/07/92""",NYA,DET,DET04,1938/05/25,0,,0:00PM,day,false,"""209,212""","""Comly/RWood""","""Comly/RWood""",2013/03/22 2:36AM,park,none,0,unknown,-1,unknown,unknown,unknown,116,17000,gillg103,beggj101,,,morig101,kolll901,,(none),romme101,
DET193805260,"""version 7RS(19) of 07/07/92""",NYA,DET,DET04,1938/05/26,0,,0:00PM,day,false,"""270,212""",,"""Comly/RWood""",2012/12/27 12:57AM,park,none,0,unknown,-1,unknown,unknown,unknown,126,22000,ruffr101,rowes101,,,kolll901,romme101,,(none),morig101,
DET193805301,"""version 7RS(19) of 07/07/92""",SLA,DET,DET04,1938/05/30,1,,0:00PM,day,false,"""280""","""Rob Wood""","""David W. Smith""",2018/06/15 5:05PM,park,none,0,unknown,-1,unknown,unknown,unknown,165,0,coffs101,bonej101,,,basis901,geish901,,(none),(none),
DET193805302,"""version 7RS(19) of 07/07/92""",SLA,DET,DET04,1938/05/30,2,,0:00PM,day,false,"""276,102,208,128,56""","""Rob Wood""","""David W. Smith""",2018/06/15 5:36PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,49500,tietl101,lawsr101,,,geish901,basis901,,(none),(none),
DET193806140,"""version 7RS(19) of 07/07/92""",PHA,DET,DET04,1938/06/14,0,,0:00PM,day,false,"""56,169,266,212""","""Jim Herdman/RWood""","""Jim Herdman/RWood""",2018/06/19 11:57AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,114,7000,nelsl101,kennv101,,,mcgob901,quinj901,,(none),rue-j901,
DET193806150,"""version 7RS(19) of 07/07/92""",PHA,DET,DET04,1938/06/15,0,,0:00PM,day,false,"""266,119,56,212""","""Rob Wood/RWood""","""David W. Smith/RWood""",2018/06/19 4:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,5400,deanc101,poffb101,,,quinj901,rue-j901,,(none),mcgob901,
DET193806160,"""version 7RS(19) of 07/07/92""",PHA,DET,DET04,1938/06/16,0,,0:00PM,day,false,"""209,212""","""Comly/RWood""","""Comly/RWood""",2013/03/22 3:15AM,park,none,0,unknown,-1,unknown,unknown,unknown,130,4850,bridt101,thomb102,,,rue-j901,mcgob901,,(none),quinj901,
DET193806171,"""version 7RS(19) of 07/07/92""",WS1,DET,DET04,1938/06/17,1,,0:00PM,day,false,"""222,56,212""","""Jim Wohlenhaus/RWood""","""David W. Smith/RWood""",2018/06/19 5:47PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,0,ferrw101,aukee101,applp101,,mcgob901,quinj901,,(none),rue-j901,
DET193806172,"""version 7RS(19) of 07/07/92""",WS1,DET,DET04,1938/06/17,2,,0:00PM,day,false,"""222,56""","""Jim Wohlenhaus""","""David W. Smith""",2018/06/19 7:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,102,18600,lawsr101,leond103,,,quinj901,rue-j901,,(none),mcgob901,
DET193806190,"""version 7RS(19) of 07/07/92""",WS1,DET,DET04,1938/06/19,0,,0:00PM,day,false,"""222,56""","""Rob Wood""","""David W. Smith""",2018/06/19 5:18PM,park,none,0,unknown,-1,unknown,unknown,unknown,143,22200,applp101,kennv101,,,mcgob901,quinj901,,(none),rue-j901,
DET193806211,"""version 7RS(19) of 07/07/92""",BOS,DET,DET04,1938/06/21,1,,0:00PM,day,false,"""115,212""","""Bob Kistler/RWood""","""D Lamoureaux/RWood""",2004/05/14 6:04AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,0,ostef101,bridt101,,,hubbc901,summb901,,(none),grieb901,
DET193806212,"""version 7RS(19) of 07/07/92""",BOS,DET,DET04,1938/06/21,2,,0:00PM,day,false,"""56,71,163,274""","""Tom Thress""","""Tom Thress""",2018/07/19 11:49PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,126,26400,lawsr101,wagnc101,poffb101,,summb901,grieb901,,(none),hubbc901,
DET193806220,"""version 7RS(19) of 07/07/92""",BOS,DET,DET04,1938/06/22,0,,0:00AM,day,false,"""276,212,56,71,163,274,212""","""John Gabcik/RWood""","""David W. Smith/RWood""",2018/07/18 5:45PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,7000,kennv101,grovl101,,,grieb901,hubbc901,,(none),summb901,
DET193806230,"""version 7RS(19) of 07/07/92""",BOS,DET,DET04,1938/06/23,0,,0:00PM,day,false,"""209,212""","""Comly/RWood""","""Comly/RWood""",2013/03/22 8:59AM,park,none,0,unknown,-1,unknown,unknown,unknown,126,6900,gillg103,marcj101,,,hubbc901,summb901,,(none),grieb901,
DET193806240,"""version 7RS(19) of 07/07/92""",NYA,DET,DET04,1938/06/24,0,,0:00PM,day,false,"""375,212""","""Dick Cramer/RWood""","""Dick Cramer/RWood""",2012/07/16 4:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,137,15300,wadej101,andri101,,,summb901,grieb901,,(none),hubbc901,
DET193806250,"""version 7RS(19) of 07/07/92""",NYA,DET,DET04,1938/06/25,0,,0:00PM,day,false,"""270,375,NYT""","""Dick Cramer""","""Dick Cramer""",2012/07/16 7:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,143,22500,ruffr101,lawsr101,,,grieb901,hubbc901,,(none),summb901,
DET193806260,"""version 7RS(19) of 07/07/92""",NYA,DET,DET04,1938/06/26,0,,0:00PM,day,false,375,"""Dick Cramer""","""Dick Cramer""",2012/07/17 8:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,160,25000,pearm101,kennv101,,,hubbc901,summb901,,(none),grieb901,
DET193807041,"""version 7RS(19) of 07/07/92""",CLE,DET,DET04,1938/07/04,1,,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/04/12 9:14PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,137,0,aukee101,fellb101,,,romme101,basis901,,(none),geish901,
