game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,scorer,translator,inputter,inputtime,umphome,ump1b,ump2b,ump3b,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,oscorer
CHN192306280,"""version 7RS(19) of 07/07/92""",SLN,CHN,1923/06/28,CHI11,0,0:00PM,day,false,"""109,128""","""Wayne Townsend""","""Wayne Townsend""",1999/12/31 6:35PM,finnw901,odayh101,(none),mccob104,park,none,0,unknown,-1,unknown,unknown,unknown,92,2000,tonef101,alexg102,,,
CHN192306290,"""version 7RS(19) of 07/07/92""",SLN,CHN,1923/06/29,CHI11,0,0:00PM,day,false,"""109,128""","""Wayne Townsend""","""Wayne Townsend""",1999/12/31 7:29PM,mccob104,odayh101,(none),finnw901,park,none,0,unknown,-1,unknown,unknown,unknown,120,5000,kauft101,hainj101,,,
CHN192306300,"""version 7RS(19) of 07/07/92""",SLN,CHN,1923/06/30,CHI11,0,0:00PM,day,false,"""109,128""","""Wayne Townsend""","""Wayne Townsend""",1999/12/31 9:04PM,finnw901,mccob104,(none),odayh101,park,none,0,unknown,-1,unknown,unknown,unknown,118,12000,keenv101,doakb101,,,
CHN192307010,"""version 7RS(19) of 07/07/92""",SLN,CHN,1923/07/01,CHI11,0,0:00PM,day,false,"""111,208""","""Jim Herdman""","""Jim Herdman""",2021/12/04 4:05PM,mccob104,odayh101,(none),finnw901,unknown,none,0,unknown,-1,unknown,unknown,unknown,147,25000,sherb101,fussf101,,,
CHN192307020,"""version 7RS(19) of 07/07/92""",CIN,CHN,1923/07/02,CHI11,0,0:00PM,day,false,"""109,68""","""Wayne Townsend""","""Wayne Townsend""",2000/01/02 4:45PM,klemb901,wilsf901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,115,5000,rixee101,dumon101,,,
CHN192307030,"""version 7RS(19) of 07/07/92""",CIN,CHN,1923/07/03,CHI11,0,0:00PM,day,false,"""109""","""Wayne Townsend""","""Wayne Townsend""",2000/01/02 8:26PM,klemb901,wilsf901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,99,6400,bentr102,kauft101,,,
CHN192307041,"""version 7RS(19) of 07/07/92""",CIN,CHN,1923/07/04,CHI11,1,10:15AM,day,false,"""111,240""","""Jim Herdman""","""Jim Herdman""",2021/12/07 1:33PM,klemb901,wilsf901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,113,7000,luqud101,keenv101,,,
CHN192307042,"""version 7RS(19) of 07/07/92""",CIN,CHN,1923/07/04,CHI11,2,0:00PM,day,false,"""240,270""","""Jim Herdman""","""Jim Herdman""",2021/12/07 2:55PM,klemb901,wilsf901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,100,30000,osbot101,donop102,,,
CHN192307260,"""version 7RS(19) of 07/07/92""",NY1,CHN,1923/07/26,CHI11,0,0:00PM,day,false,"""109,73""","""Wayne Townsend""","""Wayne Townsend""",1998/03/15 12:44PM,odayh101,mccob104,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,165,18000,fussf101,ryanr101,,,
CHN192307281,"""version 7RS(19) of 07/07/92""",NY1,CHN,1923/07/28,CHI11,1,0:00PM,day,false,"""73""","""Wayne Townsend""","""Wayne Townsend""",1998/03/15 11:33PM,mccob104,odayh101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,103,0,bentj101,alexg102,,,
CHN192307282,"""version 7RS(19) of 07/07/92""",NY1,CHN,1923/07/28,CHI11,2,0:00PM,day,false,"""277,96,104,111,612""","""Cliff Blau/WTownsend""","""Cliff Blau/WTownsend""",2021/12/18 8:03PM,odayh101,mccob104,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,118,35000,aldrv101,nehfa101,,,
CHN192307290,"""version 7RS(19) of 07/07/92""",NY1,CHN,1923/07/29,CHI11,0,0:00PM,day,false,"""96,104,111""","""Jim Herdman""","""Jim Herdman""",2021/12/20 10:00PM,mccob104,odayh101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,113,32000,ryanr101,kauft101,,,
CHN192307300,"""version 7RS(19) of 07/07/92""",BSN,CHN,1923/07/30,CHI11,0,0:00PM,day,false,"""109""","""Wayne Townsend""","""Wayne Townsend""",2000/03/26 11:27PM,klemb901,wilsf901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,126,6500,marqr102,osbot101,millf102,,
CHN192307310,"""version 7RS(19) of 07/07/92""",BSN,CHN,1923/07/31,CHI11,0,0:00PM,day,false,"""109""","""Wayne Townsend""","""Wayne Townsend""",2000/03/28 11:19PM,klemb901,wilsf901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,112,0,barnj102,keenv101,,,
CHN192308010,"""version 7RS(19) of 07/07/92""",BSN,CHN,1923/08/01,CHI11,0,0:00PM,day,false,"""109""","""Wayne Townsend""","""Wayne Townsend""",2000/04/02 6:15PM,klemb901,wilsf901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,85,0,alexg102,genej101,,,
CHN192308020,"""version 7RS(19) of 07/07/92""",BSN,CHN,1923/08/02,CHI11,0,0:00PM,day,false,"""109""","""Wayne Townsend""","""Wayne Townsend""",2000/04/02 8:20PM,klemb901,wilsf901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,92,0,aldrv101,bentl101,,,
CHN192308041,"""version 7RS(19) of 07/07/92""",BRO,CHN,1923/08/04,CHI11,1,0:00PM,day,false,"""73""","""Wayne Townsend""","""Wayne Townsend""",1998/04/05 10:13AM,finnw901,pfirc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,118,0,vancd101,kauft101,,,
CHN192308042,"""version 7RS(19) of 07/07/92""",BRO,CHN,1923/08/04,CHI11,2,0:00PM,day,false,"""109,141,111""","""Wayne Townsend/Smith""","""Wayne Townsend/Smith""",1998/04/05 12:20PM,pfirc901,finnw901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,99,20000,osbot101,grimb101,,,
CHN192308050,"""version 7RS(19) of 07/07/92""",BRO,CHN,1923/08/05,CHI11,0,0:00PM,day,false,"""73""","""Wayne Townsend""","""Wayne Townsend""",1998/04/05 6:58PM,pfirc901,finnw901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,76,12000,alexg102,henrd101,,,
CHN192308060,"""version 7RS(19) of 07/07/92""",BRO,CHN,1923/08/06,CHI11,0,0:00PM,day,false,"""109,73""","""Wayne Townsend""","""Wayne Townsend""",1998/04/08 3:34PM,finnw901,pfirc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,103,4000,ruetd101,dumon101,,,
CHN192308080,"""version 7RS(19) of 07/07/92""",PHI,CHN,1923/08/08,CHI11,0,0:00PM,day,false,"""109""","""Wayne Townsend""","""Wayne Townsend""",2000/04/04 3:13PM,morac102,westf901,(none),hartb901,park,none,0,unknown,-1,unknown,unknown,unknown,99,0,kauft101,ringj101,,,
CHN192308090,"""version 7RS(19) of 07/07/92""",PHI,CHN,1923/08/09,CHI11,0,0:00PM,day,false,"""109,612""","""Wayne Townsend/WTownsend""","""Wayne Townsend/WTownsend""",2000/04/04 5:55PM,hartb901,morac102,(none),westf901,park,none,0,unknown,-1,unknown,unknown,unknown,100,10000,keenv101,coucj101,,,
CHN192308111,"""version 7RS(19) of 07/07/92""",PHI,CHN,1923/08/11,CHI11,1,2:00PM,day,false,"""109""","""Wayne Townsend""","""Wayne Townsend""",2000/04/05 3:30PM,hartb901,westf901,(none),morac102,park,none,0,unknown,-1,wet,unknown,unknown,110,0,alexg102,betth101,,,
CHN192308112,"""version 7RS(19) of 07/07/92""",PHI,CHN,1923/08/11,CHI11,2,0:00PM,day,false,"""111,266,68a,612""","""Rob Wood/WTownsend""","""Rob Wood/WTownsend""",2022/01/02 6:01PM,hartb901,westf901,(none),morac102,park,none,0,unknown,-1,wet,unknown,unknown,132,18000,mitcc102,osbot101,,,
CHN192309020,"""version 7RS(19) of 07/07/92""",PIT,CHN,1923/09/02,CHI11,0,0:00PM,day,false,"""154""","""Wayne Townsend""","""Wayne Townsend""",2002/02/17 7:01PM,quige901,pfirc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,149,15000,meadl101,kauft101,,,
CHN192309031,"""version 7RS(19) of 07/07/92""",SLN,CHN,1923/09/03,CHI11,1,0:00AM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2002/02/23 11:10PM,quige901,pfirc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,111,0,stuaj101,keenv101,,,
CHN192309032,"""version 7RS(19) of 07/07/92""",SLN,CHN,1923/09/03,CHI11,2,0:00PM,day,false,"""128,109""","""Wayne Townsend""","""Wayne Townsend""",2002/02/23 11:54PM,quige901,pfirc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,150,33000,dumon101,barfc101,,,
CHN192309040,"""version 7RS(19) of 07/07/92""",SLN,CHN,1923/09/04,CHI11,0,0:00PM,day,false,"""128,109""","""Wayne Townsend""","""Wayne Townsend""",2000/04/19 6:59PM,quige901,pfirc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,111,4000,aldrv101,doakb101,kauft101,,
CHN192309120,"""version 7RS(19) of 07/07/92""",CIN,CHN,1923/09/12,CHI11,0,0:00PM,day,false,"""109,612""","""Wayne Townsend/WTownsend""","""Wayne Townsend/WTownsend""",2000/04/24 7:40PM,klemb901,wilsf901,(none),quige901,park,none,0,unknown,-1,unknown,unknown,unknown,104,5400,rixee101,alexg102,,,
CHN192309130,"""version 7RS(19) of 07/07/92""",CIN,CHN,1923/09/13,CHI11,0,0:00PM,day,false,"""109,240,270""","""Wayne Townsend/Smith/RWood""","""Wayne Townsend/Smith/RWood""",2000/04/24 8:19PM,quige901,wilsf901,(none),klemb901,park,none,0,unknown,-1,unknown,unknown,unknown,149,2300,donop102,osbot101,,,
CHN192309140,"""version 7RS(19) of 07/07/92""",NY1,CHN,1923/09/14,CHI11,0,0:00PM,day,false,"""109,73""","""Wayne Townsend""","""Wayne Townsend""",1998/07/05 6:35PM,klemb901,morac102,(none),wilsf901,park,none,0,unknown,-1,unknown,unknown,unknown,110,5000,keenv101,mcquh101,,,
CHN192309150,"""version 7RS(19) of 07/07/92""",NY1,CHN,1923/09/15,CHI11,0,0:00PM,day,false,"""109,73""","""Wayne Townsend""","""Wayne Townsend""",2009/02/04 9:04AM,morac102,wilsf901,(none),klemb901,park,none,0,unknown,-1,unknown,unknown,unknown,135,15000,kauft101,watsm103,alexg102,,
CHN192309160,"""version 7RS(19) of 07/07/92""",NY1,CHN,1923/09/16,CHI11,0,0:00PM,day,false,"""73""","""Wayne Townsend/Herdman""","""Wayne Townsend/Herdman""",1998/07/09 11:12PM,klemb901,morac102,(none),wilsf901,park,none,0,unknown,-1,unknown,unknown,unknown,154,30000,ryanr101,alexg102,nehfa101,,
CHN192309170,"""version 7RS(19) of 07/07/92""",NY1,CHN,1923/09/17,CHI11,0,0:00PM,day,false,"""109,73""","""Wayne Townsend""","""Wayne Townsend""",1998/07/22 10:45PM,morac102,klemb901,(none),wilsf901,park,none,0,unknown,-1,unknown,unknown,unknown,128,8000,bentj101,aldrv101,jonnc101,,
CHN192309192,"""version 7RS(19) of 07/07/92""",BRO,CHN,1923/09/19,CHI11,2,0:00PM,day,false,"""109,68""","""Wayne Townsend""","""Wayne Townsend""",2000/06/13 6:16PM,hartb901,powej901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,80,0,alexg102,ruetd101,,,
CHN192309200,"""version 7RS(19) of 07/07/92""",BRO,CHN,1923/09/20,CHI11,0,0:00PM,day,false,"""109""","""Wayne Townsend""","""Wayne Townsend""",2000/06/14 12:14PM,powej901,hartb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,130,0,grimb101,wheer101,,,
CHN192309220,"""version 7RS(19) of 07/07/92""",PHI,CHN,1923/09/22,CHI11,0,0:00PM,day,false,"""109""","""Wayne Townsend""","""Wayne Townsend""",2000/06/14 2:05PM,hartb901,powej901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,123,0,keenv101,mitcc102,,,
CHN192309230,"""version 7RS(19) of 07/07/92""",PHI,CHN,1923/09/23,CHI11,0,0:00PM,day,false,"""111,266""","""Dick Cramer""","""Dick Cramer""",2021/02/19 11:00AM,hartb901,powej901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,107,0,aldrv101,ringj101,osbot101,,
CHN192309240,"""version 7RS(19) of 07/07/92""",BSN,CHN,1923/09/24,CHI11,0,0:00PM,day,false,"""109""","""Wayne Townsend""","""Wayne Townsend""",2000/06/15 11:04AM,pfirc901,odayh101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,123,0,alexg102,bentl101,fussf101,,
CHN192309250,"""version 7RS(19) of 07/07/92""",BSN,CHN,1923/09/25,CHI11,0,0:00PM,day,false,"""109""","""Wayne Townsend""","""Wayne Townsend""",2000/06/16 9:13PM,pfirc901,odayh101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,104,0,barnj102,wheer101,,,
CHN192309270,"""version 7RS(19) of 07/07/92""",PIT,CHN,1923/09/27,CHI11,0,0:00PM,day,false,"""109,154""","""Wayne Townsend""","""Wayne Townsend""",2000/06/17 10:11AM,odayh101,quige901,(none),pfirc901,park,none,0,unknown,-1,unknown,unknown,unknown,92,7000,keenv101,hamie101,,,
CHN192309280,"""version 7RS(19) of 07/07/92""",PIT,CHN,1923/09/28,CHI11,0,0:00PM,day,false,"""109,154""","""Wayne Townsend""","""Wayne Townsend""",2000/06/17 11:35AM,quige901,pfirc901,(none),odayh101,park,none,0,unknown,-1,unknown,unknown,unknown,89,0,aldrv101,coopw101,,,
CHN192309290,"""version 7RS(19) of 07/07/92""",PIT,CHN,1923/09/29,CHI11,0,0:00PM,day,false,"""109,154""","""Wayne Townsend""","""Wayne Townsend""",2000/06/27 2:35PM,odayh101,pfirc901,(none),quige901,park,none,0,unknown,-1,unknown,unknown,unknown,89,10000,alexg102,meadl101,,,
CHN192309300,"""version 7RS(19) of 07/07/92""",PIT,CHN,1923/09/30,CHI11,0,0:00PM,day,false,"""154""","""Wayne Townsend""","""Wayne Townsend""",2002/04/20 1:29PM,quige901,pfirc901,(none),odayh101,park,none,0,unknown,-1,unknown,unknown,unknown,101,20000,wheer101,morrj105,,,
SLN192304250,"""version 7RS(19) of 07/07/92""",CIN,SLN,1923/04/25,STL07,0,0:00PM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2000/10/20 4:19PM,morac102,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,110,9000,keckc101,pfefj101,,,
SLN192304260,"""version 7RS(19) of 07/07/92""",CIN,SLN,1923/04/26,STL07,0,0:00PM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2000/10/25 4:16PM,morac102,finnw901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,115,3500,sherb101,coucj101,,,
SLN192304280,"""version 7RS(19) of 07/07/92""",CIN,SLN,1923/04/28,STL07,0,0:00PM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2000/10/26 12:34PM,finnw901,morac102,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,89,7000,tonef101,keckc101,,,
SLN192304290,"""version 7RS(19) of 07/07/92""",PIT,SLN,1923/04/29,STL07,0,0:00PM,day,false,"""154""","""Wayne Townsend""","""Wayne Townsend""",2000/10/26 1:39PM,quige901,pfirc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,83,15000,hainj101,glazw101,,,
SLN192304300,"""version 7RS(19) of 07/07/92""",PIT,SLN,1923/04/30,STL07,0,0:00PM,day,false,"""128,154""","""Wayne Townsend""","""Wayne Townsend""",2000/10/26 2:30PM,quige901,pfirc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,97,5000,doakb101,boehg101,sherb101,,
SLN192305010,"""version 7RS(19) of 07/07/92""",PIT,SLN,1923/05/01,STL07,0,0:00PM,day,false,"""128,154""","""Wayne Townsend""","""Wayne Townsend""",2000/10/27 4:06PM,quige901,pfirc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,107,3500,coopw101,sherb101,,,
SLN192305020,"""version 7RS(19) of 07/07/92""",PIT,SLN,1923/05/02,STL07,0,0:00PM,day,false,"""128,154""","""Wayne Townsend""","""Wayne Townsend""",2000/11/02 11:35PM,quige901,pfirc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,98,2000,pfefj101,morrj105,,,
SLN192305030,"""version 7RS(19) of 07/07/92""",CHN,SLN,1923/05/03,STL07,0,0:00PM,day,false,"""128,109""","""Wayne Townsend""","""Wayne Townsend""",2000/11/17 10:48PM,quige901,pfirc901,(none),odayh101,park,none,0,unknown,-1,unknown,unknown,unknown,102,4000,hainj101,alexg102,,,
SLN192305040,"""version 7RS(19) of 07/07/92""",CHN,SLN,1923/05/04,STL07,0,0:00PM,day,false,"""128,109,68""","""Wayne Townsend""","""Wayne Townsend""",2000/12/13 4:13PM,quige901,pfirc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,overcast,136,500,cheev101,tonef101,,,
SLN192305050,"""version 7RS(19) of 07/07/92""",CHN,SLN,1923/05/05,STL07,0,0:00PM,day,false,"""128,109""","""Wayne Townsend""","""Wayne Townsend""",2001/01/04 9:51PM,quige901,pfirc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,138,10000,doakb101,dumon101,sherb101,,
SLN192305060,"""version 7RS(19) of 07/07/92""",CHN,SLN,1923/05/06,STL07,0,0:00PM,day,false,"""111,208,128""","""Rob Wood""","""Rob Wood""",2021/11/06 8:47PM,quige901,pfirc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,118,19000,pfefj101,osbot101,,,
SLN192305280,"""version 7RS(19) of 07/07/92""",CIN,SLN,1923/05/28,STL07,0,0:00PM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2001/02/13 3:40PM,klemb901,wilsf901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,118,4000,pfefj101,coucj101,,,
SLN192305290,"""version 7RS(19) of 07/07/92""",CIN,SLN,1923/05/29,STL07,0,0:00PM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2001/02/17 2:21PM,klemb901,wilsf901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,97,2000,donop102,sherb101,,,
SLN192305301,"""version 7RS(19) of 07/07/92""",CIN,SLN,1923/05/30,STL07,1,0:00AM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2001/02/18 2:29PM,klemb901,wilsf901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,108,3000,bentr102,doakb101,,,
SLN192305302,"""version 7RS(19) of 07/07/92""",CIN,SLN,1923/05/30,STL07,2,0:00PM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2001/02/18 3:17PM,klemb901,wilsf901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,110,10000,rixee101,hainj101,,,
SLN192305310,"""version 7RS(19) of 07/07/92""",PIT,SLN,1923/05/31,STL07,0,0:00PM,day,false,"""128,154""","""Wayne Townsend""","""Wayne Townsend""",2001/02/19 4:48PM,hartb901,mccob104,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,79,1000,tonef101,meadl101,,,
SLN192306010,"""version 7RS(19) of 07/07/92""",PIT,SLN,1923/06/01,STL07,0,0:00PM,day,false,"""154""","""Wayne Townsend""","""Wayne Townsend""",2001/03/31 3:12PM,mccob104,hartb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,130,1000,pfefj101,hamie101,,,
SLN192306030,"""version 7RS(19) of 07/07/92""",PIT,SLN,1923/06/03,STL07,0,0:00PM,day,false,"""154""","""Wayne Townsend""","""Wayne Townsend""",2001/03/31 5:01PM,hartb901,mccob104,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,87,12000,hainj101,coopw101,,,
SLN192306060,"""version 7RS(19) of 07/07/92""",PHI,SLN,1923/06/06,STL07,0,0:00PM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2001/04/04 11:06PM,mccob104,hartb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,135,2000,tonef101,glazw101,,,
SLN192306070,"""version 7RS(19) of 07/07/92""",PHI,SLN,1923/06/07,STL07,0,0:00PM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2001/04/05 10:31PM,hartb901,mccob104,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,112,2500,pfefj101,ringj101,,,
SLN192306080,"""version 7RS(19) of 07/07/92""",PHI,SLN,1923/06/08,STL07,0,0:00PM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2001/04/06 11:32AM,mccob104,hartb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,90,3500,hainj101,weinl101,,,
SLN192306090,"""version 7RS(19) of 07/07/92""",BRO,SLN,1923/06/09,STL07,0,0:00PM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2001/04/07 11:36PM,morac102,mccac901,(none),odayh101,park,none,0,unknown,-1,unknown,unknown,unknown,113,12000,vancd101,doakb101,,,
SLN192306120,"""version 7RS(19) of 07/07/92""",BRO,SLN,1923/06/12,STL07,0,0:00PM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2001/04/11 4:10PM,morac102,odayh101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,118,2000,sherb101,grimb101,,,
SLN192306130,"""version 7RS(19) of 07/07/92""",BSN,SLN,1923/06/13,STL07,0,0:00PM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2001/04/12 1:16PM,odayh101,morac102,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,107,2500,tonef101,oescj101,,,
SLN192306140,"""version 7RS(19) of 07/07/92""",BSN,SLN,1923/06/14,STL07,0,0:00PM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2001/04/12 4:03PM,morac102,odayh101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,125,20000,marqr102,pfefj101,genej101,,
SLN192306150,"""version 7RS(19) of 07/07/92""",BSN,SLN,1923/06/15,STL07,0,0:00PM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2001/04/13 11:35PM,odayh101,morac102,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,111,1500,stuaj101,mcnat101,,,
SLN192306160,"""version 7RS(19) of 07/07/92""",BSN,SLN,1923/06/16,STL07,0,0:00PM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2001/04/14 10:00AM,morac102,odayh101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,138,7500,barfc101,barnj102,,,
SLN192306170,"""version 7RS(19) of 07/07/92""",NY1,SLN,1923/06/17,STL07,0,0:00PM,day,false,"""128,208,96,104""","""Jim Herdman""","""Jim Herdman""",2021/11/27 11:16PM,quige901,pfirc901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,131,25000,sherb101,scotj101,,,
SLN192306180,"""version 7RS(19) of 07/07/92""",NY1,SLN,1923/06/18,STL07,0,0:00PM,day,false,"""128,73""","""Wayne Townsend""","""Wayne Townsend""",2001/04/14 7:17PM,quige901,pfirc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,overcast,115,18000,ryanr101,tonef101,,,
SLN192306190,"""version 7RS(19) of 07/07/92""",NY1,SLN,1923/06/19,STL07,0,0:00PM,day,false,"""128,73""","""Wayne Townsend""","""Wayne Townsend""",2001/04/15 7:14AM,quige901,pfirc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,145,8000,mcquh101,pfefj101,,,
SLN192306200,"""version 7RS(19) of 07/07/92""",NY1,SLN,1923/06/20,STL07,0,0:00PM,day,false,"""128,73""","""Wayne Townsend""","""Wayne Townsend""",2001/04/15 8:23AM,quige901,pfirc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,130,9000,jonnc101,hainj101,bentj101,,
SLN192306210,"""version 7RS(19) of 07/07/92""",CHN,SLN,1923/06/21,STL07,0,0:00PM,day,false,"""128,109""","""Wayne Townsend""","""Wayne Townsend""",2001/04/16 11:21AM,klemb901,wilsf901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,107,2500,kauft101,doakb101,,,
SLN192306220,"""version 7RS(19) of 07/07/92""",CHN,SLN,1923/06/22,STL07,0,0:00PM,day,false,"""109,128,68""","""Wayne Townsend""","""Wayne Townsend""",1999/12/11 7:29PM,klemb901,wilsf901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,120,2000,aldrv101,sherb101,,,
SLN192306230,"""version 7RS(19) of 07/07/92""",CHN,SLN,1923/06/23,STL07,0,0:00PM,day,false,"""128,109""","""Wayne Townsend""","""Wayne Townsend""",2001/04/18 6:05PM,klemb901,wilsf901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,133,6000,stuaj101,osbot101,,,
SLN192306240,"""version 7RS(19) of 07/07/92""",PIT,SLN,1923/06/24,STL07,0,0:00PM,day,false,"""154""","""Wayne Townsend""","""Wayne Townsend""",2001/04/18 7:30PM,klemb901,wilsf901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,115,12500,morrj105,pfefj101,bagbj101,,
SLN192306250,"""version 7RS(19) of 07/07/92""",PIT,SLN,1923/06/25,STL07,0,0:00PM,day,false,"""128,154""","""Wayne Townsend""","""Wayne Townsend""",2001/04/18 8:19PM,klemb901,wilsf901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,114,5000,hamie101,hainj101,,,
SLN192306260,"""version 7RS(19) of 07/07/92""",PIT,SLN,1923/06/26,STL07,0,0:00PM,day,false,"""128,154""","""Wayne Townsend""","""Wayne Townsend""",2001/04/19 11:58AM,klemb901,wilsf901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,112,2000,meadl101,doakb101,adamb104,,
SLN192306270,"""version 7RS(19) of 07/07/92""",PIT,SLN,1923/06/27,STL07,0,0:00PM,day,false,"""128,154""","""Wayne Townsend""","""Wayne Townsend""",2001/04/19 2:10PM,klemb901,wilsf901,(none),(none),park,none,0,unknown,-1,wet,unknown,unknown,90,2000,coopw101,sherb101,,,
SLN192307260,"""version 7RS(19) of 07/07/92""",PHI,SLN,1923/07/26,STL07,0,0:00PM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2001/09/29 11:13AM,klemb901,wilsf901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,120,3000,mitcc102,tonef101,,,
SLN192307270,"""version 7RS(19) of 07/07/92""",PHI,SLN,1923/07/27,STL07,0,0:00PM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2001/10/07 11:14PM,klemb901,wilsf901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,93,1000,ringj101,sherb101,,,
SLN192307280,"""version 7RS(19) of 07/07/92""",PHI,SLN,1923/07/28,STL07,0,0:00PM,day,false,"""128""","""Wayne Townsend""","""Wayne Townsend""",2001/10/13 5:20PM,klemb901,wilsf901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,108,7000,hainj101,weinl101,,,
SLN192307290,"""version 7RS(19) of 07/07/92""",PHI,SLN,1923/07/29,STL07,0,0:00PM,day,false,"""266,208""","""Rob Wood""","""Rob Wood""",2022/01/01 11:39AM,klemb901,wilsf901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,92,10000,glazw101,doakb101,,,
