season,game_pk,game_date,home_team,away_team,top1_elapsed_seconds,visitor_batters_top1,visitor_pitches_top1,n_empty_top1,n_on_top1,home_starter_id,visiting_starter_id,home_runs_bottom1
2016,449268,2016-10-01,NYY,BAL,163.0,3,9,9,0,622663,489119,0
2016,449267,2016-09-30,BOS,TOR,555.0,5,24,9,15,519144,462136,1
2016,449266,2016-09-30,TEX,TB,518.0,4,16,11,5,506433,542882,1
2016,449265,2016-09-30,AZ,SD,759.0,5,22,2,20,640463,429719,1
2016,449264,2016-09-30,STL,PIT,477.0,4,21,10,11,593372,607192,0
2016,449263,2016-09-30,SEA,OAK,396.0,3,18,13,5,592836,593417,2
2016,449262,2016-09-30,PHI,NYM,283.0,3,14,14,0,594742,607229,0
2016,449261,2016-09-30,CWS,MIN,310.0,3,17,17,0,607074,608648,2
2016,449260,2016-09-30,COL,MIL,335.0,4,14,8,6,518452,608718,2
2016,449259,2016-09-30,WSH,MIA,192.0,3,9,9,0,595918,488768,0
2016,449258,2016-09-30,SF,LAD,732.0,6,23,5,18,518516,448179,2
2016,449257,2016-09-30,LAA,HOU,218.0,3,10,10,0,642229,502748,0
2016,449256,2016-09-30,ATL,DET,683.0,7,22,14,8,605538,596057,0
2016,449255,2016-09-30,KC,CLE,446.0,4,17,1,16,570649,607320,1
2016,449254,2016-09-30,CIN,CHC,267.0,3,13,13,0,595001,594772,0
2016,449253,2016-09-30,NYY,BAL,310.0,4,13,8,5,501381,451596,0
2016,449252,2016-09-29,CWS,TB,362.0,3,16,16,0,500779,502042,0
2016,449251,2016-09-29,ATL,PHI,226.0,3,11,11,0,518567,476451,0
2016,449250,2016-09-29,SEA,OAK,234.0,3,12,12,0,664641,608665,0
2016,449249,2016-09-29,KC,MIN,609.0,5,25,11,14,518633,502043,0
2016,449248,2016-09-29,SD,LAD,432.0,4,16,13,3,543184,628711,0
2016,449247,2016-09-29,SF,COL,633.0,6,20,1,19,456501,592351,0
2016,449245,2016-09-29,STL,CIN,195.0,3,12,12,0,621052,573185,0
2016,449244,2016-09-29,PIT,CHC,117.0,3,7,7,0,467100,642239,0
2016,449243,2016-09-29,NYY,BOS,359.0,3,17,17,0,282332,596064,1
2016,449242,2016-09-29,TOR,BAL,263.0,5,11,5,6,573186,434622,0
2016,449241,2016-09-29,WSH,AZ,963.0,4,32,12,20,605452,592662,0
2016,449240,2016-09-28,CWS,TB,196.0,3,10,10,0,456068,605483,0
2016,449239,2016-09-28,HOU,SEA,565.0,7,20,6,14,450729,572020,0
2016,449238,2016-09-28,ATL,PHI,199.0,3,10,10,0,592314,605388,0
2016,449237,2016-09-28,LAA,OAK,713.0,6,23,11,12,543542,543243,0
2016,449236,2016-09-28,MIA,NYM,383.0,5,15,5,10,570632,607625,2
2016,449235,2016-09-28,KC,MIN,312.0,3,16,16,0,450306,429722,0
2016,449234,2016-09-28,TEX,MIL,622.0,6,22,7,15,430935,502624,3
2016,449233,2016-09-28,SD,LAD,364.0,5,16,16,0,606131,592254,3
2016,449232,2016-09-28,SF,COL,321.0,3,14,14,0,502188,543022,0
2016,449231,2016-09-28,DET,CLE,657.0,5,21,8,13,605242,502083,0
2016,449230,2016-09-28,STL,CIN,425.0,4,17,3,14,502190,543101,0
2016,449229,2016-09-28,PIT,CHC,548.0,4,19,19,0,592791,453562,1
2016,449228,2016-09-28,NYY,BOS,304.0,3,14,14,0,571951,453329,0
2016,449227,2016-09-28,TOR,BAL,251.0,3,14,14,0,434538,501957,1
2016,449226,2016-09-28,WSH,AZ,634.0,5,24,4,20,461829,571946,0
2016,449225,2016-09-27,CWS,TB,227.0,3,11,11,0,519242,502171,3
2016,449224,2016-09-27,HOU,SEA,543.0,6,18,6,12,571666,433587,2
2016,449223,2016-09-27,ATL,PHI,917.0,9,27,10,17,527054,595191,0
2016,449222,2016-09-27,LAA,OAK,378.0,4,14,6,8,445060,596043,1
2016,449221,2016-09-27,MIA,NYM,330.0,3,16,16,0,543408,592789,1
2016,449220,2016-09-27,KC,MIN,557.0,4,23,10,13,453178,621244,0
2016,449219,2016-09-27,TEX,MIL,579.0,5,23,13,10,456167,519076,0
2016,449218,2016-09-27,SD,LAD,486.0,4,18,6,12,518560,628317,3
2016,449217,2016-09-27,SF,COL,317.0,4,14,12,2,519043,608566,1
2016,449216,2016-09-27,DET,CLE,300.0,3,12,12,0,434378,605182,2
2016,449215,2016-09-27,STL,CIN,666.0,5,23,6,17,425794,596112,0
2016,449214,2016-09-27,PIT,CHC,616.0,5,21,9,12,285064,407793,0
2016,449213,2016-09-27,NYY,BOS,154.0,3,8,8,0,570666,456034,2
2016,449212,2016-09-27,TOR,BAL,332.0,3,16,16,0,592717,592332,2
2016,449211,2016-09-27,WSH,AZ,461.0,5,17,8,9,453286,571863,0
2016,449210,2016-09-26,CWS,TB,514.0,5,21,13,8,448306,592767,1
2016,449209,2016-09-26,HOU,SEA,310.0,5,11,7,4,543521,547874,0
2016,449208,2016-09-26,LAA,OAK,344.0,3,16,16,0,450308,640455,0
2016,449207,2016-09-26,TOR,NYY,293.0,4,11,7,4,457918,622663,1
2016,449206,2016-09-26,MIA,NYM,239.0,4,11,3,8,543045,112526,1
2016,449205,2016-09-26,TEX,MIL,224.0,3,11,11,0,527048,490063,0
2016,449204,2016-09-26,DET,CLE,239.0,3,11,11,0,571656,446372,0
2016,449203,2016-09-26,STL,CIN,852.0,6,21,11,10,448802,534947,0
2016,449202,2016-09-26,PIT,CHC,759.0,6,26,6,20,641771,543294,0
2016,449201,2016-09-26,WSH,AZ,204.0,3,11,11,0,543699,605151,0
2016,449200,2016-09-25,PIT,WSH,1057.0,7,29,2,27,607192,595918,3
2016,449199,2016-09-25,OAK,TEX,154.0,3,7,7,0,605194,407890,0
2016,449198,2016-09-25,CHC,STL,411.0,3,17,17,0,452657,593372,0
2016,449197,2016-09-25,MIN,SEA,659.0,3,10,10,0,502327,592836,1
2016,449196,2016-09-25,SD,SF,189.0,3,10,10,0,453385,621389,0
2016,449195,2016-09-25,NYM,PHI,691.0,5,25,10,15,607229,622097,0
2016,449194,2016-09-25,TOR,NYY,229.0,3,11,11,0,462136,501381,0
2016,449193,2016-09-25,HOU,LAA,435.0,5,21,14,7,605397,642229,0
2016,449192,2016-09-25,DET,KC,1490.0,9,41,6,35,571510,450172,0
2016,449191,2016-09-25,LAD,COL,441.0,3,15,15,0,435221,542881,0
2016,449190,2016-09-25,MIL,CIN,580.0,6,20,4,16,503449,605232,0
2016,449189,2016-09-25,CLE,CWS,522.0,4,16,3,13,458708,607074,0
2016,449188,2016-09-25,TB,BOS,823.0,5,33,15,18,543606,593958,0
2016,449186,2016-09-25,BAL,AZ,352.0,3,18,18,0,605164,640463,0
2016,449185,2016-09-24,PIT,WSH,882.0,8,23,2,21,467100,605452,0
2016,449184,2016-09-24,OAK,TEX,415.0,4,14,1,13,593417,506433,0
2016,449183,2016-09-24,CHC,STL,923.0,8,29,12,17,434628,621052,2
2016,449182,2016-09-24,MIN,SEA,134.0,3,5,5,0,608648,664641,1
2016,449181,2016-09-24,SD,SF,1018.0,8,33,11,22,543054,518516,0
2016,449180,2016-09-24,NYM,PHI,1496.0,11,48,13,35,543219,594742,0
2016,449179,2016-09-24,TOR,NYY,201.0,3,10,10,0,573186,282332,0
2016,449178,2016-09-24,HOU,LAA,262.0,3,14,14,0,502748,468504,0
2016,449177,2016-09-24,DET,KC,258.0,3,13,13,0,596057,570649,0
2016,449176,2016-09-24,LAD,COL,317.0,3,16,16,0,477132,518452,0
2016,449175,2016-09-24,MIL,CIN,665.0,6,22,10,12,543380,573185,0
2016,449174,2016-09-24,CLE,CWS,544.0,5,20,11,9,594736,500779,0
2016,449173,2016-09-24,TB,BOS,190.0,3,8,8,0,542882,519144,0
2016,449172,2016-09-24,MIA,ATL,593.0,5,22,4,18,612672,594760,2
2016,449171,2016-09-24,BAL,AZ,335.0,5,17,13,4,489119,592662,1
2016,449170,2016-09-23,PIT,WSH,607.0,4,13,10,3,592791,461829,0
2016,449169,2016-09-23,OAK,TEX,121.0,3,7,7,0,608665,430935,0
2016,449168,2016-09-23,CHC,STL,222.0,3,11,11,0,453562,502190,4
2016,449167,2016-09-23,MIN,SEA,261.0,3,12,12,0,502043,572020,0
2016,449166,2016-09-23,SD,SF,265.0,3,10,10,0,429719,544150,3
2016,449165,2016-09-23,NYM,PHI,561.0,5,20,12,8,593679,476451,0
2016,449164,2016-09-23,TOR,NYY,650.0,6,28,14,14,434538,571951,2
2016,449163,2016-09-23,HOU,LAA,204.0,3,12,12,0,450729,543542,0
2016,449162,2016-09-23,DET,KC,250.0,3,12,12,0,605242,518633,2
2016,449161,2016-09-23,LAD,COL,673.0,4,19,6,13,431148,592351,2
2016,449160,2016-09-23,MIL,CIN,381.0,3,12,3,9,605200,543101,0
2016,449159,2016-09-23,CLE,CWS,309.0,5,15,13,2,545333,456068,0
2016,449158,2016-09-23,TB,BOS,700.0,6,29,16,13,502042,519141,0
2016,449157,2016-09-23,MIA,ATL,175.0,3,12,12,0,488768,605538,2
2016,449156,2016-09-23,BAL,AZ,645.0,6,24,14,10,451596,571946,0
2016,449155,2016-09-22,SD,SF,187.0,3,10,10,0,543184,502188,0
2016,449154,2016-09-22,MIL,PIT,407.0,4,16,9,7,502624,285064,2
2016,449153,2016-09-22,NYM,PHI,216.0,3,11,11,0,607625,605388,0
2016,449152,2016-09-22,TB,NYY,599.0,5,19,3,16,605483,570666,1
2016,449151,2016-09-22,HOU,LAA,644.0,6,26,19,7,571666,445060,0
2016,449150,2016-09-22,CLE,KC,254.0,3,14,14,0,605182,450306,2
2016,449149,2016-09-22,MIN,DET,259.0,3,12,12,0,429722,434378,0
2016,449148,2016-09-22,LAD,COL,297.0,3,15,15,0,474463,543022,0
2016,449147,2016-09-22,BAL,BOS,1013.0,6,35,16,19,501957,456034,0
2016,449146,2016-09-22,MIA,ATL,340.0,4,16,12,4,570632,518567,0
2016,449136,2016-09-22,MIN,DET,310.0,4,13,11,2,534737,434671,1
2016,449145,2016-09-21,MIA,WSH,578.0,4,24,17,7,543408,453286,0
2016,449144,2016-09-21,SEA,TOR,360.0,3,15,15,0,433587,592717,0
2016,449143,2016-09-21,COL,STL,417.0,5,19,3,16,608566,596133,1
2016,449142,2016-09-21,LAD,SF,802.0,5,24,4,20,628317,519043,4
2016,449141,2016-09-21,MIL,PIT,957.0,8,31,14,17,519076,641771,0
2016,449140,2016-09-21,TB,NYY,1039.0,8,34,4,30,502171,547888,0
2016,449139,2016-09-21,TEX,LAA,173.0,3,9,9,0,502706,450308,0
2016,449138,2016-09-21,CLE,KC,471.0,4,13,5,8,446372,453178,0
2016,449137,2016-09-21,OAK,HOU,191.0,3,9,9,0,596043,543521,0
2016,449135,2016-09-21,CHC,CIN,359.0,4,15,3,12,407793,596112,2
2016,449134,2016-09-21,PHI,CWS,252.0,4,12,12,0,595191,519242,3
2016,449133,2016-09-21,BAL,BOS,669.0,6,28,12,16,434622,453329,0
2016,449132,2016-09-21,NYM,ATL,313.0,4,12,6,6,112526,543901,2
2016,449131,2016-09-21,SD,AZ,485.0,5,20,15,5,606131,425844,0
2016,449130,2016-09-20,MIA,WSH,448.0,4,19,10,9,605228,543699,0
2016,449129,2016-09-20,SEA,TOR,,3,11,11,0,547874,457918,0
2016,449128,2016-09-20,COL,STL,344.0,4,11,2,9,407822,425794,0
2016,449127,2016-09-20,LAD,SF,288.0,3,7,6,1,448179,456501,0
2016,449126,2016-09-20,MIL,PIT,617.0,6,20,2,18,490063,643230,0
2016,449125,2016-09-20,TB,NYY,468.0,5,18,7,11,592767,501381,0
2016,449124,2016-09-20,TEX,LAA,426.0,5,18,4,14,456167,642229,1
2016,449123,2016-09-20,CLE,KC,187.0,3,10,10,0,458708,450172,0
2016,449122,2016-09-20,OAK,HOU,365.0,3,17,17,0,640455,605397,0
2016,449121,2016-09-20,MIN,DET,291.0,3,15,15,0,502327,571510,0
2016,449120,2016-09-20,CHC,CIN,168.0,3,8,8,0,452657,595001,0
2016,449119,2016-09-20,PHI,CWS,356.0,4,15,9,6,622097,448306,2
2016,449118,2016-09-20,BAL,BOS,648.0,5,18,3,15,592332,593958,0
2016,449117,2016-09-20,NYM,ATL,410.0,4,17,5,12,607229,527054,0
2016,449116,2016-09-20,SD,AZ,292.0,3,12,7,5,518560,605151,0
2016,449115,2016-09-19,MIA,WSH,204.0,3,11,11,0,612672,595918,0
2016,449114,2016-09-19,SEA,TOR,517.0,5,21,11,10,592836,462136,0
2016,449113,2016-09-19,COL,STL,232.0,3,12,12,0,542881,593372,1
2016,449112,2016-09-19,LAD,SF,178.0,3,8,8,0,477132,518516,0
2016,449111,2016-09-19,TEX,LAA,236.0,4,10,8,2,527048,468504,0
2016,449110,2016-09-19,OAK,HOU,228.0,3,9,9,0,605194,502748,0
2016,449109,2016-09-19,CHC,CIN,365.0,4,17,13,4,434628,534947,0
2016,449108,2016-09-19,BAL,BOS,692.0,5,23,8,15,605164,519144,0
2016,449107,2016-09-19,NYM,ATL,178.0,3,10,10,0,592789,594760,0
2016,449106,2016-09-19,SD,AZ,119.0,3,6,6,0,453385,640463,0
2016,447572,2016-09-19,KC,CWS,173.0,3,9,9,0,570649,607074,0
2016,449105,2016-09-18,ATL,WSH,227.0,3,10,10,0,605538,605452,0
2016,449104,2016-09-18,LAA,TOR,593.0,4,21,6,15,543542,573186,0
2016,449103,2016-09-18,BAL,TB,219.0,3,12,12,0,489119,543606,0
2016,449102,2016-09-18,SF,STL,215.0,4,8,3,5,544150,621052,0
2016,449101,2016-09-18,COL,SD,421.0,4,18,6,12,518452,543054,0
2016,449100,2016-09-18,CIN,PIT,176.0,3,9,8,1,573185,467100,0
2016,449099,2016-09-18,TEX,OAK,746.0,5,22,1,21,407890,446321,0
2016,449098,2016-09-18,BOS,NYY,587.0,6,18,2,16,519141,282332,0
2016,449097,2016-09-18,NYM,MIN,240.0,3,12,12,0,593679,502043,2
2016,449096,2016-09-18,CHC,MIL,245.0,3,14,14,0,543294,503449,0
2016,449095,2016-09-18,PHI,MIA,252.0,3,12,12,0,594742,488768,2
2016,449094,2016-09-18,AZ,LAD,313.0,3,15,15,0,592662,592254,0
2016,449093,2016-09-18,SEA,HOU,,3,13,13,0,664641,450729,0
2016,449092,2016-09-18,CLE,DET,374.0,4,9,3,6,545333,596057,0
2016,449091,2016-09-18,KC,CWS,179.0,3,8,5,3,518633,500779,1
2016,449090,2016-09-17,ATL,WSH,318.0,4,14,14,0,518567,461829,1
2016,449089,2016-09-17,LAA,TOR,338.0,4,11,2,9,445060,434538,0
2016,449088,2016-09-17,BAL,TB,628.0,4,22,9,13,501957,542882,1
2016,449087,2016-09-17,SF,STL,427.0,4,17,13,4,502188,502190,0
2016,449086,2016-09-17,COL,SD,246.0,4,12,11,1,592351,429719,4
2016,449085,2016-09-17,CIN,PIT,535.0,4,20,11,9,605232,592866,0
2016,449084,2016-09-17,TEX,OAK,271.0,4,10,10,0,506433,593417,0
2016,449083,2016-09-17,BOS,NYY,265.0,3,10,10,0,456034,571951,0
2016,449082,2016-09-17,NYM,MIN,240.0,4,11,9,2,607625,429722,0
2016,449081,2016-09-17,CHC,MIL,483.0,4,15,5,10,453562,605200,3
2016,449080,2016-09-17,PHI,MIA,446.0,4,11,1,10,476451,570632,5
2016,449079,2016-09-17,AZ,LAD,312.0,4,12,11,1,571946,592779,1
2016,449078,2016-09-17,SEA,HOU,269.0,3,14,14,0,572020,571666,0
2016,449077,2016-09-17,CLE,DET,1004.0,5,18,7,11,471911,434378,0
2016,449076,2016-09-17,KC,CWS,646.0,6,22,8,14,450306,456068,1
2016,447363,2016-09-17,CIN,PIT,1026.0,9,36,7,29,543101,592791,0
2016,449075,2016-09-16,ATL,WSH,818.0,6,25,6,19,607231,453286,0
2016,449074,2016-09-16,LAA,TOR,571.0,4,19,5,14,450308,285079,0
2016,449073,2016-09-16,BAL,TB,416.0,5,18,15,3,434622,502042,0
2016,449072,2016-09-16,SF,STL,244.0,3,12,10,2,519043,596133,0
2016,449071,2016-09-16,COL,SD,676.0,6,18,2,16,543022,543184,0
2016,449070,2016-09-16,CIN,PIT,783.0,6,24,13,11,596112,285064,1
2016,449069,2016-09-16,TEX,OAK,296.0,3,16,16,0,430935,608665,0
2016,449068,2016-09-16,BOS,NYY,351.0,3,12,10,2,453329,570666,2
2016,449067,2016-09-16,NYM,MIN,313.0,3,14,9,5,112526,621244,0
2016,449066,2016-09-16,CHC,MIL,417.0,4,12,1,11,407793,502624,0
2016,449065,2016-09-16,PHI,MIA,359.0,4,16,8,8,605388,543408,0
2016,449064,2016-09-16,AZ,LAD,776.0,5,23,2,21,425844,628317,0
2016,449063,2016-09-16,SEA,HOU,580.0,5,21,10,11,433587,543521,0
2016,449062,2016-09-16,CLE,DET,268.0,3,12,12,0,446372,605242,2
2016,449061,2016-09-16,KC,CWS,627.0,4,25,18,7,453178,519242,0
2016,449060,2016-09-15,LAA,TOR,222.0,3,11,8,3,642229,457918,0
2016,449059,2016-09-15,BAL,TB,608.0,6,24,17,7,451596,605483,4
2016,449058,2016-09-15,SF,STL,148.0,3,8,8,0,456501,425794,2
2016,449057,2016-09-15,PHI,PIT,498.0,4,23,23,0,595191,641771,0
2016,449056,2016-09-15,KC,OAK,243.0,3,10,10,0,450172,596043,0
2016,449055,2016-09-15,BOS,NYY,767.0,6,23,8,15,593958,547888,0
2016,449054,2016-09-15,DET,MIN,292.0,3,14,14,0,460059,502327,0
2016,449053,2016-09-15,CHC,MIL,246.0,3,7,1,6,543557,519076,0
2016,449052,2016-09-15,AZ,LAD,403.0,4,15,4,11,605151,448179,0
2016,449051,2016-09-15,CWS,CLE,189.0,3,10,10,0,448306,605182,0
2016,449050,2016-09-14,HOU,TEX,481.0,5,19,8,11,605397,502706,1
2016,449049,2016-09-14,TOR,TB,383.0,3,20,20,0,462136,502171,1
2016,449048,2016-09-14,LAA,SEA,330.0,3,15,15,0,468504,547874,0
2016,449047,2016-09-14,SF,SD,415.0,5,16,9,7,518516,606131,0
2016,449046,2016-09-14,PHI,PIT,478.0,5,16,2,14,622097,643230,0
2016,449045,2016-09-14,KC,OAK,813.0,7,27,2,25,570649,640455,0
2016,449044,2016-09-14,WSH,NYM,731.0,6,20,3,17,543699,607229,0
2016,449043,2016-09-14,DET,MIN,273.0,3,13,13,0,434671,608648,1
2016,449042,2016-09-14,CIN,MIL,307.0,3,15,15,0,534947,448855,0
2016,449041,2016-09-14,ATL,MIA,451.0,4,15,6,9,527054,605228,0
2016,449040,2016-09-14,NYY,LAD,399.0,4,17,12,5,501381,477132,0
2016,449039,2016-09-14,AZ,COL,1275.0,7,39,11,28,523989,656546,2
2016,449038,2016-09-14,CWS,CLE,264.0,4,11,8,3,607074,458708,0
2016,449037,2016-09-14,STL,CHC,296.0,3,18,18,0,593372,452657,0
2016,449036,2016-09-14,BOS,BAL,607.0,4,21,12,9,519144,592332,0
2016,449035,2016-09-13,HOU,TEX,226.0,3,12,8,4,502748,456167,0
2016,449034,2016-09-13,TOR,TB,293.0,3,16,16,0,573186,592767,0
2016,449033,2016-09-13,LAA,SEA,832.0,6,29,10,19,543542,592836,0
2016,449032,2016-09-13,SF,SD,256.0,3,12,12,0,544150,453385,0
2016,449031,2016-09-13,PHI,PIT,332.0,4,12,5,7,594742,467100,0
2016,449030,2016-09-13,KC,OAK,364.0,3,17,17,0,518633,605194,0
2016,449029,2016-09-13,WSH,NYM,615.0,5,23,9,14,595918,592789,0
2016,449028,2016-09-13,DET,MIN,595.0,5,22,10,12,571510,502043,1
2016,449027,2016-09-13,CIN,MIL,217.0,3,12,12,0,573185,490063,1
2016,449026,2016-09-13,ATL,MIA,405.0,5,15,8,7,605538,605222,2
2016,449025,2016-09-13,NYY,LAD,636.0,4,22,6,16,282332,628711,0
2016,449024,2016-09-13,AZ,COL,961.0,7,32,16,16,592662,407822,4
2016,449023,2016-09-13,CWS,CLE,545.0,5,17,6,11,500779,545333,1
2016,449022,2016-09-13,STL,CHC,389.0,4,17,17,0,448802,434628,0
2016,449021,2016-09-13,BOS,BAL,225.0,3,11,11,0,519141,605164,0
2016,449020,2016-09-12,HOU,TEX,757.0,7,27,5,22,450729,527048,0
2016,449019,2016-09-12,TOR,TB,263.0,4,12,3,9,434538,543606,0
2016,449018,2016-09-12,LAA,SEA,652.0,5,22,10,12,445060,664641,0
2016,449017,2016-09-12,SF,SD,186.0,3,10,10,0,502188,518560,0
2016,449016,2016-09-12,PHI,PIT,955.0,6,29,5,24,476451,543037,0
2016,449015,2016-09-12,KC,OAK,316.0,4,16,12,4,518716,446321,0
2016,449014,2016-09-12,WSH,NYM,303.0,4,11,6,5,502009,606160,2
2016,449013,2016-09-12,DET,MIN,217.0,3,11,11,0,596057,429722,1
2016,449012,2016-09-12,CIN,MIL,329.0,4,13,11,2,572102,503449,3
2016,449011,2016-09-12,ATL,MIA,317.0,4,13,7,6,592314,488768,1
2016,449010,2016-09-12,NYY,LAD,387.0,5,13,2,11,571951,592254,0
2016,449009,2016-09-12,AZ,COL,364.0,3,14,14,0,571946,542881,0
2016,449008,2016-09-12,CWS,CLE,356.0,4,14,7,7,456068,471911,1
2016,449007,2016-09-12,STL,CHC,273.0,3,14,11,3,502190,543294,0
2016,449006,2016-09-12,BOS,BAL,211.0,3,9,9,0,456034,489119,5
2016,449005,2016-09-11,LAA,TEX,214.0,3,10,10,0,450308,407890,1
2016,449004,2016-09-11,NYY,TB,230.0,3,11,11,0,570666,542882,0
2016,449003,2016-09-11,OAK,SEA,271.0,3,12,12,0,593417,572020,0
2016,449002,2016-09-11,AZ,SF,213.0,4,8,7,1,425844,519043,0
2016,449001,2016-09-11,WSH,PHI,289.0,4,13,9,4,461829,605388,1
2016,449000,2016-09-11,ATL,NYM,279.0,4,10,7,3,554234,607625,0
2016,448999,2016-09-11,STL,MIL,866.0,5,29,11,18,596133,605200,0
2016,448998,2016-09-11,MIA,LAD,208.0,3,11,11,0,570632,628317,0
2016,448997,2016-09-11,CWS,KC,282.0,3,14,14,0,519242,453178,0
2016,448996,2016-09-11,SD,COL,282.0,3,11,11,0,429719,518452,0
2016,448995,2016-09-11,MIN,CLE,683.0,5,27,6,21,621244,446372,0
2016,448994,2016-09-11,PIT,CIN,210.0,3,9,9,0,285064,605232,0
2016,448993,2016-09-11,HOU,CHC,538.0,5,20,6,14,571666,453562,0
2016,448992,2016-09-11,TOR,BOS,585.0,5,22,13,9,592717,453329,1
2016,448991,2016-09-11,DET,BAL,351.0,4,13,9,4,434378,501957,0
2016,448990,2016-09-10,LAA,TEX,640.0,7,22,7,15,642229,430935,0
2016,448989,2016-09-10,NYY,TB,575.0,4,22,14,8,547888,502042,0
2016,448988,2016-09-10,OAK,SEA,341.0,5,14,9,5,608665,433587,0
2016,448987,2016-09-10,AZ,SF,286.0,4,12,9,3,605151,456501,0
2016,448986,2016-09-10,WSH,PHI,819.0,5,23,4,19,453286,595191,0
2016,448985,2016-09-10,ATL,NYM,631.0,6,18,5,13,607231,112526,1
2016,448984,2016-09-10,STL,MIL,104.0,3,5,5,0,425794,502624,0
2016,448983,2016-09-10,MIA,LAD,348.0,3,14,8,6,543408,448179,0
2016,448982,2016-09-10,CWS,KC,931.0,6,31,14,17,448306,450172,0
2016,448981,2016-09-10,SD,COL,676.0,5,24,11,13,543184,592351,1
2016,448980,2016-09-10,MIN,CLE,576.0,7,20,6,14,502327,605182,0
2016,448979,2016-09-10,PIT,CIN,386.0,4,16,15,1,571800,596112,2
2016,448978,2016-09-10,HOU,CHC,445.0,4,17,4,13,543521,407793,0
2016,448977,2016-09-10,TOR,BOS,194.0,3,9,9,0,457918,593958,0
2016,448976,2016-09-10,DET,BAL,501.0,6,23,20,3,519455,434622,1
2016,448975,2016-09-09,LAA,TEX,642.0,5,21,11,10,572140,506433,0
2016,448974,2016-09-09,NYY,TB,437.0,4,17,2,15,501381,605483,1
2016,448973,2016-09-09,OAK,SEA,940.0,5,35,16,19,596043,547874,0
2016,448972,2016-09-09,AZ,SF,215.0,3,11,11,0,523989,518516,0
2016,448971,2016-09-09,WSH,PHI,247.0,3,11,10,1,543699,622097,0
2016,448970,2016-09-09,ATL,NYM,682.0,5,25,8,17,527054,607229,0
2016,448969,2016-09-09,STL,MIL,445.0,5,18,8,10,593372,519076,0
2016,448968,2016-09-09,MIA,LAD,420.0,5,19,12,7,605228,477132,1
2016,448967,2016-09-09,CWS,KC,771.0,6,26,5,21,607074,570649,1
2016,448966,2016-09-09,SD,COL,408.0,4,16,13,3,606131,543022,0
2016,448965,2016-09-09,MIN,CLE,332.0,4,12,7,5,608648,517593,1
2016,448964,2016-09-09,PIT,CIN,344.0,4,16,11,5,643230,534947,0
2016,448963,2016-09-09,HOU,CHC,483.0,5,20,3,17,605397,452657,0
2016,448962,2016-09-09,TOR,BOS,1010.0,7,36,6,30,462136,519144,0
2016,448961,2016-09-09,DET,BAL,212.0,3,10,10,0,605242,592332,0
2016,448960,2016-09-08,SEA,TEX,685.0,5,27,4,23,592836,502706,0
2016,448959,2016-09-08,NYY,TB,690.0,6,25,15,10,282332,502171,2
2016,448958,2016-09-08,WSH,PHI,484.0,4,15,7,8,595918,594742,0
2016,448957,2016-09-08,STL,MIL,212.0,3,8,6,2,448802,448855,1
2016,448956,2016-09-08,CLE,HOU,482.0,5,17,2,15,545333,600944,0
2016,448955,2016-09-08,SD,COL,390.0,4,17,13,4,453385,656546,0
2016,448954,2016-09-08,PIT,CIN,170.0,3,10,10,0,467100,573185,3
2016,448953,2016-09-07,NYY,TOR,303.0,3,12,3,9,571951,573186,0
2016,448952,2016-09-07,SEA,TEX,210.0,3,13,13,0,664641,456167,5
2016,448951,2016-09-07,PIT,STL,606.0,5,21,2,19,592791,502190,2
2016,448950,2016-09-07,COL,SF,469.0,5,13,7,6,407822,544150,1
2016,448949,2016-09-07,MIA,PHI,664.0,5,23,1,22,488768,476451,1
2016,448948,2016-09-07,CIN,NYM,229.0,4,11,11,0,543101,592789,0
2016,448947,2016-09-07,OAK,LAA,404.0,3,12,12,0,605194,543542,0
2016,448946,2016-09-07,MIN,KC,468.0,3,11,6,5,502043,518633,1
2016,448945,2016-09-07,CLE,HOU,463.0,5,17,7,10,471911,450729,0
2016,448944,2016-09-07,CWS,DET,116.0,3,6,6,0,500779,434671,1
2016,448943,2016-09-07,MIL,CHC,598.0,6,19,5,14,490063,543557,0
2016,448942,2016-09-07,SD,BOS,441.0,4,17,11,6,543054,456034,1
2016,448941,2016-09-07,TB,BAL,284.0,3,13,13,0,592767,605164,1
2016,448940,2016-09-07,WSH,ATL,271.0,3,14,14,0,544931,592314,0
2016,448939,2016-09-07,LAD,AZ,405.0,5,17,11,6,592779,592662,2
2016,448938,2016-09-06,NYY,TOR,358.0,4,18,18,0,570666,592717,0
2016,448937,2016-09-06,SEA,TEX,821.0,7,31,8,23,572020,527048,1
2016,448936,2016-09-06,PIT,STL,818.0,8,28,15,13,285064,596133,0
2016,448935,2016-09-06,COL,SF,336.0,3,16,16,0,542881,502188,0
2016,448934,2016-09-06,MIA,PHI,864.0,7,32,5,27,570632,605388,0
2016,448933,2016-09-06,CIN,NYM,618.0,4,20,7,13,605232,606160,0
2016,448932,2016-09-06,OAK,LAA,235.0,4,11,8,3,594943,445060,0
2016,448931,2016-09-06,MIN,KC,436.0,5,20,17,3,429722,518716,2
2016,448930,2016-09-06,CLE,HOU,193.0,3,9,9,0,446372,502748,0
2016,448929,2016-09-06,CWS,DET,173.0,3,9,9,0,456068,571510,0
2016,448928,2016-09-06,MIL,CHC,232.0,4,10,10,0,503449,434628,5
2016,448927,2016-09-06,SD,BOS,376.0,4,16,10,6,518560,453329,0
2016,448926,2016-09-06,TB,BAL,165.0,3,8,8,0,543606,451596,1
