game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,translator,oscorer,gametype
PHI195808010,"""version 7RS(19) of 07/07/92""",CHN,PHI,PHI11,1958/08/01,0,0:00PM,night,false,delmv901,jackb901,lands901,barla901,"""28""","""Comly""",1999/06/07 8:06AM,park,none,0,unknown,-1,unknown,unknown,night,131,16258,rober102,hilld102,,,"""Comly""",,
PHI195808020,"""version 7RS(19) of 07/07/92""",CHN,PHI,PHI11,1958/08/02,0,0:00PM,day,false,jackb901,lands901,barla901,delmv901,"""28""","""Comly""",1999/06/15 12:19AM,park,none,0,unknown,-1,unknown,unknown,unknown,185,8821,henrb101,millb103,elstd101,,"""Comly""",,
PHI195808031,"""version 7RS(19) of 07/07/92""",CHN,PHI,PHI11,1958/08/03,1,0:00PM,day,false,lands901,barla901,delmv901,jackb901,"""28""","""Comly""",1999/06/15 12:40AM,park,none,0,unknown,-1,unknown,unknown,unknown,154,0,sempr101,philt101,,,"""Comly""",,
PHI195808032,"""version 7RS(19) of 07/07/92""",CHN,PHI,PHI11,1958/08/03,2,0:00PM,day,false,barla901,delmv901,jackb901,lands901,"""28""","""Comly""",1999/06/15 7:54PM,park,none,0,unknown,-1,unknown,unknown,unknown,175,16211,solim101,meyej101,henrb101,,"""Comly""",,
PHI195808080,"""version 7RS(19) of 07/07/92""",MLN,PHI,PHI11,1958/08/08,0,0:00PM,night,false,sudoe901,venzt901,conlj102,secof101,"""28""","""Comly""",1999/06/15 11:22PM,park,none,0,unknown,-1,unknown,unknown,night,187,25842,farrt101,mcmad102,,,"""Comly""",,
PHI195808090,"""version 7RS(19) of 07/07/92""",MLN,PHI,PHI11,1958/08/09,0,0:00PM,night,false,venzt901,conlj102,secof101,sudoe901,"""28""","""Comly""",1999/06/15 11:37PM,park,none,0,unknown,-1,unknown,unknown,night,174,24943,hearj102,burdl101,,,"""Comly""",,
PHI195808101,"""version 7RS(19) of 07/07/92""",MLN,PHI,PHI11,1958/08/10,1,0:00PM,day,false,conlj102,secof101,sudoe901,venzt901,"""28""","""Comly""",1999/06/16 12:02AM,park,none,0,unknown,-1,unknown,unknown,unknown,167,0,robih101,meyej101,,,"""Comly""",,
PHI195808102,"""version 7RS(19) of 07/07/92""",MLN,PHI,PHI11,1958/08/10,2,0:00PM,day,false,secof101,sudoe901,venzt901,conlj102,"""28""","""Comly""",1999/06/23 5:02AM,park,none,0,unknown,-1,unknown,unknown,unknown,152,32117,willc104,rober102,pizaj101,,"""Comly""",,
PHI195808110,"""version 7RS(19) of 07/07/92""",CIN,PHI,PHI11,1958/08/11,0,0:00PM,night,false,sudoe901,venzt901,conlj102,secof101,"""28""","""Comly""",1999/06/23 5:10AM,park,none,0,unknown,-1,unknown,unknown,night,170,14247,cardd101,schmw101,,,"""Comly""",,
PHI195808120,"""version 7RS(19) of 07/07/92""",CIN,PHI,PHI11,1958/08/12,0,0:00PM,night,false,venzt901,conlj102,secof101,sudoe901,"""28""","""Comly""",1999/06/23 5:23AM,park,none,0,unknown,-1,unknown,unknown,night,165,12926,acket101,sempr101,,,"""Comly""",,
PHI195808130,"""version 7RS(19) of 07/07/92""",PIT,PHI,PHI11,1958/08/13,0,0:00PM,night,false,conlj102,secof101,sudoe901,venzt901,"""28""","""Comly""",1999/06/23 5:36AM,park,none,0,unknown,-1,unknown,unknown,night,217,19132,smitb109,meyej101,law-v101,,"""Comly""",,
PHI195809030,"""version 7RS(19) of 07/07/92""",MLN,PHI,PHI11,1958/09/03,0,0:00PM,night,false,conlj102,sudoe901,venzt901,secof101,"""28""","""Comly""",1999/07/02 12:07AM,park,none,0,unknown,-1,unknown,unknown,night,176,14829,spahw101,mores101,,,"""Comly""",,
PHI195809040,"""version 7RS(19) of 07/07/92""",MLN,PHI,PHI11,1958/09/04,0,0:00PM,night,false,sudoe901,venzt901,secof101,conlj102,"""28""","""Comly""",1999/07/03 1:20AM,park,none,0,unknown,-1,unknown,unknown,night,177,14989,pizaj101,farrt101,,,"""Comly""",,
PHI195809050,"""version 7RS(19) of 07/07/92""",CIN,PHI,PHI11,1958/09/05,0,0:00PM,night,false,venzt901,secof101,conlj102,sudoe901,"""28""","""Comly""",1999/07/03 1:30AM,park,none,0,unknown,-1,unknown,unknown,night,137,10530,newcd101,rober102,lawrb103,,"""Comly""",,
PHI195809060,"""version 7RS(19) of 07/07/92""",CIN,PHI,PHI11,1958/09/06,0,0:00PM,day,false,secof101,conlj102,sudoe901,venzt901,"""28""","""Comly""",1999/07/03 11:34AM,park,none,0,unknown,-1,unknown,unknown,unknown,160,5559,purkb101,simmc101,,,"""Comly""",,
PHI195809071,"""version 7RS(19) of 07/07/92""",CIN,PHI,PHI11,1958/09/07,1,0:00PM,day,false,conlj102,sudoe901,venzt901,secof101,"""28""","""Comly""",1999/07/03 11:43AM,park,none,0,unknown,-1,unknown,unknown,unknown,157,0,jeffh101,farrt101,,,"""Comly""",,
PHI195809072,"""version 7RS(19) of 07/07/92""",CIN,PHI,PHI11,1958/09/07,2,0:00PM,day,false,sudoe901,venzt901,secof101,conlj102,"""28""","""Comly""",1999/07/03 11:55AM,park,none,0,unknown,-1,unknown,unknown,unknown,152,12081,nuxhj101,mores101,penao101,,"""Comly""",,
PHI195809090,"""version 7RS(19) of 07/07/92""",LAN,PHI,PHI11,1958/09/09,0,0:00PM,night,false,dixoh901,gormt101,burkk101,boggd901,,"""David W. Smith""",1994/11/27 12:42PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,160,8359,sanfj101,koufs101,meyej101,,"""David W. Smith""",,
PHI195809100,"""version 7RS(19) of 07/07/92""",LAN,PHI,PHI11,1958/09/10,0,0:00PM,night,false,gormt101,burkk101,boggd901,dixoh901,"""Allan Roth""","""David W. Smith""",1997/04/19 5:17PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,172,5106,rober102,drysd101,ericd101,,"""David W. Smith""",,
PHI195809110,"""version 7RS(19) of 07/07/92""",LAN,PHI,PHI11,1958/09/11,0,0:00PM,night,false,burkk101,boggd901,dixoh901,gormt101,"""Allan Roth""","""David W. Smith""",1997/04/23 11:03PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,130,4382,farrt101,podrj101,,,"""David W. Smith""",,
PHI195809121,"""version 7RS(19) of 07/07/92""",SFN,PHI,PHI11,1958/09/12,1,0:00PM,day,false,conlj102,sudoe901,venzt901,secof101,"""Bob Stevens""","""Alan Boodman""",1995/02/28 9:14AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,161,0,gomer101,cardd101,worta101,,,,
PHI195809122,"""version 7RS(19) of 07/07/92""",SFN,PHI,PHI11,1958/09/12,2,0:00PM,night,false,sudoe901,venzt901,conlj102,secof101,"""Bob Stevens""","""Alan Boodman""",1995/02/28 10:55AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,159,16560,antoj103,sempr101,,,,,
PHI195809130,"""version 7RS(19) of 07/07/92""",SFN,PHI,PHI11,1958/09/13,0,0:00PM,day,false,venzt901,secof101,conlj102,sudoe901,"""Bob Stevens""","""Alan Boodman""",1995/02/28 11:05AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,173,6502,joneg101,mores101,johnd102,,,,
PHI195809140,"""version 7RS(19) of 07/07/92""",SLN,PHI,PHI11,1958/09/14,0,0:00PM,day,false,secof101,conlj102,sudoe901,venzt901,"""28,20""","""Comly""",1999/07/03 5:18PM,park,none,0,unknown,-1,unknown,unknown,unknown,158,7802,jones105,sanfj101,brosj101,,"""Comly""",,
PHI195809150,"""version 7RS(19) of 07/07/92""",SLN,PHI,PHI11,1958/09/15,0,0:00PM,night,false,conlj102,sudoe901,venzt901,secof101,"""28""","""Comly""",1999/07/03 6:17PM,park,none,0,unknown,-1,unknown,unknown,night,131,5988,rober102,mizew101,,,"""Comly""",,
PHI195809160,"""version 7RS(19) of 07/07/92""",CHN,PHI,PHI11,1958/09/16,0,0:00PM,night,false,dascf901,donaa901,craws901,smitv101,"""28""","""Comly""",1999/07/03 6:46PM,park,none,0,unknown,-1,unknown,unknown,night,215,4300,buzhj101,ericd101,hilld102,,"""Comly""",,
PHI195809170,"""version 7RS(19) of 07/07/92""",CHN,PHI,PHI11,1958/09/17,0,0:00PM,night,false,donaa901,craws901,smitv101,dascf901,"""28""","""Comly""",1999/07/03 7:10PM,park,none,0,unknown,-1,unknown,unknown,night,141,2845,andeb102,sempr101,,,"""Comly""",,
PHI195809190,"""version 7RS(19) of 07/07/92""",PIT,PHI,PHI11,1958/09/19,0,0:00PM,night,false,barla901,jackb901,delmv901,lands901,"""28""","""Comly""",1999/07/03 8:35PM,park,none,0,unknown,-1,unknown,unknown,night,136,8498,frieb102,cardd101,,,"""Comly""",,
PHI195809200,"""version 7RS(19) of 07/07/92""",PIT,PHI,PHI11,1958/09/20,0,0:00PM,day,false,jackb901,delmv901,lands901,barla901,"""28""","""Comly""",1999/07/03 8:57PM,park,none,0,unknown,-1,unknown,unknown,unknown,146,4217,law-v101,rober102,smitb109,,"""Comly""",,
PHI195809221,"""version 7RS(19) of 07/07/92""",PIT,PHI,PHI11,1958/09/22,1,0:00PM,day,false,delmv901,lands901,barla901,jackb901,"""28""","""Comly""",1999/07/03 9:31PM,park,none,0,unknown,-1,unknown,unknown,night,236,0,meyej101,klinr102,,,"""Comly""",,
PHI195809222,"""version 7RS(19) of 07/07/92""",PIT,PHI,PHI11,1958/09/22,2,0:00PM,night,false,lands901,barla901,jackb901,delmv901,"""28""","""Comly""",1999/07/03 9:47PM,park,none,0,unknown,-1,unknown,unknown,night,124,5605,sanfj101,danib102,,,"""Comly""",,
NYA195804180,"""version 7RS(19) of 07/07/92""",BAL,NYA,NYC16,1958/04/18,0,0:00PM,day,false,umonf901,summb901,honoj901,soarh901,"""NYA,BAL""","""Tim Cashion""",1997/01/21 10:03PM,park,none,0,unknown,-1,dry,none,sunny,132,23463,fordw101,loesb101,,,"""Tim Cashion""",,
NYA195804190,"""version 7RS(19) of 07/07/92""",BAL,NYA,NYC16,1958/04/19,0,0:00PM,day,false,summb901,honoj901,soarh901,umonf901,"""BAL,NYA""","""Tim Cashion""",1997/01/27 9:26PM,park,none,74,unknown,-1,dry,none,sunny,145,18387,shanb102,odelb101,durer101,,"""Tim Cashion""",,
NYA195804200,"""version 7RS(19) of 07/07/92""",BAL,NYA,NYC16,1958/04/20,0,0:00PM,day,false,honoj901,soarh901,umonf901,summb901,"""NYA BAL""","""Tim Cashion""",1997/01/28 6:30PM,park,none,66,unknown,-1,dry,none,cloudy,155,21597,turlb101,johnc103,,,"""Tim Cashion""",,
NYA195804210,"""version 7RS(19) of 07/07/92""",BOS,NYA,NYC16,1958/04/21,0,0:00PM,day,false,papaj901,hurle901,runge901,tabaf901,"""Yankees""","""Greg Beston""",1998/09/22 10:40PM,unknown,none,73,unknown,-1,unknown,none,unknown,175,10450,larsd102,nixow101,fordw101,,"""Greg Beston""",,
NYA195804220,"""version 7RS(19) of 07/07/92""",BOS,NYA,NYC16,1958/04/22,0,0:00PM,day,false,hurle901,runge901,tabaf901,papaj901,"""Yankees""","""Greg Beston""",1998/09/24 8:35PM,unknown,none,61,unknown,-1,unknown,rain,unknown,170,7994,sturt101,sisld102,durer101,,"""Greg Beston""",,
NYA195804290,"""version 7RS(19) of 07/07/92""",DET,NYA,NYC16,1958/04/29,0,0:00PM,day,false,berrc103,mckib901,(none),chyln901,"""Middlesworth ""","""Elliott""",1998/01/16 9:16PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,144,5140,shanb102,foytp101,,,,,
NYA195804300,"""version 7RS(19) of 07/07/92""",DET,NYA,NYC16,1958/04/30,0,0:00PM,day,false,mckib901,flahr901,(none),chyln901,"""Middlesworth""","""Elliott""",1998/01/16 9:33PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,152,7191,laryf101,fordw101,,,,,
NYA195805020,"""version 7RS(19) of 07/07/92""",KC1,NYA,NYC16,1958/05/02,0,0:00PM,day,false,flahr901,chyln901,berrc103,mckib901,"""NYA""","""Chris Chestnut""",1999/06/30 8:35PM,park,none,72,unknown,-1,unknown,unknown,unknown,121,6278,turlb101,terrr101,,,"""Chris Chestnut""",,
NYA195805090,"""version 7RS(19) of 07/07/92""",WS1,NYA,NYC16,1958/05/09,0,0:00PM,night,false,chyln901,berrc103,mckib901,flahr901,"""Senators""","""CharlesVoas""",1994/12/01 12:29AM,park,none,0,unknown,-1,unknown,unknown,unknown,151,18604,turlb101,ramop101,,,"""CharlesVoas""",,
NYA195805100,"""version 7RS(19) of 07/07/92""",WS1,NYA,NYC16,1958/05/10,0,0:00PM,day,false,berrc103,mckib901,flahr901,chyln901,,"""Bruce Borey""",1994/12/10 3:02PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,152,14376,fordw101,kemmr101,durer101,,"""Chuck Voas""",,
NYA195805111,"""version 7RS(19) of 07/07/92""",WS1,NYA,NYC16,1958/05/11,1,0:00PM,day,false,mckib901,flahr901,chyln901,berrc103,"""Senators/602""","""Townsend/Voas""",1994/11/27 11:02PM,park,pitches,0,tolf,-1,wet,unknown,overcast,145,0,shanb102,stobc101,durer101,,"""Wayne Townsend/Charles Voas""",,
NYA195805112,"""version 7RS(19) of 07/07/92""",WS1,NYA,NYC16,1958/05/11,2,0:00PM,day,false,flahr901,chyln901,berrc103,mckib901,"""Senators""","""CharlesVoas""",1994/11/27 11:26PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,19389,pascc102,kuckj101,,,"""CharlesVoas""",,
NYA195805130,"""version 7RS(19) of 07/07/92""",BAL,NYA,NYC16,1958/05/13,0,0:00PM,night,false,chyln901,berrc103,mckib901,flahr901,"""BAL NYA""","""Tim Cashion""",1997/04/15 8:49PM,park,none,0,unknown,25,dry,none,overcast,145,13606,larsd102,johnc103,,,"""Tim Cashion""",,
NYA195805140,"""version 7RS(19) of 07/07/92""",BAL,NYA,NYC16,1958/05/14,0,0:00PM,day,false,berrc103,mckib901,flahr901,chyln901,"""BAL NYA""","""Tim Cashion""",1997/04/19 11:31AM,park,none,66,unknown,-1,dry,none,overcast,141,6080,turlb101,odelb101,,,"""Tim Cashion""",,
NYA195805301,"""version 7RS(19) of 07/07/92""",WS1,NYA,NYC16,1958/05/30,1,0:00PM,day,false,mckib901,flahr901,chyln901,berrc103,"""Senators""","""CharlesVoas""",1994/09/11 9:00PM,park,none,0,unknown,-1,unknown,unknown,unknown,195,0,stobc101,grimb102,clevt101,,"""CharlesVoas""",,
NYA195805302,"""version 7RS(19) of 07/07/92""",WS1,NYA,NYC16,1958/05/30,2,0:00PM,day,false,flahr901,chyln901,berrc103,mckib901,"""Senators""","""CharlesVoas""",1994/09/11 9:21PM,park,none,0,unknown,-1,unknown,unknown,unknown,132,39742,ramop101,shanb102,,,"""CharlesVoas""",,
NYA195806020,"""version 7RS(19) of 07/07/92""",CHA,NYA,NYC16,1958/06/02,0,0:00PM,night,false,ricej901,romme101,stevj901,nappl901,"""NYA""","""Marc Stephenson""",1999/06/11 8:32PM,park,none,66,unknown,-1,unknown,unknown,unknown,113,12641,fordw101,wilsj104,,,"""Marc Stephenson""",,
NYA195806030,"""version 7RS(19) of 07/07/92""",CHA,NYA,NYC16,1958/06/03,0,0:00PM,night,false,romme101,stevj901,nappl901,ricej901,"""NYA CHA""","""Marc Stephenson""",1999/06/11 10:59PM,park,none,61,unknown,-1,unknown,unknown,night,153,30970,kuckj101,donod101,,,"""Marc Stephenson""",,
NYA195806040,"""version 7RS(19) of 07/07/92""",CHA,NYA,NYC16,1958/06/04,0,0:00PM,day,false,stevj901,nappl901,ricej901,romme101,"""NYA CHA""","""Marc Stephenson""",1999/06/13 4:36PM,park,none,70,unknown,-1,unknown,unknown,sunny,130,8582,pierb101,sturt101,,,"""Marc Stephenson""",,
NYA195806051,"""version 7RS(19) of 07/07/92""",CHA,NYA,NYC16,1958/06/05,1,0:00PM,day,false,nappl901,ricej901,romme101,stevj901,"""NYA CHA""","""Marc Stephenson""",1999/06/13 8:13PM,park,none,68,unknown,-1,unknown,unknown,sunny,189,0,larsd102,wynne101,durer101,,"""Marc Stephenson""",,
NYA195806052,"""version 7RS(19) of 07/07/92""",CHA,NYA,NYC16,1958/06/05,2,0:00PM,day,false,ricej901,romme101,stevj901,nappl901,"""NYA CHA""","""Marc Stephenson""",1999/06/13 8:31PM,park,none,66,unknown,-1,unknown,unknown,sunny,158,14102,moorr101,shanb102,,,"""Marc Stephenson""",,
NYA195806060,"""version 7RS(19) of 07/07/92""",CLE,NYA,NYC16,1958/06/06,0,0:00PM,night,false,romme101,stevj901,nappl901,ricej901,"""NYA CLE""","""Marc Stephenson""",1999/03/20 3:03PM,park,none,67,unknown,-1,unknown,unknown,sunny,155,35422,turlb101,tomad101,,,"""Marc Stephenson""",,
NYA195806070,"""version 7RS(19) of 07/07/92""",CLE,NYA,NYC16,1958/06/07,0,0:00PM,day,false,stevj901,nappl901,ricej901,romme101,"""NYA,CLE""","""David W. Smith""",1999/01/26 12:13AM,park,none,64,unknown,-1,unknown,unknown,unknown,157,22262,fordw101,mossd101,,,"""David W. Smith""",,
NYA195806081,"""version 7RS(19) of 07/07/92""",CLE,NYA,NYC16,1958/06/08,1,0:00PM,day,false,nappl901,ricej901,romme101,stevj901,"""NYA CLE""","""Marc Stephenson""",1999/03/21 1:40PM,park,none,70,unknown,-1,unknown,unknown,overcast,145,0,narlr101,kuckj101,,,"""Marc Stephenson""",,
NYA195806082,"""version 7RS(19) of 07/07/92""",CLE,NYA,NYC16,1958/06/08,2,4:57PM,day,false,ricej901,romme101,stevj901,nappl901,"""NYA CLE""","""Marc Stephenson""",1999/03/21 3:28PM,park,none,74,unknown,-1,unknown,unknown,overcast,173,40903,tomad101,kuckj101,wilhh101,,"""Marc Stephenson""",,
NYA195806111,"""version 7RS(19) of 07/07/92""",KC1,NYA,NYC16,1958/06/11,1,0:00PM,day,false,hurle901,runge901,tabaf901,papaj901,"""NYA""","""Marc Stephenson""",1999/06/13 10:28PM,park,none,73,unknown,-1,unknown,unknown,overcast,171,0,larsd102,urbaj101,durer101,,"""Marc Stephenson""",,
NYA195806112,"""version 7RS(19) of 07/07/92""",KC1,NYA,NYC16,1958/06/11,2,0:00PM,day,false,runge901,tabaf901,papaj901,hurle901,"""NYA""","""Marc Stephenson""",1999/06/16 9:24PM,park,none,76,unknown,-1,unknown,unknown,overcast,155,8949,turlb101,trucv101,,,"""Marc Stephenson""",,
NYA195806121,"""version 7RS(19) of 07/07/92""",KC1,NYA,NYC16,1958/06/12,1,0:00PM,day,false,tabaf901,papaj901,hurle901,runge901,"""NYA""","""Marc Stephenson""",1999/06/16 10:31PM,park,none,81,unknown,-1,unknown,unknown,unknown,147,0,herbr101,sturt101,,,"""Marc Stephenson""",,
NYA195806122,"""version 7RS(19) of 07/07/92""",KC1,NYA,NYC16,1958/06/12,2,0:00PM,night,false,papaj901,hurle901,runge901,tabaf901,"""NYA""","""Marc Stephenson""",1999/06/18 7:58PM,park,none,79,unknown,-1,unknown,unknown,night,200,12872,durer101,dickm101,,,"""Marc Stephenson""",,
NYA195806130,"""version 7RS(19) of 07/07/92""",DET,NYA,NYC16,1958/06/13,0,0:00PM,night,false,hurle901,runge901,tabaf901,papaj901,"""Middlesworth""","""R. Elliott""",1998/06/30 7:29AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,171,35660,hoefb101,shanb102,aguih101,,,,
NYA195806140,"""version 7RS(19) of 07/07/92""",DET,NYA,NYC16,1958/06/14,0,0:00PM,day,false,runge901,tabaf901,papaj901,hurle901,"""Middlesworth""","""R. Elliott""",1998/07/01 7:23AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,173,24710,aguih101,durer101,,,,,
NYA195806151,"""version 7RS(19) of 07/07/92""",DET,NYA,NYC16,1958/06/15,1,0:00PM,day,false,tabaf901,papaj901,(none),runge901,"""Middlesworth""","""R. Elliott""",1998/07/02 7:07AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,160,0,laryf101,larsd102,,,,,
NYA195806152,"""version 7RS(19) of 07/07/92""",DET,NYA,NYC16,1958/06/15,2,0:00PM,day,false,papaj901,runge901,(none),tabaf901,"""Middlesworth""","""R. Elliott""",1998/07/03 9:15AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,34817,bunnj101,turlb101,,,,,
NYA195807050,"""version 7RS(19) of 07/07/92""",BOS,NYA,NYC16,1958/07/05,0,8:01PM,night,false,papaj901,stewb902,runge901,tabaf901,"""NYA""","""Marc Stephenson""",1999/06/21 9:34PM,park,none,68,unknown,-1,unknown,unknown,overcast,238,43821,,,,,"""Marc Stephenson""",,
NYA195807060,"""version 7RS(19) of 07/07/92""",BOS,NYA,NYC16,1958/07/06,0,0:00PM,day,false,stewb902,runge901,tabaf901,papaj901,"""NYA""","""Marc Stephenson""",1999/06/21 10:48PM,park,none,78,unknown,-1,unknown,unknown,overcast,181,33195,deloi101,larsd102,kiell101,,"""Marc Stephenson""",,
NYA195807090,"""version 7RS(19) of 07/07/92""",CLE,NYA,NYC16,1958/07/09,0,0:00PM,night,false,soarh901,umonf901,summb901,honoj901,"""NYA CLE""","""Marc Stephenson""",1999/03/26 9:14PM,park,none,76,unknown,-1,unknown,unknown,overcast,189,17796,mclic101,fordw101,mossd101,,"""Marc Stephenson""",,
NYA195807101,"""version 7RS(19) of 07/07/92""",CLE,NYA,NYC16,1958/07/10,1,0:00PM,day,false,umonf901,summb901,honoj901,soarh901,"""NYA CLE""","""Marc Stephenson""",1999/03/26 11:05PM,park,none,84,unknown,-1,unknown,unknown,sunny,175,12010,kuckj101,granj101,durer101,,"""Marc Stephenson""",,
NYA195807102,"""version 7RS(19) of 07/07/92""",CLE,NYA,NYC16,1958/07/10,2,0:00PM,night,false,summb901,honoj901,soarh901,umonf901,"""NYA CLE""","""Marc Stephenson""",1999/03/31 9:55PM,park,none,80,unknown,-1,unknown,unknown,night,180,21881,shanb102,wilhh101,durer101,,"""Marc Stephenson""",,
NYA195807110,"""version 7RS(19) of 07/07/92""",CLE,NYA,NYC16,1958/07/11,0,0:00PM,day,false,honoj901,soarh901,umonf901,summb901,"""NYA CLE""","""Marc Stephenson""",1999/03/31 10:32PM,park,none,88,unknown,-1,unknown,unknown,overcast,161,8973,turlb101,narlr101,,,"""Marc Stephenson""",,
NYA195807120,"""version 7RS(19) of 07/07/92""",CLE,NYA,NYC16,1958/07/12,0,0:00PM,day,false,soarh901,umonf901,summb901,honoj901,"""NYA CLE""","""Marc Stephenson""",1999/04/01 11:12PM,park,none,88,unknown,-1,unknown,unknown,overcast,179,15512,ditma101,ferrd102,,,"""Marc Stephenson""",,
NYA195807131,"""version 7RS(19) of 07/07/92""",CHA,NYA,NYC16,1958/07/13,1,0:00PM,day,false,umonf901,summb901,honoj901,soarh901,,"""Jeff Bower""",1999/07/17 10:40PM,park,none,84,unknown,-1,unknown,none,unknown,188,0,pierb101,larsd102,lownt101,,"""Jeff Bower""",,
NYA195807132,"""version 7RS(19) of 07/07/92""",CHA,NYA,NYC16,1958/07/13,2,0:00PM,day,false,summb901,honoj901,soarh901,umonf901,,"""Jeff Bower""",1999/07/17 11:11PM,park,none,84,unknown,-1,unknown,none,unknown,176,39854,durer101,keegb101,,,"""Jeff Bower""",,
NYA195807140,"""version 7RS(19) of 07/07/92""",CHA,NYA,NYC16,1958/07/14,0,0:00PM,night,false,honoj901,soarh901,umonf901,summb901,,"""Jeff Bower""",1999/07/17 11:38PM,park,none,74,unknown,-1,wet,none,night,156,15311,fordw101,wynne101,,,"""Jeff Bower""",,
NYA195807150,"""version 7RS(19) of 07/07/92""",DET,NYA,NYC16,1958/07/15,0,0:00PM,day,false,berrc103,flahr901,mckib901,chyln901,"""Middlesworth""","""R. Elliott""",1998/10/14 8:10AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,174,16614,laryf101,monrz101,aguih101,,,,
NYA195807160,"""version 7RS(19) of 07/07/92""",DET,NYA,NYC16,1958/07/16,0,0:00PM,night,false,flahr901,mckib901,chyln901,berrc103,"""Middlesworth""","""R. Elliott""",1998/10/14 8:25AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,31432,turlb101,bunnj101,,,,,
NYA195807170,"""version 7RS(19) of 07/07/92""",DET,NYA,NYC16,1958/07/17,0,0:00PM,day,false,mckib901,chyln901,berrc103,flahr901,"""MIDDLESWORTH""","""R. Elliott""",1998/10/14 1:23PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,16144,ditma101,hoefb101,durer101,,,,
NYA195807180,"""version 7RS(19) of 07/07/92""",KC1,NYA,NYC16,1958/07/18,0,0:00PM,night,false,chyln901,berrc103,flahr901,mckib901,,"""Jeff Bower""",1999/07/18 12:08AM,park,none,77,unknown,-1,unknown,none,night,150,21873,tomad101,larsd102,,,"""Jeff Bower""",,
NYA195807190,"""version 7RS(19) of 07/07/92""",KC1,NYA,NYC16,1958/07/19,0,2:00PM,day,false,berrc103,flahr901,mckib901,chyln901,,"""Jeff Bower""",1999/07/18 11:06AM,park,none,81,unknown,-1,unknown,none,cloudy,233,14545,daleb102,durer101,terrr101,,"""Jeff Bower""",,
NYA195807201,"""version 7RS(19) of 07/07/92""",KC1,NYA,NYC16,1958/07/20,1,2:01PM,day,false,flahr901,mckib901,chyln901,berrc103,,"""Jeff Bower""",1999/08/22 10:22PM,park,none,71,unknown,-1,dry,none,unknown,171,0,shanb102,garvn102,,,"""Jeff Bower""",,
NYA195807202,"""version 7RS(19) of 07/07/92""",KC1,NYA,NYC16,1958/07/20,2,5:17PM,day,false,mckib901,chyln901,berrc103,flahr901,,"""Jeff Bower""",1999/08/22 10:39PM,park,none,71,unknown,-1,dry,none,unknown,133,32836,fordw101,urbaj101,,,"""Jeff Bower""",,
NYA195808080,"""version 7RS(19) of 07/07/92""",BOS,NYA,NYC16,1958/08/08,0,8:00PM,night,false,mckib901,chyln901,berrc103,flahr901,"""Yankees/Koppett""","""Greg Beston""",1998/06/15 8:05PM,unknown,none,0,unknown,-1,unknown,unknown,night,128,43606,fordw101,deloi101,,,"""Greg Beston""",,
NYA195808090,"""version 7RS(19) of 07/07/92""",BOS,NYA,NYC16,1958/08/09,0,0:00PM,day,false,chyln901,berrc103,flahr901,mckib901,"""Yankees/Koppett""","""Greg Beston""",1998/06/15 9:39PM,unknown,none,82,unknown,-1,unknown,none,unknown,187,67916,sisld102,maasd101,wallm101,,"""Greg Beston""",,
NYA195808101,"""version 7RS(19) of 07/07/92""",BOS,NYA,NYC16,1958/08/10,1,0:00PM,day,false,berrc103,flahr901,mckib901,chyln901,"""NYA Koppett""","""Marc Stephenson""",1999/07/11 7:56PM,tv,none,83,unknown,-1,unknown,unknown,overcast,194,0,trucv101,byerb103,,,"""Marc Stephenson""",,
NYA195808102,"""version 7RS(19) of 07/07/92""",BOS,NYA,NYC16,1958/08/10,2,0:00PM,day,false,flahr901,mckib901,chyln901,berrc103,"""NYA Koppett""","""Marc Stephenson""",1999/07/15 10:23PM,park,none,82,unknown,-1,unknown,unknown,sunny,158,55778,bowst101,turlb101,wallm101,,"""Marc Stephenson""",,
NYA195808111,"""version 7RS(19) of 07/07/92""",BAL,NYA,NYC16,1958/08/11,1,0:00PM,day,false,mckib901,chyln901,berrc103,flahr901,"""Yankees""","""D Lamoureaux""",1997/07/04 7:59AM,unknown,none,81,unknown,-1,unknown,unknown,overcast,148,0,harsj101,ditma101,,,"""D Lamoureaux""",,
