game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,inputter,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,oscorer
SLN198809110,CHN,SLN,STL09,1988/09/11,0,01:20,day,false,rungp901,willc901,engeb901,westj901,"""A. Menown""","""Rollie Loewen""",park,pitches,87,unknown,-1,dry,none,cloudy,141,39440,delej001,harkm001,daylk001,smito001,
SLN198809190,PIT,SLN,STL09,1988/09/19,0,07:35,night,false,marsr901,rennd901,demud901,wendh901,"""David Annis""","""Rollie Loewen""",tv,pitches,65,unknown,-1,wet,none,night,174,19683,robij001,daylk001,gottj001,reynr001,
SLN198809200,PIT,SLN,STL09,1988/09/20,0,07:35,night,false,rennd901,demud901,wendh901,marsr901,"""David Annis""","""Rollie Loewen""",tv,pitches,76,unknown,9,dry,none,night,170,27441,medvs001,terrs001,gottj001,reynr001,
SLN198809210,PIT,SLN,STL09,1988/09/21,0,07:35,night,false,demud901,wendh901,marsr901,rennd901,"""Rollie Loewen""","""Rollie Loewen""",park,pitches,0,unknown,-1,dry,none,night,145,28350,smilj001,delej001,,lavam001,
SLN198809230,NYN,SLN,STL09,1988/09/23,0,07:35,night,false,grege901,quicj901,bonig901,kiblj901,"""Brock Hanke""","""Rollie Loewen""",unknown,pitches,0,unknown,-1,unknown,unknown,night,123,33290,costj001,goodd001,,guerp001,
SLN198809240,NYN,SLN,STL09,1988/09/24,0,01:15,day,false,quicj901,bonig901,kiblj901,grege901,"""Fred Percival""","""C. Christmann""",tv,pitches,80,ltor,-1,dry,none,cloudy,165,35670,westd001,mcwil001,,mcrek001,
SLN198809250,NYN,SLN,STL09,1988/09/25,0,01:15,day,false,bonig901,kiblj901,grege901,quicj901,"""Rollie Loewen""","""Rollie Loewen""",radio,pitches,72,unknown,-1,dry,none,sunny,168,39284,coned001,terrs001,myerr001,johnh001,
OAK198804040,SEA,OAK,OAK01,1988/04/04,0,08:06,night,true,denkd901,mccol901,cobld901,mcclt901,"""Susan Nelson""","""Dan Dobbins""",park,pitches,54,unknown,0,dry,none,night,144,45333,stewd001,langm001,ecked001,hendd001,
OAK198804050,SEA,OAK,OAK01,1988/04/05,0,07:35,night,true,mccol901,cobld901,mcclt901,denkd901,"""Susan Nelson""","""Dan Dobbins""",tv,pitches,60,unknown,0,dry,none,night,161,14005,welcb001,moorm001,ecked001,gallm001,
OAK198804060,SEA,OAK,OAK01,1988/04/06,0,12:15,day,true,cobld901,mcclt901,denkd901,mccol901,"""Susan Nelson""","""Dan Dobbins""",radio,pitches,75,unknown,-1,dry,unknown,sunny,172,18536,swifb001,nelsg001,solaj001,phelk001,
OAK198804150,CHA,OAK,OAK01,1988/04/15,0,07:35,night,true,merrd901,brinj901,coont901,welkt901,"""PETER BARNETT""","""RUTH R. SUBERS""",park,pitches,50,tolf,-1,dry,none,overcast,165,16237,hortr001,welcb001,,caldi001,
OAK198804160,CHA,OAK,OAK01,1988/04/16,0,01:05,day,true,coont901,welkt901,merrd901,brinj901,"""AIMEE SEVERSON""","""RUTH R. SUBERS""",radio,pitches,58,torf,5,wet,none,overcast,175,30087,perem001,davis001,thigb001,willk001,
OAK198804170,CHA,OAK,OAK01,1988/04/17,0,01:06,day,true,welkt901,merrd901,brinj901,coont901,"""SUSAN NELSON""","""RUTH R. SUBERS""",park,pitches,64,tocf,10,dry,none,sunny,204,45150,mcdoj001,ontis001,thigb001,johnl001,
OAK198804180,CAL,OAK,OAK01,1988/04/18,0,07:36,night,true,hirsj901,bremn901,reedr901,scotd901,"""Susan Nelson""","""Tom Tippett""",park,pitches,59,unknown,-1,wet,drizzle,night,199,20644,plune001,buicd001,ecked001,,
OAK198804190,CAL,OAK,OAK01,1988/04/19,0,07:38,night,true,bremn901,reedr901,scotd901,hirsj901,"""Susan Nelson""","""Tom Tippett""",tv,pitches,60,unknown,-1,wet,drizzle,night,163,8183,stewd001,finlc001,ecked001,bayld001,
OAK198804200,CAL,OAK,OAK01,1988/04/20,0,12:17,day,true,reedr901,scotd901,hirsj901,bremn901,"""Susan Nelson""","""Tom Tippett""",radio,pitches,60,unknown,-1,wet,none,cloudy,211,14299,nelsg001,moord001,,hassr001,
OAK198805040,TOR,OAK,OAK01,1988/05/04,0,07:39,night,true,shulj901,kaisk901,mckej901,reilm901,"""Susan Nelson""","""Dan Dobbins""",park,pitches,55,unknown,20,dry,none,night,153,21401,welcb001,clanj001,ecked001,lansc001,
OAK198805050,TOR,OAK,OAK01,1988/05/05,0,12:18,day,true,kaisk901,mckej901,reilm901,shulj901,"""Susan Nelson""","""Dan Dobbins""",park,pitches,65,rtol,15,dry,none,cloudy,192,16998,plune001,nunej001,,mcgwm001,
OAK198805070,CLE,OAK,OAK01,1988/05/07,0,01:07,day,true,mckej901,reilm901,shulj901,kaisk901,"""Susan Nelson""","""Dan Dobbins""",tv,pitches,57,ltor,15,wet,none,cloudy,160,22793,davis001,candt001,nelsg001,mcgwm001,
OAK198805080,CLE,OAK,OAK01,1988/05/08,0,01:07,day,true,reilm901,shulj901,kaisk901,mckej901,"""Susan Nelson""","""Jana McBride""",park,pitches,65,unknown,-1,wet,none,cloudy,136,31829,stewd001,swing001,,cansj001,
OAK198805090,DET,OAK,OAK01,1988/05/09,0,07:37,night,true,cobld901,mcclt901,denkd901,mccol901,"""Peter Barnett""","""Ruth R. Subers""",park,pitches,60,tocf,-1,dry,none,night,147,35300,welcb001,morrj001,ecked001,cansj001,
OAK198805100,DET,OAK,OAK01,1988/05/10,0,07:35,night,true,mcclt901,denkd901,mccol901,cobld901,"""Peter Barnett""","""Ruth R. Subers""",park,pitches,65,tocf,-1,dry,none,night,178,23341,terrw001,younc001,,hernl001,
OAK198805110,DET,OAK,OAK01,1988/05/11,0,12:18,day,true,denkd901,mccol901,cobld901,mcclt901,"""SUSAN NELSON""","""RUTH R. SUBERS""",radio,pitches,70,unknown,-1,dry,none,sunny,196,26860,hernw001,ecked001,,heatm001,
OAK198805230,BAL,OAK,OAK01,1988/05/23,0,02:28,day,true,scotd901,clara901,phild901,voltv901,"""S.Nelson""","""D.E.Peterson""",park,pitches,60,tolf,14,dry,none,night,148,26077,boddm001,stewd001,niedt001,dwyej001,
OAK198805240,BAL,OAK,OAK01,1988/05/24,0,07:35,night,true,clara901,phild901,voltv901,scotd901,"""A.Severson""","""D.E.Peterson""",radio,pitches,56,unknown,-1,dry,none,night,162,15375,ontis001,tibbj001,,weisw001,
OAK198805250,BAL,OAK,OAK01,1988/05/25,0,12:05,day,true,phild901,voltv901,scotd901,clara901,"""S.Nelson""","""D.E.Peterson""",radio,pitches,65,unknown,-1,dry,none,overcast,126,16807,welcb001,willm004,,parkd001,
OAK198805270,BOS,OAK,OAK01,1988/05/27,0,07:39,night,true,hendt901,younl901,evanj901,tscht901,"""D.Burks""","""D.E.Peterson""",park,pitches,62,torf,14,dry,none,night,133,32723,younc001,hursb001,ecked001,cansj001,
OAK198805280,BOS,OAK,OAK01,1988/05/28,0,01:07,day,true,younl901,evanj901,tscht901,hendt901,"""S.Nelson""","""D.E.Peterson""",radio,pitches,62,unknown,12,wet,drizzle,overcast,173,43177,honer001,lampd001,ecked001,hassr001,
OAK198805290,BOS,OAK,OAK01,1988/05/29,0,01:06,day,true,evanj901,tscht901,hendt901,younl901,"""S.Nelson""","""D.E.Peterson""",park,pitches,68,torf,20,dry,none,sunny,188,43427,nelsg001,sellj001,plune001,jennd001,
OAK198805300,NYA,OAK,OAK01,1988/05/30,0,05:10,night,true,garcr901,scotd901,reedr901,hirsj901,"""Susan Nelson""","""Jana McBride""",tv,pitches,65,unknown,15,dry,none,sunny,262,44218,ecked001,shies001,,hendd001,
OAK198805310,NYA,OAK,OAK01,1988/05/31,0,07:38,night,true,scotd901,reedr901,hirsj901,garcr901,"""Susan Nelson""","""Jana McBride""",park,pitches,65,unknown,-1,dry,none,night,162,28147,allen001,ontis001,,paglm001,
OAK198806010,NYA,OAK,OAK01,1988/06/01,0,12:17,day,true,reedr901,hirsj901,garcr901,scotd901,"""Susan Nelson""","""Jana McBride""",radio,pitches,75,unknown,-1,dry,none,unknown,168,38771,nelsg001,hudsc001,ecked001,mcgwm001,
OAK198806140,KCA,OAK,OAK01,1988/06/14,0,07:38,night,true,brinj901,welkt901,coont901,merrd901,"""Kirk Gibson""","""Tom Tippett""",park,pitches,65,unknown,-1,dry,none,sunny,172,21380,sabeb001,cadag001,garbg001,bretg001,
OAK198806150,KCA,OAK,OAK01,1988/06/15,0,07:37,night,true,welkt901,coont901,merrd901,brinj901,"""Susan Nelson""","""Tom Tippett""",park,pitches,60,unknown,-1,dry,none,night,142,17174,leibc001,welcb001,,tartd001,
OAK198806160,KCA,OAK,OAK01,1988/06/16,0,12:17,day,true,coont901,merrd901,brinj901,welkt901,"""Susan Nelson""","""Tom Tippett""",radio,pitches,66,unknown,-1,dry,none,sunny,187,23579,gubim001,younc001,,tablp001,
OAK198806170,TEX,OAK,OAK01,1988/06/17,0,07:37,night,true,mckej901,bremn901,johnm901,kaisk901,"""Susan Nelson""","""Tom Tippett""",park,pitches,63,unknown,-1,dry,none,sunny,279,23372,honer001,mohod001,,javis001,
OAK198806180,TEX,OAK,OAK01,1988/06/18,0,01:05,day,true,bremn901,johnm901,kaisk901,mckej901,"""Aimee Severson""","""Tom Tippett""",radio,pitches,76,unknown,-1,dry,none,sunny,245,34449,nelsg001,mohod001,,hassr001,
OAK198806190,TEX,OAK,OAK01,1988/06/19,0,02:07,day,true,johnm901,kaisk901,mckej901,bremn901,"""Susan Nelson""","""Tom Tippett""",radio,pitches,73,unknown,-1,dry,none,sunny,211,35133,mcmuc001,honer001,willm002,obrip001,
OAK198806240,MIN,OAK,OAK01,1988/06/24,0,07:35,night,true,scotd901,hirsj901,garcr901,reedr901,"""David Robinson""","""Steve Kolk""",tv,pitches,65,unknown,-1,dry,none,night,177,30826,athek001,nelsg001,,gladd001,
OAK198806250,MIN,OAK,OAK01,1988/06/25,0,12:25,day,true,hirsj901,garcr901,reedr901,scotd901,"""David Robinson""","""Steve Kolk""",tv,pitches,72,unknown,-1,dry,none,sunny,143,38299,welcb001,andea001,ecked001,cansj001,
OAK198806261,MIN,OAK,OAK01,1988/06/26,1,12:15,day,true,garcr901,reedr901,scotd901,hirsj901,"""David Robinson""","""Steve Kolk""",tv,pitches,70,unknown,-1,dry,none,sunny,182,0,lea-c001,younc001,berej001,gladd001,
OAK198806262,MIN,OAK,OAK01,1988/06/26,2,04:03,day,true,reedr901,scotd901,hirsj901,garcr901,"""David Robinson""","""Steve Kolk""",tv,pitches,69,unknown,-1,dry,none,sunny,170,43154,violf001,stewd001,athek001,puckk001,
OAK198806270,MIL,OAK,OAK01,1988/06/27,0,07:35,night,true,morrd901,clara901,voltv901,joycj901,"""Aimee Severson""","""Jana McBride""",radio,pitches,66,unknown,-1,dry,none,night,244,25933,ecked001,plesd001,,hendd001,
OAK198806280,MIL,OAK,OAK01,1988/06/28,0,07:34,night,true,clara901,voltv901,joycj901,morrd901,"""Susan Nelson""","""Jana McBride""",park,pitches,70,unknown,8,dry,none,night,149,23333,augud001,davis001,,deerr001,
OAK198806290,MIL,OAK,OAK01,1988/06/29,0,12:15,day,true,voltv901,joycj901,morrd901,clara901,"""T Stillman""","""P Barnett""",radio,pitches,73,unknown,-1,unknown,unknown,unknown,162,23506,welcb001,wegmb001,,gallm001,
OAK198807140,TOR,OAK,OAK01,1988/07/14,0,07:38,night,true,hendt901,younl901,evanj901,tscht901,"""Susan Nelson""","""Tom Tippett""",radio,pitches,65,unknown,-1,dry,none,night,155,20639,flanm001,welcb001,,white002,
OAK198807150,TOR,OAK,OAK01,1988/07/15,0,07:37,night,true,younl901,evanj901,tscht901,hendt901,"""Susan Nelson""","""Tom Tippett""",park,pitches,68,unknown,-1,dry,none,night,139,26476,key-j001,stewd001,,bellg001,
OAK198807160,TOR,OAK,OAK01,1988/07/16,0,01:05,day,true,evanj901,tscht901,hendt901,younl901,"""Susan Nelson""","""Tom Tippett""",radio,pitches,85,unknown,-1,dry,none,sunny,158,33287,davis001,stied001,ecked001,cansj001,
OAK198807170,TOR,OAK,OAK01,1988/07/17,0,01:07,day,true,tscht901,hendt901,younl901,evanj901,"""Susan Nelson""","""Tom Tippett""",tv,pitches,91,unknown,-1,dry,none,sunny,163,31695,wardd001,younc001,henkt001,mcgrf001,
OAK198807180,CLE,OAK,OAK01,1988/07/18,0,07:36,night,true,voltv901,craft901,phild901,morrd901,"""Susan Nelson""","""D.E.Peterson""",park,pitches,69,ltor,12,dry,none,night,146,27849,burnt001,bails001,,lansc001,
OAK198807191,CLE,OAK,OAK01,1988/07/19,1,03:06,day,true,craft901,phild901,morrd901,voltv901,"""Susan Nelson""","""D.E.Peterson""",park,pitches,70,tocf,10,dry,none,sunny,129,0,welcb001,swing001,ecked001,mcgwm001,
OAK198807192,CLE,OAK,OAK01,1988/07/19,2,05:50,night,true,phild901,morrd901,voltv901,craft901,"""P.Barnett""","""D.E.Peterson""",park,pitches,65,torf,12,dry,none,sunny,187,17299,cadag001,gordd001,ecked001,mcgwm001,
OAK198807200,CLE,OAK,OAK01,1988/07/20,0,12:15,day,true,morrd901,voltv901,craft901,phild901,"""Susan Nelson""","""D.E.Peterson""",radio,pitches,66,unknown,15,dry,none,sunny,166,27439,farrj001,stewd001,joned001,upshw001,
OAK198807220,DET,OAK,OAK01,1988/07/22,0,07:38,night,true,denkd901,mcclt901,cobld901,clara901,"""Susan Nelson""","""D.E.Peterson""",tv,pitches,68,unknown,-1,dry,none,night,143,35480,davis001,robij002,ecked001,hendd001,
OAK198807230,DET,OAK,OAK01,1988/07/23,0,01:05,day,true,mcclt901,cobld901,clara901,denkd901,"""Susan Nelson""","""D.E.Peterson""",radio,pitches,69,unknown,-1,dry,none,sunny,180,43185,burnt001,tanaf001,plune001,cansj001,
OAK198807240,DET,OAK,OAK01,1988/07/24,0,01:05,day,true,cobld901,clara901,denkd901,mcclt901,"""Aimee Severson""","""D.E.Peterson""",radio,pitches,70,unknown,-1,dry,none,sunny,143,43146,welcb001,terrw001,,weisw001,
OAK198808040,SEA,OAK,OAK01,1988/08/04,0,07:36,night,true,welkt901,merrd901,coont901,brinj901,"""SUSAN NELSON""","""RUTH R. SUBERS""",radio,pitches,65,unknown,-1,dry,none,night,139,18313,stewd001,moorm001,,steit001,
OAK198808050,SEA,OAK,OAK01,1988/08/05,0,07:35,night,true,merrd901,coont901,brinj901,welkt901,"""JEFF BOWER""","""RUTH R. SUBERS""",tv,pitches,65,torf,5,dry,none,night,159,19318,davis001,banks001,ecked001,,
OAK198808060,SEA,OAK,OAK01,1988/08/06,0,01:06,day,true,coont901,brinj901,welkt901,merrd901,"""SUSAN NELSON""","""RUTH R. SUBERS""",radio,pitches,68,unknown,20,dry,none,sunny,178,30574,nelsg001,jackm001,,mcgwm001,
OAK198808070,SEA,OAK,OAK01,1988/08/07,0,01:08,day,true,brinj901,welkt901,merrd901,coont901,"""SUSAN NELSON""","""RUTH R. SUBERS""",radio,pitches,65,unknown,-1,dry,none,sunny,185,24351,schom001,plune001,,presj001,
OAK198808080,CHA,OAK,OAK01,1988/08/08,0,07:37,night,true,hirsj901,scotd901,reedr901,garcr901,"""Susan Nelson""","""Tom Tippett""",park,pitches,60,unknown,-1,dry,none,night,176,25111,welcb001,longb002,ecked001,hendd001,
OAK198808090,CHA,OAK,OAK01,1988/08/09,0,07:37,night,true,scotd901,reedr901,garcr901,hirsj901,"""Susan Nelson""","""Tom Tippett""",radio,pitches,60,unknown,-1,dry,none,night,127,15811,stewd001,bittj001,,hendd001,
OAK198808100,CHA,OAK,OAK01,1988/08/10,0,12:15,day,true,reedr901,garcr901,hirsj901,scotd901,"""Susan Nelson""","""Tom Tippett""",radio,pitches,65,unknown,-1,dry,none,overcast,178,26694,cadag001,hortr001,,lansc001,
OAK198808110,CAL,OAK,OAK01,1988/08/11,0,07:36,night,true,garcr901,hirsj901,scotd901,reedr901,"""Susan Nelson""","""Tom Tippett""",radio,pitches,57,unknown,-1,dry,none,night,154,20195,ecked001,clart001,,hassr001,
OAK198808120,CAL,OAK,OAK01,1988/08/12,0,07:36,night,true,hirsj901,scotd901,reedr901,garcr901,"""Susan Nelson""","""Tom Tippett""",park,pitches,59,unknown,-1,dry,none,night,145,34518,burnt001,finlc001,cadag001,gallm001,
OAK198808130,CAL,OAK,OAK01,1988/08/13,0,01:05,day,true,scotd901,reedr901,garcr901,hirsj901,"""Susan Nelson""","""Tom Tippett""",radio,pitches,70,unknown,-1,dry,none,sunny,193,33314,welcb001,clibs001,honer001,mcgwm001,
OAK198808140,CAL,OAK,OAK01,1988/08/14,0,01:08,day,true,reedr901,garcr901,hirsj901,scotd901,"""Susan Nelson""","""Tom Tippett""",park,pitches,65,unknown,-1,dry,none,overcast,212,40013,wittm001,nelsg001,harvb001,armat001,
OAK198808260,BAL,OAK,OAK01,1988/08/26,0,07:36,night,true,mcclt901,mccol901,cobld901,denkd901,"""S Nelson""","""P Barnett""",park,pitches,64,tolf,15,dry,none,night,155,22136,davis001,tibbj001,plune001,hubbg001,
OAK198808270,BAL,OAK,OAK01,1988/08/27,0,01:07,day,true,mccol901,cobld901,denkd901,mcclt901,"""Lianne Davis""","""Tom Tippett""",radio,pitches,69,tolf,-1,dry,none,sunny,146,33660,burnt001,perao001,cadag001,hubbg001,
OAK198808280,BAL,OAK,OAK01,1988/08/28,0,01:06,day,true,cobld901,denkd901,mcclt901,mccol901,"""S Nelson""","""P Barnett""",radio,pitches,68,unknown,-1,dry,none,overcast,174,21090,willm004,nelsg001,niedt001,stanp001,
OAK198808290,BOS,OAK,OAK01,1988/08/29,0,07:36,night,true,cousd901,reedr901,garcr901,tscht901,"""SUSAN NELSON""","""RUTH R. SUBERS""",park,pitches,64,rtol,12,dry,none,night,159,40423,welcb001,boddm001,ecked001,mcgwm001,
OAK198808300,BOS,OAK,OAK01,1988/08/30,0,07:36,night,true,reedr901,garcr901,tscht901,cousd901,"""SUSAN NELSON""","""RUTH R. SUBERS""",radio,pitches,62,tocf,5,dry,none,night,168,35220,stewd001,clemr001,,hubbg001,
OAK198808310,BOS,OAK,OAK01,1988/08/31,0,12:16,day,true,garcr901,tscht901,cousd901,reedr901,"""SUSAN NELSON""","""RUTH R. SUBERS""",radio,pitches,68,unknown,-1,dry,none,sunny,157,37151,davis001,smitm002,,mcgwm001,
OAK198809020,NYA,OAK,OAK01,1988/09/02,0,07:35,night,true,clara901,evanj901,fordd901,hendt901,"""PETER BARNETT""","""RUTH R. SUBERS""",park,pitches,62,rtol,7,dry,none,night,175,36465,johnt001,younc001,righd001,mattd001,
OAK198809030,NYA,OAK,OAK01,1988/09/03,0,01:06,day,true,evanj901,hendt901,clara901,joycj901,"""SUSAN NELSON""","""RUTH R. SUBERS""",radio,pitches,66,unknown,-1,dry,none,sunny,181,43074,plune001,mohod001,ecked001,cansj001,
OAK198809040,NYA,OAK,OAK01,1988/09/04,0,12:06,day,true,hendt901,clara901,joycj901,evanj901,"""SUSAN NELSON""","""RUTH R. SUBERS""",park,pitches,70,unknown,-1,dry,none,sunny,162,43042,stewd001,dotsr001,,steit001,
OAK198809130,TEX,OAK,OAK01,1988/09/13,0,07:35,night,true,shulj901,reilm901,mckej901,kaisk901,"""P.Barnett""","""D.E.Peterson""",park,pitches,64,tocf,12,dry,none,night,154,16255,younc001,guzmj001,ecked001,cansj001,
OAK198809140,TEX,OAK,OAK01,1988/09/14,0,07:37,night,true,reilm901,mckej901,kaisk901,shulj901,"""S.Nelson""","""D.E.Peterson""",park,pitches,59,rtol,10,dry,none,night,166,14519,browk001,stewd001,,mcdoo001,
OAK198809150,TEX,OAK,OAK01,1988/09/15,0,12:16,day,true,mckej901,kaisk901,shulj901,reilm901,"""S.Nelson""","""D.E.Peterson""",radio,pitches,63,unknown,-1,dry,none,overcast,151,17265,burnt001,wittb001,,hendd001,
OAK198809160,KCA,OAK,OAK01,1988/09/16,0,07:38,night,true,roe-r901,barnl901,koscg901,cousd901,"""S. Nelson""","""P. Barnett""",park,pitches,60,unknown,-1,dry,none,night,135,33881,gubim001,welcb001,,seitk001,
OAK198809170,KCA,OAK,OAK01,1988/09/17,0,01:06,day,true,barnl901,koscg901,cousd901,roe-r901,"""S. Nelson""","""P. Barnett""",radio,pitches,68,unknown,-1,dry,none,sunny,165,43875,plune001,gordt001,ecked001,steit001,
OAK198809180,KCA,OAK,OAK01,1988/09/18,0,01:05,day,true,koscg901,cousd901,roe-r901,barnl901,"""A.Severson""","""D.E.Peterson""",tv,pitches,72,rtol,10,dry,none,sunny,185,35515,cadag001,farrs001,,hendd001,
OAK198809190,MIN,OAK,OAK01,1988/09/19,0,07:37,night,true,morrd901,phild901,pales901,younl901,"""Steve Kolk""","""Steve Kolk""",tv,pitches,61,unknown,-1,dry,none,night,183,42186,stewd001,tolif001,ecked001,parkd001,
OAK198809200,MIN,OAK,OAK01,1988/09/20,0,07:35,night,true,phild901,pales901,younl901,morrd901,"""Steve Kolk""","""Steve Kolk""",tv,pitches,62,unknown,-1,dry,none,night,187,29585,davis001,violf001,honer001,gallm001,
OAK198809210,MIN,OAK,OAK01,1988/09/21,0,01:15,day,true,pales901,younl901,morrd901,phild901,"""Bill Jensen""","""Steve Kolk""",radio,pitches,64,unknown,-1,dry,none,sunny,162,23200,welcb001,blylb001,ecked001,hassr001,
OAK198809300,MIL,OAK,OAK01,1988/09/30,0,07:37,night,true,fordd901,hendt901,clara901,evanj901,"""James""","""Tom Tippett""",tv,pitches,53,rtol,9,dry,none,night,155,30395,stewd001,wegmb001,,cansj001,
OAK198810010,MIL,OAK,OAK01,1988/10/01,0,01:06,day,true,hendt901,clara901,evanj901,fordd901,"""S Nelson""","""P Barnett""",radio,pitches,60,unknown,-1,dry,none,overcast,167,30798,higut001,davis001,bosic001,meyej001,
OAK198810020,MIL,OAK,OAK01,1988/10/02,0,01:07,day,true,clara901,evanj901,fordd901,hendt901,"""S Nelson""","""P Barnett""",park,pitches,65,unknown,-1,dry,none,sunny,133,43148,welcb001,augud001,,parkd001,
KCA198804040,TOR,KCA,KAN06,1988/04/04,0,01:35,day,true,phild901,voltv901,pales901,morrd901,"""Tom Peters""","""Marc Bowman""",park,pitches,72,fromrf,12,dry,none,sunny,178,40648,key-j001,sabeb001,henkt001,bellg001,
KCA198804060,TOR,KCA,KAN06,1988/04/06,0,07:36,night,true,voltv901,pales901,morrd901,phild901,"""Marc Bowman""","""Marc Bowman""",radio,pitches,62,rtol,8,dry,none,night,182,18938,flanm001,leibc001,,bellg001,
KCA198804070,TOR,KCA,KAN06,1988/04/07,0,07:35,night,true,pales901,morrd901,phild901,voltv901,"""Rob Neyer""","""Marc Bowman""",unknown,pitches,69,unknown,-1,dry,none,night,161,29070,gubim001,clanj001,,tartd001,
KCA198804080,DET,KCA,KAN06,1988/04/08,0,07:39,night,true,garcr901,bremn901,reedr901,hirsj901,"""Marc Bowman""","""Marc Bowman""",park,pitches,68,rtol,20,dry,none,night,155,26159,bannf001,robij002,garbg001,whitf001,
KCA198804090,DET,KCA,KAN06,1988/04/09,0,01:37,day,true,hirsj901,garcr901,bremn901,reedr901,"""Rob Neyer""","""Marc Bowman""",park,pitches,61,fromlf,20,dry,none,overcast,200,23418,morrj001,blacb001,,knigr001,
KCA198804100,DET,KCA,KAN06,1988/04/10,0,01:36,day,true,garcr901,bremn901,reedr901,hirsj901,"""Marc Bowmang""","""Marc Bowman""",park,pitches,47,tolf,20,dry,none,cloudy,171,26305,leibc001,alexd001,,seitk001,
KCA198804220,BAL,KCA,KAN06,1988/04/22,0,07:35,night,true,cobld901,mcclt901,denkd901,mccol901,"""Marc Bowman""","""Marc Bowman""",park,pitches,56,ltor,25,dry,none,night,150,34482,gubim001,morgm001,,bretg001,
KCA198804230,BAL,KCA,KAN06,1988/04/23,0,01:37,day,true,mcclt901,denkd901,mccol901,cobld901,"""Marc Bowman""","""Marc Bowman""",park,pitches,56,ltor,20,dry,none,sunny,157,23564,powet001,siskd001,,stilk001,
KCA198804240,BAL,KCA,KAN06,1988/04/24,0,01:35,day,true,denkd901,mccol901,cobld901,mcclt901,"""Tom Peters""","""Marc Bowmna""",park,pitches,62,tolf,5,dry,none,sunny,144,25526,sabeb001,thurm001,,stilk001,
KCA198805040,NYA,KCA,KAN06,1988/05/04,0,07:35,night,true,merrd901,brinj901,welkt901,coont901,"""Rob Neyer""","""Marc Bowman""",park,pitches,63,fromlf,5,dry,none,night,159,27422,candj001,powet001,stodt001,hendr001,
KCA198805050,NYA,KCA,KAN06,1988/05/05,0,07:35,night,true,brinj901,welkt901,coont901,merrd901,"""Marc Bowman""","""Marc Bowman""",radio,pitches,73,torf,12,dry,none,night,178,36255,dotsr001,gubim001,guanc001,paglm001,
KCA198805060,MIL,KCA,KAN06,1988/05/06,0,07:38,night,true,clara901,hendt901,evanj901,fordd901,"""Marc Bowman""","""Marc Bowman""",park,pitches,73,tolf,18,dry,none,night,155,25460,bosic001,bannf001,,sveud001,
KCA198805070,MIL,KCA,KAN06,1988/05/07,0,07:05,night,true,hendt901,evanj901,fordd901,clara901,"""Marc Bowman""","""Marc Bowman""",park,pitches,71,tolf,22,dry,none,night,158,28002,nievj001,sabeb001,plesd001,deerr001,
KCA198805080,MIL,KCA,KAN06,1988/05/08,0,01:56,day,true,evanj901,fordd901,clara901,hendt901,"""Marc Bowman""","""Marc Bowman""",park,pitches,67,torf,20,wet,none,cloudy,175,22603,plesd001,quisd001,,sveud001,
KCA198805090,BOS,KCA,KAN06,1988/05/09,0,07:36,night,true,fordd901,clara901,hendt901,evanj901,"""Marc Bowman""","""Marc Bowman""",park,pitches,70,ltor,12,dry,none,night,169,24806,clemr001,gubim001,,greem001,
KCA198805100,BOS,KCA,KAN06,1988/05/10,0,07:35,night,true,clara901,hendt901,evanj901,fordd901,"""Steven Marsh""","""Marc Bowman""",radio,pitches,73,tolf,0,dry,none,night,158,21645,bannf001,hursb001,,whitf001,
KCA198805200,CLE,KCA,KAN06,1988/05/20,0,07:34,night,true,garcr901,fordd901,bremn901,joycj901,"""Marc Bowman""","""Marc Bowman""",park,pitches,68,tolf,5,soaked,none,overcast,173,25528,gubim001,farrj001,farrs001,jackb001,
KCA198805210,CLE,KCA,KAN06,1988/05/21,0,07:06,night,true,fordd901,bremn901,joycj901,garcr901,"""Fruehling,D.""","""Marc Bowman""",radio,pitches,71,tolf,24,wet,none,overcast,171,35941,bails001,bannf001,joned001,franj002,
KCA198805220,CLE,KCA,KAN06,1988/05/22,0,01:54,day,true,bremn901,joycj901,garcr901,fordd901,"""Steven Marsh""","""Marc Bowman""",radio,pitches,66,tolf,12,soaked,showers,overcast,222,33936,laskb001,garbg001,joned001,washr001,
KCA198805230,MIN,KCA,KAN06,1988/05/23,0,07:35,night,true,shulj901,johnm901,mckej901,reilm901,"""Marc Bowman""","""Marc Bowman""",park,pitches,62,fromlf,22,wet,drizzle,overcast,193,27231,athek001,sabeb001,rearj001,larkg001,
KCA198805240,MIN,KCA,KAN06,1988/05/24,0,07:35,night,true,johnm901,mckej901,reilm901,shulj901,"""Joe O'Connell""","""Marc Bowman""",tv,pitches,76,unknown,-1,dry,none,night,220,24863,lea-c001,leibc001,rearj001,lombs001,
KCA198805250,MIN,KCA,KAN06,1988/05/25,0,07:35,night,true,mckej901,reilm901,shulj901,johnm901,"""Bill Jensen""","""Marc Bowman""",tv,pitches,76,fromrf,6,dry,none,night,161,22022,blylb001,gubim001,rearj001,herrt001,
