game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,howscored,pitches,oscorer,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,htbf,gametype,umplf,umprf
DET200708220,CLE,DET,DET05,2007/08/22,0,7:07PM,night,true,reynj901,welkt901,cedeg901,barkl901,park,pitches,klonc701,81,fromcf,11,unknown,unknown,unknown,218,40914,byrdp001,verlj001,boroj001,,,,
DET200708230,CLE,DET,DET05,2007/08/23,0,1:06PM,day,true,welkt901,cedeg901,barkl901,reynj901,park,pitches,klonc701,82,rtol,9,unknown,unknown,unknown,180,40946,perer002,zumaj001,boroj001,,,,
DET200708240,NYA,DET,DET05,2007/08/24,0,11:06PM,night,true,davib902,wendh902,holbs901,reedr901,park,pitches,kleir701,71,fromlf,6,unknown,unknown,unknown,264,44163,durbc001,henns001,,,,,
DET200708250,NYA,DET,DET05,2007/08/25,0,7:08PM,night,true,wendh902,holbs901,reedr901,davib902,park,pitches,kleir701,73,ltor,9,unknown,unknown,cloudy,173,44250,wangc001,bondj001,,,,,
DET200708260,NYA,DET,DET05,2007/08/26,0,1:05PM,day,true,holbs901,reedr901,davib902,wendh902,park,pitches,marod701,77,ltor,5,unknown,unknown,sunny,161,43268,seayb001,hughp001,jonet003,,,,
DET200708270,NYA,DET,DET05,2007/08/27,0,7:08PM,night,true,marsr901,davib902,wendh902,holbs901,park,pitches,klonc701,72,rtol,13,unknown,unknown,cloudy,186,42428,verlj001,mussm001,,,,,
DET200709040,CHA,DET,DET05,2007/09/04,0,7:07PM,night,true,welkt901,reynj901,cedeg901,barkl901,park,pitches,klonc701,77,unknown,4,unknown,unknown,sunny,184,32505,garlj001,bondj001,jenkb001,,,,
DET200709050,CHA,DET,DET05,2007/09/05,0,7:06PM,night,true,reynj901,cedeg901,barkl901,welkt901,park,pitches,klonc701,81,rtol,10,unknown,unknown,sunny,224,32980,seayb001,philh001,,,,,
DET200709060,CHA,DET,DET05,2007/09/06,0,1:06PM,day,true,cedeg901,barkl901,welkt901,reynj901,park,pitches,klonc701,79,fromcf,6,unknown,unknown,unknown,162,35977,seayb001,jenkb001,,,,,
DET200709070,SEA,DET,DET05,2007/09/07,0,7:07PM,night,true,drakr901,davig901,gormb901,nauep901,park,pitches,marod701,77,rtol,23,unknown,unknown,cloudy,133,39750,verlj001,batim001,,,,,
DET200709080,SEA,DET,DET05,2007/09/08,0,7:06PM,night,true,davig901,gormb901,nauep901,drakr901,park,pitches,marod701,71,torf,8,unknown,unknown,cloudy,181,42184,minez001,weavj002,,,,,
DET200709090,SEA,DET,DET05,2007/09/09,0,1:08PM,day,true,gormb901,nauep901,drakr901,davig901,park,pitches,kleir701,72,ltor,6,unknown,unknown,unknown,197,39990,hernf002,bondj001,,,,,
DET200709100,TOR,DET,DET05,2007/09/10,0,7:07PM,night,true,hudsm901,monte901,laynj901,millb901,park,pitches,klonc701,68,ltor,6,unknown,unknown,cloudy,177,35689,bazay001,jansc001,,,,,
DET200709111,TEX,DET,DET05,2007/09/11,1,1:07PM,day,true,monte901,dowda901,millb901,hudsm901,park,pitches,klonc701,70,tolf,10,unknown,unknown,cloudy,179,32719,padiv001,durbc001,,,,,
DET200709112,TEX,DET,DET05,2007/09/11,2,7:16PM,night,true,laynj901,millb901,hudsm901,dowda901,park,pitches,klonc701,64,rtol,17,unknown,unknown,unknown,153,33840,jurrj001,mccab001,jonet003,,,,
DET200709120,TEX,DET,DET05,2007/09/12,0,7:06PM,night,true,millb901,hudsm901,monte901,laynj901,park,pitches,klonc701,62,unknown,4,unknown,unknown,unknown,134,32490,verlj001,volqe001,,,,,
DET200709210,KCA,DET,DET05,2007/09/21,0,7:06PM,night,true,kellj901,fleta901,coope901,reilm901,park,pitches,marod701,77,fromlf,13,unknown,unknown,sunny,154,40117,byrdt001,nunel001,jonet003,,,,
DET200709220,KCA,DET,DET05,2007/09/22,0,7:05PM,night,true,fleta901,coope901,reilm901,kellj901,park,pitches,kleir701,72,tocf,12,unknown,unknown,sunny,193,41792,davik002,rogek001,,,,,
DET200709230,KCA,DET,DET05,2007/09/23,0,1:07PM,day,true,coope901,reilm901,kellj901,fleta901,park,pitches,marod701,79,tocf,10,unknown,unknown,sunny,162,40068,verlj001,delaj001,,,,,
DET200709240,MIN,DET,DET05,2007/09/24,0,7:05PM,night,true,wintm901,froeb901,wegnm901,rungb901,park,pitches,klonc701,79,fromcf,10,unknown,unknown,sunny,161,32716,silvc001,roben001,nathj001,,,,
DET200709250,MIN,DET,DET05,2007/09/25,0,7:05PM,night,true,froeb901,wegnm901,rungb901,wintm901,park,pitches,klonc701,77,rtol,16,unknown,unknown,unknown,151,31394,bazay001,garzm001,,,,,
DET200709260,MIN,DET,DET05,2007/09/26,0,7:05PM,night,true,wegnm901,rungb901,froeb901,barrs901,park,pitches,klonc701,64,fromlf,7,unknown,unknown,overcast,107,35375,byrdt001,blacn001,,,,,
TBA200704060,TOR,TBA,STP01,2007/04/06,0,7:12PM,night,true,eddid901,demud901,cousd901,danlk901,park,pitches,fergj701,72,tolf,0,unknown,unknown,dome,156,38437,ryu-j001,ryanb001,,,,,
TBA200704070,TOR,TBA,STP01,2007/04/07,0,7:13PM,night,true,demud901,cousd901,danlk901,eddid901,park,pitches,fergj701,72,unknown,0,unknown,unknown,dome,191,18495,marcs001,fossc001,ryanb001,,,,
TBA200704080,TOR,TBA,STP01,2007/04/08,0,1:44PM,day,true,cousd901,danlk901,eddid901,demud901,park,pitches,martr701,72,unknown,0,unknown,unknown,dome,152,12436,hallr001,kazms001,jansc001,,,,
TBA200704160,BAL,TBA,STP01,2007/04/16,0,7:11PM,night,true,fostm901,mcclt901,culbf901,schrp901,park,pitches,wiedl701,72,rtol,0,unknown,unknown,dome,184,9157,guthj001,ryu-j001,ray-c001,,,,
TBA200704170,BAL,TBA,STP01,2007/04/17,0,7:10PM,night,true,mcclt901,culbf901,schrp901,fostm901,park,pitches,fergj701,72,ltor,0,unknown,unknown,dome,145,9575,fossc001,tracs001,reyea001,,,,
TBA200704180,BAL,TBA,STP01,2007/04/18,0,3:10PM,day,true,culbf901,schrp901,fostm901,mcclt901,park,pitches,martr701,72,ltor,0,unknown,unknown,dome,184,10540,bedae001,glovg001,ray-c001,,,,
TBA200704200,CLE,TBA,STP01,2007/04/20,0,7:11PM,night,true,wegnm901,froeb901,rungb901,wintm901,park,pitches,wiedl701,72,fromcf,0,unknown,unknown,dome,171,13391,hernr001,salaj001,boroj001,,,,
TBA200704210,CLE,TBA,STP01,2007/04/21,0,7:13PM,night,true,froeb901,rungb901,wintm901,wegnm901,park,pitches,martr701,72,rtol,0,unknown,unknown,dome,161,22805,seo-j001,byrdp001,reyea001,,,,
TBA200704220,CLE,TBA,STP01,2007/04/22,0,1:40PM,day,true,rungb901,wintm901,wegnm901,froeb901,park,pitches,martr701,72,rtol,0,unknown,unknown,dome,157,18131,mastt001,stokb001,boroj001,,,,
TBA200704230,NYA,TBA,STP01,2007/04/23,0,7:09PM,night,true,vanol901,gibsg901,randt901,relic901,park,pitches,fergj701,72,fromcf,0,unknown,unknown,dome,208,20409,fossc001,igawk001,,,,,
TBA200704240,NYA,TBA,STP01,2007/04/24,0,7:10PM,night,true,gibsg901,randt901,relic901,vanol901,park,pitches,wiedl701,72,fromcf,0,unknown,unknown,dome,170,22328,salaj001,wangc001,reyea001,,,,
TBA200705010,MIN,TBA,STP01,2007/05/01,0,7:12PM,night,true,carlm901,younl901,herna901,laynj901,park,pitches,mathb701,72,rtol,0,unknown,unknown,dome,177,8773,ponss001,jacke001,,,,,
TBA200705020,MIN,TBA,STP01,2007/05/02,0,7:10PM,night,true,younl901,herna901,laynj901,carlm901,park,pitches,fergj701,72,tolf,0,unknown,unknown,dome,215,9101,reyea001,guerm001,,,,,
TBA200705030,MIN,TBA,STP01,2007/05/03,0,7:10PM,night,true,herna901,laynj901,carlm901,younl901,park,pitches,mathb701,72,unknown,0,unknown,unknown,dome,151,8793,shiej002,ortir002,reyea001,,,,
TBA200705040,OAK,TBA,STP01,2007/05/04,0,7:11PM,night,true,monte901,laynj901,millb901,hudsm901,park,pitches,fergj701,72,unknown,0,unknown,unknown,dome,173,11546,duchj001,glovg001,streh001,,,,
TBA200705050,OAK,TBA,STP01,2007/05/05,0,7:12PM,night,true,laynj901,millb901,hudsm901,monte901,park,pitches,fergj701,72,unknown,0,unknown,unknown,dome,215,16604,lugor002,marsj001,,,,,
TBA200705060,OAK,TBA,STP01,2007/05/06,0,1:41PM,day,true,millb901,hudsm901,monte901,laynj901,park,pitches,wiedl701,72,unknown,0,unknown,unknown,dome,164,16880,blanj001,jacke001,streh001,,,,
TBA200705150,TEX,TBA,LBV01,2007/05/15,0,7:12PM,night,true,laynj901,froeb901,wegnm901,rungb901,park,pitches,wiedl701,81,ltor,5,unknown,unknown,cloudy,192,8443,stokb001,felds001,,,,,
TBA200705160,TEX,TBA,LBV01,2007/05/16,0,7:10PM,night,true,froeb901,wegnm901,rungb901,laynj901,park,pitches,wiedl701,81,fromcf,7,unknown,unknown,cloudy,200,8839,fossc001,padiv001,reyea001,,,,
TBA200705170,TEX,TBA,LBV01,2007/05/17,0,7:12PM,night,true,wegnm901,rungb901,laynj901,froeb901,park,pitches,wiedl701,73,ltor,6,unknown,unknown,overcast,253,9635,glovg001,eyrew001,,,,,
TBA200705180,FLO,TBA,STP01,2007/05/18,0,6:43PM,night,true,knigb901,bellw901,welkb901,diazl901,park,pitches,fergj701,72,ltor,0,unknown,unknown,dome,172,13003,kim-b001,jacke001,,,,,
TBA200705190,FLO,TBA,STP01,2007/05/19,0,7:09PM,night,true,bellw901,welkb901,diazl901,knigb901,park,pitches,fergj701,72,tocf,0,unknown,unknown,dome,156,19566,willd003,seo-j001,,,,,
TBA200705200,FLO,TBA,STP01,2007/05/20,0,1:40PM,day,true,welkb901,diazl901,knigb901,bellw901,park,pitches,wiedl701,72,fromlf,0,unknown,unknown,dome,160,23554,mitrs001,camps002,gregk001,,,,
TBA200705220,SEA,TBA,STP01,2007/05/22,0,7:11PM,night,true,knigb901,darlg901,poncl901,drecb901,park,pitches,fergj701,72,tolf,0,unknown,unknown,dome,169,9254,washj001,orvec001,putzj001,,,,
TBA200705230,SEA,TBA,STP01,2007/05/23,0,7:10PM,night,true,darlg901,poncl901,drecb901,knigb901,park,pitches,fergj701,72,rtol,0,unknown,unknown,dome,150,8440,batim001,fossc001,,,,,
TBA200705240,SEA,TBA,STP01,2007/05/24,0,3:10PM,day,true,poncl901,drecb901,knigb901,darlg901,park,pitches,mathb701,72,tolf,0,unknown,unknown,dome,186,9149,seo-j001,whits002,reyea001,,,,
TBA200705280,DET,TBA,STP01,2007/05/28,0,7:10PM,night,true,tscht901,joycj901,nelsj901,wolfj901,park,pitches,wiedl701,72,ltor,0,unknown,unknown,dome,185,14769,glovg001,jonet003,,,,,
TBA200705290,DET,TBA,STP01,2007/05/29,0,7:11PM,night,true,joycj901,nelsj901,wolfj901,tscht901,park,pitches,fergj701,72,fromlf,0,unknown,unknown,dome,181,11518,bondj001,fossc001,,,,,
TBA200705300,DET,TBA,STP01,2007/05/30,0,7:10PM,night,true,nelsj901,wolfj901,tscht901,joycj901,park,pitches,fergj701,72,tolf,0,unknown,unknown,dome,156,12435,shiej002,roben001,,,,,
TBA200706010,KCA,TBA,STP01,2007/06/01,0,7:12PM,night,true,hicke901,buckc901,westj901,rapue901,park,pitches,fergj701,72,unknown,0,unknown,unknown,dome,151,12032,bannb001,kazms001,doteo001,,,,
TBA200706020,KCA,TBA,STP01,2007/06/02,0,7:10PM,night,true,buckc901,westj901,rapue901,hicke901,park,pitches,fergj701,72,rtol,0,unknown,unknown,dome,194,14403,pereo001,jacke001,,,,,
TBA200706030,KCA,TBA,STP01,2007/06/03,0,1:40PM,day,true,westj901,rapue901,hicke901,buckc901,park,pitches,mathb701,72,unknown,0,unknown,unknown,dome,146,12220,howej003,elars001,,,,,
TBA200706040,KCA,TBA,STP01,2007/06/04,0,3:11PM,day,true,rapue901,hicke901,buckc901,westj901,park,pitches,mathb701,72,ltor,0,unknown,unknown,dome,168,9435,shiej002,mechg001,reyea001,,,,
TBA200706120,SDN,TBA,STP01,2007/06/12,0,7:10PM,night,true,cuzzp901,hallt901,crawj901,onorb901,park,pitches,fergj701,72,unknown,0,unknown,unknown,dome,159,12870,fossc001,merec001,,,,,
TBA200706130,SDN,TBA,STP01,2007/06/13,0,7:10PM,night,true,hallt901,crawj901,onorb901,cuzzp901,park,pitches,mathb701,72,unknown,0,unknown,unknown,dome,167,12020,peavj001,jacke001,,,,,
TBA200706140,SDN,TBA,STP01,2007/06/14,0,12:10PM,day,true,crawj901,onorb901,cuzzp901,hallt901,park,pitches,mathb701,72,unknown,0,unknown,unknown,dome,179,19270,germj001,howej003,,,,,
TBA200706220,LAN,TBA,STP01,2007/06/22,0,7:11PM,night,true,scotd901,iassd901,dowda901,kulpr901,park,pitches,fergj701,72,unknown,0,unknown,unknown,dome,165,14961,lowed001,sonna001,saitt001,,,,
TBA200706230,LAN,TBA,STP01,2007/06/23,0,7:11PM,night,true,iassd901,dowda901,kulpr901,scotd901,park,pitches,fergj701,72,fromcf,0,unknown,unknown,dome,185,24068,fossc001,wolfr001,reyea001,,,,
TBA200706240,LAN,TBA,STP01,2007/06/24,0,1:42PM,day,true,dowda901,kulpr901,scotd901,iassd901,park,pitches,mathb701,72,fromlf,0,unknown,unknown,dome,175,18248,jacke001,kuo-h001,,,,,
TBA200706250,CHA,TBA,STP01,2007/06/25,0,7:10PM,night,true,hoyej901,millb901,hudsm901,monte901,park,pitches,mathb701,72,torf,0,unknown,unknown,dome,199,10514,dankj001,fossc001,jenkb001,,,,
TBA200706260,CHA,TBA,STP01,2007/06/26,0,7:11PM,night,true,millb901,hudsm901,monte901,hoyej901,park,pitches,fergj701,72,ltor,0,unknown,unknown,dome,147,11954,garlj001,shiej002,,,,,
TBA200706270,CHA,TBA,STP01,2007/06/27,0,7:10PM,night,true,hudsm901,monte901,hoyej901,millb901,park,pitches,wiedl701,72,fromlf,0,unknown,unknown,dome,183,10492,buehm001,glovg001,jenkb001,,,,
TBA200706280,CHA,TBA,STP01,2007/06/28,0,7:11PM,night,true,monte901,hoyej901,millb901,hudsm901,park,pitches,fergj701,72,unknown,0,unknown,unknown,dome,172,13496,vazqj001,kazms001,,,,,
TBA200707120,NYA,TBA,STP01,2007/07/12,0,7:11PM,night,true,westj901,rapue901,hicke901,buckc901,park,pitches,mathb701,72,unknown,0,unknown,unknown,dome,183,21907,petta001,shiej002,,,,,
TBA200707130,NYA,TBA,STP01,2007/07/13,0,7:11PM,night,true,rapue901,hicke901,buckc901,westj901,park,pitches,mathb701,72,torf,0,unknown,unknown,dome,189,29803,kazms001,clemr001,glovg001,,,,
TBA200707140,NYA,TBA,STP01,2007/07/14,0,7:11PM,night,true,hicke901,buckc901,westj901,rapue901,park,pitches,mathb701,72,torf,0,unknown,unknown,dome,198,36048,wangc001,sonna001,rivem002,,,,
TBA200707150,NYA,TBA,STP01,2007/07/15,0,1:42PM,day,true,buckc901,westj901,rapue901,hicke901,park,pitches,mathb701,72,tocf,0,unknown,unknown,dome,202,36048,vizcl001,fossc001,rivem002,,,,
TBA200707170,ANA,TBA,STP01,2007/07/17,0,7:10PM,night,true,emmep901,iassd901,scotd901,kulpr901,park,pitches,fergj701,72,unknown,0,unknown,unknown,dome,166,9430,shiej002,sante001,,,,,
TBA200707180,ANA,TBA,STP01,2007/07/18,0,7:10PM,night,true,iassd901,scotd901,kulpr901,emmep901,park,pitches,fergj701,72,unknown,0,unknown,unknown,dome,173,13521,kazms001,colob001,,,,,
TBA200707190,ANA,TBA,STP01,2007/07/19,0,12:10PM,day,true,scotd901,kulpr901,emmep901,iassd901,park,pitches,mathb701,72,unknown,0,unknown,unknown,dome,161,18163,escok001,sonna001,rodrf003,,,,
TBA200707270,BOS,TBA,STP01,2007/07/27,0,7:11PM,night,true,rungb901,wegnm901,johna901,froeb901,park,pitches,fergj701,72,unknown,0,unknown,unknown,dome,179,33144,waket001,hammj002,,,,,
TBA200707280,BOS,TBA,STP01,2007/07/28,0,7:10PM,night,true,wegnm901,johna901,froeb901,rungb901,park,pitches,fergj701,72,rtol,0,unknown,unknown,dome,278,36048,snydk001,stokb001,,,,,
TBA200707290,BOS,TBA,STP01,2007/07/29,0,1:41PM,day,true,johna901,froeb901,rungb901,wegnm901,park,pitches,mathb701,72,unknown,0,unknown,unknown,dome,202,34813,glovg001,matsd001,,,,,
TBA200707300,TOR,TBA,STP01,2007/07/30,0,7:10PM,night,true,barkl901,cedeg901,reynj901,welkt901,park,pitches,fergj701,72,fromcf,0,unknown,unknown,dome,212,8807,dohms001,wolfb001,,,,,
TBA200707310,TOR,TBA,STP01,2007/07/31,0,7:10PM,night,true,cedeg901,reynj901,welkt901,barkl901,park,pitches,fergj701,72,ltor,0,unknown,unknown,dome,164,10569,litsj001,jacke001,accaj001,,,,
TBA200708010,TOR,TBA,STP01,2007/08/01,0,3:11PM,day,true,reynj901,welkt901,barkl901,cedeg901,park,pitches,mathb701,72,fromlf,0,unknown,unknown,dome,169,10109,glovg001,towej001,,,,,
TBA200708030,BAL,TBA,STP01,2007/08/03,0,7:11PM,night,true,timmt901,meric901,reedr901,barrs901,park,pitches,fergj701,72,unknown,0,unknown,unknown,dome,151,15542,cabrd001,shiej002,baezd001,,,,
TBA200708040,BAL,TBA,STP01,2007/08/04,0,7:11PM,night,true,meric901,reedr901,barrs901,timmt901,park,pitches,fergj701,72,tocf,0,unknown,unknown,dome,166,18230,kazms001,burrb001,,,,,
TBA200708050,BAL,TBA,STP01,2007/08/05,0,1:40PM,day,true,reedr901,barrs901,timmt901,meric901,park,pitches,mathb701,72,tocf,0,unknown,unknown,dome,183,19845,bedae001,sonna001,,,,,
TBA200708170,CLE,TBA,STP01,2007/08/17,0,7:11PM,night,true,cuzzp901,hallt901,crawj901,hoyej901,park,pitches,fergj701,72,tocf,0,unknown,unknown,dome,174,15343,byrdp001,jacke001,boroj001,,,,
TBA200708180,CLE,TBA,STP01,2007/08/18,0,7:10PM,night,true,hallt901,estam901,hoyej901,cuzzp901,park,pitches,fergj701,72,unknown,0,unknown,unknown,dome,183,24397,westj001,hammj002,,,,,
TBA200708190,CLE,TBA,STP01,2007/08/19,0,1:42PM,day,true,estam901,hoyej901,cuzzp901,hallt901,park,pitches,mathb701,72,unknown,0,unknown,unknown,dome,234,22328,dohms001,perer002,,,,,
TBA200708200,BOS,TBA,STP01,2007/08/20,0,7:10PM,night,true,johna901,diazl901,hirsj901,bellw901,park,pitches,fergj701,72,ltor,0,unknown,unknown,dome,146,16843,waket001,kazms001,,,,,
TBA200708210,BOS,TBA,STP01,2007/08/21,0,7:11PM,night,true,diazl901,welkb901,hirsj901,bellw901,park,pitches,mathb701,72,rtol,0,unknown,unknown,dome,197,16393,lestj001,sonna001,papej001,,,,
TBA200708220,BOS,TBA,STP01,2007/08/22,0,7:11PM,night,true,welkb901,hirsj901,bellw901,diazl901,park,pitches,fergj701,72,rtol,0,unknown,unknown,dome,186,17839,jacke001,matsd001,reyea001,,,,
TBA200708230,OAK,TBA,STP01,2007/08/23,0,7:11PM,night,true,hirsj901,bellw901,diazl901,welkb901,park,pitches,mathb701,72,ltor,0,unknown,unknown,dome,183,9444,gaudc001,hammj002,,,,,
TBA200708240,OAK,TBA,STP01,2007/08/24,0,7:11PM,night,true,wintm901,rungb901,froeb901,wegnm901,park,pitches,fergj701,72,fromlf,0,unknown,unknown,dome,164,9592,shiej002,dinal001,,,,,
TBA200708250,OAK,TBA,STP01,2007/08/25,0,7:10PM,night,true,rungb901,froeb901,wegnm901,wintm901,park,pitches,fergj701,72,ltor,0,unknown,unknown,dome,178,18163,kazms001,blanj001,,,,,
TBA200708260,OAK,TBA,STP01,2007/08/26,0,1:42PM,day,true,froeb901,wegnm901,wintm901,johna901,park,pitches,mathb701,72,ltor,0,unknown,unknown,dome,181,19044,sonna001,hared001,reyea001,,,,
TBA200709030,BAL,TBA,STP01,2007/09/03,0,7:11PM,night,true,gormb901,nauep901,fairc901,drakr901,park,pitches,mathb701,72,unknown,0,unknown,unknown,dome,169,10350,shiej002,hoeyj001,,,,,
TBA200709040,BAL,TBA,STP01,2007/09/04,0,7:10PM,night,true,nauep901,fairc901,drakr901,gormb901,park,pitches,mathb701,72,unknown,0,unknown,unknown,dome,183,9112,bradc001,wheed001,,,,,
TBA200709050,BAL,TBA,STP01,2007/09/05,0,7:10PM,night,true,fairc901,drakr901,gormb901,nauep901,park,pitches,fergj701,72,unknown,0,unknown,unknown,dome,174,9856,sonna001,liz-r001,,,,,
TBA200709070,TOR,TBA,STP01,2007/09/07,0,7:13PM,night,true,campa902,kulpr901,emmep901,iassd901,park,pitches,fergj701,72,unknown,0,unknown,unknown,dome,155,18617,mcgod001,jacke001,,,,,
TBA200709080,TOR,TBA,STP01,2007/09/08,0,7:12PM,night,true,kulpr901,emmep901,iassd901,campa902,park,pitches,fergj701,72,fromcf,0,unknown,unknown,dome,164,19822,reyea001,accaj001,,,,,
TBA200709090,TOR,TBA,STP01,2007/09/09,0,1:41PM,day,true,emmep901,iassd901,campa902,kulpr901,park,pitches,mathb701,72,unknown,0,unknown,unknown,dome,155,20556,shiej002,litsj001,reyea001,,,,
TBA200709210,BOS,TBA,STP01,2007/09/21,0,7:10PM,night,true,welkb901,hirsj901,diazl901,dimum901,park,pitches,fergj701,72,unknown,0,unknown,unknown,dome,203,27369,beckj002,kazms001,,,,,
TBA200709220,BOS,TBA,STP01,2007/09/22,0,7:11PM,night,true,hirsj901,diazl901,dimum901,welkb901,park,pitches,fergj701,72,fromcf,0,unknown,unknown,dome,212,34626,gagne001,reyea001,papej001,,,,
TBA200709230,BOS,TBA,STP01,2007/09/23,0,1:41PM,day,true,diazl901,dimum901,welkb901,hirsj901,park,pitches,mathb701,72,fromlf,0,unknown,unknown,dome,165,30310,jacke001,waket001,reyea001,,,,
TBA200709250,NYA,TBA,STP01,2007/09/25,0,7:11PM,night,true,davig901,gormb901,nauep901,dimum901,park,pitches,fergj701,72,rtol,0,unknown,unknown,dome,246,24503,glovg001,karsj001,,,,,
TBA200709260,NYA,TBA,STP01,2007/09/26,0,7:11PM,night,true,gormb901,nauep901,dimum901,davig901,park,pitches,mathb701,72,fromlf,0,unknown,unknown,dome,209,21621,wangc001,howej003,,,,,
TBA200709270,NYA,TBA,STP01,2007/09/27,0,7:11PM,night,true,nauep901,dimum901,davig901,gormb901,park,pitches,fergj701,72,fromlf,0,unknown,unknown,dome,173,28962,hughp001,switj001,veraj001,,,,
KCA200704020,BOS,KCA,KAN06,2007/04/02,0,3:11PM,day,true,tscht901,joycj901,nelsj901,wolfj901,park,pitches,blacd701,80,tolf,18,unknown,unknown,sunny,174,41257,mechg001,schic002,,,,,
KCA200704040,BOS,KCA,KAN06,2007/04/04,0,7:10PM,night,true,joycj901,nelsj901,wolfj901,tscht901,park,pitches,blacd701,42,ltor,10,unknown,unknown,sunny,199,22348,beckj002,pereo001,,,,,
KCA200704050,BOS,KCA,KAN06,2007/04/05,0,1:10PM,day,true,nelsj901,wolfj901,tscht901,joycj901,park,pitches,blacd701,36,ltor,9,unknown,unknown,cloudy,180,23170,matsd001,greiz001,papej001,,,,
KCA200704060,DET,KCA,KAN06,2007/04/06,0,7:10PM,night,true,buckc901,westj901,rapue901,hicke901,park,pitches,blacd701,35,ltor,15,unknown,unknown,cloudy,163,13330,delaj001,mesaj001,riskd001,,,,
KCA200704070,DET,KCA,KAN06,2007/04/07,0,1:10PM,day,true,westj901,rapue901,hicke901,buckc901,park,pitches,blacd701,29,ltor,13,unknown,unknown,sunny,161,13899,marom001,mechg001,jonet003,,,,
KCA200704080,DET,KCA,KAN06,2007/04/08,0,1:10PM,day,true,rapue901,hicke901,buckc901,westj901,park,pitches,blacd701,40,ltor,14,unknown,unknown,sunny,180,13109,rodnf001,riskd001,jonet003,,,,
KCA200704200,MIN,KCA,KAN06,2007/04/20,0,7:10PM,night,true,hirsj901,welkb901,drakr901,diazl901,park,pitches,blacd701,74,rtol,11,unknown,unknown,sunny,191,31813,pereo001,ponss001,riskd001,,,,
KCA200704210,MIN,KCA,KAN06,2007/04/21,0,1:10PM,day,true,welkb901,drakr901,diazl901,hirsj901,park,pitches,blacd701,75,rtol,14,unknown,unknown,sunny,185,20566,neshp001,peraj002,nathj001,,,,
KCA200704220,MIN,KCA,KAN06,2007/04/22,0,1:10PM,day,true,drakr901,diazl901,hirsj901,welkb901,park,pitches,blacd701,67,rtol,21,unknown,unknown,overcast,127,14801,delaj001,ortir002,sorij001,,,,
KCA200704230,CHA,KCA,KAN06,2007/04/23,0,7:10PM,night,true,carlm901,younl901,herna901,barrt901,park,pitches,blacd701,73,fromlf,5,unknown,unknown,cloudy,178,12265,buehm001,gobbj001,jenkb001,,,,
KCA200704240,CHA,KCA,KAN06,2007/04/24,0,8:56PM,night,true,younl901,herna901,barrt901,carlm901,park,pitches,blacd701,63,fromlf,8,unknown,unknown,overcast,207,14907,logab001,sorij001,jenkb001,,,,
KCA200704300,ANA,KCA,KAN06,2007/04/30,0,7:11PM,night,true,mealj901,drecb901,mcclt901,poncl901,park,pitches,blacd701,81,rtol,5,unknown,unknown,sunny,170,10866,lackj001,pereo001,rodrf003,,,,
KCA200705010,ANA,KCA,KAN06,2007/05/01,0,7:11PM,night,true,drecb901,mcclt901,poncl901,mealj901,park,pitches,blacd701,73,rtol,3,unknown,unknown,unknown,164,11225,colob001,greiz001,rodrf003,,,,
KCA200705020,ANA,KCA,KAN06,2007/05/02,0,7:10PM,night,true,mcclt901,poncl901,mealj901,drecb901,park,pitches,blacd701,60,fromlf,2,wet,drizzle,unknown,146,9697,delaj001,sante001,sorij001,,,,
KCA200705030,ANA,KCA,KAN06,2007/05/03,0,1:10PM,day,true,poncl901,mealj901,drecb901,mcclt901,park,pitches,blacd701,64,rtol,3,wet,drizzle,unknown,163,12683,mechg001,weavj003,sorij001,,,,
KCA200705040,DET,KCA,KAN06,2007/05/04,0,7:10PM,night,true,demud901,cousd901,danlk901,eddid901,park,pitches,blacd701,77,rtol,12,unknown,unknown,cloudy,197,17614,verlj001,bannb001,jonet003,,,,
KCA200705050,DET,KCA,KAN06,2007/05/05,0,6:11PM,night,true,cousd901,danlk901,eddid901,demud901,park,pitches,blacd701,84,rtol,15,unknown,unknown,cloudy,196,26070,mesaj001,duckb001,jonet003,,,,
KCA200705060,DET,KCA,KAN06,2007/05/06,0,1:36PM,day,true,danlk901,eddid901,demud901,cousd901,park,pitches,blacd701,61,fromlf,13,wet,rain,unknown,155,17034,durbc001,greiz001,,,,,
KCA200705080,OAK,KCA,KAN06,2007/05/08,0,7:10PM,night,true,mcclt901,culbf901,fostm901,schrp901,park,pitches,blacd701,74,ltor,5,unknown,unknown,cloudy,177,10989,gaudc001,delaj001,,,,,
KCA200705090,OAK,KCA,KAN06,2007/05/09,0,7:10PM,night,true,culbf901,fostm901,schrp901,mcclt901,park,pitches,blacd701,75,fromlf,2,unknown,unknown,unknown,161,10974,gobbj001,duchj001,sorij001,,,,
KCA200705100,OAK,KCA,KAN06,2007/05/10,0,1:10PM,day,true,fostm901,schrp901,mcclt901,culbf901,park,pitches,blacd701,79,ltor,6,unknown,unknown,cloudy,183,31006,kennj001,hudsl001,,,,,
KCA200705220,CLE,KCA,KAN06,2007/05/22,0,7:10PM,night,true,relic901,hallt901,gibsg901,randt901,park,pitches,blacd701,74,rtol,15,unknown,unknown,unknown,169,19776,greiz001,mastt001,sorij001,,,,
