game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,translator,inputter,inputtime,scorer,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,edittime,gametype
CHA193308170,"""version 7RS(19) of 07/07/92""",WS1,CHA,1933/08/17,CHI10,0,0:00PM,day,false,kolll901,morig101,(none),geish901,"""Doug Burks""","""Doug Burks""",2013/02/04 3:26PM,"""277""",unknown,none,0,unknown,-1,unknown,unknown,unknown,127,0,weavm101,millj109,,,,
CHA193308180,"""version 7RS(19) of 07/07/92""",WS1,CHA,1933/08/18,CHI10,0,0:00PM,day,false,morig101,geish901,(none),kolll901,"""Cliff Blau""","""Cliff Blau""",2013/01/30 7:49PM,"""277""",unknown,none,0,unknown,-1,unknown,unknown,unknown,125,0,russj103,wyatw101,,,,
CHA193308190,,NYA,CHA,1933/08/19,CHI10,0,0:00,day,false,geish901,kolll901,(none),morig101,"""DWV/Smith""","""DWV/Smith""",,"""98,277""",park,none,0,unknown,-1,unknown,unknown,unknown,160,15000,faber101,devec101,,,,
CHA193308201,"""version 7RS(19) of 07/07/92""",NYA,CHA,1933/08/20,CHI10,1,0:00,day,false,kolll901,morig101,(none),geish901,"""Cliff Blau/Smith/WTownsend""","""Cliff Blau/Smith/WTownsend""",2013/04/01 4:46PM,"""276,611""",unknown,none,0,unknown,-1,unknown,unknown,unknown,142,0,allej102,jones104,,,,
CHA193308202,"""version 7RS(19) of 07/07/92""",NYA,CHA,1933/08/20,CHI10,2,0:00PM,day,false,morig101,geish901,(none),kolll901,"""Cliff Blau,Wayne Townsend""","""Cliff Blau,Wayne Townsend""",2017/02/26 7:34PM,"""276,611""",park,none,0,unknown,-1,unknown,unknown,unknown,118,43000,uhleg101,lyont102,,,,
CHA193308210,,NYA,CHA,1933/08/21,CHI10,0,0:00,day,false,geish901,kolll901,(none),morig101,"""DWV/Smith/RWood""","""DWV/Smith/RWood""",,"""98,277""",park,none,0,unknown,-1,unknown,unknown,unknown,251,10000,,,,,,
CHA193308221,"""version 7RS(19) of 07/07/92""",BOS,CHA,1933/08/22,CHI10,1,0:00PM,day,false,summb901,mcgob901,(none),(none),"""Doug Burks""","""Doug Burks""",2013/03/18 1:32PM,"""277""",unknown,none,0,unknown,-1,unknown,unknown,unknown,103,0,lyont102,rhodg101,,,,
CHA193308222,"""version 7RS(19) of 07/07/92""",BOS,CHA,1933/08/22,CHI10,2,0:00PM,day,false,mcgob901,summb901,(none),(none),"""Cliff Blau""","""Cliff Blau""",2013/01/31 3:37PM,"""277""",unknown,none,0,unknown,-1,unknown,unknown,unknown,98,5000,hevij101,browl101,,,,
CHA193308231,"""version 7RS(19) of 07/07/92""",BOS,CHA,1933/08/23,CHI10,1,0:00,day,false,mcgob901,summb901,(none),(none),"""Cliff Blau""","""Cliff Blau""",2013/01/31 7:56PM,"""277""",unknown,none,0,unknown,-1,unknown,unknown,unknown,91,0,jones104,klinb103,,,,
CHA193308232,"""version 7RS(19) of 07/07/92""",BOS,CHA,1933/08/23,CHI10,2,0:00PM,day,false,summb901,mcgob901,(none),(none),"""Cliff Blau/RWood""","""Cliff Blau/RWood""",2013/02/01 2:07PM,"""277""",unknown,none,0,unknown,-1,unknown,unknown,unknown,117,0,durhe101,fullc102,,,,
CHA193308241,"""version 7RS(19) of 07/07/92""",BOS,CHA,1933/08/24,CHI10,1,0:00PM,day,false,summb901,mcgob901,(none),(none),"""Cliff Blau""","""Cliff Blau""",2013/02/02 9:23AM,"""277""",unknown,none,0,unknown,-1,unknown,unknown,unknown,121,0,welcj101,wyatw101,,,,
CHA193308242,"""version 7RS(19) of 07/07/92""",BOS,CHA,1933/08/24,CHI10,2,0:00PM,day,false,mcgob901,summb901,(none),(none),"""Dick Cramer,Wayne Townsend""","""Dick Cramer,Wayne Townsend""",2019/7/22 11:00AM,"""71,163,274,111,612""",unknown,none,0,unknown,-1,unknown,unknown,unknown,138,4000,hevij101,klinb103,,,,
CHA193308250,"""version 7RS(19) of 07/07/92""",BOS,CHA,1933/08/25,CHI10,0,0:00PM,day,false,summb901,mcgob901,(none),(none),"""Cliff Blau""","""Cliff Blau""",2013/02/03 1:18PM,"""277""",unknown,none,0,unknown,-1,unknown,unknown,unknown,114,10000,rhodg101,gastm101,,,,
CHA193308260,"""version 7RS(19) of 07/07/92""",PHA,CHA,1933/08/26,CHI10,0,0:00PM,day,false,mcgob901,summb901,(none),(none),"""Cliff Blau""","""Cliff Blau""",2013/02/03 7:51PM,"""277""",unknown,none,0,unknown,-1,unknown,unknown,unknown,117,18000,mahar101,lyont102,,,,
CHA193308271,"""version 7RS(19) of 07/07/92""",PHA,CHA,1933/08/27,CHI10,1,0:00PM,day,false,summb901,mcgob901,(none),(none),"""Dick Cramer""","""Dick Cramer""",2014/08/29 8:50AM,470,unknown,none,0,unknown,-1,unknown,unknown,unknown,106,0,hevij101,walbr101,,,,
CHA193308272,"""version 7RS(19) of 07/07/92""",PHA,CHA,1933/08/27,CHI10,2,0:00PM,day,false,mcgob901,summb901,(none),(none),"""Dick Cramer""","""Dick Cramer""",2014/08/31 7:50AM,470,unknown,none,0,unknown,-1,unknown,unknown,unknown,128,20000,faber101,petej101,,,,
CHA193308280,"""version 7RS(19) of 07/07/92""",PHA,CHA,1933/08/28,CHI10,0,0:00PM,day,false,summb901,mcgob901,(none),(none),"""Cliff Blau""","""Cliff Blau""",2013/02/04 2:09PM,"""277""",unknown,none,0,unknown,-1,unknown,unknown,unknown,134,2000,petej101,jones104,,,,
CHA193308290,"""version 7RS(19) of 07/07/92""",PHA,CHA,1933/08/29,CHI10,0,0:00PM,day,false,mcgob901,summb901,(none),(none),"""Cliff Blau""","""Cliff Blau""",2013/02/04 3:52PM,"""277""",unknown,none,0,unknown,-1,unknown,unknown,unknown,126,0,millj109,barrd101,hevij101,,,
CHA193308310,"""version 7RS(19) of 07/07/92""",CLE,CHA,1933/08/31,CHI10,0,0:00PM,day,false,summb901,mcgob901,(none),(none),"""D Lamoureaux""","""D Lamoureaux""",2004/12/09 6:03PM,"""39""",unknown,none,0,unknown,-1,unknown,unknown,unknown,131,15000,hardm101,lyont102,,,,
CHA193309020,"""version 7RS(19) of 07/07/92""",CLE,CHA,1933/09/02,CHI10,0,0:00PM,day,false,mcgob901,summb901,(none),(none),"""D Lamoureaux""","""D Lamoureaux""",2004/12/09 6:45PM,"""39""",unknown,none,0,unknown,-1,unknown,unknown,unknown,96,8000,pearm101,gastm101,,,,
CHA193309030,"""version 7RS(19) of 07/07/92""",CLE,CHA,1933/09/03,CHI10,0,0:00PM,day,false,summb901,mcgob901,(none),(none),"""D Lamoureaux""","""D Lamoureaux""",2004/12/09 6:55PM,"""39""",unknown,none,0,unknown,-1,unknown,unknown,unknown,131,0,ferrw101,hevij101,,,,
CHA193309300,"""version 7RS(19) of 07/07/92""",SLA,CHA,1933/09/30,CHI10,0,0:00PM,day,false,owenb901,hildg101,(none),kolll901,"""Cliff Blau""","""Cliff Blau""",2013/02/09 9:03AM,"""277""",unknown,none,0,unknown,-1,unknown,unknown,unknown,95,5000,durhe101,hadlb101,lyont102,,,
PHI193304130,,BRO,PHI,1933/04/13,PHI09,0,0:00,day,false,quige901,pfirc901,(none),barrg901,"""""","""DWV""",,"""98""",park,none,0,unknown,-1,dry,none,sunny,121,12000,clarw101,rhemf101,,,,
PHI193304140,,BRO,PHI,1933/04/14,PHI09,0,0:00,day,false,pfirc901,barrg901,(none),quige901,"""""","""DWV""",,"""98""",park,none,0,unknown,-1,unknown,unknown,unknown,118,6000,beckb104,moorc101,,,,
PHI193304150,,BRO,PHI,1933/04/15,PHI09,0,0:00,day,false,barrg901,quige901,(none),pfirc901,"""""","""DWV""",,"""98""",park,none,0,unknown,-1,unknown,unknown,unknown,95,7500,ellij103,carro101,,,,
PHI193304180,,NY1,PHI,1933/04/18,PHI09,0,0:00,day,false,pfirc901,barrg901,(none),quige901,"""""","""DWV""",,"""98""",park,none,0,unknown,-1,unknown,unknown,unknown,118,6000,fitzf101,rhemf101,hubbc101,,,
PHI193304240,"""version 7RS(19) of 07/07/92""",BSN,PHI,1933/04/24,PHI09,0,0:00PM,day,false,stard901,klemb901,(none),(none),"""Comly""","""Comly""",2011/12/26 10:54PM,"""341""",park,none,0,unknown,-1,unknown,unknown,unknown,136,5000,pearf101,cantb102,,,,
PHI193304250,"""version 7RS(19) of 07/07/92""",BSN,PHI,1933/04/25,PHI09,0,0:00PM,day,false,klemb901,stard901,(none),(none),"""Comly""","""Comly""",2012/01/01 2:43PM,"""341""",park,none,0,unknown,-1,unknown,unknown,unknown,99,0,holle101,franf101,,,,
PHI193305010,,PIT,PHI,1933/05/01,PHI09,0,0:00,day,false,stard901,klemb901,(none),(none),"""DWV/Smith""","""DWV/Smith""",,"""98,341""",park,none,0,unknown,-1,unknown,unknown,unknown,138,12000,swifb101,collp102,,,,
PHI193305020,"""version 7RS(19) of 07/07/92""",PIT,PHI,1933/05/02,PHI09,0,0:00PM,day,false,klemb901,mcgrt901,(none),(none),"""Comly""","""Comly""",2012/01/01 3:23PM,"""341""",park,none,0,unknown,-1,unknown,unknown,unknown,104,0,rhemf101,frenl101,,,,
PHI193305040,"""version 7RS(19) of 07/07/92""",SLN,PHI,1933/05/04,PHI09,0,0:00PM,day,false,mcgrt901,klemb901,(none),pfirc901,"""Comly""","""Comly""",2012/01/01 4:00PM,"""341""",park,none,0,unknown,-1,unknown,unknown,unknown,109,0,moonj101,berlj101,,,,
PHI193305050,"""version 7RS(19) of 07/07/92""",SLN,PHI,1933/05/05,PHI09,0,0:00PM,day,false,morac102,quige901,(none),(none),"""Comly""","""Comly""",2012/01/01 4:24PM,"""341""",park,none,0,unknown,-1,unknown,unknown,unknown,123,3000,walkb101,pearf101,,,,
PHI193305101,"""version 7RS(19) of 07/07/92""",CIN,PHI,1933/05/10,PHI09,1,0:00PM,day,false,riglc901,barrg901,(none),stard901,"""Comly""","""Comly""",2012/01/02 2:10PM,"""341""",park,none,0,unknown,-1,unknown,unknown,unknown,115,0,lucar102,ellij103,kolpr101,,,
PHI193305102,,CIN,PHI,1933/05/10,PHI09,2,0:00,day,false,barrg901,stard901,(none),riglc901,"""""","""DWV""",,"""98""",park,none,0,unknown,-1,unknown,unknown,unknown,96,4000,johns103,moorc101,,,,
PHI193305120,"""version 7RS(19) of 07/07/92""",CHN,PHI,1933/05/12,PHI09,0,0:00PM,day,false,mageg901,rearb901,(none),(none),"""Comly""","""Comly""",2012/01/02 9:32PM,"""341""",park,none,0,unknown,-1,unknown,unknown,unknown,133,4000,berlj101,nelsl101,liska101,,,
PHI193305131,"""version 7RS(19) of 07/07/92""",CHN,PHI,1933/05/13,PHI09,1,0:00PM,day,false,rearb901,mageg901,(none),(none),"""Comly""","""Comly""",2012/01/02 10:42PM,"""341""",park,none,0,unknown,-1,unknown,unknown,unknown,118,0,hensr101,rhemf101,grimb101,,,
PHI193305132,"""version 7RS(19) of 07/07/92""",CHN,PHI,1933/05/13,PHI09,2,0:00PM,day,false,mageg901,rearb901,(none),(none),"""Comly""","""Comly""",2012/01/03 5:29AM,"""341""",park,none,0,unknown,-1,unknown,unknown,unknown,93,10000,holle101,bushg101,,,,
PHI193305300,"""version 7RS(19) of 07/07/92""",BSN,PHI,1933/05/30,PHI09,0,0:00PM,day,false,morac102,rearb901,(none),(none),"""Tom Thress""","""Tom Thress""",2019/05/21 9:52AM,"""71,163,266,274""",unknown,none,0,unknown,-1,unknown,unknown,unknown,84,12000,holle101,seibs101,,,,
PHI193306010,,NY1,PHI,1933/06/01,PHI09,0,0:00,day,false,rearb901,morac102,(none),(none),"""""","""DWV""",,"""98""",park,none,0,unknown,-1,unknown,unknown,unknown,100,2000,fitzf101,ellij103,,,,
PHI193306020,,NY1,PHI,1933/06/02,PHI09,0,0:00,day,false,morac102,rearb901,(none),(none),"""DWV/Smith/RWood""","""DWV/Smith/RWood""",,"""98,97""",park,none,0,unknown,-1,unknown,unknown,unknown,156,3000,hubbc101,rhemf101,,,,
PHI193306031,"""version 7RS(19) of 07/07/92""",NY1,PHI,1933/06/03,PHI09,1,0:00PM,day,false,rearb901,morac102,(none),(none),"""Wayne Townsend/RWood""","""Wayne Townsend/RWood""",2019/05/22 11:05AM,"""266,104,589""",park,none,0,unknown,-1,unknown,none,sunny,130,0,pearf101,parmr101,,,,
PHI193306032,,NY1,PHI,1933/06/03,PHI09,2,0:00,day,false,morac102,rearb901,(none),(none),"""""","""DWV""",,"""98""",park,none,0,unknown,-1,unknown,unknown,unknown,103,10000,bellh101,hanss101,,,,
PHI193306120,,BRO,PHI,1933/06/12,PHI09,0,0:00,day,false,mageg901,mcgrt901,(none),(none),"""""","""DWV""",,"""98""",park,none,0,unknown,-1,unknown,unknown,unknown,120,400,hanss101,carro101,,,,
PHI193306130,,BRO,PHI,1933/06/13,PHI09,0,0:00,day,false,mcgrt901,mageg901,(none),(none),"""""","""DWV""",,"""98""",park,none,0,unknown,-1,unknown,unknown,unknown,130,1000,holle101,beckb104,,,,
PHI193306140,,BRO,PHI,1933/06/14,PHI09,0,0:00,day,false,mageg901,mcgrt901,(none),(none),"""""","""DWV""",,"""98""",park,none,0,unknown,-1,unknown,unknown,unknown,126,1200,bengr101,ellij103,,,,
PHI193306150,,BRO,PHI,1933/06/15,PHI09,0,0:00,day,false,mcgrt901,mageg901,(none),(none),"""DWV/Smith""","""DWV/Smith""",,"""98,365""",park,none,0,unknown,-1,unknown,unknown,unknown,140,0,thurs101,collp102,,,,
PHI193306171,"""version 7RS(19) of 07/07/92""",BSN,PHI,1933/06/17,PHI09,1,0:00PM,day,false,mageg901,mcgrt901,(none),(none),"""Comly""","""Comly""",2012/01/03 6:29AM,"""341""",park,none,0,unknown,-1,unknown,unknown,unknown,136,0,franf101,holle101,,,,
PHI193306172,"""version 7RS(19) of 07/07/92""",BSN,PHI,1933/06/17,PHI09,2,0:00PM,day,false,mcgrt901,mageg901,(none),(none),"""Comly""","""Comly""",2012/01/03 9:15AM,"""341""",park,none,0,unknown,-1,unknown,unknown,unknown,124,8000,cantb102,moorc101,,,,
PHI193306190,"""version 7RS(19) of 07/07/92""",CIN,PHI,1933/06/19,PHI09,0,0:00PM,day,false,stard901,klemb901,(none),riglc901,"""Comly""","""Comly""",2012/01/03 11:59PM,"""341""",park,none,0,unknown,-1,unknown,unknown,unknown,127,700,liska101,johns103,ellij103,,,
PHI193306201,"""version 7RS(19) of 07/07/92""",CIN,PHI,1933/06/20,PHI09,1,0:00PM,day,false,riglc901,klemb901,(none),stard901,"""Comly""","""Comly""",2012/01/04 1:11AM,"""341""",park,none,0,unknown,-1,unknown,unknown,unknown,104,0,jackj102,kolpr101,,,,
PHI193306202,"""version 7RS(19) of 07/07/92""",CIN,PHI,1933/06/20,PHI09,2,0:00PM,day,false,stard901,klemb901,(none),riglc901,"""Comly""","""Comly""",2012/01/04 1:55AM,"""341""",park,none,0,unknown,-1,unknown,unknown,unknown,98,0,collp102,derrp101,,,,
PHI193306210,"""version 7RS(19) of 07/07/92""",CIN,PHI,1933/06/21,PHI09,0,0:00PM,day,false,riglc901,klemb901,(none),stard901,"""Comly""","""Comly""",2012/01/04 2:35AM,"""341""",park,none,0,unknown,-1,unknown,unknown,unknown,138,500,moorc101,stoua101,ellij103,,,
PHI193306220,"""version 7RS(19) of 07/07/92""",SLN,PHI,1933/06/22,PHI09,0,0:00PM,day,false,mageg901,mcgrt901,(none),(none),"""Comly""","""Comly""",2012/01/04 2:19PM,"""341""",park,none,0,unknown,-1,unknown,unknown,unknown,123,2500,holle101,moonj101,,,,
PHI193306230,"""version 7RS(19) of 07/07/92""",SLN,PHI,1933/06/23,PHI09,0,0:00PM,day,false,mcgrt901,mageg901,(none),(none),"""Comly""","""Comly""",2012/01/04 2:47PM,"""341""",park,none,0,unknown,-1,unknown,unknown,unknown,120,3000,liska101,deand102,moorc101,,,
PHI193306241,"""version 7RS(19) of 07/07/92""",SLN,PHI,1933/06/24,PHI09,1,0:00PM,day,false,mageg901,mcgrt901,(none),(none),"""Comly""","""Comly""",2012/01/04 3:37PM,"""341""",park,none,0,unknown,-1,unknown,unknown,unknown,163,0,jackj102,hallb104,collp102,,,
PHI193306242,"""version 7RS(19) of 07/07/92""",SLN,PHI,1933/06/24,PHI09,2,0:00PM,day,false,mcgrt901,mageg901,(none),(none),"""Comly""","""Comly""",2012/01/04 4:02PM,"""341""",park,none,0,unknown,-1,unknown,unknown,unknown,111,12000,carlt101,hanss101,,,,
PHI193306281,"""version 7RS(19) of 07/07/92""",CHN,PHI,1933/06/28,PHI09,1,0:00PM,day,false,rearb901,morac102,(none),quige901,"""Comly""","""Comly""",2012/01/08 8:08AM,"""341""",park,none,0,unknown,-1,unknown,unknown,unknown,149,0,nelsl101,liska101,grimb101,,,
PHI193306282,"""version 7RS(19) of 07/07/92""",CHN,PHI,1933/06/28,PHI09,2,0:00PM,day,false,morac102,rearb901,(none),quige901,"""Comly""","""Comly""",2012/01/08 9:09AM,"""341""",park,none,0,unknown,-1,unknown,unknown,unknown,103,0,warnl101,holle101,,,,
PHI193306290,"""version 7RS(19) of 07/07/92""",PIT,PHI,1933/06/29,PHI09,0,0:00PM,day,false,rearb901,morac102,(none),quige901,"""Comly""","""Comly""",2012/01/08 10:03AM,"""341""",park,none,0,unknown,-1,unknown,unknown,unknown,102,0,ellij103,meinh101,rhemf101,,,
PHI193306300,"""version 7RS(19) of 07/07/92""",PIT,PHI,1933/06/30,PHI09,0,0:00PM,day,false,morac102,rearb901,(none),quige901,"""Comly""","""Comly""",2012/01/08 10:36AM,"""341""",park,none,0,unknown,-1,unknown,unknown,unknown,109,0,pickc101,frenl101,,,,
PHI193307011,"""version 7RS(19) of 07/07/92""",PIT,PHI,1933/07/01,PHI09,1,0:00PM,day,false,rearb901,morac102,(none),quige901,"""Comly""","""Comly""",2012/01/08 11:11AM,"""341""",park,none,0,unknown,-1,unknown,unknown,unknown,108,0,hanss101,chagl101,,,,
PHI193307012,"""version 7RS(19) of 07/07/92""",PIT,PHI,1933/07/01,PHI09,2,0:00PM,day,false,morac102,rearb901,(none),quige901,"""Comly""","""Comly""",2012/01/08 11:47AM,"""341""",park,none,0,unknown,-1,unknown,unknown,unknown,132,8000,smith109,collp102,,,,
PHI193307271,"""version 7RS(19) of 07/07/92""",BSN,PHI,1933/07/27,PHI09,1,0:00PM,day,false,barrg901,morac102,(none),rearb901,"""Comly""","""Comly""",2012/01/08 1:20PM,"""341""",park,none,0,unknown,-1,unknown,unknown,unknown,101,0,holle101,betth101,collp102,,,
PHI193307272,"""version 7RS(19) of 07/07/92""",BSN,PHI,1933/07/27,PHI09,2,0:00PM,day,false,morac102,rearb901,(none),barrg901,"""Comly""","""Comly""",2012/01/08 1:48PM,"""341""",park,none,0,unknown,-1,unknown,unknown,unknown,88,3500,moorc101,cantb102,,,,
PHI193307280,,BSN,PHI,1933/07/28,PHI09,0,0:00,day,false,rearb901,barrg901,(none),morac102,"""DWV/Smith""","""DWV/Smith""",,"""98,341""",park,none,0,unknown,-1,unknown,unknown,unknown,140,6000,moorc101,brane101,,,,
PHI193307291,,BRO,PHI,1933/07/29,PHI09,1,0:00,day,false,morac102,rearb901,(none),powej901,"""""","""DWV""",,"""98""",park,none,0,unknown,-1,unknown,unknown,unknown,161,0,mungv101,holle101,,,,
PHI193307292,,BRO,PHI,1933/07/29,PHI09,2,0:00,day,false,rearb901,powej901,(none),morac102,"""DWV/Smith""","""DWV/Smith""",,"""98,341""",park,none,0,unknown,-1,unknown,unknown,unknown,130,10000,carro101,hanss101,ryanr101,,,
PHI193308021,,NY1,PHI,1933/08/02,PHI09,1,0:00,day,false,barrg901,riglc901,(none),stard901,"""""","""DWV""",,"""98""",park,none,0,unknown,-1,unknown,unknown,unknown,144,0,holle101,fitzf101,hanss101,,,
PHI193308022,,NY1,PHI,1933/08/02,PHI09,2,0:00,day,false,riglc901,stard901,(none),(none),"""DWV/Smith""","""DWV/Smith""",,"""98,341""",park,none,0,unknown,-1,unknown,unknown,unknown,115,8000,parmr101,moorc101,,,,
PHI193308040,,NY1,PHI,1933/08/04,PHI09,0,0:00,day,false,stard901,barrg901,(none),riglc901,"""""","""DWV""",,"""98""",park,none,0,unknown,-1,unknown,unknown,unknown,126,5000,clarw101,rhemf101,hubbc101,,,
PHI193308051,,NY1,PHI,1933/08/05,PHI09,1,0:00,day,false,barrg901,riglc901,(none),stard901,"""""","""DWV""",,"""98""",park,none,0,unknown,-1,unknown,unknown,unknown,140,0,schuh103,collp102,,,,
PHI193308052,,NY1,PHI,1933/08/05,PHI09,2,0:00,day,false,riglc901,stard901,(none),barrg901,"""DWV/Smith""","""DWV/Smith""",,"""98,341""",park,none,0,unknown,-1,unknown,unknown,unknown,101,11000,hanss101,fitzf101,,,,
PHI193308150,"""version 7RS(19) of 07/07/92""",SLN,PHI,1933/08/15,PHI09,0,0:00PM,day,false,rearb901,morac102,(none),barrg901,"""Cliff Blau""","""Cliff Blau""",2012/12/23 7:53PM,"""412""",unknown,none,0,unknown,-1,unknown,unknown,unknown,119,4000,hallb104,hanss101,,,,
PHI193308161,"""version 7RS(19) of 07/07/92""",SLN,PHI,1933/08/16,PHI09,1,0:00PM,day,false,morac102,barrg901,(none),rearb901,"""Dick Cramer""","""Dick Cramer""",2013/09/14 8:35PM,115,unknown,none,0,unknown,-1,unknown,unknown,unknown,192,0,hainj101,collp102,carlt101,,,
PHI193308162,"""version 7RS(19) of 07/07/92""",SLN,PHI,1933/08/16,PHI09,2,0:00PM,day,false,barrg901,rearb901,(none),morac102,"""Cliff Blau""","""Cliff Blau""",2012/12/24 1:33PM,"""412""",unknown,none,0,unknown,-1,unknown,unknown,unknown,81,5000,moorc101,deand102,,,,
PHI193308170,,SLN,PHI,1933/08/17,PHI09,0,0:00,day,false,rearb901,morac102,(none),barrg901,"""""","""DWV""",,"""98""",park,none,0,unknown,-1,unknown,unknown,unknown,117,7500,carlt101,holle101,,,,
PHI193308191,"""version 7RS(19) of 07/07/92""",CIN,PHI,1933/08/19,PHI09,1,0:00PM,day,false,mcgrt901,powej901,(none),(none),"""Frownfelter""","""Frownfelter""",2015/04/09 3:05PM,"""510""",park,none,0,unknown,-1,unknown,unknown,sunny,105,0,hanss101,johns103,,,,
PHI193308192,"""version 7RS(19) of 07/07/92""",CIN,PHI,1933/08/19,PHI09,2,0:00PM,day,false,powej901,mcgrt901,(none),(none),"""Frownfelter""","""Frownfelter""",2015/04/09 4:16PM,"""510""",park,none,0,unknown,-1,unknown,unknown,sunny,87,7500,moorc101,bentl101,,,,
PHI193308241,"""version 7RS(19) of 07/07/92""",CHN,PHI,1933/08/24,PHI09,1,0:00,day,false,riglc901,stard901,(none),powej901,"""Cliff Blau""","""Cliff Blau""",2013/02/01 4:03PM,"""277""",unknown,none,0,unknown,-1,unknown,unknown,unknown,114,0,bushg101,holle101,,,,
PHI193308242,"""version 7RS(19) of 07/07/92""",CHN,PHI,1933/08/24,PHI09,2,0:00PM,day,false,stard901,powej901,(none),riglc901,"""Cliff Blau""","""Cliff Blau""",2013/02/01 7:54PM,"""277""",unknown,none,0,unknown,-1,unknown,unknown,unknown,137,5000,tinnb101,moorc101,herrl101,,,
PHI193308251,"""version 7RS(19) of 07/07/92""",CHN,PHI,1933/08/25,PHI09,1,0:00PM,day,false,powej901,riglc901,(none),stard901,"""Cliff Blau""","""Cliff Blau""",2013/02/02 1:29PM,"""277""",unknown,none,0,unknown,-1,unknown,unknown,unknown,125,0,rhemf101,malop103,collp102,,,
PHI193308252,"""version 7RS(19) of 07/07/92""",CHN,PHI,1933/08/25,PHI09,2,0:00PM,day,false,riglc901,stard901,(none),powej901,"""Cliff Blau""","""Cliff Blau""",2013/02/02 10:01PM,"""277""",unknown,none,0,unknown,-1,unknown,unknown,unknown,131,5000,warnl101,hanss101,,,,
PHI193308262,"""version 7RS(19) of 07/07/92""",CHN,PHI,1933/08/26,PHI09,2,0:00PM,day,false,powej901,riglc901,(none),stard901,"""Cliff Blau""","""Cliff Blau""",2013/02/03 5:29PM,"""277""",unknown,none,0,unknown,-1,unknown,unknown,unknown,127,7500,moorc101,nelsl101,collp102,,,
PHI193308281,"""version 7RS(19) of 07/07/92""",PIT,PHI,1933/08/28,PHI09,1,0:00PM,day,false,morac102,mageg901,(none),(none),,"""Cliff Blau""",2013/03/02 7:54PM,"""286""",unknown,none,0,unknown,-1,unknown,unknown,unknown,128,0,chagl101,ellij103,,,,
PHI193308282,"""version 7RS(19) of 07/07/92""",PIT,PHI,1933/08/28,PHI09,2,0:00PM,day,false,mageg901,morac102,(none),(none),,"""Cliff Blau""",2013/03/03 1:10PM,"""286""",unknown,none,0,unknown,-1,unknown,unknown,unknown,94,5000,frenl101,holle101,,,,
PHI193308290,"""version 7RS(19) of 07/07/92""",PIT,PHI,1933/08/29,PHI09,0,0:00PM,day,false,morac102,mageg901,(none),(none),,"""Cliff Blau""",2013/03/03 4:13PM,"""286""",unknown,none,0,unknown,-1,unknown,unknown,unknown,107,0,meinh101,hanss101,,,,
PHI193308300,"""version 7RS(19) of 07/07/92""",PIT,PHI,1933/08/30,PHI09,0,0:00PM,day,false,mageg901,morac102,(none),(none),,"""Cliff Blau""",2013/03/03 7:45PM,"""286""",unknown,none,0,unknown,-1,unknown,unknown,unknown,108,1000,birkr101,raglf101,,,,
PHI193308310,"""version 7RS(19) of 07/07/92""",PIT,PHI,1933/08/31,PHI09,0,0:00PM,day,false,morac102,riglc901,(none),(none),,"""Cliff Blau""",2013/03/04 12:26PM,"""286""",unknown,none,0,unknown,-1,unknown,unknown,unknown,155,0,swets101,rhemf101,hoytw101,,,
PHI193309220,,BSN,PHI,1933/09/22,PHI09,0,0:00,day,false,stard901,quige901,(none),(none),"""""","""DWV""",,"""98""",park,none,0,unknown,-1,unknown,unknown,unknown,91,1000,betth101,moorc101,,,,
PHI193309231,"""version 7RS(19) of 07/07/92""",BSN,PHI,1933/09/23,PHI09,1,0:00PM,day,false,quige901,stard901,(none),(none),"""Tom Thress""","""Tom Thress""",2019/08/12 11:48PM,"""71,163,266""",unknown,none,0,unknown,-1,unknown,unknown,unknown,100,0,ellij103,smitb110,,,,
PHI193309232,"""version 7RS(19) of 07/07/92""",BSN,PHI,1933/09/23,PHI09,2,0:00PM,day,false,stard901,quige901,(none),(none),"""Tom Thress""","""Tom Thress""",2019/08/13 10:30AM,"""71,163,266""",unknown,none,0,unknown,-1,unknown,unknown,unknown,120,2500,mangl101,holle101,betth101,,,
PHI193309250,,BRO,PHI,1933/09/25,PHI09,0,0:00,day,false,quige901,stard901,(none),(none),"""""","""DWV""",,"""98""",park,none,0,unknown,-1,unknown,unknown,unknown,100,1000,beckb104,hanss101,,,,
PHI193309260,,BRO,PHI,1933/09/26,PHI09,0,0:00,day,false,stard901,quige901,(none),(none),"""""","""DWV""",,"""98""",park,none,0,unknown,-1,unknown,unknown,unknown,109,1500,ellij103,shauj101,,,,
SLA193304120,"""version 7RS(19) of 07/07/92""",CHA,SLA,1933/04/12,STL07,0,0:00PM,day,false,mcgob901,ormsr901,(none),summb901,"""Doug Burks""","""Doug Burks""",2009/01/24 8:33PM,"""39""",unknown,none,0,unknown,-1,unknown,unknown,unknown,118,4500,durhe101,hadlb101,hevij101,,,
SLA193304130,"""version 7RS(19) of 07/07/92""",CHA,SLA,1933/04/13,STL07,0,0:00PM,day,false,summb901,ormsr901,(none),mcgob901,"""Doug Burks/Smith""","""Doug Burks/Smith""",2009/02/07 1:32PM,"""39,277""",unknown,none,0,unknown,-1,unknown,unknown,unknown,154,500,kimsc101,browl101,,,,
