game_id,date,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,home_travel,vis_travel,home_last_location,visiting_last_location
TOR201904020,2019-04-02,TOR,BAL,0,0,1e-06,1e-06,TOR,TOR
KCA201904020,2019-04-02,KCA,MIN,1,0,1e-06,662.9211681328137,KCA,MIN
TEX201904020,2019-04-02,TEX,HOU,0,1,1e-06,1e-06,TEX,TEX
LAN201904020,2019-04-02,LAN,SFN,0,0,1e-06,1e-06,LAN,LAN
SDN201904020,2019-04-02,SDN,ARI,2,0,1e-06,1e-06,SDN,SDN
OAK201904020,2019-04-02,OAK,BOS,1,0,1e-06,1e-06,OAK,OAK
NYA201904020,2019-04-02,NYA,DET,0,0,1e-06,1e-06,NYA,NYA
TBA201904020,2019-04-02,TBA,COL,2,0,1e-06,1e-06,TBA,TBA
MIA201904020,2019-04-02,MIA,NYN,1,5,1e-06,1e-06,MIA,MIA
SEA201904020,2019-04-02,SEA,ANA,0,0,1e-06,1e-06,SEA,SEA
MIA201904030,2019-04-03,MIA,NYN,0,0,1e-06,1e-06,MIA,MIA
CIN201904030,2019-04-03,CIN,MIL,0,0,1e-06,1e-06,CIN,CIN
ATL201904030,2019-04-03,ATL,CHN,0,0,1e-06,1e-06,ATL,ATL
CLE201904030,2019-04-03,CLE,CHA,1,3,1e-06,1e-06,CLE,CLE
WAS201904030,2019-04-03,WAS,PHI,3,2,1e-06,1e-06,WAS,WAS
TOR201904030,2019-04-03,TOR,BAL,1,0,1e-06,1e-06,TOR,TOR
TBA201904030,2019-04-03,TBA,COL,0,0,1e-06,1e-06,TBA,TBA
NYA201904030,2019-04-03,NYA,DET,0,0,1e-06,1e-06,NYA,NYA
KCA201904030,2019-04-03,KCA,MIN,1,0,1e-06,1e-06,KCA,KCA
SDN201904030,2019-04-03,SDN,ARI,0,0,1e-06,1e-06,SDN,SDN
PIT201904030,2019-04-03,PIT,SLN,0,0,1e-06,1e-06,PIT,PIT
TEX201904030,2019-04-03,TEX,HOU,1,0,1e-06,1e-06,TEX,TEX
LAN201904030,2019-04-03,LAN,SFN,2,0,1e-06,1e-06,LAN,LAN
OAK201904030,2019-04-03,OAK,BOS,0,0,1e-06,1e-06,OAK,OAK
ATL201904040,2019-04-04,ATL,CHN,0,0,1e-06,1e-06,ATL,ATL
BAL201904040,2019-04-04,BAL,NYA,3,0,537.0332419152472,272.81937803481173,TOR,NYA
NYN201904040,2019-04-04,NYN,WAS,0,0,1756.5620451799746,326.3648041771951,MIA,WAS
DET201904040,2019-04-04,DET,KCA,2,1,773.7548030957365,1034.95696626315,NYA,KCA
PIT201904040,2019-04-04,PIT,CIN,0,0,1e-06,415.25842934625814,PIT,CIN
CLE201904040,2019-04-04,CLE,TOR,0,0,1e-06,305.2632734150024,CLE,TOR
OAK201904040,2019-04-04,OAK,BOS,0,2,1e-06,1e-06,OAK,OAK
ANA201904040,2019-04-04,ANA,TEX,1,5,1575.276973597757,1938.7751997181072,SEA,TEX
CHA201904050,2019-04-05,CHA,SEA,3,1,494.38381964269325,2788.668911659839,CLE,SEA
ANA201904050,2019-04-05,ANA,TEX,0,0,1e-06,1e-06,ANA,ANA
HOU201904050,2019-04-05,HOU,OAK,0,0,368.5990384284446,2629.671879056886,TEX,OAK
PIT201904050,2019-04-05,PIT,CIN,0,0,1e-06,1e-06,PIT,PIT
MIL201904050,2019-04-05,MIL,CHN,2,0,525.1892238126902,1079.4745171093869,CIN,ATL
PHI201904050,2019-04-05,PHI,MIN,5,0,197.2342958595587,1664.5791350776744,WAS,KCA
SLN201904050,2019-04-05,SLN,SDN,0,0,898.8824563980571,2512.7882729547905,PIT,SDN
SFN201904050,2019-04-05,SFN,TBA,0,4,559.4406195325591,3858.5242840402384,LAN,TBA
ATL201904050,2019-04-05,ATL,MIA,0,0,1e-06,973.3591318981379,ATL,MIA
ARI201904050,2019-04-05,ARI,BOS,0,0,481.0116378281714,1040.2976618519092,SDN,OAK
CLE201904050,2019-04-05,CLE,TOR,0,0,1e-06,1e-06,CLE,CLE
COL201904050,2019-04-05,COL,LAN,0,0,2454.2852318253576,1336.5596902131042,TBA,LAN
PHI201904060,2019-04-06,PHI,MIN,0,0,1e-06,1e-06,PHI,PHI
SFN201904060,2019-04-06,SFN,TBA,0,1,1e-06,1e-06,SFN,SFN
PIT201904060,2019-04-06,PIT,CIN,1,0,1e-06,1e-06,PIT,PIT
COL201904060,2019-04-06,COL,LAN,0,0,1e-06,1e-06,COL,COL
ATL201904060,2019-04-06,ATL,MIA,1,0,1e-06,1e-06,ATL,ATL
SLN201904060,2019-04-06,SLN,SDN,0,1,1e-06,1e-06,SLN,SLN
MIL201904060,2019-04-06,MIL,CHN,1,0,1e-06,1e-06,MIL,MIL
NYN201904060,2019-04-06,NYN,WAS,0,0,1e-06,1e-06,NYN,NYN
ANA201904060,2019-04-06,ANA,TEX,0,0,1e-06,1e-06,ANA,ANA
CHA201904060,2019-04-06,CHA,SEA,0,0,1e-06,1e-06,CHA,CHA
CLE201904060,2019-04-06,CLE,TOR,1,0,1e-06,1e-06,CLE,CLE
DET201904060,2019-04-06,DET,KCA,0,0,1e-06,1e-06,DET,DET
BAL201904060,2019-04-06,BAL,NYA,1,1,1e-06,1e-06,BAL,BAL
HOU201904060,2019-04-06,HOU,OAK,0,0,1e-06,1e-06,HOU,HOU
ARI201904060,2019-04-06,ARI,BOS,0,0,1e-06,1e-06,ARI,ARI
PHI201904070,2019-04-07,PHI,MIN,0,1,1e-06,1e-06,PHI,PHI
MIL201904070,2019-04-07,MIL,CHN,2,0,1e-06,1e-06,MIL,MIL
COL201904070,2019-04-07,COL,LAN,0,0,1e-06,1e-06,COL,COL
HOU201904070,2019-04-07,HOU,OAK,5,2,1e-06,1e-06,HOU,HOU
SFN201904070,2019-04-07,SFN,TBA,0,1,1e-06,1e-06,SFN,SFN
NYN201904070,2019-04-07,NYN,WAS,0,0,1e-06,1e-06,NYN,NYN
CLE201904070,2019-04-07,CLE,TOR,2,0,1e-06,1e-06,CLE,CLE
PIT201904070,2019-04-07,PIT,CIN,1,0,1e-06,1e-06,PIT,PIT
DET201904070,2019-04-07,DET,KCA,0,1,1e-06,1e-06,DET,DET
ATL201904070,2019-04-07,ATL,MIA,2,0,1e-06,1e-06,ATL,ATL
CHA201904070,2019-04-07,CHA,SEA,0,1,1e-06,1e-06,CHA,CHA
SLN201904070,2019-04-07,SLN,SDN,0,0,1e-06,1e-06,SLN,SLN
ARI201904070,2019-04-07,ARI,BOS,0,0,1e-06,1e-06,ARI,ARI
BAL201904070,2019-04-07,BAL,NYA,0,0,1e-06,1e-06,BAL,BAL
ANA201904070,2019-04-07,ANA,TEX,0,0,1e-06,1e-06,ANA,ANA
SLN201904080,2019-04-08,SLN,LAN,2,2,1e-06,1279.0227614650469,SLN,COL
HOU201904080,2019-04-08,HOU,NYA,0,0,1e-06,2013.2384377541168,HOU,BAL
COL201904080,2019-04-08,COL,ATL,0,2,1e-06,1946.7466716258368,COL,ATL
ANA201904080,2019-04-08,ANA,MIL,0,0,1e-06,2783.0805047768185,ANA,MIL
PHI201904080,2019-04-08,PHI,WAS,0,0,1e-06,129.48897528262268,PHI,NYN
CHA201904080,2019-04-08,CHA,TBA,0,2,1e-06,2984.5094702126535,CHA,SFN
KCA201904080,2019-04-08,KCA,SEA,2,0,1034.95696626315,663.9206411727051,DET,CHA
BAL201904080,2019-04-08,BAL,OAK,1,0,1e-06,2013.2384377541168,BAL,HOU
SFN201904080,2019-04-08,SFN,SDN,0,0,1e-06,2802.2400845274956,SFN,SLN
CHN201904080,2019-04-08,CHN,PIT,0,0,132.54357794550742,660.0502267315369,MIL,PIT
BAL201904090,2019-04-09,BAL,OAK,0,0,1e-06,1e-06,BAL,BAL
DET201904090,2019-04-09,DET,CLE,1,1,1e-06,145.52553501827433,DET,CLE
CHA201904090,2019-04-09,CHA,TBA,0,1,1e-06,1e-06,CHA,CHA
ANA201904090,2019-04-09,ANA,MIL,6,0,1e-06,1e-06,ANA,ANA
SLN201904090,2019-04-09,SLN,LAN,1,0,1e-06,1e-06,SLN,SLN
BOS201904090,2019-04-09,BOS,TOR,1,0,3693.799946449326,884.5468110577992,ARI,CLE
HOU201904090,2019-04-09,HOU,NYA,0,1,1e-06,1e-06,HOU,HOU
CIN201904090,2019-04-09,CIN,MIA,1,0,415.25842934625814,595.1171397463928,PIT,ATL
PHI201904090,2019-04-09,PHI,WAS,0,1,1e-06,1e-06,PHI,PHI
NYN201904090,2019-04-09,NYN,MIN,0,0,1e-06,129.48897528262268,NYN,PHI
SFN201904090,2019-04-09,SFN,SDN,0,0,1e-06,1e-06,SFN,SFN
KCA201904090,2019-04-09,KCA,SEA,1,1,1e-06,1e-06,KCA,KCA
COL201904090,2019-04-09,COL,ATL,0,0,1e-06,1e-06,COL,COL
ARI201904090,2019-04-09,ARI,TEX,0,2,1e-06,540.0297061463508,ARI,ANA
CHN201904100,2019-04-10,CHN,PIT,0,1,1e-06,1e-06,CHN,CHN
SLN201904100,2019-04-10,SLN,LAN,0,0,1e-06,1e-06,SLN,SLN
PHI201904100,2019-04-10,PHI,WAS,0,3,1e-06,1e-06,PHI,PHI
KCA201904100,2019-04-10,KCA,SEA,1,1,1e-06,1e-06,KCA,KCA
CHA201904100,2019-04-10,CHA,TBA,0,3,1e-06,1e-06,CHA,CHA
NYN201904100,2019-04-10,NYN,MIN,0,0,1e-06,1e-06,NYN,NYN
CIN201904100,2019-04-10,CIN,MIA,0,0,1e-06,1e-06,CIN,CIN
ARI201904100,2019-04-10,ARI,TEX,0,0,1e-06,1e-06,ARI,ARI
DET201904100,2019-04-10,DET,CLE,2,0,1e-06,1e-06,DET,DET
HOU201904100,2019-04-10,HOU,NYA,2,1,1e-06,1e-06,HOU,HOU
BAL201904100,2019-04-10,BAL,OAK,0,0,1e-06,1e-06,BAL,BAL
ANA201904100,2019-04-10,ANA,MIL,0,0,1e-06,1e-06,ANA,ANA
SFN201904100,2019-04-10,SFN,SDN,0,0,1e-06,1e-06,SFN,SFN
DET201904110,2019-04-11,DET,CLE,0,1,1e-06,1e-06,DET,DET
CHN201904110,2019-04-11,CHN,PIT,0,0,1e-06,1e-06,CHN,CHN
BAL201904110,2019-04-11,BAL,OAK,1,0,1e-06,1e-06,BAL,BAL
SFN201904110,2019-04-11,SFN,COL,0,0,1e-06,1524.5101947303656,SFN,COL
BOS201904110,2019-04-11,BOS,TOR,0,0,1e-06,1e-06,BOS,BOS
ATL201904110,2019-04-11,ATL,NYN,1,0,1946.7466716258368,1200.4511584455877,COL,NYN
ARI201904110,2019-04-11,ARI,SDN,1,0,1e-06,1050.9933942487219,ARI,SFN
SLN201904110,2019-04-11,SLN,LAN,0,1,1e-06,1e-06,SLN,SLN
KCA201904110,2019-04-11,KCA,SEA,0,0,1e-06,1e-06,KCA,KCA
CIN201904110,2019-04-11,CIN,MIA,0,0,1e-06,1e-06,CIN,CIN
BOS201904120,2019-04-12,BOS,BAL,0,0,1e-06,578.81170796599,BOS,BAL
ARI201904120,2019-04-12,ARI,SDN,0,1,1e-06,1e-06,ARI,ARI
TEX201904120,2019-04-12,TEX,OAK,2,0,1401.854927086376,1968.7690954443951,ARI,BAL
KCA201904120,2019-04-12,KCA,CLE,6,0,1e-06,1034.95696626315,KCA,DET
TOR201904120,2019-04-12,TOR,TBA,0,1,691.6136251477402,700.98343821047,BOS,CHA
NYA201904120,2019-04-12,NYA,CHA,2,1,2282.180747677387,1144.1299356702407,HOU,CHA
WAS201904120,2019-04-12,WAS,PIT,0,0,197.2342958595587,956.88299544195,PHI,CHN
SEA201904120,2019-04-12,SEA,HOU,1,0,2418.3539462011913,3039.1839825945185,KCA,HOU
ATL201904120,2019-04-12,ATL,NYN,1,0,1e-06,1e-06,ATL,ATL
LAN201904120,2019-04-12,LAN,MIL,1,2,2553.1974748902726,40.86770847173621,SLN,ANA
MIA201904120,2019-04-12,MIA,PHI,0,0,1534.6263109130673,1644.1190984600378,CIN,PHI
CHN201904120,2019-04-12,CHN,ANA,3,0,1e-06,2786.2559450879285,CHN,ANA
SFN201904120,2019-04-12,SFN,COL,0,0,1e-06,1e-06,SFN,SFN
BOS201904130,2019-04-13,BOS,BAL,0,2,1e-06,1e-06,BOS,BOS
WAS201904130,2019-04-13,WAS,PIT,0,0,1e-06,1e-06,WAS,WAS
TOR201904130,2019-04-13,TOR,TBA,0,0,1e-06,1e-06,TOR,TOR
MIN201904130,2019-04-13,MIN,DET,0,0,1636.0526645605564,872.516450655481,NYN,DET
KCA201904130,2019-04-13,KCA,CLE,0,0,1e-06,1e-06,KCA,KCA
SEA201904130,2019-04-13,SEA,HOU,0,0,1e-06,1e-06,SEA,SEA
CHN201904130,2019-04-13,CHN,ANA,0,0,1e-06,1e-06,CHN,CHN
LAN201904130,2019-04-13,LAN,MIL,0,0,1e-06,1e-06,LAN,LAN
NYA201904130,2019-04-13,NYA,CHA,0,0,1e-06,1e-06,NYA,NYA
SFN201904130,2019-04-13,SFN,COL,0,0,1e-06,1e-06,SFN,SFN
MIA201904130,2019-04-13,MIA,PHI,0,0,1e-06,1e-06,MIA,MIA
ARI201904130,2019-04-13,ARI,SDN,0,2,1e-06,1e-06,ARI,ARI
ATL201904130,2019-04-13,ATL,NYN,4,0,1e-06,1e-06,ATL,ATL
CIN201904130,2019-04-13,CIN,SLN,0,0,1e-06,494.9532553693752,CIN,SLN
ATL201904140,2019-04-14,ATL,NYN,0,0,1e-06,1e-06,ATL,ATL
SEA201904140,2019-04-14,SEA,HOU,1,0,1e-06,1e-06,SEA,SEA
LAN201904140,2019-04-14,LAN,MIL,2,0,1e-06,1e-06,LAN,LAN
TOR201904140,2019-04-14,TOR,TBA,1,0,1e-06,1e-06,TOR,TOR
NYA201904140,2019-04-14,NYA,CHA,1,0,1e-06,1e-06,NYA,NYA
SFN201904140,2019-04-14,SFN,COL,0,0,1e-06,1e-06,SFN,SFN
ARI201904140,2019-04-14,ARI,SDN,0,1,1e-06,1e-06,ARI,ARI
MIA201904140,2019-04-14,MIA,PHI,0,0,1e-06,1e-06,MIA,MIA
CIN201904140,2019-04-14,CIN,SLN,0,4,1e-06,1e-06,CIN,CIN
MIN201904140,2019-04-14,MIN,DET,2,0,1e-06,1e-06,MIN,MIN
TEX201904140,2019-04-14,TEX,OAK,1,1,1e-06,1e-06,TEX,TEX
WAS201904140,2019-04-14,WAS,PIT,1,2,1e-06,1e-06,WAS,WAS
KCA201904140,2019-04-14,KCA,CLE,0,3,1e-06,1e-06,KCA,KCA
BOS201904140,2019-04-14,BOS,BAL,0,0,1e-06,1e-06,BOS,BOS
CHA201904150,2019-04-15,CHA,KCA,0,0,1144.1299356702407,663.9206411727051,NYA,KCA
MIN201904150,2019-04-15,MIN,TOR,0,0,1e-06,1113.3012797521421,MIN,TOR
MIA201904150,2019-04-15,MIA,CHN,0,3,1e-06,1915.1205670973725,MIA,CHN
PHI201904150,2019-04-15,PHI,NYN,0,0,1644.1190984600378,1071.2330338826835,MIA,ATL
TEX201904150,2019-04-15,TEX,ANA,0,3,1e-06,1309.650558347085,TEX,CHN
MIL201904150,2019-04-15,MIL,SLN,0,2,2799.844413597458,525.1892238126902,LAN,CIN
LAN201904150,2019-04-15,LAN,CIN,1,2,1e-06,3046.5057464053752,LAN,CIN
SEA201904150,2019-04-15,SEA,CLE,0,2,1e-06,2418.3539462011913,SEA,KCA
BOS201904150,2019-04-15,BOS,BAL,0,0,1e-06,1e-06,BOS,BOS
SDN201904150,2019-04-15,SDN,COL,0,0,481.0116378281714,738.1265117326025,ARI,SFN
SDN201904160,2019-04-16,SDN,COL,0,2,1e-06,1e-06,SDN,SDN
MIA201904160,2019-04-16,MIA,CHN,0,0,1e-06,1e-06,MIA,MIA
LAN201904160,2019-04-16,LAN,CIN,1,0,1e-06,1e-06,LAN,LAN
SEA201904160,2019-04-16,SEA,CLE,0,0,1e-06,1e-06,SEA,SEA
NYA201904160,2019-04-16,NYA,BOS,0,0,1e-06,306.2037667286439,NYA,BOS
MIN201904160,2019-04-16,MIN,TOR,0,0,1e-06,1e-06,MIN,MIN
DET201904160,2019-04-16,DET,PIT,0,0,872.516450655481,635.8759829799529,MIN,WAS
OAK201904160,2019-04-16,OAK,HOU,0,1,2350.5503898425545,1089.6592015072615,TEX,SEA
ATL201904160,2019-04-16,ATL,ARI,0,0,1e-06,2556.4851145812468,ATL,ARI
CHA201904160,2019-04-16,CHA,KCA,0,0,1e-06,1e-06,CHA,CHA
TEX201904160,2019-04-16,TEX,ANA,1,0,1e-06,1e-06,TEX,TEX
MIL201904160,2019-04-16,MIL,SLN,0,0,1e-06,1e-06,MIL,MIL
PHI201904160,2019-04-16,PHI,NYN,10,0,1e-06,1e-06,PHI,PHI
WAS201904160,2019-04-16,WAS,SFN,0,0,1e-06,3919.8438689376185,WAS,SFN
TBA201904160,2019-04-16,TBA,BAL,0,1,1789.459752085548,1926.6943817180322,TOR,BOS
WAS201904170,2019-04-17,WAS,SFN,3,0,1e-06,1e-06,WAS,WAS
ATL201904170,2019-04-17,ATL,ARI,0,0,1e-06,1e-06,ATL,ATL
NYA201904170,2019-04-17,NYA,BOS,0,1,1e-06,1e-06,NYA,NYA
DET201904170,2019-04-17,DET,PIT,0,0,1e-06,1e-06,DET,DET
MIL201904170,2019-04-17,MIL,SLN,0,0,1e-06,1e-06,MIL,MIL
SEA201904170,2019-04-17,SEA,CLE,0,0,1e-06,1e-06,SEA,SEA
MIN201904170,2019-04-17,MIN,TOR,2,1,1e-06,1e-06,MIN,MIN
OAK201904170,2019-04-17,OAK,HOU,0,0,1e-06,1e-06,OAK,OAK
CHA201904170,2019-04-17,CHA,KCA,0,0,1e-06,1e-06,CHA,CHA
LAN201904170,2019-04-17,LAN,CIN,0,0,1e-06,1e-06,LAN,LAN
TEX201904170,2019-04-17,TEX,ANA,0,0,1e-06,1e-06,TEX,TEX
TBA201904170,2019-04-17,TBA,BAL,3,0,1e-06,1e-06,TBA,TBA
MIA201904170,2019-04-17,MIA,CHN,0,0,1e-06,1e-06,MIA,MIA
PHI201904170,2019-04-17,PHI,NYN,0,0,1e-06,1e-06,PHI,PHI
SDN201904180,2019-04-18,SDN,CIN,0,1,1e-06,179.52869961196944,SDN,LAN
NYA201904180,2019-04-18,NYA,KCA,1,1,1e-06,1144.1299356702407,NYA,CHA
MIN201904180,2019-04-18,MIN,TOR,0,1,1e-06,1e-06,MIN,MIN
DET201904180,2019-04-18,DET,CHA,0,0,1e-06,380.91207013286544,DET,CHA
ANA201904180,2019-04-18,ANA,SEA,0,0,1938.7751997181072,1575.276973597757,TEX,SEA
MIL201904180,2019-04-18,MIL,LAN,0,0,1e-06,2799.844413597458,MIL,LAN
ATL201904180,2019-04-18,ATL,ARI,0,1,1e-06,1e-06,ATL,ATL
COL201904180,2019-04-18,COL,PHI,0,0,1340.7925092662401,2534.0409405234473,SDN,PHI
WAS201904180,2019-04-18,WAS,SFN,1,0,1e-06,1e-06,WAS,WAS
TBA201904180,2019-04-18,TBA,BAL,1,0,1e-06,1e-06,TBA,TBA
TEX201904190,2019-04-19,TEX,HOU,0,3,1e-06,2350.5503898425545,TEX,OAK
SDN201904190,2019-04-19,SDN,CIN,0,1,1e-06,1e-06,SDN,SDN
NYA201904190,2019-04-19,NYA,KCA,0,0,1e-06,1e-06,NYA,NYA
DET201904190,2019-04-19,DET,CHA,0,1,1e-06,1e-06,DET,DET
ANA201904190,2019-04-19,ANA,SEA,0,0,1e-06,1e-06,ANA,ANA
TBA201904190,2019-04-19,TBA,BOS,0,0,1e-06,1638.0556824552712,TBA,NYA
SLN201904190,2019-04-19,SLN,NYN,0,2,526.8349145670746,1300.6291865836333,MIL,PHI
CHN201904190,2019-04-19,CHN,ARI,0,0,1915.1205670973725,947.8182724063668,MIA,ATL
MIA201904190,2019-04-19,MIA,WAS,0,1,1e-06,1489.628641346009,MIA,WAS
OAK201904190,2019-04-19,OAK,TOR,1,0,1e-06,2531.5923192792015,OAK,MIN
PIT201904190,2019-04-19,PIT,SFN,4,0,331.7516309667575,305.44483751928374,DET,WAS
COL201904190,2019-04-19,COL,PHI,0,1,1e-06,1e-06,COL,COL
MIL201904190,2019-04-19,MIL,LAN,2,0,1e-06,1e-06,MIL,MIL
BAL201904202,2019-04-20,BAL,MIN,0,3,1393.7772067986984,1508.338155320694,TBA,MIN
TEX201904200,2019-04-20,TEX,HOU,5,0,1e-06,1e-06,TEX,TEX
CHN201904200,2019-04-20,CHN,ARI,0,2,1e-06,1e-06,CHN,CHN
PIT201904200,2019-04-20,PIT,SFN,0,0,1e-06,1e-06,PIT,PIT
MIL201904200,2019-04-20,MIL,LAN,0,0,1e-06,1e-06,MIL,MIL
CLE201904202,2019-04-20,CLE,ATL,2,0,3251.6066902182984,893.7492632763934,SEA,ATL
SLN201904200,2019-04-20,SLN,NYN,0,0,1e-06,1e-06,SLN,SLN
NYA201904200,2019-04-20,NYA,KCA,1,0,1e-06,1e-06,NYA,NYA
ANA201904200,2019-04-20,ANA,SEA,0,2,1e-06,1e-06,ANA,ANA
TBA201904200,2019-04-20,TBA,BOS,0,0,1e-06,1e-06,TBA,TBA
SDN201904200,2019-04-20,SDN,CIN,0,1,1e-06,1e-06,SDN,SDN
BAL201904201,2019-04-20,BAL,MIN,0,0,1e-06,1e-06,BAL,BAL
COL201904200,2019-04-20,COL,PHI,1,0,1e-06,1e-06,COL,COL
MIA201904200,2019-04-20,MIA,WAS,2,0,1e-06,1e-06,MIA,MIA
CLE201904201,2019-04-20,CLE,ATL,1,1,1e-06,1e-06,CLE,CLE
OAK201904200,2019-04-20,OAK,TOR,0,0,1e-06,1e-06,OAK,OAK
NYA201904210,2019-04-21,NYA,KCA,1,0,1e-06,1e-06,NYA,NYA
PIT201904210,2019-04-21,PIT,SFN,0,0,1e-06,1e-06,PIT,PIT
SLN201904210,2019-04-21,SLN,NYN,0,1,1e-06,1e-06,SLN,SLN
CHN201904210,2019-04-21,CHN,ARI,0,0,1e-06,1e-06,CHN,CHN
SDN201904210,2019-04-21,SDN,CIN,0,0,1e-06,1e-06,SDN,SDN
MIA201904210,2019-04-21,MIA,WAS,0,0,1e-06,1e-06,MIA,MIA
ANA201904210,2019-04-21,ANA,SEA,0,0,1e-06,1e-06,ANA,ANA
MIL201904210,2019-04-21,MIL,LAN,0,2,1e-06,1e-06,MIL,MIL
TEX201904210,2019-04-21,TEX,HOU,3,0,1e-06,1e-06,TEX,TEX
OAK201904210,2019-04-21,OAK,TOR,0,0,1e-06,1e-06,OAK,OAK
BAL201904210,2019-04-21,BAL,MIN,0,2,1e-06,1e-06,BAL,BAL
TBA201904210,2019-04-21,TBA,BOS,0,0,1e-06,1e-06,TBA,TBA
COL201904210,2019-04-21,COL,PHI,0,0,1e-06,1e-06,COL,COL
CLE201904210,2019-04-21,CLE,ATL,0,2,1e-06,1e-06,CLE,CLE
