game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,oscorer,umplf,gametype
KC1196105210,"""version 7RS(19) of 07/07/92""",DET,KC1,KAN05,1961/05/21,0,0:00PM,day,false,kinnb901,flahr901,hurle901,honoj901,"""Tigers""","""Ron Rakowski""","""Ron Rakowski""",1995/10/26 5:11PM,park,none,0,unknown,-1,unknown,unknown,unknown,172,7000,laryf101,daleb102,,,,,
KC1196105220,"""version 7RS(19) of 07/07/92""",DET,KC1,KAN05,1961/05/22,0,0:00PM,night,false,flahr901,hurle901,honoj901,kinnb901,"""Tigers""","""Ron Rakowski""","""Ron Rakowski""",1995/10/24 7:37PM,park,count,0,unknown,-1,unknown,unknown,unknown,158,4014,regap101,bassn101,,,,,
KC1196105230,"""version 7RS(19) of 07/07/92""",WS2,KC1,KAN05,1961/05/23,0,0:00PM,night,false,drumc901,papaj901,runge901,carrh901,"""Senators""","""Ron Rakowski""","""Ron Rakowski""",1995/10/24 7:55PM,park,none,0,unknown,-1,unknown,unknown,unknown,145,5842,hobae101,herbr101,kutym101,,,,
KC1196105240,"""version 7RS(19) of 07/07/92""",WS2,KC1,KAN05,1961/05/24,0,0:00PM,night,false,papaj901,runge901,carrh901,drumc901,"""Senators""","""Ron Rakowski""","""Ron Rakowski""",1995/10/24 8:17PM,park,none,0,unknown,-1,unknown,unknown,unknown,155,5829,kunkb101,gablg102,,,,,
KC1196105250,"""version 7RS(19) of 07/07/92""",WS2,KC1,KAN05,1961/05/25,0,0:00PM,day,false,runge901,carrh901,drumc901,papaj901,"""rakowski""","""rakowski""","""rakowski""",1993/01/30 10:24PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,134,4396,nuxhj101,donod101,,,,,
KC1196106160,"""version 7RS(19) of 07/07/92""",LAA,KC1,KAN05,1961/06/16,0,0:00PM,night,false,smita901,soarh901,mckib901,chyln901,"""Angels""","""Ron Rakowski""","""Ron Rakowski""",1995/10/30 10:38PM,park,none,0,unknown,-1,unknown,unknown,unknown,134,25869,kraul102,mcbrk101,,,,,
KC1196106170,"""version 7RS(19) of 07/07/92""",LAA,KC1,KAN05,1961/06/17,0,0:00PM,day,false,soarh901,mckib901,chyln901,smita901,"""None""","""Ron Rakowski/RWood""","""Ron Rakowski/RWood""",1997/02/03 10:57PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,8936,bowst101,shawb103,,,,,
KC1196106180,"""version 7RS(19) of 07/07/92""",LAA,KC1,KAN05,1961/06/18,0,0:00PM,day,false,mckib901,chyln901,smita901,soarh901,"""None""","""Ron Rakowski""","""Ron Rakowski""",1995/08/25 11:18PM,unknown,count,0,unknown,-1,unknown,unknown,unknown,175,12480,fowla101,bassn101,,,,,
KC1196106190,"""version 7RS(19) of 07/07/92""",NYA,KC1,KAN05,1961/06/19,0,0:00PM,night,false,runge901,carrh901,drumc901,papaj901,"""Yankees""","""Ron Rakowski""","""Ron Rakowski""",1993/02/05 11:29PM,park,none,0,unknown,-1,unknown,unknown,unknown,131,16715,archj101,arrol101,,,,,
KC1196106200,"""version 7RS(19) of 07/07/92""",NYA,KC1,KAN05,1961/06/20,0,0:00PM,night,false,carrh901,drumc901,papaj901,runge901,"""Yankees""","""Ron Rakowski""","""Ron Rakowski""",1995/10/26 11:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,157,19928,stafb101,nuxhj101,coatj101,,,,
KC1196106210,"""version 7RS(19) of 07/07/92""",NYA,KC1,KAN05,1961/06/21,0,0:00PM,night,false,drumc901,papaj901,runge901,carrh901,"""Yankees""","""Ron Rakowski""","""Ron Rakowski""",1993/02/06 11:31AM,park,none,0,unknown,-1,unknown,unknown,unknown,154,19416,daleb102,shawb103,arrol101,,,,
KC1196106220,"""version 7RS(19) of 07/07/92""",NYA,KC1,KAN05,1961/06/22,0,0:00PM,night,false,papaj901,runge901,carrh901,drumc901,"""rakowski""","""rakowski""","""rakowski""",1993/02/06 12:59PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,165,17254,fordw101,bassn101,arrol101,,,,
KC1196106230,"""version 7RS(19) of 07/07/92""",BOS,KC1,KAN05,1961/06/23,0,0:00PM,night,false,runge901,carrh901,drumc901,papaj901,"""Boston Record,268""","""Ron Rakowski/Smith""","""Ron Rakowski/Smith""",1995/12/04 7:00PM,park,count,0,unknown,-1,unknown,unknown,unknown,198,26304,conlg101,kraul102,nichc102,,,,
KC1196106240,"""version 7RS(19) of 07/07/92""",BOS,KC1,KAN05,1961/06/24,0,0:00PM,day,false,carrh901,drumc901,(none),runge901,"""Bos Advertiser""","""Ron Rakowski""","""Ron Rakowski""",1995/11/28 10:13PM,park,none,0,unknown,-1,unknown,unknown,unknown,126,6513,archj101,deloi101,,,,,
KC1196106251,"""version 7RS(19) of 07/07/92""",BOS,KC1,KAN05,1961/06/25,1,0:00PM,day,false,carrh901,papaj901,runge901,drumc901,"""Boston Record,268""","""Ron Rakowski/Smith""","""Ron Rakowski/Smith""",1995/12/04 8:53PM,park,none,0,unknown,-1,unknown,unknown,unknown,164,0,schwd101,nuxhj101,fornm101,,,,
KC1196106252,"""version 7RS(19) of 07/07/92""",BOS,KC1,KAN05,1961/06/25,2,0:00PM,day,false,papaj901,runge901,carrh901,drumc901,"""Boston Record""","""Ron Rakowski""","""Ron Rakowski""",1995/03/28 7:30PM,park,none,0,unknown,-1,unknown,unknown,unknown,119,13582,shawb103,muffb101,walkj104,,,,
KC1196106271,"""version 7RS(19) of 07/07/92""",BAL,KC1,KAN05,1961/06/27,1,0:00PM,day,false,soarh901,mckib901,chyln901,smita901,"""Orioles""","""Ron Rakowski""","""Ron Rakowski""",1997/02/03 6:00PM,park,none,0,unknown,-1,unknown,unknown,unknown,154,0,pappm101,rakoe101,wilhh101,,,,
KC1196106272,"""version 7RS(19) of 07/07/92""",BAL,KC1,KAN05,1961/06/27,2,0:00PM,night,false,mckib901,chyln901,smita901,soarh901,"""Orioles""","""Ron Rakowski""","""Ron Rakowski""",1997/02/03 9:24PM,park,none,0,unknown,-1,unknown,unknown,unknown,175,10448,estrc101,ditma101,hoefb101,,,,
KC1196106280,"""version 7RS(19) of 07/07/92""",BAL,KC1,KAN05,1961/06/28,0,0:00PM,night,false,chyln901,smita901,soarh901,mckib901,"""Orioles""","""Ron Rakowski""","""Ron Rakowski""",1995/10/24 12:41AM,park,count,0,unknown,-1,unknown,unknown,unknown,161,6000,stocw101,archj101,,,,,
KC1196106290,"""version 7RS(19) of 07/07/92""",BAL,KC1,KAN05,1961/06/29,0,0:00PM,night,false,smita901,soarh901,mckib901,chyln901,"""Orioles""","""Ron Rakowski""","""Ron Rakowski""",1995/10/26 12:57AM,park,count,0,unknown,-1,unknown,unknown,unknown,137,10415,halld101,kraul102,,,,,
KC1196106300,"""version 7RS(19) of 07/07/92""",MIN,KC1,KAN05,1961/06/30,0,0:00PM,night,false,soarh901,mckib901,chyln901,smita901,"""Twins""","""Ron Rakowski""","""Ron Rakowski""",1995/10/24 10:31PM,park,none,90,unknown,-1,dry,none,unknown,144,7055,kralj101,nuxhj101,,,,,
KC1196107010,"""version 7RS(19) of 07/07/92""",MIN,KC1,KAN05,1961/07/01,0,0:00PM,day,false,mckib901,chyln901,smita901,soarh901,"""Twins""","""Ron Rakowski""","""Ron Rakowski""",1995/10/25 10:52PM,park,count,90,unknown,-1,unknown,unknown,unknown,172,4921,kaatj101,shawb103,,,,,
KC1196107020,"""version 7RS(19) of 07/07/92""",MIN,KC1,KAN05,1961/07/02,0,0:00PM,day,false,chyln901,smita901,soarh901,mckib901,"""Twins""","""Ron Rakowski""","""Ron Rakowski""",1995/10/25 11:27PM,park,none,0,unknown,-1,unknown,unknown,unknown,195,6851,rakoe101,stobc101,,,,,
KC1196107050,"""version 7RS(19) of 07/07/92""",CHA,KC1,KAN05,1961/07/05,0,0:00PM,night,false,umonf901,stewb902,berrc103,linsj901,"""White Sox""","""Ron Rakowski""","""Ron Rakowski""",1995/10/25 10:08PM,park,none,0,unknown,-1,wet,rain,unknown,107,8059,shawb103,pizaj101,,,,,
KC1196107060,"""version 7RS(19) of 07/07/92""",CHA,KC1,KAN05,1961/07/06,0,0:00PM,day,false,stewb902,berrc103,linsj901,umonf901,"""White Sox""","""Ron Rakowski""","""Ron Rakowski""",1995/10/25 10:34PM,park,none,0,unknown,-1,wet,rain,unknown,152,4247,wynne101,walkj104,lownt101,,,,
KC1196107210,"""version 7RS(19) of 07/07/92""",DET,KC1,KAN05,1961/07/21,0,0:00PM,night,false,drumc901,papaj901,runge901,carrh901,"""Det Free Press""","""Ron Rakowski""","""Ron Rakowski""",1993/02/17 3:18PM,park,none,0,unknown,-1,unknown,unknown,unknown,154,16548,archj101,regap101,,,,,
KC1196107231,"""version 7RS(19) of 07/07/92""",DET,KC1,KAN05,1961/07/23,1,0:00PM,day,false,papaj901,runge901,carrh901,drumc901,"""Tigers""","""Ron Rakowski""","""Ron Rakowski""",1995/10/25 6:04PM,park,none,0,unknown,-1,unknown,unknown,unknown,176,0,foytp101,nuxhj101,mossd101,,,,
KC1196107232,"""version 7RS(19) of 07/07/92""",DET,KC1,KAN05,1961/07/23,2,0:00PM,day,false,runge901,carrh901,drumc901,papaj901,"""Tigers""","""Ron Rakowski""","""Ron Rakowski""",1995/10/25 9:44PM,park,none,0,unknown,-1,unknown,unknown,unknown,234,17852,fiscb101,ditma101,regap101,,,,
KC1196107250,"""version 7RS(19) of 07/07/92""",CLE,KC1,KAN05,1961/07/25,0,0:00PM,night,false,schwh901,nappl901,stevj901,ricej901,"""Indians""","""Ron Rakowski""","""Ron Rakowski""",1995/10/25 10:12PM,park,none,0,unknown,-1,unknown,unknown,unknown,141,6568,walkj104,perrj102,stalg103,,,,
KC1196107260,"""version 7RS(19) of 07/07/92""",CLE,KC1,KAN05,1961/07/26,0,0:00PM,night,false,nappl901,stevj901,ricej901,schwh901,"""Indians""","""Ron Rakowski""","""Ron Rakowski""",1995/10/25 10:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,169,7690,bellg102,bassn101,,,,,
KC1196107270,"""version 7RS(19) of 07/07/92""",CLE,KC1,KAN05,1961/07/27,0,1:30PM,day,false,stevj901,ricej901,schwh901,nappl901,"""Indians""","""Ron Rakowski""","""Ron Rakowski""",1995/10/25 11:14PM,park,none,93,unknown,-1,dry,none,sunny,103,4062,stalg103,granj101,,,,,
KC1196107280,"""version 7RS(19) of 07/07/92""",WS2,KC1,KAN05,1961/07/28,0,0:00PM,night,false,berrc103,linsj901,umonf901,stewb902,"""Senators""","""Ron Rakowski""","""Ron Rakowski""",1993/02/19 11:37PM,park,none,0,unknown,-1,unknown,unknown,unknown,168,7167,kutym101,nuxhj101,sisld102,,,,
KC1196107290,"""version 7RS(19) of 07/07/92""",WS2,KC1,KAN05,1961/07/29,0,0:00PM,day,false,linsj901,umonf901,stewb902,berrc103,"""Senators""","""Ron Rakowski""","""Ron Rakowski""",1995/10/25 11:06PM,park,count,90,unknown,-1,unknown,unknown,unknown,141,4368,shawb103,gablg102,,,,,
KC1196107300,"""version 7RS(19) of 07/07/92""",WS2,KC1,KAN05,1961/07/30,0,0:00PM,day,false,umonf901,stewb902,berrc103,linsj901,"""rakowski""","""rakowski""","""rakowski""",1993/02/20 11:16PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,126,6284,danib102,walkj104,,,,,
KC1196108180,"""version 7RS(19) of 07/07/92""",CHA,KC1,KAN05,1961/08/18,0,0:00PM,night,false,ricej901,schwh901,nappl901,stevj901,"""White Sox""","""Ron Rakowski""","""Ron Rakowski""",1995/10/26 9:09AM,park,none,0,unknown,-1,unknown,unknown,unknown,165,9581,shawb103,herbr101,rakoe101,,,,
KC1196108190,"""version 7RS(19) of 07/07/92""",CHA,KC1,KAN05,1961/08/19,0,0:00PM,day,false,schwh901,nappl901,stevj901,ricej901,"""White Sox""","""Ron Rakowski""","""Ron Rakowski""",1995/10/25 9:26AM,park,none,0,unknown,-1,unknown,unknown,unknown,164,6151,mclic101,walkj104,lownt101,,,,
KC1196108201,"""version 7RS(19) of 07/07/92""",CHA,KC1,KAN05,1961/08/20,1,0:00PM,day,false,nappl901,stevj901,ricej901,schwh901,"""White Sox""","""Ron Rakowski""","""Ron Rakowski""",1995/10/26 12:02PM,park,none,0,unknown,-1,unknown,unknown,unknown,138,0,kemmr101,archj101,hackw102,,,,
KC1196108202,"""version 7RS(19) of 07/07/92""",CHA,KC1,KAN05,1961/08/20,2,0:00PM,day,false,stevj901,ricej901,schwh901,nappl901,"""White Sox""","""Ron Rakowski""","""Ron Rakowski""",1995/10/26 12:22PM,park,none,0,unknown,-1,unknown,unknown,unknown,134,10741,pizaj101,ditma101,,,,,
KC1196108220,"""version 7RS(19) of 07/07/92""",BAL,KC1,KAN05,1961/08/22,0,0:00PM,night,false,ricej901,schwh901,nappl901,stevj901,"""Orioles""","""Ron Rakowski""","""Ron Rakowski""",1995/10/25 12:43PM,park,none,0,unknown,-1,unknown,unknown,unknown,138,4978,fiscb101,pappm101,,,,,
KC1196108230,"""version 7RS(19) of 07/07/92""",BAL,KC1,KAN05,1961/08/23,0,0:00PM,night,false,schwh901,nappl901,stevj901,ricej901,"""Orioles""","""Ron Rakowski""","""Ron Rakowski""",1995/10/25 1:08PM,park,none,0,unknown,-1,unknown,unknown,unknown,201,5429,hoefb101,kunkb101,,,,,
KC1196108240,"""version 7RS(19) of 07/07/92""",BAL,KC1,KAN05,1961/08/24,0,0:00PM,night,false,nappl901,stevj901,ricej901,schwh901,"""Orioles""","""Ron Rakowski""","""Ron Rakowski""",1995/10/25 3:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,144,7695,kunkb101,halld101,,,,,
KC1196108250,"""version 7RS(19) of 07/07/92""",NYA,KC1,KAN05,1961/08/25,0,0:00PM,night,false,honoj901,kinnb901,hurle901,flahr901,"""Yankees""","""Ron Rakowski""","""Ron Rakowski""",1995/11/22 4:18PM,park,count,0,unknown,-1,dry,none,unknown,120,30830,terrr101,archj101,,,,,
KC1196108260,"""version 7RS(19) of 07/07/92""",NYA,KC1,KAN05,1961/08/26,0,0:00PM,day,false,kinnb901,hurle901,flahr901,honoj901,"""Yankees""","""Ron Rakowski""","""Ron Rakowski""",1995/11/03 9:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,138,32149,stafb101,walkj104,,,,,
KC1196108270,"""version 7RS(19) of 07/07/92""",NYA,KC1,KAN05,1961/08/27,0,0:00PM,day,false,hurle901,flahr901,honoj901,kinnb901,"""Yankees""","""Ron Rakowski,Wayne Townsend""","""Ron Rakowski,Wayne Townsend""",1995/10/29 9:46PM,park,pitches,90,tocf,-1,unknown,unknown,sunny,154,34065,fordw101,shawb103,arrol101,,,,
KC1196108280,"""version 7RS(19) of 07/07/92""",BOS,KC1,KAN05,1961/08/28,0,0:00PM,night,false,carrh901,drumc901,papaj901,runge901,"""Boston Record,268""","""Ron Rakowski/Smith""","""Ron Rakowski/Smith""",1995/11/28 8:00PM,park,none,0,unknown,-1,unknown,unknown,unknown,165,5219,monbb101,bassn101,fornm101,,,,
KC1196108290,"""version 7RS(19) of 07/07/92""",BOS,KC1,KAN05,1961/08/29,0,0:00PM,night,false,drumc901,papaj901,runge901,carrh901,"""Boston Record""","""Ron Rakowski""","""Ron Rakowski""",1995/11/30 3:00PM,park,count,0,unknown,-1,unknown,unknown,unknown,185,5083,nichc102,rakoe101,fornm101,,,,
KC1196108300,"""version 7RS(19) of 07/07/92""",BOS,KC1,KAN05,1961/08/30,0,0:00PM,night,false,papaj901,runge901,carrh901,drumc901,"""Boston Record""","""Ron Rakowski""","""Ron Rakowski""",1995/11/30 8:36PM,park,none,0,unknown,-1,unknown,unknown,unknown,147,5052,conlg101,archj101,fornm101,,,,
KC1196109041,"""version 7RS(19) of 07/07/92""",LAA,KC1,KAN05,1961/09/04,1,0:00PM,day,false,flahr901,honoj901,kinnb901,hurle901,"""None""","""Ron Rakowski""","""Ron Rakowski""",1995/10/26 7:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,151,0,sprij102,archj101,morgt101,,,,
KC1196109042,"""version 7RS(19) of 07/07/92""",LAA,KC1,KAN05,1961/09/04,2,0:00PM,day,false,honoj901,kinnb901,hurle901,flahr901,"""None""","""Ron Rakowski""","""Ron Rakowski""",1995/10/25 11:48PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,180,6912,nuxhj101,fowla101,ditma101,,,,
KC1196109051,"""version 7RS(19) of 07/07/92""",LAA,KC1,KAN05,1961/09/05,1,0:00PM,day,false,kinnb901,hurle901,flahr901,honoj901,"""None""","""Ron Rakowski""","""Ron Rakowski""",1995/10/26 9:05PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,143,0,walkj104,durer101,,,,,
KC1196109052,"""version 7RS(19) of 07/07/92""",LAA,KC1,KAN05,1961/09/05,2,0:00PM,night,false,hurle901,flahr901,honoj901,kinnb901,"""None""","""Ron Rakowski""","""Ron Rakowski""",1995/10/25 1:27AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,191,4692,shawb103,mcbrk101,,,,,
KC1196109080,"""version 7RS(19) of 07/07/92""",MIN,KC1,KAN05,1961/09/08,0,0:00PM,night,false,flahr901,honoj901,kinnb901,hurle901,"""Twins""","""Ron Rakowski""","""Ron Rakowski""",1995/10/25 10:38PM,park,count,0,unknown,-1,unknown,unknown,unknown,154,5594,wickd101,kaatj101,wyatj102,,,,
KC1196109090,"""version 7RS(19) of 07/07/92""",MIN,KC1,KAN05,1961/09/09,0,1:30PM,day,false,honoj901,kinnb901,hurle901,flahr901,"""Twins""","""Ron Rakowski""","""Ron Rakowski""",1994/01/11 11:06PM,park,none,0,unknown,-1,unknown,unknown,unknown,156,4107,pleib101,rakoe101,,,,,
KC1196109101,"""version 7RS(19) of 07/07/92""",MIN,KC1,KAN05,1961/09/10,1,0:00PM,day,false,kinnb901,hurle901,flahr901,honoj901,"""Twins""","""Ron Rakowski""","""Ron Rakowski""",1995/10/26 11:35PM,park,none,0,unknown,-1,unknown,unknown,unknown,156,0,bassn101,kralj101,wickd101,,,,
KC1196109102,"""version 7RS(19) of 07/07/92""",MIN,KC1,KAN05,1961/09/10,2,0:00PM,day,false,hurle901,flahr901,honoj901,kinnb901,"""Twins""","""Ron Rakowski""","""Ron Rakowski""",1995/10/26 11:50PM,park,none,0,unknown,-1,unknown,unknown,unknown,146,7706,ramop101,kunkb101,,,,,
KC1196109220,"""version 7RS(19) of 07/07/92""",CLE,KC1,KAN05,1961/09/22,0,0:00PM,night,false,berrc103,umonf901,stewb902,linsj901,"""None""","""Ron Rakowski""","""Ron Rakowski""",1995/10/25 12:26AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,123,3383,walkj104,perrj102,archj101,,,,
KC1196109230,"""version 7RS(19) of 07/07/92""",CLE,KC1,KAN05,1961/09/23,0,0:00PM,day,false,umonf901,stewb902,linsj901,berrc103,"""None""","""Ron Rakowski""","""Ron Rakowski""",1995/10/25 2:02AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,157,1612,dailb101,wickd101,,,,,
KC1196109251,"""version 7RS(19) of 07/07/92""",DET,KC1,KAN05,1961/09/25,1,0:00PM,day,false,mckib901,smita901,chyln901,soarh901,"""Tigers""","""Ron Rakowski""","""Ron Rakowski""",1994/01/12 9:30PM,park,none,0,unknown,-1,unknown,unknown,unknown,146,0,aguih101,archj101,stalg103,,,,
KC1196109252,"""version 7RS(19) of 07/07/92""",DET,KC1,KAN05,1961/09/25,2,0:00PM,night,false,smita901,chyln901,soarh901,mckib901,"""Tigers""","""Ron Rakowski""","""Ron Rakowski""",1995/10/26 9:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,132,3365,shawb103,klinr102,,,,,
KC1196109260,"""version 7RS(19) of 07/07/92""",DET,KC1,KAN05,1961/09/26,0,0:00PM,night,false,chyln901,soarh901,mckib901,smita901,"""Tigers""","""Ron Rakowski""","""Ron Rakowski""",1995/10/26 10:17PM,park,none,0,unknown,-1,unknown,unknown,unknown,173,3262,bassn101,niscr101,nuxhj101,,,,
KC1196109270,"""version 7RS(19) of 07/07/92""",DET,KC1,KAN05,1961/09/27,0,0:00PM,night,false,soarh901,mckib901,smita901,chyln901,"""Tigers""","""Ron Rakowski""","""Ron Rakowski""",1995/10/25 10:55PM,park,none,0,unknown,-1,unknown,unknown,unknown,129,2722,laryf101,walkj104,fox-t101,,,,
KC1196109290,"""version 7RS(19) of 07/07/92""",WS2,KC1,KAN05,1961/09/29,0,0:00PM,night,false,mckib901,smita901,chyln901,soarh901,"""Senators""","""Ron Rakowski""","""Ron Rakowski""",1995/10/25 11:10PM,park,none,0,unknown,-1,unknown,unknown,unknown,104,4393,burnp102,archj101,,,,,
KC1196109300,"""version 7RS(19) of 07/07/92""",WS2,KC1,KAN05,1961/09/30,0,0:00PM,day,false,smita901,chyln901,soarh901,mckib901,"""Senators""","""Ron Rakowski""","""Ron Rakowski""",1995/10/25 11:33PM,park,none,47,unknown,-1,dry,none,unknown,130,1231,danib102,shawb103,,,,,
KC1196110010,"""version 7RS(19) of 07/07/92""",WS2,KC1,KAN05,1961/10/01,0,0:00PM,day,false,chyln901,soarh901,mckib901,smita901,"""Senators""","""Ron Rakowski""","""Ron Rakowski""",1995/10/25 11:49PM,park,none,0,unknown,-1,unknown,unknown,unknown,124,3194,bassn101,ostec103,archj101,,,,
SLN196104140,"""version 7RS(19) of 07/07/92""",CIN,SLN,STL07,1961/04/14,0,0:00PM,night,false,lands901,smitv101,boggd901,gormt101,"""Bill Ford""","""Ron Rakowski""","""Ron Rakowski""",1996/08/24 11:08PM,park,count,0,unknown,-1,unknown,unknown,unknown,166,19077,henrb101,cicoa101,brosj101,,,,
SLN196104150,"""version 7RS(19) of 07/07/92""",CIN,SLN,STL07,1961/04/15,0,0:00PM,day,false,smitv101,boggd901,gormt101,lands901,"""Bill Ford""","""Ron Rakowski""","""Ron Rakowski""",1994/08/30 11:59PM,park,count,41,unknown,-1,soaked,rain,overcast,122,4197,broge101,jay-j101,,,,,
SLN196104160,"""version 7RS(19) of 07/07/92""",CIN,SLN,STL07,1961/04/16,0,1:30PM,day,false,boggd901,gormt101,lands901,smitv101,"""Bill Ford""","""Ron Rakowski""","""Ron Rakowski""",1994/08/31 12:24AM,park,count,38,unknown,-1,unknown,unknown,unknown,148,4470,sader101,otooj101,,,,,
SLN196104250,"""version 7RS(19) of 07/07/92""",MLN,SLN,STL07,1961/04/25,0,0:00PM,night,false,secof101,venzt901,sudoe901,dascf901,"""Cardinals""","""Ron Rakowski""","""Ron Rakowski""",1994/08/31 12:45AM,park,count,57,unknown,-1,unknown,unknown,unknown,164,7635,burdl101,simmc101,,,,,
SLN196104260,"""version 7RS(19) of 07/07/92""",MLN,SLN,STL07,1961/04/26,0,8:00PM,night,false,venzt901,sudoe901,dascf901,secof101,"""Cardinals""","""Ron Rakowski""","""Ron Rakowski""",1994/08/31 12:59AM,park,count,60,unknown,-1,unknown,unknown,unknown,163,6986,nottd101,jackl102,pichr101,,,,
SLN196104280,"""version 7RS(19) of 07/07/92""",PHI,SLN,STL07,1961/04/28,0,8:05PM,night,false,barla901,craws901,varge901,steim901,"""Allen Lewis""","""Ron Rakowski""","""Ron Rakowski""",1994/08/31 2:17PM,park,count,0,unknown,-1,unknown,unknown,unknown,263,5620,cicoa101,greed101,,,,,
SLN196104290,"""version 7RS(19) of 07/07/92""",PHI,SLN,STL07,1961/04/29,0,8:00PM,night,false,craws901,varge901,steim901,barla901,"""Allen Lewis""","""Ron Rakowski""","""Ron Rakowski""",1994/08/31 10:20PM,park,count,52,unknown,10,unknown,unknown,unknown,153,6175,mahaa102,sader101,,,,,
SLN196104300,"""version 7RS(19) of 07/07/92""",PHI,SLN,STL07,1961/04/30,0,0:00PM,day,false,varge901,steim901,barla901,craws901,"""Allen Lewis""","""Ron Rakowski""","""Ron Rakowski""",1994/08/31 11:07PM,park,count,63,unknown,5,unknown,unknown,unknown,218,8194,farrt101,jackl102,,,,,
SLN196105020,"""version 7RS(19) of 07/07/92""",PIT,SLN,STL07,1961/05/02,0,8:04PM,night,false,smitv101,boggd901,gormt101,lands901,"""Cardinals""","""Ron Rakowski""","""Ron Rakowski""",1994/08/31 11:26PM,park,none,54,unknown,6,unknown,unknown,unknown,141,6549,haddh101,broge101,,,,,
SLN196105030,"""version 7RS(19) of 07/07/92""",PIT,SLN,STL07,1961/05/03,0,8:05PM,night,false,boggd901,gormt101,lands901,smitv101,"""Cardinals""","""Ron Rakowski""","""Ron Rakowski""",1994/08/31 11:49PM,park,count,0,unknown,-1,unknown,unknown,unknown,124,5611,gibsb101,mizew101,mcdal101,,,,
SLN196105060,"""version 7RS(19) of 07/07/92""",CHN,SLN,STL07,1961/05/06,0,1:32PM,day,false,pelec901,conlj102,donaa901,burkk101,"""Cubs/Cards""","""Rakowski""","""Rakowski""",1992/08/25 9:21PM,park,count,80,unknown,-1,dry,none,sunny,140,6671,sader101,brewj102,,,,,
SLN196105070,"""version 7RS(19) of 07/07/92""",CHN,SLN,STL07,1961/05/07,0,1:03PM,day,false,conlj102,donaa901,burkk101,pelec901,"""Cubs/Cards""","""Ron Rakowski""","""rakowski""",1992/08/25 10:02PM,park,count,70,tocf,-1,soaked,rain,overcast,86,15299,broge101,cardd101,,,,,
SLN196105220,"""version 7RS(19) of 07/07/92""",SFN,SLN,STL07,1961/05/22,0,8:03PM,night,false,dascf901,secof101,venzt901,sudoe901,"""Bob Stevens""","""Ron Rakowski""","""Ron Rakowski""",1994/09/01 12:23AM,park,count,0,unknown,-1,unknown,unknown,unknown,157,9927,sanfj101,broge101,odelb101,,,,
SLN196105230,"""version 7RS(19) of 07/07/92""",SFN,SLN,STL07,1961/05/23,0,8:02PM,night,false,secof101,venzt901,sudoe901,dascf901,"""Bob Stevens""","""Ron Rakowski""","""Ron Rakowski""",1994/09/01 11:15AM,park,none,0,unknown,-1,unknown,unknown,unknown,148,9571,sader101,jones105,,,,,
SLN196105240,"""version 7RS(19) of 07/07/92""",LAN,SLN,STL07,1961/05/24,0,8:03PM,night,false,jackb901,varge901,craws901,barla901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1994/03/19 12:49PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,168,10138,jackl102,crair101,mcdal101,,,,
SLN196105250,"""version 7RS(19) of 07/07/92""",LAN,SLN,STL07,1961/05/25,0,8:00PM,night,false,varge901,craws901,barla901,jackb901,"""Allan Roth""","""David W. Smith""","""David W. Smith""",1994/03/19 6:58PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,134,6878,koufs101,gibsb101,,,,,
SLN196105260,"""version 7RS(19) of 07/07/92""",PIT,SLN,STL07,1961/05/26,0,8:03PM,night,false,boggd901,gormt101,forma901,lands901,"""Cardinals""","""Ron Rakowski""","""Ron Rakowski""",1994/09/01 12:02PM,park,count,0,unknown,-1,unknown,unknown,unknown,156,8868,simmc101,frieb102,,,,smitv101,
SLN196105270,"""version 7RS(19) of 07/07/92""",PIT,SLN,STL07,1961/05/27,0,8:04PM,night,false,gormt101,forma901,lands901,smitv101,"""Cardinals""","""Ron Rakowski""","""Ron Rakowski""",1994/09/01 12:24PM,park,count,69,unknown,-1,unknown,unknown,unknown,163,14941,broge101,law-v101,mcdal101,,,boggd901,
