game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,oscorer,howentered,gametype,umplf,umprf
CHA195205140,"""version 7RS(19) of 07/07/92""",BOS,CHA,1952/05/14,CHI10,0,0:00PM,day,false,papaj901,hurle901,robbs901,passa901,"""9""","""Tim Cashion""","""Tim Cashion""",1998/05/05 10:51PM,park,none,0,unknown,-1,wet,rain,overcast,90,6040,rogos101,henrb101,,,,,,,
CHA195205150,"""version 7RS(19) of 07/07/92""",BOS,CHA,1952/05/15,CHI10,0,0:00PM,day,false,hurle901,robbs901,passa901,papaj901,"""9""","""Tim Cashion""","""Tim Cashion""",1998/05/05 11:43PM,park,none,0,unknown,-1,unknown,unknown,unknown,129,3440,scarr102,holck101,,,,,,,
CHA195205181,"""version 7RS(19) of 07/07/92""",WS1,CHA,1952/05/18,CHI10,1,0:00PM,day,false,soarh901,romme101,(none),stevj901,"""White Sox""","""Ron Richards""","""Ron Richards""",1999/03/01 11:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,132,0,sleal101,rogos101,,,,,,,
CHA195205182,"""version 7RS(19) of 07/07/92""",WS1,CHA,1952/05/18,CHI10,2,0:00PM,day,false,romme101,stevj901,(none),soarh901,"""White Sox""","""Ron Richards""","""Ron Richards""",1999/03/01 11:40PM,park,none,0,unknown,-1,unknown,unknown,unknown,162,21765,dobsj101,haynj101,pierb101,,,,,,
CHA195205200,"""version 7RS(19) of 07/07/92""",NYA,CHA,1952/05/20,CHI10,0,0:00PM,night,false,stevj901,romme101,berrc103,duffj901,"""White Sox""","""Ron Richards""","""Ron Richards""",1999/03/01 11:47PM,park,none,0,unknown,-1,unknown,unknown,unknown,148,33294,sainj101,holck101,,,,,,,
CHA195205210,"""version 7RS(19) of 07/07/92""",NYA,CHA,1952/05/21,CHI10,0,0:00PM,day,false,romme101,berrc103,duffj901,stevj901,"""White Sox""","""Ron Richards""","""Ron Richards""",1999/03/01 11:53PM,park,none,0,unknown,-1,unknown,unknown,unknown,139,7841,reyna102,pierb101,,,,,,,
CHA195205230,"""version 7RS(19) of 07/07/92""",DET,CHA,1952/05/23,CHI10,0,0:00PM,night,false,papaj901,robbs901,hurle901,passa901,"""White Sox""","""Ron Richards""","""Ron Richards""",1999/03/02 12:00AM,park,none,0,unknown,-1,unknown,unknown,unknown,155,16524,grayt101,rogos101,,,,,,,
CHA195205251,"""version 7RS(19) of 07/07/92""",DET,CHA,1952/05/25,CHI10,1,0:00PM,day,false,robbs901,hurle901,passa901,papaj901,"""White Sox""","""Ron Richards""","""Ron Richards""",1999/03/02 12:07AM,park,none,0,unknown,-1,unknown,unknown,unknown,106,0,dobsj101,trucv101,,,,,,,
CHA195205252,"""version 7RS(19) of 07/07/92""",DET,CHA,1952/05/25,CHI10,2,0:00PM,day,false,hurle901,passa901,papaj901,robbs901,"""White Sox""","""Ron Richards""","""Ron Richards""",1999/03/02 12:15AM,park,none,0,unknown,-1,unknown,unknown,unknown,111,16544,grism101,houta101,,,,,,,
CHA195206140,"""version 7RS(19) of 07/07/92""",BOS,CHA,1952/06/14,CHI10,0,0:00PM,day,false,mcgob901,papaj901,mckib901,honoj901,"""9""","""Tim Cashion""","""Tim Cashion""",1998/07/03 8:29AM,park,none,0,unknown,-1,unknown,unknown,unknown,166,12742,dorif101,parnm101,,,,,,,
CHA195206151,"""version 7RS(19) of 07/07/92""",BOS,CHA,1952/06/15,CHI10,1,0:00PM,day,false,papaj901,mckib901,honoj901,mcgob901,"""9""","""Tim Cashion""","""Tim Cashion""",1998/07/04 3:09AM,park,none,0,unknown,-1,unknown,unknown,unknown,163,0,rogos101,nixow101,,,,,,,
CHA195206152,"""version 7RS(19) of 07/07/92""",BOS,CHA,1952/06/15,CHI10,2,0:00PM,day,false,mckib901,honoj901,mcgob901,papaj901,"""9""","""Tim Cashion""","""Tim Cashion""",1998/07/05 11:04PM,park,none,0,unknown,-1,unknown,unknown,unknown,167,40905,troud101,stobc101,parnm101,,,,,,
CHA195206171,"""version 7RS(19) of 07/07/92""",PHA,CHA,1952/06/17,CHI10,1,0:00PM,day,false,mcgob901,papaj901,(none),mckib901,"""White Sox""","""Ron Richards""","""Ron Richards""",2000/05/22 11:28PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,0,pierb101,kella103,,,,,,,
CHA195206172,"""version 7RS(19) of 07/07/92""",PHA,CHA,1952/06/17,CHI10,2,0:00PM,night,false,papaj901,mckib901,(none),mcgob901,"""White Sox""","""Ron Richards""","""Ron Richards""",2000/05/22 11:49PM,park,none,0,unknown,-1,unknown,unknown,unknown,157,38948,grism101,zolds101,,,,,,,
CHA195206191,"""version 7RS(19) of 07/07/92""",PHA,CHA,1952/06/19,CHI10,1,0:00PM,day,false,mckib901,mcgob901,papaj901,nappl901,"""CHA""","""D Lamoureaux""","""D Lamoureaux""",2002/12/30 8:48AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,0,shanb102,browh101,,,,,,,
CHA195206192,"""version 7RS(19) of 07/07/92""",PHA,CHA,1952/06/19,CHI10,2,0:00PM,day,false,mcgob901,papaj901,nappl901,mckib901,"""CHA""","""D Lamoureaux""","""D Lamoureaux""",2002/12/30 8:58AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,19936,dobsj101,hoopb101,dorif101,,,,,,
CHA195206200,"""version 7RS(19) of 07/07/92""",NYA,CHA,1952/06/20,CHI10,0,0:00PM,night,false,nappl901,honoj901,summb901,grieb901,"""CHA""","""D Lamoureaux""","""D Lamoureaux""",2002/12/30 9:09AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,246,39444,dorif101,hogub101,,,,,,,
CHA195206210,"""version 7RS(19) of 07/07/92""",NYA,CHA,1952/06/21,CHI10,0,0:00PM,day,false,honoj901,summb901,grieb901,nappl901,"""CHA""","""D Lamoureaux""","""D Lamoureaux""",2002/12/30 9:18AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,121,17019,stobc101,lopae101,,,,,,,
CHA195206221,"""version 7RS(19) of 07/07/92""",NYA,CHA,1952/06/22,CHI10,1,0:00PM,day,false,summb901,grieb901,nappl901,honoj901,"""CHA""","""D Lamoureaux""","""D Lamoureaux""",2002/12/30 10:09AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,0,kuzab101,pierb101,,,,,,,
CHA195206222,"""version 7RS(19) of 07/07/92""",NYA,CHA,1952/06/22,CHI10,2,0:00PM,day,false,grieb901,nappl901,honoj901,summb901,"""CHA""","""D Lamoureaux""","""D Lamoureaux""",2002/12/30 10:16AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,47970,grism101,millb104,,,,,,,
CHA195206230,"""version 7RS(19) of 07/07/92""",WS1,CHA,1952/06/23,CHI10,0,0:00PM,day,false,nappl901,honoj901,summb901,grieb901,"""WS1/CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/01/04 6:22PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,8740,sheas101,browh101,haynj101,,,,,,
CHA195206240,"""version 7RS(19) of 07/07/92""",WS1,CHA,1952/06/24,CHI10,0,0:00PM,night,false,honoj901,summb901,grieb901,nappl901,"""WS1/CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/01/04 6:48PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,162,24045,morej102,dobsj101,,,,,,,
CHA195206250,"""version 7RS(19) of 07/07/92""",WS1,CHA,1952/06/25,CHI10,0,0:00PM,day,false,summb901,grieb901,nappl901,honoj901,"""WS1/CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/01/04 6:37PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,126,6173,ferrt101,grism101,johnd102,,,,,,
CHA195206270,"""version 7RS(19) of 07/07/92""",CLE,CHA,1952/06/27,CHI10,0,0:00PM,night,false,berrc103,froeg901,duffj901,romme101,"""CLE/CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/01/04 7:11PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,151,39986,pierb101,fellb101,,,,,,,
CHA195206280,"""version 7RS(19) of 07/07/92""",CLE,CHA,1952/06/28,CHI10,0,0:00PM,day,false,froeg901,duffj901,romme101,berrc103,"""CLE/CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/01/04 7:18PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,137,13548,garcm101,stobc101,,,,,,,
CHA195206291,"""version 7RS(19) of 07/07/92""",CLE,CHA,1952/06/29,CHI10,1,0:00PM,day,false,duffj901,romme101,berrc103,froeg901,"""CLE/CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/01/04 7:26PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,146,0,rogos101,wynne101,,,,,,,
CHA195206292,"""version 7RS(19) of 07/07/92""",CLE,CHA,1952/06/29,CHI10,2,0:00PM,day,false,romme101,berrc103,froeg901,duffj901,"""CLE/CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/01/05 10:14AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,218,38100,,,,,,,,,
CHA195207030,"""version 7RS(19) of 07/07/92""",SLA,CHA,1952/07/03,CHI10,0,0:00PM,day,false,berrc103,duffj901,romme101,froeg901,"""White Sox""","""Ron Richards""","""Ron Richards""",2001/07/07 11:47PM,park,none,0,unknown,-1,unknown,unknown,unknown,163,6916,grism101,harre101,stobc101,,,,,,
CHA195207041,"""version 7RS(19) of 07/07/92""",SLA,CHA,1952/07/04,CHI10,1,0:00PM,day,false,duffj901,romme101,froeg901,berrc103,"""CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/01/05 12:41PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,170,0,kennb103,pilld101,dorif101,,,,,,
CHA195207042,"""version 7RS(19) of 07/07/92""",SLA,CHA,1952/07/04,CHI10,2,0:00PM,day,false,romme101,froeg901,berrc103,duffj901,"""CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/01/05 12:58PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,30118,rogos101,overs101,kennb103,,,,,,
CHA195207220,"""version 7RS(19) of 07/07/92""",BOS,CHA,1952/07/22,CHI10,0,0:00PM,night,false,berrc103,papaj901,duffj901,romme101,"""CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/01/18 8:29PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,258,40786,mcdem102,dorif101,scarr102,,,,,,
CHA195207230,"""version 7RS(19) of 07/07/92""",BOS,CHA,1952/07/23,CHI10,0,0:00PM,day,false,papaj901,duffj901,romme101,berrc103,"""CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/01/19 10:44AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,149,8321,bricr101,dobsj101,scarr102,,,,,,
CHA195207240,"""version 7RS(19) of 07/07/92""",BOS,CHA,1952/07/24,CHI10,0,0:00PM,day,false,romme101,berrc103,duffj901,papaj901,"""CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/01/19 11:15AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,131,15671,kretl101,troud101,,,,,,,
CHA195207251,"""version 7RS(19) of 07/07/92""",PHA,CHA,1952/07/25,CHI10,1,0:00PM,day,false,romme101,berrc103,papaj901,duffj901,"""CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/01/19 12:44PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,0,pierb101,byrdh101,,,,,,,
CHA195207252,"""version 7RS(19) of 07/07/92""",PHA,CHA,1952/07/25,CHI10,2,0:00PM,night,false,berrc103,papaj901,duffj901,romme101,"""CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/01/19 12:56PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,158,26300,schec101,rogos101,hoopb101,,,,,,
CHA195207260,"""version 7RS(19) of 07/07/92""",PHA,CHA,1952/07/26,CHI10,0,0:00PM,day,false,papaj901,duffj901,romme101,berrc103,"""CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/01/19 1:05PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,169,7570,stobc101,newsb101,dorif101,,,,,,
CHA195207271,"""version 7RS(19) of 07/07/92""",PHA,CHA,1952/07/27,CHI10,1,0:00PM,day,false,duffj901,romme101,berrc103,papaj901,"""CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/01/19 1:17PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,138,0,shanb102,dobsj101,,,,,,,
CHA195207272,"""version 7RS(19) of 07/07/92""",PHA,CHA,1952/07/27,CHI10,2,0:00PM,day,false,romme101,berrc103,papaj901,duffj901,"""CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/01/19 1:27PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,158,26916,kella103,grism101,,,,,,,
CHA195207290,"""version 7RS(19) of 07/07/92""",NYA,CHA,1952/07/29,CHI10,0,0:00PM,night,false,hurle901,soarh901,froeg901,mcgob901,"""CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/01/19 2:40PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,191,38967,ostrj101,stobc101,reyna102,,,,,,
CHA195207300,"""version 7RS(19) of 07/07/92""",NYA,CHA,1952/07/30,CHI10,0,0:00PM,day,false,soarh901,froeg901,mcgob901,hurle901,"""CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/01/19 2:55PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,167,15103,kretl101,kuzab101,,,,,,,
CHA195207310,"""version 7RS(19) of 07/07/92""",NYA,CHA,1952/07/31,CHI10,0,0:00PM,night,false,froeg901,mcgob901,hurle901,soarh901,"""CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/01/19 3:26PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,161,34548,rascv101,rogos101,,,,,,,
CHA195208010,"""version 7RS(19) of 07/07/92""",WS1,CHA,1952/08/01,CHI10,0,0:00PM,night,false,mcgob901,hurle901,soarh901,froeg901,"""WS1/CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/01/26 6:04PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,148,15482,mastw101,dobsj101,,,,,,,
CHA195208020,"""version 7RS(19) of 07/07/92""",WS1,CHA,1952/08/02,CHI10,0,0:00PM,day,false,hurle901,soarh901,froeg901,mcgob901,"""WS1/CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/01/26 6:10PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,6537,stobc101,morej102,,,,,,,
CHA195208030,"""version 7RS(19) of 07/07/92""",WS1,CHA,1952/08/03,CHI10,0,0:00PM,day,false,soarh901,froeg901,mcgob901,hurle901,"""WS1/CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/01/26 6:55PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,20904,,,,,,,,,
CHA195208051,"""version 7RS(19) of 07/07/92""",CLE,CHA,1952/08/05,CHI10,1,0:00PM,day,false,summb901,mckib901,stevj901,nappl901,"""CLE/CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/01/27 5:16AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,0,lemob101,kretl101,,,,,,,
CHA195208052,"""version 7RS(19) of 07/07/92""",CLE,CHA,1952/08/05,CHI10,2,0:00PM,night,false,mckib901,stevj901,nappl901,summb901,"""CLE/CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/01/27 5:23AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,165,40909,rogos101,garcm101,dorif101,,,,,,
CHA195208060,"""version 7RS(19) of 07/07/92""",CLE,CHA,1952/08/06,CHI10,0,0:00PM,day,false,stevj901,nappl901,summb901,mckib901,"""CLE/CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/01/27 5:26PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,10502,wynne101,kennb103,,,,,,,
CHA195208081,"""version 7RS(19) of 07/07/92""",DET,CHA,1952/08/08,CHI10,1,0:00PM,day,false,summb901,mckib901,(none),stevj901,"""CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/01/27 6:18PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,0,pierb101,littd102,,,,,,,
CHA195208082,"""version 7RS(19) of 07/07/92""",DET,CHA,1952/08/08,CHI10,2,0:00PM,night,false,mckib901,stevj901,(none),summb901,"""CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/01/27 7:29PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,20648,dobsj101,houta101,,,,,,,
CHA195208090,"""version 7RS(19) of 07/07/92""",DET,CHA,1952/08/09,CHI10,0,0:00PM,day,false,stevj901,summb901,(none),mckib901,"""CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/01/27 7:37PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,16426,newhh101,grism101,,,,,,,
CHA195208101,"""version 7RS(19) of 07/07/92""",DET,CHA,1952/08/10,CHI10,1,0:00PM,day,false,summb901,mckib901,(none),stevj901,"""CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/01/28 3:53AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,0,kretl101,grayt101,,,,,,,
CHA195208102,"""version 7RS(19) of 07/07/92""",DET,CHA,1952/08/10,CHI10,2,0:00PM,day,false,mckib901,stevj901,(none),summb901,"""CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/01/28 3:59AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,146,20757,aloml101,trucv101,,,,,,,
CHA195208300,"""version 7RS(19) of 07/07/92""",CLE,CHA,1952/08/30,CHI10,0,0:00PM,night,false,honoj901,passa901,robbs901,grieb901,"""CLE/CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/02/12 7:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,165,43568,browh101,fellb101,aloml101,,,,,,
CHA195208310,"""version 7RS(19) of 07/07/92""",CLE,CHA,1952/08/31,CHI10,0,0:00PM,day,false,passa901,robbs901,grieb901,honoj901,"""CLE/CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/02/12 7:28PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,26634,garcm101,pierb101,,,,,,,
CHA195209021,"""version 7RS(19) of 07/07/92""",DET,CHA,1952/09/02,CHI10,1,0:00PM,day,false,robbs901,grieb901,honoj901,passa901,"""CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/02/13 6:26PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,143,0,aloml101,whith101,,,,,,,
CHA195209022,"""version 7RS(19) of 07/07/92""",DET,CHA,1952/09/02,CHI10,2,0:00PM,day,false,grieb901,honoj901,passa901,robbs901,"""CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/02/13 6:33PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,141,5294,grism101,hoefb101,dorif101,,,,,,
CHA195209030,"""version 7RS(19) of 07/07/92""",SLA,CHA,1952/09/03,CHI10,0,0:00PM,night,false,honoj901,passa901,robbs901,grieb901,"""CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/02/13 6:53PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,10007,rogos101,littd102,,,,,,,
CHA195209040,"""version 7RS(19) of 07/07/92""",SLA,CHA,1952/09/04,CHI10,0,0:00PM,day,false,passa901,robbs901,grieb901,honoj901,"""CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/02/14 6:14PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,129,3542,pilld101,stobc101,,,,,,,
CHA195209091,"""version 7RS(19) of 07/07/92""",WS1,CHA,1952/09/09,CHI10,1,0:00PM,day,false,mcgob901,froeg901,stevj901,summb901,"""WS1/CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/02/22 1:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,197,0,rogos101,gumpr101,,,,,,,
CHA195209092,"""version 7RS(19) of 07/07/92""",WS1,CHA,1952/09/09,CHI10,2,0:00PM,night,false,froeg901,stevj901,summb901,mcgob901,"""WS1/CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/02/22 1:41PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,116,22573,dorif101,fornm101,,,,,,,
CHA195209100,"""version 7RS(19) of 07/07/92""",WS1,CHA,1952/09/10,CHI10,0,0:00PM,day,false,stevj901,summb901,mcgob901,froeg901,"""WS1/CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/02/22 1:47PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,131,3918,pierb101,sancr101,aloml101,,,,,,
CHA195209110,"""version 7RS(19) of 07/07/92""",WS1,CHA,1952/09/11,CHI10,0,0:00PM,day,false,summb901,mcgob901,froeg901,stevj901,"""WS1/CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/02/22 2:47PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,129,2792,mastw101,dobsj101,,,,,,,
CHA195209120,"""version 7RS(19) of 07/07/92""",NYA,CHA,1952/09/12,CHI10,0,0:00PM,night,false,mcgob901,froeg901,stevj901,summb901,"""CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/02/22 3:13PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,156,40137,scarr102,kennb103,blace102,,,,,,
CHA195209130,"""version 7RS(19) of 07/07/92""",NYA,CHA,1952/09/13,CHI10,0,0:00PM,day,false,froeg901,stevj901,summb901,mcgob901,"""CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/02/22 3:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,169,25542,rascv101,grism101,reyna102,,,,,,
CHA195209140,"""version 7RS(19) of 07/07/92""",BOS,CHA,1952/09/14,CHI10,0,0:00PM,day,false,honoj901,passa901,robbs901,grieb901,"""CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/02/22 3:58PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,280,24852,aloml101,deloi101,,,,,,,
CHA195209150,"""version 7RS(19) of 07/07/92""",BOS,CHA,1952/09/15,CHI10,0,0:00PM,day,false,passa901,robbs901,grieb901,honoj901,"""CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/02/23 3:58PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,144,2543,kretl101,parnm101,,,,,,,
CHA195209161,"""version 7RS(19) of 07/07/92""",PHA,CHA,1952/09/16,CHI10,1,0:00PM,day,false,robbs901,grieb901,honoj901,passa901,"""CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/02/23 4:19PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,0,byrdh101,pierb101,,,,,,,
CHA195209162,"""version 7RS(19) of 07/07/92""",PHA,CHA,1952/09/16,CHI10,2,0:00PM,night,false,grieb901,honoj901,passa901,robbs901,"""CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/02/23 5:33PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,129,20027,dobsj101,schec101,aloml101,,,,,,
CHA195209260,"""version 7RS(19) of 07/07/92""",SLA,CHA,1952/09/26,CHI10,0,0:00PM,night,false,grieb901,soarh901,nappl901,froeg901,"""CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/03/16 5:39PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,160,16704,rogos101,paigs101,,,,,,,
CHA195209270,"""version 7RS(19) of 07/07/92""",SLA,CHA,1952/09/27,CHI10,0,1:30PM,day,false,soarh901,nappl901,froeg901,grieb901,"""CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/02/23 7:37PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,137,3126,grism101,cainb101,dobsj101,,,,,,
CHA195209280,"""version 7RS(19) of 07/07/92""",SLA,CHA,1952/09/28,CHI10,0,0:00PM,day,false,nappl901,froeg901,grieb901,soarh901,"""CHA""","""D Lamoureaux""","""D Lamoureaux""",2003/02/23 7:56PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,10343,littd102,stobc101,,,,,,,
NYA195204180,"""version 7RS(19) of 07/07/92""",WS1,NYA,1952/04/18,NYC16,0,0:00PM,day,false,nappl901,passa901,hurle901,stevj901,"""153,30""","""Comly""","""Comly""",2000/10/11 10:13PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,45240,marrc101,reyna102,,,,,,,
NYA195204190,"""version 7RS(19) of 07/07/92""",WS1,NYA,1952/04/19,NYC16,0,0:00PM,day,false,passa901,hurle901,stevj901,nappl901,"""153,30""","""Comly""","""Comly""",2000/10/11 10:27PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,126,14808,portb102,morgt101,,,,,,,
NYA195204200,,PHA,NYA,1952/04/20,NYC16,0,02:00,day,false,hurle901,stevj901,nappl901,passa901,"""45""",,"""D.W.Smith""",,park,none,0,unknown,-1,unknown,unknown,unknown,120,21659,hogub101,kella103,sainj101,colej106,,game,,,
NYA195204210,,PHA,NYA,1952/04/21,NYC16,0,02:30,day,false,stevj901,nappl901,passa901,hurle901,"""45""",,"""D.W.Smith""",,park,none,0,unknown,-1,unknown,unknown,unknown,137,8294,rascv101,shanb102,kuzab101,,,game,,,
NYA195204220,"""version 7RS(19) of 07/07/92""",PHA,NYA,1952/04/22,NYC16,0,0:00PM,day,false,nappl901,passa901,hurle901,stevj901,"""153""","""Comly""","""Comly""",2000/10/11 10:43PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,7597,sainj101,martm101,,,,,,,
NYA195204301,"""version 7RS(19) of 07/07/92""",SLA,NYA,1952/04/30,NYC16,1,0:00PM,day,false,duffj901,summb901,mckib901,soarh901,"""45""","""Smith""","""Smith""",2000/10/11 11:01PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,174,0,cainb101,rascv101,paigs101,,,,,,
NYA195204302,"""version 7RS(19) of 07/07/92""",SLA,NYA,1952/04/30,NYC16,2,0:00PM,day,false,summb901,mckib901,soarh901,duffj901,"""45""","""Comly""","""Comly""",2008/05/10 1:52AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,152,18509,reyna102,sleal101,,,,,,,
NYA195205010,,DET,NYA,1952/05/01,NYC16,0,08:30,night,false,mckib901,soarh901,duffj901,summb901,"""45""",,"""D.W.Smith""",,park,none,0,unknown,-1,unknown,unknown,unknown,145,21127,houta101,sainj101,troud101,wertv101,,game,,,
NYA195205020,,DET,NYA,1952/05/02,NYC16,0,02:30,day,false,soarh901,duffj901,summb901,mckib901,"""45""",,"""D.W.Smith""",,park,none,0,unknown,-1,unknown,unknown,unknown,125,7540,lopae101,grayt101,,mcdog101,,game,,,
NYA195205030,"""version 7RS(19) of 07/07/92""",DET,NYA,1952/05/03,NYC16,0,0:00PM,day,false,duffj901,summb901,mckib901,soarh901,"""153,30""","""Comly""","""Comly""",2000/10/11 11:16PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,160,16525,stuam101,kuzab101,hoefb101,,,,,,
NYA195205041,"""version 7RS(19) of 07/07/92""",CHA,NYA,1952/05/04,NYC16,1,0:00PM,day,false,berrc103,honoj901,(none),romme101,"""153,30""","""Comly""","""Comly""",2000/10/11 11:25PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,146,0,morgt101,grism101,ostrj101,,,,,,
NYA195205042,"""version 7RS(19) of 07/07/92""",CHA,NYA,1952/05/04,NYC16,2,0:00PM,day,false,honoj901,romme101,(none),berrc103,"""CHA""","""D Lamoureaux""","""D Lamoureaux""",2002/12/08 2:14PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,44628,millb104,pierb101,,,,,,,
