game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,gametype,oscorer
NYA198008280,"""version 7RS(19) of 07/07/92""",SEA,NYA,NYC16,1980/08/28,0,8:00PM,night,true,cousd901,sprim901,brinj901,merrd901,"""Yanks/Mariners""","""Doug Burks""","""Doug Burks""",1996/09/07 4:02AM,unknown,none,82,unknown,10,unknown,unknown,unknown,160,30215,guidr001,beatj001,,murcb101,,
NYA198008290,"""version 7RS(19) of 07/07/92""",SEA,NYA,NYC16,1980/08/29,0,8:00PM,night,true,sprim901,brinj901,merrd901,cousd901,"""Mariners/Yanks""","""Doug Burks""","""Doug Burks""",1996/09/17 10:39PM,unknown,none,71,unknown,7,unknown,unknown,unknown,116,30005,johnt001,dresr101,,randw001,,
NYA198008300,"""version 7RS(19) of 07/07/92""",SEA,NYA,NYC16,1980/08/30,0,8:00PM,night,true,brinj901,merrd901,cousd901,sprim901,"""Mariners/Yanks""","""Doug Burks""","""Doug Burks""",1996/09/21 5:53PM,unknown,none,78,unknown,10,unknown,unknown,unknown,160,40047,perrg101,abbog001,,,,
NYA198008310,"""version 7RS(19) of 07/07/92""",SEA,NYA,NYC16,1980/08/31,0,2:00PM,day,true,merrd901,cousd901,sprim901,brinj901,"""Mariners/Yanks""","""Doug Burks""","""Doug Burks""",1996/09/25 9:52PM,unknown,none,87,unknown,13,unknown,unknown,unknown,169,43024,rawls001,guidr001,,milbl001,,
NYA198009010,"""version 7RS(19) of 07/07/92""",OAK,NYA,NYC16,1980/09/01,0,2:00PM,day,true,barnl901,bremn901,(none),reedr901,"""A's/Yankees""","""Marc Stephenson""","""Marc Stephenson""",1996/08/06 10:09PM,park,none,87,tocf,8,unknown,unknown,unknown,117,31103,undet001,langr001,,gambo001,,
NYA198009020,"""version 7RS(19) of 07/07/92""",OAK,NYA,NYC16,1980/09/02,0,8:00PM,night,true,bremn901,reedr901,barnl901,morrd901,"""A's/Yankees""","""Marc Stephenson""","""Marc Stephenson""",1996/08/10 12:08PM,park,none,86,tocf,16,unknown,rain,unknown,148,23516,may-r101,mccas001,,pinil001,,
NYA198009030,"""version 7RS(19) of 07/07/92""",OAK,NYA,NYC16,1980/09/03,0,8:00PM,night,true,reedr901,barnl901,morrd901,bremn901,"""A's/Yankees""","""Marc Stephenson""","""Marc Stephenson""",1996/08/10 8:30PM,park,none,83,ltor,14,unknown,unknown,unknown,157,27091,johnt001,kingb101,,jackr001,,
NYA198009040,"""version 7RS(19) of 07/07/92""",CAL,NYA,NYC16,1980/09/04,0,8:00PM,night,true,morrd901,shulj901,coont901,kunkb101,"""Angels/Yankees""","""Marc Stephenson""","""Marc Stephenson""",1996/08/10 11:14PM,park,none,75,rtol,10,unknown,unknown,unknown,178,20967,perrg101,tanaf001,guidr001,ceror001,,
NYA198009050,"""version 7RS(19) of 07/07/92""",CAL,NYA,NYC16,1980/09/05,0,8:00PM,night,true,shulj901,coont901,kunkb101,morrd901,"""Angels/Yankees""","""Marc Stephenson""","""Marc Stephenson""",1996/08/11 11:58AM,park,none,73,tolf,14,unknown,unknown,unknown,184,30109,gossr001,hassa001,,randw001,,
NYA198009060,"""version 7RS(19) of 07/07/92""",CAL,NYA,NYC16,1980/09/06,0,8:00PM,night,true,coont901,kunkb101,morrd901,shulj901,"""Angels/Yankees""","""Marc Stephenson""","""Marc Stephenson""",1996/08/11 8:45PM,park,none,74,tocf,15,unknown,unknown,unknown,161,37781,undet001,frosd101,gossr001,,,
NYA198009070,"""version 7RS(19) of 07/07/92""",CAL,NYA,NYC16,1980/09/07,0,2:00PM,day,true,morrd901,shulj901,(none),coont901,"""Angels/Yankees""","""Marc Stephenson""","""Marc Stephenson""",1996/08/13 10:42PM,park,none,79,fromlf,15,unknown,unknown,unknown,195,38794,may-r101,dorsj001,gossr001,spenj101,,
NYA198009160,"""version 7RS(19) of 07/07/92""",TOR,NYA,NYC16,1980/09/16,0,8:09PM,night,true,sprim901,merrd901,cousd901,brinj901,"""Yankees/Jays""","""Doug Burks""","""Doug Burks""",1996/11/28 11:29AM,unknown,none,64,unknown,8,unknown,unknown,unknown,151,20281,guidr001,clanj001,gossr001,spenj101,,
NYA198009170,"""version 7RS(19) of 07/07/92""",TOR,NYA,NYC16,1980/09/17,0,8:00PM,night,true,merrd901,cousd901,sprim901,brinj901,"""Yankees/Jays""","""Doug Burks""","""Doug Burks""",1996/12/07 1:23PM,unknown,none,75,unknown,15,unknown,unknown,unknown,248,22516,undet001,kucej101,,dentb001,,
NYA198009180,"""version 7RS(19) of 07/07/92""",TOR,NYA,NYC16,1980/09/18,0,9:22PM,night,true,cousd901,sprim901,brinj901,merrd901,"""Yankees/Jays""","""Doug Burks""","""Doug Burks""",1996/12/19 9:09PM,unknown,none,64,unknown,12,unknown,unknown,unknown,137,20129,leall001,johnt001,,,,
NYA198009190,"""version 7RS(19) of 07/07/92""",BOS,NYA,NYC16,1980/09/19,0,8:08PM,night,true,reilm901,goetr901,kaisk901,hallb901,"""Red Sox""","""Greg Beston""","""Greg Beston""",1996/03/14 2:19PM,unknown,none,76,unknown,-1,unknown,unknown,night,163,50505,tianl101,renks101,gossr001,browb001,,
NYA198009200,"""version 7RS(19) of 07/07/92""",BOS,NYA,NYC16,1980/09/20,0,2:27PM,day,true,goetr901,kaisk901,hallb901,reilm901,"""Red Sox/Yankees""","""Greg Beston""","""Greg Beston""",1996/04/06 12:01PM,unknown,none,75,unknown,-1,unknown,none,unknown,165,50257,ecked001,perrg101,,walkc001,,
NYA198009210,"""version 7RS(19) of 07/07/92""",BOS,NYA,NYC16,1980/09/21,0,2:07PM,day,true,kaisk901,hallb901,reilm901,goetr901,"""Red Sox/Yankees""","""Greg Beston""","""Greg Beston""",1996/04/06 1:01PM,unknown,none,86,unknown,-1,unknown,none,unknown,138,54033,guidr001,tudoj001,gossr001,watsb001,,
NYA198009220,"""version 7RS(19) of 07/07/92""",CLE,NYA,NYC16,1980/09/22,0,8:00PM,night,true,mccol901,pales901,clara901,phild901,"""Indians/Yankees""","""Greg Beston""","""Greg Beston""",1996/03/09 12:30PM,unknown,none,82,unknown,12,unknown,unknown,night,143,16024,johnt001,barkl001,gossr001,watsb001,,
NYA198009230,"""version 7RS(19) of 07/07/92""",CLE,NYA,NYC16,1980/09/23,0,8:00PM,night,true,pales901,clara901,phild901,mccol901,"""Indians/Yankees""","""Greg Beston""","""Greg Beston""",1996/03/09 12:48PM,unknown,none,71,unknown,18,unknown,unknown,night,166,24061,davir001,stanm001,,sodee101,,
NYA198009240,"""version 7RS(19) of 07/07/92""",CLE,NYA,NYC16,1980/09/24,0,8:00PM,night,true,clara901,phild901,mccol901,pales901,"""Indians/Yankees""","""Greg Beston""","""Greg Beston""",1996/03/09 3:39PM,unknown,none,62,unknown,10,unknown,unknown,night,153,22159,tianl101,owchb001,undet001,watsb001,,
NYA198009250,"""version 7RS(19) of 07/07/92""",CLE,NYA,NYC16,1980/09/25,0,8:00PM,night,true,phild901,mccol901,pales901,clara901,"""Indians/Yankees""","""Greg Beston""","""Greg Beston""",1996/03/09 4:38PM,unknown,none,63,unknown,10,unknown,unknown,night,163,21441,waitr001,perrg101,,,,
NYA198010020,"""version 7RS(19) of 07/07/92""",DET,NYA,NYC16,1980/10/02,0,8:00PM,night,true,kaisk901,hallb901,reilm901,roe-r901,"""FOLEY""",,"""R. ELLIOTT""",1996/04/02 6:53AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,24316,guidr001,morrj001,gossr001,jackr001,,
NYA198010041,"""version 7RS(19) of 07/07/92""",DET,NYA,NYC16,1980/10/04,1,2:00PM,day,true,hallb901,reilm901,roe-r901,kaisk901,,,"""R. Elliott""",1996/04/04 6:44AM,unknown,none,65,unknown,12,unknown,unknown,unknown,143,0,may-r101,weavr101,gossr001,jackr001,,
NYA198010042,"""version 7RS(19) of 07/07/92""",DET,NYA,NYC16,1980/10/04,2,5:16PM,night,true,reilm901,roe-r901,kaisk901,hallb901,,,"""R. Elliott""",1996/04/04 8:16AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,171,55410,tobid001,grifm001,,,,
NYA198010050,"""version 7RS(19) of 07/07/92""",DET,NYA,NYC16,1980/10/05,0,2:00PM,day,true,hallb901,reilm901,(none),roe-r901,,,"""R. Elliott""",1996/04/05 10:02PM,unknown,none,61,unknown,8,unknown,unknown,unknown,116,35879,lollt001,schad001,birdd101,sodee101,,
TEX198004100,"""version 7RS(19) of 07/07/92""",NYA,TEX,ARL01,1980/04/10,0,7:35PM,night,true,sprim901,brinj901,bremn901,merrd901,"""Yankees""","""David W. Smith""","""David W. Smith""",1995/01/04 9:32PM,park,none,0,unknown,-1,unknown,unknown,unknown,159,33196,lyles101,undet001,,,,
TEX198004110,"""version 7RS(19) of 07/07/92""",NYA,TEX,ARL01,1980/04/11,0,7:35PM,night,true,brinj901,bremn901,merrd901,sprim901,"""Texas/Yankees""","""Bill Disney""","""Bill Disney""",1995/09/24 8:46AM,park,none,0,unknown,18,unknown,unknown,unknown,138,21424,jenkf101,davir001,rajsd101,staur001,,
TEX198004131,"""version 7RS(19) of 07/07/92""",NYA,TEX,ARL01,1980/04/13,1,3:35PM,day,true,bremn901,merrd901,sprim901,brinj901,"""Texas/Yankees""","""Bill Disney""","""Bill Disney""",1995/09/25 6:55AM,park,none,48,unknown,28,unknown,rain,unknown,159,0,tianl101,comes001,,gambo001,,
TEX198004132,"""version 7RS(19) of 07/07/92""",NYA,TEX,ARL01,1980/04/13,2,6:45PM,night,true,merrd901,sprim901,brinj901,bremn901,"""Texas/Yankees""","""Bill Disney""","""Bill Disney""",1995/09/26 6:56AM,park,none,50,unknown,16,unknown,unknown,night,187,13882,figue101,perrg101,undet001,,,
TEX198004140,"""version 7RS(19) of 07/07/92""",CLE,TEX,ARL01,1980/04/14,0,0:00PM,night,true,pales901,phild901,dimul901,clara901,"""Texas/Cleveland""","""Bill Disney""","""Bill Disney""",1995/09/26 9:55AM,park,none,0,unknown,-1,unknown,unknown,night,152,8656,medid101,waitr001,lyles101,sundj001,,
TEX198004150,"""version 7RS(19) of 07/07/92""",CLE,TEX,ARL01,1980/04/15,0,0:00PM,night,true,phild901,dimul901,clara901,pales901,"""Texas/Cleveland""","""Bill Disney""","""Bill Disney""",1995/09/26 11:07AM,park,none,0,unknown,-1,unknown,unknown,night,135,11895,matlj101,owchb001,,sampb001,,
TEX198004160,"""version 7RS(19) of 07/07/92""",CLE,TEX,ARL01,1980/04/16,0,0:00PM,night,true,dimul901,clara901,pales901,phild901,"""Texas/Cleveland""","""Bill Disney""","""Bill Disney""",1995/09/29 6:18AM,park,none,0,unknown,-1,unknown,unknown,night,189,11557,kernj001,cruzv101,,ziskr101,,
TEX198004210,"""version 7RS(19) of 07/07/92""",DET,TEX,ARL01,1980/04/21,0,0:00PM,night,true,denkd901,mccol901,fordd901,koscg901,"""Texas""","""Bill Disney""","""Bill Disney""",1995/09/28 6:14AM,park,none,0,unknown,-1,unknown,unknown,night,134,14834,matlj101,wilcm001,lyles101,oliva001,,
TEX198004220,"""version 7RS(19) of 07/07/92""",DET,TEX,ARL01,1980/04/22,0,0:00PM,night,true,mccol901,fordd901,koscg901,denkd901,"""Texas""","""Bill Disney""","""Bill Disney""",1995/09/28 6:28AM,park,none,0,unknown,-1,unknown,unknown,night,114,14650,rozed001,jenkf101,,gibsk001,,
TEX198004230,"""version 7RS(19) of 07/07/92""",DET,TEX,ARL01,1980/04/23,0,0:00PM,night,true,fordd901,koscg901,denkd901,mccol901,"""Texas""","""Bill Disney""","""Bill Disney""",1995/09/28 7:07AM,park,none,0,unknown,-1,unknown,unknown,night,137,13334,morrj001,comes001,lopea001,,,
TEX198005020,"""version 7RS(19) of 07/07/92""",BAL,TEX,ARL01,1980/05/02,0,0:00PM,night,true,mccol901,fordd901,koscg901,evanj901,"""Orioles""","""G. Fitzgerald""","""G. Fitzgerald""",1993/12/28 11:24AM,park,none,0,unknown,-1,unknown,unknown,night,162,21962,flanm001,kernj001,stodt001,may-l101,,
TEX198005030,"""version 7RS(19) of 07/07/92""",BAL,TEX,ARL01,1980/05/03,0,0:00PM,night,true,fordd901,koscg901,evanj901,mccol901,"""Orioles""","""G. Fitzgerald""","""G. Fitzgerald""",1993/12/28 11:38AM,park,none,0,unknown,-1,unknown,unknown,night,128,25402,jenkf101,palmj001,,oliva001,,
TEX198005040,"""version 7RS(19) of 07/07/92""",BAL,TEX,ARL01,1980/05/04,0,0:00PM,night,true,koscg901,evanj901,mccol901,fordd901,"""Orioles""","""G. Fitzgerald""","""G. Fitzgerald""",1993/12/28 12:04PM,park,none,0,unknown,-1,unknown,unknown,night,184,14653,martd001,comes001,fordd101,singk001,,
TEX198005050,"""version 7RS(19) of 07/07/92""",BOS,TEX,ARL01,1980/05/05,0,0:00PM,night,true,deegb901,garcr901,reilm901,neudj901,"""Texas""","""Bill Disney""","""Bill Disney""",1995/09/29 9:45AM,park,none,0,unknown,-1,unknown,unknown,night,180,12702,perrg101,ecked001,,bellb001,,
TEX198005060,"""version 7RS(19) of 07/07/92""",BOS,TEX,ARL01,1980/05/06,0,0:00PM,night,true,garcr901,reilm901,neudj901,deegb901,"""Texas""","""Bill Disney""","""Bill Disney""",1995/09/30 7:29AM,park,none,0,unknown,-1,unknown,unknown,night,158,11349,medid101,hursb001,,sampb001,,
TEX198005070,"""version 7RS(19) of 07/07/92""",BOS,TEX,ARL01,1980/05/07,0,0:00PM,night,true,reilm901,neudj901,deegb901,garcr901,"""Texas""","""Bill Disney""","""Bill Disney""",1995/09/30 11:31AM,park,none,0,unknown,-1,unknown,unknown,unknown,216,13866,dragd101,devia101,,,,
TEX198005090,"""version 7RS(19) of 07/07/92""",CHA,TEX,ARL01,1980/05/09,0,0:00PM,night,true,neudj901,deegb901,garcr901,reilm901,"""Texas""","""Bill Disney""","""Bill Disney""",1995/10/01 10:25AM,park,none,0,unknown,-1,unknown,unknown,night,155,23600,kernj001,prolm101,,ziskr101,,
TEX198005100,"""version 7RS(19) of 07/07/92""",CHA,TEX,ARL01,1980/05/10,0,0:00PM,day,true,deegb901,garcr901,reilm901,neudj901,"""Texas""","""Bill Disney""","""Bill Disney""",1995/10/02 8:52AM,park,none,0,unknown,-1,unknown,unknown,unknown,205,24327,farme101,darwd001,,boslt001,,
TEX198005110,"""version 7RS(19) of 07/07/92""",CHA,TEX,ARL01,1980/05/11,0,0:00PM,night,true,garcr901,reilm901,neudj901,deegb901,"""TEX Scorer""","""Sean Lahman""","""Sean Lahman""",1996/03/13 10:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,17849,medid101,wortr101,,ellij101,,
TEX198005190,"""version 7RS(19) of 07/07/92""",CAL,TEX,ARL01,1980/05/19,0,0:00PM,night,true,coont901,shulj901,kunkb101,kaisk901,"""Angels/Rangers""","""M. Pankin""","""M. Pankin""",1996/06/08 11:18AM,park,none,0,unknown,-1,unknown,unknown,night,214,15833,cleam001,kernj001,,cruzt001,,
TEX198005200,"""version 7RS(19) of 07/07/92""",CAL,TEX,ARL01,1980/05/20,0,0:00PM,night,true,shulj901,kunkb101,kaisk901,coont901,"""CAL/TEX""","""Chris Chestnut""","""Chris Chestnut""",1996/03/11 5:32PM,park,none,0,unknown,-1,unknown,unknown,unknown,124,16803,marta101,medid101,larod101,rudij101,,
TEX198005210,"""version 7RS(19) of 07/07/92""",CAL,TEX,ARL01,1980/05/21,0,0:00PM,night,true,kunkb101,kaisk901,coont901,shulj901,"""Angels/Rangers""","""M. Pankin""","""M. Pankin""",1996/06/08 10:48AM,park,none,0,unknown,-1,unknown,unknown,night,180,16232,cleam001,kernj001,,cowea001,,
TEX198005220,"""version 7RS(19) of 07/07/92""",CAL,TEX,ARL01,1980/05/22,0,0:00PM,night,true,kaisk901,coont901,shulj901,kunkb101,"""Angels/Rangers""","""M. Pankin""","""M. Pankin""",1996/06/07 5:30PM,park,none,0,unknown,-1,unknown,unknown,night,171,15308,darwd001,aased001,,willb101,,
TEX198005300,"""version 7RS(19) of 07/07/92""",OAK,TEX,ARL01,1980/05/30,0,7:30PM,night,true,pales901,cousd901,clara901,phild901,"""OAK/TEX""","""Chris Chestnut""","""Chris Chestnut""",1996/05/20 3:39PM,park,none,0,unknown,-1,unknown,unknown,unknown,154,26613,mccas001,perrg101,,,,
TEX198005310,"""version 7RS(19) of 07/07/92""",OAK,TEX,ARL01,1980/05/31,0,7:30PM,night,true,cousd901,clara901,phild901,pales901,"""OAK/TEX""","""Chris Chestnut""","""Chris Chestnut""",1996/05/23 12:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,162,24305,norrm101,medid101,laceb001,,,
TEX198006010,"""version 7RS(19) of 07/07/92""",OAK,TEX,ARL01,1980/06/01,0,7:30PM,night,true,clara901,phild901,pales901,cousd901,"""OAK/TEX""","""Chris Chestnut""","""Chris Chestnut""",1996/05/27 6:16PM,park,none,0,unknown,-1,unknown,unknown,unknown,173,17892,darwd001,keoum001,,oliva001,,
TEX198006050,"""version 7RS(19) of 07/07/92""",KCA,TEX,ARL01,1980/06/05,0,7:35PM,night,true,sprim901,brinj901,bremn901,merrd901,"""Tex/KC""","""Vincent""","""Vincent""",1996/03/17 7:08PM,park,none,91,unknown,-1,unknown,unknown,night,152,16512,leond001,kernj001,,whitf001,,
TEX198006060,"""version 7RS(19) of 07/07/92""",KCA,TEX,ARL01,1980/06/06,0,7:35PM,night,true,brinj901,bremn901,merrd901,sprim901,"""Tex/KC""","""Vincent""","""Vincent""",1996/03/17 7:25PM,park,none,93,unknown,-1,unknown,unknown,night,157,26367,splip001,matlj101,quisd001,otisa001,,
TEX198006070,"""version 7RS(19) of 07/07/92""",KCA,TEX,ARL01,1980/06/07,0,7:35PM,night,true,bremn901,merrd901,sprim901,brinj901,"""Tex/KC""","""Vincent""","""Vincent""",1996/03/17 7:38PM,park,none,0,unknown,-1,unknown,unknown,night,178,24530,galer001,perrg101,,hurdc001,,
TEX198006080,"""version 7RS(19) of 07/07/92""",KCA,TEX,ARL01,1980/06/08,0,7:35PM,night,true,merrd901,sprim901,brinj901,bremn901,"""Tex/KC""","""Vincent""","""Vincent""",1996/03/17 7:51PM,park,none,0,unknown,-1,unknown,unknown,night,188,16179,chrig101,babcb101,quisd001,bretg001,,
TEX198006180,"""version 7RS(19) of 07/07/92""",MIL,TEX,ARL01,1980/06/18,0,7:39PM,night,true,neudj901,deegb901,reilm901,parkd901,"""Rangers/Brewers""","""Dobrow""","""Dobrow""",1996/06/23 7:24PM,park,none,0,unknown,-1,unknown,unknown,unknown,123,12750,medid101,keetr101,,oliva001,,
TEX198006190,"""version 7RS(19) of 07/07/92""",MIL,TEX,ARL01,1980/06/19,0,0:00PM,night,true,deegb901,reilm901,parkd901,neudj901,"""Rangers/Brewers""","""Doug Burks""","""Doug Burks""",1996/06/04 4:22AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,152,12763,travb101,allab101,mitcp101,moned101,,
TEX198006200,"""version 7RS(19) of 07/07/92""",TOR,TEX,ARL01,1980/06/20,0,0:00PM,night,true,reilm901,parkd901,neudj901,deegb901,"""Rangers/Jays""","""Doug Burks""","""Doug Burks""",1996/06/08 10:19PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,13747,jenkf101,garvj101,,ziskr101,,
TEX198006210,"""version 7RS(19) of 07/07/92""",TOR,TEX,ARL01,1980/06/21,0,0:00PM,night,true,parkd901,neudj901,deegb901,reilm901,"""Rangers/Jays""","""Doug Burks""","""Doug Burks""",1996/06/12 2:38AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,17846,matlj101,mclaj001,,putnp001,,
TEX198006220,"""version 7RS(19) of 07/07/92""",TOR,TEX,ARL01,1980/06/22,0,0:00PM,night,true,neudj901,deegb901,reilm901,parkd901,"""Rangers/Jays""","""Doug Burks""","""Doug Burks""",1996/06/15 12:53AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,206,13650,garvj101,kernj001,,mosel001,,
TEX198006240,"""version 7RS(19) of 07/07/92""",SEA,TEX,ARL01,1980/06/24,0,0:00PM,night,true,fordd901,cousd901,koscg901,denkd901,"""Seattle/Rangers""","""Greg Beston""","""Greg Beston""",1996/04/07 7:52PM,unknown,none,0,unknown,-1,unknown,unknown,night,138,11324,lyles101,rawls001,,oliva001,,
TEX198006250,"""version 7RS(19) of 07/07/92""",SEA,TEX,ARL01,1980/06/25,0,0:00PM,night,true,cousd901,koscg901,denkd901,fordd901,"""Seattle/Rangers""","""Greg Beston""","""Greg Beston""",1996/04/07 10:35PM,unknown,none,0,unknown,-1,unknown,unknown,night,119,14029,jenkf101,parrm101,,bellb001,,
TEX198006260,"""version 7RS(19) of 07/07/92""",SEA,TEX,ARL01,1980/06/26,0,0:00PM,night,true,koscg901,denkd901,fordd901,cousd901,"""Seattle/Rangers""","""Greg Beston""","""Greg Beston""",1996/04/07 11:35PM,unknown,none,0,unknown,-1,unknown,unknown,night,151,9531,bannf001,matlj101,rawls001,mendm101,,
TEX198006270,"""version 7RS(19) of 07/07/92""",MIN,TEX,ARL01,1980/06/27,0,0:00PM,night,true,denkd901,fordd901,cousd901,koscg901,"""Rangers/Twins""","""Doug Burks""","""Doug Burks""",1996/07/04 5:33PM,unknown,none,109,unknown,10,unknown,unknown,unknown,109,10818,perrg101,redfp101,,oliva001,,
TEX198006280,"""version 7RS(19) of 07/07/92""",MIN,TEX,ARL01,1980/06/28,0,0:00PM,night,true,fordd901,cousd901,koscg901,denkd901,"""Rangers/Twins""","""Doug Burks""","""Doug Burks""",1996/07/09 3:37AM,unknown,none,107,unknown,-1,unknown,unknown,unknown,158,14336,comes001,koosj001,darwd001,oliva001,,
TEX198006290,"""version 7RS(19) of 07/07/92""",MIN,TEX,ARL01,1980/06/29,0,0:00PM,night,true,cousd901,koscg901,denkd901,fordd901,"""Rangers/Twins""","""Doug Burks""","""Doug Burks""",1996/07/23 3:30AM,unknown,none,105,unknown,-1,unknown,unknown,unknown,179,22342,ericr101,medid101,corbd001,smalr001,,
TEX198007100,"""version 7RS(19) of 07/07/92""",NYA,TEX,ARL01,1980/07/10,0,7:35PM,night,true,malog901,hallb901,goetr901,roe-r901,"""TEX/NYA""","""Chris Chestnut""","""Chris Chestnut""",1996/12/01 3:21PM,park,none,0,unknown,-1,unknown,unknown,unknown,161,34463,guidr001,jenkf101,lollt001,,,
TEX198007110,"""version 7RS(19) of 07/07/92""",NYA,TEX,ARL01,1980/07/11,0,7:30PM,night,true,hallb901,goetr901,roe-r901,malog901,"""TEX/NYA""","""Chris Chestnut""","""Chris Chestnut""",1996/12/02 8:44PM,park,none,0,unknown,-1,unknown,unknown,unknown,172,32378,matlj101,undet001,johnj001,bellb001,,
TEX198007120,"""version 7RS(19) of 07/07/92""",CLE,TEX,ARL01,1980/07/12,0,0:00PM,night,true,goetr901,roe-r901,malog901,hallb901,"""Indians/Rangers""","""Greg Beston""","""Greg Beston""",1996/02/11 2:41PM,unknown,none,0,unknown,-1,unknown,unknown,night,197,27784,barkl001,perrg101,cruzv101,hassr001,,
TEX198007130,"""version 7RS(19) of 07/07/92""",CLE,TEX,ARL01,1980/07/13,0,0:00PM,night,true,roe-r901,malog901,hallb901,goetr901,"""Indians/Rangers""","""Greg Beston""","""Greg Beston""",1996/02/11 3:08PM,unknown,none,0,unknown,-1,unknown,unknown,night,149,12503,medid101,spild001,,oliva001,,
TEX198007140,"""version 7RS(19) of 07/07/92""",CLE,TEX,ARL01,1980/07/14,0,0:00PM,night,true,malog901,hallb901,goetr901,roe-r901,"""Indians/Rangers""","""Greg Beston""","""Greg Beston""",1996/02/11 5:25PM,unknown,none,0,unknown,-1,unknown,unknown,night,140,9446,darwd001,waitr001,,staur001,,
TEX198007150,"""version 7RS(19) of 07/07/92""",CHA,TEX,ARL01,1980/07/15,0,7:30PM,night,true,reilm901,spenf901,neudj901,reedr901,"""Rangers/ChiSox""","""Marc Stephenson""","""Marc Stephenson""",1996/06/18 10:31PM,park,none,102,unknown,-1,unknown,unknown,night,157,13777,burnb001,jenkf101,,molib101,,
TEX198007160,"""version 7RS(19) of 07/07/92""",CHA,TEX,ARL01,1980/07/16,0,7:30PM,night,true,spenf901,neudj901,reedr901,reilm901,"""Rangers/ChiSox""","""Marc Stephenson""","""Marc Stephenson""",1996/06/22 1:35PM,park,none,106,unknown,-1,unknown,unknown,sunny,148,11256,matlj101,dotsr001,lyles101,staur001,,
TEX198007170,"""version 7RS(19) of 07/07/92""",CHA,TEX,ARL01,1980/07/17,0,7:30PM,night,true,neudj901,reedr901,reilm901,spenf901,"""Rangers/ChiSox""","""Marc Stephenson""","""Marc Stephenson""",1996/06/22 7:51PM,park,none,0,unknown,-1,unknown,unknown,unknown,165,13489,darwd001,prolm101,,ziskr101,,
TEX198007290,"""version 7RS(19) of 07/07/92""",BAL,TEX,ARL01,1980/07/29,0,0:00PM,night,true,johnm901,mckej901,fordd901,evanj901,"""Bal""","""Fitzgerald""","""Vincent""",1995/05/06 1:17PM,park,none,0,unknown,-1,unknown,unknown,night,137,15808,mcgrs001,hougc001,martt001,kellp101,,
TEX198007300,"""version 7RS(19) of 07/07/92""",BAL,TEX,ARL01,1980/07/30,0,0:00PM,night,true,mckej901,fordd901,evanj901,johnm901,"""Bal""","""Fitzgerald""","""Vincent""",1995/05/06 1:41PM,park,none,0,unknown,-1,unknown,unknown,night,171,12704,palmj001,perrg101,stodt001,bumba001,,
TEX198007310,"""version 7RS(19) of 07/07/92""",BAL,TEX,ARL01,1980/07/31,0,0:00PM,night,true,fordd901,evanj901,johnm901,mckej901,"""Bal""","""Fitzgerald""","""Vincent""",1995/05/07 8:56AM,park,none,0,unknown,-1,unknown,unknown,night,142,14969,jenkf101,stons101,darwd001,bellb001,,
TEX198008010,"""version 7RS(19) of 07/07/92""",BOS,TEX,ARL01,1980/08/01,0,7:39PM,night,true,morrd901,hendt901,shulj901,kunkb101,"""Red Sox/Rangers""","""Greg Beston""","""Greg Beston""",1996/03/25 6:02PM,unknown,none,101,unknown,-1,unknown,unknown,night,167,18325,medid101,remmw101,darwd001,putnp001,,
TEX198008020,"""version 7RS(19) of 07/07/92""",BOS,TEX,ARL01,1980/08/02,0,7:37PM,night,true,hendt901,shulj901,kunkb101,morrd901,"""Red Sox/Rangers""","""Greg Beston""","""Greg Beston""",1996/03/25 6:54PM,unknown,none,102,unknown,-1,unknown,unknown,night,155,24722,ojedb001,figue101,stanb001,dwyej001,,
TEX198008030,"""version 7RS(19) of 07/07/92""",BOS,TEX,ARL01,1980/08/03,0,6:08PM,night,true,shulj901,kunkb101,morrd901,hendt901,"""Red Sox/Rangers""","""Greg Beston""","""Greg Beston""",1996/03/25 8:20PM,unknown,none,97,unknown,-1,unknown,unknown,unknown,180,32015,torrm001,matlj101,locks101,evand002,,
TEX198008080,"""version 7RS(19) of 07/07/92""",DET,TEX,ARL01,1980/08/08,0,0:00PM,night,true,hallb901,morrd901,kaisk901,johnm901,,,"""R. Elliott""",1996/02/17 10:55AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,176,14138,petrd001,figue101,,trama001,,
TEX198008090,"""version 7RS(19) of 07/07/92""",DET,TEX,ARL01,1980/08/09,0,0:00PM,night,true,morrd901,kaisk901,johnm901,hallb901,,,"""R. Elliott""",1996/02/17 11:58AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,188,19021,darwd001,lopea001,,grubj001,,
