game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,gametype,innings
PHI194209072,"""version 7RS(19) of 07/07/92""",NY1,PHI,PHI11,1942/09/07,2,0:00PM,day,false,mageg901,jordl901,(none),barrg901,"""266,119,104,99,98,103,96""","""Tom Thress""","""David W. Smith""",2017/05/16 9:36PM,park,none,0,unknown,-1,unknown,unknown,unknown,118,5290,carpb101,meltr101,,,,
PHI194209100,"""version 7RS(19) of 07/07/92""",PIT,PHI,PHI11,1942/09/10,0,0:00PM,day,false,jordl901,barrg901,(none),mageg901,"""126""","""Comly""","""Comly""",1999/12/04 10:14AM,park,none,0,unknown,-1,unknown,drizzle,unknown,131,0,hught101,dietd102,,,,
PHI194209110,"""version 7RS(19) of 07/07/92""",CIN,PHI,PHI11,1942/09/11,0,0:00PM,day,false,barrg901,mageg901,(none),jordl901,"""524""","""DWV""","""DWV""",2015/01/21 12:42PM,park,none,0,unknown,-1,dry,none,cloudy,163,393,beggj101,meltr101,,,,
PHI194209120,"""version 7RS(19) of 07/07/92""",CIN,PHI,PHI11,1942/09/12,0,0:00PM,day,false,mageg901,jordl901,(none),barrg901,"""126""","""Comly""","""Comly""",1999/12/04 10:27AM,park,none,0,unknown,-1,unknown,unknown,unknown,128,1017,ridde101,lapia101,,,,
PHI194209131,"""version 7RS(19) of 07/07/92""",SLN,PHI,PHI11,1942/09/13,1,0:00PM,day,false,conlj102,rearb901,goetl901,barrg901,"""126""","""Comly""","""Comly""",1999/12/04 10:33AM,park,none,0,unknown,-1,unknown,unknown,unknown,115,0,hught101,beazj101,,,,
PHI194209132,"""version 7RS(19) of 07/07/92""",SLN,PHI,PHI11,1942/09/13,2,0:00PM,day,false,rearb901,goetl901,barrg901,conlj102,"""126""","""Comly""","""Comly""",1999/12/04 10:43AM,park,none,0,unknown,-1,unknown,unknown,unknown,130,20798,beckb103,meltr101,,,,
PHI194209140,"""version 7RS(19) of 07/07/92""",SLN,PHI,PHI11,1942/09/14,0,0:00PM,day,false,goetl901,barrg901,(none),conlj102,"""102,208,266,119""","""Tom Thress""","""David W. Smith""",2017/05/19 6:03PM,park,none,0,unknown,-1,unknown,unknown,unknown,132,2550,krish101,podgj101,,,,
PHI194209150,"""version 7RS(19) of 07/07/92""",SLN,PHI,PHI11,1942/09/15,0,0:00PM,day,false,barrg901,conlj102,rearb901,goetl901,"""253,102""","""D Lamoureaux/Bill Way""","""D Lamoureaux/RWood""",2007/07/04 7:21AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,199,3526,dickm101,johns103,,,,
PHI194209162,"""version 7RS(19) of 07/07/92""",CHN,PHI,PHI11,1942/09/16,2,0:00PM,day,false,searz901,dunnt901,(none),(none),"""277,68,67,222,266,119""","""Dick Cramer""","""Dick Cramer""",2017/05/21 9:45AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,97,1287,bithh101,henng101,,,,
PHI194209170,"""version 7RS(19) of 07/07/92""",CHN,PHI,PHI11,1942/09/17,0,0:00PM,day,false,dunnt901,searz901,(none),(none),"""111,266,277""","""Jim Herdman""","""Jim Herdman""",2017/05/22 10:10PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,103,1500,wyseh101,lapia101,,,,
PHI194209260,"""version 7RS(19) of 07/07/92""",BRO,PHI,PHI11,1942/09/26,0,0:00PM,day,false,stewb901,pineb101,goetl901,jordl901,"""126""","""Comly""","""Comly""",1999/12/04 10:58AM,park,none,0,unknown,-1,unknown,unknown,unknown,135,2874,frenl101,meltr101,caseh101,,,
PHI194209270,"""version 7RS(19) of 07/07/92""",BRO,PHI,PHI11,1942/09/27,0,0:00PM,day,false,pineb101,goetl901,(none),(none),"""126""","""Comly""","""Comly""",1999/07/24 6:57PM,park,none,0,unknown,-1,unknown,unknown,unknown,113,4650,higbk101,hught101,webbl102,,,
SLA194204170,"""version 7RS(19) of 07/07/92""",DET,SLA,STL07,1942/04/17,0,0:00PM,day,false,quinj901,basis901,(none),stewe901,"""102,56,208""","""Frownfelter/RWood""","""Frownfelter/RWood""",2016/07/02 2:32PM,park,none,0,unknown,-1,unknown,unknown,unknown,139,4956,harrb109,trucv101,holla101,,,
SLA194204180,"""version 7RS(19) of 07/07/92""",DET,SLA,STL07,1942/04/18,0,0:00PM,day,false,basis901,stewe901,(none),quinj901,"""128,102,207,56,410,212""","""Tom Thress""","""David W. Smith""",2017/03/16 9:28AM,park,none,0,unknown,-1,unknown,unknown,unknown,114,3948,whith101,muncb101,,,,
SLA194204191,"""version 7RS(19) of 07/07/92""",DET,SLA,STL07,1942/04/19,1,0:00PM,day,false,stewe901,quinj901,(none),basis901,"""102,208,56,410,212""","""Tom Thress""","""David W. Smith""",2017/03/19 9:51AM,park,none,0,unknown,-1,unknown,unknown,unknown,82,0,aukee101,benta101,,,,
SLA194204192,"""version 7RS(19) of 07/07/92""",DET,SLA,STL07,1942/04/19,2,0:00PM,day,false,quinj901,basis901,(none),stewe901,"""102,208,56,410,212""","""Tom Thress""","""David W. Smith""",2017/03/19 9:59AM,park,none,0,unknown,-1,unknown,unknown,unknown,118,13738,fuchc101,niggj101,,,,
SLA194204230,"""version 7RS(19) of 07/07/92""",CLE,SLA,STL07,1942/04/23,0,0:00PM,day,false,basis901,stewe901,(none),quinj901,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/07/06 2:28PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,102,1540,bagbj102,aukee101,,,,
SLA194204240,"""version 7RS(19) of 07/07/92""",CLE,SLA,STL07,1942/04/24,0,0:00PM,day,false,stewe901,quinj901,(none),basis901,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/07/06 2:43PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,989,hardm101,galed101,,,,
SLA194205090,"""version 7RS(19) of 07/07/92""",CHA,SLA,STL07,1942/05/09,0,0:00PM,day,false,grieb901,rue-j901,(none),geish901,"""277,102,208,68,67,111""","""Jim Wohlenhaus""","""David W. Smith""",2017/03/13 2:51PM,park,none,0,unknown,-1,unknown,unknown,unknown,96,1785,dietb101,niggj101,,,,
SLA194205120,"""version 7RS(19) of 07/07/92""",PHA,SLA,STL07,1942/05/12,0,0:00PM,day,false,hubbc901,romme101,(none),mcgob901,"""102,119,208,266""","""Jim Herdman""","""Jim Herdman""",2017/03/10 11:47AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,857,marcp101,harrb109,calif101,,,
SLA194205130,"""version 7RS(19) of 07/07/92""",PHA,SLA,STL07,1942/05/13,0,0:00PM,day,false,romme101,mcgob901,(none),hubbc901,"""119,208,266""","""Dick Cramer""","""Dick Cramer""",2017/03/14 9:30AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,165,855,wolfr102,holla101,,,,
SLA194205140,"""version 7RS(19) of 07/07/92""",BOS,SLA,STL07,1942/05/14,0,0:00PM,day,false,mcgob901,hubbc901,(none),romme101,"""128,208,71,163""","""Jim Wohlenhaus""","""David W. Smith""",2017/03/14 12:34PM,park,none,0,unknown,-1,unknown,unknown,unknown,107,1050,niggj101,newsd101,,,,
SLA194205160,"""version 7RS(19) of 07/07/92""",BOS,SLA,STL07,1942/05/16,0,0:00PM,day,false,hubbc901,romme101,(none),mcgob901,"""102,208,71,274""","""Dick Cramer""","""Dick Cramer""",2017/03/17 3:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,119,1851,hught102,muncb101,,,,
SLA194205171,"""version 7RS(19) of 07/07/92""",NYA,SLA,STL07,1942/05/17,1,0:00PM,day,false,stewe901,quinj901,(none),basis901,"""316,96""","""Pete Cottrell""","""Pete Cottrell""",2013/07/02 7:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,106,0,aukee101,ruffr101,,,,
SLA194205172,"""version 7RS(19) of 07/07/92""",NYA,SLA,STL07,1942/05/17,2,0:00PM,day,false,quinj901,basis901,(none),stewe901,"""316,96""","""Pete Cottrell""","""Pete Cottrell""",2013/07/02 8:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,114,6417,donaa101,galed101,,,,
SLA194205200,"""version 7RS(19) of 07/07/92""",WS1,SLA,STL07,1942/05/20,0,0:00PM,night,false,basis901,stewe901,(none),quinj901,"""102,208,222""","""Dick Cramer""","""Dick Cramer""",2017/03/19 2:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,122,4647,holla101,wynne101,,,,
SLA194205210,"""version 7RS(19) of 07/07/92""",WS1,SLA,STL07,1942/05/21,0,0:00PM,day,false,stewe901,quinj901,(none),basis901,"""128,208,222""","""Jim Wohlenhaus""","""David W. Smith""",2017/03/19 9:36AM,park,none,0,unknown,-1,unknown,unknown,unknown,117,814,hudss101,muncb101,,,,
SLA194205260,"""version 7RS(19) of 07/07/92""",DET,SLA,STL07,1942/05/26,0,0:00PM,night,false,rue-j901,geish901,(none),grieb901,"""102,208,56""","""Tom Thress""","""David W. Smith""",2017/03/22 8:24PM,park,none,0,unknown,-1,unknown,unknown,unknown,119,4126,benta101,holla101,,,,
SLA194205270,"""version 7RS(19) of 07/07/92""",DET,SLA,STL07,1942/05/27,0,0:00PM,day,false,geish901,grieb901,(none),rue-j901,"""102,208,128,56,401,212""","""Tom Thress""","""David W. Smith""",2017/03/23 9:39AM,park,none,0,unknown,-1,unknown,unknown,unknown,108,896,niggj101,troud101,,,,
SLA194205280,"""version 7RS(19) of 07/07/92""",CHA,SLA,STL07,1942/05/28,0,0:00PM,night,false,grieb901,rue-j901,(none),geish901,"""208,68,111""","""Dick Cramer""","""Dick Cramer""",2017/03/22 3:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,5434,hannl101,grovo101,castg101,,,
SLA194205290,"""version 7RS(19) of 07/07/92""",CHA,SLA,STL07,1942/05/29,0,0:00PM,day,false,rue-j901,geish901,(none),grieb901,"""102,208,68,67,111""","""Dick Cramer""","""Dick Cramer""",2017/03/23 2:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,865,haynj101,biscf101,,,,
SLA194205311,"""version 7RS(19) of 07/07/92""",CLE,SLA,STL07,1942/05/31,1,0:00PM,day,false,rue-j901,geish901,(none),grieb901,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/07/18 6:07PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,104,0,aukee101,bagbj102,,,,
SLA194205312,"""version 7RS(19) of 07/07/92""",CLE,SLA,STL07,1942/05/31,2,0:00PM,day,false,geish901,grieb901,(none),rue-j901,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/07/18 6:13PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,98,8181,niggj101,kennv101,,,,
SLA194206170,"""version 7RS(19) of 07/07/92""",BOS,SLA,STL07,1942/06/17,0,0:00PM,day,false,geish901,grieb901,(none),rue-j901,"""128,102,208,71,163,274""","""Dick Cramer""","""Dick Cramer""",2017/03/30 8:30AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,117,844,aukee101,butlb103,,,,
SLA194206190,"""version 7RS(19) of 07/07/92""",PHA,SLA,STL07,1942/06/19,0,0:00PM,night,false,grieb901,rue-j901,(none),geish901,"""102,208,266,119""","""Dick Cramer""","""Dick Cramer""",2017/03/30 3:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,103,4912,niggj101,fowld101,,,,
SLA194206200,"""version 7RS(19) of 07/07/92""",PHA,SLA,STL07,1942/06/20,0,0:00PM,day,false,rue-j901,geish901,(none),grieb901,"""128,102,208,266""","""Dick Cramer""","""Dick Cramer""",2017/03/31 9:40AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,117,1295,galed101,wolfr102,,,,
SLA194206230,"""version 7RS(19) of 07/07/92""",NYA,SLA,STL07,1942/06/23,0,0:00PM,night,false,pipgg101,summb901,(none),passa901,"""316,96""","""Pete Cottrell""","""Pete Cottrell""",2013/10/08 10:48AM,park,none,0,unknown,-1,unknown,unknown,unknown,136,17501,donaa101,holla101,murpj103,,,
SLA194206240,"""version 7RS(19) of 07/07/92""",NYA,SLA,STL07,1942/06/24,0,0:00PM,day,false,summb901,passa901,(none),pipgg101,"""253,316""","""D Lamoureaux/Smith""","""D Lamoureaux/Smith""",2007/06/22 6:48PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,119,2378,breum101,niggj101,murpj103,,,
SLA194206260,"""version 7RS(19) of 07/07/92""",WS1,SLA,STL07,1942/06/26,0,0:00PM,night,false,passa901,pipgg101,(none),summb901,"""102,208,222""","""Dick Cramer""","""Dick Cramer""",2017/04/01 2:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,143,3561,aukee101,newsb101,,,,
SLA194206270,"""version 7RS(19) of 07/07/92""",WS1,SLA,STL07,1942/06/27,0,0:00PM,day,false,pipgg101,summb901,(none),passa901,"""102,128,208,222""","""Jim Herdman""","""Jim Herdman""",2017/04/03 2:23PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,129,1309,galed101,carra101,,,,
SLA194207220,"""version 7RS(19) of 07/07/92""",PHA,SLA,STL07,1942/07/22,0,0:00PM,day,false,hubbc901,mcgob901,(none),(none),"""102,208,266,119,128""","""Dick Cramer/RWood""","""Dick Cramer/RWood""",2017/04/18 5:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,1894,bessh101,hannl101,wolfr102,,,
SLA194207230,"""version 7RS(19) of 07/07/92""",PHA,SLA,STL07,1942/07/23,0,0:00PM,day,false,mcgob901,hubbc901,(none),(none),"""102,208,266,119,128""","""Dick Cramer/RWood""","""Dick Cramer/RWood""",2017/04/19 4:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,1116,applp101,chrir101,,,,
SLA194207250,"""version 7RS(19) of 07/07/92""",BOS,SLA,STL07,1942/07/25,0,0:00PM,day,false,stewe901,hubbc901,(none),mcgob901,"""128,102,208,163,274""","""Tom Thress""","""David W. Smith""",2017/04/21 4:22PM,park,none,0,unknown,-1,unknown,unknown,unknown,235,2435,rybam101,feres101,,,,
SLA194207261,"""version 7RS(19) of 07/07/92""",BOS,SLA,STL07,1942/07/26,1,0:00PM,day,false,hubbc901,mcgob901,(none),stewe901,"""102,208,71,163,274""","""Tom Thress""","""David W Smith""",2017/04/22 9:55AM,park,none,0,unknown,-1,unknown,unknown,unknown,124,0,galed101,newsd101,,,,
SLA194207262,"""version 7RS(19) of 07/07/92""",BOS,SLA,STL07,1942/07/26,2,0:00PM,day,false,mcgob901,stewe901,(none),hubbc901,"""210,102,208,71,163,274""","""Tom Thress""","""David W. Smith""",2017/04/22 9:56AM,park,none,0,unknown,-1,unknown,unknown,unknown,115,13011,sunds101,wagnc101,,,,
SLA194207290,"""version 7RS(19) of 07/07/92""",WS1,SLA,STL07,1942/07/29,0,0:00PM,day,false,rue-j901,quinj901,(none),romme101,"""128,102,208,222,408a""","""Dick Cramer/RWood""","""Dick Cramer/RWood""",2017/04/21 4:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,154,1054,zubeb101,holla101,hudss101,,,
SLA194207311,"""version 7RS(19) of 07/07/92""",NYA,SLA,STL07,1942/07/31,1,0:00PM,day,false,romme101,stewe901,(none),quinj901,"""316,96""","""Pete Cottrell""","""Pete Cottrell""",2013/12/28 11:40AM,park,none,0,unknown,-1,unknown,unknown,unknown,154,0,holla101,murpj103,applp101,,,
SLA194207312,"""version 7RS(19) of 07/07/92""",NYA,SLA,STL07,1942/07/31,2,0:00PM,night,false,stewe901,quinj901,(none),romme101,"""316,96""","""Pete Cottrell""","""Pete Cottrell""",2013/12/28 12:14PM,park,none,0,unknown,-1,unknown,unknown,unknown,122,16412,chans101,galed101,,,,
SLA194208010,"""version 7RS(19) of 07/07/92""",NYA,SLA,STL07,1942/08/01,0,0:00PM,day,false,quinj901,romme101,(none),stewe901,"""316,96""","""Pete Cottrell""","""Pete Cottrell""",2013/12/28 6:02PM,park,none,0,unknown,-1,unknown,unknown,unknown,133,2331,sunds101,ruffr101,,,,
SLA194208021,"""version 7RS(19) of 07/07/92""",NYA,SLA,STL07,1942/08/02,1,0:00PM,day,false,romme101,stewe901,(none),quinj901,"""316,96""","""Pete Cottrell""","""Pete Cottrell""",2013/12/29 10:05AM,park,none,0,unknown,-1,unknown,unknown,unknown,114,0,breum101,niggj101,murpj103,,,
SLA194208022,"""version 7RS(19) of 07/07/92""",NYA,SLA,STL07,1942/08/02,2,0:00PM,day,false,stewe901,quinj901,(none),romme101,"""316,96""","""Pete Cottrell""","""Pete Cottrell""",2013/12/29 12:57PM,park,none,0,unknown,-1,unknown,unknown,unknown,138,17052,bonht101,aukee101,,,,
SLA194208050,"""version 7RS(19) of 07/07/92""",CLE,SLA,STL07,1942/08/05,0,0:00PM,night,false,hubbc901,grieb901,(none),rue-j901,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/08/19 7:28PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,4981,deanc101,galed101,ferrt101,,,
SLA194208070,"""version 7RS(19) of 07/07/92""",DET,SLA,STL07,1942/08/07,0,0:00PM,night,false,grieb901,rue-j901,(none),hubbc901,"""102,208,56,410,212""","""Jim Wohlenhaus""","""David W. Smith""",2017/04/29 10:58PM,park,none,0,unknown,-1,unknown,unknown,unknown,117,3602,niggj101,troud101,,,,
SLA194208080,"""version 7RS(19) of 07/07/92""",DET,SLA,STL07,1942/08/08,0,0:00PM,day,false,rue-j901,hubbc901,(none),grieb901,"""56,128,208,410""","""Jim Herdman/RWood""","""Jim Herdman/RWood""",2017/04/27 3:14AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,1604,aukee101,whith101,,,,
SLA194208091,"""version 7RS(19) of 07/07/92""",DET,SLA,STL07,1942/08/09,1,0:00PM,day,false,hubbc901,grieb901,(none),rue-j901,"""156,102,208,56,212,410""","""Tom Thress/RWood""","""David W. Smith/RWood""",2017/05/29 6:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,128,0,newhh101,sunds101,benta101,,,
SLA194208110,"""version 7RS(19) of 07/07/92""",CHA,SLA,STL07,1942/08/11,0,0:00PM,night,false,basis901,pipgg101,(none),summb901,"""102,208,68,67,111""","""Dick Cramer""","""Dick Cramer""",2017/04/28 8:20AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,106,4662,galed101,smite105,,,,
SLA194208120,"""version 7RS(19) of 07/07/92""",CHA,SLA,STL07,1942/08/12,0,0:00PM,day,false,pipgg101,summb901,(none),basis901,"""102,208,68,67,111""","""Dick Cramer""","""Dick Cramer""",2017/04/28 3:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,1234,aukee101,wadej101,castg101,,,
SLA194208130,"""version 7RS(19) of 07/07/92""",CHA,SLA,STL07,1942/08/13,0,0:00PM,day,false,summb901,basis901,(none),pipgg101,"""277,102,208,128,68,67,111""","""Dick Cramer""","""Dick Cramer""",2017/04/28 7:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,129,1361,sunds101,dietb101,holla101,,,
SLA194209041,"""version 7RS(19) of 07/07/92""",CLE,SLA,STL07,1942/09/04,1,0:00PM,day,false,stewe901,basis901,(none),romme101,"""128,102,208,39""","""Dick Cramer""","""Dick Cramer""",2017/09/12 8:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,2126,holla101,deanc101,,,,
SLA194209051,"""version 7RS(19) of 07/07/92""",CLE,SLA,STL07,1942/09/05,1,0:00PM,day,false,romme101,stewe901,(none),basis901,"""102""","""Frownfelter""","""Frownfelter""",2016/01/30 11:48AM,park,none,0,unknown,-1,unknown,unknown,unknown,129,0,ostef101,hevij101,,,,
SLA194209052,"""version 7RS(19) of 07/07/92""",CLE,SLA,STL07,1942/09/05,2,0:00PM,day,false,stewe901,basis901,(none),romme101,"""276,266,119,39""","""Tom Thress""","""David W. Smith""",2017/05/13 9:23AM,park,none,0,unknown,-1,unknown,unknown,unknown,105,2838,sunds101,smita104,,,,
SLA194209061,"""version 7RS(19) of 07/07/92""",CLE,SLA,STL07,1942/09/06,1,0:00PM,day,false,basis901,romme101,(none),stewe901,"""102,208,39,276""","""Dick Cramer/RWood""","""Dick Cramer/RWood""",2017/09/14 1:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,129,0,castg101,bagbj102,,,,
SLA194209090,"""version 7RS(19) of 07/07/92""",NYA,SLA,STL07,1942/09/09,0,0:00PM,day,false,mcgob901,rue-j901,(none),quinj901,"""316,96""","""Pete Cottrell""","""Pete Cottrell""",2014/03/22 9:38AM,park,none,0,unknown,-1,unknown,unknown,unknown,104,2124,bonht101,niggj101,,,,
SLA194209100,"""version 7RS(19) of 07/07/92""",NYA,SLA,STL07,1942/09/10,0,0:00PM,day,false,rue-j901,quinj901,(none),mcgob901,"""316,96""","""Pete Cottrell""","""Pete Cottrell""",2014/03/22 10:12AM,park,none,0,unknown,-1,unknown,unknown,unknown,114,2196,galed101,breum101,,,,
SLA194209110,"""version 7RS(19) of 07/07/92""",WS1,SLA,STL07,1942/09/11,0,0:00PM,day,false,quinj901,mcgob901,(none),rue-j901,"""128,208,222""","""Dick Cramer""","""Dick Cramer""",2017/09/16 4:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,732,ostef101,hudss101,,,,
SLA194209120,"""version 7RS(19) of 07/07/92""",WS1,SLA,STL07,1942/09/12,0,0:00PM,day,false,mcgob901,rue-j901,(none),quinj901,"""128,102,208,222""","""John Gabcik""","""David W. Smith""",2017/05/28 5:43PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,1358,trotb101,applp101,,,,
SLA194209131,"""version 7RS(19) of 07/07/92""",PHA,SLA,STL07,1942/09/13,1,0:00PM,day,false,quinj901,passa901,(none),summb901,"""208,266,119""","""Dick Cramer""","""Dick Cramer""",2017/09/18 5:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,97,0,aukee101,marcp101,,,,
SLA194209132,"""version 7RS(19) of 07/07/92""",PHA,SLA,STL07,1942/09/13,2,0:00PM,day,false,passa901,summb901,(none),quinj901,"""208,266,119""","""Dick Cramer""","""Dick Cramer""",2017/09/18 5:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,95,7341,sunds101,wolfr102,,,,
SLA194209170,"""version 7RS(19) of 07/07/92""",BOS,SLA,STL07,1942/09/17,0,0:00PM,day,false,passa901,summb901,(none),quinj901,"""128,102,208,71,163,274""","""Tom Thress""","""David W. Smith""",2017/05/22 9:38AM,park,none,0,unknown,-1,unknown,unknown,unknown,111,1102,hught102,galed101,,,,
SLN194204140,"""version 7RS(19) of 07/07/92""",CHN,SLN,STL07,1942/04/14,0,0:00PM,day,false,pineb101,balll901,(none),barla901,"""277,102,68,111,208,128""","""Tom Thress""","""David W. Smith""",2017/02/25 10:04AM,park,none,0,unknown,-1,unknown,unknown,unknown,160,13821,passc101,coopm101,schmj101,,,
SLN194204150,"""version 7RS(19) of 07/07/92""",CHN,SLN,STL07,1942/04/15,0,0:00PM,day,false,balll901,barla901,(none),pineb101,"""277,68,67,111,102,208,128""","""Tom Thress""","""David W. Smith""",2017/02/20 2:17PM,park,none,0,unknown,-1,unknown,unknown,unknown,118,2455,gumbh101,mootj101,,,,
SLN194204210,"""version 7RS(19) of 07/07/92""",CIN,SLN,STL07,1942/04/21,0,3:02PM,day,false,mageg901,barrg901,(none),jordl901,"""524""","""DWV""","""DWV""",2015/01/23 10:41AM,park,none,0,unknown,-1,dry,none,sunny,105,2915,coopm101,waltb102,,,,
SLN194204220,"""version 7RS(19) of 07/07/92""",CIN,SLN,STL07,1942/04/22,0,3:04PM,day,false,barrg901,jordl901,(none),mageg901,"""524""","""DWV""","""DWV""",2015/01/23 12:00PM,park,none,0,tolf,-1,dry,none,sunny,110,2471,gumbh101,ridde101,,,,
SLN194204261,"""version 7RS(19) of 07/07/92""",PIT,SLN,STL07,1942/04/26,1,0:00,day,false,balll901,barla901,(none),pineb101,"""286""",,"""Cliff Blau""",2016/11/12 8:34AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,0,heink101,warnl101,,,,
SLN194204262,"""version 7RS(19) of 07/07/92""",PIT,SLN,STL07,1942/04/26,2,0:00PM,day,false,barla901,pineb101,(none),balll901,"""286""","""Bob Kapla""","""Bob Kapla""",2011/01/18 10:47AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,156,14820,,,,,,
SLN194204280,"""version 7RS(19) of 07/07/92""",NY1,SLN,STL07,1942/04/28,0,0:00PM,day,false,jordl901,mageg901,(none),(none),"""96,98,208""","""Jim Herdman""","""Jim Herdman""",2017/02/19 4:38PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,153,2208,lanim101,meltc101,,,,
SLN194204290,"""version 7RS(19) of 07/07/92""",NY1,SLN,STL07,1942/04/29,0,0:00PM,day,false,mageg901,jordl901,(none),(none),"""98,102,208,104,99,98,103,96""","""Jim Wohlenhaus""","""David W. Smith""",2017/03/12 8:59AM,park,none,0,unknown,-1,unknown,unknown,unknown,153,2200,adama101,lohrb101,,,,
SLN194204300,"""version 7RS(19) of 07/07/92""",NY1,SLN,STL07,1942/04/30,0,0:00PM,day,false,jordl901,mageg901,(none),(none),"""98,102,208,128,104,104,99,96""","""Tom Thress""","""David W. Smith""",2017/03/08 10:34AM,park,none,0,unknown,-1,unknown,unknown,unknown,139,1817,pollh101,schuh103,,,,
SLN194205010,"""version 7RS(19) of 07/07/92""",BSN,SLN,STL07,1942/05/01,0,0:00PM,day,false,pineb101,balll901,(none),barla901,"""102,208,71,163""","""Tom Thress""","""David W. Smith""",2017/03/09 7:28AM,park,none,0,unknown,-1,unknown,unknown,unknown,160,1129,beazj101,sainj101,,,,
SLN194205020,"""version 7RS(19) of 07/07/92""",BSN,SLN,STL07,1942/05/02,0,0:00PM,day,false,balll901,barla901,(none),pineb101,"""115,208,163""","""Tom Thress""","""David W. Smith""",2017/03/11 11:01AM,park,none,0,unknown,-1,unknown,unknown,unknown,91,2517,tostl101,coopm101,,,,
SLN194205031,"""version 7RS(19) of 07/07/92""",BRO,SLN,STL07,1942/05/03,1,0:00PM,day,false,searz901,dunnt901,(none),stewb901,346,"""Dick Cramer""","""Dick Cramer""",2011/12/13 7:00AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,186,0,white103,allej102,,,,
SLN194205032,"""version 7RS(19) of 07/07/92""",BRO,SLN,STL07,1942/05/03,2,0:00PM,day,false,dunnt901,stewb901,(none),searz901,346,"""Dick Cramer""","""Dick Cramer""",2011/12/13 2:30 PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,109,23871,lanim101,higbk101,,,,
SLN194205050,"""version 7RS(19) of 07/07/92""",BRO,SLN,STL07,1942/05/05,0,0:00PM,day,false,stewb901,searz901,(none),dunnt901,346,"""Dick Cramer""","""Dick Cramer""",2011/12/13 3:00 PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,138,4439,frenl101,pollh101,,,,
SLN194205060,"""version 7RS(19) of 07/07/92""",PHI,SLN,STL07,1942/05/06,0,0:00PM,day,false,rearb901,goetl901,(none),(none),"""209""","""Dick Cramer""","""Dick Cramer""",2017/03/14 4:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,116,789,coopm101,johns103,,,,
SLN194205230,"""version 7RS(19) of 07/07/92""",CIN,SLN,STL07,1942/05/23,0,0:00PM,day,false,stewb901,searz901,(none),dunnt901,"""524""","""DWV""","""DWV""",2015/01/23 1:28PM,park,none,73,unknown,-1,dry,none,overcast,141,3160,krish101,thomj102,,,,
