Rk,Player,Age,Team,Lg,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards,Player-additional
649,Joey Lucchesi*,31,NYM,NL,0.0,0,2,0.0,5.23,2,2,0,0,0,0,10.1,8,6,6,1,8,0,7,0,0,1,46,78.0,5.39,1.548,7.0,0.9,7.0,6.1,0.88,,luccj001
650,Kirby Snead*,29,SEA,AL,0.0,0,0,,4.35,11,0,2,0,0,0,10.1,12,5,5,0,7,0,7,0,0,0,48,88.0,3.84,1.839,10.5,0.0,6.1,6.1,1.0,,sneak001
651,Diego Castillo,30,MIN,AL,0.2,0,0,,2.7,7,0,3,0,0,0,10.0,8,3,3,0,8,0,6,0,0,1,43,161.0,4.37,1.6,7.2,0.0,7.2,5.4,0.75,,castd004
652,Luis Guerrero,23,BOS,AL,0.5,0,0,,0.0,9,0,2,0,0,0,10.0,6,1,0,0,2,0,9,0,0,0,36,,1.97,0.8,5.4,0.0,1.8,8.1,4.5,,guerl001
653,Tyler Matzek*,33,ATL,NL,-0.5,0,0,,9.9,11,0,1,0,0,0,10.0,16,11,11,3,3,0,10,0,0,2,48,43.0,5.97,1.9,14.4,2.7,2.7,9.0,3.33,,matzt001
654,Sean Newcomb*,31,OAK,AL,-0.1,1,0,1.0,6.3,7,0,3,0,0,0,10.0,9,7,7,2,8,1,7,1,0,0,45,65.0,7.07,1.7,8.1,1.8,7.2,6.3,0.88,,newcs001
655,Jacob Waguespack,30,TBR,AL,-0.1,0,0,,5.4,4,1,1,0,0,0,10.0,13,7,6,1,10,0,11,0,0,1,51,77.0,5.27,2.3,11.7,0.9,9.0,9.9,1.1,,waguj001
656,Joel Kuhnel,29,2TM,AL,0.1,0,0,,4.5,6,0,3,0,0,0,10.0,8,5,5,1,0,0,5,1,0,0,39,95.0,3.77,0.8,7.2,0.9,0.0,4.5,,,kuhnj001
656,Joel Kuhnel,29,HOU,AL,-0.1,0,0,,18.0,1,0,0,0,0,0,2.0,4,4,4,0,0,0,1,1,0,0,11,27.0,3.67,2.0,18.0,0.0,0.0,4.5,,,kuhnj001
656,Joel Kuhnel,29,TBR,AL,0.2,0,0,,1.13,5,0,3,0,0,0,8.0,4,1,1,1,0,0,4,0,0,0,28,371.0,3.79,0.5,4.5,1.1,0.0,4.5,,,kuhnj001
657,Nick Burdi,31,NYY,AL,0.3,1,0,1.0,1.86,12,0,1,0,0,0,9.2,5,2,2,1,9,0,12,2,0,3,45,224.0,5.44,1.448,4.7,0.9,8.4,11.2,1.33,,burdn001
658,Jhonathan Díaz*,27,SEA,AL,-0.1,0,1,0.0,4.66,5,1,3,0,0,0,9.2,14,6,5,2,3,0,8,0,0,0,47,83.0,5.13,1.759,13.0,1.9,2.8,7.4,2.67,,diazj007
659,Randy Dobnak,29,MIN,AL,0.0,0,0,,5.59,5,0,3,0,0,0,9.2,11,6,6,1,5,1,7,0,0,1,45,78.0,4.61,1.655,10.2,0.9,4.7,6.5,1.4,,dobnr001
660,Mason Montgomery*,24,TBR,AL,0.4,0,0,,1.86,9,0,1,0,0,0,9.2,6,2,2,0,5,0,17,0,0,0,37,222.0,1.2,1.138,5.6,0.0,4.7,15.8,3.4,,montm003
661,Jack O'Loughlin*,24,OAK,AL,0.1,0,0,,4.66,4,0,1,0,0,0,9.2,13,5,5,1,5,0,6,0,0,1,47,88.0,4.82,1.862,12.1,0.9,4.7,5.6,1.2,,olouj001
662,Luis Frías,26,2TM,2LG,-0.8,0,1,0.0,13.97,11,0,5,0,0,0,9.2,19,16,15,2,7,0,12,0,0,2,53,32.0,5.55,2.69,17.7,1.9,6.5,11.2,1.71,,frial001
662,Luis Frías,26,ARI,NL,-0.4,0,1,0.0,9.95,7,0,4,0,0,0,6.1,11,8,7,1,4,0,7,0,0,1,31,44.0,4.9,2.368,15.6,1.4,5.7,9.9,1.75,,frial001
662,Luis Frías,26,TOR,AL,-0.4,0,0,,21.6,4,0,1,0,0,0,3.1,8,8,8,1,3,0,5,0,0,1,22,21.0,6.77,3.3,21.6,2.7,8.1,13.5,1.67,,frial001
663,Lake Bachar,29,MIA,NL,0.1,0,1,0.0,3.86,10,0,0,0,0,0,9.1,10,5,4,2,4,0,11,0,0,0,40,115.0,4.88,1.5,9.6,1.9,3.9,10.6,2.75,,bachl001
664,Casey Legumina,27,CIN,NL,-0.3,0,0,,8.68,6,0,6,0,0,0,9.1,15,11,9,2,2,0,7,1,0,0,47,52.0,5.42,1.821,14.5,1.9,1.9,6.8,3.5,,leguc001
665,Tyler Duffey,33,KCR,AL,0.0,1,0,1.0,5.0,9,0,0,0,0,0,9.0,7,5,5,0,8,0,10,1,0,0,42,85.0,3.94,1.667,7.0,0.0,8.0,10.0,1.25,,dufft001
666,Geoff Hartlieb,30,COL,NL,-0.4,0,0,,9.0,5,0,0,0,0,0,9.0,13,10,9,1,4,1,7,0,1,2,44,54.0,4.39,1.889,13.0,1.0,4.0,7.0,1.75,,hartg001
667,Spencer Strider,25,ATL,NL,-0.1,0,0,,7.0,2,2,0,0,0,0,9.0,10,7,7,2,5,0,12,0,0,0,42,62.0,5.05,1.667,10.0,2.0,5.0,12.0,2.4,,stris002
668,Josh Winder,27,MIN,AL,0.1,0,0,,3.0,4,0,2,0,0,0,9.0,7,4,3,0,1,0,10,2,0,0,38,145.0,1.94,0.889,7.0,0.0,1.0,10.0,10.0,,windj002
669,Wes Parsons,31,2TM,AL,0.0,0,0,,6.0,4,0,3,0,0,0,9.0,10,6,6,2,2,0,7,0,1,0,38,73.0,5.17,1.333,10.0,2.0,2.0,7.0,3.5,,parsw001
669,Wes Parsons,31,TOR,AL,-0.2,0,0,,10.8,2,0,2,0,0,0,5.0,6,6,6,2,2,0,2,0,1,0,23,41.0,8.77,1.6,10.8,3.6,3.6,3.6,1.0,,parsw001
669,Wes Parsons,31,CLE,AL,0.2,0,0,,0.0,2,0,1,0,0,0,4.0,4,0,0,0,0,0,5,0,0,0,15,,0.67,1.0,9.0,0.0,0.0,11.3,,,parsw001
670,Matt Carasiti,32,COL,NL,-0.5,0,1,0.0,10.38,7,0,1,0,0,0,8.2,16,10,10,2,3,0,7,1,0,0,43,47.0,5.94,2.192,16.6,2.1,3.1,7.3,2.33,,caram001
671,Paolo Espino,37,TOR,AL,-0.3,0,1,0.0,8.31,3,1,0,0,0,0,8.2,14,8,8,3,5,0,3,1,0,0,44,51.0,9.05,2.192,14.5,3.1,5.2,3.1,0.6,,espip001
672,Chase Shugart,27,BOS,AL,0.0,0,0,,4.15,6,0,4,0,0,1,8.2,8,4,4,1,3,0,8,0,0,0,36,104.0,3.86,1.269,8.3,1.0,3.1,8.3,2.67,,shugc001
673,Andrew Walters,23,CLE,AL,0.3,1,0,1.0,0.0,9,1,3,0,0,0,8.2,1,1,0,0,5,0,6,0,0,1,32,,3.51,0.692,1.0,0.0,5.2,6.2,1.2,,walta001
674,Phil Bickford,28,NYY,AL,-0.3,0,0,,8.64,8,0,4,0,0,0,8.1,10,9,8,1,1,0,6,1,0,0,39,49.0,4.01,1.32,10.8,1.1,1.1,6.5,6.0,,bickp001
675,Ben Casparius,25,LAD,NL,0.2,2,0,1.0,2.16,3,0,0,0,0,0,8.1,9,3,2,0,4,0,12,0,0,0,37,192.0,1.73,1.56,9.7,0.0,4.3,13.0,3.0,,caspb001
676,Tyler Gilbert*,30,PHI,NL,0.1,0,0,,3.24,6,0,2,0,0,0,8.1,10,3,3,1,2,0,4,1,0,1,38,135.0,4.85,1.44,10.8,1.1,2.2,4.3,2.0,,gilbt001
677,Josiah Gray,26,WSN,NL,-0.5,0,2,0.0,14.04,2,2,0,0,0,0,8.1,15,13,13,2,5,0,9,0,0,0,44,30.0,5.93,2.4,16.2,2.2,5.4,9.7,1.8,,grayj004
678,Jackson Rutledge,25,WSN,NL,0.2,0,0,,3.24,3,1,1,0,0,0,8.1,8,3,3,1,2,0,9,1,0,0,34,131.0,3.65,1.2,8.6,1.1,2.2,9.7,4.5,,rutlj002
679,Trey Wingenter,30,2TM,2LG,-0.2,0,0,,9.72,7,0,5,0,0,0,8.1,13,9,9,2,4,0,6,0,0,1,42,45.0,6.29,2.04,14.0,2.2,4.3,6.5,1.5,,wingt001
679,Trey Wingenter,30,BOS,AL,-0.2,0,0,,27.0,2,0,1,0,0,0,2.1,5,7,7,1,2,0,3,0,0,1,14,18.0,8.74,3.0,19.3,3.9,7.7,11.6,1.5,,wingt001
679,Trey Wingenter,30,CHC,NL,0.1,0,0,,3.0,5,0,4,0,0,0,6.0,8,2,2,1,2,0,3,0,0,0,28,141.0,5.33,1.667,12.0,1.5,3.0,4.5,1.5,,wingt001
680,Connor Gillispie,26,CLE,AL,0.2,0,0,,2.25,3,0,2,0,0,0,8.0,4,2,2,0,5,0,8,0,0,1,32,187.0,3.04,1.125,4.5,0.0,5.6,9.0,1.6,,gillc003
681,Nick Hernandez,29,HOU,AL,-0.1,0,0,,7.88,5,0,2,0,0,0,8.0,10,7,7,4,1,0,10,0,0,0,34,53.0,7.54,1.375,11.3,4.5,1.1,11.3,10.0,,hernn001
682,Janson Junk,28,2TM,2LG,-0.1,0,0,,14.63,6,0,2,0,0,0,8.0,22,13,13,3,4,0,8,0,0,1,48,31.0,5.17,3.25,24.8,3.4,4.5,9.0,2.0,,junkj001
682,Janson Junk,28,MIL,NL,-0.1,0,0,,6.75,5,0,2,0,0,0,8.0,16,6,6,2,2,0,8,0,0,0,40,64.0,5.17,2.25,18.0,2.3,2.3,9.0,4.0,,junkj001
682,Janson Junk,28,OAK,AL,0.0,0,0,,,1,0,0,0,0,0,0.0,6,7,7,1,2,0,0,0,0,1,8,2.0,,,,,,,0.0,,junkj001
683,Riley O'Brien,29,STL,NL,-0.4,0,0,,11.25,8,0,4,0,0,0,8.0,13,10,10,2,8,0,11,1,0,1,46,38.0,7.04,2.625,14.6,2.3,9.0,12.4,1.38,,obrir001
684,Chase Silseth,24,LAA,AL,-0.2,0,1,0.0,6.75,2,2,0,0,0,0,8.0,8,7,6,3,4,0,12,0,0,0,38,65.0,6.54,1.5,9.0,3.4,4.5,13.5,3.0,,silsc001
685,Gordon Graceffo,24,STL,NL,0.0,0,1,0.0,4.7,2,1,1,0,0,0,7.2,7,4,4,1,2,0,6,0,0,0,31,92.0,4.08,1.174,8.2,1.2,2.3,7.0,3.0,,gracg001
686,Allan Winans,28,ATL,NL,-0.6,0,2,0.0,15.26,2,2,0,0,0,0,7.2,14,14,13,3,4,0,4,0,0,0,41,28.0,8.77,2.348,16.4,3.5,4.7,4.7,1.0,,winaa001
687,Rob Zastryzny*,32,MIL,NL,0.3,1,0,1.0,1.17,9,3,2,0,0,0,7.2,4,1,1,0,1,0,5,1,0,0,29,370.0,2.64,0.652,4.7,0.0,1.2,5.9,5.0,,zastr001
688,Tyler Jay*,30,2TM,NL,0.0,0,0,,4.7,5,0,4,0,0,0,7.2,9,5,4,0,6,0,6,0,0,1,36,94.0,3.95,1.957,10.6,0.0,7.0,7.0,1.0,,jay-t001
688,Tyler Jay*,30,NYM,NL,-0.1,0,0,,7.71,3,0,2,0,0,0,4.2,7,5,4,0,3,0,3,0,0,1,24,55.0,3.81,2.143,13.5,0.0,5.8,5.8,1.0,,jay-t001
688,Tyler Jay*,30,MIL,NL,0.1,0,0,,0.0,2,0,2,0,0,0,3.0,2,0,0,0,3,0,3,0,0,0,12,,4.17,1.667,6.0,0.0,9.0,9.0,1.0,,jay-t001
689,Brusdar Graterol,25,LAD,NL,0.1,0,0,,2.45,7,0,2,0,0,0,7.1,3,2,2,0,2,0,7,0,0,0,27,170.0,2.08,0.682,3.7,0.0,2.5,8.6,3.5,,gratb002
690,Gregory Santos,24,SEA,AL,-0.1,0,1,0.0,4.91,8,0,1,0,0,0,7.1,7,4,4,0,1,0,6,1,1,0,31,80.0,2.35,1.091,8.6,0.0,1.2,7.4,6.0,,santg001
691,Will Klein,24,2TM,AL,-0.3,1,0,1.0,11.05,8,0,2,0,0,0,7.1,12,9,9,0,6,0,7,0,0,1,38,41.0,3.71,2.455,14.7,0.0,7.4,8.6,1.17,,kleiw001
691,Will Klein,24,KCR,AL,-0.1,1,0,1.0,6.35,5,0,2,0,0,0,5.2,10,4,4,0,2,0,6,0,0,0,27,69.0,2.11,2.118,15.9,0.0,3.2,9.5,3.0,,kleiw001
691,Will Klein,24,OAK,AL,-0.3,0,0,,27.0,3,0,0,0,0,0,1.2,2,5,5,0,4,0,1,0,0,1,11,18.0,9.17,3.6,10.8,0.0,21.6,5.4,0.25,,kleiw001
692,Nabil Crismatt,29,LAD,NL,0.1,1,1,0.5,2.57,5,0,4,0,0,0,7.0,7,3,2,1,0,0,6,0,0,0,26,163.0,3.31,1.0,9.0,1.3,0.0,7.7,,,crisn001
693,Austin Davis*,31,SDP,NL,-0.2,0,0,,9.0,7,0,0,0,0,0,7.0,6,8,7,0,5,0,6,2,0,0,33,48.0,4.45,1.571,7.7,0.0,6.4,7.7,1.2,,davia003
694,Austin Kitchen*,27,MIA,NL,-0.5,0,1,0.0,14.14,4,1,1,0,0,0,7.0,16,12,11,1,3,0,4,0,1,0,42,32.0,5.17,2.714,20.6,1.3,3.9,5.1,1.33,,kitca001
695,Josh Maciejewski*,28,NYY,AL,0.1,0,0,,2.57,4,0,4,0,0,0,7.0,4,2,2,1,2,0,7,0,0,0,27,165.0,3.88,0.857,5.1,1.3,2.6,9.0,3.5,,macij002
696,Wade Miley*,37,MIL,NL,-0.1,0,1,0.0,6.43,2,2,0,0,0,0,7.0,6,5,5,1,4,0,2,1,1,0,30,68.0,6.59,1.429,7.7,1.3,5.1,2.6,0.5,,milew001
697,Brooks Raley*,36,NYM,NL,0.5,1,0,1.0,0.0,8,0,1,0,0,0,7.0,2,0,0,0,3,0,9,0,0,0,25,,1.88,0.714,2.6,0.0,3.9,11.6,3.0,,raleb001
698,Hurston Waldrep,22,ATL,NL,-0.6,0,1,0.0,16.71,2,2,0,0,0,0,7.0,9,13,13,3,8,0,3,1,0,0,36,26.0,11.74,2.429,11.6,3.9,10.3,3.9,0.38,,waldh001
699,Colin Selby,26,2TM,AL,0.2,0,0,,2.57,5,0,2,0,0,0,7.0,3,3,2,0,4,0,5,1,0,1,28,171.0,3.88,1.0,3.9,0.0,5.1,6.4,1.25,,selbc001
699,Colin Selby,26,KCR,AL,-0.1,0,0,,6.0,2,0,1,0,0,0,3.0,2,3,2,0,2,0,0,0,0,1,13,77.0,5.17,1.333,6.0,0.0,6.0,0.0,0.0,,selbc001
699,Colin Selby,26,BAL,AL,0.3,0,0,,0.0,3,0,1,0,0,0,4.0,1,0,0,0,2,0,5,1,0,0,15,,2.92,0.75,2.3,0.0,4.5,11.3,2.5,,selbc001
700,Jonathan Bermúdez*,28,MIA,NL,-0.1,0,1,0.0,8.1,3,1,1,0,0,0,6.2,11,6,6,2,2,0,4,2,0,0,33,55.0,7.67,1.95,14.9,2.7,2.7,5.4,2.0,,bermj001
701,Isaiah Campbell,26,BOS,AL,-1.3,0,1,0.0,16.2,8,0,1,0,0,0,6.2,14,13,12,3,2,0,6,0,0,1,37,27.0,8.12,2.4,18.9,4.1,2.7,8.1,3.0,,campi001
702,Brandon Eisert*,26,TOR,AL,0.0,0,0,,4.05,3,0,2,0,0,0,6.2,5,3,3,0,4,0,2,0,0,0,26,107.0,4.37,1.35,6.8,0.0,5.4,2.7,0.5,,eiseb001
703,Matt Foster,29,CHW,AL,0.3,0,1,0.0,2.7,6,1,1,0,0,0,6.2,5,2,2,1,5,0,4,0,0,0,30,160.0,6.17,1.5,6.8,1.4,6.8,5.4,0.8,,fostm001
704,Grant Hartwig,26,NYM,NL,-0.1,0,0,,6.75,4,0,2,0,0,0,6.2,6,6,5,1,4,0,4,2,0,0,31,62.0,6.62,1.5,8.1,1.4,5.4,5.4,1.0,,hartg002
705,Kyle Hurt,26,LAD,NL,0.1,0,1,0.0,1.35,3,1,0,0,0,0,6.2,8,2,1,0,1,0,3,0,0,0,27,311.0,2.72,1.35,10.8,0.0,1.4,4.1,3.0,,hurtk001
706,Brandon Leibrandt*,31,CIN,NL,-0.2,0,0,,9.95,2,0,1,0,0,0,6.1,11,7,7,3,2,0,5,0,0,0,32,47.0,8.69,2.053,15.6,4.3,2.8,7.1,2.5,,leibb001
707,Matt Andriese,34,MIA,NL,-0.1,0,1,0.0,6.0,4,0,4,0,0,0,6.0,7,5,4,2,1,1,7,0,0,0,26,75.0,5.67,1.333,10.5,3.0,1.5,10.5,7.0,,andrm001
708,JB Bukauskas,27,MIL,NL,0.2,0,0,,1.5,6,0,2,0,0,0,6.0,3,1,1,1,1,0,6,0,0,0,22,293.0,3.83,0.667,4.5,1.5,1.5,9.0,6.0,,bukaj001
709,Luis Contreras,28,HOU,AL,-0.1,0,0,,9.0,5,0,3,0,0,0,6.0,7,6,6,0,2,0,6,0,0,0,26,48.0,2.17,1.5,10.5,0.0,3.0,9.0,3.0,,contl001
710,Jairo Iriarte,22,CHW,AL,0.1,0,1,0.0,1.5,6,0,2,0,0,0,6.0,3,3,1,0,8,0,6,0,0,0,30,290.0,5.17,1.833,4.5,0.0,12.0,9.0,0.75,,iriaj001
711,Jack Neely,24,CHC,NL,-0.2,0,0,,9.0,6,0,6,0,0,0,6.0,8,6,6,2,2,0,7,0,0,1,28,47.0,6.17,1.667,12.0,3.0,3.0,10.5,3.5,,neelj001
712,Justin Bruihl*,27,PIT,NL,-0.3,0,0,,9.53,7,0,0,0,0,0,5.2,9,6,6,1,1,1,5,1,0,1,27,46.0,4.75,1.765,14.3,1.6,1.6,7.9,5.0,,bruij001
713,Zach Brzykcy,24,WSN,NL,-0.3,0,0,,14.29,6,0,1,0,0,0,5.2,9,9,9,2,3,0,4,0,0,0,28,30.0,7.93,2.118,14.3,3.2,4.8,6.4,1.33,,brzyz001
714,Steven Cruz,25,KCR,AL,0.2,0,0,,0.0,5,0,3,0,0,0,5.2,1,0,0,0,0,0,4,0,0,1,18,,1.75,0.176,1.6,0.0,0.0,6.4,,,cruzs001
715,Daniel Robert,29,TEX,AL,0.1,1,0,1.0,3.18,4,0,0,0,0,0,5.2,6,2,2,1,2,0,6,2,0,0,26,127.0,5.46,1.412,9.5,1.6,3.2,9.5,3.0,,robed005
716,Amir Garrett*,32,LAA,AL,0.0,0,0,,5.06,6,0,1,0,0,0,5.1,4,3,3,1,5,0,11,0,0,0,24,88.0,4.29,1.688,6.8,1.7,8.4,18.6,2.2,,garra001
717,Jonathan Heasley,27,BAL,AL,-0.6,0,1,0.0,16.88,4,0,2,0,0,0,5.1,10,11,10,2,3,0,4,1,0,1,29,25.0,8.79,2.438,16.9,3.4,5.1,6.8,1.33,,heasj001
718,Jose Hernandez*,26,PIT,NL,0.2,1,1,0.5,3.38,7,0,2,0,0,1,5.1,5,2,2,1,4,1,4,0,1,1,25,131.0,6.35,1.688,8.4,1.7,6.8,6.8,1.0,,hernj005
719,Casey Kelly,34,CIN,NL,0.0,0,0,,5.06,2,0,1,0,0,1,5.1,5,3,3,1,1,0,4,0,0,0,21,92.0,4.67,1.125,8.4,1.7,1.7,6.8,4.0,,kellc001
720,Isaac Mattson,28,PIT,NL,0.0,0,0,,5.06,3,0,1,0,0,0,5.1,1,3,3,0,5,0,6,1,0,0,23,87.0,4.29,1.125,1.7,0.0,8.4,10.1,1.2,,matti001
721,Víctor Mederos,23,LAA,AL,-0.3,0,1,0.0,11.81,4,0,1,0,0,0,5.1,7,7,7,1,6,0,5,0,0,0,27,38.0,7.1,2.438,11.8,1.7,10.1,8.4,0.83,,medev001
722,Nick Nelson,28,PHI,NL,0.0,0,0,,5.06,4,0,4,0,0,0,5.1,8,3,3,0,2,0,8,1,0,0,26,88.0,1.85,1.875,13.5,0.0,3.4,13.5,4.0,,nelsn001
723,Kodai Senga,31,NYM,NL,0.1,1,0,1.0,3.38,1,1,0,0,0,0,5.1,2,2,2,1,1,0,9,1,0,0,20,125.0,3.35,0.563,3.4,1.7,1.7,15.2,9.0,,sengk001
724,Jordan Lyles,33,KCR,AL,0.2,0,0,,0.0,5,0,3,0,0,0,5.0,2,0,0,0,2,0,3,0,0,0,19,,3.17,0.8,3.6,0.0,3.6,5.4,1.5,,lylej001
725,Tucker Davidson*,28,BAL,AL,0.4,1,0,1.0,0.0,1,0,0,0,0,0,4.2,4,0,0,0,2,0,1,0,0,0,19,,4.02,1.286,7.7,0.0,3.9,1.9,0.5,,davit005
726,Ty Adcock,27,NYM,NL,-0.4,0,0,,14.54,3,0,1,0,0,0,4.1,7,7,7,4,2,0,3,0,0,0,21,29.0,15.17,2.077,14.5,8.3,4.2,6.2,1.5,,adcot001
727,Anthony Gose*,33,CLE,AL,-0.2,0,0,,10.38,3,0,3,0,0,0,4.1,9,5,5,2,1,0,4,0,0,1,22,42.0,8.01,2.308,18.7,4.2,2.1,8.3,4.0,,gosea001
728,Kiké Hernández,32,LAD,NL,0.0,0,0,,4.15,4,0,4,0,0,0,4.1,5,2,2,0,0,0,0,0,0,0,18,104.0,3.17,1.154,10.4,0.0,0.0,0.0,,,herne001
729,Dinelson Lamet,31,LAD,NL,0.0,0,0,,2.08,3,0,2,0,0,1,4.1,2,2,1,1,2,1,3,0,0,1,18,208.0,6.17,0.923,4.2,2.1,4.2,6.2,1.5,,lamed001
730,Austin Pruitt,34,TEX,AL,-0.3,0,0,,12.46,4,0,3,0,0,0,4.1,8,6,6,3,3,1,1,0,0,0,24,33.0,13.78,2.538,16.6,6.2,6.2,2.1,0.33,,pruia001
731,AJ Smith-Shawver,21,ATL,NL,0.3,0,0,,0.0,1,1,0,0,0,0,4.1,3,0,0,0,2,0,4,0,0,0,18,,2.7,1.154,6.2,0.0,4.2,8.3,2.0,,smita001
732,Eli Villalobos,27,MIA,NL,0.1,0,0,,2.08,3,0,1,0,0,0,4.1,3,1,1,1,2,0,3,0,0,0,18,222.0,6.17,1.154,6.2,2.1,4.2,6.2,1.5,,ville003
733,Jake Bauers*,28,MIL,NL,0.0,0,0,,4.5,4,0,4,0,0,0,4.0,5,2,2,0,4,0,1,0,0,0,20,100.0,5.67,2.25,11.3,0.0,9.0,2.3,0.25,,bauej001
734,Caleb Boushley,30,MIN,AL,0.0,0,0,,4.5,2,0,1,0,0,0,4.0,6,2,2,0,2,0,1,0,0,0,20,101.0,4.17,2.0,13.5,0.0,4.5,2.3,0.5,,bousc001
735,Alan Busenitz,33,CIN,NL,-0.3,0,0,,13.5,3,0,2,0,0,0,4.0,9,7,6,1,0,0,3,0,0,0,21,35.0,4.92,2.25,20.3,2.3,0.0,6.8,,,busea001
736,Daniel Duarte,27,MIN,AL,0.1,1,0,1.0,2.25,2,0,0,0,0,0,4.0,2,1,1,1,1,0,3,0,0,0,15,203.0,5.67,0.75,4.5,2.3,2.3,6.8,3.0,,duard001
737,Kyle Farmer,33,MIN,AL,0.0,0,0,,6.75,3,0,3,0,0,0,4.0,7,3,3,0,1,0,0,0,0,0,19,68.0,3.92,2.0,15.8,0.0,2.3,0.0,0.0,,farmk001
738,Vladimir Gutierrez,28,MIA,NL,-0.1,0,0,,6.75,1,0,0,0,0,0,4.0,3,3,3,1,2,0,4,0,0,0,17,69.0,5.92,1.25,6.8,2.3,4.5,9.0,2.0,,gutiv001
739,Jackson Jobe,21,DET,AL,0.1,0,0,,0.0,2,0,1,0,0,0,4.0,1,0,0,0,1,0,2,0,0,0,16,,2.92,0.5,2.3,0.0,2.3,4.5,2.0,,jobej001
740,Jonathan Loáisiga,29,NYY,AL,0.3,1,0,1.0,0.0,3,0,0,0,0,0,4.0,7,0,0,0,1,0,3,0,0,0,20,,2.42,2.0,15.8,0.0,2.3,6.8,3.0,,loaij001
741,Germán Márquez,29,COL,NL,-0.1,0,0,,6.75,1,1,0,0,0,0,4.0,5,3,3,1,4,0,3,0,0,0,20,76.0,7.92,2.25,11.3,2.3,9.0,6.8,0.75,,marqg001
742,Chayce McDermott,25,BAL,AL,-0.1,0,0,,6.75,1,1,0,0,0,0,4.0,5,3,3,1,2,0,3,0,0,0,18,63.0,6.42,1.75,11.3,2.3,4.5,6.8,1.5,,mcdec001
743,Zach Penrod*,27,BOS,AL,0.1,0,0,,2.25,7,0,0,0,0,0,4.0,3,2,1,0,4,0,3,1,0,1,20,201.0,5.42,1.75,6.8,0.0,9.0,6.8,0.75,,penrz001
744,Gerardo Reyes,31,OAK,AL,-0.1,0,0,,4.5,3,0,2,0,0,0,4.0,4,3,2,0,3,0,2,0,0,1,18,96.0,4.42,1.75,9.0,0.0,6.8,4.5,0.67,,reyeg002
745,Emmanuel Rivera,28,MIA,NL,-0.1,0,0,,9.0,4,0,4,0,0,0,4.0,7,4,4,1,0,0,0,1,0,0,20,52.0,7.17,1.75,15.8,2.3,0.0,0.0,,,rivee001
746,Bryan Shaw,36,CHW,AL,-0.2,0,1,0.0,9.0,5,0,3,0,0,0,4.0,8,5,4,1,4,1,4,0,0,1,24,50.0,7.42,3.0,18.0,2.3,9.0,9.0,1.0,,shawb001
747,Justin Sterner,27,TBR,AL,0.0,0,0,,2.25,2,0,1,0,0,0,4.0,5,2,1,0,1,1,4,0,0,0,19,194.0,1.92,1.5,11.3,0.0,2.3,9.0,4.0,,sterj001
748,Garrett Stubbs,31,PHI,NL,-0.2,0,0,,15.75,4,0,4,0,0,0,4.0,6,7,7,2,2,0,0,0,0,0,19,29.0,11.17,2.0,13.5,4.5,4.5,0.0,0.0,,stubg001
749,Naoyuki Uwasawa,30,BOS,AL,0.1,0,0,,2.25,2,0,2,0,0,0,4.0,2,1,1,0,2,0,3,0,0,0,16,201.0,3.17,1.0,4.5,0.0,4.5,6.8,1.5,,uwasn001
750,Luke Williams,27,ATL,NL,0.0,0,0,,4.5,3,0,3,0,0,0,4.0,5,2,2,0,1,0,0,1,0,0,19,100.0,4.67,1.5,11.3,0.0,2.3,0.0,0.0,,willl001
751,Ricky Vanasco,25,2TM,2LG,0.0,1,0,1.0,6.75,4,0,1,0,0,0,4.0,3,3,3,0,0,0,1,0,0,0,15,71.0,2.67,0.75,6.8,0.0,0.0,2.3,,,vanar001
751,Ricky Vanasco,25,LAD,NL,-0.1,0,0,,13.5,2,0,1,0,0,0,2.0,3,3,3,0,0,0,1,0,0,0,9,35.0,2.17,1.5,13.5,0.0,0.0,4.5,,,vanar001
751,Ricky Vanasco,25,DET,AL,0.1,1,0,1.0,0.0,2,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,6,,3.17,0.0,0.0,0.0,0.0,0.0,,,vanar001
752,Dan Altavilla,31,KCR,AL,-0.3,0,1,0.0,14.73,5,1,0,0,0,0,3.2,5,6,6,1,3,0,5,1,0,0,21,31.0,7.26,2.182,12.3,2.5,7.4,12.3,1.67,,altad001
753,Clayton Beeter,25,NYY,AL,0.0,0,0,,4.91,3,0,1,0,0,0,3.2,4,2,2,0,1,0,5,0,0,0,15,90.0,1.26,1.364,9.8,0.0,2.5,12.3,5.0,,beetc001
754,Rich Hill*,44,BOS,AL,0.0,0,1,0.0,4.91,4,0,1,0,0,0,3.2,1,2,2,1,3,0,5,1,0,0,15,93.0,7.26,1.091,2.5,2.5,7.4,12.3,1.67,,hillr001
755,Luke Maile,33,CIN,NL,-0.2,0,0,,14.73,3,0,3,0,0,0,3.2,6,6,6,1,0,0,0,0,0,0,18,33.0,6.71,1.636,14.7,2.5,0.0,0.0,,,maill001
756,David Buchanan,35,CIN,NL,0.1,0,0,,2.7,1,0,0,0,0,0,3.1,2,1,1,0,2,0,1,0,0,0,14,180.0,4.37,1.2,5.4,0.0,5.4,2.7,0.5,,buchd001
