game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,home_pitcher,vis_pitcher,home_ERA,vis_ERA
BOS202408270,BOS,TOR,3,0,weisg001,rodry003,2.82,3.08
BOS202408280,BOS,TOR,1,0,bellb002,bassc001,3.35,3.96
BOS202408290,BOS,TOR,0,0,crawk001,franb002,,6.05
BOS202409060,BOS,CHA,0,0,kellz001,fostm001,4.58,
BOS202409070,BOS,CHA,4,2,crisc002,crocg001,3.57,2.59
BOS202409080,BOS,CHA,0,0,kellz001,ellaf001,4.58,4.24
BOS202409090,BOS,BAL,1,1,bellb002,povic001,3.35,5.21
BOS202409100,BOS,BAL,0,1,crawk001,suara001,,2.31
BOS202409110,BOS,BAL,0,0,weisg001,akink001,2.82,3.41
BOS202409200,BOS,MIN,0,0,crisc002,blews001,3.57,5.48
BOS202409221,BOS,MIN,3,0,piven001,lopep002,2.87,2.74
BOS202409222,BOS,MIN,0,0,crawk001,irvic001,,
BOS202409270,BOS,TBA,0,0,piven001,bradt002,2.87,5.05
BOS202409280,BOS,TBA,1,0,crawk001,baz-s001,,4.87
BOS202409290,BOS,TBA,0,0,prieq001,pepir001,3.32,3.86
CHA202403280,CHA,DET,0,0,crocg001,skubt001,2.59,2.21
CHA202403300,CHA,DET,2,3,garcd003,mills001,,2.74
CHA202403310,CHA,DET,0,0,wilss002,holtt002,3.42,3.66
CHA202404010,CHA,ATL,0,0,flexc001,mortc002,3.09,5.83
CHA202404020,CHA,ATL,0,0,crocg001,minta001,2.59,
CHA202404120,CHA,CIN,0,1,flexc001,abboa001,3.09,2.87
CHA202404130,CHA,CIN,0,0,crocg001,lodon001,2.59,3.33
CHA202404140,CHA,CIN,0,0,sorom001,ashcg001,4.52,3.99
CHA202404150,CHA,KCA,0,0,nastn001,lugos001,,4.15
CHA202404171,CHA,KCA,0,0,kopem001,anden001,2.45,6.14
CHA202404172,CHA,KCA,0,0,fedde001,wachm001,5.49,3.86
CHA202404260,CHA,TBA,0,0,flexc001,efliz001,3.09,5.93
CHA202404270,CHA,TBA,0,0,garcd003,matop002,,2.79
CHA202404280,CHA,TBA,0,0,fedde001,littz001,5.49,3.81
CHA202404290,CHA,MIN,2,0,brebj001,jax-g001,7.71,4.23
CHA202404300,CHA,MIN,0,0,kopem001,thiec001,2.45,2.64
CHA202405010,CHA,MIN,2,0,leond003,oberb002,,5.1
CHA202405090,CHA,CLE,1,0,fedde001,liveb001,5.49,3.22
CHA202405100,CHA,CLE,0,0,crocg001,carrc003,2.59,7.09
CHA202405110,CHA,CLE,0,0,hillt002,mcket001,3.09,11.12
CHA202405120,CHA,CLE,0,0,sorom001,allel003,4.52,4.25
CHA202405141,CHA,WAS,0,0,brebj001,law-d001,7.71,
CHA202405142,CHA,WAS,0,0,fedde001,parkm001,5.49,5.68
CHA202405150,CHA,WAS,0,0,crocg001,corbp001,2.59,4.4
CHA202405230,CHA,BAL,1,0,clevm001,rodrg003,7.94,
CHA202405240,CHA,BAL,0,0,brebj001,canoy001,7.71,5.12
CHA202405250,CHA,BAL,0,0,kopem001,tated001,2.45,4.26
CHA202405260,CHA,BAL,0,0,crocg001,bradk001,2.59,2.53
CHA202405270,CHA,TOR,0,0,nastn001,bassc001,,3.96
CHA202405280,CHA,TOR,0,0,woodj003,gausk001,6.44,3.59
CHA202405290,CHA,TOR,0,0,flexc001,richt001,3.09,7.94
CHA202406060,CHA,BOS,0,1,woodj003,houct001,6.44,8.04
CHA202406070,CHA,BOS,1,0,crocg001,crisc002,2.59,3.57
CHA202406080,CHA,BOS,0,0,bankt001,bellb002,3.07,3.35
CHA202406090,CHA,BOS,0,0,sorom001,jansk001,4.52,2.59
CHA202406180,CHA,HOU,0,0,cannj001,valdf001,5.82,3.66
CHA202406190,CHA,HOU,0,0,crocg001,browh001,2.59,2.43
CHA202406200,CHA,HOU,0,1,wilss002,scott004,3.42,7.9
CHA202406240,CHA,LAN,0,0,wilss002,hudsd001,3.42,
CHA202406250,CHA,LAN,3,1,flexc001,petem001,3.09,4.0
CHA202406260,CHA,LAN,0,1,fedde001,stong001,5.49,
CHA202406270,CHA,ATL,1,0,shusj001,salec001,8.04,2.58
CHA202406280,CHA,COL,0,0,thord001,hudsd002,,
CHA202406290,CHA,COL,0,0,bankt001,quanc001,3.07,6.04
CHA202406300,CHA,COL,0,0,sorom001,beekj001,4.52,3.77
CHA202407080,CHA,MIN,0,1,shusj001,duraj002,8.04,2.06
CHA202407101,CHA,MIN,0,0,fedde001,oberb002,5.49,5.1
CHA202407102,CHA,MIN,0,0,sorom001,okers001,4.52,3.01
CHA202407120,CHA,PIT,0,0,cannj001,gonzm005,5.82,
CHA202407130,CHA,PIT,0,1,flexc001,nicok001,3.09,4.74
CHA202407140,CHA,PIT,1,0,kuhlc001,prieq001,,3.32
CHA202407260,CHA,SEA,0,8,thord001,kirbg001,,4.21
CHA202407270,CHA,SEA,0,0,fedde001,snidc001,5.49,5.47
CHA202407280,CHA,SEA,0,2,crocg001,millb004,2.59,5.68
CHA202407290,CHA,KCA,1,0,brebj001,strac001,7.71,7.71
CHA202407300,CHA,KCA,1,0,ellaf001,wachm001,4.24,3.86
CHA202407310,CHA,KCA,0,1,thord001,singb001,,4.03
CHA202408090,CHA,CHN,0,3,crocg001,tailj001,2.59,3.68
CHA202408100,CHA,CHN,0,0,kuhlc001,hodgp001,,6.27
CHA202408120,CHA,NYA,2,1,toust001,gil-l001,9.0,3.32
CHA202408130,CHA,NYA,0,0,cannj001,cortn001,5.82,6.29
CHA202408140,CHA,NYA,0,1,leond003,hillt002,,3.09
CHA202408230,CHA,DET,0,1,ellaf001,vestw001,4.24,3.01
CHA202408240,CHA,DET,0,1,bushk001,skubt001,,2.21
CHA202408250,CHA,DET,2,0,cannj001,sammb001,5.82,
CHA202408260,CHA,DET,1,0,shusj001,guens001,8.04,5.23
CHA202408270,CHA,TEX,0,1,flexc001,festm001,3.09,4.12
CHA202408280,CHA,TEX,2,0,andej005,urenj001,,4.58
CHA202408290,CHA,TEX,0,0,nastn001,eovan001,,1.73
CHA202408300,CHA,NYN,1,0,cannj001,megit002,5.82,3.95
CHA202408310,CHA,NYN,0,3,martd006,quinj001,4.1,3.96
CHA202409010,CHA,NYN,0,0,crocg001,manas001,2.59,5.64
CHA202409090,CHA,CLE,0,2,shusj001,cantj002,8.04,3.21
CHA202409100,CHA,CLE,0,0,cannj001,avilp001,5.82,
CHA202409110,CHA,CLE,0,2,martd006,sandn001,4.1,2.2
CHA202409130,CHA,OAK,0,0,crocg001,bassb002,2.59,2.31
CHA202409140,CHA,OAK,0,0,varlg001,harrh002,,3.2
CHA202409150,CHA,OAK,3,0,burks001,searj001,4.22,5.04
CHA202409240,CHA,ANA,0,0,berrp001,strih001,,3.27
CHA202409250,CHA,ANA,0,0,shusj001,quijj001,8.04,
CHA202409260,CHA,ANA,0,0,flexc001,andet002,3.09,4.56
CHN202404010,CHN,COL,0,0,imans001,hudsd002,3.73,
CHN202404020,CHN,COL,2,0,assaj001,freek001,3.65,4.98
CHN202404030,CHN,COL,0,0,alzoa001,mearn001,,3.49
CHN202404050,CHN,LAN,0,2,smyld001,millb005,,12.6
CHN202404060,CHN,LAN,0,0,wickj001,yamay001,6.28,2.49
CHN202404070,CHN,LAN,3,0,almoy001,stong001,,
CHN202404190,CHN,MIA,2,0,tailj001,puk-a001,3.68,
CHN202404201,CHN,MIA,0,0,alzoa001,faucc001,,3.28
CHN202404202,CHN,MIA,1,0,imans001,benda001,3.73,2.16
CHN202404210,CHN,MIA,0,0,hendk001,cabre003,4.76,3.53
CHN202404230,CHN,HOU,5,0,wickj001,franj006,6.28,
CHN202404240,CHN,HOU,4,0,tailj001,arris001,3.68,5.35
CHN202404250,CHN,HOU,0,1,wesnh001,montr004,4.5,4.48
CHN202405030,CHN,MIL,0,0,alzoa001,pegue001,,6.75
CHN202405040,CHN,MIL,2,0,tailj001,myert001,3.68,3.55
CHN202405050,CHN,MIL,0,0,assaj001,peraf001,3.65,2.7
CHN202405060,CHN,SDN,0,0,lover001,darvy001,8.49,5.38
CHN202405070,CHN,SDN,0,0,nerih001,deloe001,6.75,4.36
CHN202405080,CHN,SDN,0,1,wesnh001,ceasd001,4.5,4.55
CHN202405160,CHN,PIT,0,2,steej002,jonej008,4.76,
CHN202405170,CHN,PIT,0,0,hendk001,skenp001,4.76,1.97
CHN202405180,CHN,PIT,0,0,nerih001,bednd001,6.75,2.3
CHN202405190,CHN,PIT,0,0,tailj001,kellm003,3.68,4.19
CHN202405210,CHN,ATL,0,0,littl001,bumma001,3.38,3.81
CHN202405220,CHN,ATL,0,0,steej002,friem001,4.76,2.86
CHN202405230,CHN,ATL,0,0,wesnh001,lee-d005,4.5,3.29
CHN202405310,CHN,CIN,0,0,smyld001,cruzf002,,3.56
CHN202406010,CHN,CIN,0,0,leitm002,simsl001,4.84,13.86
CHN202406020,CHN,CIN,0,0,browb006,lodon001,5.92,3.33
CHN202406040,CHN,CHA,0,0,littl001,leasj001,3.38,3.92
CHN202406050,CHN,CHA,0,1,nerih001,kopem001,6.75,2.45
CHN202406140,CHN,SLN,0,0,wesnh001,gibsk002,4.5,16.78
CHN202406150,CHN,SLN,0,0,imans001,palla001,3.73,5.31
CHN202406160,CHN,SLN,0,0,tailj001,mikom001,3.68,4.84
CHN202406170,CHN,SFN,0,0,nerih001,mille002,6.75,1.5
CHN202406180,CHN,SFN,0,0,millt003,roget002,,1.98
CHN202406190,CHN,SFN,0,0,hendk001,bives001,4.76,4.0
CHN202406210,CHN,NYN,1,3,imans001,quinj001,3.73,3.96
CHN202406220,CHN,NYN,5,0,tailj001,megit002,3.68,3.95
CHN202406230,CHN,NYN,0,0,assaj001,sevel001,3.65,4.54
CHN202407020,CHN,PHI,0,0,wesnh001,mercm002,4.5,15.0
CHN202407030,CHN,PHI,0,0,millt003,stram001,,2.74
CHN202407040,CHN,PHI,0,1,tailj001,sancc002,3.68,2.5
CHN202407050,CHN,ANA,2,0,steej002,canng001,4.76,3.77
CHN202407060,CHN,ANA,0,1,hendk001,andet002,4.76,4.56
CHN202407070,CHN,ANA,0,0,wesnh001,sorij002,4.5,4.26
CHN202407190,CHN,ARI,0,0,steej002,nelsr003,4.76,3.39
CHN202407200,CHN,ARI,0,0,hendk001,gallz001,4.76,4.83
CHN202407210,CHN,ARI,0,0,nerih001,mantj002,6.75,15.83
CHN202407220,CHN,MIL,0,0,smyld001,myert001,,3.55
CHN202407230,CHN,MIL,0,0,tailj001,pegue001,3.68,6.75
CHN202407240,CHN,MIL,1,1,nerih001,junij001,6.75,2.97
CHN202408010,CHN,SLN,0,1,pearn001,helsr001,9.2,4.5
CHN202408020,CHN,SLN,0,0,millt003,fedde001,,5.49
CHN202408030,CHN,SLN,2,1,nerih001,romej002,6.75,2.07
CHN202408040,CHN,SLN,0,0,steej002,mikom001,4.76,4.84
CHN202408050,CHN,MIN,0,0,hendk001,festd001,4.76,5.4
CHN202408060,CHN,MIN,3,0,imans001,lopep002,3.73,2.74
CHN202408070,CHN,MIN,1,1,lopej004,richt001,6.57,7.94
CHN202408160,CHN,TOR,2,0,millt003,greec003,,5.56
CHN202408170,CHN,TOR,1,0,pearn001,bassc001,9.2,3.96
CHN202408180,CHN,TOR,0,0,imans001,franb002,3.73,6.05
CHN202408200,CHN,DET,0,0,assaj001,sammb001,3.65,
CHN202408210,CHN,DET,0,0,tailj001,hurtb001,3.68,2.43
CHN202408220,CHN,DET,0,0,steej002,maedk001,4.76,7.88
CHN202409020,CHN,PIT,0,0,lopej004,beekj001,6.57,3.77
CHN202409030,CHN,PIT,0,0,hendk001,skenp001,4.76,1.97
CHN202409040,CHN,PIT,1,0,imans001,germd001,3.73,
CHN202409060,CHN,NYA,0,0,wickj001,gil-l001,6.28,3.32
CHN202409070,CHN,NYA,0,1,assaj001,cortn001,3.65,6.29
CHN202409080,CHN,NYA,2,0,tailj001,coleg001,3.68,
CHN202409160,CHN,OAK,1,0,imans001,estej001,3.73,9.82
CHN202409170,CHN,OAK,0,2,wickj001,spenm001,6.28,5.1
CHN202409180,CHN,OAK,0,0,pearn001,fergt001,9.2,4.66
CHN202409190,CHN,WAS,1,1,robee001,garcr008,6.0,2.95
CHN202409200,CHN,WAS,1,0,tailj001,willt002,3.68,6.21
CHN202409210,CHN,WAS,0,0,hendk001,gorem001,4.76,4.17
CHN202409220,CHN,WAS,2,0,imans001,irvij001,3.73,5.7
CHN202409270,CHN,CIN,0,0,tailj001,martn002,3.68,4.45
CHN202409280,CHN,CIN,0,0,millt003,farmb001,,
CHN202409290,CHN,CIN,0,0,robee001,santt001,6.0,2.44
CIN202403280,CIN,WAS,0,0,montf001,grayj004,6.28,
CIN202403300,CIN,WAS,0,0,diaza004,harvh001,8.15,0.0
CIN202403310,CIN,WAS,0,0,simsl001,finnk001,13.86,3.47
CIN202404050,CIN,NYN,1,0,cruzf002,smitd009,3.56,
CIN202404060,CIN,NYN,0,0,pagae001,ramiy002,2.88,5.4
CIN202404070,CIN,NYN,0,1,abboa001,manas001,2.87,5.64
CIN202404080,CIN,MIL,0,0,ashcg001,ashba003,3.99,2.16
CIN202404090,CIN,MIL,0,0,montf001,rossj002,6.28,5.12
CIN202404100,CIN,MIL,0,2,greeh001,wilsb003,2.76,6.65
CIN202404190,CIN,ANA,0,0,lodon001,andet002,3.33,4.56
CIN202404200,CIN,ANA,5,2,ashcg001,sandp002,3.99,
CIN202404210,CIN,ANA,0,0,pagae001,sorij002,2.88,4.26
CIN202404220,CIN,PHI,0,0,greeh001,suarr001,2.76,3.2
CIN202404230,CIN,PHI,1,1,cruzf002,sancc002,3.56,2.5
CIN202404240,CIN,PHI,0,1,wilsj004,domis001,3.35,3.16
CIN202404250,CIN,PHI,0,0,martn002,wheez001,4.45,2.71
CIN202405030,CIN,BAL,0,0,pagae001,irvic001,2.88,
CIN202405040,CIN,BAL,0,0,abboa001,meanj001,2.87,
CIN202405050,CIN,BAL,0,3,lodon001,kremd001,3.33,4.19
CIN202405070,CIN,ARI,0,0,montf001,gallz001,6.28,4.83
CIN202405080,CIN,ARI,0,0,ashcg001,montj004,3.99,
CIN202405090,CIN,ARI,0,1,cruzf002,ginkk001,3.56,7.36
CIN202405210,CIN,SDN,0,0,abboa001,musgj001,2.87,
CIN202405220,CIN,SDN,1,1,martn002,kingm002,4.45,3.44
CIN202405230,CIN,SDN,1,2,molls001,estrj002,6.38,3.45
CIN202405240,CIN,LAN,3,0,ashcg001,ramiy002,3.99,5.4
CIN202405250,CIN,LAN,1,0,greeh001,buehw001,2.76,4.93
CIN202405260,CIN,LAN,0,0,martn002,yamay001,4.45,2.49
CIN202405270,CIN,SLN,1,1,lodon001,lynnl001,3.33,
CIN202405280,CIN,SLN,0,0,abboa001,gibsk002,2.87,16.78
CIN202405290,CIN,SLN,0,0,montf001,palla001,6.28,5.31
CIN202406060,CIN,CHN,0,0,greeh001,assaj001,2.76,3.65
CIN202406070,CIN,CHN,0,0,lodon001,steej002,3.33,4.76
CIN202406080,CIN,CHN,1,1,abboa001,browb006,2.87,5.92
CIN202406090,CIN,CHN,0,3,montf001,imans001,6.28,3.73
CIN202406110,CIN,CLE,1,0,martn002,mcket001,4.45,11.12
CIN202406120,CIN,CLE,1,0,lodon001,bibet001,3.33,4.24
CIN202406210,CIN,BOS,1,0,abboa001,crawk001,2.87,
CIN202406220,CIN,BOS,2,0,wilsj004,kellz001,3.35,4.58
CIN202406230,CIN,BOS,0,0,lodon001,bernb001,3.33,3.14
CIN202406240,CIN,PIT,0,0,spiec001,faltb001,6.08,4.45
CIN202406250,CIN,PIT,0,3,greeh001,kellm003,2.76,4.19
CIN202406260,CIN,PIT,0,0,ashcg001,ortil003,3.99,
CIN202407050,CIN,DET,0,0,spiec001,olsor001,6.08,3.15
CIN202407060,CIN,DET,0,0,cruzf002,mills001,3.56,2.74
CIN202407070,CIN,DET,0,0,ashcg001,skubt001,3.99,2.21
CIN202407080,CIN,COL,0,0,abboa001,feltr001,2.87,4.75
CIN202407090,CIN,COL,0,0,martn002,quanc001,4.45,6.04
CIN202407100,CIN,COL,0,0,montf001,freek001,6.28,4.98
CIN202407110,CIN,COL,0,0,greeh001,gomba001,2.76,7.49
CIN202407120,CIN,MIA,2,0,spiec001,chiry001,6.08,
CIN202407130,CIN,MIA,0,0,molls001,cabre003,6.38,3.53
CIN202407140,CIN,MIA,0,0,cruzf002,puk-a001,3.56,
CIN202407290,CIN,CHN,0,0,spiec001,tailj001,6.08,3.68
CIN202407300,CIN,CHN,2,0,martn002,steej002,4.45,4.76
CIN202407310,CIN,CHN,0,0,lodon001,hendk001,3.33,4.76
CIN202408020,CIN,SFN,0,0,abboa001,snelb001,2.87,2.35
CIN202408030,CIN,SFN,0,0,greeh001,harrk001,2.76,4.04
CIN202408040,CIN,SFN,0,0,spiec001,ray-r002,6.08,3.65
CIN202408120,CIN,SLN,0,0,abboa001,grays001,2.87,4.28
CIN202408130,CIN,SLN,1,0,greeh001,fedde001,2.76,5.49
CIN202408140,CIN,SLN,0,0,molls001,gibsk002,6.38,16.78
CIN202408160,CIN,KCA,0,0,martn002,lorem002,4.45,4.64
CIN202408170,CIN,KCA,0,1,lodon001,wachm001,3.33,3.86
CIN202408180,CIN,KCA,0,0,abboa001,singb001,2.87,4.03
CIN202408270,CIN,OAK,0,0,santt001,otanm001,2.44,13.5
CIN202408280,CIN,OAK,0,1,pagae001,fergt001,2.88,4.66
CIN202408290,CIN,OAK,0,2,pagae001,holmg002,2.88,5.09
CIN202408301,CIN,MIL,1,0,diaza004,megit001,8.15,2.49
CIN202408302,CIN,MIL,0,0,lowdr001,halld004,,3.49
CIN202408310,CIN,MIL,0,0,wilsj004,ashba003,3.35,2.16
CIN202409010,CIN,MIL,0,0,diaza004,wilsb003,8.15,6.65
CIN202409020,CIN,HOU,2,0,spiec001,verlj001,6.08,3.85
CIN202409040,CIN,HOU,9,0,martn002,arris001,4.45,5.35
CIN202409050,CIN,HOU,0,0,santt001,abreb002,2.44,2.28
CIN202409170,CIN,ATL,1,3,suteb001,johnp001,4.52,3.05
CIN202409180,CIN,ATL,0,0,santt001,schws001,2.44,3.09
CIN202409190,CIN,ATL,0,0,aguij002,salec001,,2.58
CIN202409200,CIN,PIT,1,0,martn002,kellm003,4.45,4.19
CIN202409210,CIN,PIT,0,0,lowdr001,jonej008,,
CIN202409220,CIN,PIT,0,1,greeh001,skenp001,2.76,1.97
CLE202404080,CLE,CHA,0,0,mcket001,bankt001,11.12,3.07
CLE202404090,CLE,CHA,2,5,barls001,wilss002,4.21,3.42
CLE202404100,CLE,CHA,0,2,morge001,shawb001,12.27,
CLE202404131,CLE,NYA,0,0,carrc003,schmc002,7.09,3.32
CLE202404132,CLE,NYA,0,2,mcket001,potec001,11.12,16.88
CLE202404140,CLE,NYA,0,0,beedt001,fergc001,,3.58
CLE202404190,CLE,OAK,0,1,mcket001,boylj001,11.12,4.67
CLE202404200,CLE,OAK,2,0,allel003,wooda002,4.25,
CLE202404210,CLE,OAK,0,0,bibet001,strir001,4.24,
CLE202404230,CLE,BOS,0,0,barls001,houct001,4.21,8.04
CLE202404240,CLE,BOS,0,1,carrc003,crisc002,7.09,3.57
CLE202404250,CLE,BOS,0,0,gaddh001,andec001,3.11,
CLE202405030,CLE,ANA,0,0,bibet001,sorij002,4.24,4.26
CLE202405040,CLE,ANA,0,0,liveb001,detmr001,3.22,3.96
CLE202405050,CLE,ANA,0,0,carrc003,canng001,7.09,3.77
CLE202405060,CLE,DET,1,1,sandn001,flahj002,2.2,4.64
CLE202405070,CLE,DET,2,1,avilp001,holtt002,,3.66
CLE202405080,CLE,DET,0,0,clase001,langa001,3.23,
CLE202405170,CLE,MIN,0,0,herrt002,duraj002,4.85,2.06
CLE202405180,CLE,MIN,2,0,allel003,oberb002,4.25,5.1
CLE202405190,CLE,MIN,2,0,clase001,duraj002,3.23,2.06
CLE202405200,CLE,NYN,2,0,liveb001,megit002,3.22,3.95
CLE202405210,CLE,NYN,0,0,sandn001,housa001,2.2,3.31
CLE202405220,CLE,NYN,0,1,gaddh001,garrr001,3.11,3.9
CLE202405310,CLE,WAS,0,0,bibet001,corbp001,4.24,4.4
CLE202406010,CLE,WAS,2,0,liveb001,parkm001,3.22,5.68
CLE202406020,CLE,WAS,0,0,carrc003,irvij001,7.09,5.7
CLE202406040,CLE,KCA,0,0,smitc009,longs002,2.93,5.36
CLE202406060,CLE,KCA,1,1,gaddh001,longs002,3.11,5.36
CLE202406180,CLE,SEA,0,0,mcket001,millb004,11.12,5.68
CLE202406190,CLE,SEA,1,0,bibet001,woo-b001,4.24,2.94
CLE202406200,CLE,SEA,1,2,allel003,castl003,4.25,3.54
CLE202406210,CLE,TOR,0,0,carrc003,rodry003,7.09,3.08
CLE202406220,CLE,TOR,0,0,liveb001,berrj001,3.22,4.17
CLE202406230,CLE,TOR,1,2,herrt002,kikuy001,4.85,3.99
CLE202407020,CLE,CHA,0,1,clase001,kopem001,3.23,2.45
CLE202407030,CLE,CHA,0,1,willg004,fedde001,3.06,5.49
CLE202407040,CLE,CHA,1,0,liveb001,shusj001,3.22,8.04
CLE202407050,CLE,SFN,0,3,bibet001,walkr001,4.24,4.11
CLE202407060,CLE,SFN,3,0,avilp001,harrk001,,4.04
CLE202407070,CLE,SFN,0,0,smitc009,hjels001,2.93,7.8
CLE202407190,CLE,SDN,0,0,bibet001,waldm003,4.24,7.71
CLE202407200,CLE,SDN,0,0,willg004,ceasd001,3.06,4.55
CLE202407210,CLE,SDN,0,0,liveb001,kingm002,3.22,3.44
CLE202407220,CLE,DET,0,2,carrc003,skubt001,7.09,2.21
CLE202407230,CLE,DET,0,0,smitc009,wentj001,2.93,5.6
CLE202407240,CLE,DET,0,1,gaddh001,brieb001,3.11,6.55
CLE202407250,CLE,DET,0,0,willg004,lucae002,3.06,6.66
CLE202408010,CLE,BAL,2,1,liveb001,roget003,3.22,1.81
CLE202408020,CLE,BAL,0,0,smitc009,kremd001,2.93,4.19
CLE202408030,CLE,BAL,0,0,cantj002,efliz001,3.21,5.93
CLE202408040,CLE,BAL,0,1,willg004,burnc002,3.06,2.66
CLE202408050,CLE,ARI,2,2,clase001,thomr007,3.23,3.92
CLE202408071,CLE,ARI,0,0,liveb001,pfaab001,3.22,5.25
CLE202408072,CLE,ARI,0,0,carrc003,rodre004,7.09,5.02
CLE202408120,CLE,CHN,0,0,sandn001,merrj001,2.2,5.79
CLE202408130,CLE,CHN,0,0,avilp001,smyld001,,
CLE202408140,CLE,CHN,0,0,cobba001,tailj001,,3.68
CLE202408230,CLE,TEX,0,0,bibet001,eovan001,4.24,1.73
CLE202408240,CLE,TEX,1,1,liveb001,grayj003,3.22,7.71
CLE202408250,CLE,TEX,1,0,boydm001,bradc003,3.21,
CLE202408261,CLE,KCA,0,0,gaddh001,schrj001,3.11,3.8
CLE202408262,CLE,KCA,3,0,allel003,longs002,4.25,5.36
CLE202408270,CLE,KCA,0,0,willg004,mcarj001,3.06,
CLE202408280,CLE,KCA,1,2,morge001,ercel001,12.27,2.64
CLE202408300,CLE,PIT,2,0,avilp001,mlodc001,,3.55
CLE202408310,CLE,PIT,0,0,boydm001,ortil003,3.21,
CLE202409010,CLE,PIT,2,0,cobba001,kellm003,,4.19
CLE202409120,CLE,TBA,1,1,willg004,sulsc001,3.06,1.99
CLE202409130,CLE,TBA,0,0,bibet001,littz001,4.24,3.81
CLE202409140,CLE,TBA,0,0,cantj002,alext001,3.21,4.98
CLE202409150,CLE,TBA,0,0,liveb001,bradt002,3.22,5.05
CLE202409160,CLE,MIN,0,0,walta001,jax-g001,,4.23
CLE202409170,CLE,MIN,0,0,willg004,sandc001,3.06,4.5
CLE202409180,CLE,MIN,0,1,gaddh001,henrr001,3.11,2.22
CLE202409190,CLE,MIN,1,0,morge001,thiec001,12.27,2.64
CLE202409240,CLE,CIN,3,0,bibet001,spiec001,4.24,6.08
CLE202409250,CLE,CIN,1,0,gaddh001,pagae001,3.11,2.88
CLE202409270,CLE,HOU,0,1,cantj002,blanr001,3.21,4.1
CLE202409280,CLE,HOU,2,1,liveb001,verlj001,3.22,3.85
COL202404050,COL,TBA,1,1,beekj001,fairp001,3.77,2.83
COL202404060,COL,TBA,0,1,beekj001,cleag001,3.77,2.35
COL202404070,COL,TBA,0,0,hudsd002,pepir001,,3.86
COL202404080,COL,ARI,1,0,lambp001,mcgos001,,6.75
COL202404090,COL,ARI,1,2,quanc001,kellm002,6.04,3.52
COL202404100,COL,ARI,1,1,lawrj002,mantj002,0.51,15.83
COL202404200,COL,SEA,0,0,hudsd002,castl003,,3.54
COL202404211,COL,SEA,0,0,lawrj002,munoa002,0.51,1.73
COL202404212,COL,SEA,2,0,lambp001,hance001,,4.9
COL202404220,COL,SDN,0,0,mearn001,ceasd001,3.49,4.55
COL202404230,COL,SDN,0,2,beekj001,kingm002,3.77,3.44
COL202404240,COL,SDN,0,4,blact002,waldm003,,7.71
COL202404250,COL,SDN,1,0,kinlt001,peraw002,3.96,3.14
COL202404270,COL,HOU,2,0,quanc001,blanr001,6.04,4.1
COL202404280,COL,HOU,0,2,gomba001,valdf001,7.49,3.66
COL202405070,COL,SFN,0,0,hudsd002,harrk001,,4.04
COL202405080,COL,SFN,0,0,lambp001,hickj002,,6.95
COL202405090,COL,SFN,0,0,quanc001,winnk001,6.04,4.5
COL202405100,COL,TEX,0,0,birdj001,andeg002,5.53,3.23
COL202405110,COL,TEX,0,0,kinlt001,robed002,3.96,4.08
COL202405120,COL,TEX,2,1,blact002,urenj001,,4.58
COL202405240,COL,PHI,0,0,kinlt001,sotog003,3.96,4.18
COL202405250,COL,PHI,1,1,lawrj002,ruizj001,0.51,8.82
COL202405260,COL,PHI,2,0,quanc001,suarr001,6.04,3.2
COL202405270,COL,CLE,0,1,rogej003,currx001,,6.0
COL202405280,COL,CLE,0,2,lambp001,smitc009,,2.93
COL202405290,COL,CLE,1,2,blact002,allel003,,4.25
COL202406030,COL,CIN,1,0,feltr001,abboa001,4.75,2.87
COL202406040,COL,CIN,0,1,blact002,montf001,,6.28
COL202406050,COL,CIN,4,0,beekj001,cruzf002,3.77,3.56
COL202406140,COL,PIT,0,1,feltr001,ortil003,4.75,
COL202406150,COL,PIT,0,0,blact002,jonej008,,
COL202406160,COL,PIT,0,0,hudsd002,mlodc001,,3.55
COL202406170,COL,LAN,0,1,quanc001,paxtj001,6.04,
COL202406180,COL,LAN,4,0,vodnv001,petem001,3.02,4.0
COL202406190,COL,LAN,3,0,beekj001,ramiy002,3.77,5.4
COL202406200,COL,LAN,0,1,blact002,stong001,,
COL202406210,COL,WAS,0,0,hudsd002,flord002,,
COL202406220,COL,WAS,1,0,beekj001,finnk001,3.77,3.47
COL202406230,COL,WAS,0,0,beekj001,flord002,3.77,
COL202407010,COL,MIL,0,0,kinlt001,payaj001,3.96,6.84
COL202407020,COL,MIL,0,0,mearn001,zastr001,3.49,2.45
COL202407030,COL,MIL,0,1,hudsd002,rea-c001,,3.95
COL202407040,COL,MIL,1,0,molia001,myert001,7.27,3.55
COL202407050,COL,KCA,0,1,vodnv001,schrj001,3.02,3.8
COL202407060,COL,KCA,0,0,gomba001,lugos001,7.49,4.15
COL202407070,COL,KCA,0,0,gordt002,singb001,6.33,4.03
COL202407190,COL,SFN,0,0,beekj001,roget002,3.77,1.98
COL202407200,COL,SFN,2,0,freek001,webbl001,4.98,3.22
COL202407210,COL,SFN,0,1,feltr001,birdh001,4.75,4.8
COL202407220,COL,BOS,0,0,lawrj002,hornb002,0.51,1.59
COL202407230,COL,BOS,0,3,blact002,crisc002,,3.57
COL202407240,COL,BOS,3,0,quanc001,piven001,6.04,2.87
