game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,oscorer
MIN196306190,"""version 7RS(19) of 07/07/92""",CHA,MIN,1963/06/19,MIN02,0,0:00PM,night,false,carrh901,hurle901,flahr901,dimul901,"""White Sox/Twins""","""D Lamoureaux""","""D Lamoureaux""",1995/06/23 2:55PM,unknown,none,70,unknown,15,unknown,unknown,night,148,20770,herbr101,stigd101,,,
MIN196306200,"""version 7RS(19) of 07/07/92""",CHA,MIN,1963/06/20,MIN02,0,0:00PM,day,false,hurle901,flahr901,dimul901,carrh901,"""CHA/MIN""","""D Lamoureaux""","""D Lamoureaux""",1995/06/24 7:45PM,unknown,none,65,unknown,12,unknown,unknown,unknown,169,9173,kaatj101,buzhj101,dailb101,,
MIN196306211,"""version 7RS(19) of 07/07/92""",BAL,MIN,1963/06/21,MIN02,1,0:00PM,day,false,flahr901,dimul901,carrh901,hurle901,"""Orioles""","""David Annis""","""D Lamoureaux""",1995/06/25 10:10AM,park,none,0,unknown,-1,unknown,unknown,night,146,0,stanl101,deloi101,dailb101,,
MIN196306212,"""version 7RS(19) of 07/07/92""",BAL,MIN,1963/06/21,MIN02,2,0:00PM,night,false,dimul901,carrh901,hurle901,flahr901,"""Orioles""","""David Annis""","""D Lamoureaux""",1995/06/25 10:43AM,park,none,0,unknown,-1,unknown,unknown,night,153,22586,rober102,roggg101,,,
MIN196306220,"""version 7RS(19) of 07/07/92""",BAL,MIN,1963/06/22,MIN02,0,0:00PM,day,false,carrh901,hurle901,flahr901,dimul901,"""Orioles""","""David Annis""","""D Lamoureaux""",1995/06/25 3:39PM,park,none,0,unknown,-1,unknown,unknown,unknown,138,19244,perrj102,mccom103,dailb101,,
MIN196306230,"""version 7RS(19) of 07/07/92""",BAL,MIN,1963/06/23,MIN02,0,0:00PM,day,false,hurle901,flahr901,dimul901,carrh901,"""Orioles""","""D Lamoureaux""","""D Lamoureaux""",1995/06/25 5:51PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,169,24679,barbs102,stigd101,mills101,,
MIN196306240,"""version 7RS(19) of 07/07/92""",BAL,MIN,1963/06/24,MIN02,0,0:00PM,day,false,flahr901,dimul901,carrh901,hurle901,"""Orioles""","""David Annis""","""D Lamoureaux""",1995/07/03 6:45AM,park,none,0,unknown,-1,unknown,unknown,unknown,156,9223,kaatj101,pappm101,dailb101,,
MIN196306250,"""version 7RS(19) of 07/07/92""",DET,MIN,1963/06/25,MIN02,0,0:00PM,night,false,dimul901,carrh901,hurle901,flahr901,"""Twins""","""D Lamoureaux""","""D Lamoureaux""",1995/07/03 7:04AM,unknown,none,82,unknown,16,unknown,unknown,unknown,135,20934,stanl101,bunnj101,,,
MIN196306260,"""version 7RS(19) of 07/07/92""",DET,MIN,1963/06/26,MIN02,0,0:00PM,night,false,carrh901,hurle901,flahr901,dimul901,"""Twins""","""D Lamoureaux""","""D Lamoureaux""",1995/07/03 7:46AM,unknown,none,80,unknown,8,unknown,unknown,unknown,166,26290,stigd101,faulb101,dailb101,,
MIN196306270,"""version 7RS(19) of 07/07/92""",DET,MIN,1963/06/27,MIN02,0,0:00PM,day,false,hurle901,flahr901,dimul901,carrh901,"""Twins""","""D Lamoureaux""","""D Lamoureaux""",1995/07/03 1:43PM,unknown,none,78,unknown,5,unknown,unknown,unknown,165,8876,perrj102,fox-t101,,,
MIN196307100,"""version 7RS(19) of 07/07/92""",BOS,MIN,1963/07/10,MIN02,0,0:00PM,night,false,salea901,runge901,soarh901,stewb902,"""Twins""","""D Lamoureaux""","""D Lamoureaux""",1995/07/10 8:45PM,unknown,none,80,unknown,7,unknown,unknown,unknown,188,18184,radad101,dailb101,lamaj101,,
MIN196307110,"""version 7RS(19) of 07/07/92""",BOS,MIN,1963/07/11,MIN02,0,0:00PM,night,false,runge901,soarh901,stewb902,salea901,"""Twins""","""D Lamoureaux""","""D Lamoureaux""",1995/07/10 9:16PM,unknown,none,82,unknown,15,unknown,unknown,unknown,133,18116,monbb101,stigd101,,,
MIN196307120,"""version 7RS(19) of 07/07/92""",BOS,MIN,1963/07/12,MIN02,0,0:00PM,night,false,soarh901,stewb902,salea901,runge901,"""Twins""","""D Lamoureaux""","""D Lamoureaux""",1995/07/11 5:44AM,unknown,none,70,unknown,11,unknown,unknown,unknown,225,20144,radad101,moorr101,,,
MIN196307130,"""version 7RS(19) of 07/07/92""",BOS,MIN,1963/07/13,MIN02,0,0:00PM,day,false,stewb902,salea901,runge901,soarh901,"""Twins""","""D Lamoureaux""","""D Lamoureaux""",1995/07/11 6:00AM,unknown,none,79,unknown,10,unknown,unknown,unknown,169,19051,stanl101,heffb101,,,
MIN196307141,"""version 7RS(19) of 07/07/92""",CLE,MIN,1963/07/14,MIN02,1,0:00PM,day,false,salea901,runge901,soarh901,stewb902,"""CLE/MIN""","""D Lamoureaux""","""D Lamoureaux""",1995/07/11 1:05PM,unknown,none,73,unknown,15,unknown,unknown,unknown,140,0,kaatj101,ramop101,dailb101,,
MIN196307142,"""version 7RS(19) of 07/07/92""",CLE,MIN,1963/07/14,MIN02,2,0:00PM,day,false,runge901,soarh901,stewb902,salea901,"""CLE/MIN""","""D Lamoureaux""","""D Lamoureaux""",1995/07/11 4:17PM,unknown,none,77,unknown,10,unknown,unknown,unknown,141,32260,pleib101,latmb101,roggg101,,
MIN196307150,"""version 7RS(19) of 07/07/92""",CLE,MIN,1963/07/15,MIN02,0,0:00PM,day,false,soarh901,stewb902,salea901,runge901,"""Indians/Twins""","""D Lamoureaux""","""D Lamoureaux""",1995/07/16 1:40PM,unknown,none,70,unknown,-1,unknown,unknown,unknown,160,11160,stigd101,donod101,,,
MIN196307170,"""version 7RS(19) of 07/07/92""",NYA,MIN,1963/07/17,MIN02,0,0:00PM,night,false,ricej901,valeb901,mckib901,chyln901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1995/02/04 6:43AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,42034,boutj101,stanl101,,,
MIN196307180,"""version 7RS(19) of 07/07/92""",NYA,MIN,1963/07/18,MIN02,0,0:00PM,day,false,valeb901,mckib901,chyln901,ricej901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1995/02/04 7:11AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,166,39029,pascc102,terrr101,dailb101,,
MIN196307190,"""version 7RS(19) of 07/07/92""",WS2,MIN,1963/07/19,MIN02,0,0:00PM,night,false,mckib901,chyln901,ricej901,valeb901,"""Senators/Twins""","""D Lamoureaux""","""D Lamoureaux""",1995/07/16 9:29PM,unknown,none,80,unknown,18,unknown,unknown,unknown,266,17172,ostec103,perrj102,,,
MIN196307200,"""version 7RS(19) of 07/07/92""",WS2,MIN,1963/07/20,MIN02,0,0:00PM,day,false,chyln901,ricej901,valeb901,mckib901,"""Senators/Twins""","""D Lamoureaux""","""D Lamoureaux""",1995/07/17 2:25PM,unknown,none,84,unknown,13,unknown,unknown,unknown,132,11681,stigd101,ridzs101,,,
MIN196307210,"""version 7RS(19) of 07/07/92""",WS2,MIN,1963/07/21,MIN02,0,0:00PM,day,false,ricej901,valeb901,mckib901,chyln901,"""Senators""","""D Lamoureaux""","""D Lamoureaux""",1995/07/17 4:39PM,unknown,none,89,unknown,12,unknown,unknown,unknown,117,16279,roggg101,rudod103,,,
MIN196308090,"""version 7RS(19) of 07/07/92""",BOS,MIN,1963/08/09,MIN02,0,0:00PM,night,false,soarh901,stewb902,nappl901,salea901,"""Twins""","""D Lamoureaux""","""D Lamoureaux""",1995/08/13 6:05PM,unknown,none,78,unknown,12,unknown,unknown,unknown,138,31594,perrj102,mored103,,,
MIN196308100,"""version 7RS(19) of 07/07/92""",BOS,MIN,1963/08/10,MIN02,0,0:00PM,day,false,stewb902,nappl901,salea901,soarh901,"""Twins""","""D Lamoureaux""","""D Lamoureaux""",1995/08/13 6:26PM,unknown,none,79,unknown,5,unknown,unknown,unknown,155,21155,stanl101,wilse102,dailb101,,
MIN196308110,"""version 7RS(19) of 07/07/92""",BOS,MIN,1963/08/11,MIN02,0,0:00PM,day,false,nappl901,salea901,soarh901,stewb902,"""Twins""","""D Lamoureaux""","""D Lamoureaux""",1995/08/13 6:42PM,unknown,none,81,unknown,13,unknown,unknown,unknown,141,27229,pascc102,turlb101,,,
MIN196308120,"""version 7RS(19) of 07/07/92""",BOS,MIN,1963/08/12,MIN02,0,0:00PM,day,false,salea901,soarh901,stewb902,nappl901,"""Twins""","""D Lamoureaux""","""D Lamoureaux""",1995/08/13 7:12PM,unknown,none,75,unknown,15,unknown,unknown,unknown,155,12321,heffb101,kaatj101,radad101,,
MIN196308130,"""version 7RS(19) of 07/07/92""",BAL,MIN,1963/08/13,MIN02,0,0:00PM,night,false,nappl901,honoj901,ricej901,salea901,,"""JIM LEOPARDI""","""JIM LEOPARDI""",1994/06/20 7:45AM,park,none,0,unknown,-1,unknown,unknown,unknown,158,26513,barbs102,stigd101,,,
MIN196308140,"""version 7RS(19) of 07/07/92""",BAL,MIN,1963/08/14,MIN02,0,0:00PM,night,false,honoj901,ricej901,salea901,nappl901,,"""JIM LEOPARDI""","""JIM LEOPARDI""",1994/06/20 8:11AM,park,none,0,unknown,-1,unknown,unknown,unknown,177,25014,dailb101,mills101,,,
MIN196308150,"""version 7RS(19) of 07/07/92""",BAL,MIN,1963/08/15,MIN02,0,0:00PM,night,false,ricej901,salea901,nappl901,honoj901,,"""JIM LEOPARDI""","""JIM LEOPARDI""",1994/06/20 9:49AM,park,none,0,unknown,-1,unknown,unknown,unknown,187,22537,stanl101,pappm101,,,
MIN196308160,"""version 7RS(19) of 07/07/92""",WS2,MIN,1963/08/16,MIN02,0,0:00PM,night,false,salea901,nappl901,honoj901,ricej901,"""WS2/MIN""","""D Lamoureaux""","""D Lamoureaux""",1995/08/14 6:05AM,unknown,none,59,unknown,20,unknown,unknown,unknown,172,13763,pascc102,duckj101,roggg101,,
MIN196308170,"""version 7RS(19) of 07/07/92""",WS2,MIN,1963/08/17,MIN02,0,0:00PM,day,false,nappl901,honoj901,ricej901,salea901,"""Senators/Twins""","""D Lamoureaux""","""D Lamoureaux""",1995/08/18 10:22PM,unknown,none,63,unknown,9,unknown,unknown,unknown,138,16589,danib102,stigd101,,,
MIN196308180,"""version 7RS(19) of 07/07/92""",WS2,MIN,1963/08/18,MIN02,0,0:00PM,day,false,honoj901,ricej901,salea901,nappl901,"""Senators/Twins""","""D Lamoureaux""","""D Lamoureaux""",1995/08/19 7:15AM,unknown,none,72,unknown,3,unknown,unknown,unknown,157,18557,ridzs101,roggg101,klinr102,,
MIN196308300,"""version 7RS(19) of 07/07/92""",CHA,MIN,1963/08/30,MIN02,0,0:00PM,night,false,flahr901,umonf901,valeb901,hurle901,"""White Sox/Twins""","""D Lamoureaux""","""D Lamoureaux""",1995/08/30 4:32PM,unknown,none,66,unknown,5,unknown,unknown,night,170,29745,pascc102,brosj101,,,
MIN196308310,"""version 7RS(19) of 07/07/92""",CHA,MIN,1963/08/31,MIN02,0,0:00PM,day,false,umonf901,valeb901,hurle901,flahr901,"""White Sox/Twins""","""D Lamoureaux""","""D Lamoureaux""",1995/08/30 6:07PM,unknown,none,74,unknown,7,unknown,unknown,unknown,135,23415,wilhh101,stigd101,,,
MIN196309010,"""version 7RS(19) of 07/07/92""",CHA,MIN,1963/09/01,MIN02,0,0:00PM,day,false,valeb901,hurle901,flahr901,umonf901,"""White Sox/Twins""","""D Lamoureaux""","""D Lamoureaux""",1995/08/30 6:33PM,unknown,none,79,unknown,14,unknown,unknown,unknown,143,26870,wilhh101,dailb101,,,
MIN196309021,"""version 7RS(19) of 07/07/92""",KC1,MIN,1963/09/02,MIN02,1,0:00PM,day,false,hurle901,flahr901,umonf901,valeb901,"""Twins""","""D Lamoureaux""","""D Lamoureaux""",1995/08/31 7:11PM,unknown,none,65,unknown,10,unknown,unknown,unknown,149,0,pleib101,wickd101,,,
MIN196309022,"""version 7RS(19) of 07/07/92""",KC1,MIN,1963/09/02,MIN02,2,0:00PM,night,false,flahr901,umonf901,valeb901,hurle901,"""Twins""","""D Lamoureaux""","""D Lamoureaux""",1995/08/31 7:21PM,unknown,none,63,unknown,8,unknown,unknown,unknown,122,12348,stanl101,sturt101,,,
MIN196309030,"""version 7RS(19) of 07/07/92""",KC1,MIN,1963/09/03,MIN02,0,0:00PM,day,false,umonf901,valeb901,hurle901,flahr901,"""Twins""","""D Lamoureaux""","""D Lamoureaux""",1995/08/31 7:31PM,unknown,none,72,unknown,0,unknown,unknown,unknown,150,4460,wyatj102,pascc102,,,
MIN196309040,"""version 7RS(19) of 07/07/92""",LAA,MIN,1963/09/04,MIN02,0,0:00PM,night,false,valeb901,hurle901,flahr901,umonf901,"""Twins""","""D Lamoureaux""","""D Lamoureaux""",1995/09/06 6:10AM,unknown,none,61,unknown,4,unknown,unknown,unknown,163,7397,stigd101,newmf101,,,
MIN196309050,"""version 7RS(19) of 07/07/92""",LAA,MIN,1963/09/05,MIN02,0,0:00PM,night,false,hurle901,flahr901,umonf901,valeb901,"""Twins""","""D Lamoureaux""","""D Lamoureaux""",1995/09/07 5:53AM,unknown,none,66,unknown,6,unknown,unknown,unknown,153,8714,fowla101,pleib101,,,
MIN196309090,"""version 7RS(19) of 07/07/92""",CLE,MIN,1963/09/09,MIN02,0,0:00PM,night,false,dimul901,stevj901,kinnb901,runge901,"""Indians/Twins""","""D Lamoureaux""","""D Lamoureaux""",1995/09/08 7:21PM,unknown,none,70,unknown,-1,unknown,unknown,unknown,153,8838,pleib101,granj101,roggg101,,
MIN196309100,"""version 7RS(19) of 07/07/92""",CLE,MIN,1963/09/10,MIN02,0,0:00PM,night,false,stevj901,kinnb901,runge901,dimul901,"""Indians/Twins""","""D Lamoureaux""","""D Lamoureaux""",1995/09/08 8:58PM,unknown,none,72,unknown,6,unknown,unknown,unknown,149,10584,arrig101,walkj104,,,
MIN196309110,"""version 7RS(19) of 07/07/92""",CLE,MIN,1963/09/11,MIN02,0,0:00PM,night,false,runge901,kinnb901,dimul901,stevj901,"""Indians/Twins""","""D Lamoureaux""","""D Lamoureaux""",1995/09/17 8:01PM,unknown,none,69,unknown,14,unknown,unknown,unknown,165,8749,stanl101,donod101,,,
MIN196309120,"""version 7RS(19) of 07/07/92""",CLE,MIN,1963/09/12,MIN02,0,0:00PM,day,false,kinnb901,runge901,dimul901,stevj901,"""Indians/Twins""","""D Lamoureaux""","""D Lamoureaux""",1995/09/17 8:36PM,unknown,none,54,unknown,15,unknown,unknown,unknown,152,6100,dailb101,ramop101,,,
MIN196309130,"""version 7RS(19) of 07/07/92""",NYA,MIN,1963/09/13,MIN02,0,0:00PM,night,false,salea901,honoj901,soarh901,smita901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1995/02/19 11:21AM,unknown,none,63,unknown,-1,unknown,unknown,unknown,139,32445,boutj101,pascc102,,,
MIN196309141,"""version 7RS(19) of 07/07/92""",NYA,MIN,1963/09/14,MIN02,1,0:00PM,day,false,honoj901,soarh901,smita901,salea901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1995/02/19 11:31AM,unknown,none,69,unknown,-1,unknown,unknown,unknown,135,34836,stigd101,stafb101,,,
MIN196309142,"""version 7RS(19) of 07/07/92""",NYA,MIN,1963/09/14,MIN02,2,0:00PM,night,false,soarh901,smita901,salea901,honoj901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1995/02/19 11:43AM,unknown,none,62,unknown,-1,unknown,unknown,unknown,124,37044,terrr101,arrig101,,,
MIN196309150,"""version 7RS(19) of 07/07/92""",NYA,MIN,1963/09/15,MIN02,0,0:00PM,day,false,smita901,salea901,honoj901,soarh901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1995/02/19 11:53AM,unknown,none,73,unknown,-1,unknown,unknown,overcast,115,35010,fordw101,stanl101,,,
MIN196309170,"""version 7RS(19) of 07/07/92""",DET,MIN,1963/09/17,MIN02,0,0:00PM,night,false,salea901,honoj901,soarh901,smita901,"""Twins""","""D Lamoureaux""","""D Lamoureaux""",1995/09/18 5:35PM,unknown,none,73,unknown,5,unknown,unknown,unknown,130,14147,siebd101,fox-t101,,,
MIN196309180,"""version 7RS(19) of 07/07/92""",DET,MIN,1963/09/18,MIN02,0,0:00PM,night,false,honoj901,soarh901,smita901,salea901,"""Twins""","""D Lamoureaux""","""D Lamoureaux""",1995/09/18 5:57PM,unknown,none,65,unknown,10,unknown,unknown,unknown,156,10712,pascc102,regap101,,,
MIN196309190,"""version 7RS(19) of 07/07/92""",DET,MIN,1963/09/19,MIN02,0,0:00PM,day,false,soarh901,smita901,salea901,honoj901,"""Twins""","""D Lamoureaux""","""D Lamoureaux""",1995/09/18 7:50PM,unknown,none,61,unknown,8,unknown,unknown,unknown,235,6646,regap101,arrig101,,,
NYA196304110,"""version 7RS(19) of 07/07/92""",BAL,NYA,1963/04/11,NYC16,0,2:08PM,day,false,stewb902,salea901,honoj901,runge901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1995/01/10 6:38AM,unknown,none,50,unknown,-1,unknown,unknown,unknown,141,30374,pappm101,fordw101,,,
NYA196304130,"""version 7RS(19) of 07/07/92""",BAL,NYA,1963/04/13,NYC16,0,2:04PM,day,false,salea901,honoj901,runge901,stewb902,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1995/01/10 12:26PM,unknown,none,62,unknown,-1,unknown,unknown,unknown,129,22899,terrr101,barbs102,,,
NYA196304140,"""version 7RS(19) of 07/07/92""",BAL,NYA,1963/04/14,NYC16,0,2:02PM,day,false,honoj901,runge901,stewb902,salea901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1995/01/10 9:36PM,unknown,none,60,unknown,-1,unknown,unknown,unknown,168,18638,wills102,estrc101,,,
NYA196304160,"""version 7RS(19) of 07/07/92""",DET,NYA,1963/04/16,NYC16,0,2:03PM,day,false,soarh901,smita901,hallb901,papaj901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1995/01/10 9:48PM,unknown,none,64,unknown,-1,unknown,unknown,unknown,141,24163,aguih101,fordw101,,,
NYA196304170,"""version 7RS(19) of 07/07/92""",DET,NYA,1963/04/17,NYC16,0,2:01PM,day,false,smita901,hallb901,papaj901,soarh901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1995/01/10 10:01PM,unknown,none,58,unknown,-1,unknown,unknown,overcast,141,17060,mossd101,terrr101,,,
NYA196304240,"""version 7RS(19) of 07/07/92""",CHA,NYA,1963/04/24,NYC16,0,2:02PM,day,false,ricej901,valeb901,mckib901,chyln901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1995/01/11 1:00PM,unknown,none,52,unknown,-1,unknown,unknown,overcast,183,4525,wilhh101,arrol101,,,
NYA196304270,"""version 7RS(19) of 07/07/92""",CLE,NYA,1963/04/27,NYC16,0,2:03PM,day,false,valeb901,mckib901,chyln901,ricej901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1995/01/11 1:24PM,unknown,none,60,unknown,-1,unknown,unknown,unknown,128,16375,terrr101,donod101,,,
NYA196304280,"""version 7RS(19) of 07/07/92""",CLE,NYA,1963/04/28,NYC16,0,2:03PM,day,false,mckib901,chyln901,ricej901,valeb901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1995/01/11 1:35PM,unknown,none,60,unknown,-1,unknown,unknown,unknown,130,22346,fordw101,granj101,renih101,,
NYA196305140,"""version 7RS(19) of 07/07/92""",MIN,NYA,1963/05/14,NYC16,0,8:41PM,night,false,smita901,hallb901,papaj901,soarh901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1995/01/12 12:23PM,unknown,none,64,unknown,-1,unknown,unknown,unknown,125,14507,fordw101,stigd101,,,
NYA196305150,"""version 7RS(19) of 07/07/92""",MIN,NYA,1963/05/15,NYC16,0,2:02PM,day,false,hallb901,papaj901,soarh901,smita901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1995/01/12 12:38PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,134,14177,stafb101,pascc102,,,
NYA196305170,"""version 7RS(19) of 07/07/92""",LAA,NYA,1963/05/17,NYC16,0,8:01PM,night,false,papaj901,soarh901,smita901,hallb901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1995/01/12 8:53PM,unknown,none,62,unknown,-1,unknown,unknown,overcast,120,22979,boutj101,nelsm101,,,
NYA196305191,"""version 7RS(19) of 07/07/92""",LAA,NYA,1963/05/19,NYC16,1,2:02PM,day,false,soarh901,smita901,hallb901,papaj901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1995/01/12 9:06PM,unknown,none,78,unknown,-1,unknown,unknown,unknown,142,0,mcbrk101,fordw101,,,
NYA196305192,"""version 7RS(19) of 07/07/92""",LAA,NYA,1963/05/19,NYC16,2,4:58PM,day,false,smita901,hallb901,papaj901,soarh901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1995/01/12 9:21PM,unknown,none,79,unknown,-1,unknown,unknown,unknown,152,38682,terrr101,belib101,,,
NYA196305210,"""version 7RS(19) of 07/07/92""",KC1,NYA,1963/05/21,NYC16,0,8:04PM,night,false,hurle901,dimul901,carrh901,flahr901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1995/01/12 9:33PM,unknown,none,60,unknown,-1,unknown,unknown,unknown,151,12415,boutj101,penao101,hamis101,,
NYA196305220,"""version 7RS(19) of 07/07/92""",KC1,NYA,1963/05/22,NYC16,0,8:02PM,night,false,dimul901,carrh901,flahr901,hurle901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1995/01/13 6:06AM,unknown,none,70,unknown,-1,unknown,unknown,unknown,193,10312,hamis101,fiscb101,,,
NYA196305240,"""version 7RS(19) of 07/07/92""",WS2,NYA,1963/05/24,NYC16,0,8:04PM,night,false,flahr901,hurle901,dimul901,carrh901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1995/01/13 6:22AM,unknown,none,56,unknown,-1,unknown,unknown,unknown,163,15714,fordw101,stend101,,,
NYA196305250,"""version 7RS(19) of 07/07/92""",WS2,NYA,1963/05/25,NYC16,0,2:02PM,day,false,hurle901,dimul901,carrh901,flahr901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1995/01/13 6:33AM,unknown,none,64,unknown,-1,unknown,unknown,unknown,137,22753,terrr101,chent101,,,
NYA196305261,"""version 7RS(19) of 07/07/92""",WS2,NYA,1963/05/26,NYC16,1,2:36PM,day,false,dimul901,carrh901,flahr901,hurle901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1995/01/13 6:43AM,unknown,none,60,unknown,-1,unknown,rain,unknown,135,0,boutj101,rudod103,,,
NYA196305262,"""version 7RS(19) of 07/07/92""",WS2,NYA,1963/05/26,NYC16,2,5:19PM,day,false,flahr901,hurle901,carrh901,dimul901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1995/01/13 12:56PM,unknown,none,60,unknown,-1,unknown,drizzle,unknown,201,18741,duckj101,hamis101,,,
NYA196306120,"""version 7RS(19) of 07/07/92""",BAL,NYA,1963/06/12,NYC16,0,0:00PM,night,false,salea901,honoj901,runge901,stewb902,,"""Bruce Borey""","""Bruce Borey""",1994/03/20 2:38PM,park,none,0,unknown,-1,unknown,unknown,unknown,158,20369,bridm101,mills101,,,
NYA196306130,"""version 7RS(19) of 07/07/92""",BAL,NYA,1963/06/13,NYC16,0,8:03PM,night,false,honoj901,runge901,stewb902,salea901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1995/01/29 8:05PM,unknown,none,76,unknown,-1,unknown,unknown,unknown,145,21828,barbs102,kunkb101,halld101,,
NYA196306140,"""version 7RS(19) of 07/07/92""",DET,NYA,1963/06/14,NYC16,0,8:02PM,night,false,runge901,stewb902,salea901,honoj901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1995/01/29 8:27PM,unknown,none,70,unknown,-1,unknown,unknown,overcast,140,34400,boutj101,mossd101,,,
NYA196306150,"""version 7RS(19) of 07/07/92""",DET,NYA,1963/06/15,NYC16,0,2:05PM,day,false,stewb902,salea901,honoj901,runge901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1995/01/30 6:05AM,unknown,none,66,unknown,-1,unknown,unknown,unknown,187,31355,downa101,lolim101,,,
NYA196306161,"""version 7RS(19) of 07/07/92""",DET,NYA,1963/06/16,NYC16,1,2:03PM,day,false,salea901,runge901,(none),stewb902,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1995/01/30 6:18AM,unknown,none,76,unknown,-1,unknown,unknown,unknown,123,0,terrr101,bunnj101,,,
NYA196306162,"""version 7RS(19) of 07/07/92""",DET,NYA,1963/06/16,NYC16,2,4:38PM,day,false,runge901,stewb902,(none),salea901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1995/01/30 6:29AM,unknown,none,78,unknown,-1,unknown,unknown,unknown,153,45339,stafb101,aguih101,renih101,,
NYA196306180,"""version 7RS(19) of 07/07/92""",WS2,NYA,1963/06/18,NYC16,0,8:03PM,night,false,mckib901,chyln901,ricej901,valeb901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1995/01/30 12:03PM,unknown,none,76,unknown,-1,unknown,unknown,unknown,153,12762,fordw101,chent101,renih101,,
NYA196306190,"""version 7RS(19) of 07/07/92""",WS2,NYA,1963/06/19,NYC16,0,8:03PM,night,false,chyln901,ricej901,valeb901,mckib901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1995/01/30 12:15PM,unknown,none,77,unknown,-1,unknown,unknown,unknown,126,9919,boutj101,ostec103,stafb101,,
NYA196306200,"""version 7RS(19) of 07/07/92""",WS2,NYA,1963/06/20,NYC16,0,1:36PM,day,false,ricej901,valeb901,(none),chyln901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1995/01/30 12:28PM,unknown,none,80,unknown,-1,unknown,unknown,unknown,170,18915,bridm101,coatj101,,,
NYA196306280,"""version 7RS(19) of 07/07/92""",BOS,NYA,1963/06/28,NYC16,0,8:02PM,night,false,umonf901,kinnb901,stevj901,nappl901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1995/01/31 12:13PM,unknown,none,86,unknown,-1,unknown,unknown,overcast,146,30760,radad101,renih101,,,
NYA196306290,"""version 7RS(19) of 07/07/92""",BOS,NYA,1963/06/29,NYC16,0,2:03PM,day,false,kinnb901,stevj901,nappl901,umonf901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1995/01/31 12:20PM,unknown,none,70,unknown,-1,unknown,rain,overcast,122,21962,terrr101,nichc102,,,
NYA196306301,"""version 7RS(19) of 07/07/92""",BOS,NYA,1963/06/30,NYC16,1,2:02PM,day,false,stevj901,nappl901,umonf901,kinnb901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1995/01/31 12:28PM,unknown,none,86,unknown,-1,unknown,unknown,overcast,129,0,fordw101,monbb101,renih101,,
NYA196306302,"""version 7RS(19) of 07/07/92""",BOS,NYA,1963/06/30,NYC16,2,4:46PM,day,false,nappl901,umonf901,kinnb901,stevj901,"""Yankees""","""D Lamoureaux""","""D Lamoureaux""",1995/01/31 1:08PM,unknown,none,86,unknown,-1,unknown,unknown,unknown,162,41919,kunkb101,wilse102,,,
