game_id,visteam,hometeam,site,date,number,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,oscorer,starttime
TOR199208300,MIL,TOR,TOR02,1992/08/30,0,day,true,younl901,onorb901,denkd901,shulj901,STATS Inc.,,STATS Inc.,park,pitches,70,unknown,0,unknown,none,dome,185,50412,wardd001,wegmb001,henkt001,,
TOR199208310,CHA,TOR,TOR02,1992/08/31,0,night,true,hicke901,hendt901,mccol901,meric901,STATS Inc.,,STATS Inc.,park,pitches,70,unknown,0,unknown,none,dome,144,50417,stott001,hougc001,,,
TOR199209010,CHA,TOR,TOR02,1992/09/01,0,night,true,hendt901,mccol901,meric901,hicke901,STATS Inc.,,STATS Inc.,park,pitches,68,fromcf,3,unknown,none,cloudy,168,50409,morrj001,mccak001,,,
TOR199209020,CHA,TOR,TOR02,1992/09/02,0,night,true,mccol901,meric901,hicke901,hendt901,STATS Inc.,,STATS Inc.,park,pitches,70,unknown,0,unknown,none,dome,151,50419,hibbg001,key-j001,hernr001,,
TOR199209040,MIN,TOR,TOR02,1992/09/04,0,night,true,voltv901,johnm901,mckej901,kaisk901,STATS Inc.,,STATS Inc.,park,pitches,66,tocf,3,unknown,none,sunny,203,50420,coned001,tapak001,,,
TOR199209050,MIN,TOR,TOR02,1992/09/05,0,day,true,johnm901,mckej901,kaisk901,voltv901,STATS Inc.,,STATS Inc.,park,pitches,70,rtol,12,unknown,none,sunny,180,50409,guzmj003,smilj001,,,
TOR199209060,MIN,TOR,TOR02,1992/09/06,0,day,true,mckej901,kaisk901,voltv901,johnm901,STATS Inc.,,STATS Inc.,park,pitches,75,tocf,24,unknown,none,cloudy,158,50421,stott001,tromm001,henkt001,,
TOR199209140,CLE,TOR,TOR02,1992/09/14,0,night,true,roe-r901,joycj901,craft901,phild901,STATS Inc.,,STATS Inc.,park,pitches,72,tocf,9,unknown,none,sunny,166,50394,mesaj001,coned001,olins001,,
TOR199209150,CLE,TOR,TOR02,1992/09/15,0,night,true,joycj901,craft901,phild901,roe-r901,STATS Inc.,,STATS Inc.,park,pitches,76,ltor,5,unknown,none,sunny,165,49487,guzmj003,embra001,henkt001,,
TOR199209160,CLE,TOR,TOR02,1992/09/16,0,night,true,craft901,phild901,roe-r901,joycj901,STATS Inc.,,STATS Inc.,park,pitches,77,torf,11,unknown,none,sunny,176,50416,nagyc001,stott001,powet001,,
TOR199209170,CLE,TOR,TOR02,1992/09/17,0,night,true,phild901,roe-r901,joycj901,craft901,STATS Inc.,,STATS Inc.,park,pitches,75,fromrf,2,unknown,none,sunny,185,50408,wardd001,plune001,,,
TOR199209180,TEX,TOR,TOR02,1992/09/18,0,night,true,welkt901,scotd901,garcr901,morrd901,STATS Inc.,,STATS Inc.,park,pitches,70,unknown,0,unknown,none,dome,149,50416,key-j001,browk001,,,
TOR199209190,TEX,TOR,TOR02,1992/09/19,0,day,true,scotd901,garcr901,morrd901,welkt901,STATS Inc.,,STATS Inc.,park,pitches,70,unknown,0,unknown,none,dome,160,50421,coned001,chias001,henkt001,,
TOR199209200,TEX,TOR,TOR02,1992/09/20,0,day,true,garcr901,morrd901,welkt901,scotd901,STATS Inc.,,STATS Inc.,park,pitches,63,tocf,4,unknown,none,sunny,206,50405,guzmj001,guzmj003,whitm002,,
TOR199209290,BOS,TOR,TOR02,1992/09/29,0,night,true,phild901,roe-r901,joycj901,craft901,STATS Inc.,,STATS Inc.,park,pitches,70,unknown,0,unknown,none,dome,167,50418,key-j001,darwd001,henkt001,,
TOR199209300,BOS,TOR,TOR02,1992/09/30,0,night,true,roe-r901,joycj901,craft901,phild901,STATS Inc.,,STATS Inc.,park,pitches,70,unknown,0,unknown,none,dome,148,50420,violf001,coned001,,,
TOR199210020,DET,TOR,TOR02,1992/10/02,0,night,true,kaisk901,voltv901,johnm901,mckej901,STATS Inc.,,STATS Inc.,park,pitches,70,unknown,0,unknown,none,dome,187,50418,morrj001,gullb001,henkt001,,
TOR199210030,DET,TOR,TOR02,1992/10/03,0,day,true,voltv901,johnm901,mckej901,kaisk901,STATS Inc.,,STATS Inc.,park,pitches,70,unknown,0,unknown,none,dome,174,50412,guzmj003,haasd001,wardd001,,
TOR199210040,DET,TOR,TOR02,1992/10/04,0,day,true,johnm901,mckej901,kaisk901,voltv901,STATS Inc.,,STATS Inc.,park,pitches,70,unknown,0,unknown,none,dome,178,50421,stott001,aldrs001,timlm001,,
OAK199204060,KCA,OAK,OAK01,1992/04/06,0,night,true,denkd901,shulj901,younl901,tscht901,STATS Inc.,,STATS Inc.,park,pitches,62,ltor,0,unknown,none,sunny,173,44078,honer001,aquil001,ecked001,,
OAK199204080,KCA,OAK,OAK01,1992/04/08,0,night,true,shulj901,younl901,tscht901,denkd901,STATS Inc.,,STATS Inc.,park,pitches,61,ltor,5,unknown,none,cloudy,247,42421,parrj001,heatn001,,,
OAK199204090,KCA,OAK,OAK01,1992/04/09,0,day,true,younl901,tscht901,denkd901,shulj901,STATS Inc.,,STATS Inc.,park,pitches,60,rtol,1,unknown,none,cloudy,151,20211,darlr001,gubim001,ecked001,,
OAK199204100,CHA,OAK,OAK01,1992/04/10,0,night,true,evanj901,mccol901,hendt901,cedeg901,STATS Inc.,,STATS Inc.,park,pitches,64,torf,7,unknown,none,cloudy,212,38457,slusj001,ferna001,ecked001,,
OAK199204110,CHA,OAK,OAK01,1992/04/11,0,day,true,mccol901,hendt901,cedeg901,evanj901,STATS Inc.,,STATS Inc.,park,pitches,64,fromrf,2,unknown,none,cloudy,191,36007,parrj001,leact001,,,
OAK199204120,CHA,OAK,OAK01,1992/04/12,0,day,true,hendt901,cedeg901,evanj901,mccol901,STATS Inc.,,STATS Inc.,park,pitches,60,rtol,5,unknown,none,cloudy,160,27462,mcdoj001,nelsg001,thigb001,,
OAK199204200,CAL,OAK,OAK01,1992/04/20,0,night,true,coont901,reilm901,cousd901,brinj901,STATS Inc.,,STATS Inc.,park,pitches,65,ltor,3,unknown,none,cloudy,193,24106,ecked001,crimc001,,,
OAK199204210,CAL,OAK,OAK01,1992/04/21,0,night,true,reilm901,cousd901,brinj901,coont901,STATS Inc.,,STATS Inc.,park,pitches,59,tocf,5,unknown,none,sunny,179,22369,valej001,stewd001,harvb001,,
OAK199204220,CAL,OAK,OAK01,1992/04/22,0,day,true,cousd901,brinj901,coont901,reilm901,STATS Inc.,,STATS Inc.,park,pitches,62,ltor,5,unknown,none,sunny,188,31282,moorm001,finlc001,,,
OAK199205040,TOR,OAK,OAK01,1992/05/04,0,night,true,johnm901,kaisk901,mckej901,voltv901,STATS Inc.,,STATS Inc.,park,pitches,60,rtol,3,unknown,none,sunny,194,20137,stott001,darlr001,,,
OAK199205050,TOR,OAK,OAK01,1992/05/05,0,night,true,kaisk901,mckej901,voltv901,johnm901,STATS Inc.,,STATS Inc.,park,pitches,59,torf,10,unknown,none,cloudy,197,18753,guzmj003,slusj001,wardd001,,
OAK199205060,DET,OAK,OAK01,1992/05/06,0,night,true,fordd901,clara901,barnl901,koscg901,STATS Inc.,,STATS Inc.,park,pitches,60,ltor,5,unknown,none,cloudy,167,18689,stewd001,terrw001,ecked001,,
OAK199205070,DET,OAK,OAK01,1992/05/07,0,day,true,clara901,barnl901,koscg901,fordd901,STATS Inc.,,STATS Inc.,park,pitches,65,tocf,10,unknown,none,cloudy,162,23155,welcb001,tanaf001,ecked001,,
OAK199205080,NYA,OAK,OAK01,1992/05/08,0,night,true,reedr901,mcclt901,cobld901,merrd901,STATS Inc.,,STATS Inc.,park,pitches,61,tocf,3,unknown,none,sunny,220,34320,nelsg001,habyj001,ecked001,,
OAK199205090,NYA,OAK,OAK01,1992/05/09,0,day,true,mcclt901,cobld901,merrd901,reedr901,STATS Inc.,,STATS Inc.,park,pitches,85,ltor,8,unknown,none,sunny,202,41315,darlr001,leart001,honer001,,
OAK199205100,NYA,OAK,OAK01,1992/05/10,0,day,true,cobld901,merrd901,reedr901,mcclt901,STATS Inc.,,STATS Inc.,park,pitches,75,ltor,18,unknown,none,sunny,160,37154,slusj001,cadag001,ecked001,,
OAK199205250,CLE,OAK,OAK01,1992/05/25,0,night,true,meric901,evanj901,mccol901,hendt901,STATS Inc.,,STATS Inc.,park,pitches,64,tocf,5,unknown,none,cloudy,194,41050,nagyc001,slusj001,powet001,,
OAK199205260,CLE,OAK,OAK01,1992/05/26,0,night,true,evanj901,mccol901,hendt901,meric901,STATS Inc.,,STATS Inc.,park,pitches,65,tocf,13,unknown,none,sunny,146,18842,ottod001,welcb001,olins001,,
OAK199205270,CLE,OAK,OAK01,1992/05/27,0,day,true,mccol901,hendt901,meric901,evanj901,STATS Inc.,,STATS Inc.,park,pitches,66,tocf,8,unknown,none,sunny,157,24679,scuds001,stewd001,olins001,,
OAK199205290,BAL,OAK,OAK01,1992/05/29,0,night,true,shulj901,tscht901,younl901,denkd901,STATS Inc.,,STATS Inc.,park,pitches,60,ltor,17,unknown,none,cloudy,198,31389,moorm001,milab001,ecked001,,
OAK199205300,BAL,OAK,OAK01,1992/05/30,0,day,true,tscht901,younl901,denkd901,shulj901,STATS Inc.,,STATS Inc.,park,pitches,67,tocf,8,unknown,none,sunny,199,35152,mesaj001,slusj001,olsog001,,
OAK199205310,BAL,OAK,OAK01,1992/05/31,0,day,true,younl901,denkd901,shulj901,tscht901,STATS Inc.,,STATS Inc.,park,pitches,66,ltor,10,unknown,none,sunny,163,42253,sutcr001,darlr001,olsog001,,
OAK199206010,BOS,OAK,OAK01,1992/06/01,0,night,true,roe-r901,joycj901,craft901,phild901,STATS Inc.,,STATS Inc.,park,pitches,65,rtol,14,unknown,none,cloudy,203,24518,campk001,darwd001,,,
OAK199206020,BOS,OAK,OAK01,1992/06/02,0,night,true,joycj901,craft901,phild901,roe-r901,STATS Inc.,,STATS Inc.,park,pitches,65,tocf,16,unknown,none,sunny,168,25553,moorm001,heskj001,ecked001,,
OAK199206030,BOS,OAK,OAK01,1992/06/03,0,day,true,craft901,phild901,roe-r901,joycj901,STATS Inc.,,STATS Inc.,park,pitches,67,tocf,6,unknown,none,sunny,210,31294,parrj001,gardm002,ecked001,,
OAK199206120,TEX,OAK,OAK01,1992/06/12,0,night,true,mcclt901,cobld901,merrd901,reedr901,STATS Inc.,,STATS Inc.,park,pitches,61,ltor,8,unknown,none,sunny,308,43200,corsj001,bannf001,,,
OAK199206130,TEX,OAK,OAK01,1992/06/13,0,day,true,cobld901,merrd901,reedr901,mcclt901,STATS Inc.,,STATS Inc.,park,pitches,66,tolf,10,unknown,none,sunny,154,36768,stewd001,wittb001,,,
OAK199206140,TEX,OAK,OAK01,1992/06/14,0,day,true,merrd901,reedr901,mcclt901,cobld901,STATS Inc.,,STATS Inc.,park,pitches,68,tocf,2,unknown,none,sunny,160,34788,welcb001,browk001,,,
OAK199206150,MIL,OAK,OAK01,1992/06/15,0,night,true,cousd901,brinj901,coont901,reilm901,STATS Inc.,,STATS Inc.,park,pitches,64,ltor,14,unknown,none,sunny,199,22140,ecked001,fettm001,,,
OAK199206160,MIL,OAK,OAK01,1992/06/16,0,night,true,brinj901,coont901,reilm901,cousd901,STATS Inc.,,STATS Inc.,park,pitches,67,ltor,18,unknown,none,sunny,151,29679,robir001,darlr001,,,
OAK199206170,MIL,OAK,OAK01,1992/06/17,0,day,true,coont901,reilm901,cousd901,brinj901,STATS Inc.,,STATS Inc.,park,pitches,67,tocf,10,unknown,none,cloudy,161,27881,navaj001,moorm001,,,
OAK199206220,SEA,OAK,OAK01,1992/06/22,0,night,true,garcr901,morrd901,scotd901,welkt901,STATS Inc.,,STATS Inc.,park,pitches,65,ltor,15,unknown,none,cloudy,175,23067,darlr001,hanse001,ecked001,,
OAK199206230,SEA,OAK,OAK01,1992/06/23,0,night,true,morrd901,welkt901,scotd901,garcr901,STATS Inc.,,STATS Inc.,park,pitches,67,ltor,20,unknown,none,cloudy,172,27963,slusj001,kramr001,,,
OAK199206240,SEA,OAK,OAK01,1992/06/24,0,day,true,welkt901,scotd901,garcr901,morrd901,STATS Inc.,,STATS Inc.,park,pitches,68,tocf,10,unknown,none,cloudy,140,26353,stewd001,flemd001,,,
OAK199206250,MIN,OAK,OAK01,1992/06/25,0,day,true,scotd901,hendt901,evanj901,mccol901,STATS Inc.,,STATS Inc.,park,pitches,71,tocf,15,unknown,none,sunny,172,30238,welcb001,krueb001,ecked001,,
OAK199206260,MIN,OAK,OAK01,1992/06/26,0,night,true,hendt901,evanj901,meric901,scotd901,STATS Inc.,,STATS Inc.,park,pitches,71,torf,14,unknown,none,sunny,197,35577,bankw001,moorm001,aguir001,,
OAK199206270,MIN,OAK,OAK01,1992/06/27,0,day,true,evanj901,meric901,scotd901,hendt901,STATS Inc.,,STATS Inc.,park,pitches,72,torf,10,unknown,none,cloudy,191,42658,smilj001,darlr001,,,
OAK199206280,MIN,OAK,OAK01,1992/06/28,0,day,true,meric901,scotd901,hendt901,evanj901,STATS Inc.,,STATS Inc.,park,pitches,73,tolf,5,unknown,none,cloudy,171,38976,erics001,campk001,,,
OAK199207160,DET,OAK,OAK01,1992/07/16,0,night,true,mcclt901,cobld901,merrd901,reedr901,STATS Inc.,,STATS Inc.,park,pitches,65,tocf,5,unknown,none,sunny,143,30236,downk001,tanaf001,,,
OAK199207170,DET,OAK,OAK01,1992/07/17,0,night,true,cobld901,merrd901,reedr901,mcclt901,STATS Inc.,,STATS Inc.,park,pitches,66,rtol,10,unknown,none,cloudy,184,33293,gullb001,welcb001,knudk001,,
OAK199207180,DET,OAK,OAK01,1992/07/18,0,day,true,merrd901,reedr901,mcclt901,cobld901,STATS Inc.,,STATS Inc.,park,pitches,71,ltor,5,unknown,none,sunny,212,41533,leitm001,moorm001,groob001,,
OAK199207190,DET,OAK,OAK01,1992/07/19,0,day,true,reedr901,mcclt901,cobld901,merrd901,STATS Inc.,,STATS Inc.,park,pitches,75,tocf,5,unknown,none,sunny,174,31429,nelsg001,ritzk001,,,
OAK199207200,NYA,OAK,OAK01,1992/07/20,0,night,true,younl901,tscht901,denkd901,shulj901,STATS Inc.,,STATS Inc.,park,pitches,71,ltor,5,unknown,none,sunny,152,26637,hills001,darlr001,,,
OAK199207210,NYA,OAK,OAK01,1992/07/21,0,night,true,tscht901,denkd901,shulj901,younl901,STATS Inc.,,STATS Inc.,park,pitches,71,tocf,20,unknown,none,sunny,168,26573,perem001,downk001,,,
OAK199207220,NYA,OAK,OAK01,1992/07/22,0,day,true,denkd901,shulj901,younl901,tscht901,STATS Inc.,,STATS Inc.,park,pitches,75,tocf,20,unknown,none,cloudy,183,40805,parrj001,habyj001,ecked001,,
OAK199207230,TOR,OAK,OAK01,1992/07/23,0,night,true,roe-r901,joycj901,craft901,phild901,STATS Inc.,,STATS Inc.,park,pitches,69,tocf,15,unknown,none,sunny,232,24707,stied001,moorm001,,,
OAK199207240,TOR,OAK,OAK01,1992/07/24,0,night,true,joycj901,craft901,phild901,roe-r901,STATS Inc.,,STATS Inc.,park,pitches,69,tocf,18,unknown,none,sunny,214,30206,ecked001,henkt001,,,
OAK199207250,TOR,OAK,OAK01,1992/07/25,0,day,true,craft901,phild901,roe-r901,joycj901,STATS Inc.,,STATS Inc.,park,pitches,68,tocf,18,unknown,none,sunny,163,36086,darlr001,stott001,,,
OAK199207260,TOR,OAK,OAK01,1992/07/26,0,day,true,phild901,roe-r901,joycj901,craft901,STATS Inc.,,STATS Inc.,park,pitches,65,ltor,10,unknown,none,sunny,199,34595,downk001,morrj001,,,
OAK199208070,KCA,OAK,OAK01,1992/08/07,0,night,true,hendt901,clara901,meric901,hicke901,STATS Inc.,,STATS Inc.,park,pitches,67,rtol,16,unknown,none,cloudy,179,30112,welcb001,moeld001,ecked001,,
OAK199208080,KCA,OAK,OAK01,1992/08/08,0,day,true,clara901,meric901,hicke901,hendt901,STATS Inc.,,STATS Inc.,park,pitches,74,torf,5,unknown,none,sunny,176,30783,ecked001,montj002,,,
OAK199208090,KCA,OAK,OAK01,1992/08/09,0,day,true,meric901,hicke901,hendt901,clara901,STATS Inc.,,STATS Inc.,park,pitches,81,ltor,10,unknown,none,sunny,176,30477,appik001,stewd001,montj002,,
OAK199208100,CHA,OAK,OAK01,1992/08/10,0,night,true,koscg901,fordd901,clara901,barnl901,STATS Inc.,,STATS Inc.,park,pitches,68,torf,5,unknown,none,cloudy,152,31374,darlr001,hougc001,ecked001,,
OAK199208110,CHA,OAK,OAK01,1992/08/11,0,night,true,fordd901,clara901,barnl901,koscg901,STATS Inc.,,STATS Inc.,park,pitches,64,tocf,15,unknown,none,cloudy,194,27550,hernr001,honer001,radis001,,
OAK199208120,CHA,OAK,OAK01,1992/08/12,0,day,true,clara901,barnl901,koscg901,fordd901,STATS Inc.,,STATS Inc.,park,pitches,66,tolf,5,unknown,none,sunny,193,34767,ecked001,mcdoj001,,,
OAK199208130,CAL,OAK,OAK01,1992/08/13,0,day,true,johnm901,kaisk901,voltv901,mccol901,STATS Inc.,,STATS Inc.,park,pitches,70,ltor,12,unknown,none,sunny,143,24650,moorm001,abboj001,,,
OAK199208140,CAL,OAK,OAK01,1992/08/14,0,night,true,kaisk901,voltv901,mccol901,johnm901,STATS Inc.,,STATS Inc.,park,pitches,64,rtol,4,unknown,none,cloudy,146,28882,blylb001,stewd001,grahj001,,
OAK199208150,CAL,OAK,OAK01,1992/08/15,0,day,true,voltv901,mccol901,johnm901,kaisk901,STATS Inc.,,STATS Inc.,park,pitches,77,tocf,15,unknown,none,cloudy,204,33149,corsj001,crimc001,,,
OAK199208160,CAL,OAK,OAK01,1992/08/16,0,day,true,mccol901,johnm901,kaisk901,voltv901,STATS Inc.,,STATS Inc.,park,pitches,75,torf,12,unknown,none,sunny,201,32003,ecked001,grahj001,,,
OAK199208280,CLE,OAK,OAK01,1992/08/28,0,night,true,kaisk901,voltv901,mccol901,johnm901,STATS Inc.,,STATS Inc.,park,pitches,65,ltor,11,unknown,none,cloudy,182,30422,corsj001,armsj001,ecked001,,
OAK199208290,CLE,OAK,OAK01,1992/08/29,0,day,true,voltv901,mccol901,johnm901,kaisk901,STATS Inc.,,STATS Inc.,park,pitches,72,torf,5,unknown,none,cloudy,168,35036,stewd001,mesaj001,ecked001,,
OAK199208300,CLE,OAK,OAK01,1992/08/30,0,day,true,mccol901,johnm901,kaisk901,voltv901,STATS Inc.,,STATS Inc.,park,pitches,68,torf,15,unknown,none,cloudy,191,37524,darlr001,nagyc001,honer001,,
OAK199208310,BAL,OAK,OAK01,1992/08/31,0,night,true,morrd901,welkt901,scotd901,garcr901,STATS Inc.,,STATS Inc.,park,pitches,68,ltor,10,unknown,none,cloudy,197,25442,mussm001,downk001,,forns701,
OAK199209010,BAL,OAK,OAK01,1992/09/01,0,night,true,welkt901,scotd901,garcr901,morrd901,STATS Inc.,,STATS Inc.,park,pitches,68,tocf,15,unknown,none,cloudy,176,21303,milab001,slusj001,,,
OAK199209020,BAL,OAK,OAK01,1992/09/02,0,day,true,scotd901,garcr901,morrd901,welkt901,STATS Inc.,,STATS Inc.,park,pitches,65,tocf,16,unknown,none,cloudy,209,25313,milla001,honer001,,,
OAK199209040,BOS,OAK,OAK01,1992/09/04,0,night,true,cousd901,brinj901,coont901,reilm901,STATS Inc.,,STATS Inc.,park,pitches,74,rtol,10,unknown,none,sunny,183,35084,darwd001,stewd001,,,
OAK199209050,BOS,OAK,OAK01,1992/09/05,0,day,true,brinj901,coont901,reilm901,cousd901,STATS Inc.,,STATS Inc.,park,pitches,78,tocf,11,unknown,none,cloudy,170,32610,dopsj001,darlr001,,,
OAK199209060,BOS,OAK,OAK01,1992/09/06,0,night,true,coont901,reilm901,cousd901,brinj901,STATS Inc.,,STATS Inc.,park,pitches,75,torf,15,unknown,none,sunny,200,29670,ecked001,quanp001,,,
OAK199209100,SEA,OAK,OAK01,1992/09/10,0,night,true,reedr901,mcclt901,cobld901,merrd901,STATS Inc.,,STATS Inc.,park,pitches,63,torf,15,unknown,none,cloudy,176,18745,darlr001,johnr005,ecked001,,
OAK199209110,SEA,OAK,OAK01,1992/09/11,0,night,true,mcclt901,cobld901,merrd901,reedr901,STATS Inc.,,STATS Inc.,park,pitches,67,tocf,11,unknown,none,cloudy,190,29177,russj001,nelsj001,,,
OAK199209120,SEA,OAK,OAK01,1992/09/12,0,day,true,cobld901,merrd901,reedr901,mcclt901,STATS Inc.,,STATS Inc.,park,pitches,67,torf,12,unknown,none,sunny,221,30159,moorm001,leart001,ecked001,,
OAK199209130,SEA,OAK,OAK01,1992/09/13,0,day,true,merrd901,reedr901,mcclt901,cobld901,STATS Inc.,,STATS Inc.,park,pitches,75,fromrf,7,unknown,none,cloudy,143,28088,downk001,hanse001,russj001,,
OAK199209140,MIN,OAK,OAK01,1992/09/14,0,night,true,johnm901,mckej901,kaisk901,voltv901,STATS Inc.,,STATS Inc.,park,pitches,60,tocf,17,unknown,none,sunny,184,30236,corsj001,edent001,ecked001,,
OAK199209150,MIN,OAK,OAK01,1992/09/15,0,night,true,mckej901,kaisk901,voltv901,johnm901,STATS Inc.,,STATS Inc.,park,pitches,61,torf,11,unknown,none,cloudy,135,30424,darlr001,mahop001,ecked001,,
OAK199209160,MIN,OAK,OAK01,1992/09/16,0,day,true,kaisk901,voltv901,johnm901,mckej901,STATS Inc.,,STATS Inc.,park,pitches,67,tolf,12,unknown,none,sunny,187,35348,wittb001,smilj001,russj001,,
OAK199209290,TEX,OAK,OAK01,1992/09/29,0,night,true,garcr901,morrd901,welkt901,scotd901,STATS Inc.,,STATS Inc.,park,pitches,59,ltor,16,unknown,none,cloudy,134,37069,moorm001,browk001,,,
OAK199209300,TEX,OAK,OAK01,1992/09/30,0,night,true,morrd901,welkt901,scotd901,garcr901,STATS Inc.,,STATS Inc.,park,pitches,67,tocf,15,unknown,none,cloudy,175,25601,guzmj001,welcb001,whitm002,,
OAK199210010,TEX,OAK,OAK01,1992/10/01,0,night,true,welkt901,scotd901,garcr901,morrd901,STATS Inc.,,STATS Inc.,park,pitches,65,torf,10,unknown,none,cloudy,165,29210,rogek001,horsv001,whitm002,,
OAK199210020,MIL,OAK,OAK01,1992/10/02,0,night,true,cobld901,merrd901,reedr901,mcclt901,STATS Inc.,,STATS Inc.,park,pitches,63,rtol,5,unknown,none,cloudy,200,27796,holmd001,corsj001,henrd002,,
OAK199210030,MIL,OAK,OAK01,1992/10/03,0,day,true,merrd901,reedr901,mcclt901,cobld901,STATS Inc.,,STATS Inc.,park,pitches,67,tocf,12,unknown,none,sunny,178,29040,moorm001,boner001,,,
OAK199210040,MIL,OAK,OAK01,1992/10/04,0,day,true,reedr901,mcclt901,cobld901,merrd901,STATS Inc.,,STATS Inc.,park,pitches,72,tocf,8,unknown,none,sunny,136,37082,russj001,eldrc001,,,
PIT199204060,MON,PIT,PIT07,1992/04/06,0,night,false,tatat901,westj901,rennd901,ripps901,STATS Inc.,,STATS Inc.,park,pitches,55,tolf,7,unknown,none,cloudy,153,48800,drabd001,martd001,masor001,,
PIT199204080,MON,PIT,PIT07,1992/04/08,0,night,false,westj901,rennd901,ripps901,tatat901,STATS Inc.,,STATS Inc.,park,pitches,58,fromlf,15,unknown,none,cloudy,146,7075,smitz001,gardm001,belis001,,
PIT199204090,MON,PIT,PIT07,1992/04/09,0,day,false,rennd901,ripps901,tatat901,westj901,STATS Inc.,,STATS Inc.,park,pitches,62,fromlf,12,unknown,none,cloudy,178,10342,nabhc001,walkb001,,,
PIT199204140,CHN,PIT,PIT07,1992/04/14,0,night,false,quicj901,laynj901,rungp901,barnr901,STATS Inc.,,STATS Inc.,park,pitches,55,tolf,9,unknown,none,cloudy,150,14963,walkb001,jackd001,masor001,,
PIT199204150,CHN,PIT,PIT07,1992/04/15,0,night,false,laynj901,rungp901,barnr901,quicj901,STATS Inc.,,STATS Inc.,park,pitches,64,tolf,0,unknown,none,cloudy,153,9022,tomlr001,morgm001,,,
PIT199204170,PHI,PIT,PIT07,1992/04/17,0,night,false,bonig901,hirsm901,froeb901,monte901,STATS Inc.,,STATS Inc.,park,pitches,55,ltor,10,unknown,none,cloudy,153,16417,drabd001,joneb002,belis001,,
PIT199204180,PHI,PIT,PIT07,1992/04/18,0,day,false,hirsm901,froeb901,monte901,bonig901,STATS Inc.,,STATS Inc.,park,pitches,70,ltor,7,unknown,none,cloudy,170,23411,smitz001,greet001,,,
PIT199204190,PHI,PIT,PIT07,1992/04/19,0,day,false,froeb901,monte901,bonig901,hirsm901,STATS Inc.,,STATS Inc.,park,pitches,85,rtol,9,unknown,none,sunny,162,11812,pattb001,cox-d001,,,
PIT199205040,CIN,PIT,PIT07,1992/05/04,0,night,false,marsr901,demud901,darlg901,wendh901,STATS Inc.,,STATS Inc.,park,pitches,49,ltor,9,unknown,none,cloudy,146,16343,lampd001,henrd001,,,
PIT199205050,CIN,PIT,PIT07,1992/05/05,0,night,false,demud901,darlg901,wendh901,marsr901,STATS Inc.,,STATS Inc.,park,pitches,47,ltor,9,unknown,none,cloudy,163,9103,millp001,belct001,belis001,,
PIT199205060,ATL,PIT,PIT07,1992/05/06,0,night,false,darlg901,wendh901,marsr901,demud901,STATS Inc.,,STATS Inc.,park,pitches,50,fromrf,8,unknown,none,cloudy,306,18686,pattb001,riveb001,,,
PIT199205070,ATL,PIT,PIT07,1992/05/07,0,night,false,wendh901,marsr901,demud901,darlg901,STATS Inc.,,STATS Inc.,park,pitches,64,fromcf,15,unknown,none,sunny,181,11689,glavt001,neagd001,stanm003,,
PIT199205080,HOU,PIT,PIT07,1992/05/08,0,night,false,davib902,hohnb901,pullf901,hallt901,STATS Inc.,,STATS Inc.,park,pitches,58,fromlf,14,unknown,none,cloudy,175,22351,belis001,osuna001,,,
PIT199205090,HOU,PIT,PIT07,1992/05/09,0,night,false,hohnb901,pullf901,hallt901,davib902,STATS Inc.,,STATS Inc.,park,pitches,55,tolf,8,unknown,none,cloudy,138,18985,smitz001,kiled001,,,
PIT199205100,HOU,PIT,PIT07,1992/05/10,0,day,false,pullf901,hallt901,davib902,hohnb901,STATS Inc.,,STATS Inc.,park,pitches,68,fromlf,8,unknown,none,cloudy,178,21154,joned001,masor001,,,
PIT199205150,SDN,PIT,PIT07,1992/05/15,0,night,false,willc901,hirsm901,gormb901,davig901,STATS Inc.,,STATS Inc.,park,pitches,69,fromcf,8,unknown,none,sunny,176,20232,leffc001,neagd001,,,
PIT199205160,SDN,PIT,PIT07,1992/05/16,0,night,false,hirsm901,gormb901,davig901,willc901,STATS Inc.,,STATS Inc.,park,pitches,80,rtol,9,unknown,none,sunny,192,34474,rodrr004,walkb001,myerr001,,
PIT199205170,SDN,PIT,PIT07,1992/05/17,0,day,false,gormb901,davig901,willc901,hirsm901,STATS Inc.,,STATS Inc.,park,pitches,84,rtol,13,unknown,none,cloudy,170,16580,benea001,tomlr001,myerr001,,
PIT199205290,SFN,PIT,PIT07,1992/05/29,0,night,false,davig901,crawj901,herna901,willc901,STATS Inc.,,STATS Inc.,park,pitches,67,fromcf,15,unknown,none,cloudy,206,23421,palav001,wilst002,pattb001,,
PIT199205300,SFN,PIT,PIT07,1992/05/30,0,night,false,crawj901,herna901,willc901,davig901,STATS Inc.,,STATS Inc.,park,pitches,56,fromcf,14,unknown,none,cloudy,208,10266,neagd001,branj001,,,
PIT199205310,SFN,PIT,PIT07,1992/05/31,0,day,false,herna901,willc901,davig901,crawj901,STATS Inc.,,STATS Inc.,park,pitches,57,tocf,10,unknown,none,cloudy,154,29451,blacb001,smitz001,branj001,,
