game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,scorer,translator,inputter,inputtime,umphome,ump1b,ump2b,ump3b,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,gametype,innings
NYA193908030,"""version 7RS(19) of 07/07/92""",DET,NYA,1939/08/03,NYC16,0,0:00PM,day,false,343,"""Dick Cramer""","""Dick Cramer""",2012/06/05 7:15AM,mcgob901,rue-j901,(none),quinj901,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,9010,pearm101,newsb101,,,,
NYA193908040,"""version 7RS(19) of 07/07/92""",CLE,NYA,1939/08/04,NYC16,0,0:00PM,day,false,343,"""Dick Cramer""","""Dick Cramer""",2012/06/05 7:15PM,rue-j901,quinj901,(none),mcgob901,unknown,none,0,unknown,-1,unknown,unknown,unknown,175,6263,hildo101,milna101,russm101,,,
NYA193908050,"""version 7RS(19) of 07/07/92""",CLE,NYA,1939/08/05,NYC16,0,0:00PM,day,false,343,"""Dick Cramer""","""Dick Cramer""",2012/06/05 8:00PM,quinj901,mcgob901,(none),rue-j901,unknown,none,0,unknown,-1,unknown,unknown,unknown,97,13207,ruffr101,eiseh101,,,,
NYA193908061,"""version 7RS(19) of 07/07/92""",CLE,NYA,1939/08/06,NYC16,1,0:00PM,day,false,343,"""Dick Cramer""","""Dick Cramer""",2012/06/06 10:00AM,mcgob901,rue-j901,(none),quinj901,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,0,fellb101,gomel102,,,,
NYA193908062,"""version 7RS(19) of 07/07/92""",CLE,NYA,1939/08/06,NYC16,2,0:00PM,day,false,343,"""Dick Cramer""","""Dick Cramer""",2012/06/06 11:00AM,rue-j901,quinj901,(none),mcgob901,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,76753,hardm101,hadlb101,,,,
NYA193908150,"""version 7RS(19) of 07/07/92""",WS1,NYA,1939/08/15,NYC16,0,0:00PM,day,false,343,"""Dick Cramer""","""Dick Cramer""",2012/06/06 3:20PM,pipgg101,basis901,(none),summb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,116,8049,gomel102,chask101,,,,
NYA193908160,"""version 7RS(19) of 07/07/92""",WS1,NYA,1939/08/16,NYC16,0,0:00PM,day,false,343,"""Dick Cramer""","""Dick Cramer""",2012/06/06 3:20PM,basis901,summb901,(none),pipgg101,unknown,none,0,unknown,-1,unknown,unknown,unknown,97,6607,russm101,leond103,,,,
NYA193908170,"""version 7RS(19) of 07/07/92""",WS1,NYA,1939/08/17,NYC16,0,0:00PM,day,false,343,"""Dick Cramer""","""Dick Cramer""",2012/06/06 5:00PM,summb901,pipgg101,(none),basis901,unknown,none,0,unknown,-1,unknown,unknown,unknown,163,6704,murpj103,applp101,,,,
NYA193908180,"""version 7RS(19) of 07/07/92""",PHA,NYA,1939/08/18,NYC16,0,0:00PM,day,false,343,"""Dick Cramer""","""Dick Cramer""",2012/06/07 11:00AM,pipgg101,basis901,(none),summb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,100,6041,ruffr101,pippc101,,,,
NYA193908201,"""version 7RS(19) of 07/07/92""",PHA,NYA,1939/08/20,NYC16,1,0:00PM,day,false,343,"""Dick Cramer""","""Dick Cramer""",2012/06/07 11:45AM,basis901,summb901,(none),pipgg101,unknown,none,0,unknown,-1,unknown,unknown,unknown,122,0,rossb102,gomel102,,,,
NYA193908202,"""version 7RS(19) of 07/07/92""",PHA,NYA,1939/08/20,NYC16,2,0:00PM,day,false,343,"""Dick Cramer""","""Dick Cramer""",2012/06/07 11:45AM,summb901,pipgg101,(none),basis901,unknown,none,0,unknown,-1,unknown,unknown,unknown,123,33562,sunds101,nelsl101,,,,
NYA193909060,"""version 7RS(19) of 07/07/92""",BOS,NYA,1939/09/06,NYC16,0,0:00PM,day,false,"""115,584""","""Bob Kistler,Wayne Townsend""","""D Lamoureaux,Wayne Townsend""",2004/07/14 6:44PM,summb901,pipgg101,(none),basis901,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,11715,gomel102,grovl101,,,,
NYA193909070,"""version 7RS(19) of 07/07/92""",BOS,NYA,1939/09/07,NYC16,0,0:00PM,day,false,343,"""Dick Cramer""","""Dick Cramer""",2012/06/07 11:45AM,pipgg101,basis901,(none),summb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,112,9379,pearm101,ostef101,hildo101,,,
NYA193909080,"""version 7RS(19) of 07/07/92""",BOS,NYA,1939/09/08,NYC16,0,0:00PM,day,false,"""115,584""","""Bob Kistler,Wayne Townsend""","""D Lamoureaux,Wayne Townsend""",2004/07/15 5:38AM,basis901,summb901,(none),pipgg101,unknown,none,0,unknown,-1,unknown,unknown,overcast,80,8457,ruffr101,galed101,,,,
NYA193909090,"""version 7RS(19) of 07/07/92""",WS1,NYA,1939/09/09,NYC16,0,0:00PM,day,false,343,"""Dick Cramer""","""Dick Cramer""",2012/06/08 5:30PM,summb901,pipgg101,(none),basis901,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,7401,sunds101,haynj101,,,,
NYA193909101,"""version 7RS(19) of 07/07/92""",WS1,NYA,1939/09/10,NYC16,1,0:00PM,day,false,343,"""Dick Cramer""","""Dick Cramer""",2012/06/08 7:30PM,pipgg101,basis901,(none),summb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,0,russm101,applp101,,,,
NYA193909102,"""version 7RS(19) of 07/07/92""",WS1,NYA,1939/09/10,NYC16,2,0:00PM,day,false,343,"""Dick Cramer""","""Dick Cramer""",2012/06/09 11:30AM,basis901,summb901,(none),pipgg101,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,12088,hadlb101,leond103,murpj103,,,
NYA193909120,"""version 7RS(19) of 07/07/92""",CLE,NYA,1939/09/12,NYC16,0,0:00PM,day,false,343,"""Dick Cramer""","""Dick Cramer""",2012/06/09 5:30PM,pipgg101,ormsr901,(none),geish901,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,4638,hardm101,gomel102,,,,
NYA193909130,"""version 7RS(19) of 07/07/92""",CLE,NYA,1939/09/13,NYC16,0,0:00PM,day,false,343,"""Dick Cramer""","""Dick Cramer""",2012/06/10 5:30PM,ormsr901,geish901,(none),pipgg101,unknown,none,0,unknown,-1,unknown,unknown,unknown,126,9898,fellb101,ruffr101,,,,
NYA193909140,"""version 7RS(19) of 07/07/92""",DET,NYA,1939/09/14,NYC16,0,0:00PM,day,false,343,"""Dick Cramer""","""Dick Cramer""",2012/06/10 9:10PM,geish901,pipgg101,(none),ormsr901,unknown,none,0,unknown,-1,unknown,unknown,unknown,134,10938,newsb101,donaa101,,,,
NYA193909150,"""version 7RS(19) of 07/07/92""",DET,NYA,1939/09/15,NYC16,0,0:00PM,day,false,343,"""Dick Cramer""","""Dick Cramer""",2012/06/11 5:40PM,pipgg101,ormsr901,(none),geish901,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,10538,sunds101,rowes101,,,,
NYA193909160,"""version 7RS(19) of 07/07/92""",DET,NYA,1939/09/16,NYC16,0,0:00PM,day,false,343,"""Dick Cramer""","""Dick Cramer""",2012/06/11 5:40PM,ormsr901,geish901,(none),pipgg101,,none,0,unknown,-1,unknown,unknown,unknown,134,10626,russm101,pippc101,,,,
NYA193909171,"""version 7RS(19) of 07/07/92""",SLA,NYA,1939/09/17,NYC16,1,0:00PM,day,false,343,"""Dick Cramer""","""Dick Cramer""",2012/06/11 5:40PM,grieb901,quinj901,(none),mcgob901,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,0,kramj101,ruffr101,,,,
NYA193909172,"""version 7RS(19) of 07/07/92""",SLA,NYA,1939/09/17,NYC16,2,0:00PM,day,false,343,"""Dick Cramer""","""Dick Cramer""",2012/06/11 8:40PM,quinj901,mcgob901,(none),grieb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,21027,milll102,gomel102,,,,
NYA193909180,"""version 7RS(19) of 07/07/92""",SLA,NYA,1939/09/18,NYC16,0,0:00PM,day,false,343,"""Dick Cramer""","""Dick Cramer""",2012/06/14 7:30PM,mcgob901,grieb901,(none),quinj901,unknown,none,0,unknown,-1,unknown,unknown,unknown,107,1678,hadlb101,wadej101,,,,
NYA193909190,"""version 7RS(19) of 07/07/92""",CHA,NYA,1939/09/19,NYC16,0,0:00PM,day,false,343,"""Dick Cramer""","""Dick Cramer""",2012/06/16 12:30PM,grieb901,quinj901,(none),mcgob901,unknown,none,0,unknown,-1,unknown,unknown,unknown,90,3608,hildo101,smite105,,,,
NYA193909200,"""version 7RS(19) of 07/07/92""",CHA,NYA,1939/09/20,NYC16,0,0:00PM,day,false,343,"""Dick Cramer""","""Dick Cramer""",2012/06/16 8:10PM,quinj901,mcgob901,(none),grieb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,108,2977,sunds101,lyont102,,,,
NYA193909210,"""version 7RS(19) of 07/07/92""",CHA,NYA,1939/09/21,NYC16,0,0:00PM,day,false,343,"""Dick Cramer""","""Dick Cramer""",2012/06/16 8:10PM,mcgob901,grieb901,(none),quinj901,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,2150,russm101,dietb101,,,,
NYA193909281,"""version 7RS(19) of 07/07/92""",PHA,NYA,1939/09/28,NYC16,1,0:00PM,day,false,343,"""Dick Cramer""","""Dick Cramer""",2012/06/16 8:10PM,grieb901,geish901,(none),quinj901,unknown,none,0,unknown,-1,unknown,unknown,unknown,88,0,hildo101,mccrl101,,,,
NYA193909282,"""version 7RS(19) of 07/07/92""",PHA,NYA,1939/09/28,NYC16,2,0:00PM,day,false,343,"""Dick Cramer""","""Dick Cramer""",2012/06/16 8:10PM,geish901,quinj901,(none),grieb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,4187,castg101,hadlb101,,,,
NYA193909301,"""version 7RS(19) of 07/07/92""",BOS,NYA,1939/09/30,NYC16,1,0:00PM,day,false,"""115""","""Bob Kistler""","""D Lamoureaux""",2004/07/16 3:24PM,quinj901,grieb901,(none),geish901,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,0,murpj103,bagbj102,,,,
NYA193909302,"""version 7RS(19) of 07/07/92""",BOS,NYA,1939/09/30,NYC16,2,0:00PM,day,false,"""115,210""","""Comly/RWood""","""Comly/RWood""",2013/09/01 11:50PM,grieb901,geish901,(none),quinj901,park,none,0,unknown,-1,unknown,unknown,unknown,75,7501,wilsj103,sunds101,,,,
SLA193904290,"""version 7RS(19) of 07/07/92""",CHA,SLA,1939/04/29,STL07,0,0:00PM,day,false,"""277,102,111,208""","""Tom Thress""","""Tom Thress""",2018/02/27 9:02PM,mcgob901,quinj901,(none),grieb901,park,none,0,unknown,-1,unknown,unknown,unknown,125,9072,dietb101,colee101,browc103,,,
SLA193905020,"""version 7RS(19) of 07/07/92""",WS1,SLA,1939/05/02,STL07,0,0:00PM,day,false,"""102,208,222""","""Jim Herdman""","""Jim Herdman""",2018/03/04 2:32PM,romme101,morig101,(none),hubbc901,unknown,none,0,unknown,-1,unknown,unknown,unknown,173,1431,kellh101,pylee101,,,,
SLA193905040,"""version 7RS(19) of 07/07/92""",PHA,SLA,1939/05/04,STL07,0,0:00PM,day,false,480,"""Dick Cramer""","""Dick Cramer""",2014/04/12 6:45PM,hubbc901,romme101,(none),morig101,park,none,0,unknown,-1,unknown,unknown,unknown,132,1071,kramj101,rossb102,,,,
SLA193905050,"""version 7RS(19) of 07/07/92""",PHA,SLA,1939/05/05,STL07,0,0:00PM,day,false,480,"""Dick Cramer""","""Dick Cramer""",2014/04/13 3:45PM,romme101,morig101,(none),hubbc901,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,1238,pottn102,trotb101,deanc101,,,
SLA193905060,"""version 7RS(19) of 07/07/92""",PHA,SLA,1939/05/06,STL07,0,0:00PM,day,false,480,"""Dick Cramer""","""Dick Cramer""",2014/04/14 4:00PM,morig101,hubbc901,(none),romme101,unknown,none,0,unknown,-1,unknown,unknown,unknown,124,2003,marcj101,parmr101,,,,
SLA193905070,"""version 7RS(19) of 07/07/92""",BOS,SLA,1939/05/07,STL07,0,0:00PM,day,false,"""208,128,71,163,274""","""Rob Wood""","""David W. Smith""",2018/03/05 8:47PM,rue-j901,geish901,(none),kolll901,park,none,0,unknown,-1,unknown,unknown,unknown,132,8205,newsb101,aukee101,,,,
SLA193905100,"""version 7RS(19) of 07/07/92""",NYA,SLA,1939/05/10,STL07,0,0:00PM,day,false,"""102,208,128,104,99,98,96""","""Dick Cramer""","""Dick Cramer""",2018/03/06 4:35PM,kolll901,rue-j901,(none),geish901,park,none,0,unknown,-1,unknown,unknown,unknown,131,3782,hadlb101,marcj101,,,,
SLA193905110,"""version 7RS(19) of 07/07/92""",NYA,SLA,1939/05/11,STL07,0,0:00PM,day,false,"""102,208,128,104,99,98,96""","""Rob Wood""","""David W. Smith""",2018/03/06 9:19PM,rue-j901,geish901,(none),kolll901,park,none,0,unknown,-1,unknown,unknown,unknown,156,3167,pearm101,pylee101,murpj103,,,
SLA193905120,"""version 7RS(19) of 07/07/92""",DET,SLA,1939/05/12,STL07,0,0:00PM,day,false,"""102,208,56""","""Rob Wood""","""Rob Wood""",2018/03/07 10:27AM,hubbc901,romme101,(none),morig101,park,none,0,unknown,-1,unknown,unknown,unknown,111,899,kramj101,benta101,,,,
