game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,howscored,oscorer
ARI200005280,MIL,ARI,PHO01,2000/05/28,0,1:35PM,day,false,hirsm901,bellw901,onorb901,iassd901,pitches,72,unknown,0,dry,none,dome,217,35121,wickb001,swing001,,,
ARI200005290,SLN,ARI,PHO01,2000/05/29,0,1:05PM,day,false,tscht901,katzt901,gibsg901,ripps901,pitches,72,torf,0,dry,none,dome,171,47014,stepg001,stott001,,,
ARI200005300,SLN,ARI,PHO01,2000/05/30,0,7:05PM,night,false,katzt901,gibsg901,ripps901,tscht901,pitches,72,torf,0,dry,none,dome,143,36180,ankir001,daalo001,morrm001,,
ARI200005310,SLN,ARI,PHO01,2000/05/31,0,7:05PM,night,false,gibsg901,ripps901,tscht901,katzt901,pitches,72,torf,0,dry,none,dome,168,39761,johnr005,hentp001,kim-b001,,
ARI200006010,SLN,ARI,PHO01,2000/06/01,0,7:05PM,night,false,ripps901,tscht901,katzt901,gibsg901,pitches,72,tocf,0,dry,none,dome,176,37131,reyna001,benea001,,,
ARI200006090,ANA,ARI,PHO01,2000/06/09,0,7:05PM,night,false,welkt901,scotd901,hudsm901,cedeg901,pitches,86,ltor,7,unknown,unknown,sunny,165,39468,johnr005,coopb001,kim-b001,,
ARI200006100,ANA,ARI,PHO01,2000/06/10,0,1:05PM,day,false,scotd901,hudsm901,cedeg901,welkt901,pitches,72,unknown,0,dry,none,dome,150,35213,washj001,daalo001,,,
ARI200006110,ANA,ARI,PHO01,2000/06/11,0,1:35PM,day,false,hudsm901,cedeg901,welkt901,scotd901,pitches,72,unknown,0,dry,none,dome,149,36349,plesd001,schos001,kim-b001,,
ARI200006190,SDN,ARI,PHO01,2000/06/19,0,7:05PM,night,false,demud901,eddid901,relic901,carlm901,pitches,72,tolf,0,dry,none,dome,168,37336,padiv001,kolbb001,,,
ARI200006200,SDN,ARI,PHO01,2000/06/20,0,7:05PM,night,false,eddid901,relic901,carlm901,demud901,pitches,82,rtol,17,unknown,unknown,cloudy,150,30011,tollb001,stott001,hofft001,,
ARI200006210,SDN,ARI,PHO01,2000/06/21,0,7:05PM,night,false,relic901,carlm901,demud901,eddid901,pitches,72,torf,0,dry,none,dome,189,33003,morgm001,reyec001,,,
ARI200006230,COL,ARI,PHO01,2000/06/23,0,7:05PM,night,false,fostm901,kulpr901,marsr901,herna901,pitches,72,fromrf,0,dry,none,dome,136,37089,andeb002,bohab001,kim-b001,,
ARI200006240,COL,ARI,PHO01,2000/06/24,0,7:05PM,night,false,kulpr901,marsr901,herna901,fostm901,pitches,72,rtol,0,dry,none,dome,186,42559,yoshm001,johnr005,,,
ARI200006250,COL,ARI,PHO01,2000/06/25,0,5:05PM,night,false,marsr901,herna901,fostm901,kulpr901,pitches,72,fromrf,0,dry,none,dome,167,35887,morgm001,astap001,,,
ARI200006260,HOU,ARI,PHO01,2000/06/26,0,7:05PM,night,false,onorb901,iassd901,hirsm901,bellw901,pitches,72,ltor,0,dry,none,dome,164,31388,reyna001,doteo001,kim-b001,,
ARI200006270,HOU,ARI,PHO01,2000/06/27,0,7:05PM,night,false,iassd901,hirsm901,bellw901,onorb901,pitches,72,rtol,0,dry,none,dome,181,30115,elars001,daalo001,,,
ARI200006280,HOU,ARI,PHO01,2000/06/28,0,7:05PM,night,false,hirsm901,bellw901,onorb901,iassd901,pitches,72,torf,0,dry,none,dome,150,29540,andeb002,limaj001,kim-b001,,
ARI200006290,HOU,ARI,PHO01,2000/06/29,0,7:05PM,night,false,bellw901,onorb901,iassd901,hirsm901,pitches,72,ltor,0,dry,none,dome,161,31518,johnr005,reyns001,,,
ARI200006300,CIN,ARI,PHO01,2000/06/30,0,7:05PM,night,false,riekr901,emmep901,davig901,guccc901,pitches,72,rtol,0,dry,none,dome,171,38197,harnp001,morgm001,gravd001,,
ARI200007010,CIN,ARI,PHO01,2000/07/01,0,1:05PM,day,false,emmep901,davig901,guccc901,riekr901,pitches,72,rtol,0,dry,none,dome,188,39385,sprir001,ferno001,kim-b001,,
ARI200007020,CIN,ARI,PHO01,2000/07/02,0,1:35PM,day,false,davig901,guccc901,riekr901,emmep901,pitches,72,rtol,0,dry,none,dome,192,39841,neagd001,daalo001,,,
ARI200007030,CIN,ARI,PHO01,2000/07/03,0,1:35PM,day,false,guccc901,riekr901,emmep901,davig901,pitches,72,rtol,0,dry,none,dome,165,38287,parrs001,andeb002,gravd001,,
ARI200007130,TEX,ARI,PHO01,2000/07/13,0,7:05PM,night,false,reedr901,wendh902,clara901,buckc901,pitches,72,ltor,0,dry,none,dome,181,32541,zimmj001,kim-b001,wettj001,,
ARI200007140,TEX,ARI,PHO01,2000/07/14,0,7:05PM,night,false,wendh902,clara901,buckc901,reedr901,pitches,72,torf,0,dry,none,dome,149,34415,reyna001,rogek001,,,
ARI200007150,TEX,ARI,PHO01,2000/07/15,0,1:05PM,day,false,clara901,buckc901,reedr901,wendh902,pitches,72,torf,0,dry,none,dome,219,37856,zimmj001,swing001,wettj001,,
ARI200007160,SEA,ARI,PHO01,2000/07/16,0,1:35PM,day,false,relic901,carlm901,demud901,eddid901,pitches,72,ltor,0,dry,none,dome,195,34144,mesaj001,sprir001,sasak001,,
ARI200007170,SEA,ARI,PHO01,2000/07/17,0,7:05PM,night,false,carlm901,demud901,eddid901,relic901,pitches,72,ltor,0,dry,none,dome,160,35504,guzmg001,halaj001,,,
ARI200007180,SEA,ARI,PHO01,2000/07/18,0,7:05PM,night,false,demud901,eddid901,relic901,carlm901,pitches,72,rtol,0,dry,none,dome,171,32090,rhoda001,padiv001,sasak001,,
ARI200007190,SLN,ARI,PHO01,2000/07/19,0,7:05PM,night,false,shulj901,roe-r901,rungb901,rapue901,pitches,72,torf,0,dry,none,dome,160,37119,reyna001,stepg001,mantm001,,
ARI200007200,SLN,ARI,PHO01,2000/07/20,0,1:35PM,day,false,roe-r901,rungb901,rapue901,shulj901,pitches,72,tolf,0,dry,none,dome,135,40937,johnr005,vered001,,,
ARI200008010,ATL,ARI,PHO01,2000/08/01,0,7:05PM,night,false,emmep901,davig901,guccc901,riekr901,pitches,72,unknown,0,dry,none,dome,156,35138,millk004,swing001,remlm001,,
ARI200008020,ATL,ARI,PHO01,2000/08/02,0,7:05PM,night,false,guccc901,davig901,riekr901,emmep901,pitches,72,unknown,0,dry,none,dome,135,40643,schic002,maddg002,,,
ARI200008030,ATL,ARI,PHO01,2000/08/03,0,7:05PM,night,false,davig901,riekr901,emmep901,guccc901,pitches,72,unknown,0,dry,none,dome,166,35441,andeb002,ashba002,,,
ARI200008040,NYN,ARI,PHO01,2000/08/04,0,7:05PM,night,false,younl901,drakr901,millb901,mealj901,pitches,72,tolf,0,dry,none,dome,169,41832,reedr002,johnr005,cookd001,,
ARI200008050,NYN,ARI,PHO01,2000/08/05,0,7:05PM,night,false,drakr901,millb901,mealj901,younl901,pitches,72,tolf,0,dry,none,dome,190,41656,joneb003,guzmg001,whitr002,,
ARI200008060,NYN,ARI,PHO01,2000/08/06,0,1:35PM,day,false,millb901,mealj901,younl901,drakr901,pitches,72,tolf,0,dry,none,dome,191,39641,reyna001,ruscg001,mantm001,,
ARI200008070,MON,ARI,PHO01,2000/08/07,0,7:05PM,night,false,reilm901,kellj901,coope901,diazl901,pitches,72,rtol,0,dry,none,dome,139,31526,schic002,moort001,,,
ARI200008080,MON,ARI,PHO01,2000/08/08,0,7:05PM,night,false,kellj901,coope901,diazl901,reilm901,pitches,72,rtol,0,dry,none,dome,185,33113,liraf001,andeb002,,,
ARI200008090,MON,ARI,PHO01,2000/08/09,0,7:05PM,night,false,coope901,diazl901,reilm901,kellj901,pitches,72,rtol,0,dry,none,dome,188,33500,stris001,guzmg001,telfa001,,
ARI200008180,CHN,ARI,PHO01,2000/08/18,0,7:05PM,night,false,schrp901,mcclt901,rapue901,cuzzp901,pitches,72,ltor,0,dry,none,dome,155,44440,schic002,quevr001,,,
ARI200008190,CHN,ARI,PHO01,2000/08/19,0,7:05PM,night,false,mcclt901,rapue901,cuzzp901,schrp901,pitches,72,torf,0,dry,none,dome,153,47404,andeb002,liebj001,,,
ARI200008200,CHN,ARI,PHO01,2000/08/20,0,1:35PM,day,false,rapue901,cuzzp901,schrp901,mcclt901,pitches,72,rtol,0,dry,none,dome,158,43636,johnr005,rains001,,,
ARI200008210,MIL,ARI,PHO01,2000/08/21,0,7:05PM,night,false,tscht901,meric901,ripps901,gibsg901,pitches,72,ltor,0,dry,none,dome,214,31752,stule001,reyna001,,,
ARI200008220,MIL,ARI,PHO01,2000/08/22,0,7:05PM,night,false,meric901,ripps901,gibsg901,tscht901,pitches,72,torf,0,dry,none,dome,171,31057,damij001,guzmg001,leskc001,,
ARI200008230,MIL,ARI,PHO01,2000/08/23,0,7:05PM,night,false,ripps901,gibsg901,tscht901,meric901,pitches,72,tolf,0,dry,none,dome,183,29954,haynj001,schic002,leskc001,,
ARI200009010,FLO,ARI,PHO01,2000/09/01,0,7:05PM,night,false,froeb901,wintm901,welkb901,culbf901,pitches,92,ltor,7,unknown,unknown,sunny,253,31791,darev001,swing001,alfoa001,,
ARI200009020,FLO,ARI,PHO01,2000/09/02,0,7:05PM,night,false,wintm901,welkb901,culbf901,froeb901,pitches,84,ltor,6,unknown,unknown,cloudy,153,38422,dempr002,schic002,,,
ARI200009030,FLO,ARI,PHO01,2000/09/03,0,1:35PM,day,false,welkb901,culbf901,froeb901,wintm901,pitches,72,torf,0,dry,none,dome,199,36039,kim-b001,burna001,,,
ARI200009110,LAN,ARI,PHO01,2000/09/11,0,6:35PM,night,false,willc901,wegnm901,reynj901,hirsj901,pitches,72,ltor,0,dry,none,dome,208,37589,gagne001,reyna001,,,
ARI200009120,LAN,ARI,PHO01,2000/09/12,0,6:35PM,night,false,wegnm901,reynj901,hirsj901,willc901,pitches,72,ltor,0,dry,none,dome,160,32102,kim-b001,masao001,mantm001,,
ARI200009130,LAN,ARI,PHO01,2000/09/13,0,6:35PM,night,false,reynj901,hirsj901,willc901,wegnm901,pitches,72,ltor,0,dry,none,dome,159,34526,plesd001,adamt001,,,
ARI200009150,ATL,ARI,PHO01,2000/09/15,0,7:05PM,night,false,hirsm901,iassd901,bellw901,onorb901,pitches,72,unknown,0,dry,none,dome,182,39774,johnr005,glavt001,mantm001,,
ARI200009160,ATL,ARI,PHO01,2000/09/16,0,1:05PM,day,false,iassd901,bellw901,onorb901,hirsm901,pitches,72,unknown,0,dry,none,dome,210,41470,burkj001,stott001,rockj001,,
ARI200009170,ATL,ARI,PHO01,2000/09/17,0,1:35PM,day,false,bellw901,onorb901,hirsm901,iassd901,pitches,72,unknown,0,dry,none,dome,181,38364,millk004,schic002,,,
ARI200009290,SFN,ARI,PHO01,2000/09/29,0,7:05PM,night,false,diazl901,kellj901,coope901,reilm901,pitches,72,ltor,0,dry,none,dome,167,38435,hernl003,andeb002,nen-r001,,
ARI200009300,SFN,ARI,PHO01,2000/09/30,0,7:05PM,night,false,kellj901,coope901,reilm901,diazl901,pitches,72,ltor,0,dry,none,dome,156,42794,guzmg001,embra001,,,
ARI200010010,SFN,ARI,PHO01,2000/10/01,0,12:35PM,day,false,coope901,reilm901,diazl901,kellj901,pitches,72,fromlf,0,dry,none,dome,209,41483,ortir001,johnr005,,,
PHI200004100,NYN,PHI,PHI12,2000/04/10,0,7:05PM,night,false,fleta901,mckej901,morrd901,danlk901,pitches,54,torf,22,unknown,unknown,sunny,182,47115,telea001,rodrr004,gomew001,,
PHI200004120,NYN,PHI,PHI12,2000/04/12,0,7:05PM,night,false,morrd901,vanvm901,danlk901,fleta901,pitches,51,ltor,18,unknown,unknown,sunny,189,15269,persr001,hampm001,gomew001,,
PHI200004130,NYN,PHI,PHI12,2000/04/13,0,7:05PM,night,false,vanvm901,danlk901,fleta901,morrd901,pitches,48,rtol,10,unknown,unknown,cloudy,198,14552,cookd001,aldrs001,benia001,,
PHI200004140,MON,PHI,PHI12,2000/04/14,0,7:05PM,night,false,rapue901,millb901,rungb901,shulj901,pitches,61,tocf,11,unknown,unknown,sunny,149,12366,hermd001,brocc001,,,
PHI200004160,MON,PHI,PHI12,2000/04/16,0,1:35PM,day,false,millb901,rungb901,shulj901,rapue901,pitches,66,torf,7,unknown,unknown,cloudy,166,18648,aldrs001,telfa001,,,
PHI200004250,ARI,PHI,PHI12,2000/04/25,0,7:05PM,night,false,hirsm901,lampi901,onorb901,iassd901,pitches,53,fromcf,10,unknown,unknown,cloudy,172,11926,johnr005,brocc001,,,
PHI200004260,ARI,PHI,PHI12,2000/04/26,0,7:05PM,night,false,lampi901,onorb901,iassd901,hirsm901,pitches,53,rtol,5,unknown,unknown,cloudy,182,12250,stott001,ashba002,,,
PHI200004270,ARI,PHI,PHI12,2000/04/27,0,3:05PM,day,false,onorb901,iassd901,hirsm901,lampi901,pitches,48,rtol,5,unknown,drizzle,cloudy,181,13560,gomew001,kim-b001,,,
PHI200004280,SLN,PHI,PHI12,2000/04/28,0,7:05PM,night,false,scotd901,timmt901,hudsm901,fichm901,pitches,57,fromcf,3,unknown,unknown,overcast,191,25877,stepg001,reyec001,vered001,,
PHI200004290,SLN,PHI,PHI12,2000/04/29,0,7:05PM,night,false,timmt901,hudsm901,fichm901,scotd901,pitches,70,torf,12,unknown,unknown,sunny,212,23031,mohlm001,gomew001,,,
PHI200004300,SLN,PHI,PHI12,2000/04/30,0,1:35PM,day,false,hudsm901,fichm901,scotd901,timmt901,pitches,67,ltor,15,unknown,unknown,sunny,182,34033,kiled001,schic002,jamem001,,
PHI200005020,CIN,PHI,PHI12,2000/05/02,0,7:05PM,night,false,dimum901,gormb901,everm901,crawj901,pitches,66,ltor,15,unknown,unknown,sunny,166,23234,neagd001,ashba002,sulls001,,
PHI200005030,CIN,PHI,PHI12,2000/05/03,0,7:05PM,night,false,gormb901,everm901,crawj901,dimum901,pitches,71,tocf,7,unknown,unknown,sunny,147,23260,byrdp001,parrs001,,,
PHI200005040,CIN,PHI,PHI12,2000/05/04,0,3:05PM,day,false,everm901,crawj901,dimum901,gormb901,pitches,74,rtol,13,unknown,unknown,sunny,172,27564,persr001,harnp001,,,
PHI200005120,ATL,PHI,PHI12,2000/05/12,0,7:05PM,night,false,barrt901,laynj901,monte901,randt901,pitches,74,fromcf,6,unknown,unknown,sunny,181,21922,ligtk001,gomew001,rockj001,,
PHI200005130,ATL,PHI,PHI12,2000/05/13,0,7:05PM,night,false,laynj901,monte901,randt901,barrt901,pitches,82,rtol,3,unknown,unknown,cloudy,171,20516,seanr001,aldrs001,rockj001,,
PHI200005140,ATL,PHI,PHI12,2000/05/14,0,1:35PM,day,false,monte901,randt901,barrt901,laynj901,pitches,72,tocf,15,unknown,unknown,sunny,174,22258,burkj001,byrdp001,,,
PHI200005160,SLN,PHI,PHI12,2000/05/16,0,7:05PM,night,false,willc901,reynj901,crawj901,wegnm901,pitches,67,tocf,8,unknown,unknown,sunny,173,18399,benea001,persr001,,,
PHI200005170,SLN,PHI,PHI12,2000/05/17,0,7:05PM,night,false,reynj901,crawj901,wegnm901,willc901,pitches,69,torf,7,unknown,unknown,cloudy,158,18941,wolfr001,sloch001,branj001,,
PHI200005180,SLN,PHI,PHI12,2000/05/18,0,7:05PM,night,false,crawj901,wegnm901,willc901,reynj901,pitches,79,tocf,18,unknown,unknown,overcast,191,17137,stepg001,schic002,,,
PHI200005190,COL,PHI,PHI12,2000/05/19,0,7:05PM,night,false,danlk901,fleta901,(none),fichm901,pitches,51,fromcf,13,unknown,unknown,overcast,179,14202,astap001,ashba002,,park,
PHI200005200,COL,PHI,PHI12,2000/05/20,0,7:05PM,night,false,fleta901,morrd901,mckej901,danlk901,pitches,53,fromrf,10,unknown,unknown,cloudy,168,19192,tavaj001,brocc001,jimej001,,
PHI200005210,COL,PHI,PHI12,2000/05/21,0,1:35PM,day,false,morrd901,mckej901,(none),danlk901,pitches,57,fromcf,5,unknown,rain,cloudy,181,20612,persr001,yoshm001,branj001,,
PHI200006020,BOS,PHI,PHI12,2000/06/02,0,7:35PM,night,false,emmep901,davig901,joycj901,riekr901,pitches,88,torf,17,unknown,unknown,cloudy,215,22194,branj001,wasdj001,,,
PHI200006030,BOS,PHI,PHI12,2000/06/03,0,7:05PM,night,false,davig901,joycj901,riekr901,emmep901,pitches,74,ltor,14,unknown,unknown,sunny,163,31131,wolfr001,waket001,,,
PHI200006040,BOS,PHI,PHI12,2000/06/04,0,1:35PM,day,false,joycj901,riekr901,emmep901,davig901,pitches,78,rtol,3,unknown,unknown,sunny,243,27382,schrs001,cormr001,,,
PHI200006050,TBA,PHI,PHI12,2000/06/05,0,7:35PM,night,false,roe-r901,timmt901,marqa901,cousd901,pitches,64,fromrf,18,unknown,unknown,cloudy,246,13237,guthm001,boydj001,whitr002,,
PHI200006060,TBA,PHI,PHI12,2000/06/06,0,7:35PM,night,false,timmt901,marqa901,cousd901,roe-r901,pitches,58,ltor,13,unknown,unknown,overcast,213,13415,hernr001,branj001,whitr002,,
PHI200006070,TBA,PHI,PHI12,2000/06/07,0,7:35PM,night,false,marqa901,cousd901,roe-r901,timmt901,pitches,75,ltor,7,unknown,unknown,sunny,166,20514,brocc001,guthm001,branj001,,
PHI200006120,FLO,PHI,PHI12,2000/06/12,0,7:35PM,night,false,bellw901,onorb901,iassd901,hirsm901,pitches,66,fromcf,14,unknown,rain,cloudy,177,11926,darev001,polic001,alfoa001,,
PHI200006130,FLO,PHI,PHI12,2000/06/13,0,7:35PM,night,false,onorb901,iassd901,hirsm901,bellw901,pitches,63,rtol,9,unknown,unknown,overcast,197,13316,gomew001,stroj001,branj001,,
PHI200006140,FLO,PHI,PHI12,2000/06/14,0,7:35PM,night,false,iassd901,hirsm901,bellw901,onorb901,pitches,64,rtol,10,unknown,rain,cloudy,172,14472,dempr002,wolfr001,,,
PHI200006160,ATL,PHI,PHI12,2000/06/16,0,7:35PM,night,false,coope901,vanvm901,reilm901,kellj901,pitches,85,tocf,13,unknown,unknown,cloudy,156,20495,schic002,glavt001,branj001,,
PHI200006170,ATL,PHI,PHI12,2000/06/17,0,7:05PM,night,false,vanvm901,reilm901,kellj901,coope901,pitches,86,rtol,9,unknown,unknown,cloudy,161,37292,polic001,mulht001,,,
PHI200006180,ATL,PHI,PHI12,2000/06/18,0,1:35PM,day,false,reilm901,kellj901,coope901,vanvm901,pitches,74,fromcf,8,unknown,unknown,cloudy,193,25359,burkj001,schrs001,rockj001,,
PHI200006190,ATL,PHI,PHI12,2000/06/19,0,7:35PM,night,false,kellj901,diazl901,coope901,vanvm901,pitches,69,ltor,8,unknown,unknown,cloudy,165,22264,brocc001,remlm001,branj001,,
PHI200006270,MIL,PHI,PHI12,2000/06/27,0,7:35PM,night,false,scotd901,hudsm901,packs901,cedeg901,pitches,80,ltor,14,unknown,unknown,cloudy,167,15256,schic002,haynj001,,,
PHI200006280,MIL,PHI,PHI12,2000/06/28,0,7:35PM,night,false,hudsm901,packs901,cedeg901,scotd901,pitches,74,fromcf,8,unknown,unknown,cloudy,192,13520,brocc001,acevj001,branj001,,
PHI200006290,MIL,PHI,PHI12,2000/06/29,0,1:05PM,day,false,packs901,cedeg901,scotd901,hudsm901,pitches,67,rtol,7,unknown,unknown,cloudy,198,21597,berej002,schrs001,leskc001,,
PHI200006300,PIT,PHI,PHI12,2000/06/30,0,7:05PM,night,false,ripps901,tscht901,meric901,gibsg901,pitches,79,torf,12,unknown,unknown,cloudy,176,38221,bensk001,wolfr001,,,
PHI200007010,PIT,PHI,PHI12,2000/07/01,0,7:05PM,night,false,tscht901,meric901,gibsg901,ripps901,pitches,80,tocf,3,unknown,unknown,sunny,153,48406,byrdp001,arrob001,branj001,,
PHI200007020,PIT,PHI,PHI12,2000/07/02,0,1:35PM,day,false,meric901,gibsg901,ripps901,tscht901,pitches,82,torf,8,unknown,unknown,cloudy,162,20290,schic002,ritct001,,,
PHI200007070,BAL,PHI,PHI12,2000/07/07,0,7:35PM,night,false,gormb901,higgs901,everm901,dimum901,pitches,74,ltor,18,unknown,unknown,cloudy,158,21882,mussm001,schic002,timlm001,,
PHI200007080,BAL,PHI,PHI12,2000/07/08,0,7:05PM,night,false,higgs901,everm901,dimum901,gormb901,pitches,79,torf,12,unknown,unknown,cloudy,174,28385,ashba002,mercj001,,,
PHI200007090,BAL,PHI,PHI12,2000/07/09,0,1:35PM,day,false,everm901,dimum901,gormb901,higgs901,pitches,85,tocf,15,unknown,unknown,cloudy,181,28100,milla001,branj001,timlm001,,
PHI200007250,CHN,PHI,PHI12,2000/07/25,0,7:35PM,night,false,roe-r901,rungb901,rapue901,shulj901,pitches,72,fromcf,13,unknown,unknown,overcast,187,22065,worrt002,brocc001,aguir001,,
PHI200007260,CHN,PHI,PHI12,2000/07/26,0,7:35PM,night,false,rungb901,rapue901,shulj901,roe-r901,pitches,70,ltor,10,unknown,unknown,cloudy,193,17825,heref001,byrdp001,,,
PHI200007270,CHN,PHI,PHI12,2000/07/27,0,1:05PM,day,false,rapue901,shulj901,roe-r901,rungb901,pitches,75,ltor,7,unknown,unknown,cloudy,185,30722,rains001,padiv001,aguir001,,
PHI200007280,LAN,PHI,PHI12,2000/07/28,0,7:35PM,night,false,marqa901,packs901,nelsj901,cousd901,pitches,79,rtol,7,unknown,unknown,overcast,157,20110,dreid001,daalo001,shawj001,,
PHI200007290,LAN,PHI,PHI12,2000/07/29,0,7:05PM,night,false,packs901,nelsj901,cousd901,marqa901,pitches,81,rtol,6,unknown,unknown,cloudy,187,35189,polic001,browk001,branj001,,
PHI200007300,LAN,PHI,PHI12,2000/07/30,0,1:35PM,day,false,nelsj901,cousd901,marqa901,packs901,pitches,86,ltor,5,unknown,unknown,cloudy,177,23301,wolfr001,parkc002,branj001,,
PHI200008070,SDN,PHI,PHI12,2000/08/07,0,7:35PM,night,false,willc901,wegnm901,reynj901,higgs901,pitches,87,tocf,10,unknown,unknown,cloudy,218,13353,clemm001,persr001,hofft001,,
PHI200008080,SDN,PHI,PHI12,2000/08/08,0,7:35PM,night,false,wegnm901,reynj901,higgs901,willc901,pitches,85,ltor,9,unknown,unknown,cloudy,201,14181,daalo001,tollb001,,,
PHI200008090,SDN,PHI,PHI12,2000/08/09,0,7:35PM,night,false,reynj901,higgs901,willc901,wegnm901,pitches,87,tocf,12,unknown,unknown,cloudy,174,16541,brocc001,sloch001,,,
PHI200008100,SDN,PHI,PHI12,2000/08/10,0,7:35PM,night,false,higgs901,willc901,wegnm901,reynj901,pitches,83,ltor,9,unknown,unknown,cloudy,194,15681,willw001,wolfr001,,,
PHI200008110,HOU,PHI,PHI12,2000/08/11,0,7:35PM,night,false,ripps901,gibsg901,drakr901,meric901,pitches,76,rtol,9,unknown,unknown,cloudy,185,15551,valdm001,padiv001,,,
PHI200008120,HOU,PHI,PHI12,2000/08/12,0,1:15PM,day,false,gibsg901,drakr901,meric901,ripps901,pitches,74,torf,8,unknown,unknown,cloudy,156,21188,persr001,millw001,branj001,,
PHI200008130,HOU,PHI,PHI12,2000/08/13,0,1:35PM,day,false,drakr901,meric901,ripps901,gibsg901,pitches,66,fromlf,15,unknown,unknown,cloudy,193,20129,cabrj001,daalo001,,,
PHI200008140,ARI,PHI,PHI12,2000/08/14,0,7:35PM,night,false,clara901,wendh902,buckc901,packs901,pitches,66,ltor,8,unknown,drizzle,cloudy,228,14083,plesd001,branj001,mantm001,,
PHI200008150,ARI,PHI,PHI12,2000/08/15,0,7:35PM,night,false,wendh902,buckc901,packs901,clara901,pitches,80,ltor,5,unknown,unknown,sunny,186,16949,kim-b001,gomew001,,,
PHI200008160,ARI,PHI,PHI12,2000/08/16,0,1:05PM,day,false,buckc901,packs901,clara901,wendh902,pitches,82,ltor,8,unknown,unknown,sunny,175,23498,reyna001,chenb001,,,
PHI200008250,SFN,PHI,PHI12,2000/08/25,0,7:35PM,night,false,bellw901,hirsm901,iassd901,hollm901,pitches,79,fromcf,8,unknown,unknown,cloudy,205,18384,ortir001,bottk001,,,
PHI200008260,SFN,PHI,PHI12,2000/08/26,0,4:05PM,day,false,hirsm901,iassd901,hollm901,bellw901,pitches,82,ltor,6,unknown,unknown,cloudy,179,19636,wolfr001,ruetk001,branj001,,
PHI200008270,SFN,PHI,PHI12,2000/08/27,0,1:35PM,day,false,iassd901,hollm901,bellw901,hirsm901,pitches,79,tolf,6,unknown,unknown,overcast,188,18717,vosbe001,fulta001,,,
PHI200008280,COL,PHI,PHI12,2000/08/28,0,7:35PM,night,false,cedeg901,scotd901,drakr901,hudsm901,pitches,76,rtol,6,unknown,unknown,cloudy,177,14118,persr001,yoshm001,branj001,,
PHI200008290,COL,PHI,PHI12,2000/08/29,0,7:35PM,night,false,scotd901,drakr901,hudsm901,cedeg901,pitches,69,fromcf,15,unknown,drizzle,cloudy,183,14862,roseb002,daalo001,jimej001,,
PHI200008300,COL,PHI,PHI12,2000/08/30,0,7:35PM,night,false,drakr901,hudsm901,cedeg901,scotd901,pitches,77,rtol,9,unknown,unknown,overcast,217,14150,whitg001,gomew001,jimej001,,
PHI200009111,MON,PHI,PHI12,2000/09/11,1,5:05PM,night,false,fichm901,welkb901,culbf901,vanvm901,pitches,79,rtol,9,unknown,unknown,cloudy,133,0,polic001,hermd001,branj001,,
PHI200009112,MON,PHI,PHI12,2000/09/11,2,7:50PM,night,false,welkb901,culbf901,vanvm901,fichm901,pitches,75,rtol,9,unknown,unknown,cloudy,195,11310,motag001,padiv001,stris001,,
PHI200009120,MON,PHI,PHI12,2000/09/12,0,7:05PM,night,false,froeb901,vanvm901,fichm901,welkb901,pitches,78,rtol,14,unknown,unknown,cloudy,136,12135,armat002,telea001,stris001,,
PHI200009130,MON,PHI,PHI12,2000/09/13,0,7:05PM,night,false,vanvm901,fichm901,culbf901,froeb901,pitches,75,ltor,10,unknown,unknown,sunny,194,12316,chenb001,liraf001,,,
PHI200009150,FLO,PHI,PHI12,2000/09/15,0,7:05PM,night,false,danlk901,everm901,hollm901,gormb901,pitches,70,tocf,10,unknown,unknown,cloudy,175,13064,persr001,burna001,,,
PHI200009160,FLO,PHI,PHI12,2000/09/16,0,7:05PM,night,false,everm901,hollm901,gormb901,danlk901,pitches,63,ltor,12,unknown,unknown,sunny,150,15255,pennb002,daalo001,alfoa001,,
PHI200009170,FLO,PHI,PHI12,2000/09/17,0,1:35PM,day,false,hollm901,gormb901,danlk901,everm901,pitches,70,tocf,15,unknown,unknown,sunny,195,15486,wolfr001,smitc001,jacqt001,,
PHI200009180,PIT,PHI,PHI12,2000/09/18,0,7:05PM,night,false,rungb901,shulj901,roe-r901,lampi901,pitches,71,tolf,8,unknown,unknown,cloudy,191,11470,loisr001,padiv001,willm005,,
PHI200009190,PIT,PHI,PHI12,2000/09/19,0,7:05PM,night,false,shulj901,roe-r901,lampi901,rungb901,pitches,72,tocf,3,unknown,unknown,cloudy,202,11362,skrmm001,telea001,willm005,,
PHI200009200,PIT,PHI,PHI12,2000/09/20,0,7:05PM,night,false,roe-r901,lampi901,rungb901,shulj901,pitches,80,tocf,14,unknown,unknown,sunny,212,12762,loisr001,brocc001,willm005,,
PHI200009210,NYN,PHI,PHI12,2000/09/21,0,7:05PM,night,false,ripps901,tscht901,meric901,gibsg901,pitches,71,ltor,16,unknown,unknown,sunny,193,17769,branj001,whitr002,,,
PHI200009220,NYN,PHI,PHI12,2000/09/22,0,7:05PM,night,false,tscht901,meric901,gibsg901,ripps901,pitches,67,tocf,7,unknown,unknown,sunny,193,21128,joneb003,wolfr001,benia001,,
