game_id,visteam,hometeam,date,visitor_final,home_final
CLE202109260,CHA,CLE,2021/09/26,0,0
CLE202109270,KCA,CLE,2021/09/27,0,2
CLE202204150,SFN,CLE,2022/04/15,0,0
CLE202204160,SFN,CLE,2022/04/16,0,0
CLE202204170,SFN,CLE,2022/04/17,0,0
CLE202204201,CHA,CLE,2022/04/20,0,1
CLE202204202,CHA,CLE,2022/04/20,0,0
CLE202204210,CHA,CLE,2022/04/21,0,0
CLE202205041,SDN,CLE,2022/05/04,0,0
CLE202205042,SDN,CLE,2022/05/04,0,1
CLE202205050,TOR,CLE,2022/05/05,0,0
CLE202205071,TOR,CLE,2022/05/07,0,0
CLE202205072,TOR,CLE,2022/05/07,0,0
CLE202205080,TOR,CLE,2022/05/08,0,2
CLE202205170,CIN,CLE,2022/05/17,1,0
CLE202205190,CIN,CLE,2022/05/19,0,0
CLE202205200,DET,CLE,2022/05/20,0,2
CLE202205220,DET,CLE,2022/05/22,0,0
CLE202205300,KCA,CLE,2022/05/30,0,4
CLE202205310,KCA,CLE,2022/05/31,0,0
CLE202206010,KCA,CLE,2022/06/01,0,0
CLE202206071,TEX,CLE,2022/06/07,0,0
CLE202206072,TEX,CLE,2022/06/07,0,0
CLE202206080,TEX,CLE,2022/06/08,0,0
CLE202206090,OAK,CLE,2022/06/09,0,4
CLE202206100,OAK,CLE,2022/06/10,0,3
CLE202206110,OAK,CLE,2022/06/11,2,0
CLE202206120,OAK,CLE,2022/06/12,0,0
CLE202206240,BOS,CLE,2022/06/24,1,1
CLE202206250,BOS,CLE,2022/06/25,1,0
CLE202206260,BOS,CLE,2022/06/26,2,0
CLE202206270,MIN,CLE,2022/06/27,2,1
CLE202206281,MIN,CLE,2022/06/28,0,2
CLE202206282,MIN,CLE,2022/06/28,1,0
CLE202206290,MIN,CLE,2022/06/29,3,4
CLE202206300,MIN,CLE,2022/06/30,0,2
CLE202207021,NYA,CLE,2022/07/02,2,0
CLE202207022,NYA,CLE,2022/07/02,0,0
CLE202207030,NYA,CLE,2022/07/03,0,1
CLE202207110,CHA,CLE,2022/07/11,0,0
CLE202207121,CHA,CLE,2022/07/12,0,0
CLE202207122,CHA,CLE,2022/07/12,3,0
CLE202207130,CHA,CLE,2022/07/13,0,0
CLE202207140,DET,CLE,2022/07/14,0,1
CLE202207150,DET,CLE,2022/07/15,0,0
CLE202207160,DET,CLE,2022/07/16,0,0
CLE202208010,ARI,CLE,2022/08/01,0,1
CLE202208020,ARI,CLE,2022/08/02,0,0
CLE202208030,ARI,CLE,2022/08/03,2,0
CLE202208040,HOU,CLE,2022/08/04,0,0
CLE202208050,HOU,CLE,2022/08/05,0,0
CLE202208060,HOU,CLE,2022/08/06,1,0
CLE202208070,HOU,CLE,2022/08/07,0,0
CLE202208151,DET,CLE,2022/08/15,0,0
CLE202208152,DET,CLE,2022/08/15,0,1
CLE202208160,DET,CLE,2022/08/16,0,0
CLE202208170,DET,CLE,2022/08/17,0,6
CLE202208190,CHA,CLE,2022/08/19,0,0
CLE202208200,CHA,CLE,2022/08/20,0,0
CLE202208300,BAL,CLE,2022/08/30,0,0
CLE202208310,BAL,CLE,2022/08/31,0,0
CLE202209010,BAL,CLE,2022/09/01,0,0
CLE202209020,SEA,CLE,2022/09/02,0,0
CLE202209030,SEA,CLE,2022/09/03,0,0
CLE202209040,SEA,CLE,2022/09/04,3,0
CLE202209120,ANA,CLE,2022/09/12,0,0
CLE202209130,ANA,CLE,2022/09/13,0,0
CLE202209140,ANA,CLE,2022/09/14,0,2
CLE202209150,CHA,CLE,2022/09/15,1,0
CLE202209160,MIN,CLE,2022/09/16,0,1
CLE202209171,MIN,CLE,2022/09/17,0,0
CLE202209172,MIN,CLE,2022/09/17,0,1
CLE202209180,MIN,CLE,2022/09/18,2,0
CLE202209190,MIN,CLE,2022/09/19,0,4
CLE202209270,TBA,CLE,2022/09/27,2,1
CLE202209280,TBA,CLE,2022/09/28,0,1
CLE202209290,TBA,CLE,2022/09/29,0,2
CLE202209300,KCA,CLE,2022/09/30,0,0
CLE202210010,KCA,CLE,2022/10/01,0,0
CLE202210020,KCA,CLE,2022/10/02,0,0
CLE202210030,KCA,CLE,2022/10/03,3,0
CLE202210040,KCA,CLE,2022/10/04,1,0
CLE202210050,KCA,CLE,2022/10/05,0,1
CLE202304070,SEA,CLE,2023/04/07,0,0
CLE202304080,SEA,CLE,2023/04/08,0,0
CLE202304090,SEA,CLE,2023/04/09,1,2
CLE202304100,NYA,CLE,2023/04/10,0,0
CLE202304110,NYA,CLE,2023/04/11,1,0
CLE202304120,NYA,CLE,2023/04/12,1,0
CLE202304221,MIA,CLE,2023/04/22,0,0
CLE202304222,MIA,CLE,2023/04/22,0,0
CLE202304230,MIA,CLE,2023/04/23,0,1
CLE202304240,COL,CLE,2023/04/24,0,0
CLE202304250,COL,CLE,2023/04/25,0,0
CLE202304260,COL,CLE,2023/04/26,0,1
CLE202305050,MIN,CLE,2023/05/05,0,0
CLE202305060,MIN,CLE,2023/05/06,0,0
CLE202305070,MIN,CLE,2023/05/07,0,0
CLE202305080,DET,CLE,2023/05/08,0,0
CLE202305090,DET,CLE,2023/05/09,0,1
CLE202305100,DET,CLE,2023/05/10,0,0
CLE202305120,ANA,CLE,2023/05/12,2,0
CLE202305130,ANA,CLE,2023/05/13,0,6
CLE202305140,ANA,CLE,2023/05/14,2,3
CLE202305220,CHA,CLE,2023/05/22,0,0
CLE202305230,CHA,CLE,2023/05/23,0,0
CLE202305240,CHA,CLE,2023/05/24,0,0
CLE202305260,SLN,CLE,2023/05/26,1,0
CLE202305270,SLN,CLE,2023/05/27,1,0
CLE202305280,SLN,CLE,2023/05/28,0,2
CLE202306060,BOS,CLE,2023/06/06,0,0
CLE202306070,BOS,CLE,2023/06/07,0,0
CLE202306080,BOS,CLE,2023/06/08,1,2
CLE202306090,HOU,CLE,2023/06/09,1,2
CLE202306100,HOU,CLE,2023/06/10,1,1
CLE202306110,HOU,CLE,2023/06/11,0,0
CLE202306200,OAK,CLE,2023/06/20,0,1
CLE202306210,OAK,CLE,2023/06/21,0,2
CLE202306220,OAK,CLE,2023/06/22,0,4
CLE202306230,MIL,CLE,2023/06/23,1,0
CLE202306240,MIL,CLE,2023/06/24,0,1
CLE202306250,MIL,CLE,2023/06/25,1,0
CLE202307030,ATL,CLE,2023/07/03,0,0
CLE202307040,ATL,CLE,2023/07/04,0,1
CLE202307050,ATL,CLE,2023/07/05,2,1
CLE202307060,KCA,CLE,2023/07/06,0,1
CLE202307070,KCA,CLE,2023/07/07,0,0
CLE202307080,KCA,CLE,2023/07/08,0,3
CLE202307090,KCA,CLE,2023/07/09,0,0
CLE202307210,PHI,CLE,2023/07/21,0,0
CLE202307220,PHI,CLE,2023/07/22,0,0
CLE202307230,PHI,CLE,2023/07/23,4,1
CLE202307240,KCA,CLE,2023/07/24,0,0
CLE202307250,KCA,CLE,2023/07/25,0,0
CLE202307260,KCA,CLE,2023/07/26,1,0
CLE202308040,CHA,CLE,2023/08/04,0,0
CLE202308050,CHA,CLE,2023/08/05,0,0
CLE202308060,CHA,CLE,2023/08/06,3,0
CLE202308070,TOR,CLE,2023/08/07,1,0
CLE202308080,TOR,CLE,2023/08/08,0,0
CLE202308090,TOR,CLE,2023/08/09,0,0
CLE202308100,TOR,CLE,2023/08/10,0,0
CLE202308181,DET,CLE,2023/08/18,1,1
CLE202308182,DET,CLE,2023/08/18,0,4
CLE202308190,DET,CLE,2023/08/19,0,0
CLE202308200,DET,CLE,2023/08/20,0,0
CLE202308220,LAN,CLE,2023/08/22,0,1
CLE202308230,LAN,CLE,2023/08/23,0,0
CLE202308240,LAN,CLE,2023/08/24,1,0
CLE202309010,TBA,CLE,2023/09/01,0,0
CLE202309020,TBA,CLE,2023/09/02,1,2
CLE202309030,TBA,CLE,2023/09/03,3,0
CLE202309040,MIN,CLE,2023/09/04,2,3
CLE202309050,MIN,CLE,2023/09/05,0,0
CLE202309060,MIN,CLE,2023/09/06,0,0
CLE202309150,TEX,CLE,2023/09/15,3,0
CLE202309160,TEX,CLE,2023/09/16,0,2
CLE202309170,TEX,CLE,2023/09/17,1,0
CLE202309210,BAL,CLE,2023/09/21,0,3
CLE202309220,BAL,CLE,2023/09/22,2,2
CLE202309230,BAL,CLE,2023/09/23,0,0
CLE202309240,BAL,CLE,2023/09/24,0,0
CLE202309260,CIN,CLE,2023/09/26,2,0
CLE202309270,CIN,CLE,2023/09/27,0,0
CLE202404080,CHA,CLE,2024/04/08,0,0
CLE202404090,CHA,CLE,2024/04/09,0,0
CLE202404100,CHA,CLE,2024/04/10,1,2
CLE202404131,NYA,CLE,2024/04/13,0,0
CLE202404132,NYA,CLE,2024/04/13,0,1
CLE202404140,NYA,CLE,2024/04/14,2,3
CLE202404190,OAK,CLE,2024/04/19,1,3
CLE202404200,OAK,CLE,2024/04/20,0,0
CLE202404210,OAK,CLE,2024/04/21,0,0
CLE202404230,BOS,CLE,2024/04/23,0,2
CLE202404240,BOS,CLE,2024/04/24,2,0
CLE202404250,BOS,CLE,2024/04/25,0,0
CLE202405030,ANA,CLE,2024/05/03,0,0
CLE202405040,ANA,CLE,2024/05/04,0,0
CLE202405050,ANA,CLE,2024/05/05,0,2
CLE202405060,DET,CLE,2024/05/06,0,0
CLE202405070,DET,CLE,2024/05/07,0,0
CLE202405080,DET,CLE,2024/05/08,0,1
CLE202405170,MIN,CLE,2024/05/17,0,1
CLE202405180,MIN,CLE,2024/05/18,4,0
CLE202405190,MIN,CLE,2024/05/19,1,3
CLE202405200,NYN,CLE,2024/05/20,0,0
CLE202405210,NYN,CLE,2024/05/21,0,0
CLE202405220,NYN,CLE,2024/05/22,0,2
CLE202405310,WAS,CLE,2024/05/31,0,1
CLE202406010,WAS,CLE,2024/06/01,0,0
CLE202406020,WAS,CLE,2024/06/02,0,0
CLE202406040,KCA,CLE,2024/06/04,0,0
CLE202406060,KCA,CLE,2024/06/06,0,0
CLE202406180,SEA,CLE,2024/06/18,0,0
CLE202406190,SEA,CLE,2024/06/19,0,0
CLE202406200,SEA,CLE,2024/06/20,0,1
CLE202406210,TOR,CLE,2024/06/21,0,0
CLE202406220,TOR,CLE,2024/06/22,0,0
CLE202406230,TOR,CLE,2024/06/23,0,0
CLE202407020,CHA,CLE,2024/07/02,0,1
CLE202407030,CHA,CLE,2024/07/03,0,0
CLE202407040,CHA,CLE,2024/07/04,1,0
CLE202407050,SFN,CLE,2024/07/05,0,0
CLE202407060,SFN,CLE,2024/07/06,0,0
CLE202407070,SFN,CLE,2024/07/07,1,0
CLE202407190,SDN,CLE,2024/07/19,0,6
CLE202407200,SDN,CLE,2024/07/20,0,0
CLE202407210,SDN,CLE,2024/07/21,0,0
CLE202407220,DET,CLE,2024/07/22,1,1
CLE202407230,DET,CLE,2024/07/23,0,0
CLE202407240,DET,CLE,2024/07/24,0,1
CLE202407250,DET,CLE,2024/07/25,0,0
CLE202408010,BAL,CLE,2024/08/01,0,0
CLE202408020,BAL,CLE,2024/08/02,0,0
CLE202408030,BAL,CLE,2024/08/03,0,0
CLE202408040,BAL,CLE,2024/08/04,0,0
CLE202408050,ARI,CLE,2024/08/05,1,0
CLE202408071,ARI,CLE,2024/08/07,2,0
CLE202408072,ARI,CLE,2024/08/07,0,0
CLE202408120,CHN,CLE,2024/08/12,0,1
CLE202408130,CHN,CLE,2024/08/13,0,0
CLE202408140,CHN,CLE,2024/08/14,0,2
CLE202408230,TEX,CLE,2024/08/23,0,0
CLE202408240,TEX,CLE,2024/08/24,2,1
CLE202408250,TEX,CLE,2024/08/25,0,1
CLE202408261,KCA,CLE,2024/08/26,0,0
CLE202408262,KCA,CLE,2024/08/26,0,0
CLE202408270,KCA,CLE,2024/08/27,1,0
CLE202408280,KCA,CLE,2024/08/28,0,1
CLE202408300,PIT,CLE,2024/08/30,1,2
CLE202408310,PIT,CLE,2024/08/31,0,0
CLE202409010,PIT,CLE,2024/09/01,0,0
CLE202409120,TBA,CLE,2024/09/12,1,0
CLE202409130,TBA,CLE,2024/09/13,0,0
CLE202409140,TBA,CLE,2024/09/14,0,2
CLE202409150,TBA,CLE,2024/09/15,0,0
CLE202409160,MIN,CLE,2024/09/16,0,2
CLE202409170,MIN,CLE,2024/09/17,0,0
CLE202409180,MIN,CLE,2024/09/18,2,3
CLE202409190,MIN,CLE,2024/09/19,0,1
CLE202409240,CIN,CLE,2024/09/24,0,0
CLE202409250,CIN,CLE,2024/09/25,0,3
CLE202409270,HOU,CLE,2024/09/27,0,2
CLE202409280,HOU,CLE,2024/09/28,0,0
COL201304050,SDN,COL,2013/04/05,0,0
COL201304060,SDN,COL,2013/04/06,0,0
COL201304070,SDN,COL,2013/04/07,0,2
COL201304161,NYN,COL,2013/04/16,0,2
COL201304162,NYN,COL,2013/04/16,0,1
COL201304180,NYN,COL,2013/04/18,0,2
COL201304190,ARI,COL,2013/04/19,1,0
COL201304200,ARI,COL,2013/04/20,1,0
COL201304210,ARI,COL,2013/04/21,2,0
COL201304231,ATL,COL,2013/04/23,0,0
COL201304232,ATL,COL,2013/04/23,4,1
COL201304240,ATL,COL,2013/04/24,0,1
COL201305030,TBA,COL,2013/05/03,3,0
COL201305040,TBA,COL,2013/05/04,0,0
COL201305050,TBA,COL,2013/05/05,0,0
COL201305070,NYA,COL,2013/05/07,0,0
COL201305080,NYA,COL,2013/05/08,1,0
COL201305090,NYA,COL,2013/05/09,0,0
COL201305160,SFN,COL,2013/05/16,0,0
COL201305170,SFN,COL,2013/05/17,0,0
COL201305180,SFN,COL,2013/05/18,0,3
COL201305190,SFN,COL,2013/05/19,0,0
COL201305200,ARI,COL,2013/05/20,0,0
COL201305210,ARI,COL,2013/05/21,0,1
COL201305220,ARI,COL,2013/05/22,0,0
COL201305290,HOU,COL,2013/05/29,3,1
COL201305300,HOU,COL,2013/05/30,0,1
COL201305310,LAN,COL,2013/05/31,2,0
COL201306010,LAN,COL,2013/06/01,0,1
COL201306020,LAN,COL,2013/06/02,0,0
COL201306060,SDN,COL,2013/06/06,1,0
COL201306070,SDN,COL,2013/06/07,0,1
COL201306080,SDN,COL,2013/06/08,0,0
COL201306090,SDN,COL,2013/06/09,0,1
COL201306110,WAS,COL,2013/06/11,0,3
COL201306120,WAS,COL,2013/06/12,0,0
COL201306130,WAS,COL,2013/06/13,0,1
COL201306140,PHI,COL,2013/06/14,0,0
COL201306150,PHI,COL,2013/06/15,0,0
COL201306160,PHI,COL,2013/06/16,2,2
COL201306270,NYN,COL,2013/06/27,0,0
COL201306280,SFN,COL,2013/06/28,1,0
COL201306290,SFN,COL,2013/06/29,0,1
COL201306300,SFN,COL,2013/06/30,0,0
COL201307020,LAN,COL,2013/07/02,1,0
COL201307030,LAN,COL,2013/07/03,2,1
COL201307040,LAN,COL,2013/07/04,1,0
COL201307190,CHN,COL,2013/07/19,1,0
COL201307200,CHN,COL,2013/07/20,0,2
COL201307210,CHN,COL,2013/07/21,1,0
COL201307220,MIA,COL,2013/07/22,0,0
COL201307230,MIA,COL,2013/07/23,0,0
COL201307240,MIA,COL,2013/07/24,0,0
COL201307250,MIA,COL,2013/07/25,4,3
COL201307260,MIL,COL,2013/07/26,1,0
COL201307270,MIL,COL,2013/07/27,0,0
COL201307280,MIL,COL,2013/07/28,0,2
COL201308090,PIT,COL,2013/08/09,0,0
COL201308100,PIT,COL,2013/08/10,1,0
COL201308110,PIT,COL,2013/08/11,0,0
COL201308120,SDN,COL,2013/08/12,1,6
COL201308130,SDN,COL,2013/08/13,0,0
COL201308140,SDN,COL,2013/08/14,0,1
COL201308260,SFN,COL,2013/08/26,1,0
COL201308270,SFN,COL,2013/08/27,0,0
COL201308280,SFN,COL,2013/08/28,0,0
COL201308300,CIN,COL,2013/08/30,3,0
COL201308310,CIN,COL,2013/08/31,0,0
COL201309010,CIN,COL,2013/09/01,1,0
COL201309020,LAN,COL,2013/09/02,2,1
COL201309030,LAN,COL,2013/09/03,3,1
COL201309040,LAN,COL,2013/09/04,0,0
COL201309160,SLN,COL,2013/09/16,0,4
COL201309170,SLN,COL,2013/09/17,1,0
COL201309180,SLN,COL,2013/09/18,0,0
COL201309190,SLN,COL,2013/09/19,0,1
COL201309200,ARI,COL,2013/09/20,1,1
COL201309210,ARI,COL,2013/09/21,1,0
COL201309220,ARI,COL,2013/09/22,5,4
COL201309240,BOS,COL,2013/09/24,2,0
COL201309250,BOS,COL,2013/09/25,0,0
COL201404040,ARI,COL,2014/04/04,0,2
COL201404050,ARI,COL,2014/04/05,0,2
COL201404060,ARI,COL,2014/04/06,0,1
COL201404070,CHA,COL,2014/04/07,0,1
COL201404080,CHA,COL,2014/04/08,2,0
COL201404090,CHA,COL,2014/04/09,0,6
COL201404180,PHI,COL,2014/04/18,0,2
COL201404190,PHI,COL,2014/04/19,0,0
COL201404200,PHI,COL,2014/04/20,0,0
COL201404210,SFN,COL,2014/04/21,1,1
COL201404220,SFN,COL,2014/04/22,0,0
COL201404230,SFN,COL,2014/04/23,4,2
COL201405010,NYN,COL,2014/05/01,3,0
COL201405020,NYN,COL,2014/05/02,0,0
COL201405030,NYN,COL,2014/05/03,1,2
COL201405040,NYN,COL,2014/05/04,0,1
COL201405050,TEX,COL,2014/05/05,1,1
COL201405060,TEX,COL,2014/05/06,0,0
COL201405160,SDN,COL,2014/05/16,1,1
COL201405170,SDN,COL,2014/05/17,0,0
COL201405180,SDN,COL,2014/05/18,0,2
COL201405200,SFN,COL,2014/05/20,1,2
COL201405210,SFN,COL,2014/05/21,0,0
COL201405220,SFN,COL,2014/05/22,0,0
COL201406030,ARI,COL,2014/06/03,0,1
COL201406040,ARI,COL,2014/06/04,5,0
COL201406050,ARI,COL,2014/06/05,3,0
COL201406060,LAN,COL,2014/06/06,1,0
COL201406070,LAN,COL,2014/06/07,0,1
COL201406080,LAN,COL,2014/06/08,4,0
COL201406090,ATL,COL,2014/06/09,0,0
COL201406100,ATL,COL,2014/06/10,0,0
COL201406110,ATL,COL,2014/06/11,0,0
COL201406120,ATL,COL,2014/06/12,0,2
COL201406200,MIL,COL,2014/06/20,1,0
COL201406210,MIL,COL,2014/06/21,0,0
COL201406220,MIL,COL,2014/06/22,1,1
COL201406230,SLN,COL,2014/06/23,0,0
COL201406240,SLN,COL,2014/06/24,0,2
COL201406250,SLN,COL,2014/06/25,2,0
COL201407030,LAN,COL,2014/07/03,1,0
COL201407040,LAN,COL,2014/07/04,1,0
COL201407050,LAN,COL,2014/07/05,0,0
COL201407060,LAN,COL,2014/07/06,0,0
COL201407070,SDN,COL,2014/07/07,0,0
COL201407080,SDN,COL,2014/07/08,0,0
COL201407090,SDN,COL,2014/07/09,0,3
COL201407110,MIN,COL,2014/07/11,0,0
COL201407120,MIN,COL,2014/07/12,2,2
COL201407130,MIN,COL,2014/07/13,4,0
COL201407210,WAS,COL,2014/07/21,1,0
COL201407220,WAS,COL,2014/07/22,0,0
COL201407230,WAS,COL,2014/07/23,2,0
COL201407250,PIT,COL,2014/07/25,1,0
COL201407260,PIT,COL,2014/07/26,1,2
COL201407270,PIT,COL,2014/07/27,0,0
COL201408050,CHN,COL,2014/08/05,1,0
COL201408060,CHN,COL,2014/08/06,0,0
COL201408070,CHN,COL,2014/08/07,0,0
COL201408140,CIN,COL,2014/08/14,0,0
COL201408150,CIN,COL,2014/08/15,1,0
COL201408171,CIN,COL,2014/08/17,2,5
COL201408172,CIN,COL,2014/08/17,0,5
COL201408190,KCA,COL,2014/08/19,0,2
COL201408200,KCA,COL,2014/08/20,0,0
COL201408220,MIA,COL,2014/08/22,6,1
COL201408230,MIA,COL,2014/08/23,0,1
COL201408240,MIA,COL,2014/08/24,0,0
COL201409010,SFN,COL,2014/09/01,2,1
COL201409020,SFN,COL,2014/09/02,0,0
COL201409030,SFN,COL,2014/09/03,0,0
COL201409050,SDN,COL,2014/09/05,0,0
COL201409060,SDN,COL,2014/09/06,0,1
COL201409070,SDN,COL,2014/09/07,0,1
COL201409150,LAN,COL,2014/09/15,0,0
COL201409160,LAN,COL,2014/09/16,2,3
COL201409170,LAN,COL,2014/09/17,1,1
COL201409180,ARI,COL,2014/09/18,0,2
COL201409190,ARI,COL,2014/09/19,1,4
COL201409200,ARI,COL,2014/09/20,0,0
COL201409210,ARI,COL,2014/09/21,1,0
COL201504100,CHN,COL,2015/04/10,0,0
COL201504110,CHN,COL,2015/04/11,0,0
COL201504120,CHN,COL,2015/04/12,3,0
COL201504200,SDN,COL,2015/04/20,0,1
COL201504210,SDN,COL,2015/04/21,0,1
COL201504220,SDN,COL,2015/04/22,0,1
COL201504230,SDN,COL,2015/04/23,0,0
COL201504240,SFN,COL,2015/04/24,0,0
COL201504250,SFN,COL,2015/04/25,1,0
COL201505061,ARI,COL,2015/05/06,1,1
COL201505062,ARI,COL,2015/05/06,0,0
COL201505080,LAN,COL,2015/05/08,0,0
COL201505100,LAN,COL,2015/05/10,0,0
COL201505180,PHI,COL,2015/05/18,0,1
COL201505190,PHI,COL,2015/05/19,0,1
COL201505200,PHI,COL,2015/05/20,0,0
COL201505210,PHI,COL,2015/05/21,0,0
COL201505220,SFN,COL,2015/05/22,4,4
COL201505231,SFN,COL,2015/05/23,0,2
COL201505232,SFN,COL,2015/05/23,0,0
COL201505240,SFN,COL,2015/05/24,2,0
COL201506010,LAN,COL,2015/06/01,0,0
COL201506021,LAN,COL,2015/06/02,0,0
COL201506022,LAN,COL,2015/06/02,4,0
COL201506030,LAN,COL,2015/06/03,0,3
COL201506050,MIA,COL,2015/06/05,0,0
COL201506060,MIA,COL,2015/06/06,3,0
COL201506070,MIA,COL,2015/06/07,1,0
COL201506080,SLN,COL,2015/06/08,0,0
COL201506090,SLN,COL,2015/06/09,0,0
COL201506100,SLN,COL,2015/06/10,0,0
COL201506170,HOU,COL,2015/06/17,2,1
COL201506180,HOU,COL,2015/06/18,0,0
COL201506190,MIL,COL,2015/06/19,0,1
COL201506200,MIL,COL,2015/06/20,0,0
COL201506210,MIL,COL,2015/06/21,0,0
COL201506230,ARI,COL,2015/06/23,0,1
COL201506240,ARI,COL,2015/06/24,3,0
COL201506250,ARI,COL,2015/06/25,2,5
COL201507070,ANA,COL,2015/07/07,0,0
COL201507080,ANA,COL,2015/07/08,1,0
COL201507090,ATL,COL,2015/07/09,0,0
COL201507100,ATL,COL,2015/07/10,0,0
COL201507110,ATL,COL,2015/07/11,0,1
COL201507120,ATL,COL,2015/07/12,0,1
COL201507200,TEX,COL,2015/07/20,1,1
COL201507210,TEX,COL,2015/07/21,1,0
COL201507220,TEX,COL,2015/07/22,2,0
COL201507240,CIN,COL,2015/07/24,1,1
COL201507250,CIN,COL,2015/07/25,0,2
COL201507260,CIN,COL,2015/07/26,1,0
COL201508030,SEA,COL,2015/08/03,0,3
COL201508040,SEA,COL,2015/08/04,1,0
COL201508050,SEA,COL,2015/08/05,0,2
COL201508140,SDN,COL,2015/08/14,1,0
COL201508150,SDN,COL,2015/08/15,3,0
COL201508160,SDN,COL,2015/08/16,0,1
COL201508180,WAS,COL,2015/08/18,4,0
COL201508190,WAS,COL,2015/08/19,1,0
COL201508200,WAS,COL,2015/08/20,0,0
COL201508210,NYN,COL,2015/08/21,1,0
COL201508220,NYN,COL,2015/08/22,0,0
COL201508230,NYN,COL,2015/08/23,0,0
COL201508310,ARI,COL,2015/08/31,0,4
COL201509011,ARI,COL,2015/09/01,0,1
COL201509012,ARI,COL,2015/09/01,0,0
COL201509020,ARI,COL,2015/09/02,0,2
COL201509030,SFN,COL,2015/09/03,0,2
COL201509040,SFN,COL,2015/09/04,0,0
COL201509050,SFN,COL,2015/09/05,0,0
COL201509060,SFN,COL,2015/09/06,0,0
COL201509180,SDN,COL,2015/09/18,0,0
COL201509190,SDN,COL,2015/09/19,0,1
COL201509200,SDN,COL,2015/09/20,0,0
COL201509210,PIT,COL,2015/09/21,3,0
COL201509220,PIT,COL,2015/09/22,0,0
COL201509230,PIT,COL,2015/09/23,6,1
COL201509240,PIT,COL,2015/09/24,0,0
COL201509250,LAN,COL,2015/09/25,0,0
COL201509260,LAN,COL,2015/09/26,0,2
COL201509270,LAN,COL,2015/09/27,1,3
COL201604080,SDN,COL,2016/04/08,2,1
COL201604090,SDN,COL,2016/04/09,6,0
COL201604100,SDN,COL,2016/04/10,0,2
COL201604120,SFN,COL,2016/04/12,0,0
COL201604130,SFN,COL,2016/04/13,0,3
COL201604140,SFN,COL,2016/04/14,0,2
COL201604220,LAN,COL,2016/04/22,0,2
COL201604230,LAN,COL,2016/04/23,0,0
COL201604240,LAN,COL,2016/04/24,5,0
COL201604250,PIT,COL,2016/04/25,0,0
COL201604260,PIT,COL,2016/04/26,1,0
COL201604270,PIT,COL,2016/04/27,1,0
COL201605090,ARI,COL,2016/05/09,2,1
COL201605100,ARI,COL,2016/05/10,0,0
COL201605110,ARI,COL,2016/05/11,0,1
COL201605130,NYN,COL,2016/05/13,0,0
COL201605140,NYN,COL,2016/05/14,0,0
COL201605150,NYN,COL,2016/05/15,0,0
COL201605270,SFN,COL,2016/05/27,1,2
COL201605280,SFN,COL,2016/05/28,0,0
COL201605290,SFN,COL,2016/05/29,0,0
COL201605300,CIN,COL,2016/05/30,1,3
COL201605310,CIN,COL,2016/05/31,0,0
COL201606010,CIN,COL,2016/06/01,1,0
COL201606020,CIN,COL,2016/06/02,0,0
COL201606090,PIT,COL,2016/06/09,0,0
COL201606100,SDN,COL,2016/06/10,4,0
COL201606110,SDN,COL,2016/06/11,0,0
COL201606120,SDN,COL,2016/06/12,0,0
COL201606140,NYA,COL,2016/06/14,0,1
COL201606150,NYA,COL,2016/06/15,0,1
COL201606230,ARI,COL,2016/06/23,1,0
COL201606240,ARI,COL,2016/06/24,2,0
COL201606250,ARI,COL,2016/06/25,0,4
COL201606260,ARI,COL,2016/06/26,0,2
COL201606270,TOR,COL,2016/06/27,1,0
COL201606280,TOR,COL,2016/06/28,1,0
COL201606290,TOR,COL,2016/06/29,1,2
COL201607070,PHI,COL,2016/07/07,0,0
COL201607080,PHI,COL,2016/07/08,1,0
COL201607090,PHI,COL,2016/07/09,0,0
COL201607100,PHI,COL,2016/07/10,0,0
COL201607180,TBA,COL,2016/07/18,0,2
COL201607190,TBA,COL,2016/07/19,3,1
COL201607200,TBA,COL,2016/07/20,1,0
COL201607210,ATL,COL,2016/07/21,2,3
COL201607220,ATL,COL,2016/07/22,0,0
COL201607230,ATL,COL,2016/07/23,0,1
COL201607240,ATL,COL,2016/07/24,0,0
COL201608020,LAN,COL,2016/08/02,1,0
COL201608030,LAN,COL,2016/08/03,0,0
COL201608040,LAN,COL,2016/08/04,0,0
COL201608050,MIA,COL,2016/08/05,4,0
COL201608060,MIA,COL,2016/08/06,1,0
COL201608070,MIA,COL,2016/08/07,0,0
COL201608080,TEX,COL,2016/08/08,3,0
COL201608090,TEX,COL,2016/08/09,1,0
COL201608150,WAS,COL,2016/08/15,0,0
COL201608160,WAS,COL,2016/08/16,0,0
COL201608170,WAS,COL,2016/08/17,1,0
COL201608190,CHN,COL,2016/08/19,1,2
COL201608200,CHN,COL,2016/08/20,1,0
COL201608210,CHN,COL,2016/08/21,2,1
COL201608290,LAN,COL,2016/08/29,1,1
COL201608311,LAN,COL,2016/08/31,0,3
COL201608312,LAN,COL,2016/08/31,5,0
COL201609020,ARI,COL,2016/09/02,0,7
COL201609030,ARI,COL,2016/09/03,0,0
COL201609040,ARI,COL,2016/09/04,1,2
COL201609050,SFN,COL,2016/09/05,0,0
COL201609060,SFN,COL,2016/09/06,1,0
COL201609070,SFN,COL,2016/09/07,0,3
COL201609160,SDN,COL,2016/09/16,0,3
COL201609170,SDN,COL,2016/09/17,0,0
COL201609180,SDN,COL,2016/09/18,0,0
COL201609190,SLN,COL,2016/09/19,0,1
