home_team,fringe_side,quadrant,first_inning,n,csr,exp,ocs
CLE,right,Bottom-Right,1,16,0.875,0.9567242661522477,-0.0817242661522477
CLE,right,OZ,0,541,0.36414048059149723,0.30157727844227494,0.06256320214922229
CLE,right,OZ,1,73,0.4657534246575342,0.284187278306863,0.1815661463506712
CLE,right,Top-Right,0,112,0.8482142857142857,0.9689658431356634,-0.12075155742137766
CLE,right,Top-Right,1,13,0.9230769230769231,0.9643702683185353,-0.04129334524161221
CLE,top,OZ,0,389,0.46272493573264784,0.3060606579032565,0.15666427782939135
CLE,top,OZ,1,50,0.52,0.3101186221768555,0.20988137782314453
CLE,top,Top-Left,0,135,0.9407407407407408,0.9643889346878654,-0.023648193947124585
CLE,top,Top-Left,1,15,0.9333333333333333,0.9633965327926339,-0.030063199459300582
CLE,top,Top-Right,0,109,0.9174311926605505,0.970615475595987,-0.05318428293543653
CLE,top,Top-Right,1,10,1.0,0.9668515665716436,0.03314843342835638
COL,bottom,Bottom-Left,0,140,0.9357142857142857,0.9692908124825844,-0.0335765267682987
COL,bottom,Bottom-Left,1,17,0.9411764705882353,0.9651015502128863,-0.02392507962465107
COL,bottom,Bottom-Right,0,185,0.9081081081081082,0.9572047211080904,-0.04909661299998225
COL,bottom,Bottom-Right,1,18,0.7222222222222222,0.9577716851822046,-0.23554946295998236
COL,bottom,OZ,0,614,0.43973941368078173,0.2979002550008291,0.14183915867995261
COL,bottom,OZ,1,64,0.3125,0.3010618607220042,0.011438139277995807
COL,left,Bottom-Left,0,145,0.8758620689655172,0.9690990042485484,-0.09323693528303123
COL,left,Bottom-Left,1,24,0.8333333333333334,0.9664584755069784,-0.13312514217364502
COL,left,OZ,0,619,0.4135702746365105,0.3106600148923936,0.10291025974411694
COL,left,OZ,1,79,0.4177215189873418,0.30475437023736973,0.11296714874997205
COL,left,Top-Left,0,145,0.8758620689655172,0.9653259162127811,-0.08946384724726386
COL,left,Top-Left,1,24,0.875,0.9672641394092838,-0.0922641394092838
COL,right,Bottom-Right,0,185,0.8756756756756757,0.9580478386293096,-0.08237216295363392
COL,right,Bottom-Right,1,28,0.8928571428571429,0.9579620648567745,-0.06510492199963158
COL,right,OZ,0,662,0.42900302114803623,0.29885109942723337,0.13015192172080287
COL,right,OZ,1,81,0.38271604938271603,0.2923651626990023,0.09035088668371372
COL,right,Top-Right,0,134,0.8582089552238806,0.9702986005031087,-0.11208964527922805
