season,game_pk,game_date,home_team,away_team,top1_elapsed_seconds,visitor_batters_top1,visitor_pitches_top1,n_empty_top1,n_on_top1,home_starter_id,visiting_starter_id,home_runs_bottom1,home_tempo_be,home_tempo_ro,visiting_starter_tempo_be,visiting_starter_tempo_ro,top1_est_seconds,top1_elapsed_seconds_final
2022,661853,2022-09-04,TB,NYY,,4,16,16,0,542888,593423,0,16.703,16.703,15.315,15.315,267.248,267.248
2022,661474,2022-09-04,ATL,MIA,,3,15,15,0,608331,641154,0,15.606,15.606,13.613,13.613,234.09,234.09
2022,661437,2022-09-04,CWS,MIN,,3,14,14,0,608337,605164,0,16.599,16.599,15.082,15.082,232.386,232.386
2022,663436,2022-09-03,LAA,HOU,,3,12,12,0,660271,677651,0,16.577,16.577,21.173,21.173,198.92400000000004,198.92400000000004
2022,663355,2022-09-03,BAL,OAK,,5,30,3,27,608723,670124,0,16.681,16.681,16.344,16.344,500.43,500.43
2022,663321,2022-09-03,AZ,MIL,,3,15,15,0,518516,669203,0,17.184,17.184,16.328,16.328,257.76,257.76
2022,663214,2022-09-03,BOS,TEX,,3,9,9,0,678394,642701,0,13.778,13.778,17.497,17.497,124.00200000000001,124.00200000000001
2022,662963,2022-09-03,CLE,SEA,,6,19,14,5,675540,592662,0,17.547,17.547,15.621,15.621,333.39300000000003,333.39300000000003
2022,662803,2022-09-03,DET,KC,,5,14,10,4,501381,669169,0,16.231,16.231,16.735,16.735,227.234,227.234
2022,662597,2022-09-03,LAD,SD,,4,12,4,8,628711,640455,0,15.595,15.595,13.43,13.43,187.14000000000001,187.14000000000001
2022,662425,2022-09-03,NYM,WSH,,4,16,16,0,453286,571578,0,15.792,15.792,13.881,13.881,252.672,252.672
2022,662286,2022-09-03,PIT,TOR,,5,18,13,5,672710,670950,0,14.009,14.009,15.364,15.364,252.16200000000003,252.16200000000003
2022,662031,2022-09-03,SF,PHI,,5,25,5,20,596001,592789,0,12.245,12.245,15.287,15.287,306.125,306.125
2022,661928,2022-09-03,STL,CHC,,7,30,6,24,425794,592767,0,15.474,15.474,14.719,14.719,464.21999999999997,464.21999999999997
2022,661854,2022-09-03,TB,NYY,,4,15,6,9,446372,657376,0,15.012,15.012,14.617,14.617,225.18,225.18
2022,661475,2022-09-03,ATL,MIA,,4,10,7,3,693821,665795,0,12.681,12.681,14.067,14.067,126.81,126.81
2022,661438,2022-09-03,CWS,MIN,,3,11,11,0,656302,641816,0,15.569,15.569,14.681,14.681,171.25900000000001,171.25900000000001
2022,663428,2022-09-02,LAA,HOU,,4,19,9,10,672282,621121,0,14.815,14.815,16.025,16.025,281.485,281.485
2022,663356,2022-09-02,BAL,OAK,,3,18,18,0,665152,676664,0,15.465,15.465,17.433,17.433,278.37,278.37
2022,663285,2022-09-02,AZ,MIL,,4,14,8,6,605200,641778,0,14.617,14.617,13.735,13.735,204.638,204.638
2022,663212,2022-09-02,BOS,TEX,,5,19,2,17,601713,572971,0,15.082,15.082,15.141,15.141,286.558,286.558
2022,663133,2022-09-02,CIN,COL,,3,12,12,0,570666,607536,0,16.008,16.008,14.853,14.853,192.096,192.096
2022,662961,2022-09-02,CLE,SEA,,6,31,5,26,663752,622491,0,,,12.93,12.93,,
2022,662915,2022-09-02,DET,KC,,3,13,13,0,571800,663738,0,15.784,15.784,13.053,13.053,205.192,205.192
2022,662603,2022-09-02,LAD,SD,,5,18,7,11,669160,506433,0,14.469,14.469,17.568,17.568,260.442,260.442
2022,662409,2022-09-02,NYM,WSH,,4,17,14,3,656849,680686,0,13.83,13.83,16.672,16.672,235.11,235.11
2022,662356,2022-09-02,PIT,TOR,,3,22,22,0,670912,666201,0,14.885,14.885,17.845,17.845,327.46999999999997,327.46999999999997
2022,662032,2022-09-02,SF,PHI,,4,12,8,4,502171,502043,0,13.668,13.668,16.202,16.202,164.016,164.016
2022,661920,2022-09-02,STL,CHC,,5,15,3,12,656756,592716,0,16.119,16.119,16.45,16.45,241.785,241.785
2022,661855,2022-09-02,TB,NYY,,5,23,12,11,605488,593334,0,19.199,19.199,13.793,13.793,441.57700000000006,441.57700000000006
2022,661476,2022-09-02,ATL,MIA,,3,11,11,0,450203,645261,0,14.074,14.074,14.069,14.069,154.814,154.814
2022,661439,2022-09-02,CWS,MIN,,7,34,5,29,523260,543243,0,16.583,16.583,16.308,16.308,563.8219999999999,563.8219999999999
2022,663290,2022-09-01,AZ,MIL,,4,18,7,11,518876,605540,0,15.08,15.08,17.061,17.061,271.44,271.44
2022,663210,2022-09-01,BOS,TEX,,4,22,16,6,448179,657248,0,12.518,12.518,19.452,19.452,275.396,275.396
2022,662971,2022-09-01,CLE,BAL,,6,19,14,5,669456,680694,0,13.989,13.989,17.21,17.21,265.791,265.791
2022,662785,2022-09-01,DET,SEA,,6,30,6,24,593958,669302,0,13.245,13.245,15.153,15.153,397.35,397.35
2022,662491,2022-09-01,WSH,OAK,,3,10,10,0,502179,686610,0,16.427,16.427,15.792,15.792,164.26999999999998,164.26999999999998
2022,662410,2022-09-01,NYM,LAD,,4,17,7,10,605135,477132,0,17.011,17.011,13.302,13.302,289.187,289.187
2022,661477,2022-09-01,ATL,COL,,3,9,9,0,675911,641771,0,15.188,15.188,13.826,13.826,136.692,136.692
2022,661440,2022-09-01,CWS,KC,,3,16,16,0,456501,596043,0,14.279,14.279,17.958,17.958,228.464,228.464
2022,663410,2022-08-31,LAA,NYY,,3,9,9,0,663776,543037,0,15.749,15.749,14.302,14.302,141.741,141.741
2022,663312,2022-08-31,AZ,PHI,,7,24,5,19,674072,663559,0,17.231,17.231,15.51,15.51,413.544,413.544
2022,662995,2022-08-31,CIN,STL,,4,21,12,9,501985,500779,0,14.789,14.789,15.639,15.639,310.56899999999996,310.56899999999996
2022,662972,2022-08-31,CLE,BAL,,4,23,14,9,663474,543475,0,14.487,14.487,13.339,13.339,333.201,333.201
2022,662903,2022-08-31,DET,SEA,,5,23,10,13,641302,594835,0,13.881,13.881,12.837,12.837,319.26300000000003,319.26300000000003
2022,662465,2022-08-31,WSH,OAK,,3,16,16,0,434671,621076,0,15.784,15.784,16.386,16.386,252.544,252.544
2022,662447,2022-08-31,NYM,LAD,,4,17,8,9,594798,542881,0,15.249,15.249,13.924,13.924,259.233,259.233
2022,662033,2022-08-31,SF,SD,,3,13,13,0,622072,605397,0,13.04,13.04,14.579,14.579,169.51999999999998,169.51999999999998
2022,661831,2022-08-31,TEX,HOU,,6,24,7,17,527048,664299,0,13.752,13.752,15.802,15.802,330.048,330.048
2022,661779,2022-08-31,TOR,CHC,,5,25,10,15,669952,608652,0,19.332,19.332,,,483.3,483.3
2022,661649,2022-08-31,MIN,BOS,,5,23,9,14,657746,608379,0,14.179,14.179,13.14,13.14,326.117,326.117
2022,661478,2022-08-31,ATL,COL,,4,20,16,4,657140,663372,0,15.974,15.974,14.971,14.971,319.48,319.48
2022,661441,2022-08-31,CWS,KC,,3,14,14,0,458681,663460,0,15.326,15.326,16.488,16.488,214.56400000000002,214.56400000000002
2022,661350,2022-08-31,MIA,TB,,4,18,9,9,669432,656876,0,13.147,13.147,18.176,18.176,236.64600000000002,236.64600000000002
2022,661165,2022-08-31,MIL,PIT,,4,18,14,4,642547,605507,0,14.698,14.698,17.799,17.799,264.56399999999996,264.56399999999996
2022,663437,2022-08-30,LAA,NYY,,4,19,19,0,594577,592791,0,17.417,17.417,14.661,14.661,330.923,330.923
2022,663286,2022-08-30,AZ,PHI,,3,16,10,6,668678,605400,0,14.525,14.525,16.377,16.377,232.4,232.4
2022,663137,2022-08-30,CIN,STL,,3,16,16,0,643290,641712,0,16.908,16.908,14.415,14.415,270.528,270.528
2022,662973,2022-08-30,CLE,BAL,,3,13,13,0,615698,657093,0,12.78,12.78,14.975,14.975,166.14,166.14
2022,662804,2022-08-30,DET,SEA,,3,15,15,0,666159,669923,0,14.842,14.842,16.158,16.158,222.63,222.63
2022,662466,2022-08-30,WSH,OAK,,6,34,7,27,607200,608344,0,13.449,13.449,13.423,13.423,457.26599999999996,457.26599999999996
2022,662426,2022-08-30,NYM,LAD,,4,19,16,3,592836,571760,0,12.675,12.675,13.639,13.639,240.82500000000002,240.82500000000002
2022,662000,2022-08-30,SF,SD,,3,18,18,0,657277,605483,0,12.921,12.921,15.762,15.762,232.57799999999997,232.57799999999997
2022,661832,2022-08-30,TEX,HOU,,5,17,6,11,641540,664285,0,12.96,12.96,16.377,16.377,220.32,220.32
2022,661800,2022-08-30,TOR,CHC,,3,8,6,2,592332,573186,0,15.849,15.849,13.875,13.875,126.792,126.792
2022,661648,2022-08-30,MIN,BOS,,4,20,9,11,502042,676710,0,16.632,16.632,15.164,15.164,332.64000000000004,332.64000000000004
2022,661479,2022-08-30,ATL,COL,,3,9,9,0,608331,570632,0,15.606,15.606,13.674,13.674,140.454,140.454
2022,661442,2022-08-30,CWS,KC,,4,16,13,3,608337,663903,0,16.599,16.599,13.041,13.041,265.584,265.584
2022,661351,2022-08-30,MIA,TB,,4,11,5,6,666200,542888,0,13.323,13.323,16.703,16.703,146.553,146.553
2022,661166,2022-08-30,MIL,PIT,,3,15,15,0,669920,656605,0,16.076,16.076,12.125,12.125,241.14000000000001,241.14000000000001
2022,663424,2022-08-29,LAA,NYY,,3,8,8,0,660761,593423,0,14.454,14.454,15.315,15.315,115.632,115.632
2022,663332,2022-08-29,AZ,PHI,,7,21,6,15,518516,624133,0,17.184,17.184,14.184,14.184,360.86400000000003,360.86400000000003
2022,663018,2022-08-29,CIN,STL,,3,15,15,0,502624,571945,0,12.958,12.958,12.601,12.601,194.37,194.37
2022,662001,2022-08-29,SF,SD,,6,28,17,11,607074,605182,0,14.945,14.945,14.481,14.481,418.46000000000004,418.46000000000004
2022,661801,2022-08-29,TOR,CHC,,4,19,18,1,621244,665871,0,14.948,14.948,14.524,14.524,284.012,284.012
2022,661651,2022-08-29,MIN,BOS,,4,19,2,17,605164,678394,0,15.082,15.082,13.778,13.778,286.558,286.558
2022,661352,2022-08-29,MIA,LAD,,5,18,8,10,641154,675627,0,13.613,13.613,14.632,14.632,245.034,245.034
2022,661167,2022-08-29,MIL,PIT,,4,20,14,6,669203,669060,0,16.328,16.328,14.264,14.264,326.55999999999995,326.55999999999995
2022,663211,2022-08-28,BOS,TB,,4,15,12,3,601713,446372,0,15.082,15.082,15.012,15.012,226.23000000000002,226.23000000000002
2022,662638,2022-08-28,KC,SD,,4,14,14,0,669169,640455,0,16.735,16.735,13.43,13.43,234.29,234.29
2022,662467,2022-08-28,WSH,CIN,,5,14,2,12,571578,666157,0,13.881,13.881,14.399,14.399,194.334,194.334
2022,662446,2022-08-28,NYM,COL,,4,13,10,3,453286,608566,0,15.792,15.792,14.014,14.014,205.296,205.296
2022,662335,2022-08-28,OAK,NYY,,3,11,11,0,661309,657376,0,16.979,16.979,14.617,14.617,186.769,186.769
2022,662139,2022-08-28,SEA,CLE,,3,14,14,0,592662,650644,0,15.621,15.621,13.461,13.461,218.69400000000002,218.69400000000002
2022,661950,2022-08-28,STL,ATL,,3,8,8,0,425794,543606,0,15.474,15.474,15.787,15.787,123.792,123.792
2022,661784,2022-08-28,TEX,DET,,4,18,15,3,685503,571800,0,18.612,18.612,15.784,15.784,335.01599999999996,335.01599999999996
2022,661773,2022-08-28,TOR,LAA,,4,7,5,2,548389,656353,0,14.294,14.294,15.09,15.09,100.05799999999999,100.05799999999999
2022,661663,2022-08-28,MIN,SF,,4,23,7,16,592717,596001,0,15.518,15.518,12.245,12.245,356.914,356.914
2022,661598,2022-08-28,PHI,PIT,,6,16,3,13,592789,672710,0,15.287,15.287,14.009,14.009,244.59200000000004,244.59200000000004
2022,661443,2022-08-28,CWS,AZ,,3,12,12,0,656302,605200,0,15.569,15.569,14.617,14.617,186.828,186.828
2022,661353,2022-08-28,MIA,LAD,,7,29,7,22,665795,628711,0,14.067,14.067,15.595,15.595,407.943,407.943
2022,661168,2022-08-28,MIL,CHC,,6,24,10,14,641778,592716,0,13.735,13.735,16.45,16.45,329.64,329.64
2022,661089,2022-08-28,HOU,BAL,,5,28,8,20,434378,608723,0,16.978,16.978,16.681,16.681,475.38400000000007,475.38400000000007
2022,663170,2022-08-27,BOS,TB,,3,10,10,0,448179,605488,0,12.518,12.518,19.199,19.199,125.18,125.18
2022,662666,2022-08-27,KC,SD,,3,8,7,1,663738,506433,0,13.053,13.053,17.568,17.568,104.424,104.424
2022,662468,2022-08-27,WSH,CIN,,4,14,14,0,502179,570666,0,16.427,16.427,16.008,16.008,229.978,229.978
2022,662442,2022-08-27,NYM,COL,,5,25,1,24,656849,607536,0,13.83,13.83,14.853,14.853,345.75,345.75
2022,662336,2022-08-27,OAK,NYY,,3,21,18,3,670124,593334,0,16.344,16.344,13.793,13.793,343.224,343.224
2022,662140,2022-08-27,SEA,CLE,,4,20,12,8,622491,668676,0,12.93,12.93,14.915,14.915,258.6,258.6
2022,661939,2022-08-27,STL,ATL,,4,15,5,10,656756,450203,0,16.119,16.119,14.074,14.074,241.785,241.785
2022,661785,2022-08-27,TEX,DET,,7,26,8,18,572971,593958,0,15.141,15.141,13.245,13.245,393.666,393.666
2022,661703,2022-08-27,TOR,LAA,,5,25,3,22,666201,660271,0,17.845,17.845,16.577,16.577,446.125,446.125
2022,661657,2022-08-27,MIN,SF,,3,17,17,0,543243,502171,0,16.308,16.308,13.668,13.668,277.236,277.236
2022,661599,2022-08-27,PHI,PIT,,3,12,12,0,502043,595881,0,16.202,16.202,18.451,18.451,194.42400000000004,194.42400000000004
2022,661444,2022-08-27,CWS,AZ,,3,8,2,6,663436,518876,0,14.342,14.342,15.08,15.08,114.736,114.736
2022,661354,2022-08-27,MIA,LAD,,3,10,10,0,645261,669160,0,14.069,14.069,14.469,14.469,140.69,140.69
2022,661180,2022-08-27,MIL,CHC,,4,22,4,18,605540,592767,0,17.061,17.061,14.719,14.719,375.342,375.342
2022,661090,2022-08-27,HOU,BAL,,5,31,4,27,664353,665152,0,15.206,15.206,15.465,15.465,471.386,471.386
2022,663171,2022-08-26,BOS,TB,,4,14,14,0,608379,608638,0,13.14,13.14,16.82,16.82,183.96,183.96
2022,662710,2022-08-26,HOU,BAL,,4,17,3,14,621121,680694,0,16.025,16.025,17.21,17.21,272.42499999999995,272.42499999999995
2022,662667,2022-08-26,KC,SD,,7,22,8,14,663460,605397,0,16.488,16.488,14.579,14.579,362.736,362.736
2022,662469,2022-08-26,WSH,CIN,,6,27,7,20,676917,501985,0,,,14.789,14.789,,
2022,662432,2022-08-26,NYM,COL,,3,14,8,6,605135,641771,0,17.011,17.011,13.826,13.826,238.154,238.154
2022,662342,2022-08-26,OAK,NYY,,4,18,10,8,676664,543037,0,17.433,17.433,14.302,14.302,313.794,313.794
2022,662143,2022-08-26,SEA,CLE,,4,18,16,2,669302,669456,0,15.153,15.153,13.989,13.989,272.754,272.754
2022,661940,2022-08-26,STL,ATL,,3,14,14,0,500779,675911,0,15.639,15.639,15.188,15.188,218.946,218.946
2022,661786,2022-08-26,TEX,DET,,4,10,5,5,657248,641302,0,19.452,19.452,13.881,13.881,194.52,194.52
2022,661704,2022-08-26,TOR,LAA,,6,24,3,21,669952,672282,0,19.332,19.332,14.815,14.815,463.968,463.968
2022,661669,2022-08-26,MIN,SF,,4,20,15,5,657746,622072,0,14.179,14.179,13.04,13.04,283.58,283.58
2022,661603,2022-08-26,PHI,PIT,,3,7,6,1,663559,669060,0,15.51,15.51,14.264,14.264,108.57000000000001,108.57000000000001
2022,661445,2022-08-26,CWS,AZ,,3,12,12,0,456501,674072,0,14.279,14.279,17.231,17.231,171.348,171.348
2022,661355,2022-08-26,MIA,LAD,,6,28,3,25,667297,542881,0,20.707,20.707,13.924,13.924,579.796,579.796
2022,661189,2022-08-26,MIL,CHC,,3,12,12,0,642547,657006,0,14.698,14.698,14.115,14.115,176.376,176.376
2022,663459,2022-08-25,BAL,CWS,,4,16,13,3,543475,458681,0,13.339,13.339,15.326,15.326,213.424,213.424
2022,663240,2022-08-25,CHC,STL,,8,30,12,18,573186,641712,0,13.875,13.875,14.415,14.415,416.25,416.25
2022,663172,2022-08-25,BOS,TOR,,6,19,4,15,676710,592332,0,15.164,15.164,15.849,15.849,288.116,288.116
2022,662711,2022-08-25,HOU,MIN,,4,16,16,0,677651,502042,0,21.173,21.173,16.632,16.632,338.768,338.768
2022,662433,2022-08-25,NYM,COL,,3,15,15,0,594798,663372,0,15.249,15.249,14.971,14.971,228.735,228.735
2022,662337,2022-08-25,OAK,NYY,,4,14,9,5,621076,592791,0,16.386,16.386,14.661,14.661,229.404,229.404
2022,662141,2022-08-25,SEA,CLE,,5,14,3,11,594835,663474,0,12.837,12.837,14.487,14.487,179.718,179.718
2022,661856,2022-08-25,TB,LAA,,3,16,16,0,656876,663776,0,18.176,18.176,15.749,15.749,290.816,290.816
2022,661604,2022-08-25,PHI,CIN,,3,6,6,0,605400,643290,0,16.377,16.377,16.908,16.908,98.262,98.262
2022,663460,2022-08-24,BAL,CWS,,7,25,5,20,657093,608337,0,14.975,14.975,16.599,16.599,374.375,374.375
2022,663216,2022-08-24,CHC,STL,,3,13,13,0,608652,571945,0,,,12.601,12.601,,
2022,663173,2022-08-24,BOS,TOR,,3,9,9,0,678394,621244,0,13.778,13.778,14.948,14.948,124.00200000000001,124.00200000000001
2022,662916,2022-08-24,DET,SF,,5,26,5,21,666159,657277,0,14.842,14.842,12.921,12.921,385.89200000000005,385.89200000000005
2022,662877,2022-08-24,COL,TEX,,7,30,7,23,570632,527048,0,13.674,13.674,13.752,13.752,410.22,410.22
2022,662799,2022-08-24,HOU,MIN,,3,14,14,0,664285,605164,0,16.377,16.377,15.082,15.082,229.278,229.278
2022,662640,2022-08-24,KC,AZ,,3,14,12,2,663903,668678,0,13.041,13.041,14.525,14.525,182.574,182.574
2022,662604,2022-08-24,LAD,MIL,,5,19,16,3,571760,605288,0,13.639,13.639,13.426,13.426,259.14099999999996,259.14099999999996
2022,662371,2022-08-24,PIT,ATL,,3,9,9,0,656605,657140,0,12.125,12.125,15.974,15.974,109.125,109.125
2022,662338,2022-08-24,OAK,MIA,,3,12,12,0,608344,666200,0,13.423,13.423,13.323,13.323,161.076,161.076
2022,662212,2022-08-24,SD,CLE,,4,13,13,0,605483,615698,0,15.762,15.762,12.78,12.78,204.906,204.906
2022,662144,2022-08-24,SEA,WSH,,5,10,5,5,669923,434671,0,16.158,16.158,15.784,15.784,161.58,161.58
2022,661857,2022-08-24,TB,LAA,,3,13,13,0,663556,594577,0,14.386,14.386,17.417,17.417,187.018,187.018
2022,661605,2022-08-24,PHI,CIN,,4,13,7,6,650911,643615,0,13.631,13.631,,,177.203,177.203
2022,663461,2022-08-23,BAL,CWS,,5,13,10,3,608723,656302,0,16.681,16.681,15.569,15.569,216.853,216.853
2022,663174,2022-08-23,BOS,TOR,,4,11,5,6,670174,548389,0,15.696,15.696,14.294,14.294,172.656,172.656
2022,663163,2022-08-23,CHC,STL,,4,13,2,11,665871,425794,0,14.524,14.524,15.474,15.474,188.81199999999998,188.81199999999998
2022,663113,2022-08-23,CHC,STL,,4,19,12,7,592716,663765,0,16.45,16.45,15.229,15.229,312.54999999999995,312.54999999999995
2022,662914,2022-08-23,DET,SF,,5,25,4,21,571800,607074,0,15.784,15.784,14.945,14.945,394.6,394.6
2022,662876,2022-08-23,COL,TEX,,6,17,14,3,608566,641540,0,14.014,14.014,12.96,12.96,238.238,238.238
2022,662800,2022-08-23,HOU,MIN,,3,13,13,0,434378,592717,0,16.978,16.978,15.518,15.518,220.71400000000003,220.71400000000003
2022,662668,2022-08-23,KC,AZ,,4,13,4,9,669169,605200,0,16.735,16.735,14.617,14.617,217.555,217.555
2022,662605,2022-08-23,LAD,MIL,,3,8,8,0,664062,669203,0,16.208,16.208,16.328,16.328,129.664,129.664
2022,662383,2022-08-23,PIT,ATL,,4,20,16,4,664141,608331,0,15.733,15.733,15.606,15.606,314.66,314.66
2022,662339,2022-08-23,OAK,MIA,,3,10,10,0,656657,641154,0,17.652,17.652,13.613,13.613,176.52,176.52
2022,662213,2022-08-23,SD,CLE,,3,13,13,0,605182,650644,0,14.481,14.481,13.461,13.461,188.253,188.253
2022,662142,2022-08-23,SEA,WSH,,3,19,19,0,592662,607200,0,15.621,15.621,13.449,13.449,296.79900000000004,296.79900000000004
2022,661858,2022-08-23,TB,LAA,,4,14,7,7,446372,660761,0,15.012,15.012,14.454,14.454,210.168,210.168
2022,661600,2022-08-23,PHI,CIN,,4,13,4,9,624133,666157,0,14.184,14.184,14.399,14.399,184.392,184.392
2022,661237,2022-08-23,NYY,NYM,,5,27,8,19,593423,592836,0,15.315,15.315,12.675,12.675,413.505,413.505
2022,663114,2022-08-22,CHC,STL,,4,26,16,10,592767,656756,0,14.719,14.719,16.119,16.119,382.69399999999996,382.69399999999996
2022,662767,2022-08-22,KC,CWS,,3,6,2,4,663738,669424,0,13.053,13.053,19.042,19.042,78.31800000000001,78.31800000000001
2022,662594,2022-08-22,LAD,MIL,,3,8,8,0,628711,641778,0,15.595,15.595,13.735,13.735,124.76,124.76
2022,662394,2022-08-22,PIT,ATL,,4,13,2,11,672710,543606,0,14.009,14.009,15.787,15.787,182.117,182.117
2022,662314,2022-08-22,OAK,MIA,,5,28,10,18,670124,665795,0,16.344,16.344,14.067,14.067,457.632,457.632
2022,661859,2022-08-22,TB,LAA,,4,16,9,7,605488,656353,0,19.199,19.199,15.09,15.09,307.184,307.184
2022,661658,2022-08-22,MIN,TEX,,3,8,8,0,543243,666142,0,16.308,16.308,14.843,14.843,130.464,130.464
2022,661601,2022-08-22,PHI,CIN,,3,17,17,0,592789,570666,0,15.287,15.287,16.008,16.008,259.879,259.879
2022,661238,2022-08-22,NYY,NYM,,3,10,8,2,593334,453286,0,13.793,13.793,15.792,15.792,137.93,137.93
2022,663301,2022-08-21,AZ,STL,,6,22,17,5,518876,500779,0,15.08,15.08,15.639,15.639,331.76,331.76
2022,663115,2022-08-21,CHC,MIL,,3,16,16,0,657006,605540,0,14.115,14.115,17.061,17.061,225.84,225.84
2022,662878,2022-08-21,COL,SF,,3,13,13,0,607536,596001,0,14.853,14.853,12.245,12.245,193.089,193.089
2022,662805,2022-08-21,DET,LAA,,5,19,4,15,593958,660271,0,13.245,13.245,16.577,16.577,251.65499999999997,251.65499999999997
2022,662600,2022-08-21,LAD,MIA,,5,25,4,21,686752,645261,0,15.053,15.053,14.069,14.069,376.325,376.325
2022,662315,2022-08-21,OAK,SEA,,4,15,7,8,676664,622491,0,17.433,17.433,12.93,12.93,261.495,261.495
2022,662300,2022-08-21,PIT,CIN,,5,15,10,5,605507,501985,0,17.799,17.799,14.789,14.789,266.985,266.985
2022,662179,2022-08-21,SD,WSH,,3,7,7,0,640455,571578,0,13.43,13.43,13.881,13.881,94.00999999999999,94.00999999999999
2022,661860,2022-08-21,TB,KC,,4,13,7,6,642232,425844,0,15.649,15.649,17.064,17.064,203.43699999999998,203.43699999999998
2022,661652,2022-08-21,MIN,TEX,,3,9,9,0,657746,685503,0,14.179,14.179,18.612,18.612,127.611,127.611
2022,661602,2022-08-21,PHI,NYM,,4,16,12,4,502043,676130,0,16.202,16.202,14.68,14.68,259.232,259.232
2022,661480,2022-08-21,ATL,HOU,,3,9,9,0,450203,664353,0,14.074,14.074,15.206,15.206,126.666,126.666
2022,661239,2022-08-21,NYY,TOR,,3,12,12,0,641482,666201,0,13.035,13.035,17.845,17.845,156.42000000000002,156.42000000000002
2022,661051,2022-08-21,BAL,BOS,,3,13,4,9,665152,601713,0,15.465,15.465,15.082,15.082,201.04500000000002,201.04500000000002
2022,663291,2022-08-20,AZ,STL,,3,5,5,0,518516,641712,0,17.184,17.184,14.415,14.415,85.92,85.92
2022,663116,2022-08-20,CHC,MIL,,5,15,7,8,573186,642547,0,13.875,13.875,14.698,14.698,208.125,208.125
2022,662953,2022-08-20,CLE,CWS,,4,15,12,3,669456,456501,0,13.989,13.989,14.279,14.279,209.83499999999998,209.83499999999998
2022,662917,2022-08-20,DET,LAA,,6,14,2,12,641302,672282,0,13.881,13.881,14.815,14.815,194.334,194.334
2022,662879,2022-08-20,COL,SF,,3,12,12,0,663372,502171,0,14.971,14.971,13.668,13.668,179.652,179.652
2022,662561,2022-08-20,LAD,MIA,,6,26,3,23,669160,663773,0,14.469,14.469,15.463,15.463,376.19399999999996,376.19399999999996
2022,662395,2022-08-20,PIT,CIN,,5,18,8,10,595881,643290,0,18.451,18.451,16.908,16.908,332.118,332.118
2022,662340,2022-08-20,OAK,SEA,,4,12,8,4,621076,669302,0,16.386,16.386,15.153,15.153,196.632,196.632
2022,662180,2022-08-20,SD,WSH,,5,22,13,9,605397,680686,0,14.579,14.579,16.672,16.672,320.73800000000006,320.73800000000006
2022,661861,2022-08-20,TB,KC,,5,22,6,16,656876,663460,0,18.176,18.176,16.488,16.488,399.87199999999996,399.87199999999996
2022,661670,2022-08-20,MIN,TEX,,5,19,5,14,502042,657248,0,16.632,16.632,19.452,19.452,316.00800000000004,316.00800000000004
2022,661628,2022-08-20,PHI,NYM,,4,17,5,12,554430,592866,0,14.48,14.48,13.227,13.227,246.16,246.16
2022,661610,2022-08-20,ATL,HOU,,3,12,12,0,675911,664299,0,15.188,15.188,15.802,15.802,182.256,182.256
2022,661606,2022-08-20,PHI,NYM,,6,26,11,15,663559,656849,0,15.51,15.51,13.83,13.83,403.26,403.26
2022,661240,2022-08-20,NYY,TOR,,3,14,14,0,543037,669952,0,14.302,14.302,19.332,19.332,200.228,200.228
2022,661043,2022-08-20,BAL,BOS,,3,7,7,0,680694,608379,0,17.21,17.21,13.14,13.14,120.47,120.47
2022,663292,2022-08-19,AZ,STL,,5,18,12,6,674072,571945,0,17.231,17.231,12.601,12.601,310.158,310.158
2022,663228,2022-08-19,CHC,MIL,,7,26,7,19,624522,676879,0,16.074,16.074,14.5,14.5,417.92400000000004,417.92400000000004
2022,662936,2022-08-19,CLE,CWS,,6,17,1,16,663474,458681,0,14.487,14.487,15.326,15.326,246.279,246.279
2022,662880,2022-08-19,COL,SF,,4,10,6,4,570632,622072,0,13.674,13.674,13.04,13.04,136.74,136.74
2022,662808,2022-08-19,DET,LAA,,3,11,11,0,666159,663776,0,14.842,14.842,15.749,15.749,163.262,163.262
2022,662574,2022-08-19,LAD,MIA,,3,10,10,0,542881,666200,0,13.924,13.924,13.323,13.323,139.24,139.24
2022,662396,2022-08-19,PIT,CIN,,3,16,16,0,669060,668933,0,14.264,14.264,15.702,15.702,228.224,228.224
2022,662341,2022-08-19,OAK,SEA,,4,10,3,7,608344,594835,0,13.423,13.423,12.837,12.837,134.23,134.23
2022,662181,2022-08-19,SD,WSH,,3,8,8,0,605483,502179,0,15.762,15.762,16.427,16.427,126.096,126.096
2022,661862,2022-08-19,TB,KC,,3,13,13,0,663556,663903,0,14.386,14.386,13.041,13.041,187.018,187.018
2022,661655,2022-08-19,MIN,TEX,,3,10,10,0,605164,527048,0,15.082,15.082,13.752,13.752,150.82,150.82
2022,661607,2022-08-19,PHI,NYM,,6,22,5,17,605400,605135,0,16.377,16.377,17.011,17.011,360.294,360.294
2022,661492,2022-08-19,ATL,HOU,,4,14,5,9,657140,621121,0,15.974,15.974,16.025,16.025,223.636,223.636
2022,661319,2022-08-19,NYY,TOR,,3,10,10,0,592791,592332,0,14.661,14.661,15.849,15.849,146.60999999999999,146.60999999999999
2022,661044,2022-08-19,BAL,BOS,,4,15,5,10,543475,676710,0,13.339,13.339,15.164,15.164,200.08500000000004,200.08500000000004
2022,662413,2022-08-18,PIT,BOS,,3,15,15,0,664141,670174,0,15.733,15.733,15.696,15.696,235.995,235.995
2022,662182,2022-08-18,SD,WSH,,3,12,12,0,506433,434671,0,17.568,17.568,15.784,15.784,210.81600000000003,210.81600000000003
