game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,oscorer,gametype
DET197808290,"""version 7RS(19) of 07/07/92""",MIN,DET,DET04,1978/08/29,0,0:00PM,night,true,hendt901,koscg901,neudj901,malog901,"""MIN/DET""","""Dunkle""","""Dunkle""",1997/01/28 9:54PM,park,none,77,unknown,10,unknown,unknown,unknown,129,13839,wilcm001,goltd101,,,,
DET197808310,"""version 7RS(19) of 07/07/92""",MIN,DET,DET04,1978/08/31,0,0:00PM,night,true,koscg901,neudj901,malog901,hendt901,"""MIN/DET""","""Dunkle""","""Dunkle""",1997/01/28 10:03PM,park,none,72,unknown,-1,unknown,unknown,unknown,155,16995,zahng001,younk101,marsm101,,,
DET197809080,"""version 7RS(19) of 07/07/92""",CLE,DET,DET04,1978/09/08,0,8:00PM,night,true,bremn901,fordd901,brinj901,goetr901,"""Indians/Tigers""","""Greg Beston""","""Greg Beston""",1997/01/19 2:31PM,unknown,none,0,unknown,-1,unknown,unknown,night,179,13624,slatj001,clydd101,hillj101,,,
DET197809090,"""version 7RS(19) of 07/07/92""",CLE,DET,DET04,1978/09/09,0,2:15PM,day,true,fordd901,brinj901,goetr901,bremn901,"""Indians/Tigers""","""Greg Beston""","""Greg Beston""",1997/01/19 3:43PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,160,16026,rozed001,paxtm101,,,,
DET197809100,"""version 7RS(19) of 07/07/92""",CLE,DET,DET04,1978/09/10,0,1:30PM,day,true,brinj901,goetr901,bremn901,fordd901,"""Indians/Tigers""","""Greg Beston""","""Greg Beston""",1997/01/19 4:07PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,162,15583,kernj001,wilcm001,,,,
DET197809120,"""version 7RS(19) of 07/07/92""",NYA,DET,DET04,1978/09/12,0,8:00PM,night,true,barnl901,mckej901,voltv901,dimul901,"""Yankees/Tigers""","""Greg Beston""","""Greg Beston""",1997/02/11 5:15PM,unknown,none,0,unknown,-1,unknown,none,night,138,14162,younk101,tidrd001,hillj101,,,
DET197809130,"""version 7RS(19) of 07/07/92""",NYA,DET,DET04,1978/09/13,0,8:00PM,night,true,mckej901,voltv901,dimul901,barnl901,"""Yankees/Tigers""","""Greg Beston""","""Greg Beston""",1997/02/11 5:55PM,unknown,none,0,unknown,-1,unknown,rain,night,174,16841,beatj001,billj101,,,,
DET197809140,"""version 7RS(19) of 07/07/92""",NYA,DET,DET04,1978/09/14,0,8:00PM,night,true,voltv901,dimul901,barnl901,mckej901,"""Yankees/Tigers""","""Greg Beston""","""Greg Beston""",1997/02/11 6:39PM,unknown,none,0,unknown,-1,unknown,rain,night,117,17118,figue101,slatj001,lyles101,,,
DET197809180,"""version 7RS(19) of 07/07/92""",BOS,DET,DET04,1978/09/18,0,8:07PM,night,true,brinj901,goetr901,bremn901,fordd901,"""Red Sox/Tigers""","""Greg Beston""","""Greg Beston""",1996/12/31 1:46PM,unknown,none,0,unknown,-1,unknown,unknown,night,202,13849,hassa001,bakes101,,,,
DET197809190,"""version 7RS(19) of 07/07/92""",BOS,DET,DET04,1978/09/19,0,8:05PM,night,true,goetr901,bremn901,fordd901,brinj901,"""Red Sox/Tigers""","""Greg Beston""","""Greg Beston""",1996/12/31 2:55PM,unknown,none,0,unknown,-1,unknown,unknown,night,183,15901,campb001,morrj001,hassa001,,,
DET197809200,"""version 7RS(19) of 07/07/92""",BOS,DET,DET04,1978/09/20,0,8:05PM,night,true,bremn901,fordd901,brinj901,goetr901,"""Red Sox/Tigers""","""Greg Beston""","""Greg Beston""",1996/12/31 3:29PM,unknown,none,0,unknown,-1,unknown,unknown,night,173,16689,rozed001,torrm001,,,,
DET197809210,"""version 7RS(19) of 07/07/92""",BOS,DET,DET04,1978/09/21,0,8:06PM,night,true,fordd901,brinj901,goetr901,bremn901,"""Red Sox/Tigers""","""Greg Beston""","""Greg Beston""",1996/12/31 4:13PM,unknown,none,0,unknown,-1,unknown,rain,night,144,15213,ecked001,wilcm001,,,,
DET197809290,"""version 7RS(19) of 07/07/92""",BAL,DET,DET04,1978/09/29,0,0:00PM,night,true,coont901,deegb901,kunkb101,clara901,"""Orioles""","""Ron Fisher""","""Ron Fisher""",1995/05/03 10:44AM,park,none,0,unknown,-1,unknown,unknown,unknown,123,12348,slatj001,stews001,hillj101,,,
DET197809300,"""version 7RS(19) of 07/07/92""",BAL,DET,DET04,1978/09/30,0,0:00PM,day,true,deegb901,kunkb101,clara901,coont901,"""Orioles""","""Ron Fisher""","""Ron Fisher""",1995/05/03 10:56AM,park,none,0,unknown,-1,unknown,unknown,unknown,144,13919,bakes101,flanm001,hillj101,,,
DET197810010,"""version 7RS(19) of 07/07/92""",BAL,DET,DET04,1978/10/01,0,0:00PM,day,true,kunkb101,clara901,coont901,deegb901,"""Orioles""","""Ron Fisher""","""Ron Fisher""",1995/05/03 11:05AM,park,none,0,unknown,-1,unknown,unknown,unknown,137,13948,martd001,rozed001,,,,
CAL197804070,"""version 7RS(19) of 07/07/92""",OAK,CAL,ANA01,1978/04/07,0,0:00PM,night,true,denkd901,phild901,mccol901,pales901,"""As/Angels""","""M. Pankin""","""M. Pankin""",1996/12/15 3:34PM,park,none,0,unknown,-1,unknown,unknown,night,116,28194,tanaf001,langr001,,,,
CAL197804080,"""version 7RS(19) of 07/07/92""",OAK,CAL,ANA01,1978/04/08,0,0:00PM,night,true,phild901,mccol901,pales901,denkd901,"""Angels/A's""","""Dobrow""","""Dobrow""",1997/01/19 10:29PM,park,none,0,unknown,-1,unknown,unknown,unknown,184,18131,laceb001,hartp001,heavd101,,,
CAL197804090,"""version 7RS(19) of 07/07/92""",OAK,CAL,ANA01,1978/04/09,0,0:00PM,day,true,mccol901,pales901,denkd901,phild901,"""As/Angels""","""M. Pankin""","""M. Pankin""",1996/12/15 4:17PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,15975,knapc101,wirta101,larod101,,,
CAL197804100,"""version 7RS(19) of 07/07/92""",MIN,CAL,ANA01,1978/04/10,0,0:00PM,night,true,dimul901,kaisk901,reilm901,hallb901,"""11/8""","""Dunkle""","""Dunkle""",1997/02/27 9:08PM,park,none,69,unknown,-1,unknown,unknown,unknown,124,10074,bretk101,goltd101,,,,
CAL197804110,"""version 7RS(19) of 07/07/92""",MIN,CAL,ANA01,1978/04/11,0,0:00PM,night,true,kaisk901,reilm901,hallb901,dimul901,"""11/8""","""Dunkle""","""Dunkle""",1997/02/27 10:41PM,park,none,63,unknown,-1,unknown,unknown,unknown,147,12217,ericr101,aased001,,,,
CAL197804120,"""version 7RS(19) of 07/07/92""",MIN,CAL,ANA01,1978/04/12,0,0:00PM,night,true,reilm901,hallb901,dimul901,kaisk901,"""11/8""","""Dunkle""","""Dunkle""",1997/02/27 10:53PM,park,none,58,unknown,-1,unknown,unknown,cloudy,157,12295,tanaf001,redfp101,larod101,,,
CAL197804130,"""version 7RS(19) of 07/07/92""",MIN,CAL,ANA01,1978/04/13,0,0:00PM,day,true,hallb901,dimul901,kaisk901,reilm901,"""CAL/MIN""","""David W. Smith""","""David W. Smith""",1997/01/19 7:16PM,park,none,65,unknown,-1,unknown,unknown,unknown,174,11702,larod101,johnt103,,,,
CAL197804240,"""version 7RS(19) of 07/07/92""",SEA,CAL,ANA01,1978/04/24,0,0:00PM,night,true,bremn901,goetr901,brinj901,fordd901,"""Angels""","""Doug Burks""","""Doug Burks""",1996/12/25 7:56PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,223,13429,romoe101,hartp001,rawls001,,,
CAL197804250,"""version 7RS(19) of 07/07/92""",SEA,CAL,ANA01,1978/04/25,0,0:00PM,night,true,goetr901,brinj901,fordd901,bremn901,"""Angels""","""Doug Burks""","""Doug Burks""",1996/12/28 3:10PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,148,9484,knapc101,mclab102,larod101,,,
CAL197804260,"""version 7RS(19) of 07/07/92""",SEA,CAL,ANA01,1978/04/26,0,0:00PM,night,true,brinj901,fordd901,bremn901,goetr901,"""Angels""","""Doug Burks""","""Doug Burks""",1997/01/08 10:04PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,153,11868,poled101,bretk101,rawls001,,,
CAL197804270,"""version 7RS(19) of 07/07/92""",SEA,CAL,ANA01,1978/04/27,0,0:00PM,night,true,fordd901,bremn901,goetr901,brinj901,"""Angels""","""Doug Burks""","""Doug Burks""",1997/01/16 8:57PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,124,13609,tanaf001,toddj102,,,,
CAL197804280,"""version 7RS(19) of 07/07/92""",TOR,CAL,ANA01,1978/04/28,0,0:00PM,night,true,koscg901,neudj901,malog901,mckej901,"""Angels""","""Doug Burks""","""Doug Burks""",1997/02/01 9:28PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,175,16575,milld101,jeffj101,larod101,,,
CAL197804290,"""version 7RS(19) of 07/07/92""",TOR,CAL,ANA01,1978/04/29,0,0:00PM,night,true,neudj901,malog901,mckej901,koscg901,"""CAL""","""David W. Smith""","""David W. Smith""",1997/01/19 7:38PM,park,none,0,unknown,-1,unknown,unknown,unknown,142,24354,ryann001,lemad101,,,,
CAL197804300,"""version 7RS(19) of 07/07/92""",TOR,CAL,ANA01,1978/04/30,0,0:00PM,day,true,malog901,mckej901,koscg901,neudj901,"""Angels""","""Doug Burks""","""Doug Burks""",1997/02/21 10:03AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,149,27367,garvj101,knapc101,,,,
CAL197805020,"""version 7RS(19) of 07/07/92""",DET,CAL,ANA01,1978/05/02,0,0:00PM,night,true,mckej901,koscg901,neudj901,malog901,"""Angels/Tigers""","""Doug Burks""","""Doug Burks""",1997/03/13 7:39PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,156,18641,wilcm001,bretk101,,,,
CAL197805030,"""version 7RS(19) of 07/07/92""",DET,CAL,ANA01,1978/05/03,0,0:00PM,night,true,koscg901,neudj901,malog901,mckej901,"""Angels/Tigers""","""Doug Burks""","""Doug Burks""",1997/03/29 11:12AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,149,19462,slatj001,tanaf001,hillj101,,,
CAL197805050,"""version 7RS(19) of 07/07/92""",CLE,CAL,ANA01,1978/05/05,0,7:30PM,night,true,lucir901,garcr901,voltv901,chyln901,"""CAL/CLE""","""David W. Smith""","""David W. Smith""",1997/01/19 7:47PM,park,none,0,unknown,-1,unknown,unknown,unknown,147,17437,ryann001,wiser101,,,,
CAL197805060,"""version 7RS(19) of 07/07/92""",CLE,CAL,ANA01,1978/05/06,0,0:00PM,night,true,garcr901,voltv901,chyln901,lucir901,"""CLE/CAL""","""Chris Chestnut""","""Chris Chestnut""",1997/01/28 7:12PM,park,none,0,unknown,-1,unknown,unknown,unknown,154,40750,knapc101,paxtm101,,,,
CAL197805070,"""version 7RS(19) of 07/07/92""",CLE,CAL,ANA01,1978/05/07,0,1:00PM,day,true,voltv901,chyln901,lucir901,garcr901,"""CLE/CAL""","""Chris Chestnut""","""Chris Chestnut""",1997/02/03 7:57PM,park,none,0,unknown,-1,unknown,unknown,unknown,179,16883,aased001,waitr001,hartp001,,,
CAL197805230,"""version 7RS(19) of 07/07/92""",CHA,CAL,ANA01,1978/05/23,0,0:00PM,night,true,brinj901,fordd901,bremn901,goetr901,"""CHA/CAL""","""Dunkle""","""Dunkle""",1996/12/12 7:39PM,park,none,0,unknown,-1,unknown,unknown,unknown,145,16866,ryann001,willj102,,,,
CAL197805240,"""version 7RS(19) of 07/07/92""",CHA,CAL,ANA01,1978/05/24,0,0:00PM,night,true,fordd901,bremn901,goetr901,brinj901,"""CHA/CAL""","""Dunkle""","""Dunkle""",1996/12/12 7:45PM,park,none,0,unknown,-1,unknown,unknown,unknown,124,14396,knapc101,kravk101,,,,
CAL197805250,"""version 7RS(19) of 07/07/92""",CHA,CAL,ANA01,1978/05/25,0,0:00PM,night,true,bremn901,goetr901,brinj901,fordd901,"""CHA/CAL""","""Dunkle""","""Dunkle""",1996/12/12 7:55PM,park,none,0,unknown,-1,unknown,unknown,unknown,124,15910,tanaf001,schur101,,,,
CAL197805260,"""version 7RS(19) of 07/07/92""",MIL,CAL,ANA01,1978/05/26,0,0:00PM,night,true,malog901,mckej901,koscg901,neudj901,"""MIL/CAL""","""David W. Smith""","""David W. Smith""",1996/07/29 7:44PM,park,none,0,unknown,-1,unknown,unknown,unknown,147,19277,hartp001,rodre102,,,,
CAL197805270,"""version 7RS(19) of 07/07/92""",MIL,CAL,ANA01,1978/05/27,0,0:00PM,night,true,mckej901,koscg901,neudj901,malog901,"""Angers/Brewers""","""Greg Beston""","""Greg Beston""",1997/02/03 6:06PM,unknown,none,0,unknown,-1,unknown,unknown,night,128,29097,sorel001,grift101,,,,
CAL197805280,"""version 7RS(19) of 07/07/92""",MIL,CAL,ANA01,1978/05/28,0,0:00PM,day,true,koscg901,malog901,neudj901,mckej901,"""MIL/CAL""","""David W. Smith""","""David W. Smith""",1996/07/30 10:18PM,park,none,0,unknown,-1,unknown,unknown,unknown,150,21869,repla101,ryann001,mcclb001,,,
CAL197806020,"""version 7RS(19) of 07/07/92""",BOS,CAL,ANA01,1978/06/02,0,0:00PM,night,true,mccol901,pales901,denkd901,phild901,"""ANGELS""","""JIM WOHLENHAUS""","""JIM WOHLENHAUS""",1996/02/05 12:47PM,park,none,0,unknown,-1,unknown,unknown,unknown,159,31324,tianl101,ryann001,dragd101,,,
CAL197806030,"""version 7RS(19) of 07/07/92""",BOS,CAL,ANA01,1978/06/03,0,7:36PM,night,true,pales901,denkd901,phild901,mccol901,"""Red Sox/Angels""","""Greg Beston""","""Greg Beston""",1996/12/13 8:23PM,unknown,none,0,unknown,-1,unknown,unknown,night,137,34228,torrm001,hartp001,campb001,,,
CAL197806040,"""version 7RS(19) of 07/07/92""",BOS,CAL,ANA01,1978/06/04,0,1:07PM,day,true,denkd901,phild901,mccol901,pales901,"""Red Sox/Angels""","""Greg Beston""","""Greg Beston""",1996/12/13 8:47PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,158,29911,tanaf001,ecked001,larod101,,,
CAL197806050,"""version 7RS(19) of 07/07/92""",BAL,CAL,ANA01,1978/06/05,0,0:00PM,night,true,evanj901,merrd901,sprim901,barnl901,"""Orioles""","""Ron Fisher""","""Ron Fisher""",1995/04/27 11:17PM,park,none,0,unknown,-1,unknown,unknown,unknown,198,13231,stand101,larod101,,,,
CAL197806060,"""version 7RS(19) of 07/07/92""",BAL,CAL,ANA01,1978/06/06,0,0:00PM,night,true,merrd901,sprim901,barnl901,evanj901,"""Orioles""","""Ron Fisher""","""Ron Fisher""",1995/04/28 5:50AM,park,none,0,unknown,-1,unknown,unknown,unknown,198,15864,martd001,ryann001,stand101,,,
CAL197806090,"""version 7RS(19) of 07/07/92""",NYA,CAL,ANA01,1978/06/09,0,7:30PM,night,true,sprim901,barnl901,evanj901,merrd901,"""Yankees/Angels""","""Costa""","""Costa""",1996/11/07 9:37PM,park,none,0,unknown,-1,unknown,none,night,142,29415,figue101,tanaf001,gossr001,,,
CAL197806100,"""version 7RS(19) of 07/07/92""",NYA,CAL,ANA01,1978/06/10,0,0:00PM,night,true,barnl901,evanj901,merrd901,sprim901,"""ANGELS""","""JIM WOHLENHAUS""","""JIM WOHLENHAUS""",1996/02/06 12:34PM,park,none,0,unknown,-1,unknown,unknown,unknown,245,37848,larod101,gossr001,,,,
CAL197806110,"""version 7RS(19) of 07/07/92""",NYA,CAL,ANA01,1978/06/11,0,1:00PM,day,true,evanj901,merrd901,sprim901,barnl901,,"""Russel Tisseman""","""Russel Tisseman""",1996/12/19 4:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,190,31646,milld101,clayk101,,downb001,,
CAL197806260,"""version 7RS(19) of 07/07/92""",KCA,CAL,ANA01,1978/06/26,0,5:10PM,night,true,brinj901,goetr901,bremn901,fordd901,"""KC/Cal""","""Vincent""","""Vincent""",1995/12/22 8:42AM,park,none,0,unknown,-1,unknown,unknown,night,180,29829,galer001,tanaf001,,,,
CAL197806270,"""version 7RS(19) of 07/07/92""",KCA,CAL,ANA01,1978/06/27,0,7:35PM,night,true,goetr901,bremn901,fordd901,brinj901,"""KC/Cal""","""Vincent""","""Vincent""",1995/12/22 12:24PM,park,none,0,unknown,-1,unknown,unknown,night,175,21459,grift101,mings101,larod101,,,
CAL197806280,"""version 7RS(19) of 07/07/92""",KCA,CAL,ANA01,1978/06/28,0,7:35PM,night,true,bremn901,fordd901,brinj901,goetr901,"""KC/Cal""","""Vincent""","""Vincent""",1995/12/22 12:36PM,park,none,0,unknown,-1,unknown,unknown,night,170,22742,knapc101,splip001,hartp001,,,
CAL197806290,"""version 7RS(19) of 07/07/92""",KCA,CAL,ANA01,1978/06/29,0,7:35PM,night,true,fordd901,brinj901,goetr901,bremn901,"""KC/Cal""","""Vincent""","""Vincent""",1995/12/22 12:48PM,park,none,0,unknown,-1,unknown,unknown,night,139,17038,frosd101,hraba101,larod101,,,
CAL197806300,"""version 7RS(19) of 07/07/92""",TEX,CAL,ANA01,1978/06/30,0,0:00PM,night,true,kunkb101,deegb901,coont901,clara901,"""Rangers/Angels""","""Greg Beston""","""Greg Beston""",1997/01/27 8:29PM,unknown,none,0,unknown,-1,unknown,unknown,night,184,21654,aased001,umbaj101,larod101,,,
CAL197807010,"""version 7RS(19) of 07/07/92""",TEX,CAL,ANA01,1978/07/01,0,0:00PM,night,true,deegb901,coont901,clara901,kunkb101,"""Rangers/Angels""","""Greg Beston""","""Greg Beston""",1997/01/27 9:54PM,unknown,none,0,unknown,-1,unknown,unknown,night,167,41632,medid101,tanaf001,matlj101,,,
CAL197807020,"""version 7RS(19) of 07/07/92""",TEX,CAL,ANA01,1978/07/02,0,0:00PM,day,true,coont901,clara901,kunkb101,deegb901,"""Rangers/Angels""","""Greg Beston""","""Greg Beston""",1997/01/28 10:53AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,154,19236,milld101,comes001,,,,
CAL197807070,"""version 7RS(19) of 07/07/92""",SEA,CAL,ANA01,1978/07/07,0,7:30PM,night,true,clara901,kunkb101,deegb901,coont901,"""8,Angels radio broadcast""","""Greg Beston/Mike Grahek""","""Greg Beston/Mike Grahek""",1997/02/03 9:03PM,park,pitches,0,unknown,-1,dry,none,night,151,20119,tanaf001,poled101,larod101,,,
CAL197807081,"""version 7RS(19) of 07/07/92""",SEA,CAL,ANA01,1978/07/08,1,0:00PM,night,true,kunkb101,deegb901,coont901,clara901,"""Angels""","""Greg Beston""","""Greg Beston""",1997/02/03 10:58PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,166,0,knapc101,abbog001,larod101,,,
CAL197807082,"""version 7RS(19) of 07/07/92""",SEA,CAL,ANA01,1978/07/08,2,0:00PM,night,true,deegb901,coont901,clara901,kunkb101,"""Angels""","""Greg Beston""","""Greg Beston""",1997/02/04 10:32AM,unknown,none,0,unknown,-1,unknown,unknown,night,137,32020,frosd101,colbj101,,,,
CAL197807090,"""version 7RS(19) of 07/07/92""",SEA,CAL,ANA01,1978/07/09,0,0:00PM,day,true,coont901,clara901,kunkb101,deegb901,"""ANGELS""","""JIM WOHLENHAUS""","""JIM WOHLENHAUS""",1996/02/07 12:40PM,park,none,0,unknown,-1,unknown,unknown,unknown,179,20969,romoe101,ryann001,,,,
CAL197807130,"""version 7RS(19) of 07/07/92""",TOR,CAL,ANA01,1978/07/13,0,0:00PM,night,true,chyln901,lucir901,garcr901,voltv901,"""Angels""","""Greg Beston""","""Greg Beston""",1997/02/04 11:34AM,unknown,none,0,unknown,-1,unknown,unknown,night,133,16625,aased001,lemad101,,,,
CAL197807140,"""version 7RS(19) of 07/07/92""",TOR,CAL,ANA01,1978/07/14,0,0:00PM,night,true,lucir901,garcr901,voltv901,chyln901,"""ANGELS""","""JIM WOHLENHAUS""","""JIM WOHLENHAUS""",1996/02/08 2:38PM,park,none,0,unknown,-1,unknown,unknown,unknown,210,20338,milld101,willm101,,,,
CAL197807150,"""version 7RS(19) of 07/07/92""",DET,CAL,ANA01,1978/07/15,0,0:00PM,night,true,garcr901,voltv901,chyln901,lucir901,"""Angels/Tigers""","""Greg Beston""","""Greg Beston""",1997/02/04 2:07PM,unknown,none,0,unknown,-1,unknown,unknown,night,133,33001,tanaf001,wilcm001,,,,
CAL197807160,"""version 7RS(19) of 07/07/92""",DET,CAL,ANA01,1978/07/16,0,1:00PM,day,true,voltv901,chyln901,lucir901,garcr901,"""4,8,Tigers radio broadcast""","""Greg Beston/Mike Grahek""","""Greg Beston/Mike Grahek""",1997/02/04 3:37PM,park,pitches,88,unknown,-1,dry,none,sunny,152,21447,billj101,frosd101,,,,
CAL197807170,"""version 7RS(19) of 07/07/92""",DET,CAL,ANA01,1978/07/17,0,0:00PM,night,true,malog901,mckej901,koscg901,neudj901,"""Angels/Tigers""","""Greg Beston""","""Greg Beston""",1997/02/04 4:13PM,unknown,none,0,unknown,-1,unknown,unknown,night,176,32469,morrj001,larod101,,,,
CAL197807180,"""version 7RS(19) of 07/07/92""",CLE,CAL,ANA01,1978/07/18,0,7:30PM,night,true,mckej901,koscg901,neudj901,malog901,"""Indians/Angels""","""Greg Beston""","""Greg Beston""",1997/01/17 8:49PM,unknown,none,0,unknown,-1,unknown,unknown,night,160,16726,waitr001,aased001,kernj001,,,
CAL197807190,"""version 7RS(19) of 07/07/92""",CLE,CAL,ANA01,1978/07/19,0,0:00PM,night,true,koscg901,neudj901,malog901,mckej901,"""ANGELS""","""JIM WOHLENHAUS""","""JIM WOHLENHAUS""",1996/02/09 12:24PM,park,none,0,unknown,-1,unknown,unknown,unknown,151,18584,ryann001,wiser101,,,,
CAL197807310,"""version 7RS(19) of 07/07/92""",OAK,CAL,ANA01,1978/07/31,0,0:00PM,night,true,lucir901,kaisk901,reilm901,hallb901,"""Angels""","""Greg Beston""","""Greg Beston""",1997/02/04 10:27PM,unknown,none,0,unknown,-1,unknown,unknown,night,159,29044,keoum001,tanaf001,sosae101,,,
CAL197808010,"""version 7RS(19) of 07/07/92""",OAK,CAL,ANA01,1978/08/01,0,0:00PM,night,true,kaisk901,reilm901,hallb901,lucir901,"""ANGELS""","""JIM WOHLENHAUS""","""JIM WOHLENHAUS""",1996/02/15 3:04PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,19485,langr001,ryann001,,,,
CAL197808020,"""version 7RS(19) of 07/07/92""",OAK,CAL,ANA01,1978/08/02,0,0:00PM,night,true,reilm901,hallb901,lucir901,kaisk901,"""Angels/A's""","""Greg Beston""","""Greg Beston""",1997/02/04 10:58PM,unknown,none,0,unknown,-1,unknown,unknown,night,134,16898,aased001,brobp101,,,,
CAL197808030,"""version 7RS(19) of 07/07/92""",OAK,CAL,ANA01,1978/08/03,0,0:00PM,night,true,hallb901,lucir901,kaisk901,reilm901,"""Angels/A's""","""Greg Beston""","""Greg Beston""",1997/02/05 7:07PM,unknown,none,0,unknown,-1,unknown,unknown,night,126,15792,hartp001,renks101,,,,
CAL197808040,"""version 7RS(19) of 07/07/92""",MIN,CAL,ANA01,1978/08/04,0,0:00PM,night,true,lucir901,kaisk901,reilm901,hallb901,"""MIN/CAL""","""Dunkle""","""Dunkle""",1997/01/18 8:55PM,park,none,73,unknown,-1,unknown,unknown,unknown,171,17411,fitza101,serug101,bretk101,,,
CAL197808051,"""version 7RS(19) of 07/07/92""",MIN,CAL,ANA01,1978/08/05,1,0:00PM,night,true,kaisk901,reilm901,hallb901,lucir901,"""MIN/CAL""","""Dunkle""","""Dunkle""",1997/01/18 9:04PM,park,none,84,unknown,-1,unknown,unknown,unknown,152,0,ericr101,tanaf001,,,,
CAL197808052,"""version 7RS(19) of 07/07/92""",MIN,CAL,ANA01,1978/08/05,2,0:00PM,night,true,reilm901,hallb901,lucir901,kaisk901,"""MIN/CAL""","""Dunkle""","""Dunkle""",1997/01/18 9:14PM,park,none,0,unknown,-1,unknown,unknown,unknown,144,41723,knapc101,perzs101,larod101,,,
CAL197808060,"""version 7RS(19) of 07/07/92""",MIN,CAL,ANA01,1978/08/06,0,0:00PM,day,true,hallb901,lucir901,kaisk901,reilm901,"""ANGELS""","""JIM WOHLENHAUS""","""JIM WOHLENHAUS""",1996/02/16 9:33AM,park,none,0,unknown,-1,unknown,unknown,unknown,194,17628,larod101,marsm101,,,,
CAL197808150,"""version 7RS(19) of 07/07/92""",BOS,CAL,ANA01,1978/08/15,0,7:39PM,night,true,pales901,denkd901,phild901,mccol901,"""Red Sox/Angels""","""Greg Beston""","""Greg Beston""",1996/12/27 4:36PM,unknown,none,0,unknown,-1,unknown,unknown,night,143,41144,tanaf001,ecked001,,,,
CAL197808160,"""version 7RS(19) of 07/07/92""",BOS,CAL,ANA01,1978/08/16,0,0:00PM,night,true,denkd901,phild901,mccol901,pales901,"""ANGELS""","""JIM WOHLENHAUS""","""JIM WOHLENHAUS""",1996/02/21 12:11PM,park,none,0,unknown,-1,unknown,unknown,unknown,186,37535,tianl101,ryann001,,,,
CAL197808170,"""version 7RS(19) of 07/07/92""",BOS,CAL,ANA01,1978/08/17,0,7:39PM,night,true,phild901,mccol901,pales901,denkd901,"""Red Sox/Angels""","""Greg Beston""","""Greg Beston""",1996/12/27 5:14PM,unknown,none,0,unknown,-1,unknown,unknown,night,208,30486,stanb001,grift101,,,,
CAL197808180,"""version 7RS(19) of 07/07/92""",BAL,CAL,ANA01,1978/08/18,0,0:00PM,night,true,mccol901,pales901,denkd901,phild901,"""Orioles""","""Ron Fisher""","""Ron Fisher""",1995/05/03 2:52AM,park,none,0,unknown,-1,unknown,unknown,unknown,145,19488,knapc101,mcgrs001,,,,
CAL197808190,"""version 7RS(19) of 07/07/92""",BAL,CAL,ANA01,1978/08/19,0,0:00PM,night,true,pales901,denkd901,phild901,mccol901,"""Orioles""","""Ron Fisher""","""Ron Fisher""",1995/05/03 2:54AM,park,none,0,unknown,-1,unknown,unknown,unknown,130,38870,hartp001,palmj001,,,,
CAL197808200,"""version 7RS(19) of 07/07/92""",BAL,CAL,ANA01,1978/08/20,0,0:00PM,day,true,denkd901,phild901,mccol901,pales901,"""Orioles""","""Ron Fisher""","""Ron Fisher""",1995/05/03 4:43AM,park,none,0,unknown,-1,unknown,unknown,unknown,223,20773,grift101,stand101,,,,
CAL197808220,"""version 7RS(19) of 07/07/92""",NYA,CAL,ANA01,1978/08/22,0,7:30PM,night,true,sprim901,garcr901,evanj901,merrd901,"""Angels/Yankees""","""Greg Beston""","""Greg Beston""",1997/02/06 4:41PM,unknown,none,0,unknown,-1,unknown,none,night,156,35644,huntj101,tanaf001,,,,
CAL197808230,"""version 7RS(19) of 07/07/92""",NYA,CAL,ANA01,1978/08/23,0,7:30PM,night,true,garcr901,evanj901,merrd901,sprim901,"""Angels/Yankees""","""Greg Beston""","""Greg Beston""",1997/02/06 6:03PM,unknown,none,0,unknown,-1,unknown,none,night,146,33472,knapc101,figue101,larod101,,,
CAL197809040,"""version 7RS(19) of 07/07/92""",TEX,CAL,ANA01,1978/09/04,0,0:00PM,night,true,clara901,kunkb101,deegb901,coont901,"""Rangers/Angels""","""Greg Beston""","""Greg Beston""",1997/01/28 9:33PM,unknown,none,0,unknown,-1,unknown,unknown,night,148,27371,aased001,ellid101,larod101,,,
CAL197809061,"""version 7RS(19) of 07/07/92""",TEX,CAL,ANA01,1978/09/06,1,0:00PM,night,true,kunkb101,deegb901,coont901,clara901,"""ANGELS""","""JIM WOHLENHAUS""","""JIM WOHLENHAUS""",1996/02/26 8:49AM,park,none,0,unknown,-1,unknown,unknown,unknown,177,0,comes001,ryann001,,,,
