game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,translator,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,inputtime,oscorer
CLE199706210,NYA,CLE,CLE08,1997/06/21,0,1:15,day,true,clara901,reedr901,onorb901,joycj901,"""""",pitches,90,torf,12,dry,none,overcast,177,43006,herso001,petta001,,,
CLE199706220,NYA,CLE,CLE08,1997/06/22,0,1:05,day,true,reedr901,onorb901,joycj901,clara901,"""""",pitches,75,fromcf,6,dry,none,sunny,158,42912,andeb002,welld001,jackm001,,
CLE199706230,MIN,CLE,CLE08,1997/06/23,0,7:07,night,true,mcclt901,cedeg901,cobld901,johnm901,"""""",pitches,86,fromrf,7,dry,none,night,170,42861,radkb001,ogeac001,,,
CLE199706240,MIN,CLE,CLE08,1997/06/24,0,7:06,night,true,cobld901,cedeg901,mcclt901,johnm901,"""""",pitches,87,ltor,12,dry,none,night,195,42902,wrigj002,stevd001,,,
CLE199707040,KCA,CLE,CLE08,1997/07/04,0,7:05,night,true,phild901,roe-r901,merrd901,scotd901,"""""",pitches,63,fromlf,21,dry,none,night,158,42984,andeb002,pichh001,jackm001,,
CLE199707050,KCA,CLE,CLE08,1997/07/05,0,1:05,day,true,phild901,scotd901,merrd901,roe-r901,"""""",pitches,70,ltor,7,dry,none,sunny,160,42892,nagyc001,pittj002,,,
CLE199707060,KCA,CLE,CLE08,1997/07/06,0,1:07,day,true,merrd901,scotd901,phild901,roe-r901,"""""",pitches,75,ltor,12,dry,none,cloudy,161,42863,jackm001,casil001,,,
CLE199707180,BOS,CLE,CLE08,1997/07/18,0,7:05,night,true,brinj901,cousd901,welkt901,fostm901,"""""",pitches,84,fromrf,8,dry,none,night,151,43037,waket001,colob001,,,
CLE199707190,BOS,CLE,CLE08,1997/07/19,0,1:05,day,true,brinj901,fostm901,welkt901,cousd901,"""""",pitches,72,torf,17,dry,none,sunny,184,43070,suppj001,clart001,sloch001,,
CLE199707200,BOS,CLE,CLE08,1997/07/20,0,1:07,day,true,welkt901,fostm901,brinj901,cousd901,"""""",pitches,74,fromlf,12,dry,none,sunny,167,42932,nagyc001,gordt001,,,
CLE199707210,BOS,CLE,CLE08,1997/07/21,0,7:05,night,true,fostm901,brinj901,cousd901,welkt901,"""""",pitches,75,fromcf,5,damp,rain,night,152,42851,avers001,wrigj002,sloch001,,
CLE199707220,SEA,CLE,CLE08,1997/07/22,0,7:07,night,true,mcclt901,culbf901,cedeg901,cobld901,"""""",pitches,74,fromrf,12,dry,none,night,183,42951,weatd001,fassj001,jackm001,,
CLE199707230,SEA,CLE,CLE08,1997/07/23,0,7:38,night,true,culbf901,cedeg901,cobld901,mcclt901,"""""",pitches,79,rtol,10,dry,none,night,203,43049,olivo001,colob001,holzm001,,
CLE199707240,SEA,CLE,CLE08,1997/07/24,0,7:05,night,true,cedeg901,cobld901,mcclt901,culbf901,"""""",pitches,73,rtol,17,dry,none,night,170,42984,johnr005,clart001,,,
CLE199707250,OAK,CLE,CLE08,1997/07/25,0,7:08,night,true,tscht901,reedr901,shulj901,dimur901,"""""",none,77,fromcf,6,dry,none,night,165,42945,smala001,jackm001,taylb001,,
CLE199707260,OAK,CLE,CLE08,1997/07/26,0,1:05,day,true,reedr901,shulj901,dimur901,tscht901,"""""",pitches,80,torf,20,dry,none,cloudy,167,42925,wrigj002,karss001,,,
CLE199707270,OAK,CLE,CLE08,1997/07/27,0,1:06,day,true,shulj901,dimur901,tscht901,reedr901,"""""",pitches,79,tocf,8,dry,none,sunny,165,42885,jacoj001,haynj001,assep001,,
CLE199707281,ANA,CLE,CLE08,1997/07/28,1,4:05,day,true,fordd901,younl901,fostm901,garcr901,"""""",none,82,ltor,12,dry,none,cloudy,157,43033,sprid001,colob001,,,
CLE199707282,ANA,CLE,CLE08,1997/07/28,2,7:06,night,true,reilm901,fostm901,garcr901,younl901,"""""",pitches,79,tocf,9,dry,none,night,240,42857,harrp001,weatd001,holtm001,,
CLE199707290,ANA,CLE,CLE08,1997/07/29,0,7:05,night,true,fostm901,garcr901,fordd901,reilm901,"""""",pitches,71,fromrf,15,dry,none,night,151,42975,finlc001,clart001,,,
CLE199707300,ANA,CLE,CLE08,1997/07/30,0,7:36,night,true,younl901,fordd901,reilm901,fostm901,"""""",pitches,71,fromrf,14,dry,none,night,189,42898,hillk001,nagyc001,jamem001,,
CLE199708080,TEX,CLE,CLE08,1997/08/08,0,7:05,night,true,garcr901,fordd901,fostm901,younl901,"""""",pitches,76,fromrf,7,dry,none,night,165,43110,bails001,jackm001,wettj001,,
CLE199708091,TEX,CLE,CLE08,1997/08/09,1,1:20,day,true,fordd901,reilm901,fostm901,garcr901,"""""",pitches,84,tolf,8,dry,none,sunny,165,42964,clart001,nagyc001,wettj001,,
CLE199708092,TEX,CLE,CLE08,1997/08/09,2,7:05,night,true,younl901,garcr901,fostm901,fordd901,"""""",pitches,80,fromrf,12,damp,showers,night,158,41330,assep001,moode001,mesaj001,,
CLE199708100,TEX,CLE,CLE08,1997/08/10,0,1:05,day,true,fostm901,reilm901,garcr901,younl901,"""""",pitches,83,ltor,16,dry,none,cloudy,173,42902,whitm002,judej001,wettj001,,
CLE199708120,DET,CLE,CLE08,1997/08/12,0,7:35,night,true,fostm901,dimur901,shulj901,tscht901,"""""",pitches,80,fromlf,12,wet,showers,night,192,32992,plune001,keagg001,mesaj001,,
CLE199708131,DET,CLE,CLE08,1997/08/13,1,5:07,night,true,dimur901,shulj901,tscht901,fostm901,"""""",pitches,70,ltor,16,dry,none,cloudy,182,0,blaiw001,smilj001,,,
CLE199708132,DET,CLE,CLE08,1997/08/13,2,8:40,night,true,shulj901,tscht901,fostm901,dimur901,"""""",pitches,69,rtol,16,dry,none,night,190,42673,herso001,dishg001,,,
CLE199708140,DET,CLE,CLE08,1997/08/14,0,7:09,night,true,shulj901,dimur901,fostm901,tscht901,"""""",pitches,72,fromcf,14,dry,none,night,160,42936,nagyc001,sands002,,,
CLE199708150,TOR,CLE,CLE08,1997/08/15,0,7:05,night,true,merrd901,onorb901,fostm901,phild901,"""""",pitches,79,tocf,17,wet,none,night,204,43011,assep001,crabt001,,,
CLE199708160,TOR,CLE,CLE08,1997/08/16,0,1:07,day,true,onorb901,fostm901,phild901,merrd901,"""""",none,81,tocf,17,dry,none,cloudy,173,42908,shuep001,quanp001,,,
CLE199708170,TOR,CLE,CLE08,1997/08/17,0,1:07,day,true,fostm901,phild901,merrd901,onorb901,"""""",none,80,torf,5,dry,none,cloudy,163,42861,clemr001,wrigj002,,,
CLE199708180,TOR,CLE,CLE08,1997/08/18,0,7:35,night,true,phild901,merrd901,onorb901,fostm901,"""""",pitches,69,fromcf,13,dry,none,night,154,42471,herso001,willw001,mesaj001,,
CLE199708290,CHN,CLE,CLE08,1997/08/29,0,7:08,night,true,cousd901,welkt901,kaisk901,brinj901,"""""",pitches,70,fromrf,12,dry,none,night,193,43060,mesaj001,stevd001,,,
CLE199708300,CHN,CLE,CLE08,1997/08/30,0,1:15,day,true,welkt901,kaisk901,brinj901,cousd901,"""""",pitches,72,fromrf,7,dry,none,sunny,200,43044,tapak001,smilj001,,,
CLE199708310,CHN,CLE,CLE08,1997/08/31,0,1:05,day,true,kaisk901,brinj901,cousd901,welkt901,"""""",pitches,80,torf,10,dry,none,overcast,166,43013,nagyc001,batim001,assep001,,
CLE199709050,CHA,CLE,CLE08,1997/09/05,0,7:05,night,true,craft901,meric901,evanj901,mccol901,"""""",pitches,71,tolf,12,dry,none,night,178,43093,nagyc001,berej002,,,
CLE199709060,CHA,CLE,CLE08,1997/09/06,0,1:05,day,true,meric901,evanj901,mccol901,craft901,"""""",pitches,73,torf,5,dry,none,sunny,195,43055,colob001,baldj002,mesaj001,,
CLE199709070,CHA,CLE,CLE08,1997/09/07,0,8:08,night,true,evanj901,mccol901,craft901,meric901,"""""",pitches,70,torf,12,dry,none,night,185,43051,wrigj002,drabd001,mesaj001,,
CLE199709080,BAL,CLE,CLE08,1997/09/08,0,7:05,night,true,cedeg901,johnm901,cobld901,mcclt901,"""""",pitches,69,fromrf,17,dry,none,night,177,43009,assep001,milla001,mesaj001,,
CLE199709090,BAL,CLE,CLE08,1997/09/09,0,7:07,night,true,johnm901,cobld901,mcclt901,cedeg901,"""""",none,75,rtol,9,dry,none,night,179,43045,krivr001,ogeac001,,,
CLE199709230,NYA,CLE,CLE08,1997/09/23,0,7:05,night,true,cobld901,mcclt901,cedeg901,johnm901,"""""",pitches,64,fromlf,13,dry,none,night,194,43039,mesaj001,nelsj001,,,
CLE199709240,NYA,CLE,CLE08,1997/09/24,0,7:05,night,true,mcclt901,cedeg901,johnm901,cobld901,"""""",pitches,59,fromcf,5,dry,none,night,165,42976,goodd001,andeb002,,,
CLE199709250,NYA,CLE,CLE08,1997/09/25,0,7:05,night,true,cedeg901,johnm901,cobld901,mcclt901,"""""",pitches,69,fromlf,23,dry,none,night,195,43004,mendr001,shuep001,stanm003,,
CLE199709260,MIN,CLE,CLE08,1997/09/26,0,7:07,night,true,cousd901,kaisk901,onorb901,brinj901,"""""",none,58,ltor,9,dry,none,night,155,42895,ogeac001,radkb001,,,
CLE199709271,MIN,CLE,CLE08,1997/09/27,1,1:05,day,true,welkt901,onorb901,brinj901,cousd901,"""""",pitches,63,rtol,5,dry,none,sunny,188,42854,colob001,millt001,,,
CLE199709272,MIN,CLE,CLE08,1997/09/27,2,7:05,night,true,kaisk901,brinj901,onorb901,welkt901,"""""",pitches,66,tocf,10,dry,none,night,205,42867,aguir001,lopea002,,,
CLE199709280,MIN,CLE,CLE08,1997/09/28,0,1:05,day,true,onorb901,cousd901,welkt901,brinj901,"""""",pitches,74,tolf,14,dry,none,sunny,152,42940,tewkb001,nagyc001,,,
SFN199704010,PIT,SFN,SFO02,1997/04/01,0,1:18,day,false,tatat901,davig901,rapue901,barnr901,"""""",pitches,62,fromcf,23,dry,none,sunny,184,41996,ruebm001,rodrr004,ericj001,,
SFN199704030,PIT,SFN,SFO02,1997/04/03,0,7:06,night,false,davig901,rapue901,barnr901,tatat901,"""""",pitches,60,tolf,20,dry,none,night,205,8099,ferno001,cooks001,beckr001,,
SFN199704040,NYN,SFN,SFO02,1997/04/04,0,7:06,night,false,danlk901,marsr901,poncl901,kellj901,"""""",pitches,53,torf,15,dry,none,night,180,8380,rodrr004,jordr002,beckr001,,
SFN199704050,NYN,SFN,SFO02,1997/04/05,0,1:06,day,false,marsr901,poncl901,kellj901,danlk901,"""""",pitches,61,torf,10,dry,none,sunny,148,13768,roa-j001,manub001,beckr001,,
SFN199704060,NYN,SFN,SFO02,1997/04/06,0,1:06,day,false,poncl901,kellj901,danlk901,marsr901,"""""",pitches,58,torf,15,dry,none,cloudy,146,15073,bohab001,gardm001,franj001,,
SFN199704070,PHI,SFN,SFO02,1997/04/07,0,7:08,night,false,ripps901,hirsm901,froeb901,willc901,"""""",pitches,59,ltor,12,dry,none,night,176,7525,estes001,maduc001,beckr001,,
SFN199704080,PHI,SFN,SFO02,1997/04/08,0,7:06,night,false,hirsm901,froeb901,willc901,ripps901,"""""",pitches,56,ltor,30,dry,none,night,167,6260,leitm001,ferno001,bottr001,,
SFN199704090,PHI,SFN,SFO02,1997/04/09,0,12:37,day,false,froeb901,willc901,ripps901,hirsm901,"""""",pitches,63,torf,12,dry,none,sunny,129,7617,ruetk001,munob001,beckr001,,
SFN199704180,FLO,SFN,SFO02,1997/04/18,0,7:04,night,false,westj901,wintm901,laynj901,nauep901,"""""",pitches,55,tolf,10,damp,showers,night,210,10518,henrd002,nen-r001,,,
SFN199704190,FLO,SFN,SFO02,1997/04/19,0,1:07,day,false,wintm901,laynj901,nauep901,westj901,"""""",pitches,63,tolf,6,wet,none,overcast,139,16197,estes001,saunt001,beckr001,,
SFN199704200,FLO,SFN,SFO02,1997/04/20,0,1:05,day,false,laynj901,nauep901,westj901,wintm901,"""""",pitches,66,ltor,8,wet,none,cloudy,158,24514,ferno001,ferna001,beckr001,,
SFN199704220,ATL,SFN,SFO02,1997/04/22,0,7:05,night,false,monte901,crawj901,gormb901,bellw901,"""""",pitches,60,ltor,10,dry,drizzle,night,151,18404,maddg002,vanlb001,,,
SFN199704230,ATL,SFN,SFO02,1997/04/23,0,12:36,day,false,crawj901,gormb901,bellw901,monte901,"""""",pitches,61,ltor,20,dry,none,sunny,157,17050,henrd002,embra001,,,
SFN199705020,CIN,SFN,SFO02,1997/05/02,0,7:07,night,false,froeb901,ripps901,willc901,hirsm901,"""""",pitches,61,ltor,12,dry,none,night,167,11959,schop001,ferno001,,,
SFN199705030,CIN,SFN,SFO02,1997/05/03,0,1:08,day,false,ripps901,willc901,hirsm901,froeb901,"""""",pitches,70,torf,10,dry,none,sunny,170,18149,smilj001,rodrr004,branj001,,
SFN199705040,CIN,SFN,SFO02,1997/05/04,0,1:08,day,false,willc901,hirsm901,froeb901,ripps901,"""""",pitches,72,ltor,20,dry,none,sunny,184,26287,beckr001,branj001,,,
SFN199705050,MON,SFN,SFO02,1997/05/05,0,7:06,night,false,wendh901,kellj901,poncl901,marsr901,"""""",pitches,63,ltor,15,dry,none,night,137,8966,gardm001,perec001,beckr001,,
SFN199705060,MON,SFN,SFO02,1997/05/06,0,7:07,night,false,kellj901,poncl901,marsr901,wendh901,"""""",pitches,65,tocf,20,dry,none,night,193,7904,martp001,estes001,,,
SFN199705070,MON,SFN,SFO02,1997/05/07,0,12:36,day,false,poncl901,marsr901,wendh901,kellj901,"""""",pitches,70,tocf,15,dry,none,sunny,199,9598,judej001,ferno001,,,
SFN199705090,CHN,SFN,SFO02,1997/05/09,0,7:06,night,false,gormb901,bonig901,grege901,davib902,"""""",pitches,61,torf,18,dry,none,night,297,10309,bottk001,roa-j001,,,
SFN199705100,CHN,SFN,SFO02,1997/05/10,0,1:06,day,false,bonig901,grege901,davib902,gormb901,"""""",pitches,61,torf,17,dry,none,overcast,160,17074,ruetk001,telea001,,,
SFN199705110,CHN,SFN,SFO02,1997/05/11,0,1:06,day,false,grege901,davib902,gormb901,bonig901,"""""",pitches,61,ltor,15,dry,none,cloudy,205,22951,gardm001,fostk001,henrd002,,
SFN199705200,COL,SFN,SFO02,1997/05/20,0,7:07,night,false,laynj901,rungp901,westj901,wintm901,"""""",pitches,61,torf,15,dry,none,night,150,12431,vanlb001,bailr001,beckr001,,
SFN199705210,COL,SFN,SFO02,1997/05/21,0,12:37,day,false,rungp901,westj901,wintm901,laynj901,"""""",pitches,71,torf,12,dry,none,sunny,174,12268,ritzk001,ruetk001,reeds001,,
SFN199705220,COL,SFN,SFO02,1997/05/22,0,12:35,day,false,westj901,wintm901,laynj901,rungp901,"""""",pitches,65,tocf,12,dry,none,cloudy,161,10811,gardm001,thomj005,,,
SFN199705230,SLN,SFN,SFO02,1997/05/23,0,7:08,night,false,crawj901,hallt901,monte901,bellw901,"""""",pitches,60,ltor,15,wet,none,cloudy,138,17661,estes001,morrm001,,,
SFN199705240,SLN,SFN,SFO02,1997/05/24,0,1:07,day,false,hallt901,monte901,bellw901,crawj901,"""""",pitches,68,rtol,20,dry,none,sunny,163,18303,benea001,roa-j001,,,
SFN199705250,SLN,SFN,SFO02,1997/05/25,0,1:06,day,false,monte901,bellw901,crawj901,hallt901,"""""",pitches,70,ltor,12,dry,none,sunny,183,21929,stott001,vanlb001,,,
SFN199705260,HOU,SFN,SFO02,1997/05/26,0,1:06,day,false,relic901,quicj901,demud901,darlg901,"""""",pitches,67,torf,15,dry,none,overcast,189,16059,tavaj001,limaj001,,,
SFN199705270,HOU,SFN,SFO02,1997/05/27,0,12:36,day,false,quicj901,demud901,darlg901,relic901,"""""",pitches,70,tocf,15,dry,none,sunny,198,8437,beckr001,wagnb001,,,
SFN199706060,ATL,SFN,SFO02,1997/06/06,0,7:05,night,false,tatat901,davig901,rapue901,gibbb901,"""""",pitches,64,ltor,33,dry,none,night,200,16948,byrdp001,roa-j001,,,
SFN199706070,ATL,SFN,SFO02,1997/06/07,0,1:16,day,false,davig901,rapue901,gibbb901,tatat901,"""""",pitches,67,ltor,15,dry,none,sunny,136,30440,maddg002,henrd002,wohlm001,,
SFN199706080,ATL,SFN,SFO02,1997/06/08,0,1:08,day,false,rapue901,gibbb901,tatat901,davig901,"""""",pitches,66,ltor,17,dry,none,sunny,164,36689,poolj001,smolj001,beckr001,,
SFN199706090,FLO,SFN,SFO02,1997/06/09,0,7:06,night,false,bonig901,davib902,demud901,pullf901,"""""",pitches,61,ltor,12,dry,none,night,156,10699,foulk001,rappp001,,,
SFN199706100,FLO,SFN,SFO02,1997/06/10,0,12:36,day,false,davib902,demud901,pullf901,bonig901,"""""",pitches,61,torf,15,dry,none,sunny,141,10257,browk001,vanlb001,,,ocond701
SFN199706110,FLO,SFN,SFO02,1997/06/11,0,12:36,day,false,demud901,pullf901,bonig901,davib902,"""""",pitches,70,ltor,20,dry,none,cloudy,192,10118,hellr001,ruetk001,nen-r001,,
SFN199706170,SEA,SFN,SFO02,1997/06/17,0,7:06,night,false,hirsm901,willc901,froeb901,ripps901,"""""",pitches,61,torf,20,dry,none,night,157,40024,ruetk001,fassj001,beckr001,,
SFN199706180,SEA,SFN,SFO02,1997/06/18,0,12:35,day,false,willc901,froeb901,ripps901,hirsm901,"""""",pitches,66,ltor,10,dry,none,sunny,137,33234,gardm001,lowed001,beckr001,,
SFN199706190,LAN,SFN,SFO02,1997/06/19,0,7:07,night,false,bellw901,crawj901,monte901,hallt901,"""""",pitches,65,ltor,25,dry,none,night,163,18112,estes001,astap001,,,
SFN199706200,LAN,SFN,SFO02,1997/06/20,0,7:37,night,false,crawj901,monte901,hallt901,bellw901,"""""",pitches,61,ltor,20,dry,none,night,223,33976,worrt001,henrd002,,,
SFN199706210,LAN,SFN,SFO02,1997/06/21,0,1:08,day,false,monte901,hallt901,bellw901,crawj901,"""""",pitches,67,ltor,25,dry,none,sunny,185,46937,candt001,vanlb001,,,
SFN199706220,LAN,SFN,SFO02,1997/06/22,0,5:08,night,false,hallt901,bellw901,crawj901,monte901,"""""",pitches,65,torf,12,dry,none,night,162,36749,ruetk001,parkc002,beckr001,,
SFN199706230,SDN,SFN,SFO02,1997/06/23,0,7:06,night,false,danlk901,darlg901,herna901,demud901,"""""",pitches,63,tolf,15,dry,none,night,206,11731,brusj001,gardm001,hofft001,,
SFN199706240,SDN,SFN,SFO02,1997/06/24,0,12:37,day,false,darlg901,herna901,demud901,danlk901,"""""",pitches,79,torf,12,dry,none,sunny,135,10192,estes001,jackd001,beckr001,,
SFN199706250,SDN,SFN,SFO02,1997/06/25,0,12:37,day,false,herna901,demud901,danlk901,darlg901,"""""",pitches,70,ltor,13,dry,none,sunny,217,11605,rodrr004,ashba002,,,
SFN199707020,OAK,SFN,SFO02,1997/07/02,0,1:05,day,false,grege901,davib902,barrm901,pullf901,"""""",pitches,78,torf,8,dry,none,sunny,151,26506,johnd002,ruetk001,groob001,,
SFN199707030,OAK,SFN,SFO02,1997/07/03,0,7:06,night,false,davib902,barrm901,pullf901,grege901,"""""",pitches,62,torf,20,dry,none,night,155,47719,creed001,rigbb001,beckr001,,
SFN199707040,COL,SFN,SFO02,1997/07/04,0,7:07,night,false,barrm901,pullf901,grege901,davib902,"""""",pitches,60,rtol,15,dry,none,night,168,41566,estes001,wrigj001,beckr001,,
SFN199707050,COL,SFN,SFO02,1997/07/05,0,1:07,day,false,pullf901,grege901,davib902,barrm901,"""""",pitches,63,torf,12,dry,none,overcast,160,34148,tavaj001,munom001,beckr001,,
SFN199707060,COL,SFN,SFO02,1997/07/06,0,1:06,day,false,grege901,davib902,barrm901,pullf901,"""""",pitches,65,torf,16,dry,none,sunny,165,28252,gardm001,burkj002,,,
SFN199707220,PHI,SFN,SFO02,1997/07/22,0,7:05,night,false,rapue901,gormb901,hohnb901,tatat901,"""""",pitches,64,ltor,20,dry,none,night,161,12630,gardm001,spraj001,beckr001,,
SFN199707230,PHI,SFN,SFO02,1997/07/23,0,12:37,day,false,gormb901,hohnb901,tatat901,rapue901,"""""",pitches,72,ltor,10,dry,none,overcast,201,14591,estes001,leitm001,,,
SFN199707240,PHI,SFN,SFO02,1997/07/24,0,12:37,day,false,hohnb901,tatat901,rapue901,gormb901,"""""",pitches,75,fromlf,10,dry,none,sunny,203,13520,gomew001,roa-j001,bottr001,,
SFN199707250,PIT,SFN,SFO02,1997/07/25,0,7:05,night,false,crawj901,monte901,bellw901,vanol901,"""""",pitches,64,tocf,20,dry,none,night,183,14236,schmj001,ruetk001,loisr001,,
SFN199707260,PIT,SFN,SFO02,1997/07/26,0,1:05,day,false,monte901,bellw901,vanol901,crawj901,"""""",pitches,65,torf,12,dry,none,sunny,214,25962,loaie001,creed001,,,
SFN199707271,PIT,SFN,SFO02,1997/07/27,1,12:05,day,false,bellw901,vanol901,crawj901,monte901,"""""",pitches,68,fromrf,6,dry,none,sunny,243,0,henrd002,wilkm001,,,
SFN199707272,PIT,SFN,SFO02,1997/07/27,2,4:37,day,false,vanol901,crawj901,monte901,bellw901,"""""",pitches,63,ltor,15,dry,none,sunny,198,38866,cordf001,vanlb001,,,
SFN199707290,NYN,SFN,SFO02,1997/07/29,0,7:07,night,false,marsr901,kellj901,poncl901,wendh901,"""""",pitches,64,ltor,15,dry,none,night,154,14949,estes001,mcmig001,beckr001,,
SFN199707300,NYN,SFN,SFO02,1997/07/30,0,7:36,night,false,kellj901,poncl901,wendh901,marsr901,"""""",pitches,62,ltor,20,dry,none,night,161,15234,reedr002,tavaj001,franj001,,
SFN199708110,CIN,SFN,SFO02,1997/08/11,0,7:06,night,false,ripps901,froeb901,willc901,barnr901,"""""",pitches,66,ltor,15,dry,none,night,163,19086,merck001,rappp001,,,
SFN199708120,CIN,SFN,SFO02,1997/08/12,0,12:38,day,false,froeb901,willc901,barnr901,ripps901,"""""",pitches,68,torf,10,dry,none,sunny,185,15890,alvaw001,tomkb001,hernr001,,
SFN199708130,CHN,SFN,SFO02,1997/08/13,0,1:06,day,false,willc901,barnr901,ripps901,froeb901,"""""",pitches,72,fromlf,20,dry,none,sunny,184,17357,gonzj003,gardm001,adamt001,,
SFN199708140,CHN,SFN,SFO02,1997/08/14,0,12:38,day,false,barnr901,ripps901,froeb901,willc901,"""""",pitches,70,torf,15,dry,none,cloudy,168,16949,estes001,tapak001,,,
SFN199708150,MON,SFN,SFO02,1997/08/15,0,7:06,night,false,laynj901,wintm901,herna901,potts901,"""""",pitches,58,torf,15,dry,drizzle,night,157,15877,ruetk001,johnm002,,,
SFN199708160,MON,SFN,SFO02,1997/08/16,0,1:07,day,false,wintm901,herna901,potts901,laynj901,"""""",pitches,69,tocf,10,dry,none,sunny,195,25345,hermd001,rappp001,urbiu001,,
SFN199708170,MON,SFN,SFO02,1997/08/17,0,1:07,day,false,herna901,potts901,laynj901,wintm901,"""""",none,69,tolf,12,dry,none,unknown,183,28759,henrd002,panij001,beckr001,,
SFN199708280,TEX,SFN,SFO02,1997/08/28,0,7:07,night,false,davig901,tatat901,hohnb901,rapue901,"""""",pitches,69,torf,15,dry,none,night,198,18852,whitm002,beckr001,,,
SFN199708290,TEX,SFN,SFO02,1997/08/29,0,7:04,night,false,tatat901,hohnb901,rapue901,davig901,"""""",pitches,68,torf,12,dry,none,night,232,25962,rodrr004,everb001,,,
SFN199708300,ANA,SFN,SFO02,1997/08/30,0,1:08,day,false,hohnb901,rapue901,davig901,tatat901,"""""",pitches,71,torf,15,dry,none,sunny,163,26200,estes001,sprid001,,,
SFN199708310,ANA,SFN,SFO02,1997/08/31,0,1:07,day,false,potts901,holbs901,tatat901,hohnb901,"""""",pitches,66,torf,20,dry,none,cloudy,195,24751,may-d002,alvaw001,perct001,,
SFN199709040,HOU,SFN,SFO02,1997/09/04,0,7:07,night,false,monte901,vanol901,bellw901,crawj901,"""""",pitches,71,torf,20,dry,none,night,182,8565,hampm001,gardm001,,,
SFN199709050,HOU,SFN,SFO02,1997/09/05,0,7:07,night,false,vanol901,bellw901,crawj901,monte901,"""""",pitches,65,torf,10,dry,none,night,199,11934,hernr001,reyns001,beckr001,,
SFN199709060,HOU,SFN,SFO02,1997/09/06,0,1:08,day,false,bellw901,crawj901,monte901,vanol901,"""""",pitches,74,torf,10,dry,none,sunny,201,17636,tavaj001,wagnb001,hernr001,,
SFN199709070,HOU,SFN,SFO02,1997/09/07,0,1:08,day,false,crawj901,monte901,vanol901,bellw901,"""""",pitches,71,fromlf,15,dry,none,sunny,197,19861,ruetk001,kiled001,,,
SFN199709090,SLN,SFN,SFO02,1997/09/09,0,7:06,night,false,westj901,laynj901,wintm901,herna901,"""""",pitches,68,torf,14,dry,none,night,154,13098,aybam001,mulht001,ecked001,,
SFN199709100,SLN,SFN,SFO02,1997/09/10,0,12:07,day,false,laynj901,wintm901,herna901,westj901,"""""",pitches,70,torf,15,wet,drizzle,overcast,213,12623,beckr001,painl001,,,
SFN199709170,LAN,SFN,SFO02,1997/09/17,0,7:35,night,false,froeb901,hirsm901,gormb901,willc901,"""""",pitches,64,torf,15,dry,none,night,146,56625,ruetk001,parkc002,hernr001,,
SFN199709180,LAN,SFN,SFO02,1997/09/18,0,12:37,day,false,hirsm901,gormb901,willc901,froeb901,"""""",pitches,70,torf,15,dry,none,sunny,248,52188,beckr001,guthm001,,,
SFN199709260,SDN,SFN,SFO02,1997/09/26,0,7:36,night,false,marsr901,poncl901,kellj901,wendh901,"""""",pitches,64,torf,20,dry,none,night,194,40491,estes001,smitp001,,,
SFN199709270,SDN,SFN,SFO02,1997/09/27,0,1:11,day,false,poncl901,kellj901,wendh901,marsr901,"""""",pitches,76,torf,10,dry,none,sunny,187,48179,alvaw001,hitcs001,,,
SFN199709280,SDN,SFN,SFO02,1997/09/28,0,1:06,day,false,kellj901,wendh901,marsr901,poncl901,"""""",pitches,85,fromrf,4,dry,none,sunny,198,47968,hamij002,bailc001,,,
TOR199704010,CHA,TOR,TOR02,1997/04/01,0,1:10,day,true,mckej901,hendt901,hirsj901,joycj901,"""""",pitches,0,unknown,-1,dry,none,dome,194,40299,castt001,plesd001,hernr001,,
TOR199704020,CHA,TOR,TOR02,1997/04/02,0,7:40,night,true,hendt901,hirsj901,joycj901,mckej901,"""""",pitches,0,unknown,-1,dry,none,dome,172,31310,clemr001,alvaw001,,,
TOR199704040,MIL,TOR,TOR02,1997/04/04,0,7:36,night,true,reedr901,tscht901,hicke901,denkd901,"""""",none,0,unknown,-1,dry,none,dome,177,26331,guzmj003,karls001,crabt001,,
TOR199704050,MIL,TOR,TOR02,1997/04/05,0,1:07,day,true,tscht901,hicke901,denkd901,reedr901,"""""",none,0,unknown,-1,dry,none,dome,150,31226,mcanj001,willw001,joned001,,
TOR199704060,MIL,TOR,TOR02,1997/04/06,0,1:05,day,true,hicke901,denkd901,reedr901,tscht901,"""""",pitches,0,unknown,-1,unknown,unknown,dome,174,29106,mcdob001,hentp001,joned001,,
TOR199704140,KCA,TOR,TOR02,1997/04/14,0,7:35,night,true,meric901,evanj901,mccol901,craft901,"""""",pitches,0,unknown,-1,unknown,unknown,dome,135,25642,ruscg001,quanp001,pichh001,,
TOR199704150,KCA,TOR,TOR02,1997/04/15,0,7:37,night,true,evanj901,mccol901,craft901,meric901,"""""",pitches,72,unknown,0,dry,none,dome,188,25582,rosaj001,guzmj003,pichh001,,
TOR199704160,OAK,TOR,TOR02,1997/04/16,0,7:35,night,true,mckej901,hendt901,hirsj901,denkd901,"""""",pitches,60,unknown,-1,unknown,unknown,dome,168,26139,crabt001,taylb001,,,
TOR199704170,OAK,TOR,TOR02,1997/04/17,0,7:05,night,true,hendt901,hirsj901,denkd901,mckej901,"""""",pitches,68,unknown,-1,unknown,unknown,dome,175,25625,quanp001,groob001,timlm001,,
