year,team,intercept,beta_home,beta_opp_era,beta_travel,mean_opp_ERA,mean_travel_home,mean_travel_away,mu_home,mu_away,home_advantage,combined_home_advantage
2021,NYN,-0.999165443823923,0.1175709423615483,0.1707160517905182,-0.0054992650676068,-9.929945064970343e-17,-0.1996704850721944,0.1972054173552537,0.4145770394417191,0.3677875090345538,0.0467895304071652,-0.22673706308374297
2021,OAK,-1.1430085217428845,0.0678501695867609,0.0768896069023398,-0.1237222583275369,-2.569572786553821e-16,-0.1764787670243146,0.1742727824365107,0.3487764869268901,0.3120568351091924,0.0367196518176977,0.1034704264954314
2021,PHI,-0.9444197862889626,0.2654121599370065,-0.0028013890188585,-0.4514196946269107,3.0548811887775006e-16,-0.150809601950816,0.1489006196476411,0.5428462209149799,0.3636234377346194,0.1792227831803604,0.029122880715064497
2021,PIT,-0.7406235632464134,0.0898236844018921,0.3180048268393033,-0.2200595131112365,1.323992675329379e-16,-0.1128716194427178,0.1114781426594744,0.534747072676216,0.4652616287979174,0.0694854438782986,-0.2184099775078751
2021,SDN,-0.8007324766122257,0.3313612470509424,0.0508538054772615,-0.3674603343923998,2.109423746787797e-16,-0.0701613119534096,0.0701613119534095,0.6417286485763375,0.4375720172982076,0.2041566312781298,-0.07831441644315498
2021,SEA,-0.8665476064629445,0.0240490769840612,-0.0310360129947977,0.2136303268102214,-1.1102230246251566e-17,-0.157348545018414,0.1573485450184139,0.4163983309335019,0.4347721468943713,-0.0183738159608694,-0.2087040242231818
2021,SFN,-0.6520134693261695,0.3470367099680458,0.1589217613916381,0.0734415350121432,-1.564087783119717e-16,-0.0864352862368637,0.0875294037841657,0.7324760026912848,0.524355612225772,0.2081203904655127,0.4337665259563621
2021,SLN,-0.924338397201824,0.2135194370123454,0.4621614491104137,0.1953255424629962,3.1996489653793333e-16,-0.1874433948902191,0.1851292789039204,0.4735814127178883,0.4114046823301411,0.0621767303877471,0.19202845995759948
2021,TBA,-0.8625085187705414,0.5607845515281338,0.0745180884309142,0.0689317258111163,5.075305255429287e-16,-0.1326763809485875,0.1310384009368765,0.732809443263606,0.4259318953147914,0.3068775479488145,0.24935728329314572
2021,TEX,-0.4982505639970775,-0.3062084896781065,-0.0181490674457162,-0.0368124872233539,-2.2066544588822986e-17,-0.2114129569218051,0.2088029204165976,0.4508248307103542,0.6029402838980451,-0.1521154531876908,-0.6020036925081271
2021,TOR,-0.7215820163620699,0.2440439303138507,0.33661215722166,0.0290293374662808,-5.430899891160001e-16,-0.1289629720747561,0.1241268606219527,0.6179907460379198,0.4877371253465379,0.1302536206913818,0.2365879758776827
2021,WAS,-0.5622978180712722,0.274718437223301,0.0962839664321714,0.1139956615103012,2.109423746787797e-16,-0.130034735409483,0.1300347354094829,0.7390403368320047,0.5784087835037001,0.1606315533283046,0.1495796739124223
