game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,scorer,translator,inputter,inputtime,umphome,ump1b,ump2b,ump3b,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,timeofgame,attendance,sky,wp,lp,save,gwrbi,gametype
SLA194104270,"""version 7RS(19) of 07/07/92""",CHA,SLA,1941/04/27,STL07,0,0:00PM,day,false,"""67,111,208""","""Tom Thress""","""Tom Thress""",2017/07/05 11:50PM,stewe901,summb901,(none),rue-j901,unknown,none,0,unknown,-1,unknown,unknown,126,7865,unknown,dietb101,aukee101,,,
SLA194104280,"""version 7RS(19) of 07/07/92""",CHA,SLA,1941/04/28,STL07,0,0:00PM,day,false,"""128,208,67,111""","""Tom Thress""","""David W. Smith""",2017/06/22 5:36PM,summb901,rue-j901,(none),stewe901,park,none,0,unknown,-1,unknown,unknown,129,938,unknown,hallj105,kennv101,,,
SLA194104290,"""version 7RS(19) of 07/07/92""",NYA,SLA,1941/04/29,STL07,0,0:00PM,day,false,"""317,96""","""Pete Cottrell""","""Pete Cottrell""",2012/11/24 8:37AM,romme101,ormsr901,(none),hubbc901,park,none,0,unknown,-1,unknown,unknown,118,2515,unknown,harrb109,gomel102,,,
SLA194104300,"""version 7RS(19) of 07/07/92""",NYA,SLA,1941/04/30,STL07,0,0:00PM,day,false,"""317,96""","""Pete Cottrell""","""Pete Cottrell""",2012/11/25 12:35AM,ormsr901,hubbc901,(none),romme101,park,none,0,unknown,-1,unknown,unknown,128,1834,unknown,russm101,niggj101,,,
SLA194105010,"""version 7RS(19) of 07/07/92""",NYA,SLA,1941/05/01,STL07,0,0:00PM,day,false,"""317,96""","""Pete Cottrell""","""Pete Cottrell""",2012/11/25 9:54AM,hubbc901,romme101,(none),ormsr901,park,none,0,unknown,-1,unknown,unknown,136,1711,unknown,bonht101,castg101,,,
SLA194105020,"""version 7RS(19) of 07/07/92""",WS1,SLA,1941/05/02,STL07,0,0:00PM,day,false,"""128,208,222""","""Tom Thress""","""David W. Smith""",2017/06/23 2:49PM,romme101,ormsr901,(none),hubbc901,park,none,0,unknown,-1,unknown,unknown,170,963,unknown,hudss101,trotb101,,,
SLA194105030,"""version 7RS(19) of 07/07/92""",WS1,SLA,1941/05/03,STL07,0,0:00PM,day,false,"""128""","""Jim Herdman""","""Jim Herdman""",2017/06/10 8:46AM,ormsr901,hubbc901,(none),romme101,unknown,none,0,unknown,-1,unknown,unknown,113,2127,unknown,kennv101,sunds101,,,
SLA194105040,"""version 7RS(19) of 07/07/92""",BOS,SLA,1941/05/04,STL07,0,0:00PM,day,false,"""102,208,71,163,274""","""Tom Thress""","""David W. Smith""",2017/06/26 8:44PM,summb901,rue-j901,(none),stewe901,park,none,0,unknown,-1,unknown,unknown,157,6417,unknown,grovl101,harrb109,,,
SLA194105080,"""version 7RS(19) of 07/07/92""",PHA,SLA,1941/05/08,STL07,0,0:00PM,day,false,"""128,208,266,119""","""Dick Cramer""","""Dick Cramer""",2017/07/05 1:00PM,stewe901,summb901,(none),rue-j901,unknown,none,0,unknown,-1,unknown,unknown,121,876,unknown,hadlb101,aukee101,pottn102,,
SLA194105090,"""version 7RS(19) of 07/07/92""",CLE,SLA,1941/05/09,STL07,0,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/11/25 11:23AM,hubbc901,romme101,(none),ormsr901,unknown,none,0,unknown,-1,unknown,unknown,125,1420,unknown,kennv101,fellb101,,,
SLA194105100,"""version 7RS(19) of 07/07/92""",CLE,SLA,1941/05/10,STL07,0,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/11/25 11:32AM,romme101,ormsr901,(none),hubbc901,unknown,none,0,unknown,-1,unknown,unknown,136,2047,unknown,milna101,harrb109,hevij101,,
SLA194105111,"""version 7RS(19) of 07/07/92""",CLE,SLA,1941/05/11,STL07,1,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/11/26 8:20PM,ormsr901,hubbc901,(none),romme101,unknown,none,0,unknown,-1,unknown,unknown,127,0,unknown,bagbj102,aukee101,eiseh101,,
SLA194105112,"""version 7RS(19) of 07/07/92""",CLE,SLA,1941/05/11,STL07,2,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/11/26 8:29PM,hubbc901,romme101,(none),ormsr901,unknown,none,0,unknown,-1,unknown,unknown,159,10164,unknown,galed101,hevij101,,,
SLA194106011,"""version 7RS(19) of 07/07/92""",PHA,SLA,1941/06/01,STL07,1,0:00PM,day,false,"""208,128,266,119""","""Dick Cramer""","""Dick Cramer""",2017/07/25 10:00AM,geish901,basis901,(none),passa901,unknown,none,0,unknown,-1,unknown,unknown,126,0,unknown,hadlb101,muncb101,ferrt101,,
SLA194106040,"""version 7RS(19) of 07/07/92""",WS1,SLA,1941/06/04,STL07,0,0:00PM,day,false,"""102,208,222,408a""","""Dick Cramer/RWood""","""Dick Cramer/RWood""",2017/07/07 8:00AM,geish901,basis901,(none),passa901,unknown,none,0,unknown,-1,unknown,unknown,151,725,unknown,kramj101,ander102,,,
SLA194106050,"""version 7RS(19) of 07/07/92""",WS1,SLA,1941/06/05,STL07,0,0:00PM,day,false,"""128,102,208,222""","""Dick Cramer""","""Dick Cramer""",2017/07/07 8:30PM,basis901,passa901,(none),geish901,unknown,none,0,unknown,-1,unknown,unknown,121,978,unknown,galed101,hudss101,allej102,,
SLA194106070,"""version 7RS(19) of 07/07/92""",NYA,SLA,1941/06/07,STL07,0,0:00PM,day,false,"""317""","""David W. Smith""","""David W. Smith""",2013/03/19 2:57PM,grieb901,mcgob901,(none),quinj901,park,none,0,unknown,-1,unknown,unknown,161,2394,unknown,stanc101,allej102,,,
SLA194106081,"""version 7RS(19) of 07/07/92""",NYA,SLA,1941/06/08,STL07,1,0:00PM,day,false,"""317""","""David W. Smith""","""David W. Smith""",2013/03/19 3:51PM,mcgob901,quinj901,(none),grieb901,park,none,0,unknown,-1,unknown,unknown,125,0,unknown,ruffr101,aukee101,,,
SLA194106082,"""version 7RS(19) of 07/07/92""",NYA,SLA,1941/06/08,STL07,2,0:00PM,day,false,"""317""","""David W. Smith""","""David W. Smith""",2013/03/19 7:43PM,quinj901,grieb901,(none),mcgob901,park,none,0,unknown,-1,unknown,unknown,121,10546,unknown,breum101,harrb109,,,
SLA194106121,"""version 7RS(19) of 07/07/92""",BOS,SLA,1941/06/12,STL07,1,0:00PM,day,false,"""115""",,"""DWV""",2013/06/03 1:23PM,grieb901,mcgob901,(none),quinj901,unknown,none,0,unknown,-1,unknown,unknown,138,0,unknown,muncb101,dobsj101,,,
SLA194106300,"""version 7RS(19) of 07/07/92""",CLE,SLA,1941/06/30,STL07,0,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/12/16 6:31PM,basis901,geish901,(none),passa901,unknown,none,0,unknown,-1,unknown,unknown,138,1408,unknown,kramj101,fellb101,castg101,,
SLA194107010,"""version 7RS(19) of 07/07/92""",CLE,SLA,1941/07/01,STL07,0,0:00PM,night,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/12/16 6:46PM,geish901,passa901,(none),basis901,unknown,none,0,unknown,-1,unknown,unknown,154,4484,unknown,milna101,aukee101,bagbj102,,
SLA194107051,"""version 7RS(19) of 07/07/92""",DET,SLA,1941/07/05,STL07,1,0:00PM,day,false,"""128""","""Doug Burks""","""Doug Burks""",2017/07/12 9:38PM,ormsr901,pipgg101,(none),passa901,unknown,none,0,unknown,-1,unknown,unknown,120,0,unknown,allej102,thomb102,,,
SLA194107052,"""version 7RS(19) of 07/07/92""",DET,SLA,1941/07/05,STL07,2,0:00PM,day,false,"""102,128,208,248,276""","""Jim Herdman""","""Jim Herdman""",2017/08/28 6:23AM,pipgg101,passa901,(none),ormsr901,unknown,none,0,unknown,-1,unknown,unknown,119,2668,unknown,aukee101,gorsj101,,,
SLA194107061,"""version 7RS(19) of 07/07/92""",DET,SLA,1941/07/06,STL07,1,0:00PM,day,false,"""102,208,128,56,212""","""Dick Cramer/Smith""","""Dick Cramer/Smith""",2017/08/31 12:45PM,passa901,ormsr901,(none),pipgg101,unknown,none,0,unknown,-1,unknown,unknown,132,0,unknown,benta101,galed101,,,
SLA194107062,"""version 7RS(19) of 07/07/92""",DET,SLA,1941/07/06,STL07,2,0:00PM,day,false,"""102,208,128,56,212""","""Dick Cramer""","""Dick Cramer""",2017/08/31 2:00PM,ormsr901,pipgg101,(none),passa901,unknown,none,0,unknown,-1,unknown,unknown,123,6339,unknown,harrb109,troud101,,,
SLA194107100,"""version 7RS(19) of 07/07/92""",NYA,SLA,1941/07/10,STL07,0,0:00PM,night,false,"""317""","""David W. Smith""","""David W. Smith""",2013/03/22 4:13PM,grieb901,mcgob901,(none),quinj901,park,none,0,unknown,-1,unknown,unknown,67,12682,unknown,gomel102,niggj101,,,
SLA194107110,"""version 7RS(19) of 07/07/92""",NYA,SLA,1941/07/11,STL07,0,0:00PM,day,false,"""317""","""David W. Smith""","""David W. Smith""",2013/03/22 4:30PM,mcgob901,quinj901,(none),grieb901,park,none,0,unknown,-1,unknown,unknown,130,1625,unknown,russm101,harrb109,,,
SLA194107120,"""version 7RS(19) of 07/07/92""",NYA,SLA,1941/07/12,STL07,0,0:00PM,day,false,"""317""","""David W. Smith""","""David W. Smith""",2013/03/22 5:59PM,quinj901,grieb901,(none),mcgob901,park,none,0,unknown,-1,unknown,unknown,131,2841,unknown,bonht101,aukee101,murpj103,,
SLA194107131,"""version 7RS(19) of 07/07/92""",WS1,SLA,1941/07/13,STL07,1,0:00PM,day,false,"""208,222""","""Dick Cramer""","""Dick Cramer""",2017/07/11 4:00PM,grieb901,mcgob901,(none),quinj901,unknown,none,0,unknown,-1,unknown,unknown,136,0,unknown,sunds101,allej102,carra101,,
SLA194107140,"""version 7RS(19) of 07/07/92""",WS1,SLA,1941/07/14,STL07,0,0:00PM,day,false,"""128,102,208,222""","""Tom Thress""","""Tom Thress""",2017/07/11 10:29PM,quinj901,grieb901,(none),mcgob901,park,none,0,unknown,-1,unknown,unknown,110,455,unknown,niggj101,chask101,,,
SLA194107160,"""version 7RS(19) of 07/07/92""",PHA,SLA,1941/07/16,STL07,0,0:00PM,day,false,"""128,96,119,208,266""","""Tom Thress""","""Tom Thress""",2017/09/10 2:19PM,pipgg101,passa901,(none),ormsr901,park,none,0,unknown,-1,unknown,unknown,105,704,unknown,muncb101,deanc101,,,
SLA194107170,"""version 7RS(19) of 07/07/92""",PHA,SLA,1941/07/17,STL07,0,0:00PM,night,false,"""266,119,102,208""","""Dick Cramer""","""Dick Cramer""",2017/09/09 9:00PM,passa901,ormsr901,(none),pipgg101,unknown,none,0,unknown,-1,unknown,unknown,107,4511,unknown,harrb109,mccrl101,,,
SLA194107180,"""version 7RS(19) of 07/07/92""",PHA,SLA,1941/07/18,STL07,0,0:00PM,day,false,"""102,119,128,266""","""Jim Herdman""","""Jim Herdman""",2017/09/12 11:34AM,ormsr901,pipgg101,(none),passa901,unknown,none,0,unknown,-1,unknown,unknown,113,588,unknown,ferrt101,galed101,,,
SLA194107191,"""version 7RS(19) of 07/07/92""",BOS,SLA,1941/07/19,STL07,1,0:00PM,day,false,"""115""",,"""DWV""",2013/06/03 5:13PM,pipgg101,passa901,(none),ormsr901,unknown,none,0,unknown,-1,unknown,unknown,123,0,unknown,allej102,wilsj103,,,
SLA194107192,"""version 7RS(19) of 07/07/92""",BOS,SLA,1941/07/19,STL07,2,0:00PM,day,false,"""276,210""","""DWV""","""DWV""",2013/06/07 1:39PM,passa901,ormsr901,(none),pipgg101,unknown,none,0,unknown,-1,unknown,unknown,135,2620,unknown,aukee101,harrm101,,,
SLA194107201,"""version 7RS(19) of 07/07/92""",BOS,SLA,1941/07/20,STL07,1,0:00PM,day,false,"""102,208,71,163,274""","""Dick Cramer""","""Dick Cramer""",2017/09/11 2:00PM,ormsr901,pipgg101,(none),passa901,unknown,none,0,unknown,-1,unknown,unknown,101,0,unknown,niggj101,hught102,,,
SLA194107202,"""version 7RS(19) of 07/07/92""",BOS,SLA,1941/07/20,STL07,2,0:00PM,day,false,"""102,208,71,163,274""","""Dick Cramer""","""Dick Cramer""",2017/09/11 3:30PM,pipgg101,passa901,(none),ormsr901,unknown,none,0,unknown,-1,unknown,unknown,115,6868,unknown,muncb101,dobsj101,,,
SLA194108061,"""version 7RS(19) of 07/07/92""",CHA,SLA,1941/08/06,STL07,1,0:00PM,day,false,"""128,102,208,111""","""Dick Cramer""","""Dick Cramer""",2017/09/20 8:30AM,summb901,hubbc901,(none),stewe901,unknown,none,0,unknown,-1,unknown,unknown,132,0,unknown,aukee101,rignj101,castg101,,
SLA194108070,"""version 7RS(19) of 07/07/92""",CHA,SLA,1941/08/07,STL07,0,0:00PM,night,false,"""67,96,102,109,111,208""","""Tom Thress""","""Tom Thress""",2017/09/21 9:08PM,summb901,stewe901,(none),hubbc901,unknown,none,0,unknown,-1,unknown,unknown,129,5615,unknown,rossb102,galed101,,,
SLA194108080,"""version 7RS(19) of 07/07/92""",CHA,SLA,1941/08/08,STL07,0,0:00PM,day,false,"""128,208,111""","""David W. Smith""","""David W. Smith""",2017/11/01 9:58AM,stewe901,hubbc901,(none),summb901,park,none,0,unknown,-1,unknown,unknown,121,541,unknown,dietb101,harrb109,humpj101,,
SLA194108130,"""version 7RS(19) of 07/07/92""",CLE,SLA,1941/08/13,STL07,0,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/12/27 6:19PM,quinj901,rue-j901,(none),mcgob901,unknown,none,0,unknown,-1,unknown,unknown,125,911,unknown,galed101,krakj101,,,
SLA194108140,"""version 7RS(19) of 07/07/92""",CLE,SLA,1941/08/14,STL07,0,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/12/27 6:27PM,rue-j901,mcgob901,(none),quinj901,unknown,none,0,unknown,-1,unknown,unknown,126,884,unknown,,,,,
SLA194108150,"""version 7RS(19) of 07/07/92""",DET,SLA,1941/08/15,STL07,0,0:00PM,night,false,"""56,102,208,248""","""Jim Herdman""","""Jim Herdman""",2017/09/29 9:42AM,mcgob901,quinj901,(none),rue-j901,unknown,none,0,unknown,-1,unknown,unknown,115,5231,unknown,muncb101,troud101,,,
SLA194108160,"""version 7RS(19) of 07/07/92""",DET,SLA,1941/08/16,STL07,0,0:00PM,day,false,"""102,208,56,212""","""Jim Wohlenhaus""","""David W. Smith""",2017/09/28 4:30PM,quinj901,rue-j901,(none),mcgob901,park,none,0,unknown,-1,unknown,unknown,118,1474,unknown,aukee101,gorsj101,,,
SLA194108191,"""version 7RS(19) of 07/07/92""",BOS,SLA,1941/08/19,STL07,1,0:00PM,day,false,"""115""",,"""DWV""",2013/06/04 10:24AM,pipgg101,geish901,(none),hubbc901,unknown,none,0,unknown,-1,unknown,unknown,99,0,unknown,galed101,wilsj103,,,
SLA194108201,"""version 7RS(19) of 07/07/92""",BOS,SLA,1941/08/20,STL07,1,0:00PM,day,false,"""115""",,"""DWV""",2013/06/04 10:42AM,hubbc901,pipgg101,(none),geish901,unknown,none,0,unknown,-1,unknown,unknown,130,0,unknown,aukee101,grovl101,,,
SLA194108202,"""version 7RS(19) of 07/07/92""",BOS,SLA,1941/08/20,STL07,2,0:00PM,day,false,"""102,208,71,163,274""","""Dick Cramer""","""Dick Cramer""",2017/09/26 8:30PM,pipgg101,geish901,(none),hubbc901,unknown,none,0,unknown,-1,unknown,unknown,121,1750,unknown,niggj101,wagnc101,,,
SLA194108211,"""version 7RS(19) of 07/07/92""",PHA,SLA,1941/08/21,STL07,1,0:00PM,day,false,102,"""Dick Cramer""","""Dick Cramer""",2014/03/02 9:25PM,geish901,hubbc901,(none),pipgg101,unknown,none,0,unknown,-1,unknown,unknown,120,0,unknown,harrb109,knotj102,,,
SLA194108220,"""version 7RS(19) of 07/07/92""",PHA,SLA,1941/08/22,STL07,0,0:00PM,day,false,"""102,208""","""Tom Thress""","""Tom Thress""",2017/09/30 2:37PM,pipgg101,geish901,(none),hubbc901,park,none,0,unknown,-1,unknown,unknown,131,674,unknown,beckb103,kramj101,,,
SLA194108230,"""version 7RS(19) of 07/07/92""",PHA,SLA,1941/08/23,STL07,0,0:00PM,day,false,"""102,208,266""","""Tom Thress""","""Tom Thress""",2017/09/30 5:59PM,geish901,hubbc901,(none),pipgg101,park,none,0,unknown,-1,unknown,unknown,100,1368,unknown,muncb101,hadlb101,,,
SLA194108240,"""version 7RS(19) of 07/07/92""",WS1,SLA,1941/08/24,STL07,0,0:00PM,day,false,"""208,222""","""Dick Cramer/RWood""","""Dick Cramer/RWood""",2017/09/30 5:30PM,passa901,romme101,(none),basis901,park,none,0,unknown,-1,unknown,unknown,122,5838,unknown,aukee101,sunds101,,,
SLA194108251,"""version 7RS(19) of 07/07/92""",WS1,SLA,1941/08/25,STL07,1,0:00PM,day,false,"""128,222""","""Jim Herdman""","""Jim Herdman""",2017/07/21 9:39PM,romme101,basis901,(none),passa901,unknown,none,0,unknown,-1,unknown,unknown,118,0,unknown,harrb109,ander102,mckaa101,,
SLA194108252,"""version 7RS(19) of 07/07/92""",WS1,SLA,1941/08/25,STL07,2,0:00PM,day,false,"""208,128,408a""","""Dick Cramer,Wayne Townsend""","""Dick Cramer,Wayne Townsend""",2017/10/01 11:40AM,basis901,passa901,(none),romme101,unknown,none,0,unknown,-1,unknown,unknown,169,1398,unknown,,,,,
SLA194108260,"""version 7RS(19) of 07/07/92""",WS1,SLA,1941/08/26,STL07,0,0:00PM,day,false,"""102,208,222,408a""","""Dick Cramer/RWood""","""Dick Cramer/RWood""",2017/10/01 2:00PM,passa901,romme101,(none),basis901,unknown,none,0,unknown,-1,unknown,unknown,112,699,unknown,leond103,castg101,,,
SLA194108270,"""version 7RS(19) of 07/07/92""",NYA,SLA,1941/08/27,STL07,0,0:00PM,night,false,"""317""","""David W. Smith""","""David W. Smith""",2013/03/25 4:14PM,romme101,basis901,(none),passa901,park,none,0,unknown,-1,unknown,unknown,115,13416,unknown,bonht101,niggj101,,,
SLA194108280,"""version 7RS(19) of 07/07/92""",NYA,SLA,1941/08/28,STL07,0,0:00PM,day,false,"""317""","""David W. Smith""","""David W. Smith""",2013/03/25 4:53PM,basis901,passa901,(none),romme101,park,none,0,unknown,-1,unknown,unknown,148,1639,unknown,brann101,ostef101,chans101,,
SLA194108290,"""version 7RS(19) of 07/07/92""",CHA,SLA,1941/08/29,STL07,0,0:00PM,day,false,"""128,208,111""","""Dick Cramer""","""Dick Cramer""",2017/10/04 3:15PM,geish901,hubbc901,(none),pipgg101,unknown,none,0,unknown,-1,unknown,unknown,100,649,unknown,aukee101,rossb102,,,
SLA194108300,"""version 7RS(19) of 07/07/92""",CHA,SLA,1941/08/30,STL07,0,0:00PM,day,false,"""102,208,67,111""","""Jim Wohlenhaus/RWood""","""David W. Smith/RWood""",2017/10/10 9:10PM,hubbc901,pipgg101,(none),geish901,park,none,0,unknown,-1,unknown,unknown,128,1053,unknown,castg101,humpj101,,,
SLA194108312,"""version 7RS(19) of 07/07/92""",CHA,SLA,1941/08/31,STL07,2,0:00PM,day,false,"""208,111""","""Dick Cramer""","""Dick Cramer""",2017/10/06 4:00PM,geish901,hubbc901,(none),pipgg101,unknown,none,0,unknown,-1,unknown,unknown,127,6639,unknown,trotb101,dietb101,,,
SLA194109240,"""version 7RS(19) of 07/07/92""",DET,SLA,1941/09/24,STL07,0,0:00PM,day,false,"""208,56""","""Dick Cramer""","""Dick Cramer""",2017/10/26 8:35AM,basis901,passa901,(none),romme101,unknown,none,0,unknown,-1,unknown,unknown,113,414,unknown,harrb109,newsb101,,,
SLA194109261,"""version 7RS(19) of 07/07/92""",CLE,SLA,1941/09/26,STL07,1,0:00PM,day,false,"""39,96,102,208""","""Tom Thress""","""Tom Thress""",2017/10/28 5:36PM,passa901,romme101,(none),basis901,unknown,none,0,unknown,-1,unknown,unknown,146,0,unknown,kramj101,krakj101,,,
SLA194109262,"""version 7RS(19) of 07/07/92""",CLE,SLA,1941/09/26,STL07,2,0:00PM,day,false,"""39,96,102,208""","""Tom Thress""","""Tom Thress""",2017/10/28 5:42PM,romme101,basis901,(none),passa901,unknown,none,0,unknown,-1,unknown,unknown,119,769,unknown,fellb101,galed101,,,
SLA194109270,"""version 7RS(19) of 07/07/92""",CLE,SLA,1941/09/27,STL07,0,0:00PM,day,false,"""39,96,102,208""","""Tom Thress""","""Tom Thress""",2017/10/29 4:46PM,basis901,passa901,(none),romme101,unknown,none,0,unknown,-1,unknown,unknown,137,879,unknown,smita104,niggj101,,,
SLA194109280,"""version 7RS(19) of 07/07/92""",CLE,SLA,1941/09/28,STL07,0,0:00PM,day,false,"""39,102,208,276""","""Jim Herdman""","""Jim Herdman""",2017/10/29 3:36PM,passa901,romme101,(none),basis901,unknown,none,0,unknown,-1,unknown,unknown,105,2460,unknown,muncb101,deanc101,,,
PHI194104150,"""version 7RS(19) of 07/07/92""",BSN,PHI,1941/04/15,PHI11,0,0:00PM,day,false,"""71,163,274,266,119""","""Dick Cramer""","""Dick Cramer""",2017/06/11 1:30PM,pineb101,balll901,(none),barla901,unknown,none,0,unknown,-1,unknown,unknown,123,10590,unknown,blanc101,errid101,,,
PHI194104160,"""version 7RS(19) of 07/07/92""",BSN,PHI,1941/04/16,PHI11,0,0:00PM,day,false,"""266,119,71,163,274""","""Tom Thress""","""David W. Smith""",2017/06/03 3:57PM,balll901,barla901,(none),pineb101,park,none,0,unknown,-1,unknown,unknown,106,3516,unknown,salvm101,peari101,,,
PHI194104170,"""version 7RS(19) of 07/07/92""",BSN,PHI,1941/04/17,PHI11,0,0:00PM,day,false,"""266,119,71,163,274""","""Tom Thress""","""David W. Smith""",2017/06/21 4:40PM,barla901,pineb101,(none),balll901,park,none,0,unknown,-1,unknown,unknown,139,0,unknown,ferrw101,beckb104,,,
PHI194104250,"""version 7RS(19) of 07/07/92""",NY1,PHI,1941/04/25,PHI11,0,0:00PM,day,false,270,"""Dick Cramer""","""Dick Cramer""",2013/10/25 8:55PM,dunnt901,mageg901,(none),stewb901,unknown,none,0,unknown,-1,unknown,unknown,131,1000,unknown,schuh103,blanc101,browj110,,
PHI194104260,"""version 7RS(19) of 07/07/92""",NY1,PHI,1941/04/26,PHI11,0,0:00PM,day,false,"""99""","""Dick Cramer""","""Dick Cramer""",2017/06/13 8:40AM,mageg901,stewb901,(none),dunnt901,unknown,none,0,unknown,-1,unknown,unknown,197,2265,unknown,podgj101,meltc101,,,
PHI194104290,"""version 7RS(19) of 07/07/92""",PIT,PHI,1941/04/29,PHI11,0,0:00PM,day,false,"""137,140,266,119""","""Tom Thress""","""David W. Smith""",2017/06/24 10:36PM,jordl901,searz901,(none),barrg901,park,none,0,unknown,-1,unknown,unknown,141,800,unknown,croub103,butcm101,,,
PHI194105010,"""version 7RS(19) of 07/07/92""",PIT,PHI,1941/05/01,PHI11,0,0:00PM,day,false,"""286""","""Bob Kapla""","""Bob Kapla""",2013/04/21 4:16PM,searz901,jordl901,(none),barrg901,unknown,none,0,unknown,-1,unknown,unknown,129,1500,unknown,bauer101,johns103,,,
PHI194105020,"""version 7RS(19) of 07/07/92""",SLN,PHI,1941/05/02,PHI11,0,0:00PM,day,false,102,"""Dick Cramer""","""Dick Cramer""",2013/10/29 7:25PM,pineb101,balll901,(none),barla901,unknown,none,0,unknown,-1,unknown,unknown,113,1000,unknown,krish101,podgj101,,,
PHI194105030,"""version 7RS(19) of 07/07/92""",SLN,PHI,1941/05/03,PHI11,0,0:00PM,day,false,102,"""Dick Cramer""","""Dick Cramer""",2013/10/30 8:25AM,balll901,barla901,(none),pineb101,unknown,none,0,unknown,-1,unknown,unknown,115,2000,unknown,gornh101,croub103,,,
PHI194105040,"""version 7RS(19) of 07/07/92""",CIN,PHI,1941/05/04,PHI11,0,0:00PM,day,false,"""523""","""DWV""","""DWV""",2015/02/11 9:29AM,stewb901,dunnt901,(none),mageg901,park,none,0,unknown,-1,dry,none,98,6471,sunny,hught101,thomj102,,,
PHI194105060,"""version 7RS(19) of 07/07/92""",CIN,PHI,1941/05/06,PHI11,0,0:00PM,day,false,"""523""","""DWV""","""DWV""",2015/02/11 9:42AM,dunnt901,stewb901,(none),(none),park,none,0,unknown,-1,dry,none,101,1797,sunny,blanc101,vandj101,,,
PHI194105070,"""version 7RS(19) of 07/07/92""",CHN,PHI,1941/05/07,PHI11,0,0:00PM,day,false,276,"""Dick Cramer/RWood""","""Dick Cramer/RWood""",2013/10/25 05:15PM,goetl901,rearb901,(none),conlj102,unknown,none,0,unknown,-1,unknown,unknown,138,3514,unknown,lee-b103,croub103,,,
PHI194105080,"""version 7RS(19) of 07/07/92""",CHN,PHI,1941/05/08,PHI11,0,0:00PM,day,false,"""67,109,111,266,""","""John Gabcik""","""David W. Smith""",2017/07/20 3:22PM,rearb901,conlj102,(none),goetl901,park,none,0,unknown,-1,unknown,unknown,116,1223,unknown,olsev101,peari101,,,
PHI194105100,"""version 7RS(19) of 07/07/92""",BRO,PHI,1941/05/10,PHI11,0,0:00PM,day,false,345,"""Dick Cramer""","""Dick Cramer""",2012/01/06 7:45PM,searz901,jordl901,(none),barrg901,unknown,none,0,unknown,-1,unknown,unknown,125,3344,unknown,wyatw101,hught101,,,
PHI194105110,"""version 7RS(19) of 07/07/92""",BRO,PHI,1941/05/11,PHI11,0,0:00PM,day,false,345,"""Dick Cramer""","""Dick Cramer""",2012/01/06 7:45PM,jordl901,barrg901,(none),searz901,unknown,none,0,unknown,-1,unknown,unknown,131,10305,unknown,higbk101,croub103,,,
PHI194105270,"""version 7RS(19) of 07/07/92""",BRO,PHI,1941/05/27,PHI11,0,0:00PM,day,false,345,"""Dick Cramer""","""Dick Cramer""",2012/01/07 10:00AM,jordl901,searz901,(none),barrg901,unknown,none,0,unknown,-1,unknown,unknown,102,1200,unknown,caseh101,podgj101,,,
PHI194105280,"""version 7RS(19) of 07/07/92""",BRO,PHI,1941/05/28,PHI11,0,0:00PM,night,false,345,"""Dick Cramer""","""Dick Cramer""",2012/01/07 10:40AM,barrg901,searz901,(none),jordl901,unknown,none,0,unknown,-1,unknown,unknown,204,10666,unknown,swifb101,brunr101,,,
PHI194105310,"""version 7RS(19) of 07/07/92""",BSN,PHI,1941/05/31,PHI11,0,0:00PM,day,false,"""253""","""D Lamoureaux""","""D Lamoureaux""",2007/07/20 8:02PM,goetl901,rearb901,(none),conlj102,unknown,none,0,unknown,-1,unknown,unknown,110,1500,unknown,johns103,salvm101,,,
PHI194106011,"""version 7RS(19) of 07/07/92""",CHN,PHI,1941/06/01,PHI11,1,0:00PM,day,false,"""266,119,67,111""","""Dick Cramer""","""Dick Cramer""",2017/06/23 9:05PM,stewb901,dunnt901,(none),mageg901,unknown,none,0,unknown,-1,unknown,unknown,132,0,unknown,rootc101,peari101,pagev101,,
PHI194106030,"""version 7RS(19) of 07/07/92""",CHN,PHI,1941/06/03,PHI11,0,0:00PM,day,false,"""96,109,111,119,266""","""Tom Thress""","""Tom Thress""",2017/07/22 3:54PM,stewb901,dunnt901,(none),mageg901,unknown,none,0,unknown,-1,unknown,unknown,105,1000,unknown,hught101,lee-b103,,,
PHI194106060,"""version 7RS(19) of 07/07/92""",CIN,PHI,1941/06/06,PHI11,0,0:00PM,night,false,"""523""","""DWV""","""DWV""",2015/02/11 2:48PM,dunnt901,mageg901,(none),stewb901,park,none,0,unknown,-1,dry,none,120,7044,night,vandj101,johns103,,,
