game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,howscored,pitches,oscorer,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gametype,umplf,umprf
ARI200904260,SFN,ARI,PHO01,2009/04/26,0,1:11PM,day,false,hallt901,fairc901,cuzzp901,crawj901,park,pitches,johnr701,83,fromlf,7,unknown,unknown,sunny,225,31862,gutij002,meddb001,,,,
ARI200904270,CHN,ARI,PHO01,2009/04/27,0,6:40PM,night,false,drakr901,timmt901,kellj901,wegnm901,park,pitches,rausg701,83,ltor,8,unknown,unknown,cloudy,149,29471,hared001,lillt001,,,,
ARI200904280,CHN,ARI,PHO01,2009/04/28,0,6:40PM,night,false,timmt901,kellj901,wegnm901,drakr901,park,pitches,rausg701,85,ltor,8,unknown,unknown,sunny,169,30351,zambc001,petiy001,,,,
ARI200904290,CHN,ARI,PHO01,2009/04/29,0,12:40PM,day,false,kellj901,wegnm901,drakr901,timmt901,park,pitches,rausg701,88,fromcf,5,unknown,unknown,sunny,177,26999,david002,dempr002,,,,
ARI200905080,WAS,ARI,PHO01,2009/05/08,0,6:40PM,night,false,drakr901,emmep901,hohnb901,mosec901,park,pitches,johnr701,98,fromrf,8,unknown,unknown,sunny,172,28640,marts001,petiy001,wellk001,,,
ARI200905090,WAS,ARI,PHO01,2009/05/09,0,5:10PM,night,false,emmep901,hohnb901,mosec901,drakr901,park,pitches,johnr701,77,unknown,0,dry,none,dome,188,27233,lannj001,david002,hanrj001,,,
ARI200905100,WAS,ARI,PHO01,2009/05/10,0,1:10PM,day,false,hohnb901,mosec901,drakr901,emmep901,park,pitches,johnr701,74,unknown,0,dry,none,dome,232,25086,vasqe001,kensl001,qualc001,,,
ARI200905110,CIN,ARI,PHO01,2009/05/11,0,6:40PM,night,false,eddid901,wendh902,drakr901,demud901,park,pitches,rausg701,96,ltor,12,unknown,unknown,sunny,178,17640,arrob001,garlj001,,,,
ARI200905120,CIN,ARI,PHO01,2009/05/12,0,6:40PM,night,false,wendh902,drakr901,demud901,eddid901,park,pitches,rausg701,98,ltor,12,unknown,unknown,sunny,160,24835,owinm001,hared001,cordf002,,,
ARI200905130,CIN,ARI,PHO01,2009/05/13,0,6:40PM,night,false,drakr901,demud901,eddid901,wendh902,park,pitches,rausg701,94,ltor,10,unknown,unknown,sunny,178,20443,cuetj001,augeb001,,,,
ARI200905250,SDN,ARI,PHO01,2009/05/25,0,12:40PM,day,false,coope901,reilm901,meric901,diazl901,park,pitches,johnr701,76,unknown,0,dry,none,dome,211,30546,mujie001,penat003,bellh001,,,
ARI200905260,SDN,ARI,PHO01,2009/05/26,0,6:40PM,night,false,reilm901,meric901,diazl901,coope901,park,pitches,johnr701,93,fromrf,10,unknown,unknown,sunny,160,18631,schem001,corrk001,gutij002,,,
ARI200905270,SDN,ARI,PHO01,2009/05/27,0,6:40PM,night,false,meric901,diazl901,coope901,reilm901,park,pitches,johnr701,94,fromrf,11,unknown,unknown,cloudy,184,18264,peavj001,buckb002,bellh001,,,
ARI200905280,ATL,ARI,PHO01,2009/05/28,0,6:40PM,night,false,cuzzp901,hallt901,crawj901,campa902,park,pitches,rausg701,96,rtol,19,unknown,unknown,sunny,140,19452,hared001,lowed001,qualc001,,,
ARI200905290,ATL,ARI,PHO01,2009/05/29,0,6:40PM,night,false,hallt901,crawj901,campa902,cuzzp901,park,pitches,rausg701,99,rtol,10,unknown,unknown,sunny,190,26146,jurrj001,garlj001,,,,
ARI200905300,ATL,ARI,PHO01,2009/05/30,0,1:10PM,day,false,crawj901,campa902,cuzzp901,hallt901,park,pitches,rausg701,75,unknown,0,dry,none,dome,186,35039,penat003,bennj002,,,,
ARI200905310,ATL,ARI,PHO01,2009/05/31,0,1:10PM,day,false,campa902,cuzzp901,hallt901,crawj901,park,pitches,rausg701,75,unknown,0,dry,none,dome,176,30020,medlk001,schem001,,,,
ARI200906090,SFN,ARI,PHO01,2009/06/09,0,6:40PM,night,false,guccc901,ticht901,laynj901,randt901,park,pitches,johnr701,92,torf,10,unknown,unknown,unknown,171,22428,cainm001,buckb002,,,,
ARI200906100,SFN,ARI,PHO01,2009/06/10,0,6:40PM,night,false,ticht901,laynj901,randt901,guccc901,park,pitches,johnr701,90,fromrf,12,unknown,unknown,cloudy,195,19837,zitob001,david002,wilsb001,,,
ARI200906110,SFN,ARI,PHO01,2009/06/11,0,12:40PM,day,false,laynj901,randt901,guccc901,ticht901,park,pitches,johnr701,78,unknown,0,dry,none,dome,168,24389,schem001,sancj002,qualc001,,,
ARI200906120,HOU,ARI,PHO01,2009/06/12,0,6:40PM,night,false,knigb901,demud901,eddid901,reynj901,park,pitches,rausg701,91,ltor,15,unknown,unknown,sunny,147,22225,hared001,hampm001,,,,
ARI200906130,HOU,ARI,PHO01,2009/06/13,0,5:10PM,night,false,demud901,eddid901,reynj901,knigb901,park,pitches,rausg701,77,unknown,0,dry,none,dome,190,29206,oswar001,garlj001,hawkl001,,,
ARI200906140,HOU,ARI,PHO01,2009/06/14,0,1:10PM,day,false,eddid901,reynj901,knigb901,demud901,park,pitches,rausg701,75,unknown,0,dry,none,dome,161,26937,moehb001,buckb002,,,,
ARI200906230,TEX,ARI,PHO01,2009/06/23,0,6:40PM,night,false,everm901,gormb901,davig901,ticht901,park,pitches,johnr701,97,tolf,11,unknown,unknown,cloudy,158,21379,schem001,harrm001,,,,
ARI200906240,TEX,ARI,PHO01,2009/06/24,0,6:40PM,night,false,gormb901,davig901,ticht901,everm901,park,pitches,johnr701,101,tolf,12,unknown,unknown,sunny,160,20031,padiv001,hared001,wilsc004,,,
ARI200906250,TEX,ARI,PHO01,2009/06/25,0,6:40PM,night,false,davig901,ticht901,everm901,gormb901,park,pitches,johnr701,91,fromlf,10,unknown,unknown,overcast,262,19376,guare001,vasqe001,jennj001,,,
ARI200906260,ANA,ARI,PHO01,2009/06/26,0,6:40PM,night,false,barkl901,herna901,marsr901,hudsm901,park,pitches,rausg701,98,ltor,13,unknown,unknown,sunny,187,24870,weavj003,buckb002,,,,
ARI200906270,ANA,ARI,PHO01,2009/06/27,0,1:10PM,day,false,herna901,marsr901,hudsm901,barkl901,park,pitches,rausg701,77,unknown,0,dry,none,dome,154,27742,olivd001,qualc001,fuenb001,,,
ARI200906280,ANA,ARI,PHO01,2009/06/28,0,1:10PM,day,false,marsr901,hudsm901,barkl901,herna901,park,pitches,rausg701,77,unknown,0,dry,none,dome,186,25684,palmm001,schem001,,,,
ARI200907060,SDN,ARI,PHO01,2009/07/06,0,6:40PM,night,false,schrp901,nauep901,westj901,drakr901,park,pitches,johnr701,83,unknown,0,dry,none,dome,198,17528,raucj001,merec001,,,,
ARI200907070,SDN,ARI,PHO01,2009/07/07,0,6:42PM,night,false,nauep901,westj901,drakr901,schrp901,park,pitches,johnr701,82,unknown,0,dry,none,dome,160,18619,david002,corrk001,qualc001,,,
ARI200907080,SDN,ARI,PHO01,2009/07/08,0,12:40PM,day,false,westj901,drakr901,schrp901,nauep901,park,pitches,johnr701,81,unknown,0,dry,none,dome,170,20791,zavac002,burkg001,,,,
ARI200907090,FLO,ARI,PHO01,2009/07/09,0,6:40PM,night,false,meric901,diazl901,coope901,reilm901,park,pitches,rausg701,81,unknown,0,dry,none,dome,223,21558,calek001,schos001,,,,
ARI200907100,FLO,ARI,PHO01,2009/07/10,0,6:40PM,night,false,diazl901,coope901,reilm901,meric901,park,pitches,rausg701,80,unknown,0,dry,none,dome,145,21307,hared001,nolar001,,,,
ARI200907110,FLO,ARI,PHO01,2009/07/11,0,5:10PM,night,false,coope901,reilm901,meric901,diazl901,park,pitches,rausg701,80,unknown,0,dry,none,dome,164,29477,garlj001,wests001,,,,
ARI200907120,FLO,ARI,PHO01,2009/07/12,0,1:10PM,day,false,reilm901,meric901,diazl901,coope901,park,pitches,johnr701,77,unknown,0,dry,none,dome,177,28617,johnj009,david002,,,,
ARI200907230,PIT,ARI,PHO01,2009/07/23,0,6:40PM,night,false,ticht901,reynj901,hoyej901,welkt901,park,pitches,johnr701,82,unknown,0,dry,none,dome,191,24008,gutij002,meeke001,,,,
ARI200907240,PIT,ARI,PHO01,2009/07/24,0,6:40PM,night,false,reynj901,hoyej901,welkt901,ticht901,park,pitches,johnr701,78,unknown,0,dry,none,dome,175,24911,dukez001,petiy001,,,,
ARI200907250,PIT,ARI,PHO01,2009/07/25,0,5:10PM,night,false,hoyej901,welkt901,ticht901,reynj901,park,pitches,johnr701,78,unknown,0,dry,none,dome,169,26037,david002,ohler001,,,,
ARI200907260,PIT,ARI,PHO01,2009/07/26,0,1:10PM,day,false,welkt901,ticht901,reynj901,hoyej901,park,pitches,johnr701,77,unknown,0,dry,none,dome,144,27507,schem001,vasqv001,,,,
ARI200907270,PHI,ARI,PHO01,2009/07/27,0,6:40PM,night,false,millb901,cousd901,rungb901,muchm901,park,pitches,rausg701,79,unknown,0,dry,none,dome,169,20565,moyej001,garlj001,,,,
ARI200907280,PHI,ARI,PHO01,2009/07/28,0,6:40PM,night,false,cousd901,rungb901,muchm901,millb901,park,pitches,rausg701,79,unknown,0,dry,none,dome,170,25044,hamec001,hared001,lidgb001,,,
ARI200907290,PHI,ARI,PHO01,2009/07/29,0,6:40PM,night,false,rungb901,muchm901,millb901,cousd901,park,pitches,johnr701,79,unknown,0,dry,none,dome,173,22952,petiy001,happj001,,,,
ARI200908100,NYN,ARI,PHO01,2009/08/10,0,6:40PM,night,false,davig901,buckc901,everm901,gormb901,park,pitches,johnr701,78,unknown,0,dry,none,dome,153,23069,david002,pelfm001,,,,
ARI200908110,NYN,ARI,PHO01,2009/08/11,0,6:40PM,night,false,buckc901,everm901,gormb901,davig901,park,pitches,johnr701,78,unknown,0,dry,none,dome,160,24576,schem001,hernl003,,,,
ARI200908120,NYN,ARI,PHO01,2009/08/12,0,12:40PM,day,false,everm901,gormb901,davig901,buckc901,park,pitches,rausg701,79,unknown,0,dry,none,dome,213,22320,felip002,raucj001,rodrf003,,,
ARI200908140,LAN,ARI,PHO01,2009/08/14,0,6:40PM,night,false,laynj901,randt901,guccc901,wintm901,park,pitches,rausg701,78,unknown,0,dry,none,dome,161,31573,hared001,kersc001,qualc001,,,
ARI200908150,LAN,ARI,PHO01,2009/08/15,0,5:10PM,night,false,randt901,guccc901,wintm901,laynj901,park,pitches,rausg701,77,unknown,0,dry,none,dome,213,42058,qualc001,tronr001,,,,
ARI200908160,LAN,ARI,PHO01,2009/08/16,0,1:10PM,day,false,guccc901,wintm901,laynj901,randt901,park,pitches,rausg701,75,unknown,0,dry,none,dome,160,34012,wolfr001,petiy001,,,,
ARI200908280,HOU,ARI,PHO01,2009/08/28,0,6:39PM,night,false,muchm901,mealj901,dimum901,scotd901,park,pitches,johnr701,79,unknown,0,dry,none,dome,167,26190,schem001,bazay001,,,,
ARI200908290,HOU,ARI,PHO01,2009/08/29,0,5:11PM,night,false,mealj901,dimum901,scotd901,muchm901,park,pitches,johnr701,78,unknown,0,dry,none,dome,149,37190,garlj001,norrb001,,,,
ARI200908300,HOU,ARI,PHO01,2009/08/30,0,1:10PM,day,false,dimum901,scotd901,muchm901,mealj901,park,pitches,johnr701,76,unknown,0,dry,none,dome,162,29062,hared001,rodrw002,qualc001,,,
ARI200909070,LAN,ARI,PHO01,2009/09/07,0,12:40PM,day,false,eddid901,knigb901,wendh902,demud901,park,pitches,rausg701,78,unknown,0,dry,none,dome,164,28317,padiv001,schem001,broxj001,,,
ARI200909080,LAN,ARI,PHO01,2009/09/08,0,6:40PM,night,false,knigb901,wendh902,demud901,eddid901,park,pitches,rausg701,78,unknown,0,dry,none,dome,179,22589,mcdoj004,schld001,broxj001,,,
ARI200909090,LAN,ARI,PHO01,2009/09/09,0,7:10PM,night,false,wendh902,demud901,eddid901,knigb901,park,pitches,rausg701,78,unknown,0,dry,none,dome,170,20025,gutij002,tronr001,,,,
ARI200909110,MIL,ARI,PHO01,2009/09/11,0,6:40PM,night,false,meric901,diazl901,coope901,reilm901,park,pitches,johnr701,79,unknown,0,dry,none,dome,171,19945,loopb001,david002,hofft001,,,
ARI200909120,MIL,ARI,PHO01,2009/09/12,0,5:10PM,night,false,diazl901,coope901,reilm901,meric901,park,pitches,johnr701,78,unknown,0,dry,none,dome,164,31369,bushd001,mulvk001,,,,
ARI200909130,MIL,ARI,PHO01,2009/09/13,0,1:09PM,day,false,coope901,reilm901,meric901,diazl901,park,pitches,johnr701,77,unknown,0,dry,none,dome,197,21453,villc001,schld001,hofft001,,,
ARI200909180,COL,ARI,PHO01,2009/09/18,0,6:40PM,night,false,barkl901,hudsm901,herna901,marsr901,park,pitches,johnr701,99,fromrf,5,unknown,unknown,sunny,179,34231,rosal001,florr001,gutij002,,,
ARI200909190,COL,ARI,PHO01,2009/09/19,0,5:10PM,night,false,hudsm901,herna901,marsr901,barkl901,park,pitches,rausg701,75,unknown,0,dry,none,dome,188,29466,hammj002,schem001,,,,
ARI200909200,COL,ARI,PHO01,2009/09/20,0,1:10PM,day,false,herna901,marsr901,barkl901,hudsm901,park,pitches,rausg701,74,unknown,0,dry,none,dome,156,29397,jimeu001,hared001,,,,
ARI200909210,SFN,ARI,PHO01,2009/09/21,0,6:40PM,night,false,danlk901,bellw901,fostm901,campa902,park,pitches,johnr701,105,ltor,13,unknown,unknown,sunny,212,25485,romos001,vasqe001,wilsb001,,,
ARI200909220,SFN,ARI,PHO01,2009/09/22,0,6:40PM,night,false,bellw901,fostm901,campa902,danlk901,park,pitches,johnr701,100,fromcf,11,unknown,unknown,sunny,193,25591,david002,cainm001,,,,
ARI200909230,SFN,ARI,PHO01,2009/09/23,0,7:12PM,night,false,fostm901,campa902,danlk901,bellw901,park,pitches,rausg701,95,fromrf,5,unknown,unknown,sunny,187,25851,sancj002,mulvk001,wilsb001,,,
ARI200909250,SDN,ARI,PHO01,2009/09/25,0,6:40PM,night,false,reedr901,reynj901,timmt901,wegnm901,park,pitches,rausg701,101,tolf,10,unknown,unknown,sunny,144,29719,corrk001,schem001,,,,
ARI200909260,SDN,ARI,PHO01,2009/09/26,0,5:10PM,night,false,reynj901,timmt901,wegnm901,reedr901,park,pitches,rausg701,76,unknown,0,dry,none,dome,185,39332,schld001,gregl001,gutij002,,,
ARI200909270,SDN,ARI,PHO01,2009/09/27,0,1:09PM,day,false,timmt901,wegnm901,reedr901,reynj901,park,pitches,rausg701,75,unknown,0,dry,none,dome,153,30018,buckb002,mujie001,gutij002,,,
WAS200904130,PHI,WAS,WAS11,2009/04/13,0,3:08PM,day,false,millb901,cousd901,johna901,joycj901,park,pitches,vincd701,53,ltor,3,unknown,unknown,overcast,178,40386,moyej001,rives001,lidgb001,,,
WAS200904160,PHI,WAS,WAS11,2009/04/16,0,7:07PM,night,false,johna901,cousd901,joycj901,millb901,park,pitches,vincd701,60,fromrf,5,unknown,unknown,sunny,152,20494,marts001,blanj001,,,,
WAS200904170,FLO,WAS,WAS11,2009/04/17,0,7:06PM,night,false,timmt901,drakr901,kellj901,wegnm901,park,pitches,tritb701,72,fromlf,4,unknown,unknown,sunny,219,19026,nunel001,rives001,lindm001,,,
WAS200904180,FLO,WAS,WAS11,2009/04/18,0,1:08PM,day,false,drakr901,kellj901,wegnm901,timmt901,park,pitches,tritb701,72,ltor,4,unknown,unknown,sunny,217,19864,calek001,tavaj001,,,,
WAS200904190,FLO,WAS,WAS11,2009/04/19,0,1:36PM,day,false,kellj901,wegnm901,timmt901,drakr901,park,pitches,tritb701,67,fromrf,10,unknown,unknown,unknown,213,16974,nunel001,rives001,lindm001,,,
WAS200904200,ATL,WAS,WAS11,2009/04/20,0,9:15PM,night,false,wolfj901,cedeg901,(none),onorb901,park,pitches,jacot701,58,fromcf,5,unknown,unknown,overcast,144,12473,zimmj003,lowed001,hanrj001,,,
WAS200904210,ATL,WAS,WAS11,2009/04/21,0,8:06PM,night,false,cedeg901,onorb901,wolfj901,causk901,park,pitches,jacot701,54,fromlf,4,unknown,unknown,unknown,167,15439,marts001,kawak001,hanrj001,,,
WAS200904220,ATL,WAS,WAS11,2009/04/22,0,7:05PM,night,false,onorb901,wolfj901,causk901,cedeg901,park,pitches,jacot701,54,ltor,18,unknown,unknown,unknown,150,15567,gonzm001,mockg001,sorir001,,,
WAS200904300,SLN,WAS,WAS11,2009/04/30,0,7:06PM,night,false,reynj901,welkt901,herna901,welkb901,park,pitches,tritb701,63,rtol,5,unknown,unknown,unknown,198,18007,perec002,tavaj001,,,,
WAS200905010,SLN,WAS,WAS11,2009/05/01,0,7:05PM,night,false,welkt901,herna901,welkb901,causk901,park,pitches,tritb701,76,torf,8,unknown,unknown,unknown,151,20697,wellt002,zimmj003,,,,
WAS200905020,SLN,WAS,WAS11,2009/05/02,0,1:06PM,day,false,herna901,welkb901,causk901,welkt901,park,pitches,tritb701,63,ltor,5,unknown,unknown,overcast,127,19950,marts001,pinej001,,,,
WAS200905040,HOU,WAS,WAS11,2009/05/04,0,7:06PM,night,false,wintm901,barkl901,knigb901,marsr901,park,pitches,vincd701,55,fromlf,14,wet,drizzle,unknown,185,14115,lannj001,wrigw001,,,,
WAS200905050,HOU,WAS,WAS11,2009/05/05,0,12:38PM,day,false,barkl901,knigb901,marsr901,wintm901,park,pitches,vincd701,58,rtol,3,unknown,unknown,unknown,239,19328,hanrj001,hawkl001,,,,
WAS200905150,PHI,WAS,WAS11,2009/05/15,0,7:06PM,night,false,diazl901,meric901,coope901,reilm901,park,pitches,tritb701,78,tolf,10,unknown,unknown,cloudy,271,23430,happj001,wellk001,,,,
WAS200905161,PHI,WAS,WAS11,2009/05/16,1,1:08PM,day,false,meric901,beald901,reilm901,diazl901,park,pitches,vincd701,76,tocf,8,unknown,unknown,overcast,156,19910,myerb001,olses001,lidgb001,,,
WAS200905162,PHI,WAS,WAS11,2009/05/16,2,7:06PM,night,false,coope901,reilm901,diazl901,beald901,park,pitches,tritb701,74,tolf,5,unknown,unknown,unknown,136,23896,carpa001,cabrd001,condc001,,,
WAS200905170,PHI,WAS,WAS11,2009/05/17,0,1:37PM,day,false,reilm901,diazl901,meric901,coope901,park,pitches,tritb701,61,fromlf,10,unknown,unknown,cloudy,210,29577,escas001,tavaj001,lidgb001,,,
WAS200905180,PIT,WAS,WAS11,2009/05/18,0,7:05PM,night,false,nauep901,westj901,rapue901,fairc901,park,pitches,vincd701,62,ltor,10,unknown,unknown,sunny,210,14549,ohler001,mockg001,,,,
WAS200905190,PIT,WAS,WAS11,2009/05/19,0,7:06PM,night,false,westj901,rapue901,fairc901,nauep901,park,pitches,vincd701,67,fromcf,4,unknown,unknown,sunny,187,18579,gorzt001,beimj001,,,,
WAS200905200,PIT,WAS,WAS11,2009/05/20,0,7:06PM,night,false,rapue901,fairc901,nauep901,westj901,park,pitches,vincd701,75,tolf,9,unknown,unknown,sunny,171,17854,grabj002,hanrj001,cappm001,,,
WAS200905210,PIT,WAS,WAS11,2009/05/21,0,7:05PM,night,false,fairc901,nauep901,westj901,rapue901,park,pitches,vincd701,80,torf,7,unknown,unknown,sunny,144,17816,tavaj001,gorzt001,hanrj001,,,
WAS200905220,BAL,WAS,WAS11,2009/05/22,0,7:06PM,night,false,welkb901,welkt901,reynj901,herna901,park,pitches,jacot701,83,tolf,4,unknown,unknown,cloudy,186,22556,baezd001,wellk001,sherg001,,,
WAS200905230,BAL,WAS,WAS11,2009/05/23,0,7:05PM,night,false,welkt901,reynj901,herna901,welkb901,park,pitches,jacot701,82,tolf,4,unknown,unknown,cloudy,151,31833,bassb001,tavaj001,sherg001,,,
WAS200905240,BAL,WAS,WAS11,2009/05/24,0,1:37PM,day,false,reynj901,herna901,welkb901,welkt901,park,pitches,jacot701,80,tolf,1,unknown,unknown,cloudy,156,30880,villr001,ray-c001,hanrj001,,,
WAS200906020,SFN,WAS,WAS11,2009/06/02,0,7:05PM,night,false,wegnm901,timmt901,kellj901,drakr901,park,pitches,mathd701,80,fromlf,9,unknown,unknown,unknown,183,17331,villr001,howrb001,,,,
WAS200906041,SFN,WAS,WAS11,2009/06/04,1,5:11PM,night,false,timmt901,thomr901,kellj901,wegnm901,park,pitches,tritb701,60,tolf,8,unknown,unknown,unknown,150,0,johnr005,zimmj003,wilsb001,,,
WAS200906042,SFN,WAS,WAS11,2009/06/04,2,8:15PM,night,false,drakr901,kellj901,wegnm901,thomr901,park,pitches,tritb701,60,tolf,5,unknown,unknown,unknown,97,16787,cainm001,detwr001,,,,
WAS200906050,NYN,WAS,WAS11,2009/06/05,0,7:08PM,night,false,joycj901,rungb901,cousd901,reybd901,park,pitches,jacot701,62,fromlf,3,unknown,unknown,overcast,198,20353,grees004,hanrj001,rodrf003,,,
WAS200906060,NYN,WAS,WAS11,2009/06/06,0,7:07PM,night,false,rungb901,cousd901,reybd901,joycj901,park,pitches,jacot701,78,tocf,1,unknown,unknown,cloudy,120,31456,lannj001,mainj001,,,,
WAS200906070,NYN,WAS,WAS11,2009/06/07,0,1:39PM,day,false,cousd901,reybd901,joycj901,rungb901,park,pitches,jacot701,76,fromrf,7,unknown,unknown,sunny,168,31841,hernl003,stamc001,,,,
WAS200906090,CIN,WAS,WAS11,2009/06/09,0,8:52PM,night,false,fleta901,herna901,barrs901,mcclt901,park,pitches,tritb701,65,torf,8,unknown,unknown,unknown,169,16274,cuetj001,detwr001,cordf002,,,
WAS200906100,CIN,WAS,WAS11,2009/06/10,0,7:07PM,night,false,herna901,barrs901,mcclt901,fleta901,park,pitches,tritb701,81,tolf,1,unknown,unknown,unknown,214,19790,massn001,villr001,weatd001,,,
WAS200906110,CIN,WAS,WAS11,2009/06/11,0,4:37PM,day,false,barrs901,mcclt901,fleta901,herna901,park,pitches,tritb701,82,tolf,6,unknown,unknown,unknown,189,19703,tavaj001,herrd001,beimj001,,,
WAS200906190,TOR,WAS,WAS11,2009/06/19,0,7:05PM,night,false,gormb901,hoyej901,buckc901,everm901,park,pitches,tritb701,82,torf,6,unknown,unknown,cloudy,240,20860,coloj001,frasj002,,,,
WAS200906200,TOR,WAS,WAS11,2009/06/20,0,7:08PM,night,false,hoyej901,buckc901,everm901,gormb901,park,pitches,tritb701,84,fromlf,20,unknown,unknown,cloudy,217,22142,tavaj001,richs001,,,,
WAS200906210,TOR,WAS,WAS11,2009/06/21,0,1:37PM,day,false,buckc901,everm901,gormb901,hoyej901,park,pitches,tritb701,75,fromlf,9,unknown,unknown,unknown,187,26610,romer002,marts001,,,,
WAS200906230,BOS,WAS,WAS11,2009/06/23,0,7:06PM,night,false,tscht901,davib902,nelsj901,carlm901,park,pitches,vincd701,83,torf,10,unknown,unknown,cloudy,211,41517,delcm001,tavaj001,,,,
WAS200906240,BOS,WAS,WAS11,2009/06/24,0,7:06PM,night,false,davib902,nelsj901,carlm901,tscht901,park,pitches,vincd701,85,fromlf,5,unknown,unknown,cloudy,178,41530,lestj001,stamc001,papej001,,,
WAS200906250,BOS,WAS,WAS11,2009/06/25,0,7:05PM,night,false,nelsj901,carlm901,tscht901,davib902,park,pitches,vincd701,88,unknown,0,unknown,unknown,cloudy,161,41985,zimmj003,smolj001,,,,
WAS200907030,ATL,WAS,WAS11,2009/07/03,0,6:35PM,night,false,wintm901,laynj901,randt901,guccc901,park,pitches,jacot701,77,fromlf,5,unknown,unknown,cloudy,208,33982,logab001,coloj001,sorir001,,,
WAS200907040,ATL,WAS,WAS11,2009/07/04,0,1:07PM,day,false,laynj901,randt901,guccc901,wintm901,park,pitches,jacot701,78,torf,15,unknown,unknown,cloudy,154,23708,lannj001,gonzm001,macdm001,,,
WAS200907050,ATL,WAS,WAS11,2009/07/05,0,1:37PM,day,false,randt901,guccc901,wintm901,laynj901,park,pitches,jacot701,71,tolf,6,unknown,unknown,cloudy,159,22677,olses001,lowed001,macdm001,,,
WAS200907160,CHN,WAS,WAS11,2009/07/16,0,7:06PM,night,false,emmep901,darlg901,reybd901,estam901,park,pitches,vincd701,91,rtol,7,unknown,unknown,cloudy,159,26980,hardr001,lannj001,,,,
WAS200907170,CHN,WAS,WAS11,2009/07/17,0,7:06PM,night,false,darlg901,reybd901,estam901,emmep901,park,pitches,vincd701,75,ltor,8,unknown,unknown,cloudy,159,27581,zambc001,stamc001,gregk001,,,
WAS200907180,CHN,WAS,WAS11,2009/07/18,0,7:05PM,night,false,reybd901,estam901,emmep901,darlg901,park,pitches,mathd701,80,ltor,7,unknown,unknown,cloudy,195,36014,wellr001,zimmj003,gregk001,,,
WAS200907190,CHN,WAS,WAS11,2009/07/19,0,1:36PM,day,false,estam901,emmep901,darlg901,reybd901,park,pitches,mathd701,80,rtol,5,unknown,unknown,cloudy,185,34574,hartk001,mockg001,,,,
WAS200907200,NYN,WAS,WAS11,2009/07/20,0,7:06PM,night,false,wendh902,eddid901,demud901,knigb901,park,pitches,jacot701,77,fromcf,4,unknown,unknown,unknown,136,19169,hernl003,martj005,,,,
WAS200907210,NYN,WAS,WAS11,2009/07/21,0,7:05PM,night,false,eddid901,demud901,knigb901,wendh902,park,pitches,jacot701,81,fromrf,3,unknown,unknown,unknown,129,23414,lannj001,pereo002,,,,
WAS200907220,NYN,WAS,WAS11,2009/07/22,0,7:06PM,night,false,demud901,knigb901,wendh902,eddid901,park,pitches,jacot701,85,tolf,10,unknown,unknown,cloudy,140,23583,stamc001,pelfm001,macdm001,,,
WAS200907230,SLN,WAS,WAS11,2009/07/23,0,7:06PM,night,false,knigb901,wendh902,eddid901,demud901,park,pitches,tritb701,76,rtol,5,unknown,unknown,cloudy,109,25359,waina001,balec001,,,,
WAS200907240,SDN,WAS,WAS11,2009/07/24,0,7:06PM,night,false,fostm901,bellw901,fairc901,hirsj901,park,pitches,tritb701,86,tolf,5,unknown,unknown,sunny,176,23506,latom001,mockg001,,,,
WAS200907250,SDN,WAS,WAS11,2009/07/25,0,7:05PM,night,false,bellw901,fairc901,hirsj901,fostm901,park,pitches,tritb701,87,torf,14,unknown,unknown,cloudy,161,21834,clipt001,staut001,,,,
WAS200907260,SDN,WAS,WAS11,2009/07/26,0,1:35PM,day,false,fairc901,hirsj901,fostm901,bellw901,park,pitches,tritb701,86,tolf,4,unknown,unknown,unknown,168,20747,beimj001,burkg001,,,,
WAS200908040,FLO,WAS,WAS11,2009/08/04,0,7:06PM,night,false,cedeg901,culbf901,johna901,wolfj901,park,pitches,vincd701,86,tolf,8,unknown,unknown,cloudy,170,19828,villr001,calek001,macdm001,,,
WAS200908050,FLO,WAS,WAS11,2009/08/05,0,7:05PM,night,false,culbf901,johna901,wolfj901,cedeg901,park,pitches,vincd701,85,fromlf,6,unknown,unknown,sunny,174,18312,lannj001,vandr001,macdm001,,,
WAS200908060,FLO,WAS,WAS11,2009/08/06,0,12:36PM,day,false,johna901,wolfj901,cedeg901,culbf901,park,pitches,vincd701,69,torf,10,unknown,unknown,unknown,209,23691,sosaj002,ayall001,,,,
WAS200908070,ARI,WAS,WAS11,2009/08/07,0,7:06PM,night,false,onorb901,crawj901,cuzzp901,hallt901,park,pitches,jacot701,81,fromlf,1,unknown,unknown,sunny,187,22674,bergj001,gutij002,macdm001,,,
WAS200908080,ARI,WAS,WAS11,2009/08/08,0,7:06PM,night,false,crawj901,cuzzp901,hallt901,onorb901,park,pitches,jacot701,81,tolf,7,unknown,unknown,overcast,132,24551,mockg001,hared001,sosaj002,,,
WAS200908090,ARI,WAS,WAS11,2009/08/09,0,1:35PM,day,false,hallt901,cuzzp901,onorb901,crawj901,park,pitches,jacot701,90,ltor,7,unknown,unknown,cloudy,181,19938,martj005,petiy001,sosaj002,,,
WAS200908180,COL,WAS,WAS11,2009/08/18,0,7:06PM,night,false,eddid901,knigb901,wendh902,demud901,park,pitches,vincd701,88,fromrf,6,unknown,unknown,overcast,157,18192,jimeu001,burns001,streh001,,,
