game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,scorer,translator,inputter,inputtime,umphome,ump1b,ump2b,ump3b,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,umplf,umprf
PIT191909060,,CHN,PIT,1919/09/06,PIT06,0,0:00,day,false,"""137""","""""","""DWV""",,riglc901,byrol901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,85,0,coopw101,hendc101,,,,
PIT191909081,,BSN,PIT,1919/09/08,PIT06,1,0:00,day,false,"""137""","""""","""DWV""",,odayh101,quige901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,82,0,millf102,demaa101,,,,
PIT191909082,,BSN,PIT,1919/09/08,PIT06,2,0:00,day,false,"""137""","""""","""DWV""",,quige901,odayh101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,105,2000,causr101,ponde101,filld101,,,
PIT191909091,,BSN,PIT,1919/09/09,PIT06,1,0:00,day,false,"""137""","""""","""DWV""",,odayh101,quige901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,112,0,carlh101,scotj101,,,,
PIT191909092,,BSN,PIT,1919/09/09,PIT06,2,0:00,day,false,"""137""","""""","""DWV""",,quige901,odayh101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,89,3000,adamb104,keatr101,,,,
PIT191909111,,PHI,PIT,1919/09/11,PIT06,1,0:00,day,false,"""137,74""","""DWV/RWood""","""DWV/RWood""",,odayh101,quige901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,100,0,coopw101,amesr101,,,,
PIT191909112,,PHI,PIT,1919/09/11,PIT06,2,0:00,day,false,"""137,74""","""DWV/RWood""","""DWV/RWood""",,quige901,morac102,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,100,3000,hamie101,meadl101,,,,
PIT191909120,,PHI,PIT,1919/09/12,PIT06,0,0:00,day,false,"""137,74""","""DWV/RWood""","""DWV/RWood""",,mccob104,harrp901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,113,0,cantm101,millf102,,,,
PIT191909131,,PHI,PIT,1919/09/13,PIT06,1,0:00,day,false,"""137,74""","""DWV/RWood""","""DWV/RWood""",,mccob104,morac102,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,79,0,carlh101,smitg104,,,,
PIT191909132,,PHI,PIT,1919/09/13,PIT06,2,0:00,day,false,"""137,74""","""DWV/RWood""","""DWV/RWood""",,morac102,mccob104,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,105,10000,adamb104,hoggb102,,,,
PIT191909151,,BRO,PIT,1919/09/15,PIT06,1,0:00,day,false,"""137""","""""","""DWV""",,mccob104,harrp901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,92,0,smits102,coopw101,,,,
PIT191909152,,BRO,PIT,1919/09/15,PIT06,2,0:00,day,false,"""137""","""""","""DWV""",,harrp901,mccob104,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,91,3000,cadol101,hamie101,,,,
PIT191909160,,BRO,PIT,1919/09/16,PIT06,0,0:00,day,false,"""137""","""""","""DWV""",,mccob104,harrp901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,108,1200,millf102,pfefj101,,,,
PIT191909170,,BRO,PIT,1919/09/17,PIT06,0,0:00,day,false,"""137""","""""","""DWV""",,harrp901,mccob104,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,99,0,mitcc102,carlh101,,,,
PIT191909180,"""version 7RS(19) of 07/07/92""",NY1,PIT,1919/09/18,PIT06,0,0:00PM,day,false,"""73,137""","""Ron Fisher""","""Ron Fisher""",2002/05/07 11:45AM,riglc901,byrol901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,97,2000,adamb104,barnj102,,,,
PIT191909190,"""version 7RS(19) of 07/07/92""",NY1,PIT,1919/09/19,PIT06,0,0:00PM,day,false,"""73""","""Ron Fisher""","""Ron Fisher""",2002/05/09 9:56AM,riglc901,byrol901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,93,2000,nehfa101,coopw101,,,,
PIT191909200,"""version 7RS(19) of 07/07/92""",NY1,PIT,1919/09/20,PIT06,0,0:00PM,day,false,"""73""","""Ron Fisher""","""Ron Fisher""",2002/05/11 9:05AM,riglc901,byrol901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,81,10000,carlh101,ryanr101,,,,
CHN191904240,,PIT,CHN,1919/04/24,CHI11,0,0:00,day,false,"""137""","""""","""DWV""",,odayh101,quige901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,100,8000,vaugh101,coopw101,,,,
CHN191904250,"""version 7RS(19) of 07/07/92""",PIT,CHN,1919/04/25,CHI11,0,0:00PM,day,false,"""115""","""John Stuart""","""John Stuart""",1997/09/25 12:20PM,quige901,odayh101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,107,3000,mayee101,marts102,,,,
CHN191904260,"""version 7RS(19) of 07/07/92""",PIT,CHN,1919/04/26,CHI11,0,0:00PM,day,false,"""109,111,137,140""","""M. Pankin/Smith""","""M. Pankin/Smith""",2000/07/27 11:16PM,odayh101,quige901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,115,7000,adamb104,dougp101,,,,
CHN191904270,"""version 7RS(19) of 07/07/92""",SLN,CHN,1919/04/27,CHI11,0,0:00PM,day,false,"""111,128,208""","""Jim Herdman""","""Jim Herdman""",2023/01/21 3:51PM,byrol901,harrp901,(none),(none),park,none,0,unknown,-1,wet,drizzle,cloudy,105,7000,tylel101,goodm102,,,,
CHN191904290,"""version 7RS(19) of 07/07/92""",SLN,CHN,1919/04/29,CHI11,0,0:00PM,day,false,"""109,111,102,128""","""M. Pankin/Smith""","""M. Pankin/Smith""",2000/08/01 10:14PM,harrp901,byrol901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,110,3000,may-j102,vaugh101,,,,
CHN191904300,"""version 7RS(19) of 07/07/92""",SLN,CHN,1919/04/30,CHI11,0,0:00PM,day,false,TSN Box,,,,byrol901,harrp901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,105,0,dougp101,meadl101,,,,
CHN191905090,,CIN,CHN,1919/05/09,CHI11,0,0:00,day,false,"""109,111""","""DWV/Smith""","""DWV/Smith""",,byrol901,harrp901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,103,5000,fishr101,alexg102,,,,
CHN191905100,"""version 7RS(19) of 07/07/92""",CIN,CHN,1919/05/10,CHI11,0,0:00PM,day,false,"""109,111,240""","""DWV/Herdman""","""DWV/Herdman""",2023/01/25 1:41PM,harrp901,byrol901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,95,11500,vaugh101,bresr101,,,,
CHN191905110,,PIT,CHN,1919/05/11,CHI11,0,0:00,day,false,"""137""","""""","""DWV""",,byrol901,harrp901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,95,15000,dougp101,adamb104,,,,
CHN191906021,,PIT,CHN,1919/06/02,CHI11,1,0:00,day,false,"""137""","""""","""DWV""",,klemb901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,0,alexg102,mayee101,,,,
CHN191906022,,PIT,CHN,1919/06/02,CHI11,2,0:00,day,false,"""137""","""""","""DWV""",,klemb901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,3000,dougp101,coopw101,,,,
CHN191906030,,PIT,CHN,1919/06/03,CHI11,0,0:00,day,false,"""137""","""""","""DWV""",,klemb901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,3000,marts102,millf102,,,,
CHN191906040,,PIT,CHN,1919/06/04,CHI11,0,0:00,day,false,"""137""","""""","""DWV""",,klemb901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,1000,hamie101,vaugh101,adamb104,,,
CHN191906060,,BSN,CHN,1919/06/06,CHI11,0,0:00,day,false,"""109""","""""","""DWV""",,riglc901,morac102,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,0,rudod101,hendc101,,,,
CHN191906070,,BSN,CHN,1919/06/07,CHI11,0,0:00,day,false,"""109""","""""","""DWV""",,riglc901,morac102,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,0,dougp101,nehfa101,,,,
CHN191906080,"""version 7RS(19) of 07/07/92""",BSN,CHN,1919/06/08,CHI11,0,0:00PM,day,false,"""71,111,163,274""","""Cliff Blau""","""Cliff Blau""",2023/02/07 7:54PM,riglc901,morac102,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,0,15000,alexg102,nortj102,,,,
CHN191906090,"""version 7RS(19) of 07/07/92""",BSN,CHN,1919/06/09,CHI11,0,0:00PM,day,false,"""109,71,163,274,111""","""DWV/David W. Smith""","""DWV/David W. Smith""",2023/02/07 3:37PM,riglc901,morac102,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,0,vaugh101,scotj101,,,,
CHN191906100,,PHI,CHN,1919/06/10,CHI11,0,0:00,day,false,"""109,111,266""","""DWV/Smith""","""DWV/Smith""",,byrol901,harrp901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,0,hendc101,smitg104,,,,
CHN191906110,,PHI,CHN,1919/06/11,CHI11,0,0:00,day,false,"""109,111,266""","""DWV/Smith""","""DWV/Smith""",,harrp901,byrol901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,0,dougp101,woodf102,,,,
CHN191906120,,PHI,CHN,1919/06/12,CHI11,0,0:00,day,false,"""109,74,111,266""","""DWV/RWood""","""DWV/RWood""",,byrol901,harrp901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,0,alexg102,jacoe101,,,,
CHN191906140,"""version 7RS(19) of 07/07/92""",NY1,CHN,1919/06/14,CHI11,0,0:00PM,day,false,"""73,109""","""Ron Fisher""","""Ron Fisher/DWV""",2002/02/15 12:10PM,klemb901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,15000,tonef101,vaugh101,,,,
CHN191906150,"""version 7RS(19) of 07/07/92""",NY1,CHN,1919/06/15,CHI11,0,0:00PM,day,false,"""96,111,395,606""","""Cliff Blau""","""Cliff Blau""",2023/02/09 7:55PM,klemb901,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,0,25000,bentr102,alexg102,,,,
CHN191906160,"""version 7RS(19) of 07/07/92""",NY1,CHN,1919/06/16,CHI11,0,0:00PM,day,false,"""73,96,111""","""Ron Fisher/Smith""","""Ron Fisher/Smith""",2002/02/17 9:23AM,klemb901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,3500,barnj102,dougp101,,,,
CHN191906170,"""version 7RS(19) of 07/07/92""",NY1,CHN,1919/06/17,CHI11,0,0:00PM,day,false,"""73,277,111,96""","""Ron Fisher/Smith""","""Ron Fisher/Smith""",2002/02/17 9:34AM,klemb901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,4000,alexg102,causr101,,,,
CHN191906180,,BRO,CHN,1919/06/18,CHI11,0,0:00,day,false,"""109""","""""","""DWV""",,quige901,odayh101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,3000,pfefj101,vaugh101,,,,
CHN191906190,,BRO,CHN,1919/06/19,CHI11,0,0:00,day,false,"""109""","""DWV/Smith""","""DWV/Smith""",,odayh101,quige901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,0,cadol101,hendc101,,,,
CHN191906200,"""version 7RS(19) of 07/07/92""",BRO,CHN,1919/06/20,CHI11,0,0:00PM,day,false,"""109,96,111,141,395,591""","""DWV/Cliff Blau""","""DWV/Cliff Blau""",2023/02/11 7:53PM,quige901,odayh101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,bails101,smits102,,,,
CHN191906210,,BRO,CHN,1919/06/21,CHI11,0,0:00,day,false,"""109""","""DWV/Smith""","""DWV/Smith""",,odayh101,quige901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,0,mamaa101,marts102,,,,
CHN191906220,"""version 7RS(19) of 07/07/92""",BRO,CHN,1919/06/22,CHI11,0,0:00PM,day,false,TSN Box,,,,quige901,odayh101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,vaugh101,pfefj101,,,,
CHN191906261,,SLN,CHN,1919/06/26,CHI11,1,0:00,day,false,"""109""","""""","""DWV""",,klemb901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,0,dougp101,meadl101,,,,
CHN191906262,"""version 7RS(19) of 07/07/92""",SLN,CHN,1919/06/26,CHI11,2,0:00PM,day,false,"""102,109,111,128,208""","""DWV/Herdman""","""DWV/Herdman""",2023/02/15 7:49AM,klemb901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,0,meadl101,marts102,amesr101,,,
CHN191906270,"""version 7RS(19) of 07/07/92""",SLN,CHN,1919/06/27,CHI11,0,0:00PM,day,false,"""102,111,128,208""","""Cliff Blau/RWood""","""Cliff Blau/RWood""",2023/02/15 7:53PM,klemb901,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,bails101,boldb101,,,,
CHN191906280,"""version 7RS(19) of 07/07/92""",SLN,CHN,1919/06/28,CHI11,0,0:00PM,day,false,"""277,102,111,208""","""Rob Wood""","""Rob Wood""",2023/02/09 3:55PM,klemb901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,0,bails101,tuero101,marts102,,,
CHN191906290,,PIT,CHN,1919/06/29,CHI11,0,0:00,day,false,"""137""","""""","""DWV""",,quige901,odayh101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,0,coopw101,vaugh101,,,,
CHN191906301,,CIN,CHN,1919/06/30,CHI11,1,0:00,day,false,"""109""","""""","""DWV""",,odayh101,quige901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,109,0,ruetd101,dougp101,,,,
CHN191906302,,CIN,CHN,1919/06/30,CHI11,2,0:00,day,false,"""109,111""","""DWV/Smith""","""DWV/Smith""",,quige901,odayh101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,98,0,ringj101,hendc101,,,,
CHN191907010,"""version 7RS(19) of 07/07/92""",CIN,CHN,1919/07/01,CHI11,0,0:00PM,day,false,"""277,111,240""","""Rob Wood""","""Rob Wood""",2023/02/12 12:08PM,odayh101,quige901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,139,0,marts102,elleh101,,,,
CHN191907020,"""version 7RS(19) of 07/07/92""",CIN,CHN,1919/07/02,CHI11,0,0:00PM,day,false,277,"""Dick Cramer""","""Dick Cramer""",2016/09/11 5:00PM,quige901,odayh101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,93,0,salls101,vaugh101,,,,
CHN191907060,"""version 7RS(19) of 07/07/92""",SLN,CHN,1919/07/06,CHI11,0,0:00PM,day,false,TSN Box,,,,klemb901,morac102,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,hendc101,may-j102,,,,
CHN191907300,,BRO,CHN,1919/07/30,CHI11,0,0:00,day,false,"""109,141,96,111""","""DWV/Smith""","""DWV/Smith""",,riglc901,byrol901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,4456,pfefj101,vaugh101,,,,
CHN191908010,,BRO,CHN,1919/08/01,CHI11,0,0:00,day,false,"""109,141,111,96""","""DWV/Smith""","""DWV/Smith""",,riglc901,byrol901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,3000,hendc101,grimb101,,,,
CHN191908021,,PHI,CHN,1919/08/02,CHI11,1,0:00,day,false,"""109,111,266,74""","""DWV/Smith/RWood""","""DWV/Smith/RWood""",,byrol901,riglc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,0,meadl101,alexg102,,,,
CHN191908022,"""version 7RS(19) of 07/07/92""",PHI,CHN,1919/08/02,CHI11,2,0:00PM,day,false,"""111,266""","""Wayne Townsend""","""Wayne Townsend""",2023/03/07 10:21AM,riglc901,byrol901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,0,rixee101,marts102,,,,
CHN191908030,"""version 7RS(19) of 07/07/92""",PHI,CHN,1919/08/03,CHI11,0,0:00PM,day,false,TSN Box,,,,quige901,odayh101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,0,0,vaugh101,murrp101,,,,
CHN191908040,"""version 7RS(19) of 07/07/92""",PHI,CHN,1919/08/04,CHI11,0,0:00PM,day,false,"""74,109,111,266""","""DWV/Wayne Townsend""","""DWV/Wayne Townsend""",2023/03/08 10:04AM,odayh101,quige901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,0,packg101,hendc101,,,,
CHN191908050,,BSN,CHN,1919/08/05,CHI11,0,0:00,day,false,"""109""","""""","""DWV""",,quige901,odayh101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,0,rudod101,cartp101,,,,
CHN191908060,"""version 7RS(19) of 07/07/92""",BSN,CHN,1919/08/06,CHI11,0,0:00PM,day,false,"""109,274,71,111,163""","""DWV/Wayne Townsend""","""DWV/Wayne Townsend""",2023/03/13 9:05AM,odayh101,quige901,(none),(none),park,none,0,unknown,-1,unknown,unknown,cloudy,84,0,keatr101,alexg102,,,,
CHN191908070,"""version 7RS(19) of 07/07/92""",BSN,CHN,1919/08/07,CHI11,0,0:00PM,day,false,"""109,71,111,163,274""","""DWV/Herdman""","""DWV/Herdman""",2023/03/13 3:09PM,quige901,odayh101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,0,marts102,filld101,,,,
CHN191908080,"""version 7RS(19) of 07/07/92""",NY1,CHN,1919/08/08,CHI11,0,0:00PM,day,false,"""96,109,111,395,606""","""DWV/Herdman""","""DWV/Herdman""",2023/03/10 4:34PM,harrp901,mccob104,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,10000,hendc101,nehfa101,,,,
CHN191908090,"""version 7RS(19) of 07/07/92""",NY1,CHN,1919/08/09,CHI11,0,0:00PM,day,false,"""73""","""Ron Fisher""","""Ron Fisher""",2002/03/21 2:16PM,mccob104,harrp901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,20000,vaugh101,dougp101,,,,
CHN191908100,"""version 7RS(19) of 07/07/92""",NY1,CHN,1919/08/10,CHI11,0,0:00PM,day,false,TSN Box,,,,harrp901,mccob104,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,0,24000,alexg102,bentr102,,,,
CHN191908300,"""version 7RS(19) of 07/07/92""",SLN,CHN,1919/08/30,CHI11,0,0:00PM,day,false,"""277,111,208""","""Rob Wood""","""Rob Wood""",2023/04/05 2:00PM,riglc901,byrol901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,100,10000,hendc101,may-j102,,,,
CHN191909011,"""version 7RS(19) of 07/07/92""",CIN,CHN,1919/09/01,CHI11,1,0:00PM,day,false,"""488""","""Howard Johnson""","""Howard Johnson""",2015/01/04 5:23PM,byrol901,riglc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,sunny,110,10000,marts102,elleh101,,,,
CHN191909012,"""version 7RS(19) of 07/07/92""",CIN,CHN,1919/09/01,CHI11,2,0:00PM,day,false,"""488""","""Howard Johnson""","""Howard Johnson""",2015/01/04 6:00PM,riglc901,byrol901,(none),(none),park,none,0,unknown,-1,unknown,unknown,sunny,110,24000,salls101,vaugh101,,,,
CHN191909020,"""version 7RS(19) of 07/07/92""",CIN,CHN,1919/09/02,CHI11,0,0:00PM,day,false,"""488""","""Howard Johnson""","""Howard Johnson""",2015/01/04 11:44PM,riglc901,byrol901,(none),(none),park,none,0,unknown,-1,unknown,unknown,sunny,105,6000,fishr101,cartp101,,,,
CHN191909030,"""version 7RS(19) of 07/07/92""",CIN,CHN,1919/09/03,CHI11,0,0:00PM,day,false,"""488""","""Howard Johnson""","""Howard Johnson""",2015/01/05 12:18AM,riglc901,byrol901,(none),(none),park,none,0,unknown,-1,unknown,unknown,sunny,84,0,ruetd101,alexg102,,,,
CHN191909070,,PIT,CHN,1919/09/07,CHI11,0,0:00,day,false,"""137""","""""","""DWV""",,riglc901,byrol901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,105,6000,hamie101,alexg102,,,,
CHN191909091,"""version 7RS(19) of 07/07/92""",NY1,CHN,1919/09/09,CHI11,1,0:00PM,day,false,"""73""","""Ron Fisher""","""Ron Fisher""",2002/04/15 4:42AM,klemb901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,97,0,vaugh101,barnj102,,,,
CHN191909100,"""version 7RS(19) of 07/07/92""",NY1,CHN,1919/09/10,CHI11,0,0:00PM,day,false,277,"""Dick Cramer""","""Dick Cramer""",2016/09/14 4:00PM,klemb901,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,110,5300,barnj102,hendc101,,,,
CHN191909110,"""version 7RS(19) of 07/07/92""",NY1,CHN,1919/09/11,CHI11,0,0:00PM,day,false,"""96,111,395,606""","""Wayne Townsend""","""Wayne Townsend""",2023/03/29 10:47AM,klemb901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,90,0,bentr102,alexg102,,,,
CHN191909121,"""version 7RS(19) of 07/07/92""",BRO,CHN,1919/09/12,CHI11,1,0:00PM,day,false,"""277""","""Rob Wood""","""Rob Wood""",2023/04/02 9:35AM,odayh101,quige901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,0,vaugh101,pfefj101,,,,
CHN191909122,"""version 7RS(19) of 07/07/92""",BRO,CHN,1919/09/12,CHI11,2,0:00PM,day,false,"""277,96,111,141,395,589,591,606""","""Rob Wood""","""Rob Wood""",2023/04/05 4:43PM,quige901,odayh101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,125,1000,mitcc102,hendc101,,,,
CHN191909130,"""version 7RS(19) of 07/07/92""",BRO,CHN,1919/09/13,CHI11,0,0:00PM,day,false,"""277,111,141,589,591""","""Rob Wood""","""Rob Wood""",2023/04/06 8:35AM,odayh101,quige901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,5000,alexg102,mamaa101,,,,
CHN191909140,"""version 7RS(19) of 07/07/92""",PHI,CHN,1919/09/14,CHI11,0,0:00PM,day,false,"""111,266""","""Jim Herdman""","""Jim Herdman""",2023/04/01 10:30AM,quige901,odayh101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,95,7000,marts102,chenl101,,,,
CHN191909150,"""version 7RS(19) of 07/07/92""",PHI,CHN,1919/09/15,CHI11,0,0:00PM,day,false,"""74,111,266""","""Rob Wood""","""Rob Wood""",2023/04/03 11:43AM,riglc901,byrol901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,129,0,cartp101,meadl101,,,,
CHN191909160,"""version 7RS(19) of 07/07/92""",PHI,CHN,1919/09/16,CHI11,0,0:00PM,day,false,TSN Box,,,,riglc901,byrol901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,110,0,alexg102,amesr101,,,,
CHN191909201,"""version 7RS(19) of 07/07/92""",BSN,CHN,1919/09/20,CHI11,1,0:00PM,day,false,277,"""Dick Cramer""","""Dick Cramer""",2016/09/15 4:30PM,mccob104,harrp901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,69,0,vaugh101,filld101,,,,
CHN191909202,"""version 7RS(19) of 07/07/92""",BSN,CHN,1919/09/20,CHI11,2,0:00PM,day,false,"""71,163,274,111""","""David W. Smith""","""David W. Smith""",2023/04/04 1:37PM,harrp901,mccob104,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,0,6000,cartp101,rudod101,,,,
CHN191909210,"""version 7RS(19) of 07/07/92""",BSN,CHN,1919/09/21,CHI11,0,0:00PM,day,false,"""71,163,274,111""","""David W. Smith""","""David W. Smith""",2023/04/05 4:39PM,mccob104,harrp901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,58,5000,alexg102,causr101,,,,
SLN191905010,"""version 7RS(19) of 07/07/92""",CIN,SLN,1919/05/01,STL05,0,0:00PM,day,false,"""208,102,128,240""","""Cliff Blau""","""Cliff Blau""",2023/01/22 3:23PM,quige901,odayh101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,127,3500,elleh101,sherb101,,,,
SLN191905020,"""version 7RS(19) of 07/07/92""",CIN,SLN,1919/05/02,STL05,0,0:00PM,day,false,"""102,128,208,240""","""Jim Herdman""","""Jim Herdman""",2023/01/23 4:13AM,odayh101,quige901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,123,1500,tuero101,ruetd101,,,,
SLN191905030,"""version 7RS(19) of 07/07/92""",CIN,SLN,1919/05/03,STL05,0,0:00PM,day,false,"""208,102,240""","""Cliff Blau""","""Cliff Blau""",2023/01/23 7:57PM,quige901,odayh101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,126,4000,fishr101,may-j102,,,,
SLN191905040,,PIT,SLN,1919/05/04,STL05,0,0:00,day,false,"""137""","""""","""DWV""",,harrp901,byrol901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,131,7000,coopw101,meadl101,,,,
SLN191905050,,PIT,SLN,1919/05/05,STL05,0,0:00,day,false,"""137""","""""","""DWV""",,byrol901,harrp901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,133,1000,adamb104,doakb101,,,,
SLN191905060,,PIT,SLN,1919/05/06,STL05,0,0:00,day,false,"""137""","""""","""DWV""",,harrp901,byrol901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,112,500,goodm102,evanb102,,,,
SLN191905301,,CHN,SLN,1919/05/30,STL05,1,0:00,day,false,"""109,111,102,128""","""DWV/Smith""","""DWV/Smith""",,klemb901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,120,0,meadl101,alexg102,,,,
SLN191905302,"""version 7RS(19) of 07/07/92""",CHN,SLN,1919/05/30,STL05,2,0:00PM,day,false,"""208,128,102,111""","""David W. Smith""","""David W. Smith""",2023/02/02 8:35PM,klemb901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,91,15000,goodm102,dougp101,,,,
SLN191905310,,CHN,SLN,1919/05/31,STL05,0,0:00,day,false,"""109,111,102""","""DWV/Smith""","""DWV/Smith""",,klemb901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,113,4500,hendc101,doakb101,,,,
SLN191906010,"""version 7RS(19) of 07/07/92""",CHN,SLN,1919/06/01,STL05,0,0:00PM,day,false,"""102,111,128,208""","""Cliff Blau""","""Cliff Blau""",2023/02/03 7:45PM,klemb901,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,119,0,vaugh101,tuero101,,,,
SLN191906020,"""version 7RS(19) of 07/07/92""",CIN,SLN,1919/06/02,STL05,0,0:00PM,day,false,"""240,208,128,102""","""David W. Smith""","""David W. Smith""",2023/02/04 3:35PM,riglc901,morac102,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,135,750,bresr101,meadl101,,,,
SLN191906040,"""version 7RS(19) of 07/07/92""",CIN,SLN,1919/06/04,STL05,0,0:00PM,day,false,TSN Box,,,,riglc901,morac102,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,87,1000,goodm102,salls101,tuero101,,,
