game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,howscored,pitches,oscorer,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gametype,umplf,umprf
TOR201804020,CHA,TOR,TOR02,2018/04/02,0,7:08PM,night,true,bakej902,laynj901,gibsg901,carav901,park,pitches,moreh701,68,unknown,0,dry,none,dome,171,16629,oh--s001,farqd001,osunr001,,,
TOR201804030,CHA,TOR,TOR02,2018/04/03,0,7:07PM,night,true,laynj901,gibsg901,carav901,bakej902,park,pitches,moreh701,68,unknown,0,dry,none,dome,207,17451,happj001,gonzm003,,,,
TOR201804040,CHA,TOR,TOR02,2018/04/04,0,7:08PM,night,true,gibsg901,carav901,bakej902,laynj901,park,pitches,moreh701,68,unknown,0,dry,none,dome,176,17268,jonen001,teper001,sorij001,,,
TOR201804171,KCA,TOR,TOR02,2018/04/17,1,3:08PM,day,true,hicke901,viscj901,kulpr901,morag901,park,pitches,starh701,68,unknown,0,dry,none,dome,176,0,garcj004,skoge001,,,,
TOR201804172,KCA,TOR,TOR02,2018/04/17,2,6:38PM,night,true,tumpj901,kulpr901,morag901,viscj901,park,pitches,starh701,68,unknown,0,dry,none,dome,217,18645,clipt001,flynb001,,,,
TOR201804180,KCA,TOR,TOR02,2018/04/18,0,4:07PM,day,true,kulpr901,morag901,hicke901,tumpj901,park,pitches,starh701,68,unknown,0,dry,none,dome,185,28803,happj001,kenni001,,,,
TOR201804240,BOS,TOR,TOR02,2018/04/24,0,7:08PM,night,true,iassd901,barrs901,dejer901,danlk901,park,pitches,lajor701,68,unknown,0,dry,none,dome,171,20070,clipt001,kimbc001,,,,
TOR201804250,BOS,TOR,TOR02,2018/04/25,0,7:08PM,night,true,barrs901,dejer901,danlk901,iassd901,park,pitches,lajor701,68,unknown,0,dry,none,dome,184,18914,rodre004,barnd002,kimbc001,,,
TOR201804260,BOS,TOR,TOR02,2018/04/26,0,7:08PM,night,true,dejer901,danlk901,iassd901,barrs901,park,pitches,lajor701,68,unknown,0,dry,none,dome,188,23571,salec001,estrm001,kimbc001,,,
TOR201804270,TEX,TOR,TOR02,2018/04/27,0,7:08PM,night,true,muchm901,wintm901,timmt901,drakr901,park,pitches,starh701,68,unknown,0,dry,none,dome,170,26312,minom001,strom001,kelak001,,,
TOR201804280,TEX,TOR,TOR02,2018/04/28,0,4:08PM,day,true,wintm901,timmt901,drakr901,muchm901,park,pitches,moreh701,68,unknown,0,dry,none,dome,180,39176,colob001,garcj004,kelak001,,,
TOR201804290,TEX,TOR,TOR02,2018/04/29,0,1:08PM,day,true,timmt901,drakr901,muchm901,wintm901,park,pitches,moreh701,68,unknown,0,dry,none,dome,157,31669,happj001,perem004,,,,
TOR201805080,SEA,TOR,TOR02,2018/05/08,0,7:08PM,night,true,hoyej901,wolcq901,kellj901,hudsm901,park,pitches,moreh701,68,unknown,0,dry,none,dome,139,20513,paxtj001,strom001,,,,
TOR201805090,SEA,TOR,TOR02,2018/05/09,0,7:08PM,night,true,wolcq901,kellj901,hudsm901,hoyej901,park,pitches,moreh701,62,torf,12,unknown,unknown,sunny,188,20290,teper001,nicaj001,clipt001,,,
TOR201805100,SEA,TOR,TOR02,2018/05/10,0,7:07PM,night,true,kellj901,hudsm901,hoyej901,wolcq901,park,pitches,starh701,68,unknown,0,dry,none,dome,178,22315,leakm001,happj001,,,,
TOR201805110,BOS,TOR,TOR02,2018/05/11,0,7:08PM,night,true,hicke901,kulpr901,mealj901,morag901,park,pitches,lajor701,68,unknown,0,dry,none,dome,234,28695,gavis001,johnb004,,,,
TOR201805120,BOS,TOR,TOR02,2018/05/12,0,4:08PM,day,true,kulpr901,mealj901,morag901,hicke901,park,pitches,lajor701,68,unknown,0,dry,none,dome,191,37588,pricd001,estrm001,kimbc001,,,
TOR201805130,BOS,TOR,TOR02,2018/05/13,0,1:08PM,day,true,mealj901,morag901,hicke901,kulpr901,park,pitches,lajor701,59,rtol,15,unknown,unknown,sunny,222,37888,velah001,biagj001,kellj001,,,
TOR201805170,OAK,TOR,TOR02,2018/05/17,0,7:07PM,night,true,johna901,gibsh902,lives901,gormb901,park,pitches,starh701,67,rtol,8,unknown,unknown,sunny,214,22893,petiy001,sanca006,,,,
TOR201805180,OAK,TOR,TOR02,2018/05/18,0,7:08PM,night,true,gibsh902,lives901,gormb901,johna901,park,pitches,moreh701,68,unknown,0,dry,none,dome,175,21703,could001,estrm001,treib001,,,
TOR201805190,OAK,TOR,TOR02,2018/05/19,0,1:09PM,day,true,lives901,gormb901,johna901,gibsh902,park,pitches,moreh701,68,unknown,0,dry,none,dome,196,35786,pagae001,clipt001,treib001,,,
TOR201805200,OAK,TOR,TOR02,2018/05/20,0,1:07PM,day,true,gormb901,johna901,gibsh902,lives901,park,pitches,moreh701,64,fromcf,8,unknown,unknown,cloudy,191,30676,mengd001,biagj001,,,,
TOR201805220,ANA,TOR,TOR02,2018/05/22,0,7:07PM,night,true,dimum901,wegnm901,reynj901,may-b901,park,pitches,starh701,68,unknown,0,dry,none,dome,151,21480,happj001,richg002,clipt001,,,
TOR201805230,ANA,TOR,TOR02,2018/05/23,0,7:08PM,night,true,wegnm901,reynj901,may-b901,dimum901,park,pitches,starh701,77,fromcf,12,unknown,unknown,sunny,225,25504,andej005,clipt001,parkb001,,,
TOR201805240,ANA,TOR,TOR02,2018/05/24,0,12:38PM,day,true,reynj901,may-b901,dimum901,wegnm901,park,pitches,starh701,73,tocf,6,unknown,unknown,sunny,173,43344,tropn001,estrm001,,,,
TOR201806050,NYA,TOR,TOR02,2018/06/05,0,7:08PM,night,true,millb901,ticht901,porta901,herna901,park,pitches,lajor701,68,unknown,0,dry,none,dome,158,29308,sabac001,oh--s001,,,,
TOR201806060,NYA,TOR,TOR02,2018/06/06,0,7:09PM,night,true,ticht901,porta901,herna901,millb901,park,pitches,lajor701,57,tocf,8,unknown,unknown,sunny,221,27838,robed002,biagj001,chapa001,,,
TOR201806070,BAL,TOR,TOR02,2018/06/07,0,7:09PM,night,true,barkl901,woodt901,littw901,barrt901,park,pitches,starh701,72,tocf,7,unknown,unknown,cloudy,193,24494,barnd002,castm002,,,,
TOR201806080,BAL,TOR,TOR02,2018/06/08,0,7:07PM,night,true,woodt901,littw901,barrt901,barkl901,park,pitches,starh701,72,rtol,4,unknown,unknown,sunny,164,28863,happj001,casha001,teper001,,,
TOR201806090,BAL,TOR,TOR02,2018/06/09,0,1:08PM,day,true,littw901,barrt901,barkl901,woodt901,park,pitches,starh701,68,tocf,6,unknown,unknown,cloudy,199,34643,axfoj001,givem001,,,,
TOR201806100,BAL,TOR,TOR02,2018/06/10,0,1:08PM,day,true,barrt901,barkl901,woodt901,littw901,park,pitches,starh701,68,tocf,20,unknown,unknown,sunny,183,33485,estrm001,cobba001,,,,
TOR201806150,WAS,TOR,TOR02,2018/06/15,0,7:09PM,night,true,hoyej901,ortir901,kellj901,wolcq901,park,pitches,moreh701,75,fromrf,3,unknown,unknown,sunny,155,29633,oh--s001,gonzg003,teper001,,,
TOR201806160,WAS,TOR,TOR02,2018/06/16,0,4:07PM,day,true,ortir901,kellj901,wolcq901,hoyej901,park,pitches,moreh701,81,tocf,10,unknown,unknown,sunny,154,36044,estrm001,schem001,clipt001,,,
TOR201806170,WAS,TOR,TOR02,2018/06/17,0,1:09PM,day,true,kellj901,wolcq901,hoyej901,ortir901,park,pitches,moreh701,79,tocf,4,unknown,unknown,sunny,210,35146,teper001,madsr001,,,,
TOR201806190,ATL,TOR,TOR02,2018/06/19,0,7:07PM,night,true,drakr901,wintm901,muchm901,timmt901,park,pitches,lajor701,68,ltor,5,unknown,unknown,cloudy,183,32466,frees001,garcj004,,,,
TOR201806200,ATL,TOR,TOR02,2018/06/20,0,12:37PM,day,true,wintm901,muchm901,timmt901,drakr901,park,pitches,lajor701,68,tocf,8,unknown,unknown,sunny,150,45563,happj001,sanca004,teper001,,,
TOR201806290,DET,TOR,TOR02,2018/06/29,0,7:08PM,night,true,carlm901,davig901,hobep901,lentn901,park,pitches,moreh701,84,tocf,12,unknown,unknown,sunny,153,24068,strom001,lirif001,clipt001,,,
TOR201806300,DET,TOR,TOR02,2018/06/30,0,1:09PM,day,true,davig901,hobep901,lentn901,carlm901,park,pitches,moreh701,68,unknown,0,dry,none,dome,158,27066,oh--s001,jimej003,,,,
TOR201807010,DET,TOR,TOR02,2018/07/01,0,1:22PM,day,true,hobep901,lentn901,carlm901,davig901,park,pitches,moreh701,68,unknown,0,dry,none,dome,151,37445,zimmj003,happj001,,,,
TOR201807020,DET,TOR,TOR02,2018/07/02,0,1:07PM,day,true,lentn901,carlm901,davig901,knigb901,park,pitches,moreh701,68,unknown,0,dry,none,dome,164,29575,jimej003,oh--s001,hardb001,,,
TOR201807030,NYN,TOR,TOR02,2018/07/03,0,7:08PM,night,true,wolfj901,reybd901,blakr901,holbs901,park,pitches,starh701,81,rtol,6,unknown,unknown,sunny,193,24010,axfoj001,petet001,clipt001,,,
TOR201807040,NYN,TOR,TOR02,2018/07/04,0,7:08PM,night,true,reybd901,blakr901,holbs901,wolfj901,park,pitches,starh701,81,rtol,9,unknown,unknown,sunny,166,26038,lugos001,strom001,famij001,,,
TOR201807060,NYA,TOR,TOR02,2018/07/06,0,7:07PM,night,true,fleta901,barrl901,libkj901,welkb901,park,pitches,lajor701,73,tolf,14,unknown,unknown,sunny,187,37254,biagj001,grays001,,,,
TOR201807070,NYA,TOR,TOR02,2018/07/07,0,4:07PM,day,true,barrl901,libkj901,welkb901,fleta901,park,pitches,lajor701,78,tocf,8,unknown,unknown,sunny,211,44352,sevel001,happj001,,,,
TOR201807080,NYA,TOR,TOR02,2018/07/08,0,1:08PM,day,true,libkj901,welkb901,fleta901,barrl901,park,pitches,starh701,77,tocf,6,unknown,unknown,sunny,171,39866,greec003,clipt001,robed002,,,
TOR201807200,BAL,TOR,TOR02,2018/07/20,0,7:08PM,night,true,eddid901,westj901,mahrn901,fostm901,park,pitches,starh701,78,tolf,13,unknown,unknown,cloudy,181,31115,axfoj001,fry-p001,,,,
TOR201807210,BAL,TOR,TOR02,2018/07/21,0,1:09PM,day,true,westj901,mahrn901,fostm901,eddid901,park,pitches,starh701,75,rtol,18,unknown,unknown,sunny,150,35912,strom001,cobba001,teper001,,,
TOR201807220,BAL,TOR,TOR02,2018/07/22,0,1:08PM,day,true,mahrn901,fostm901,eddid901,westj901,park,pitches,starh701,68,unknown,0,dry,none,dome,174,39021,axfoj001,scott003,clipt001,,,
TOR201807230,MIN,TOR,TOR02,2018/07/23,0,7:08PM,night,true,rackd901,wendh902,barbs901,vanol901,park,pitches,lajor701,68,unknown,0,dry,none,dome,198,25405,mejia001,santl001,,,,
TOR201807240,MIN,TOR,TOR02,2018/07/24,0,7:08PM,night,true,wendh902,barbs901,vanol901,rackd901,park,pitches,lajor701,68,unknown,0,dry,none,dome,150,31933,berrj001,borur001,,,,
TOR201807250,MIN,TOR,TOR02,2018/07/25,0,4:08PM,day,true,barbs901,vanol901,rackd901,wendh902,park,pitches,lajor701,82,fromcf,5,unknown,unknown,cloudy,260,32686,belim001,petrj001,,,,
TOR201808070,BOS,TOR,TOR02,2018/08/07,0,7:08PM,night,true,hicke901,dejer901,morag901,mealj901,park,pitches,moreh701,81,rtol,5,unknown,unknown,unknown,207,31855,kimbc001,gilek001,,,,
TOR201808080,BOS,TOR,TOR02,2018/08/08,0,7:07PM,night,true,dejer901,morag901,mealj901,hicke901,park,pitches,moreh701,68,unknown,0,dry,none,dome,182,36798,johnb004,hausm001,,,,
TOR201808090,BOS,TOR,TOR02,2018/08/09,0,7:07PM,night,true,morag901,mealj901,hicke901,dejer901,park,pitches,moreh701,68,unknown,0,dry,none,dome,169,28415,borur001,porcr001,,,,
TOR201808100,TBA,TOR,TOR02,2018/08/10,0,7:07PM,night,true,barrl901,randt901,addir901,welkb901,park,pitches,starh701,75,torf,5,unknown,unknown,sunny,147,23082,snelb001,estrm001,,,,
TOR201808110,TBA,TOR,TOR02,2018/08/11,0,4:34PM,day,true,randt901,addir901,welkb901,barrl901,park,pitches,lajor701,79,tocf,4,unknown,unknown,sunny,176,38797,castd002,gavis001,romos001,,,
TOR201808120,TBA,TOR,TOR02,2018/08/12,0,1:09PM,day,true,addir901,welkb901,barrl901,randt901,park,pitches,starh701,81,rtol,7,unknown,unknown,sunny,154,33746,garcj004,alvaj004,gilek001,,,
TOR201808200,BAL,TOR,TOR02,2018/08/20,0,7:07PM,night,true,hamaa901,blakr901,belld901,cuzzp901,park,pitches,lajor701,75,rtol,14,unknown,unknown,overcast,154,25031,estrm001,casha001,gilek001,,,
TOR201808210,BAL,TOR,TOR02,2018/08/21,0,7:08PM,night,true,blakr901,belld901,cuzzp901,hamaa901,park,pitches,lajor701,68,unknown,0,dry,none,dome,159,25855,gavis001,bundd001,,,,
TOR201808220,BAL,TOR,TOR02,2018/08/22,0,12:38PM,day,true,belld901,cuzzp901,hamaa901,blakr901,park,pitches,lajor701,72,fromcf,19,unknown,unknown,unknown,157,40595,pannt001,hessd001,,,,
TOR201808240,PHI,TOR,TOR02,2018/08/24,0,7:07PM,night,true,hobep901,knigb901,whitc901,davig901,park,pitches,starh701,77,fromcf,7,unknown,unknown,cloudy,163,26292,borur001,arrij001,gilek001,,,
TOR201808250,PHI,TOR,TOR02,2018/08/25,0,4:07PM,day,true,knigb901,whitc901,davig901,hobep901,park,pitches,starh701,68,unknown,0,dry,none,dome,179,33127,biagj001,domis001,gilek001,,,
TOR201808260,PHI,TOR,TOR02,2018/08/26,0,1:08PM,day,true,whitc901,davig901,hobep901,knigb901,park,pitches,starh701,77,ltor,7,unknown,unknown,cloudy,197,28209,velav001,estrm001,,,,
TOR201809030,TBA,TOR,TOR02,2018/09/03,0,7:08PM,night,true,hoyej901,wolcq901,dejer901,onorb901,park,pitches,moreh701,79,ltor,4,unknown,unknown,unknown,159,18034,chiry001,strom001,,,,
TOR201809040,TBA,TOR,TOR02,2018/09/04,0,7:07PM,night,true,wolcq901,dejer901,onorb901,hoyej901,park,pitches,moreh701,79,rtol,7,unknown,unknown,sunny,158,17594,woodh001,borur001,romos001,,,
TOR201809050,TBA,TOR,TOR02,2018/09/05,0,7:08PM,night,true,dejer901,onorb901,hoyej901,wolcq901,park,pitches,moreh701,68,unknown,0,dry,none,dome,162,17872,sanca006,glast001,,,,
TOR201809060,CLE,TOR,TOR02,2018/09/06,0,7:08PM,night,true,whitc901,porta901,herna901,ticht901,park,pitches,lajor701,77,fromcf,8,unknown,unknown,unknown,173,20618,biebs001,gavis001,,,,
TOR201809070,CLE,TOR,TOR02,2018/09/07,0,7:07PM,night,true,porta901,herna901,ticht901,whitc901,park,pitches,lajor701,72,fromcf,6,unknown,unknown,cloudy,231,26830,barnd002,cimba001,,,,
TOR201809080,CLE,TOR,TOR02,2018/09/08,0,4:08PM,day,true,herna901,ticht901,whitc901,porta901,park,pitches,lajor701,61,rtol,9,unknown,unknown,cloudy,218,35353,tomlj001,reids001,allec002,,,
TOR201809090,CLE,TOR,TOR02,2018/09/09,0,1:08PM,day,true,ticht901,whitc901,porta901,herna901,park,pitches,lajor701,68,unknown,0,dry,none,dome,163,31184,pannt001,clevm001,gilek001,,,
TOR201809200,TBA,TOR,TOR02,2018/09/20,0,7:07PM,night,true,fleta901,nelsj901,diazl901,barbs901,park,pitches,moreh701,68,unknown,0,dry,none,dome,193,19478,pauld002,romos001,,,,
TOR201809210,TBA,TOR,TOR02,2018/09/21,0,7:08PM,night,true,nelsj901,diazl901,barbs901,fleta901,park,pitches,moreh701,78,ltor,19,unknown,unknown,unknown,200,21167,beekj001,reids001,pruia001,,,
TOR201809220,TBA,TOR,TOR02,2018/09/22,0,4:07PM,day,true,diazl901,barbs901,fleta901,nelsj901,park,pitches,moreh701,59,fromcf,6,unknown,unknown,sunny,164,27648,pannt001,glast001,gilek001,,,
TOR201809230,TBA,TOR,TOR02,2018/09/23,0,1:07PM,day,true,barbs901,fleta901,nelsj901,diazl901,park,pitches,moreh701,63,rtol,7,unknown,unknown,sunny,161,23944,snelb001,borur001,romos001,,,
TOR201809240,HOU,TOR,TOR02,2018/09/24,0,7:08PM,night,true,danlk901,estam901,drecb901,fairc901,park,pitches,starh701,68,unknown,0,dry,none,dome,192,23463,keucd001,estrm001,osunr001,,,
TOR201809250,HOU,TOR,TOR02,2018/09/25,0,7:09PM,night,true,estam901,drecb901,fairc901,danlk901,park,pitches,starh701,68,unknown,0,dry,none,dome,180,28440,jamej002,gavis001,osunr001,,,
TOR201809260,HOU,TOR,TOR02,2018/09/26,0,4:08PM,day,true,drecb901,fairc901,danlk901,estam901,park,pitches,starh701,66,ltor,16,unknown,unknown,cloudy,147,22828,biagj001,devec001,gilek001,,,
TBA201803290,BOS,TBA,STP01,2018/03/29,0,4:00PM,day,true,nelsj901,diazl901,fleta901,gonzm901,park,pitches,mathb701,72,unknown,0,dry,none,dome,180,31042,pruia001,smitc004,coloa001,,,
TBA201803300,BOS,TBA,STP01,2018/03/30,0,7:10PM,night,true,diazl901,fleta901,gonzm901,nelsj901,park,pitches,mathb701,72,unknown,0,dry,none,dome,166,19203,pricd001,roe-c001,kimbc001,,,
TBA201803310,BOS,TBA,STP01,2018/03/31,0,6:10PM,night,true,fleta901,gonzm901,nelsj901,diazl901,park,pitches,mathb701,72,unknown,0,dry,none,dome,201,17838,porcr001,kitta001,kimbc001,,,
TBA201804010,BOS,TBA,STP01,2018/04/01,0,1:10PM,day,true,gonzm901,nelsj901,diazl901,fleta901,park,pitches,mathb701,72,unknown,0,dry,none,dome,204,14256,velah001,alvaj004,kellj001,,,
TBA201804130,PHI,TBA,STP01,2018/04/13,0,7:10PM,night,true,blakr901,wolfj901,reybd901,holbs901,park,pitches,mathb701,72,unknown,0,dry,none,dome,173,13372,ramoe002,coloa001,nerih001,,,
TBA201804140,PHI,TBA,STP01,2018/04/14,0,6:10PM,night,true,wolfj901,reybd901,holbs901,blakr901,park,pitches,lantj701,72,unknown,0,dry,none,dome,166,20934,arrij001,archc001,,,,
TBA201804150,PHI,TBA,STP01,2018/04/15,0,1:10PM,day,true,reybd901,holbs901,blakr901,wolfj901,park,pitches,mathb701,72,unknown,0,dry,none,dome,214,19841,riosy001,yarbr001,,,,
TBA201804160,TEX,TBA,STP01,2018/04/16,0,7:10PM,night,true,estam901,marqa901,drecb901,fairc901,park,pitches,mathb701,72,unknown,0,dry,none,dome,169,9363,snelb001,perem004,,,,
TBA201804170,TEX,TBA,STP01,2018/04/17,0,7:10PM,night,true,marqa901,drecb901,fairc901,estam901,park,pitches,mathb701,72,unknown,0,dry,none,dome,164,8972,moorm003,chiry001,,,,
TBA201804180,TEX,TBA,STP01,2018/04/18,0,1:10PM,day,true,drecb901,fairc901,estam901,marqa901,park,pitches,mathb701,72,unknown,0,dry,none,dome,156,8657,farij001,hamec001,coloa001,,,
TBA201804200,MIN,TBA,STP01,2018/04/20,0,7:10PM,night,true,hudsm901,hoyej901,wolcq901,kellj901,park,pitches,lantj701,72,unknown,0,dry,none,dome,210,9786,coloa001,dukez001,,,,
TBA201804210,MIN,TBA,STP01,2018/04/21,0,6:10PM,night,true,hoyej901,wolcq901,kellj901,hudsm901,park,pitches,clodt701,72,unknown,0,dry,none,dome,173,10106,snelb001,gibsk002,,,,
TBA201804220,MIN,TBA,STP01,2018/04/22,0,1:10PM,day,true,wolcq901,kellj901,hudsm901,hoyej901,park,pitches,lantj701,72,unknown,0,dry,none,dome,219,12515,coloa001,reeda001,,,,
TBA201805040,TOR,TBA,STP01,2018/05/04,0,7:10PM,night,true,culbf901,buckc901,rehaj901,onorb901,park,pitches,mathb701,72,unknown,0,dry,none,dome,159,11117,yarbr001,happj001,,,,
TBA201805050,TOR,TBA,STP01,2018/05/05,0,6:10PM,night,true,buckc901,rehaj901,onorb901,culbf901,park,pitches,mathb701,72,unknown,0,dry,none,dome,172,16297,farij001,sanca006,coloa001,,,
TBA201805060,TOR,TBA,STP01,2018/05/06,0,1:10PM,day,true,rehaj901,onorb901,culbf901,buckc901,park,pitches,mathb701,72,unknown,0,dry,none,dome,176,14032,teper001,coloa001,osunr001,,,
TBA201805080,ATL,TBA,STP01,2018/05/08,0,7:10PM,night,true,cuzzp901,hamaa901,segac901,hallt901,park,pitches,mathb701,72,unknown,0,dry,none,dome,175,15382,newcs001,snelb001,vizca001,,,
TBA201805090,ATL,TBA,STP01,2018/05/09,0,7:11PM,night,true,hamaa901,segac901,hallt901,cuzzp901,park,pitches,mathb701,72,unknown,0,dry,none,dome,171,12082,tehej001,yarbr001,vizca001,,,
TBA201805220,BOS,TBA,STP01,2018/05/22,0,7:10PM,night,true,hamaa901,belld901,hallt901,cuzzp901,park,pitches,mathb701,72,unknown,0,dry,none,dome,175,10642,salec001,farij001,kimbc001,,,
TBA201805230,BOS,TBA,STP01,2018/05/23,0,7:10PM,night,true,belld901,hallt901,cuzzp901,hamaa901,park,pitches,mathb701,72,unknown,0,dry,none,dome,190,10194,kellj001,coloa001,kimbc001,,,
TBA201805240,BOS,TBA,STP01,2018/05/24,0,7:10PM,night,true,hallt901,cuzzp901,hamaa901,belld901,park,pitches,mathb701,72,unknown,0,dry,none,dome,178,12468,snelb001,porcr001,coloa001,,,
TBA201805250,BAL,TBA,STP01,2018/05/25,0,7:09PM,night,true,may-b901,dimum901,wegnm901,reynj901,park,pitches,mathb701,72,unknown,0,dry,none,dome,167,11354,hessd001,romos001,bracb001,,,
TBA201805260,BAL,TBA,STP01,2018/05/26,0,4:10PM,day,true,dimum901,wegnm901,reynj901,may-b901,park,pitches,mathb701,72,unknown,0,dry,none,dome,148,14744,banda001,casha001,,,,
TBA201805270,BAL,TBA,STP01,2018/05/27,0,1:10PM,day,true,wegnm901,reynj901,may-b901,dimum901,park,pitches,mathb701,72,unknown,0,dry,none,dome,190,13311,nunov001,gausk001,pruia001,,,
TBA201806070,SEA,TBA,STP01,2018/06/07,0,7:10PM,night,true,may-b901,rackd901,vanol901,guccc901,park,pitches,lantj701,72,unknown,0,dry,none,dome,163,10342,leakm001,pruia001,,,,
TBA201806080,SEA,TBA,STP01,2018/06/08,0,7:10PM,night,true,rackd901,hudsm901,guccc901,may-b901,park,pitches,lantj701,72,unknown,0,dry,none,dome,170,12435,gonzm005,fontw001,diaze006,,,
TBA201806090,SEA,TBA,STP01,2018/06/09,0,4:10PM,day,true,hudsm901,guccc901,may-b901,rackd901,park,pitches,clodt701,72,unknown,0,dry,none,dome,172,12258,snelb001,hernf002,roe-c001,,,
TBA201806100,SEA,TBA,STP01,2018/06/10,0,1:09PM,day,true,guccc901,vanol901,rackd901,hudsm901,park,pitches,clodt701,72,unknown,0,dry,none,dome,170,10512,paxtj001,alvaj004,diaze006,,,
TBA201806110,TOR,TBA,STP01,2018/06/11,0,7:10PM,night,true,westj901,fairc901,eddid901,rippm901,park,pitches,mathb701,72,unknown,0,dry,none,dome,154,10769,yarbr001,gavis001,,,,
TBA201806120,TOR,TBA,STP01,2018/06/12,0,7:10PM,night,true,fairc901,eddid901,rippm901,westj901,park,pitches,mathb701,72,unknown,0,dry,none,dome,161,11162,pruia001,garcj004,romos001,,,
TBA201806130,TOR,TBA,STP01,2018/06/13,0,1:10PM,day,true,eddid901,rippm901,westj901,fairc901,park,pitches,mathb701,72,unknown,0,dry,none,dome,180,10847,castd002,teper001,,,,
TBA201806220,NYA,TBA,STP01,2018/06/22,0,7:10PM,night,true,cuzzp901,belld901,hallt901,barbs901,park,pitches,mathb701,72,unknown,0,dry,none,dome,188,27252,yarbr001,sabac001,romos001,,,
TBA201806230,NYA,TBA,STP01,2018/06/23,0,4:10PM,day,true,belld901,hallt901,barbs901,cuzzp901,park,pitches,mathb701,72,unknown,0,dry,none,dome,159,29831,fontw001,grays001,,,,
TBA201806240,NYA,TBA,STP01,2018/06/24,0,1:11PM,day,true,hallt901,barbs901,cuzzp901,belld901,park,pitches,mathb701,72,unknown,0,dry,none,dome,256,23667,yarbr001,shrec001,,,,
TBA201806250,WAS,TBA,STP01,2018/06/25,0,7:10PM,night,true,fairc901,marqa901,ortir901,drecb901,park,pitches,mathb701,72,unknown,0,dry,none,dome,171,13624,snelb001,gonzg003,,,,
TBA201806260,WAS,TBA,STP01,2018/06/26,0,12:11PM,day,true,marqa901,ortir901,drecb901,fairc901,park,pitches,mathb701,72,unknown,0,dry,none,dome,165,14289,eovan001,schem001,romos001,,,
TBA201806280,HOU,TBA,STP01,2018/06/28,0,7:10PM,night,true,laynj901,carav901,bakej902,gibsg901,park,pitches,mathb701,72,unknown,0,dry,none,dome,173,12305,mccul002,yarbr001,rondh001,,,
TBA201806290,HOU,TBA,STP01,2018/06/29,0,7:10PM,night,true,carav901,bakej902,gibsg901,laynj901,park,pitches,mathb701,72,unknown,0,dry,none,dome,155,15797,fontw001,coleg001,alvaj004,,,
TBA201806300,HOU,TBA,STP01,2018/06/30,0,4:10PM,day,true,bakej902,gibsg901,laynj901,carav901,park,pitches,mathb701,72,unknown,0,dry,none,dome,159,18378,nunov001,verlj001,romos001,,,
TBA201807010,HOU,TBA,STP01,2018/07/01,0,1:10PM,day,true,gibsg901,laynj901,carav901,bakej902,park,pitches,mathb701,72,unknown,0,dry,none,dome,156,19334,snelb001,mortc002,romos001,,,
TBA201807090,DET,TBA,STP01,2018/07/09,0,7:10PM,night,true,welkb901,fleta901,mahrn901,barrl901,park,pitches,clodt701,72,unknown,0,dry,none,dome,235,14229,andrm001,hardb001,,,,
TBA201807100,DET,TBA,STP01,2018/07/10,0,7:10PM,night,true,fleta901,mahrn901,barrl901,welkb901,park,pitches,lantj701,72,unknown,0,dry,none,dome,145,13478,alvaj004,boydm001,romos001,,,
TBA201807110,DET,TBA,STP01,2018/07/11,0,12:10PM,day,true,mahrn901,barrl901,welkb901,fleta901,park,pitches,lantj701,72,unknown,0,dry,none,dome,160,13922,yarbr001,zimmj003,romos001,,,
TBA201807200,MIA,TBA,STP01,2018/07/20,0,7:10PM,night,true,gonzm901,nelsj901,fleta901,diazl901,park,pitches,mathb701,72,unknown,0,dry,none,dome,174,13248,strad003,castd002,conla001,,,
TBA201807210,MIA,TBA,STP01,2018/07/21,0,6:10PM,night,true,nelsj901,fleta901,diazl901,gonzm901,park,pitches,mathb701,72,unknown,0,dry,none,dome,168,13808,lopep002,yarbr001,barrk002,,,
TBA201807220,MIA,TBA,STP01,2018/07/22,0,1:10PM,day,true,fleta901,diazl901,gonzm901,nelsj901,park,pitches,mathb701,72,unknown,0,dry,none,dome,184,11828,kolaa001,barrk002,,,,
TBA201807230,NYA,TBA,STP01,2018/07/23,0,7:10PM,night,true,wintm901,timmt901,muchm901,herna901,park,pitches,mathb701,72,unknown,0,dry,none,dome,206,14670,andrm001,sevel001,alvaj004,,,
TBA201807240,NYA,TBA,STP01,2018/07/24,0,7:10PM,night,true,timmt901,muchm901,herna901,wintm901,park,pitches,mathb701,72,unknown,0,dry,none,dome,157,19579,tanam001,chiry001,,,,
TBA201807250,NYA,TBA,STP01,2018/07/25,0,12:11PM,day,true,muchm901,herna901,wintm901,timmt901,park,pitches,mathb701,72,unknown,0,dry,none,dome,166,27372,castd002,cessl001,romos001,,,
TBA201807310,ANA,TBA,STP01,2018/07/31,0,7:10PM,night,true,ticht901,millb901,porta901,mahrn901,park,pitches,clodt701,72,unknown,0,dry,none,dome,197,15858,yarbr001,skagt001,,,,
TBA201808010,ANA,TBA,STP01,2018/08/01,0,7:09PM,night,true,millb901,porta901,mahrn901,ticht901,park,pitches,lantj701,72,unknown,0,dry,none,dome,181,9132,farij001,tropn001,,,,
