game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,oscorer
MIN200104170,KCA,MIN,MIN03,2001/04/17,0,7:07PM,night,true,coope901,gormb901,eddid901,crawj901,park,pitches,72,ltor,0,dry,none,dome,184,10623,wellb002,grimj001,,
MIN200104180,KCA,MIN,MIN03,2001/04/18,0,12:07PM,day,true,gormb901,eddid901,crawj901,coope901,park,pitches,72,ltor,0,dry,none,dome,184,12270,carrh001,cogat001,hawkl001,
MIN200104270,BAL,MIN,MIN03,2001/04/27,0,7:09PM,night,true,bonig901,mealj901,cuzzp901,froeb901,park,pitches,72,ltor,0,dry,none,dome,145,24369,maysj001,mercj001,hawkl001,
MIN200104280,BAL,MIN,MIN03,2001/04/28,0,6:08PM,night,true,mealj901,cuzzp901,froeb901,bonig901,park,pitches,72,torf,0,dry,none,dome,159,30479,mcelc001,redmm002,tromm001,
MIN200104290,BAL,MIN,MIN03,2001/04/29,0,1:08PM,day,true,cuzzp901,froeb901,bonig901,mealj901,park,pitches,72,unknown,0,dry,none,dome,150,23011,romej001,hentp001,hawkl001,
MIN200104300,NYA,MIN,MIN03,2001/04/30,0,7:08PM,night,true,guccc901,herna901,wendh902,morrd901,park,pitches,72,rtol,0,dry,none,dome,142,24629,radkb001,petta001,,
MIN200105010,NYA,MIN,MIN03,2001/05/01,0,7:07PM,night,true,herna901,wendh902,morrd901,guccc901,park,pitches,72,rtol,0,dry,none,dome,173,24505,mussm001,milte001,,
MIN200105020,NYA,MIN,MIN03,2001/05/02,0,7:07PM,night,true,wendh902,morrd901,guccc901,herna901,park,pitches,72,rtol,0,dry,none,dome,181,36825,maysj001,herno001,hawkl001,
MIN200105110,KCA,MIN,MIN03,2001/05/11,0,7:07PM,night,true,hirsj901,meric901,onorb901,welkb901,park,pitches,72,torf,0,dry,none,dome,197,19141,hawkl001,santj002,,
MIN200105120,KCA,MIN,MIN03,2001/05/12,0,6:08PM,night,true,meric901,onorb901,welkb901,hirsj901,park,pitches,72,ltor,0,dry,none,dome,205,26167,durbc001,radkb001,,
MIN200105130,KCA,MIN,MIN03,2001/05/13,0,1:08PM,day,true,onorb901,welkb901,hirsj901,meric901,park,pitches,72,rtol,0,dry,none,dome,168,18018,milte001,suzum001,,
MIN200105140,KCA,MIN,MIN03,2001/05/14,0,7:07PM,night,true,welkb901,hirsj901,meric901,onorb901,park,pitches,72,tolf,0,dry,none,dome,153,10049,maysj001,reicd001,hawkl001,
MIN200105150,BOS,MIN,MIN03,2001/05/15,0,7:08PM,night,true,hirsm901,bellw901,fostm901,kulpr901,park,pitches,72,tolf,0,dry,none,dome,194,15332,castf001,redmm002,,
MIN200105160,BOS,MIN,MIN03,2001/05/16,0,7:07PM,night,true,bellw901,fostm901,kulpr901,hirsm901,park,pitches,72,fromrf,0,dry,none,dome,140,22006,wellb002,schop001,hawkl001,
MIN200105170,BOS,MIN,MIN03,2001/05/17,0,12:09PM,day,true,fostm901,kulpr901,hirsm901,bellw901,park,pitches,72,ltor,0,dry,none,dome,147,18466,radkb001,arror001,,
MIN200105220,SEA,MIN,MIN03,2001/05/22,0,7:08PM,night,true,culbf901,scotd901,fleta901,younl901,park,pitches,72,tocf,0,dry,none,dome,208,29005,wellb002,abbop001,,
MIN200105230,SEA,MIN,MIN03,2001/05/23,0,12:08PM,day,true,scotd901,younl901,wolfj901,culbf901,park,pitches,72,torf,0,dry,none,dome,198,26605,rhoda001,carrh001,sasak001,
MIN200105250,OAK,MIN,MIN03,2001/05/25,0,7:09PM,night,true,mckej901,joycj901,craft901,millb901,park,pitches,72,tocf,0,dry,none,dome,169,20866,muldm001,maysj001,isrij001,
MIN200105261,OAK,MIN,MIN03,2001/05/26,1,2:08PM,day,true,joycj901,craft901,millb901,mckej901,park,pitches,72,ltor,0,dry,none,dome,225,0,mecij001,wellb002,guthm001,
MIN200105262,OAK,MIN,MIN03,2001/05/26,2,6:25PM,night,true,craft901,millb901,mckej901,drakr901,park,pitches,72,ltor,0,dry,none,dome,243,38047,guare001,guthm001,,
MIN200105270,OAK,MIN,MIN03,2001/05/27,0,1:09PM,day,true,millb901,mckej901,joycj901,craft901,park,pitches,72,ltor,0,dry,none,dome,179,29276,guare001,zitob001,,
MIN200106040,CLE,MIN,MIN03,2001/06/04,0,7:08PM,night,true,wintm901,barrt901,marqa901,ripps901,park,pitches,72,ltor,0,dry,none,dome,218,20613,guare001,shuep001,,
MIN200106050,CLE,MIN,MIN03,2001/06/05,0,7:07PM,night,true,barrt901,marqa901,ripps901,wintm901,park,pitches,72,fromcf,0,dry,none,dome,203,22022,wrigj002,romej001,,
MIN200106060,CLE,MIN,MIN03,2001/06/06,0,6:08PM,night,true,marqa901,ripps901,wintm901,barrt901,park,pitches,72,fromcf,0,dry,none,dome,191,24031,shuep001,cresj001,wickb001,
MIN200106070,CLE,MIN,MIN03,2001/06/07,0,7:08PM,night,true,ripps901,wintm901,barrt901,marqa901,park,pitches,72,ltor,0,dry,none,dome,183,24671,colob001,radkb001,,
MIN200106080,PIT,MIN,MIN03,2001/06/08,0,7:08PM,night,true,reilm901,timmt901,buckc901,kellj901,park,pitches,72,ltor,0,dry,none,dome,176,29587,carrh001,olivo001,hawkl001,
MIN200106090,PIT,MIN,MIN03,2001/06/09,0,6:44PM,night,true,timmt901,buckc901,kellj901,reilm901,park,pitches,72,ltor,0,dry,none,dome,166,26685,maysj001,andej002,hawkl001,
MIN200106100,PIT,MIN,MIN03,2001/06/10,0,1:08PM,day,true,buckc901,kellj901,reilm901,timmt901,park,pitches,72,tolf,0,dry,none,dome,196,24400,saues001,millt001,willm005,
MIN200106120,HOU,MIN,MIN03,2001/06/12,0,7:08PM,night,true,cedeg901,iassd901,hudsm901,welkt901,park,pitches,72,tolf,0,dry,none,dome,142,12280,radkb001,elars001,,
MIN200106130,HOU,MIN,MIN03,2001/06/13,0,7:07PM,night,true,iassd901,hudsm901,welkt901,cedeg901,park,pitches,72,tolf,0,dry,none,dome,137,13545,milte001,reyns001,,
MIN200106140,HOU,MIN,MIN03,2001/06/14,0,7:07PM,night,true,hudsm901,welkt901,cedeg901,iassd901,park,pitches,72,rtol,0,dry,none,dome,160,15601,oswar001,maysj001,,
MIN200106260,CHA,MIN,MIN03,2001/06/26,0,7:08PM,night,true,carlm901,hollm901,davig901,riekr901,park,pitches,72,torf,0,dry,none,dome,199,16200,millt001,foulk001,,
MIN200106270,CHA,MIN,MIN03,2001/06/27,0,6:07PM,night,true,hollm901,davig901,riekr901,carlm901,park,pitches,72,fromlf,0,dry,none,dome,162,19576,lohsk001,wellk001,hawkl001,
MIN200106280,CHA,MIN,MIN03,2001/06/28,0,12:08PM,day,true,davig901,riekr901,carlm901,hollm901,park,pitches,72,tolf,0,dry,none,dome,172,24013,lowes001,radkb001,,
MIN200106290,DET,MIN,MIN03,2001/06/29,0,7:07PM,night,true,hirsm901,bellw901,fostm901,kulpr901,park,pitches,72,fromrf,0,dry,none,dome,161,21312,wellb002,murrh001,hawkl001,
MIN200106300,DET,MIN,MIN03,2001/06/30,0,6:45PM,night,true,bellw901,fostm901,kulpr901,hirsm901,park,pitches,72,fromrf,0,dry,none,dome,132,34460,maysj001,holtc001,guare001,
MIN200107010,DET,MIN,MIN03,2001/07/01,0,1:08PM,day,true,fostm901,kulpr901,hirsm901,bellw901,park,pitches,72,ltor,0,dry,none,dome,161,21031,santj003,blaiw001,,
MIN200107060,CIN,MIN,MIN03,2001/07/06,0,7:08PM,night,true,shulj901,reynj901,roe-r901,everm901,park,pitches,72,tolf,0,dry,none,dome,166,35034,guare001,nichc002,hawkl001,
MIN200107070,CIN,MIN,MIN03,2001/07/07,0,6:16PM,night,true,reynj901,roe-r901,everm901,shulj901,park,pitches,72,tolf,0,dry,none,dome,174,33147,wellb002,browj003,hawkl001,
MIN200107080,CIN,MIN,MIN03,2001/07/08,0,1:09PM,day,true,roe-r901,everm901,shulj901,reynj901,park,pitches,72,ltor,0,dry,none,dome,146,28507,radkb001,desse001,,
MIN200107180,OAK,MIN,MIN03,2001/07/18,0,7:08PM,night,true,brinj901,nelsj901,fichm901,cousd901,park,pitches,72,fromlf,0,dry,none,dome,198,20024,hudst001,radkb001,,
MIN200107190,OAK,MIN,MIN03,2001/07/19,0,7:06PM,night,true,nelsj901,fichm901,cousd901,brinj901,park,pitches,72,rtol,0,dry,none,dome,226,19605,milte001,zitob001,hawkl001,
MIN200107200,SEA,MIN,MIN03,2001/07/20,0,7:08PM,night,true,marsr901,wendh902,wolfj901,herna901,park,pitches,72,tolf,0,dry,none,dome,172,36863,selea001,maysj001,,
MIN200107210,SEA,MIN,MIN03,2001/07/21,0,12:26PM,day,true,wendh902,wolfj901,herna901,marsr901,park,pitches,72,fromrf,0,dry,none,dome,175,33501,halaj001,johna001,sasak001,
MIN200107220,SEA,MIN,MIN03,2001/07/22,0,1:07PM,day,true,wolfj901,herna901,marsr901,wendh902,park,pitches,72,tolf,0,dry,none,dome,175,44665,abbop001,lohsk001,,
MIN200107230,SEA,MIN,MIN03,2001/07/23,0,12:08PM,day,true,herna901,marsr901,wendh902,wolfj901,park,pitches,72,fromrf,0,dry,none,dome,176,31220,moyej001,radkb001,sasak001,
MIN200108030,KCA,MIN,MIN03,2001/08/03,0,7:08PM,night,true,mealj901,cuzzp901,spiep901,kellj901,park,pitches,72,fromcf,0,dry,none,dome,217,21006,jonet003,hernr001,,
MIN200108040,KCA,MIN,MIN03,2001/08/04,0,6:06PM,night,true,cuzzp901,spiep901,kellj901,mealj901,park,pitches,72,ltor,0,dry,none,dome,191,32559,milte001,wilsk001,,
MIN200108050,KCA,MIN,MIN03,2001/08/05,0,1:08PM,day,true,spiep901,kellj901,mealj901,cuzzp901,park,pitches,72,fromcf,0,dry,none,dome,195,24363,byrdp001,maysj001,,
MIN200108070,CLE,MIN,MIN03,2001/08/07,0,7:07PM,night,true,reedr901,phild901,wegnm901,barkl901,park,pitches,72,ltor,0,dry,none,dome,176,28192,sabac001,reedr002,,
MIN200108080,CLE,MIN,MIN03,2001/08/08,0,6:09PM,night,true,phild901,wegnm901,barkl901,reedr901,park,pitches,72,ltor,0,dry,none,dome,239,38444,baezd001,wellb002,,
MIN200108090,CLE,MIN,MIN03,2001/08/09,0,12:06PM,day,true,wegnm901,barkl901,reedr901,phild901,park,pitches,72,ltor,0,dry,none,dome,189,30080,milte001,finlc001,hawkl001,
MIN200108170,TBA,MIN,MIN03,2001/08/17,0,7:07PM,night,true,mcclt901,emmep901,iassd901,packs901,park,pitches,72,rtol,0,dry,none,dome,180,18079,sturt001,reedr002,,
MIN200108180,TBA,MIN,MIN03,2001/08/18,0,6:47PM,night,true,emmep901,iassd901,packs901,mcclt901,park,pitches,72,tocf,0,dry,none,dome,171,30018,lohsk001,biern001,jonet003,
MIN200108190,TBA,MIN,MIN03,2001/08/19,0,1:07PM,day,true,iassd901,packs901,mcclt901,emmep901,park,pitches,72,rtol,0,dry,none,dome,162,35287,kennj001,milte001,,
MIN200108200,TOR,MIN,MIN03,2001/08/20,0,7:09PM,night,true,demud901,relic901,danlk901,gibsg901,park,pitches,72,tolf,0,dry,none,dome,152,16032,escok001,maysj001,kochb001,
MIN200108210,TOR,MIN,MIN03,2001/08/21,0,7:08PM,night,true,relic901,danlk901,gibsg901,demud901,park,pitches,72,tolf,0,dry,none,dome,177,13023,lyonb003,cresj001,kochb001,
MIN200108220,TOR,MIN,MIN03,2001/08/22,0,7:08PM,night,true,danlk901,gibsg901,demud901,relic901,park,pitches,72,fromrf,0,dry,none,dome,155,15303,reedr002,loaie001,,
MIN200108230,TOR,MIN,MIN03,2001/08/23,0,12:07PM,day,true,gibsg901,demud901,relic901,danlk901,park,pitches,72,rtol,0,dry,none,dome,182,16482,hallr001,lohsk001,,
MIN200108280,TEX,MIN,MIN03,2001/08/28,0,7:07PM,night,true,nelsj901,everm901,shulj901,reynj901,park,pitches,72,ltor,0,dry,none,dome,168,12213,olivd001,reedr002,,
MIN200108290,TEX,MIN,MIN03,2001/08/29,0,7:07PM,night,true,everm901,shulj901,reynj901,nelsj901,park,pitches,72,ltor,0,dry,none,dome,198,13682,milte001,bellr003,hawkl001,
MIN200108300,TEX,MIN,MIN03,2001/08/30,0,7:07PM,night,true,shulj901,reynj901,nelsj901,everm901,park,pitches,72,fromcf,0,dry,none,dome,168,11820,myeta001,maysj001,,
MIN200108310,ANA,MIN,MIN03,2001/08/31,0,7:08PM,night,true,crawj901,gormb901,eddid901,coope901,park,pitches,72,unknown,0,dry,none,dome,149,12070,radkb001,valdi001,jonet003,
MIN200109010,ANA,MIN,MIN03,2001/09/01,0,6:07PM,night,true,gormb901,eddid901,coope901,crawj901,park,pitches,72,unknown,0,dry,none,dome,220,18001,levia001,hawkl001,perct001,
MIN200109020,ANA,MIN,MIN03,2001/09/02,0,1:08PM,day,true,eddid901,coope901,crawj901,gormb901,park,pitches,72,unknown,0,dry,none,dome,157,17352,guare001,levia001,,
MIN200109180,DET,MIN,MIN03,2001/09/18,0,7:09PM,night,true,wegnm901,tscht901,reedr901,phild901,park,pitches,72,rtol,0,dry,none,dome,168,10878,radkb001,weavj002,,fritb701
MIN200109190,DET,MIN,MIN03,2001/09/19,0,7:08PM,night,true,tscht901,reedr901,phild901,wegnm901,park,pitches,72,rtol,0,dry,none,dome,148,10157,spars001,milte001,,
MIN200109200,DET,MIN,MIN03,2001/09/20,0,12:07PM,day,true,reedr901,phild901,wegnm901,tscht901,park,pitches,72,tolf,0,dry,none,dome,127,9754,maysj001,limaj001,,
MIN200109210,CLE,MIN,MIN03,2001/09/21,0,7:12PM,night,true,drakr901,marqa901,wintm901,barrt901,park,pitches,72,ltor,0,dry,none,dome,164,20038,reedr002,sabac001,guare001,
MIN200109220,CLE,MIN,MIN03,2001/09/22,0,12:32PM,day,true,marqa901,wintm901,barrt901,drakr901,park,pitches,72,ltor,0,dry,none,dome,200,33733,rincr001,radkb001,wickb001,
MIN200109230,CLE,MIN,MIN03,2001/09/23,0,1:11PM,day,true,wintm901,barrt901,drakr901,marqa901,park,pitches,72,ltor,0,dry,none,dome,157,21928,finlc001,milte001,wickb001,
MIN200110050,CHA,MIN,MIN03,2001/10/05,0,7:08PM,night,true,mealj901,cuzzp901,barrm901,froeb901,park,pitches,72,rtol,0,dry,none,dome,170,13631,buehm001,reedr002,foulk001,
MIN200110060,CHA,MIN,MIN03,2001/10/06,0,6:07PM,night,true,cuzzp901,barrm901,froeb901,mealj901,park,pitches,72,rtol,0,dry,none,dome,176,18599,cresj001,glovg001,guare001,
MIN200110070,CHA,MIN,MIN03,2001/10/07,0,1:09PM,day,true,barrm901,froeb901,mealj901,cuzzp901,park,pitches,72,unknown,0,dry,none,dome,166,14413,radkb001,wellk001,guare001,
TEX200104030,ANA,TEX,ARL02,2001/04/03,0,2:06PM,day,true,ripps901,wintm901,barrt901,marqa901,park,pitches,76,rtol,18,unknown,unknown,cloudy,151,49512,rogek001,schos001,crabt001,
TEX200104040,ANA,TEX,ARL02,2001/04/04,0,7:04PM,night,true,wintm901,barrt901,marqa901,ripps901,park,pitches,81,fromcf,10,unknown,unknown,cloudy,177,34321,olivd001,rappp001,,
TEX200104050,ANA,TEX,ARL02,2001/04/05,0,7:05PM,night,true,barrt901,marqa901,ripps901,wintm901,park,pitches,77,fromrf,20,unknown,unknown,cloudy,173,34120,ortir002,glynr001,,
TEX200104060,SEA,TEX,ARL02,2001/04/06,0,7:04PM,night,true,emmep901,mcclt901,rapue901,dimum901,park,pitches,77,fromrf,25,unknown,unknown,cloudy,223,34684,rhoda001,zimmj001,sasak001,
TEX200104070,SEA,TEX,ARL02,2001/04/07,0,7:04PM,night,true,mcclt901,rapue901,dimum901,emmep901,park,pitches,74,torf,1,unknown,unknown,overcast,207,41651,franr001,david002,sasak001,
TEX200104080,SEA,TEX,ARL02,2001/04/08,0,2:05PM,day,true,rapue901,dimum901,emmep901,mcclt901,park,pitches,81,rtol,20,unknown,unknown,cloudy,198,44306,venam002,panij001,crabt001,
TEX200104190,OAK,TEX,ARL02,2001/04/19,0,7:35PM,night,true,hudsm901,welkt901,timmt901,cedeg901,park,pitches,72,rtol,20,unknown,unknown,cloudy,224,33311,zitob001,rogek001,matht002,
TEX200104200,OAK,TEX,ARL02,2001/04/20,0,7:05PM,night,true,welkt901,timmt901,cedeg901,hudsm901,park,pitches,77,fromrf,20,unknown,unknown,overcast,179,39041,olivd001,hereg001,,
TEX200104210,OAK,TEX,ARL02,2001/04/21,0,7:05PM,night,true,timmt901,cedeg901,hudsm901,willc901,park,pitches,76,unknown,15,unknown,unknown,overcast,198,45174,muldm001,mahop001,isrij001,
TEX200104220,OAK,TEX,ARL02,2001/04/22,0,2:05PM,day,true,cedeg901,hudsm901,welkt901,timmt901,park,pitches,79,rtol,40,unknown,unknown,cloudy,195,32527,hellr001,hudst001,,
TEX200105010,DET,TEX,ARL02,2001/05/01,0,7:05PM,night,true,coope901,gormb901,crawj901,eddid901,park,pitches,78,fromrf,12,unknown,unknown,cloudy,181,25638,pattd001,zimmj001,jonet003,
TEX200105020,DET,TEX,ARL02,2001/05/02,0,7:05PM,night,true,gormb901,crawj901,eddid901,coope901,park,pitches,84,rtol,17,unknown,unknown,sunny,180,33825,holtc001,olivd001,andem002,
TEX200105030,DET,TEX,ARL02,2001/05/03,0,2:06PM,day,true,crawj901,eddid901,coope901,gormb901,park,pitches,81,fromrf,15,unknown,unknown,cloudy,168,34051,mlicd001,hellr001,,
TEX200105050,CHA,TEX,ARL02,2001/05/05,0,7:06PM,night,true,fostm901,kulpr901,bellw901,barkl901,park,pitches,73,fromrf,10,unknown,unknown,overcast,148,47674,glynr001,biddr001,zimmj001,
TEX200105060,CHA,TEX,ARL02,2001/05/06,0,2:05PM,day,true,kulpr901,bellw901,barkl901,fostm901,park,pitches,78,rtol,14,unknown,unknown,cloudy,185,34871,welld001,rogek001,foulk001,
TEX200105070,CHA,TEX,ARL02,2001/05/07,0,2:06PM,day,true,bellw901,coope901,hodgm901,knigb901,park,pitches,77,torf,5,unknown,unknown,cloudy,200,30073,garlj001,dickr001,foulk001,
TEX200105150,CLE,TEX,ARL02,2001/05/15,0,7:05PM,night,true,davig901,carlm901,tscht901,hodgm901,park,pitches,81,rtol,15,unknown,unknown,sunny,191,39348,sabac001,david002,wickb001,
TEX200105160,CLE,TEX,ARL02,2001/05/16,0,6:07PM,night,true,carlm901,tscht901,hodgm901,davig901,park,pitches,88,rtol,15,unknown,unknown,sunny,196,33695,shuep001,crabt001,wickb001,
TEX200105170,CLE,TEX,ARL02,2001/05/17,0,2:04PM,day,true,tscht901,hodgm901,davig901,carlm901,park,pitches,86,rtol,18,unknown,unknown,sunny,186,37191,rogek001,finlc001,,
TEX200105180,TOR,TEX,ARL02,2001/05/18,0,7:07PM,night,true,fichm901,cousd901,hollm901,brinj901,park,pitches,83,rtol,4,unknown,unknown,overcast,155,35368,carpc002,myeta001,,
TEX200105190,TOR,TEX,ARL02,2001/05/19,0,7:07PM,night,true,cousd901,hollm901,brinj901,fichm901,park,pitches,81,rtol,15,unknown,unknown,overcast,173,48336,quanp001,branj001,kochb001,
TEX200105200,TOR,TEX,ARL02,2001/05/20,0,2:06PM,day,true,nelsj901,brinj901,fichm901,cousd901,park,pitches,85,rtol,18,unknown,unknown,cloudy,178,33272,mahop001,michc001,zimmj001,
TEX200105290,KCA,TEX,ARL02,2001/05/29,0,7:36PM,night,true,crawj901,coope901,guccc901,eddid901,park,pitches,84,fromcf,12,unknown,unknown,cloudy,182,28606,hellr001,suzum001,,
TEX200105300,KCA,TEX,ARL02,2001/05/30,0,7:35PM,night,true,coope901,guccc901,eddid901,crawj901,park,pitches,86,rtol,12,unknown,unknown,cloudy,181,31290,reicd001,mahop001,,
TEX200105310,KCA,TEX,ARL02,2001/05/31,0,2:06PM,day,true,guccc901,eddid901,crawj901,coope901,park,pitches,82,torf,10,unknown,unknown,cloudy,186,31472,steib002,david002,wilsk001,
TEX200106010,MIN,TEX,ARL02,2001/06/01,0,7:35PM,night,true,demud901,relic901,danlk901,gibsg901,park,pitches,73,fromcf,15,unknown,unknown,cloudy,185,37617,cresj001,glynr001,guare001,
TEX200106020,MIN,TEX,ARL02,2001/06/02,0,7:35PM,night,true,relic901,danlk901,gibsg901,demud901,park,pitches,94,fromrf,12,unknown,unknown,sunny,197,46098,zimmj001,hawkl001,,
TEX200106030,MIN,TEX,ARL02,2001/06/03,0,2:06PM,day,true,danlk901,gibsg901,demud901,relic901,park,pitches,88,rtol,22,unknown,unknown,sunny,182,29649,milte001,hellr001,guare001,
TEX200106080,HOU,TEX,ARL02,2001/06/08,0,7:35PM,night,true,wintm901,barrt901,marqa901,ripps901,park,pitches,82,torf,12,unknown,unknown,cloudy,215,47120,doteo001,crabt001,jackm001,
TEX200106090,HOU,TEX,ARL02,2001/06/09,0,7:37PM,night,true,barrt901,marqa901,ripps901,wintm901,park,pitches,87,ltor,9,unknown,unknown,sunny,181,49603,hellr001,bottk001,,
TEX200106100,HOU,TEX,ARL02,2001/06/10,0,7:06PM,night,true,marqa901,ripps901,wintm901,barrt901,park,pitches,90,ltor,6,unknown,unknown,cloudy,187,41936,powej001,zimmj001,jackm001,
TEX200106190,ANA,TEX,ARL02,2001/06/19,0,7:36PM,night,true,mckej901,joycj901,craft901,millb901,park,pitches,86,fromcf,12,unknown,unknown,sunny,200,31158,morej001,schos001,zimmj001,
TEX200106200,ANA,TEX,ARL02,2001/06/20,0,7:35PM,night,true,joycj901,craft901,millb901,mckej901,park,pitches,90,fromrf,12,unknown,unknown,sunny,183,31789,ortir002,rogek001,perct001,
TEX200106210,ANA,TEX,ARL02,2001/06/21,0,7:47PM,night,true,craft901,millb901,mckej901,joycj901,park,pitches,78,ltor,10,unknown,unknown,cloudy,173,30337,hellr001,wisem001,zimmj001,
TEX200106290,OAK,TEX,ARL02,2001/06/29,0,7:36PM,night,true,diazl901,tscht901,reedr901,wegnm901,park,pitches,89,fromcf,16,unknown,unknown,sunny,185,40025,mahop001,magnm001,zimmj001,
TEX200106300,OAK,TEX,ARL02,2001/06/30,0,7:35PM,night,true,tscht901,reedr901,wegnm901,diazl901,park,pitches,82,rtol,5,unknown,unknown,sunny,193,42553,hilje001,rogek001,,
TEX200107010,OAK,TEX,ARL02,2001/07/01,0,8:40PM,night,true,reedr901,wegnm901,diazl901,tscht901,park,pitches,72,rtol,10,unknown,unknown,overcast,164,26547,venam002,muldm001,zimmj001,
TEX200107020,SEA,TEX,ARL02,2001/07/02,0,7:36PM,night,true,drakr901,demud901,relic901,gibsg901,park,pitches,90,fromcf,9,unknown,unknown,sunny,231,28487,nelsj001,petkm001,sasak001,
TEX200107030,SEA,TEX,ARL02,2001/07/03,0,7:37PM,night,true,demud901,relic901,gibsg901,drakr901,park,pitches,89,fromrf,12,unknown,unknown,cloudy,178,41849,selea001,olivd001,,
TEX200107040,SEA,TEX,ARL02,2001/07/04,0,7:37PM,night,true,relic901,gibsg901,drakr901,demud901,park,pitches,90,rtol,6,unknown,unknown,sunny,170,49103,bellr003,moyej001,venam002,
TEX200107050,SEA,TEX,ARL02,2001/07/05,0,7:36PM,night,true,gibsg901,drakr901,demud901,relic901,park,pitches,91,fromrf,10,unknown,unknown,sunny,172,29797,rogek001,stard001,,
TEX200107120,COL,TEX,ARL02,2001/07/12,0,7:35PM,night,true,scotd901,younl901,fleta901,culbf901,park,pitches,95,rtol,10,unknown,unknown,sunny,163,29322,rogek001,astap001,zimmj001,
TEX200107130,COL,TEX,ARL02,2001/07/13,0,7:36PM,night,true,younl901,fleta901,culbf901,scotd901,park,pitches,86,rtol,15,unknown,unknown,cloudy,161,37812,hellr001,hampm001,,
TEX200107140,COL,TEX,ARL02,2001/07/14,0,4:59PM,day,true,fleta901,culbf901,scotd901,younl901,park,pitches,100,ltor,3,unknown,unknown,cloudy,176,38009,chacs001,david002,,
TEX200107150,SFN,TEX,ARL02,2001/07/15,0,7:06PM,night,true,culbf901,scotd901,younl901,fleta901,park,pitches,98,fromrf,15,unknown,unknown,sunny,201,42082,hernl003,olivd001,nen-r001,
TEX200107160,SFN,TEX,ARL02,2001/07/16,0,7:36PM,night,true,barkl901,emmep901,bellw901,mcclt901,park,pitches,95,fromcf,10,unknown,unknown,sunny,166,32682,bellr003,jensr001,zimmj001,
TEX200107170,SFN,TEX,ARL02,2001/07/17,0,6:06PM,night,true,emmep901,bellw901,mcclt901,barkl901,park,pitches,91,fromrf,14,unknown,unknown,cloudy,169,31162,ruetk001,rogek001,,
TEX200107240,BAL,TEX,ARL02,2001/07/24,0,7:36PM,night,true,laynj901,randt901,guccc901,spiep901,park,pitches,95,rtol,8,unknown,unknown,sunny,170,35517,venam002,tromm001,zimmj001,
TEX200107251,BAL,TEX,ARL02,2001/07/25,1,5:05PM,night,true,randt901,kellk901,spiep901,laynj901,park,pitches,95,fromcf,10,unknown,unknown,cloudy,157,0,duchj001,parrj003,zimmj001,
TEX200107252,BAL,TEX,ARL02,2001/07/25,2,8:13PM,night,true,guccc901,spiep901,laynj901,kellk901,park,pitches,93,fromcf,10,unknown,unknown,sunny,162,37822,venam002,mercj001,zimmj001,
TEX200107260,BAL,TEX,ARL02,2001/07/26,0,7:35PM,night,true,spiep901,laynj901,randt901,guccc901,park,pitches,94,fromcf,10,unknown,unknown,sunny,174,41668,olivd001,towej001,venam002,
TEX200107270,TBA,TEX,ARL02,2001/07/27,0,7:36PM,night,true,katzt901,carlm901,tscht901,davig901,park,pitches,91,fromcf,10,unknown,unknown,cloudy,174,38213,bellr003,sturt001,,
TEX200107280,TBA,TEX,ARL02,2001/07/28,0,7:36PM,night,true,carlm901,tscht901,davig901,katzt901,park,pitches,96,fromrf,12,unknown,unknown,cloudy,199,39023,yan-e001,fostk001,,
TEX200107290,TBA,TEX,ARL02,2001/07/29,0,7:06PM,night,true,tscht901,davig901,katzt901,carlm901,park,pitches,92,rtol,12,unknown,unknown,cloudy,146,28084,hellr001,kennj001,,
TEX200108070,DET,TEX,ARL02,2001/08/07,0,7:36PM,night,true,rungb901,reilm901,buckc901,kellj901,park,pitches,92,fromcf,12,unknown,unknown,sunny,164,26621,perim001,venam002,,
TEX200108080,DET,TEX,ARL02,2001/08/08,0,7:35PM,night,true,reilm901,buckc901,kellj901,rungb901,park,pitches,96,rtol,12,unknown,unknown,cloudy,206,30016,pattd001,venam002,,
TEX200108090,DET,TEX,ARL02,2001/08/09,0,7:35PM,night,true,buckc901,kellj901,rungb901,reilm901,park,pitches,96,fromrf,16,unknown,unknown,sunny,188,27652,hellr001,spars001,,
TEX200108100,CLE,TEX,ARL02,2001/08/10,0,7:35PM,night,true,joycj901,timmt901,millb901,hollm901,park,pitches,100,fromrf,4,unknown,unknown,cloudy,160,47242,david002,woods001,,
TEX200108110,CLE,TEX,ARL02,2001/08/11,0,7:36PM,night,true,timmt901,millb901,hollm901,joycj901,park,pitches,85,ltor,7,unknown,unknown,cloudy,182,43145,petkm001,rockj001,zimmj001,
TEX200108120,CLE,TEX,ARL02,2001/08/12,0,7:06PM,night,true,millb901,hollm901,joycj901,timmt901,park,pitches,99,fromrf,7,unknown,unknown,cloudy,194,28765,sabac001,bellr003,,
TEX200108200,NYA,TEX,ARL02,2001/08/20,0,7:06PM,night,true,bellw901,fostm901,hirsm901,kulpr901,park,pitches,94,fromrf,14,unknown,unknown,sunny,204,35125,stanm003,morej001,,
TEX200108210,NYA,TEX,ARL02,2001/08/21,0,7:07PM,night,true,fostm901,hirsm901,spiep901,bellw901,park,pitches,94,rtol,12,unknown,unknown,cloudy,177,34940,david002,herno001,,
