game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,scorer,oscorer
SDN197606110,"""version 7RS(19) of 07/07/92""",PHI,SDN,SAN01,1976/06/11,0,0:00PM,night,false,rungp901,colon901,monte901,weyel901,"""Carl P. McCarty""","""Carl P. McCarty""",1994/08/08 11:28AM,park,none,0,unknown,-1,unknown,unknown,unknown,103,15754,kaatj101,fosta101,undet001,,"""Phillies""",
SDN197606120,"""version 7RS(19) of 07/07/92""",PHI,SDN,SAN01,1976/06/12,0,0:00PM,night,false,colon901,monte901,weyel901,rungp901,"""Carl P. McCarty""","""Carl P. McCarty""",1994/08/08 12:13PM,park,none,0,unknown,-1,unknown,unknown,unknown,239,24515,undet001,reynk101,schur101,,"""Phillies""",
SDN197606131,"""version 7RS(19) of 07/07/92""",PHI,SDN,SAN01,1976/06/13,1,0:00PM,day,false,monte901,weyel901,rungp901,colon901,"""Carl P. McCarty""","""Carl P. McCarty""",1994/08/09 9:39AM,park,none,0,unknown,-1,unknown,unknown,unknown,114,0,joner101,lonbj101,,,"""Phillies""",
SDN197606132,"""version 7RS(19) of 07/07/92""",PHI,SDN,SAN01,1976/06/13,2,0:00PM,day,false,weyel901,rungp901,colon901,monte901,"""Carl P. McCarty""","""Carl P. McCarty""",1994/08/09 9:54AM,park,none,0,unknown,-1,unknown,unknown,unknown,140,43473,folkr101,chril101,metzb101,,"""Phillies""",
SDN197606140,"""version 7RS(19) of 07/07/92""",MON,SDN,SAN01,1976/06/14,0,7:00PM,night,false,kiblj901,tatat901,harvd901,pullf901,"""D Knipe""","""D Knipe""",1998/02/21 8:25PM,park,none,0,unknown,-1,unknown,unknown,unknown,123,21774,stand101,strob101,,,"""Teams""",
SDN197606150,"""version 7RS(19) of 07/07/92""",MON,SDN,SAN01,1976/06/15,0,7:00PM,night,false,tatat901,harvd901,pullf901,kiblj901,"""D Knipe""","""D Knipe""",1998/02/22 12:30PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,9447,fosta101,carrd104,,,"""Teams""",
SDN197606160,"""version 7RS(19) of 07/07/92""",MON,SDN,SAN01,1976/06/16,0,1:00PM,day,false,harvd901,pullf901,kiblj901,tatat901,"""D Knipe""","""D Knipe""",1998/02/22 5:38PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,13306,freid101,wartd101,,,"""Teams""",
SDN197606210,"""version 7RS(19) of 07/07/92""",SFN,SDN,SAN01,1976/06/21,0,7:00PM,night,false,dalej901,sudoe901,engeb901,froeb901,"""D Knipe""","""D Knipe""",1998/03/17 8:39PM,park,none,0,unknown,-1,unknown,unknown,unknown,122,10627,freid101,montj001,,,"""Teams""",
SDN197606220,"""version 7RS(19) of 07/07/92""",SFN,SDN,SAN01,1976/06/22,0,7:00PM,night,false,sudoe901,engeb901,froeb901,dalej901,"""D Knipe""","""D Knipe""",1998/03/18 7:58PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,29940,joner101,dacqj101,,,"""Teams""",
SDN197606250,"""version 7RS(19) of 07/07/92""",ATL,SDN,SAN01,1976/06/25,0,7:00PM,night,false,sudoe901,engeb901,froeb901,dalej901,"""D Knipe""","""D Knipe""",1998/04/05 3:08PM,park,none,0,unknown,-1,unknown,unknown,unknown,136,11569,morer101,freid101,marsm101,,"""SDN""",
SDN197606261,"""version 7RS(19) of 07/07/92""",ATL,SDN,SAN01,1976/06/26,1,6:05PM,night,false,engeb901,froeb901,dalej901,sudoe901,"""D Knipe""","""D Knipe""",1998/04/08 8:10PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,0,metzb101,marsm101,,,"""SDN""",
SDN197606262,"""version 7RS(19) of 07/07/92""",ATL,SDN,SAN01,1976/06/26,2,0:00PM,night,false,froeb901,dalej901,sudoe901,engeb901,"""D Knipe""","""D Knipe""",1998/04/08 8:25PM,park,none,0,unknown,-1,unknown,unknown,unknown,126,27179,niekp001,spild001,,,"""SDN""",
SDN197606270,"""version 7RS(19) of 07/07/92""",ATL,SDN,SAN01,1976/06/27,0,1:05PM,day,false,dalej901,sudoe901,engeb901,froeb901,"""D Knipe""","""D Knipe""",1998/04/18 5:26PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,6947,strob101,messa101,,,"""SD N""",
SDN197606280,"""version 7RS(19) of 07/07/92""",CIN,SDN,SAN01,1976/06/28,0,7:00PM,night,false,gormt101,pryop901,mcshj901,willa901,"""Bill Disney""","""Bill Disney""",1995/11/12 1:49PM,park,none,0,unknown,-1,unknown,unknown,night,162,15435,alcas101,fosta101,borbp101,,"""Reds/Padres""",
SDN197606290,"""version 7RS(19) of 07/07/92""",CIN,SDN,SAN01,1976/06/29,0,7:00PM,night,false,pryop901,mcshj901,willa901,gormt101,"""Bill Disney""","""Bill Disney""",1995/11/12 3:56PM,park,none,0,unknown,-1,unknown,unknown,night,244,22107,zachp001,spild001,,,"""Reds/Padres""",
SDN197606300,"""version 7RS(19) of 07/07/92""",CIN,SDN,SAN01,1976/06/30,0,7:00PM,night,false,mcshj901,willa901,gormt101,pryop901,"""Bill Disney""","""Bill Disney""",1995/11/12 4:21PM,park,none,0,unknown,-1,unknown,unknown,night,109,32475,joner101,billj101,,,"""Reds/Padres""",
SDN197607010,"""version 7RS(19) of 07/07/92""",LAN,SDN,SAN01,1976/07/01,0,7:00PM,night,false,steld901,quicj901,willb901,wendh901,"""D Knipe""","""D Knipe""",1998/04/26 11:39AM,park,none,0,unknown,-1,unknown,unknown,unknown,143,15931,strob101,rau-d101,,,"""Teams""",
SDN197607020,"""version 7RS(19) of 07/07/92""",LAN,SDN,SAN01,1976/07/02,0,7:00PM,night,false,quicj901,willb901,wendh901,steld901,"""D Knipe""","""D Knipe""",1998/04/26 5:26PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,46891,fosta101,suttd001,metzb101,,"""Teams""",
SDN197607150,"""version 7RS(19) of 07/07/92""",SLN,SDN,SAN01,1976/07/15,0,7:00PM,night,false,weyel901,rungp901,colon901,monte901,"""M. Dehler""","""M. Dehler""",1997/10/07 10:33PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,19922,forsb001,strob101,hraba101,,"""SLN/SDN""",
SDN197607160,"""version 7RS(19) of 07/07/92""",SLN,SDN,SAN01,1976/07/16,0,7:00PM,night,false,rungp901,colon901,monte901,weyel901,"""M. Dehler""","""M. Dehler""",1997/10/08 10:18PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,121,18081,mcgll101,joner101,hraba101,,"""SLN/SDN""",
SDN197607170,"""version 7RS(19) of 07/07/92""",SLN,SDN,SAN01,1976/07/17,0,1:00PM,day,false,colon901,monte901,weyel901,rungp901,"""M. Dehler""","""M. Dehler""",1997/10/09 10:08PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,136,30429,dennj001,freid101,,,"""SLN/SDN""",
SDN197607180,"""version 7RS(19) of 07/07/92""",CHN,SDN,SAN01,1976/07/18,0,1:05PM,day,false,davis901,rennd901,varge901,olsea901,"""D Knipe""","""D Knipe""",1998/06/16 8:15PM,park,count,78,torf,6,dry,none,sunny,120,9019,metzb101,burrr001,,,"""Teams""",
SDN197607190,"""version 7RS(19) of 07/07/92""",CHN,SDN,SAN01,1976/07/19,0,7:00PM,night,false,rennd901,varge901,olsea901,davis901,"""D Knipe""","""D Knipe""",1998/06/19 8:45PM,park,count,70,torf,2,dry,none,cloudy,131,7337,strob101,bonhb101,,,"""Teams""",
SDN197607200,"""version 7RS(19) of 07/07/92""",PHI,SDN,SAN01,1976/07/20,0,0:00PM,night,false,varge901,olsea901,davis901,rennd901,"""Carl P. McCarty""","""Carl P. McCarty""",1994/12/28 3:23PM,park,none,0,unknown,-1,unknown,unknown,unknown,91,20499,joner101,carls001,,,"""Phillies""",
SDN197607210,"""version 7RS(19) of 07/07/92""",PHI,SDN,SAN01,1976/07/21,0,0:00PM,day,false,olsea901,davis901,rennd901,varge901,"""Carl P. McCarty""","""Carl P. McCarty""",1994/12/28 3:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,118,14996,kaatj101,freid101,garbg001,,"""Phillies""",
SDN197607240,"""version 7RS(19) of 07/07/92""",LAN,SDN,SAN01,1976/07/24,0,7:00PM,night,false,willa901,gormt101,pryop901,mcshj901,"""D Knipe""","""D Knipe""",1998/07/04 2:03PM,park,none,0,unknown,-1,unknown,unknown,unknown,132,38611,metzb101,sosae101,,,"""Teams""",
SDN197607250,"""version 7RS(19) of 07/07/92""",LAN,SDN,SAN01,1976/07/25,0,1:00PM,day,false,gormt101,pryop901,mcshj901,willa901,"""D Knipe""","""D Knipe""",1998/07/04 2:56PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,18508,rau-d101,freid101,,,"""Teams""",
SDN197608050,"""version 7RS(19) of 07/07/92""",HOU,SDN,SAN01,1976/08/05,0,7:00PM,night,false,harvd901,pullf901,kiblj901,tatat901,"""Comly""","""Comly""",1998/11/20 8:29PM,park,none,0,unknown,-1,unknown,unknown,night,130,9798,freid101,mclab101,metzb101,,"""25""",
SDN197608060,"""version 7RS(19) of 07/07/92""",HOU,SDN,SAN01,1976/08/06,0,7:00PM,night,false,pullf901,kiblj901,tatat901,harvd901,"""Comly""","""Comly""",1998/11/20 8:49PM,park,none,0,unknown,-1,unknown,unknown,night,154,12911,grift101,dierl101,metzb101,,"""25""",
SDN197608070,"""version 7RS(19) of 07/07/92""",HOU,SDN,SAN01,1976/08/07,0,8:15PM,night,false,kiblj901,tatat901,harvd901,pullf901,"""Comly""","""Comly""",1998/11/20 9:01PM,park,none,0,unknown,-1,unknown,unknown,night,138,16403,sawyr101,anduj001,metzb101,,"""25""",
SDN197608080,"""version 7RS(19) of 07/07/92""",HOU,SDN,SAN01,1976/08/08,0,1:05PM,day,false,tatat901,harvd901,pullf901,kiblj901,"""Comly""","""Comly""",1998/11/20 9:13PM,park,none,0,unknown,-1,unknown,unknown,unknown,141,11205,metzb101,richj101,,,"""25""",
SDN197608210,"""version 7RS(19) of 07/07/92""",NYN,SDN,SAN01,1976/08/21,0,7:00PM,night,false,wendh901,steld901,quicj901,willb901,"""Dobrow""","""Dobrow""",1999/04/24 10:15PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,16888,koosj001,grift101,,,"""Padres/Mets""",
SDN197608220,"""version 7RS(19) of 07/07/92""",NYN,SDN,SAN01,1976/08/22,0,1:00PM,day,false,steld901,quicj901,willb901,wendh901,"""Dobrow""","""Dobrow""",1999/04/24 10:24PM,park,none,0,unknown,-1,unknown,unknown,unknown,123,18425,matlj101,joner101,,,"""Padres/Mets""",
SDN197608230,"""version 7RS(19) of 07/07/92""",PIT,SDN,SAN01,1976/08/23,0,7:00PM,night,false,willa901,gormt101,pryop901,mcshj901,"""Comly""","""Comly""",1998/11/18 9:26PM,park,none,0,unknown,-1,unknown,unknown,night,160,18396,johnj104,rookj101,metzb101,,"""19,25""",
SDN197608240,"""version 7RS(19) of 07/07/92""",PIT,SDN,SAN01,1976/08/24,0,7:00PM,night,false,gormt101,pryop901,mcshj901,willa901,"""Comly""","""Comly""",1998/11/18 9:44PM,park,none,0,unknown,-1,unknown,unknown,night,130,11002,strob101,candj001,,,"""19,25""",
SDN197608250,"""version 7RS(19) of 07/07/92""",PIT,SDN,SAN01,1976/08/25,0,7:00PM,night,false,pryop901,mcshj901,willa901,gormt101,"""Comly""","""Comly""",1998/11/18 9:57PM,park,none,0,unknown,-1,unknown,unknown,night,127,10963,kisob001,freid101,,,"""19,25""",
SDN197608270,"""version 7RS(19) of 07/07/92""",MON,SDN,SAN01,1976/08/27,0,7:04PM,night,false,mcshj901,willa901,gormt101,pryop901,"""Comly""","""Comly""",1998/11/15 6:57PM,park,pitches,0,unknown,-1,unknown,unknown,night,98,21301,joner101,frymw101,,,"""25,122""",
SDN197608280,"""version 7RS(19) of 07/07/92""",MON,SDN,SAN01,1976/08/28,0,7:04PM,night,false,willa901,gormt101,pryop901,mcshj901,"""Comly""","""Comly""",1998/11/15 7:25PM,park,pitches,0,unknown,-1,unknown,unknown,night,165,10545,murrd001,metzb101,,,"""25,122""",
SDN197608290,"""version 7RS(19) of 07/07/92""",MON,SDN,SAN01,1976/08/29,0,1:04PM,day,false,gormt101,pryop901,mcshj901,willa901,"""Comly""","""Comly""",1998/11/15 8:22PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,131,7563,roges001,sawyr101,,,"""25,122""",
SDN197609060,"""version 7RS(19) of 07/07/92""",LAN,SDN,SAN01,1976/09/06,0,5:40PM,night,false,monte901,weyel901,rungp901,colon901,"""Comly""","""Comly""",1998/11/29 4:15PM,park,none,0,unknown,-1,unknown,unknown,night,118,31010,suttd001,joner101,,,"""24,25,35""",
SDN197609070,"""version 7RS(19) of 07/07/92""",LAN,SDN,SAN01,1976/09/07,0,7:00PM,night,false,weyel901,rungp901,colon901,monte901,"""Comly""","""Comly""",1998/11/29 4:33PM,park,none,0,unknown,-1,unknown,unknown,night,127,11238,freid101,hootb001,metzb101,,"""25,35""",
SDN197609080,"""version 7RS(19) of 07/07/92""",ATL,SDN,SAN01,1976/09/08,0,7:05PM,night,false,harvd901,pullf901,kiblj901,tatat901,"""Comly""","""Comly""",1998/12/03 12:01AM,park,none,0,unknown,-1,unknown,unknown,night,160,4649,leonm101,johnj104,,,"""25""",
SDN197609090,"""version 7RS(19) of 07/07/92""",ATL,SDN,SAN01,1976/09/09,0,7:00PM,night,false,pullf901,kiblj901,tatat901,harvd901,"""Comly""","""Comly""",1998/12/03 12:10AM,park,none,0,unknown,-1,unknown,unknown,night,135,3025,metzb101,bearm101,,,"""25""",
SDN197609111,"""version 7RS(19) of 07/07/92""",HOU,SDN,SAN01,1976/09/11,1,6:00PM,night,false,kiblj901,tatat901,harvd901,pullf901,"""Comly""","""comly""",1998/12/03 12:20AM,park,none,0,unknown,-1,unknown,unknown,night,121,0,joner101,dierl101,,,"""25""",
SDN197609112,"""version 7RS(19) of 07/07/92""",HOU,SDN,SAN01,1976/09/11,2,0:00PM,night,false,tatat901,harvd901,pullf901,kiblj901,"""Comly""","""Comly""",1998/12/03 12:26AM,park,none,0,unknown,-1,unknown,unknown,night,127,13340,richj101,sawyr101,pentg101,,"""25""",
SDN197609130,"""version 7RS(19) of 07/07/92""",SFN,SDN,SAN01,1976/09/13,0,7:00PM,night,false,sudoe901,engeb901,froeb901,dalej901,"""Comly""","""Comly""",1998/12/03 8:56PM,park,none,0,unknown,-1,unknown,unknown,night,170,13320,heavd101,freid101,,,"""25,29""",
SDN197609140,"""version 7RS(19) of 07/07/92""",SFN,SDN,SAN01,1976/09/14,0,7:00PM,night,false,engeb901,froeb901,dalej901,sudoe901,"""Comly""","""Comly""",1998/12/03 9:18PM,park,none,0,unknown,-1,unknown,unknown,night,154,3961,moffr101,metzb101,,,"""25,29""",
SDN197609150,"""version 7RS(19) of 07/07/92""",SFN,SDN,SAN01,1976/09/15,0,7:00PM,night,false,froeb901,dalej901,sudoe901,engeb901,"""Comly""","""Comly""",1998/12/03 9:30PM,park,none,0,unknown,-1,unknown,unknown,night,120,7934,riccf101,joner101,moffr101,,"""25,29""",
SDN197609270,"""version 7RS(19) of 07/07/92""",CIN,SDN,SAN01,1976/09/27,0,7:00PM,night,false,kiblj901,quicj901,monte901,willa901,"""Bill Disney""","""Bill Disney""",1996/02/11 3:15PM,park,none,0,unknown,-1,unknown,unknown,night,139,8230,grift101,alcas101,,,"""Padres""",
SDN197609280,"""version 7RS(19) of 07/07/92""",CIN,SDN,SAN01,1976/09/28,0,7:00PM,night,false,quicj901,monte901,willa901,kiblj901,"""Bill Disney""","""Bill Disney""",1996/02/11 5:25PM,park,none,0,unknown,-1,unknown,unknown,night,153,13209,billj101,sawyr101,eastr101,,"""Padres""",
SDN197609290,"""version 7RS(19) of 07/07/92""",CIN,SDN,SAN01,1976/09/29,0,7:00PM,night,false,monte901,willa901,kiblj901,quicj901,"""Bill Disney""","""Bill Disney""",1996/02/11 6:44PM,park,none,0,unknown,-1,unknown,unknown,night,106,25637,strob101,normf101,,,"""Padres""",
BAL197604090,"""version 7RS(19) of 07/07/92""",BOS,BAL,BAL11,1976/04/09,0,2:13PM,day,true,sprim901,neudj901,barnl901,fordd901,"""(Annis)""","""Ron Fisher""",1993/04/18 1:36PM,park,none,0,unknown,-1,unknown,unknown,unknown,123,46425,palmj001,jenkf101,milld101,,"""Orioles""",
BAL197604100,"""version 7RS(19) of 07/07/92""",BOS,BAL,BAL11,1976/04/10,0,0:00PM,day,true,denkd901,barnl901,fordd901,sprim901,"""(Annis)""","""Ron Fisher""",1993/04/18 2:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,150,8899,holtk101,houst101,,,"""Orioles""",
BAL197604110,"""version 7RS(19) of 07/07/92""",BOS,BAL,BAL11,1976/04/11,0,0:00PM,day,true,barnl901,fordd901,sprim901,denkd901,"""(Annis)""","""Ron Fisher""",1993/04/18 6:22PM,park,none,0,unknown,-1,unknown,unknown,unknown,157,13418,tianl101,cuelm101,,,"""Orioles""",
BAL197604120,"""version 7RS(19) of 07/07/92""",NYA,BAL,BAL11,1976/04/12,0,8:41PM,night,true,fordd901,sprim901,denkd901,barnl901,"""(Annis)""","""Ron Fisher""",1993/04/18 6:41PM,park,none,43,unknown,-1,unknown,unknown,night,121,7143,huntj101,grimr101,,,"""Orioles""",
BAL197604130,"""version 7RS(19) of 07/07/92""",NYA,BAL,BAL11,1976/04/13,0,7:34PM,night,true,sprim901,denkd901,barnl901,fordd901,"""(Annis)""","""Ron Fisher""",1993/04/18 6:56PM,park,none,0,unknown,-1,unknown,unknown,night,118,8280,ellid101,palmj001,,,"""Orioles""",
BAL197604270,"""version 7RS(19) of 07/07/92""",CAL,BAL,BAL11,1976/04/27,0,7:39PM,night,true,brinj901,koscg901,chyln901,evanj901,"""(Annis)""","""Ron Fisher""",1993/04/28 7:02AM,park,none,45,unknown,-1,unknown,unknown,night,211,3661,jackg101,dragd101,,,"""Orioles""",
BAL197604280,"""version 7RS(19) of 07/07/92""",CAL,BAL,BAL11,1976/04/28,0,7:34PM,night,true,koscg901,chyln901,evanj901,brinj901,"""(Annis)""","""Ron Fisher""",1993/04/28 6:55PM,park,none,0,unknown,-1,unknown,unknown,night,126,3678,holtk101,rossg102,,,"""Orioles""",
BAL197604300,"""version 7RS(19) of 07/07/92""",OAK,BAL,BAL11,1976/04/30,0,7:35PM,night,true,chyln901,evanj901,brinj901,koscg901,"""(Annis)""","""Ron Fisher""",1993/04/28 7:23PM,park,none,0,unknown,-1,unknown,unknown,night,166,12501,torrm001,palmj001,,,"""Orioles""",
BAL197605021,"""version 7RS(19) of 07/07/92""",OAK,BAL,BAL11,1976/05/02,1,0:00PM,day,true,evanj901,brinj901,koscg901,chyln901,"""(Annis)""","""Ron Fisher""",1993/05/01 12:44PM,park,none,0,unknown,-1,unknown,unknown,unknown,124,0,bluev001,grimr101,,,"""Orioles""",
BAL197605022,"""version 7RS(19) of 07/07/92""",OAK,BAL,BAL11,1976/05/02,2,4:45PM,day,true,brinj901,koscg901,chyln901,evanj901,"""(Annis)""","""Ron Fisher""",1993/05/01 1:32PM,park,none,0,unknown,-1,unknown,unknown,unknown,127,24819,garlw101,abbog001,,,"""Orioles""",
BAL197605040,"""version 7RS(19) of 07/07/92""",CHA,BAL,BAL11,1976/05/04,0,7:36PM,night,true,bremn901,goetr901,malog901,mckej901,"""(Annis)""","""Ron Fisher""",1993/05/02 9:37PM,park,none,0,unknown,-1,unknown,unknown,night,122,6160,woodw103,holtk101,,,"""Orioles""",
BAL197605050,"""version 7RS(19) of 07/07/92""",CHA,BAL,BAL11,1976/05/05,0,7:37PM,night,true,goetr901,malog901,mckej901,bremn901,"""(Annis)""","""Ron Fisher""",1993/05/02 9:49PM,park,none,0,unknown,-1,unknown,unknown,night,119,6570,palmj001,gossr001,,,"""Orioles""",
BAL197605070,"""version 7RS(19) of 07/07/92""",KCA,BAL,BAL11,1976/05/07,0,7:34PM,night,true,malog901,mckej901,bremn901,goetr901,"""(Annis)""","""Ron Fisher""",1993/05/02 10:10PM,park,none,0,unknown,-1,unknown,unknown,night,155,7310,garlw101,pattm101,,,"""Orioles""",
BAL197605080,"""version 7RS(19) of 07/07/92""",KCA,BAL,BAL11,1976/05/08,0,7:33PM,night,true,mckej901,bremn901,goetr901,malog901,"""(Annis)""","""Ron Fisher""",1993/05/03 12:32PM,park,none,0,unknown,-1,unknown,unknown,night,153,51195,leond001,holtk101,birdd101,,"""Orioles""",
BAL197605090,"""version 7RS(19) of 07/07/92""",KCA,BAL,BAL11,1976/05/09,0,2:09PM,day,true,bremn901,goetr901,malog901,mckej901,"""(Annis)""","""Ron Fisher""",1993/05/03 12:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,167,7590,littm101,palmj001,,,"""Orioles""",
BAL197605170,"""version 7RS(19) of 07/07/92""",MIL,BAL,BAL11,1976/05/17,0,7:34PM,night,true,frana901,deegb901,coont901,neudj901,"""(Annis)""","""Ron Fisher""",1993/05/04 11:28AM,park,none,0,unknown,-1,unknown,unknown,night,179,10755,milld101,rodre102,,,"""Orioles""",
BAL197605190,"""version 7RS(19) of 07/07/92""",MIL,BAL,BAL11,1976/05/19,0,7:33PM,night,true,deegb901,coont901,neudj901,frana901,"""(Annis)""","""Ron Fisher""",1993/05/04 12:38PM,park,none,0,unknown,-1,unknown,unknown,night,184,4839,cuelm101,colbj101,jackg101,,"""Orioles""",
BAL197605210,"""version 7RS(19) of 07/07/92""",DET,BAL,BAL11,1976/05/21,0,7:38PM,night,true,hallb901,clara901,(none),mccol901,,"""Ron Fisher""",1993/05/04 1:58PM,park,none,0,unknown,-1,unknown,unknown,night,160,12184,alexd001,barer101,,,"""Orioles""",
BAL197605220,"""version 7RS(19) of 07/07/92""",DET,BAL,BAL11,1976/05/22,0,7:37PM,night,true,clara901,mccol901,(none),hallb901,,"""Ron Fisher""",1993/05/04 6:45PM,park,none,0,unknown,-1,unknown,unknown,night,156,16337,garlw101,crawj102,,,"""Orioles""",
BAL197605230,"""version 7RS(19) of 07/07/92""",DET,BAL,BAL11,1976/05/23,0,2:06PM,day,true,mccol901,hallb901,lucir901,clara901,,"""Ron Fisher""",1993/05/06 5:40PM,park,none,0,unknown,-1,unknown,unknown,unknown,146,13628,hillj101,milld101,,,"""Orioles""",
BAL197605240,"""version 7RS(19) of 07/07/92""",CLE,BAL,BAL11,1976/05/24,0,7:32PM,night,true,hallb901,lucir901,clara901,mccol901,,"""Ron Fisher""",1993/05/09 12:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,141,7835,ecked001,cuelm101,,,"""Orioles""",
BAL197605250,"""version 7RS(19) of 07/07/92""",CLE,BAL,BAL11,1976/05/25,0,7:34PM,night,true,lucir901,clara901,mccol901,hallb901,,"""Ron Fisher""",1993/05/09 8:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,137,7543,dobsp101,palmj001,,,"""Orioles""",
BAL197606040,"""version 7RS(19) of 07/07/92""",MIN,BAL,BAL11,1976/06/04,0,7:38PM,night,true,lucir901,clara901,mccol901,hallb901,,"""Ron Fisher""",1993/05/19 9:53PM,park,none,0,unknown,-1,unknown,unknown,night,188,35111,campb001,flanm001,,,"""Orioles""",
BAL197606050,"""version 7RS(19) of 07/07/92""",MIN,BAL,BAL11,1976/06/05,0,0:00PM,day,true,clara901,mccol901,hallb901,lucir901,,"""Ron Fisher""",1993/05/20 12:33PM,park,none,0,unknown,-1,unknown,unknown,unknown,126,7673,holtk101,deckj101,,,"""Orioles""",
BAL197606061,"""version 7RS(19) of 07/07/92""",MIN,BAL,BAL11,1976/06/06,1,2:07PM,day,true,mccol901,hallb901,lucir901,clara901,,"""Ron Fisher""",1993/05/22 4:28AM,park,none,0,unknown,-1,unknown,unknown,unknown,153,0,singb101,palmj001,,,"""Orioles""",
BAL197606062,"""version 7RS(19) of 07/07/92""",MIN,BAL,BAL11,1976/06/06,2,5:13PM,night,true,hallb901,lucir901,clara901,mccol901,,"""Ron Fisher""",1993/05/22 5:33AM,park,none,0,unknown,-1,unknown,unknown,unknown,182,19046,hughj104,cuelm101,campb001,,"""Orioles""",
BAL197606070,"""version 7RS(19) of 07/07/92""",TEX,BAL,BAL11,1976/06/07,0,8:39PM,night,true,garcr901,dimul901,kunkb101,phild901,,"""Ron Fisher""",1993/05/22 5:47AM,park,none,0,unknown,-1,unknown,unknown,night,158,11626,umbaj101,grimr101,foucs101,,"""Orioles""",
BAL197606080,"""version 7RS(19) of 07/07/92""",TEX,BAL,BAL11,1976/06/08,0,7:39PM,night,true,dimul901,kunkb101,phild901,garcr901,,"""Ron Fisher""",1993/05/23 9:01AM,park,none,0,unknown,-1,unknown,unknown,night,185,10006,petef101,alexd001,foucs101,,"""Orioles""",
BAL197606090,"""version 7RS(19) of 07/07/92""",TEX,BAL,BAL11,1976/06/09,0,7:36PM,night,true,kunkb101,phild901,garcr901,dimul901,,"""Ron Fisher""",1993/05/23 9:15AM,park,none,0,unknown,-1,unknown,unknown,night,149,8379,perrg101,holtk101,,,"""Orioles""",
BAL197606210,"""version 7RS(19) of 07/07/92""",BOS,BAL,BAL11,1976/06/21,0,8:35PM,night,true,koscg901,chyln901,evanj901,brinj901,,"""Ron Fisher""",1993/05/24 1:59AM,park,none,0,unknown,-1,unknown,unknown,night,116,18940,garlw101,tianl101,,,"""Orioles""",
BAL197606220,"""version 7RS(19) of 07/07/92""",BOS,BAL,BAL11,1976/06/22,0,7:38PM,night,true,chyln901,evanj901,brinj901,koscg901,,"""Ron Fisher""",1993/05/24 3:23AM,park,none,0,unknown,-1,unknown,unknown,night,281,23577,clevr101,pagad101,,,"""Orioles""",
BAL197606230,"""version 7RS(19) of 07/07/92""",BOS,BAL,BAL11,1976/06/23,0,7:39PM,night,true,evanj901,brinj901,koscg901,chyln901,,"""Ron Fisher""",1993/05/24 3:51AM,park,none,0,unknown,-1,unknown,unknown,night,159,23357,palmj001,willj102,,,"""Orioles""",
BAL197606250,"""version 7RS(19) of 07/07/92""",CLE,BAL,BAL11,1976/06/25,0,7:37PM,night,true,malog901,mckej901,bremn901,goetr901,,"""Ron Fisher""",1993/05/24 7:33AM,park,none,0,unknown,-1,unknown,unknown,night,172,16069,thoms102,pagad101,,,"""Orioles""",
BAL197606260,"""version 7RS(19) of 07/07/92""",CLE,BAL,BAL11,1976/06/26,0,2:06PM,day,true,mckej901,bremn901,goetr901,malog901,,"""Ron Fisher""",1993/05/24 9:54AM,park,none,0,unknown,-1,unknown,unknown,unknown,119,21431,garlw101,ecked001,,,"""Orioles""",
BAL197606271,"""version 7RS(19) of 07/07/92""",CLE,BAL,BAL11,1976/06/27,1,2:00PM,day,true,bremn901,goetr901,malog901,mckej901,,"""Ron Fisher""",1993/05/24 10:30AM,park,none,0,unknown,-1,unknown,unknown,unknown,127,0,dobsp101,may-r101,kernj001,,"""Orioles""",
BAL197606272,"""version 7RS(19) of 07/07/92""",CLE,BAL,BAL11,1976/06/27,2,5:31PM,night,true,goetr901,malog901,mckej901,bremn901,,"""Ron Fisher""",1993/05/24 10:29PM,park,none,0,unknown,-1,unknown,unknown,unknown,150,27313,grimr101,waitr001,martt001,,"""Orioles""",
BAL197607010,"""version 7RS(19) of 07/07/92""",DET,BAL,BAL11,1976/07/01,0,7:32PM,night,true,bremn901,goetr901,malog901,mckej901,"""(Annis)""","""Ron Fisher""",1993/05/25 7:52AM,park,none,0,unknown,-1,unknown,unknown,night,113,8746,robed101,may-r101,,,"""Orioles""",
