game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,scorer,oscorer
HOU197309240,"""version 7RS(19) of 07/07/92""",SFN,HOU,HOU02,1973/09/24,0,0:00PM,night,false,engeb901,tatat901,willa901,rungp901,"""Comly""","""Comly""",1996/07/15 9:48PM,park,none,0,unknown,-1,unknown,none,dome,144,4268,reusj001,bryar101,forsk001,,"""23""",
HOU197309250,"""version 7RS(19) of 07/07/92""",SFN,HOU,HOU02,1973/09/25,0,0:00PM,night,false,tatat901,willa901,rungp901,engeb901,"""Comly""","""Comly""",1996/07/15 10:25PM,park,none,0,unknown,-1,unknown,none,dome,138,4969,grift101,dacqj101,,,"""23""",
HOU197309260,"""version 7RS(19) of 07/07/92""",SFN,HOU,HOU02,1973/09/26,0,0:00PM,night,false,willa901,rungp901,engeb901,tatat901,"""Comly""","""Comly""",1996/07/15 10:39PM,park,none,0,unknown,-1,unknown,none,dome,133,7952,robed101,marij101,,,"""23""",
SLN197304110,"""version 7RS(19) of 07/07/92""",NYN,SLN,STL09,1973/04/11,0,7:30PM,night,false,donaa901,engeb901,davis901,wendh901,"""Fischthal""","""Fischthal""",1995/07/04 12:18PM,park,none,0,unknown,-1,unknown,unknown,unknown,143,12290,koosj001,clevr101,hennp102,,,
SLN197304120,"""version 7RS(19) of 07/07/92""",NYN,SLN,STL09,1973/04/12,0,12:38PM,day,false,engeb901,davis901,wendh901,donaa901,"""Fischthal""","""Fischthal""",1995/07/03 9:42AM,park,none,0,unknown,-1,unknown,unknown,unknown,111,6356,seavt001,gibsb101,hennp102,,,
SLN197304130,"""version 7RS(19) of 07/07/92""",CHN,SLN,STL09,1973/04/13,0,7:30PM,night,false,pryop901,froeb901,tatat901,varge901,"""Comly""","""Comly""",1996/04/28 10:14AM,park,count,49,unknown,-1,unknown,unknown,night,131,10083,wiser101,pappm101,segud101,,"""StL/Chi""",
SLN197304140,"""version 7RS(19) of 07/07/92""",CHN,SLN,STL09,1973/04/14,0,1:15PM,day,false,froeb901,tatat901,varge901,pryop901,"""Comly""","""Comly""",1996/04/29 8:58PM,park,count,0,unknown,-1,unknown,unknown,cloudy,150,14305,reusr001,spins101,akerj102,,"""Chi/StL""",
SLN197304150,"""version 7RS(19) of 07/07/92""",CHN,SLN,STL09,1973/04/15,0,1:22PM,day,false,tatat901,varge901,pryop901,froeb901,"""Comly""","""Comly""",1996/04/29 10:22PM,park,count,60,unknown,-1,unknown,unknown,overcast,151,14087,bonhb101,andrj101,lockb102,,"""StL/Chi""",
SLN197304170,"""version 7RS(19) of 07/07/92""",PIT,SLN,STL09,1973/04/17,0,7:39PM,night,false,olsea901,willa901,craws901,harvd901,"""Comly""","""Comly""",1996/04/29 11:08PM,park,none,0,unknown,-1,unknown,unknown,night,173,9851,hernr102,fosta101,rookj101,,"""StL/Pit1&2""",
SLN197304180,"""version 7RS(19) of 07/07/92""",PIT,SLN,STL09,1973/04/18,0,7:37PM,night,false,willa901,craws901,harvd901,olsea901,"""Comly""","""Comly""",1996/04/29 11:34PM,park,none,46,unknown,-1,unknown,none,night,140,6228,moosb101,wiser101,walkl101,,"""StL/Pit1""",
SLN197304240,"""version 7RS(19) of 07/07/92""",LAN,SLN,STL09,1973/04/24,0,0:00PM,night,false,froeb901,tatat901,varge901,pryop901,"""Comly""","""Comly""",1996/04/30 3:01PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,7938,wiser101,ostec103,,,"""StL/LA""",
SLN197304250,"""version 7RS(19) of 07/07/92""",LAN,SLN,STL09,1973/04/25,0,7:35PM,night,false,tatat901,varge901,(none),froeb901,"""Comly""","""Comly""",1996/04/30 4:52PM,park,none,0,unknown,-1,unknown,unknown,night,168,7588,brewj102,fosta101,,,"""StL/LA""",
SLN197304270,"""version 7RS(19) of 07/07/92""",SFN,SLN,STL09,1973/04/27,0,0:00PM,night,false,colon901,mcshj901,sudoe901,pelec901,"""Comly""","""Comly""",1996/04/30 5:10PM,park,none,0,unknown,-1,unknown,unknown,unknown,102,14370,barrj101,gibsb101,,,"""SF/StL""",
SLN197304280,"""version 7RS(19) of 07/07/92""",SFN,SLN,STL09,1973/04/28,0,7:02PM,night,false,mcshj901,sudoe901,pelec901,colon901,"""Comly""","""Comly""",1996/05/01 8:09PM,park,none,0,unknown,-1,unknown,unknown,night,132,11896,willj102,clevr101,,,"""StL/SF""",
SLN197304290,"""version 7RS(19) of 07/07/92""",SFN,SLN,STL09,1973/04/29,0,1:15PM,day,false,sudoe901,pelec901,colon901,mcshj901,"""Comly""","""Comly""",1996/05/01 8:36PM,park,none,0,unknown,-1,unknown,unknown,unknown,153,9415,wiser101,marij101,,,"""SF/StL""",
SLN197305110,"""version 7RS(19) of 07/07/92""",MON,SLN,STL09,1973/05/11,0,7:33PM,night,false,dalej901,gormt101,willb901,steld901,"""Comly""","""Comly""",1996/05/19 1:25AM,park,none,0,unknown,-1,unknown,unknown,night,146,13089,fosta101,torrm001,,,"""StL""",
SLN197305120,"""version 7RS(19) of 07/07/92""",MON,SLN,STL09,1973/05/12,0,7:04PM,night,false,gormt101,willb901,steld901,dalej901,"""Comly""","""Comly""",1996/05/19 1:37AM,park,none,0,unknown,-1,unknown,unknown,night,152,27180,moorb101,bibbj001,marsm101,,"""StL""",
SLN197305130,"""version 7RS(19) of 07/07/92""",MON,SLN,STL09,1973/05/13,0,0:00PM,day,false,willb901,steld901,dalej901,gormt101,"""Comly""","""Comly""",1996/05/19 1:51AM,park,none,0,unknown,-1,unknown,unknown,unknown,137,8471,gibsb101,stonb101,segud101,,"""StL""",
SLN197305140,"""version 7RS(19) of 07/07/92""",PHI,SLN,STL09,1973/05/14,0,7:36PM,night,false,kiblj901,pullf901,burkk101,weyel901,"""Chris Long""","""Chris Long""",1995/07/20 10:33AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,7677,bretk101,clevr101,scarm101,,,
SLN197305150,"""version 7RS(19) of 07/07/92""",PHI,SLN,STL09,1973/05/15,0,12:33PM,day,false,pullf901,burkk101,weyel901,kiblj901,"""Chris Long""","""Chris Long""",1995/07/20 1:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,7368,wiser101,branb102,,,,
SLN197305250,"""version 7RS(19) of 07/07/92""",ATL,SLN,STL09,1973/05/25,0,8:06PM,night,false,craws901,harvd901,olsea901,willa901,"""Comly""","""Comly""",1996/05/19 11:48AM,park,none,0,unknown,-1,unknown,unknown,night,114,18387,fosta101,reedr001,,,"""StL""",
SLN197305260,"""version 7RS(19) of 07/07/92""",ATL,SLN,STL09,1973/05/26,0,7:16PM,night,false,harvd901,olsea901,willa901,craws901,"""Comly""","""Comly""",1996/05/19 12:22PM,park,none,0,unknown,-1,unknown,unknown,night,99,23726,gibsb101,niekp001,,,"""StL""",
SLN197305270,"""version 7RS(19) of 07/07/92""",ATL,SLN,STL09,1973/05/27,0,1:17PM,day,false,olsea901,willa901,craws901,harvd901,"""Comly""","""Comly""",1996/05/19 12:39PM,park,none,0,unknown,-1,unknown,unknown,unknown,142,14829,clevr101,gentg101,segud101,,"""StL""",
SLN197305280,"""version 7RS(19) of 07/07/92""",ATL,SLN,STL09,1973/05/28,0,7:17PM,night,false,craws901,harvd901,olsea901,willa901,"""Comly""","""Comly""",1996/05/19 12:56PM,park,none,0,unknown,-1,unknown,unknown,night,142,9090,wiser101,harrr102,granw101,,"""StL""",
SLN197305290,"""version 7RS(19) of 07/07/92""",CIN,SLN,STL09,1973/05/29,0,8:08PM,night,false,varge901,pryop901,froeb901,tatat901,"""Comly""","""Comly""",1996/05/19 1:25PM,park,none,0,unknown,-1,unknown,unknown,night,116,13384,spins101,carrc103,segud101,,"""Cin/StL""",
SLN197305300,"""version 7RS(19) of 07/07/92""",CIN,SLN,STL09,1973/05/30,0,8:11PM,night,false,pryop901,froeb901,tatat901,varge901,"""Comly""","""Comly""",1996/05/19 1:54PM,park,none,0,unknown,-1,unknown,unknown,night,153,11612,folkr101,sprae101,granw101,,"""StL/Cin""",
SLN197305310,"""version 7RS(19) of 07/07/92""",CIN,SLN,STL09,1973/05/31,0,8:05PM,night,false,froeb901,tatat901,(none),varge901,"""Comly""","""Comly""",1996/05/19 2:10PM,park,none,0,unknown,-1,unknown,unknown,night,104,14192,grimr101,gibsb101,,,"""StL/Cin""",
SLN197306010,"""version 7RS(19) of 07/07/92""",HOU,SLN,STL09,1973/06/01,0,8:03PM,night,false,davis901,donaa901,engeb901,wendh901,"""Comly""","""Comly""",1996/05/30 7:15PM,park,none,0,unknown,-1,unknown,unknown,night,144,12099,clevr101,reusj001,segud101,,"""StL""",
SLN197306020,"""version 7RS(19) of 07/07/92""",HOU,SLN,STL09,1973/06/02,0,7:02PM,night,false,donaa901,engeb901,wendh901,davis901,"""Comly""","""Comly""",1996/05/30 8:01PM,park,none,0,unknown,-1,unknown,unknown,night,142,18091,wiser101,yorkj101,,,"""StL""",
SLN197306030,"""version 7RS(19) of 07/07/92""",HOU,SLN,STL09,1973/06/03,0,1:17PM,day,false,engeb901,wendh901,davis901,donaa901,"""Comly""","""Comly""",1996/05/30 8:20PM,park,none,0,unknown,-1,unknown,unknown,unknown,161,15614,granw101,crawj102,,,"""StL""",
SLN197306050,"""version 7RS(19) of 07/07/92""",SDN,SLN,STL09,1973/06/05,0,8:03PM,night,false,mcshj901,sudoe901,pelec901,colon901,"""Comly""","""Comly""",1996/05/30 8:41PM,park,none,0,unknown,-1,unknown,unknown,night,148,12616,segud101,greib101,,,"""StL""",
SLN197306060,"""version 7RS(19) of 07/07/92""",SDN,SLN,STL09,1973/06/06,0,8:04PM,night,false,sudoe901,pelec901,colon901,mcshj901,"""Comly""","""Comly""",1996/05/30 8:58PM,park,none,0,unknown,-1,unknown,unknown,night,110,15857,gibsb101,kirbc101,,,"""StL""",
SLN197306070,"""version 7RS(19) of 07/07/92""",SDN,SLN,STL09,1973/06/07,0,8:01PM,night,false,pelec901,colon901,mcshj901,sudoe901,"""Comly""","""Comly""",1996/05/30 9:27PM,park,none,0,unknown,-1,unknown,unknown,night,136,14313,troer101,granw101,corkm101,,"""StL""",
SLN197306180,"""version 7RS(19) of 07/07/92""",MON,SLN,STL09,1973/06/18,0,7:19PM,night,false,burkk101,weyel901,kiblj901,pullf901,"""Comly""","""Comly""",1996/06/02 1:30AM,park,none,0,unknown,-1,unknown,unknown,night,71,12893,wiser101,moorb101,,,"""StL""",
SLN197306190,"""version 7RS(19) of 07/07/92""",MON,SLN,STL09,1973/06/19,0,8:06PM,night,false,weyel901,kiblj901,pullf901,burkk101,"""Comly""","""Comly""",1996/06/02 1:43AM,park,none,0,unknown,-1,unknown,unknown,night,143,12346,renks101,murpt101,marsm101,,"""StL""",
SLN197306200,"""version 7RS(19) of 07/07/92""",MON,SLN,STL09,1973/06/20,0,8:09PM,night,false,kiblj901,pullf901,burkk101,weyel901,"""Comly""","""Comly""",1996/06/02 9:52AM,park,none,0,unknown,-1,unknown,unknown,night,147,14256,mcane101,fosta101,marsm101,,"""StL""",
SLN197306210,"""version 7RS(19) of 07/07/92""",MON,SLN,STL09,1973/06/21,0,12:37PM,day,false,pullf901,burkk101,weyel901,kiblj901,"""Comly""","""Comly""",1996/06/02 10:04AM,park,none,0,unknown,-1,unknown,unknown,unknown,121,17083,gibsb101,stonb101,,,"""StL""",
SLN197306220,"""version 7RS(19) of 07/07/92""",CHN,SLN,STL09,1973/06/22,0,0:00PM,night,false,burkk101,weyel901,kiblj901,pullf901,"""Comly""","""Comly""",1996/06/02 10:17AM,park,none,75,unknown,-1,unknown,none,night,104,34973,clevr101,hootb001,,,"""StL""",
SLN197306230,"""version 7RS(19) of 07/07/92""",CHN,SLN,STL09,1973/06/23,0,7:10PM,night,false,weyel901,kiblj901,pullf901,burkk101,"""Comly""","""Comly""",1996/06/02 10:37AM,park,none,80,unknown,-1,unknown,none,night,163,46151,segud101,akerj102,,,"""StL/Chi""",
SLN197306240,"""version 7RS(19) of 07/07/92""",CHN,SLN,STL09,1973/06/24,0,1:20PM,day,false,kiblj901,pullf901,burkk101,weyel901,"""Comly""","""Comly""",1996/06/02 10:50AM,park,none,92,unknown,-1,unknown,none,sunny,132,41517,pappm101,murpt101,,,"""StL/Chi""",
SLN197306290,"""version 7RS(19) of 07/07/92""",PHI,SLN,STL09,1973/06/29,0,8:10PM,night,false,dalej901,gormt101,willb901,steld901,"""Chris Long""","""Chris Long""",1995/07/31 12:58PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,160,13743,penao101,scarm101,,,"""PHI-STL""",
SLN197306300,"""version 7RS(19) of 07/07/92""",PHI,SLN,STL09,1973/06/30,0,7:07PM,night,false,gormt101,willb901,steld901,dalej901,"""Chris Long""","""Chris Long""",1995/07/31 2:18PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,160,45869,fosta101,carls001,segud101,,"""PHI-STL""",
SLN197307010,"""version 7RS(19) of 07/07/92""",PHI,SLN,STL09,1973/07/01,0,1:22PM,day,false,willb901,steld901,dalej901,gormt101,"""Chris Long""","""Chris Long""",1995/07/31 3:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,15477,ruthd001,gibsb101,,,"""PHI-STL""",
SLN197307020,"""version 7RS(19) of 07/07/92""",PHI,SLN,STL09,1973/07/02,0,7:21PM,night,false,steld901,dalej901,gormt101,willb901,"""Chris Long""","""Chris Long""",1995/07/31 3:33PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,13096,clevr101,wallm102,penao101,,"""PHI-STL""",
SLN197307031,"""version 7RS(19) of 07/07/92""",PIT,SLN,STL09,1973/07/03,1,5:35PM,night,false,harvd901,olsea901,willa901,craws901,"""Comly""","""Comly""",1996/06/16 9:30AM,park,none,0,unknown,-1,unknown,unknown,night,112,0,wiser101,ellid101,,,"""Pit1&2/StL/Smizik""",
SLN197307032,"""version 7RS(19) of 07/07/92""",PIT,SLN,STL09,1973/07/03,2,8:12PM,night,false,olsea901,willa901,craws901,harvd901,"""Comly""","""Comly""",1996/06/16 10:19AM,park,none,0,unknown,-1,unknown,unknown,night,128,28449,folkr101,blass101,segud101,,"""Smizik/Pit2/StL""",
SLN197307040,"""version 7RS(19) of 07/07/92""",PIT,SLN,STL09,1973/07/04,0,1:20PM,day,false,willa901,craws901,harvd901,olsea901,"""Comly""","""Comly""",1996/06/16 11:03AM,park,none,0,unknown,-1,unknown,unknown,unknown,125,12671,murpt101,moosb101,,,"""StL/Pit2/Smizik""",
SLN197307050,"""version 7RS(19) of 07/07/92""",PIT,SLN,STL09,1973/07/05,0,6:04PM,night,false,craws901,harvd901,olsea901,willa901,"""Comly""","""Comly""",1996/06/16 12:03PM,park,none,0,unknown,-1,unknown,unknown,night,132,14652,briln101,penao101,,,"""Smizik/StL/Pit1""",
SLN197307160,"""version 7RS(19) of 07/07/92""",SFN,SLN,STL09,1973/07/16,0,7:26PM,night,false,varge901,pryop901,froeb901,tatat901,"""Comly""","""Comly""",1996/06/16 5:25PM,park,none,0,unknown,-1,unknown,unknown,night,109,26413,gibsb101,barrj101,,,"""SF/StL""",
SLN197307170,"""version 7RS(19) of 07/07/92""",SFN,SLN,STL09,1973/07/17,0,8:09PM,night,false,pryop901,froeb901,tatat901,varge901,"""Comly""","""Comly""",1996/06/16 5:44PM,park,none,0,unknown,-1,unknown,unknown,night,115,20154,folkr101,bradt102,,,"""StL/SF""",
SLN197307180,"""version 7RS(19) of 07/07/92""",SFN,SLN,STL09,1973/07/18,0,8:08PM,night,false,froeb901,tatat901,varge901,pryop901,"""Comly""","""Comly""",1996/06/16 6:06PM,park,none,0,unknown,-1,unknown,unknown,night,162,25605,bryar101,wiser101,sosae101,,"""StL/SF""",
SLN197307190,"""version 7RS(19) of 07/07/92""",LAN,SLN,STL09,1973/07/19,0,8:07PM,night,false,steld901,dalej901,gormt101,willb901,"""Comly""","""Comly""",1996/06/16 6:18PM,park,none,0,unknown,-1,unknown,unknown,night,140,19026,downa101,fosta101,brewj102,,"""StL""",
SLN197307200,"""version 7RS(19) of 07/07/92""",LAN,SLN,STL09,1973/07/20,0,8:06PM,night,false,dalej901,gormt101,willb901,steld901,"""Comly""","""Comly""",1996/06/16 6:36PM,park,none,0,unknown,-1,unknown,unknown,night,216,24434,rau-d101,granw101,,,"""StL""",
SLN197307210,"""version 7RS(19) of 07/07/92""",LAN,SLN,STL09,1973/07/21,0,7:07PM,night,false,gormt101,willb901,steld901,dalej901,"""Comly""","""Comly""",1996/06/16 6:57PM,park,none,0,unknown,-1,unknown,unknown,night,127,39340,gibsb101,suttd001,,,"""StL""",
SLN197307220,"""version 7RS(19) of 07/07/92""",LAN,SLN,STL09,1973/07/22,0,0:00PM,day,false,willb901,steld901,dalej901,gormt101,"""Comly""","""Comly""",1996/06/16 7:30PM,park,none,0,unknown,-1,unknown,unknown,unknown,149,41879,segud101,brewj102,hraba101,,"""StL""",
SLN197307261,"""version 7RS(19) of 07/07/92""",NYN,SLN,STL09,1973/07/26,1,5:39PM,night,false,steld901,dalej901,gormt101,willb901,"""Fischthal""","""Fischthal""",1995/09/16 10:01AM,park,none,0,unknown,-1,unknown,unknown,unknown,140,0,gibsb101,matlj101,,,,
SLN197307262,"""version 7RS(19) of 07/07/92""",NYN,SLN,STL09,1973/07/26,2,8:31PM,night,false,dalej901,gormt101,willb901,steld901,"""Fischthal""","""Fischthal""",1995/09/16 10:08AM,park,none,0,unknown,-1,unknown,unknown,unknown,124,35557,fosta101,koosj001,segud101,,,
SLN197307270,"""version 7RS(19) of 07/07/92""",NYN,SLN,STL09,1973/07/27,0,8:10PM,night,false,gormt101,willb901,steld901,dalej901,"""Fischthal""","""Fischthal""",1995/09/16 10:16AM,park,none,0,unknown,-1,unknown,unknown,unknown,127,26379,seavt001,wiser101,,,,
SLN197308080,"""version 7RS(19) of 07/07/92""",ATL,SLN,STL09,1973/08/08,0,8:09PM,night,false,donaa901,engeb901,wendh901,davis901,"""Comly""","""Comly""",1996/06/27 10:14PM,park,none,0,unknown,-1,unknown,unknown,night,129,38041,schur101,folkr101,niekp001,,"""StL""",
SLN197308090,"""version 7RS(19) of 07/07/92""",ATL,SLN,STL09,1973/08/09,0,8:19PM,night,false,engeb901,wendh901,davis901,donaa901,"""Comly""","""Comly""",1996/06/27 10:28PM,park,none,0,unknown,-1,unknown,unknown,night,162,30251,neibg101,hraba101,houst101,,"""StL""",
SLN197308100,"""version 7RS(19) of 07/07/92""",CIN,SLN,STL09,1973/08/10,0,8:08PM,night,false,gormt101,willb901,steld901,dalej901,"""Comly""","""Comly""",1996/06/27 10:47PM,park,none,0,unknown,-1,unknown,unknown,night,161,29938,grimr101,wiser101,borbp101,,"""StL/Cin""",
SLN197308110,"""version 7RS(19) of 07/07/92""",CIN,SLN,STL09,1973/08/11,0,7:06PM,night,false,willb901,steld901,dalej901,gormt101,"""Comly""","""Comly""",1996/06/28 8:40PM,park,none,0,unknown,-1,unknown,unknown,night,151,46473,hallt101,penao101,,,"""Cin/StL""",
SLN197308120,"""version 7RS(19) of 07/07/92""",CIN,SLN,STL09,1973/08/12,0,1:23PM,day,false,steld901,dalej901,gormt101,willb901,"""COMLY""","""Comly""",1996/06/28 9:16PM,park,none,0,unknown,-1,unknown,unknown,unknown,139,34889,gulld101,murpt101,,,"""Cin/StL""",
SLN197308130,"""version 7RS(19) of 07/07/92""",HOU,SLN,STL09,1973/08/13,0,8:43PM,night,false,pryop901,froeb901,tatat901,varge901,"""Comly""","""Comly""",1996/06/28 9:31PM,park,none,0,unknown,-1,unknown,unknown,night,126,18882,robed101,nagym101,,,"""StL""",
SLN197308140,"""version 7RS(19) of 07/07/92""",HOU,SLN,STL09,1973/08/14,0,8:08PM,night,false,froeb901,tatat901,varge901,pryop901,"""Comly""","""Comly""",1996/06/28 10:01PM,park,none,0,unknown,-1,unknown,unknown,night,163,18221,segud101,forsk001,,,"""StL""",
SLN197308150,"""version 7RS(19) of 07/07/92""",HOU,SLN,STL09,1973/08/15,0,8:07PM,night,false,tatat901,varge901,pryop901,froeb901,"""Comly""","""Comly""",1996/06/28 10:17PM,park,none,0,unknown,-1,unknown,unknown,night,140,19862,reusj001,wiser101,,,"""StL""",
SLN197308170,"""version 7RS(19) of 07/07/92""",SDN,SLN,STL09,1973/08/17,0,8:09PM,night,false,colon901,mcshj901,(none),sudoe901,"""Comly""","""Comly""",1996/06/28 10:44PM,park,none,0,unknown,-1,unknown,unknown,night,216,20309,corkm101,segud101,romov101,,"""StL""",
SLN197308180,"""version 7RS(19) of 07/07/92""",SDN,SLN,STL09,1973/08/18,0,7:07PM,night,false,pelec901,mcshj901,colon901,sudoe901,"""Comly""","""Comly""",1996/06/29 2:30PM,park,none,0,unknown,-1,unknown,unknown,night,156,28786,arlis101,penao101,caldm001,,"""StL""",
SLN197308190,"""version 7RS(19) of 07/07/92""",SDN,SLN,STL09,1973/08/19,0,1:21PM,day,false,mcshj901,sudoe901,pelec901,colon901,"""Comly""","""Comly""",1996/06/29 2:44PM,park,none,0,unknown,-1,unknown,unknown,unknown,127,22432,fosta101,greib101,,,"""StL""",
SLN197308300,"""version 7RS(19) of 07/07/92""",NYN,SLN,STL09,1973/08/30,0,8:08PM,night,false,kiblj901,pullf901,burkk101,weyel901,"""Fischthal""","""Fischthal""",1995/10/07 12:37AM,park,none,0,unknown,-1,unknown,unknown,night,171,19373,hraba101,seavt001,,,,
SLN197308310,"""version 7RS(19) of 07/07/92""",NYN,SLN,STL09,1973/08/31,0,0:00PM,night,false,pullf901,burkk101,weyel901,kiblj901,"""Fischthal""","""Fischthal""",1995/10/07 12:52AM,park,none,0,unknown,-1,unknown,unknown,night,161,28594,mcgrt001,segud101,,,,
SLN197309010,"""version 7RS(19) of 07/07/92""",NYN,SLN,STL09,1973/09/01,0,7:07PM,night,false,burkk101,weyel901,kiblj901,pullf901,"""Fischthal""","""Fischthal""",1995/10/07 1:08AM,park,none,0,unknown,-1,unknown,unknown,unknown,155,29197,stong102,fosta101,parkh101,,,
SLN197309020,"""version 7RS(19) of 07/07/92""",NYN,SLN,STL09,1973/09/02,0,1:21PM,day,false,weyel901,kiblj901,pullf901,burkk101,"""Fischthal""","""Fischthal""",1995/10/07 1:19AM,park,none,0,unknown,-1,unknown,unknown,unknown,177,20339,fishe102,caprb101,segud101,,,
SLN197309110,"""version 7RS(19) of 07/07/92""",MON,SLN,STL09,1973/09/11,0,7:38PM,night,false,donaa901,engeb901,davis901,wendh901,"""Comly""","""Comly""",1996/07/07 2:57PM,park,none,0,unknown,-1,unknown,unknown,night,153,13610,renks101,fosta101,marsm101,,"""20""",
SLN197309120,"""version 7RS(19) of 07/07/92""",MON,SLN,STL09,1973/09/12,0,7:42PM,night,false,engeb901,davis901,wendh901,donaa901,"""Comly""","""Comly""",1996/07/07 3:16PM,park,none,0,unknown,-1,unknown,unknown,night,149,13121,roges001,wiser101,,,"""20""",
SLN197309140,"""version 7RS(19) of 07/07/92""",PIT,SLN,STL09,1973/09/14,0,7:40PM,night,false,davis901,wendh901,donaa901,engeb901,"""Comly""","""Comly""",1996/07/07 4:01PM,park,none,0,unknown,-1,unknown,unknown,night,124,32630,briln101,clevr101,hernr102,,"""19,20,40""",
SLN197309150,"""version 7RS(19) of 07/07/92""",PIT,SLN,STL09,1973/09/15,0,1:22PM,day,false,wendh901,donaa901,engeb901,davis901,"""Comly + Wigley from 27""","""Comly + Wigley from 27""",1996/07/07 4:38PM,park,pitches,77,tocf,8,unknown,none,unknown,162,28219,rookj101,nagym101,hernr102,,"""19,20,40,27""",
SLN197309160,"""version 7RS(19) of 07/07/92""",PIT,SLN,STL09,1973/09/16,0,1:20PM,day,false,donaa901,engeb901,davis901,wendh901,"""Comly""","""Comly""",1996/07/07 5:04PM,park,none,0,unknown,-1,unknown,unknown,unknown,129,31938,fosta101,walkl101,hraba101,,"""19,20,40""",
SLN197309250,"""version 7RS(19) of 07/07/92""",CHN,SLN,STL09,1973/09/25,0,7:37PM,night,false,pullf901,burkk101,weyel901,kiblj901,"""Comly""","""Comly""",1996/07/07 7:30PM,park,none,0,unknown,-1,unknown,unknown,night,143,14854,jenkf101,hraba101,lockb102,,"""15,20""",
SLN197309260,"""version 7RS(19) of 07/07/92""",CHN,SLN,STL09,1973/09/26,0,7:38PM,night,false,burkk101,weyel901,kiblj901,pullf901,"""Comly""","""Comly""",1996/07/07 7:43PM,park,none,73,unknown,-1,unknown,unknown,cloudy,128,14379,wiser101,bonhb101,,,"""15,20""",
SLN197309270,"""version 7RS(19) of 07/07/92""",CHN,SLN,STL09,1973/09/27,0,7:35PM,night,false,weyel901,kiblj901,pullf901,burkk101,"""Comly""","""Comly""",1996/07/07 7:59PM,park,none,70,unknown,-1,unknown,unknown,overcast,100,13014,clevr101,hootb001,,,"""15,20""",
SLN197309280,"""version 7RS(19) of 07/07/92""",PHI,SLN,STL09,1973/09/28,0,7:34PM,night,false,varge901,pryop901,froeb901,mcshj901,"""Chris Long""","""Chris Long""",1995/08/17 1:29PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,10377,segud101,bretk101,,,"""PHI-STL""",
SLN197309290,"""version 7RS(19) of 07/07/92""",PHI,SLN,STL09,1973/09/29,0,1:19PM,day,false,pryop901,froeb901,mcshj901,varge901,"""Chris Long""","""Chris Long""",1995/08/17 2:02PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,119,16104,gibsb101,carls001,penao101,,"""PHI-STL""",
SLN197309300,"""version 7RS(19) of 07/07/92""",PHI,SLN,STL09,1973/09/30,0,1:19PM,day,false,froeb901,mcshj901,varge901,pryop901,"""Chris Long""","""Chris Long""",1995/08/17 2:38PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,146,16108,wiser101,lonbj101,,,"""PHI-STL""",
LAN197304110,"""version 7RS(19) of 07/07/92""",CIN,LAN,LOS03,1973/04/11,0,0:00PM,night,false,burkk101,weyel901,kiblj901,pullf901,"""Comly""","""Comly""",1996/05/11 9:55PM,park,none,0,unknown,-1,unknown,unknown,night,139,24755,gulld101,suttd001,hallt101,,"""Cin/LA/Hunter""",
LAN197304120,"""version 7RS(19) of 07/07/92""",CIN,LAN,LOS03,1973/04/12,0,0:00PM,night,false,weyel901,kiblj901,pullf901,burkk101,"""Comly""","""Comly""",1996/05/11 10:24PM,park,none,0,unknown,-1,unknown,unknown,night,139,14056,billj101,messa101,,,"""Cin/LA/Hunter""",
LAN197304130,"""version 7RS(19) of 07/07/92""",ATL,LAN,LOS03,1973/04/13,0,0:00PM,night,false,mcshj901,sudoe901,pelec901,colon901,"""Comly""","""Comly""",1996/05/15 8:58PM,park,none,0,unknown,-1,unknown,unknown,night,139,27133,johnt001,reedr001,brewj102,,"""LA/Hunter""",
LAN197304140,"""version 7RS(19) of 07/07/92""",ATL,LAN,LOS03,1973/04/14,0,0:00PM,night,false,sudoe901,pelec901,colon901,mcshj901,"""Comly""","""Comly""",1996/05/15 9:15PM,park,none,0,unknown,-1,unknown,unknown,night,125,18354,ostec103,mortc102,,,"""LA/Hunter""",
LAN197304150,"""version 7RS(19) of 07/07/92""",ATL,LAN,LOS03,1973/04/15,0,0:00PM,day,false,pelec901,colon901,mcshj901,sudoe901,"""Comly""","""Comly""",1996/05/15 9:30PM,park,none,0,unknown,-1,unknown,unknown,unknown,114,18276,downa101,gentg101,,,"""LA/Hunter""",
