game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,gametype,oscorer
BRO195308300,"""version 7RS(19) of 07/07/92""",SLN,BRO,1953/08/30,NYC15,0,0:00PM,day,false,dixoh901,goetl901,secof101,dascf901,"""Brooklyn""","""Ron Fisher""","""Ron Fisher""",1995/03/07 9:16AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,184,16781,erskc101,haddh101,,,,
BRO195308310,"""version 7RS(19) of 07/07/92""",SLN,BRO,1953/08/31,NYC15,0,0:00PM,night,false,goetl901,secof101,dascf901,dixoh901,"""Brooklyn""","""Ron Fisher""","""Ron Fisher""",1995/03/07 9:40AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,129,17471,millb114,stalg103,labic101,,,
BRO195309010,"""version 7RS(19) of 07/07/92""",SLN,BRO,1953/09/01,NYC15,0,0:00PM,day,false,secof101,dascf901,dixoh901,goetl901,"""Brooklyn""","""Ron Fisher""","""Ron Fisher""",1995/03/08 7:10AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,179,5449,roe-p101,presj101,,,,
BRO195309020,"""version 7RS(19) of 07/07/92""",MLN,BRO,1953/09/02,NYC15,0,0:00PM,night,false,gorea901,jackb901,balll901,barla901,"""Brooklyn""","""Ron Fisher""","""Ron Fisher""",1995/03/08 11:20PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,198,30877,buhlb101,labic101,,,,
BRO195309030,"""version 7RS(19) of 07/07/92""",MLN,BRO,1953/09/03,NYC15,0,0:00PM,day,false,jackb901,balll901,barla901,gorea901,"""Brooklyn""","""Ron Fisher""","""Ron Fisher""",1995/03/10 10:16AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,137,12215,burdl101,erskc101,,,,
BRO195309071,"""version 7RS(19) of 07/07/92""",PHI,BRO,1953/09/07,NYC15,1,0:00PM,day,false,engeb902,stewb901,pineb101,boggd901,"""Brooklyn""","""Ron Fisher""","""Ron Fisher""",1995/03/16 7:47AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,140,0,erskc101,rober102,,,,
BRO195309072,"""version 7RS(19) of 07/07/92""",PHI,BRO,1953/09/07,NYC15,2,0:00PM,day,false,stewb901,pineb101,boggd901,engeb902,"""Brooklyn""","""Ron Fisher""","""Ron Fisher""",1995/03/16 10:49PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,130,33337,loesb101,simmc101,,,,
BRO195309190,"""version 7RS(19) of 07/07/92""",PHI,BRO,1953/09/19,NYC15,0,0:00PM,day,false,jackb901,barla901,balll901,gormt101,"""Brooklyn""","""Ron Fisher""","""Ron Fisher""",1995/03/26 10:24PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,117,9057,meyer101,rober102,,,,
BRO195309201,"""version 7RS(19) of 07/07/92""",PHI,BRO,1953/09/20,NYC15,1,0:00PM,day,false,barla901,balll901,gormt101,jackb901,"""Brooklyn""","""Ron Fisher""","""Ron Fisher""",1995/03/27 1:38AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,141,0,wadeb101,ridzs101,,,,
BRO195309202,"""version 7RS(19) of 07/07/92""",PHI,BRO,1953/09/20,NYC15,2,0:00PM,day,false,balll901,gormt101,jackb901,barla901,"""Brooklyn""","""Ron Fisher""","""Ron Fisher""",1995/03/27 9:55PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,63,23558,millb103,loesb101,,,,
BRO195309220,"""version 7RS(19) of 07/07/92""",PIT,BRO,1953/09/22,NYC15,0,0:00PM,day,false,gormt101,jackb901,barla901,balll901,"""Brooklyn""","""Ron Fisher""","""Ron Fisher""",1995/03/27 10:56PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,140,2365,podrj101,hoguc101,labic101,,,
WS1195304160,"""version 7RS(19) of 07/07/92""",NYA,WS1,1953/04/16,WAS09,0,0:00PM,day,false,mckib901,honoj901,mcgob901,papaj901,"""Washington""","""Bob Kapla""","""Bob Kapla""",1999/08/28 10:36PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,143,25112,sainj101,portb102,,,,
WS1195304170,"""version 7RS(19) of 07/07/92""",NYA,WS1,1953/04/17,WAS09,0,0:00PM,day,false,honoj901,mcgob901,papaj901,mckib901,"""Senators""","""Bob Kapla""","""Bob Kapla""",1999/08/29 11:09AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,147,4206,lopae101,stobc101,gormt102,,,
WS1195304190,"""version 7RS(19) of 07/07/92""",BOS,WS1,1953/04/19,WAS09,0,0:00PM,day,false,mcgob901,papaj901,mckib901,honoj901,"""14,91""","""Tim Cashion""","""Tim Cashion""",1998/08/02 10:09PM,park,none,0,unknown,-1,unknown,unknown,unknown,116,9898,mastw101,freeh101,,,,
WS1195304210,"""version 7RS(19) of 07/07/92""",PHA,WS1,1953/04/21,WAS09,0,0:00PM,night,false,romme101,berrc103,hurle901,soarh901,"""14""","""Tim Cashion""","""Tim Cashion""",1998/08/10 11:39PM,park,none,0,unknown,-1,unknown,unknown,unknown,157,3742,stobc101,bishc101,,,,
WS1195304220,"""version 7RS(19) of 07/07/92""",PHA,WS1,1953/04/22,WAS09,0,0:00PM,night,false,berrc103,hurle901,soarh901,romme101,"""Senators""","""M. Pankin""","""M. Pankin""",1999/08/12 6:18PM,park,none,0,unknown,-1,unknown,unknown,night,140,6637,byrdh101,dixos101,schec101,,,
WS1195304230,"""version 7RS(19) of 07/07/92""",PHA,WS1,1953/04/23,WAS09,0,0:00PM,day,false,hurle901,soarh901,romme101,berrc103,"""Senators""","""M. Pankin""","""M. Pankin""",1999/09/06 2:05PM,park,none,0,unknown,-1,unknown,unknown,unknown,131,3519,shanb102,mastw101,,,,
WS1195305120,"""version 7RS(19) of 07/07/92""",DET,WS1,1953/05/12,WAS09,0,0:00PM,night,false,duffj901,grieb901,passa901,nappl901,"""MIDDLESWORTH""",,"""R. ELLIOTT""",1996/06/22 8:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,12564,marrc101,garvn102,,,,
WS1195305140,"""version 7RS(19) of 07/07/92""",SLA,WS1,1953/05/14,WAS09,0,0:00PM,night,false,grieb901,passa901,nappl901,duffj901,"""Senators""","""Doug Burks""","""Doug Burks""",1999/10/09 3:39PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,7090,sheas101,littd102,,,,
WS1195305150,"""version 7RS(19) of 07/07/92""",SLA,WS1,1953/05/15,WAS09,0,0:00PM,night,false,passa901,nappl901,duffj901,grieb901,"""Senators""","""Doug Burks""","""Doug Burks""",1999/10/18 8:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,3381,trucv101,mastw101,,,,
WS1195305160,"""version 7RS(19) of 07/07/92""",SLA,WS1,1953/05/16,WAS09,0,0:00PM,day,false,nappl901,duffj901,grieb901,passa901,"""Senators""","""Doug Burks""","""Doug Burks""",1999/11/18 10:16PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,112,3906,portb102,brech101,,,,
WS1195305170,"""version 7RS(19) of 07/07/92""",CHA,WS1,1953/05/17,WAS09,0,0:00PM,day,false,mcgob901,papaj901,mckib901,honoj901,"""Senators,WSox""","""Doug Burks""","""Doug Burks""",1999/11/27 5:26PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,15764,rogos101,stobc101,,,,
WS1195305180,"""version 7RS(19) of 07/07/92""",CHA,WS1,1953/05/18,WAS09,0,0:00PM,night,false,papaj901,mckib901,honoj901,mcgob901,"""Senators,Sox""","""Doug Burks""","""Doug Burks""",1999/12/29 9:07PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,129,7747,marrc101,dobsj101,,,,
WS1195305200,"""version 7RS(19) of 07/07/92""",CLE,WS1,1953/05/20,WAS09,0,0:00PM,night,false,mckib901,honoj901,mcgob901,papaj901,"""Indians,Senators""","""Doug Burks""","""Doug Burks""",2000/03/05 9:47PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,154,22022,sheas101,fellb101,schmj101,,,
WS1195305210,"""version 7RS(19) of 07/07/92""",NYA,WS1,1953/05/21,WAS09,0,0:00PM,night,false,froeg901,summb901,stevj901,robbs901,"""Senators""","""Doug Burks""","""Doug Burks""",2000/03/18 10:19PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,182,16026,mcdoj104,mastw101,gormt102,,,
WS1195305220,"""version 7RS(19) of 07/07/92""",NYA,WS1,1953/05/22,WAS09,0,0:00PM,day,false,summb901,stevj901,robbs901,froeg901,"""Senators""","""Doug Burks""","""Doug Burks""",2000/04/16 8:05PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,4774,portb102,reyna102,,,,
WS1195305230,"""version 7RS(19) of 07/07/92""",PHA,WS1,1953/05/23,WAS09,0,0:00PM,night,false,grieb901,passa901,soarh901,nappl901,"""Senators""","""Doug Burks""","""Doug Burks""",2000/07/07 3:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,170,8820,byrdh101,stobc101,schec101,,,
WS1195305240,"""version 7RS(19) of 07/07/92""",PHA,WS1,1953/05/24,WAS09,0,0:00PM,day,false,nappl901,passa901,soarh901,grieb901,"""              ""","""Doug Burks""","""Doug Burks""",2000/12/10 1:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,9222,marrc101,martm101,,,,
WS1195305250,"""version 7RS(19) of 07/07/92""",PHA,WS1,1953/05/25,WAS09,0,0:00PM,night,false,passa901,soarh901,grieb901,nappl901,"""Senators""","""Doug Burks""","""Doug Burks""",2001/03/17 9:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,5462,morej102,fanof101,,,,
WS1195305290,"""version 7RS(19) of 07/07/92""",BOS,WS1,1953/05/29,WAS09,0,0:00PM,night,false,nappl901,passa901,soarh901,grieb901,"""14""","""Tim Cashion""","""Tim Cashion""",1998/12/28 11:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,7139,schmj101,hudss101,,,,
WS1195305301,"""version 7RS(19) of 07/07/92""",BOS,WS1,1953/05/30,WAS09,1,0:00PM,day,false,passa901,soarh901,grieb901,nappl901,"""14""","""Tim Cashion""","""Tim Cashion""",1999/01/07 12:48AM,park,none,0,unknown,-1,unknown,unknown,unknown,142,0,mcdem102,marrc101,kinde101,,,
WS1195305302,"""version 7RS(19) of 07/07/92""",BOS,WS1,1953/05/30,WAS09,2,0:00PM,day,false,soarh901,grieb901,nappl901,passa901,"""14""","""Tim Cashion""","""Tim Cashion""",1999/01/11 9:55PM,park,none,0,unknown,-1,unknown,unknown,unknown,141,16765,dixos101,nixow101,,,,
WS1195306160,"""version 7RS(19) of 07/07/92""",CHA,WS1,1953/06/16,WAS09,0,0:00PM,night,false,summb901,stevj901,(none),robbs901,,"""John W.McCarthy""","""John W.McCarthy""",1999/08/25 8:46AM,park,none,0,unknown,-1,dry,unknown,unknown,202,12589,pierb101,morej102,fornm101,,,
WS1195306170,"""version 7RS(19) of 07/07/92""",CHA,WS1,1953/06/17,WAS09,0,0:00PM,night,false,stevj901,robbs901,(none),summb901,,"""John W.McCarthy""","""John W.McCarthy""",1999/08/25 9:35AM,park,none,0,unknown,-1,dry,unknown,unknown,138,4636,mastw101,rogos101,,,,
WS1195306180,"""version 7RS(19) of 07/07/92""",CHA,WS1,1953/06/18,WAS09,0,0:00PM,night,false,robbs901,summb901,stevj901,duffj901,,"""John W.McCarthy""","""John W.McCarthy""",1999/08/25 7:25PM,park,none,0,unknown,-1,dry,unknown,unknown,158,6507,fornm101,dixos101,dorif101,,,
WS1195306190,"""version 7RS(19) of 07/07/92""",CLE,WS1,1953/06/19,WAS09,0,0:00PM,night,false,summb901,stevj901,duffj901,robbs901,,"""John W.McCarthy""","""John W.McCarthy""",1999/08/25 7:44PM,park,none,0,unknown,-1,dry,unknown,unknown,138,11870,garcm101,byrnt101,,,,
WS1195306200,"""version 7RS(19) of 07/07/92""",CLE,WS1,1953/06/20,WAS09,0,0:00PM,night,false,stevj901,duffj901,robbs901,summb901,,"""John W.McCarthy""","""John W.McCarthy""",1999/09/03 8:09PM,park,none,0,unknown,-1,unknown,unknown,unknown,131,11122,portb102,wynne101,,,,
WS1195306210,"""version 7RS(19) of 07/07/92""",CLE,WS1,1953/06/21,WAS09,0,0:00PM,day,false,duffj901,robbs901,summb901,stevj901,,"""John W.McCarthy""","""John W.McCarthy""",1999/09/03 8:18PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,17003,sheas101,houta101,,,,
WS1195306221,"""version 7RS(19) of 07/07/92""",CLE,WS1,1953/06/22,WAS09,1,0:00PM,day,false,robbs901,summb901,stevj901,duffj901,,"""Jeff Bower""","""Jeff Bower""",1999/11/06 10:00PM,park,none,0,unknown,-1,unknown,unknown,unknown,150,0,fellb101,schmj101,,,,
WS1195306222,"""version 7RS(19) of 07/07/92""",CLE,WS1,1953/06/22,WAS09,2,0:00PM,day,false,summb901,stevj901,duffj901,robbs901,,"""Jeff Bower""","""Jeff Bower""",1999/11/06 10:17PM,park,none,0,unknown,-1,unknown,unknown,unknown,137,12254,lemob101,mastw101,,,,
WS1195306230,"""version 7RS(19) of 07/07/92""",SLA,WS1,1953/06/23,WAS09,0,0:00PM,night,false,mcgob901,papaj901,mckib901,honoj901,,"""Jeff Bower""","""Jeff Bower""",1999/11/07 11:42AM,park,none,0,unknown,-1,unknown,unknown,night,147,4940,cainb101,byrnt101,paigs101,,,
WS1195306240,"""version 7RS(19) of 07/07/92""",SLA,WS1,1953/06/24,WAS09,0,0:00PM,night,false,papaj901,mckib901,honoj901,mcgob901,,"""Jeff Bower""","""Jeff Bower""",1999/11/08 7:58PM,park,none,0,unknown,-1,unknown,unknown,night,132,4223,blyzm101,portb102,larsd102,,,
WS1195306250,"""version 7RS(19) of 07/07/92""",SLA,WS1,1953/06/25,WAS09,0,0:00PM,night,false,mckib901,honoj901,mcgob901,papaj901,,"""Jeff Bower""","""Jeff Bower""",1999/11/09 7:17PM,park,none,0,unknown,-1,unknown,unknown,night,118,3511,brech101,dixos101,paigs101,,,
WS1195306260,"""version 7RS(19) of 07/07/92""",DET,WS1,1953/06/26,WAS09,0,0:00PM,night,false,honoj901,mcgob901,papaj901,mckib901,"""Middlesworth""",,"""R. Elliott""",1996/08/17 12:31PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,7800,grayt101,schmj101,herbr101,,,
WS1195306270,"""version 7RS(19) of 07/07/92""",DET,WS1,1953/06/27,WAS09,0,0:00PM,night,false,mcgob901,papaj901,mckib901,honoj901,"""Middlesworth""",,"""R. Elliott""",1996/08/17 12:55PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,143,4386,simaa101,herbr101,,,,
WS1195306281,"""version 7RS(19) of 07/07/92""",DET,WS1,1953/06/28,WAS09,1,0:00PM,day,false,papaj901,mckib901,honoj901,mcgob901,"""Middlesworth""",,"""R. Elliott""",1996/08/17 5:31PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,108,0,mastw101,groms101,,,,
WS1195306282,"""version 7RS(19) of 07/07/92""",DET,WS1,1953/06/28,WAS09,2,0:00PM,day,false,mckib901,honoj901,mcgob901,papaj901,"""MIDDLESWORTH""",,"""R. ELLIOTT""",1996/08/17 5:48PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,7865,hoefb101,byrnt101,,,,
WS1195307051,"""version 7RS(19) of 07/07/92""",NYA,WS1,1953/07/05,WAS09,1,0:00PM,day,false,romme101,hurle901,(none),soarh901,"""Senators""","""Bob Kapla""","""Bob Kapla""",1999/09/06 10:06PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,134,0,portb102,reyna102,,,,
WS1195307052,"""version 7RS(19) of 07/07/92""",NYA,WS1,1953/07/05,WAS09,2,0:00PM,day,false,hurle901,soarh901,(none),romme101,"""Senators""","""Bob Kapla""","""Bob Kapla""",1999/09/06 10:24PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,167,27685,schmj101,kuzab101,,,,
WS1195307060,"""text editor""",BOS,WS1,1953/07/06,WAS09,0,0:00PM,night,false,soarh901,romme101,(none),hurle901,,"""Cramer""","""Cramer""",2009/01/02 8:34PM,park,none,0,unknown,-1,unknown,unknown,unknown,151,9151,deloi101,byrnt101,kinde101,lepct101,,
WS1195307070,"""version 7RS(19) of 07/07/92""",BOS,WS1,1953/07/07,WAS09,0,0:00PM,night,false,romme101,hurle901,(none),soarh901,,"""John W.McCarthy""","""John W.McCarthy""",1999/09/16 4:34PM,park,none,0,unknown,-1,unknown,unknown,unknown,128,9634,browh101,lanej101,,,,
WS1195307080,"""version 7RS(19) of 07/07/92""",PHA,WS1,1953/07/08,WAS09,0,0:00PM,night,false,hurle901,soarh901,(none),romme101,,"""John W.McCarthy""","""John W.McCarthy""",1999/09/16 4:52PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,4923,dixos101,byrdh101,marrc101,,,
WS1195307090,"""version 7RS(19) of 07/07/92""",PHA,WS1,1953/07/09,WAS09,0,0:00PM,day,false,soarh901,romme101,(none),hurle901,,"""John W.McCarthy""","""John W.McCarthy""",1999/09/16 5:11PM,park,none,0,unknown,-1,unknown,unknown,unknown,146,2383,sheas101,colej101,,,,
WS1195307280,"""version 7RS(19) of 07/07/92""",DET,WS1,1953/07/28,WAS09,0,0:00PM,night,false,stevj901,summb901,soarh901,froeg901,"""Middlesworth""",,"""R. Elliott""",1996/10/12 8:06AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,166,6065,grayt101,sheas101,branr103,,,
WS1195307290,"""version 7RS(19) of 07/07/92""",DET,WS1,1953/07/29,WAS09,0,0:00PM,night,false,summb901,soarh901,froeg901,stevj901,"""Middlesworth""",,"""R. Elliott""",1996/10/12 10:56AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,143,3591,marrc101,abera101,,,,
WS1195307300,"""version 7RS(19) of 07/07/92""",DET,WS1,1953/07/30,WAS09,0,0:00PM,day,false,soarh901,froeg901,stevj901,summb901,"""MIDDLESWORTH""",,"""R. ELLIOTT""",1996/10/12 11:10AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,111,1279,stobc101,hoefb101,,,,
WS1195307310,"""version 7RS(19) of 07/07/92""",CHA,WS1,1953/07/31,WAS09,0,0:00PM,night,false,froeg901,stevj901,summb901,soarh901,,"""John W.McCarthy""","""John W.McCarthy""",1999/11/06 12:18PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,12466,portb102,trucv101,,,,
WS1195308010,"""version 7RS(19) of 07/07/92""",CHA,WS1,1953/08/01,WAS09,0,0:00PM,night,false,stevj901,summb901,(none),froeg901,,"""John W.McCarthy""","""John W.McCarthy""",1999/11/06 12:29PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,137,9387,johnc103,sheas101,,,,
WS1195308020,"""version 7RS(19) of 07/07/92""",CHA,WS1,1953/08/02,WAS09,0,0:00PM,day,false,summb901,soarh901,froeg901,stevj901,,"""John W.McCarthy""","""John W.McCarthy""",1999/11/06 12:38PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,126,10840,mastw101,dorif101,,,,
WS1195308030,"""version 7RS(19) of 07/07/92""",CHA,WS1,1953/08/03,WAS09,0,0:00PM,night,false,soarh901,froeg901,stevj901,summb901,,"""John W.McCarthy""","""John W.McCarthy""",1999/11/12 10:28PM,park,none,0,unknown,-1,unknown,unknown,unknown,124,7666,pierb101,schmj101,,,,
WS1195308040,"""version 7RS(19) of 07/07/92""",CLE,WS1,1953/08/04,WAS09,0,0:00PM,night,false,papaj901,mckib901,honoj901,mcgob901,,"""John W.McCarthy""","""John W.McCarthy""",1999/11/13 12:01AM,park,none,0,unknown,-1,unknown,unknown,unknown,130,9388,garcm101,stobc101,,,,
WS1195308050,"""version 7RS(19) of 07/07/92""",CLE,WS1,1953/08/05,WAS09,0,0:00PM,night,false,mckib901,honoj901,mcgob901,papaj901,,"""John W.McCarthy""","""John W.McCarthy""",1999/11/13 12:20AM,park,none,0,unknown,-1,unknown,unknown,unknown,136,8386,portb102,hoskd101,,,,
WS1195308060,"""version 7RS(19) of 07/07/92""",CLE,WS1,1953/08/06,WAS09,0,0:00PM,day,false,honoj901,mcgob901,papaj901,mckib901,,"""John W.McCarthy""","""John W.McCarthy""",1999/11/13 12:32AM,park,none,0,unknown,-1,unknown,unknown,unknown,134,3985,sheas101,fellb101,,,,
WS1195308070,"""version 7RS(19) of 07/07/92""",SLA,WS1,1953/08/07,WAS09,0,0:00PM,night,false,mcgob901,papaj901,mckib901,flahr901,,"""John W.McCarthy""","""John W.McCarthy""",2000/01/22 4:02PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,4337,marrc101,brech101,,,,
WS1195308091,"""version 7RS(19) of 07/07/92""",SLA,WS1,1953/08/09,WAS09,1,0:00PM,day,false,papaj901,mckib901,flahr901,mcgob901,,"""John W.McCarthy""","""John W.McCarthy""",2000/01/22 4:17PM,park,none,0,unknown,-1,unknown,unknown,unknown,136,0,paigs101,schmj101,,,,
WS1195308092,"""version 7RS(19) of 07/07/92""",SLA,WS1,1953/08/09,WAS09,2,0:00PM,day,false,mckib901,flahr901,mcgob901,papaj901,,"""John W.McCarthy""","""John W.McCarthy""",2000/01/22 4:28PM,park,none,0,unknown,-1,unknown,unknown,unknown,124,5991,stobc101,cainb101,,,,
WS1195308100,"""version 7RS(19) of 07/07/92""",BOS,WS1,1953/08/10,WAS09,0,0:00PM,night,false,summb901,soarh901,froeg901,stevj901,,"""John W.McCarthy""","""John W.McCarthy""",2000/01/22 5:09PM,park,none,0,unknown,-1,unknown,unknown,unknown,108,13631,portb102,flowb101,,,,
WS1195308110,"""version 7RS(19) of 07/07/92""",NYA,WS1,1953/08/11,WAS09,0,0:00PM,night,false,grieb901,nappl901,duffj901,passa901,,"""John W.McCarthy""","""John W.McCarthy""",2000/02/11 1:13PM,park,none,0,unknown,-1,unknown,unknown,unknown,141,19793,mastw101,millb104,,,,
WS1195308120,"""version 7RS(19) of 07/07/92""",NYA,WS1,1953/08/12,WAS09,0,0:00PM,night,false,nappl901,duffj901,passa901,grieb901,,"""John W.McCarthy""","""John W.McCarthy""",2000/02/11 1:32PM,park,none,0,unknown,-1,unknown,unknown,unknown,194,20947,fordw101,sheas101,krals101,,,addib701
WS1195308130,"""version 7RS(19) of 07/07/92""",NYA,WS1,1953/08/13,WAS09,0,0:00PM,night,false,duffj901,passa901,grieb901,nappl901,,"""John W.McCarthy""","""John W.McCarthy""",2000/02/11 1:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,13076,lopae101,marrc101,,,,
WS1195308211,"""version 7RS(19) of 07/07/92""",BOS,WS1,1953/08/21,WAS09,1,0:00PM,day,false,soarh901,froeg901,stevj901,summb901,,"""John W.McCarthy""","""John W.McCarthy""",2000/01/22 5:27PM,park,none,0,unknown,-1,unknown,unknown,unknown,126,0,stobc101,browh101,,,,
WS1195308212,"""version 7RS(19) of 07/07/92""",BOS,WS1,1953/08/21,WAS09,2,0:00PM,night,false,froeg901,stevj901,summb901,soarh901,,"""John W.McCarthy""","""John W.McCarthy""",2000/01/22 5:43PM,park,none,0,unknown,-1,unknown,unknown,unknown,144,15427,hudss101,sheas101,,,,
WS1195308220,"""version 7RS(19) of 07/07/92""",BOS,WS1,1953/08/22,WAS09,0,0:00PM,night,false,stevj901,summb901,soarh901,froeg901,,"""John W.McCarthy""","""John W.McCarthy""",2000/01/22 5:57PM,park,none,0,unknown,-1,unknown,unknown,unknown,166,9419,mcdem102,mastw101,kinde101,,,
WS1195308230,"""version 7RS(19) of 07/07/92""",BOS,WS1,1953/08/23,WAS09,0,0:00PM,day,false,summb901,soarh901,froeg901,stevj901,,"""John W.McCarthy""","""John W.McCarthy""",2000/01/22 6:15PM,park,none,0,unknown,-1,unknown,unknown,unknown,155,12215,henrb101,dixos101,,,,
WS1195309091,"""version 7RS(19) of 07/07/92""",SLA,WS1,1953/09/09,WAS09,1,0:00PM,day,false,mckib901,mcgob901,papaj901,honoj901,,"""John W.McCarthy""","""John W.McCarthy""",2000/04/10 10:55PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,0,larsd102,stobc101,,,,
WS1195309092,"""version 7RS(19) of 07/07/92""",SLA,WS1,1953/09/09,WAS09,2,0:00PM,night,false,mcgob901,papaj901,honoj901,mckib901,,"""John W.McCarthy""","""John W.McCarthy""",2000/04/10 11:08PM,park,none,0,unknown,-1,unknown,unknown,unknown,177,4216,simaa101,turlb101,,,,
WS1195309110,"""version 7RS(19) of 07/07/92""",CLE,WS1,1953/09/11,WAS09,0,0:00PM,night,false,papaj901,honoj901,mckib901,mcgob901,,"""Doug Burks""","""Doug Burks""",2001/11/25 3:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,8560,sheas101,lemob101,,,,
WS1195309120,"""version 7RS(19) of 07/07/92""",CLE,WS1,1953/09/12,WAS09,0,0:00PM,day,false,honoj901,mckib901,mcgob901,papaj901,,"""Doug Burks""","""Doug Burks""",2002/02/02 9:14PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,5798,portb102,houta101,,,,
WS1195309131,"""version 7RS(19) of 07/07/92""",DET,WS1,1953/09/13,WAS09,1,0:00PM,day,false,soarh901,froeg901,stevj901,summb901,"""MIDDLESWORTH""",,"""R. ELLIOTT""",1996/11/28 8:58AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,138,0,garvn102,pearj101,,,,
WS1195309132,"""version 7RS(19) of 07/07/92""",DET,WS1,1953/09/13,WAS09,2,0:00PM,day,false,froeg901,stevj901,summb901,soarh901,"""MIDDLESWORTH""",,"""R. ELLIOTT""",1996/11/28 9:20AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,8157,groms101,lanej101,herbr101,,,
WS1195309140,"""version 7RS(19) of 07/07/92""",DET,WS1,1953/09/14,WAS09,0,0:00PM,night,false,stevj901,summb901,soarh901,froeg901,"""Middlesworth""",,"""R. Elliott""",1996/11/30 8:47AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,1257,stobc101,branr103,schmj101,,,
WS1195309160,"""version 7RS(19) of 07/07/92""",CHA,WS1,1953/09/16,WAS09,0,0:00PM,night,false,summb901,soarh901,froeg901,stevj901,"""Chisox/Senators""","""Bob Kapla""","""Bob Kapla""",2001/02/02 11:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,13000,marrc101,trucv101,,,,
WS1195309170,"""version 7RS(19) of 07/07/92""",CHA,WS1,1953/09/17,WAS09,0,0:00PM,night,false,soarh901,froeg901,stevj901,summb901,"""Chisox/Senators""","""Bob Kapla""","""Bob Kapla""",2001/02/03 10:26AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,3345,portb102,pierb101,,,,
WS1195309250,"""version 7RS(19) of 07/07/92""",PHA,WS1,1953/09/25,WAS09,0,0:00PM,night,false,summb901,froeg901,berrc103,nappl901,"""Senators""","""Bob Kapla""","""Bob Kapla""",2001/03/31 4:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,97,2403,portb102,fricm101,,,,
WS1195309260,"""version 7RS(19) of 07/07/92""",PHA,WS1,1953/09/26,WAS09,0,0:00PM,night,false,froeg901,berrc103,nappl901,summb901,"""Senators""","""Bob Kapla""","""Bob Kapla""",2001/03/31 7:25PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,2252,tricb101,stond102,,,,
WS1195309270,"""version 7RS(19) of 07/07/92""",PHA,WS1,1953/09/27,WAS09,0,0:00PM,day,false,berrc103,nappl901,summb901,froeg901,"""Senators""","""David W. Smith""","""David W. Smith""",1995/06/22 8:34PM,park,none,0,unknown,-1,unknown,unknown,unknown,123,3740,colej101,stewb103,,,,
