game_id,visteam,hometeam,site,date,number,starttime,daynight,innings,tiebreaker,usedh,umphome,ump1b,ump2b,ump3b,umplf,umprf,inputtime,howscored,pitches,oscorer,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,htbf
SFN202104240,MIA,SFN,SFO03,2021/04/24,0,6:05PM,night,9,2,false,muchm901,fostm901,wolfj901,lives901,(none),(none),2021/04/25 07:33:44,unknown,pitches,ducam701,56,unknown,17,unknown,none,overcast,166,8282,flord002,santg001,,
SFN202104250,MIA,SFN,SFO03,2021/04/25,0,1:05PM,day,9,2,false,fostm901,wolfj901,lives901,muchm901,(none),(none),2021/04/26 07:05:47,unknown,pitches,ducam701,55,tocf,14,unknown,rain,overcast,190,7572,webbl001,campp001,roget002,
SFN202104260,COL,SFN,SFO03,2021/04/26,0,6:45PM,night,9,2,false,hamaa901,danlk901,buckc901,addir901,(none),(none),2021/04/27 07:57:35,unknown,pitches,thomc701,54,tocf,18,unknown,none,cloudy,147,4129,desca001,gomba001,,
SFN202104270,COL,SFN,SFO03,2021/04/27,0,6:45PM,night,9,2,false,danlk901,buckc901,addir901,hamaa901,(none),(none),2021/04/28 08:21:01,unknown,pitches,thomc701,60,tocf,16,unknown,none,sunny,210,5595,bardd001,santg001,estec001,
SFN202104280,COL,SFN,SFO03,2021/04/28,0,6:45PM,night,9,2,false,buckc901,willl901,hamaa901,addir901,(none),(none),2021/04/29 06:49:43,unknown,pitches,thomc701,65,tocf,9,unknown,none,sunny,200,6163,wooda002,marqg001,,
SFN202105070,SDN,SFN,SFO03,2021/05/07,0,6:45PM,night,9,2,false,drecb901,lentn901,westj901,danlk901,(none),(none),2021/05/08 07:48:33,unknown,pitches,ducam701,63,tocf,16,unknown,none,sunny,214,9219,dovac001,kelak001,mcgej001,
SFN202105080,SDN,SFN,SFO03,2021/05/08,0,1:05PM,day,9,2,false,lentn901,westj901,danlk901,drecb901,(none),(none),2021/05/09 07:37:17,unknown,pitches,feldd701,79,tocf,11,unknown,none,sunny,182,9764,gausk001,musgj001,,
SFN202105090,SDN,SFN,SFO03,2021/05/09,0,1:05PM,day,9,2,false,westj901,danlk901,drecb901,lentn901,(none),(none),2021/05/10 06:43:30,unknown,pitches,ducam701,70,tocf,12,unknown,none,cloudy,188,10008,weatr001,cuetj001,,
SFN202105100,TEX,SFN,SFO03,2021/05/10,0,6:45PM,night,9,2,false,rippm901,blasc901,bacce901,hallt901,(none),(none),2021/05/11 06:41:06,unknown,pitches,feldd701,66,torf,14,unknown,none,sunny,167,7450,wooda002,kingj002,mcgej001,
SFN202105110,TEX,SFN,SFO03,2021/05/11,0,12:45PM,day,9,2,false,blasc901,bacce901,hallt901,rippm901,(none),(none),2021/05/12 06:46:56,unknown,pitches,ducam701,65,tocf,13,unknown,none,sunny,180,7268,webbl001,lylej001,mcgej001,
SFN202105210,LAN,SFN,SFO03,2021/05/21,0,6:45PM,night,9,2,false,guccc901,dejer901,cejan901,porta901,(none),(none),2021/05/22 08:14:50,unknown,pitches,younj701,58,tocf,15,unknown,none,sunny,175,12753,bauet001,wooda002,treib001,
SFN202105220,LAN,SFN,SFO03,2021/05/22,0,4:15PM,day,9,2,false,dejer901,cejan901,porta901,guccc901,(none),(none),2021/05/24 07:13:58,unknown,pitches,younj701,60,tocf,19,unknown,none,cloudy,174,13660,buehw001,kazms001,jansk001,
SFN202105230,LAN,SFN,SFO03,2021/05/23,0,1:05PM,day,9,2,false,cejan901,porta901,guccc901,dejer901,(none),(none),2021/05/24 07:14:00,unknown,pitches,younj701,58,tocf,14,unknown,none,cloudy,186,13346,uriaj001,desca001,,
SFN202105310,ANA,SFN,SFO03,2021/05/31,0,1:05PM,day,9,2,false,estam901,nelsj901,willr901,gonzm901,(none),(none),2021/06/01 07:17:41,unknown,pitches,thomc701,67,tocf,14,unknown,none,sunny,178,13144,cuetj001,bundd001,,
SFN202106010,ANA,SFN,SFO03,2021/06/01,0,6:45PM,night,9,2,false,nelsj901,willr901,gonzm901,estam901,(none),(none),2021/06/02 08:49:48,unknown,pitches,thomc701,57,unknown,16,unknown,none,cloudy,172,10546,heana001,wooda002,,
SFN202106030,CHN,SFN,SFO03,2021/06/03,0,6:45PM,night,9,2,false,diazl901,buckc901,hamaa901,navaj901,(none),(none),2021/06/04 08:45:30,unknown,pitches,feldd701,61,tocf,15,unknown,none,sunny,185,10737,desca001,daviz001,,
SFN202106040,CHN,SFN,SFO03,2021/06/04,0,6:45PM,night,9,2,false,buckc901,hamaa901,navaj901,diazl901,(none),(none),2021/06/05 10:14:31,unknown,pitches,thomc701,54,tocf,18,unknown,none,sunny,194,11524,menec001,arrij001,roget002,
SFN202106050,CHN,SFN,SFO03,2021/06/05,0,4:15PM,day,9,2,false,hamaa901,navaj901,diazl901,buckc901,(none),(none),2021/06/06 06:56:42,unknown,pitches,thomc701,65,tocf,15,unknown,none,cloudy,184,12792,gausk001,stewk001,roget002,
SFN202106060,CHN,SFN,SFO03,2021/06/06,0,1:05PM,day,9,2,false,navaj901,diazl901,buckc901,hamaa901,(none),(none),2021/06/07 07:53:13,unknown,pitches,thomc701,65,tocf,12,unknown,none,sunny,181,14089,hendk001,cuetj001,kimbc001,
SFN202106140,ARI,SFN,SFO03,2021/06/14,0,6:45PM,night,9,2,false,hallt901,blasc901,becka901,cuzzp901,(none),(none),2021/06/15 06:48:56,unknown,pitches,younj701,65,unknown,22,unknown,none,sunny,179,9906,wooda002,peacm001,mcgej001,
SFN202106150,ARI,SFN,SFO03,2021/06/15,0,6:45PM,night,9,2,false,blasc901,becka901,cuzzp901,hallt901,(none),(none),2021/06/16 07:47:55,unknown,pitches,ducam701,66,tocf,11,unknown,none,sunny,183,9867,sherj001,casth002,roget002,
SFN202106160,ARI,SFN,SFO03,2021/06/16,0,6:45PM,night,9,2,false,becka901,cuzzp901,hallt901,blasc901,(none),(none),2021/06/17 07:10:22,unknown,pitches,feldd701,72,tocf,15,unknown,none,sunny,216,11004,desca001,kellm002,,
SFN202106170,ARI,SFN,SFO03,2021/06/17,0,12:45PM,day,9,2,false,cuzzp901,hallt901,blasc901,becka901,(none),(none),2021/06/18 09:33:56,unknown,pitches,feldd701,81,tocf,10,unknown,none,sunny,174,13144,gausk001,gallz001,,
SFN202106180,PHI,SFN,SFO03,2021/06/18,0,6:45PM,night,9,2,false,rippm901,merzd901,gibsg901,littw901,(none),(none),2021/06/19 08:16:47,unknown,pitches,ducam701,68,tocf,14,unknown,none,sunny,182,16170,cuetj001,velav001,mcgej001,
SFN202106190,PHI,SFN,SFO03,2021/06/19,0,1:05PM,day,9,2,false,merzd901,gibsg901,littw901,rippm901,(none),(none),2021/06/20 09:18:06,unknown,pitches,younj701,68,tocf,13,unknown,none,sunny,227,16774,suarr001,garcj006,,
SFN202106200,PHI,SFN,SFO03,2021/06/20,0,1:05PM,day,9,2,false,gibsg901,littw901,rippm901,merzd901,(none),(none),2021/06/21 06:22:30,unknown,pitches,ducam701,63,tocf,15,unknown,none,sunny,171,18265,longs002,efliz001,,
SFN202106250,OAK,SFN,SFO03,2021/06/25,0,6:45PM,night,9,2,false,marqa901,barrl901,timmt901,torrc901,(none),(none),2021/06/26 09:39:13,unknown,pitches,younj701,61,tocf,18,unknown,none,cloudy,143,36928,cuetj001,manas001,mcgej001,
SFN202106260,OAK,SFN,SFO03,2021/06/26,0,7:05PM,night,9,2,false,barrl901,timmt901,torrc901,marqa901,(none),(none),2021/06/27 08:30:14,unknown,pitches,ducam701,61,tocf,18,unknown,none,cloudy,245,33168,mcgej001,smitb005,,
SFN202106270,OAK,SFN,SFO03,2021/06/27,0,1:05PM,day,9,2,false,timmt901,torrc901,marqa901,barrl901,(none),(none),2021/06/28 05:59:19,unknown,pitches,ducam701,63,unknown,16,unknown,none,cloudy,177,35920,irvic001,longs002,,
SFN202107050,SLN,SFN,SFO03,2021/07/05,0,3:05PM,day,9,2,false,johna901,tumpj901,barbs901,hamaa901,(none),(none),2021/07/06 08:10:41,unknown,pitches,feldd701,65,tocf,16,unknown,none,sunny,184,32644,kim-k001,gausk001,,
SFN202107060,SLN,SFN,SFO03,2021/07/06,0,6:45PM,night,9,2,false,barbs901,ortir901,hamaa901,johna901,(none),(none),2021/07/07 08:11:15,unknown,pitches,younj701,60,tocf,20,unknown,none,cloudy,208,18785,waina001,cuetj001,millj006,
SFN202107070,SLN,SFN,SFO03,2021/07/07,0,6:45PM,night,9,2,false,ortir901,hamaa901,johna901,barbs901,(none),(none),2021/07/08 08:22:14,unknown,pitches,younj701,58,tocf,16,unknown,none,cloudy,187,19067,wooda002,oviej001,mcgej001,
SFN202107090,WAS,SFN,SFO03,2021/07/09,0,6:45PM,night,9,2,false,rackd901,addir901,hudsm901,belld901,(none),(none),2021/07/10 08:43:43,unknown,pitches,younj701,61,tocf,16,unknown,none,sunny,177,27345,garcj006,clays001,mcgej001,
SFN202107100,WAS,SFN,SFO03,2021/07/10,0,1:05PM,day,9,2,false,addir901,hudsm901,belld901,rackd901,(none),(none),2021/07/11 09:18:17,unknown,pitches,younj701,68,tocf,14,unknown,none,sunny,207,25901,desca001,lestj001,,
SFN202107110,WAS,SFN,SFO03,2021/07/11,0,1:05PM,day,9,2,false,hudsm901,belld901,rackd901,addir901,(none),(none),2021/07/12 05:56:20,unknown,pitches,younj701,60,unknown,15,unknown,none,overcast,173,26639,gausk001,fedde001,mcgej001,
SFN202107230,PIT,SFN,SFO03,2021/07/23,0,6:45PM,night,9,2,false,estam901,diazl901,nelsj901,gonzm901,(none),(none),2021/07/24 10:34:43,unknown,pitches,thomc701,62,unknown,16,unknown,none,sunny,208,26579,strac001,leond003,rodrr008,
SFN202107240,PIT,SFN,SFO03,2021/07/24,0,6:05PM,night,9,2,false,diazl901,nelsj901,gonzm901,estam901,(none),(none),2021/07/25 09:01:54,unknown,pitches,thomc701,61,torf,16,unknown,none,cloudy,207,30780,croww001,gausk001,,
SFN202107250,PIT,SFN,SFO03,2021/07/25,0,1:05PM,day,9,2,false,nelsj901,gonzm901,estam901,diazl901,(none),(none),2021/07/27 09:57:35,unknown,pitches,thomc701,66,tocf,13,unknown,none,cloudy,174,30303,wooda002,brubj001,,
SFN202107270,LAN,SFN,SFO03,2021/07/27,0,6:45PM,night,9,2,false,holbs901,wolfj901,muchm901,cejan901,(none),(none),2021/07/28 09:35:10,unknown,pitches,ducam701,64,tocf,16,unknown,none,sunny,169,32878,roget002,treib001,mcgej001,
SFN202107280,LAN,SFN,SFO03,2021/07/28,0,6:45PM,night,9,2,false,wolfj901,cejan901,muchm901,holbs901,(none),(none),2021/07/29 07:26:53,unknown,pitches,feldd701,62,tocf,16,unknown,none,cloudy,190,33728,buehw001,desca001,,
SFN202107290,LAN,SFN,SFO03,2021/07/29,0,12:45PM,day,9,2,false,cejan901,muchm901,holbs901,wolfj901,(none),(none),2021/07/30 09:32:00,unknown,pitches,feldd701,66,unknown,14,unknown,none,cloudy,165,35136,cuetj001,pricd001,,
SFN202107300,HOU,SFN,SFO03,2021/07/30,0,6:45PM,night,9,2,false,reybd901,onorb901,culbf901,blakr901,(none),(none),2021/07/31 07:30:22,unknown,pitches,ducam701,60,tocf,16,unknown,none,cloudy,238,28020,valdf001,gausk001,,
SFN202107310,HOU,SFN,SFO03,2021/07/31,0,1:05PM,day,9,2,false,onorb901,culbf901,blakr901,reybd901,(none),(none),2021/08/01 10:07:04,unknown,pitches,ducam701,67,tocf,13,unknown,none,cloudy,191,27324,jackj001,taylb004,mcgej001,
SFN202108010,HOU,SFN,SFO03,2021/08/01,0,1:05PM,day,9,2,false,culbf901,blakr901,reybd901,onorb901,(none),(none),2021/08/02 06:29:24,unknown,pitches,ducam701,65,tocf,14,unknown,none,cloudy,181,29655,webbl001,garcl007,mcgej001,
SFN202108100,ARI,SFN,SFO03,2021/08/10,0,6:45PM,night,9,2,false,hoyej901,segac901,bakej902,addir901,(none),(none),2021/08/11 07:41:03,unknown,pitches,ducam701,64,tocf,15,unknown,none,cloudy,190,23802,littz001,peacm001,,
SFN202108110,ARI,SFN,SFO03,2021/08/11,0,6:45PM,night,9,2,false,segac901,bakej902,addir901,hoyej901,(none),(none),2021/08/12 08:04:59,unknown,pitches,thomc701,62,tocf,17,unknown,none,cloudy,194,20037,gausk001,kellm002,,
SFN202108120,COL,SFN,SFO03,2021/08/12,0,6:45PM,night,9,2,false,morag901,bacoj901,millb901,eddid901,(none),(none),2021/08/13 07:23:30,unknown,pitches,feldd701,60,tocf,17,unknown,none,sunny,164,24295,webbl001,marqg001,,
SFN202108130,COL,SFN,SFO03,2021/08/13,0,6:45PM,night,9,2,false,bacoj901,millb901,eddid901,morag901,(none),(none),2021/08/14 07:27:11,unknown,pitches,thomc701,63,tocf,18,unknown,none,cloudy,193,36126,desca001,gomba001,littz001,
SFN202108140,COL,SFN,SFO03,2021/08/14,0,6:05PM,night,9,2,false,millb901,eddid901,morag901,bacoj901,(none),(none),2021/08/15 08:23:40,unknown,pitches,younj701,63,tocf,18,unknown,none,cloudy,187,32282,freek001,leond003,bardd001,
SFN202108150,COL,SFN,SFO03,2021/08/15,0,1:05PM,day,9,2,false,eddid901,morag901,bacoj901,millb901,(none),(none),2021/08/16 07:19:18,unknown,pitches,younj701,68,tocf,13,unknown,none,cloudy,173,33337,wooda002,grayj003,mcgej001,
SFN202108160,NYN,SFN,SFO03,2021/08/16,0,6:45PM,night,9,2,false,iassd901,rehaj901,barrs901,libkj901,(none),(none),2021/08/17 10:10:28,unknown,pitches,ducam701,63,tocf,18,unknown,none,sunny,203,23511,gausk001,castm002,mcgej001,
SFN202108170,NYN,SFN,SFO03,2021/08/17,0,6:45PM,night,9,2,false,rehaj901,barrs901,libkj901,iassd901,(none),(none),2021/08/18 08:08:59,unknown,pitches,ducam701,63,tocf,15,unknown,none,sunny,147,23610,webbl001,strom001,leond003,
SFN202108180,NYN,SFN,SFO03,2021/08/18,0,12:45PM,day,9,2,false,barrs901,libkj901,iassd901,rehaj901,(none),(none),2021/08/19 07:14:03,unknown,pitches,ducam701,70,unknown,10,unknown,none,overcast,242,25360,famij001,chatt001,,
SFN202108300,MIL,SFN,SFO03,2021/08/30,0,6:45PM,night,9,2,false,sches901,tosia901,barrt901,herna901,(none),(none),2021/08/31 08:22:11,unknown,pitches,feldd701,63,tocf,16,unknown,none,sunny,195,23154,burnc002,alvaj003,hadej001,
SFN202108310,MIL,SFN,SFO03,2021/08/31,0,6:45PM,night,9,2,false,tosia901,barrt901,herna901,sches901,(none),(none),2021/09/01 08:10:14,unknown,pitches,younj701,62,tocf,16,unknown,none,sunny,190,20897,woodb005,cuetj001,,
SFN202109010,MIL,SFN,SFO03,2021/09/01,0,6:45PM,night,9,2,false,barrt901,herna901,sches901,tosia901,(none),(none),2021/09/02 06:53:28,unknown,pitches,feldd701,61,unknown,14,unknown,none,cloudy,225,21189,norrd002,leond003,hadej001,
SFN202109020,MIL,SFN,SFO03,2021/09/02,0,12:45PM,day,9,2,false,herna901,sches901,tosia901,barrt901,(none),(none),2021/09/03 07:28:14,unknown,pitches,ducam701,60,tocf,9,unknown,none,overcast,151,21023,roget002,willd004,,
SFN202109030,LAN,SFN,SFO03,2021/09/03,0,6:45PM,night,9,2,false,hamaa901,ticht901,randt901,cejan901,(none),(none),2021/09/04 07:40:49,unknown,pitches,feldd701,61,tocf,15,unknown,none,sunny,272,39338,garcj006,phile001,,
SFN202109040,LAN,SFN,SFO03,2021/09/04,0,6:05PM,night,9,2,false,ticht901,randt901,cejan901,hamaa901,(none),(none),2021/09/05 09:59:19,unknown,pitches,feldd701,63,unknown,15,unknown,none,sunny,208,41146,uriaj001,jackj001,,
SFN202109050,LAN,SFN,SFO03,2021/09/05,0,4:08PM,day,9,2,false,randt901,cejan901,hamaa901,ticht901,(none),(none),2021/09/06 06:38:57,unknown,pitches,feldd701,68,tocf,14,unknown,none,sunny,202,41155,littz001,buehw001,,
SFN202109130,SDN,SFN,SFO03,2021/09/13,0,6:45PM,night,9,2,false,morag901,bakej902,hoyej901,carlm901,(none),(none),2021/09/18 06:58:57,unknown,pitches,feldd701,66,tocf,13,unknown,none,sunny,171,21078,littz001,darvy001,,
SFN202109140,SDN,SFN,SFO03,2021/09/14,0,6:45PM,night,9,2,false,bakej902,hoyej901,carlm901,morag901,(none),(none),2021/09/18 06:58:59,unknown,pitches,ducam701,59,tocf,15,unknown,none,cloudy,197,23192,desca001,arrij001,,
SFN202109150,SDN,SFN,SFO03,2021/09/15,0,6:45PM,night,9,2,false,hoyej901,carlm901,morag901,bakej902,(none),(none),2021/09/17 07:26:54,unknown,pitches,ducam701,57,tocf,14,unknown,none,cloudy,246,21212,musgj001,leond003,,
SFN202109160,SDN,SFN,SFO03,2021/09/16,0,12:45PM,day,9,2,false,carlm901,morag901,bakej902,hoyej901,(none),(none),2021/09/18 06:59:00,unknown,pitches,ducam701,60,tocf,8,unknown,none,overcast,219,23379,crisn001,gausk001,,
SFN202109170,ATL,SFN,SFO03,2021/09/17,0,6:45PM,night,9,2,false,marqa901,gibsh902,wolcq901,wendh902,(none),(none),2021/09/18 06:59:01,unknown,pitches,younj701,61,unknown,16,unknown,none,cloudy,195,26644,dovac001,webbj002,,
SFN202109180,ATL,SFN,SFO03,2021/09/18,0,6:05PM,night,9,2,false,gibsh902,wolcq901,wendh902,marqa901,(none),(none),2021/09/19 09:19:59,unknown,pitches,younj701,65,torf,14,unknown,none,cloudy,160,32058,littz001,mortc002,leond003,
SFN202109190,ATL,SFN,SFO03,2021/09/19,0,1:05PM,day,9,2,false,wolcq901,wendh902,marqa901,gibsh902,(none),(none),2021/09/20 06:19:33,unknown,pitches,younj701,68,tocf,13,unknown,none,cloudy,171,32210,friem001,desca001,smitw002,
SFN202109280,ARI,SFN,SFO03,2021/09/28,0,6:45PM,night,9,2,false,barrs901,iassd901,dejer901,rehaj901,(none),(none),2021/09/29 06:56:20,unknown,pitches,younj701,66,torf,15,unknown,none,cloudy,222,28122,alvaj003,popps001,dovac001,
SFN202109290,ARI,SFN,SFO03,2021/09/29,0,6:45PM,night,9,2,false,iassd901,dejer901,rehaj901,barrs901,(none),(none),2021/09/30 07:26:08,unknown,pitches,younj701,66,tocf,12,unknown,none,sunny,172,23110,leond003,ramin002,dovac001,
SFN202109300,ARI,SFN,SFO03,2021/09/30,0,6:45PM,night,9,2,false,dejer901,rehaj901,barrs901,iassd901,(none),(none),2021/10/01 06:36:41,unknown,pitches,feldd701,72,unknown,11,unknown,none,sunny,208,27503,roget002,mantj002,,
SFN202110010,SDN,SFN,SFO03,2021/10/01,0,6:45PM,night,9,2,false,westj901,kulpr901,drecb901,lentn901,(none),(none),2021/10/02 07:14:58,unknown,pitches,younj701,70,tocf,10,unknown,none,sunny,170,33975,desca001,avilp001,dovac001,
SFN202110020,SDN,SFN,SFO03,2021/10/02,0,1:05PM,day,9,2,false,kulpr901,drecb901,lentn901,westj901,(none),(none),2021/10/03 08:50:19,unknown,pitches,younj701,77,tocf,7,unknown,none,sunny,221,40760,hillt002,castk002,melam001,
SFN202110030,SDN,SFN,SFO03,2021/10/03,0,12:05PM,day,9,2,false,drecb901,lentn901,westj901,kulpr901,(none),(none),2021/10/04 06:08:54,unknown,pitches,younj701,73,torf,7,unknown,none,sunny,176,36901,webbl001,knehr001,,
TOR202104080,ANA,TOR,DUN01,2021/04/08,0,7:07PM,night,9,2,true,bacce901,wolcq901,laynj901,wendh902,(none),(none),2021/04/09 07:54:26,unknown,pitches,lajor701,80,fromrf,11,unknown,none,sunny,237,1348,guerj003,borur001,igler001,
TOR202104090,ANA,TOR,DUN01,2021/04/09,0,7:07PM,night,9,2,true,wolcq901,laynj901,wendh902,bacce901,(none),(none),2021/04/10 08:14:28,unknown,pitches,lajor701,80,rtol,9,unknown,none,sunny,186,1523,heana001,zeuct001,,
TOR202104100,ANA,TOR,DUN01,2021/04/10,0,7:07PM,night,9,2,true,laynj901,wendh902,bacce901,wolcq901,(none),(none),2021/04/11 06:42:16,unknown,pitches,lajor701,70,unknown,10,unknown,none,cloudy,201,1292,matzs001,quinj001,milot001,
TOR202104120,NYA,TOR,DUN01,2021/04/12,0,7:07PM,night,9,2,true,wendh902,bacce901,gibsh902,laynj901,(none),(none),2021/04/13 06:43:09,unknown,pitches,moreh701,77,torf,6,unknown,none,sunny,184,1576,coleg001,ray-r002,chapa001,
TOR202104130,NYA,TOR,DUN01,2021/04/13,0,7:07PM,night,9,2,true,bacce901,gibsh902,laynj901,wendh902,(none),(none),2021/04/14 06:56:47,unknown,pitches,moreh701,79,tolf,7,unknown,none,cloudy,184,1550,ryu-h001,tailj001,,
TOR202104140,NYA,TOR,DUN01,2021/04/14,0,1:07PM,day,9,2,true,gibsh902,laynj901,wendh902,bacce901,(none),(none),2021/04/15 07:29:48,unknown,pitches,starh701,81,ltor,9,unknown,none,sunny,174,1613,dolir001,greec003,,
TOR202104270,WAS,TOR,DUN01,2021/04/27,0,7:07PM,night,9,2,true,wegnm901,porta901,ortir901,dejer901,(none),(none),2021/04/28 08:21:01,unknown,pitches,starh701,81,tocf,7,unknown,none,sunny,176,1471,milot001,schem001,,
TOR202104280,WAS,TOR,DUN01,2021/04/28,0,7:07PM,night,9,2,true,porta901,ortir901,dejer901,wegnm901,(none),(none),2021/04/29 06:49:43,unknown,pitches,starh701,80,torf,7,unknown,none,sunny,173,1274,fedde001,matzs001,,
TOR202104300,ATL,TOR,DUN01,2021/04/30,0,7:37PM,night,9,2,true,mealj901,carav901,clemp901,estam901,(none),(none),2021/05/01 07:18:40,unknown,pitches,lajor701,78,tolf,8,unknown,none,sunny,197,1629,ray-r002,smyld001,,
TOR202105010,ATL,TOR,DUN01,2021/05/01,0,7:37PM,night,9,2,true,carav901,clemp901,estam901,mealj901,(none),(none),2021/05/02 07:38:42,unknown,pitches,lajor701,82,torf,11,unknown,none,sunny,214,1634,romaj004,jonen001,,
TOR202105020,ATL,TOR,DUN01,2021/05/02,0,1:07PM,day,9,2,true,clemp901,estam901,mealj901,carav901,(none),(none),2021/05/03 08:46:46,unknown,pitches,lajor701,87,rtol,8,unknown,none,sunny,189,1554,borur001,andei001,dolir001,
TOR202105140,PHI,TOR,DUN01,2021/05/14,0,7:37PM,night,9,2,true,estam901,iassd901,fleta901,barrs901,(none),(none),2021/05/15 08:26:41,unknown,pitches,moreh701,83,torf,8,unknown,none,sunny,218,1171,brogc001,thort002,,
TOR202105150,PHI,TOR,DUN01,2021/05/15,0,7:37PM,night,9,2,true,iassd901,fleta901,barrs901,estam901,(none),(none),2021/05/16 06:47:27,unknown,pitches,moreh701,81,torf,9,unknown,none,sunny,193,1397,bergt001,nolaa001,,
TOR202105160,PHI,TOR,DUN01,2021/05/16,0,1:07PM,day,9,2,true,fleta901,barrs901,estam901,iassd901,(none),(none),2021/05/17 07:38:47,unknown,pitches,moreh701,84,torf,5,unknown,none,sunny,225,1107,ray-r002,andec001,,
TOR202105180,BOS,TOR,DUN01,2021/05/18,0,7:37PM,night,9,2,true,marqa901,ortir901,wegnm901,timmt901,(none),(none),2021/05/19 09:01:11,unknown,pitches,starh701,84,ltor,13,unknown,none,cloudy,196,1566,ryu-h001,rodre004,,
TOR202105190,BOS,TOR,DUN01,2021/05/19,0,7:37PM,night,9,2,true,ortir901,wegnm901,timmt901,marqa901,(none),(none),2021/05/20 07:47:10,unknown,pitches,starh701,85,ltor,16,unknown,none,sunny,187,1581,richg002,strir001,,
TOR202105200,BOS,TOR,DUN01,2021/05/20,0,7:37PM,night,9,2,true,wegnm901,timmt901,marqa901,ortir901,(none),(none),2021/05/21 07:05:16,unknown,pitches,starh701,84,ltor,16,unknown,none,sunny,205,1562,valdp002,dolir001,barnm001,
TOR202105210,TBA,TOR,DUN01,2021/05/21,0,7:37PM,night,9,2,true,mealj901,hicke901,carav901,viscj901,(none),(none),2021/05/22 08:14:49,unknown,pitches,lajor701,84,ltor,14,unknown,none,cloudy,266,1437,castd002,beasj001,,
TOR202105220,TBA,TOR,DUN01,2021/05/22,0,7:37PM,night,9,2,true,carav901,viscj901,valej901,mealj901,(none),(none),2021/05/24 07:13:59,unknown,pitches,lajor701,85,ltor,11,unknown,none,sunny,171,1514,kitta001,casta005,castd002,
TOR202105230,TBA,TOR,DUN01,2021/05/23,0,1:07PM,day,9,2,true,viscj901,valej901,mealj901,carav901,(none),(none),2021/05/24 07:14:00,unknown,pitches,lajor701,86,ltor,7,unknown,none,sunny,183,1496,flemj001,chatt001,feyej001,
TOR202105240,TBA,TOR,DUN01,2021/05/24,0,1:07PM,day,9,2,true,valej901,mealj901,carav901,viscj901,(none),(none),2021/05/25 06:49:22,unknown,pitches,lajor701,85,tocf,8,unknown,none,sunny,232,1641,sprij001,payaj001,,
TOR202106010,MIA,TOR,BUF05,2021/06/01,0,7:07PM,night,9,2,true,merzd901,gibsg901,littw901,drakr901,(none),(none),2021/06/02 08:49:48,unknown,pitches,moreh701,70,rtol,10,unknown,none,cloudy,165,5321,ray-r002,alcas001,,
TOR202106020,MIA,TOR,BUF05,2021/06/02,0,7:07PM,night,9,2,true,gibsg901,littw901,drakr901,merzd901,(none),(none),2021/06/03 07:05:39,unknown,pitches,lajor701,71,unknown,6,unknown,none,cloudy,221,5385,casta005,garcy001,,
TOR202106040,HOU,TOR,BUF05,2021/06/04,0,7:07PM,night,9,2,true,hobep901,may-b901,conrc901,barkl901,(none),(none),2021/06/05 10:14:31,unknown,pitches,starh701,68,fromlf,7,unknown,none,sunny,178,5510,greiz001,ryu-h001,,
TOR202106050,HOU,TOR,BUF05,2021/06/05,0,3:07PM,day,9,2,true,may-b901,conrc901,barkl901,hobep901,(none),(none),2021/06/06 06:56:42,unknown,pitches,starh701,69,rtol,10,unknown,none,sunny,170,5327,strir001,urquj001,,
TOR202106060,HOU,TOR,BUF05,2021/06/06,0,1:07PM,day,9,2,true,conrc901,barkl901,hobep901,may-b901,(none),(none),2021/06/07 07:53:13,unknown,pitches,starh701,73,tocf,15,unknown,none,sunny,212,5404,garcl007,matzs001,presr001,
TOR202106150,NYA,TOR,BUF05,2021/06/15,0,7:07PM,night,9,2,true,hamaa901,buckc901,fairc901,danlk901,(none),(none),2021/06/16 07:47:55,unknown,pitches,lajor701,71,rtol,13,unknown,none,sunny,211,7145,loaij001,mayzt001,chapa001,
TOR202106160,NYA,TOR,BUF05,2021/06/16,0,7:07PM,night,9,2,true,buckc901,fairc901,danlk901,hamaa901,(none),(none),2021/06/17 07:10:22,unknown,pitches,lajor701,67,rtol,12,unknown,none,cloudy,181,7271,coleg001,strir001,chapa001,
TOR202106170,NYA,TOR,BUF05,2021/06/17,0,7:07PM,night,9,2,true,fairc901,danlk901,hamaa901,buckc901,(none),(none),2021/06/18 09:33:56,unknown,pitches,lajor701,71,unknown,9,unknown,none,sunny,223,7288,greec003,casta005,,
TOR202106240,BAL,TOR,BUF05,2021/06/24,0,7:07PM,night,9,2,true,lentn901,mosce901,westj901,drecb901,(none),(none),2021/06/25 07:55:52,unknown,pitches,moreh701,80,tolf,13,unknown,none,cloudy,181,6264,kay-a001,kremd001,,
TOR202106250,BAL,TOR,BUF05,2021/06/25,0,7:07PM,night,9,2,true,mosce901,westj901,drecb901,lentn901,(none),(none),2021/06/26 09:39:12,unknown,pitches,moreh701,71,rtol,12,unknown,none,cloudy,216,7844,fry-p001,thort002,sulsc001,
TOR202106260,BAL,TOR,BUF05,2021/06/26,0,3:07PM,day,9,2,true,westj901,drecb901,lentn901,mosce901,(none),(none),2021/06/27 08:30:14,unknown,pitches,moreh701,79,tocf,11,unknown,none,cloudy,171,5913,ryu-h001,akink001,,
