game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi
CHN191208202,"""version 7RS(19) of 07/07/92""",PHI,CHN,CHI08,1912/08/20,2,0:00PM,day,false,klemb901,ortha101,(none),(none),"""69,73,109""","""Mike Grahek""","""Mike Grahek""",2014/12/22 6:25PM,park,none,0,unknown,-1,unknown,unknown,unknown,112,11000,smitc107,moore103,,
CHN191208210,"""version 7RS(19) of 07/07/92""",NY1,CHN,CHI08,1912/08/21,0,3:00PM,day,false,klemb901,ortha101,(none),(none),"""69,73,80,109,381""","""Mike Grahek""","""Mike Grahek""",2006/02/26 7:37AM,park,none,0,unknown,-1,unknown,unknown,unknown,100,28000,richl102,tesrj101,,
CHN191208220,"""version 7RS(19) of 07/07/92""",BSN,CHN,CHI08,1912/08/22,0,3:00PM,day,false,ortha101,bushg901,(none),(none),"""69,109""","""Mike Grahek""","""Mike Grahek""",2014/12/27 12:04PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,2700,chenl101,hesso101,,
CHN191208240,"""version 7RS(19) of 07/07/92""",BSN,CHN,CHI08,1912/08/24,0,3:00PM,day,false,riglc901,finnw901,(none),(none),"""69,109,111,269,381""","""Mike Grahek""","""Mike Grahek""",2014/03/03 4:40PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,8500,tylel101,lavej101,,
CHN191208250,"""version 7RS(19) of 07/07/92""",BSN,CHN,CHI08,1912/08/25,0,3:00PM,day,false,riglc901,finnw901,(none),(none),"""73""","""Mike Grahek/RWood""","""Mike Grahek/RWood""",2014/11/21 4:09PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,9000,perdh101,smitc107,,
CHN191208260,"""version 7RS(19) of 07/07/92""",BRO,CHN,CHI08,1912/08/26,0,3:00PM,day,false,klemb901,ortha101,(none),(none),"""69""","""Mike Grahek""","""Mike Grahek""",2014/11/14 12:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,5000,ruckn101,leifl101,ragap101,
CHN191208270,"""version 7RS(19) of 07/07/92""",BRO,CHN,CHI08,1912/08/27,0,0:00PM,day,false,klemb901,ortha101,(none),(none),"""411""","""Comly""","""Comly""",2012/08/01 1:35AM,park,none,0,unknown,-1,unknown,unknown,unknown,85,2800,chenl101,yinge101,,
CHN191208280,"""version 7RS(19) of 07/07/92""",SLN,CHN,CHI08,1912/08/28,0,3:00PM,day,false,brenb901,owenb901,(none),(none),"""69,73""","""Mike Grahek""","""Mike Grahek""",2014/04/18 7:36AM,park,none,0,unknown,-1,unknown,unknown,unknown,95,3500,lavej101,salls101,,
CHN191208290,"""version 7RS(19) of 07/07/92""",SLN,CHN,CHI08,1912/08/29,0,3:00PM,day,false,brenb901,owenb901,(none),(none),"""73""","""Mike Grahek""","""Mike Grahek""",2014/04/18 6:06PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,3100,smitc107,harmb101,,
CHN191208300,"""version 7RS(19) of 07/07/92""",SLN,CHN,CHI08,1912/08/30,0,0:00PM,day,false,brenb901,owenb901,(none),(none),"""411""","""Comly""","""Comly""",2012/08/01 2:16AM,park,none,0,unknown,-1,unknown,unknown,unknown,110,8000,chenl101,steeb102,,
CHN191208310,"""version 7RS(19) of 07/07/92""",SLN,CHN,CHI08,1912/08/31,0,3:00PM,day,false,brenb901,owenb901,(none),(none),"""69,73,109""","""Mike Grahek""","""Mike Grahek""",2014/04/26 7:35AM,park,none,0,unknown,-1,unknown,unknown,unknown,135,12000,salls101,lavej101,,
CHN191209010,"""version 7RS(19) of 07/07/92""",SLN,CHN,CHI08,1912/09/01,0,3:00PM,day,false,brenb901,owenb901,(none),(none),"""73""","""Mike Grahek""","""Mike Grahek""",2014/04/28 6:51AM,park,none,0,unknown,-1,unknown,unknown,unknown,115,16000,harmb101,leifl101,,
CHN191209040,"""version 7RS(19) of 07/07/92""",PIT,CHN,CHI08,1912/09/04,0,3:00PM,day,false,johnj901,easom101,(none),(none),"""69,73,216""","""Mike Grahek""","""Mike Grahek""",2004/12/22 4:26PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,10000,robih102,lavej101,,
CHN191209261,"""version 7RS(19) of 07/07/92""",CIN,CHN,CHI08,1912/09/26,1,1:30PM,day,false,finnw901,riglc901,(none),(none),"""69,109""","""Mike Grahek""","""Mike Grahek""",2014/07/15 7:35AM,park,none,0,unknown,-1,unknown,unknown,unknown,155,0,lavej101,workr101,chenl101,
CHN191209262,"""version 7RS(19) of 07/07/92""",CIN,CHN,CHI08,1912/09/26,2,0:00PM,day,false,riglc901,finnw901,(none),(none),"""CCT""","""Mike Grahek""","""Mike Grahek""",2014/12/31 11:39PM,park,none,0,unknown,-1,unknown,unknown,unknown,75,1500,chenl101,bentr102,,
CHN191209271,"""version 7RS(19) of 07/07/92""",CIN,CHN,CHI08,1912/09/27,1,1:30PM,day,false,finnw901,riglc901,(none),(none),"""65,109""","""Mike Grahek""","""Mike Grahek""",2014/07/17 9:18AM,park,none,0,unknown,-1,unknown,unknown,unknown,110,0,packg101,tonef101,,
CHN191209272,"""version 7RS(19) of 07/07/92""",CIN,CHN,CHI08,1912/09/27,2,0:00PM,day,false,riglc901,finnw901,(none),(none),"""109,CE,CCT,CIO""","""Mike Grahek""","""Mike Grahek""",2015/09/28 12:27PM,park,none,0,unknown,-1,unknown,unknown,unknown,128,1750,,,,
CHN191209280,"""version 7RS(19) of 07/07/92""",CIN,CHN,CHI08,1912/09/28,0,1:30PM,day,false,finnw901,riglc901,(none),(none),"""65,109""","""Mike Grahek""","""Mike Grahek""",2014/07/21 8:07AM,park,none,0,unknown,-1,unknown,unknown,unknown,110,1200,workr101,lowdg101,,
CHN191209290,"""version 7RS(19) of 07/07/92""",PIT,CHN,CHI08,1912/09/29,0,3:00PM,day,false,owenb901,brenb901,(none),(none),"""216""","""Mike Grahek""","""Mike Grahek""",2005/02/05 8:09AM,park,none,0,unknown,-1,unknown,unknown,unknown,100,4000,otoom101,richl102,,
CHN191209300,"""version 7RS(19) of 07/07/92""",PIT,CHN,CHI08,1912/09/30,0,3:00PM,day,false,owenb901,brenb901,(none),(none),"""69,216""","""Mike Grahek""","""Mike Grahek""",2005/02/05 9:18AM,park,none,0,unknown,-1,unknown,unknown,unknown,120,1100,hendc101,chenl101,,
CHN191210010,"""version 7RS(19) of 07/07/92""",PIT,CHN,CHI08,1912/10/01,0,3:00PM,day,false,owenb901,brenb901,(none),(none),"""69,109,216""","""Mike Grahek""","""Mike Grahek""",2005/02/05 9:45PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,600,adamb104,chenl101,,
CHN191210050,"""version 7RS(19) of 07/07/92""",SLN,CHN,CHI08,1912/10/05,0,3:00PM,day,false,brenb901,owenb901,(none),(none),"""109""","""Mike Grahek""","""Mike Grahek""",2014/08/11 7:40AM,park,none,0,unknown,-1,unknown,unknown,unknown,90,3700,leifl101,salls101,,
CHN191210060,"""version 7RS(19) of 07/07/92""",SLN,CHN,CHI08,1912/10/06,0,0:00PM,day,false,owenb901,(none),(none),(none),"""411""","""Comly""","""Comly""",2012/08/01 4:34PM,park,none,0,unknown,-1,unknown,unknown,unknown,100,8500,chenl101,harmb101,reule101,
PIT191204180,"""version 7RS(19) of 07/07/92""",SLN,PIT,PIT06,1912/04/18,0,3:00PM,day,false,johnj901,easom101,(none),(none),"""137,216""","""Mike Grahek""","""Mike Grahek""",1998/11/10 9:12AM,park,none,0,unknown,-1,unknown,unknown,unknown,115,15000,hendc101,salls101,,
PIT191204200,"""version 7RS(19) of 07/07/92""",SLN,PIT,PIT06,1912/04/20,0,3:00PM,day,false,johnj901,easom101,(none),(none),"""137,216""","""Mike Grahek""","""Mike Grahek""",1998/11/11 2:54PM,park,none,0,unknown,-1,unknown,unknown,unknown,127,8000,camnh101,harmb101,,
PIT191204250,"""version 7RS(19) of 07/07/92""",CIN,PIT,PIT06,1912/04/25,0,3:30PM,day,false,johnj901,easom101,(none),(none),"""137,216""","""Mike Grahek""","""Mike Grahek""",1998/11/25 2:35PM,park,none,0,unknown,-1,unknown,unknown,unknown,134,6000,suggg101,otoom101,,
PIT191204270,"""version 7RS(19) of 07/07/92""",CIN,PIT,PIT06,1912/04/27,0,3:00PM,day,false,johnj901,easom101,(none),(none),"""137,140,216""","""Mike Grahek""","""Mike Grahek""",1998/11/26 9:44AM,park,none,0,unknown,-1,unknown,unknown,unknown,113,13000,camnh101,froma101,,
PIT191205010,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1912/05/01,0,3:30PM,day,false,brenb901,owenb901,(none),(none),"""137,69,109,216""","""Mike Grahek""","""Mike Grahek""",1998/12/06 4:19PM,park,none,0,unknown,-1,wet,unknown,unknown,106,6000,richl102,adamb104,,
PIT191205020,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1912/05/02,0,3:30PM,day,false,brenb901,owenb901,(none),(none),"""137,216""","""Mike Grahek""","""Mike Grahek""",1998/12/13 10:38PM,park,none,0,unknown,-1,unknown,unknown,unknown,103,6000,otoom101,mcinh101,,
PIT191205030,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1912/05/03,0,3:30PM,day,false,brenb901,owenb901,(none),(none),"""137,216,109""","""Mike Grahek""","""Mike Grahek""",1998/12/15 9:21AM,park,none,0,unknown,-1,unknown,unknown,unknown,161,7000,colek101,hendc101,,
PIT191205040,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1912/05/04,0,3:00PM,day,false,brenb901,owenb901,(none),(none),"""137,109,216""","""Mike Grahek""","""Mike Grahek""",1998/12/22 9:13AM,park,none,0,unknown,-1,unknown,unknown,unknown,135,15000,adamb104,reule101,robih102,
PIT191205090,"""version 7RS(19) of 07/07/92""",BRO,PIT,PIT06,1912/05/09,0,3:30PM,day,false,johnj901,easom101,(none),(none),"""73,137,216""","""Mike Grahek""","""Mike Grahek""",2000/02/18 10:29PM,park,none,0,unknown,-1,unknown,unknown,unknown,152,1200,kentm101,robih102,ruckn101,
PIT191205100,"""version 7RS(19) of 07/07/92""",PHI,PIT,PIT06,1912/05/10,0,3:30PM,day,false,johnj901,easom101,(none),(none),"""137,216""","""Mike Grahek""","""Mike Grahek""",2000/06/25 9:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,136,3500,otoom101,brena101,camnh101,
PIT191205110,"""version 7RS(19) of 07/07/92""",PHI,PIT,PIT06,1912/05/11,0,3:00PM,day,false,johnj901,easom101,(none),(none),"""137,216""","""Mike Grahek""","""Mike Grahek""",2000/03/20 9:49PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,5000,adamb104,moore103,,
PIT191205150,"""version 7RS(19) of 07/07/92""",NY1,PIT,PIT06,1912/05/15,0,3:30PM,day,false,brenb901,owenb901,(none),(none),"""73,80,216,109""","""Mike Grahek""","""Mike Grahek""",2000/07/05 10:19AM,park,none,0,unknown,-1,unknown,unknown,unknown,110,7500,amesr101,camnh101,,
PIT191205160,"""version 7RS(19) of 07/07/92""",NY1,PIT,PIT06,1912/05/16,0,3:30PM,day,false,riglc901,finnw901,(none),(none),"""69,73,80,137,216""","""Mike Grahek""","""Mike Grahek""",2000/07/06 10:58AM,park,none,0,unknown,-1,unknown,unknown,unknown,145,9000,marqr102,otoom101,,
PIT191205180,"""version 7RS(19) of 07/07/92""",BSN,PIT,PIT06,1912/05/18,0,3:00PM,day,false,riglc901,finnw901,(none),(none),"""137,140,216""","""Mike Grahek""","""Mike Grahek""",2000/07/10 11:07AM,park,none,0,unknown,-1,unknown,unknown,unknown,134,9500,robih102,tylel101,,
PIT191205200,"""version 7RS(19) of 07/07/92""",BSN,PIT,PIT06,1912/05/20,0,3:30PM,day,false,brenb901,owenb901,(none),(none),"""137,216""","""Mike Grahek""","""Mike Grahek""",2000/07/11 8:50PM,park,none,0,unknown,-1,unknown,unknown,unknown,155,3000,hendc101,hesso101,,
PIT191205210,"""version 7RS(19) of 07/07/92""",BSN,PIT,PIT06,1912/05/21,0,3:30PM,day,false,brenb901,owenb901,(none),(none),"""137,216""","""Mike Grahek""","""Mike Grahek""",2000/07/13 9:54PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,2000,leifl101,perdh101,,
PIT191205220,"""version 7RS(19) of 07/07/92""",BSN,PIT,PIT06,1912/05/22,0,3:30PM,day,false,owenb901,brenb901,(none),(none),"""137,216""","""Mike Grahek""","""Mike Grahek""",2000/07/14 9:19PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,2000,dickw101,otoom101,,
PIT191205230,"""version 7RS(19) of 07/07/92""",BSN,PIT,PIT06,1912/05/23,0,3:30PM,day,false,owenb901,brenb901,(none),(none),"""137,216""","""Mike Grahek""","""Mike Grahek""",2000/08/08 9:49PM,park,none,0,unknown,-1,unknown,unknown,unknown,98,2500,adamb104,browb102,,
PIT191205240,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1912/05/24,0,3:30PM,day,false,klemb901,bushg901,(none),(none),"""137,109,69,216""","""Mike Grahek""","""Mike Grahek""",2000/08/11 9:49AM,park,none,0,unknown,-1,unknown,unknown,unknown,105,4000,hendc101,richl102,,
PIT191205250,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1912/05/25,0,3:00PM,day,false,klemb901,bushg901,(none),(none),"""137,216,109,69""","""Mike Grahek""","""Mike Grahek""",2000/08/24 6:56AM,park,none,0,unknown,-1,unknown,unknown,unknown,111,12000,camnh101,lavej101,,
PIT191205270,"""version 7RS(19) of 07/07/92""",SLN,PIT,PIT06,1912/05/27,0,4:00PM,day,false,riglc901,finnw901,(none),(none),"""216,208""","""Mike Grahek""","""Mike Grahek""",2006/02/19 10:30PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,3200,steeb102,adamb104,,
PIT191205280,"""version 7RS(19) of 07/07/92""",SLN,PIT,PIT06,1912/05/28,0,3:30PM,day,false,riglc901,finnw901,(none),(none),"""137,216""","""Mike Grahek""","""Mike Grahek""",2002/06/18 9:43PM,park,none,0,unknown,-1,unknown,unknown,unknown,137,5000,willj103,hendc101,,
PIT191205301,"""version 7RS(19) of 07/07/92""",SLN,PIT,PIT06,1912/05/30,1,10:30AM,day,false,klemb901,bushg901,(none),(none),"""137,216""","""Mike Grahek""","""Mike Grahek""",2002/12/27 2:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,121,11500,salls101,camnh101,,
PIT191205302,"""version 7RS(19) of 07/07/92""",SLN,PIT,PIT06,1912/05/30,2,3:00PM,day,false,klemb901,bushg901,(none),(none),"""137,216""","""Mike Grahek""","""Mike Grahek""",2002/12/28 3:27PM,park,none,0,unknown,-1,unknown,unknown,unknown,137,18500,otoom101,harmb101,robih102,
PIT191205310,"""version 7RS(19) of 07/07/92""",CIN,PIT,PIT06,1912/05/31,0,3:30PM,day,false,klemb901,bushg901,(none),(none),"""109,137,216""","""Mike Grahek""","""Mike Grahek""",2002/12/31 3:25PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,3500,adamb104,froma101,,
PIT191206190,"""version 7RS(19) of 07/07/92""",SLN,PIT,PIT06,1912/06/19,0,3:00PM,day,false,riglc901,finnw901,(none),(none),"""216""","""Mike Grahek""","""Mike Grahek""",2003/04/13 5:12PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,6000,robih102,woodg103,,
PIT191206220,"""version 7RS(19) of 07/07/92""",CIN,PIT,PIT06,1912/06/22,0,3:00PM,day,false,riglc901,finnw901,(none),(none),"""216""","""Mike Grahek""","""Mike Grahek""",2003/04/17 10:47PM,park,none,0,unknown,-1,unknown,unknown,unknown,100,17000,camnh101,suggg101,,
PIT191207010,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1912/07/01,0,3:30PM,day,false,riglc901,finnw901,(none),(none),"""216,69""","""Mike Grahek""","""Mike Grahek""",2004/05/18 9:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,6500,lavej101,otoom101,,
PIT191207020,"""version 7RS(19) of 07/07/92""",CHN,PIT,PIT06,1912/07/02,0,3:30PM,day,false,riglc901,finnw901,(none),(none),"""109,69,216""","""Mike Grahek""","""Mike Grahek""",2004/06/13 1:02PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,8000,chenl101,robih102,,
PIT191207041,"""version 7RS(19) of 07/07/92""",CIN,PIT,PIT06,1912/07/04,1,10:30AM,day,false,klemb901,bushg901,(none),(none),"""216""","""Mike Grahek""","""Mike Grahek""",2004/06/15 9:57PM,park,none,0,unknown,-1,unknown,unknown,unknown,126,16000,camnh101,bentr102,,
PIT191207042,"""version 7RS(19) of 07/07/92""",CIN,PIT,PIT06,1912/07/04,2,3:00PM,day,false,klemb901,bushg901,(none),(none),"""216""","""Mike Grahek""","""Mike Grahek""",2004/06/16 9:50PM,park,none,0,unknown,-1,unknown,unknown,unknown,136,22000,hendc101,suggg101,,
PIT191207050,"""version 7RS(19) of 07/07/92""",CIN,PIT,PIT06,1912/07/05,0,3:30PM,day,false,klemb901,bushg901,(none),(none),,"""Mike Grahek""","""Mike Grahek""",2004/06/21 6:20AM,park,none,0,unknown,-1,unknown,unknown,unknown,110,3000,otoom101,humpb101,,
PIT191207060,"""version 7RS(19) of 07/07/92""",CIN,PIT,PIT06,1912/07/06,0,3:00PM,day,false,klemb901,bushg901,(none),(none),"""140,216""","""Mike Grahek""","""Mike Grahek""",2004/06/24 6:06AM,park,none,0,unknown,-1,unknown,unknown,unknown,114,6000,froma101,robih102,,
PIT191207081,"""version 7RS(19) of 07/07/92""",PHI,PIT,PIT06,1912/07/08,1,2:00PM,day,false,easom101,emslb101,(none),(none),"""216""","""Mike Grahek""","""Mike Grahek""",2004/07/01 12:10PM,park,none,90,unknown,-1,unknown,unknown,unknown,99,0,alexg102,camnh101,,
PIT191207082,"""version 7RS(19) of 07/07/92""",PHI,PIT,PIT06,1912/07/08,2,0:00PM,day,false,easom101,emslb101,(none),(none),"""43,216""","""Mike Grahek""","""Mike Grahek""",2004/07/04 10:07PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,9000,hendc101,moore103,,
PIT191207090,"""version 7RS(19) of 07/07/92""",PHI,PIT,PIT06,1912/07/09,0,3:30PM,day,false,easom101,emslb101,(none),(none),"""43,216""","""Mike Grahek""","""Mike Grahek""",2004/07/12 10:22PM,park,none,0,unknown,-1,unknown,unknown,unknown,112,3000,otoom101,rixee101,,
PIT191207120,"""version 7RS(19) of 07/07/92""",BRO,PIT,PIT06,1912/07/12,0,3:30PM,day,false,klemb901,bushg901,(none),(none),"""73,80,216""","""Mike Grahek""","""Mike Grahek""",2004/07/15 3:13PM,park,none,0,unknown,-1,unknown,unknown,unknown,101,3500,hendc101,bargc101,,
PIT191207131,"""version 7RS(19) of 07/07/92""",BRO,PIT,PIT06,1912/07/13,1,2:00PM,day,false,klemb901,bushg901,(none),(none),"""73,216""","""Mike Grahek""","""Mike Grahek""",2004/07/17 6:10AM,park,none,0,unknown,-1,unknown,unknown,unknown,91,0,ruckn101,camnh101,,
PIT191207132,"""version 7RS(19) of 07/07/92""",BRO,PIT,PIT06,1912/07/13,2,0:00PM,day,false,klemb901,bushg901,(none),(none),"""73,80,216""","""Mike Grahek""","""Mike Grahek""",2004/07/23 11:06PM,park,none,0,unknown,-1,unknown,unknown,unknown,128,18000,knete101,otoom101,kentm101,
PIT191207151,"""version 7RS(19) of 07/07/92""",BRO,PIT,PIT06,1912/07/15,1,2:00PM,day,false,riglc901,finnw901,(none),(none),"""216""","""Mike Grahek""","""Mike Grahek""",2004/07/26 9:35PM,park,none,0,unknown,-1,unknown,unknown,unknown,152,0,robih102,curtc101,,
PIT191207152,"""version 7RS(19) of 07/07/92""",BRO,PIT,PIT06,1912/07/15,2,0:00PM,day,false,riglc901,finnw901,(none),(none),"""80,216""","""Mike Grahek""","""Mike Grahek""",2004/09/26 4:10PM,park,none,0,unknown,-1,unknown,unknown,unknown,124,4000,hendc101,kentm101,,
PIT191207160,"""version 7RS(19) of 07/07/92""",BRO,PIT,PIT06,1912/07/16,0,3:00PM,day,false,riglc901,finnw901,(none),(none),"""73,80,216""","""Mike Grahek""","""Mike Grahek""",2004/10/03 4:47PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,2500,robih102,ruckn101,,
PIT191207170,"""version 7RS(19) of 07/07/92""",NY1,PIT,PIT06,1912/07/17,0,3:30PM,day,false,riglc901,finnw901,(none),(none),"""73,80,216""","""Mike Grahek""","""Mike Grahek""",2004/10/11 10:03PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,10000,mathc102,camnh101,,
PIT191207191,"""version 7RS(19) of 07/07/92""",NY1,PIT,PIT06,1912/07/19,1,2:00PM,day,false,owenb901,brenb901,(none),(none),"""73,216""","""Mike Grahek""","""Mike Grahek""",2004/10/23 8:25AM,park,none,0,unknown,-1,unknown,unknown,unknown,130,0,marqr102,otoom101,,
PIT191207192,"""version 7RS(19) of 07/07/92""",NY1,PIT,PIT06,1912/07/19,2,0:00PM,day,false,brenb901,owenb901,(none),(none),"""73,80,216""","""Mike Grahek""","""Mike Grahek""",2004/10/25 1:36PM,park,none,0,unknown,-1,unknown,unknown,unknown,98,27000,hendc101,amesr101,,
PIT191207200,"""version 7RS(19) of 07/07/92""",NY1,PIT,PIT06,1912/07/20,0,3:00PM,day,false,owenb901,brenb901,(none),(none),"""73,80,216""","""Mike Grahek""","""Mike Grahek""",2004/10/27 12:57PM,park,none,0,unknown,-1,unknown,unknown,unknown,97,18000,tesrj101,robih102,mathc102,
PIT191207220,"""version 7RS(19) of 07/07/92""",BSN,PIT,PIT06,1912/07/22,0,3:30PM,day,false,johnj901,easom101,(none),(none),"""216""","""Mike Grahek""","""Mike Grahek""",2004/10/28 12:12PM,park,none,0,unknown,-1,unknown,unknown,unknown,75,1500,camnh101,browb102,,
PIT191207230,"""version 7RS(19) of 07/07/92""",BSN,PIT,PIT06,1912/07/23,0,3:30PM,day,false,johnj901,easom101,(none),(none),"""216""","""Mike Grahek""","""Mike Grahek""",2004/10/29 12:44PM,park,none,0,unknown,-1,unknown,unknown,unknown,102,2000,hendc101,hesso101,,
PIT191207250,"""version 7RS(19) of 07/07/92""",BRO,PIT,PIT06,1912/07/25,0,0:00PM,day,false,johnj901,easom101,(none),(none),"""137,73""","""Mike Grahek""","""Mike Grahek""",2004/10/30 7:44AM,park,none,0,unknown,-1,unknown,unknown,unknown,151,3000,camnh101,ruckn101,,
PIT191208141,"""version 7RS(19) of 07/07/92""",PHI,PIT,PIT06,1912/08/14,1,2:00PM,day,false,johnj901,easom101,(none),(none),"""216""","""Mike Grahek""","""Mike Grahek""",2004/11/20 9:02AM,park,none,0,unknown,-1,unknown,unknown,unknown,111,0,camnh101,moore103,,
PIT191208142,"""version 7RS(19) of 07/07/92""",PHI,PIT,PIT06,1912/08/14,2,0:00PM,day,false,easom101,johnj901,(none),(none),"""216""","""Mike Grahek""","""Mike Grahek""",2004/11/21 3:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,117,9000,hendc101,alexg102,,
PIT191208151,"""version 7RS(19) of 07/07/92""",PHI,PIT,PIT06,1912/08/15,1,2:00PM,day,false,johnj901,easom101,(none),(none),"""216""","""Mike Grahek""","""Mike Grahek""",2004/11/23 9:02AM,park,none,0,unknown,-1,unknown,unknown,unknown,106,0,otoom101,rixee101,,
PIT191208152,"""version 7RS(19) of 07/07/92""",PHI,PIT,PIT06,1912/08/15,2,0:00PM,day,false,easom101,johnj901,(none),(none),"""216""","""Mike Grahek""","""Mike Grahek""",2004/11/23 11:58AM,park,none,0,unknown,-1,unknown,unknown,unknown,100,10000,adamb104,seatt102,,
PIT191208160,"""version 7RS(19) of 07/07/92""",PHI,PIT,PIT06,1912/08/16,0,3:30PM,day,false,johnj901,easom101,(none),(none),"""216""","""Mike Grahek""","""Mike Grahek""",2004/11/23 4:34PM,park,none,0,unknown,-1,unknown,unknown,unknown,97,7500,alexg102,hendc101,,
PIT191208170,"""version 7RS(19) of 07/07/92""",PHI,PIT,PIT06,1912/08/17,0,3:00PM,day,false,easom101,johnj901,(none),(none),"""216""","""Mike Grahek""","""Mike Grahek""",2004/11/25 9:14AM,park,none,0,unknown,-1,unknown,unknown,unknown,85,12000,moore103,camnh101,,
PIT191208201,"""version 7RS(19) of 07/07/92""",BRO,PIT,PIT06,1912/08/20,1,2:00PM,day,false,owenb901,brenb901,(none),(none),"""73,216""","""Mike Grahek""","""Mike Grahek""",2004/11/26 3:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,0,hendc101,curtc101,,
PIT191208202,"""version 7RS(19) of 07/07/92""",BRO,PIT,PIT06,1912/08/20,2,0:00PM,day,false,phele101,hyath101,(none),(none),"""73,80,216""","""Mike Grahek""","""Mike Grahek""",2004/11/27 8:19AM,park,none,0,unknown,-1,unknown,unknown,unknown,108,1500,ragap101,otoom101,,
PIT191208210,"""version 7RS(19) of 07/07/92""",BRO,PIT,PIT06,1912/08/21,0,3:00PM,day,false,johnj901,emslb101,(none),(none),"""73,80,216""","""Mike Grahek""","""Mike Grahek""",2004/12/01 1:02PM,park,none,0,unknown,-1,unknown,unknown,unknown,80,1000,ruckn101,adamb104,,
PIT191208221,"""version 7RS(19) of 07/07/92""",NY1,PIT,PIT06,1912/08/22,1,2:00PM,day,false,johnj901,klemb901,(none),(none),"""73,216""","""Mike Grahek""","""Mike Grahek""",2004/11/29 1:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,102,0,camnh101,mathc102,,
PIT191208222,"""version 7RS(19) of 07/07/92""",NY1,PIT,PIT06,1912/08/22,2,0:00PM,day,false,klemb901,johnj901,(none),(none),"""73,80,216""","""Mike Grahek""","""Mike Grahek""",2004/12/04 7:21AM,park,none,0,unknown,-1,unknown,unknown,unknown,125,25000,marqr102,warne101,,
PIT191208231,"""version 7RS(19) of 07/07/92""",NY1,PIT,PIT06,1912/08/23,1,2:00PM,day,false,klemb901,ortha101,(none),(none),"""69,73,80,109,216""","""Mike Grahek""","""Mike Grahek""",2004/12/04 10:10PM,park,none,0,unknown,-1,unknown,unknown,unknown,129,0,crand101,robih102,,
PIT191208232,"""version 7RS(19) of 07/07/92""",NY1,PIT,PIT06,1912/08/23,2,0:00PM,day,false,klemb901,ortha101,(none),(none),"""69,73,80,216""","""Mike Grahek""","""Mike Grahek""",2004/12/06 4:27PM,park,none,0,unknown,-1,unknown,unknown,unknown,116,18000,tesrj101,otoom101,,
PIT191208240,"""version 7RS(19) of 07/07/92""",NY1,PIT,PIT06,1912/08/24,0,3:00PM,day,false,klemb901,ortha101,(none),(none),"""69,73,80,216""","""Mike Grahek""","""Mike Grahek""",2004/12/07 10:05AM,park,none,0,unknown,-1,unknown,unknown,unknown,97,15000,wilth102,adamb104,mathc102,
PIT191208261,"""version 7RS(19) of 07/07/92""",BSN,PIT,PIT06,1912/08/26,1,2:00PM,day,false,finnw901,riglc901,(none),(none),"""216""","""Mike Grahek""","""Mike Grahek""",2004/12/09 2:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,99,0,hendc101,hesso101,,
PIT191208262,"""version 7RS(19) of 07/07/92""",BSN,PIT,PIT06,1912/08/26,2,0:00PM,day,false,riglc901,finnw901,(none),(none),"""216""","""Mike Grahek""","""Mike Grahek""",2004/12/11 6:30AM,park,none,0,unknown,-1,unknown,unknown,unknown,123,5000,donne102,colek101,,
