game_id,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,oscorer,gametype,umplf,umprf
MIN199908210,NYA,MIN,1999/08/21,MIN03,0,7:05PM,night,true,dimum901,millb901,meric901,evanj901,pitches,72,unknown,-1,dry,none,dome,179,32170,milte001,clemr001,guare001,,,,
MIN199908220,NYA,MIN,1999/08/22,MIN03,0,1:05PM,day,true,millb901,meric901,evanj901,dimum901,pitches,72,unknown,0,dry,none,dome,187,26150,herno001,maysj001,rivem002,,,,
MIN199908230,BOS,MIN,1999/08/23,MIN03,0,7:05PM,night,true,cedeg901,barrt901,diazl901,mcclt901,pitches,72,unknown,0,dry,none,dome,191,14331,rappp001,hawkl001,lowed001,,,,
MIN199908240,BOS,MIN,1999/08/24,MIN03,0,7:05PM,night,true,barrt901,diazl901,mcclt901,cedeg901,pitches,72,unknown,0,dry,none,dome,166,12332,martp001,ryanj001,,,,,
MIN199908250,BOS,MIN,1999/08/25,MIN03,0,7:05PM,night,true,diazl901,mcclt901,cedeg901,barrt901,pitches,72,unknown,0,dry,none,dome,154,11185,radkb001,portm001,,,,,
MIN199908270,KCA,MIN,1999/08/27,MIN03,0,7:05PM,night,true,cousd901,scotd901,shulj901,brinj901,pitches,72,unknown,0,dry,none,dome,163,11176,milte001,rosaj001,tromm001,,,,
MIN199908280,KCA,MIN,1999/08/28,MIN03,0,7:05PM,night,true,scotd901,shulj901,brinj901,cousd901,pitches,72,unknown,0,dry,none,dome,201,14136,wellb002,morma001,,,,,
MIN199908290,KCA,MIN,1999/08/29,MIN03,0,1:05PM,day,true,shulj901,brinj901,cousd901,scotd901,pitches,72,unknown,0,dry,none,dome,167,11585,hawkl001,steib002,wellb002,,,,
MIN199909070,BAL,MIN,1999/09/07,MIN03,0,7:05PM,night,true,culbf901,younl901,fostm901,morrd901,pitches,72,unknown,0,dry,none,dome,150,9263,erics001,maysj001,,,,,
MIN199909080,BAL,MIN,1999/09/08,MIN03,0,7:05PM,night,true,younl901,fostm901,morrd901,culbf901,pitches,72,unknown,0,dry,none,dome,157,9564,johnj007,hawkl001,,,,,
MIN199909090,BAL,MIN,1999/09/09,MIN03,0,7:05PM,night,true,fostm901,morrd901,culbf901,younl901,pitches,72,unknown,0,dry,none,dome,203,9903,reyea001,millt001,timlm001,,,,
MIN199909100,ANA,MIN,1999/09/10,MIN03,0,7:05PM,night,true,joycj901,welkt901,tscht901,craft901,pitches,72,unknown,0,dry,none,dome,163,11200,finlc001,radkb001,perct001,,,,
MIN199909110,ANA,MIN,1999/09/11,MIN03,0,12:00PM,day,true,welkt901,tscht901,craft901,joycj901,pitches,72,unknown,0,dry,none,dome,148,11222,milte001,ortir002,,mee-t701,,,
MIN199909120,ANA,MIN,1999/09/12,MIN03,0,1:05PM,day,true,tscht901,craft901,joycj901,welkt901,pitches,72,unknown,0,dry,none,dome,151,11301,washj001,maysj001,,,,,
MIN199909130,ANA,MIN,1999/09/13,MIN03,0,7:05PM,night,true,onorb901,scotd901,millb901,clara901,pitches,72,unknown,0,dry,none,dome,209,8716,magnm001,hawkl001,hases001,,,,
MIN199909140,TEX,MIN,1999/09/14,MIN03,0,7:05PM,night,true,scotd901,millb901,clara901,onorb901,pitches,72,unknown,0,dry,none,dome,210,9717,kolbd001,guare001,wettj001,,,,
MIN199909150,TEX,MIN,1999/09/15,MIN03,0,12:15PM,day,true,millb901,clara901,onorb901,scotd901,pitches,72,unknown,0,dry,none,dome,191,9706,loaie001,radkb001,,,,,
MIN199909240,CHA,MIN,1999/09/24,MIN03,0,7:05PM,night,true,eddid901,shulj901,brinj901,cousd901,pitches,72,unknown,0,dry,none,dome,158,11308,maysj001,myeta001,,,,,
MIN199909250,CHA,MIN,1999/09/25,MIN03,0,7:05PM,night,true,shulj901,brinj901,cousd901,eddid901,pitches,72,unknown,0,dry,none,dome,162,26324,sirom001,hawkl001,,,,,
MIN199909260,CHA,MIN,1999/09/26,MIN03,0,1:05PM,day,true,brinj901,cousd901,eddid901,shulj901,pitches,72,unknown,0,dry,none,dome,156,11947,baldj002,ryanj001,howrb001,,,,
MIN199909270,CHA,MIN,1999/09/27,MIN03,0,7:05PM,night,true,cousd901,eddid901,shulj901,brinj901,pitches,72,unknown,0,dry,none,dome,175,9022,simab001,wellb002,foulk001,,,,
MIN199909280,DET,MIN,1999/09/28,MIN03,0,7:05PM,night,true,fostm901,katzt901,joycj901,dimum901,pitches,72,unknown,0,dry,none,dome,174,11875,andem002,tromm001,jonet003,,,,
MIN199909290,DET,MIN,1999/09/29,MIN03,0,7:05PM,night,true,katzt901,joycj901,welkt901,fostm901,pitches,72,unknown,0,dry,none,dome,161,9933,mlicd001,maysj001,jonet003,,,,
MIN199909300,DET,MIN,1999/09/30,MIN03,0,7:05PM,night,true,joycj901,welkt901,fostm901,katzt901,pitches,72,unknown,0,dry,none,dome,203,11464,cordf002,wellb002,jonet003,,,,
TEX199904050,DET,TEX,1999/04/05,ARL02,0,1:35PM,day,true,mckej901,kaisk901,joycj901,craft901,pitches,73,rtol,25,unknown,none,sunny,176,46650,moehb001,hellr001,,,,,
TEX199904060,DET,TEX,1999/04/06,ARL02,0,7:35PM,night,true,kaisk901,joycj901,craft901,mckej901,pitches,75,tolf,14,unknown,none,cloudy,177,28329,selea001,thomj003,,,,,
TEX199904070,DET,TEX,1999/04/07,ARL02,0,7:35PM,night,true,joycj901,craft901,mckej901,kaisk901,pitches,74,rtol,13,unknown,none,cloudy,187,25004,morgm001,blaiw001,wettj001,,,,
TEX199904090,ANA,TEX,1999/04/09,ARL02,0,7:35PM,night,true,fordd901,evanj901,mccol901,meric901,pitches,80,unknown,10,unknown,none,night,160,31633,finlc001,burkj001,,,,,
TEX199904100,ANA,TEX,1999/04/10,ARL02,0,7:35PM,night,true,evanj901,mccol901,meric901,fordd901,pitches,76,tolf,9,unknown,none,cloudy,162,37974,olivo001,hellr001,,,,,
TEX199904110,ANA,TEX,1999/04/11,ARL02,0,7:08PM,night,true,mccol901,meric901,fordd901,evanj901,pitches,77,ltor,9,unknown,none,cloudy,180,23175,selea001,belct001,wettj001,,,,
TEX199904120,ANA,TEX,1999/04/12,ARL02,0,1:35PM,day,true,meric901,fordd901,evanj901,mccol901,pitches,76,fromlf,12,unknown,none,sunny,208,24601,magnm001,clarm002,,,,,
TEX199904270,NYA,TEX,1999/04/27,ARL02,0,7:36PM,night,true,meric901,fordd901,evanj901,mccol901,pitches,84,torf,7,unknown,none,night,185,42690,stanm003,wettj001,rivem002,,,,
TEX199904280,NYA,TEX,1999/04/28,ARL02,0,6:37PM,night,true,fordd901,evanj901,mccol901,meric901,pitches,85,rtol,9,unknown,none,night,184,33038,munom001,stanm003,wettj001,,,,
TEX199904290,NYA,TEX,1999/04/29,ARL02,0,7:36PM,night,true,evanj901,mccol901,meric901,fordd901,pitches,75,fromlf,13,unknown,none,cloudy,146,35573,mendr001,morgm001,rivem002,,,,
TEX199904300,CLE,TEX,1999/04/30,ARL02,0,7:36PM,night,true,cedeg901,cobld901,onorb901,younl901,pitches,69,ltor,15,unknown,none,cloudy,204,36556,hellr001,colob001,wettj001,,,,
TEX199905010,CLE,TEX,1999/05/01,ARL02,0,7:36PM,night,true,cobld901,onorb901,younl901,cedeg901,pitches,71,ltor,16,unknown,none,cloudy,169,45579,goodd001,selea001,jackm001,,,,
TEX199905020,CLE,TEX,1999/05/02,ARL02,0,7:46PM,night,true,onorb901,younl901,cedeg901,cobld901,pitches,60,rtol,12,unknown,drizzle,overcast,171,29921,clarm002,nagyc001,wettj001,,,,
TEX199905030,CLE,TEX,1999/05/03,ARL02,0,1:35PM,day,true,younl901,cedeg901,cobld901,onorb901,pitches,77,fromrf,17,unknown,none,cloudy,181,31181,wrigj002,morgm001,,,,,
TEX199905130,BAL,TEX,1999/05/13,ARL02,0,7:38PM,night,true,merrd901,hirsj901,phild901,roe-r901,pitches,79,fromrf,8,unknown,none,cloudy,182,40678,morgm001,kamis001,,,,,
TEX199905140,BAL,TEX,1999/05/14,ARL02,0,7:37PM,night,true,hirsj901,phild901,roe-r901,merrd901,pitches,84,fromrf,15,unknown,none,cloudy,198,36665,crabt001,rhoda001,wettj001,,,,
TEX199905150,BAL,TEX,1999/05/15,ARL02,0,7:36PM,night,true,phild901,roe-r901,merrd901,hirsj901,pitches,89,fromrf,20,unknown,none,cloudy,187,46118,hellr001,johnd003,,,,,
TEX199905160,BAL,TEX,1999/05/16,ARL02,0,2:05PM,day,true,roe-r901,hirsj901,(none),phild901,pitches,85,tolf,18,unknown,none,cloudy,197,39508,ponss001,selea001,,,,,
TEX199905170,TBA,TEX,1999/05/17,ARL02,0,7:36PM,night,true,clara901,younl901,tscht901,reedr901,pitches,65,rtol,6,unknown,none,overcast,162,29946,ruper001,burkj001,,,,,
TEX199905180,TBA,TEX,1999/05/18,ARL02,0,7:35PM,night,true,tscht901,coope901,reedr901,clara901,pitches,78,torf,9,unknown,none,night,175,29706,arror001,morgm001,hernr001,,,,
TEX199905190,TBA,TEX,1999/05/19,ARL02,0,1:36PM,day,true,coope901,reedr901,clara901,tscht901,pitches,79,fromcf,12,unknown,none,cloudy,178,29513,zimmj001,aldrs001,wettj001,,,,
TEX199905280,MIN,TEX,1999/05/28,ARL02,0,7:36PM,night,true,garcr901,reilm901,millb901,welkt901,pitches,76,rtol,7,unknown,none,cloudy,162,27765,selea001,radkb001,wettj001,,,,
TEX199905290,MIN,TEX,1999/05/29,ARL02,0,7:06PM,night,true,reilm901,millb901,welkt901,garcr901,pitches,71,fromcf,5,unknown,none,overcast,208,38466,wettj001,tromm001,,,,,
TEX199905300,MIN,TEX,1999/05/30,ARL02,0,2:06PM,day,true,millb901,welkt901,garcr901,reilm901,pitches,75,rtol,7,unknown,none,cloudy,150,40286,zimmj001,maysj001,wettj001,,,,
TEX199905310,KCA,TEX,1999/05/31,ARL02,0,7:35PM,night,true,cousd901,shulj901,scotd901,brinj901,pitches,84,fromrf,15,unknown,none,cloudy,185,28962,crabt001,santj002,,,,,
TEX199906010,KCA,TEX,1999/06/01,ARL02,0,7:35PM,night,true,shulj901,scotd901,brinj901,cousd901,pitches,86,fromcf,23,unknown,none,cloudy,161,25184,zimmj001,whism001,wettj001,,,,
TEX199906020,KCA,TEX,1999/06/02,ARL02,0,1:36PM,day,true,scotd901,brinj901,cousd901,shulj901,pitches,89,tolf,16,unknown,none,sunny,164,32598,selea001,appik001,wettj001,,,,
TEX199906110,COL,TEX,1999/06/11,ARL02,0,7:36PM,night,true,merrd901,hirsj901,phild901,roe-r901,pitches,91,ltor,6,unknown,none,cloudy,152,39627,zimmj001,mcelc001,wettj001,,,,
TEX199906120,COL,TEX,1999/06/12,ARL02,0,7:36PM,night,true,hirsj901,phild901,roe-r901,merrd901,pitches,78,rtol,6,unknown,none,cloudy,202,46851,astap001,selea001,vered001,,,,
TEX199906130,COL,TEX,1999/06/13,ARL02,0,2:07PM,day,true,phild901,roe-r901,merrd901,hirsj901,pitches,87,ltor,6,unknown,none,cloudy,143,39651,joneb004,morgm001,vered001,,,,
TEX199906220,OAK,TEX,1999/06/22,ARL02,0,7:36PM,night,true,culbf901,welkt901,diazl901,reynj901,pitches,74,fromcf,13,unknown,none,cloudy,199,35619,matht002,wettj001,taylb001,,,,
TEX199906230,OAK,TEX,1999/06/23,ARL02,0,7:37PM,night,true,welkt901,diazl901,reynj901,culbf901,pitches,89,rtol,13,unknown,none,cloudy,165,45995,morgm001,oquim001,wettj001,,,,
TEX199906240,OAK,TEX,1999/06/24,ARL02,0,7:35PM,night,true,diazl901,reynj901,culbf901,welkt901,pitches,81,rtol,5,unknown,none,cloudy,153,39683,burkj001,hudst001,wettj001,,,,
TEX199907020,SEA,TEX,1999/07/02,ARL02,0,7:35PM,night,true,fostm901,diazl901,cousd901,shulj901,pitches,91,fromrf,22,unknown,none,night,208,39677,wettj001,clouk001,,,,,
TEX199907030,SEA,TEX,1999/07/03,ARL02,0,7:35PM,night,true,diazl901,cousd901,shulj901,fostm901,pitches,90,fromcf,12,unknown,none,cloudy,232,46674,panij001,crabt001,mesaj001,,,,
TEX199907040,SEA,TEX,1999/07/04,ARL02,0,7:05PM,night,true,cousd901,shulj901,fostm901,diazl901,pitches,89,unknown,10,unknown,none,cloudy,158,47204,halaj001,morgm001,,,,,
TEX199907150,ARI,TEX,1999/07/15,ARL02,0,7:35PM,night,true,coope901,merrd901,johnm901,fordd901,pitches,93,rtol,18,unknown,none,cloudy,158,33328,venam002,mantm001,,,,,
TEX199907160,ARI,TEX,1999/07/16,ARL02,0,7:35PM,night,true,merrd901,johnm901,fordd901,coope901,pitches,92,fromcf,13,unknown,none,cloudy,201,38802,wettj001,choub001,,,,,
TEX199907170,ARI,TEX,1999/07/17,ARL02,0,3:05PM,day,true,johnm901,fordd901,coope901,merrd901,pitches,89,rtol,10,unknown,none,cloudy,227,34421,plesd001,wettj001,mantm001,,,,
TEX199907180,SFN,TEX,1999/07/18,ARL02,0,7:05PM,night,true,fordd901,coope901,merrd901,johnm901,pitches,95,rtol,7,unknown,none,cloudy,168,41746,morgm001,gardm001,wettj001,,,,
TEX199907190,SFN,TEX,1999/07/19,ARL02,0,7:35PM,night,true,garcr901,dimum901,reilm901,onorb901,pitches,91,rtol,10,unknown,none,cloudy,196,40976,loaie001,brocc001,,,,,
TEX199907200,SFN,TEX,1999/07/20,ARL02,0,7:35PM,night,true,dimum901,reilm901,onorb901,garcr901,pitches,89,ltor,10,unknown,none,cloudy,174,33922,hellr001,estes001,,,,,
TEX199907210,ANA,TEX,1999/07/21,ARL02,0,7:35PM,night,true,reilm901,johnm901,onorb901,garcr901,pitches,82,rtol,16,unknown,none,cloudy,178,35849,selea001,olivo001,zimmj001,,,,
TEX199907220,ANA,TEX,1999/07/22,ARL02,0,7:35PM,night,true,johnm901,onorb901,garcr901,reilm901,pitches,94,fromcf,13,unknown,none,cloudy,190,31101,burkj001,spars001,zimmj001,,,,
TEX199907300,KCA,TEX,1999/07/30,ARL02,0,7:35PM,night,true,welkt901,evanj901,coope901,mccol901,pitches,96,rtol,19,unknown,none,night,196,39611,loaie001,witaj001,,,,,
TEX199907310,KCA,TEX,1999/07/31,ARL02,0,7:35PM,night,true,evanj901,coope901,mccol901,welkt901,pitches,101,fromcf,16,unknown,none,cloudy,225,46549,reicd001,munom001,servs001,,,,
TEX199908010,KCA,TEX,1999/08/01,ARL02,0,7:05PM,night,true,coope901,mccol901,welkt901,evanj901,pitches,96,fromcf,12,unknown,none,cloudy,185,31698,selea001,barbb002,,,,,
TEX199908020,MIN,TEX,1999/08/02,ARL02,0,7:35PM,night,true,shulj901,scotd901,cousd901,brinj901,pitches,95,fromcf,7,unknown,none,night,166,24720,zimmj001,guare001,wettj001,,,,
TEX199908030,MIN,TEX,1999/08/03,ARL02,0,7:35PM,night,true,scotd901,cousd901,brinj901,shulj901,pitches,87,rtol,15,unknown,none,cloudy,189,28090,morgm001,sampb003,,,,,
TEX199908040,MIN,TEX,1999/08/04,ARL02,0,7:35PM,night,true,cousd901,brinj901,shulj901,scotd901,pitches,94,ltor,9,unknown,none,cloudy,163,29224,loaie001,radkb001,wettj001,,,,
TEX199908060,TOR,TEX,1999/08/06,ARL02,0,7:35PM,night,true,reedr901,clara901,younl901,tscht901,pitches,96,fromrf,14,unknown,none,cloudy,182,31664,carpc002,zimmj001,kochb001,,,,
TEX199908070,TOR,TEX,1999/08/07,ARL02,0,7:35PM,night,true,clara901,younl901,tscht901,reedr901,pitches,97,fromcf,12,unknown,none,night,153,40329,selea001,hentp001,,,,,
TEX199908080,TOR,TEX,1999/08/08,ARL02,0,7:05PM,night,true,younl901,tscht901,reedr901,clara901,pitches,99,fromcf,9,unknown,none,cloudy,182,32374,frasj001,venam002,kochb001,,,,
TEX199908090,TOR,TEX,1999/08/09,ARL02,0,7:35PM,night,true,mcclt901,cedeg901,eddid901,katzt901,pitches,103,rtol,10,unknown,none,night,184,23235,hamij002,morgm001,,,,,
TEX199908100,DET,TEX,1999/08/10,ARL02,0,7:35PM,night,true,cedeg901,eddid901,katzt901,mcclt901,pitches,100,rtol,12,unknown,none,night,220,24398,pattd001,cruzn001,,,,,
TEX199908110,DET,TEX,1999/08/11,ARL02,0,6:05PM,night,true,eddid901,katzt901,mcclt901,cedeg901,pitches,97,rtol,10,unknown,none,night,150,27432,hellr001,blaiw001,,,,,
TEX199908120,DET,TEX,1999/08/12,ARL02,0,6:05PM,night,true,katzt901,mcclt901,cedeg901,eddid901,pitches,102,rtol,15,unknown,none,cloudy,171,27209,mlicd001,selea001,jonet003,,,,
TEX199908200,BOS,TEX,1999/08/20,ARL02,0,7:35PM,night,true,brinj901,mcclt901,coope901,iassd901,pitches,99,ltor,10,unknown,none,night,170,35036,loaie001,portm001,wettj001,,,,
TEX199908210,BOS,TEX,1999/08/21,ARL02,0,7:35PM,night,true,mcclt901,coope901,iassd901,brinj901,pitches,94,ltor,8,unknown,unknown,unknown,180,45641,hellr001,roseb002,,,,,
TEX199908220,BOS,TEX,1999/08/22,ARL02,0,7:05PM,night,true,coope901,iassd901,brinj901,mcclt901,pitches,95,fromcf,8,unknown,none,cloudy,137,28099,selea001,waket001,,,,,
TEX199908230,NYA,TEX,1999/08/23,ARL02,0,7:35PM,night,true,clara901,younl901,tscht901,reedr901,pitches,93,rtol,10,unknown,none,cloudy,194,38024,petta001,burkj001,,,,,
TEX199908240,NYA,TEX,1999/08/24,ARL02,0,7:35PM,night,true,younl901,tscht901,reedr901,clara901,pitches,88,ltor,8,unknown,none,cloudy,247,39727,mendr001,lee-c002,rivem002,,,,
TEX199908250,NYA,TEX,1999/08/25,ARL02,0,7:35PM,night,true,tscht901,reedr901,clara901,younl901,pitches,97,fromlf,6,unknown,none,night,166,38345,loaie001,irabh001,,,,,
TEX199909030,CHA,TEX,1999/09/03,ARL02,0,7:05PM,night,true,fostm901,morrd901,younl901,culbf901,pitches,91,fromrf,8,unknown,none,cloudy,162,29266,burkj001,baldj002,,,,,
TEX199909040,CHA,TEX,1999/09/04,ARL02,0,12:05PM,day,true,morrd901,younl901,culbf901,fostm901,pitches,87,fromcf,8,unknown,none,sunny,208,29279,castc002,loaie001,,,,,
TEX199909061,CHA,TEX,1999/09/06,ARL02,1,5:05PM,night,true,welkt901,dimum901,(none),craft901,pitches,87,rtol,8,unknown,none,cloudy,184,0,hellr001,parqj001,wettj001,,,,
TEX199909062,CHA,TEX,1999/09/06,ARL02,2,8:35PM,night,true,dimum901,craft901,(none),welkt901,pitches,83,rtol,10,unknown,none,cloudy,176,31443,fassj001,snydj001,wettj001,,,,
TEX199909070,CLE,TEX,1999/09/07,ARL02,0,7:05PM,night,true,craft901,katzt901,welkt901,dimum901,pitches,98,rtol,16,unknown,none,cloudy,161,26011,selea001,reeds001,wettj001,,,,
TEX199909080,CLE,TEX,1999/09/08,ARL02,0,7:05PM,night,true,katzt901,joycj901,dimum901,welkt901,pitches,84,ltor,10,unknown,none,cloudy,168,29889,burkj001,hanec001,wettj001,,,,
TEX199909170,TBA,TEX,1999/09/17,ARL02,0,7:05PM,night,true,reilm901,meric901,diazl901,mckej901,pitches,88,ltor,7,unknown,none,night,188,33695,newma002,hellr001,hernr001,,,,
TEX199909180,TBA,TEX,1999/09/18,ARL02,0,7:05PM,night,true,meric901,diazl901,mckej901,reilm901,pitches,89,fromlf,7,unknown,none,cloudy,147,36820,selea001,wittb001,,,,,
TEX199909190,TBA,TEX,1999/09/19,ARL02,0,2:05PM,day,true,diazl901,mckej901,reilm901,meric901,pitches,91,fromrf,8,unknown,none,night,170,24930,arror001,burkj001,,,,,
TEX199909210,BAL,TEX,1999/09/21,ARL02,0,7:05PM,night,true,welkt901,dimum901,craft901,joycj901,pitches,69,torf,18,unknown,none,night,164,24192,johnj007,loaie001,timlm001,,,,
TEX199909220,BAL,TEX,1999/09/22,ARL02,0,7:05PM,night,true,dimum901,craft901,joycj901,welkt901,pitches,73,ltor,8,unknown,none,night,166,34007,erics001,hellr001,timlm001,,,,
TEX199909240,OAK,TEX,1999/09/24,ARL02,0,7:05PM,night,true,morrd901,culbf901,younl901,fostm901,pitches,83,fromrf,20,unknown,none,cloudy,181,40207,selea001,hereg001,,,,,
TEX199909250,OAK,TEX,1999/09/25,ARL02,0,7:05PM,night,true,culbf901,younl901,fostm901,morrd901,pitches,77,ltor,17,unknown,none,cloudy,160,46178,burkj001,appik001,,,,,
TEX199909260,OAK,TEX,1999/09/26,ARL02,0,2:05PM,day,true,younl901,fostm901,morrd901,culbf901,pitches,84,rtol,18,unknown,none,cloudy,186,38656,loaie001,jarvk001,,,,,
TEX199909270,SEA,TEX,1999/09/27,ARL02,0,7:05PM,night,true,iassd901,barrt901,mcclt901,coope901,pitches,88,rtol,13,unknown,none,night,170,32118,crabt001,sincs001,wettj001,,,,
TEX199909280,SEA,TEX,1999/09/28,ARL02,0,7:05PM,night,true,barrt901,mcclt901,coope901,cedeg901,pitches,85,tocf,9,unknown,none,cloudy,181,30292,morgm001,halaj001,,,,,
TEX199909290,SEA,TEX,1999/09/29,ARL02,0,7:05PM,night,true,mcclt901,coope901,cedeg901,barrt901,pitches,70,torf,8,unknown,none,night,175,39474,mechg001,selea001,,,,,
TEX199909300,SEA,TEX,1999/09/30,ARL02,0,1:35PM,day,true,coope901,cedeg901,barrt901,mcclt901,pitches,73,rtol,5,unknown,none,sunny,163,28214,burkj001,hincb001,,,,,
ARI199904120,LAN,ARI,1999/04/12,PHO01,0,7:15PM,night,false,holbs901,demud901,relic901,kellj901,pitches,66,ltor,22,unknown,none,cloudy,194,46929,benea001,parkc002,,,,,
ARI199904130,LAN,ARI,1999/04/13,PHO01,0,7:05PM,night,false,demud901,relic901,kellj901,holbs901,pitches,67,tocf,5,unknown,none,night,314,31197,choub001,mlicd001,,,,,
ARI199904140,LAN,ARI,1999/04/14,PHO01,0,7:05PM,night,false,relic901,kellj901,holbs901,demud901,pitches,81,tolf,5,unknown,none,night,146,30561,daalo001,perec001,,,,,
ARI199904150,LAN,ARI,1999/04/15,PHO01,0,7:05PM,night,false,kellj901,holbs901,demud901,relic901,pitches,84,fromcf,7,unknown,none,night,151,36105,dreid001,johnr005,,,,,
ARI199904160,SFN,ARI,1999/04/16,PHO01,0,7:05PM,night,false,darlg901,poncl901,mealj901,ripps901,pitches,82,ltor,8,unknown,none,night,180,34516,stott001,gardm001,andeb002,,,,
ARI199904170,SFN,ARI,1999/04/17,PHO01,0,1:05PM,day,false,poncl901,mealj901,ripps901,darlg901,pitches,86,fromlf,7,unknown,none,night,182,36674,ruetk001,benea001,,,,,
ARI199904180,SFN,ARI,1999/04/18,PHO01,0,1:05PM,day,false,mealj901,ripps901,wendh902,poncl901,pitches,88,fromcf,3,unknown,none,night,193,36043,reyna001,ortir001,,,,,
ARI199904190,PHI,ARI,1999/04/19,PHO01,0,7:05PM,night,false,ripps901,darlg901,poncl901,mealj901,pitches,93,torf,6,unknown,none,night,133,29704,daalo001,perey001,swing001,,,,
ARI199904200,PHI,ARI,1999/04/20,PHO01,0,7:04PM,night,false,darlg901,poncl901,mealj901,ripps901,pitches,91,torf,16,unknown,none,cloudy,140,30546,johnr005,spolp001,,,,,
ARI199904210,PHI,ARI,1999/04/21,PHO01,0,7:05PM,night,false,poncl901,mealj901,ripps901,darlg901,pitches,79,torf,15,unknown,none,night,143,31421,stott001,schic002,olsog001,,,,
ARI199905070,NYN,ARI,1999/05/07,PHO01,0,7:05PM,night,false,bonig901,rapue901,pullf901,willc901,pitches,90,fromlf,5,unknown,none,cloudy,191,38154,stott001,herso001,,,,,
ARI199905080,NYN,ARI,1999/05/08,PHO01,0,1:05PM,day,false,rapue901,pullf901,willc901,bonig901,pitches,72,unknown,0,dry,none,dome,162,37593,yoshm001,benea001,benia001,,,,
ARI199905090,NYN,ARI,1999/05/09,PHO01,0,1:06PM,day,false,pullf901,willc901,bonig901,rapue901,pitches,72,unknown,0,dry,none,dome,165,38250,daalo001,reedr002,,,,,
ARI199905100,MON,ARI,1999/05/10,PHO01,0,7:07PM,night,false,willc901,bonig901,rapue901,pullf901,pitches,86,ltor,10,unknown,none,cloudy,171,31208,olsog001,ayalb002,,,,,
ARI199905110,MON,ARI,1999/05/11,PHO01,0,7:05PM,night,false,bonig901,rapue901,pullf901,willc901,pitches,88,ltor,8,unknown,none,night,186,28103,olsog001,motag001,,,,,
ARI199905120,MON,ARI,1999/05/12,PHO01,0,7:36PM,night,false,rapue901,pullf901,willc901,bonig901,pitches,92,tolf,4,unknown,none,night,176,30753,telea001,smarj001,,,,,
ARI199905140,COL,ARI,1999/05/14,PHO01,0,7:06PM,night,false,crawj901,buckc901,gormb901,nauep901,pitches,88,ltor,13,unknown,none,night,152,38894,bohab001,benea001,,,,,
ARI199905150,COL,ARI,1999/05/15,PHO01,0,1:05PM,day,false,buckc901,gormb901,nauep901,crawj901,pitches,72,unknown,0,dry,none,dome,146,40853,johnr005,kiled001,,,,,
ARI199905160,COL,ARI,1999/05/16,PHO01,0,5:05PM,night,false,gormb901,nauep901,crawj901,buckc901,pitches,72,unknown,0,dry,none,dome,140,38869,astap001,daalo001,,,,,
ARI199905240,SDN,ARI,1999/05/24,PHO01,0,7:06PM,night,false,monte901,davib902,gibbb901,kulpr901,pitches,91,ltor,8,unknown,none,cloudy,195,34745,benea001,ashba002,olsog001,,,,
ARI199905250,SDN,ARI,1999/05/25,PHO01,0,7:05PM,night,false,davib902,gibbb901,kulpr901,monte901,pitches,91,ltor,14,unknown,none,cloudy,150,34273,johnr005,hitcs001,,,,,
ARI199905260,SDN,ARI,1999/05/26,PHO01,0,7:36PM,night,false,gibbb901,kulpr901,monte901,davib902,pitches,95,ltor,3,unknown,none,night,182,33048,olsog001,miced001,,,,,
ARI199906040,TEX,ARI,1999/06/04,PHO01,0,7:06PM,night,false,hallt901,hohnb901,schrp901,monte901,pitches,75,ltor,5,unknown,none,night,156,41029,johnr005,clarm002,,,,,
ARI199906050,TEX,ARI,1999/06/05,PHO01,0,7:06PM,night,false,hohnb901,schrp901,monte901,hallt901,pitches,83,ltor,7,unknown,none,night,189,41820,venam002,holmd001,wettj001,,,,
ARI199906060,TEX,ARI,1999/06/06,PHO01,0,5:05PM,night,false,schrp901,monte901,hallt901,hohnb901,pitches,72,unknown,0,dry,none,dome,135,34353,benea001,hellr001,olsog001,,,,
ARI199906070,CHN,ARI,1999/06/07,PHO01,0,7:05PM,night,false,monte901,kulpr901,wintm901,davib902,pitches,95,fromrf,8,unknown,none,night,173,44083,adamt001,holmd001,,,,,
ARI199906080,CHN,ARI,1999/06/08,PHO01,0,7:05PM,night,false,kulpr901,wintm901,davib902,monte901,pitches,83,ltor,4,unknown,none,night,142,39308,aguir001,olsog001,adamt001,,,,
ARI199906090,CHN,ARI,1999/06/09,PHO01,0,7:35PM,night,false,wintm901,davib902,monte901,kulpr901,pitches,93,ltor,8,unknown,none,night,176,46033,johnr005,mulht001,nunev001,,,,
ARI199906140,FLO,ARI,1999/06/14,PHO01,0,7:05PM,night,false,hohnb901,schrp901,tatat901,hallt901,pitches,102,tocf,2,unknown,none,night,147,39314,johnr005,dempr002,olsog001,,,,
ARI199906150,FLO,ARI,1999/06/15,PHO01,0,7:05PM,night,false,schrp901,tatat901,hallt901,hohnb901,pitches,104,ltor,6,unknown,none,cloudy,156,30096,andeb002,sprid001,olsog001,,,,
ARI199906160,FLO,ARI,1999/06/16,PHO01,0,7:35PM,night,false,tatat901,hallt901,hohnb901,schrp901,pitches,102,ltor,8,unknown,none,night,193,30567,reyna001,meadb001,,,,,
