game_id,date,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,home_travel,vis_travel,home_last_location,visiting_last_location
MIL201504080,2015-04-08,MIL,COL,0,0,1e-06,1e-06,MIL,MIL
WAS201504090,2015-04-09,WAS,NYN,0,0,1e-06,1e-06,WAS,WAS
DET201504090,2015-04-09,DET,MIN,2,0,1e-06,1e-06,DET,DET
SDN201504090,2015-04-09,SDN,SFN,0,0,179.52869961196944,481.0116378281714,LAN,ARI
CIN201504090,2015-04-09,CIN,PIT,0,0,1e-06,1e-06,CIN,CIN
PHI201504090,2015-04-09,PHI,BOS,0,0,1e-06,1e-06,PHI,PHI
KCA201504090,2015-04-09,KCA,CHA,1,0,1e-06,1e-06,KCA,KCA
OAK201504090,2015-04-09,OAK,TEX,0,2,1e-06,1e-06,OAK,OAK
NYA201504090,2015-04-09,NYA,TOR,0,0,1e-06,1e-06,NYA,NYA
HOU201504090,2015-04-09,HOU,CLE,0,1,1e-06,1e-06,HOU,HOU
ARI201504100,2015-04-10,ARI,LAN,0,0,1e-06,574.8341159449532,ARI,LAN
BAL201504100,2015-04-10,BAL,TOR,1,4,1393.7772067986984,272.81937803481173,TBA,NYA
CHA201504100,2015-04-10,CHA,MIN,0,1,663.9206411727051,380.91207013286544,KCA,DET
ATL201504100,2015-04-10,ATL,NYN,2,0,973.3591318981379,874.0887985860761,MIA,WAS
ANA201504100,2015-04-10,ANA,KCA,0,1,1575.276973597757,2158.345510444982,SEA,KCA
CLE201504100,2015-04-10,CLE,DET,0,0,1793.7234420980124,145.52553501827433,HOU,DET
COL201504100,2015-04-10,COL,CHN,0,0,1465.0252316671194,1477.450780411816,MIL,CHN
NYA201504100,2015-04-10,NYA,BOS,0,1,1e-06,129.48897528262268,NYA,PHI
OAK201504100,2015-04-10,OAK,SEA,3,0,1e-06,1089.6592015072615,OAK,SEA
PHI201504100,2015-04-10,PHI,WAS,0,1,1e-06,197.2342958595587,PHI,WAS
SDN201504100,2015-04-10,SDN,SFN,0,0,1e-06,1e-06,SDN,SDN
TEX201504100,2015-04-10,TEX,HOU,0,1,2350.5503898425545,368.5990384284446,OAK,HOU
CIN201504100,2015-04-10,CIN,SLN,2,1,1e-06,406.25273298859213,CIN,CHN
MIA201504100,2015-04-10,MIA,TBA,1,0,1e-06,319.9354673545946,MIA,TBA
MIL201504100,2015-04-10,MIL,PIT,0,0,1e-06,525.1892238126902,MIL,CIN
ATL201504110,2015-04-11,ATL,NYN,0,0,1e-06,1e-06,ATL,ATL
TEX201504110,2015-04-11,TEX,HOU,1,0,1e-06,1e-06,TEX,TEX
CLE201504110,2015-04-11,CLE,DET,0,2,1e-06,1e-06,CLE,CLE
NYA201504110,2015-04-11,NYA,BOS,0,0,1e-06,1e-06,NYA,NYA
ARI201504110,2015-04-11,ARI,LAN,1,0,1e-06,1e-06,ARI,ARI
MIL201504110,2015-04-11,MIL,PIT,0,0,1e-06,1e-06,MIL,MIL
MIA201504110,2015-04-11,MIA,TBA,0,0,1e-06,1e-06,MIA,MIA
CHA201504110,2015-04-11,CHA,MIN,0,0,1e-06,1e-06,CHA,CHA
COL201504110,2015-04-11,COL,CHN,0,1,1e-06,1e-06,COL,COL
OAK201504110,2015-04-11,OAK,SEA,0,0,1e-06,1e-06,OAK,OAK
CIN201504110,2015-04-11,CIN,SLN,1,0,1e-06,1e-06,CIN,CIN
ANA201504110,2015-04-11,ANA,KCA,1,0,1e-06,1e-06,ANA,ANA
BAL201504110,2015-04-11,BAL,TOR,2,0,1e-06,1e-06,BAL,BAL
SDN201504110,2015-04-11,SDN,SFN,2,0,1e-06,1e-06,SDN,SDN
PHI201504110,2015-04-11,PHI,WAS,0,0,1e-06,1e-06,PHI,PHI
ATL201504120,2015-04-12,ATL,NYN,0,2,1e-06,1e-06,ATL,ATL
TEX201504120,2015-04-12,TEX,HOU,0,0,1e-06,1e-06,TEX,TEX
SDN201504120,2015-04-12,SDN,SFN,0,0,1e-06,1e-06,SDN,SDN
CLE201504120,2015-04-12,CLE,DET,1,3,1e-06,1e-06,CLE,CLE
NYA201504120,2015-04-12,NYA,BOS,7,0,1e-06,1e-06,NYA,NYA
MIL201504120,2015-04-12,MIL,PIT,0,0,1e-06,1e-06,MIL,MIL
ARI201504120,2015-04-12,ARI,LAN,0,0,1e-06,1e-06,ARI,ARI
BAL201504120,2015-04-12,BAL,TOR,2,2,1e-06,1e-06,BAL,BAL
CHA201504120,2015-04-12,CHA,MIN,2,0,1e-06,1e-06,CHA,CHA
MIA201504120,2015-04-12,MIA,TBA,0,1,1e-06,1e-06,MIA,MIA
ANA201504120,2015-04-12,ANA,KCA,1,0,1e-06,1e-06,ANA,ANA
CIN201504120,2015-04-12,CIN,SLN,0,0,1e-06,1e-06,CIN,CIN
PHI201504120,2015-04-12,PHI,WAS,0,1,1e-06,1e-06,PHI,PHI
COL201504120,2015-04-12,COL,CHN,0,0,1e-06,1e-06,COL,COL
OAK201504120,2015-04-12,OAK,SEA,0,0,1e-06,1e-06,OAK,OAK
TOR201504130,2015-04-13,TOR,TBA,0,0,537.0332419152472,1988.7442573540513,BAL,MIA
NYN201504130,2015-04-13,NYN,PHI,0,0,1200.4511584455877,129.48897528262268,ATL,PHI
ATL201504130,2015-04-13,ATL,MIA,0,0,1e-06,973.3591318981379,ATL,MIA
BOS201504130,2015-04-13,BOS,WAS,1,0,306.2037667286439,435.5953169043613,NYA,PHI
SFN201504130,2015-04-13,SFN,COL,0,0,738.1265117326025,1524.5101947303656,SDN,COL
CHN201504130,2015-04-13,CHN,CIN,3,3,1477.450780411816,406.25273298859213,COL,CIN
PIT201504130,2015-04-13,PIT,DET,1,0,722.0054120555708,186.24975562107616,MIL,CLE
BAL201504130,2015-04-13,BAL,NYA,0,0,1e-06,272.81937803481173,BAL,NYA
SDN201504130,2015-04-13,SDN,ARI,0,0,1e-06,481.0116378281714,SDN,ARI
MIN201504130,2015-04-13,MIN,KCA,1,0,571.0232496384983,2437.087352189671,CHA,ANA
LAN201504130,2015-04-13,LAN,SEA,0,2,574.8341159449532,552.4676717810693,ARI,OAK
SLN201504130,2015-04-13,SLN,MIL,0,1,494.9532553693752,526.8349145670746,CIN,MIL
HOU201504130,2015-04-13,HOU,OAK,0,3,368.5990384284446,2629.671879056886,TEX,OAK
TEX201504130,2015-04-13,TEX,ANA,3,0,1e-06,1938.7751997181072,TEX,ANA
BOS201504140,2015-04-14,BOS,WAS,0,0,1e-06,1e-06,BOS,BOS
NYN201504140,2015-04-14,NYN,PHI,1,1,1e-06,1e-06,NYN,NYN
BAL201504140,2015-04-14,BAL,NYA,1,0,1e-06,1e-06,BAL,BAL
LAN201504140,2015-04-14,LAN,SEA,0,3,1e-06,1e-06,LAN,LAN
TOR201504140,2015-04-14,TOR,TBA,0,1,1e-06,1e-06,TOR,TOR
CHN201504140,2015-04-14,CHN,CIN,0,0,1e-06,1e-06,CHN,CHN
HOU201504140,2015-04-14,HOU,OAK,0,1,1e-06,1e-06,HOU,HOU
TEX201504140,2015-04-14,TEX,ANA,1,0,1e-06,1e-06,TEX,TEX
PIT201504140,2015-04-14,PIT,DET,0,0,1e-06,1e-06,PIT,PIT
SDN201504140,2015-04-14,SDN,ARI,3,0,1e-06,1e-06,SDN,SDN
ATL201504140,2015-04-14,ATL,MIA,0,3,1e-06,1e-06,ATL,ATL
SFN201504140,2015-04-14,SFN,COL,0,0,1e-06,1e-06,SFN,SFN
CLE201504140,2015-04-14,CLE,CHA,0,2,1e-06,494.38381964269325,CLE,CHA
BOS201504150,2015-04-15,BOS,WAS,0,2,1e-06,1e-06,BOS,BOS
HOU201504150,2015-04-15,HOU,OAK,2,0,1e-06,1e-06,HOU,HOU
PIT201504150,2015-04-15,PIT,DET,0,0,1e-06,1e-06,PIT,PIT
SDN201504150,2015-04-15,SDN,ARI,0,2,1e-06,1e-06,SDN,SDN
BAL201504150,2015-04-15,BAL,NYA,1,0,1e-06,1e-06,BAL,BAL
ATL201504150,2015-04-15,ATL,MIA,0,0,1e-06,1e-06,ATL,ATL
LAN201504150,2015-04-15,LAN,SEA,3,0,1e-06,1e-06,LAN,LAN
MIN201504150,2015-04-15,MIN,KCA,1,0,1e-06,1e-06,MIN,MIN
CLE201504150,2015-04-15,CLE,CHA,0,0,1e-06,1e-06,CLE,CLE
SFN201504150,2015-04-15,SFN,COL,1,3,1e-06,1e-06,SFN,SFN
TOR201504150,2015-04-15,TOR,TBA,2,0,1e-06,1e-06,TOR,TOR
TEX201504150,2015-04-15,TEX,ANA,0,0,1e-06,1e-06,TEX,TEX
SLN201504150,2015-04-15,SLN,MIL,2,0,1e-06,1e-06,SLN,SLN
CHN201504150,2015-04-15,CHN,CIN,2,0,1e-06,1e-06,CHN,CHN
NYN201504150,2015-04-15,NYN,PHI,0,1,1e-06,1e-06,NYN,NYN
MIN201504160,2015-04-16,MIN,KCA,0,2,1e-06,1e-06,MIN,MIN
NYN201504160,2015-04-16,NYN,MIA,0,2,1e-06,1200.4511584455877,NYN,ATL
WAS201504160,2015-04-16,WAS,PHI,1,0,632.55798631456,326.3648041771951,BOS,NYN
SLN201504160,2015-04-16,SLN,MIL,0,0,1e-06,1e-06,SLN,SLN
SFN201504160,2015-04-16,SFN,ARI,1,0,1e-06,738.1265117326025,SFN,SDN
TOR201504160,2015-04-16,TOR,TBA,0,0,1e-06,1e-06,TOR,TOR
MIN201504170,2015-04-17,MIN,CLE,0,0,1e-06,1013.2251113855248,MIN,CLE
WAS201504170,2015-04-17,WAS,PHI,3,0,1e-06,1e-06,WAS,WAS
SFN201504170,2015-04-17,SFN,ARI,0,0,1e-06,1e-06,SFN,SFN
HOU201504170,2015-04-17,HOU,ANA,0,0,1e-06,368.5990384284446,HOU,TEX
BOS201504170,2015-04-17,BOS,BAL,0,0,1e-06,578.81170796599,BOS,BAL
SEA201504170,2015-04-17,SEA,TEX,0,1,1545.141516309272,2688.6235870338205,LAN,TEX
TBA201504170,2015-04-17,TBA,NYA,0,0,1789.459752085548,1393.7772067986984,TOR,BAL
TOR201504170,2015-04-17,TOR,ATL,1,0,1e-06,1183.2911929642491,TOR,ATL
LAN201504170,2015-04-17,LAN,COL,3,0,1e-06,559.4406195325591,LAN,SFN
DET201504170,2015-04-17,DET,CHA,0,0,331.7516309667575,145.52553501827433,PIT,CLE
NYN201504170,2015-04-17,NYN,MIA,0,1,1e-06,1e-06,NYN,NYN
CHN201504170,2015-04-17,CHN,SDN,0,0,1e-06,2787.070270174863,CHN,SDN
SLN201504170,2015-04-17,SLN,CIN,1,1,1e-06,422.49209120404555,SLN,CHN
KCA201504170,2015-04-17,KCA,OAK,0,0,662.9211681328137,1040.8267966673652,MIN,HOU
PIT201504170,2015-04-17,PIT,MIL,0,0,1e-06,898.8824563980571,PIT,SLN
CHN201504180,2015-04-18,CHN,SDN,0,2,1e-06,1e-06,CHN,CHN
WAS201504180,2015-04-18,WAS,PHI,1,0,1e-06,1e-06,WAS,WAS
PIT201504180,2015-04-18,PIT,MIL,3,1,1e-06,1e-06,PIT,PIT
SEA201504180,2015-04-18,SEA,TEX,0,0,1e-06,1e-06,SEA,SEA
LAN201504180,2015-04-18,LAN,COL,0,1,1e-06,1e-06,LAN,LAN
TBA201504180,2015-04-18,TBA,NYA,0,0,1e-06,1e-06,TBA,TBA
DET201504180,2015-04-18,DET,CHA,1,0,1e-06,1e-06,DET,DET
HOU201504180,2015-04-18,HOU,ANA,0,0,1e-06,1e-06,HOU,HOU
SLN201504180,2015-04-18,SLN,CIN,1,0,1e-06,1e-06,SLN,SLN
NYN201504180,2015-04-18,NYN,MIA,0,0,1e-06,1e-06,NYN,NYN
MIN201504180,2015-04-18,MIN,CLE,0,0,1e-06,1e-06,MIN,MIN
BOS201504180,2015-04-18,BOS,BAL,0,0,1e-06,1e-06,BOS,BOS
TOR201504180,2015-04-18,TOR,ATL,0,1,1e-06,1e-06,TOR,TOR
SFN201504180,2015-04-18,SFN,ARI,1,0,1e-06,1e-06,SFN,SFN
KCA201504180,2015-04-18,KCA,OAK,0,0,1e-06,1e-06,KCA,KCA
DET201504190,2015-04-19,DET,CHA,4,0,1e-06,1e-06,DET,DET
TBA201504190,2015-04-19,TBA,NYA,2,1,1e-06,1e-06,TBA,TBA
LAN201504190,2015-04-19,LAN,COL,0,0,1e-06,1e-06,LAN,LAN
CHN201504190,2015-04-19,CHN,SDN,2,0,1e-06,1e-06,CHN,CHN
HOU201504190,2015-04-19,HOU,ANA,0,0,1e-06,1e-06,HOU,HOU
BOS201504190,2015-04-19,BOS,BAL,3,2,1e-06,1e-06,BOS,BOS
SLN201504190,2015-04-19,SLN,CIN,1,0,1e-06,1e-06,SLN,SLN
SEA201504190,2015-04-19,SEA,TEX,2,0,1e-06,1e-06,SEA,SEA
MIN201504190,2015-04-19,MIN,CLE,0,0,1e-06,1e-06,MIN,MIN
PIT201504190,2015-04-19,PIT,MIL,2,0,1e-06,1e-06,PIT,PIT
TOR201504190,2015-04-19,TOR,ATL,0,3,1e-06,1e-06,TOR,TOR
NYN201504190,2015-04-19,NYN,MIA,0,0,1e-06,1e-06,NYN,NYN
WAS201504190,2015-04-19,WAS,PHI,0,0,1e-06,1e-06,WAS,WAS
KCA201504190,2015-04-19,KCA,OAK,0,0,1e-06,1e-06,KCA,KCA
SFN201504190,2015-04-19,SFN,ARI,1,2,1e-06,1e-06,SFN,SFN
ANA201504200,2015-04-20,ANA,OAK,2,1,2169.9670210701,2158.345510444982,HOU,KCA
SEA201504200,2015-04-20,SEA,HOU,0,1,1e-06,3039.1839825945185,SEA,HOU
COL201504200,2015-04-20,COL,SDN,0,5,1336.5596902131042,1477.450780411816,LAN,CHN
PIT201504200,2015-04-20,PIT,CHN,1,0,1e-06,660.0502267315369,PIT,CHN
CHA201504200,2015-04-20,CHA,CLE,0,0,380.91207013286544,571.0232496384983,DET,MIN
DET201504200,2015-04-20,DET,NYA,0,0,1e-06,1620.843911772028,DET,TBA
MIL201504200,2015-04-20,MIL,CIN,0,0,722.0054120555708,526.8349145670746,PIT,SLN
BOS201504200,2015-04-20,BOS,BAL,1,0,1e-06,1e-06,BOS,BOS
KCA201504200,2015-04-20,KCA,MIN,0,0,1e-06,662.9211681328137,KCA,MIN
PIT201504210,2015-04-21,PIT,CHN,1,1,1e-06,1e-06,PIT,PIT
KCA201504210,2015-04-21,KCA,MIN,0,0,1e-06,1e-06,KCA,KCA
TBA201504210,2015-04-21,TBA,BOS,0,0,1e-06,1926.6943817180322,TBA,BOS
WAS201504210,2015-04-21,WAS,SLN,0,0,1e-06,1142.2462660488457,WAS,SLN
PHI201504210,2015-04-21,PHI,MIA,0,0,197.2342958595587,129.48897528262268,WAS,NYN
SFN201504210,2015-04-21,SFN,LAN,0,0,1e-06,559.4406195325591,SFN,LAN
TOR201504210,2015-04-21,TOR,BAL,0,0,1e-06,691.6136251477402,TOR,BOS
NYN201504210,2015-04-21,NYN,ATL,0,0,1e-06,550.2922217550002,NYN,TOR
CHA201504210,2015-04-21,CHA,CLE,1,0,1e-06,1e-06,CHA,CHA
ANA201504210,2015-04-21,ANA,OAK,0,0,1e-06,1e-06,ANA,ANA
DET201504210,2015-04-21,DET,NYA,0,1,1e-06,1e-06,DET,DET
ARI201504210,2015-04-21,ARI,TEX,0,1,1050.9933942487219,1793.290239503433,SFN,SEA
MIL201504210,2015-04-21,MIL,CIN,0,0,1e-06,1e-06,MIL,MIL
COL201504210,2015-04-21,COL,SDN,0,0,1e-06,1e-06,COL,COL
SEA201504210,2015-04-21,SEA,HOU,1,0,1e-06,1e-06,SEA,SEA
SFN201504220,2015-04-22,SFN,LAN,0,0,1e-06,1e-06,SFN,SFN
PIT201504220,2015-04-22,PIT,CHN,0,0,1e-06,1e-06,PIT,PIT
MIL201504220,2015-04-22,MIL,CIN,1,1,1e-06,1e-06,MIL,MIL
ARI201504220,2015-04-22,ARI,TEX,2,1,1e-06,1e-06,ARI,ARI
TOR201504220,2015-04-22,TOR,BAL,0,0,1e-06,1e-06,TOR,TOR
CHA201504220,2015-04-22,CHA,CLE,1,0,1e-06,1e-06,CHA,CHA
NYN201504220,2015-04-22,NYN,ATL,0,0,1e-06,1e-06,NYN,NYN
DET201504220,2015-04-22,DET,NYA,4,6,1e-06,1e-06,DET,DET
WAS201504220,2015-04-22,WAS,SLN,0,1,1e-06,1e-06,WAS,WAS
SEA201504220,2015-04-22,SEA,HOU,1,0,1e-06,1e-06,SEA,SEA
COL201504220,2015-04-22,COL,SDN,2,1,1e-06,1e-06,COL,COL
PHI201504220,2015-04-22,PHI,MIA,0,0,1e-06,1e-06,PHI,PHI
TBA201504220,2015-04-22,TBA,BOS,1,0,1e-06,1e-06,TBA,TBA
ANA201504220,2015-04-22,ANA,OAK,0,1,1e-06,1e-06,ANA,ANA
KCA201504220,2015-04-22,KCA,MIN,0,3,1e-06,1e-06,KCA,KCA
MIL201504230,2015-04-23,MIL,CIN,0,0,1e-06,1e-06,MIL,MIL
TBA201504230,2015-04-23,TBA,BOS,0,0,1e-06,1e-06,TBA,TBA
DET201504230,2015-04-23,DET,NYA,1,0,1e-06,1e-06,DET,DET
ANA201504230,2015-04-23,ANA,OAK,0,0,1e-06,1e-06,ANA,ANA
NYN201504230,2015-04-23,NYN,ATL,3,0,1e-06,1e-06,NYN,NYN
SFN201504230,2015-04-23,SFN,LAN,0,0,1e-06,1e-06,SFN,SFN
PIT201504230,2015-04-23,PIT,CHN,0,0,1e-06,1e-06,PIT,PIT
TOR201504230,2015-04-23,TOR,BAL,0,0,1e-06,1e-06,TOR,TOR
COL201504230,2015-04-23,COL,SDN,1,0,1e-06,1e-06,COL,COL
WAS201504230,2015-04-23,WAS,SLN,0,1,1e-06,1e-06,WAS,WAS
CHA201504230,2015-04-23,CHA,KCA,0,2,1e-06,663.9206411727051,CHA,KCA
PHI201504230,2015-04-23,PHI,MIA,0,0,1e-06,1e-06,PHI,PHI
CHA201504240,2015-04-24,CHA,KCA,0,0,1e-06,1e-06,CHA,CHA
BAL201504240,2015-04-24,BAL,BOS,0,0,537.0332419152472,1393.7772067986984,TOR,TBA
TBA201504240,2015-04-24,TBA,TOR,0,0,1e-06,1789.459752085548,TBA,TOR
MIA201504240,2015-04-24,MIA,WAS,0,0,1644.1190984600378,1489.628641346009,PHI,WAS
DET201504240,2015-04-24,DET,CLE,0,2,1e-06,380.91207013286544,DET,CHA
ARI201504240,2015-04-24,ARI,PIT,0,1,1e-06,2938.6428184476895,ARI,PIT
ANA201504240,2015-04-24,ANA,TEX,0,0,1e-06,540.0297061463508,ANA,ARI
SEA201504240,2015-04-24,SEA,MIN,0,0,1e-06,2418.3539462011913,SEA,KCA
COL201504240,2015-04-24,COL,SFN,0,0,1e-06,1524.5101947303656,COL,SFN
OAK201504240,2015-04-24,OAK,HOU,0,0,592.0809005913671,1089.6592015072615,ANA,SEA
SDN201504240,2015-04-24,SDN,LAN,0,0,1340.7925092662401,738.1265117326025,COL,SFN
CIN201504240,2015-04-24,CIN,CHN,1,0,525.1892238126902,415.25842934625814,MIL,PIT
MIL201504240,2015-04-24,MIL,SLN,0,0,1e-06,1025.9779093655507,MIL,WAS
NYA201504240,2015-04-24,NYA,NYN,2,0,773.7548030957365,1e-06,DET,NYN
PHI201504240,2015-04-24,PHI,ATL,0,0,1e-06,129.48897528262268,PHI,NYN
TBA201504250,2015-04-25,TBA,TOR,1,1,1e-06,1e-06,TBA,TBA
OAK201504250,2015-04-25,OAK,HOU,0,1,1e-06,1e-06,OAK,OAK
COL201504250,2015-04-25,COL,SFN,0,1,1e-06,1e-06,COL,COL
PHI201504250,2015-04-25,PHI,ATL,0,0,1e-06,1e-06,PHI,PHI
MIL201504250,2015-04-25,MIL,SLN,0,0,1e-06,1e-06,MIL,MIL
SEA201504250,2015-04-25,SEA,MIN,2,1,1e-06,1e-06,SEA,SEA
SDN201504250,2015-04-25,SDN,LAN,3,3,1e-06,1e-06,SDN,SDN
ANA201504250,2015-04-25,ANA,TEX,0,0,1e-06,1e-06,ANA,ANA
ARI201504250,2015-04-25,ARI,PIT,0,0,1e-06,1e-06,ARI,ARI
DET201504250,2015-04-25,DET,CLE,2,0,1e-06,1e-06,DET,DET
NYA201504250,2015-04-25,NYA,NYN,0,1,1e-06,1e-06,NYA,NYA
BAL201504250,2015-04-25,BAL,BOS,2,0,1e-06,1e-06,BAL,BAL
MIA201504250,2015-04-25,MIA,WAS,0,0,1e-06,1e-06,MIA,MIA
OAK201504260,2015-04-26,OAK,HOU,0,0,1e-06,1e-06,OAK,OAK
BAL201504260,2015-04-26,BAL,BOS,0,0,1e-06,1e-06,BAL,BAL
PHI201504260,2015-04-26,PHI,ATL,3,2,1e-06,1e-06,PHI,PHI
MIL201504260,2015-04-26,MIL,SLN,0,0,1e-06,1e-06,MIL,MIL
SEA201504260,2015-04-26,SEA,MIN,0,1,1e-06,1e-06,SEA,SEA
MIA201504260,2015-04-26,MIA,WAS,0,0,1e-06,1e-06,MIA,MIA
ARI201504260,2015-04-26,ARI,PIT,0,2,1e-06,1e-06,ARI,ARI
CHA201504260,2015-04-26,CHA,KCA,0,0,1e-06,1e-06,CHA,CHA
SDN201504260,2015-04-26,SDN,LAN,0,0,1e-06,1e-06,SDN,SDN
ANA201504260,2015-04-26,ANA,TEX,0,0,1e-06,1e-06,ANA,ANA
TBA201504260,2015-04-26,TBA,TOR,2,0,1e-06,1e-06,TBA,TBA
DET201504260,2015-04-26,DET,CLE,2,0,1e-06,1e-06,DET,DET
NYA201504260,2015-04-26,NYA,NYN,1,2,1e-06,1e-06,NYA,NYA
CIN201504260,2015-04-26,CIN,CHN,0,0,1e-06,1e-06,CIN,CIN
MIA201504270,2015-04-27,MIA,NYN,0,0,1e-06,1756.5620451799746,MIA,NYA
CLE201504270,2015-04-27,CLE,KCA,0,0,145.52553501827433,494.38381964269325,DET,CHA
NYA201504270,2015-04-27,NYA,TBA,0,0,1e-06,1638.0556824552712,NYA,TBA
CIN201504270,2015-04-27,CIN,MIL,0,0,1e-06,525.1892238126902,CIN,MIL
MIN201504270,2015-04-27,MIN,DET,1,4,2238.4089622775527,872.516450655481,SEA,DET
ATL201504270,2015-04-27,ATL,WAS,1,0,1071.2330338826835,973.3591318981379,PHI,MIA
CHN201504270,2015-04-27,CHN,PIT,0,0,406.25273298859213,2336.6124175782998,CIN,ARI
SLN201504270,2015-04-27,SLN,PHI,0,0,526.8349145670746,1300.6291865836333,MIL,PHI
BOS201504270,2015-04-27,BOS,TOR,2,3,578.81170796599,1926.6943817180322,BAL,TBA
SDN201504270,2015-04-27,SDN,HOU,0,0,1e-06,731.4285571970996,SDN,OAK
TEX201504270,2015-04-27,TEX,SEA,0,2,1938.7751997181072,2688.6235870338205,ANA,SEA
LAN201504270,2015-04-27,LAN,SFN,0,0,179.52869961196944,1336.5596902131042,SDN,COL
ARI201504270,2015-04-27,ARI,COL,0,3,1e-06,942.6579354569091,ARI,COL
CLE201504280,2015-04-28,CLE,KCA,0,0,1e-06,1e-06,CLE,CLE
CHN201504280,2015-04-28,CHN,PIT,0,0,1e-06,1e-06,CHN,CHN
TEX201504280,2015-04-28,TEX,SEA,0,0,1e-06,1e-06,TEX,TEX
ARI201504280,2015-04-28,ARI,COL,3,0,1e-06,1e-06,ARI,ARI
BOS201504280,2015-04-28,BOS,TOR,0,0,1e-06,1e-06,BOS,BOS
SLN201504280,2015-04-28,SLN,PHI,2,0,1e-06,1e-06,SLN,SLN
MIA201504280,2015-04-28,MIA,NYN,0,0,1e-06,1e-06,MIA,MIA
OAK201504280,2015-04-28,OAK,ANA,5,2,1e-06,592.0809005913671,OAK,ANA
ATL201504280,2015-04-28,ATL,WAS,2,1,1e-06,1e-06,ATL,ATL
NYA201504280,2015-04-28,NYA,TBA,2,0,1e-06,1e-06,NYA,NYA
LAN201504280,2015-04-28,LAN,SFN,0,1,1e-06,1e-06,LAN,LAN
CIN201504280,2015-04-28,CIN,MIL,1,0,1e-06,1e-06,CIN,CIN
SDN201504280,2015-04-28,SDN,HOU,1,2,1e-06,1e-06,SDN,SDN
MIN201504280,2015-04-28,MIN,DET,0,0,1e-06,1e-06,MIN,MIN
BAL201504290,2015-04-29,BAL,CHA,6,0,1e-06,972.7856247406662,BAL,CHA
MIA201504290,2015-04-29,MIA,NYN,2,2,1e-06,1e-06,MIA,MIA
LAN201504290,2015-04-29,LAN,SFN,4,1,1e-06,1e-06,LAN,LAN
CLE201504290,2015-04-29,CLE,KCA,0,2,1e-06,1e-06,CLE,CLE
BOS201504290,2015-04-29,BOS,TOR,0,0,1e-06,1e-06,BOS,BOS
MIN201504290,2015-04-29,MIN,DET,0,0,1e-06,1e-06,MIN,MIN
OAK201504290,2015-04-29,OAK,ANA,0,2,1e-06,1e-06,OAK,OAK
ATL201504290,2015-04-29,ATL,WAS,2,0,1e-06,1e-06,ATL,ATL
ARI201504290,2015-04-29,ARI,COL,2,1,1e-06,1e-06,ARI,ARI
SDN201504290,2015-04-29,SDN,HOU,1,0,1e-06,1e-06,SDN,SDN
NYA201504290,2015-04-29,NYA,TBA,0,0,1e-06,1e-06,NYA,NYA
CIN201504290,2015-04-29,CIN,MIL,1,0,1e-06,1e-06,CIN,CIN
TEX201504290,2015-04-29,TEX,SEA,0,0,1e-06,1e-06,TEX,TEX
CHN201504290,2015-04-29,CHN,PIT,0,0,1e-06,1e-06,CHN,CHN
SLN201504290,2015-04-29,SLN,PHI,0,0,1e-06,1e-06,SLN,SLN
NYN201504300,2015-04-30,NYN,WAS,0,0,1756.5620451799746,1200.4511584455877,MIA,ATL
OAK201504300,2015-04-30,OAK,ANA,0,0,1e-06,1e-06,OAK,OAK
CLE201504300,2015-04-30,CLE,TOR,0,0,1e-06,884.5468110577992,CLE,BOS
